,Thal_PuM_R,Precuneus_L,Cerebellum_8_R,VTA_R,OFCmed_R,Occipital_Sup_L,Vermis_1_2,Frontal_Sup_2_R,Raphe_D,Cuneus_R,Vermis_6,Occipital_Sup_R,ACC_sub_R,LC_L,Thal_VA_R,Occipital_Inf_L,Lingual_L,Pallidum_R,Thal_MGN_R,Vermis_9,Thal_PuA_L,Frontal_Sup_2_L,Thal_IL_R,Thal_VA_L,Frontal_Sup_Medial_L,OFCpost_L,Heschl_L,Cerebellum_3_R,VTA_L,Frontal_Med_Orb_L,Putamen_L,N_Acc_R,Cingulate_Post_L,Thal_IL_L,Cerebellum_6_L,Cuneus_L,Thal_PuA_R,Thal_PuL_R,Parietal_Inf_L,Temporal_Inf_L,Cingulate_Mid_R,Parietal_Sup_R,Thal_AV_L,Thal_MDl_R,Cerebellum_3_L,Precuneus_R,Vermis_7,ACC_sup_L,Red_N_R,Caudate_L,OFClat_L,Putamen_R,Parietal_Inf_R,Cerebellum_Crus1_R,Paracentral_Lobule_L,Thal_LP_R,Frontal_Inf_Orb_2_R,SN_pr_L,Fusiform_R,ACC_pre_L,Thal_MGN_L,Thal_AV_R,Hippocampus_L,Temporal_Pole_Mid_L,Thal_VL_R,OFCant_R,Frontal_Sup_Medial_R,Thal_PuM_L,Frontal_Mid_2_R,Lingual_R
Vermis_6,-0.10191250989903997,-0.08422023460761736,0.0074300200052960196,0.14953257849378881,0.0492278606232415,-0.510086261883108,-0.18260376792142113,0.030077059235346048,-0.38179090438070207,-0.5575243019433186,1.0,-0.5319847449403275,0.046133663794930904,-0.03557242747337098,0.06717058068049361,0.11621708469601924,-0.47930236780303154,0.05350142975777431,-0.311141193492684,0.20335125109151708,-0.2553577988003594,-0.09158433927811549,-0.2075338429954505,-0.05147000863712826,-0.10257620663213832,-0.19649024077878302,0.2731932993725154,-0.19939704658698684,0.3003824584056521,0.09422854715662328,-0.11687741741593714,-0.03997064511325488,-0.03556256027893734,0.12011984778518853,-0.49345272260272627,-0.40333662813935806,-0.29249456035717386,-0.000731498393547293,-0.14372893531380296,-0.2556686208403812,0.032808830316843195,0.029902398899536272,-0.0893757397704095,0.24146340348873063,-0.303453680652881,-0.08332340894826838,0.6311277045668244,-0.10339194324000055,0.08823620294899942,-0.10451974151786772,-0.0869085046683344,0.08054163730187411,-0.14560476023384333,-0.16567171948756979,-0.06645571681681144,0.0073855401019621535,0.2329997755469838,-0.15001873973510818,-0.3980939633003158,0.032612454198699056,-0.08615470942555183,-0.008205041454988722,0.17621997901223277,-0.29224375239100003,-0.05732219585594418,0.02204041105394974,-0.05079594502161071,-0.18351745076852433,0.2463151316128552,-0.5093367092765917
Occipital_Sup_R,0.2904836211022648,0.5910781072479063,0.3718452597017565,0.0628256270973973,-0.05991237780278877,0.9439721378742287,0.37359698959412235,-0.057696493820711035,0.6124220108841815,0.9403815992958995,-0.5319847449403275,1.0,-0.11933855193609895,-0.0004817391215313283,-0.15596515435295294,-0.029827567390431933,0.7776078313016402,0.09682412796871735,0.6741553130323191,-0.15511786071275566,0.46963405976505135,0.023542193260867962,0.26956824068313884,0.2712995879776919,0.22212119097773536,0.4016694634799314,-0.16358850650232276,0.3407773488841647,-0.3240660697880087,-0.1268092809246498,0.4337494762258822,0.013851728496758194,0.41802082340669,0.12848920112990406,0.7268027823106955,0.7891837939787488,0.42350961273984494,0.18460791940465412,0.6042447902417184,0.5964235966609627,0.29420126366289245,0.5049365790424323,0.15850655920359347,-0.17878344004211394,0.5726654505157791,0.6381039156025546,-0.6452995760129503,0.33593139001745387,-0.06139187734185857,0.15009501319557766,0.23190257372794956,0.2298125111495555,0.634146595396165,0.41777478300847054,0.42825761591639966,0.23556855557263867,-0.1163429646863532,0.3077005566424844,0.6894130726530177,-0.08798939074028234,0.15081449523393237,0.22180353403794079,-0.17039988168678066,0.3342866396450685,0.23178117505763524,-0.23328655732342973,0.10870651412104691,0.23181569369358773,-0.04559494165342772,0.8069230737638279
ACC_sub_R,0.06653260325533017,-0.035016431919187074,-0.08075211110800506,0.05104247975092562,0.07579659846543581,-0.12131900649267019,-0.26405827406320953,0.1671436324197482,-0.07341439476130229,-0.058446572277854374,0.046133663794930904,-0.11933855193609895,1.0,-0.05677059953583871,0.2866236233863634,0.03796421852437002,-0.007869117168260735,0.15760315752904758,-0.13056980992069173,0.18194948917169104,-0.010296890647373992,0.17815190294288485,0.24097619990117589,0.012098581708984976,0.229863317289438,0.006133686221067364,0.09037900079889903,0.032037092314036404,0.061090483855134485,0.16815390190650512,0.07981823737637253,0.11822266766430169,0.0718689804950721,0.054545139786349575,-0.004481295891852195,-0.06608406830134264,0.030694296871800798,-0.09482817386513834,0.015045426624238698,-0.04305020381723163,0.10081270758002567,-0.1316738488810769,-0.0024277961572970273,-0.009295743720049663,-0.01121610046071354,-0.020231654840528544,0.10230868219690745,0.17251238857259704,0.17366981249331606,0.20772907843597005,-0.020554692616831963,0.15307355358345423,-0.14560194797200962,-0.017383899734636783,0.18361492813984534,-0.12546213846991353,0.18803555015414217,0.06450516442252277,-0.026048252948139398,0.17003265696513964,-0.04762372900694847,0.08782247031031572,0.11150056188204926,0.04462975178216472,0.22147477903752086,0.1820757403304405,0.19748602179923114,0.0752246650635681,0.24276899585058745,0.009558580719098759
LC_L,-0.37880623389558354,-0.19220168106015476,-0.46161086295006626,-0.42410359506491596,-0.3596734953467549,0.038281068629230856,-0.03506912075075881,0.18353937825437655,0.17762353859104846,0.12103793308978071,-0.03557242747337098,-0.0004817391215313283,-0.05677059953583871,1.0,-0.26965033018293155,0.4132802095954134,-0.04177747652906725,-0.3704988709287596,0.05284409552630964,0.12982709308806675,-0.29811441829673896,0.2230557509735734,-0.20752356554270035,-0.3350305156418157,0.06524606082973805,0.05197137829173187,-0.09341521349461686,-0.20436376561784866,-0.368555766644121,0.0861812660484126,-0.055972017484005314,-0.09728696740885173,-0.193497740177189,-0.41002419574260196,0.18326430759578682,-0.1865619831810138,-0.21242093200194467,-0.10000595353343558,-0.25831194803908464,-0.24128226862055924,-0.29933842834026597,-0.04382944955770756,-0.28735080463473667,-0.28861529892132026,-0.3917550269983114,-0.18510360661968783,-0.2181630226101389,-0.20197925202487418,-0.3321366901140962,-0.07784233790612655,-0.39496989809116223,-0.08345163185791396,-0.22808157841363474,-0.1484907176970448,-0.15499810826784519,0.014153325221685423,0.032397126805178415,-0.2622289657356733,-0.3313936622178554,0.20693659093330924,-0.1016811681868709,-0.47840232814348577,-0.4592824014290412,0.10844898776561125,-0.1682411902417326,0.16662829626946402,0.12202196445776065,-0.28143465127843603,-0.14914340878777235,-0.19371137657417883
Thal_VA_R,0.33431442362751207,0.32450492130637004,0.16625918544338147,0.5041461122195251,0.5949043791137238,-0.1348445994055954,-0.43305823770280094,0.08822937811484008,-0.17823997455611046,-0.08908801934327146,0.06717058068049361,-0.15596515435295294,0.2866236233863634,-0.26965033018293155,1.0,-0.3176823453452678,0.13421650698940726,0.488844744892234,-0.22563180912190378,0.36633523073023705,-0.015686330691514126,0.12248308431275778,0.44853180129296455,0.3943832836602323,0.32937019458626343,-0.20445287363589046,0.4951777134276856,0.00024016431331864985,0.47191573300237843,0.19846341038407034,0.05856293853933955,0.06153623493798999,0.4496143388458026,0.2511537531440022,-0.07326093985671803,-0.08623149399510953,0.1399729649934154,0.30472650389335315,0.2998303450248765,-0.013011331449754769,0.5156584045034689,0.13753672944774598,0.3264604649233518,0.2238198290826511,0.020084391299798915,0.25639921231996093,0.3128503397236048,0.4721174663076637,0.4444841033782017,0.6304607809767769,0.2346609290796476,0.1365545070498938,0.21778938110540058,0.07897274166575985,0.28569367468033763,-0.027723909091752024,-0.06034828060329842,0.33160497771476993,0.043730750822023275,0.19790708992141653,0.16022234166119143,0.5979397696197629,0.5931531941992443,0.023580881494709247,0.6260274313593274,0.10562145749764358,0.1667932906794573,0.41083921560854053,0.47286723036313105,0.09571245040137485
Occipital_Inf_L,-0.2954269363546792,-0.08400833114677314,-0.42958631544423925,-0.18479144145377077,-0.3930632124548143,-0.008007943075382558,-0.011272659663014738,0.4876741973109286,0.17244975250898367,-0.004370242684334376,0.11621708469601924,-0.029827567390431933,0.03796421852437002,0.4132802095954134,-0.3176823453452678,1.0,-0.20727983063417504,-0.27301104864030507,-0.08817214519744458,-0.06712575245531217,-0.2338524168591074,0.44843521934404795,-0.18708189175356704,-0.3995543806758238,0.35996028133901964,0.28160212303300075,-0.033018638760699714,-0.22581113736648994,-0.42298248364929786,0.10254147973292743,0.24346153038295695,0.018187340716789804,-0.18613768155841035,-0.05383726847468244,0.06262759253484129,-0.3057857884368538,-0.27254503205140385,-0.1156814738484368,-0.1022430660570827,-0.3026034215211302,-0.2565850896226177,0.1594712038065044,-0.29975203696571096,-0.292937053223071,-0.1894650679369236,0.005559495873612806,0.13318266955597516,-0.011801420428473212,-0.36452249811585924,-0.029236575161148855,-0.21669317253780587,0.22999401841628211,-0.1793454667086976,-0.18115554292741637,0.08280114897470958,0.019082106972770744,0.4878341894072102,-0.3110537880640988,-0.44205206054120477,0.35444610430278206,-0.19832941681031313,-0.4210104545836164,-0.4371970339279333,-0.04256462155434999,-0.05919922355203281,0.28841425048377367,0.48145827222736637,-0.3818443240272636,0.218019544133208,-0.37639319539425015
Lingual_L,0.4668547222677945,0.6371621410812968,0.25725229858586474,0.2753220545411255,0.1408542238710137,0.8331661741945396,0.14612569220580585,0.010489490534291079,0.6090893361209122,0.8155745639616476,-0.47930236780303154,0.7776078313016402,-0.007869117168260735,-0.04177747652906725,0.13421650698940726,-0.20727983063417504,1.0,0.21282196189597094,0.6065691991292227,0.10314058271848646,0.5102619142758366,0.04002107467384316,0.5074329469015518,0.48672880654868605,0.24595087520810296,0.3724780810171201,0.02315856917987638,0.44106272645598205,-0.1717120316546552,-0.09639269453387866,0.4027531425663319,0.03009970833056961,0.6405993544260966,0.2506008197302792,0.8282517889084242,0.7724585929318543,0.5478643839842114,0.24753497748328682,0.7349913347953856,0.6401178402171606,0.5586031899308646,0.3887238036688559,0.13590201770704927,-0.16077527657105709,0.5332671811521266,0.5988034167098357,-0.5405043236946229,0.5605078517859532,0.13732560619258488,0.43410870648547506,0.306048517192647,0.19711227884191843,0.6956162583746769,0.18339508231911197,0.42360429081477957,0.20992027716730355,-0.1877567245205514,0.5884697571348805,0.5811997730803624,0.03076096397632787,0.3802620522920803,0.31495469091839545,0.13054256001365613,0.11953632268607124,0.4147166831224313,-0.364719001321154,0.08920244913623396,0.5688609172820221,0.09960283865374599,0.8932786844747763
Pallidum_R,0.5594328055381731,0.41207496589735143,0.4178473299325321,0.5510963248727748,0.437517007646818,0.026318157943099288,-0.017759221973607547,0.15620644368962794,-0.22205494533279366,0.013018702853669581,0.05350142975777431,0.09682412796871735,0.15760315752904758,-0.3704988709287596,0.488844744892234,-0.27301104864030507,0.21282196189597094,1.0,0.10798384882887724,0.2612218589858604,0.2882721653653562,0.21403680771905684,0.36267802216378364,0.45541054638476086,0.37909689569266625,0.21661644074110079,0.3807611526672173,0.31301346464846685,0.5310602708314471,0.28141696973544394,0.4767519168506091,0.46981641876919683,0.3628394729577516,0.4029796196294753,-0.0676485264851832,0.1581065579356087,0.22206512464639966,0.4539877638874529,0.41462230922161186,0.37216722157221827,0.5926740283636708,0.12128905961915364,0.4070191123816929,0.480270217712553,0.3759223494425142,0.38808782617592624,0.08673829534630735,0.39250295790499323,0.570248527262791,0.44092648146074526,0.45858786394299006,0.5021329676655975,0.32737389246989973,0.22772077848743805,0.5562821160912035,0.3762327298826884,0.2905096737873082,0.3861546312818058,0.36515898965779847,0.1498275539378746,0.05527523771102044,0.5727769602219842,0.6282740222744193,0.09092439150960029,0.6831731039354522,0.16803567527438354,0.28847205546263577,0.3828299574919211,0.5471411778260264,0.3320528844311683
Thal_MGN_R,0.42213342664370057,0.47179804534681036,0.4219650972664365,0.02596477759790632,-0.17196392141599282,0.667256921926276,0.562435953464323,0.012853669173521844,0.5691358405311369,0.5768321993963856,-0.311141193492684,0.6741553130323191,-0.13056980992069173,0.05284409552630964,-0.22563180912190378,-0.08817214519744458,0.6065691991292227,0.10798384882887724,1.0,0.04827237315080483,0.5291510518084791,-0.038890827612260516,0.1261703157033648,0.27713132790794753,0.07001160894913154,0.4407711220156872,0.0047229390570872895,0.5064207637595457,-0.10138188674161848,-0.13057787384186054,0.4884571210369111,-0.06946998675037153,0.3316732428072052,0.16855183592966458,0.542336659260899,0.6362715843591619,0.49727227415691316,0.12698908125899003,0.5122789013714981,0.655385253543373,0.29024475611404477,0.2946349272017435,0.16359525848537126,-0.06756594676678619,0.5418485021759941,0.47582834974379334,-0.5372613082112773,0.28905555548831013,-0.08707187057785683,0.05859848384715564,0.30082113307932234,0.3489504311364372,0.5552181474143311,0.2517395575232757,0.40658458522204005,0.17037067093517083,-0.06147717532520806,0.2642963659016777,0.5644390758553901,-0.014603629478965067,0.2545555851616949,0.16306268790019016,0.014668182801089358,0.29150195163833603,0.22929243460670082,-0.33087306955751705,-0.005133678116259677,0.20968175963726218,0.0006188919910721926,0.640136722410616
Vermis_9,0.3385269616509193,0.2662194996270477,0.15412168657007397,0.28444210216553195,0.2248416789744659,-0.1248016649829811,-0.04982271548798494,0.06914614794820605,-0.14933984139096854,-0.17896013144525239,0.20335125109151708,-0.15511786071275566,0.18194948917169104,0.12982709308806675,0.36633523073023705,-0.06712575245531217,0.10314058271848646,0.2612218589858604,0.04827237315080483,1.0,0.022233250516048447,-0.057040240027763076,0.2454368188905819,0.2730385198243399,0.07488432954805677,-0.06233101601963539,0.5509777564681487,0.22549227712767733,0.5047075788605344,0.1897899430772916,0.08312056800842137,0.11135378302564262,0.3354159679587052,0.19860055143137864,-0.11667572877266574,-0.06939793483775006,0.11513924958930608,0.16705258401685152,0.3144625278674539,0.16033410049213898,0.43883800618839697,0.10200176118075924,0.022399015925689873,0.2188880903517465,-0.06957855453357552,0.23258762750865236,0.1845902682729045,0.3619766053187747,0.2660848259631645,0.282485186991007,0.13219661759878415,0.2816054103968151,0.2138390406220845,-0.11937117414043022,0.3168823700637247,0.07756465307451094,0.1250621121730373,0.32719466305327743,-0.0897967568056211,0.15493297287050542,0.11110523001804475,0.21880760944186375,0.4457768446318778,-0.1770122213346913,0.3078606883683297,-0.133784064606724,-0.012668576944977923,0.17170483892082497,0.4682111839036898,0.06100957067666186
Thal_PuA_L,0.7654665077799928,0.353363099123457,0.30215877767453714,0.25615117850712565,-0.03465285393546385,0.4403944031993804,0.399522339277869,0.2608974949824553,0.38424165347858213,0.3676672868331956,-0.2553577988003594,0.46963405976505135,-0.010296890647373992,-0.29811441829673896,-0.015686330691514126,-0.2338524168591074,0.5102619142758366,0.2882721653653562,0.5291510518084791,0.022233250516048447,1.0,0.23542190323764062,0.36558725171878,0.3901446955246059,0.24695963712502825,0.6269143117654331,0.031623244955863404,0.7829453595620499,0.03852371463538475,-0.06954882709529463,0.6261449382874755,0.3040740396057927,0.33767135993157055,0.6136330947260308,0.3843090747868982,0.6393930903032453,0.786293335839657,0.1467049067156731,0.48297845905668696,0.589294671212429,0.3843302831483236,-0.018726159348889077,0.1505995642986108,0.1830272645702283,0.7780084140021978,0.35863664893335645,-0.35750966432298836,0.5556141329474615,0.26590964758818275,0.27249572052668164,0.486655144069289,0.5225621968082771,0.4021200194665604,-0.03543587960984501,0.4305789505264245,0.14219373258881346,0.24599647869750702,0.3864238904389932,0.45568109425113135,0.2435520995381911,0.42895672911363786,0.29387679714779436,0.45415647200836123,0.05480215371030194,0.32730472747072803,-0.08036154398367601,0.2607473789733775,0.5760030180347664,0.23693103618658443,0.5814827541757005
Frontal_Sup_2_L,0.20346357927336783,-0.013379697576747044,-0.45271347165657394,0.032467632923035776,-0.15662215649049524,-0.01680212210710279,-0.1327788748630465,0.8692384668906555,0.13658973303525193,0.10957349256696274,-0.09158433927811549,0.023542193260867962,0.17815190294288485,0.2230557509735734,0.12248308431275778,0.44843521934404795,0.04002107467384316,0.21403680771905684,-0.038890827612260516,-0.057040240027763076,0.23542190323764062,1.0,0.25704690465541785,-0.14825626111525203,0.85928202577611,0.6072551311609814,0.10189437744747962,0.17996608293399743,-0.25309793987145646,0.33392347301546,0.5861546850378924,0.422425746750105,-0.06030191815152946,0.24615064428068179,0.1715817583868603,-0.1475251816794788,0.19283492810391595,0.19787326029224997,-0.009292171784099855,-0.2170337924494742,0.01608122593790617,-0.1535657054327338,-0.1533962750771521,-0.021001270012143476,0.1182638119840251,0.060276218627159664,-0.0791336506500993,0.36056315328747673,0.12920776363967987,0.50137951586286,0.03034673517806153,0.4686891254463447,-0.20413018314494974,-0.2272343221462626,0.4090904308564963,0.20090152454363203,0.627584387226408,-0.07812937171737311,-0.25479102867941184,0.6920682262809558,0.13271050449088764,-0.11692805217712965,0.0573436450013521,0.17979214100402233,0.4558579211840626,0.6369242064716115,0.9352334591028032,0.16692112252349398,0.5272925624279989,-0.08295349032317173
Thal_IL_R,0.5079142798008848,0.2958701292176538,0.10203363237803427,0.4664134164050655,0.33011517686044933,0.2700707445993706,-0.3082244657113444,0.20066531113425667,0.15367132461011848,0.31184593670670546,-0.2075338429954505,0.26956824068313884,0.24097619990117589,-0.20752356554270035,0.44853180129296455,-0.18708189175356704,0.5074329469015518,0.36267802216378364,0.1261703157033648,0.2454368188905819,0.36558725171878,0.25704690465541785,1.0,0.2862390144678352,0.4104264486086518,0.15428097281492575,0.2730592636499825,0.34752751921334835,0.22749184498016195,0.0924307239835496,0.3551658790924944,0.3124909335380653,0.39851263017649735,0.36723148525566957,0.30601395398157083,0.2820612235039719,0.42149594662201645,0.47358042209780493,0.4363716640617328,0.2241153276852773,0.46104157406091134,0.028119579295352238,0.1331122168721383,0.23122880240562696,0.39821251667346574,0.320160923467115,-0.14661043575945898,0.5409912474096622,0.6741308999989465,0.6921476155174465,0.2183605815807043,0.31015514070843736,0.25819550425867105,0.0002944410508941821,0.36127836259339247,0.3333028734872808,0.14886472603449552,0.5970599768813442,0.2514890978094722,0.11349895203896743,0.23079630534330825,0.3965818660923604,0.36391002690737134,-0.22995446934508768,0.47068223196787207,-0.030628928364287773,0.28121611542448605,0.6142136871281283,0.39036187741462747,0.4880650764904387
Thal_VA_L,0.653158473552637,0.6091496846989704,0.4196935908887552,0.4509132583089437,0.34048883147645653,0.33430515131032595,0.20694770326510778,-0.05423418282252752,0.22849916549049182,0.2434094017832168,-0.05147000863712826,0.2712995879776919,0.012098581708984976,-0.3350305156418157,0.3943832836602323,-0.3995543806758238,0.48672880654868605,0.45541054638476086,0.27713132790794753,0.2730385198243399,0.3901446955246059,-0.14825626111525203,0.2862390144678352,1.0,0.04086925142150501,0.03791520974356025,0.3887600528656706,0.44045233255414984,0.33756834494919374,-0.24520096477244246,0.19299319031277218,0.16585247998928,0.662556622579382,0.5228810464099205,0.2294585449866875,0.4449418178832934,0.4808520897707275,0.3547178531200441,0.6489272772932234,0.45603611814453704,0.7163340563296429,0.29570579265054736,0.4007377231582163,0.37084057357897743,0.37926460554148345,0.5089800262524135,0.047751030544864785,0.5785375903803648,0.18211525829280106,0.3701298775800245,0.5153226217835297,0.24835656067381667,0.6347061392056005,0.02319533936460298,0.34033717104152306,0.22823814964213565,-0.08061385778259951,0.6725594937663946,0.37799923839904054,-0.10994249189784945,0.36142012965876286,0.6332524309989619,0.6030045502080075,-0.014399302462108809,0.39381510364362243,-0.42382579303109175,-0.06976340122645266,0.6940662465847086,0.24587645210800535,0.545366324189014
Frontal_Sup_Medial_L,0.3384943570789482,0.3242110012395663,-0.12645765060601,0.2812112715958277,0.03251216866193072,0.15976540065816877,-0.15308117484513123,0.7374796622121612,0.16483083050366829,0.2768357832462672,-0.10257620663213832,0.22212119097773536,0.229863317289438,0.06524606082973805,0.32937019458626343,0.35996028133901964,0.24595087520810296,0.37909689569266625,0.07001160894913154,0.07488432954805677,0.24695963712502825,0.85928202577611,0.4104264486086518,0.04086925142150501,1.0,0.518986346905246,0.2833918969500046,0.17936963496341407,-0.10014881773855108,0.3551495584483816,0.656205978205332,0.3438249675858788,0.24897719919060454,0.28860734684258577,0.2401232044640684,-0.023439061959077422,0.2626749682278513,0.3291331513460463,0.30895341046495794,-0.026221828861891335,0.30885926934075003,0.1584037063873929,0.04966569666674094,0.045942087003091846,0.22870776333132067,0.4080425847935968,-0.058646923295738555,0.5950609497315228,0.23386004225030496,0.6404690425211824,0.1410212010003762,0.5786741113734776,0.10184892378893111,0.06486491373795937,0.6506606445298323,0.276275484302439,0.5637328866004097,0.10488904239707125,0.021078587843178724,0.6667579178872093,0.11333882920424404,0.18524022118050543,0.1478037598592605,0.2634477052245043,0.6572521916145087,0.5086275873770487,0.9104503971615581,0.2324799839245616,0.686691656030066,0.16596625153920347
OFCpost_L,0.43912716955478465,0.22891643438924728,-0.008295259913795407,0.06800454296300384,-0.26557548682936716,0.37985716983120554,0.3711743480634872,0.5784936823286462,0.3738049947205937,0.34959545626806493,-0.19649024077878302,0.4016694634799314,0.006133686221067364,0.05197137829173187,-0.20445287363589046,0.28160212303300075,0.3724780810171201,0.21661644074110079,0.4407711220156872,-0.06233101601963539,0.6269143117654331,0.6072551311609814,0.15428097281492575,0.03791520974356025,0.518986346905246,1.0,-0.026803325171731583,0.6245824275755466,-0.262370098618044,0.07159610227985648,0.8066758406588851,0.4542311630206573,0.061021901314148294,0.37353270463475446,0.37293191327099123,0.303386778267633,0.44764579043272856,0.11716580252406454,0.28756613999265607,0.3421422893273492,0.0998042031545794,-0.010349583224894095,-0.05527806592817477,-0.10966384354552185,0.5827854749592957,0.2881117608562685,-0.31807426858128895,0.36161289667075514,0.06450534265147878,0.2109139274173652,0.4192416045987465,0.6422845710686268,0.1722138265052587,-0.15861109809373156,0.4951564109172203,0.17026231990217033,0.581870137486988,0.08260890422420387,0.13812742976067222,0.6010892174374539,0.23575053041235455,-0.08296363174511942,0.11337154060037014,0.204667614976079,0.336125686524259,0.2989059853120751,0.6595316372666021,0.15281838457639565,0.35402971585973586,0.2870864155155591
Heschl_L,0.42403228008312505,0.5025348145824972,0.2737593321219465,0.46335662960569235,0.4368091052023276,-0.09977221541983076,-0.15189922481443793,0.2626833691504865,-0.186762745600438,-0.18791486427501589,0.2731932993725154,-0.16358850650232276,0.09037900079889903,-0.09341521349461686,0.4951777134276856,-0.033018638760699714,0.02315856917987638,0.3807611526672173,0.0047229390570872895,0.5509777564681487,0.031623244955863404,0.10189437744747962,0.2730592636499825,0.3887600528656706,0.2833918969500046,-0.026803325171731583,1.0,0.18824151097801392,0.5328294915294362,0.17875451176135485,0.17652315050730993,0.2060519940139792,0.550653145264345,0.39812705883774274,-0.1473237010461994,-0.05036329542071949,0.08250514038374586,0.42266419205491046,0.4682270559164347,0.07640112946619321,0.6137779569746752,0.2806671169285918,0.19108688511118732,0.4479375819705617,0.006291934698572694,0.48921114072586025,0.47764435441825415,0.48511545192860905,0.30933466973953916,0.38218346293653793,0.3127842779866703,0.40416366924941005,0.3637796159789971,-0.1321588324305788,0.5391721063861815,0.2686582807866887,0.2871182254440195,0.3690937682864496,-0.11171759836687258,0.22685476456203155,0.23914148953240455,0.4084800515554987,0.5911886864905992,-0.10926933048448566,0.39434609259260645,-0.10418628315631025,0.18429626777911484,0.32945971753949943,0.6855965081670944,-0.0011703290842764742
Cerebellum_3_R,0.7640226704244402,0.3044346349507787,0.2512076892844616,0.23081959011443146,0.06737316051986321,0.33910181922532345,0.45401052516999313,0.3139124084850326,0.2840594207744139,0.21912034787120896,-0.19939704658698684,0.3407773488841647,0.032037092314036404,-0.20436376561784866,0.00024016431331864985,-0.22581113736648994,0.44106272645598205,0.31301346464846685,0.5064207637595457,0.22549227712767733,0.7829453595620499,0.17996608293399743,0.34752751921334835,0.44045233255414984,0.17936963496341407,0.6245824275755466,0.18824151097801392,1.0,0.18651639001823317,-0.11307032246375637,0.6160116072563371,0.459426259749135,0.273864502358929,0.532782829033834,0.2566554367256204,0.5025854821967067,0.6986755301689339,0.19248191589295918,0.43950812071880935,0.5790943028087278,0.3765135046790278,-0.1342488884320109,0.20561039429108455,0.18168458129652598,0.7561780071226961,0.3170375790772958,-0.29494538227168166,0.4611061348013371,0.2904885644055047,0.2824415309983579,0.5503277624634048,0.5704473066480477,0.32193732610371056,-0.2711527129558567,0.43341637644410774,0.16235772396942375,0.3379275891407412,0.4331372226907553,0.28338617058199433,0.27787221224110914,0.4677099756371625,0.22748209012076243,0.5152154586687187,-0.009538875548728513,0.3367867258503062,-0.10870275458032194,0.24539550265593013,0.46498062219633085,0.3219578761519625,0.4476125063651495
VTA_L,0.3881165871702395,0.19599594694217326,0.46857373320736867,0.48455205284606273,0.5010768534118828,-0.35422862701806057,-0.11497362135620554,-0.17777849866499806,-0.5312639048514098,-0.41996060291171633,0.3003824584056521,-0.3240660697880087,0.061090483855134485,-0.368555766644121,0.47191573300237843,-0.42298248364929786,-0.1717120316546552,0.5310602708314471,-0.10138188674161848,0.5047075788605344,0.03852371463538475,-0.25309793987145646,0.22749184498016195,0.33756834494919374,-0.10014881773855108,-0.262370098618044,0.5328294915294362,0.18651639001823317,1.0,0.17553578447189078,-0.013663063944636095,0.24831725644187783,0.23016738450576021,0.26388174001598647,-0.4991409777556139,-0.13813387388089016,0.03562198942519561,0.30210638036638565,0.18016710663546218,0.12570600584245728,0.41717105441395314,0.036484332335363225,0.3184779187330633,0.6289632344538085,0.024722486351435077,0.15668643772144858,0.44514090645577814,0.1576977939423832,0.5645025671406664,0.1401421637001532,0.32279891420423085,0.23052846024609935,0.18542688550177513,0.0868478036263931,0.21296876415464439,0.17845551714609242,0.07067210601803359,0.3211525006074446,0.07257860665601772,-0.11850597984591908,-0.047209279327560215,0.5124731901225243,0.6868642907626613,-0.1809493597023651,0.2522637115920665,-0.07202053225853837,-0.17319092103410805,0.212348735399703,0.391770717135825,-0.03568508359873175
Frontal_Med_Orb_L,-0.013422219895660961,0.025981312792937222,-0.025533442992311854,0.11766136285529559,0.20875444431956205,-0.17968534953651796,-0.33743523560108685,0.2297385789883467,-0.3506937913348134,-0.09860280229894422,0.09422854715662328,-0.1268092809246498,0.16815390190650512,0.0861812660484126,0.19846341038407034,0.10254147973292743,-0.09639269453387866,0.28141696973544394,-0.13057787384186054,0.1897899430772916,-0.06954882709529463,0.33392347301546,0.0924307239835496,-0.24520096477244246,0.3551495584483816,0.07159610227985648,0.17875451176135485,-0.11307032246375637,0.17553578447189078,1.0,0.1285064532056294,0.13916729506582864,0.012144761213581295,-0.026429491749602758,-0.16065843835119575,-0.17790253577735224,-0.20510029218954043,-0.03226646336547812,-0.018904438286297426,-0.09433835313130541,0.07956450305767522,0.027324366043801812,0.005677901988155157,0.006060863429628867,-0.13428318879720266,0.056028953540245056,0.1485303762914268,0.07682493978089215,0.1427720977439095,0.08642208553768507,-0.03419388684191968,0.1747772452749731,-0.06885100171315267,0.1104384427158639,0.25080967229951473,-0.017668524964698076,0.2420655230345699,-0.1601028626759958,-0.05988130013384162,0.31619229496335166,-0.1375756830281815,0.020128087236705818,0.10683451783554866,0.21689751099309165,0.28101027296816955,0.40639580441203954,0.33262612717709844,-0.10456030351430097,0.36342369951360676,-0.11162101811424274
