,Precentral_L,Raphe_D,OFCmed_R,SN_pr_L,Rectus_L,SN_pr_R,Cerebellum_9_R,Parietal_Inf_L,Temporal_Inf_R,Frontal_Sup_Medial_L,OFClat_R,SN_pc_R,Cerebellum_10_R,Thal_IL_L,Thal_PuL_R,ACC_pre_L,ParaHippocampal_L,Temporal_Sup_L,VTA_R,Frontal_Sup_2_R,Temporal_Sup_R,Temporal_Pole_Mid_R,Cerebellum_8_R,Thal_PuM_L,Cingulate_Post_R,Amygdala_L,Cerebellum_8_L,Occipital_Sup_R,Vermis_1_2,Cerebellum_Crus2_R,Rolandic_Oper_L,Cerebellum_7b_R,Postcentral_R,Precuneus_R,Insula_L,OFCmed_L,Frontal_Sup_Medial_R,Cuneus_L,Thal_MDl_R,Raphe_M,VTA_L,Cerebellum_3_L,Paracentral_Lobule_R,OFCant_R,Thal_MDl_L,Vermis_10,Vermis_4_5,Temporal_Mid_L,Rectus_R,N_Acc_L,Thal_MGN_R,Frontal_Med_Orb_R,Temporal_Inf_L,SupraMarginal_R,Fusiform_R,Thal_PuM_R,Cerebellum_Crus2_L,Thal_LP_L,Cerebellum_Crus1_L,Cerebellum_4_5_R,Calcarine_R,Temporal_Mid_R,Thal_PuI_R,OFClat_L,Occipital_Inf_R,Insula_R,Frontal_Med_Orb_L,Thal_AV_L,Calcarine_L,Frontal_Inf_Oper_R,Red_N_R,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Heschl_R,ACC_pre_R,Supp_Motor_Area_R,Amygdala_R,Cingulate_Mid_L,Parietal_Inf_R,Thal_PuL_L,Cerebellum_7b_L,Occipital_Inf_L,Pallidum_L,Fusiform_L,Cingulate_Mid_R,Frontal_Mid_2_L,Thal_VPL_L,ACC_sup_L,Frontal_Inf_Tri_L,Thal_VA_R,LC_L,Occipital_Mid_L,Thal_IL_R,Thal_VL_R,Thal_VL_L,Thal_LP_R,Cerebellum_6_L,Vermis_8,Precentral_R,Frontal_Sup_2_L,ParaHippocampal_R,ACC_sub_R,OFCant_L,Vermis_6,Red_N_L,Cerebellum_9_L,ACC_sup_R,Occipital_Sup_L,Supp_Motor_Area_L,Frontal_Inf_Tri_R,Heschl_L,Cuneus_R,Cingulate_Post_L,Paracentral_Lobule_L,OFCpost_L,Frontal_Inf_Orb_2_L,Vermis_7,Temporal_Pole_Mid_L,Thal_MGN_L,Olfactory_L,Thal_MDm_R,Postcentral_L,Cerebellum_6_R,Vermis_3,Putamen_R,Cerebellum_4_5_L,SN_pc_L,Putamen_L,Thal_MDm_L,Cerebellum_Crus1_R
Precentral_L,1.0,0.10769642238604296,0.2001509326843613,0.27180294544510003,0.045554121829550286,0.33947896898345853,0.5194195274938471,0.6462016763914462,0.03767041426593097,0.7154415878625466,-0.14983930365689094,0.33122127692319775,0.29249669373997056,0.49240370942705547,0.4847200708483338,0.4164847133426632,0.4324798695028102,0.7364170051086433,0.5140165280282346,0.5103174643262507,0.7102876224132805,0.30782701087193415,0.3289478743337698,0.22423772448116097,0.6009195491594901,-0.10608737904678829,0.3778852733088999,0.3481881828354369,0.11830324036141793,0.2651327388958853,0.6741694624458766,0.19478559609931523,0.9077083004385074,0.7805996231763304,0.6874112839412381,0.2961851006034909,0.593419386100178,0.21193597354002133,0.2759997297338611,0.27990584838151933,0.1890389928907505,0.41281369444745786,0.902587384849208,0.16135479411468537,0.5833263006171893,0.012438282589322969,0.3112623548744999,0.562516358800355,0.01778074645637374,0.3600491780713913,0.30349039553617413,0.006701848543743383,0.3515258863065034,0.7502544248265082,0.2005547638316196,0.5222480723647118,0.3188060788853922,0.2843985560417521,0.15597143684343784,0.25575252383078384,0.39325333058879625,0.4749115378431416,0.4752169429539948,0.3476987044589495,0.29826263294934036,0.6856763633208849,0.27463586754140096,0.16748778325510388,0.3324094494078741,0.7987321569853871,0.2596181770735332,0.48582827094509945,0.14756136682740928,0.7343400609675996,0.4502613774033733,0.8908552455139612,0.09549462373054296,0.5742877388006135,0.5001757302150217,0.24022753902013122,0.27080917367191726,0.20093201284490056,0.399431032930573,0.22174120475957143,0.5984596685909731,0.8516833477464787,0.5768716238634618,0.6661218950487061,0.8549467734996667,0.30191270784047175,-0.10330659285836073,0.24446668209338185,0.3236571113216176,0.6432547440365518,0.36182521043179633,0.4243712462313333,0.220214923006712,0.2934854725562104,0.9613962784728896,0.48831294673076814,0.3506891953405957,0.14555139200191092,0.2350079487952898,-0.010814322108279286,0.4456315747361083,0.5515400929263304,0.5703034664103415,0.3241081729600563,0.9068779913492485,0.8670790465545172,0.5581131025520567,0.27006865253494866,0.502438071774888,0.9606706531534798,0.4699972247353684,0.584634863193624,0.07053444456298996,0.18807046143888317,0.1355298271605762,0.4351857856936929,0.3597016315812279,0.95536914169362,0.17465674769238232,0.4031373323014642,0.6720049089515275,0.39328016507143143,0.43024963562559365,0.670522092209873,0.5846274294582863,0.18371918860905437
Raphe_D,0.10769642238604296,1.0,-0.3232346921581463,0.18122889782144808,-0.25807418222415685,-0.08740724927302826,-0.1600143791541225,0.38064039457688065,0.336881550090647,0.16483083050366829,0.27989554481057904,-0.3576496117045233,-0.0005546058048682681,0.12518319883604792,0.03968854736197653,0.09089477867860442,-0.141423023319471,0.04116182475112861,-0.06157144208683444,0.15583557694517447,0.2938837253270491,0.058189936672295946,-0.058380447091749665,0.2627970212558275,0.3191550418479314,0.13025202132154393,-0.1560183726856925,0.6124220108841815,0.3333314692884861,0.3695650518021093,0.22988395901101802,0.0026073465506816535,0.13487730252615818,0.2737765798222749,0.3047314623044344,0.23049232885904108,0.13742862414834184,0.5073653330928496,-0.35332238828810786,0.35952681847718454,-0.5312639048514098,0.40314943714746204,0.23718997759319782,-0.2665499430466468,0.3716788911888134,0.10752545081583552,0.6172311568879469,0.42660404041904915,0.013846226582056252,0.15100082968989897,0.5691358405311369,-0.08898094467628524,0.31767037160240164,0.3902556703360073,0.2553103717372968,0.18632296631570971,0.44274884736264525,-0.039676717830562584,-0.13743578070634488,0.258458438871288,0.3160570394800859,0.5371142206105167,0.03609863070487935,0.018302744871092187,0.21925081472314817,0.15342010990262248,-0.3506937913348134,-0.05396914051748847,0.4236487923430937,0.048615663858506804,-0.32067224664031735,-0.10173642655037186,0.6129290420806432,-0.11845843740600316,-0.04382112279385915,-0.008605807847421296,-0.4541470530591039,0.210645644780478,0.3791580611430953,0.26408553540901797,-0.11523207601323594,0.17244975250898367,0.08132916461131623,0.1314070517684148,0.1574122017577601,0.15071804023953417,0.07617196943960651,0.3638666831833314,0.09739848880903589,-0.17823997455611046,0.17762353859104846,0.6817248004259577,0.15367132461011848,0.11616850275083553,0.005121114142230381,0.07421231552220658,0.759449237044347,-0.3719897203100264,0.006677071486129707,0.13658973303525193,-0.09871333181451213,-0.07341439476130229,-0.22545477852260382,-0.38179090438070207,-0.15096959706637889,-0.03410315189729698,0.15165399332961443,0.6748194670217759,0.09069280608438034,-0.06228320252004595,-0.186762745600438,0.6339239279785909,0.2478069441528004,0.12858252637677928,0.3738049947205937,0.2110520595926608,-0.512873216784213,0.09050882005660772,0.36945300708213813,-0.017069971122133525,-0.11969956696265922,0.16519600830315534,0.15948673310050498,0.6143032714675086,0.1457304751681318,0.4570331151230595,-0.03149813751945008,0.33023590016461074,0.0099326870572035,0.015013190613781561
OFCmed_R,0.2001509326843613,-0.3232346921581463,1.0,0.39313924608792633,-0.04693712008836078,0.5431551677201282,0.293697398222949,0.3595781111073773,-0.22830258106336704,0.03251216866193072,0.2172533257946393,0.5945973798640652,0.07137835803540214,0.17091526108849037,0.2567677856131221,-0.08834778970319661,0.49009100948038004,0.39779285289864574,0.4868394066361501,-0.15439996489644292,0.3820002331733601,0.06907380575992182,0.33069330492618804,0.34134768920151587,0.40243457914445324,-0.07406554801787939,0.31683881107915557,-0.05991237780278877,-0.38001311932789894,-0.06264973782391059,0.15343259669644801,0.21974266640795917,0.34087817421290967,0.2968961410777256,-0.10505721792485039,-0.04454144819122829,-0.10987739804858988,0.08765395225420783,0.25848717580893293,-0.005751747072072954,0.5010768534118828,0.11797639661572339,0.2249424676816442,-0.1490936735332323,0.06595720159432407,0.09616037359259494,-0.05302464855136816,-0.03019436895498948,-0.2872833457738514,0.10278996199636875,-0.17196392141599282,-0.04999433378791696,0.173708099280611,0.13076554411922495,0.15062845106718403,0.26572980251124995,-0.3647432987491464,0.32212097794872524,0.046197363378797554,0.1791710760404683,0.25140000844688415,-0.05563744095714459,0.31430871977237257,0.31499088546344034,0.3676478183024828,0.1096183497710132,0.20875444431956205,0.265587579102089,0.20097427338633622,0.09950821031966386,0.4679230549151298,-0.14856210687991134,-0.16210233807479657,0.4384196532178946,0.07248568866700696,0.37767762628292284,0.28164803564318985,0.5053287965785384,0.3458332834044678,0.18662080376731552,0.23444054383769197,-0.3930632124548143,-0.07213043401927603,0.30607487895286645,0.5126457798333425,0.39222301536715876,0.402037038951001,0.23400544385356062,0.28401328245742236,0.5949043791137238,-0.3596734953467549,-0.085453825793897,0.33011517686044933,0.36335849869433784,0.37776110701965443,0.035133465481031995,-0.06197978314219181,0.4416370760599258,0.2469322665901294,-0.15662215649049524,0.5793945535640246,0.07579659846543581,-0.06245560288444652,0.0492278606232415,0.34705983490256287,0.48305195184310373,0.33197999617205304,-0.03801838204602998,0.382101830915796,0.2991107943392248,0.4368091052023276,-0.057132021614809764,0.420690731162701,0.231662828833848,-0.26557548682936716,-0.09051035400522985,0.32432146206078466,-0.11208016192776574,0.029062871504814552,0.4006360171069256,0.27545497118118517,0.29519383010665273,0.16827337110693114,0.1604464479127621,-0.06025222137267439,0.26966770315064464,0.34383618627815093,-0.07923804511407147,0.414001570273261,0.10125969555837638
SN_pr_L,0.27180294544510003,0.18122889782144808,0.39313924608792633,1.0,0.016760553250314524,0.6710436828327879,0.22467363307648291,0.6526908875140564,-0.006133316770409962,0.10488904239707125,0.39241655904605127,0.5440642344952393,0.03643738672504092,0.4275143019450243,0.396048308546234,-0.08172084916960924,0.44440768586809565,0.4910608527671006,0.48056440447327414,-0.01798571510161269,0.5201817694975541,-0.02491662494915565,0.3213766539763523,0.7239889378236543,0.5944738578337342,-0.04952957651081482,0.11438875656694053,0.3077005566424844,0.015633840411288527,0.08010080490491686,0.38643675127643967,0.26013393481829283,0.42957819493022864,0.4900383940250881,0.2707810358499643,0.0749628741590093,-0.03848747038543221,0.45520823095899265,0.30044832288623735,0.41327851917931463,0.3211525006074446,0.3934028926003329,0.38232856171380963,-0.4127985470561456,0.34744804919474537,0.11061579827740974,0.4203411766694346,0.33440799658204934,-0.24090622524732375,0.0816593977689756,0.2642963659016777,-0.017582769908924104,0.4248118841475675,0.3241443079092729,0.3545827942291454,0.5740401686019659,-0.13233287399774896,0.12141506560628597,-0.04895491617502087,0.4175879474566604,0.5559416032803035,0.3030841687202258,0.521905125555993,0.37576356687216417,0.3910470571233836,0.38539500495041223,-0.1601028626759958,0.13828051219219198,0.5648089324656483,0.11283988844382867,0.45471833513229376,-0.031216420740962533,0.16684675310770278,0.42359698878584734,-0.04686647825159409,0.40890171081586957,0.005250392782981387,0.6797272588086698,0.5754679147887664,0.22202237395292693,0.09247088891542289,-0.3110537880640988,0.06807230773484206,0.36826348408193194,0.7055263411127932,0.5093054405637405,0.6010513565896318,0.5901105019989251,0.351010859599069,0.33160497771476993,-0.2622289657356733,0.297064429481366,0.5970599768813442,0.37008087988074134,0.6336123255296885,0.30030379116694444,0.3301316829223624,0.19839419985902587,0.27899708931221906,-0.07812937171737311,0.6247242448187637,0.06450516442252277,-0.32189266908581,-0.15001873973510818,0.28105376252330727,0.5070841386466977,0.517154456192596,0.3488239103589494,0.43387307556093635,0.23801811558002306,0.3690937682864496,0.31849512060811774,0.6535930486200775,0.3540111392888884,0.08260890422420387,0.08980948426619893,-0.028876760597178704,-0.26051461383201613,0.35879166368862575,0.13331935707135745,0.08434401369048085,0.4340259353268488,0.24729782772923586,0.6742232971106025,0.22758096858608415,0.6347225720608994,0.4810160823918968,0.20306166577725507,0.5449887122484337,0.027932859006172078
Rectus_L,0.045554121829550286,-0.25807418222415685,-0.04693712008836078,0.016760553250314524,1.0,-0.06964380332036467,0.21281095303529698,0.03456026025296467,0.09447327364008143,-0.22107270462404474,-0.06869972517322331,0.06457344741751905,0.11417979224850865,0.15983902955321982,0.17389909103213635,-0.34726537226739024,0.08264377849150173,0.014883259406535784,0.0039399666115072455,-0.14330781541539717,0.03389664567210158,0.11405896807416156,0.2237498857960138,-0.007446073327463791,-0.1512768581183934,0.2424347137742759,0.1111775682661569,0.047540244905531194,0.42244536261567034,-0.033605455634403605,0.12069547479486584,0.2736421588280793,0.09287034907625534,0.09452538710335351,0.21575233824991055,-0.25078397260884966,-0.18801380130161524,0.08678632800051826,0.4208431179223028,0.14820318492334608,0.18150354404552663,-0.024858198281531046,0.09380575006449149,-0.09236168941397292,0.0960874548642341,-0.0014683726793825657,-0.08024185326074183,0.16488837516824179,0.45204152054398355,0.1076461429556251,0.025231956503106372,-0.2586064192934812,0.11993954086913061,0.13344983792384477,0.10860825022535373,0.07462663126772487,0.02549686419694897,-0.4299289518456327,0.05574329985891204,0.11595851603051475,0.12631584092154005,0.14675801383225032,0.11485785354845908,0.15441381072640065,-0.15982821744336234,0.007223560892859201,-0.15891276452911035,0.08531116160213627,0.018836755516642198,-0.15958466196151644,-0.12012387093950484,-0.0025677351983524957,-0.06743965564569948,0.09379647495665999,-0.3055353056205031,0.11446956749385545,0.21441924066123008,-0.020621566276045413,0.10922463357199488,-0.22605392272049277,0.23644160804229547,-0.16750302875459336,0.2355712001383685,-0.04258513403611384,-0.016705121135010357,-0.06792104675382661,0.035979678981581574,-0.14548367824470376,-0.06631312781024452,-0.21412235735087407,-0.16781363175440359,0.05517242804104318,-0.29373572580826357,-0.1795950497969597,0.06813413960750178,0.2510666897899893,-0.22863052156306599,0.10571791106318473,0.04646404433497668,-0.21341192110899693,0.07596816640861326,-0.1724363800240196,0.03655988051542915,0.04881548959224806,0.07729865485771162,0.09765576184692625,-0.10265214478483031,0.043349602555932405,-0.007954289494385215,-0.06283132834327615,0.07291899903853476,-0.032054149442835016,-0.00572698194710296,0.08420844047138872,-0.04663093062598234,-0.04211737000702868,0.1074745685217741,0.11087517105752176,-0.07191419850160831,-0.2010414975106127,-0.06471958297253036,0.06475243957511957,0.10387736257754551,-0.06961681704167891,-0.024941163491632563,-0.05590572120434315,0.1124993566119482,-0.09608582481031229,0.0061027922005074085,0.08173047195491835
SN_pr_R,0.33947896898345853,-0.08740724927302826,0.5431551677201282,0.6710436828327879,-0.06964380332036467,1.0,0.4103469711655862,0.5408301450727481,-0.20656268089742877,0.17889516284499538,0.24980746653422495,0.8150521400272307,0.09906201637843302,0.5170954403095308,0.2877728133606809,0.11193561724595585,0.6810998850884937,0.6303177922997297,0.6147316814077435,0.051421495757137135,0.5170257845522228,-0.05186509371768696,0.46381723556630194,0.6228400520877537,0.5533470464652515,-0.17522239280434918,0.3820977461020485,0.06076391687163256,-0.07988335600803545,-0.02960991870236692,0.4469017941895565,0.32104843575697334,0.5022932661164763,0.39573965857247106,0.23867914506004878,0.12489401719520869,0.057372460927100216,0.3192090270394607,0.4037717542200487,0.16390465105055446,0.614316421593486,0.3902389576745146,0.3779983334180636,-0.179505463670125,0.297926472255044,0.06621782356107281,0.21078895447444543,0.19746884655441752,-0.17056963465998726,0.12876608376607512,0.1549095853786488,0.09680847709198152,0.3942738654364302,0.2561963947642031,0.32670218669828177,0.6973096973587387,-0.33155973524856186,0.33448937183828703,-0.028781911899906285,0.4167201195104327,0.5195701602807632,0.03607891647949306,0.6496471866912304,0.511709080239596,0.37030872930659564,0.4717003325114958,0.13577436604296905,0.33896364115726907,0.45817286795760775,0.24468861743397757,0.5686500113452078,0.11353207879431858,-0.15778739547516962,0.5582054502674706,0.13284572647045007,0.5196878365086607,0.23482182119894976,0.7285043424552528,0.4372711802469545,-0.025657128136145322,0.2961905429997902,-0.4398758755856957,0.19356431579168196,0.4452785123324378,0.7322910639976679,0.5801517332702558,0.6574850034546299,0.5997632452193864,0.35880574628278195,0.5796054575378405,-0.43988527289128987,0.016939535390624396,0.5195399623064012,0.5204633632920289,0.6187575352921071,0.1400035233944586,0.01668952090355413,0.42382691466354605,0.4114046892418423,-0.004666866007814056,0.8192667447869271,0.20700018701785172,-0.18604571632082462,0.03681156414047482,0.5293099553324293,0.6247576248897816,0.6350188467798384,0.05036373047713434,0.548633918634233,0.36930934539807764,0.46474360670003156,0.012563653237045233,0.5668552356353974,0.4116222261995897,0.045514056507520245,0.09003851308182258,0.18027912601478063,-0.1497993500383149,0.29116387815487044,0.44928099163501306,0.4177730541357137,0.4804104148525392,0.19493733492969598,0.49963200439849453,0.38471585049743207,0.5670857435681824,0.6107749638552638,0.2816790440193488,0.6130910033945013,0.06899807664241606
Cerebellum_9_R,0.5194195274938471,-0.1600143791541225,0.293697398222949,0.22467363307648291,0.21281095303529698,0.4103469711655862,1.0,0.5393841342763911,-0.08199463324924162,0.06165009972282196,0.1518459451243045,0.4704490922931688,0.6110148419740192,0.3285169562804252,0.2576571703684236,-0.0013971722145523426,0.5334106976215731,0.5924298193000624,0.4258152879380913,-0.14510927160943338,0.6469926637898861,0.47834194849871775,0.8510757336035868,0.008008863069864407,0.26431274599003796,-0.023562054947349087,0.7331449874254379,0.23137389495157784,0.2526454344260801,0.22247446593714557,0.5145612760731422,0.7133854889141104,0.6992212178922254,0.654620988389601,0.33534725036984053,-0.023286591874418748,-0.06650975102117375,0.21751249732552072,0.31372586943298614,0.31799929491548784,0.5080182679863215,0.33018672249416414,0.5672793424575076,-0.27244625463198,0.25719588332966326,0.23425940217880162,0.08825483646277978,0.4624543892490663,0.026592163929380082,0.02830807545629714,0.36498433359926563,-0.19347697266641645,0.5082196043001782,0.6271265204512931,0.43532092278548556,0.4121856611961947,0.23658411836991342,0.1668418042592003,0.18196389795004672,0.4697577169852849,0.5468246425798046,0.2937372377327928,0.5403981994221481,0.5104404674946048,0.333223820286864,0.3741786818684508,0.11579309061106144,0.2983333513985062,0.43725189976178586,0.36016209480694045,0.2241078638800148,0.19224032372190542,-0.06582334841360096,0.567275253044107,-0.11799917738567768,0.7143028518255642,0.27248358187363797,0.5511729488337247,0.5858614283328699,-0.18112408420813317,0.7133838229237828,-0.14039263329283394,0.23221940234322658,0.3631054757146091,0.522889592557882,0.4482480537122945,0.49193306998766795,0.29075206117282504,0.2949565878056058,0.12825742875260124,-0.29633583846434874,0.1646693847470164,0.034244751602851446,0.28715908187962863,0.16987626523833982,0.20394785302085677,-0.1567833918642235,0.6047248553866197,0.6294707070044933,-0.22179151734489863,0.5218697233743664,-0.11073535978911392,-0.19196213106611862,0.20509443413719705,0.5441533955539756,0.7763976303640453,0.33810055969710906,0.14961171753453995,0.6487682307066509,0.48300261070023254,0.4232888847976306,0.03612163872019188,0.4086751547696385,0.5616028735834196,0.10575343790267061,-0.02908719905857057,0.22802583457673198,0.08390475689404879,-0.015025086664600291,0.2380999864507488,0.2131152785076736,0.5786647183136076,0.4304464037908301,0.22189527913536902,0.44933124232725763,0.30751752132730753,0.3283963884212905,0.3315550731538783,0.35229977171452914,0.4657660297265771
Parietal_Inf_L,0.6462016763914462,0.38064039457688065,0.3595781111073773,0.6526908875140564,0.03456026025296467,0.5408301450727481,0.5393841342763911,1.0,0.05937283371421209,0.30895341046495794,0.4325457750067717,0.4334456925738356,0.28469811296952646,0.5363753041169819,0.3478797849782991,0.06747322292976014,0.5643691294495311,0.7310084145664699,0.5912098433986728,0.12527793385694722,0.8195378946748371,0.24205599022175217,0.5524400197947565,0.5364080572986143,0.7916314301649681,0.0314096662995881,0.42221224245420125,0.6042447902417184,0.16718208362699166,0.2832298906072633,0.6425221671756512,0.44524272530036707,0.8104454076889988,0.8845098015893271,0.4993918975313519,0.18101979023922424,0.1446753194652842,0.6410938627175604,0.11886761322621722,0.4897659940172674,0.18016710663546218,0.5184936517982869,0.7513315084340588,-0.43560396658823547,0.549800876616009,0.18579459031846776,0.5402336071835422,0.6608817648630191,-0.056686074478039354,0.23150209196725205,0.5122789013714981,-0.06438048640064117,0.6594677645833754,0.7994491397875739,0.49330398333527764,0.6643174204974789,0.2768636962690632,0.2511871053496823,0.13350373450388783,0.538108877546816,0.7162349516632217,0.57103900290884,0.6359325912786945,0.5449073064003622,0.5433889594104225,0.6000005133368955,-0.018904438286297426,0.23573156600362505,0.673149510299152,0.4082093037925652,0.22789686535069845,0.09085404775465765,0.3830936059842616,0.5338206154857384,-0.01402612384877596,0.7668666183782162,-0.003138345467170588,0.8798074024379149,0.9210319957286854,0.29523255416834426,0.3841065584160213,-0.1022430660570827,0.21576491928498104,0.5771724033441511,0.8576378010629992,0.7369499205614659,0.7241325906754685,0.7710008822055586,0.5472647536655243,0.2998303450248765,-0.25831194803908464,0.6044315158274294,0.4363716640617328,0.5313248211864489,0.44864626520866563,0.2567757000555976,0.5374924912098017,0.3603179565400187,0.6340020549236549,-0.009292171784099855,0.6148964955732584,0.015045426624238698,-0.30977695418396206,-0.14372893531380296,0.4354059731254846,0.738309381077814,0.7053697035791138,0.6666823685304143,0.7844173326622873,0.5022042066180293,0.4682270559164347,0.5349727338329379,0.872774391013138,0.7108601079323884,0.28756613999265607,0.24351290212081161,-0.016990428946669054,0.01938355493225763,0.36036401572027565,0.31475369317593693,0.2388308185217483,0.794552824562847,0.3940523338764664,0.6965415539134076,0.48055739500585193,0.7236202629208691,0.4864137453833844,0.4958110164363765,0.5814242043995369,0.20305360117262763
Temporal_Inf_R,0.03767041426593097,0.336881550090647,-0.22830258106336704,-0.006133316770409962,0.09447327364008143,-0.20656268089742877,-0.08199463324924162,0.05937283371421209,1.0,0.003888848148884792,0.06338955043644115,-0.37411748015557145,-0.028124663992872723,-0.05359889133337398,-0.020419216524417264,-0.06104156786608217,-0.4145869099157404,-0.17589137008580022,-0.2700860166890169,0.11261886199497168,0.1124070616141514,0.14629157080991861,-0.08105514609747451,-0.0014741946507652538,-0.14570930487026276,0.20586989546697526,-0.18417579019275626,0.41764301236892537,0.29944902324963263,0.3258875800854297,0.16975009546175165,-0.10121553673087663,0.0181872685213988,0.07825340495735793,0.3444889748613531,0.4199779631869617,0.06134749852110676,0.4542387587058591,-0.15944040166600884,0.3111732398564477,-0.4446673299913219,0.15872097794625933,0.19024823946200559,-0.11229533352928427,0.1893391289430043,0.0613397493395763,0.38254987376981364,0.30594772017782423,0.027565895932054354,0.28880404603688725,0.37977111926737955,-0.04515154107130574,0.3072319374676924,0.18025625300389825,0.1872726776964631,-0.08748307853060788,0.38140527202062063,-0.37395937887132463,-0.24552696572681937,0.10373488675885081,0.08656770753826515,0.5355502655102987,-0.14558609844111964,-0.0738946362011184,0.09388785120176159,0.087951327885627,-0.07067695814327371,-0.24348647168832085,0.17603742167624098,-0.0451676011434319,-0.2347516357013073,-0.03239647758903246,0.3959613189407846,-0.07709482879581304,-0.18708393498320705,-0.09981943609138953,-0.22595168115609146,-0.03466008398344564,0.09997061767829137,0.042575211949305025,-0.2166610647036392,0.17392504404443976,0.17745194184595922,-0.22256424515683265,-0.07744345618504624,-0.04133996990520153,-0.11307905702347519,-0.12977040876007342,0.007150263844468516,-0.5155708966904657,0.27590081832744956,0.4316792711342589,-0.10736616493047098,-0.13954665403673525,-0.1308787504338414,0.2106095435610437,0.49172866751846644,-0.4483452291944151,-0.0017272335343892862,0.14087942953276458,-0.3093412918270263,-0.06451352351888312,0.025187497903727197,-0.2483789470289817,-0.3123103749573901,-0.04348745234860692,-0.3580343285990014,0.4244945848690116,-0.07355176953785955,-0.05406881901487966,-0.30620192637557747,0.41787828227914203,-0.07344766541573663,0.10787224722276721,0.3248032427158317,0.18272696348745496,-0.41693260137778765,0.1854927988672535,-0.009727532851810333,-0.056218541838610074,-0.3863122785102202,0.02036060295111184,0.08424638664277782,0.30134046472989384,-0.0673068427848656,0.16673807139297592,-0.22510656771001347,0.13084575405755783,-0.17815002575928215,0.03655745189129348
Frontal_Sup_Medial_L,0.7154415878625466,0.16483083050366829,0.03251216866193072,0.10488904239707125,-0.22107270462404474,0.17889516284499538,0.06165009972282196,0.30895341046495794,0.003888848148884792,1.0,-0.3973749520813219,0.1410352048746794,-0.0026882115962122964,0.28860734684258577,0.3291331513460463,0.6667579178872093,0.13946773686036176,0.42336488440385805,0.2812112715958277,0.7374796622121612,0.4084772540742244,0.10774447379255622,-0.12645765060601,0.2324799839245616,0.4801354085009332,-0.28708968767975807,-0.019252154594121808,0.22212119097773536,-0.15308117484513123,0.24874238842297583,0.3999602153417576,-0.23490525285535005,0.5423506883492153,0.4080425847935968,0.5655892310270126,0.318591144860118,0.9104503971615581,-0.023439061959077422,0.045942087003091846,0.10611793965083062,-0.10014881773855108,0.22870776333132067,0.5566559613056542,0.5086275873770487,0.4779976977639226,-0.10670073625030406,0.2873408892537042,0.19752683244519245,-0.05796535279071192,0.4297805378667985,0.07001160894913154,0.1066397134417396,-0.026221828861891335,0.36315859104333165,0.021078587843178724,0.3384943570789482,0.06840018140439665,0.3801101792091469,-0.14381967030814305,0.046744869191515215,0.027537575684324724,0.3217880825326937,0.16425101445333368,0.1410212010003762,0.17578821482935114,0.5818223853673811,0.3551495584483816,0.04966569666674094,0.02331330798383149,0.7383071125790408,0.23386004225030496,0.5637328866004097,0.19688835481618713,0.41894425927552437,0.7904568166142742,0.5251100017642637,-0.01644590279082588,0.23617377887173485,0.10184892378893111,0.37945210890625425,-0.22720078612898514,0.35996028133901964,0.31997906718187435,-0.1338080048142773,0.30885926934075003,0.7115977431984557,0.3915891242526766,0.5950609497315228,0.7726823405576244,0.32937019458626343,0.06524606082973805,0.0447322927064042,0.4104264486086518,0.6572521916145087,0.33073152257079197,0.276275484302439,0.2401232044640684,-0.11205652391195715,0.6666160501328,0.85928202577611,0.05797108347655107,0.229863317289438,0.45834544458278353,-0.10257620663213832,0.15947314569038068,0.16521827232682892,0.4823276971133253,0.15976540065816877,0.637063940617058,0.7356405088364398,0.2833918969500046,0.2768357832462672,0.24897719919060454,0.6506606445298323,0.518986346905246,0.6690987292823186,-0.058646923295738555,0.2634477052245043,0.11333882920424404,0.43461313561036513,0.3927238298289919,0.6323509941720216,0.014585425108154347,0.24872349680154582,0.5786741113734776,0.21738584031598657,0.20048591895947346,0.656205978205332,0.48002328190499466,0.06486491373795937
