,Frontal_Inf_Tri_R,LC_L,Frontal_Inf_Tri_L,Vermis_4_5,Vermis_9,Red_N_R,ACC_pre_R,N_Acc_L,Occipital_Mid_R,Thal_VL_R,Olfactory_R,Thal_VA_R,Temporal_Sup_R,Lingual_L,Temporal_Mid_L,OFCant_L,SupraMarginal_R,Amygdala_L,Frontal_Sup_Medial_R,OFCmed_R,Frontal_Med_Orb_L,Thal_MDm_R,Putamen_R,Precuneus_R,Thal_LGN_L,Parietal_Sup_L,Supp_Motor_Area_R,Rectus_R,Thal_VPL_R,Pallidum_R,Postcentral_L,Cerebellum_10_R,Thal_LP_R,Parietal_Sup_R,Cerebellum_Crus1_L,Postcentral_R,Precentral_R,SupraMarginal_L,Temporal_Inf_L,Cerebellum_8_R,Frontal_Inf_Oper_L,SN_pr_R,Cerebellum_6_R,Insula_L,OFClat_R,Temporal_Pole_Mid_L,Vermis_10,Raphe_D,Hippocampus_L,Red_N_L,Cerebellum_6_L,Temporal_Mid_R,Heschl_R,Cingulate_Post_R,Parietal_Inf_L,Cingulate_Mid_L,Rectus_L,ACC_pre_L,ACC_sup_R,Thal_AV_R,Vermis_6,Thal_PuI_L,Cerebellum_4_5_R,Calcarine_R,SN_pc_L,Caudate_L,Thal_MGN_L,ParaHippocampal_L,Temporal_Inf_R,Cerebellum_9_L,Frontal_Mid_2_L,Cingulate_Mid_R,Cerebellum_3_L,Thal_PuA_R,Amygdala_R,Occipital_Inf_L,Occipital_Sup_L,Thal_MDl_R,Thal_PuA_L,Thal_VA_L,OFCpost_R,Thal_AV_L,Vermis_1_2,OFCmed_L,Thal_MDl_L,Putamen_L,Paracentral_Lobule_R,Insula_R,Frontal_Sup_2_L,Thal_PuM_R,OFCant_R,Temporal_Sup_L,Cerebellum_8_L,Parietal_Inf_R,SN_pr_L,Cuneus_L,Thal_MGN_R,Supp_Motor_Area_L,Vermis_8,VTA_L,Calcarine_L,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,Thal_PuM_L,Cerebellum_7b_L,N_Acc_R,Frontal_Inf_Oper_R,Fusiform_L,SN_pc_R,Angular_R,Frontal_Sup_2_R,ACC_sub_L,Heschl_L,ACC_sub_R,ParaHippocampal_R,Vermis_3,Cerebellum_9_R,Cerebellum_4_5_L,OFClat_L,Cerebellum_7b_R,Occipital_Sup_R,Thal_LGN_R,Thal_LP_L,Rolandic_Oper_R,Cerebellum_3_R
Putamen_R,0.6685760267373348,-0.08345163185791396,0.5764499346160992,0.27906748834259565,0.2816054103968151,0.29423239526357925,0.4624905665433419,0.30080846139541867,-0.017033824683683127,0.5140372013233981,0.34703198154838333,0.1365545070498938,0.48992315849479756,0.19711227884191843,0.5500820950228641,0.30246153641216816,0.5259240272470134,-0.15109606697480593,0.6187097806999777,-0.06025222137267439,0.1747772452749731,0.3507913120772352,1.0,0.49157417589753316,0.40838214930771577,0.3133511961254651,0.6218815689731025,0.026064439461557044,0.431815043481602,0.5021329676655975,0.6375203439267976,0.3726811265210303,0.2713914851651165,0.16936354633818088,0.080985148283292,0.6403038109082151,0.7297232210579233,0.5842529952526642,0.34176408696971394,0.2654161740782553,0.5808878089206077,0.38471585049743207,-0.07880202405582835,0.7697837912340517,-0.16505579292639486,0.043952915327082585,0.06326873466271299,0.1457304751681318,0.4540763970987652,0.4905810804159531,0.07234618373703708,0.2881387390700908,0.5195219537234959,0.4008133614608038,0.48055739500585193,0.41775968955340637,-0.024941163491632563,0.5332979865074069,0.5300923837479511,0.29139422895832207,0.08054163730187411,-0.010786523247649962,0.19439279699852147,0.3599384424880328,0.4160613025350921,0.38435371447676997,0.20412219654093516,0.344482950851124,-0.0673068427848656,0.3661632415075515,0.6396926928844534,0.42927872492500574,0.5054120682668458,0.47925501881039634,-0.031048280415239285,0.22999401841628211,0.19728766681570922,0.2453388939876367,0.5225621968082771,0.24835656067381667,0.6849707003207787,0.1885155049048717,0.23792535635883572,0.3751461459845829,0.6014742719852695,0.8747157968059258,0.5729724742706462,0.8591841996061543,0.4686891254463447,0.6691930745816567,0.2326476518372126,0.7084730898320267,0.27156864747030973,0.30345669791245317,0.22758096858608415,0.14004559079930015,0.3489504311364372,0.6422106077680685,0.19573333665839496,0.23052846024609935,0.3287162929177295,0.4565982835281053,0.006765944883573743,0.2226310694020927,0.2559813084600147,0.45050983123949956,0.7611237171465282,0.2738550675102522,0.28974099097402667,0.33894265257748385,0.5636692164613496,-0.07631575967533533,0.40416366924941005,0.15307355358345423,0.3230447182745103,0.3762176951641077,0.44933124232725763,0.32360276216477907,0.48658627963793455,0.10773806569089402,0.2298125111495555,0.5973581786548641,0.15622817268617573,0.7905796495957491,0.5704473066480477
Precuneus_R,0.6319342656867294,-0.18510360661968783,0.6425410459945733,0.47051293316047116,0.23258762750865236,0.17072637322724063,0.026275403412341504,0.21672459047244566,0.4268740104848081,0.5170919204953801,0.07821975305561851,0.25639921231996093,0.8542602839766612,0.5988034167098357,0.6843925806120725,-0.17603560599289897,0.8739731481695716,0.012015662681691582,0.2212936363133419,0.2968961410777256,0.056028953540245056,0.2123313335567854,0.49157417589753316,1.0,0.3028927873671828,0.8806268752663784,0.8601646571329417,-0.0287757233719609,0.5299466727428628,0.38808782617592624,0.8683283922375227,0.39454469171390594,0.34638870923822124,0.7952491881917615,0.13569263715087213,0.9001608764067067,0.767107003407802,0.9045642122584004,0.5732333182433784,0.6137964493232708,0.8077395798569074,0.39573965857247106,0.46513038869636103,0.5477021346736721,0.22545349199368794,0.14350550669543152,0.14296259697688854,0.2737765798222749,0.3098574848247052,0.4087185591788619,0.4137001316087875,0.6219627144407476,0.6158240683925548,0.7356742737501678,0.8845098015893271,0.7462726089795849,0.09452538710335351,0.11231758612750577,0.5996966948843214,0.5772519937762407,-0.08332340894826838,0.156502258775751,0.5093361778741079,0.6745059014962442,0.3862509922801602,0.3677964675453548,0.1845655856750069,0.5142484248633167,0.07825340495735793,0.7442416907749061,0.7695215509981921,0.7472224753395391,0.46348825081212114,0.32122709961035356,0.0683608352185289,0.005559495873612806,0.6452776934542209,0.15532404134820868,0.35863664893335645,0.5089800262524135,0.034392553793397056,0.25194858780112567,0.1643086906583152,0.12436945945562901,0.5197470845650367,0.49198284010621973,0.8611561031549039,0.5361650264166944,0.060276218627159664,0.5125883323677575,-0.28497652957483594,0.6953518178590566,0.46088174198439774,0.8597035718468287,0.4900383940250881,0.5473761784219263,0.47582834974379334,0.8565540992982906,0.38460671613323394,0.15668643772144858,0.5992122046223154,0.504331560469008,-0.14967938176827023,0.34248234456276033,0.43310370468842235,0.05819623074689162,0.5174011811294085,0.40678238038513714,0.3621362269269027,0.7975308320962791,0.11337928553656967,-0.024079864034468455,0.48921114072586025,-0.020231654840528544,0.48734504778005866,0.5588111903378842,0.654620988389601,0.5979857608769945,0.4533821725319641,0.525197885184193,0.6381039156025546,0.4679985198839494,0.24492307548614264,0.43245966651720247,0.3170375790772958
Thal_LGN_L,0.3820556154833998,-0.4025560543824595,0.3454102418993311,0.26377671046609424,0.15804369672570556,0.49000803754036376,0.23187850018011283,0.37859381848494433,-0.10996286732827966,0.438454430591839,0.3629900479791962,0.3808366925022177,0.5002055770729853,0.29577798698503793,0.3170828991063373,0.09716846294292433,0.3498296622845999,-0.016946234762461085,0.2562786433643931,0.3977768875317116,0.028619075376132338,0.34999776786512976,0.40838214930771577,0.3028927873671828,1.0,0.08719413948021235,0.4319191130646158,-0.09596326387886779,0.632061455972005,0.49758505662540964,0.419308896911429,0.22832192472367974,0.05688116146156847,0.016166484934410915,-0.09227410539510483,0.45271852502775584,0.34362345904863045,0.2662303609249017,0.40571525846047746,0.24545958084888386,0.36150690824562504,0.6358862100803421,-0.13330390054132346,0.3968928283336368,0.23373648254182042,-0.09003663235525,0.19350323399069908,0.04588557052040221,0.703547111158455,0.47239849457161165,0.1478276820476419,0.16935469820269644,0.47809611142300634,0.43080871905224616,0.45516609872036123,0.5480850006218327,0.0758830243811129,0.21392525647897906,0.5561936980362662,0.4712917163771277,-0.04746799100105382,0.5542861544670645,0.1915896995167979,0.4458805498228451,0.5079093064445177,0.42552239704889233,0.4767737180097155,0.476530609298427,-0.07665347661174723,0.4492826720438471,0.5448398149091571,0.49419715552740673,0.529230888970202,0.5430786721092011,0.04399295640195476,-0.2877360691817114,0.1414584999981736,0.23658760496794293,0.6001824773291801,0.4939864169594407,0.23956522556018436,0.24448295548551705,0.040781969195406456,0.3009961304988002,0.37641546856082136,0.4293027700021959,0.3778494594108517,0.5524351206470212,0.1958739392077337,0.7171036560681329,-0.07122646562905072,0.6484040646618949,0.2694036157963666,0.36470488630586506,0.46112222057700053,0.3078388537049368,0.1700315571652236,0.43482117857234004,0.25576148952566496,0.36725311990952947,0.4377467381630722,0.17367320893206678,0.08808823118517867,0.5931444731694203,0.1774793815812355,0.41789797995991645,0.3210540457115971,0.40888014921270766,0.5267943249846909,0.18996497694428366,0.27351935751336354,-0.10561030397291783,0.3289997563229107,0.08485215777713447,0.5504639024203384,0.5338850674751336,0.24146149532408048,0.5062309949367306,0.584492021504768,0.10407062143830081,0.1156677201385291,0.6625203445594219,0.1807006210700851,0.5992319379764415,0.6194733296171693
Parietal_Sup_L,0.4752604318795953,-0.06415497583249499,0.4742260878949879,0.2554103360782139,0.20524636291732176,-0.00029336309750986974,-0.07939646740756735,0.1469608718628819,0.47663418844467104,0.3791656521529129,-0.07688990358061995,0.22007151793045218,0.6504418992905597,0.48964356537986037,0.44489000298275727,-0.3033283359610879,0.7286727223099483,0.07085534824197649,0.11100486668052816,0.2786503091343291,0.07352979556968357,0.172073124509825,0.3133511961254651,0.8806268752663784,0.08719413948021235,1.0,0.7376691878648804,-0.009469987696216872,0.3700502475041986,0.23321960282062854,0.6862344544563169,0.27716185081820977,0.2019396893475103,0.9466740566973203,0.31625991912262874,0.706397961269077,0.5766856911923145,0.7637676068989889,0.37523472967325183,0.5004655097722699,0.6110685059397569,0.24600303219301836,0.4994467290709173,0.28986065861669247,0.29456320507014755,0.09077291859676072,0.09491441577274759,0.23991688991492083,0.10723770759130867,0.32238213117154735,0.37891348542928055,0.4488517272880936,0.37327880338419656,0.6273669162552113,0.8124603740592987,0.6460057769236398,0.0602010856500159,-0.02543283129091378,0.534579926809698,0.4748586318742457,7.786811724216087e-05,0.10255851158083114,0.3755781089166796,0.4172257491825177,0.3267847744414673,0.2686771720483578,0.06093922295974177,0.4141532653042602,0.028459899191035594,0.6194126349735484,0.5800918410541671,0.6671143029370951,0.1559598502881652,0.1130144181229361,0.1344598851576657,0.1510826164183728,0.5732686340393072,0.019998291517274173,0.07638340395487164,0.39308584496564597,-0.12979415241311512,0.16575669302977514,0.02005612346333072,-0.03301540493397545,0.34981640783777773,0.28099049040033935,0.6298417302269123,0.35303294731979945,-0.04905363468164558,0.26085428215040785,-0.35225052719465555,0.46470056227695095,0.4796929091482089,0.8184507019645008,0.3760352905481623,0.3904175749112469,0.3247548675052213,0.7192362629833873,0.4277336992025925,0.08174033300398068,0.3371115155705489,0.4026525959925846,-0.1160917958340041,0.18384245882357675,0.39410073716302596,-0.1258073477692246,0.375159040071541,0.41376731881247203,0.27459279672215203,0.6956312897908629,0.025069114553453422,0.046022950243096584,0.40847355864334356,-0.032453283068979995,0.36859269377880416,0.3205820086698903,0.5650742026221972,0.3548943288520927,0.2646505861709173,0.473990696997908,0.534895167841234,0.2809525019712394,0.2651257426173714,0.12780393010776842,-0.025983431327692107
Supp_Motor_Area_R,0.8080702342856,-0.29305287577573413,0.7316464836495471,0.21041959515041864,0.3705658518223633,0.3192507105788009,0.23158623571356343,0.2779102145867616,0.04474189931750848,0.615027248471546,0.31294634832354723,0.4158849273909295,0.7755123431025498,0.32564108538692693,0.5198462701420088,-0.003595714034518522,0.7526830557654229,-0.06351040417779999,0.370243108595482,0.37767762628292284,0.23108484440317725,0.4070200267950294,0.6218815689731025,0.8601646571329417,0.4319191130646158,0.7376691878648804,1.0,-0.016463470552486117,0.6153291790016769,0.5687692133316058,0.9344526824682091,0.4078471005015946,0.3271522407597262,0.6201364233010151,0.23328620581940923,0.9432192334086937,0.9004172295649183,0.815972216501112,0.4423537694869295,0.5759317526414597,0.7196116436314677,0.5196878365086607,0.28309821583963113,0.5386035631508355,0.06707151942798759,0.09270577984069564,0.10531596626227493,-0.008605807847421296,0.5376641049489569,0.5865718761169759,0.12002448596473184,0.3770335691294071,0.7675066804397663,0.6630661947070429,0.7668666183782162,0.755706378033523,0.11446956749385545,0.2500513045550596,0.6824658651532172,0.6165548582423768,0.10126644722001013,0.20170961073751947,0.3530093116742031,0.5139092983190112,0.5428505661454626,0.426094131643002,0.1913897122745191,0.659845254419355,-0.09981943609138953,0.7710651000399938,0.8471509294772972,0.7721071866235615,0.38481499369946004,0.2727248785036147,0.2410673678651755,0.011290163839072765,0.2815890452310126,0.3582326354447437,0.3382007298475287,0.45327060492626947,0.24171652024824403,0.2525885407141036,0.06496372268188541,0.14318112936399577,0.5012404469249739,0.525612850453603,0.849994602196467,0.6555246753640755,0.21452966077750873,0.6043933446083826,-0.10142969783709099,0.8020889164998729,0.5823503236880898,0.6630240432394829,0.40890171081586957,0.27120570888657897,0.29373698463229164,0.9632336744643878,0.5701373676425607,0.39923978011000444,0.4078822968227781,0.510481716820238,-0.018749623368289538,0.3283344220250481,0.48313841120299994,0.2314261015438072,0.6761537929308191,0.41535974337394677,0.5583191441843851,0.5196707250483953,0.30410946105142805,-0.022963943540473642,0.668247944209338,0.11813312230183194,0.5993884059623719,0.405306290223107,0.7143028518255642,0.4366635470749419,0.5002094899169667,0.42826999024056084,0.291228463150163,0.5341044084200713,0.3356729409978554,0.547978260118532,0.3268538575593959
Rectus_R,-0.1632898953605215,0.12030823656704874,-0.2001766319881704,-0.0798299780480808,-0.007254443888165006,-0.5399373674770254,-0.15608816630557584,0.04626210032746702,0.010236459306217595,-0.023953320588899648,-0.14359512685486514,-0.13791326040638985,-0.05261351495329379,-0.13549930419842166,0.03617109411695259,0.02925270426532683,0.09675454591938994,0.1559234986067636,-0.012780229337027564,-0.2872833457738514,0.01207350325999812,0.3353047839087272,0.026064439461557044,-0.0287757233719609,-0.09596326387886779,-0.009469987696216872,-0.016463470552486117,1.0,-0.2777783041733796,-0.08797279315578546,0.008785071553334071,-0.010079485921193124,-0.2942075308558745,0.03751764559716329,0.1558487028653186,0.007016984944771235,-0.017258282791374233,-0.09107166531830388,-0.013118176129874775,-0.02146048382352499,-0.0852374215902521,-0.17056963465998726,-0.008310220381360258,0.0814548936014237,-0.09241803052689113,0.46595749330128056,-0.20429834912366188,0.013846226582056252,-0.025855506076351217,0.07696369268310917,-0.09218726022577399,-0.06317031841111106,-0.04147648918032524,-0.08130006516914326,-0.056686074478039354,-0.12089208133524468,0.45204152054398355,0.11217849121311055,-0.038590190024965866,-0.08987727193428355,-0.023771454913288678,-0.056358835041909465,0.01821775299969961,-0.03857173675887778,0.11646577090593355,-0.3047904164153089,0.11465711405442955,0.11847464193850281,0.027565895932054354,-0.11545450275189911,-0.10870711732506602,-0.1091098840177734,-0.06255895326876551,-0.00018328351547353084,0.2525792301033017,0.054489879051630406,-0.021863959901850107,-0.09907424006630851,0.07355883941257192,0.06964761283928032,0.06361207508971149,0.10700533481466436,0.4666287522243256,-0.23430054604229328,-0.07570934704992166,-0.005989803680520244,0.02508242481891707,0.0010219978139875327,0.0054352815198039335,0.008059875047485166,0.06198540100298089,-0.060678382446624456,0.07976622957081901,0.02223592833540186,-0.24090622524732375,0.022672651228877197,0.10478814519408423,-0.06698198853335473,0.0005782024258554198,-0.1451214137435668,-0.16174535000584875,0.26890076818165587,0.08462154100614029,-0.21289575960290574,0.22275589866565026,-0.13454060547292754,-0.09086366185275258,0.07180365683810791,-0.11175109109990335,0.08788962316523333,0.10822407574939989,-0.0512291449762495,-0.04252889110171506,-0.08975669031736216,-0.07365315359439653,-0.17003679733285587,0.026592163929380082,-0.0873876491053074,0.03071062963493319,0.0681139634833683,-0.016934967005206924,-0.09428059695520166,0.0805527102128773,0.016334200260002343,0.02618268055566936
Thal_VPL_R,0.5510366336696969,-0.3617716355783942,0.6231249650360127,0.2927765183654235,0.32492703379427706,0.6098566641187753,0.31248855989706037,0.23482382851173453,-0.008346527974330593,0.7016458711924076,0.34972337976185625,0.6462700621643092,0.6273798838999651,0.4424984858873674,0.2578408995944468,-0.05093957403726372,0.36630618316828567,-0.1492701842468503,0.2736164574017956,0.5441198416299345,0.11377106030615732,0.35811625485622,0.431815043481602,0.5299466727428628,0.632061455972005,0.3700502475041986,0.6153291790016769,-0.2777783041733796,1.0,0.6795774512760795,0.6091695169215521,0.05354816201340751,0.35724696233900005,0.223074307439874,-0.04920376456806944,0.6145344121783626,0.5286024271053097,0.45877852673849345,0.3593944137707255,0.3571343157654068,0.5137096810036571,0.7177555836334905,0.1905323883785298,0.3952476385252372,0.20232634052777657,-0.1244331214680105,0.13969214977609892,-0.01658851164626615,0.7040358137143553,0.4945957729200654,0.17734078557845176,0.230704924694531,0.6397246051843319,0.6729726579087132,0.6076810929216737,0.7095740441905282,-0.01571774330869671,0.16159960624700026,0.6391763557034748,0.7337496240479087,-0.019653144582055766,0.5220558076765243,0.34830245013244876,0.4787322345404514,0.5526461258755077,0.620962653092609,0.3224638530376488,0.6229374257457859,-0.16474189627923885,0.6435447054509109,0.7494735990656048,0.7441617441375011,0.38748639102871574,0.43651975261213727,0.11776319284489102,-0.3354471832392479,0.19988112746570333,0.3826035089301611,0.4065534587432416,0.6226425436096704,0.15792177051086986,0.270378122978508,-0.2247692271025584,0.1130946301388149,0.4738851017732306,0.4032280736670543,0.5302383945760228,0.5724026918863779,0.20549742130460968,0.7027508534131071,-0.09651750125411258,0.6724198561028776,0.2791395582095319,0.472658118234911,0.6299682363220506,0.2892950877327924,0.11605995540786125,0.6629857123767177,0.32897290385414274,0.46349152197144056,0.4768846360944349,0.14412020997157363,0.06624981968330844,0.744406778693939,0.1460702687317566,0.2958906795529324,0.3846453422936022,0.3427479858121181,0.6871754645409573,0.23094398389258472,0.19159174965324854,0.0063328834847150095,0.5078116722957833,0.15788010248148374,0.7150607659010126,0.5348876283377831,0.3206504023528313,0.5878748802604254,0.508014079559479,0.20700841758303049,0.17193205162167366,0.5960055671210308,0.3515303417827392,0.42702499159423457,0.38156760552894287
Pallidum_R,0.5614715147891575,-0.3704988709287596,0.6107401175365663,0.2042853862714845,0.2612218589858604,0.570248527262791,0.3804489220110201,0.3153758071659979,-0.1303628650393393,0.6831731039354522,0.5272128490691126,0.488844744892234,0.5294200032899552,0.21282196189597094,0.3655963006661581,0.10093622036099324,0.3415111663328367,-0.20736119560080182,0.28847205546263577,0.437517007646818,0.28141696973544394,0.4277794809077262,0.5021329676655975,0.38808782617592624,0.49758505662540964,0.23321960282062854,0.5687692133316058,-0.08797279315578546,0.6795774512760795,1.0,0.5658371327006168,0.0820021697999831,0.3762327298826884,0.12128905961915364,-0.07571121228426964,0.5813480071233296,0.5996081094257083,0.36732343959556624,0.37216722157221827,0.4178473299325321,0.44753121682274866,0.5910598641228487,0.22407266656453712,0.47419914582809286,-0.14472735461143924,0.09092439150960029,0.03696678475298328,-0.22205494533279366,0.6282740222744193,0.490884178895759,-0.0676485264851832,0.21872577439372437,0.5969029635236243,0.3872679092754266,0.41462230922161186,0.5250261576110286,0.12994853884503021,0.1498275539378746,0.42304184014534735,0.5727769602219842,0.05350142975777431,0.12771395790322496,0.4092860563640856,0.40603309060721476,0.4527064724154027,0.44092648146074526,0.05527523771102044,0.5449518074520056,-0.1339419824998972,0.5615431261043466,0.599497435771404,0.5926740283636708,0.3759223494425142,0.22206512464639966,0.2398772323115495,-0.27301104864030507,0.026318157943099288,0.480270217712553,0.2882721653653562,0.45541054638476086,0.273938150085285,0.4070191123816929,-0.017759221973607547,0.13488740006725913,0.5475217391864662,0.4767519168506091,0.5073622991671938,0.563568119321751,0.21403680771905684,0.5594328055381731,0.16803567527438354,0.6519863730113699,0.35017780686539945,0.32737389246989973,0.3861546312818058,0.1581065579356087,0.10798384882887724,0.5887069177770702,0.3178227832774866,0.5310602708314471,0.3857698666212786,0.2733159586734444,0.02225503841674037,0.3828299574919211,0.2726457466041132,0.46981641876919683,0.3855216812376154,0.24423742806876436,0.5877637390117,0.19738438360804433,0.15620644368962794,-0.014821008938764618,0.3807611526672173,0.15760315752904758,0.6364981383500077,0.2904737074436998,0.4327252729394338,0.45615198948025953,0.45858786394299006,0.2961104082431679,0.09682412796871735,0.4163733214542475,0.21892996508762189,0.46917983787512074,0.31301346464846685
Postcentral_L,0.8201521711973033,-0.17928634690158438,0.8290125603847466,0.40814444238856507,0.3644186609970652,0.29978181917042096,0.34212650837642866,0.36803590519687834,0.1851922015044673,0.6865112891418342,0.3131762683819258,0.38023346635219785,0.8225164557282263,0.48379359943828065,0.6195040917626147,0.05577920166607884,0.8123514815207074,-0.08749564851394316,0.47693435816010804,0.29519383010665273,0.2145763113296151,0.39661488267907474,0.6375203439267976,0.8683283922375227,0.419308896911429,0.6862344544563169,0.9344526824682091,0.008785071553334071,0.6091695169215521,0.5658371327006168,1.0,0.28944862417781125,0.403343157461597,0.5522587739723722,0.12653166350333322,0.9637958822506615,0.9285814271077751,0.8901643417679801,0.4838996463123156,0.44852240111361985,0.8590479653140198,0.4804104148525392,0.27727065827380476,0.6557936362199581,0.0368193349243557,0.1893805647438895,0.05867446958266217,0.16519600830315534,0.48686402182075106,0.5024123454814641,0.31304386005875107,0.5180655541266507,0.7746021942053418,0.7188281587857678,0.794552824562847,0.7470327058662326,0.06475243957511957,0.33197182045440243,0.6695016739383928,0.5227931592663464,-0.045759144607805474,0.19396912367780883,0.3853498286077166,0.5533249331083843,0.5074658534035085,0.5209269813829976,0.2485384084842675,0.5677049596570688,0.02036060295111184,0.6806934877759271,0.9024408323797416,0.7631691207858853,0.46974907555162027,0.38006632039843724,0.1204410937933559,0.03157444313986458,0.4231213153468677,0.29001314041858794,0.43613298745347306,0.45344661939541187,0.3242355803507317,0.2503535779481109,0.1371765735364567,0.2577642523232775,0.5976051807600811,0.6300845552451282,0.9386051075674378,0.6973745441055366,0.35951763346200954,0.6382063129289776,-0.016498891455243313,0.8079439418159811,0.41280745380722245,0.6707174854986181,0.4340259353268488,0.37021607651736405,0.3944915547994845,0.949936864112165,0.3595679238053729,0.2511585838175037,0.4930915451090602,0.49526734317965093,0.01622355140609638,0.39006099879290573,0.3316495131042524,0.2832002253641306,0.7111265253551228,0.3461413297950783,0.4390485962124972,0.585372724427361,0.40671408642998735,-0.002203856563181002,0.6056791684758792,0.11707721668085455,0.511470764180766,0.5373819309662073,0.5786647183136076,0.5609886583068426,0.4504740051636574,0.30859559312389856,0.4265478106799754,0.5447011493563692,0.3256134928059974,0.5871166713650625,0.4263397511074913
Cerebellum_10_R,0.3784178892530189,-0.23159939149582975,0.13420168158333057,-0.049144769521635316,-0.011934753098382026,0.10000113816504962,-0.10834256598413736,-0.09758324387128457,-0.11129991124605539,0.014775357695525924,-0.023673262862971608,-0.1219178681650802,0.36580940712047627,-0.10415514915881209,0.42303986588215203,0.09306876823577603,0.48148077670888634,0.1843347313704627,0.05076055602570436,0.07137835803540214,-0.10169624817301184,-0.0979816160208808,0.3726811265210303,0.39454469171390594,0.22832192472367974,0.27716185081820977,0.4078471005015946,-0.010079485921193124,0.05354816201340751,0.0820021697999831,0.28944862417781125,1.0,0.11122240651394802,0.32665897830283447,0.1589241500679671,0.40436288981082,0.35891460621041005,0.3570819603932187,0.214081476349666,0.4471446766024601,0.24340927829996958,0.09906201637843302,-0.11315059782696876,0.29448286258833334,0.1022727904638434,-0.08724877752888854,0.323294533476197,-0.0005546058048682681,0.17494966639844026,0.22103626220499933,-0.13220491170238233,0.21326412284622506,0.3214685132294451,0.16614733923693356,0.28469811296952646,0.20540105358254182,0.11417979224850865,0.05910663435287093,0.23541852058222104,0.20480345452475773,0.21879266428445598,0.0539989831961274,0.01642594247386372,0.2636872502424611,0.09537425164545792,-0.07561845934847068,0.09575477836336782,0.20174089233817427,-0.028124663992872723,0.4137090651399201,0.24821205291929824,0.16312909983857843,0.346654777764068,0.08885682016990751,-0.11187711561610955,0.20303274593242476,0.08197762127878545,0.11541306169839233,0.18251830260250318,0.04791951701618958,0.06324708158863479,0.10515832829995794,0.2422716346632754,0.03464028323310231,0.24820368747668162,0.3041345087234138,0.299351608577789,0.34742949304355897,-0.09202727558596324,0.23183565754580526,-0.21082988734026176,0.45218825217404574,0.5126250297817814,0.3105983794839096,0.03643738672504092,0.06408907409516078,0.2392125335233183,0.311410261454661,0.391068584005438,0.17612000800099573,0.22282154055876657,0.25943839600540236,-0.23195013169941112,-0.07690642989338975,0.4900597497136879,0.0415145168731714,0.43430957514287394,0.21212860172872025,0.03677867396983823,0.35762779445113846,0.08191892817102031,-0.3119572114962188,0.32617655059061434,-0.23204388005268872,0.13652491477466205,0.12904325651561616,0.6110148419740192,0.014849356585802458,0.4158855800641249,0.3121162426506676,0.09881658206639385,0.3846791222904741,-0.0799695596519935,0.4517750143926664,0.23796428135618566
Thal_LP_R,0.42751932005052884,0.014153325221685423,0.5752704732316245,0.27321596608953286,0.07756465307451094,0.3303060558149246,0.1870468168410016,0.22580211324277358,0.11330870064227985,0.1574365746696946,0.19739389629692203,-0.027723909091752024,0.31514079995105354,0.20992027716730355,0.36546443501549897,0.0890811513814277,0.2976308113551701,-0.060163962651931295,0.1977613015716201,0.035133465481031995,-0.017668524964698076,-0.22620279313437455,0.2713914851651165,0.34638870923822124,0.05688116146156847,0.2019396893475103,0.3271522407597262,-0.2942075308558745,0.35724696233900005,0.3762327298826884,0.403343157461597,0.11122240651394802,1.0,0.1087405178600453,-0.055332421805717,0.36873628751656634,0.40734112359661695,0.3766444982585745,0.19949199699602274,0.15325089833713476,0.4745881010103131,0.1400035233944586,0.18087167965345508,0.49867086606068145,-0.12789274770924122,-0.17857354391646893,-0.05519883131140779,0.07421231552220658,0.12335118490604573,0.09242315893529643,0.1398818767343035,0.43078156095469916,0.367389148737858,0.1888908167605573,0.2567757000555976,0.24506652379697796,0.2510666897899893,-0.08934125507253786,0.029576853715165212,0.1703688344367594,0.0073855401019621535,-0.04015609755332908,0.2110821416514104,0.23879586682246787,0.18176641593342557,0.2401543724345064,-0.0034413110775082397,-0.015286220350432658,0.2106095435610437,0.19143905377494452,0.37503981858185653,0.28722368723726854,0.1819782623666171,0.08762463454670823,-0.14386390511704988,0.019082106972770744,0.22299113463382847,0.6129174391285693,0.14219373258881346,0.22823814964213565,0.1635595338338849,0.004291217065491899,0.08542267457829578,0.1133510287369734,0.6041538684259015,0.29092792250608585,0.41637171648926197,0.33986178270063894,0.20090152454363203,0.26813228545241174,0.03882998930679963,0.255728596904926,-0.05063637551982846,0.20603234649078353,0.30030379116694444,0.11423556882170152,0.17037067093517083,0.34824374256738966,-0.07778949201780883,0.17845551714609242,0.3122595856270519,0.10262600904871995,-0.31810522386396417,0.32831463408891354,-0.031335212305654905,0.443591412337591,0.30915897195615194,-0.13594136855755953,0.1216716102138164,0.21932413031622008,0.11938539376518845,0.07662081398981753,0.2686582807866887,-0.12546213846991353,0.16921557073404792,0.32076357647482406,0.20394785302085677,0.2393132755819776,0.07030785393314698,0.1271272221897554,0.23556855557263867,0.1178626290308278,-0.35719007736869324,0.2748687667980279,0.16235772396942375
