,Thal_MDl_R,OFClat_L,Thal_PuL_R,Thal_VPL_R,Calcarine_R,Thal_AV_L,Frontal_Sup_Medial_R,Lingual_R,Insula_R,Vermis_9,Olfactory_L,Precuneus_L,Cerebellum_6_R,Cingulate_Mid_L,OFCmed_L,OFCpost_R,Cerebellum_Crus1_L,Heschl_L,Thal_PuM_L,Frontal_Mid_2_R,Cerebellum_4_5_L,Frontal_Med_Orb_L,Red_N_R,Frontal_Inf_Tri_R,Occipital_Sup_R,OFCmed_R,Thal_LP_L,Thal_VA_L,Cingulate_Post_L,Cerebellum_Crus2_L,SN_pr_L,Precuneus_R,Cuneus_L,LC_L,OFCant_L,OFCant_R,Rolandic_Oper_L,Postcentral_L,Raphe_M,Vermis_3,Cerebellum_8_R,Cerebellum_9_R,Thal_MGN_L,Temporal_Sup_L,SN_pc_R,Frontal_Med_Orb_R,Cerebellum_7b_R,Frontal_Inf_Tri_L,Vermis_1_2,Caudate_L,Thal_PuL_L,Cingulate_Mid_R,Lingual_L,Paracentral_Lobule_R,Temporal_Pole_Mid_L,Parietal_Sup_R,Temporal_Pole_Mid_R,Cerebellum_9_L,Parietal_Inf_L,Cerebellum_7b_L,SupraMarginal_R,Cerebellum_3_R,Caudate_R,Cerebellum_8_L,Vermis_7,Postcentral_R,Thal_IL_L,Hippocampus_R,ParaHippocampal_L,Putamen_R,Thal_VPL_L,Thal_LGN_L,ACC_pre_L,Rolandic_Oper_R,Temporal_Mid_R,Thal_PuA_R,LC_R,Frontal_Sup_2_R,Pallidum_R,Temporal_Sup_R,Amygdala_L,Thal_MGN_R,Vermis_6,Thal_VA_R,Thal_VL_R,Temporal_Pole_Sup_L,SN_pc_L,VTA_L,Precentral_R,Thal_PuI_L,Cerebellum_4_5_R,Insula_L,Thal_MDm_L,Thal_LP_R,VTA_R,Occipital_Inf_L,Angular_R,Cerebellum_Crus1_R,Raphe_D,Frontal_Mid_2_L,Occipital_Mid_R,Frontal_Inf_Orb_2_R,Fusiform_L,Hippocampus_L,Cerebellum_10_R,ACC_sup_R,Supp_Motor_Area_L,N_Acc_R,Temporal_Mid_L,Calcarine_L,Heschl_R,Cerebellum_Crus2_R,Frontal_Sup_2_L,Rectus_L,Paracentral_Lobule_L,Parietal_Inf_R,ACC_sub_L,Olfactory_R,Fusiform_R,Thal_AV_R,OFClat_R,Thal_LGN_R,Cuneus_R,Thal_MDm_R,Thal_MDl_L,Temporal_Pole_Sup_R,Putamen_L,Parietal_Sup_L,SupraMarginal_L,OFCpost_L,Frontal_Inf_Oper_R,Supp_Motor_Area_R,ACC_pre_R,Rectus_R,Vermis_10
Cerebellum_Crus2_L,-0.27357192598786645,-0.09135160312682551,0.010389252065906324,-0.27383159094149895,0.13911128654210547,-0.16584259526683767,0.05923373659177226,0.14896267061942228,0.18479688088571367,0.09677193836125994,-0.12738336079615933,0.29253407046083924,0.1144874466030838,0.023753241233358688,0.11419495726506784,0.008651802884357077,0.3664221015411852,-0.05860000565012936,-0.28358543159902566,0.0450173563700389,0.07967600702551299,-0.0782573946293896,-0.3639593392110604,0.15475380324217344,0.43851463082179226,-0.3647432987491464,-0.0779305770697751,-0.1583228403113894,0.055728349845845356,1.0,-0.13233287399774896,0.3556074865940812,0.22060348698793353,0.410273772251279,-0.1421135916378495,-0.18726776730970815,0.18901978703505543,0.2724831528336135,0.33681384450960883,0.11715592789641206,0.05326925298696431,0.23658411836991342,-0.0413859606676118,0.07317789442264842,-0.44108632968333344,-0.050292293435798795,0.10197722367169028,0.15929005244280478,0.44626794755625404,-0.12286111897935117,0.12275155684138746,-0.0010306832869472246,0.2770568105490356,0.3307273192332585,0.15523178265110912,0.4502414285329922,0.3290205286324488,0.015270205864344799,0.2768636962690632,0.18659311461707417,0.518352950597018,0.055438271841716014,-0.02844445714979491,0.2154276824415828,-0.29687505846782253,0.2605908230565687,-0.013883962418939244,-0.35391033659571913,-0.23197686234467468,0.2045541149830244,-0.08973375509908348,-0.21886105138077136,0.042243735830014645,0.12261768065721045,0.43609020106735813,0.05616663027082342,0.19503117565799463,0.09915709564530502,-0.18448357422700856,0.2305544084032634,0.1940137974543303,0.4912629865141809,-0.11024933730864575,-0.4236588373948336,-0.041590001440666685,0.35425368450799394,-0.025587211496714553,-0.33591942279283976,0.2715904773213326,-0.2996645183306179,0.08651384884629704,0.34185543469494145,-0.19529214181507673,0.15579653846212083,-0.1468275287746665,0.4621530497445012,0.5400857499480306,0.15652316669985908,0.44274884736264525,0.04857764532208357,0.4910103190507479,0.08030166621972902,0.244128970120665,-0.3334954957063653,0.2709414897990294,-0.09916117818367688,0.18433783822724395,-0.12735980101562952,0.48196688337630167,0.17570632852121562,-0.04029213179516328,0.36731782799614604,0.025168741750697294,0.02549686419694897,0.2679815224381508,0.33438312553870364,-0.0362900064378819,-0.25506030051328676,0.09433758802879404,-0.24561599384237728,0.12717511139632756,0.0026241311081633026,0.35508524230466637,-0.11635724017841755,0.24758402674204677,0.21534545542300412,0.2983839132214367,0.406059127022661,0.4250949852217892,0.2962337545204715,0.25453943468998835,0.18121469750424227,-0.0971390541765611,0.21574086234841752,-0.0378871198202921
SN_pr_L,0.30044832288623735,0.37576356687216417,0.396048308546234,0.6299682363220506,0.5559416032803035,0.13828051219219198,-0.03848747038543221,0.6133214812059211,0.38539500495041223,0.32719466305327743,0.13331935707135745,0.5481658663855197,0.24729782772923586,0.6797272588086698,0.0749628741590093,-0.09673621946654731,-0.04895491617502087,0.3690937682864496,0.7239889378236543,0.29499443070000764,0.6347225720608994,-0.1601028626759958,0.45471833513229376,0.23801811558002306,0.3077005566424844,0.39313924608792633,0.12141506560628597,0.6725594937663946,0.6535930486200775,-0.13233287399774896,1.0,0.4900383940250881,0.45520823095899265,-0.2622289657356733,-0.32189266908581,-0.4127985470561456,0.38643675127643967,0.4340259353268488,0.41327851917931463,0.6742232971106025,0.3213766539763523,0.22467363307648291,0.35879166368862575,0.4910608527671006,0.5440642344952393,-0.017582769908924104,0.26013393481829283,0.351010859599069,0.015633840411288527,0.4784795981054269,0.22202237395292693,0.7055263411127932,0.5884697571348805,0.38232856171380963,-0.26051461383201613,0.23801606793475275,-0.02491662494915565,0.5070841386466977,0.6526908875140564,0.09247088891542289,0.3241443079092729,0.4331372226907553,0.44930120093709364,0.11438875656694053,-0.028876760597178704,0.42957819493022864,0.4275143019450243,0.6737539593624253,0.44440768586809565,0.22758096858608415,0.6010513565896318,0.46112222057700053,-0.08172084916960924,0.33241752782072215,0.3030841687202258,0.4375538960299958,-0.062018196017515084,-0.01798571510161269,0.3861546312818058,0.5201817694975541,-0.04952957651081482,0.2642963659016777,-0.15001873973510818,0.33160497771476993,0.37008087988074134,0.08168722405978555,0.4810160823918968,0.3211525006074446,0.27899708931221906,0.5111908040888485,0.4175879474566604,0.2707810358499643,0.5449887122484337,0.30030379116694444,0.48056440447327414,-0.3110537880640988,0.25896515359973316,0.027932859006172078,0.18122889782144808,0.5093054405637405,0.16684675310770278,-0.031216420740962533,0.36826348408193194,0.4996387965046756,0.03643738672504092,0.517154456192596,0.43387307556093635,0.2004502308054977,0.33440799658204934,0.5648089324656483,0.42359698878584734,0.08010080490491686,-0.07812937171737311,0.016760553250314524,0.3540111392888884,0.5754679147887664,-0.026012882491965508,0.11477844573017636,0.3545827942291454,0.5586395080371523,0.39241655904605127,0.5225651997183116,0.31849512060811774,0.08434401369048085,0.34744804919474537,0.17520352666832453,0.20306166577725507,0.3760352905481623,0.426887613178201,0.08260890422420387,0.11283988844382867,0.40890171081586957,-0.04686647825159409,-0.24090622524732375,0.11061579827740974
Precuneus_R,0.15532404134820868,0.4533821725319641,0.4110286699913453,0.5299466727428628,0.6745059014962442,0.25194858780112567,0.2212936363133419,0.5939054404530354,0.5361650264166944,0.23258762750865236,0.26973481574606417,0.9655212534041687,0.46513038869636103,0.7462726089795849,0.12436945945562901,0.034392553793397056,0.13569263715087213,0.48921114072586025,0.34248234456276033,0.5484049781695653,0.5979857608769945,0.056028953540245056,0.17072637322724063,0.6319342656867294,0.6381039156025546,0.2968961410777256,0.24492307548614264,0.5089800262524135,0.7891928700796683,0.3556074865940812,0.4900383940250881,1.0,0.5473761784219263,-0.18510360661968783,-0.17603560599289897,-0.28497652957483594,0.6356123346024934,0.8683283922375227,0.44962548925991747,0.5588111903378842,0.6137964493232708,0.654620988389601,0.1845655856750069,0.6953518178590566,0.3621362269269027,-0.14967938176827023,0.525197885184193,0.6425410459945733,0.1643086906583152,0.3677964675453548,0.29616256030896704,0.7472224753395391,0.5988034167098357,0.8611561031549039,0.14350550669543152,0.7952491881917615,0.4227008332768525,0.7442416907749061,0.8845098015893271,0.43310370468842235,0.8739731481695716,0.3170375790772958,0.5187928886760211,0.46088174198439774,0.013254743052022266,0.9001608764067067,0.44284267367811353,0.4524913163868945,0.5142484248633167,0.49157417589753316,0.6346103482077,0.3028927873671828,0.11231758612750577,0.43245966651720247,0.6219627144407476,0.32122709961035356,0.044089771789579166,0.11337928553656967,0.38808782617592624,0.8542602839766612,0.012015662681691582,0.47582834974379334,-0.08332340894826838,0.25639921231996093,0.5170919204953801,0.504331560469008,0.3862509922801602,0.15668643772144858,0.767107003407802,0.156502258775751,0.5093361778741079,0.5477021346736721,0.5317696737455944,0.34638870923822124,0.5265313204724075,0.005559495873612806,0.7975308320962791,0.36114777562616207,0.2737765798222749,0.7695215509981921,0.4268740104848081,0.14282758760431258,0.40678238038513714,0.3098574848247052,0.39454469171390594,0.5996966948843214,0.8565540992982906,0.05819623074689162,0.6843925806120725,0.5992122046223154,0.6158240683925548,0.38590267657775923,0.060276218627159664,0.09452538710335351,0.8131705903016025,0.8597035718468287,-0.024079864034468455,0.07821975305561851,0.4817746599255918,0.5772519937762407,0.22545349199368794,0.4679985198839494,0.5615777226881125,0.2123313335567854,0.5197470845650367,0.445204741573956,0.49198284010621973,0.8806268752663784,0.9045642122584004,0.2881117608562685,0.5174011811294085,0.8601646571329417,0.026275403412341504,-0.0287757233719609,0.14296259697688854
Cuneus_L,-0.04065336834036871,0.36517353985370704,0.06140023854045014,0.2892950877327924,0.7710244572722249,0.18078494867643652,-0.11078657199112453,0.815863247490676,0.2775856729190956,-0.06939793483775006,0.0971252318333948,0.5647424098233841,0.4384149652874118,0.5502036036437827,0.2740235728124605,-0.15345022697899316,-0.3460935793122382,-0.05036329542071949,0.48433269263421436,-0.05733363101782031,0.7965252343159682,-0.17790253577735224,0.04076083421704816,-0.006819588861806585,0.7891837939787488,0.08765395225420783,-0.13002114719807897,0.4449418178832934,0.573938637137502,0.22060348698793353,0.45520823095899265,0.5473761784219263,1.0,-0.1865619831810138,-0.38106874711558875,-0.46910327622283016,0.530778021396934,0.37021607651736405,0.4964561111351142,0.7256151856968409,0.42335531446768143,0.21751249732552072,0.32296662180063157,0.3007006547575186,0.10082770913687554,-0.08688526514666306,0.4103892248627223,0.12043383300652004,0.3628693866181613,0.14205980892293482,0.05920307141882296,0.4749009318949703,0.7724585929318543,0.4700650913031545,0.16538171717542186,0.33514478463483527,0.22851880501252406,0.4659765819582465,0.6410938627175604,0.08474573287214142,0.5105215518608719,0.5025854821967067,0.14847878490727698,0.051997318303945536,-0.5036680160800889,0.40842616932738135,0.2644664832796683,0.3427658478905791,0.18714282923664907,0.14004559079930015,0.39213406838021775,0.3078388537049368,-0.1652321525888759,0.32540913360859114,0.686632779321003,0.5791396125835198,0.040405189618132734,-0.12590661123363586,0.1581065579356087,0.5648409917000319,0.07345232417255504,0.6362715843591619,-0.40333662813935806,-0.08623149399510953,0.1817571837737777,0.21909640469357683,0.02643084170016919,-0.13813387388089016,0.20995089425285773,0.259148755167544,0.6511370735112713,0.39933845160950837,0.2284426155897228,0.11423556882170152,0.15847388733216974,-0.3057857884368538,0.6733482572930469,0.2071684544875307,0.5073653330928496,0.3298856929456718,0.5728757659111209,-0.2068193464039017,0.22158771864166352,0.1327685382228547,0.06408907409516078,0.2631040229109455,0.33492610541355916,-0.005502451607103934,0.6466400949468463,0.7597944025836123,0.12921664715899767,0.4682485336683693,-0.1475251816794788,0.08678632800051826,0.33676378029671494,0.6608724633324008,-0.08967668209884377,0.012574541215930334,0.6720703035832664,0.30714503268518856,0.41331994695276136,0.3268216032557177,0.7290945673918706,-0.12040134308458629,0.37921106613388256,0.30906875996961464,0.2977875296852597,0.3904175749112469,0.4442470575247854,0.303386778267633,-0.06664152096909097,0.27120570888657897,-0.3300028549581075,0.022672651228877197,0.14992500883321608
LC_L,-0.28861529892132026,-0.39496989809116223,-0.10000595353343558,-0.3617716355783942,-0.37130591644014327,-0.28735080463473667,0.12202196445776065,-0.19371137657417883,-0.11291994712880299,0.12982709308806675,-0.16707228359478604,-0.19220168106015476,-0.14521279003269466,-0.31209995296091164,0.03985401775767452,0.11825726909222797,0.1306892731245074,-0.09341521349461686,-0.28143465127843603,-0.14914340878777235,-0.3129935925107667,0.0861812660484126,-0.3321366901140962,-0.09130165389408275,-0.0004817391215313283,-0.3596734953467549,0.0429263621558781,-0.3350305156418157,-0.193497740177189,0.410273772251279,-0.2622289657356733,-0.18510360661968783,-0.1865619831810138,1.0,0.08737148202737584,0.16662829626946402,-0.2447754957708171,-0.17928634690158438,0.12221629568355724,-0.20637514735188428,-0.46161086295006626,-0.29633583846434874,-0.1016811681868709,-0.3693007289644669,-0.4760639192844578,0.08040383580702395,-0.4234383253398709,-0.05562415917564325,-0.03506912075075881,-0.07784233790612655,0.24476759751443702,-0.29933842834026597,-0.04177747652906725,-0.14084931608196186,0.10844898776561125,-0.04382944955770756,-0.029871039102153902,-0.5137306295279077,-0.25831194803908464,-0.3792082596254013,-0.10712613200487589,-0.20436376561784866,-0.2633955242437402,-0.3943306519654704,-0.2181630226101389,-0.23441209913222377,-0.41002419574260196,-0.5418451909801913,-0.492601412541041,-0.08345163185791396,-0.4123368422003971,-0.4025560543824595,0.20693659093330924,-0.23790795824422675,-0.0724898343140878,-0.21242093200194467,0.2942711455439331,0.18353937825437655,-0.3704988709287596,-0.2096621933029509,-0.0037630389342931535,0.05284409552630964,-0.03557242747337098,-0.26965033018293155,-0.1682411902417326,-0.01641082492403604,-0.15910365095919876,-0.368555766644121,-0.17919983201309414,-0.28270820876227964,-0.3477028214567451,-0.023695356572026344,-0.41155169083829,0.014153325221685423,-0.42410359506491596,0.4132802095954134,-0.08399056020784629,-0.1484907176970448,0.17762353859104846,-0.19976050489525973,0.2350824561622278,0.032397126805178415,-0.24620707775083675,-0.4592824014290412,-0.23159939149582975,-0.34972407670643507,-0.24503846457315984,-0.09728696740885173,-0.17112403706489604,-0.2947353569884112,-0.23251117554806042,0.02340356759035977,0.2230557509735734,-0.16781363175440359,-0.15499810826784519,-0.22808157841363474,0.19044252145855725,-0.19263049811643215,-0.3313936622178554,-0.47840232814348577,-0.043199787965475925,-0.3428232148782766,0.12103793308978071,-0.08715843617649696,-0.12944217377256115,-0.10923970385198747,-0.055972017484005314,-0.06415497583249499,-0.08941555421760822,0.05197137829173187,0.026927766633555648,-0.29305287577573413,0.1273341520282128,0.12030823656704874,-0.2672340696652755
OFCant_L,0.06802999049279057,0.05636646809878893,0.10559100705540929,-0.05093957403726372,-0.3730694828609582,-0.08421415821336772,0.6443429330446473,-0.4150315071248376,0.2544889058855497,-0.19312944265497825,0.32392038297359005,-0.2861402686717452,-0.4856219233168426,-0.3532555051823316,0.3759978918671186,0.6796738019886762,-0.1054269140899694,0.018972378470813563,-0.22078191139148373,0.30359423356195686,-0.319960168104005,0.25658144213503975,0.11091424282158042,0.37175646563606773,-0.21226126763751071,-0.06245560288444652,-0.06862275718483725,-0.3429300691851972,-0.37932441098102604,-0.1421135916378495,-0.32189266908581,-0.17603560599289897,-0.38106874711558875,0.08737148202737584,1.0,0.7343455984148183,0.14375636795812358,0.05577920166607884,-0.23983468656379792,-0.17964812313916964,-0.3607669560273568,-0.19196213106611862,-0.16035983739578896,0.10479831885339055,-0.14114898511191676,0.008850092128855189,-0.459135356312626,0.2936486849433723,-0.13747411684442934,0.0825760538258486,-0.03708320677943614,-0.3230266101698527,-0.380031625302709,0.08014343738306803,0.11162442517734351,-0.32550545079153415,-0.15838285617205378,-0.2506833101496104,-0.30977695418396206,-0.23927552337236746,-0.1003319359496593,0.07898224353709145,-0.032942503297444865,-0.20248371464104917,0.1568727501647589,0.018991151384149432,0.04107382686391866,-0.17974596735737544,-0.22787471164573977,0.30246153641216816,-0.0664682010624801,0.09716846294292433,0.5081444722003566,0.24300529037633362,-0.06348741048565193,-0.13624321465738193,-0.09660328109997503,0.5296983855160332,0.10093622036099324,-0.14874043500011946,-0.02609383057369593,-0.35417545020527047,0.08718842058185933,0.00047203776400813347,0.0883995308076837,-0.00795237511821437,-0.12177300634412894,-0.13054706296388469,0.23539607878433014,-0.22942802713085056,-0.4107284585650021,0.3004864463319811,0.11631485298004655,0.0890811513814277,-0.0456300379526972,0.4111431171790102,-0.20891303940384226,-0.2962786515857726,-0.22545477852260382,0.15328496996575955,-0.2301379874957109,0.6393220593908994,-0.3713565450931953,-0.0390708101417072,0.09306876823577603,-0.0560521902379561,-0.0017264226968331422,0.5363827271068752,-0.026518931529205307,-0.35998016938769645,0.12623515202887597,-0.2564626110361994,0.634145685599885,0.03655988051542915,0.1719708636299375,-0.44734141520665033,0.04410700777456148,0.46431984568320367,-0.38512319703330994,-0.2134844839476203,-0.6254918067744001,-0.05631174522846931,-0.2029367893951923,0.04179335660739829,0.13184375587605357,0.3578796471162364,0.3287628268771369,-0.3033283359610879,-0.03429342645139469,0.42077722510006016,0.4722782455490604,-0.003595714034518522,0.5990982657682674,0.02925270426532683,0.023311979416865546
OFCant_R,0.06086214431255292,-0.18876950237200094,0.004965842456365611,-0.09651750125411258,-0.4059794636168017,-0.004246140325425522,0.591763887174476,-0.3383161608724824,0.06239312225279744,-0.133784064606724,0.24881231620564073,-0.3774304474224365,-0.23017901510900027,-0.4243305496239548,0.22746291609256072,0.6414117635076637,-0.19523169061070825,-0.10418628315631025,-0.29002578646562016,0.20074360216379572,-0.30408590585542217,0.40639580441203954,0.08874906350821174,0.21183308309316345,-0.23328655732342973,-0.1490936735332323,0.06911722044583873,-0.42382579303109175,-0.43553830694670187,-0.18726776730970815,-0.4127985470561456,-0.28497652957483594,-0.46910327622283016,0.16662829626946402,0.7343455984148183,1.0,0.03821597540110056,-0.016498891455243313,-0.25823424456685196,-0.3447652926305576,-0.38365754464548285,-0.27244625463198,-0.2871610933507167,-0.041115187262715784,-0.1213359676035474,0.18931571008670486,-0.4043325019047951,0.22539551445995681,-0.17278894182222393,0.09209275549153231,-0.09206411553969197,-0.3705744080468366,-0.364719001321154,-0.015399295993032764,0.3077357315127203,-0.37755663966918646,-0.053197861211643875,-0.3914058650773214,-0.43560396658823547,-0.3474160561114625,-0.21967137742007425,-0.10870275458032194,0.025183942593766703,-0.27884479018276387,-0.021475750027427607,-0.0958945232249363,-0.1246051306168036,-0.2514766665521036,-0.2315523125804287,0.2326476518372126,-0.19036103488809564,-0.07122646562905072,0.4847695548536821,0.029190775185547715,-0.17255863799189441,-0.1919763035704236,-0.0948718557278852,0.41783835924546736,0.16803567527438354,-0.22109455024806765,-0.2499233273898192,-0.33087306955751705,0.02204041105394974,0.10562145749764358,0.15204679017462308,-0.0643378592881137,-0.14867030027014239,-0.07202053225853837,0.16565624014217423,-0.36875825677238877,-0.25494524009397257,0.17975424313675661,0.014421453525002374,0.03882998930679963,-0.158969551081297,0.28841425048377367,-0.27956245953288866,-0.021709266567803476,-0.2665499430466468,0.056190839667899097,-0.16403448405296048,0.45964980275303347,-0.4670373267722428,-0.075211774489514,-0.21082988734026176,-0.12675572645960534,-0.0364436026420194,0.40518945812848745,-0.1977820464145298,-0.41196655571484414,0.018950972310237506,-0.00678942210612352,0.6369242064716115,-0.09236168941397292,0.09528323430986099,-0.5285101329495161,0.23918397040888492,0.40491986665720436,-0.23947475991346592,-0.24026146018332523,-0.7544150244477453,-0.2436891352306417,-0.1732844321764835,0.22277784460895786,0.022986594222340288,0.09810031164026957,0.24868703679806028,-0.35225052719465555,-0.1430599585149973,0.2989059853120751,0.28363500562651783,-0.10142969783709099,0.6642111180707237,0.06198540100298089,-0.2431139804283397
Rolandic_Oper_L,0.27867187394469206,0.6310160233893644,0.4420259578048521,0.5190960703344025,0.7275767023459275,0.26594606574668506,0.36788614747937076,0.5832360907676813,0.6928954104365459,0.18715450689888702,0.5157406313090013,0.5917564737733241,0.22389228398191788,0.5846780500687191,0.4716727349690023,0.4031295490717167,-0.18959270116471238,0.2767975892117759,0.4130159174126265,0.4755343395923535,0.7200746417277987,0.08277447640709017,0.38985642730655984,0.5535211307951262,0.5201316491811084,0.15343259669644801,0.03672107202022912,0.4077450697346835,0.41368009680393925,0.18901978703505543,0.38643675127643967,0.6356123346024934,0.530778021396934,-0.2447754957708171,0.14375636795812358,0.03821597540110056,1.0,0.7269030585558467,0.5310197509147206,0.6658868901645474,0.5086373282284264,0.5145612760731422,0.2908359003076518,0.7677493388415405,0.31704057735361585,-0.07004388419891493,0.3468475679329623,0.5939230189182931,0.35603154812895205,0.3410375279585464,-0.09997577062533979,0.5168746367933243,0.5406153825349417,0.7831678364596142,0.1517287454829029,0.23088413422726312,0.19941341448434513,0.5816885859620455,0.6425221671756512,0.2970285410223292,0.7299989475209285,0.7347323716631363,0.3732027137966138,0.24720414219912845,-0.2446125226960734,0.7489912198414663,0.5541243207021905,0.4873239943512666,0.3676959079857283,0.6696425313575147,0.667162181069035,0.5541989762845888,0.33495091529086224,0.7870845527254211,0.66029088917243,0.5863592150154944,-0.22078965811619883,0.27155346877554215,0.5496572680034449,0.7771210986518479,-0.0757629098482504,0.5589263107727408,-0.19403210839421328,0.12264104554534543,0.5050420662416112,0.45605594584983955,0.296268275815467,0.19671677811236737,0.6917551746043611,0.13793452266313425,0.5312383742664379,0.8057584231592069,0.5697341723778294,0.4111452597912131,0.42644958252260007,-0.15151122289880256,0.6121418342835493,0.13380836916864025,0.22988395901101802,0.6991199064805436,0.18534622377668747,0.36830362992593013,0.2613672992903017,0.4908999271265234,0.3263037439527056,0.4438921709537043,0.6728056374354355,0.46878008764507634,0.7731105465040893,0.7262431532982683,0.6309236528738653,0.26149558843961573,0.2714407024004193,0.12069547479486584,0.7471414346202327,0.5688296183219294,-0.07928749090089979,0.3727100933873653,0.5077367749020001,0.3951148180486465,0.021186471450525563,0.5669442855092481,0.39749336067880076,0.19989900617990602,0.6284432102847365,0.6445229601538688,0.7779996331186324,0.3128118013020897,0.6696954831432376,0.7061847219018095,0.49522899304951845,0.6259265209980986,0.2748291797324132,-0.013632702986393824,0.20988669813749194
Postcentral_L,0.29001314041858794,0.4504740051636574,0.49141818845137614,0.6091695169215521,0.5533249331083843,0.2503535779481109,0.47693435816010804,0.46642363707392603,0.6973745441055366,0.3644186609970652,0.45851247358244673,0.8327786949774937,0.27727065827380476,0.7470327058662326,0.2577642523232775,0.3242355803507317,0.12653166350333322,0.6056791684758792,0.39006099879290573,0.7672775380633527,0.5609886583068426,0.2145763113296151,0.29978181917042096,0.8201521711973033,0.4265478106799754,0.29519383010665273,0.3256134928059974,0.45344661939541187,0.6746787468401242,0.2724831528336135,0.4340259353268488,0.8683283922375227,0.37021607651736405,-0.17928634690158438,0.05577920166607884,-0.016498891455243313,0.7269030585558467,1.0,0.36600440836254705,0.5373819309662073,0.44852240111361985,0.5786647183136076,0.2485384084842675,0.8079439418159811,0.4390485962124972,0.01622355140609638,0.30859559312389856,0.8290125603847466,0.1371765735364567,0.5209269813829976,0.26301070874460536,0.7631691207858853,0.48379359943828065,0.9386051075674378,0.1893805647438895,0.5522587739723722,0.30348758453920466,0.6806934877759271,0.794552824562847,0.3316495131042524,0.8123514815207074,0.4263397511074913,0.6122151615565423,0.41280745380722245,0.053741057098896323,0.9637958822506615,0.5523389485124529,0.5146673090163707,0.5677049596570688,0.6375203439267976,0.6827425541310823,0.419308896911429,0.33197182045440243,0.5871166713650625,0.5180655541266507,0.38006632039843724,-0.004880662310339582,0.40671408642998735,0.5658371327006168,0.8225164557282263,-0.08749564851394316,0.3944915547994845,-0.045759144607805474,0.38023346635219785,0.6865112891418342,0.49526734317965093,0.5074658534035085,0.2511585838175037,0.9285814271077751,0.19396912367780883,0.3853498286077166,0.6557936362199581,0.6402747606776741,0.403343157461597,0.5933829095909802,0.03157444313986458,0.585372724427361,0.20271399514302996,0.16519600830315534,0.9024408323797416,0.1851922015044673,0.3673613272555263,0.3461413297950783,0.48686402182075106,0.28944862417781125,0.6695016739383928,0.949936864112165,0.2832002253641306,0.6195040917626147,0.4930915451090602,0.7746021942053418,0.2902522476811998,0.35951763346200954,0.06475243957511957,0.9584472504421605,0.6707174854986181,-0.002203856563181002,0.3131762683819258,0.3175958141486172,0.5227931592663464,0.0368193349243557,0.5447011493563692,0.3522648717547966,0.39661488267907474,0.5976051807600811,0.5093461671339476,0.6300845552451282,0.6862344544563169,0.8901643417679801,0.4255614242535156,0.7111265253551228,0.9344526824682091,0.34212650837642866,0.008785071553334071,0.05867446958266217
Raphe_M,0.18459006303549383,0.3101267747229138,0.42987761112129685,0.2389646933293818,0.6068060949671159,0.1131141125425023,0.007004489829000867,0.6553008838473972,0.29647068739045884,0.23067805325788765,0.04389626236826677,0.4441082933474536,0.37393226101527643,0.38071124047914423,0.14389323301470017,0.007586359115770571,-0.2138698413179388,0.10092388791432932,0.2985412677911936,0.027896954647361596,0.589468169547505,-0.17768872230141194,0.1315998187104311,0.1680344073359583,0.6005496105360421,-0.005751747072072954,-0.13420916611370207,0.4161746517595844,0.2896852868675076,0.33681384450960883,0.41327851917931463,0.44962548925991747,0.4964561111351142,0.12221629568355724,-0.23983468656379792,-0.25823424456685196,0.5310197509147206,0.36600440836254705,1.0,0.5778617030407518,0.3488064812196911,0.31799929491548784,0.14429098493548334,0.25953041050103687,0.057483940784919314,-0.3076143654508616,0.2690081500966202,0.29674280161970074,0.3994054818211463,0.17779611270165996,0.08396129802845981,0.3338898158366419,0.6169831644346854,0.4529316776891718,0.10917250077981348,0.21681993321124263,0.3755905424185239,0.25597286235521904,0.4897659940172674,0.07239543397855266,0.48321297097597055,0.4811327268267752,0.2141967315729136,-0.07571153120349793,-0.4885588235068133,0.3965646246717497,0.14218879747565508,0.11360389833017016,-0.008660795779663185,0.293621500017008,0.30049436240836935,0.13564753702793117,-0.047311415689331913,0.3705662732384094,0.6417676593254993,0.3940827286783601,-0.1018196843941137,-0.08703612797855693,0.1859444292675576,0.5645885261117889,-0.01851989255592331,0.6267006053742941,-0.3079368465402996,-0.13788911720187522,0.14176200907272768,0.45308587529658034,0.11293723505941233,0.05508556838788882,0.2980306070176407,-0.04549878536363663,0.49526705202055754,0.5185648669986889,0.23539528400802484,0.4766289498270988,0.08580575759474827,-0.17821664106414833,0.5210898306138267,0.18452860045698827,0.35952681847718454,0.3018046122207547,0.3859831203031473,0.0034245643638581933,0.11636793848718942,0.06820987067781287,0.06645623235612132,0.03307098441804518,0.332064424790687,0.30871320729049095,0.5729900773395336,0.6588155491870986,0.2409870719794966,0.41988861219282003,-0.04547225199370707,0.14820318492334608,0.3771186066506628,0.47874993452237213,-0.041672285527244966,0.04552135643676432,0.4835818329935825,0.19846655234272634,0.20151926891614855,0.20877215885001585,0.5534907403748758,-0.04495466433245264,0.4124782362753808,0.40019840627805375,0.3650217095674458,0.3019129091478557,0.44738580312963966,0.34764339409965817,0.10923409807995968,0.27225447275522857,-0.019102996629542165,-0.13337966993781097,0.06888807676202274
