,Red_N_R,Vermis_1_2,LC_R,Thal_LGN_L,Occipital_Inf_R,Vermis_7,Cerebellum_3_L,Occipital_Mid_L,Postcentral_R,Thal_IL_L,Frontal_Sup_2_R,OFClat_L,SupraMarginal_R,Vermis_9,Temporal_Pole_Sup_R,OFCmed_L,N_Acc_R,SupraMarginal_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,Cerebellum_7b_L,Putamen_L,Lingual_L,Vermis_6,Thal_MDl_R,Thal_MDl_L,Frontal_Sup_Medial_L,Cerebellum_8_L,Cingulate_Mid_R,SN_pc_L,Cerebellum_4_5_R,Vermis_8,Fusiform_L,Cingulate_Post_L,Temporal_Mid_L,Cerebellum_9_R,Thal_PuL_L,Frontal_Mid_2_L,OFClat_R,Thal_PuA_R,Frontal_Sup_2_L,SN_pr_L,Thal_MGN_L,Putamen_R,Thal_VL_R,Frontal_Inf_Tri_R,Thal_LP_L,Cerebellum_7b_R,Cerebellum_Crus1_L,Temporal_Sup_L,Olfactory_L,Cerebellum_4_5_L,Cuneus_R,Occipital_Sup_L,Temporal_Pole_Sup_L,Rolandic_Oper_L,Insula_R,Precentral_L,Amygdala_R,Raphe_D,ParaHippocampal_R,Amygdala_L,Thal_PuI_L,Cerebellum_8_R,Thal_MGN_R,Thal_PuA_L,OFCant_L,Thal_AV_R,Rectus_L,Hippocampus_R,Thal_VL_L,Insula_L,Caudate_L,LC_L,Cerebellum_6_L,N_Acc_L,Cerebellum_10_R,Parietal_Sup_R,Temporal_Pole_Mid_R,Parietal_Sup_L,Caudate_R,Calcarine_R,ACC_sub_R,Thal_IL_R,ACC_pre_L,ParaHippocampal_L,Precuneus_L,Thal_MDm_R,Cerebellum_6_R,Cerebellum_Crus1_R,Thal_PuM_R,Frontal_Med_Orb_L,SN_pr_R,Lingual_R,Occipital_Mid_R
Frontal_Sup_2_R,0.059834094356506766,-0.032521699288025105,0.14960053873263668,0.27351935751336354,0.03126325296147229,0.08139239578349122,0.13478887995327704,-0.06442739940040783,0.3044292821572403,0.41009116763355086,1.0,0.10718230760427679,0.20069389633273862,0.06914614794820605,0.32718284358391925,0.4134971109253196,0.37404155287275476,0.27183441455501284,0.5215455213138714,-0.21638397498297843,-0.28668437957148807,0.597514840071407,0.010489490534291079,0.030077059235346048,-0.01648460006233454,0.38305408532719976,0.7374796622121612,-0.10621627471488249,0.1250548320619492,0.29382056660840294,-0.34808374098054307,-0.15433255040218744,-0.06594159412008181,0.06410545720974659,0.09869826978591159,-0.14510927160943338,0.31435139728808414,0.48575372495317176,-0.24357194620538578,0.24390739018508276,0.8692384668906555,-0.01798571510161269,0.31051463613541663,0.5636692164613496,0.4148274627791736,0.5677206119530737,0.1852260210856006,-0.5462524929115502,0.036328653994654465,0.3352382762132254,0.37761225920235797,-0.03914052218597883,-0.020374234469540866,-0.018543288593667936,0.09243775053111405,0.27155346877554215,0.652829947108115,0.5103174643262507,-0.12056642065642356,0.15583557694517447,-0.11910385016068842,-0.06057633989548295,0.13191152074081613,-0.42946127874332696,0.012853669173521844,0.2608974949824553,0.5296983855160332,-0.10407374495029288,-0.14330781541539717,0.0550422517285125,0.10869821122873513,0.5261985890272501,0.43954138033228424,0.18353937825437655,0.1533190584909452,0.4213711971283102,0.08191892817102031,-0.09088949273521678,-0.34887365547260163,0.025069114553453422,0.0830251837666441,-0.21360840742948198,0.1671436324197482,0.20066531113425667,0.6793401604968635,0.005349764724112757,0.06159111035399255,0.30320821745649146,-0.48850386034892807,-0.44846929658954016,0.3158165099208662,0.2297385789883467,0.051421495757137135,-0.15751322048522182,-0.05329968732327309
OFClat_L,0.33245266689994807,0.18368564403014312,-0.16659624449797883,0.584492021504768,0.3099762384911592,0.12936856081433756,0.5230361959832273,0.25157639221186096,0.556683115424872,0.4864234713833183,0.10718230760427679,1.0,0.49369443309332467,0.13219661759878415,0.5079549402425052,0.19227472056358733,0.32722341520212384,0.37315952893023824,0.26390815136084794,-0.059050303120583285,0.40604970002338947,0.46928139046221856,0.306048517192647,-0.0869085046683344,0.1840857086803682,0.3486293367595778,0.1410212010003762,0.3605030698606748,0.48462833545834466,0.3698944437634242,0.32597435359385624,0.3165681175752436,0.34650142153338087,0.442360436524811,0.43199119633558863,0.5104404674946048,-0.09898633565238917,0.5037707952199018,0.1595575445808843,0.453522384082339,0.03034673517806153,0.37576356687216417,0.24536777343541502,0.48658627963793455,0.3651863818047376,0.37636966817997675,0.15136376083074854,0.3012645983097958,-0.07967637196399299,0.6237242776157662,0.49397808226473583,0.4811733295562506,0.1226550449621832,0.25008764751886076,0.46643470618253835,0.6310160233893644,0.5566388091146344,0.3476987044589495,0.0001917375947573857,0.018302744871092187,0.473822307043867,0.0774448618237338,0.30282451846201736,0.5134266542233454,0.30082113307932234,0.486655144069289,0.05636646809878893,0.5513547730322643,0.15441381072640065,0.5926208207137011,0.3637233046507622,0.45253788223050084,0.1933736148306471,-0.39496989809116223,0.07621375375329102,0.19214360657513424,0.4158855800641249,0.2155682988263491,-0.05138300910400307,0.2646505861709173,0.16307053214326103,0.5200592502789327,-0.020554692616831963,0.2183605815807043,0.226803724897631,0.4980885860606603,0.4794333946645395,0.3549237348287219,0.08046907370309694,-0.033394044279607425,0.6451093506921727,-0.03419388684191968,0.511709080239596,0.3591260851532881,-0.040926367127219226
SupraMarginal_R,0.07864937705278031,0.36228499315424173,0.05894600394698099,0.3498296622845999,0.45146812032285843,-0.09648514278744683,0.5355071752482387,0.6801101897228023,0.8555987577114715,0.4563320029421208,0.20069389633273862,0.49369443309332467,1.0,0.16920450349711896,0.4923110308658366,0.1831898671771656,0.09960248399806303,0.8455277697794135,0.5735591091287192,0.35961298843138223,0.4593192784945464,0.6081351483624741,0.5632331402041166,-0.15457261864277963,0.06529292809902781,0.5728766855916814,0.36315859104333165,0.4515342906164487,0.5697526903291228,0.3365139574116026,0.4367016652363024,0.2507349044697596,0.3960223313704236,0.5974600109028684,0.7737086321512454,0.6271265204512931,0.168978543449036,0.6655248858548327,0.2041843232030318,0.3672440564519563,0.11897339506942531,0.3241443079092729,0.27730418398329193,0.5259240272470134,0.4658467793163228,0.5788774800598765,0.16096507925259804,0.4450369085953461,0.11810079981364524,0.6597554939746664,0.31288793987789304,0.5725571064282927,0.5333514963517632,0.6715740145114323,0.5461442207317275,0.7299989475209285,0.5644874009742733,0.7502544248265082,-0.04232705935688828,0.3902556703360073,0.3130565648657842,0.09285654092288596,0.09040100380176024,0.5428951487855209,0.6180354004595844,0.4565660849409492,-0.1003319359496593,0.40046167001895194,0.13344983792384477,0.2913133661754378,0.20380861608670514,0.6609715109892974,0.27386834268687565,-0.10712613200487589,0.4481655135234031,0.2958479644582948,0.48148077670888634,0.7092710172300978,0.3520367763027744,0.7286727223099483,0.41683167157876444,0.6314929646910225,-0.13945234087160882,0.1843546679129241,0.16036500969819434,0.3810990274410581,0.8395713434233749,0.22630411213090906,0.33928134654833036,0.2624491692399333,0.4933438376773581,-0.010733683492967652,0.2561963947642031,0.5026337993615627,0.4458777081567335
Vermis_9,0.2660848259631645,-0.04982271548798494,-0.2166606885030077,0.15804369672570556,0.09291628976598051,0.1845902682729045,-0.06957855453357552,-0.17635326712318336,0.3382887867171139,0.19860055143137864,0.06914614794820605,0.13219661759878415,0.16920450349711896,1.0,0.086731810307902,-0.06080348467246471,0.11135378302564262,0.32347014391685375,0.2528411712076127,-0.15123331406509227,0.23099505732444942,0.08312056800842137,0.10314058271848646,0.20335125109151708,0.2188880903517465,0.011683165231414569,0.07488432954805677,0.23671441573333415,0.43883800618839697,0.5322354163205243,0.01473608299097269,0.387653285781172,0.40270892718752516,0.3354159679587052,0.006551835093005297,0.342372321859346,0.11901976360473666,0.31239073830935826,0.20049825882198813,0.11513924958930608,-0.057040240027763076,0.32719466305327743,0.11110523001804475,0.2816054103968151,0.3078606883683297,0.33216255907435577,0.41432299211530116,0.030518646802666683,0.3852142598840268,0.4011478704752902,0.21453296001520825,0.15001210388641517,-0.17896013144525239,-0.1248016649829811,0.18181096977083497,0.18715450689888702,0.2980698996613624,0.31801348610565,0.27676940874686085,-0.14933984139096854,0.372890534463533,-0.19599212808506344,0.15469627676108355,0.15412168657007397,0.04827237315080483,0.022233250516048447,-0.19312944265497825,0.21880760944186375,-0.09584854869746372,0.3786706084531632,0.30812044921753123,0.044539391353585714,0.282485186991007,0.12982709308806675,-0.11667572877266574,0.05821949835323561,-0.011934753098382026,0.10200176118075924,0.0032163674326925345,0.20524636291732176,0.23316557235734378,0.16303584326680884,0.18194948917169104,0.2454368188905819,0.15493297287050542,0.4349309916057217,0.2662194996270477,0.3625099947201272,0.001159610484549295,-0.11937117414043022,0.3385269616509193,0.1897899430772916,0.4067435820408024,0.06100957067666186,-0.251512456739273
Temporal_Pole_Sup_R,0.2293315106859448,0.2707247354034418,-0.15783411193287025,0.3045398318297303,0.10097361010838891,-0.11098457150238294,0.5572918936835312,0.28659822525841416,0.5461158992419312,0.39019784508332994,0.32718284358391925,0.5079549402425052,0.4923110308658366,0.086731810307902,1.0,0.4840124309593529,0.4690083460369527,0.5657507225719486,0.4057547781073741,0.16235458915257925,0.12155627311199092,0.6544454510807179,0.23104456446091842,-0.05916809934633538,0.17235662591089262,0.4408134620099275,0.3772638173183093,0.13164336659576129,0.2746567623926751,0.060212330151758635,0.23980951119922786,0.02248149278345061,0.002224267257435904,0.17796459935717923,0.5878408777983667,0.4447773441895956,-0.10827810430635362,0.4579047469563739,-0.1408365353109858,0.33756104954313476,0.28638121654828885,0.17520352666832453,0.022791744986819903,0.6559934427138184,0.2690131341411582,0.5376352753132994,-0.1163531180819588,0.14229989915322908,-0.21507065937648376,0.5234406768516127,0.34071846694701413,0.3244779631377978,0.2594229693914058,0.3313523313136039,0.43406669576547147,0.6445229601538688,0.6383197363320772,0.530815895512026,-0.19970325635533756,0.1081173727013042,0.13288997676095668,-0.0031010897735447534,-0.14143043779356537,0.3457233161633074,0.3495867892707975,0.4771564505371814,0.3578796471162364,0.21340946527773075,0.1376974214252743,0.22731828928047912,0.1994873494674144,0.7015037119128443,0.08740243347133585,-0.10923970385198747,0.16204784161089453,0.2544890641543285,0.4003671307071404,0.12049771282523736,0.23358262245071082,0.23835015092932973,0.03835535839469558,0.41436475190448335,0.06095042251553243,0.22284636938972693,0.32378079213740224,0.07639710294210862,0.36852905995106,-0.07246342546625788,0.010817680416518193,0.017633038121630293,0.45369440149574125,0.06546402539488577,0.19511103196074187,0.3164628113026449,0.06308629982119567
OFCmed_L,0.11896851700162829,0.105367838228648,-0.05720759121466579,0.3009961304988002,0.18853971582184742,-0.17137123310863137,0.47305461523850517,0.2031872215029964,0.20196827447490207,0.28004330568424834,0.4134971109253196,0.19227472056358733,0.1831898671771656,-0.06080348467246471,0.4840124309593529,1.0,0.40868838257227774,0.27183789921216045,0.299367116526049,0.0260261197216815,-0.2081160564374627,0.4944747613506821,0.23046769971802647,-0.12714443191824984,-0.038504255673336034,0.33779017432743563,0.318591144860118,-0.10913560672661367,0.11932348394503298,-0.03347898679993659,0.00812607730997976,-0.17039311153732928,-0.022586509870676674,0.0032230279098346064,0.35587208072697063,-0.023286591874418748,-0.08761954429169105,0.3296684381095414,-0.13671920688196282,0.34315074199384643,0.44442286938139697,0.0749628741590093,0.1162715866593276,0.3751461459845829,0.1723935395815798,0.27751333400005346,-0.08692803514068605,-0.19073406425071182,-0.19748247000846794,0.2966768562701097,0.39206460505219387,0.2679655853385741,0.19188936433173698,0.21425860696884635,0.07656040433257888,0.4716727349690023,0.43228730304531005,0.2961851006034909,-0.35945706669443744,0.23049232885904108,-0.0026346571872714014,-0.024967348718286597,0.03324041869140112,-0.08315455967024221,0.15809652496969592,0.49678931981857205,0.3759978918671186,-0.12219567777544038,-0.25078397260884966,0.14505332410078225,0.1227830393454981,0.47657473088252394,0.21878585642509954,0.03985401775767452,0.3204204621841921,0.34746046284814786,0.03464028323310231,-0.09581393730887058,-0.10691922782828944,-0.03301540493397545,-0.018723066451267745,0.13301927573118227,0.12029460203698307,0.19934921374458883,0.4261435278658185,-0.11021491558590792,0.09649992712678271,-0.15672946175988983,-0.2095405932089052,-0.19027887618882852,0.29668261774332666,0.209057258478415,0.12489401719520869,0.17496833837031972,0.12500620833038156
N_Acc_R,0.4488658487963521,0.08780724505392573,-0.332757069815249,0.41789797995991645,-0.0050977334791659605,-0.011270286690207009,0.2828677267980115,-0.05187052702313488,0.23969137789514378,0.3198325293956681,0.37404155287275476,0.32722341520212384,0.09960248399806303,0.11135378302564262,0.4690083460369527,0.40868838257227774,1.0,0.18281077666146578,0.4620269520809078,-0.1464771845858879,-0.1675752624019952,0.43349702110929494,0.03009970833056961,-0.03997064511325488,0.45903913463520385,0.41891083868847895,0.3438249675858788,-0.13974929489680388,0.10500516774127949,0.2318957557543788,-0.006973760248695353,-0.07604979336996777,-0.09985748991793525,-0.06457017292427601,0.26412927316279755,0.05711414040690363,-0.044075442530784784,0.3434935842364034,-0.3572541290450526,0.19473383506749484,0.422425746750105,0.2004502308054977,0.039657279782812326,0.45050983123949956,0.1951240821745867,0.42978947386778804,-0.214623630195034,-0.1880098493563469,-0.1731551879962425,0.3680077944720991,0.3553170682706007,0.1590329125645984,-0.007074238399514925,-0.02671033250391298,0.174185545867548,0.46878008764507634,0.5217510003689283,0.31679508444547644,-0.01903462743390155,-0.24215355487002413,0.1286773199553981,-0.04668382934614726,0.03293579283550279,-0.05449975636530977,-0.06946998675037153,0.3040740396057927,0.5363827271068752,0.09841131841951764,0.27769682746752933,0.2011169466246546,0.44209689400297825,0.5452099642114857,0.2315828790123007,-0.09728696740885173,-0.08027736418029388,0.5001898590352051,0.0415145168731714,-0.2404847737671888,-0.09261207836830933,-0.1258073477692246,0.25714085446638235,0.10852306976227905,0.11822266766430169,0.3124909335380653,0.24546627523560396,0.006173199427110288,0.015533566000114516,0.09299914337766815,-0.24465830378051107,-0.2303121646841888,0.4068941016361239,0.13916729506582864,0.2406093632418861,0.07598013661522457,-0.16141964552302512
SupraMarginal_L,0.19491140763117534,0.16005221039950077,0.02473079100649319,0.2662303609249017,0.3977513726612746,-0.015641367738028378,0.4705723706052658,0.5299090795040857,0.8585602643940251,0.4402130400285275,0.27183441455501284,0.37315952893023824,0.8455277697794135,0.32347014391685375,0.5657507225719486,0.27183789921216045,0.18281077666146578,1.0,0.7117378647125863,0.2877854757724802,0.3055318858123904,0.5926069422643515,0.5793954785651277,-0.05713079981926205,0.12153367781990478,0.5282144379081668,0.49015443891553495,0.35234583972084216,0.6810665784864404,0.36524281451417173,0.3460131104330195,0.3059979209645825,0.3838032382645487,0.6989671990010764,0.7095050842199795,0.5382405152431496,0.28910425476868146,0.754800382058744,0.11333674293396764,0.3196848325360595,0.18742143821494822,0.426887613178201,0.1610564999805604,0.5842529952526642,0.5222056291889439,0.703190716717171,0.23189707287903427,0.29703232438492694,0.1685290356791761,0.7300579948694755,0.3187947819604679,0.5309585354173151,0.49030207050031366,0.5955179531158858,0.4639539602407572,0.6696954831432376,0.619440043765687,0.8450308827724383,-0.06453620711534762,0.2954543864859156,0.3689507931614982,0.014152648753464475,0.07358556378913751,0.43038843551999023,0.45349834181361987,0.371095608234189,-0.03429342645139469,0.3944554473031006,0.005206681217641551,0.3788182736691873,0.3227211640166701,0.6208480158100256,0.39077406714252466,-0.08941555421760822,0.43130390141889274,0.26352751803040264,0.3570819603932187,0.6367282019814552,0.3413010503547859,0.7637676068989889,0.45090321584571663,0.577760696222618,0.057690323276854014,0.3551022844125274,0.2459341690532791,0.40950929416459103,0.8555931393270327,0.14825554854203973,0.257803599185424,0.1649970084501091,0.4954122120870185,0.08158942869951258,0.32971121927191327,0.5158516599124073,0.35476884123761726
Frontal_Inf_Tri_L,0.42511889717084955,-0.09024521474199575,0.02856900834179095,0.3454102418993311,0.3311261988453396,0.045217882226514364,0.3579587507579708,0.1583505097396063,0.7620879462433716,0.4008565910685356,0.5215455213138714,0.26390815136084794,0.5735591091287192,0.2528411712076127,0.4057547781073741,0.299367116526049,0.4620269520809078,0.7117378647125863,1.0,0.22609745871980508,0.03968988724577865,0.6391263815523078,0.38453678549405235,-0.021938833035263196,0.2834000514879884,0.6568141937456835,0.7726823405576244,0.18083254152770287,0.5796684081921701,0.4194905630183168,0.17209040870750192,0.15364616797780845,0.13404276247028488,0.44009690883840646,0.4444983614513498,0.2949565878056058,0.4309131583955941,0.8485541396342007,-0.16740506306060327,0.2413667728438227,0.5828181090437837,0.351010859599069,0.15197063616344952,0.5764499346160992,0.7002546159847909,0.881932215768205,0.30012884064915685,0.009736536632509063,0.05626720598567107,0.6567805741942597,0.4674422964266173,0.4078050427601453,0.2731433362339876,0.27197232789868075,0.29898118015647696,0.5939230189182931,0.6668929095431944,0.8549467734996667,0.02453449369662041,0.09739848880903589,0.32942343075985636,-0.17569403643646803,0.12550330004679192,0.13973210698484564,0.1481202407357397,0.23368972084943182,0.2936486849433723,0.34546206337808905,-0.06631312781024452,0.3705387558456126,0.5714443342630944,0.646161245932627,0.69037897401813,-0.05562415917564325,0.27297754525457457,0.47677646151151293,0.13420168158333057,0.324792319031925,0.20229271437955026,0.4742260878949879,0.7197433390476903,0.2704545610603853,0.15532360361867995,0.49017496790670134,0.4266572251567265,0.32109767289386165,0.5931153096824127,0.3170393358663238,0.10868109332035199,0.09168548534039038,0.46272206126425086,0.2573943219310665,0.35880574628278195,0.29458368210287494,0.16007214844336237
Cerebellum_Crus2_R,-0.0981444155773473,0.25036599821324806,0.09241122340487967,-0.20928005898364657,0.21746158006691796,-0.6396649055794278,0.2829270002089709,0.5019401441827677,0.3029561373326477,-0.19178968295712218,-0.21638397498297843,-0.059050303120583285,0.35961298843138223,-0.15123331406509227,0.16235458915257925,0.0260261197216815,-0.1464771845858879,0.2877854757724802,0.22609745871980508,1.0,0.010128519061215454,0.2057996191378872,0.5249689954376402,-0.46226920276070477,-0.13086771662899338,0.2585235588079599,0.24874238842297583,0.011175648676187299,0.14593165923568133,-0.2966299382087207,0.7260884608901322,-0.3140860099847168,-0.18766179938177807,0.15269500790529242,0.3664608153655215,0.22247446593714557,0.0828753504091036,0.17778775030731922,-0.03180511009706027,0.16378738773940077,0.0245539520499089,0.08010080490491686,-0.15247631155977467,0.022089972860103273,0.21701567812926717,0.040582075375526314,-0.013456924743602624,0.45886606360704596,-0.38551486397719703,-0.02684590080749134,-0.07659660675056279,0.49907917335099083,0.6837947414304159,0.5684250979208182,0.23595081717795605,0.26149558843961573,-0.057575588333484834,0.2651327388958853,-0.0067073384338819,0.3695650518021093,0.013781711804595044,-0.15024700937529195,-0.29268539133204946,0.3715786750811361,0.510131292625275,0.15597038993537307,-0.2564626110361994,0.16208079889705315,-0.033605455634403605,-0.09840354974042094,0.11377654969597117,0.2470474334956683,0.09274796538558713,0.02340356759035977,0.4796964198728174,0.06125161976014437,-0.14651557776527285,0.3504478610432041,0.6929755582940605,0.36912947883856645,0.2777484791083103,0.44086414814295977,-0.007878028301766898,0.13981771135399992,-0.11715095570434128,-0.09650804450543782,0.34070768553468617,-0.048837411763144684,0.8010833273664971,0.7949620741324165,0.013951300360370445,0.05553606423578864,-0.02960991870236692,0.657470349017407,0.6390511252261388
Cerebellum_7b_L,0.02171606709082765,0.2836228468760965,-0.16785755537296218,0.1774793815812355,0.2101732730079393,0.3625166645607382,0.23285150176248998,0.09705200981644058,0.45670340379256213,0.2438412978966944,-0.28668437957148807,0.40604970002338947,0.4593192784945464,0.23099505732444942,0.12155627311199092,-0.2081160564374627,-0.1675752624019952,0.3055318858123904,0.03968988724577865,0.010128519061215454,1.0,0.12023419914965865,-0.05951593303678059,0.2233904898649418,0.21870371558871132,0.13875244878404044,-0.22720078612898514,0.8061860964695385,0.33817017400243454,0.32397101568751185,0.3532554425887741,0.7301159893266082,0.6246075338789155,0.274839585117065,0.3459964545988248,0.7133838229237828,-0.3098556398867285,0.17485672979116632,0.24325065343861446,0.06166365336043385,-0.4483920218475285,0.09247088891542289,-0.06007811485249324,0.2559813084600147,0.14563690717618546,0.19349507965684723,0.14455764981729224,0.6866962164251861,0.5063890721820427,0.4283649812756254,0.128056787251362,0.15511205327273803,-0.18766667946691376,0.033934307562493916,0.4859313995946091,0.2970285410223292,0.16166882456485993,0.27080917367191726,0.31597292153934525,-0.11523207601323594,0.5081526674093771,0.1415268648514078,-0.004777244624346447,0.7329185698285651,0.2459212618542244,0.07347688040185635,-0.23927552337236746,0.43136695331264724,0.23644160804229547,0.34909086281621865,0.06576782880793415,0.09518525024238465,-0.14313971563228423,-0.3792082596254013,-0.24394744337173876,-0.12337716565213308,0.4900597497136879,0.4666955226001811,0.23629378397119324,0.39410073716302596,0.1770818735916091,0.3841820095108389,-0.07398454560630763,-0.1721050868126703,-0.10762705653497458,0.5656286943623925,0.45055249549762694,0.2909082863691874,0.2904145883910483,0.33526816343026145,0.2887142976085762,-0.015413683615633547,0.2961905429997902,0.04573498910181879,-0.15226575644320728
Putamen_L,0.25384995797808485,0.28554700852685927,-0.0995943127131859,0.4293027700021959,0.27646185389311406,-0.21892474432443862,0.6521669227102626,0.3705270894247108,0.6202460763755209,0.502621382450938,0.597514840071407,0.46928139046221856,0.6081351483624741,0.08312056800842137,0.6544454510807179,0.4944747613506821,0.43349702110929494,0.5926069422643515,0.6391263815523078,0.2057996191378872,0.12023419914965865,1.0,0.4027531425663319,-0.11687741741593714,0.053080212309821725,0.6899180555382397,0.656205978205332,0.18966160077717392,0.35071978292038375,0.26796097780257994,0.2739295186130298,-0.05294217362072235,0.18980119924574398,0.27020951509771696,0.6580741556787933,0.3315550731538783,0.03539602293757185,0.6515771744217492,-0.14719646034473305,0.5486566790419967,0.5861546850378924,0.20306166577725507,0.22775379906122997,0.8747157968059258,0.5697330262946149,0.6226745809900153,0.14257003723713524,0.04528624509359109,-0.10957135538032417,0.653184937600524,0.4624535645889462,0.4786902884928173,0.3341288155973376,0.4001028676395891,0.43039815165010825,0.7779996331186324,0.8225150910317378,0.670522092209873,-0.1781523127430746,0.33023590016461074,0.1947335568118446,-0.13400691764592698,-0.01919169200023948,0.18922080412935063,0.4884571210369111,0.6261449382874755,0.3287628268771369,0.2082064684161392,-0.09608582481031229,0.3063569112927803,0.3238070464564297,0.8529953811472061,0.4679457925557226,-0.055972017484005314,0.31766522285119203,0.39248979524781236,0.3041345087234138,0.17396082795659898,0.08166094054471722,0.28099049040033935,0.3084248596250164,0.4097852545900361,0.07981823737637253,0.3551658790924944,0.5514662945759935,0.17333935314728188,0.4244001022637245,0.28148806355552075,-0.01158617619917289,0.01141706268110873,0.6317811055155073,0.1285064532056294,0.2816790440193488,0.35699036910496,0.23116371262651372
Lingual_L,0.13732560619258488,0.14612569220580585,0.13199676172242417,0.29577798698503793,0.5033434117841987,-0.5405043236946229,0.5332671811521266,0.7760565633815507,0.46236834676234145,0.2506008197302792,0.010489490534291079,0.306048517192647,0.5632331402041166,0.10314058271848646,0.23104456446091842,0.23046769971802647,0.03009970833056961,0.5793954785651277,0.38453678549405235,0.5249689954376402,-0.05951593303678059,0.4027531425663319,1.0,-0.47930236780303154,-0.16077527657105709,0.42199123298630403,0.24595087520810296,-0.07341782519323305,0.5586031899308646,0.1381503450438811,0.5886163664248992,-0.1970420952381797,0.29698533302960844,0.6405993544260966,0.5862552968667086,0.10603064469436382,0.31505882795792717,0.48335269213920956,0.4289854177172885,0.5478643839842114,0.04002107467384316,0.5884697571348805,0.3802620522920803,0.19711227884191843,0.4147166831224313,0.14128506364369636,0.1525303868897376,0.22629703280093078,-0.25763075618043546,0.3763809576392341,0.17558599446486864,0.8592658218272904,0.8155745639616476,0.8331661741945396,0.18690827681276165,0.5406153825349417,0.3382476637392179,0.33101651793066944,-0.1860895666976031,0.6090893361209122,0.3002586790088787,-0.020490702705678158,0.29424655980467745,0.25725229858586474,0.6065691991292227,0.5102619142758366,-0.380031625302709,0.31495469091839545,-0.1390439639085421,0.3778709249797603,0.4200190815332433,0.4164319394331687,0.43410870648547506,-0.04177747652906725,0.8282517889084242,0.21755048424860238,-0.10415514915881209,0.3887238036688559,0.22611427073933435,0.48964356537986037,0.3314616040246606,0.6962890746872964,-0.007869117168260735,0.5074329469015518,0.03076096397632787,0.19078128183954104,0.6371621410812968,0.04636766091910589,0.45759934411890785,0.18339508231911197,0.4668547222677945,-0.09639269453387866,0.3106669445651414,0.8932786844747763,0.6721521685566754
Vermis_6,0.08823620294899942,-0.18260376792142113,-0.07806700816514754,-0.04746799100105382,-0.155600124434642,0.6311277045668244,-0.303453680652881,-0.4790868097438794,-0.03502263668724008,0.12011984778518853,0.030077059235346048,-0.0869085046683344,-0.15457261864277963,0.20335125109151708,-0.05916809934633538,-0.12714443191824984,-0.03997064511325488,-0.05713079981926205,-0.021938833035263196,-0.46226920276070477,0.2233904898649418,-0.11687741741593714,-0.47930236780303154,1.0,0.24146340348873063,-0.13717183225898008,-0.10257620663213832,0.28712441047835074,0.032808830316843195,0.24263775182218766,-0.403475716638392,0.4653459621358544,0.11396528547083422,-0.03556256027893734,-0.23629203450583972,0.20509443413719705,-0.09148463811878299,-0.028946886353634335,-0.02931991847201629,-0.29249456035717386,-0.09158433927811549,-0.15001873973510818,-0.08615470942555183,0.08054163730187411,-0.05732219585594418,0.1542092168830329,0.06915724875692589,-0.03045629908726427,0.44094465034347924,0.05777831330707909,-0.019675370421416243,-0.44203546541900385,-0.5575243019433186,-0.510086261883108,0.044420563986620566,-0.19403210839421328,0.046011332506744496,-0.010814322108279286,0.19856552830204383,-0.38179090438070207,0.09134269059652286,0.038562085869594455,-0.041447254887075645,0.0074300200052960196,-0.311141193492684,-0.2553577988003594,0.08718842058185933,-0.008205041454988722,0.04881548959224806,0.035311326348443695,-0.05969320700172812,-0.18002546930191937,-0.10451974151786772,-0.03557242747337098,-0.49345272260272627,-0.09518251308717146,0.21879266428445598,0.029902398899536272,-0.16031730610732695,7.786811724216087e-05,0.005721978660553279,-0.32039000347230195,0.046133663794930904,-0.2075338429954505,0.032612454198699056,0.21352730060050593,-0.08422023460761736,0.041387379795208436,-0.2742267834647978,-0.16567171948756979,-0.10191250989903997,0.09422854715662328,0.03681156414047482,-0.5093367092765917,-0.48770317342232444
