,Thal_PuA_R,Frontal_Sup_Medial_L,Insula_L,Red_N_L,Lingual_L,ParaHippocampal_R,OFCant_L,SN_pc_R,Frontal_Med_Orb_R,VTA_L,Lingual_R,Precuneus_R,Rectus_L,Cerebellum_6_L,Cerebellum_Crus1_R,Cerebellum_9_L,Temporal_Sup_R,Vermis_6,Thal_MDl_L,Thal_MDl_R,Thal_VPL_L,Rolandic_Oper_L,Cerebellum_Crus1_L,Precentral_L,Cerebellum_Crus2_L,SN_pc_L,OFCpost_R,Frontal_Inf_Tri_L,Cerebellum_3_L,Heschl_R,Vermis_9,VTA_R,Cuneus_R,ParaHippocampal_L,Raphe_D,Supp_Motor_Area_R,Angular_R,Temporal_Sup_L,SupraMarginal_R,Thal_PuL_R,OFClat_L,Cerebellum_8_L,Thal_PuI_L,Cerebellum_8_R,Caudate_R,Thal_VA_L,Thal_PuM_R,SN_pr_R,Temporal_Pole_Mid_R,Occipital_Mid_R,SN_pr_L,LC_R,Precentral_R,Temporal_Inf_L,OFCmed_L,Paracentral_Lobule_R,Cerebellum_4_5_L,Cerebellum_10_L,Cingulate_Post_R,ACC_pre_L,OFCmed_R,Cuneus_L,Caudate_L,Temporal_Pole_Mid_L,Temporal_Inf_R,OFCpost_L,Cerebellum_6_R,Rectus_R,Occipital_Sup_R,Frontal_Med_Orb_L,Pallidum_R,Vermis_1_2,ACC_sub_L,Frontal_Inf_Oper_L,Vermis_8,Postcentral_L,Thal_VPL_R,Cerebellum_7b_R,Thal_LP_L,Thal_MGN_R,Paracentral_Lobule_L,Red_N_R,Temporal_Mid_R,Thal_PuM_L,Rolandic_Oper_R,Thal_IL_R,N_Acc_L,Thal_MDm_R,Frontal_Mid_2_R,Thal_LGN_L,Fusiform_R,Temporal_Pole_Sup_R,OFClat_R,Cerebellum_3_R,Occipital_Inf_L,Olfactory_L,Cingulate_Post_L,ACC_sup_L,ACC_pre_R,Thal_PuA_L
OFCpost_R,0.27282450900438965,0.70528312716432,0.5864988236624205,0.14762331601085235,-0.08336734974081399,-0.08796053041239105,0.6796738019886762,0.02950952112800788,0.17510039602060992,-0.04804101471362472,-0.09767903708690961,0.034392553793397056,-0.1260861148833914,-0.040215825273827846,-0.23974434703842082,-0.06944907398436252,0.06780332748952278,0.04350998347541167,0.3325063980408463,0.11716144698154399,0.24319106050825434,0.4031295490717167,-0.13926735576528582,0.4536861069032696,0.008651802884357077,0.12865920018590896,1.0,0.4501052435229901,0.23233335155004192,0.2488998633287689,0.07941375870976773,0.06024901321972184,-0.06371266045218256,-0.0037893874421507682,-0.04071508344112809,0.24171652024824403,-0.08485766342739717,0.3273167096715402,0.0817040051928236,0.08080674039107495,0.2276736976228956,-0.1275374040704288,-0.1414607590649614,-0.23774293818592573,-0.026656310325057817,-0.14235592120137852,0.3493576452428279,0.10979724660230551,-0.15813546345282312,-0.1509983136275366,-0.09673621946654731,-0.11493124729261263,0.4791892744965441,-0.07437116147446575,0.5200406574197665,0.269583151612776,-0.015284037221512534,0.1711933377100314,0.07852695538783147,0.7344754058927179,-0.19433141425612868,-0.15345022697899316,0.2793337890886804,0.13780016678119186,0.0607050361681865,0.6826187368850831,-0.34954230044405327,0.06361207508971149,-0.05528056933329044,0.33688714659132607,0.273938150085285,0.0013724328464855692,0.13986526750267808,0.3102424492326159,-0.16573636417082963,0.3242355803507317,0.15792177051086986,-0.3864682346156629,0.08945299324989604,-0.011629889806035652,0.4125805340780268,0.2114137489925807,0.06484010472416449,0.044786715288415324,0.5703844632501917,0.17660718639317208,0.38631046790080537,0.2644077785309635,0.5905213964812438,0.23956522556018436,-0.17001079281794462,0.5384722118594725,-0.4995014143305788,0.3724703544605524,0.3916490865612356,0.44943060751785047,-0.11844730375087535,0.29123397555479663,0.6915404178149984,0.33837191645512604
Frontal_Inf_Tri_L,0.2413667728438227,0.7726823405576244,0.646161245932627,0.36553989513883356,0.38453678549405235,0.32942343075985636,0.2936486849433723,0.3302842468017183,-0.023944987093905214,0.15579171257505203,0.29458368210287494,0.6425410459945733,-0.06631312781024452,0.27297754525457457,0.09168548534039038,0.4548076225406349,0.6314687121162441,-0.021938833035263196,0.6568141937456835,0.2834000514879884,0.6042029782151047,0.5939230189182931,0.05626720598567107,0.8549467734996667,0.15929005244280478,0.4194905630183168,0.4501052435229901,1.0,0.3579587507579708,0.6973428070963965,0.2528411712076127,0.5685624812101366,0.2731433362339876,0.32109767289386165,0.09739848880903589,0.7316464836495471,0.35879296471347927,0.6567805741942597,0.5735591091287192,0.6731120926164793,0.26390815136084794,0.18083254152770287,0.12550330004679192,0.13973210698484564,0.7197433390476903,0.2885772842192489,0.46272206126425086,0.35880574628278195,0.20229271437955026,0.16007214844336237,0.351010859599069,0.02856900834179095,0.8135826815711703,0.26302978915836434,0.299367116526049,0.772533855510279,0.4078050427601453,0.1679108190430006,0.6220890154283933,0.4266572251567265,0.28401328245742236,0.12043383300652004,0.69037897401813,0.0560895406785881,0.007150263844468516,0.43126624979223704,0.10868109332035199,-0.2001766319881704,0.269532857106802,0.2573943219310665,0.6107401175365663,-0.09024521474199575,0.04797806602919376,0.8231448170054221,0.15364616797780845,0.8290125603847466,0.6231249650360127,0.009736536632509063,0.30012884064915685,0.1481202407357397,0.8168074233993919,0.42511889717084955,0.4469914813068196,0.3776692083329759,0.4468168932433658,0.49017496790670134,0.47677646151151293,0.3170393358663238,0.759967868988975,0.3454102418993311,0.12807462636063932,0.4057547781073741,-0.16740506306060327,0.28610023180386385,0.14773014487390873,0.4674422964266173,0.44009690883840646,0.6050710710014465,0.6605677422243948,0.23368972084943182
Cerebellum_3_L,0.6555932678449555,0.22870776333132067,0.6008104832925161,0.1863620521249372,0.5332671811521266,0.40828245313844774,0.05138694507482518,0.16757662910527768,-0.07996840737589155,0.024722486351435077,0.5990473896585196,0.46348825081212114,-0.024858198281531046,0.398501040208129,0.08761905641756236,0.49939804692083944,0.5832994339341084,-0.303453680652881,0.587295324653391,0.08880622830687449,0.5724936655865812,0.745728779371766,-0.32318206683587547,0.41281369444745786,0.13087736392354585,0.09565996729666436,0.23233335155004192,0.3579587507579708,1.0,0.33753690753373267,-0.06957855453357552,0.3631280651250195,0.4054068475020701,0.2540427311749581,0.40314943714746204,0.38481499369946004,0.5586299904616921,0.6085086840950857,0.5355071752482387,0.25172429802920016,0.5230361959832273,0.2199260113262063,0.20392569087537457,0.43769309979743465,0.2367919160873261,0.37926460554148345,0.6683925459788312,0.3902389576745146,0.14775570145402706,0.25213243663181534,0.3934028926003329,-0.20055308020397622,0.45853914537001095,0.6853323671698713,0.47305461523850517,0.5421639462133023,0.7431875971558352,-0.21396534894352667,0.38644882613170134,0.1744312290406302,0.11797639661572339,0.6044196190082759,0.32295804555994323,0.06607911843108383,0.15872097794625933,0.5827854749592957,0.13581805865560215,-0.06255895326876551,0.5726654505157791,-0.13428318879720266,0.3759223494425142,0.4409661381607875,-0.22020653202239002,0.5811640941973542,-0.009444927256072579,0.46974907555162027,0.38748639102871574,0.35090937107419945,-0.04783814478211969,0.5418485021759941,0.47793896829879867,0.3022468655728123,0.6265421677673405,0.4038900805799842,0.6824520746298938,0.39821251667346574,0.1507656026437651,-0.006306587222190366,0.2472008353384758,0.529230888970202,0.5561412705398889,0.5572918936835312,0.07880743599430613,0.7561780071226961,-0.1894650679369236,0.3478213123043497,0.28785469589716267,0.456702858624888,0.11856452930106498,0.7780084140021978
Heschl_R,0.23936822158856513,0.41894425927552437,0.5146582771531845,0.6361570346194008,0.1938148801983883,0.5600933228459528,0.12623515202887597,0.5800542536392486,-0.0050122739379041,0.49584797555161375,0.20683286159668687,0.6158240683925548,0.09379647495665999,-0.02008423358128009,0.059707497155535146,0.6101633965871665,0.7150086211245492,0.14531353681012646,0.3968330984430145,0.43681090236099696,0.6046563067963439,0.6309236528738653,0.129649279608841,0.7343400609675996,-0.04029213179516328,0.5883356611817226,0.2488998633287689,0.6973428070963965,0.33753690753373267,1.0,0.4396015669544713,0.5794373993203341,0.0018155411576047738,0.608545824216972,-0.11845843740600316,0.7675066804397663,0.2908162310830269,0.7446793504219107,0.5774668842210866,0.5139701257877427,0.4626308379469508,0.37038873266027816,0.2794719116938476,0.4468711252830352,0.5765335919639424,0.4263498464955533,0.5640056494591227,0.5582054502674706,0.12969340061358686,-0.18703723501219166,0.42359698878584734,-0.12293385381838726,0.7518012763884966,0.3284236221904065,0.1495539546125952,0.7383459494416525,0.39876714123482526,0.2523630684943792,0.5488936285906618,0.30319067922776866,0.4384196532178946,0.12921664715899767,0.44588612043189974,0.024973419370605827,-0.07709482879581304,0.26738997318945734,0.12897736213242866,-0.04147648918032524,0.06767319587161581,0.1475171245719998,0.5969029635236243,0.014313703712994903,-0.0726358498667899,0.5961343022875388,0.436460945277353,0.7746021942053418,0.6397246051843319,0.2624363814539804,0.32498690080754017,0.17492333841228694,0.7417406274599496,0.4399348274714341,0.25337764455993816,0.3589122732985982,0.5401103184125128,0.31107786805227416,0.2738302891076046,0.40706915542544186,0.7320761082737178,0.47809611142300634,0.13909073341187705,0.3784741589431761,0.041572612536880806,0.4206124642769212,-0.16511183613963598,0.498345106973561,0.4936744105655077,0.5434319812685497,0.3260074330300851,0.30172723009743957
Vermis_9,0.11513924958930608,0.07488432954805677,0.044539391353585714,0.49189672925578976,0.10314058271848646,0.372890534463533,-0.19312944265497825,0.46107988215266726,0.13492296501848466,0.5047075788605344,0.06100957067666186,0.23258762750865236,-0.09584854869746372,-0.11667572877266574,-0.11937117414043022,0.2561924710905633,0.27878929754575826,0.20335125109151708,0.011683165231414569,0.2188880903517465,0.3044920260072407,0.18715450689888702,0.3852142598840268,0.31801348610565,0.09677193836125994,0.5322354163205243,0.07941375870976773,0.2528411712076127,-0.06957855453357552,0.4396015669544713,1.0,0.28444210216553195,-0.17896013144525239,0.4349309916057217,-0.14933984139096854,0.3705658518223633,-0.06705337544550119,0.4011478704752902,0.16920450349711896,0.16705258401685152,0.13219661759878415,0.23671441573333415,0.15469627676108355,0.15412168657007397,0.23316557235734378,0.2730385198243399,0.3385269616509193,0.4067435820408024,0.0032163674326925345,-0.251512456739273,0.32719466305327743,-0.2166606885030077,0.3515269412524678,0.16033410049213898,-0.06080348467246471,0.22893372199085799,0.15001210388641517,0.4415190535794039,0.25882004383378465,0.15493297287050542,0.2248416789744659,-0.06939793483775006,0.282485186991007,-0.1770122213346913,-0.2662349666746434,-0.06233101601963539,0.001159610484549295,-0.007254443888165006,-0.15511786071275566,0.1897899430772916,0.2612218589858604,-0.04982271548798494,-0.08510145905644599,0.10645466295164308,0.387653285781172,0.3644186609970652,0.32492703379427706,0.030518646802666683,0.41432299211530116,0.04827237315080483,0.3168823700637247,0.2660848259631645,-0.1928714992543221,0.17170483892082497,0.30647456011320634,0.2454368188905819,0.05821949835323561,0.3625099947201272,0.4682111839036898,0.15804369672570556,-0.0897967568056211,0.086731810307902,0.20049825882198813,0.22549227712767733,-0.06712575245531217,0.21453296001520825,0.3354159679587052,0.3619766053187747,0.11906222516653595,0.022233250516048447
VTA_R,0.23818604116745834,0.2812112715958277,0.25028686578169995,0.4457601713911228,0.2753220545411255,0.6854027429475016,-0.0456300379526972,0.6199882615012928,-0.009779589996286737,0.48455205284606273,0.27966668746767154,0.5265313204724075,0.0039399666115072455,0.04627072009570076,0.1218643197772214,0.6646842547745726,0.5077247419380231,0.14953257849378881,0.4299217833296234,0.38122596725283975,0.6627614387581362,0.42644958252260007,0.1950383007242178,0.5140165280282346,-0.1468275287746665,0.4677962775931667,0.06024901321972184,0.5685624812101366,0.3631280651250195,0.5794373993203341,0.28444210216553195,1.0,0.0007393694068751467,0.6157974031556108,-0.06157144208683444,0.6454339217275498,0.1996422476502363,0.6441427314272683,0.3933521540161714,0.4521259353401631,0.3960827546192444,0.43600794600006726,0.36760125264588517,0.4315606469069194,0.6229196844964141,0.4509132583089437,0.5180172157250917,0.6147316814077435,0.08239507246311946,-0.10091225482841053,0.48056440447327414,-0.13033661173699668,0.5445051121614337,0.3220335933309987,0.12026893718945159,0.4995305149890721,0.4139353866062933,0.12153727903967095,0.5890962962392979,0.10953772554686386,0.4868394066361501,0.15847388733216974,0.5025906114150889,-0.22144054155991078,-0.2700860166890169,0.06800454296300384,0.18015498881062064,-0.18563437060653984,0.0628256270973973,0.11766136285529559,0.5510963248727748,-0.16433935637123995,-0.13477546456763376,0.43983237378403656,0.5431111714754076,0.5933829095909802,0.639407349485672,0.3098934158359632,0.2746948489458477,0.02596477759790632,0.5334231682974906,0.46365128220712615,0.15636625380677302,0.42973949910516424,0.35074514206035945,0.4664134164050655,0.09190675195581446,0.25209373239432287,0.5633600445565232,0.45804357072304763,0.21111997810048552,0.2343417602832586,0.14559891929471974,0.23081959011443146,-0.18479144145377077,0.35099211211190995,0.5398846086782282,0.5434832663138468,0.21148036064848413,0.25615117850712565
Cuneus_R,0.3730124451250755,0.2768357832462672,0.4147004515421072,-0.17749345493440483,0.8155745639616476,-0.03168789205021819,-0.2029367893951923,-0.16189146176467836,-0.18820034264521185,-0.41996060291171633,0.7894480281816976,0.5615777226881125,-0.032054149442835016,0.7978458162027905,0.3558983630214742,0.2093962074702082,0.521193845970067,-0.5575243019433186,0.3610997145181758,-0.2504602256099764,0.21244282864629677,0.39749336067880076,-0.42036229345201986,0.27006865253494866,0.35508524230466637,-0.1507253107034891,-0.06371266045218256,0.2731433362339876,0.4054068475020701,0.0018155411576047738,-0.17896013144525239,0.0007393694068751467,1.0,-0.1198312234823092,0.6339239279785909,0.19341618659554383,0.7506684809218201,0.11474607342521123,0.5333514963517632,0.1770027906781176,0.1226550449621832,-0.19942393903614664,0.017475744178371246,0.18682556058479846,0.19019007968551102,0.2434094017832168,0.18281030440883608,0.012563653237045233,0.41173682294124797,0.8710118465759858,0.31849512060811774,0.20754243900308855,0.20865099285862912,0.4530995204618318,0.19188936433173698,0.47500961881390946,0.6425162024540321,-0.08428975260783705,0.3982947982803325,-0.046343067390209325,-0.057132021614809764,0.7290945673918706,0.2181114287178802,0.3205238210868748,0.41787828227914203,0.34959545626806493,0.5262540447250292,-0.07326961898176552,0.9403815992958995,-0.09860280229894422,0.013018702853669581,0.19884083778319456,0.17604886728268285,0.6327128507748235,-0.40474560918530156,0.3522648717547966,0.17842158798975705,0.2250170372324148,-0.03800171994933105,0.5768321993963856,0.34762933744425634,-0.07241942201813814,0.7881461342248348,0.2995852548454409,0.07430758036607688,0.31184593670670546,0.21525649029507724,-0.12653070428586335,-0.09238063420628036,0.05487482149210572,0.5817894644051234,0.2594229693914058,0.20222577400120623,0.21912034787120896,-0.004370242684334376,0.0202056505278588,0.4325022575101825,0.33012021953040954,-0.04599058805968101,0.3676672868331956
ParaHippocampal_L,0.3043959875295692,0.13946773686036176,0.1344239913395879,0.6505946439010896,0.19078128183954104,0.7977793842765334,-0.22787471164573977,0.7393188769376855,0.062246560223781916,0.6125423226741616,0.24176404543832336,0.5142484248633167,0.08264377849150173,-0.12550731402823478,0.10418946608757759,0.6712547694973753,0.5312205754395185,0.21352730060050593,0.2014230489297719,0.3772540080112943,0.642162318920921,0.3676959079857283,0.26602163299501863,0.4324798695028102,-0.23197686234467468,0.6249368578335357,-0.0037893874421507682,0.32109767289386165,0.2540427311749581,0.608545824216972,0.4349309916057217,0.6157974031556108,-0.1198312234823092,1.0,-0.141423023319471,0.659845254419355,0.17533772709955348,0.6439138616466717,0.3810990274410581,0.17628102406162313,0.4980885860606603,0.5375366935891711,0.4527998388790252,0.5367624950015869,0.4452311206707031,0.6462463039264034,0.5936153416391944,0.6810998850884937,-0.016821770710538086,-0.23826862211880143,0.44440768586809565,-0.17339888344009285,0.48368815543564947,0.32059825082416776,-0.11021491558590792,0.44110618280869746,0.41686953464292625,0.2111519772917263,0.5983186882298002,0.09497845221304317,0.49009100948038004,0.18714282923664907,0.34483276990706496,0.007851602845380846,-0.4145869099157404,-0.06755583594111197,0.21532565365204914,0.11847464193850281,-0.054687301086673,0.12650660311363926,0.5449518074520056,-0.0290553959767874,-0.18766429609055332,0.25533830357230325,0.6806887705016993,0.5677049596570688,0.6229374257457859,0.4195521742565328,0.4509531538975121,0.0802839385648681,0.46924627928954815,0.31918945731471926,-0.05758369631554353,0.4487800025554545,0.3583517307174491,0.23687421548713197,-0.010740306782887274,0.5732787907930501,0.5513345796165229,0.476530609298427,0.2285437833175132,0.07639710294210862,0.2188184252428731,0.2830425524113496,-0.3768266889692191,0.37579230631790944,0.6511103306372755,0.5888075331668386,-0.002332399666525168,0.2901559859303139
Raphe_D,0.49739968462429374,0.16483083050366829,0.3047314623044344,-0.15096959706637889,0.6090893361209122,-0.09871333181451213,-0.22545477852260382,-0.3576496117045233,-0.08898094467628524,-0.5312639048514098,0.48381685157471443,0.2737765798222749,-0.25807418222415685,0.759449237044347,0.015013190613781561,-0.03410315189729698,0.2938837253270491,-0.38179090438070207,0.3716788911888134,-0.35332238828810786,0.07617196943960651,0.22988395901101802,-0.13743578070634488,0.10769642238604296,0.44274884736264525,-0.03149813751945008,-0.04071508344112809,0.09739848880903589,0.40314943714746204,-0.11845843740600316,-0.14933984139096854,-0.06157144208683444,0.6339239279785909,-0.141423023319471,1.0,-0.008605807847421296,0.47796962351600614,0.04116182475112861,0.3902556703360073,0.03968854736197653,0.018302744871092187,-0.1560183726856925,0.1461515884518711,-0.058380447091749665,0.0197003745026951,0.22849916549049182,0.18632296631570971,-0.08740724927302826,0.058189936672295946,0.6129290420806432,0.18122889782144808,0.3548930701904313,0.006677071486129707,0.31767037160240164,0.23049232885904108,0.23718997759319782,0.4570331151230595,-0.15821463731844954,0.3191550418479314,0.09089477867860442,-0.3232346921581463,0.5073653330928496,0.275523103409031,0.09050882005660772,0.336881550090647,0.3738049947205937,0.15948673310050498,0.013846226582056252,0.6124220108841815,-0.3506937913348134,-0.22205494533279366,0.3333314692884861,-0.05487595006935063,0.4001496827425709,-0.3719897203100264,0.16519600830315534,-0.01658851164626615,0.0026073465506816535,-0.039676717830562584,0.5691358405311369,0.12858252637677928,-0.32067224664031735,0.5371142206105167,0.2627970212558275,0.11834322498797636,0.15367132461011848,0.15100082968989897,-0.11969956696265922,-0.12288943400868893,0.04588557052040221,0.2553103717372968,0.1081173727013042,0.27989554481057904,0.2840594207744139,0.17244975250898367,-0.017069971122133525,0.2478069441528004,0.3638666831833314,-0.04382112279385915,0.38424165347858213
Supp_Motor_Area_R,0.2727248785036147,0.5251100017642637,0.5386035631508355,0.5865718761169759,0.32564108538692693,0.5993884059623719,-0.003595714034518522,0.5583191441843851,-0.018749623368289538,0.39923978011000444,0.3456490668689409,0.8601646571329417,0.11446956749385545,0.12002448596473184,0.2542146228977966,0.7710651000399938,0.7755123431025498,0.10126644722001013,0.5012404469249739,0.3582326354447437,0.7078048194282082,0.6259265209980986,0.23328620581940923,0.8908552455139612,0.18121469750424227,0.5428505661454626,0.24171652024824403,0.7316464836495471,0.38481499369946004,0.7675066804397663,0.3705658518223633,0.6454339217275498,0.19341618659554383,0.659845254419355,-0.008605807847421296,1.0,0.5196707250483953,0.8020889164998729,0.7526830557654229,0.437960715294786,0.5002094899169667,0.5823503236880898,0.20170961073751947,0.5759317526414597,0.5763431912159139,0.45327060492626947,0.6043933446083826,0.5196878365086607,0.31837211179255864,0.04474189931750848,0.40890171081586957,-0.0680267766898176,0.9004172295649183,0.4423537694869295,0.14318112936399577,0.849994602196467,0.4366635470749419,0.15941414065094353,0.6630661947070429,0.2500513045550596,0.37767762628292284,0.27120570888657897,0.426094131643002,0.09270577984069564,-0.09981943609138953,0.2757519248799555,0.28309821583963113,-0.016463470552486117,0.291228463150163,0.23108484440317725,0.5687692133316058,0.06496372268188541,-0.022963943540473642,0.7196116436314677,0.5701373676425607,0.9344526824682091,0.6153291790016769,0.42826999024056084,0.3356729409978554,0.29373698463229164,0.8945868393866636,0.3192507105788009,0.3770335691294071,0.3283344220250481,0.547978260118532,0.30535536295695953,0.2779102145867616,0.4070200267950294,0.7845353276118342,0.4319191130646158,0.28956820265509703,0.47381499718258674,0.06707151942798759,0.3268538575593959,0.011290163839072765,0.43253444253251766,0.6776171126418514,0.6787518819610708,0.23158623571356343,0.3382007298475287
Angular_R,0.33519599454156207,0.20336249466169926,0.5655131174532504,0.13269944801452405,0.6442929907687689,0.18242108320407774,-0.20891303940384226,-0.010896741045658657,-0.2398376823945358,-0.1367173812612315,0.6436513204521342,0.7975308320962791,0.13709305146129191,0.5570198922547769,0.46810941735107897,0.5250656448947633,0.7383807196068303,-0.32813721139260255,0.48777651052151766,-0.1033608490843885,0.3703085255870969,0.6121418342835493,-0.0713797176728956,0.5177041886398307,0.5400857499480306,0.04611892248116788,-0.08485766342739717,0.35879296471347927,0.5586299904616921,0.2908162310830269,-0.06705337544550119,0.1996422476502363,0.7506684809218201,0.17533772709955348,0.47796962351600614,0.5196707250483953,1.0,0.4186084466289854,0.8763083530647987,0.244075126827025,0.36287295124271157,0.32811574821808714,-0.0486481284069672,0.5682598957920426,0.3068086614423769,0.3165209016340329,0.33421189382058375,0.11366126696315884,0.478611496656826,0.6963844027758674,0.25896515359973316,0.07282525929801119,0.4930063807682711,0.6456643758828144,0.15406025740617477,0.7079045339936783,0.6182632573424459,-0.19858297526619714,0.4496761922729895,-0.04671613172929983,0.034548659796707085,0.6733482572930469,0.10561764411691206,0.32956412865280543,0.317747378252557,0.39317371280922425,0.5321604817249899,0.08788962316523333,0.8739108489562636,-0.0846224668876883,0.19738438360804433,0.4154440682467152,-0.037256818481423884,0.7326991453493976,0.039436593501800156,0.585372724427361,0.23094398389258472,0.5573689508281785,0.0014780457053655345,0.6757716174298808,0.5663080747720878,-0.053358623101121695,0.8147125831857261,0.1257351711368553,0.2920575433572719,0.13378005892931144,0.1714122719811788,0.016617561672322242,0.13535047187805735,0.18996497694428366,0.6262488890046564,0.40701677335298136,0.22695212484475666,0.31559910993377,-0.005618526264382506,0.1212883701069141,0.4911999903178892,0.3847705087722105,-0.12663246786288654,0.4253025232606639
Temporal_Sup_L,0.4651303445858594,0.42336488440385805,0.5935250979123057,0.6228072272573405,0.3763809576392341,0.6703365381964987,0.10479831885339055,0.5489667882559749,0.06194728788452341,0.42131483669445124,0.37625052447861634,0.6953518178590566,0.014883259406535784,0.11564656616651034,-0.007794551987094397,0.703079862173406,0.7361344079567207,0.05777831330707909,0.5399232561508092,0.28357152969131383,0.7698009825535991,0.7677493388415405,0.1302236697720134,0.7364170051086433,0.07317789442264842,0.5779056660971476,0.3273167096715402,0.6567805741942597,0.6085086840950857,0.7446793504219107,0.4011478704752902,0.6441427314272683,0.11474607342521123,0.6439138616466717,0.04116182475112861,0.8020889164998729,0.4186084466289854,1.0,0.6597554939746664,0.39159887229927076,0.6237242776157662,0.4960730330246387,0.3375672684593439,0.4985021287531491,0.49784202948139356,0.5004259403248045,0.76118990064374,0.6303177922997297,0.05794729617946471,-0.07997593428022103,0.4910608527671006,-0.20109363314148523,0.7685472154533178,0.526997683652014,0.2966768562701097,0.7326458248840559,0.5582303473885591,0.12932215529149346,0.6517299513110254,0.3632927236426512,0.39779285289864574,0.3007006547575186,0.4750760943235358,-0.06545435930986239,-0.17589137008580022,0.4492053309643503,0.05484545743386041,-0.060678382446624456,0.23997974809961836,0.14287315984023113,0.6519863730113699,0.1413424372634621,-0.23125659194796278,0.6707197162786814,0.5028671377839972,0.8079439418159811,0.6724198561028776,0.31104811694848017,0.3360909274141155,0.27348537674295015,0.7621624588919349,0.46648699562066054,0.32101740371376275,0.42513564975047125,0.7782029333789843,0.40788946410808663,0.29631762821565233,0.3971961609310426,0.7477112035307399,0.6484040646618949,0.2765760016384528,0.5234406768516127,0.12057176882629732,0.6082509466023717,-0.09255958809427348,0.5681376589901381,0.6109296954732555,0.7014777572677516,0.3392494757710303,0.5340525856701314
SupraMarginal_R,0.3672440564519563,0.36315859104333165,0.6609715109892974,0.37210223446108887,0.5632331402041166,0.3130565648657842,-0.1003319359496593,0.16084668717867362,-0.1794638189863456,0.06657495487759743,0.5026337993615627,0.8739731481695716,0.13344983792384477,0.4481655135234031,0.2624491692399333,0.6114516076978542,0.8513023043285934,-0.15457261864277963,0.5728766855916814,0.06529292809902781,0.5079493343193976,0.7299989475209285,0.11810079981364524,0.7502544248265082,0.518352950597018,0.3365139574116026,0.0817040051928236,0.5735591091287192,0.5355071752482387,0.5774668842210866,0.16920450349711896,0.3933521540161714,0.5333514963517632,0.3810990274410581,0.3902556703360073,0.7526830557654229,0.8763083530647987,0.6597554939746664,1.0,0.38749889938116566,0.49369443309332467,0.4515342906164487,0.09040100380176024,0.5428951487855209,0.41683167157876444,0.40193558795114853,0.4933438376773581,0.2561963947642031,0.3520367763027744,0.4458777081567335,0.3241443079092729,0.05894600394698099,0.709981565806551,0.5995402193078255,0.1831898671771656,0.8533114018951076,0.5725571064282927,-0.04354548815920764,0.6057772995522038,0.16036500969819434,0.13076554411922495,0.5105215518608719,0.27386834268687565,0.24208425638809095,0.18025625300389825,0.4769663728033534,0.33928134654833036,0.09675454591938994,0.6543038230844899,-0.010733683492967652,0.3415111663328367,0.36228499315424173,-0.08822952054318628,0.8402067215343564,0.2507349044697596,0.8123514815207074,0.36630618316828567,0.4450369085953461,0.16096507925259804,0.6180354004595844,0.7661721584909921,0.07864937705278031,0.6977166696259453,0.22056213349458093,0.5100097431034707,0.1843546679129241,0.2958479644582948,0.22630411213090906,0.4564921014530187,0.3498296622845999,0.40460221113757006,0.4923110308658366,0.2041843232030318,0.42213045308788827,0.057443973508221356,0.31288793987789304,0.5974600109028684,0.5839037346146645,0.05834151209370744,0.4565660849409492
Thal_PuL_R,0.13281115766132973,0.3291331513460463,0.4232690175222671,0.19423383316584206,0.24753497748328682,0.30734099684438043,0.10559100705540929,0.29076224932649813,-0.38170550650816953,0.30210638036638565,0.2562136213958624,0.4110286699913453,0.17389909103213635,0.08678943200346724,0.12682891622727657,0.32548396156062587,0.45771665506928555,-0.000731498393547293,0.6258495521361905,0.6076330034161332,0.45124101356017676,0.4420259578048521,-0.02214855717253465,0.4847200708483338,0.010389252065906324,0.2677206832034495,0.08080674039107495,0.6731120926164793,0.25172429802920016,0.5139701257877427,0.16705258401685152,0.4521259353401631,0.1770027906781176,0.17628102406162313,0.03968854736197653,0.437960715294786,0.244075126827025,0.39159887229927076,0.38749889938116566,1.0,0.19194218449971545,0.04474518325332939,0.1466724399926458,0.22659932099989596,0.657075049757942,0.3547178531200441,0.35411164505912335,0.2877728133606809,0.16557854085435583,0.06110832920013664,0.396048308546234,-0.1315028397157427,0.4566592895747248,0.18806448714208618,0.030442724423242546,0.4842833699034136,0.32215971637360785,-0.051199590291722524,0.40170573181111346,-0.031175670720916843,0.2567677856131221,0.06140023854045014,0.4414017915448063,-0.1616139755500669,-0.020419216524417264,0.11716580252406454,0.17301668044821147,-0.3292896571164952,0.18460791940465412,-0.03226646336547812,0.4539877638874529,-0.01318231033026187,-0.035224596063949995,0.5437432699067621,0.0719726800040429,0.49141818845137614,0.5279320207155929,0.14927404870995095,-0.11409121592224332,0.12698908125899003,0.4722966993609368,0.46888360146899494,0.3786389415759597,0.43963289764676033,0.2699607876729308,0.47358042209780493,0.16372545807152666,-0.03358747815117948,0.3630815623088296,0.24213789458965393,0.14803702237977948,0.2373024832737902,-0.04579189496322715,0.19248191589295918,-0.1156814738484368,0.05986727760193455,0.22272242795421573,0.3052739193628915,0.31799882341241753,0.1467049067156731
