,Thal_VPL_R,Raphe_M,Cerebellum_7b_L,Vermis_7,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Frontal_Sup_Medial_R,Vermis_6,Cerebellum_10_R,Angular_R,Calcarine_R,Pallidum_L,Thal_PuA_L,OFCmed_L,Rectus_L,Thal_VA_R,Paracentral_Lobule_L,Occipital_Inf_R,OFCant_L,Thal_PuI_L,Parietal_Sup_R,Pallidum_R,N_Acc_L,Thal_VL_L,Cerebellum_8_L,Frontal_Inf_Orb_2_L,Parietal_Inf_L,Hippocampus_L,Frontal_Inf_Tri_L,Cerebellum_10_L,Parietal_Sup_L,Thal_LGN_L,Cerebellum_6_R,Thal_VA_L,Heschl_L,Temporal_Inf_L,Frontal_Mid_2_L,Thal_IL_R,Red_N_R,OFClat_L,Temporal_Pole_Sup_R,Occipital_Mid_R,Thal_PuA_R,Thal_PuL_R,Precuneus_R,ACC_sub_R,Vermis_4_5,Olfactory_R,Lingual_R,Rectus_R,Thal_MDm_L,Thal_MDm_R,Cuneus_L,Amygdala_L,Insula_L,Putamen_R,Cingulate_Mid_L,Frontal_Inf_Tri_R,Heschl_R,ACC_pre_R,Precentral_L,Vermis_9,Occipital_Sup_R,Cerebellum_8_R,Cerebellum_6_L
Parietal_Sup_R,0.223074307439874,0.21681993321124263,0.4666955226001811,0.18759911527521259,0.24576586575356724,0.24379672965613713,0.002066777705911592,0.029902398899536272,0.32665897830283447,0.7240108712262705,0.32971813971351127,-0.057722233942398865,-0.018726159348889077,-0.09581393730887058,0.09348079595135535,0.13753672944774598,0.46592068243772317,0.3692490547151329,-0.32550545079153415,0.03764008379763682,1.0,0.12128905961915364,0.08519674302222964,0.012212258387294185,0.5282643190835062,-0.058662289897728516,0.6945079446592044,0.001229458864837511,0.324792319031925,-0.017095629401437887,0.9466740566973203,0.016166484934410915,0.506523378877389,0.29570579265054736,0.2806671169285918,0.323359146075062,0.427012230600199,0.028119579295352238,-0.10511328488811134,0.2155682988263491,0.12049771282523736,0.48762321583050416,-0.01501768317429305,0.17619263873519855,0.7952491881917615,-0.1316738488810769,0.16526968689783864,-0.18488580149260267,0.3316524495106692,0.03751764559716329,0.19230085280426198,0.1274445667593312,0.33514478463483527,0.12553404545630759,0.18556225555081896,0.16936354633818088,0.5076511557901139,0.34221170172293425,0.2786962887341717,-0.18214964252930607,0.4746047583191418,0.10200176118075924,0.5049365790424323,0.507441224610894,0.308626753481014
Pallidum_R,0.6795774512760795,0.1859444292675576,0.2726457466041132,0.08673829534630735,0.45615198948025953,0.3855216812376154,0.28847205546263577,0.05350142975777431,0.0820021697999831,0.19738438360804433,0.40603309060721476,0.522388702923189,0.2882721653653562,0.13488740006725913,0.12994853884503021,0.488844744892234,0.5562821160912035,0.20344916325617501,0.10093622036099324,0.12771395790322496,0.12128905961915364,1.0,0.3153758071659979,0.7560757981827738,0.35017780686539945,0.3096406221330308,0.41462230922161186,0.6282740222744193,0.6107401175365663,0.098091662756645,0.23321960282062854,0.49758505662540964,0.22407266656453712,0.45541054638476086,0.3807611526672173,0.37216722157221827,0.599497435771404,0.36267802216378364,0.570248527262791,0.45858786394299006,0.3681314220553788,-0.1303628650393393,0.22206512464639966,0.4539877638874529,0.38808782617592624,0.15760315752904758,0.2042853862714845,0.5272128490691126,0.3320528844311683,-0.08797279315578546,0.6818058455721737,0.4277794809077262,0.1581065579356087,-0.20736119560080182,0.47419914582809286,0.5021329676655975,0.5250261576110286,0.5614715147891575,0.5969029635236243,0.3804489220110201,0.5066444359485759,0.2612218589858604,0.09682412796871735,0.4178473299325321,-0.0676485264851832
N_Acc_L,0.23482382851173453,0.3002094584708428,-0.12337716565213308,-0.07915736158542692,0.197810442488637,0.36745130570925355,0.4882800565397689,-0.09518251308717146,-0.09758324387128457,0.1714122719811788,0.06762468877040849,0.5011804588170118,0.19573832433369723,0.34746046284814786,0.1076461429556251,0.02055271530682228,0.3720737846835863,0.27502501126902495,0.2571244455304373,0.10168657726143322,0.08519674302222964,0.3153758071659979,1.0,0.30639747321117655,0.019010382224236337,0.572546200046848,0.23150209196725205,0.18548625389501538,0.47677646151151293,0.3304508174082887,0.1469608718628819,0.37859381848494433,-0.10106426395361301,0.22037216708787338,0.1297294637633957,0.2426752950378531,0.38267305596986406,-0.06163268687358041,0.029988158990649768,0.19214360657513424,0.2544890641543285,0.1433739725629193,0.23382211947889187,0.16372545807152666,0.21672459047244566,-0.011802684839428727,0.21566698201829718,0.34266319680312357,0.13276483078332496,0.04626210032746702,0.19835073963186983,0.3825266016978374,0.09358716347950626,0.04195291917381654,0.49445205029081246,0.30080846139541867,0.21885132773487617,0.4216125837536775,0.2738302891076046,0.4158090351921435,0.3600491780713913,0.05821949835323561,0.17165331871987685,-0.12904033290285746,0.27974462896494173
Thal_VL_L,0.7706661124995551,0.3661324733146777,0.06576782880793415,-0.03702622608126892,0.5835068283107542,0.23309959541194653,0.20669700665507915,-0.05969320700172812,-0.1447045551188305,0.09946609265039084,0.4522066030927184,0.307728396151558,0.3389982164476526,0.1227830393454981,0.06813413960750178,0.5302213532512002,0.43415470873001377,0.29421898487827053,-0.05803522871967837,0.3841277318040539,0.012212258387294185,0.7560757981827738,0.30639747321117655,1.0,0.06654341748453452,0.23841372356410434,0.44864626520866563,0.633854771290169,0.5714443342630944,0.17995349986559628,0.18429072846172173,0.4664906457828571,0.20957538498550335,0.6992085232567412,0.39440693612311123,0.3784787639693478,0.5816047708378069,0.5454272425338416,0.5117796155089884,0.3637233046507622,0.1994873494674144,-0.013454292739334968,0.37760052501142644,0.5632075131185396,0.3623808918034236,0.18883116103242373,0.33901216221585195,0.42808584641011604,0.4946968558339669,-0.17822105236681246,0.7239374665237319,0.32131675088582645,0.2556302963760353,-0.18204703570334832,0.3882957850195938,0.3675284532871616,0.5744918582760977,0.40082391037379167,0.48911594303481465,0.3054078809886702,0.36182521043179633,0.30812044921753123,0.14128266517200946,0.247325059319365,0.14404400155331643
Cerebellum_8_L,0.2791395582095319,-0.07571153120349793,0.8061860964695385,0.45896774457489636,0.11961854961508751,0.2646332169377987,-0.10043105420419818,0.28712441047835074,0.5126250297817814,0.32811574821808714,0.2800262756366372,0.16180492467304222,0.08983863133091058,-0.10913560672661367,0.1111775682661569,0.23393970797905703,0.3634564617878793,0.28590689748875986,-0.20248371464104917,0.08429633620496262,0.5282643190835062,0.35017780686539945,0.019010382224236337,0.06654341748453452,1.0,-0.16430769277824778,0.42221224245420125,0.39153811742404837,0.18083254152770287,0.04454589594616333,0.4796929091482089,0.2694036157963666,0.23219697297319272,0.23588969879357632,0.3336877640097451,0.37043937437480945,0.3011966843201272,-0.06449261804379601,0.12911710586735226,0.3605030698606748,0.13164336659576129,-0.1279981367693995,0.07699022779666595,0.04474518325332939,0.46088174198439774,-0.020306630525522965,-0.17250038050988312,0.09211306021338633,-0.002847875569661157,0.07976622957081901,0.2637312338199693,0.3151964003753162,0.051997318303945536,0.054427135741438544,0.10233086855033505,0.27156864747030973,0.4452198043933932,0.3621205557392849,0.37038873266027816,-0.12594749558975557,0.3778852733088999,0.23671441573333415,-0.016305056311470813,0.6406186730781687,-0.18806703771053593
Frontal_Inf_Orb_2_L,0.26397499306127237,0.2375435387692696,-0.2154075122800945,-0.09997935396268087,0.2085834632082601,0.6864545687970276,0.799328218107036,-0.09548444822230175,0.12833610730554967,0.19363582553937037,0.04951774605976074,0.6542790144953489,0.44027671984502886,0.5601975717262935,-0.04211737000702868,0.048565097918239125,0.5456177500736874,0.15866353708910674,0.6185792382119034,0.06021005513228164,-0.058662289897728516,0.3096406221330308,0.572546200046848,0.23841372356410434,-0.16430769277824778,1.0,0.24351290212081161,0.24327368363105256,0.6372650066898933,0.14463355791377358,0.037316953490343474,0.3925852410810191,-0.33609871713511436,0.04336941196792002,0.24759242249934407,0.09422133974260301,0.5797930085584271,0.2615405648047837,0.2034916719836839,0.3119054674703878,0.48679524041273226,0.0797749527498463,0.3206704427887839,0.32479298590399225,0.24654841760424892,0.08970451072278272,0.3085754046053294,0.4103547795099134,0.07432964939660255,0.021583375770946656,0.37791251888983796,0.24215637203589735,0.05968602141100148,-0.06462115095035778,0.7483667319319495,0.6469121167720606,0.16692596898465595,0.5903253633204523,0.43207286562765873,0.6740768377634874,0.584634863193624,0.08741052678360711,0.17672651513487145,-0.23703118458268138,0.2547851882094091
Parietal_Inf_L,0.6076810929216737,0.4897659940172674,0.3841065584160213,-0.016990428946669054,0.7236202629208691,0.4082093037925652,0.1446753194652842,-0.14372893531380296,0.28469811296952646,0.6986645554116977,0.7162349516632217,0.21576491928498104,0.48297845905668696,0.18101979023922424,0.03456026025296467,0.2998303450248765,0.7108601079323884,0.5433889594104225,-0.30977695418396206,0.3818418226449212,0.6945079446592044,0.41462230922161186,0.23150209196725205,0.44864626520866563,0.42221224245420125,0.24351290212081161,1.0,0.4370911152498095,0.5472647536655243,0.1020730763339126,0.8124603740592987,0.45516609872036123,0.3940523338764664,0.6489272772932234,0.4682270559164347,0.6594677645833754,0.7369499205614659,0.4363716640617328,0.22789686535069845,0.5449073064003622,0.40282104199572744,0.3830936059842616,0.5199306976750118,0.3478797849782991,0.8845098015893271,0.015045426624238698,0.5402336071835422,0.06728887440770567,0.7009404205488429,-0.056686074478039354,0.5814242043995369,0.2388308185217483,0.6410938627175604,0.0314096662995881,0.4993918975313519,0.48055739500585193,0.8798074024379149,0.5022042066180293,0.5338206154857384,-0.01402612384877596,0.6462016763914462,0.3144625278674539,0.6042447902417184,0.5524400197947565,0.5374924912098017
Hippocampus_L,0.7040358137143553,0.06820987067781287,0.3775635968998465,0.3319655396685645,0.42643182225728066,0.32444708030785685,0.12347220881158028,0.17621997901223277,0.17494966639844026,-0.013825842342626838,0.4205592334893393,0.3431762647783732,0.45415647200836123,0.09747376603053055,0.049749615731672046,0.5931531941992443,0.38913785069789186,0.2712664901126656,-0.0390708101417072,0.5642277907804552,0.001229458864837511,0.6282740222744193,0.18548625389501538,0.633854771290169,0.39153811742404837,0.24327368363105256,0.4370911152498095,1.0,0.3614984280705589,0.21113129509357767,0.10723770759130867,0.703547111158455,-0.08657051480681777,0.6030045502080075,0.5911886864905992,0.31145592119889315,0.5749355165662537,0.36391002690737134,0.5614147868122693,0.5490853250025475,0.15197610008750367,-0.39658860047193883,0.466149169627262,0.2967352905951423,0.3098574848247052,0.11150056188204926,0.024273498236278664,0.42796331610215477,0.18209611820334,-0.025855506076351217,0.6236075719970823,0.5209188264847808,0.1327685382228547,-0.11864552652764204,0.25578614442421627,0.4540763970987652,0.6525081780815312,0.4077706510544749,0.623641090358338,0.19740394359595506,0.3646082514604142,0.4457768446318778,-0.17039988168678066,0.35265794907521336,-0.16069370829827867
Frontal_Inf_Tri_L,0.6231249650360127,0.29674280161970074,0.03968988724577865,0.045217882226514364,0.4078050427601453,0.7608827818412106,0.6459928842926814,-0.021938833035263196,0.13420168158333057,0.35879296471347927,0.2704545610603853,0.45232025178380103,0.23368972084943182,0.299367116526049,-0.06631312781024452,0.4250670550702672,0.8168074233993919,0.3311261988453396,0.2936486849433723,0.12550330004679192,0.324792319031925,0.6107401175365663,0.47677646151151293,0.5714443342630944,0.18083254152770287,0.6372650066898933,0.5472647536655243,0.3614984280705589,1.0,0.1679108190430006,0.4742260878949879,0.3454102418993311,0.10868109332035199,0.2885772842192489,0.5242000299808431,0.26302978915836434,0.8485541396342007,0.49017496790670134,0.42511889717084955,0.26390815136084794,0.4057547781073741,0.16007214844336237,0.2413667728438227,0.6731120926164793,0.6425410459945733,0.15532360361867995,0.3238614646648509,0.40075734026847304,0.29458368210287494,-0.2001766319881704,0.6831006486828217,0.3170393358663238,0.12043383300652004,-0.17569403643646803,0.646161245932627,0.5764499346160992,0.5183554852825133,0.881932215768205,0.6973428070963965,0.6605677422243948,0.8549467734996667,0.2528411712076127,0.269532857106802,0.13973210698484564,0.27297754525457457
Cerebellum_10_L,0.21616564518357434,0.04864880035328582,-0.07810426170170925,0.1902313813370811,0.037055071745108796,0.1862901935787086,0.16835426538394338,0.0940954758240612,-0.17351168224709723,-0.19858297526619714,-0.08569913069791558,-0.0966139424715564,-0.0622991055762745,0.0385609212387885,-0.1091609612395571,0.29491083563198406,0.1463639748063244,0.17986741519449687,0.06238806346767245,0.2202114743588086,-0.017095629401437887,0.098091662756645,0.3304508174082887,0.17995349986559628,0.04454589594616333,0.14463355791377358,0.1020730763339126,0.21113129509357767,0.1679108190430006,1.0,0.050285327463354235,0.21539161400267556,-0.04377442589838778,0.08034133873494734,0.32315163882566555,0.015217773851060122,0.22130957752522068,0.13962977356019393,0.15429051434761845,0.07951006259949296,0.0011310717536775782,-0.13746505731706568,0.045695197525964876,-0.051199590291722524,0.04031782402028945,0.2487355628092762,-0.08685073324767681,0.223837278963384,-0.04119007680833066,-0.05814889983427103,0.07429695180794338,0.382901151101298,-0.05094224548583018,-0.07296942280805149,0.007079460632612964,0.03264845747287273,0.2289941630930442,0.21886954538505998,0.2523630684943792,0.2244726623292282,0.11278418666559488,0.4415190535794039,-0.1879392127924343,-0.07378169284350533,0.015857036689767106
Parietal_Sup_L,0.3700502475041986,0.3019129091478557,0.39410073716302596,0.1589025605291418,0.3548943288520927,0.375159040071541,0.11100486668052816,7.786811724216087e-05,0.27716185081820977,0.6956312897908629,0.4172257491825177,-0.02828334084572362,0.07638340395487164,-0.03301540493397545,0.0602010856500159,0.22007151793045218,0.6073721770137395,0.38967026110353237,-0.3033283359610879,0.10255851158083114,0.9466740566973203,0.23321960282062854,0.1469608718628819,0.18429072846172173,0.4796929091482089,0.037316953490343474,0.8124603740592987,0.10723770759130867,0.4742260878949879,0.050285327463354235,1.0,0.08719413948021235,0.4994467290709173,0.39308584496564597,0.40847355864334356,0.37523472967325183,0.5800918410541671,0.18824396141712824,-0.00029336309750986974,0.2646505861709173,0.23835015092932973,0.47663418844467104,0.1130144181229361,0.25654044141855714,0.8806268752663784,-0.032453283068979995,0.2554103360782139,-0.07688990358061995,0.4506456860421186,-0.009469987696216872,0.35102182738029075,0.172073124509825,0.3904175749112469,0.07085534824197649,0.28986065861669247,0.3133511961254651,0.6460057769236398,0.4752604318795953,0.37327880338419656,-0.07939646740756735,0.6045302727247518,0.20524636291732176,0.534895167841234,0.5004655097722699,0.37891348542928055
Thal_LGN_L,0.632061455972005,0.13564753702793117,0.1774793815812355,0.11231328520014605,0.5062309949367306,0.3210540457115971,0.2562786433643931,-0.04746799100105382,0.22832192472367974,0.18996497694428366,0.4458805498228451,0.4753624713655724,0.6001824773291801,0.3009961304988002,0.0758830243811129,0.3808366925022177,0.37093389901754303,0.3789907305639089,0.09716846294292433,0.5542861544670645,0.016166484934410915,0.49758505662540964,0.37859381848494433,0.4664906457828571,0.2694036157963666,0.3925852410810191,0.45516609872036123,0.703547111158455,0.3454102418993311,0.21539161400267556,0.08719413948021235,1.0,-0.13330390054132346,0.4939864169594407,0.3289997563229107,0.40571525846047746,0.5448398149091571,0.3734573358055375,0.49000803754036376,0.584492021504768,0.3045398318297303,-0.10996286732827966,0.5430786721092011,0.24213789458965393,0.3028927873671828,0.08485215777713447,0.26377671046609424,0.3629900479791962,0.27830757476001255,-0.09596326387886779,0.5594097598893218,0.34999776786512976,0.3078388537049368,-0.016946234762461085,0.3968928283336368,0.40838214930771577,0.5480850006218327,0.3820556154833998,0.47809611142300634,0.23187850018011283,0.3174225250880999,0.15804369672570556,0.1156677201385291,0.24545958084888386,0.1478276820476419
Cerebellum_6_R,0.1905323883785298,0.37393226101527643,0.2904145883910483,-0.3210622154723029,0.4947804898434712,-0.25054021078991945,-0.2654269765443387,-0.2742267834647978,-0.11315059782696876,0.5321604817249899,0.521543784666162,-0.21019013664648356,0.07879832673408609,-0.2095405932089052,0.10387736257754551,0.159840462675958,0.2633751684465792,0.2545920631855286,-0.4856219233168426,-0.08558472908798222,0.506523378877389,0.22407266656453712,-0.10106426395361301,0.20957538498550335,0.23219697297319272,-0.33609871713511436,0.3940523338764664,-0.08657051480681777,0.10868109332035199,-0.04377442589838778,0.4994467290709173,-0.13330390054132346,1.0,0.26860249841244543,-0.037895908755938845,0.401444801254401,0.1879768060983092,0.1309840717368541,0.007347864972223404,0.08046907370309694,0.010817680416518193,0.46567121240569376,0.11293839805744656,0.17301668044821147,0.46513038869636103,-0.01749727468231252,0.4413256121559745,-0.111126731744596,0.651540387347307,-0.008310220381360258,0.0927749721108328,0.052288471392496406,0.4384149652874118,-0.11279728242591999,0.056448274618471614,-0.07880202405582835,0.339863402617468,-0.03153922553361134,0.12897736213242866,-0.22598348823824246,0.17465674769238232,0.001159610484549295,0.5447912948372688,0.6640356540541706,0.26212171474856005
Thal_VA_L,0.6226425436096704,0.4161746517595844,0.34245582158944965,0.047751030544864785,0.614018280961882,0.06979335514233599,-0.06976340122645266,-0.05147000863712826,0.04791951701618958,0.3165209016340329,0.5788048398455151,0.176295848133124,0.3901446955246059,-0.04242168002486795,0.2410259215081558,0.3943832836602323,0.34033717104152306,0.2983432933969427,-0.3429300691851972,0.5076778958643152,0.29570579265054736,0.45541054638476086,0.22037216708787338,0.6992085232567412,0.23588969879357632,0.04336941196792002,0.6489272772932234,0.6030045502080075,0.2885772842192489,0.08034133873494734,0.39308584496564597,0.4939864169594407,0.26860249841244543,1.0,0.3887600528656706,0.45603611814453704,0.4773775465454443,0.2862390144678352,0.18211525829280106,0.5153226217835297,0.11886120326730325,0.07901589791795723,0.4808520897707275,0.3547178531200441,0.5089800262524135,0.012098581708984976,0.31788597651820333,0.10549097498732819,0.545366324189014,0.06964761283928032,0.5493037513261554,0.33719908675581095,0.4449418178832934,0.03124854492877994,0.2846365204112924,0.24835656067381667,0.6901939827283039,0.18785268620472437,0.4263498464955533,-0.11872521241611046,0.25689762307825337,0.2730385198243399,0.2712995879776919,0.4196935908887552,0.2294585449866875
Heschl_L,0.5078116722957833,0.10092388791432932,0.331812266196043,0.47764435441825415,0.1137535583763234,0.5363934433414427,0.18429626777911484,0.2731932993725154,0.32617655059061434,0.038689874307033544,0.19067600115805483,0.10905578261021204,0.031623244955863404,-0.11465229740757714,0.07291899903853476,0.4951777134276856,0.5391721063861815,0.24536712195995627,0.018972378470813563,0.39831316384693605,0.2806671169285918,0.3807611526672173,0.1297294637633957,0.39440693612311123,0.3336877640097451,0.24759242249934407,0.4682270559164347,0.5911886864905992,0.5242000299808431,0.32315163882566555,0.40847355864334356,0.3289997563229107,-0.037895908755938845,0.3887600528656706,1.0,0.07640112946619321,0.6207155107195755,0.2730592636499825,0.30933466973953916,0.3127842779866703,0.1625311831447756,-0.31591112818762823,0.08250514038374586,0.42266419205491046,0.48921114072586025,0.09037900079889903,-0.15177978624015992,0.1899996364992994,-0.0011703290842764742,-0.04252889110171506,0.520113363738978,0.38660281949671865,-0.05036329542071949,-0.06809890582771513,0.2308631576826277,0.40416366924941005,0.5784071028621677,0.6068443113879161,0.6998106301267863,0.21519388644711285,0.5581131025520567,0.5509777564681487,-0.16358850650232276,0.2737593321219465,-0.1473237010461994
Temporal_Inf_L,0.3593944137707255,0.5716593910857644,0.43168736468678026,-0.35177408774517865,0.7539328249880216,0.10780946778309415,-0.1179307652081063,-0.2556686208403812,0.214081476349666,0.6456643758828144,0.8234552947772299,0.3124922775878418,0.589294671212429,0.2648656485498583,0.11993954086913061,-0.013011331449754769,0.479402597231172,0.46339553929099453,-0.3126253787195425,0.15741540450845656,0.323359146075062,0.37216722157221827,0.2426752950378531,0.3784787639693478,0.37043937437480945,0.09422133974260301,0.6594677645833754,0.31145592119889315,0.26302978915836434,0.015217773851060122,0.37523472967325183,0.40571525846047746,0.401444801254401,0.45603611814453704,0.07640112946619321,1.0,0.3739579703491075,0.2241153276852773,0.20279365043654268,0.48692466994053973,0.4645506816365059,0.3208679223852175,0.5570282807290018,0.18806448714208618,0.5732333182433784,-0.04305020381723163,0.6517788492910268,0.12272239888197434,0.7054237210087219,-0.013118176129874775,0.31892936596263954,0.052641080012539684,0.7083259163282265,0.05022474622623973,0.48683883113999543,0.34176408696971394,0.5779992600840833,0.21088019790815543,0.3284236221904065,-0.19378506762543557,0.3515258863065034,0.16033410049213898,0.5964235966609627,0.6235754457968891,0.47567961755493665
Frontal_Mid_2_L,0.7494735990656048,0.3018046122207547,0.17485672979116632,0.10529198022388658,0.5692152864528006,0.7014746903565665,0.5863230389912831,-0.028946886353634335,0.24821205291929824,0.44625430719972053,0.4739534882830869,0.38098799919822557,0.47600809191140436,0.3296684381095414,-0.06792104675382661,0.5037113018374739,0.8527924684687638,0.4612370025175319,0.15328496996575955,0.34817784461857026,0.427012230600199,0.599497435771404,0.38267305596986406,0.5816047708378069,0.3011966843201272,0.5797930085584271,0.7369499205614659,0.5749355165662537,0.8485541396342007,0.22130957752522068,0.5800918410541671,0.5448398149091571,0.1879768060983092,0.4773775465454443,0.6207155107195755,0.3739579703491075,1.0,0.5303546026468186,0.42291303339307285,0.5037707952199018,0.4579047469563739,0.14586847979630102,0.43951759790164485,0.5090570728886424,0.7695215509981921,0.15061484574952944,0.38172565013829873,0.40162813038158035,0.44341036479936674,-0.10870711732506602,0.7368105371537379,0.4269191925841239,0.3298856929456718,-0.15052283098117117,0.6322377352019367,0.6396926928844534,0.7530350568795361,0.8123393732000952,0.7749846561574187,0.4830645799728438,0.8516833477464787,0.31239073830935826,0.33982469360914586,0.3397585093536895,0.3002934644276581
Thal_IL_R,0.6172637103572906,0.27608124289003905,-0.1721050868126703,-0.14661043575945898,0.5422429529931097,0.3148241705727449,0.28121611542448605,-0.2075338429954505,-0.030995879402528407,0.13378005892931144,0.376615005488133,0.0698906219110412,0.36558725171878,0.19934921374458883,-0.29373572580826357,0.44853180129296455,0.36127836259339247,0.2927165936365869,-0.004982876803864264,0.36173330357917266,0.028119579295352238,0.36267802216378364,-0.06163268687358041,0.5454272425338416,-0.06449261804379601,0.2615405648047837,0.4363716640617328,0.36391002690737134,0.49017496790670134,0.13962977356019393,0.18824396141712824,0.3734573358055375,0.1309840717368541,0.2862390144678352,0.2730592636499825,0.2241153276852773,0.5303546026468186,1.0,0.6741308999989465,0.2183605815807043,0.22284636938972693,0.15540194962213447,0.42149594662201645,0.47358042209780493,0.320160923467115,0.24097619990117589,0.4662106060882388,0.22464404378236533,0.4880650764904387,-0.5154704751582385,0.6528202519584362,0.00043677284840536954,0.2820612235039719,-0.27140655095088784,0.27371458066265736,0.31015514070843736,0.43304018692766677,0.3753018813389793,0.31107786805227416,0.35168864682891776,0.3236571113216176,0.2454368188905819,0.26956824068313884,0.10203363237803427,0.30601395398157083
Red_N_R,0.6098566641187753,0.1315998187104311,0.02171606709082765,0.1289883570619161,0.31045288304755375,0.315743317645913,0.1651615470316231,0.08823620294899942,0.10000113816504962,-0.053358623101121695,0.2848909305469457,0.2457563402414211,0.26590964758818275,0.11896851700162829,-0.12012387093950484,0.4444841033782017,0.2966614839785409,0.23510486934554348,0.11091424282158042,0.22583450606257763,-0.10511328488811134,0.570248527262791,0.029988158990649768,0.5117796155089884,0.12911710586735226,0.2034916719836839,0.22789686535069845,0.5614147868122693,0.42511889717084955,0.15429051434761845,-0.00029336309750986974,0.49000803754036376,0.007347864972223404,0.18211525829280106,0.30933466973953916,0.20279365043654268,0.42291303339307285,0.6741308999989465,1.0,0.33245266689994807,0.2293315106859448,-0.21813723074845198,0.2680079259504038,0.46888360146899494,0.17072637322724063,0.17366981249331606,0.13981059254964917,0.3603492671898759,0.2028363224246572,-0.5399373674770254,0.6149097150602847,0.0980029671518379,0.04076083421704816,-0.2655930399029228,0.18471554427912848,0.29423239526357925,0.3520745581459447,0.4609198024296807,0.4399348274714341,0.34339862762721696,0.2596181770735332,0.2660848259631645,-0.06139187734185857,0.231776776706649,-0.10890948757293731
OFClat_L,0.508014079559479,0.3101267747229138,0.40604970002338947,0.12936856081433756,0.4811733295562506,0.3369725386076857,0.16943700193935538,-0.0869085046683344,0.4158855800641249,0.36287295124271157,0.5200592502789327,0.39000262321597123,0.486655144069289,0.19227472056358733,0.15441381072640065,0.2346609290796476,0.44029900510587555,0.3099762384911592,0.05636646809878893,0.30282451846201736,0.2155682988263491,0.45858786394299006,0.19214360657513424,0.3637233046507622,0.3605030698606748,0.3119054674703878,0.5449073064003622,0.5490853250025475,0.26390815136084794,0.07951006259949296,0.2646505861709173,0.584492021504768,0.08046907370309694,0.5153226217835297,0.3127842779866703,0.48692466994053973,0.5037707952199018,0.2183605815807043,0.33245266689994807,1.0,0.5079549402425052,-0.040926367127219226,0.453522384082339,0.19194218449971545,0.4533821725319641,-0.020554692616831963,0.2863507487245951,0.2797453576680318,0.3591260851532881,0.03071062963493319,0.45452750802022013,0.3549237348287219,0.36517353985370704,0.0774448618237338,0.45253788223050084,0.48658627963793455,0.5373902171099927,0.37636966817997675,0.4626308379469508,0.05884428551639971,0.3476987044589495,0.13219661759878415,0.23190257372794956,0.5134266542233454,0.07621375375329102
Temporal_Pole_Sup_R,0.2634351587707579,0.40019840627805375,0.12155627311199092,-0.11098457150238294,0.3244779631377978,0.5571952769761144,0.43175504097189854,-0.05916809934633538,0.4003671307071404,0.40701677335298136,0.41436475190448335,0.5425255302596846,0.4771564505371814,0.4840124309593529,0.1376974214252743,-0.15248047149818827,0.6012502826421297,0.10097361010838891,0.3578796471162364,-0.14143043779356537,0.12049771282523736,0.3681314220553788,0.2544890641543285,0.1994873494674144,0.13164336659576129,0.48679524041273226,0.40282104199572744,0.15197610008750367,0.4057547781073741,0.0011310717536775782,0.23835015092932973,0.3045398318297303,0.010817680416518193,0.11886120326730325,0.1625311831447756,0.4645506816365059,0.4579047469563739,0.22284636938972693,0.2293315106859448,0.5079549402425052,1.0,0.06308629982119567,0.33756104954313476,0.2373024832737902,0.445204741573956,0.06095042251553243,0.38936945050173266,0.39554873995574785,0.3164628113026449,-0.07761090544278697,0.3950518162257198,-0.07246342546625788,0.30906875996961464,-0.0031010897735447534,0.7015037119128443,0.6559934427138184,0.293097532018117,0.5376352753132994,0.3784741589431761,0.20327676186442592,0.530815895512026,0.086731810307902,0.39462759925672075,0.3457233161633074,0.16204784161089453
Occipital_Mid_R,-0.008346527974330593,0.3859831203031473,-0.15226575644320728,-0.5739893705755319,0.4312225545623047,-0.047398450782698234,0.08352411773003908,-0.48770317342232444,-0.11129991124605539,0.6963844027758674,0.32331789854477017,-0.08012599991052342,0.18604990161702215,0.12500620833038156,-0.06743965564569948,-0.14695031724184324,0.156358226984507,0.26680807859410227,-0.2301379874957109,-0.08937948538609942,0.48762321583050416,-0.1303628650393393,0.1433739725629193,-0.013454292739334968,-0.1279981367693995,0.0797749527498463,0.3830936059842616,-0.39658860047193883,0.16007214844336237,-0.13746505731706568,0.47663418844467104,-0.10996286732827966,0.46567121240569376,0.07901589791795723,-0.31591112818762823,0.3208679223852175,0.14586847979630102,0.15540194962213447,-0.21813723074845198,-0.040926367127219226,0.06308629982119567,1.0,0.22054842588571447,0.06110832920013664,0.4268740104848081,-0.17562524407560615,0.6551924658014294,-0.24036782953883185,0.587584726942403,0.010236459306217595,-0.05260506682461962,-0.14232121033721137,0.5728757659111209,0.06894356266805615,0.26716893320941504,-0.017033824683683127,0.10933765447649202,-0.04042174326702059,-0.18703723501219166,-0.0766861479384872,0.14756136682740928,-0.251512456739273,0.8165107677047252,0.04485498902666233,0.7359211421019273
