,Thal_VA_R,Cerebellum_8_L,Thal_PuI_R,Thal_IL_L,ACC_sub_R,Fusiform_R,Frontal_Sup_2_L,Supp_Motor_Area_R,Cerebellum_10_L,Parietal_Inf_R,OFClat_R,ACC_sup_L,ACC_pre_R,Temporal_Mid_R,Cerebellum_Crus2_R,Cuneus_L,Putamen_L,Precentral_R,Frontal_Mid_2_L,Angular_R,Cerebellum_Crus2_L,Thal_MGN_L,Temporal_Sup_L,Thal_LP_R,Putamen_R,Thal_MDl_L,Occipital_Mid_L,OFCant_L,N_Acc_L,Rolandic_Oper_L,Temporal_Pole_Mid_R,Frontal_Mid_2_R,Cerebellum_10_R,ParaHippocampal_L,Vermis_7,Temporal_Pole_Mid_L,SupraMarginal_L,Thal_VPL_L,ParaHippocampal_R,Cingulate_Mid_R
OFClat_R,0.07787224120375308,0.1912565812840362,0.2964455972022689,0.14918961617572335,-0.14584471907991736,0.14968935954881352,-0.46075480921625345,0.06707151942798759,0.18884679831021675,0.5001362211402257,1.0,0.17976287443353411,-0.44103087189955564,0.08231502360762451,-0.03180511009706027,0.41331994695276136,-0.14719646034473305,-0.18571094291008838,0.01617065097905239,0.22695212484475666,0.12717511139632756,0.4153414721884033,0.12057176882629732,-0.12789274770924122,-0.16505579292639486,-0.06151179476886259,0.37361541165518225,-0.6254918067744001,-0.0979714762600501,0.021186471450525563,-0.037652407981472916,-0.1136303207172423,0.1022727904638434,0.2188184252428731,0.01605490038645592,-0.24923110837410617,0.11333674293396764,0.21063851440978207,0.2923954761536969,0.37532279381081357
ACC_sup_L,0.4721174663076637,0.27195848132468725,0.6113861868003247,0.6223601677283047,0.17251238857259704,0.25443396518015227,0.36056315328747673,0.6787518819610708,0.1809238256318698,0.6100528494351275,0.17976287443353411,1.0,0.3350333366167027,0.3404424500840529,0.1159712663520248,0.37769193877598234,0.5725065246096701,0.6071622557276695,0.7947597482150837,0.3847705087722105,0.0529260092920094,0.419766852189596,0.7014777572677516,0.17065126035114372,0.5622737955487682,0.498788905567979,0.3154325152648131,-0.08119789521527174,0.2180638742122397,0.5676445211553948,-0.03832207660567511,0.6471087454841241,0.11059876657298681,0.5888075331668386,0.04302589186367865,0.012276089736295261,0.6782785378436804,0.6820657626909503,0.5725598547776831,0.7759381996262358
ACC_pre_R,0.40793671967779793,-0.12594749558975557,0.055407996381763365,0.1516538047577527,0.24604702311489507,-0.19387532650647205,0.8064379660738693,0.23158623571356343,0.2244726623292282,-0.22727264955806525,-0.44103087189955564,0.3350333366167027,1.0,0.030915606549604194,-0.0011870820692842137,-0.3300028549581075,0.5454938529776058,0.42098043980530614,0.4830645799728438,-0.12663246786288654,-0.0971390541765611,0.06268699762289488,0.3392494757710303,0.1870468168410016,0.4624905665433419,0.32306953101696834,-0.22805743615563123,0.5990982657682674,0.4158090351921435,0.2748291797324132,-0.08483849631698048,0.563566336107682,-0.10834256598413736,-0.002332399666525168,0.007275523251247976,0.12080168711886814,0.16919543124442182,0.21909465687120475,-0.012339254570722468,0.07252227323634265
Temporal_Mid_R,-0.21921730195203992,0.03648961908836452,0.17028143091324024,0.21242342871966063,-0.1358365293555543,0.6170434708447952,0.1765041067093403,0.3770335691294071,-0.16537263726462564,0.5687050979959889,0.08231502360762451,0.3404424500840529,0.030915606549604194,1.0,0.6445440855393761,0.686632779321003,0.5460709940636825,0.4379547922577137,0.4466428940479764,0.8147125831857261,0.43609020106735813,0.16295722632963985,0.32101740371376275,0.43078156095469916,0.2881387390700908,0.5784004204240174,0.7947424813384113,-0.06348741048565193,0.27019470335903517,0.66029088917243,0.4234171843055291,0.07262878063435521,0.21326412284622506,-0.05758369631554353,-0.5534055787478023,0.2522107865888971,0.5911390928392161,0.3668196355341464,0.06027788330458108,0.3068100413902211
Cerebellum_Crus2_R,-0.07232575295833954,0.011175648676187299,-0.19535465971720933,-0.19178968295712218,-0.007878028301766898,0.7484824913862563,0.0245539520499089,0.17609998845741393,-0.16118573227354965,0.3356654654361872,-0.03180511009706027,0.1159712663520248,-0.0011870820692842137,0.6445440855393761,1.0,0.4682485336683693,0.2057996191378872,0.27583586262530974,0.17778775030731922,0.5927406956763879,0.36731782799614604,-0.15247631155977467,-0.02684590080749134,0.2097942815062983,0.022089972860103273,0.2585235588079599,0.5019401441827677,-0.2564626110361994,0.06125161976014437,0.26149558843961573,0.6929755582940605,-0.12779955873932686,-0.14651557776527285,-0.09650804450543782,-0.6396649055794278,0.5172113053926057,0.2877854757724802,0.03781932047289669,0.013781711804595044,0.14593165923568133
Cuneus_L,-0.08623149399510953,0.051997318303945536,0.34060694690497684,0.2644664832796683,-0.06608406830134264,0.6720703035832664,-0.1475251816794788,0.27120570888657897,-0.05094224548583018,0.6608724633324008,0.41331994695276136,0.37769193877598234,-0.3300028549581075,0.686632779321003,0.4682485336683693,1.0,0.2977875296852597,0.20995089425285773,0.3298856929456718,0.6733482572930469,0.22060348698793353,0.32296662180063157,0.3007006547575186,0.11423556882170152,0.14004559079930015,0.37921106613388256,0.7907019376135765,-0.38106874711558875,0.09358716347950626,0.530778021396934,0.22851880501252406,-0.05733363101782031,0.06408907409516078,0.18714282923664907,-0.5036680160800889,0.16538171717542186,0.4442470575247854,0.39213406838021775,0.31677079592925683,0.4749009318949703
Putamen_L,0.05856293853933955,0.18966160077717392,0.4554073410733117,0.502621382450938,0.07981823737637253,0.26600471839804624,0.5861546850378924,0.525612850453603,-0.0024038105537281074,0.3396565523725491,-0.14719646034473305,0.5725065246096701,0.5454938529776058,0.5460709940636825,0.2057996191378872,0.2977875296852597,1.0,0.6810109662168768,0.6515771744217492,0.49688039873190853,0.2983839132214367,0.22775379906122997,0.653184937600524,0.29092792250608585,0.8747157968059258,0.6899180555382397,0.3705270894247108,0.3287628268771369,0.39248979524781236,0.7779996331186324,0.08166094054471722,0.5891476907513518,0.3041345087234138,0.17333935314728188,-0.21892474432443862,0.15026085781738122,0.5926069422643515,0.573504859952205,0.1947335568118446,0.35071978292038375
Precentral_R,0.3066520955873408,0.4417863222067513,0.5277875068922392,0.486119614099741,0.15354478133395255,0.2752760352351717,0.41447363291326933,0.9004172295649183,0.12179454544085723,0.4851385241138115,-0.18571094291008838,0.6071622557276695,0.42098043980530614,0.4379547922577137,0.27583586262530974,0.20995089425285773,0.6810109662168768,1.0,0.8379144534370148,0.4930063807682711,0.2715904773213326,0.05930330442797421,0.7685472154533178,0.40734112359661695,0.7297232210579233,0.5754663828747911,0.18209866353057913,0.23539607878433014,0.32322227622133437,0.6917551746043611,0.3638537746124995,0.8196697765780391,0.35891460621041005,0.48368815543564947,0.09201370506789264,0.1935694112611338,0.8138978329354493,0.6171352834761059,0.42873382042340513,0.6120463062712552
Frontal_Mid_2_L,0.5037113018374739,0.3011966843201272,0.6083133345606894,0.5890780845200201,0.15061484574952944,0.25418161032467973,0.4983625598089407,0.8471509294772972,0.22130957752522068,0.5825100035724856,0.01617065097905239,0.7947597482150837,0.4830645799728438,0.4466428940479764,0.17778775030731922,0.3298856929456718,0.6515771744217492,0.8379144534370148,1.0,0.44625430719972053,0.04857764532208357,0.2990173055934872,0.7955578869171417,0.37503981858185653,0.6396926928844534,0.5693002204956956,0.24382682281227566,0.15328496996575955,0.38267305596986406,0.6991199064805436,0.10577852395291244,0.8235109530486154,0.24821205291929824,0.57175130659979,0.10529198022388658,0.08043810772815238,0.754800382058744,0.7661497327468137,0.5564970297518952,0.774005062865668
Angular_R,-0.06612342735550265,0.32811574821808714,0.2575780314357186,0.259643171018347,-0.1885240050962129,0.6262488890046564,-0.039935258354244954,0.5196707250483953,-0.19858297526619714,0.7841799833981007,0.22695212484475666,0.3847705087722105,-0.12663246786288654,0.8147125831857261,0.5927406956763879,0.6733482572930469,0.49688039873190853,0.4930063807682711,0.44625430719972053,1.0,0.5400857499480306,0.13382944206553615,0.4186084466289854,0.21932413031622008,0.33894265257748385,0.48777651052151766,0.8507615206406448,-0.20891303940384226,0.1714122719811788,0.6121418342835493,0.478611496656826,0.13535047187805735,0.35762779445113846,0.17533772709955348,-0.35756559620017686,0.32956412865280543,0.6835229869768683,0.3703085255870969,0.18242108320407774,0.38754005613521997
Cerebellum_Crus2_L,-0.4236588373948336,0.2154276824415828,-0.05825142349326571,-0.013883962418939244,-0.20041924240010459,0.09433758802879404,0.025168741750697294,0.18121469750424227,-0.10191311816819341,0.33438312553870364,0.12717511139632756,0.0529260092920094,-0.0971390541765611,0.43609020106735813,0.36731782799614604,0.22060348698793353,0.2983839132214367,0.2715904773213326,0.04857764532208357,0.5400857499480306,1.0,-0.0413859606676118,0.07317789442264842,0.15579653846212083,0.2045541149830244,0.24758402674204677,0.5089424095565273,-0.1421135916378495,0.18253519452712597,0.18901978703505543,0.3290205286324488,0.0450173563700389,0.2709414897990294,-0.23197686234467468,-0.29687505846782253,0.15523178265110912,0.4250949852217892,-0.08973375509908348,-0.292179833300151,-0.0010306832869472246
Thal_MGN_L,0.16022234166119143,-0.07068774241536657,0.45152409102433716,0.3980191897377426,-0.04762372900694847,-0.03184230214289104,0.13271050449088764,0.1913897122745191,0.0131660852838452,0.2884012436996518,0.4153414721884033,0.419766852189596,0.06268699762289488,0.16295722632963985,-0.15247631155977467,0.32296662180063157,0.22775379906122997,0.05930330442797421,0.2990173055934872,0.13382944206553615,-0.0413859606676118,1.0,0.33391896817417516,-0.0034413110775082397,0.20412219654093516,0.2503206171332977,0.28664392826061286,-0.16035983739578896,0.10772848821916182,0.2908359003076518,-0.28807390275838435,0.17610025358198958,0.09575477836336782,0.2675827291609561,-0.08639100399107935,-0.11714596729447685,0.1610564999805604,0.3344890141634468,0.24564991210231696,0.34773703246004284
Temporal_Sup_L,0.4194946955986901,0.4960730330246387,0.7962474676943107,0.6664707026438295,0.0882294549521463,0.2765760016384528,0.20823650627461618,0.8020889164998729,0.12932215529149346,0.5927346020779029,0.12057176882629732,0.7014777572677516,0.3392494757710303,0.32101740371376275,-0.02684590080749134,0.3007006547575186,0.653184937600524,0.7685472154533178,0.7955578869171417,0.4186084466289854,0.07317789442264842,0.33391896817417516,1.0,0.255728596904926,0.7084730898320267,0.5399232561508092,0.23889160253709504,0.10479831885339055,0.29631762821565233,0.7677493388415405,0.05794729617946471,0.7477112035307399,0.45218825217404574,0.6439138616466717,0.17882487986478793,-0.06545435930986239,0.7300579948694755,0.7698009825535991,0.6703365381964987,0.7365423758459613
Thal_LP_R,-0.027723909091752024,-0.05063637551982846,0.16190140395831285,0.23692952449552668,-0.12546213846991353,0.18710160111034468,0.20090152454363203,0.3271522407597262,-0.0801515100767754,0.20603234649078353,-0.12789274770924122,0.17065126035114372,0.1870468168410016,0.43078156095469916,0.2097942815062983,0.11423556882170152,0.29092792250608585,0.40734112359661695,0.37503981858185653,0.21932413031622008,0.15579653846212083,-0.0034413110775082397,0.255728596904926,1.0,0.2713914851651165,0.6041538684259015,0.1450739125246724,0.0890811513814277,0.22580211324277358,0.4111452597912131,0.21467968523726377,0.24989522054960708,0.11122240651394802,-0.015286220350432658,-0.123575452013579,-0.17857354391646893,0.3766444982585745,0.3280960492223343,0.16921557073404792,0.28722368723726854
Putamen_R,0.1365545070498938,0.27156864747030973,0.5947704213195786,0.5526206937805825,0.15307355358345423,0.1455878528153487,0.4686891254463447,0.6218815689731025,0.03264845747287273,0.30345669791245317,-0.16505579292639486,0.5622737955487682,0.4624905665433419,0.2881387390700908,0.022089972860103273,0.14004559079930015,0.8747157968059258,0.7297232210579233,0.6396926928844534,0.33894265257748385,0.2045541149830244,0.20412219654093516,0.7084730898320267,0.2713914851651165,1.0,0.6014742719852695,0.1612612188776914,0.30246153641216816,0.30080846139541867,0.6696425313575147,0.024012856387541616,0.7219077832866585,0.3726811265210303,0.344482950851124,0.03815390846358883,0.043952915327082585,0.5842529952526642,0.5874076351584804,0.3230447182745103,0.42927872492500574
Thal_MDl_L,0.10595187462531484,0.16080497152061818,0.37348919508352657,0.4810108119693644,-0.04586705430362696,0.3192982576526059,0.3686541228097684,0.5012404469249739,-0.15110987326374833,0.43470903738686656,-0.06151179476886259,0.498788905567979,0.32306953101696834,0.5784004204240174,0.2585235588079599,0.37921106613388256,0.6899180555382397,0.5754663828747911,0.5693002204956956,0.48777651052151766,0.24758402674204677,0.2503206171332977,0.5399232561508092,0.6041538684259015,0.6014742719852695,1.0,0.3978452619593749,0.13184375587605357,0.3383740724252367,0.6284432102847365,0.12399378490950552,0.4333265429395998,0.24820368747668162,0.2014230489297719,-0.1803846686955799,0.03446734614396603,0.5282144379081668,0.5880865036072588,0.31149765547724817,0.46545783282691555
Occipital_Mid_L,-0.20402843401001935,0.017349170720346727,0.17981753240073362,0.19077332898263566,-0.18437613431081248,0.54741098835438,-0.08704193158400475,0.21612994082660023,-0.19211309574841434,0.6767302504178476,0.37361541165518225,0.3154325152648131,-0.22805743615563123,0.7947424813384113,0.5019401441827677,0.7907019376135765,0.3705270894247108,0.18209866353057913,0.24382682281227566,0.8507615206406448,0.5089424095565273,0.28664392826061286,0.23889160253709504,0.1450739125246724,0.1612612188776914,0.3978452619593749,1.0,-0.27435409091272617,0.152491379730022,0.4909428184657882,0.27320323981068967,-0.1136361872337339,0.1875861414551211,-0.04088927386527958,-0.5627747319258531,0.2340901702991879,0.5299090795040857,0.23680045811712652,0.03347082667742739,0.26127070166142774
OFCant_L,0.00047203776400813347,-0.20248371464104917,-0.07358029520024495,0.04107382686391866,0.19027384839330075,-0.38512319703330994,0.634145685599885,-0.003595714034518522,0.06238806346767245,-0.44734141520665033,-0.6254918067744001,-0.08119789521527174,0.5990982657682674,-0.06348741048565193,-0.2564626110361994,-0.38106874711558875,0.3287628268771369,0.23539607878433014,0.15328496996575955,-0.20891303940384226,-0.1421135916378495,-0.16035983739578896,0.10479831885339055,0.0890811513814277,0.30246153641216816,0.13184375587605357,-0.27435409091272617,1.0,0.2571244455304373,0.14375636795812358,-0.15838285617205378,0.30359423356195686,0.09306876823577603,-0.22787471164573977,0.1568727501647589,0.11162442517734351,-0.03429342645139469,-0.0664682010624801,-0.31886106728117897,-0.3230266101698527
N_Acc_L,0.02055271530682228,0.019010382224236337,0.19603964246314998,0.23986152007781877,-0.011802684839428727,-0.02207825183093131,0.48366925871979993,0.2779102145867616,0.3304508174082887,0.1700715430595531,-0.0979714762600501,0.2180638742122397,0.4158090351921435,0.27019470335903517,0.06125161976014437,0.09358716347950626,0.39248979524781236,0.32322227622133437,0.38267305596986406,0.1714122719811788,0.18253519452712597,0.10772848821916182,0.29631762821565233,0.22580211324277358,0.30080846139541867,0.3383740724252367,0.152491379730022,0.2571244455304373,1.0,0.34110886802573354,0.06650049127768248,0.3140726616577852,-0.09758324387128457,-0.010740306782887274,-0.07915736158542692,0.20166966707947065,0.26352751803040264,0.21724468508309489,0.05100869249479282,0.22628207881009663
Rolandic_Oper_L,0.12264104554534543,0.24720414219912845,0.6470118274272123,0.5541243207021905,-0.005790380228879244,0.5077367749020001,0.2714407024004193,0.6259265209980986,0.014950354498736232,0.5688296183219294,0.021186471450525563,0.5676445211553948,0.2748291797324132,0.66029088917243,0.26149558843961573,0.530778021396934,0.7779996331186324,0.6917551746043611,0.6991199064805436,0.6121418342835493,0.18901978703505543,0.2908359003076518,0.7677493388415405,0.4111452597912131,0.6696425313575147,0.6284432102847365,0.4909428184657882,0.14375636795812358,0.34110886802573354,1.0,0.19941341448434513,0.4755343395923535,0.3263037439527056,0.3676959079857283,-0.2446125226960734,0.1517287454829029,0.6696954831432376,0.667162181069035,0.44807353935287336,0.5168746367933243
Temporal_Pole_Mid_R,-0.052723774811188645,0.23620607680236694,-0.0858962635572341,-0.24307119253234843,0.008446499341555936,0.5669596120131098,-0.17536603805928244,0.31837211179255864,-0.03664900740585035,0.29238914643382313,-0.037652407981472916,-0.03832207660567511,-0.08483849631698048,0.4234171843055291,0.6929755582940605,0.22851880501252406,0.08166094054471722,0.3638537746124995,0.10577852395291244,0.478611496656826,0.3290205286324488,-0.28807390275838435,0.05794729617946471,0.21467968523726377,0.024012856387541616,0.12399378490950552,0.27320323981068967,-0.15838285617205378,0.06650049127768248,0.19941341448434513,1.0,-0.06857925264660762,0.07009179967934566,-0.016821770710538086,-0.2838469174674947,0.3890933509022728,0.3413010503547859,0.00867398552002737,0.05374972344451684,0.10274750028906683
Frontal_Mid_2_R,0.47286723036313105,0.38957929240347083,0.5711776115287358,0.569083012360464,0.24276899585058745,-0.11216071314542846,0.5272925624279989,0.7845353276118342,0.29196571232763124,0.3052535880890867,-0.1136303207172423,0.6471087454841241,0.563566336107682,0.07262878063435521,-0.12779955873932686,-0.05733363101782031,0.5891476907513518,0.8196697765780391,0.8235109530486154,0.13535047187805735,0.0450173563700389,0.17610025358198958,0.7477112035307399,0.24989522054960708,0.7219077832866585,0.4333265429395998,-0.1136361872337339,0.30359423356195686,0.3140726616577852,0.4755343395923535,-0.06857925264660762,1.0,0.310627035611215,0.5513345796165229,0.4055109858381897,-0.07034024780977256,0.6207987975671313,0.6373220421123279,0.4393978066576845,0.605924839071163
Cerebellum_10_R,-0.1219178681650802,0.5126250297817814,0.4329657143512145,0.29474395477091153,-0.23204388005268872,0.03134522009194412,-0.09202727558596324,0.4078471005015946,-0.17351168224709723,0.3105983794839096,0.1022727904638434,0.11059876657298681,-0.10834256598413736,0.21326412284622506,-0.14651557776527285,0.06408907409516078,0.3041345087234138,0.35891460621041005,0.24821205291929824,0.35762779445113846,0.2709414897990294,0.09575477836336782,0.45218825217404574,0.11122240651394802,0.3726811265210303,0.24820368747668162,0.1875861414551211,0.09306876823577603,-0.09758324387128457,0.3263037439527056,0.07009179967934566,0.310627035611215,1.0,0.20174089233817427,0.2820990855434372,-0.08724877752888854,0.3570819603932187,0.2777891771108181,0.13652491477466205,0.16312909983857843
ParaHippocampal_L,0.6199128086204663,0.5375366935891711,0.6385620079409314,0.5140295459802967,0.17444950095110318,0.2285437833175132,-0.11561710379979673,0.659845254419355,0.2111519772917263,0.5340210139487475,0.2188184252428731,0.5888075331668386,-0.002332399666525168,-0.05758369631554353,-0.09650804450543782,0.18714282923664907,0.17333935314728188,0.48368815543564947,0.57175130659979,0.17533772709955348,-0.23197686234467468,0.2675827291609561,0.6439138616466717,-0.015286220350432658,0.344482950851124,0.2014230489297719,-0.04088927386527958,-0.22787471164573977,-0.010740306782887274,0.3676959079857283,-0.016821770710538086,0.5513345796165229,0.20174089233817427,1.0,0.4120046036331172,0.007851602845380846,0.40950929416459103,0.642162318920921,0.7977793842765334,0.7347296688955065
Vermis_7,0.3128503397236048,0.45896774457489636,0.18242123230780363,0.21406038948712203,0.10230868219690745,-0.520695088470761,-0.0791336506500993,0.27071725616423964,0.1902313813370811,-0.03621374249609634,0.01605490038645592,0.04302589186367865,0.007275523251247976,-0.5534055787478023,-0.6396649055794278,-0.5036680160800889,-0.21892474432443862,0.09201370506789264,0.10529198022388658,-0.35756559620017686,-0.29687505846782253,-0.08639100399107935,0.17882487986478793,-0.123575452013579,0.03815390846358883,-0.1803846686955799,-0.5627747319258531,0.1568727501647589,-0.07915736158542692,-0.2446125226960734,-0.2838469174674947,0.4055109858381897,0.2820990855434372,0.4120046036331172,1.0,-0.367242361200883,-0.015641367738028378,0.13363345868891618,0.23392854159883925,0.1704158177443705
