,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_L,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Thal_IL_L,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R,Thal_PuA_R
Raphe_D,0.18122889782144808,-0.35332238828810786,-0.04071508344112809,0.2938837253270491,0.018302744871092187,-0.11845843740600316,0.5073653330928496,0.21925081472314817,0.336881550090647,-0.32067224664031735,-0.3719897203100264,-0.05396914051748847,0.36945300708213813,0.23718997759319782,-0.14933984139096854,-0.4541470530591039,0.04116182475112861,0.15100082968989897,0.0099326870572035,0.10769642238604296,1.0,-0.10173642655037186,0.3047314623044344,0.16519600830315534,-0.512873216784213,-0.04026428009337789,-0.0005546058048682681,0.23991688991492083,0.28076458863533044,0.3902556703360073,-0.38179090438070207,-0.05487595006935063,0.6124220108841815,-0.141423023319471,0.09069280608438034,0.35952681847718454,0.5371142206105167,-0.12288943400868893,0.13658973303525193,-0.01658851164626615,0.31767037160240164,0.3333314692884861,0.07421231552220658,0.11834322498797636,0.6748194670217759,0.11616850275083553,0.275523103409031,0.3791580611430953,0.015013190613781561,-0.17823997455611046,0.16483083050366829,-0.3576496117045233,-0.08898094467628524,0.08132916461131623,-0.25807418222415685,0.15948673310050498,-0.07341439476130229,0.13487730252615818,-0.15821463731844954,0.6090893361209122,-0.15096959706637889,0.22849916549049182,0.3548930701904313,0.013846226582056252,0.048615663858506804,0.1314070517684148,-0.5312639048514098,-0.017069971122133525,0.1461515884518711,0.13742862414834184,0.23049232885904108,0.2627970212558275,0.42660404041904915,0.07617196943960651,0.2478069441528004,0.1081173727013042,0.12858252637677928,0.44274884736264525,-0.24215355487002413,-0.20576071003623322,0.3716788911888134,0.6143032714675086,0.6339239279785909,-0.11969956696265922,-0.3232346921581463,-0.09454917917315799,0.11517301685882769,0.5691358405311369,0.4236487923430937,0.6817248004259577,0.0026073465506816535,-0.09871333181451213,0.26408553540901797,-0.008605807847421296,0.20468545681378073,-0.2665499430466468,0.4570331151230595,0.10752545081583552,0.18632296631570971,-0.3105017425142981,0.005121114142230381,0.1457304751681318,0.2737765798222749,0.33023590016461074,0.1574122017577601,0.09050882005660772,-0.03149813751945008,-0.039676717830562584,-0.08740724927302826,0.3638666831833314,0.12518319883604792,0.40314943714746204,0.2553103717372968,0.6129290420806432,-0.058380447091749665,0.17244975250898367,-0.13743578070634488,0.38064039457688065,0.03609863070487935,0.22988395901101802,0.09089477867860442,0.13025202132154393,-0.22545477852260382,0.27989554481057904,0.49739968462429374
Frontal_Inf_Orb_2_R,-0.031216420740962533,0.23661463195077162,0.8511675155011161,0.06840569152667672,0.2818075229274928,0.3136095571648875,-0.2068193464039017,-0.054584143870738754,-0.03239647758903246,0.21415085766717357,0.08428642597921247,-0.04773552730386466,0.011639265999964293,0.27533511813617734,0.1250621121730373,-0.09804360334588988,0.4456471688227503,0.3101171390857718,0.3911000168216541,0.48582827094509945,-0.10173642655037186,1.0,0.5661389117050173,0.3673613272555263,0.2410381482196704,0.1285004089112614,0.3268191043590694,0.039398084110537725,0.0485882768090882,0.1438159235836921,0.2329997755469838,-0.008296301779512174,-0.1163429646863532,0.04674401283163746,0.36104572206061597,0.0034245643638581933,0.02746243035171052,0.6631002609493861,0.627584387226408,0.16579130962680197,-0.054448128168675995,0.0431848588710831,0.2590615563299349,0.6342649751574342,-0.15502091857312156,0.24103970302887961,0.20272877839062853,-0.13913356950170322,-0.264878272966105,-0.06034828060329842,0.5637328866004097,0.0830237535112941,0.08394644249454969,0.6076296243834287,-0.0025677351983524957,-0.40996432340363875,0.18803555015414217,0.3285122401968555,0.07644662555161603,-0.1877567245205514,0.2601173684831794,-0.08061385778259951,-0.14900092614407404,-0.02266112538641214,0.7537355014264522,-0.06749081152522646,0.07067210601803359,0.34357447317096235,-0.12440357334170317,0.7168291621070318,0.4601095538407495,-0.011409888959230997,0.21537386252424418,0.319590954721044,-0.03502618342052425,0.6171911397448203,0.44272103382458217,0.08030166621972902,0.5834642604088545,0.22305216740981412,0.3999298266372577,0.047476548072917506,-0.17450794158028096,0.1324995421532882,-0.14856210687991134,-0.032076617123202575,0.2569538603703761,-0.06147717532520806,-0.10589992959785015,-0.20159033027781742,-0.2537719323696065,-0.008787460141251773,-0.009501302319482183,0.373808234070383,-0.0825207405001762,0.45964980275303347,-0.12956791202662177,0.05827660981067289,0.3550197605509908,0.4676160573134061,0.136125002287504,0.7700524403542319,0.14282758760431258,0.6405013406213614,0.10033738694835875,-0.09974759166976985,0.22810928638137593,-0.043217705928416505,0.11353207879431858,0.27405652065300756,0.38777858240054597,0.22046836495502012,-0.25286450689321477,-0.2680526666939407,-0.09735687237399693,0.4878341894072102,0.07543399654631587,0.09085404775465765,0.3468029328147629,0.36830362992593013,0.5649449384687187,-0.0911268450767829,0.6393220593908994,-0.4036652455260559,0.15763266050501334
Insula_L,0.2707810358499643,0.23252936614460218,0.5864988236624205,0.6159340017344909,0.45253788223050084,0.5146582771531845,0.39933845160950837,0.253755341800373,0.3444889748613531,0.18471554427912848,-0.12091564326593086,0.12447469367033213,0.21655055545767066,0.7143711886645527,0.044539391353585714,-0.1395521319403524,0.5935250979123057,0.49445205029081246,0.5130183716656862,0.6874112839412381,0.3047314623044344,0.5661389117050173,1.0,0.6557936362199581,-0.26945112697120543,0.2092056646203879,0.29448286258833334,0.28986065861669247,0.47607328330215515,0.6609715109892974,-0.18002546930191937,0.022584440067463844,0.5090813803063982,0.1344239913395879,0.5818088595796668,0.5185648669986889,0.6889573617116997,0.49818062469790314,0.5176749726111975,0.3952476385252372,0.48683883113999543,0.42055624358796917,0.49867086606068145,0.7346532939769242,0.4783538465461892,0.45793944142924453,0.3017623573435122,0.3880617928471754,0.021820853668527134,-0.09405449881473575,0.5655892310270126,0.07595957111003428,-0.12051225113656007,0.7392819751646679,0.21575233824991055,0.056448274618471614,-0.01714636397454978,0.6529548779110059,0.007079460632612964,0.4164319394331687,0.2882779526335993,0.2846365204112924,-0.07520484099186235,0.0814548936014237,0.6165422517167295,0.08380127427526059,-0.011824539253457863,0.3618167413014959,-0.022656232462618903,0.5990311132595986,0.47657473088252394,0.2984789463454032,0.7336249124494951,0.5263981703561583,0.26601432761848237,0.7015037119128443,0.7148645359928351,0.34185543469494145,0.5452099642114857,0.25578614442421627,0.7256285220463814,0.5572223969911742,0.4147004515421072,0.14573976830839044,-0.10505721792485039,0.19834737211647738,0.5006683613381717,0.5168418932343631,0.49307481837089345,0.4553753793681077,0.0851826557018783,0.16568332280037193,0.04107539322863441,0.5386035631508355,0.18556225555081896,0.17975424313675661,0.4937503373010261,0.10055951089606133,0.6026069005980373,0.3565923716220844,0.3882957850195938,0.7697837912340517,0.5477021346736721,0.8529953811472061,0.35974047393588326,0.16310497552686473,0.2868798753857067,-0.07617825043190661,0.23867914506004878,0.4712835991385476,0.48709997713619496,0.6008104832925161,0.3058507218269453,0.26716893320941504,0.22673384193568388,0.184229806340386,-0.1531159825878902,0.4993918975313519,0.4614714888563142,0.8057584231592069,0.4096627749017611,0.01679857537385048,0.3004864463319811,-0.17091292943846798,0.4797021434308102
Postcentral_L,0.4340259353268488,0.29001314041858794,0.3242355803507317,0.8225164557282263,0.4504740051636574,0.7746021942053418,0.37021607651736405,0.41801140025866246,0.02036060295111184,0.29978181917042096,0.3595679238053729,0.2503535779481109,0.2485384084842675,0.9386051075674378,0.3644186609970652,0.1204410937933559,0.8079439418159811,0.36803590519687834,0.6402747606776741,0.95536914169362,0.16519600830315534,0.3673613272555263,0.6557936362199581,1.0,0.053741057098896323,0.5146673090163707,0.28944862417781125,0.6862344544563169,0.8327786949774937,0.8123514815207074,-0.045759144607805474,-0.002203856563181002,0.4265478106799754,0.5677049596570688,0.949936864112165,0.36600440836254705,0.5180655541266507,0.7672775380633527,0.35951763346200954,0.6091695169215521,0.4838996463123156,0.1371765735364567,0.403343157461597,0.5871166713650625,0.4231213153468677,0.6865112891418342,0.5209269813829976,0.6707174854986181,0.20271399514302996,0.38023346635219785,0.6323509941720216,0.4390485962124972,0.01622355140609638,0.359446651575402,0.06475243957511957,0.27727065827380476,0.11707721668085455,0.9637958822506615,0.15083854266258376,0.48379359943828065,0.5024123454814641,0.45344661939541187,-0.004880662310339582,0.008785071553334071,0.7111265253551228,0.3461413297950783,0.2511585838175037,0.45851247358244673,0.19396912367780883,0.47693435816010804,0.2577642523232775,0.39006099879290573,0.6195040917626147,0.6827425541310823,0.6746787468401242,0.5093461671339476,0.9584472504421605,0.2724831528336135,0.2832002253641306,0.48686402182075106,0.5976051807600811,0.5373819309662073,0.3522648717547966,0.39661488267907474,0.29519383010665273,0.5227931592663464,0.49526734317965093,0.3944915547994845,0.4930915451090602,0.3482909401981888,0.30859559312389856,0.511470764180766,0.26301070874460536,0.9344526824682091,0.5522587739723722,-0.016498891455243313,0.5609886583068426,0.05867446958266217,0.6382063129289776,0.3131762683819258,0.48120328052470496,0.6375203439267976,0.8683283922375227,0.6300845552451282,0.7631691207858853,0.1893805647438895,0.5074658534035085,0.3256134928059974,0.4804104148525392,0.7538452366351004,0.5523389485124529,0.46974907555162027,0.3175958141486172,0.1851922015044673,0.44852240111361985,0.03157444313986458,0.12653166350333322,0.794552824562847,0.5930751205099105,0.7269030585558467,0.33197182045440243,-0.08749564851394316,0.05577920166607884,0.0368193349243557,0.38006632039843724
Vermis_7,-0.028876760597178704,0.2516422897963239,-0.013391309702613074,-0.13184896186691034,0.12936856081433756,0.2439283121479356,-0.5036680160800889,-0.06162654387726614,-0.41693260137778765,0.1289883570619161,0.7317672402089327,-0.021931082432921602,-0.08639100399107935,-0.10614205660271124,0.1845902682729045,0.29500448717164696,0.17882487986478793,-0.07915736158542692,0.1419072093835264,0.07053444456298996,-0.512873216784213,0.2410381482196704,-0.26945112697120543,0.053741057098896323,1.0,0.23576398814941182,0.2820990855434372,0.1589025605291418,0.057756154292420946,-0.09648514278744683,0.6311277045668244,-0.07991680798613339,-0.6452995760129503,0.4120046036331172,0.11070633338039024,-0.4885588235068133,-0.5534055787478023,0.4055109858381897,-0.0791336506500993,0.1436918793291736,-0.35177408774517865,-0.38846348015082255,-0.123575452013579,-0.030115300240185723,-0.5551094013886422,0.008357507157282446,-0.020648167006017952,-0.03621374249609634,-0.21942616379357208,0.3128503397236048,-0.058646923295738555,0.39720486172809527,0.06676489272192367,-0.05336634374946619,0.1074745685217741,-0.3210622154723029,0.10230868219690745,0.07764487408433927,0.1902313813370811,-0.5405043236946229,0.362345375790936,0.047751030544864785,-0.005123710049024651,-0.04649763858359712,0.23608221361406026,0.26863546574569347,0.44514090645577814,0.11429826926279428,0.1865811167225224,-0.0037884971993833757,-0.17137123310863137,-0.08004864243141917,-0.35956882320978933,0.13363345868891618,0.11566558649745994,-0.11098457150238294,0.005421007666586229,-0.29687505846782253,-0.011270286690207009,0.3319655396685645,-0.1803846686955799,-0.37945272835470545,-0.644826000451342,0.2142199626841876,0.32432146206078466,0.1841874518620137,0.021577352149865565,-0.5372613082112773,-0.468601598093286,-0.5627747319258531,-0.04305235044565565,0.23392854159883925,0.027495813271771363,0.27071725616423964,0.18759911527521259,-0.021475750027427607,-0.4944031597384792,0.1585786188984245,-0.06864725533397267,0.13035238765693935,-0.03702622608126892,0.03815390846358883,0.013254743052022266,-0.21892474432443862,0.1704158177443705,-0.367242361200883,0.37249218896596137,0.2139883775274087,0.18027912601478063,0.04302589186367865,0.21406038948712203,-0.3727718856475289,-0.520695088470761,-0.5739893705755319,0.049968872868306084,0.13318266955597516,0.603858915046186,-0.016990428946669054,0.18242123230780363,-0.2446125226960734,0.06248206655825895,0.086338870386843,0.1568727501647589,0.01605490038645592,-0.3721282529953958
Hippocampus_R,0.6737539593624253,0.3571629679356941,0.07322746983697345,0.5545199511946279,0.5926208207137011,0.5669898203581526,0.3427658478905791,0.40466977579255575,-0.3144495330907193,0.5764434235308146,0.5129775171577915,0.36304190068623,0.38392286761210015,0.39575818251128597,0.3786706084531632,0.16471182990319594,0.7435762009133877,0.06859518926284615,0.6913738224950489,0.3469401793015658,-0.04026428009337789,0.1285004089112614,0.2092056646203879,0.5146673090163707,0.23576398814941182,1.0,0.16578792841500473,0.2978669187368821,0.5310872003414376,0.2913133661754378,0.035311326348443695,-0.20249018131416158,0.056863265745457525,0.7962340736583376,0.5904238341500048,0.11360389833017016,0.046731455664304464,0.5426937881386938,-0.03912721635946227,0.7981940671980854,0.44130088384985805,-0.1281757158746593,0.07949659070891901,0.526591655904686,0.078538290883808,0.5655420405439465,0.5464768785569748,0.51331792683794,0.0022408222505429076,0.637724252699045,0.1733964335769544,0.7756219521726391,0.12447560831240231,0.20471182075874134,-0.10146403684663309,0.1578828411202496,0.18958822774452905,0.5426021585443535,0.2088286154652784,0.3778709249797603,0.5522769783320283,0.6708450577665818,-0.20447658393551005,-0.18091348766784424,0.26778351070358275,0.5586432575958611,0.5685322795883826,0.486057473895196,0.6185696179305216,0.062424455692435925,0.14505332410078225,0.6995918889897014,0.27027754579176205,0.7732398653897923,0.6602503413816573,0.22731828928047912,0.4182859149317637,-0.35391033659571913,0.2011169466246546,0.860309138843356,0.3353244039963694,0.5360848736864159,0.0008447511310107895,0.3961431415491136,0.6085288986431409,0.7287455694637645,0.1148789198314316,0.09902960793624421,0.5237030882811774,0.056703130816944655,0.34825505879691426,0.8974752294356965,0.028854160243605317,0.5714238803806374,0.15825759092775057,-0.2514766665521036,0.6214131638504714,0.16497895878705884,0.777319530234547,0.35297644423209007,0.6791020834671913,0.4091842456145159,0.4524913163868945,0.3063569112927803,0.7990186004757936,-0.18280923463962712,0.5721468141832717,0.369566755605877,0.8560449735937357,0.6539941647598188,0.5940987049413456,0.4821308618144427,0.33753440262005835,-0.18785100939479385,0.492486529327213,-0.45675726803476635,0.018431451885461927,0.6291992346249855,0.7484705313347825,0.4873239943512666,0.1428786052524901,-0.15806520352797543,-0.17974596735737544,0.3159404940162816,0.5384247879289205
Cerebellum_10_R,0.03643738672504092,0.11541306169839233,0.06324708158863479,0.36580940712047627,0.4158855800641249,0.3214685132294451,0.06408907409516078,0.2161466398677828,-0.028124663992872723,0.10000113816504962,0.391068584005438,0.10515832829995794,0.09575477836336782,0.299351608577789,-0.011934753098382026,-0.11187711561610955,0.45218825217404574,-0.09758324387128457,0.21150981348085926,0.29249669373997056,-0.0005546058048682681,0.3268191043590694,0.29448286258833334,0.28944862417781125,0.2820990855434372,0.16578792841500473,1.0,0.27716185081820977,0.31716979489102487,0.48148077670888634,0.21879266428445598,-0.3119572114962188,0.09881658206639385,0.20174089233817427,0.311410261454661,0.06645623235612132,0.21326412284622506,0.310627035611215,-0.09202727558596324,0.05354816201340751,0.214081476349666,0.2422716346632754,0.11122240651394802,0.4517750143926664,0.08197762127878545,0.014775357695525924,-0.07561845934847068,0.3105983794839096,-0.016203824890344474,-0.1219178681650802,-0.0026882115962122964,0.03677867396983823,-0.23195013169941112,0.31224596080750755,0.11417979224850865,-0.11315059782696876,-0.23204388005268872,0.40436288981082,-0.17351168224709723,-0.10415514915881209,0.22103626220499933,0.04791951701618958,-0.19183142423369054,-0.010079485921193124,0.43430957514287394,0.21212860172872025,0.17612000800099573,0.0805463453419452,0.0539989831961274,0.05076055602570436,0.03464028323310231,-0.07690642989338975,0.42303986588215203,0.2777891771108181,0.15863622584607218,0.4003671307071404,0.27364361709575724,0.2709414897990294,0.0415145168731714,0.17494966639844026,0.24820368747668162,0.12904325651561616,-0.0861772185889487,-0.0979816160208808,0.07137835803540214,0.20480345452475773,0.25943839600540236,0.2392125335233183,0.22282154055876657,0.1875861414551211,0.3121162426506676,0.13652491477466205,-0.05583430394650197,0.4078471005015946,0.32665897830283447,-0.21082988734026176,0.014849356585802458,0.323294533476197,0.23183565754580526,-0.023673262862971608,-0.1447045551188305,0.3726811265210303,0.39454469171390594,0.3041345087234138,0.16312909983857843,-0.08724877752888854,0.09537425164545792,-0.0799695596519935,0.09906201637843302,0.11059876657298681,0.29474395477091153,0.346654777764068,0.03134522009194412,-0.11129991124605539,0.4471446766024601,0.20303274593242476,0.1589241500679671,0.28469811296952646,0.4329657143512145,0.3263037439527056,0.05910663435287093,0.1843347313704627,0.09306876823577603,0.1022727904638434,0.08885682016990751
Parietal_Sup_L,0.3760352905481623,0.019998291517274173,-0.12979415241311512,0.6504418992905597,0.2646505861709173,0.37327880338419656,0.3904175749112469,0.38967026110353237,0.028459899191035594,-0.00029336309750986974,0.4277336992025925,0.16575669302977514,0.06093922295974177,0.6298417302269123,0.20524636291732176,0.1344598851576657,0.46470056227695095,0.1469608718628819,0.35102182738029075,0.6045302727247518,0.23991688991492083,0.039398084110537725,0.28986065861669247,0.6862344544563169,0.1589025605291418,0.2978669187368821,0.27716185081820977,1.0,0.8884753093145369,0.7286727223099483,7.786811724216087e-05,0.046022950243096584,0.534895167841234,0.4141532653042602,0.7192362629833873,0.3019129091478557,0.4488517272880936,0.4379831087723893,-0.04905363468164558,0.3700502475041986,0.37523472967325183,0.02005612346333072,0.2019396893475103,0.12780393010776842,0.5732686340393072,0.3791656521529129,0.2686771720483578,0.8184507019645008,0.4374862990628134,0.22007151793045218,0.30804613400833214,0.27459279672215203,-0.1160917958340041,-0.02828334084572362,0.0602010856500159,0.4994467290709173,-0.032453283068979995,0.706397961269077,0.050285327463354235,0.48964356537986037,0.32238213117154735,0.39308584496564597,0.1843684903771839,-0.009469987696216872,0.375159040071541,0.41376731881247203,0.08174033300398068,0.1066145767351182,0.10255851158083114,0.11100486668052816,-0.03301540493397545,0.18384245882357675,0.44489000298275727,0.4627319748750212,0.7619790734549431,0.23835015092932973,0.6073721770137395,0.406059127022661,-0.1258073477692246,0.10723770759130867,0.34981640783777773,0.3205820086698903,0.5037114584809416,0.172073124509825,0.2786503091343291,0.4748586318742457,0.4026525959925846,0.3247548675052213,0.3371115155705489,0.488740447628996,0.473990696997908,0.36859269377880416,0.37867622926891875,0.7376691878648804,0.9466740566973203,-0.35225052719465555,0.3548943288520927,0.09491441577274759,0.26085428215040785,-0.07688990358061995,0.18429072846172173,0.3133511961254651,0.8806268752663784,0.28099049040033935,0.6671143029370951,0.09077291859676072,0.3267847744414673,0.2651257426173714,0.24600303219301836,0.5558383498072003,0.28121821547447995,0.1559598502881652,0.35481152734195415,0.47663418844467104,0.5004655097722699,0.1510826164183728,0.31625991912262874,0.8124603740592987,0.2947663582400717,0.3128118013020897,-0.02543283129091378,0.07085534824197649,-0.3033283359610879,0.29456320507014755,0.1130144181229361
Precuneus_L,0.5481658663855197,0.14405867126437452,-0.06604926088242973,0.861613496816674,0.4794333946645395,0.6065365406768097,0.5647424098233841,0.507554288228815,0.06036824729039013,0.14731136657798694,0.42950826083143856,0.28109830681953435,0.22894006864712768,0.8135918116326112,0.2662194996270477,0.12144761137440466,0.6859935450303883,0.24992886526710148,0.5282797527564802,0.701775641072816,0.28076458863533044,0.0485882768090882,0.47607328330215515,0.8327786949774937,0.057756154292420946,0.5310872003414376,0.31716979489102487,0.8884753093145369,1.0,0.8395713434233749,-0.08422023460761736,-0.037053967062594034,0.5910781072479063,0.5824223507874365,0.8280159612228066,0.4441082933474536,0.5713645848137132,0.5105284979911444,-0.013379697576747044,0.5876620795749876,0.5951375911178652,0.1414229086130842,0.286445468393669,0.3904407640751753,0.6362484866199942,0.5382941118111495,0.37979030067965425,0.9048926941610685,0.3336039037260536,0.32450492130637004,0.3242110012395663,0.4230004569835578,-0.10115425009477011,0.13611434450618387,0.09373746173332385,0.48463585911425855,-0.035016431919187074,0.8620050764913262,0.10584254118453956,0.6371621410812968,0.45348206307470523,0.6091496846989704,0.10671083828319164,-0.010519204867871305,0.41738297254296813,0.4932491348942997,0.19599594694217326,0.2913951319523554,0.27720012138538686,0.13480645438311356,0.09649992712678271,0.4322202046898031,0.6322180720418832,0.664994213765053,0.8581871246220069,0.36852905995106,0.7515176044899763,0.29253407046083924,0.015533566000114516,0.3776623688512163,0.47983506513538715,0.5862410436178416,0.536017394943152,0.27443825328584337,0.3598466955503235,0.6193215275449006,0.49617977725456575,0.47179804534681036,0.6178421377612476,0.5674051391273676,0.5311314002599176,0.5709003175250107,0.30583543921877965,0.833992264014779,0.8059156910204857,-0.3774304474224365,0.632189412973951,0.16433271454369905,0.5360896161409375,0.056706528535072194,0.4241495228890553,0.42872524271711604,0.9655212534041687,0.4244001022637245,0.8258938158345744,0.12048663611403711,0.4591767930991306,0.3112423855441671,0.4589290378043145,0.6833499272630925,0.461447554784171,0.4215780871696625,0.4789691325884181,0.40559205499840983,0.6219324667245472,-0.08400833114677314,0.16859858539647174,0.9159006831323614,0.5486569345258451,0.5917564737733241,0.06752039613461788,0.051776345734381383,-0.2861402686717452,0.35094799933798,0.3430425428725772
SupraMarginal_R,0.3241443079092729,0.06529292809902781,0.0817040051928236,0.8513023043285934,0.49369443309332467,0.5774668842210866,0.5105215518608719,0.45146812032285843,0.18025625300389825,0.07864937705278031,0.2507349044697596,0.21744505512734694,0.27730418398329193,0.8533114018951076,0.16920450349711896,-0.04232705935688828,0.6597554939746664,0.2958479644582948,0.4067028760099689,0.7502544248265082,0.3902556703360073,0.1438159235836921,0.6609715109892974,0.8123514815207074,-0.09648514278744683,0.2913133661754378,0.48148077670888634,0.7286727223099483,0.8395713434233749,1.0,-0.15457261864277963,-0.08822952054318628,0.6543038230844899,0.3810990274410581,0.742025150360386,0.48321297097597055,0.6977166696259453,0.4564921014530187,0.11897339506942531,0.36630618316828567,0.5995402193078255,0.36228499315424173,0.2976308113551701,0.5100097431034707,0.6715740145114323,0.4658467793163228,0.27386834268687565,0.8206690425842182,0.2624491692399333,0.11349058184202306,0.36315859104333165,0.16084668717867362,-0.1794638189863456,0.3637803476610462,0.13344983792384477,0.33928134654833036,-0.13945234087160882,0.8555987577114715,-0.04354548815920764,0.5632331402041166,0.37210223446108887,0.40193558795114853,0.05894600394698099,0.09675454591938994,0.5199928764234494,0.3960223313704236,0.06657495487759743,0.31288793987789304,0.09040100380176024,0.2637178631481687,0.1831898671771656,0.22056213349458093,0.7737086321512454,0.5079493343193976,0.5974600109028684,0.4923110308658366,0.7661721584909921,0.518352950597018,0.09960248399806303,0.25018308074371964,0.5728766855916814,0.5501637661950057,0.5333514963517632,0.22630411213090906,0.13076554411922495,0.40046167001895194,0.5461442207317275,0.6180354004595844,0.593601611513483,0.6801101897228023,0.4450369085953461,0.3130565648657842,0.168978543449036,0.7526830557654229,0.7092710172300978,-0.21967137742007425,0.5725571064282927,0.2038938948141322,0.4933438376773581,0.015368458791794968,0.20380861608670514,0.5259240272470134,0.8739731481695716,0.6081351483624741,0.5697526903291228,0.24208425638809095,0.3365139574116026,0.16096507925259804,0.2561963947642031,0.5839037346146645,0.4563320029421208,0.5355071752482387,0.40460221113757006,0.4458777081567335,0.5428951487855209,0.057443973508221356,0.11810079981364524,0.7994491397875739,0.49579151159516244,0.7299989475209285,0.16036500969819434,0.09285654092288596,-0.1003319359496593,0.2041843232030318,0.3672440564519563
Vermis_6,-0.15001873973510818,0.24146340348873063,0.04350998347541167,-0.186294350936778,-0.0869085046683344,0.14531353681012646,-0.40333662813935806,-0.155600124434642,-0.2483789470289817,0.08823620294899942,0.4653459621358544,-0.0893757397704095,-0.08615470942555183,-0.16672955034066458,0.20335125109151708,0.19856552830204383,0.05777831330707909,-0.09518251308717146,0.056427009098629875,-0.010814322108279286,-0.38179090438070207,0.2329997755469838,-0.18002546930191937,-0.045759144607805474,0.6311277045668244,0.035311326348443695,0.21879266428445598,7.786811724216087e-05,-0.08422023460761736,-0.15457261864277963,1.0,-0.09122042991288817,-0.5319847449403275,0.21352730060050593,-0.010991590651070747,-0.3079368465402996,-0.4489740275920059,0.2463151316128552,-0.09158433927811549,-0.019653144582055766,-0.2556686208403812,-0.18260376792142113,0.0073855401019621535,-0.012408557542050253,-0.510086261883108,-0.05732219585594418,-0.10451974151786772,-0.14560476023384333,-0.16567171948756979,0.06717058068049361,-0.10257620663213832,0.24348683942724056,-0.03767546035474601,0.036913127365825915,0.04881548959224806,-0.2742267834647978,0.046133663794930904,-0.03502263668724008,0.0940954758240612,-0.47930236780303154,0.29424180537524924,-0.05147000863712826,-0.07806700816514754,-0.023771454913288678,0.17196540840445423,0.11396528547083422,0.3003824584056521,-0.019675370421416243,-0.041447254887075645,-0.05079594502161071,-0.12714443191824984,-0.18351745076852433,-0.23629203450583972,0.00831232491453092,-0.03556256027893734,-0.05916809934633538,-0.06645571681681144,-0.11024933730864575,-0.03997064511325488,0.17621997901223277,-0.13717183225898008,-0.34035817576429067,-0.5575243019433186,0.041387379795208436,0.0492278606232415,-0.008205041454988722,0.044420563986620566,-0.311141193492684,-0.32205582014060324,-0.4790868097438794,-0.03045629908726427,0.09134269059652286,-0.09148463811878299,0.10126644722001013,0.029902398899536272,0.02204041105394974,-0.44203546541900385,0.06193243691251528,-0.10191250989903997,0.06961541158639709,-0.05969320700172812,0.08054163730187411,-0.08332340894826838,-0.11687741741593714,0.032808830316843195,-0.29224375239100003,0.24263775182218766,0.06915724875692589,0.03681156414047482,-0.10339194324000055,0.12011984778518853,-0.303453680652881,-0.3980939633003158,-0.48770317342232444,0.0074300200052960196,0.11621708469601924,0.44094465034347924,-0.14372893531380296,0.0685401065104503,-0.19403210839421328,0.032612454198699056,0.038562085869594455,0.08718842058185933,-0.02931991847201629,-0.29249456035717386
