,Vermis_1_2,Angular_L,Thal_IL_R,Thal_LP_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,Vermis_9,LC_R,Thal_VL_L,Frontal_Inf_Orb_2_R,Thal_PuM_L,Calcarine_L,Thal_MDl_R,Cingulate_Post_R,Frontal_Med_Orb_L,Fusiform_R,Frontal_Inf_Oper_L,Thal_PuL_L,OFCpost_L,Hippocampus_L,Postcentral_R,Cerebellum_8_R,Occipital_Mid_L,Cerebellum_8_L,Frontal_Inf_Tri_L,Cerebellum_7b_R,Lingual_L,Cerebellum_3_L,Thal_IL_L,Rectus_R,Cerebellum_3_R,Cerebellum_4_5_R,Precuneus_R,Cerebellum_Crus1_R,Frontal_Inf_Oper_R,Postcentral_L,Vermis_3,Caudate_L,Thal_MGN_R,Precuneus_L,Cerebellum_7b_L,Heschl_R,Thal_VPL_L,Thal_LGN_R,Vermis_6,Precentral_L,Olfactory_R,ACC_pre_R,OFClat_R,Lingual_R,Thal_MDl_L,ACC_pre_L,Frontal_Sup_2_R,Thal_PuL_R,Thal_MDm_L,Cerebellum_9_R,OFCmed_L,Cerebellum_10_L,Cerebellum_Crus2_L,Caudate_R,ParaHippocampal_L,VTA_R,Cingulate_Post_L,Thal_LGN_L,Frontal_Sup_2_L,SN_pr_L,SN_pr_R,SupraMarginal_L,OFCant_R,Vermis_7,Thal_VL_R,Putamen_L,Cerebellum_6_R,Temporal_Pole_Mid_L,Cuneus_L,Cingulate_Mid_L,Temporal_Mid_R,N_Acc_R,Temporal_Inf_R,Temporal_Inf_L,Precentral_R,Occipital_Sup_L,Frontal_Sup_Medial_R,Vermis_8,OFCpost_R,Temporal_Mid_L,Thal_PuA_R,Thal_MDm_R,Heschl_L,ACC_sub_R,Temporal_Pole_Mid_R,Thal_PuI_L,Parietal_Inf_L,Temporal_Pole_Sup_L,Thal_PuA_L,Cerebellum_6_L,SupraMarginal_R,Cerebellum_4_5_L,Thal_LP_R,Fusiform_L,Frontal_Med_Orb_R,Occipital_Inf_R,Frontal_Inf_Tri_R,Red_N_L,Frontal_Mid_2_R
Cerebellum_7b_R,0.3006778567860974,0.2141349881725316,-0.007720098845177858,-0.03454968461827374,-0.3923779263812662,0.006599598511324272,0.030518646802666683,-0.217064580211251,0.17673933474876202,-0.2537719323696065,0.06042217354148239,0.5461782426635338,0.27256399473566606,0.18592369971620176,-0.0721549875740931,0.7519621063490161,0.21244559410135166,-0.28971435852950783,-0.15280799678634566,0.21317137960061813,0.4270292031154991,0.9140035976780188,0.3256380661396514,0.5778852738434844,0.009736536632509063,1.0,0.22629703280093078,0.35090937107419945,0.14217056521430882,0.0681139634833683,0.10157479985933157,0.7683585808236679,0.525197885184193,0.7280518647406033,-0.15862421722027084,0.30859559312389856,0.25538101325970797,-0.12585179429066806,0.3942835600837777,0.5311314002599176,0.6866962164251861,0.2624363814539804,0.3050531288400671,0.1356005601318506,-0.03045629908726427,0.19478559609931523,-0.054155617016819715,-0.4235261335270048,0.23925381456923306,0.47882974576253706,0.14813277644563602,-0.36482446702361443,-0.5462524929115502,0.14927404870995095,0.19329313740066154,0.7133854889141104,-0.19073406425071182,-0.2534210916511511,0.10197722367169028,0.2942247807227672,0.4195521742565328,0.3098934158359632,0.3725475697594515,0.10407062143830081,-0.542352784483715,0.26013393481829283,0.32104843575697334,0.29703232438492694,-0.4043325019047951,-0.04305235044565565,0.07622963945569008,0.04528624509359109,0.7249702908332075,0.16021680603043173,0.4103892248627223,0.4361932518473823,0.31911867935862215,-0.1880098493563469,-0.10121553673087663,0.5617030801864102,0.2823081302187191,0.3052465968500065,-0.4224272148408037,0.4431262487918223,-0.3864682346156629,0.4322707081858525,0.16861282793381185,0.011895926204373445,0.13173974009588202,-0.12118221047979176,0.5421246174598876,0.004449112810931441,0.44524272530036707,0.3064232023066085,0.22108340534300927,-0.011762641873349746,0.4450369085953461,0.4318806346534886,0.1271272221897554,0.31208443480228226,-0.21487526783586663,0.22723971539555526,0.023511331344389985,0.28757099765244665,-0.0390364859507441
Lingual_L,0.14612569220580585,0.5136353485104439,0.5074329469015518,0.1525303868897376,0.21901949179683844,-0.25763075618043546,0.10314058271848646,0.13199676172242417,0.4200190815332433,-0.1877567245205514,0.5688609172820221,0.7573272582338126,-0.16077527657105709,0.6145842728919301,-0.09639269453387866,0.5811997730803624,0.6591684484065911,0.31505882795792717,0.3724780810171201,0.13054256001365613,0.46236834676234145,0.25725229858586474,0.7760565633815507,-0.07341782519323305,0.38453678549405235,0.22629703280093078,1.0,0.5332671811521266,0.2506008197302792,-0.13549930419842166,0.44106272645598205,0.5886163664248992,0.5988034167098357,0.18339508231911197,0.07303504672903681,0.48379359943828065,0.7500592036734846,0.43410870648547506,0.6065691991292227,0.6371621410812968,-0.05951593303678059,0.1938148801983883,0.4700040325318857,0.4031338821445298,-0.47930236780303154,0.33101651793066944,-0.06720014552554844,0.010177685718504362,0.4289854177172885,0.8932786844747763,0.42199123298630403,0.03076096397632787,0.010489490534291079,0.24753497748328682,0.33307641808101196,0.10603064469436382,0.23046769971802647,0.04917187469790911,0.2770568105490356,0.3314616040246606,0.19078128183954104,0.2753220545411255,0.6405993544260966,0.29577798698503793,0.04002107467384316,0.5884697571348805,0.3106669445651414,0.5793954785651277,-0.364719001321154,-0.5405043236946229,0.4147166831224313,0.4027531425663319,0.45759934411890785,0.11953632268607124,0.7724585929318543,0.5854869860082029,0.7056064140737219,0.03009970833056961,0.25203116109821405,0.6401178402171606,0.27965502992303914,0.8331661741945396,0.08920244913623396,-0.1970420952381797,-0.08336734974081399,0.5862552968667086,0.5478643839842114,0.04636766091910589,0.02315856917987638,-0.007869117168260735,0.22611427073933435,0.29424655980467745,0.7349913347953856,0.18690827681276165,0.5102619142758366,0.8282517889084242,0.5632331402041166,0.8592658218272904,0.20992027716730355,0.29698533302960844,-0.04355281425982327,0.5033434117841987,0.14128506364369636,0.06267161600024589,0.09960283865374599
Cerebellum_3_L,0.4409661381607875,0.2217591222625629,0.39821251667346574,-0.04783814478211969,0.36293637733511996,-0.32318206683587547,-0.06957855453357552,-0.20055308020397622,0.3584186102534988,0.22046836495502012,0.4038900805799842,0.7654755587420947,0.08880622830687449,0.38644882613170134,-0.13428318879720266,0.5561412705398889,0.5811640941973542,-0.11846478665779223,0.5827854749592957,0.35083799775771546,0.5136993090754469,0.43769309979743465,0.5565713581195904,0.2199260113262063,0.3579587507579708,0.35090937107419945,0.5332671811521266,1.0,0.4906851031699733,-0.06255895326876551,0.7561780071226961,0.5568506074748804,0.46348825081212114,0.08761905641756236,0.30697420452008817,0.46974907555162027,0.7526320471311199,0.32295804555994323,0.5418485021759941,0.4215780871696625,0.23285150176248998,0.33753690753373267,0.5724936655865812,0.6082342357967183,-0.303453680652881,0.41281369444745786,0.2579241346385398,0.11856452930106498,0.07880743599430613,0.5990473896585196,0.587295324653391,0.1744312290406302,0.13478887995327704,0.25172429802920016,0.48306487776530643,0.33018672249416414,0.47305461523850517,-0.21396534894352667,0.13087736392354585,0.2367919160873261,0.2540427311749581,0.3631280651250195,0.28785469589716267,0.529230888970202,0.1182638119840251,0.3934028926003329,0.3902389576745146,0.4705723706052658,-0.1405692162708768,-0.3727718856475289,0.3877395310966692,0.6521669227102626,0.13581805865560215,0.06607911843108383,0.6044196190082759,0.43039875215646123,0.6265421677673405,0.2828677267980115,0.15872097794625933,0.6853323671698713,0.45853914537001095,0.5153213085980479,0.20975037765563845,-0.009444927256072579,0.23233335155004192,0.7514644403200209,0.6555932678449555,-0.006306587222190366,0.006291934698572694,-0.01121610046071354,0.14775570145402706,0.20392569087537457,0.5184936517982869,0.25426791936560283,0.7780084140021978,0.398501040208129,0.5355071752482387,0.7431875971558352,0.1819782623666171,0.2695770387430303,-0.07996840737589155,0.3382341328166867,0.3146401904715184,0.1863620521249372,0.2472008353384758
Thal_IL_L,0.14656567000891765,0.21098691454425367,0.36723148525566957,0.03651453812328156,0.4164837945825181,0.1121544547194131,0.19860055143137864,-0.1352513005139255,0.442044582958095,0.38777858240054597,0.5667504183358677,0.3797648794232595,0.3553866033251532,0.4720408901745279,-0.026429491749602758,0.08301199549503287,0.4271623627854401,-0.05464182031700489,0.37353270463475446,0.6388379234583977,0.5352984625546012,0.24198761023614088,0.19077332898263566,0.33375361229756556,0.4008565910685356,0.14217056521430882,0.2506008197302792,0.4906851031699733,1.0,0.0025986696099106997,0.532782829033834,0.15609374852383284,0.44284267367811353,-0.17609088248610266,0.4407109974711214,0.5523389485124529,0.5041982935586257,0.3557487574574219,0.16855183592966458,0.461447554784171,0.2438412978966944,0.4782905050735522,0.6653712314864213,0.66683250278641,0.12011984778518853,0.49240370942705547,0.2880785763848063,0.1516538047577527,0.14918961617572335,0.24558144974314347,0.4810108119693644,0.21649411158213422,0.41009116763355086,0.3274398102099481,0.6446536482194657,0.3285169562804252,0.28004330568424834,-0.012630514459554829,-0.013883962418939244,0.3297454888354451,0.5140295459802967,0.4410432658883383,0.42845960288330714,0.6567254295350469,0.24615064428068179,0.4275143019450243,0.5170954403095308,0.4402130400285275,-0.1246051306168036,0.21406038948712203,0.39602153858628136,0.502621382450938,-0.13063509131727227,-0.19743296340900263,0.2644664832796683,0.567109780924579,0.21242342871966063,0.3198325293956681,-0.05359889133337398,0.3458598560110462,0.486119614099741,0.16572674928802225,0.3212512348252415,0.31068136268123003,0.293084952805075,0.4105493995900974,0.4664133491751392,0.23113034738962876,0.39812705883774274,0.054545139786349575,-0.24307119253234843,0.4840763437888863,0.5363753041169819,0.21052601167308058,0.6136330947260308,0.1167122206739703,0.4563320029421208,0.3987735879794387,0.23692952449552668,0.4314740575033194,0.11649893724657184,0.27189780755861587,0.4468561395798714,0.42264598288929084,0.569083012360464
Rectus_R,0.4666287522243256,0.038150425851696555,-0.5154704751582385,0.0805527102128773,0.021583375770946656,0.1558487028653186,-0.007254443888165006,0.10945905493461032,-0.17822105236681246,-0.02266112538641214,-0.21289575960290574,-0.16174535000584875,-0.09907424006630851,-0.08130006516914326,0.01207350325999812,-0.0041070342459454245,-0.0852374215902521,-0.1785987818872067,0.104383333615279,-0.025855506076351217,0.007016984944771235,-0.02146048382352499,0.04112564136088648,0.07976622957081901,-0.2001766319881704,0.0681139634833683,-0.13549930419842166,-0.06255895326876551,0.0025986696099106997,1.0,0.02618268055566936,0.01821775299969961,-0.0287757233719609,0.005765217108524896,-0.09086366185275258,0.008785071553334071,-0.17003679733285587,-0.3047904164153089,0.10478814519408423,-0.010519204867871305,0.22275589866565026,-0.04147648918032524,-0.17161110980322408,-0.09428059695520166,-0.023771454913288678,0.01778074645637374,-0.14359512685486514,-0.15608816630557584,-0.09241803052689113,-0.09629664302870163,-0.07570934704992166,0.11217849121311055,0.10822407574939989,-0.3292896571164952,-0.3284059146708777,0.026592163929380082,-0.23430054604229328,-0.05814889983427103,0.21574086234841752,-0.17573968793058448,0.11847464193850281,-0.18563437060653984,-0.020244483268955477,-0.09596326387886779,0.0054352815198039335,-0.24090622524732375,-0.17056963465998726,-0.09107166531830388,0.06198540100298089,-0.04649763858359712,-0.023953320588899648,-0.005989803680520244,-0.008310220381360258,0.46595749330128056,0.022672651228877197,-0.12089208133524468,-0.06317031841111106,-0.13454060547292754,0.027565895932054354,-0.013118176129874775,-0.017258282791374233,-0.021863959901850107,-0.012780229337027564,0.0005782024258554198,0.06361207508971149,0.03617109411695259,-0.00018328351547353084,0.3353047839087272,-0.04252889110171506,-0.08975669031736216,-0.04602260795460692,-0.056358835041909465,-0.056686074478039354,0.26890076818165587,0.07355883941257192,-0.09218726022577399,0.09675454591938994,-0.0873876491053074,-0.2942075308558745,0.07180365683810791,0.08462154100614029,-0.16282101812296704,-0.1632898953605215,0.07696369268310917,-0.06615529337064978
Cerebellum_3_R,0.45401052516999313,0.09965034820317527,0.34752751921334835,-0.004836819556438449,0.5077116153787399,-0.2226970532540049,0.22549227712767733,-0.2166239340932064,0.39253973184475666,0.3379275891407412,0.46498062219633085,0.6555412198788744,0.18168458129652598,0.317463792429156,-0.11307032246375637,0.28338617058199433,0.43142561325085993,-0.1246233371355136,0.6245824275755466,0.5152154586687187,0.4540632392440625,0.2512076892844616,0.3776610921064514,0.05353738068819881,0.28610023180386385,0.10157479985933157,0.44106272645598205,0.7561780071226961,0.532782829033834,0.02618268055566936,1.0,0.3308098067210861,0.3170375790772958,-0.2711527129558567,0.34381641712044875,0.4263397511074913,0.6911808613662939,0.2824415309983579,0.5064207637595457,0.3044346349507787,0.1367527934702792,0.4206124642769212,0.5284562271341128,0.6375108506173742,-0.19939704658698684,0.35548690931764176,0.31643163247904627,0.14253106113968803,0.13640238283850822,0.4476125063651495,0.4669101307836089,0.27787221224110914,0.3139124084850326,0.19248191589295918,0.41032469513536984,0.2566701802934179,0.45621232715722515,0.09569245770468274,0.055438271841716014,0.07878248890207254,0.2830425524113496,0.23081959011443146,0.273864502358929,0.6194733296171693,0.17996608293399743,0.4331372226907553,0.45376104271354667,0.3838886321608683,-0.10870275458032194,-0.29494538227168166,0.3367867258503062,0.6160116072563371,-0.11387725584094995,-0.009538875548728513,0.5025854821967067,0.4312359798198772,0.414332091511844,0.459426259749135,0.14803042763803678,0.5790943028087278,0.38535595092618236,0.33910181922532345,0.24539550265593013,-0.038947513493533356,0.3724703544605524,0.6208454757312947,0.6986755301689339,0.17569703499850178,0.18824151097801392,0.032037092314036404,-0.08400231367656384,0.30255528212599886,0.43950812071880935,0.34022521021778523,0.7829453595620499,0.2566554367256204,0.42213045308788827,0.6409791672226403,0.16235772396942375,0.29685569320769645,-0.0032565399181244347,0.2918372797533973,0.29093081567752466,0.35343820836610923,0.3219578761519625
Cerebellum_4_5_R,0.33795560794198887,0.21803056199865326,0.2929625090866,0.006845274629144598,-0.14149828679746942,-0.3367515719690032,0.01473608299097269,-0.15763577533073822,0.4041797082537485,-0.2371766808673687,0.31709961980273527,0.7303650097585013,0.1599823702696131,0.31375697662133406,-0.07582472912498225,0.9720219485896902,0.42403416486059936,-0.15539515087167072,0.11641025857037438,0.20077320389018116,0.4501343442424233,0.7462667600654452,0.5256901511696148,0.2692641035163044,0.17209040870750192,0.7683585808236679,0.5886163664248992,0.5568506074748804,0.15609374852383284,0.01821775299969961,0.3308098067210861,1.0,0.5093361778741079,0.7247443968800135,-0.128206191696843,0.3853498286077166,0.5477644041132622,0.14756226113398158,0.5638284828959371,0.5171718955710491,0.3532554425887741,0.22387093233778785,0.39798104287375496,0.2260507536475572,-0.403475716638392,0.25575252383078384,0.06254966123783005,-0.1567827407718493,0.18569795759275676,0.8327509890637674,0.34792861389856444,-0.18692969895580464,-0.34808374098054307,0.20653876557529607,0.31295716662643036,0.4697577169852849,0.00812607730997976,-0.13152722814194276,0.08651384884629704,0.3621770450749478,0.3155074481156037,0.2700023953531067,0.4119923335247661,0.1915896995167979,-0.24498558227319997,0.4175879474566604,0.4167201195104327,0.3460131104330195,-0.25494524009397257,-0.48718062549526947,0.310030233737093,0.2739295186130298,0.8243736555594603,0.3099151828397558,0.6511370735112713,0.4782086835324752,0.5745965151711627,-0.006973760248695353,0.10373488675885081,0.6730499484632957,0.32015495276504247,0.5424228962201051,-0.17443357097145618,0.030205913271614135,-0.16194937813329943,0.5427377683933164,0.48190232553069906,0.0804008430764472,-0.01319241380910398,-0.01362638865465396,0.5354924977778385,0.05243311446253154,0.538108877546816,0.2847920951280107,0.4818121966909319,0.3377474648248404,0.4367016652363024,0.7758834848168598,0.2110821416514104,0.19126467630942495,-0.15008815350454086,0.31635052148847703,0.038081755440090126,0.15322010677081094,-0.03287356042175706
Precuneus_R,0.1643086906583152,0.7858820021834447,0.320160923467115,0.24492307548614264,0.24654841760424892,0.13569263715087213,0.23258762750865236,0.044089771789579166,0.3623808918034236,0.14282758760431258,0.34248234456276033,0.5992122046223154,0.15532404134820868,0.7356742737501678,0.056028953540245056,0.4817746599255918,0.8077395798569074,0.29616256030896704,0.2881117608562685,0.3098574848247052,0.9001608764067067,0.6137964493232708,0.5790893941061989,0.46088174198439774,0.6425410459945733,0.525197885184193,0.5988034167098357,0.46348825081212114,0.44284267367811353,-0.0287757233719609,0.3170375790772958,0.5093361778741079,1.0,0.36114777562616207,0.5174011811294085,0.8683283922375227,0.5588111903378842,0.3677964675453548,0.47582834974379334,0.9655212534041687,0.43310370468842235,0.6158240683925548,0.6346103482077,0.4679985198839494,-0.08332340894826838,0.7805996231763304,0.07821975305561851,0.026275403412341504,0.22545349199368794,0.5939054404530354,0.5197470845650367,0.11231758612750577,0.11337928553656967,0.4110286699913453,0.5317696737455944,0.654620988389601,0.12436945945562901,0.04031782402028945,0.3556074865940812,0.5187928886760211,0.5142484248633167,0.5265313204724075,0.7891928700796683,0.3028927873671828,0.060276218627159664,0.4900383940250881,0.39573965857247106,0.9045642122584004,-0.28497652957483594,0.013254743052022266,0.5170919204953801,0.49198284010621973,0.46513038869636103,0.14350550669543152,0.5473761784219263,0.7462726089795849,0.6219627144407476,0.05819623074689162,0.07825340495735793,0.5732333182433784,0.767107003407802,0.6452776934542209,0.2212936363133419,0.38460671613323394,0.034392553793397056,0.6843925806120725,0.32122709961035356,0.2123313335567854,0.48921114072586025,-0.020231654840528544,0.4227008332768525,0.156502258775751,0.8845098015893271,0.504331560469008,0.35863664893335645,0.4137001316087875,0.8739731481695716,0.5979857608769945,0.34638870923822124,0.40678238038513714,-0.14967938176827023,0.4768098274506967,0.6319342656867294,0.4087185591788619,0.5484049781695653
Cerebellum_Crus1_R,0.09750406277369529,0.2032046088701394,0.0002944410508941821,0.02111477908750357,-0.3372185087443077,-0.13706154858030464,-0.11937117414043022,-0.05690342492894171,0.061729889625048516,-0.264878272966105,-0.15676951939573655,0.23673780869944805,0.07773038544125867,0.0382224123553291,0.1104384427158639,0.7313879255465874,0.22348316871092835,-0.13525739538102452,-0.15861109809373156,-0.1854194878631075,0.2679865374639848,0.6298696064688777,0.22259212733561778,0.34143467866441846,0.09168548534039038,0.7280518647406033,0.18339508231911197,0.08761905641756236,-0.17609088248610266,0.005765217108524896,-0.2711527129558567,0.7247443968800135,0.36114777562616207,1.0,-0.1792915391248045,0.20271399514302996,0.02920167092010836,-0.05694452395377832,0.2517395575232757,0.3336039037260536,0.33526816343026145,0.059707497155535146,0.04317636320051598,-0.22592392834132266,-0.16567171948756979,0.18371918860905437,-0.046801970890229,-0.13083264164069386,-0.06748769539799253,0.41562087639965795,0.0846228091249208,-0.25163601528893553,-0.44846929658954016,0.12682891622727657,0.03899761255730935,0.4657660297265771,-0.19027887618882852,-0.16738032904605632,0.15652316669985908,0.3309836549679531,0.10418946608757759,0.1218643197772214,0.13262046795320376,-0.22423542938527513,-0.2272343221462626,0.027932859006172078,0.06899807664241606,0.1649970084501091,-0.021709266567803476,-0.21942616379357208,0.12171856503518,0.01141706268110873,0.8907131913796489,0.3644069318644541,0.2071684544875307,0.14065370247164796,0.35132661538139015,-0.2303121646841888,0.03655745189129348,0.25503472783936004,0.23757190900815373,0.25995260957825556,-0.18132825122414598,0.10283387777677322,-0.23974434703842082,0.18019643104094912,-0.04966142663283886,0.0047500099409567235,-0.1321588324305788,-0.017383899734636783,0.7065598491956142,-0.31588561914587754,0.20305360117262763,0.21933985457584984,-0.03543587960984501,0.056298551815383825,0.2624491692399333,0.26289302483120175,0.15477061015526727,-0.07184152448173518,-0.16578086743417075,0.12376383946170123,0.015913534068471007,0.009190967351546918,-0.10706796470711408
Frontal_Inf_Oper_R,-0.03166883327230661,0.46874349671427373,0.3148241705727449,0.307954995074943,0.6864545687970276,0.2089070679879216,0.3220668442838148,-0.058942367028736224,0.23309959541194653,0.7537355014264522,0.11311509167474033,0.07694943663213481,0.151458356594072,0.45871331605098287,0.2688016603980495,-0.17127048528970332,0.6375963215405072,0.3007106867410387,0.5111683949844925,0.32444708030785685,0.6796324879870779,0.032986250260545164,0.028633262181838894,0.2646332169377987,0.7608827818412106,-0.15862421722027084,0.07303504672903681,0.30697420452008817,0.4407109974711214,-0.09086366185275258,0.34381641712044875,-0.128206191696843,0.5174011811294085,-0.1792915391248045,1.0,0.7111265253551228,0.23152928507681217,0.48859700999080946,0.10304433940412362,0.41738297254296813,0.11415241031606678,0.5939302104887139,0.48743267500668147,0.4764024704274515,0.17196540840445423,0.7987321569853871,0.380404010690064,0.6144390482413438,-0.23465940977342647,-0.03199561816022783,0.526720856821199,0.6152039999305452,0.7135085690880713,0.37264265014060194,0.5301019564181285,0.36016209480694045,0.34426557284099557,0.1862901935787086,0.25453943468998835,0.3175703828576775,0.27020590779459963,0.3872036116566084,0.2887416353755735,0.3210540457115971,0.6283142666887529,0.11283988844382867,0.24468861743397757,0.6557083732107958,0.28363500562651783,0.23608221361406026,0.5526281224632847,0.7026014833595219,-0.25054021078991945,-0.004103797790215354,-0.06664152096909097,0.33812653643187496,0.2140615325590153,0.41421758355204646,-0.0451676011434319,0.10780946778309415,0.8033944519303489,0.08894703918933022,0.750563920673751,0.23577555635087358,0.6830200907765516,0.36370632118599283,0.2365920426688818,0.3282029737946326,0.5363934433414427,0.15504126924790043,0.021317866703089515,0.009126211892429343,0.4082093037925652,0.36284076990708064,0.23116202980121447,0.05658791402035755,0.5199928764234494,0.10318563769318549,0.30915897195615194,0.15396914712065357,0.0047599155999214085,0.21521331486370993,0.9165674913426035,0.3996153214830121,0.8696774547637268
Postcentral_L,0.1371765735364567,0.629769459316794,0.3866100640411932,0.3256134928059974,0.5035465364541921,0.12653166350333322,0.3644186609970652,-0.004880662310339582,0.48120328052470496,0.3673613272555263,0.39006099879290573,0.4930915451090602,0.29001314041858794,0.7188281587857678,0.2145763113296151,0.3175958141486172,0.8590479653140198,0.26301070874460536,0.4255614242535156,0.48686402182075106,0.9637958822506615,0.44852240111361985,0.3482909401981888,0.41280745380722245,0.8290125603847466,0.30859559312389856,0.48379359943828065,0.46974907555162027,0.5523389485124529,0.008785071553334071,0.4263397511074913,0.3853498286077166,0.8683283922375227,0.20271399514302996,0.7111265253551228,1.0,0.5373819309662073,0.5209269813829976,0.3944915547994845,0.8327786949774937,0.3316495131042524,0.7746021942053418,0.6827425541310823,0.5447011493563692,-0.045759144607805474,0.95536914169362,0.3131762683819258,0.34212650837642866,0.0368193349243557,0.46642363707392603,0.5976051807600811,0.33197182045440243,0.40671408642998735,0.49141818845137614,0.6402747606776741,0.5786647183136076,0.2577642523232775,0.15083854266258376,0.2724831528336135,0.6122151615565423,0.5677049596570688,0.5933829095909802,0.6746787468401242,0.419308896911429,0.35951763346200954,0.4340259353268488,0.4804104148525392,0.8901643417679801,-0.016498891455243313,0.053741057098896323,0.6865112891418342,0.6300845552451282,0.27727065827380476,0.1893805647438895,0.37021607651736405,0.7470327058662326,0.5180655541266507,0.2832002253641306,0.02036060295111184,0.4838996463123156,0.9285814271077751,0.4231213153468677,0.47693435816010804,0.3595679238053729,0.3242355803507317,0.6195040917626147,0.38006632039843724,0.39661488267907474,0.6056791684758792,0.11707721668085455,0.30348758453920466,0.19396912367780883,0.794552824562847,0.49526734317965093,0.43613298745347306,0.31304386005875107,0.8123514815207074,0.5609886583068426,0.403343157461597,0.3461413297950783,0.01622355140609638,0.41801140025866246,0.8201521711973033,0.5024123454814641,0.7672775380633527
Vermis_3,0.29604572737103285,0.3359481126339365,0.5353984428459089,0.022244836118060513,0.33622688666204936,-0.28064233544090994,0.0981130792360814,-0.0022385808733555047,0.5114837519106078,0.047476548072917506,0.6953010670470385,0.8053565162575864,0.1295126459290946,0.5690108119459335,-0.2614867377715408,0.5086943044512282,0.6189448872013082,0.1816016840708581,0.46008449534938417,0.3683176528630659,0.5356699651693828,0.3372729799397665,0.6254713550011505,0.06051932451274509,0.41996830338077423,0.25538101325970797,0.7500592036734846,0.7526320471311199,0.5041982935586257,-0.17003679733285587,0.6911808613662939,0.5477644041132622,0.5588111903378842,0.02920167092010836,0.23152928507681217,0.5373819309662073,1.0,0.5153587886839981,0.6048384375614413,0.5862410436178416,0.04993727855232678,0.4035507255117508,0.6064609725101724,0.6633384894812568,-0.34035817576429067,0.4031373323014642,0.14074945662957197,0.04806845027873646,0.3436531697321535,0.7630356342701676,0.5748761052226404,0.10030545056555443,0.15187191986770987,0.3666977771480827,0.5180092841240782,0.22189527913536902,0.40523177015710526,0.01227450805245147,0.11715592789641206,0.34997366970243515,0.27473152450136284,0.3904315639525171,0.5509722296691081,0.5338850674751336,0.12497612043709222,0.6742232971106025,0.49963200439849453,0.5473912197967983,-0.3447652926305576,-0.37945272835470545,0.42333705682939987,0.5082211760843574,0.24533283895580926,-0.044366517759550216,0.7256151856968409,0.6725218010660695,0.6730139273550656,0.20405050677479988,0.30134046472989384,0.6632113452197226,0.3858598404635546,0.6425542951561061,0.15969754528916924,-0.07422759725043211,0.0761188657931105,0.6407092027557887,0.727749465150546,-0.0007553641476760826,0.17785155347436535,0.023968231591074054,0.10076129100951416,0.4536891921152243,0.6965415539134076,0.2649886493079079,0.7230683904671901,0.6422824390686569,0.5501637661950057,0.8409723287155294,0.32076357647482406,0.28311937365962714,-0.07283267261439746,0.48710474146792637,0.28843279215852285,0.22691204869784207,0.23551201779495645
Caudate_L,-0.2762568028833485,0.19416193647031293,0.6921476155174465,0.4655534046283203,0.42305633084766114,-0.05820065275331481,0.282485186991007,0.04160381675996141,0.589307998402095,0.20272877839062853,0.596080160001423,0.2870392189808513,0.1302365830988519,0.6754849705378849,0.08642208553768507,0.07271546572195875,0.5024595242944737,0.4558223521997856,0.2109139274173652,0.4503905726369056,0.45037820433708653,-0.038692543588168024,0.07899065519924282,0.0565699736358631,0.69037897401813,-0.12585179429066806,0.43410870648547506,0.32295804555994323,0.3557487574574219,-0.3047904164153089,0.2824415309983579,0.14756226113398158,0.3677964675453548,-0.05694452395377832,0.48859700999080946,0.5209269813829976,0.5153587886839981,1.0,0.05859848384715564,0.37979030067965425,-0.14313971563228423,0.44588612043189974,0.5303570646709937,0.5094115130480033,-0.10451974151786772,0.4813202724716381,0.2812723204876421,0.6190936327926232,0.05209229321978834,0.31409194593205403,0.4808374287555895,0.37771481369066445,0.43954138033228424,0.4414017915448063,0.6255379350560376,0.015923446213211206,0.21878585642509954,0.2571174858104828,-0.12286111897935117,0.6425737635843699,0.34483276990706496,0.5025906114150889,0.45553899975096546,0.42552239704889233,0.50137951586286,0.4784795981054269,0.500139188853546,0.39077406714252466,0.09209275549153231,-0.020648167006017952,0.6563091109660112,0.4679457925557226,0.03568608803605696,-0.08480997503310515,0.14205980892293482,0.5374463116851417,0.19065786890951952,0.2315828790123007,-0.2000424930305245,0.1111028053948093,0.43914641047949476,0.16330598899194473,0.49714890720845933,0.055938576873128705,0.2793337890886804,0.14795314492767767,0.45671812613715657,0.3713698988073252,0.38218346293653793,0.20772907843597005,-0.07139237959106408,0.42893697081748566,0.4630249803833137,-0.012182335717761627,0.27249572052668164,0.3246096899669167,0.27386834268687565,0.47451826119855806,0.2401543724345064,0.1979452908808722,0.08900085808779626,0.3461680660145951,0.5478914559623718,0.2650367879155023,0.5607294470423704
