,Cerebellum_8_L,Temporal_Inf_R,Temporal_Sup_R,Occipital_Mid_R,Temporal_Sup_L,Raphe_M,Cerebellum_Crus1_L,Supp_Motor_Area_L,Paracentral_Lobule_L,Cingulate_Mid_L,Cerebellum_6_L,VTA_L,Frontal_Inf_Orb_2_R,SN_pc_R,Heschl_L,Putamen_R,ACC_sub_R,Temporal_Inf_L,Thal_IL_L,Temporal_Mid_L,Supp_Motor_Area_R,Insula_R,Temporal_Pole_Mid_L,Cerebellum_Crus1_R,Caudate_R,Cingulate_Post_L,OFClat_L,Occipital_Inf_L,Thal_LP_L,ACC_sup_R,ACC_pre_L,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,Precuneus_L,SN_pr_R,Occipital_Sup_L,Frontal_Med_Orb_L,Rolandic_Oper_L,Thal_VA_L,Hippocampus_L,Vermis_4_5,Amygdala_L,Thal_VL_R,Temporal_Pole_Sup_R,Thal_VPL_L,Precentral_L,Cingulate_Post_R,Thal_PuL_R,Thal_VA_R,Occipital_Mid_L,Thal_MDm_R,Heschl_R,Angular_L,SupraMarginal_L,OFCmed_R,Olfactory_L,SN_pc_L,Parietal_Sup_R,Frontal_Inf_Oper_L,Cuneus_R,Thal_PuM_L,OFCpost_L,Cerebellum_9_L,Caudate_L,Vermis_6,Occipital_Inf_R,Frontal_Inf_Tri_R,Postcentral_R,Cerebellum_8_R,Thal_AV_L,SupraMarginal_R,OFCpost_R,Vermis_9,Cerebellum_10_L,Thal_PuL_L,Temporal_Pole_Mid_R,OFCant_R,Precentral_R,Raphe_D,Cerebellum_7b_L,Amygdala_R,Precuneus_R,Insula_L,ACC_sup_L
Cerebellum_6_L,0.511095363421125,0.8744402972895512,0.6163111587235188,0.04723844681327083,0.4931804912624023,0.29523278189530705,0.7646223228315432,-0.062191473323859596,-0.22127070865282392,0.3290024466140881,1.0,0.06265103244011623,0.01671902968069972,0.0587371327641901,0.359406361558953,0.5694317524354829,-0.027321598606709078,0.7379616953188606,0.47668663581516924,0.7242091680342536,0.027606117828025373,0.4454391207940493,0.16535056572597906,0.8683658020747574,0.3127741234770485,0.3760240138907274,-0.028428369403021504,0.07720854222727269,0.28195472977819774,0.09231009675945272,-0.11696755360839577,0.27381050678291485,-0.009416261804970585,0.3832066305713324,0.04447757793568408,0.3827587803059667,-0.15384453953606228,-0.029518282256534432,0.1345789831437346,0.7082250285308053,0.6353087699691006,0.5862941776527351,0.5597816150574322,0.4015057366133401,0.08079178723718144,0.3827211062729691,-0.411545435426271,0.6360419683364334,0.3004141325094321,0.4356539762540771,-0.062419413247248985,0.45031703107755267,0.4429101649818561,-0.10709094096764257,-0.011921739075279065,0.17024921921256828,0.3152445534683397,0.3669820728773379,-0.3214948798060855,0.21631265184915485,0.17273252103120904,0.46045282690962414,0.1689862192818225,0.7960706243105132,0.32258423796489843,0.8781914353130855,-0.04221612025188943,0.19005343066704933,-0.3484920066033316,0.8033559311856499,0.4749114046044452,0.0700099591220589,0.3453118965211805,0.2903847289106113,0.4288248611151905,0.4607193438368607,-0.1089719574857539,-0.17740565237757933,-0.2479516431626468,-0.18535565265494375,-0.1352179740868971,0.44176086063555,0.042068495025251416,0.3339234186041765,0.07990217491602114
VTA_L,0.565069827516377,0.13655097879818726,0.27913418541111185,-0.70333373536811,0.11478058344344512,0.03800294005897961,0.3927125003521213,-0.5445154731658137,-0.7419649613677994,-0.058214811201090975,0.06265103244011623,1.0,0.6580918017733632,0.14702618768545475,0.6628529033300364,0.1897800198483127,0.6616143304340386,0.35251013214438986,-0.05079057700344271,0.06117843335061856,-0.5640379925750081,0.3179892077493932,0.17919600382868484,-0.0074070464797859285,0.46915927635424626,-0.023043713452424255,-0.058554528062550217,-0.20952678491780805,0.35699640883036576,0.3090881369886715,0.5563743845958824,0.1732092332506458,0.6378497434965573,-0.14872600962952537,-0.5000808169711054,0.11519590783790412,-0.6743463942175247,0.06724215642703928,0.4528759113664831,-0.09045382587050876,0.2986548316448221,0.43976210911525276,0.17127419207741404,0.42774519068849537,0.39876847953728584,0.47335309080097476,-0.5700162089985663,0.4283337132077625,0.14979188860776402,0.5826560797593664,-0.7104370679552638,0.3930748971194293,-0.17838896889480013,-0.5929446278854567,-0.4048607525562346,0.49122258357787063,0.5510206635121384,0.5898599054396999,-0.7379929478204104,-0.0473349778638345,-0.821905393436371,0.5518271669681216,0.2216616920062386,0.17713220261795154,0.479233561733044,0.22250313534811106,-0.40361423651754497,-0.006622206124938896,-0.6338476044057222,0.3419876536312612,-0.20104624015329162,-0.43659037682211715,0.08514687695059837,-0.17425984192155303,0.35374598715208083,0.22067458898969955,0.34663267365403755,-0.4797045831369018,-0.62375819301557,0.09841009422707771,-0.4765410090054794,0.20112863174125004,-0.5469449980056657,0.5582226884309499,-0.5580266274290231
Frontal_Inf_Orb_2_R,0.49853761416386977,0.32600058544338506,0.4861169166637849,-0.8195821984135008,0.4850565807767004,-0.1579050273779152,0.31774831333262943,-0.44403728709981427,-0.524460169454174,0.19136849323914712,0.01671902968069972,0.6580918017733632,1.0,0.18418826683087666,0.8090439300330485,0.38342906987879893,0.9273790541556461,0.5225050591898476,0.3558333484025204,0.17849047268203766,-0.5632790089829386,0.5633105531494609,0.7253432321159209,0.04366100205503094,0.5941685157060768,0.005784782081934005,0.3843153476200903,-0.45644516516015404,0.3868166971316205,0.135904773836424,0.9252324721503575,0.19152099002532147,0.9412945057382761,-0.06558969917668293,-0.5214787704544448,0.25092538020312716,-0.7293558850262178,0.48797438159752926,0.469494378186481,0.049805072872649556,0.5868613727938988,0.571010011592886,0.6006475566620109,0.7372138092893455,0.8369141326566703,0.7645948054967286,-0.4036323945804243,0.37733855926172666,0.14508024357009225,0.6655122938248649,-0.7794335159781967,0.5638428505478025,0.14471186703873834,-0.7242119896846319,-0.6561119551102185,0.528678812528528,0.8697205655380462,0.6141118043233221,-0.7006749511903877,0.12957362532966907,-0.7082981769421771,0.6443561089208437,0.7763369350081692,0.14782802719006258,0.7876897870488803,0.23518478643137328,-0.5679182056272528,0.491138502020902,-0.5353837250873855,0.3373535943506127,0.22778645993180188,-0.47412547052598963,0.5902612579827705,-0.4753063551799355,0.3724820541931988,0.33010071448868394,0.46962712565764975,-0.6646769878345099,-0.591670516011583,-0.3000734441223491,-0.6043248398952582,0.6810611015167204,-0.5499512344612936,0.7288401706233776,-0.5933521462314907
SN_pc_R,0.11024114995189271,0.05457508369749063,0.06888270191972824,-0.13445719436011785,0.09136316438713664,-0.04399323379940513,0.030767055808269085,0.03332392533072533,-0.06259766912655193,0.163981137572316,0.0587371327641901,0.14702618768545475,0.18418826683087666,1.0,0.08260644797481329,0.2670740696441377,-0.009936045504900048,0.08346940111362851,0.19620137449119932,0.017681797250226262,0.020485884608917395,0.11342740144717864,0.07671510129288275,-0.03006973455616592,0.14855203546248225,0.1715937098221832,0.0779599173935502,-0.12186998047995051,0.07309602561107283,0.12063258186911485,0.11842831695194218,0.20368161854574565,0.1055905853725068,-0.017850108736586334,-0.037798912879142776,0.6387108445111078,-0.13245743120630496,-0.04336569244160196,0.14150498437579376,0.21002311872215654,0.20581999657717515,0.16601284065306995,0.08939622414138945,0.1922088219461786,0.03502702991296734,0.1698516020044516,-0.02133590073174035,0.202996551373823,0.032533132384908674,0.16763179570441247,-0.13715224422417846,0.09125177184400177,0.039511595933391874,-0.058500101231536455,-0.038572637972204345,-0.04472637094974634,0.10451965725203627,0.5006541261804847,-0.08339313874989032,0.154127711670269,-0.06014669668695997,0.13728057300423205,0.05410001666527092,0.01690409337408672,0.18329577175545067,0.0345353426819786,-0.11109954334796383,0.1901736302198833,-0.0591957724097539,0.09616079803144092,0.14588531512279834,0.02533331331183075,0.12928047519748337,-0.1664863647794824,0.3506465819317693,0.09462181261764599,0.07907160110146574,-0.06970407459925788,-0.03041650745830757,0.0813617788017578,0.15406942232969226,0.13384710176503684,0.026900543718926456,0.0807103456827097,0.02625611637036663
Heschl_L,0.7454439277696924,0.5782409225739202,0.6853052030748326,-0.71403064054214,0.6212226783674215,0.13489588989282703,0.6767755591780544,-0.6116642751892467,-0.7354383886145125,0.2504405528340993,0.359406361558953,0.6628529033300364,0.8090439300330485,0.08260644797481329,1.0,0.45533804267878875,0.8463554279058341,0.7797400472127376,0.3004252207923227,0.5650711739867338,-0.655405866417364,0.666274001382659,0.6543645328796232,0.3554825863760683,0.7569988309571688,0.1640332689453349,0.1491962168578516,-0.08531293703661845,0.5276233989505789,0.07388280703624317,0.7562459942347721,0.22256848390416614,0.8195759392419394,0.11674287185059981,-0.5396503420225267,0.13988139262835111,-0.7585909800351105,0.4208892868716062,0.5601844300648843,0.16969414686121054,0.7451837605276831,0.7526460539625033,0.6830077075737613,0.8225672145345521,0.7973991754170018,0.8587179092240019,-0.6333771801565492,0.6293266519040439,0.32239774538901594,0.8017600947342365,-0.6784819404527287,0.7366259229020593,0.2976817705874891,-0.6424703560800413,-0.5007986742857601,0.5899001627788356,0.8783948964252035,0.6310372837778532,-0.8692256080518085,0.1302647696329456,-0.6443826041629582,0.8894122298903042,0.6486288727490357,0.5124796128265258,0.836501967404489,0.6098507970474311,-0.426254229362793,0.32987529352319866,-0.7477558923364093,0.6454536281782667,0.2506599465453776,-0.5243132553663692,0.40883685743616305,-0.14405899570945405,0.34048179016729185,0.6144827142327457,0.5119461513111001,-0.6838228524308242,-0.7816569173956296,-0.1774881345231589,-0.6150294825443154,0.679533733856471,-0.5535779430311137,0.8762895850663704,-0.6344369836595996
Putamen_R,0.3661565313985108,0.6245796053445909,0.6958110681736047,-0.12109777899575162,0.7307254424177388,0.2233735056660504,0.42537725251247677,0.12081426394335547,-0.0247563059505709,0.7148751146949438,0.5694317524354829,0.1897800198483127,0.38342906987879893,0.2670740696441377,0.45533804267878875,1.0,0.2511864881699452,0.5696832811200271,0.7340832789184493,0.642824909556607,0.10980192223641429,0.7529246136396981,0.33971703045023016,0.4565296671550457,0.6175390130863109,0.661572836877984,0.3929953596572471,-0.31378981680091383,0.3330429231279204,0.4743464502820691,0.2787862461393594,0.6776127146698588,0.3562057225784319,0.07597187057052716,0.1406793788263038,0.596058184995526,-0.1837090099133416,0.13690574603794942,0.45618760270387526,0.7518860683689745,0.7966029322193431,0.6720154314317469,0.5766586059837453,0.7041870441831065,0.3324806262785353,0.6895892476383721,-0.10821999112898248,0.7339993011410443,0.3912153206818919,0.6603489848841892,-0.1482760206942555,0.7146565034620556,0.6552204539534073,-0.08138020364186772,-0.003465121395160598,0.21222634592276432,0.5329168268090568,0.5870881817200282,-0.23532734542100556,0.6115813011673913,0.10793731035838579,0.617781315167086,0.44297689809413326,0.35088328163051163,0.7056260049002333,0.5120604661589261,-0.22288852829857544,0.7405248456720763,-0.11552487434866084,0.4693181849913604,0.6556627134311964,0.2204949669856843,0.6497620203497835,-0.10799109229600784,0.6117102970293454,0.6326061941096306,0.052289337469654626,-0.2646886831189115,-0.08788112758822622,-0.1336110544911738,-0.20379942077402827,0.6177862369658832,0.20456662158651515,0.5725153415404628,0.24525871454018758
ACC_sub_R,0.545443612344116,0.26781756619302216,0.42899106675299936,-0.8303179013623604,0.4247361761422996,-0.11834904043854197,0.35386741473648364,-0.5678779505687671,-0.6280729750510946,0.08894355395851901,-0.027321598606709078,0.6616143304340386,0.9273790541556461,-0.009936045504900048,0.8463554279058341,0.2511864881699452,1.0,0.5243590816485111,0.21741642243312706,0.19823173159256982,-0.6922371147791714,0.4815085981692379,0.7043729432995216,0.023168732691051547,0.5987337220426043,-0.07834873979654203,0.31942801047993047,-0.3024723647113563,0.3367573666553545,0.04878534214964164,0.9373017977537048,0.10062627441916558,0.933515822249636,-0.05423985413219985,-0.6261142070927379,-0.007694462364490002,-0.7761679146315043,0.5485265305995608,0.44000623614390433,-0.08158980694746208,0.519089330206183,0.5071201490932125,0.5646156849387124,0.7130399661443148,0.8587094437681573,0.7333333552467971,-0.487370792621921,0.30703256270429635,0.08533775259084476,0.6819374364110479,-0.7833967540829404,0.6059390695768095,0.11227371626259969,-0.7327116418454009,-0.6544185251749692,0.5694616459370073,0.8427138958708801,0.4928330408173435,-0.7630632822907366,0.005361474035326832,-0.7678900099321618,0.6442956501773316,0.7513661755527661,0.17493008048149505,0.7618180136614952,0.2504263952629322,-0.547425902797185,0.37522566770445487,-0.6359609522212164,0.34972805176012994,0.12586336524235886,-0.5939793656036013,0.42859456609946217,-0.4007845867975394,0.28363766626563996,0.2981248295125135,0.5287139833027413,-0.6800249994722138,-0.7059235485645875,-0.29027575918852433,-0.6477844755896633,0.6234197622228471,-0.6431510460976572,0.7503453516270043,-0.700100029017322
Temporal_Inf_L,0.674016866023094,0.8726398047813482,0.7327138269631284,-0.5051579654368593,0.7285807040337114,0.19424309909875298,0.8688181660819692,-0.31621668514572765,-0.49533632998203114,0.3223374492471183,0.7379616953188606,0.35251013214438986,0.5225050591898476,0.08346940111362851,0.7797400472127376,0.5696832811200271,0.5243590816485111,1.0,0.6032316931837706,0.7487846685339603,-0.37320691150864016,0.6093231550690101,0.6002558623661687,0.7508888987860616,0.5542050039123726,0.21902095763165338,0.21409074802412223,-0.06387006731865937,0.3301039429830192,-0.01758549230755658,0.46877021854985423,0.20263510907470095,0.5476665140250202,0.29100660561665176,-0.3973857500401966,0.3392930573440126,-0.6484733837570531,0.34933642956818695,0.3295216528073524,0.5281106892612635,0.8256846803076967,0.7499332546447038,0.8706876913138296,0.7594161135760888,0.6117510946575154,0.7597712850125308,-0.5287375353979817,0.596198095185487,0.2156338164201134,0.6867234351181235,-0.5309783969187555,0.6867879904873924,0.4613697131676362,-0.5803191291498283,-0.46696990335804844,0.4333958295589287,0.7866346755439054,0.5558369672611044,-0.7366215131927467,0.1876900844492938,-0.28004409795585583,0.7066368419817403,0.628849084551532,0.7204664969707884,0.7030089011158408,0.8977577834840015,-0.4284621095489322,0.3679094327826959,-0.6563615611916263,0.8284685600755359,0.5818225778975264,-0.4202590609899138,0.5697416483753223,-0.06966273031518903,0.4166867065777661,0.5012009937132303,0.20069476964649358,-0.5695387580670795,-0.6080449484571048,-0.42622432345719097,-0.5530145414760765,0.8054413974417683,-0.39099291443536904,0.6492432686259906,-0.3270137441928245
Thal_IL_L,0.07739358551951718,0.6126137099218468,0.4520556500892266,-0.26604338875528855,0.7048093554281786,-0.137310083833105,0.2966457356622409,0.25459549625855366,0.17506663518166005,0.5279570067144234,0.47668663581516924,-0.05079057700344271,0.3558333484025204,0.19620137449119932,0.3004252207923227,0.7340832789184493,0.21741642243312706,0.6032316931837706,1.0,0.44444518273580996,0.12227085967957747,0.4564638566175759,0.5102793870295771,0.4512256338112837,0.29172796220706954,0.3625876431711223,0.6815468076572347,-0.48878966347632674,0.06131732003812953,0.18897561214389924,0.35956831341220824,0.3266760794090257,0.37619174739982164,0.12272908826585352,-0.06046299133872217,0.627536278226024,-0.3006514639563204,0.23310915376249802,0.09338778788589103,0.7356387794772518,0.6947413696752248,0.46269616011656317,0.7585184205999873,0.6778337855737545,0.3376166962569747,0.6302604233321674,0.014615620968738738,0.383157472783652,0.0847618676205394,0.48923264248169046,-0.273096466111967,0.5628143226018709,0.5580466118654283,-0.28910012214756486,-0.3005897717566482,0.16457704306172385,0.5539292871207078,0.44292990034328944,-0.16355644548046852,0.390439987779427,0.16226176439722467,0.3309330888593123,0.640291588924165,0.16277790807328546,0.6038846600537493,0.4333090449999691,-0.4942204851844768,0.7063922753407351,-0.08790320279305977,0.3177387524226781,0.9031853688516972,-0.015365601296669872,0.8483556118452973,-0.44314393650746736,0.5076384778349847,0.3182962678178623,-0.18736168761779207,-0.25741539270774366,-0.05182575748153898,-0.5990937428802453,-0.3695765130286563,0.7655808066151242,0.02548905702212484,0.2622582127435906,0.26731493901861764
Temporal_Mid_L,0.4858876111272644,0.7363776044030994,0.8270696729694196,0.004403779243635408,0.8184769069393044,0.4588183905753951,0.6643074103962842,-0.12153370803576011,-0.2329302722329046,0.5868526877987383,0.7242091680342536,0.06117843335061856,0.17849047268203766,0.017681797250226262,0.5650711739867338,0.642824909556607,0.19823173159256982,0.7487846685339603,0.44444518273580996,1.0,-0.07926436405759951,0.7111280587616668,0.4177378728859349,0.6289821203789685,0.6599076132348171,0.6366941929220024,0.07198522202998223,0.24755356424899994,0.45465442672871953,0.09537769015822228,0.14367652315828253,0.3900441448901734,0.21734361122106802,0.30400101978948857,0.09721776314674778,0.2269151539440336,-0.1349196225452809,0.25774080465613347,0.4788531793576961,0.5899968259308663,0.7939085621789252,0.7387359152806526,0.6079055905672054,0.5929347731801305,0.4064247967680647,0.6153532281827053,-0.24373432204633028,0.7197567992179422,0.5439865800644795,0.5161663055780921,0.04980364876977251,0.6231160845679805,0.7253329656907778,0.027293509382956157,0.139611621253561,0.1316876037379697,0.46265659324100283,0.32428376513812596,-0.34825325036888904,0.4638178243888307,0.17571299726158893,0.7019942868232438,0.36482719041404515,0.6701412814705099,0.5876259428571894,0.8073161368004471,0.013817749789945585,0.3985877328885042,-0.2786971897687515,0.6291803414881209,0.5109135148877845,0.029427117519737412,0.34558738212434487,0.25291330916323607,0.26723167625550387,0.7380454133936641,0.23345386145905567,-0.34291660439317007,-0.2822694546237471,-0.10885427644819967,-0.16118374078539327,0.584475367491138,0.15344727896531105,0.6318867185293069,0.014467251220277531
Supp_Motor_Area_R,-0.4277744958395931,-0.161092839709154,-0.10499984651324674,0.6662856826568565,-0.08292451767605837,0.11240371980594539,-0.313180125354697,0.9342300426584117,0.8391794987797621,0.355867299672038,0.027606117828025373,-0.5640379925750081,-0.5632790089829386,0.020485884608917395,-0.655405866417364,0.10980192223641429,-0.6922371147791714,-0.37320691150864016,0.12227085967957747,-0.07926436405759951,1.0,-0.0934319473484981,-0.4648549644054393,0.025859394110495076,-0.39606990111333235,0.34798634890260577,-0.010036860500768624,-0.038428376651317514,-0.33224010676649174,0.3135525650488217,-0.5967072888228433,0.32822706251783224,-0.5645517956954302,-0.04151390227127757,0.8270926686611028,0.18440011991511426,0.7251265214835545,-0.35888153344276746,-0.027861607241908764,0.2905252286242096,-0.25312322263993753,-0.15635744494837875,-0.35490253901062957,-0.4319885026518226,-0.5137624169279348,-0.45221091138510505,0.7902562052256518,-0.12865823528737874,-0.0653215981060733,-0.41535842477293994,0.6192263347419952,-0.315816583614346,0.2681778445391654,0.5708793151805411,0.5433690389793675,-0.4421666493815346,-0.5890053046738525,-0.24759256189341314,0.7088591253306292,0.488537546491516,0.7471750127756457,-0.5144153647772933,-0.3449769494689317,-0.16364741106679248,-0.42314198576293677,-0.160272705492685,0.387518309643554,0.16267233373378928,0.852827016315247,-0.29200140222850435,0.10094207138731891,0.7547464979762823,0.00433321089800355,0.2546998667527399,-0.03942564786324419,-0.25366700933974895,-0.31781733071822166,0.4944514502286081,0.9214269468825718,0.18503334542471506,0.5010407219199852,-0.3227517353197979,0.810221775239815,-0.41422506241313395,0.8084775021345133
Insula_R,0.5217103154763709,0.5636123685798493,0.886256926857594,-0.2620920189922718,0.7883884744561581,0.30921035717636663,0.5154946467131597,-0.107659052255872,-0.2648281843127086,0.6700618662368966,0.4454391207940493,0.3179892077493932,0.5633105531494609,0.11342740144717864,0.666274001382659,0.7529246136396981,0.4815085981692379,0.6093231550690101,0.4564638566175759,0.7111280587616668,-0.0934319473484981,1.0,0.48365290835471303,0.4055392986631293,0.7824194237733861,0.5736252563373585,0.20620649064028335,-0.11414216928461718,0.5091148244753524,0.42842156986901064,0.4412132985010917,0.6936659409603901,0.5450660222302145,0.04075736770475735,0.0597392576672542,0.3032818376668739,-0.26713161608843006,0.3132496341691894,0.7507913242350638,0.4721318307278885,0.774567012351298,0.8110680023298192,0.5227425463727192,0.6638881727093651,0.5767571338482156,0.7241547976621949,-0.14967109993367655,0.7014073364210732,0.5392352283042582,0.6251782808110323,-0.2251036287668867,0.6491505312071792,0.6553783513758223,-0.18077724277773763,-0.03379749108035802,0.306887191573274,0.6193896556517852,0.5344026634280877,-0.43798915687296647,0.6731317276757778,-0.11616989380474926,0.7685972575473823,0.4998841129496017,0.4600739839793329,0.7643437497393103,0.5689863097905391,-0.14609504423288408,0.6661094490337026,-0.21638361018534336,0.5098911143331336,0.3852283523484944,0.08422058269819835,0.5135752945008902,0.03372578561919111,0.36980469787002485,0.7173935611549658,0.3648365394086415,-0.3893518760158662,-0.23706787674052918,-0.03194120252621634,-0.31466514437206294,0.5999066664358601,0.06364941719403182,0.8678343420584624,-0.05329956978055826
Temporal_Pole_Mid_L,0.3189640937863319,0.505228210644831,0.5349928517815437,-0.5190123354281105,0.6529190984976998,-0.08515709160589967,0.2820306769054111,-0.35359989335879216,-0.2764742656242978,0.2649498805282797,0.16535056572597906,0.17919600382868484,0.7253432321159209,0.07671510129288275,0.6543645328796232,0.33971703045023016,0.7043729432995216,0.6002558623661687,0.5102793870295771,0.4177378728859349,-0.4648549644054393,0.48365290835471303,1.0,0.223836631986121,0.5255419512060122,0.06867189587248325,0.4618505548804146,-0.25110755063717755,0.3493132050901521,-0.2532819889814372,0.7533649574117257,-0.04011021687735953,0.6760803010473166,0.15473229626675153,-0.36767260791263956,0.22586484604625565,-0.48212910533620507,0.6675350151229883,0.2284056985362344,0.20557124167020205,0.651790494266597,0.5016495254671045,0.7812600849327479,0.7081199969281521,0.8492650028030898,0.675242124124498,-0.2687506015761898,0.2656092019509548,0.2214922688337824,0.47296022622351713,-0.44473687464816547,0.5058497251422674,0.35207278279113685,-0.4843646620165785,-0.5244773923773779,0.29806162949586607,0.7758557587243162,0.2837730903694704,-0.45700788836649775,0.13487623318303593,-0.2729621659013506,0.5250019004802042,0.8582807717727429,0.2610783634078458,0.6950298729073827,0.34709935603727804,-0.3732926878880508,0.5223413822262633,-0.38448039976300913,0.34092140038069335,0.5180165298891427,-0.405298328940719,0.6554796520220945,-0.36067401083012257,0.207005963876504,0.37235834814095914,0.3966459488238314,-0.5850041453279682,-0.4784625601751831,-0.5354229616825427,-0.44244124003277263,0.8411192620178377,-0.35701242250521187,0.5477610490188338,-0.4521481037762591
Cerebellum_Crus1_R,0.5628420517269189,0.8643266991227851,0.5778202626142964,0.02821360003535755,0.4510753947054172,0.285018816855176,0.8176503604689462,-0.02089829892544533,-0.2020523072057291,0.2622469993129988,0.8683658020747574,-0.0074070464797859285,0.04366100205503094,-0.03006973455616592,0.3554825863760683,0.4565296671550457,0.023168732691051547,0.7508888987860616,0.4512256338112837,0.6289821203789685,0.025859394110495076,0.4055392986631293,0.223836631986121,1.0,0.25040022591164307,0.2118043216687482,-0.15050315903793868,0.100654812150803,0.19862076640623827,-0.08141653792818397,-0.07398743867265917,0.17654509723459327,-0.0015997859681018448,0.2484535797083473,-0.01194064693424379,0.23895745879550426,-0.19650928140180168,0.04592046318348771,0.10557152231788637,0.5842242846384718,0.508202353720709,0.501850210591202,0.5670943265954841,0.34782056280683854,0.205862448192791,0.29615669166668074,-0.32720491629763093,0.4714485883641913,0.184298626305898,0.3388498045577071,-0.10476199088668789,0.36244556889336293,0.3674645763313112,-0.23054786078997383,-0.19631783481574402,0.18978491873693965,0.31115425041941835,0.2897565585892346,-0.3751404707483774,0.1960093838233562,0.12731997963519612,0.37205077364194533,0.2071725791042208,0.8446290297157206,0.2721606534500485,0.8704077325923858,0.038643642078017106,0.17897491842366645,-0.3282810567198436,0.855043878211536,0.44987517014949985,-0.03034506220762076,0.32905032176080395,0.3715410887511943,0.19422536715932356,0.3453778951947997,0.055893640753221494,-0.1723425442277667,-0.22686401318015803,-0.21456594641731905,-0.19302076623037873,0.4488219296894167,-0.0871667572085569,0.30123646261746434,-0.03835300660369712
Caudate_R,0.5148349672779025,0.4514775924722136,0.7681927028027673,-0.3391274689490814,0.7176450981161543,0.25053011786870377,0.46062227129476746,-0.40063080489432623,-0.5266107929093807,0.5771550234596361,0.3127741234770485,0.46915927635424626,0.5941685157060768,0.14855203546248225,0.7569988309571688,0.6175390130863109,0.5987337220426043,0.5542050039123726,0.29172796220706954,0.6599076132348171,-0.39606990111333235,0.7824194237733861,0.5255419512060122,0.25040022591164307,1.0,0.5591884572331772,0.12166367768689143,-0.009550413254652683,0.5432181527782647,0.3153407509321952,0.5498225441701259,0.5426805751848959,0.5643245150175341,-0.08198816905642897,-0.13230956946594924,0.1541002764231515,-0.38309156152416646,0.40642778219193476,0.6893974580351622,0.35382793791336004,0.7257992878276203,0.6958581179529992,0.47991328738478234,0.7773812234046564,0.6138305486803773,0.764779843437536,-0.3680196205454345,0.7562483234534672,0.5894813509002036,0.7640296806310812,-0.2588806576272606,0.7623745966756565,0.5067436737267866,-0.1524385371646318,-0.018944601335692604,0.28922245102807725,0.6382303852661686,0.5013561382773318,-0.5542043396326113,0.46753005945354886,-0.2724447322046283,0.8853049180780279,0.46183528494068815,0.37926062157433726,0.85524074974929,0.47132144026564365,-0.14602715993076146,0.499457223855567,-0.4216927580953829,0.44537504560021746,0.2982585843003156,-0.06592197173406916,0.28628660327290545,-0.026813456304208897,0.30541749001479856,0.7755322074951454,0.4862260675194124,-0.5471674580431427,-0.48969886987274924,-0.020799532306168347,-0.3174927929779054,0.5487577463580122,-0.08624918371275545,0.8507505431426462,-0.2728607285505243
Cingulate_Post_L,0.0696183557585304,0.32557200697940203,0.5856875859842159,0.2631490403491554,0.5919516385775169,0.31648098917062045,0.1574757014773402,0.27944121838743435,0.13130380271910994,0.8317928416550258,0.3760240138907274,-0.023043713452424255,0.005784782081934005,0.1715937098221832,0.1640332689453349,0.661572836877984,-0.07834873979654203,0.21902095763165338,0.3625876431711223,0.6366941929220024,0.34798634890260577,0.5736252563373585,0.06867189587248325,0.2118043216687482,0.5591884572331772,1.0,0.11252382100651702,-0.012224396252056006,0.23896957160557203,0.478936155024112,-0.06152697449510059,0.6789827022402251,-0.007634443366055443,0.043259147883278184,0.5503352845405755,0.33141496666828624,0.2473788391797981,-0.05208679172212665,0.5220404330329041,0.6153420218909631,0.49326649549161133,0.5111039097056794,0.17031572942905435,0.37661898592054815,0.0483880611452618,0.3612928419302779,0.1654898327212097,0.7475352144728341,0.5303317252453545,0.38371436449068236,0.31343623338970916,0.45335806453643723,0.6814759321407051,0.39730635471616976,0.502238656038323,-0.14239964137697872,0.07331077702240366,0.19335121322613175,0.05630293936132456,0.6963965749038118,0.39076338699690105,0.4277674505701986,0.07457273766903387,0.21719344707258798,0.4234625734175868,0.31712803976283527,0.15489357005832072,0.4738341569075568,0.2145091643583772,0.15808406017852722,0.41419863123083317,0.5151021458593994,0.21659140701658383,0.13091614215515865,0.2866753781152038,0.5763338885569106,0.05551124519532517,-0.08234330033295886,0.1955440791066972,0.1296912905898074,0.11309048288883854,0.24209976908962097,0.6230108347645661,0.39517720468445655,0.40598778597162966
