,VTA_L,Temporal_Inf_R,SN_pr_L,Amygdala_L,Lingual_L,Vermis_7,Olfactory_R,Thal_IL_R,Occipital_Inf_R,Thal_PuA_L,SN_pc_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,SN_pr_R,Thal_VL_R,Caudate_R,Heschl_R,Postcentral_R,Thal_MDl_R,N_Acc_R,VTA_R,Temporal_Sup_R,Angular_R,Occipital_Sup_R,Cerebellum_Crus1_R,Rolandic_Oper_R,Cerebellum_9_L,ACC_sup_R,Frontal_Inf_Oper_L,Cerebellum_6_L,Supp_Motor_Area_R,Frontal_Mid_2_L,OFCmed_R,Vermis_3,Putamen_R,Parietal_Sup_L,Thal_IL_L,Vermis_9,Thal_MGN_L,Cerebellum_4_5_L,Temporal_Mid_L,Frontal_Inf_Oper_R,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_9_R,Thal_PuI_R,Precentral_L,Thal_VA_L,Cerebellum_8_R,Cuneus_L,Thal_VL_L,Paracentral_Lobule_R,OFCpost_R,Vermis_10,Thal_VPL_L,ParaHippocampal_L,ACC_pre_L,Thal_VA_R,Frontal_Inf_Tri_L,Temporal_Inf_L,Red_N_L,Thal_PuL_R,Frontal_Sup_2_R,Cerebellum_10_L,Pallidum_L,Cingulate_Post_R,Rectus_L,Thal_PuI_L,Caudate_L,Temporal_Sup_L,Frontal_Mid_2_R,Raphe_M,Cingulate_Mid_L,Occipital_Inf_L,ACC_sub_R,SupraMarginal_R,Heschl_L,Cerebellum_Crus1_L,ACC_sup_L,OFCmed_L,Precuneus_R,Cerebellum_3_L,Occipital_Mid_R,ACC_pre_R,Temporal_Pole_Sup_R,Red_N_R,Thal_LGN_R,Olfactory_L,ACC_sub_L,SupraMarginal_L,Insula_L,Occipital_Sup_L,Cerebellum_10_R,Temporal_Pole_Mid_L,Cuneus_R,OFClat_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_L,SN_pc_L,Thal_MDm_R,Thal_AV_R,Postcentral_L,Thal_PuM_L,Lingual_R,Cerebellum_7b_R,Vermis_4_5,Cerebellum_6_R,Cingulate_Post_L,Angular_L,OFCant_R,OFClat_L,Raphe_D,Frontal_Sup_Medial_L,Thal_VPL_R,Insula_R
Cerebellum_6_L,0.06265103244011623,0.8744402972895512,0.2401264541742731,0.5597816150574322,0.4519004956271252,0.5852848348444789,0.17507539869682684,0.30972691224963383,-0.04221612025188943,0.29537515479073284,0.0587371327641901,-0.44295267716988374,-0.2453556493101517,0.3827587803059667,0.4015057366133401,0.3127741234770485,0.4429101649818561,-0.3484920066033316,0.37386436112647664,0.15596682973948775,0.42568708932703825,0.6163111587235188,-0.013093204823324031,0.011887439396390552,0.8683658020747574,0.09988844341363488,0.7960706243105132,0.09231009675945272,0.21631265184915485,1.0,0.027606117828025373,-0.03220258590525975,0.17024921921256828,0.11000610232559341,0.5694317524354829,-0.3243366764470858,0.47668663581516924,0.2903847289106113,0.3832066305713324,0.5534757847184204,0.7242091680342536,0.27381050678291485,-0.029518282256534432,-0.062419413247248985,0.46652078036450534,0.3135973577007063,-0.411545435426271,0.7082250285308053,0.8033559311856499,0.1409111265040392,0.45204286770544533,-0.35300546686478296,0.3453118965211805,0.36548958562719747,0.3827211062729691,0.6120526964953293,-0.11696755360839577,0.4356539762540771,0.17855330945879028,0.7379616953188606,0.3285300275293634,0.3004141325094321,-0.1919188597946212,0.4288248611151905,0.5771074084189359,0.6360419683364334,0.30249090972801984,0.5331923219071505,0.32258423796489843,0.4931804912624023,0.16454903050331596,0.29523278189530705,0.3290024466140881,0.07720854222727269,-0.027321598606709078,0.0700099591220589,0.359406361558953,0.7646223228315432,0.07990217491602114,-0.031161505680018912,0.042068495025251416,0.6230320289483555,0.04723844681327083,0.21821565519143826,0.08079178723718144,0.32079644545579966,0.20596829067871514,0.3152445534683397,0.048317407673880895,-0.011921739075279065,0.3339234186041765,-0.15384453953606228,0.5764872841538579,0.16535056572597906,0.17273252103120904,0.09548312311072725,0.12851871014416383,0.10357103520242639,0.3669820728773379,0.45031703107755267,0.17722362756590448,-0.2820522843012961,0.46045282690962414,0.2756232033128854,-0.018612693193458797,0.5862941776527351,0.8588159995888417,0.3760240138907274,-0.10709094096764257,-0.17740565237757933,-0.028428369403021504,-0.18535565265494375,-0.2710627428247053,0.4946380565252155,0.4454391207940493
Supp_Motor_Area_R,-0.5640379925750081,-0.161092839709154,0.33078883467695314,-0.35490253901062957,0.47923445387881775,0.4373155416129095,-0.6433031663672197,-0.6307837514032958,0.387518309643554,-0.13023582431454603,0.020485884608917395,0.25759342868641344,0.27768581884871574,0.18440011991511426,-0.4319885026518226,-0.39606990111333235,0.2681778445391654,0.852827016315247,-0.21300589421452368,-0.6903873117535425,-0.10641893696354394,-0.10499984651324674,0.6128066295407775,0.723768807816391,0.025859394110495076,0.6447239340975143,-0.16364741106679248,0.3135525650488217,0.488537546491516,0.027606117828025373,1.0,0.7754359754846397,-0.4421666493815346,0.548682949208473,0.10980192223641429,0.716806544922514,0.12227085967957747,0.2546998667527399,-0.04151390227127757,0.23032751282154967,-0.07926436405759951,0.32822706251783224,-0.35888153344276746,0.6192263347419952,0.3212758042378506,0.1927071050000523,0.7902562052256518,0.2905252286242096,-0.29200140222850435,0.5914931360777853,-0.39255050589554374,0.857842002972359,0.00433321089800355,0.050133742527582105,-0.45221091138510505,-0.33165081763723864,-0.5967072888228433,-0.41535842477293994,-0.20711569120691276,-0.37320691150864016,-0.10733974071038996,-0.0653215981060733,0.9002868970490571,-0.03942564786324419,-0.318628046282719,-0.12865823528737874,0.2193063481413929,0.3727994066326099,-0.42314198576293677,-0.08292451767605837,0.8228540085347249,0.11240371980594539,0.355867299672038,-0.038428376651317514,-0.6922371147791714,0.7547464979762823,-0.655405866417364,-0.313180125354697,0.8084775021345133,-0.6624408789738874,0.810221775239815,0.032775443349245044,0.6662856826568565,-0.21545713024714927,-0.5137624169279348,-0.08318961421155646,-0.4178098514312587,-0.5890053046738525,-0.6423862199836653,0.5433690389793675,-0.41422506241313395,0.7251265214835545,-0.38457205715593407,-0.4648549644054393,0.7471750127756457,0.1580827790434575,0.6171868999788449,-0.5642065753838702,-0.24759256189341314,-0.315816583614346,-0.747972891674607,0.8175235258914901,-0.5144153647772933,0.3492164938726674,0.5201722225012754,-0.15635744494837875,-0.3065476377157112,0.34798634890260577,0.5708793151805411,0.4944514502286081,-0.010036860500768624,0.18503334542471506,0.07733173688883502,-0.17328804932889164,-0.0934319473484981
Frontal_Mid_2_L,-0.20091162541332527,-0.18992177351538486,0.5238784350736104,-0.26802044584661056,0.23716064628909572,0.1769674335694212,-0.3679936843895197,-0.31234506255313643,0.07199272530291495,0.11634202772576825,0.12749665609087382,0.09386586407024596,0.18283655914379526,0.28397878176613695,-0.14451916299754183,-0.17171625861125833,0.22961135829489585,0.6218655911148001,-0.016570184967474724,-0.40098887234506714,0.05187942317118762,-0.04645793896780287,0.27475687057383386,0.3425799207832712,-0.07135757855981743,0.6829486994946933,-0.1917567134809499,0.6953795095184713,0.5644275254812288,-0.03220258590525975,0.7754359754846397,1.0,-0.24133820165102554,0.37541777016792194,0.27535154644967835,0.3888545695722144,0.24807354173463197,0.018970213850241894,-0.21218239356326452,0.24846493615843554,-0.08421219988702548,0.5334284768414951,-0.25180816589882504,0.23362924882431763,0.14438771139762654,0.0785657000372026,0.678206723597386,0.2621615313002327,-0.22837983882905336,0.2860401064616024,-0.14265073799865596,0.5867609908613735,0.1438098130508948,0.07060461391808118,-0.1192488613610238,-0.1321820381183105,-0.25099606259894686,-0.11660003399188223,0.180463717084372,-0.24147564603742191,0.14916382336633105,-0.009796948749523698,0.8292837138596707,0.14225417174358496,-0.020826280704642153,0.030146828258928567,0.10452214336552795,0.11262842000370805,-0.09304096781120096,0.046311674051322374,0.7356078992642862,-0.021664707538345773,0.41264234559779506,-0.27225727356508134,-0.3525215455966768,0.5380364508225042,-0.38903105953305916,-0.2277391617752536,0.7421990116096594,-0.35276505608131825,0.5423298480312313,0.04644740182948303,0.25934249100589657,-0.13850288717345602,-0.30744679712612255,0.21153954670128325,-0.0125754356401448,-0.31779810525168223,-0.34039451485416844,0.33571750071838374,-0.16479839373010413,0.3526357862706263,-0.19573748815049524,-0.36135534625044596,0.37559085213391585,0.3405588442766895,0.8033637853751557,-0.3609212927658091,0.055178595671661834,-0.07597023251009756,-0.4384860075109225,0.6285347328913714,-0.252918810640286,0.17634157145237275,0.19296173918736825,0.02380623776848234,-0.20380870635603646,0.3967726622155231,0.2719742488480371,0.35876369335147623,0.17140479439429282,0.12985824144996788,0.3996709349014325,0.03529614240662269,0.08925335909541493
OFCmed_R,0.49122258357787063,0.29285631401923284,0.04665987820899792,0.37918450406587734,-0.27410067246316394,-0.2656143363602186,0.5173765029275501,0.5948339818113066,-0.41494545199157584,0.18010956458785732,-0.04472637094974634,-0.34034758333105464,-0.16588900209415702,0.08067143056782482,0.44453528304237017,0.28922245102807725,-0.01787238428169547,-0.5660030004946857,0.2902383446502371,0.6566945542974769,0.41854353158710544,0.24046541023320955,-0.5278032524432518,-0.5674787137338353,0.18978491873693965,-0.18952115000487682,0.2270654068747676,0.055964847485659316,-0.13622227868831183,0.17024921921256828,-0.4421666493815346,-0.24133820165102554,1.0,-0.4128670478564688,0.21222634592276432,-0.6091433392109373,0.16457704306172385,-0.207980150816193,0.13032097288588507,0.00782928312321659,0.1316876037379697,0.08090798289117929,0.15027467122623006,-0.5989271612545475,-0.22384067173576344,-0.2316175410621588,-0.5037936032340791,0.03202752344267799,0.36949735240591014,-0.40176062267106755,0.4222586466273149,-0.519094835517564,0.26896000963695427,-0.05735441806407504,0.4741641973106412,0.45740618004191597,0.4885304638284886,0.4787261544837653,0.4008869686652283,0.4333958295589287,0.4473243543440825,-0.017340477509788094,-0.43728377171821214,0.2956604288827595,0.49826025697278664,0.2563586511073106,0.008517049801118386,-0.2791235973994319,0.43891011560726967,0.1850443777839061,-0.34686786626276617,-0.029047496455822858,-0.03585317053461086,-0.20307919503869698,0.5694616459370073,-0.4580813308048077,0.5899001627788356,0.4034753094612949,-0.42740103399533297,0.5598231573996312,-0.5404271442201322,0.07224817935336117,-0.5766632485395508,0.28104147130421797,0.43169281560423833,0.3861252951932572,0.46623705481341843,0.5924779578847018,0.5536136239764289,-0.5031731796871632,0.4788496771370715,-0.5905342473313572,0.48392530549009377,0.29806162949586607,-0.5587996844700247,0.11834206450462985,-0.1401688589409772,0.4569188200752526,0.4366859169859239,0.38220612676710286,0.5589117442804427,-0.5836240218333192,0.4493545674574448,-0.2381476406008559,-0.43547095077687525,0.31833234097881785,0.42324456821516404,-0.14239964137697872,-0.583510711352236,-0.39713025340413327,0.13862751448138946,-0.07046723688863167,0.18084881923171706,0.2941128633221338,0.306887191573274
Vermis_3,-0.31053278473111134,-0.08520605443184225,0.30071952818177294,-0.3524271470428287,0.7194091695911956,0.1285109220318017,-0.48798947978832147,-0.3690663152157236,0.6270857479344932,-0.006944459787040833,0.04547734706086595,0.39012149958152226,0.5874380319589846,0.05398781202895658,-0.2618576449079054,0.0636651524023459,0.31293359170544016,0.5786279028542713,-0.2259226726713172,-0.38925399923629217,-0.18202053796687467,0.20084659080729425,0.6857172651331426,0.6440807231710755,0.024105755502238684,0.6427746142632612,0.07429302912808618,0.27697879342863296,0.47170072295927223,0.11000610232559341,0.548682949208473,0.37541777016792194,-0.4128670478564688,1.0,0.23491114706364696,0.586530944829529,-0.12919482263761425,0.6182046333601549,-0.09758956367681575,0.4637246531173902,0.2713698936638203,0.3064893278501748,-0.16182762142100413,0.7111212356025778,0.5521484295068898,0.6616437692349445,0.45970342944273335,0.14576096654716006,-0.10782753665080903,0.7495144762358089,-0.2253425171008392,0.602876285611193,-0.18261334494932122,0.6015539145282887,-0.2236523545429727,-0.2379232952847514,-0.45701221386043933,-0.26059609434460435,-0.12423788671357518,-0.2836760451245501,-0.22962705722377588,0.5091000287324633,0.5101967539585578,-0.11912409280767383,-0.21184385602727568,0.18949173651197992,-0.13165432806149455,0.5545059500440376,-0.2126444599106499,0.10693262393855546,0.5303153527161101,0.4624498158751173,0.3114075294273581,0.29991928267056134,-0.48496016373715006,0.6623169336423423,-0.29369838697656925,-0.17993070226884728,0.5224923186961146,-0.5505169925381822,0.7332590477896964,0.452303599633412,0.6770248121170261,-0.12682486424345601,-0.264749956669268,-0.2171637207904487,-0.19241218276665956,-0.4588505827935637,-0.5287656587915408,0.6823771956161756,-0.059916134418225256,0.7062703386983067,-0.44982266245186037,-0.29678102256938294,0.5899657867992854,-0.22246931834908584,0.2835064992316074,-0.3400483119999904,-0.11562858144018713,-0.11331457993676254,-0.39065106696542146,0.6039385991630128,-0.047571358316994876,0.792239844174091,0.6337562979929021,0.13951874829773184,-0.11158387589002325,0.5020142425421886,0.689321149781243,0.3698503656477865,-0.26648119707905155,0.5203988038129786,0.06687601814736598,-0.11552970229494929,0.16664126615002986
Putamen_R,0.1897800198483127,0.6245796053445909,0.6959010827388172,0.5766586059837453,0.2810046275151723,0.21773247421458305,0.4318897570351388,0.4024061659256473,-0.22288852829857544,0.7186940714036363,0.2670740696441377,-0.47676705850657647,-0.23163205641136225,0.596058184995526,0.7041870441831065,0.6175390130863109,0.6552204539534073,-0.11552487434866084,0.6825002300015381,0.3382498624895886,0.6046039702089298,0.6958110681736047,-0.048159637674737237,-0.03920016577600025,0.4565296671550457,0.42504157068601417,0.35088328163051163,0.4743464502820691,0.6115813011673913,0.5694317524354829,0.10980192223641429,0.27535154644967835,0.21222634592276432,0.23491114706364696,1.0,-0.2535614074499115,0.7340832789184493,-0.10799109229600784,0.07597187057052716,0.5188245223717164,0.642824909556607,0.6776127146698588,0.13690574603794942,-0.1482760206942555,0.10590307417156104,0.41754539285728554,-0.10821999112898248,0.7518860683689745,0.4693181849913604,0.13452125380966962,0.7253624899060449,-0.16874174324243899,0.6497620203497835,0.28405850385672726,0.6895892476383721,0.6801820784065694,0.2787862461393594,0.6603489848841892,0.6691972177098796,0.5696832811200271,0.5764577908785397,0.3912153206818919,0.06303601915796861,0.6117102970293454,0.7476749853996455,0.7339993011410443,0.4173614845717117,0.37514575713945414,0.7056260049002333,0.7307254424177388,0.4200792563286003,0.2233735056660504,0.7148751146949438,-0.31378981680091383,0.2511864881699452,0.2204949669856843,0.45533804267878875,0.42537725251247677,0.24525871454018758,0.17390777248610204,0.20456662158651515,0.562515604801097,-0.12109777899575162,0.5769281062007638,0.3324806262785353,0.6442009280381894,0.6624471181843554,0.5329168268090568,0.3282233156164078,-0.003465121395160598,0.5725153415404628,-0.1837090099133416,0.607405421062845,0.33971703045023016,0.10793731035838579,0.436857184206525,0.5056798259114211,0.3145028482805699,0.5870881817200282,0.7146565034620556,0.26055840634238187,-0.0017255083081626202,0.617781315167086,0.22141492384015188,-0.23679962817717748,0.6720154314317469,0.5848077028427896,0.661572836877984,-0.08138020364186772,-0.2646886831189115,0.3929953596572471,-0.1336110544911738,0.30615864872176696,0.7965226113152152,0.7529246136396981
Parietal_Sup_L,-0.6975074486087237,-0.49801728905708315,-0.028816977804374592,-0.6132626442053789,0.27400332363834684,0.22901033671172238,-0.7583614932517293,-0.8507725581980441,0.5850467819419573,-0.32615941205675325,-0.09022242261876075,0.520966602528981,0.42367649318546274,-0.09689247290058832,-0.670165852403609,-0.5090224527751078,-0.06602968281556135,0.8852408314554845,-0.4336239807403499,-0.7927650991514983,-0.38492314223779733,-0.43703518103926187,0.8435281571152122,0.8856439236953162,-0.3820153165244156,0.3513023855981782,-0.4893090185912561,-0.0007176331927862776,0.0992444214813291,-0.3243366764470858,0.716806544922514,0.3888545695722144,-0.6091433392109373,0.586530944829529,-0.2535614074499115,1.0,-0.264341989368937,0.22523149095740044,-0.07392131598963808,-0.1678033706378379,-0.32429626904220193,-0.0670472963464948,-0.3055880637175763,0.866943922349895,0.13355282906428653,0.28487771348098484,0.7025808208683982,-0.11076425335925268,-0.6552832256610577,0.581782720591726,-0.6523350001081767,0.8481551241464048,-0.295225247298851,0.00010820418306153186,-0.6822639606894967,-0.6963677449371465,-0.6798702398753688,-0.6896056798777709,-0.5374839821422976,-0.7668507600084913,-0.5119589495140515,-0.004518411448545239,0.7293562403281385,-0.2924514413074739,-0.6988487698953019,-0.40730878308163243,0.06353696724387119,0.359088026415529,-0.663244683364574,-0.3871223510002896,0.6054161718975813,-0.01685191764593551,0.0023691573399371034,0.09748088075807004,-0.770202199171061,0.7434213287165135,-0.850258361388648,-0.716146681333678,0.6778098456086156,-0.7745736629436627,0.7918886635060739,-0.22959413208129484,0.8536588500594344,-0.3502010269109579,-0.640425989826507,-0.4907471355072841,-0.6266564032314551,-0.7923158495728948,-0.7611138464944794,0.711297783908054,-0.6478623819396363,0.9433880052609726,-0.6801226660450794,-0.5006652520093601,0.7835025609289721,-0.07165125344925113,0.14726393065711887,-0.6463712525307541,-0.5677455120260809,-0.5637420336488604,-0.8245329212616819,0.8597566548634119,-0.6538738867523514,0.28196361787446483,0.6130418005441078,-0.5528491396167058,-0.6879122193324215,0.10781916854703154,0.8542196588813084,0.6046909573681776,-0.0931089802535183,0.2768350241949112,-0.1696615449061855,-0.44882258381126744,-0.40923197565418634
Thal_IL_L,-0.05079057700344271,0.6126137099218468,0.5622325932151657,0.7585184205999873,0.08732313414035614,0.45125962190727875,0.4934595420134271,0.24619766853495553,-0.4942204851844768,0.6410488267047397,0.19620137449119932,-0.5838241786401358,-0.6461783560282736,0.627536278226024,0.6778337855737545,0.29172796220706954,0.5580466118654283,-0.08790320279305977,0.823187282298506,0.15104404451728928,0.628741580148134,0.4520556500892266,-0.29655725352578066,-0.14147842739448435,0.4512256338112837,0.11928970619293455,0.16277790807328546,0.18897561214389924,0.390439987779427,0.47668663581516924,0.12227085967957747,0.24807354173463197,0.16457704306172385,-0.12919482263761425,0.7340832789184493,-0.264341989368937,1.0,-0.44314393650746736,0.12272908826585352,0.27129184309769916,0.44444518273580996,0.3266760794090257,0.23310915376249802,-0.273096466111967,-0.09082484971268139,0.11988543703668132,0.014615620968738738,0.7356387794772518,0.3177387524226781,-0.13764018778626,0.7299606763085439,-0.1732441873747748,0.8483556118452973,-0.2551331390962243,0.6302604233321674,0.6932998717336001,0.35956831341220824,0.48923264248169046,0.5292985828173984,0.6032316931837706,0.5720761489811372,0.0847618676205394,0.02565451255960549,0.5076384778349847,0.6203425307702337,0.383157472783652,0.7482257210669885,0.34238061131656905,0.6038846600537493,0.7048093554281786,0.2677077321961596,-0.137310083833105,0.5279570067144234,-0.48878966347632674,0.21741642243312706,-0.015365601296669872,0.3004252207923227,0.2966457356622409,0.26731493901861764,0.2073758400931722,0.02548905702212484,0.27731246417229855,-0.26604338875528855,0.5495082358026674,0.3376166962569747,0.6448369322775297,0.5373870765479889,0.5539292871207078,0.38017583407942457,-0.3005897717566482,0.2622582127435906,-0.3006514639563204,0.7144494126162957,0.5102793870295771,0.16226176439722467,0.7440688102434443,0.4656116636300234,0.3906826253442597,0.44292990034328944,0.5628143226018709,0.12666338334542124,-0.018311534927345517,0.3309330888593123,-0.15476795959131912,-0.36423697969843716,0.46269616011656317,0.43571847097364685,0.3625876431711223,-0.28910012214756486,-0.25741539270774366,0.6815468076572347,-0.5990937428802453,0.1693206251527321,0.8543298178055646,0.4564638566175759
Vermis_9,-0.17425984192155303,0.06445364138750731,-0.10844239901325256,-0.3493526462947422,0.6539733462744559,0.14469356960884225,-0.4851983868242824,-0.17846704351414966,0.7255010054270795,-0.376497185206548,-0.1664863647794824,0.36323828398505204,0.61897447070645,-0.267310448081299,-0.41178936241185893,-0.026813456304208897,0.02774852178625296,0.14947740940173507,-0.5058398225930557,-0.22848577979923987,-0.34208261225316544,0.1673208745722842,0.4308523379833869,0.3939692501870277,0.3715410887511943,0.24131089868641023,0.54300632206183,-0.06780999230069834,0.11529285352224138,0.2903847289106113,0.2546998667527399,0.018970213850241894,-0.207980150816193,0.6182046333601549,-0.10799109229600784,0.22523149095740044,-0.44314393650746736,1.0,0.045095670959620165,0.37167770537375844,0.25291330916323607,0.0363436634567412,-0.1711725940918743,0.4947054326326857,0.831121007372553,0.3508479887365596,0.054914848462205665,-0.055533178126660525,0.31379739860690675,0.5671289621490327,-0.3766469663970818,0.23993572668563198,-0.49779515598958485,0.6227811913512733,-0.3989981997720636,-0.25959384402821206,-0.5345822445713485,-0.2874788946373949,-0.3406323663756884,-0.06966273031518903,-0.3565305992313912,0.30594167618719686,0.14413547355266304,-0.3409150899388043,-0.2529322593716777,0.09027981830720933,-0.4372414612803856,0.3285672126412593,-0.36456085342825834,-0.1451930400843563,0.14259411178179077,0.5780971003299644,-0.04900992986027836,0.634164436494211,-0.4007845867975394,0.27125348507074254,-0.14405899570945405,0.25557753638876485,0.050917890617643,-0.4506830536094847,0.3022352190224327,0.3532743713947793,0.5568793364890096,-0.28691575883407916,-0.21613992074590627,-0.41073988934460864,-0.44623546402622133,-0.4438331789886659,-0.49001710155484285,0.4062350885163291,-0.031224486259679246,0.44309177832479524,-0.46158513844819,-0.36067401083012257,0.28965035272461603,-0.6537166464861871,-0.008505880735984754,-0.31477939710687397,-0.20839084511353315,-0.2284777912008165,-0.22658304208724184,0.11364502431530144,-0.06900433123767861,0.7009323205065302,0.7368020109226283,0.06554514407247783,0.1605395266916522,0.13091614215515865,0.3902355340256213,0.3028813512369915,-0.7182710118264255,0.5714646040115677,-0.18850495996775082,-0.42373479093004324,0.03372578561919111
Thal_MGN_L,-0.14872600962952537,0.3819700745963262,-0.1589150603652061,0.3168074155504319,0.12237239265416916,0.28110062768099653,0.04132439549825251,0.07713996814432968,-0.0034320594119105195,-0.04226123633020769,-0.017850108736586334,-0.19794113029539614,-0.21977147529206073,0.0997758496512759,0.09259194441486203,-0.08198816905642897,0.21922310435118675,-0.1626465190724345,0.19939601839602286,0.12098135776915139,0.22577933250335488,0.12145730879913186,-0.014964649370186999,0.00658777200152221,0.2484535797083473,-0.19593741613014926,0.35077150715106664,-0.27157690432348774,-0.1517192896145829,0.3832066305713324,-0.04151390227127757,-0.21218239356326452,0.13032097288588507,-0.09758956367681575,0.07597187057052716,-0.07392131598963808,0.12272908826585352,0.045095670959620165,1.0,0.13745945004094381,0.30400101978948857,-0.2132374401975893,0.02166820083674699,0.013577590620446505,0.04797773324522017,-0.032051895982754236,-0.2260070965692956,0.21124236534285598,0.2998565410638743,-0.006864171796231935,0.12879333351856811,-0.1145596422367727,0.17224814011240647,0.049032409172784605,0.1021349434284069,0.2587317217087823,-0.0955135866015019,0.08695615514401302,-0.08273490295202228,0.29100660561665176,0.12393279879485777,-0.12615672691926644,-0.1908257970506771,0.0640613015407407,0.15236748351903884,0.1476981539344834,0.2964388374032817,0.12818476872773796,0.00650067868925189,0.09513150876554072,-0.07526993450903872,0.023390844604273965,0.024219338819841344,0.19490721015379503,-0.05423985413219985,-0.10667600150771941,0.11674287185059981,0.28274853331753164,-0.07907607722140243,0.017861232400022263,0.00228751849696394,0.2847854984144302,0.04840219855214068,0.1405165021585699,0.020475336454017987,0.06834767349543282,-0.06992374277328722,0.13094731011588193,0.017828553718458588,-0.06296835531294404,0.05480897297211909,-0.02971227544645381,0.24310465866485614,0.15473229626675153,0.10994481601919057,0.06601944448649356,-0.11972737128369444,0.0737016335876983,0.00800423412961576,0.15225537502759162,0.0866058387065815,-0.15191044296571987,0.07751615695807694,0.07513321619451108,-0.04453110870057319,0.13221298990331914,0.3464000196407332,0.043259147883278184,-0.040565782840330515,-0.1555669020246556,0.038134130354885644,-0.0941273315056456,-0.37250037878443365,0.13636533143132543,0.04075736770475735
Cerebellum_4_5_L,0.15686206579222373,0.4764421733559034,0.47547860719594937,0.30645901367891465,0.7836462729372017,0.09096072291288158,0.12827816236448794,0.2865120101179072,0.09117787075114153,0.19727180001649594,0.16660392804366606,-0.06968835607929758,0.11681603776198951,0.36992117693693627,0.2636294612170797,0.3958377211908209,0.6033573531171229,0.04373583413993281,0.1756154531511351,0.21716129113013066,0.2568685303326967,0.7495895859116068,-0.028981899450953672,-0.041613958756979263,0.4432937708098486,0.5390387203504384,0.5724147488780914,0.32832159518013054,0.6195141572615407,0.5534757847184204,0.23032751282154967,0.24846493615843554,0.00782928312321659,0.4637246531173902,0.5188245223717164,-0.1678033706378379,0.27129184309769916,0.37167770537375844,0.13745945004094381,1.0,0.6239672239357658,0.4747901427620306,0.1538585209192071,0.00803754536350321,0.5286564093478375,0.2875531545448665,0.09911854687107588,0.43327364035119303,0.47390748599127214,0.40692120621263217,0.3306805740226513,0.0957968492429253,0.30140114052857636,0.5986363557016376,0.3302341183206818,0.5313979663131562,0.10136767006512609,0.28315376078775284,0.4240812038551448,0.4676981062843853,0.389921556806918,0.4448691106904501,0.09067267151475886,0.27913841338823236,0.4550649340769235,0.540671702565308,0.08028075103164434,0.3640477296451138,0.31361916226842945,0.5731554861080054,0.216008471571824,0.47150059975045816,0.5004625549200672,0.12915014840252154,0.1140743751897987,0.16623958730998856,0.3652119986831672,0.43633055745138,0.06462650204390583,0.08895935636793117,0.29043631326032127,0.7726867508368634,-0.028703604915140474,0.2790372669335201,0.31931510266020974,0.41125759705769926,0.26301396198514865,0.22524876814730752,0.12101333720227839,0.06489837194126884,0.5091209832123784,0.03713401260814555,0.2358628155251027,0.1969409131794153,0.09676825365605779,0.0877553348519015,0.38533675708418613,0.2200235188667594,0.35358920840445723,0.30135826931445114,0.2114521465212615,0.04090128260805942,0.3805275422059117,0.7359087890607585,0.1564636713856968,0.8335838710468076,0.5702933911748602,0.528342840699,-0.07085517971192637,-0.18661455386669792,-0.04346855775305745,0.13233249360001167,0.3145277591910638,0.3297457489119556,0.6152405586445647
Temporal_Mid_L,0.06117843335061856,0.7363776044030994,0.3060758053855659,0.6079055905672054,0.5328180608776218,0.3376579824695375,0.3729980852620544,0.4128272921717247,0.013817749789945585,0.5970762606247385,0.017681797250226262,-0.3629366719067362,-0.2534124434216074,0.2269151539440336,0.5929347731801305,0.6599076132348171,0.7253329656907778,-0.2786971897687515,0.5158325816512666,0.3508769624701764,0.3066609156869998,0.8270696729694196,-0.002169234107782263,-0.008280353713356253,0.6289821203789685,0.22134354702140835,0.6701412814705099,0.09537769015822228,0.4638178243888307,0.7242091680342536,-0.07926436405759951,-0.08421219988702548,0.1316876037379697,0.2713698936638203,0.642824909556607,-0.32429626904220193,0.44444518273580996,0.25291330916323607,0.30400101978948857,0.6239672239357658,1.0,0.3900441448901734,0.25774080465613347,0.04980364876977251,0.3613652504145678,0.6173896446012807,-0.24373432204633028,0.5899968259308663,0.6291803414881209,0.31233949030568936,0.6632432100093772,-0.3087390631653689,0.34558738212434487,0.40253945575796857,0.6153532281827053,0.6618609539537746,0.14367652315828253,0.5161663055780921,0.40663767482466234,0.7487846685339603,0.2650180213141753,0.5439865800644795,-0.2524786158822575,0.26723167625550387,0.5638170588447504,0.7197567992179422,0.2881961488610142,0.5322269013761398,0.5876259428571894,0.8184769069393044,0.05171060506796018,0.4588183905753951,0.5868526877987383,0.24755356424899994,0.19823173159256982,0.029427117519737412,0.5650711739867338,0.6643074103962842,0.014467251220277531,0.15710293845776888,0.15344727896531105,0.7245373462775416,0.004403779243635408,0.47746800263775224,0.4064247967680647,0.30896038359608746,0.44072674972921727,0.46265659324100283,0.24644237244199466,0.139611621253561,0.6318867185293069,-0.1349196225452809,0.4541057800660468,0.4177378728859349,0.17571299726158893,0.01615996068278415,0.20055795923254865,0.38760455646970143,0.32428376513812596,0.6231160845679805,0.3315088336355733,-0.11098878771817354,0.7019942868232438,0.47330032578929004,-0.06875604537629665,0.7387359152806526,0.7338333113899577,0.6366941929220024,0.027293509382956157,-0.34291660439317007,0.07198522202998223,-0.10885427644819967,0.04032263884271166,0.6523645828071547,0.7111280587616668
