,Cerebellum_8_L,Rolandic_Oper_R,Postcentral_R,OFCant_L,Frontal_Inf_Orb_2_R,Cerebellum_6_L,Cuneus_L,Temporal_Pole_Sup_R,Cerebellum_10_R,Thal_PuI_R,Cerebellum_4_5_L,Insula_R,VTA_R,Cerebellum_7b_R,ACC_sub_R,SN_pc_L,Temporal_Inf_R,Thal_VPL_L,Paracentral_Lobule_R,Precuneus_R,Temporal_Sup_L,Hippocampus_L,Frontal_Sup_Medial_R,Occipital_Mid_R,Thal_VA_L,Paracentral_Lobule_L,Lingual_R,Cerebellum_Crus1_R,Precentral_L,Heschl_R,Thal_IL_L,Frontal_Med_Orb_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Thal_VA_R,ParaHippocampal_R,Frontal_Sup_2_R,Thal_Re_L,Cerebellum_Crus1_L,OFCpost_L,Olfactory_L,ACC_sup_L,Thal_LGN_R,Fusiform_R,Parietal_Sup_L,Temporal_Sup_R,SN_pc_R,Frontal_Inf_Oper_R,OFCant_R,Insula_L,Rectus_L,Cerebellum_9_R,Thal_PuA_R,Supp_Motor_Area_R,Cerebellum_8_R,N_Acc_R,Thal_AV_L,Cerebellum_4_5_R,Parietal_Sup_R,Thal_MGN_L,Temporal_Mid_R,ACC_pre_L,Vermis_10,OFCmed_L,Thal_VL_L,Calcarine_L,Cerebellum_10_L,Temporal_Mid_L,Cingulate_Post_L,Vermis_3,Temporal_Inf_L,Temporal_Pole_Mid_R,Cerebellum_6_R,Vermis_1_2,Caudate_L,Vermis_7,Raphe_D,Frontal_Sup_Medial_L,Rolandic_Oper_L,Occipital_Mid_L,Cerebellum_7b_L,VTA_L,Thal_VPL_R,Cingulate_Mid_R,Angular_L,Thal_LP_R,Frontal_Mid_2_L,Precentral_R,Cerebellum_9_L,SupraMarginal_L,Occipital_Sup_R,Thal_PuI_L,Amygdala_L,Cerebellum_3_L,N_Acc_L,Frontal_Sup_2_L,Putamen_L,Occipital_Inf_L,Thal_PuL_L,Thal_MDl_R,Pallidum_L,Vermis_9,Thal_AV_R,Frontal_Inf_Tri_L,Occipital_Inf_R,Thal_PuA_L,Heschl_L,ACC_sup_R,Vermis_4_5,Parietal_Inf_R,Supp_Motor_Area_L,Frontal_Mid_2_R,Putamen_R,Temporal_Pole_Mid_L,Parietal_Inf_L,OFCpost_R,Thal_PuM_L,Vermis_8,Red_N_R,Vermis_6
Cerebellum_8_L,1.0,-0.11995226881190611,-0.667460373930944,-0.34053211435102126,0.49853761416386977,0.511095363421125,-0.14745292584144443,0.531027569268456,0.4875620411671962,-0.017124592616702967,0.42678116665378624,0.5217103154763709,0.3087999293598857,-0.18636303148290717,0.545443612344116,0.5510300402470777,0.5610288018515578,0.49578840790000894,-0.5676692458424897,-0.428267557946402,0.30304999549420303,0.49661152359808824,-0.04446492063628661,-0.40732385866899457,0.15066045060642502,-0.6638006782285352,0.2099292731511979,0.5628420517269189,-0.6264548699439346,0.13942697539644713,0.07739358551951718,0.1508937009882371,0.4598919334799821,0.16667304993379123,0.6070427145454945,0.5749736502407481,-0.4881315880264511,0.5653909592209602,0.8289144153173903,0.3007954499201964,0.5741962150421561,-0.5522561921014145,0.4431409205911134,0.4888030474150074,-0.7011083775300126,0.550897861958616,0.11024114995189271,0.24162285703201114,-0.40030984647492357,0.6982130558859783,-0.23510940263856384,0.34326586583721297,-0.03604132186197043,-0.4277744958395931,0.8684936371338113,0.6531099511353202,0.02069610978975684,0.46503069560238836,-0.7533364999982152,0.18041301829399492,0.2526590847564088,0.37100752372907897,0.49271372776549943,0.5349769191066173,0.4733007439720027,-0.20193305525834282,0.34477064239466465,0.4858876111272644,0.0696183557585304,-0.1081027137380168,0.674016866023094,0.5171964320713293,0.8118912408764233,0.7478151620932415,0.5110233157098129,-0.17276903195775384,0.09630445545249905,0.12841574809441744,0.4306333314859296,-0.48632754216196705,-0.29242812337324886,0.565069827516377,0.2650918387111551,0.029909415916989823,-0.5007294698517702,0.10920159316178167,-0.2722481231060527,-0.6188349638120002,0.7900078244631421,-0.37384980339581875,-0.49941952282074076,-0.1638748144523854,0.42062782487648,0.47179301272415386,0.23162834777488805,-0.2572821168618409,0.5747279085416451,0.12362726172050173,0.41249960509234973,0.2280030330117561,0.5922625289840999,0.30612135712413924,0.6738183423742777,0.4472571111160938,-0.08527009724875165,0.1706910052591792,0.7454439277696924,0.04500455516358931,0.6078314712631278,-0.6775770255469009,-0.4595084785233841,-0.26739847395193755,0.3661565313985108,0.3189640937863319,-0.5869434589645068,0.1551888174393754,0.6517749651286638,0.585417089366152,0.3553406354486802,0.6894785944661629
Rolandic_Oper_R,-0.11995226881190611,1.0,0.5729054393528383,0.25887130614204856,-0.1563807360336232,0.09988844341363488,0.563517172558371,-0.19635627528959704,-0.19942794094557484,0.40267551332977725,0.5390387203504384,0.4804697950498394,0.009481561947587655,0.258658258489144,-0.27201471435841834,0.06063139452473828,-0.047325711723674106,0.004266239863861684,0.5330637642454185,0.6836367432765442,0.2734623117806284,0.1262692772290249,0.6415723159344315,0.3362164913036543,0.32085465328181134,0.3956558621263213,0.5725223674126744,0.007483282284270771,0.5527094144138571,0.5011219733043388,0.11928970619293455,-0.18988263586660653,-0.1400125802316298,0.3456732783028159,0.0006522847265019551,-0.14147285377362107,0.599393820391117,-0.287992896568896,-0.10126436773196285,-0.191801742847736,-0.23562142161658098,0.6273027116546044,0.08362008898506224,0.3996310544341476,0.3513023855981782,0.3713302438471654,0.025994798055558405,0.7522031746226107,0.24858513879521946,0.20397236310012096,-0.026159389437732068,0.24274844111438437,0.3804858123000024,0.6447239340975143,-0.11641553698586006,-0.21294165243177945,0.006377667823084458,0.4191291414408332,0.29775617080342365,-0.19593741613014926,0.3098551719110019,-0.24413095883447475,0.3683099470092394,-0.33962667252107265,-0.045672083826472,0.5951577532633652,0.1287175684442842,0.22134354702140835,0.6238925385895765,0.6427746142632612,-0.15050200284487214,-0.024711064339910015,-0.03655870604529623,-0.0831651815819437,0.05009477114187644,0.02833866248235236,0.35071955644068337,0.3709375577827616,0.5973280105872265,0.37477016227800664,0.2397812803638497,-0.09830162353131931,0.09368748872415907,0.637949212719576,0.4103865479866005,0.3092863558267742,0.6829486994946933,0.5938887225640902,-0.03228279277944868,0.5383730258910264,0.41528381498822686,0.3256408080211369,-0.2519293343884162,0.3063048202125502,0.4304390243905626,0.6581359602306789,0.4600637681409386,-0.018681150231705565,0.24390523838230932,-0.06520275391109995,0.08492437040240092,0.24131089868641023,-0.30422200209745165,0.2813044142704766,0.24369286362081308,0.23994985442725658,-0.15853396584942817,0.7249207367657827,0.34259297647873443,0.48390658309358514,0.5641391946967086,0.6682974245382225,0.42504157068601417,-0.28433582519136674,0.5408204431438505,0.07073101458336048,0.0632056154871735,-0.05180516410598382,0.19259059972726825,0.02685280084099341
Postcentral_R,-0.667460373930944,0.5729054393528383,1.0,0.37396447116090414,-0.5353837250873855,-0.3484920066033316,0.6125518549419514,-0.44569730643248096,-0.6267415941784021,0.21115841520828502,0.04373583413993281,-0.21638361018534336,-0.3024820320692157,0.5745014071963165,-0.6359609522212164,-0.4704468536754748,-0.4446521617287427,-0.552311337917748,0.942445295544706,0.8043961164664298,-0.1917924025708752,-0.41096817880677317,0.41861767861052224,0.6922323844501693,-0.016818905749532875,0.903888052390348,0.36949541445614514,-0.3282810567198436,0.923890210575213,0.14019944711129598,-0.08790320279305977,-0.19916510307139618,-0.555770838205477,-0.07042944048021567,-0.6017361002930272,-0.6030779879148717,0.8365641929280511,-0.6005054301547827,-0.6718126922232432,-0.3403471154737408,-0.6679329042124875,0.7193009563450239,-0.4664339826737832,-0.05178094219332614,0.8852408314554845,-0.2567039339229828,-0.0591957724097539,0.1313156287707769,0.532022209491662,-0.4986443729643257,0.12617343902882938,0.13230946254806694,0.09281101872986793,0.852827016315247,-0.6240963031014956,-0.7188672745574733,-0.08322483326393856,-0.08607071039418093,0.8752995994764496,-0.1626465190724345,0.07883349110481161,-0.5077168164385919,-0.05770089317680172,-0.63687845753114,-0.5136374741655547,0.670458463964394,-0.28349239062266995,-0.2786971897687515,0.2145091643583772,0.5786279028542713,-0.6563615611916263,-0.22313373717725235,-0.6347984444760031,-0.6145165132158689,-0.5132934735454026,0.16078057798638776,0.2072718578858125,0.12078252675122993,-0.06756696854661687,0.7289895272647376,0.5602459650243757,-0.6338476044057222,-0.30809787269448796,0.3188629404441587,0.6793368897407702,-0.05396419630493253,0.6218655911148001,0.9730639322248692,-0.45990107971974287,0.5703094030614247,0.762562614922289,0.2953371402815758,-0.5038042072586397,-0.16395567384971893,0.008943474122761133,0.6277720512538052,-0.24101072050676642,-0.010791374801592644,-0.3042976229992511,-0.3176172274180725,-0.5858016173740522,0.14947740940173507,-0.7709784545799202,-0.27741183581902235,0.4830180495547279,-0.19546986057448446,-0.7477558923364093,0.1764265888282215,-0.33136004923466067,0.9316254249611331,0.8171250890217545,0.6626181282833673,-0.11552487434866084,-0.38448039976300913,0.8337417271589814,-0.09768515835568897,-0.6063737967964176,-0.5509768145592099,-0.29734901958328036,-0.5067082934294564
OFCant_L,-0.34053211435102126,0.25887130614204856,0.37396447116090414,1.0,-0.5698777289649173,-0.08899116230560869,0.22775228555020885,-0.632724129778934,-0.4153834957895577,0.1664019641971011,-0.16139794610261032,-0.2931951829933683,-0.313958074360706,0.2884139787191629,-0.6033265068954562,-0.24282725906872166,-0.34939637969403115,-0.4494000365382668,0.3784839005976414,0.31951822859087153,-0.38776831025245084,-0.4229046623724392,0.14320627988445903,0.4288007741016342,-0.03495653769056867,0.3509700050866884,0.044965626161746854,-0.15509256818509606,0.3253682302996335,-0.1620041297567027,-0.17102722471035012,-0.4120715182444502,-0.552736465208858,-0.06047572158429402,-0.3591684919165555,-0.5287359447558774,0.4256917310011068,-0.5439643844821263,-0.28432218930800207,-0.589760480806311,-0.564916548538421,0.530827894687381,-0.3777425769268724,-0.14034105957995088,0.45803243366195995,-0.4103462873008523,0.02108564256749598,0.04659709638969135,0.8709388867531959,-0.4696753856133315,-0.18635448059688098,0.0868592052578683,0.02488717971848196,0.399586136069451,-0.3040630994069401,-0.5420217014822764,-0.1974403723946748,-0.2745387063044945,0.4540509848135168,-0.12199364324079041,-0.032626271454521905,-0.5697985302618509,-0.00046406485174124555,-0.5334971213620311,-0.4827414421175811,0.2139637340420165,-0.15111034876030835,-0.2582891129284558,-0.02097737837058081,0.27617770764111477,-0.44562722265451493,-0.3457233811459344,-0.3519562553335912,-0.39625971111749014,-0.4754965950289548,0.20559191873344804,0.2411354406679186,-0.26706843678163755,-0.24067836941928406,0.42584170481995165,0.31198482121491417,-0.315900883607248,-0.34500951387806233,0.002943066090746356,0.4251476070077789,-0.17354887199950678,0.3479086767261903,0.4435778005130669,-0.2363334417000795,0.41823527224193413,0.449862975864533,0.08126140035583208,-0.529739624343662,-0.1716411683938854,0.1084396979445269,0.28184669957110897,-0.21728856941798824,0.2288801099455764,-0.17247481708213097,-0.35985237104942525,-0.41836469132753107,0.16594190402542014,-0.5624285876341835,-0.4499324619950364,0.2548677784863757,-0.18059942163441997,-0.5559447403381499,0.18827562358016628,-0.3754581586497749,0.4524561944071054,0.37362706180655714,0.34406151318479844,-0.1796395132338359,-0.5625880294955955,0.4480834502301791,-0.3620124198817009,-0.3853378090809452,-0.2688524877361402,-0.3142196040146572,-0.2828390857857583
Frontal_Inf_Orb_2_R,0.49853761416386977,-0.1563807360336232,-0.5353837250873855,-0.5698777289649173,1.0,0.01671902968069972,-0.47262531436482436,0.8369141326566703,0.6364481423654067,-0.2662545132763878,0.20277466673817424,0.5633105531494609,0.4721960207386088,-0.6222125448241801,0.9273790541556461,0.6141118043233221,0.32600058544338506,0.7645948054967286,-0.5563132241791848,-0.5499512344612936,0.4850565807767004,0.5868613727938988,0.04513825417409853,-0.8195821984135008,0.049805072872649556,-0.524460169454174,-0.17577278256535114,0.04366100205503094,-0.4036323945804243,0.14471186703873834,0.3558333484025204,0.48797438159752926,0.9412945057382761,0.09742183837979843,0.6655122938248649,0.7450771704525503,-0.49248829472769945,0.48115518289165166,0.31774831333262943,0.7763369350081692,0.8697205655380462,-0.5933521462314907,0.7825697752491622,0.11217177995890681,-0.7161226459013416,0.4861169166637849,0.18418826683087666,0.19152099002532147,-0.6646769878345099,0.7288401706233776,0.07343345936045617,-0.35452088879537014,0.10529313283699572,-0.5632790089829386,0.3373535943506127,0.7761740471383959,0.22778645993180188,0.330318070009572,-0.7006749511903877,-0.06558969917668293,-0.2113238834406798,0.9252324721503575,-0.02857391156881811,0.8663584073287057,0.7205376680945503,-0.46832813063051687,0.3724820541931988,0.17849047268203766,0.005784782081934005,-0.4387410630687168,0.5225050591898476,0.46962712565764975,0.42845295072399064,0.4790357017897931,0.7876897870488803,-0.5043642125316861,-0.3000734441223491,0.5159833412020121,0.469494378186481,-0.7794335159781967,-0.6043248398952582,0.6580918017733632,0.5656783447474039,-0.038059272999464,-0.7242119896846319,0.2826209912594538,-0.21316629580306792,-0.591670516011583,0.14782802719006258,-0.6561119551102185,-0.7628937705823515,-0.3387546696403425,0.6006475566620109,0.14914660568404886,0.11660201243284796,-0.08480874022025435,0.4206413460643209,-0.45644516516015404,0.33010071448868394,0.5478010277490225,0.6704309385316027,-0.4753063551799355,0.8176223424608215,0.822557810924934,-0.5679182056272528,0.42345120724637136,0.8090439300330485,0.135904773836424,0.571010011592886,-0.6822442185086893,-0.44403728709981427,-0.3646617040147475,0.38342906987879893,0.7253432321159209,-0.6750370279532806,0.5902612579827705,0.6443561089208437,0.33737520668622795,0.6243560916284431,0.23518478643137328
Cerebellum_6_L,0.511095363421125,0.09988844341363488,-0.3484920066033316,-0.08899116230560869,0.01671902968069972,1.0,0.1409111265040392,0.08079178723718144,0.5764872841538579,0.3135973577007063,0.5534757847184204,0.4454391207940493,0.42568708932703825,-0.018612693193458797,-0.027321598606709078,0.3669820728773379,0.8744402972895512,0.3827211062729691,-0.35300546686478296,0.042068495025251416,0.4931804912624023,0.6353087699691006,0.12851871014416383,0.04723844681327083,0.7082250285308053,-0.22127070865282392,0.2756232033128854,0.8683658020747574,-0.411545435426271,0.4429101649818561,0.47668663581516924,-0.029518282256534432,-0.009416261804970585,0.45469399546029843,0.4356539762540771,0.5743479426954631,-0.1919188597946212,0.31335218847896434,0.7646223228315432,0.1689862192818225,0.3152445534683397,0.07990217491602114,0.20596829067871514,0.7301667302920553,-0.3243366764470858,0.6163111587235188,0.0587371327641901,0.27381050678291485,-0.17740565237757933,0.3339234186041765,0.30249090972801984,0.46652078036450534,0.20069552398856946,0.027606117828025373,0.8033559311856499,0.15596682973948775,0.4749114046044452,0.6616793568934227,-0.3214948798060855,0.3832066305713324,0.7885354516811577,-0.11696755360839577,0.36548958562719747,-0.031161505680018912,0.45204286770544533,0.23842533313695,0.4288248611151905,0.7242091680342536,0.3760240138907274,0.11000610232559341,0.7379616953188606,-0.1089719574857539,0.8588159995888417,0.6011498506098255,0.32258423796489843,0.5852848348444789,-0.18535565265494375,-0.2710627428247053,0.1345789831437346,-0.062419413247248985,-0.1352179740868971,0.06265103244011623,0.4946380565252155,0.5102125620008915,-0.10709094096764257,0.34547993731428983,-0.03220258590525975,-0.2479516431626468,0.7960706243105132,-0.011921739075279065,0.011887439396390552,0.5331923219071505,0.5597816150574322,0.6230320289483555,0.16146896228595345,-0.23545383283674695,0.4706571466629567,0.07720854222727269,0.4607193438368607,0.37386436112647664,0.5771074084189359,0.2903847289106113,0.17722362756590448,0.17855330945879028,-0.04221612025188943,0.29537515479073284,0.359406361558953,0.09231009675945272,0.5862941776527351,-0.34200454997273316,-0.062191473323859596,0.16454903050331596,0.5694317524354829,0.16535056572597906,-0.2379386514927543,0.3453118965211805,0.46045282690962414,0.8145623256236919,0.32079644545579966,0.8781914353130855
Cuneus_L,-0.14745292584144443,0.563517172558371,0.6125518549419514,0.22775228555020885,-0.47262531436482436,0.1409111265040392,1.0,-0.2439286194278445,-0.4662987294780967,0.6908108381266309,0.40692120621263217,0.14698948228035394,-0.3640226089913643,0.6949894245434456,-0.5234832411872716,-0.2999833660829482,0.002838317252072907,-0.2918430710737248,0.5912560694378105,0.7918931116519433,0.12147536011039291,-0.041252205535392314,0.28064892924787377,0.745804945368256,0.21339874212812054,0.427444522863485,0.7838804355072216,0.12972321615770036,0.49107743935611176,0.3888913758603677,-0.13764018778626,-0.13772265379336165,-0.5332950042160636,0.3966790565431609,-0.25668652918776275,-0.35137999044497686,0.46183550404578955,-0.27894341976044823,-0.1359727386391271,-0.3633928910660085,-0.4533789628155409,0.45493424123206305,-0.26993152348178145,0.433824715185519,0.581782720591726,0.22790541407371945,0.028126664827258892,0.31282724346754115,0.3313172870807349,-0.058896211993294194,-0.05008387561528128,0.4977989482609406,0.28556946280774986,0.5914931360777853,-0.0760766910856688,-0.3870553943485254,-0.011114303719417707,0.25228780560346104,0.4983385086961053,-0.006864171796231935,0.5412614858461895,-0.527095686282372,0.42158415971176827,-0.571759804721474,-0.212686202790215,0.9077815099845374,-0.21817738093212308,0.31233949030568936,0.5580386432888331,0.7495144762358089,-0.22655708276577838,0.08791388078041794,-0.10108824403091694,-0.16541539058412297,-0.22088196455144582,0.2090219940618271,0.41481603194040334,0.04145084855344826,0.2386963891068894,0.7992169398477582,0.607664587784271,-0.46281435575919183,-0.10539121335977829,0.5470852325677208,0.7408459476571545,0.22717814568146907,0.2860401064616024,0.5798615676602645,0.13934951602596599,0.7185708460082704,0.7528974424736324,0.5370654155338984,-0.289063395329834,0.22772991583188715,-0.03077833849255947,0.28376470451683145,0.14847225500727973,0.4069623975589929,0.23714441095763966,-0.21909485916183705,-0.28815204616273243,0.5671289621490327,-0.47813728844316017,-0.1861700858696944,0.7222824090386898,0.06553670771594602,-0.31924235911359117,0.08227463602540186,0.12028622293977269,0.6484739052301309,0.4212052490423178,0.5240813568964838,0.13452125380966962,-0.21573720482789663,0.7357018952317925,-0.23239030152448517,-0.06608503019542573,-0.2093848172597534,-0.3358448795751069,0.05983479398140896
Temporal_Pole_Sup_R,0.531027569268456,-0.19635627528959704,-0.44569730643248096,-0.632724129778934,0.8369141326566703,0.08079178723718144,-0.2439286194278445,1.0,0.4967587749920277,-0.06157392689957323,0.31931510266020974,0.5767571338482156,0.3656827147920821,-0.34911691634922243,0.8587094437681573,0.3909188111367905,0.4161110498604986,0.7137658030976333,-0.47425624907261194,-0.45891505067573135,0.6273891081568228,0.6369016019884551,0.02943260621754873,-0.6415359589225168,0.0342433860288581,-0.4308099697940106,0.08036611492424035,0.205862448192791,-0.27191922969301513,0.35025298801807225,0.3376166962569747,0.6779372873163281,0.8273106698878949,0.20855624796297348,0.5286114227593208,0.7267482515616446,-0.49209574657098565,0.5277044895565867,0.3824006062868136,0.8551137957482686,0.8145867339664981,-0.5968026162069102,0.6437727897645306,0.2900288382974785,-0.640425989826507,0.6067325272418634,0.03502702991296734,0.086881855586453,-0.640219848024182,0.7331141585417142,0.18699071195200687,-0.05927945231371185,0.10890352336369877,-0.5137624169279348,0.41452516244244303,0.7049102983377898,0.29466685642788676,0.4744516798464895,-0.6356554047851679,0.020475336454017987,-0.004632692312139071,0.8661748035991695,-0.002544837405125491,0.8079040282275259,0.7258174646033356,-0.2081457131928474,0.15674121770638294,0.4064247967680647,0.0483880611452618,-0.264749956669268,0.6117510946575154,0.674526516988046,0.4642472419695779,0.473726457953824,0.7333725542267627,-0.3193129278943902,-0.3406602497419066,0.5275871712239008,0.4729194044589541,-0.5662371507465418,-0.4785710191073819,0.39876847953728584,0.5502366994588043,-0.013276841678531649,-0.6108852491512049,0.3338544604013628,-0.30744679712612255,-0.5253243860496607,0.3404907679558246,-0.6034595638570225,-0.6388572843743718,-0.1489047135857903,0.7002298803549247,0.2698173080954372,0.02685865038773534,-0.1350217980640798,0.3917730329007092,-0.167358713128208,0.3638445474794387,0.5421709879595542,0.5339604091291205,-0.21613992074590627,0.7492564665368765,0.7111719736811872,-0.3562657787745529,0.39750928022060544,0.7973991754170018,-0.11883044930782999,0.609167105784098,-0.626738150582939,-0.3863328850652717,-0.4150155537923959,0.3324806262785353,0.8492650028030898,-0.6128729280023363,0.5506374530701831,0.6122652719476595,0.340978482652896,0.4237465334164648,0.3920541811151594
Cerebellum_10_R,0.4875620411671962,-0.19942794094557484,-0.6267415941784021,-0.4153834957895577,0.6364481423654067,0.5764872841538579,-0.4662987294780967,0.4967587749920277,1.0,-0.12627860438483554,0.2358628155251027,0.47527774705881765,0.7422095697305946,-0.682575588444502,0.5744977101770007,0.6278444244153928,0.7428683044449329,0.7771992499660834,-0.6478311135777335,-0.41389707913870877,0.5816387566384082,0.7722752799509521,0.022412750091375718,-0.6126324866655596,0.5228066149073829,-0.39183353084553973,-0.3130994741386433,0.47949465262394586,-0.5742651513989399,0.2921437009737886,0.7144494126162957,0.23082785609801323,0.6415429279996504,0.2862494423777553,0.7369986430241052,0.917667617997939,-0.4641873672363102,0.45126221691419943,0.5897877693574992,0.6926916902772803,0.8196431652073725,-0.2610628199996296,0.6856012495856477,0.2902225533471614,-0.6801226660450794,0.5117964182446836,0.1729691135197627,0.21290243723919194,-0.5491335543429705,0.5237894870721584,0.4820154996933713,-0.19254634445510302,0.24228846038373517,-0.38457205715593407,0.6157522883635754,0.5694916783718988,0.6345771519550566,0.48484376961074105,-0.6119466498721674,0.24310465866485614,0.22025772246803516,0.5628603368549017,-0.05604381012778535,0.5833017900019426,0.8033212227798997,-0.3908463702730215,0.7167687349534124,0.4541057800660468,0.13726980282938805,-0.44982266245186037,0.8153624327632926,-0.04502132247760554,0.7415639622782676,0.5879503401616056,0.7145064435671814,0.15149852246992174,-0.556561851795019,0.05477790565918289,0.15069993277742819,-0.6609405092277507,-0.6022242718093596,0.43196369575304494,0.7703682080481288,0.23158951367255254,-0.6250318914294339,0.32762699731459194,-0.19573748815049524,-0.5896305301543945,0.3788361709266529,-0.5421247367164359,-0.550093744705694,0.05801340284052254,0.8416035498017044,0.32399253060053534,0.20137140319554386,-0.2738698700663371,0.42771034534882374,-0.4709974477289942,0.3999085695458063,0.757281254107418,0.838333607778132,-0.46158513844819,0.5974356171674414,0.591868340777913,-0.6766847841444299,0.5078742292205936,0.6817711113748749,0.08319260140207138,0.5830659609563973,-0.702643486668593,-0.3209080764550971,-0.14769710016303608,0.607405421062845,0.5916357728552932,-0.6600833161090588,0.7276934814940818,0.605787001482904,0.7712877103749294,0.6922790855578341,0.5925522974981028
Thal_PuI_R,-0.017124592616702967,0.40267551332977725,0.21115841520828502,0.1664019641971011,-0.2662545132763878,0.3135973577007063,0.6908108381266309,-0.06157392689957323,-0.12627860438483554,1.0,0.2875531545448665,0.37712139006072487,-0.1527114547969955,0.32819503680138,-0.2956615697478133,-0.0162187064970636,0.21897350018529543,0.19106349298396744,0.13322316468440626,0.5411010224430844,0.43991670150975537,0.36091329580985887,0.15505895387075075,0.5074757700558792,0.36816861566030384,0.11867659647372901,0.5760623803010037,0.2044290849008092,0.12905369050989454,0.48156617968002646,0.11988543703668132,0.009906814003387913,-0.27841998069361706,0.8499226183163783,0.10375781121633058,-0.0037945911200544724,0.11268161196999153,-0.18931121790242883,0.07291768444883914,-0.14568949757484345,-0.08662309341657272,0.4059657445402018,0.15225962897025852,0.496368204842389,0.28487771348098484,0.40289796755745805,0.10480497381553303,0.36713395465236504,0.13710361047659353,0.18529749817820754,0.07151230758662042,0.31394861625917736,0.6260364154183334,0.1927071050000523,0.07636846760059068,-0.1277977129965689,0.2588267148808984,0.2994717524341169,0.23326162055498004,-0.032051895982754236,0.6138944007838975,-0.275692931159822,0.4430628259290673,-0.35387679561265933,0.22355724408818,0.6425814857652359,-0.017089007250501043,0.6173896446012807,0.647932877002409,0.6616437692349445,0.08471669009156471,0.10957903589897401,0.13003779010730657,-0.0018657850096845013,0.18678395932315006,0.2714929907687706,0.23159000648861025,-0.048487523797200546,0.26630374960230435,0.5964091179128351,0.30310378742204946,-0.28531224095626234,0.3265092523075187,0.5310649960605138,0.6328797274007909,0.6663743509454838,0.0785657000372026,0.16030913885942058,0.18901089424396128,0.6488300383710343,0.5246190639646953,0.6702748412312978,0.026188218796031826,0.4048343174617683,0.05933300290174011,0.027668246845171312,0.36692565663674326,0.35482322642159997,0.6966596575740409,0.17793527823234867,0.018262099833399565,0.3508479887365596,-0.16112456869346667,0.0050331167096469235,0.4244856429348125,0.5193118989850082,0.020729049406288575,0.1601584912966689,0.2665166496691665,0.2885612517569277,0.08425315830925295,0.3376306005091507,0.41754539285728554,5.9947721474234746e-05,0.48801785449806595,-0.05840910063295764,0.3919519629275166,0.015865874659811312,-0.18771353169407456,0.24048190262865318
