,Thal_VL_L,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Hippocampus_L,Cerebellum_6_R,Temporal_Sup_R,Insula_R,Fusiform_L,Thal_PuL_R,Vermis_8,Frontal_Mid_2_L,ParaHippocampal_L,Vermis_3,Paracentral_Lobule_L,Thal_LP_L,SN_pc_L,Precuneus_L,ACC_sup_R,Thal_PuA_R,Amygdala_R,Rolandic_Oper_L,OFCmed_R,ParaHippocampal_R,Red_N_R,Frontal_Sup_2_L,Cerebellum_Crus2_R,Frontal_Sup_2_R,Thal_IL_L,Cerebellum_3_R,Supp_Motor_Area_R,VTA_R,Cerebellum_7b_R,Red_N_L,OFCpost_L,Rectus_L,Cuneus_L,Frontal_Inf_Tri_L,Temporal_Mid_R,Cerebellum_8_L,Frontal_Inf_Oper_R,Temporal_Inf_L,Thal_PuM_R,Thal_PuA_L,Thal_PuM_L,Cerebellum_9_R,Thal_AV_L,Olfactory_R,Cingulate_Post_R,Vermis_4_5,Cerebellum_Crus1_R,Lingual_R,Cerebellum_9_L,Thal_MDl_R,Cingulate_Mid_R,Rectus_R,Pallidum_L,Hippocampus_R,Amygdala_L,Parietal_Sup_L,Cerebellum_8_R,Angular_R,Thal_LP_R,Vermis_1_2,Frontal_Inf_Orb_2_L,SN_pr_R,Thal_VPL_R,SupraMarginal_L,Cerebellum_4_5_R,OFCpost_R,Raphe_M,Precuneus_R,Cerebellum_10_L,Calcarine_L,OFClat_R,Thal_MDm_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Postcentral_R,Frontal_Inf_Tri_R,Heschl_R,Frontal_Mid_2_R,Thal_VA_L,Cuneus_R,Insula_L,Occipital_Inf_R,Cerebellum_4_5_L,Vermis_7,Thal_VL_R,Occipital_Mid_L,Frontal_Inf_Oper_L
Frontal_Mid_2_L,-0.14265073799865596,-0.19573748815049524,-0.21316629580306792,-0.07466583267568683,-0.20380870635603646,-0.04645793896780287,0.08925335909541493,-0.016830023190046676,-0.009796948749523698,-0.08163532451567049,1.0,-0.1321820381183105,0.37541777016792194,0.5859534392905512,-0.20393480519958854,0.055178595671661834,0.5257138033342729,0.6953795095184713,0.2604057982011778,-0.19638971307040812,0.19277993560659235,-0.24133820165102554,-0.20300952553242005,0.21153954670128325,0.9026068422168076,0.18283655914379526,0.8292837138596707,0.24807354173463197,0.19865053918595257,0.7754359754846397,0.05187942317118762,0.19296173918736825,0.14916382336633105,-0.17068832847685889,0.10452214336552795,0.2860401064616024,0.180463717084372,0.08508504268452022,-0.2722481231060527,0.5334284768414951,-0.24147564603742191,0.047854123403689906,0.11634202772576825,-0.252918810640286,0.14438771139762654,0.11016784241647672,-0.3679936843895197,0.030146828258928567,0.02380623776848234,-0.07135757855981743,0.17634157145237275,-0.1917567134809499,-0.016570184967474724,0.46184778066466736,0.37292683316117486,-0.020826280704642153,-0.27856676766277283,-0.26802044584661056,0.3888545695722144,-0.22837983882905336,0.27475687057383386,0.06130555586894703,-0.273633720651474,-0.18943699194178001,0.28397878176613695,0.03529614240662269,0.33571750071838374,0.16587734035922494,0.1438098130508948,-0.021664707538345773,0.5423298480312313,0.14225417174358496,0.33349417586789676,0.3405588442766895,-0.07597023251009756,-0.2277391617752536,-0.30744679712612255,0.6218655911148001,0.295683986495502,0.22961135829489585,0.7356078992642862,0.2621615313002327,0.37559085213391585,-0.16479839373010413,0.07199272530291495,0.24846493615843554,0.1769674335694212,-0.14451916299754183,0.23362924882431763,0.5644275254812288
ParaHippocampal_L,0.884229870603102,0.8839666609142792,0.6972419805544335,0.9154736222478472,0.8223564759327919,0.7463767791579455,0.6760968234678716,0.6521255938228012,0.2569769260190471,0.7912885958181508,-0.1321820381183105,1.0,-0.2379232952847514,-0.39089253291499754,0.4090041539347666,0.6780546611750411,-0.3464517753052544,0.11202169716958407,0.2793480309220487,0.8970352308161518,0.420325997389292,0.45740618004191597,0.9726878659635958,0.7025424881523538,-0.1706096968639033,-0.5367595930515535,-0.43242074218973037,0.6932998717336001,0.10385269882388136,-0.33165081763723864,0.6870478872541738,-0.5205655141412442,0.6757841387609924,0.7989793720800153,0.44195740201734945,-0.2675837127744473,0.719580735748896,0.340709211931502,0.6031039861442868,0.2903478560021732,0.9082985225659473,0.4043087483728346,0.5539597170248424,0.7213215288708105,0.0030388877001882924,0.607845148459711,0.7930132565295668,0.6209546713293176,0.8124935914731123,0.5469008524050869,0.019475705664306706,0.5427692070067974,0.7684119207520329,0.31250592715617603,-0.06864981984070463,0.8562848245861704,0.8612278112149077,0.9018476743617839,-0.6963677449371465,0.6890234393709611,-0.5824128320097693,0.4563374532935227,0.7180977666068808,0.7162166155524865,0.5071035172493139,0.8200135927834523,-0.5053908856594699,0.7291218085414177,0.7603585070092478,0.09350083343634201,-0.3228583971208437,0.5830599868967242,-0.16165375385762698,0.465725241079006,0.7335303510095752,0.6756173629780508,0.7091726765555305,-0.5483827094356729,0.5730582434582732,0.49837798748666234,-0.1600215729515472,0.5219145848176587,-0.32038333960595555,0.7115906060424086,-0.5494932355255622,0.5313979663131562,0.10434805181172961,0.8396920550073169,-0.5949438711661338,0.2734860444270283
Vermis_3,-0.2253425171008392,-0.44982266245186037,-0.4387410630687168,0.021373866184226386,-0.11158387589002325,0.20084659080729425,0.16664126615002986,0.2949350155120882,0.5091000287324633,-0.28120850007168746,0.37541777016792194,-0.2379232952847514,1.0,0.4036252069635513,0.30535324478287884,-0.11562858144018713,0.7438805929392355,0.27697879342863296,0.21871852336438596,-0.2961356784117593,0.29120548110284294,-0.4128670478564688,-0.3478942697792446,-0.2171637207904487,0.3430299774186052,0.5874380319589846,0.5101967539585578,-0.12919482263761425,0.6713854667807938,0.548682949208473,-0.18202053796687467,0.6337562979929021,-0.22962705722377588,-0.3600705717910454,-0.13165432806149455,0.7495144762358089,-0.12423788671357518,0.45898956985101386,-0.1081027137380168,0.3064893278501748,-0.2836760451245501,0.3838514244123718,-0.006944459787040833,-0.047571358316994876,0.5521484295068898,-0.15283072717890744,-0.48798947978832147,0.18949173651197992,0.13951874829773184,0.024105755502238684,0.792239844174091,0.07429302912808618,-0.2259226726713172,0.4107288940835638,0.26612875132846775,-0.21184385602727568,-0.1476731855791717,-0.3524271470428287,0.586530944829529,-0.10782753665080903,0.6857172651331426,0.3589237323505849,-0.06424745531148296,-0.45874629442197407,0.05398781202895658,-0.11552970229494929,0.6823771956161756,0.33719587213929525,-0.18261334494932122,0.4624498158751173,0.7332590477896964,-0.11912409280767383,0.7775304519865399,-0.22246931834908584,-0.11331457993676254,-0.17993070226884728,-0.264749956669268,0.5786279028542713,0.07525819089220695,0.31293359170544016,0.5303153527161101,0.14576096654716006,0.5899657867992854,-0.059916134418225256,0.6270857479344932,0.4637246531173902,0.1285109220318017,-0.2618576449079054,0.7111212356025778,0.47170072295927223
Paracentral_Lobule_L,-0.3744322679981582,-0.39183353084553973,-0.524460169454174,-0.3113393899642228,-0.5320846092371799,-0.30218984887846423,-0.2648281843127086,-0.4331907922562746,-0.19099650608913057,-0.3504057638673879,0.5859534392905512,-0.39089253291499754,0.4036252069635513,1.0,-0.40243326885534764,-0.41775165134394177,0.6829756316926425,0.05594592372291829,0.1326113808200655,-0.22138590282772608,-0.2760883448342787,-0.4970988042184248,-0.428846878795946,-0.1695232390880723,0.530480633128481,0.08583108469907307,0.7829824664759336,0.17506663518166005,-0.1054919296333636,0.8391794987797621,-0.11097743712759098,0.4137142346480176,-0.21876120001226296,-0.17171809293638512,0.4035512924044876,0.427444522863485,-0.2840858316264148,0.1223648297189371,-0.6638006782285352,0.029848133762167085,-0.49533632998203114,-0.0748570421301452,-0.1227502356775537,-0.6360224947317904,0.046326189071279236,0.1897695904897511,-0.5362013536932054,-0.39774009104063457,-0.37277581072005017,-0.2020523072057291,0.15029850127584057,-0.43777011277180844,-0.09009956171569337,0.3221803726171221,0.6328574656154778,-0.48830276218130747,-0.6535834377406736,-0.2669918093484495,0.8204592661435373,-0.5346564492200978,0.5395682425354467,-0.063451648953645,-0.6091526520687578,-0.5139198976943157,0.10950661495615466,-0.13904255365032225,0.407307801941287,-0.07515605793204964,0.12297709321091933,-0.13075082034128313,0.7132000226757826,-0.14700959427104637,0.5437171277126972,0.33873575934132094,-0.3822394286300404,-0.5843699911917812,-0.4308099697940106,0.903888052390348,0.18697118470706006,0.19166289745747606,0.656237124790598,0.12325921245927042,0.7834157884176798,-0.5662773980718148,0.2923219109649168,-0.0547195006668259,0.38847133144090445,-0.4201438057173389,0.6288306478506998,0.27836754406409814
Thal_LP_L,0.42213255456662513,0.23684488474739154,0.3868166971316205,0.5250750095751616,0.39711634735949836,0.5630737416556727,0.5091148244753524,0.5506735237239954,0.8646483614527914,0.13268774445782927,-0.20393480519958854,0.4090041539347666,0.30535324478287884,-0.40243326885534764,1.0,0.37346666526462313,-0.08392696463311874,0.14486742982751477,-0.004326159494470377,0.2913116684645117,0.4462623098986552,0.21675833424295723,0.3887111745764554,0.129412533689733,-0.2254662303282247,0.15784254445182408,-0.361586898629423,0.06131732003812953,0.43344953045226947,-0.33224010676649174,0.22111715371776614,-0.050702204622178504,0.14819599754501714,0.25399216602412095,-0.13270674925579484,0.048354099019282906,0.3809214921495115,0.2602571764494313,0.36904932012144487,0.09103891343878137,0.3301039429830192,0.4289528163090513,0.17458144454033359,0.6152281741944945,0.22054402004105106,-0.07813379265587013,0.3715471856448043,0.5340161860747747,0.538101643137109,0.19862076640623827,0.3775454688915773,0.31926719439774826,0.21392396379489606,0.09664731623628933,-0.2839219761610102,0.37507848136566535,0.6113685634155148,0.25085782684757135,-0.2498013229971828,0.31942869554509223,-0.10040935392198584,0.7213433852876593,0.5125493158242125,0.33925207082287095,0.20983311407050192,0.34760578904078604,-0.026903046424368686,0.4584760044759139,0.1962128476597854,0.14931404261201403,-0.11060742223043493,0.1044163742512814,0.07900033486892853,-0.02338488145052458,0.2974600652950677,0.27575822822692736,0.4099912241747903,-0.2852174059978512,0.15245763290461667,0.11015361641970607,-0.18093803601968714,0.054121081298453506,-0.2205594899477536,0.4700263810709984,0.006657749117172974,0.3982161827784825,-0.2017872663194057,0.3671018831230381,-0.10265394280099109,0.15145407517231635
SN_pc_L,0.6083020308810486,0.6278444244153928,0.6141118043233221,0.6102438739922592,0.5843312335429529,0.45503612831310136,0.5344026634280877,0.5142750913991989,0.18311855742002023,0.5393729249600131,0.055178595671661834,0.6780546611750411,-0.11562858144018713,-0.41775165134394177,0.37346666526462313,1.0,-0.322477342881747,0.37739473374904575,0.24550937893932614,0.4643140407760545,0.42505335929659926,0.4366859169859239,0.6487101780297518,0.7042305214104095,0.025082331040457345,-0.15946007017977099,-0.23399458182181537,0.44292990034328944,0.21643051787817189,-0.24759256189341314,0.4792911864744987,-0.4946218110708712,0.7145060953502972,0.4103076279649117,0.015292474405863293,-0.2999833660829482,0.6105210969923393,0.06384975464444348,0.5510300402470777,0.4130720527728411,0.5558369672611044,0.2786785059107187,0.4381163248940596,0.6231343221744251,-0.07690117697540057,0.2743145393566365,0.5736504638954469,0.5656987144033216,0.5847460711320116,0.2897565585892346,-0.0798758834157952,0.29192929741539925,0.48028039328117134,0.17197018261309957,-0.2940530568757983,0.7000463303353927,0.7114093553247712,0.4626446307604211,-0.5677455120260809,0.49155371109190205,-0.43303981350683096,0.3113127439643561,0.5661309885943749,0.61070602790627,0.563437868469341,0.5398012393506445,-0.3426912118724593,0.42729853395004064,0.4599336008699421,0.03389325268980359,-0.29517625848175966,0.5611253898708937,-0.3134396843504516,0.24423751803343363,0.5905179804894757,0.5043305371464518,0.3909188111367905,-0.4704468536754748,0.37224957972993006,0.1597106097317796,-0.04533111684768775,0.34000103294410366,-0.4434779923670211,0.5776591535881742,-0.46712565126442007,0.35358920840445723,-0.14349930604557717,0.6270844008352997,-0.5657730090026066,0.20619035919293324
Precuneus_L,-0.3574942973265512,-0.4618121816157548,-0.5214787704544448,-0.1597642673363865,-0.27112674725365904,0.09140806061823953,0.0597392576672542,0.006976760487936598,0.23912640828273962,-0.27001374651032195,0.5257138033342729,-0.3464517753052544,0.7438805929392355,0.6829756316926425,-0.08392696463311874,-0.322477342881747,1.0,0.2494440972337366,0.20133913831787204,-0.31704709696206596,0.1526053463731581,-0.4934335346452141,-0.43177849988943173,-0.19580608097219201,0.47318416936142105,0.4629875408046488,0.7270086842124921,-0.06046299133872217,0.3554286664328899,0.8270926686611028,-0.19786613391512375,0.6196697305170459,-0.22639171956730297,-0.37807217735719595,0.08936479871764284,0.836064399407456,-0.18619295537659186,0.4669330463596424,-0.3622413824628549,0.3379457289038497,-0.3973857500401966,0.19132036719662332,-0.07455302562459157,-0.31397474053399166,0.3749760455412329,-0.018629205094216287,-0.6018876586814402,0.07562272574758078,-0.014598985130082677,-0.01194064693424379,0.6411009091359775,-0.09092438563919283,-0.2755952184220594,0.596184907124211,0.49219853405255826,-0.31567437519810365,-0.42631276661458,-0.38684342001191707,0.7726749136710839,-0.27707619316342774,0.8068255473557456,0.11191027792374766,-0.30376688272636587,-0.5763074029783465,0.08771674234144722,-0.17109872032692797,0.740494850612602,0.18974254113263883,-0.1042112642265623,0.28876487704692494,0.9502396717977778,-0.12131071689984833,0.8589075674911366,-0.05306086250816945,-0.24863925915202875,-0.3214360091208173,-0.4288140335711069,0.8217302232813749,0.11466782381390761,0.32990952140055985,0.741830220794763,0.25040682162038613,0.7784846298968796,-0.23060725652399866,0.6285815480239916,0.362191684716361,0.25617192297474844,-0.399570578967578,0.8028069681475315,0.5447293583975891
ACC_sup_R,0.14829647531249612,0.08319260140207138,0.135904773836424,0.22006299987834288,0.08601995152342563,0.24442276700033108,0.42842156986901064,0.34492880531973447,0.26846198868893884,0.09189211653682285,0.6953795095184713,0.11202169716958407,0.27697879342863296,0.05594592372291829,0.14486742982751477,0.37739473374904575,0.2494440972337366,1.0,0.4383358989884533,-0.07164753796063038,0.5448232779715473,0.055964847485659316,0.07145898135111602,0.4429101129731818,0.636133041033147,0.1982983877800306,0.40948497739838413,0.18897561214389924,0.3609953751444828,0.3135525650488217,0.20165779310391188,-0.19035013492686115,0.36460540940299074,-0.06675220094009228,-0.13939009755160553,0.08227463602540186,0.4883943332071633,0.023258059003660184,0.04500455516358931,0.7584072487647938,-0.01758549230755658,0.30480172783143317,0.3822233585397208,0.26632570011683593,-0.061436967877892865,-0.004235324752176069,-0.042483680907969584,0.4095244999323806,0.34339161824050185,-0.08141653792818397,0.1488821792546816,-0.09446626477381412,0.13808049951244725,0.4432018510516706,0.033055353144509185,0.36829291151134336,0.20674640300402278,-0.15361678976097873,-0.0007176331927862776,-0.02366025721445006,0.10748783665991833,0.3330275650481994,0.026375315857118716,0.1718166497684799,0.23758420033870223,0.24321070999645095,0.27542505097341313,0.2566098949100316,0.13571712416959059,0.018251361479216056,0.2900436929704949,0.3931020527524593,0.07337343183350603,0.23856978347955615,0.32910190546179613,0.015315108066264552,-0.11883044930782999,0.1764265888282215,0.3232872659252094,0.26410765503013983,0.49615403535208374,0.25759533111615907,-0.038121151967010006,0.30547374784985754,-0.1442384860906545,0.32832159518013054,-0.15432631338443692,0.20882040411603947,-0.07561881762168701,0.5574454710759956
Thal_PuA_R,0.5472693354353138,0.24228846038373517,0.10529313283699572,0.5053756142507065,0.15242646542462723,0.3682413393500697,0.46376211630556535,0.28139782892585413,0.22197128247462397,0.19717076672720024,0.2604057982011778,0.2793480309220487,0.21871852336438596,0.1326113808200655,-0.004326159494470377,0.24550937893932614,0.20133913831787204,0.4383358989884533,1.0,0.3566168944770079,0.3312146089949359,-0.016180941655647603,0.29159577131181363,0.32060120510756573,0.2218676892290899,-0.2522188275936866,0.12867524332304578,0.5089439232504719,0.1303714950909455,0.12950887421512428,0.17832271516975504,-0.23836172185995552,0.18112398687825654,0.21696435186402052,0.30642025256583666,0.28556946280774986,0.4175746833276463,0.33149130132062643,-0.03604132186197043,0.5935227728080062,0.22838371688674972,0.8285856311912718,0.8779129316346188,0.48706835420272027,-0.21275337371058026,0.6003200952721366,0.24756602751509638,0.4885772832995275,0.32897246458084944,0.061908135928351045,0.11727015124229918,-0.043497833273968785,0.6354166567037204,0.6077745675815156,0.1406218327918506,0.34849920529638345,0.321980912109028,0.2888946366641958,0.01348970779299833,0.01793314128722238,0.22364190917044824,0.5952962474740292,-0.07060367001819659,0.1400167224426152,0.24796632654968964,0.6650960960548341,0.33916717947955916,0.2262631545628697,0.29871986307416626,0.09746509305870124,0.3575135732873883,0.296951161125937,0.24845284696585043,0.2661971334810104,0.6571088075774607,0.06846005594960643,0.10890352336369877,0.09281101872986793,0.5285928523742206,0.605985890942771,0.3742213516012432,0.5431181134483303,0.2981685967960703,0.367991112887819,-0.08654852641007764,0.14408107520968294,0.1309149864544468,0.5971778371607461,0.14918806658874886,0.5469481451929833
Amygdala_R,0.8896232827145081,0.8134513927451895,0.6810611015167204,0.8606959592752107,0.6204527260001604,0.6699746181948668,0.5999066664358601,0.41081379994745487,0.201727206271293,0.6582121580504342,-0.19638971307040812,0.8970352308161518,-0.2961356784117593,-0.22138590282772608,0.2913116684645117,0.4643140407760545,-0.31704709696206596,-0.07164753796063038,0.3566168944770079,1.0,0.267413064921277,0.3451721470226665,0.9227659914109392,0.6007098237387651,-0.17451030005376292,-0.6898986240501128,-0.4034863393398933,0.7655808066151242,-0.09203472238158192,-0.3227517353197979,0.6320339533024897,-0.4745528036077892,0.5463690311578044,0.9027068792168164,0.6343162756193279,-0.23302681926056806,0.6716180757369362,0.3075064529710264,0.37398974316749795,0.17878337280355322,0.8054413974417683,0.4247139882078348,0.6184385623800055,0.6025446610578099,-0.11518100230241361,0.753128955296298,0.8306353575644355,0.4492563825847674,0.6421953877381062,0.4488219296894167,-0.07151738186912134,0.35849242332606784,0.8375388172056716,0.3197522777722839,0.013489526423678492,0.7126614966897119,0.7098406521321236,0.9519653859210037,-0.5594063085123961,0.49477409536398137,-0.536460656534895,0.48125019088675114,0.47281801996405903,0.6774501567327489,0.4430900137396934,0.8650028956234245,-0.512699876825643,0.5932883707813073,0.8405418669887946,-0.006615450878767259,-0.2714199994443505,0.4403056438844987,-0.11984859285136414,0.5864173399890943,0.659142999334628,0.46962536263809673,0.7724646185325111,-0.4127761538699704,0.6799099413265908,0.5374985019377334,-0.14642224562865186,0.4903788147607227,-0.18061550483944136,0.5916860699279732,-0.5279635776404226,0.33272773453658455,0.17030085888800678,0.8302413474239406,-0.48625789009692694,0.2615848005723812
Rolandic_Oper_L,0.4253121397221025,0.15069993277742819,0.469494378186481,0.49300379430871544,0.3693337468818668,0.7056494596475217,0.7507913242350638,0.6865325517561992,0.46519801662567273,0.21458169500721125,0.19277993560659235,0.420325997389292,0.29120548110284294,-0.2760883448342787,0.4462623098986552,0.42505335929659926,0.1526053463731581,0.5448232779715473,0.3312146089949359,0.267413064921277,1.0,0.16834139331471115,0.33706410810044907,0.41024480302829414,0.29516273951271493,0.2064751455972843,-0.043249048388918514,0.09338778788589103,0.6394783954893944,-0.027861607241908764,0.09808077970402942,-0.13638849787897683,0.36891282575944717,0.27378103681974314,-0.22118360227527586,0.2386963891068894,0.6822383630317529,0.1334288161398872,0.4306333314859296,0.6470986984774155,0.3295216528073524,0.4059991814498744,0.4231615238817166,0.6096712193641588,0.1389832038928375,-0.04276609443099631,0.32858075621745875,0.5633437221511676,0.7688908361165857,0.10557152231788637,0.5222584436605296,0.26530203070970343,0.20932318910344822,0.40599017099079,-0.2990729469441929,0.46678824761705817,0.5461934022556901,0.1555498390086246,-0.3261377900964984,0.2683700982110026,-0.13634702183941871,0.4107201865626899,0.40928367396057214,0.49217665235351515,0.11010435239432041,0.3366073553045725,0.07329720908090329,0.5766233545192787,0.16625782223779326,0.3216065820476754,0.11527739173718259,0.20689871957172798,0.2180886462682443,-0.019062734942676175,0.4812212924336744,0.3230276651636077,0.4729194044589541,-0.06756696854661687,0.39671142264648535,0.5075227998127886,0.0467898966014139,0.13867896236656307,-0.24553865861400268,0.7777358178316931,-0.039296667920818366,0.6859560834419449,-0.38836154415073454,0.4276948033997013,-0.17756625458491343,0.6788209766561781
OFCmed_R,0.4222586466273149,0.48392530549009377,0.528678812528528,0.3222728965088226,0.42324456821516404,0.24046541023320955,0.306887191573274,0.2796964185289473,-0.017340477509788094,0.34255144744469707,-0.24133820165102554,0.45740618004191597,-0.4128670478564688,-0.4970988042184248,0.21675833424295723,0.4366859169859239,-0.4934335346452141,0.055964847485659316,-0.016180941655647603,0.3451721470226665,0.16834139331471115,1.0,0.5083978059689834,0.3861252951932572,-0.2421957716959365,-0.16588900209415702,-0.43728377171821214,0.16457704306172385,-0.019766440170024553,-0.4421666493815346,0.41854353158710544,-0.43547095077687525,0.4473243543440825,0.38149809212952995,0.008517049801118386,-0.40176062267106755,0.4008869686652283,-0.12810429814195498,0.45758880252009115,0.08090798289117929,0.4333958295589287,0.018291301297630333,0.18010956458785732,0.4493545674574448,-0.22384067173576344,0.12430976319024906,0.5173765029275501,0.2563586511073106,0.31833234097881785,0.18978491873693965,-0.2381476406008559,0.2270654068747676,0.2902383446502371,-0.19011724061740298,-0.3204479217146951,0.49826025697278664,0.5425325524655896,0.37918450406587734,-0.6091433392109373,0.36949735240591014,-0.5278032524432518,0.07050386560448692,0.3661006610069449,0.578582996068918,0.08067143056782482,0.2941128633221338,-0.5031731796871632,0.17099148659762545,0.26896000963695427,-0.029047496455822858,-0.5404271442201322,0.2956604288827595,-0.48909519263205764,0.11834206450462985,0.38220612676710286,0.4034753094612949,0.43169281560423833,-0.5660030004946857,0.14953993297214918,-0.01787238428169547,-0.34686786626276617,0.03202752344267799,-0.5587996844700247,0.4788496771370715,-0.41494545199157584,0.00782928312321659,-0.2656143363602186,0.44453528304237017,-0.5989271612545475,-0.13622227868831183
ParaHippocampal_R,0.9140639552788179,0.917667617997939,0.7450771704525503,0.8954819709607923,0.799088768737775,0.706164144131031,0.6568621431820385,0.558755590988728,0.231514998026416,0.77522419987884,-0.20300952553242005,0.9726878659635958,-0.3478942697792446,-0.428846878795946,0.3887111745764554,0.6487101780297518,-0.43177849988943173,0.07145898135111602,0.29159577131181363,0.9227659914109392,0.33706410810044907,0.5083978059689834,1.0,0.6853800472118643,-0.2370306639967084,-0.5918974190093013,-0.505347001910385,0.7031170204972778,-0.00716550142210102,-0.416485544760002,0.710071351168744,-0.5904288885144968,0.6552944085195604,0.8242559947642008,0.4648330238092324,-0.35137999044497686,0.7255153289959577,0.3032164192388668,0.5749736502407481,0.24412884114493782,0.9025341389029238,0.4038832479434044,0.5941332254195809,0.7434196417041492,-0.10314922936836418,0.6411560098536992,0.8573007683939738,0.5996042845379949,0.7399554211831569,0.5346962225391213,-0.10528275921935781,0.49540492084115306,0.8012962679686444,0.2680747499268811,-0.11473812874230538,0.8540714844055136,0.8653640245045626,0.9294214959197226,-0.7305385291969188,0.6683248955947306,-0.6125506713199022,0.4640300545440234,0.6542635811849872,0.7449841411140528,0.4453388541208459,0.8494445342058398,-0.5585112195387522,0.6315902827210382,0.7805919595587051,0.0039937566451047945,-0.40759535652399087,0.5563874151501357,-0.2631564662168573,0.5104518903164634,0.7464909462323214,0.6606773926089123,0.7267482515616446,-0.6030779879148717,0.5610844164131185,0.4370906116524486,-0.21276262180036745,0.5011842404877904,-0.37004647752502684,0.7013412704187535,-0.5922120385229643,0.3856298553068226,0.08450176701186544,0.8785246379961911,-0.6443221943699811,0.19784594130634886
Red_N_R,0.634881285316735,0.6922790855578341,0.6243560916284431,0.6344467496833344,0.4831836533968642,0.49020240261631054,0.5567973906948959,0.41585009297047226,0.0445371544928235,0.5609301352916537,0.21153954670128325,0.7025424881523538,-0.2171637207904487,-0.1695232390880723,0.129412533689733,0.7042305214104095,-0.19580608097219201,0.4429101129731818,0.32060120510756573,0.6007098237387651,0.41024480302829414,0.3861252951932572,0.6853800472118643,1.0,0.18515151950013803,-0.3836287438998038,-0.08182015662716889,0.6448369322775297,0.10546865679435775,-0.08318961421155646,0.6479821313001712,-0.5696339248284885,0.9191408003773012,0.5932075943191183,0.33581178724905736,-0.3358448795751069,0.7329867950066489,0.06209048100866419,0.3553406354486802,0.4895463289837086,0.5338997433355678,0.20910185201929976,0.4788801537522325,0.44746994230784315,-0.18591927395983388,0.4600189527240602,0.5686087360541061,0.46013812107463464,0.5832985050700081,0.20305274748045857,-0.13740888815785066,0.15425735981772518,0.5915470962046784,0.32349485039385156,-0.016607224705577277,0.7542402382815926,0.5860703347644869,0.5565894897615404,-0.4907471355072841,0.34184315420743083,-0.4684153808475092,0.2680777281031599,0.4029157077670063,0.6690377475570839,0.4705607876470568,0.6379633212321715,-0.37502476829337855,0.49057663362970183,0.6615023783953037,-0.054223370457849196,-0.13909574465669022,0.6125262984293487,-0.2501290748860816,0.5364311229729141,0.6180476403133612,0.3634562019381481,0.4237465334164648,-0.29734901958328036,0.6110629008489815,0.4177244380576003,0.10234611990889216,0.4619584432917716,-0.29814730420970054,0.5486214362191888,-0.6033707170071944,0.41125759705769926,-0.04523665908113148,0.6298363218588836,-0.5556582162784278,0.32359035442515577
Frontal_Sup_2_L,-0.14018015906289044,-0.2738698700663371,-0.08480874022025435,-0.11588203456737696,-0.303884052981179,-0.03261365138505451,0.11289998130408886,-0.04477450061659289,-0.044663543612682696,-0.20600221654251424,0.9026068422168076,-0.1706096968639033,0.3430299774186052,0.530480633128481,-0.2254662303282247,0.025082331040457345,0.47318416936142105,0.636133041033147,0.2218676892290899,-0.17451030005376292,0.29516273951271493,-0.2421957716959365,-0.2370306639967084,0.18515151950013803,1.0,0.2038398290064885,0.8266880723192636,0.1607673213217842,0.2402573752820179,0.7023475647927079,-0.04609528305083098,0.2057219750749469,0.1344964274915232,-0.07819801760318788,0.023905941015377567,0.28376470451683145,0.24216321250336936,-0.06876517062672285,-0.2572821168618409,0.5443996784851748,-0.30550912122062285,-0.019661349620317944,0.10626732034459069,-0.25831686556293426,0.11094454116965073,0.027926983457369412,-0.2811942502309957,-0.061429918520221234,0.020938497299791154,-0.20058823404556358,0.1893154514374892,-0.27978316067540326,-0.054384203795393354,0.37678205288528926,0.21677229262616304,-0.05864224022279773,-0.2960981228110193,-0.2955331312060374,0.34517046216296376,-0.313291241239244,0.19022166618857997,-0.008460324229218398,-0.31649034014236416,-0.05956929716178048,0.18780558218314455,-0.01742398542595034,0.255862304837324,0.1232805649111844,0.0981991294453978,0.011437117852415102,0.4751971543164672,0.07570351484301895,0.2891117500998719,0.30782463079098493,-0.098619259316525,-0.317623902355375,-0.1350217980640798,0.6277720512538052,0.37949247259223556,0.25126314353264595,0.6709936510528748,0.1269409329767132,0.25857864536475117,-0.07878066740603357,0.0728642297879191,0.2283868022729484,0.006683290776032031,-0.13123331538441851,0.16584881997259407,0.6079780675310251
