,N_Acc_L,Thal_LGN_R,Thal_PuL_L,Lingual_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Caudate_R,Parietal_Sup_L,Cerebellum_Crus2_L,Parietal_Sup_R,SN_pc_L,Caudate_L,Temporal_Mid_L,Temporal_Inf_R,Temporal_Mid_R,Thal_VPL_L,Cerebellum_Crus2_R,ACC_sub_L,Putamen_L,Thal_LGN_L,Insula_R,Paracentral_Lobule_R,OFCant_L,ACC_sub_R,OFClat_R,Pallidum_L,Temporal_Pole_Sup_R,Fusiform_R,Supp_Motor_Area_R,Thal_AV_R,Hippocampus_R,Thal_PuM_R,OFCmed_L,Precentral_L,Temporal_Inf_L,Amygdala_L,Occipital_Sup_R,Frontal_Mid_2_L,Angular_R,Thal_MDl_R,Heschl_L,Vermis_1_2,Thal_VL_L,Occipital_Inf_R,Occipital_Inf_L,SN_pr_R,Cingulate_Post_R,Thal_PuM_L,Rolandic_Oper_R,Fusiform_L,ACC_pre_L,Parietal_Inf_R,Vermis_6,Thal_VA_L,Cerebellum_9_R,Thal_PuA_R,Raphe_D,Postcentral_R,Cerebellum_Crus1_R,Hippocampus_L,Thal_MDl_L,Frontal_Sup_Medial_L,SN_pc_R,Cerebellum_Crus1_L,Amygdala_R,Pallidum_R,Temporal_Sup_R,Frontal_Med_Orb_L,ACC_pre_R,OFCpost_L,Cingulate_Mid_L,OFCant_R,Cerebellum_6_R,Frontal_Inf_Tri_R,Thal_PuA_L,Thal_VPL_R,Temporal_Pole_Sup_L,Heschl_R,Thal_MDm_L,ACC_sup_L,Cerebellum_8_L,Lingual_L,Temporal_Pole_Mid_R,Cerebellum_8_R,Vermis_8,Frontal_Inf_Orb_2_L,Cingulate_Post_L,Thal_PuI_L,Thal_PuL_R,Thal_IL_R,Cuneus_L,Cuneus_R,Cerebellum_3_L,Thal_LP_R,OFCmed_R,ACC_sup_R,N_Acc_R,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,OFCpost_R
OFClat_R,0.1283313536567492,0.4070135224794679,0.03382162757026225,-0.26562543203670946,0.4054254714108464,-0.019062734942676175,0.014076630064823658,-0.07165125344925113,-0.39627732990407993,0.030354721216165264,0.24423751803343363,0.3767098131477415,0.01615996068278415,0.3028701578478476,0.022446970031894237,0.43417486633831814,-0.5009973855980275,0.38021538026356916,0.10562177111965479,0.028287917088156766,0.23311958898654653,0.010013559317962278,-0.1386300057505156,0.2531746123147418,1.0,0.3804390770512695,0.28433773336076335,0.06723642490542886,0.1580827790434575,0.05864547306312952,0.18089049233140464,0.08648526070831761,0.2386242976355591,0.1933270139055004,0.24887469823418776,0.5333975667437194,-0.1757417529729274,0.3405588442766895,-0.30571796167827836,0.6420098026574749,0.10556571268194775,-0.014356374149436966,0.4697180094061503,-0.5041058207773746,-0.7115957169108765,0.4799198622478629,0.06255129379858368,0.07143179407716732,0.10976442668807887,-0.04836239789733137,0.3912140969614733,-0.07903650006570442,0.018696691537317036,0.40195752872560875,-0.34696679677564507,0.2661971334810104,-0.640447692447127,0.13059710028423283,0.05521773056915244,0.4305314458360063,0.19470902462072273,0.25573597656311325,0.085966659427917,-0.09125720261550557,0.5864173399890943,0.3241920329964242,0.1683663865772034,0.22008391935968719,0.38358099215035546,0.6211783714312192,0.3034285855998026,-0.16700148181540733,0.10176363097708754,0.6123040209536332,0.37695653457689704,0.6072936919511587,0.3473543758538593,0.291015447786531,0.6006954792606448,0.2516492976036405,-0.17382103724526013,-0.11342235278822187,-0.22336237822021623,-0.03800926498387163,0.26348591447779807,0.3869840501272049,0.0959761917766867,0.11945672573150663,-0.060962122401125626,0.10691644569517948,-0.2697118076973022,0.048245848307368666,-0.018313344563029056,0.2709842849236659,0.11834206450462985,0.23856978347955615,0.03523661142053684,0.4032890608549932,0.43821886224136597,0.8315527685301108
Pallidum_L,0.33464293314937593,0.7665453415599032,0.5169768128107003,-0.051871059158097164,0.6704309385316027,0.46678824761705817,0.6631334410061098,-0.6988487698953019,-0.6266075034067539,-0.6838809971183121,0.7000463303353927,0.8181077104615735,0.5638170588447504,0.683059446588886,0.28250540871107144,0.8276361033652169,-0.41872220422245854,0.6603196792855371,0.7060315770224391,0.5151583682865276,0.6943471343865034,-0.5924579691235017,-0.41836469132753107,0.6117575011336022,0.3804390770512695,1.0,0.5339604091291205,0.44822318577769593,-0.318628046282719,0.6652516407072986,0.8305770081915705,0.43118386534456976,0.5595014114851256,-0.5137980189044372,0.7766389178730096,0.7090369940844641,-0.5433345793020654,-0.020826280704642153,-0.48666829269689915,0.6827511323176729,0.7594649717660564,0.6734181343469031,0.8196770597429465,-0.5385845501015005,-0.3777977399853639,0.442388685438417,0.7326275178343241,0.7437360696313728,0.08492437040240092,0.6210879182846698,0.5721246674438195,-0.6581710240429887,0.639557040267844,0.5794884008137318,-0.04022724702804232,0.34849920529638345,-0.3002197887226841,-0.5858016173740522,0.4503178347413804,0.8224024890084304,0.771138364398901,0.30982844339951865,0.17733726408291786,0.6287083007223787,0.7126614966897119,0.8961982324258743,0.6909452340285845,0.20974772928907287,0.5547858944162946,0.6048743409097788,0.4299320846884059,-0.5610647014470356,0.7687224884202907,0.5485086126540832,0.5865850258124153,0.7665046730857804,0.5198909590014136,0.43546317239062415,0.6472469945761338,-0.2251624083698584,0.5922625289840999,0.002134585504283601,0.14352273484090716,0.6401619361506815,0.7202642973609691,0.6749528716008102,0.383789859778141,0.04821366243916961,0.2877646884548119,0.7708252023025906,-0.28815204616273243,-0.39980359461667386,0.48128110768757965,0.4517239313543278,0.49826025697278664,0.36829291151134336,0.6515468392784963,0.24825590661770558,0.49224965139269694,0.6232733639852298
Temporal_Pole_Sup_R,0.02685865038773534,0.6437727897645306,0.3638445474794387,0.08036611492424035,0.8369141326566703,0.4729194044589541,0.6138305486803773,-0.640425989826507,-0.30759955366765224,-0.6356554047851679,0.3909188111367905,0.7333725542267627,0.4064247967680647,0.4161110498604986,-0.004632692312139071,0.7137658030976333,-0.3294515030893594,0.8645982452369284,0.3917730329007092,0.32181834467608367,0.5767571338482156,-0.47425624907261194,-0.632724129778934,0.8587094437681573,0.28433773336076335,0.5339604091291205,1.0,0.2900288382974785,-0.5137624169279348,0.7492564665368765,0.7040462426088419,0.20855624796297348,0.8079040282275259,-0.27191922969301513,0.6117510946575154,0.7002298803549247,-0.6388572843743718,-0.30744679712612255,-0.6544621723230944,0.5421709879595542,0.7973991754170018,0.473726457953824,0.7258174646033356,-0.3562657787745529,-0.167358713128208,0.09903499257984157,0.3038998744113958,0.6122652719476595,-0.19635627528959704,0.4381257958267366,0.8661748035991695,-0.626738150582939,0.3920541811151594,0.0342433860288581,-0.05927945231371185,0.10890352336369877,-0.3406602497419066,-0.44569730643248096,0.205862448192791,0.6369016019884551,0.3846365451188346,0.5275871712239008,0.03502702991296734,0.3824006062868136,0.7724646185325111,0.6942685422393415,0.6067325272418634,0.6779372873163281,0.6883209550673545,0.8551137957482686,0.2585490280090396,-0.640219848024182,0.4642472419695779,0.5312046877259095,0.39750928022060544,0.5502366994588043,0.9538852085951883,0.35025298801807225,0.35952315910694677,-0.5968026162069102,0.531027569268456,0.02474276422315076,0.674526516988046,0.41452516244244303,0.340978482652896,0.8273106698878949,0.0483880611452618,-0.1489047135857903,0.21829558181110326,0.7004951704615244,-0.2439286194278445,-0.4962614622743085,0.2698173080954372,0.3338544604013628,0.43169281560423833,-0.11883044930782999,0.7049102983377898,0.02943260621754873,0.8492650028030898,0.5506374530701831
Fusiform_R,0.2252872679745853,0.24550034168535362,0.550307535665234,0.7432849194013886,0.11217177995890681,0.47446566486194636,0.43706834390697524,-0.13442087871931552,-0.12554541828363183,-0.18735825461422212,0.3066892807497548,0.3094377437281466,0.7503018695019392,0.683208686261487,0.7526988300996937,0.3611758260412811,0.12262751383503744,0.05731327644566474,0.603527957893032,0.42451896472455947,0.6275060767511019,-0.059907112114984624,-0.14034105957995088,0.040091415397037485,0.06723642490542886,0.44822318577769593,0.2900288382974785,1.0,0.11610632575728504,0.19499227104273395,0.535769769069904,0.5178655183476532,-0.01320630171244833,-0.1026940609718021,0.5378546060815828,0.3952340038681065,0.07303745195490531,0.07604141644877402,0.1020060698728739,0.24685105371626545,0.3881537398638646,0.6145419671625076,0.39146078594563505,0.22992411487897188,0.16301883848080118,0.34009843598444445,0.6261159536661034,0.4975267686282108,0.3996310544341476,0.8174188746790805,-0.018245051610817173,-0.1246712270990693,0.7020795177188961,0.5104244363240765,0.613625828026737,0.19094164925224447,0.07859772093189306,-0.05178094219332614,0.6210071558339708,0.6662614740528428,0.42607868423838646,0.05516720708047404,0.07859853397662436,0.5152446739171832,0.38361449532004926,0.2981516326729835,0.7812535208490665,0.10413101268769008,0.29601507626040136,0.20549686377832282,0.44437815550318704,-0.11889562029129153,0.6866585459189324,0.3203110891834348,0.24839333507227396,0.4095264760540477,0.22240077358390856,0.5476833943729968,0.3169176934225226,0.0661719557420308,0.4888030474150074,0.7760450676098792,0.2812177720234806,0.617299248850729,0.45849315010942127,0.06420183565106213,0.5145046630739611,0.6035100522964408,0.5996690243487182,0.25639164434900236,0.433824715185519,0.19771550337717753,0.8008082293156428,0.5112341880329411,0.057231914868846205,0.19296219511588716,0.20408445015410867,0.20589227869035687,0.24249738662662387,0.3231008065988378
Supp_Motor_Area_R,0.17131953504437902,-0.4178098514312587,-0.25366700933974895,0.3492164938726674,-0.5632790089829386,-0.027861607241908764,-0.39606990111333235,0.716806544922514,0.25759342868641344,0.7088591253306292,-0.24759256189341314,-0.42314198576293677,-0.07926436405759951,-0.161092839709154,0.31985000834097804,-0.45221091138510505,0.27768581884871574,-0.6423862199836653,-0.04197341875426206,-0.1615711482826773,-0.0934319473484981,0.857842002972359,0.399586136069451,-0.6922371147791714,0.1580827790434575,-0.318628046282719,-0.5137624169279348,0.11610632575728504,1.0,-0.747972891674607,-0.5563019664455205,-0.01359843399935507,-0.6624408789738874,0.7902562052256518,-0.37320691150864016,-0.35490253901062957,0.723768807816391,0.7754359754846397,0.6128066295407775,-0.21300589421452368,-0.655405866417364,-0.3848770192920863,-0.39255050589554374,0.387518309643554,-0.038428376651317514,0.18440011991511426,-0.12865823528737874,-0.5144153647772933,0.6447239340975143,-0.1612150581611881,-0.5967072888228433,0.780578009757102,-0.160272705492685,0.2905252286242096,0.3212758042378506,0.12950887421512428,0.18503334542471506,0.852827016315247,0.025859394110495076,-0.25312322263993753,-0.1916416741763699,0.07733173688883502,0.020485884608917395,-0.313180125354697,-0.3227517353197979,-0.5231605152762654,-0.10499984651324674,-0.35888153344276746,-0.21545713024714927,-0.3449769494689317,0.355867299672038,0.4944514502286081,-0.3065476377157112,0.16267233373378928,-0.13023582431454603,-0.17328804932889164,-0.5642065753838702,0.2681778445391654,0.004823103561486381,0.8084775021345133,-0.4277744958395931,0.47923445387881775,-0.31781733071822166,-0.29200140222850435,-0.16753767140771367,-0.5645517956954302,0.34798634890260577,0.3727994066326099,-0.0653215981060733,-0.6307837514032958,0.5914931360777853,0.7471750127756457,0.032775443349245044,-0.07577393433672498,-0.4421666493815346,0.3135525650488217,-0.6903873117535425,0.6171868999788449,-0.4648549644054393,0.00433321089800355
Thal_AV_R,0.04780097681150462,0.6990759366590698,0.4141429256666996,-0.11348785816716732,0.8176223424608215,0.47311000728138414,0.6478131909422272,-0.8245329212616819,-0.38841551422965026,-0.8401325542940459,0.5974158139857231,0.7255883668349944,0.3315088336355733,0.373528082368958,-0.13888456060251367,0.7576443901009982,-0.2275504675154291,0.8327286444436346,0.508556201795424,0.33347787123603967,0.4539151105877083,-0.7422794239369941,-0.5624285876341835,0.8804899272625037,0.05864547306312952,0.6652516407072986,0.7492564665368765,0.19499227104273395,-0.747972891674607,1.0,0.8436278042782023,0.1764006874665656,0.8575699743132643,-0.6634516220012601,0.6103342289131503,0.5493005569358265,-0.8016635093414588,-0.4384860075109225,-0.6812152185143483,0.4679537266099683,0.9119157247342934,0.6525044982827598,0.6781911172040284,-0.47938976893811563,-0.13112194103733082,0.06813037058021235,0.49412883299063354,0.7602430853836334,-0.30422200209745165,0.5263131332237039,0.8035663620489649,-0.828924128132869,0.41755568810342114,-0.028353887988976267,-0.20556779256416718,0.03952463332068849,-0.16794862040009784,-0.7709784545799202,0.14481422522187534,0.5721621530443247,0.5118404723946973,0.30299381248193585,0.11799639620358668,0.5203162710151508,0.5451535163126112,0.829555872039147,0.47558027817983006,0.41734641357168134,0.3862904544168246,0.6095888539608035,0.03694840168539393,-0.6905039545732468,0.5842315896807566,0.19898617444610484,0.32587090986569783,0.45654742956799055,0.7511132959172956,0.08596917016269948,0.2295459013504157,-0.7246320621056461,0.6738183423742777,-0.23521538496577896,0.5167495703935966,0.5059053354890223,0.3992471830712755,0.8302966820336295,-0.0036544128501536494,-0.3198037841967285,0.241528276456195,0.9210003795355478,-0.47813728844316017,-0.781216339174683,0.2922651977177919,0.2935374001257581,0.5589117442804427,0.049635173880958894,0.8205634707411842,-0.2272149506443969,0.5697240555661398,0.2973392963647724
Hippocampus_R,0.26084076369910536,0.8218403391833055,0.7240301214568385,0.10307982438656173,0.7417270367686206,0.5461934022556901,0.7834409604740745,-0.7466645993625527,-0.5280567150010667,-0.7624839396875817,0.7114093553247712,0.8524781500194807,0.6688651472296776,0.6618019945335046,0.26132787231393934,0.9014928453456741,-0.27360636657847204,0.736771964003059,0.7243760590602648,0.6173972100341748,0.7397272262075686,-0.6951025607899483,-0.48379957568301685,0.7370152375356287,0.18089049233140464,0.8305770081915705,0.7040462426088419,0.535769769069904,-0.5563019664455205,0.8436278042782023,1.0,0.5248056886850766,0.6981808711761444,-0.6285385634137253,0.7984318414017182,0.7064195269051996,-0.5945661077696245,-0.27856676766277283,-0.4884537331376346,0.6333264828242374,0.9360886479942389,0.7464296902720396,0.848073988132423,-0.4097814020310121,-0.13381972282925397,0.29964842053421625,0.7394977688845665,0.933434672761597,-0.048858617413212624,0.7654948011427292,0.658910173257895,-0.7448209159589186,0.6595008005849535,0.3244137121594395,-0.04188186017752146,0.321980912109028,-0.15983370841781883,-0.6899604762247367,0.40323547869826737,0.8620789814256032,0.7059759232973336,0.2374964217254297,0.14890714395897428,0.6874493362971077,0.7098406521321236,0.8782135637716952,0.746093848090969,0.3635340232848144,0.5584920402308373,0.621947407359666,0.32803618406109497,-0.626773157550214,0.8095316358625114,0.41555966834038033,0.5913338254977881,0.7146007086674908,0.7118727677728334,0.36698438377666964,0.5206603922430212,-0.44690614102637694,0.7416743757364308,0.03202657594312069,0.394498661783485,0.6807063120783432,0.6209997463237523,0.743619279424759,0.2921008903474771,0.03500064331937449,0.434710260830127,0.8702413957299436,-0.2505298541913798,-0.5061912753216367,0.5789280846416379,0.5600621845697328,0.5425325524655896,0.20674640300402278,0.8072945246925646,-0.01913803381283158,0.5956031166177123,0.49619868660650496
Thal_PuM_R,0.18778951673205838,0.5423833659983147,0.8604814236717738,0.3540225884780537,0.09742183837979843,0.4059991814498744,0.7295528266874356,-0.07356460879013492,-0.2549646632469236,-0.09348948551464298,0.2786785059107187,0.6054667413337331,0.77715394399907,0.46975809718604417,0.6002404309767672,0.6056081232847915,-0.17304713917725176,0.12791452910603898,0.5896345353781088,0.8099366730182722,0.6232447075197098,-0.18429929181972468,-0.06047572158429402,0.0773884769958592,0.08648526070831761,0.43118386534456976,0.20855624796297348,0.5178655183476532,-0.01359843399935507,0.1764006874665656,0.5248056886850766,1.0,-0.008475808230175125,-0.09084384853023177,0.42031481915348706,0.38809465234168167,0.20093946527632017,0.047854123403689906,0.2590463914459776,0.579490837788094,0.37848304684137646,0.21344063549136352,0.6343142060369712,0.05776645530541237,0.10062369398177705,0.2542573213426699,0.6896036668916216,0.6986284949971372,0.3456732783028159,0.5239218782520312,0.08639956103349393,-0.04643171225739051,0.4326118247613423,0.5741176212214321,0.0900443657757178,0.8285856311912718,-0.03299689534021669,-0.07042944048021567,0.3176765347541991,0.6832104792220774,0.531231900888678,0.0899298540815226,0.1087535735223054,0.29845075746443367,0.4247139882078348,0.32948282961908226,0.6216137931316998,0.17834541684149408,0.44506122373748946,0.209582382580053,0.6776409954529065,-0.171660016327278,0.3945705808220412,0.44146984663950084,0.8228701566554408,0.7092769062788838,0.21848104952759714,0.6379115346286393,0.6513157128653251,0.27055071285752325,0.16667304993379123,0.3315282922621142,0.0960113843416758,0.27422365226294615,0.3110343617783811,0.10824815820528187,0.7333832991554655,0.556722175624731,0.6372246521765719,0.2412078785404204,0.3966790565431609,0.3013060093483288,0.4870795002938878,0.8433366538556369,0.018291301297630333,0.30480172783143317,0.1926801360369607,0.2523471834900677,0.2822844429917015,0.26335497948996206
OFCmed_L,0.06725025113498459,0.6864942059626887,0.1868395146934914,-0.2699986146842153,0.8663584073287057,0.3838075714900284,0.48208368986062616,-0.7745736629436627,-0.40044689333647054,-0.7532857233648269,0.5151788241534402,0.6830417638198664,0.15710293845776888,0.23618207215306883,-0.32038272967527803,0.6916287482768992,-0.36706906475796824,0.9038077204495847,0.33876140568726887,0.2524672714709004,0.3712533625715837,-0.6151376367489966,-0.5334971213620311,0.9241981584754266,0.2386242976355591,0.5595014114851256,0.8079040282275259,-0.01320630171244833,-0.6624408789738874,0.8575699743132643,0.6981808711761444,-0.008475808230175125,1.0,-0.4671679636095407,0.5386932863072483,0.5642443313123084,-0.8334404708235832,-0.35276505608131825,-0.7925121483022091,0.4784655431985967,0.797571366311412,0.4477470897222563,0.6250748424494345,-0.6173930554923344,-0.26626158460686594,0.046146965330019905,0.22389458389059147,0.5662600784253645,-0.33962667252107265,0.3467604911065292,0.9021422068157309,-0.7432475284386711,0.25245061753171033,-0.11130674760233258,-0.39626158244702764,0.046597433130939565,-0.31681533646025356,-0.63687845753114,0.0031884967186506397,0.47450326469438336,0.3540948024085449,0.43220095448235063,0.07749907859170181,0.3724602920000919,0.6105730962240954,0.7696254135090682,0.3475006247059633,0.48875586953974437,0.45797451737152306,0.7426922606978704,0.03247985879816536,-0.6445042868581484,0.41640372721280156,0.31148582239807143,0.32598919341667565,0.4231856050372793,0.8150830661553629,0.08061925538497752,0.25439374346207555,-0.6884964156714144,0.5349769191066173,-0.380148516503524,0.45083102347846626,0.33393456158316304,0.35102751707736823,0.905942998219519,-0.1597281027804887,-0.5255512224212617,-0.0771150560656984,0.8076120216635663,-0.571759804721474,-0.7686987873139884,0.0999248479639757,0.07851459133414956,0.5598231573996312,-0.001533771351908748,0.8128829695007704,-0.15206778562950107,0.6406577020014583,0.4242113787805877
Precentral_L,0.013308778189136092,-0.34839071920999853,-0.34608941909853314,0.30135098229676666,-0.4036323945804243,0.05686380631250565,-0.3680196205454345,0.7025808208683982,0.4257018246895334,0.7107605165157346,-0.39129494619542077,-0.389855123639235,-0.24373432204633028,-0.47018764999556606,-0.057072585037471014,-0.42577184986982114,0.21955776500288934,-0.46065103982334027,-0.2255924525055672,-0.20897824750722563,-0.14967109993367655,0.8811836704957984,0.3253682302996335,-0.487370792621921,0.1933270139055004,-0.5137980189044372,-0.27191922969301513,-0.1026940609718021,0.7902562052256518,-0.6634516220012601,-0.6285385634137253,-0.09084384853023177,-0.4671679636095407,1.0,-0.5287375353979817,-0.4026021254161038,0.5448764798361274,0.678206723597386,0.41571439601653143,-0.21421214611570166,-0.6333771801565492,-0.5784505837261139,-0.3938901600630504,0.3124415494225228,0.004139128490518613,0.014096337493317153,-0.4109008517836276,-0.5647466702061616,0.5527094144138571,-0.3158975062910935,-0.3194433040059045,0.7718281240108366,-0.42783461604912876,-0.051304245298238856,0.10381520960759442,0.11151415275058268,0.11971112373495717,0.923890210575213,-0.32720491629763093,-0.34140327396585013,-0.4349449357160805,0.2852867344426008,-0.02133590073174035,-0.6023492570896231,-0.2949809623245125,-0.5941505626410346,-0.20521636340176486,-0.03418242900839977,-0.14459971382088493,-0.1943599224674688,0.25678162135848326,0.4416521760968244,-0.6083140876396275,0.15596174081499747,-0.11067696977229444,-0.2213594004741109,-0.3305944449137739,0.21290462163427745,-0.11521403420630542,0.6682008052366181,-0.6264548699439346,0.35371111364071117,-0.10255801380382841,-0.6074887418770101,-0.4587833029895843,-0.36841852619952237,0.1654898327212097,0.16922685997574222,-0.07326471812653239,-0.6521152917644099,0.49107743935611176,0.5987199625000418,-0.16069843698107253,-0.06009574840712182,-0.5037936032340791,0.20785632155462508,-0.6141007225491355,0.526779012450101,-0.2687506015761898,-0.028225538001416056
Temporal_Inf_L,0.1283875771469211,0.5890048890933788,0.5012009937132303,0.007089853474179623,0.5225050591898476,0.3295216528073524,0.5542050039123726,-0.7668507600084913,-0.6273197493859048,-0.7366215131927467,0.5558369672611044,0.7030089011158408,0.7487846685339603,0.8726398047813482,0.4511224171188598,0.7597712850125308,-0.5473434405848464,0.6021144296035592,0.5019049939391613,0.42657090485253,0.6093231550690101,-0.6578151746610666,-0.44562722265451493,0.5243590816485111,0.24887469823418776,0.7766389178730096,0.6117510946575154,0.5378546060815828,-0.37320691150864016,0.6103342289131503,0.7984318414017182,0.42031481915348706,0.5386932863072483,-0.5287375353979817,1.0,0.8706876913138296,-0.5176236696809183,-0.24147564603742191,-0.5594944030318355,0.6603362898900101,0.7797400472127376,0.7341241972992418,0.8111678892346167,-0.4284621095489322,-0.06387006731865937,0.3392930573440126,0.596198095185487,0.7066368419817403,-0.15050200284487214,0.632279148685008,0.46877021854985423,-0.7620746886337789,0.8977577834840015,0.5281106892612635,0.1489001468178219,0.22838371688674972,-0.42622432345719097,-0.6563615611916263,0.7508888987860616,0.8256846803076967,0.6668757228732852,0.0409743510908551,0.08346940111362851,0.8688181660819692,0.8054413974417683,0.7709325404477251,0.7327138269631284,0.34933642956818695,0.5102584940912763,0.628849084551532,0.3223374492471183,-0.5695387580670795,0.9091235176052903,0.3679094327826959,0.5072165160410455,0.7266575530804535,0.6322187531765122,0.4613697131676362,0.6453820818122861,-0.3270137441928245,0.674016866023094,0.1523639811556822,0.20069476964649358,0.8284685600755359,0.9045753428674652,0.5476665140250202,0.21902095763165338,0.176792590878041,0.2156338164201134,0.6990811815238521,-0.22655708276577838,-0.28004409795585583,0.5421529160200853,0.3745586003253076,0.4333958295589287,-0.01758549230755658,0.5984364802945816,0.0638953089458533,0.6002558623661687,0.5697416483753223
Amygdala_L,0.03188138009909562,0.6039547437576782,0.4238763692288279,-0.12214147685529633,0.6006475566620109,0.1555498390086246,0.47991328738478234,-0.6132626442053789,-0.6432785881011771,-0.5391909030679534,0.4626446307604211,0.7272673082110175,0.6079055905672054,0.8131849249208596,0.3650703566672022,0.7817225382390971,-0.7050072195934789,0.6972518990222998,0.3718013019814368,0.3374950247770529,0.5227425463727192,-0.5690391664626847,-0.529739624343662,0.5646156849387124,0.5333975667437194,0.7090369940844641,0.7002298803549247,0.3952340038681065,-0.35490253901062957,0.5493005569358265,0.7064195269051996,0.38809465234168167,0.5642443313123084,-0.4026021254161038,0.8706876913138296,1.0,-0.46463707905468316,-0.26802044584661056,-0.5593361082984831,0.819910649251609,0.6830077075737613,0.5456889220048349,0.8660609217192172,-0.5210784421405608,-0.30085969172319005,0.39820588418423825,0.45399525760724807,0.5874991737233558,-0.2519293343884162,0.3974694034024657,0.6006858438117252,-0.6418065156713092,0.6629338334522602,0.5242855792833876,-0.07100048798094002,0.2888946366641958,-0.644984704157475,-0.5038042072586397,0.5670943265954841,0.8322158076574356,0.546724130517918,0.10432209575926442,0.08939622414138945,0.5777898112898602,0.9519653859210037,0.728754594116489,0.6251595406457151,0.48767125042601134,0.6532100932097518,0.844568634314218,0.35032696571050187,-0.5959488116876288,0.7084598432399605,0.55536131851588,0.5578641043921018,0.8300297193284648,0.7415531021205533,0.5000492309108819,0.781468913631145,-0.28531682206423026,0.42062782487648,0.039458686968662816,0.12286763684737217,0.596414521201187,0.7492287958183258,0.6058765160218671,0.17031572942905435,0.2063495578602486,0.1386658917881768,0.5774681139904809,-0.289063395329834,-0.1854040193715848,0.3836574341663397,0.41317720204779873,0.37918450406587734,-0.15361678976097873,0.5150419870121011,0.05707373645309778,0.7812600849327479,0.788091919475694
Occipital_Sup_R,-0.019103127302563853,-0.5416708486489239,-0.03221596809606623,0.4006577283316012,-0.7628937705823515,-0.2475557483544756,-0.2941046587577507,0.8856439236953162,0.38775601588905195,0.858185991545002,-0.49298575109427656,-0.5132845234225255,-0.008280353713356253,-0.19369295550373375,0.44757825003278895,-0.5624176516039471,0.3837533100575941,-0.7781591031469132,-0.18786195135464134,-0.0139556769468706,-0.21831264734425204,0.7073575308913651,0.449862975864533,-0.8036531420537983,-0.1757417529729274,-0.5433345793020654,-0.6388572843743718,0.07303745195490531,0.723768807816391,-0.8016635093414588,-0.5945661077696245,0.20093946527632017,-0.8334404708235832,0.5448764798361274,-0.5176236696809183,-0.46463707905468316,1.0,0.3425799207832712,0.9417793975081805,-0.3208632409769133,-0.7211110103674006,-0.5272733020826081,-0.4866668584323615,0.6782663856817368,0.2348322218515707,-0.06754328751216189,-0.11604180505680645,-0.4357521750355833,0.41528381498822686,-0.24401401048353835,-0.7757624223986846,0.879421960924398,-0.27441009702097174,0.1645522711411167,0.30557285476370216,0.21685178793551732,0.2832658911997055,0.762562614922289,-0.036130249123190454,-0.34356733706564396,-0.2930005747866163,-0.26559488003785076,-0.10414649084430792,-0.40583633851483497,-0.4541827845665011,-0.6890236684272453,-0.19852527492281227,-0.3291056133700547,-0.2445062891258767,-0.5422335743749178,0.22455706020464666,0.5576964096715005,-0.4027167015665987,-0.07224939640000147,-0.1172773251367002,-0.2792102325024547,-0.6475606935922441,0.13533597265701955,-0.1122210759603802,0.7066279194913941,-0.49941952282074076,0.4292926577385753,-0.3567271444012693,-0.3544479457821234,-0.36831665807930847,-0.8122969585823904,0.3440046899244394,0.5407014754621381,0.09446978911372157,-0.7470585598932792,0.7528974424736324,0.9048959275761536,-0.06612472332271246,0.050015266735669944,-0.5674787137338353,0.01915195457242586,-0.7407643706415329,0.21267834165359092,-0.4754020736615081,-0.2856222542472227
