,Cerebellum_Crus1_R,Temporal_Pole_Mid_L,Heschl_R,VTA_L,Putamen_R,Vermis_7,Thal_VPL_L,Olfactory_R,Occipital_Inf_R,ACC_sup_L,Calcarine_R,Cerebellum_6_R,Thal_MGN_L,Frontal_Inf_Orb_2_R,SN_pr_L,Thal_AV_L,Thal_PuL_L,Cerebellum_8_L,Cingulate_Mid_R,Frontal_Sup_Medial_R,Rectus_R,Thal_PuI_R,Thal_VA_R,Thal_MDl_R,OFCmed_R,Olfactory_L,Precuneus_R,Cerebellum_7b_L,Frontal_Med_Orb_L,Caudate_L,Hippocampus_L,Frontal_Med_Orb_R,Frontal_Mid_2_R,Thal_IL_L,Cerebellum_4_5_L,Thal_PuL_R,Cingulate_Post_R,ParaHippocampal_L,Parietal_Sup_L,Cuneus_R,Insula_L,Thal_LP_R,Precentral_R,Thal_PuA_L,Vermis_10,Thal_Re_L,Postcentral_R,Supp_Motor_Area_R,Thal_LGN_L,SN_pr_R,ACC_pre_R,Rectus_L,Frontal_Inf_Orb_2_L,Vermis_8,OFCant_L,Temporal_Inf_R,Pallidum_L,Insula_R,Cerebellum_7b_R,ACC_sup_R,Temporal_Sup_R,Cerebellum_3_R,Thal_VL_R,Temporal_Inf_L,Cerebellum_Crus2_R,Cerebellum_Crus2_L,Frontal_Inf_Tri_L,Rolandic_Oper_R,OFCant_R,Temporal_Pole_Sup_L,Vermis_3,Frontal_Inf_Tri_R,Vermis_4_5,Amygdala_R,Putamen_L,Vermis_6,ACC_sub_L,OFCpost_R,Thal_MDl_L,Lingual_R,Occipital_Sup_L,Occipital_Inf_L,Lingual_L,Vermis_1_2,Occipital_Mid_L,Cerebellum_9_R,Thal_MDm_R,Temporal_Sup_L,Thal_PuA_R,Calcarine_L,Occipital_Mid_R,Thal_IL_R,Temporal_Mid_L,Precentral_L,Hippocampus_R
Calcarine_R,0.23958503164282077,-0.2177536629141521,0.45583613712882237,-0.583872701158951,0.17956207744790145,0.4326632276773249,-0.30172714942488743,-0.5214136996677307,0.7160565842934389,0.5745387975305126,1.0,-0.04301351488133357,0.07204582838812106,-0.5689650866860901,0.22208329418699263,0.07357155011024571,0.209791539238191,-0.18159395871473896,0.5833626576858889,0.3241424589637442,0.49126062839430945,0.6935781216277608,-0.3307903727804388,-0.18393661409688297,-0.4932185107889294,-0.48515984072042834,0.8274620461607209,0.5843357285347821,-0.13737116051830545,-0.2629972407485414,0.026573651421395464,-0.5676252372054384,0.5790394323082969,-0.022148168919396555,0.46268160513227463,0.4045650856232404,0.15988363071954653,-0.214035799462925,0.6250412079973121,0.8316283018633607,-0.12781872388399385,0.28500121553159596,0.62798490819589,0.013261975506141032,0.3922098215637772,-0.2797949101439429,0.6313229582348654,0.6459510049785698,0.17764661346973054,0.038370191204086024,-0.007348683443456859,0.0971795270564495,-0.6110943369414211,-0.10713961871013106,0.27816253331690705,0.10406721675632039,-0.2750138485632929,0.16573729313615018,0.7244352479116323,0.07103725798173122,0.27170190100317637,0.4000211309903744,-0.28752394164255884,-0.16070552699369478,0.35492307723056277,0.339182097527907,-0.22553771662392477,0.5819888581050585,0.39429438591422583,-0.36349560826720845,0.8073656715409171,0.10705446457307567,0.11453732836226939,-0.18115414916892592,0.11799978843481101,0.14649980215136227,-0.5970643140428852,-0.13113429366863785,-0.08574675205811026,0.8023552486774919,0.7996494670953217,0.4028478284611788,0.8389385960466689,-0.1430863649692957,0.840395394216123,0.6183743953122821,-0.17709451034838394,0.18936195009406878,0.24340766036836625,0.9619136970211805,0.8122059144263387,-0.49877788890143904,0.39648922640217754,0.5079779059416007,-0.26285415498705794
Cerebellum_6_R,0.8023221444668307,0.4141787236235026,0.4000521451413531,0.4169281359659312,0.5848077028427896,0.2132082626017688,0.6468230687683133,0.5363440936193886,-0.22734086255085287,-0.30765342007606833,-0.04301351488133357,1.0,0.3464000196407332,0.42845295072399064,0.23505333660555544,0.3959439912450666,0.540084045752261,0.8118912408764233,0.31603212923660734,0.03605117933295298,-0.09436049203065966,0.13003779010730657,0.6822518944163679,0.49152029861841473,0.42324456821516404,0.6521876188864205,-0.30290510208413207,-0.40178725496676865,0.16304483081882,0.5961111524702852,0.760367271608553,0.2968372757414637,-0.14234506295573557,0.43571847097364685,0.5702933911748602,0.26646944109285425,0.7034429507701345,0.8223564759327919,-0.6879122193324215,-0.26417734646513946,0.6642410215987369,0.3301207585714976,-0.565317462987736,0.38247854325745123,0.39033242352701947,0.5678575270822194,-0.6347984444760031,-0.3065476377157112,0.4536886124799162,0.3187566141799972,0.39933162778931836,0.15532992902163023,0.4091600111159522,0.8637915657999283,-0.3519562553335912,0.8860531470832861,0.7687224884202907,0.6160701606867025,-0.2802118475277004,0.08601995152342563,0.7406434172363132,0.21253087714680904,0.6422836008374386,0.9091235176052903,-0.279515666465507,-0.5425088309515025,0.4684875308060511,-0.03655870604529623,-0.4605857241617908,0.46885970720309544,-0.11158387589002325,0.2687897854050275,0.7714135874179746,0.6204527260001604,0.6213837315956239,0.9290178478664803,0.454714265404201,0.42690024122997183,0.6836746215281826,0.19508095519820937,-0.520313680504985,0.01432451629976888,0.2642603474701777,0.8074866952203484,-0.43785616138728356,0.31954654717700004,0.6477090773006994,0.5817857423445295,0.15242646542462723,-0.05180786830376571,-0.35637670013965467,0.6948968300057727,0.7338333113899577,-0.6083140876396275,0.8095316358625114
Thal_MGN_L,0.2484535797083473,0.15473229626675153,0.21922310435118675,-0.14872600962952537,0.07597187057052716,0.28110062768099653,0.1021349434284069,0.04132439549825251,-0.0034320594119105195,-0.07907607722140243,0.07204582838812106,0.3464000196407332,1.0,-0.06558969917668293,-0.1589150603652061,0.23267063265559537,0.06573094644172225,0.18041301829399492,0.025917857381316627,-0.11972737128369444,0.20766403523120774,-0.032051895982754236,0.08695615514401302,0.19939601839602286,0.13032097288588507,0.13094731011588193,0.00228751849696394,0.060317652923777054,0.02166820083674699,0.00650067868925189,0.18297267416344645,-0.043306672799167244,-0.07526993450903872,0.12272908826585352,0.13745945004094381,-0.12615672691926644,0.1476981539344834,0.2587317217087823,-0.07392131598963808,0.10994481601919057,0.05480897297211909,-0.023694515602194637,-0.16023155410427467,-0.04226123633020769,0.049032409172784605,0.20231118438958856,-0.1626465190724345,-0.04151390227127757,-0.038081684930777106,0.0997758496512759,0.1405165021585699,0.2964388374032817,-0.065917232016642,0.3377763554834218,-0.12199364324079041,0.3819700745963262,0.15236748351903884,0.04075736770475735,-0.04453110870057319,-0.27157690432348774,0.12145730879913186,-0.05092023067493377,0.09259194441486203,0.29100660561665176,-0.21977147529206073,-0.19794113029539614,-0.08273490295202228,-0.19593741613014926,-0.1555669020246556,0.0737016335876983,-0.09758956367681575,-0.06112186981046019,0.13221298990331914,0.19793887481056702,0.04185590024044042,0.3119187575882276,0.017828553718458588,0.17224814011240647,0.03788134154953296,0.07513321619451108,-0.02971227544645381,0.19490721015379503,0.12237239265416916,0.2369625798745291,0.013577590620446505,0.04797773324522017,0.15225537502759162,0.09513150876554072,-0.028167818355897007,0.08186442307406022,0.04840219855214068,0.07713996814432968,0.30400101978948857,-0.2260070965692956,0.18219890985863224
Frontal_Inf_Orb_2_R,0.04366100205503094,0.7253432321159209,0.14471186703873834,0.6580918017733632,0.38342906987879893,-0.5043642125316861,0.7645948054967286,0.900769178170105,-0.5679182056272528,-0.5933521462314907,-0.5689650866860901,0.42845295072399064,-0.06558969917668293,1.0,0.2629551756526578,0.22778645993180188,0.33010071448868394,0.49853761416386977,-0.038059272999464,0.04513825417409853,-0.5529105708355617,-0.2662545132763878,0.6655122938248649,0.5478010277490225,0.528678812528528,0.8697205655380462,-0.5499512344612936,-0.6043248398952582,0.48797438159752926,0.7876897870488803,0.5868613727938988,0.8517064948813674,-0.3646617040147475,0.3558333484025204,0.20277466673817424,0.14508024357009225,0.37733855926172666,0.6972419805544335,-0.7161226459013416,-0.7082981769421771,0.7288401706233776,0.2826209912594538,-0.591670516011583,0.42345120724637136,-0.02857391156881811,0.48115518289165166,-0.5353837250873855,-0.5632790089829386,0.30740541580332403,0.25092538020312716,0.6107929101228916,0.07343345936045617,0.9412945057382761,0.33737520668622795,-0.5698777289649173,0.32600058544338506,0.6704309385316027,0.5633105531494609,-0.6222125448241801,0.135904773836424,0.4861169166637849,0.10175085869955647,0.7372138092893455,0.5225050591898476,-0.2979934173620322,-0.4232844751071725,0.822557810924934,-0.1563807360336232,-0.6646769878345099,0.8323774387583637,-0.4387410630687168,0.491138502020902,0.571010011592886,0.6810611015167204,0.4206413460643209,0.23518478643137328,0.9195309190802965,0.5902612579827705,0.4895932927849796,-0.17577278256535114,-0.7293558850262178,-0.45644516516015404,-0.2524989192366767,0.4790357017897931,-0.7794335159781967,-0.35452088879537014,0.5638428505478025,0.4850565807767004,0.10529313283699572,-0.46832813063051687,-0.8195821984135008,0.8013568542572801,0.17849047268203766,-0.4036323945804243,0.7417270367686206
SN_pr_L,0.21175818306471944,0.1500885490067945,0.4542804956023192,0.05044835161646148,0.6959010827388172,0.0976812531737484,0.4094732356621941,0.22499059656939926,-0.10935473617277555,0.3747708129092979,0.22208329418699263,0.23505333660555544,-0.1589150603652061,0.2629551756526578,1.0,0.4395920295789608,0.3587201316815326,0.13837061349690383,0.531592617318866,0.6017668973927508,0.08898383278284652,0.33648210761909864,0.3477713163070876,0.4056687843042137,0.04665987820899792,0.25825637977743465,0.2892152373065483,0.0032442041824723594,0.07048885986000718,0.42025125045707956,0.4816737685414525,-0.0407803069655498,0.4413967276370473,0.5622325932151657,0.47547860719594937,0.20736562952701093,0.3898308451719245,0.387006505180827,-0.028816977804374592,0.17093120451137664,0.2968265892175338,0.40237566588300305,0.22382623001017124,0.5387737353530785,0.22432389466327668,-0.1736742634533907,0.19750123470665004,0.33078883467695314,0.40207768452042775,0.6690593798364562,0.33612041594637154,0.24710001724773656,0.22612374300833787,0.27522527106770844,0.053492538992630366,0.2482786554345876,0.3549398127900667,0.5071304697644885,-0.034587954169891126,0.4884418343570907,0.384889814279516,0.3199366395794589,0.4064112108144103,0.24209723494927604,-0.06516650309126426,-0.15788169539671332,0.48944714854772897,0.49221912992327543,-0.014462877077958982,0.17085601202997028,0.30071952818177294,0.5819979887467718,0.48871057140668056,0.33927239624663436,0.49935342655669307,0.2230105364253181,0.1335747312629712,0.4583444876271361,0.42399835926902957,0.26090381093374343,-0.005099450504536833,-0.232136350917774,0.29906514722192296,0.12952493710841695,-0.019405312016882174,0.11028810023375736,0.3481855400289203,0.4684752897056093,0.5102737266053928,0.2816978652001747,-0.05829159611608733,0.11057073195172741,0.3060758053855659,0.27656767638216195,0.28524429879685415
Thal_AV_L,0.44987517014949985,0.5180165298891427,0.6099552746013591,-0.20104624015329162,0.6556627134311964,0.5539459585644521,0.5675231047011922,0.44636185036325193,-0.35627847398673634,0.23984768013383043,0.07357155011024571,0.3959439912450666,0.23267063265559537,0.22778645993180188,0.4395920295789608,1.0,0.3547214241106111,0.02069610978975684,0.5455838634629947,0.36657326007712243,0.41626212081011615,0.2588267148808984,0.44724568317496766,0.8099941332802444,0.12430976319024906,0.5021470940268129,0.08961839486913557,-0.299746321876855,0.19508448106725482,0.5600928021929811,0.647883356935206,0.023037007726384506,0.24729741803287988,0.9031853688516972,0.1486425923523004,0.0313994448549052,0.37018820407992703,0.607845148459711,-0.19838113361905169,0.28769309875022164,0.2110089886734763,0.4274251392866293,-0.07236082133188089,0.6985410315429387,-0.2991790812299345,0.057930592774580056,-0.08322483326393856,0.10094207138731891,0.3742305801929217,0.512536732270528,0.5884054563706266,0.8075590099555459,0.2352513887726065,0.5858291825874681,-0.1974403723946748,0.6323070569685272,0.5103278409105781,0.3852283523484944,-0.2961406571564898,-0.004235324752176069,0.41573823859426356,-0.258146334602284,0.6553031384270632,0.5818225778975264,-0.7104076258309996,-0.5513814811991596,0.3889639674784843,0.006377667823084458,-0.2552185613258683,0.3469100176305064,-0.15283072717890744,0.6390063997085458,0.34494897447138506,0.753128955296298,0.2380034587855332,0.4260061408061552,0.31250198902138515,0.7415444146423675,0.44887649447837136,-0.14564632002596106,-0.20814360255751568,-0.348122945164015,0.07494665479938487,0.12874097982712365,-0.13007547822000984,-0.12451713522240776,0.5360782718675489,0.6676412339874657,0.6003200952721366,0.09577919052560961,-0.12303525104206697,0.14673655570038255,0.5109135148877845,-0.024919973688137014,0.33350396703903207
Thal_PuL_L,0.3453778951947997,0.37235834814095914,0.44991895220121175,0.22067458898969955,0.6326061941096306,-0.02339639726582528,0.7084681781504287,0.4486693486901398,-0.025378107648187147,-0.02302666947904819,0.209791539238191,0.540084045752261,0.06573094644172225,0.33010071448868394,0.3587201316815326,0.3547214241106111,1.0,0.41249960509234973,0.46241367329656374,0.07877074457800542,-0.17902620750021334,0.6966596575740409,0.5942551025027242,0.500819219020897,0.23483861878286336,0.49062890551634797,0.05477119560901534,-0.23508843741641192,0.187898044665287,0.6779985920137354,0.7164015257467666,0.2370236588750703,0.034995470696206725,0.3182962678178623,0.3360868182157168,0.6648855736023936,0.7513464108047572,0.5053611974115694,-0.2841870251206995,-0.002239879939458387,0.6701120577927382,0.7896819364238129,-0.35852529224113305,0.7345218083676023,0.4439521509052939,0.1757913640882889,-0.3042976229992511,-0.25366700933974895,0.77533594077225,0.22718475477117958,0.4723544762160274,0.08170592207715183,0.30398317641153555,0.34612391957540595,-0.17247481708213097,0.5307345326870112,0.5169768128107003,0.7173935611549658,-0.19585951401557644,0.2629025632057205,0.6679935102740661,0.3555912041672744,0.6635689380784191,0.5012009937132303,-0.05741176958851847,-0.30177590202981563,0.5070816507660284,0.24390523838230932,-0.28540249111856564,0.3886368503513874,0.25027606574842515,0.3703598985778471,0.6103040111913661,0.4506468649896385,0.6549027901467173,0.47814205027724077,0.3065693822637028,0.265928353715115,0.5902368588999393,0.327706557707205,-0.15888694608275208,0.038248640677939,0.2351280514917353,0.3971519891993948,-0.008446464066101828,0.05821433829792177,0.6344631772708034,0.6788747742622864,0.6027403126435804,0.17509954064052635,-0.0670317647698379,0.4732160147293939,0.7380454133936641,-0.34608941909853314,0.7240301214568385
Cerebellum_8_L,0.5628420517269189,0.3189640937863319,0.13942697539644713,0.565069827516377,0.3661565313985108,-0.17276903195775384,0.49578840790000894,0.5044855274540815,-0.08527009724875165,-0.5522561921014145,-0.18159395871473896,0.8118912408764233,0.18041301829399492,0.49853761416386977,0.13837061349690383,0.02069610978975684,0.41249960509234973,1.0,0.029909415916989823,-0.04446492063628661,-0.4863688964723926,-0.017124592616702967,0.6070427145454945,0.2280030330117561,0.45758880252009115,0.5741962150421561,-0.428267557946402,-0.29242812337324886,0.1508937009882371,0.5110233157098129,0.49661152359808824,0.4802212869047619,-0.26739847395193755,0.07739358551951718,0.42678116665378624,0.14047471727426883,0.528834670761478,0.6031039861442868,-0.7011083775300126,-0.4947354314181433,0.6982130558859783,0.10920159316178167,-0.6188349638120002,0.1706910052591792,0.49271372776549943,0.5653909592209602,-0.667460373930944,-0.4277744958395931,0.3567868684434887,0.08073845892819766,0.3175329396797197,-0.23510940263856384,0.4598919334799821,0.585417089366152,-0.34053211435102126,0.5610288018515578,0.5922625289840999,0.5217103154763709,-0.18636303148290717,0.04500455516358931,0.550897861958616,0.3455860681328513,0.4856654875578264,0.674016866023094,0.03823164812892867,-0.31604083479755923,0.4472571111160938,-0.11995226881190611,-0.40030984647492357,0.5001428240784008,-0.1081027137380168,0.16982836907963883,0.6078314712631278,0.37398974316749795,0.5747279085416451,0.6894785944661629,0.4926544985520803,0.1551888174393754,0.6032687489786979,0.2099292731511979,-0.5359508715802748,0.12362726172050173,0.10727246317381554,0.7478151620932415,-0.48632754216196705,0.34326586583721297,0.5325006774743285,0.30304999549420303,-0.03604132186197043,-0.20193305525834282,-0.40732385866899457,0.7540132152016108,0.4858876111272644,-0.6264548699439346,0.7416743757364308
Cingulate_Mid_R,0.40086592467625337,0.0843425090544311,0.6910431053572111,-0.18185691074508833,0.6853705850988546,0.41862807879794,0.28759135252844314,0.005608525563547893,0.11797296850626503,0.5350482556624812,0.5833626576858889,0.31603212923660734,0.025917857381316627,-0.038059272999464,0.531592617318866,0.5455838634629947,0.46241367329656374,0.029909415916989823,1.0,0.6293450745798835,0.4258263044175448,0.5310649960605138,0.31375713486438234,0.38214748301853263,-0.19011724061740298,0.07459568718417743,0.6499899357342043,0.06810724057142942,-0.018903248783056426,0.36837216059950245,0.48388345266663485,-0.23914645583808855,0.6973394338458108,0.5264795648065745,0.5066519259559155,0.3876652029360092,0.5968298853925202,0.31250592715617603,0.1722695741470344,0.5366605964130452,0.2949659687469975,0.5152891531445518,0.3354288520111067,0.5581893713766218,0.24862917826105999,-0.1119138354281229,0.3188629404441587,0.5187874095212993,0.5193847219763592,0.3961530877700067,0.4014794085056333,0.39675928443546526,-0.08963241046045285,0.37391369096542804,0.002943066090746356,0.4506232437200993,0.362798366094539,0.567051831338283,0.0791647949132287,0.4432018510516706,0.5785778930776062,0.18831293967386017,0.3331065798016094,0.27606046100710896,-0.08359506226744162,-0.21396450374595202,0.3888092222412431,0.637949212719576,-0.048590495208134195,-0.052331681671243545,0.4107288940835638,0.5785617352022456,0.45818020830394396,0.3197522777722839,0.5017543614615461,0.38395401783465843,-0.0779161839107357,0.3831330503868716,0.44150416193000713,0.4116781404263245,0.29026136347757864,-0.14785136655798725,0.5187588180736645,0.07527921903539533,0.3195678959458042,0.2314030992992709,0.38901580978249223,0.5902269471545498,0.6077745675815156,0.5947943562603522,0.3276623178345672,-0.0022048228904954525,0.5561084906012698,0.26028271230819955,0.18264833663735894
Frontal_Sup_Medial_R,0.14025885510336278,0.02062400399014278,0.5227598307231411,-0.16106755392068034,0.5056798259114211,0.24015267449813382,0.15614569302453726,-0.03758709648621622,-0.01395972714864038,0.5591558836944088,0.3241424589637442,0.03605117933295298,-0.11972737128369444,0.04513825417409853,0.6017668973927508,0.36657326007712243,0.07877074457800542,-0.04446492063628661,0.6293450745798835,1.0,0.30642446948868035,0.15505895387075075,0.15063304854309273,0.24643666701973074,-0.1401688589409772,-0.0028447504472298413,0.47009134451318463,0.0776586022326395,0.020834645213447765,0.2525826076489792,0.2207448529158281,-0.1829325231467644,0.6927089679197175,0.4656116636300234,0.38533675708418613,0.1134869467940142,0.24386534359060405,0.14250777245691293,0.14726393065711887,0.32185157281388765,0.15815129927113988,0.24380515993559884,0.47834698245362406,0.3440043000787662,0.027477436171193977,-0.17265291328272672,0.41861767861052224,0.6171868999788449,0.22642100724846145,0.33027880413409527,0.32275863410049305,0.2593138331212012,0.033099958727534726,0.18007789813586583,0.14320627988445903,0.08265305801853011,0.24825590661770558,0.4227591027723152,0.11175179853336044,0.5884598958914222,0.30826531232706506,0.1854757539017147,0.16758690023795916,0.0638953089458533,-0.01726231373133062,-0.0683865329687403,0.44896558573462214,0.6415723159344315,0.0970391514112969,-0.03328156866754447,0.2835064992316074,0.5837551346504924,0.2561349891710497,0.1459934567527618,0.35448510518365,0.1157599722807442,-0.032267785425511675,0.35216288446502797,0.3191499586685067,0.2116641959037727,0.16809071236434875,-0.22569473887122257,0.3012787274498372,-0.10879128750569582,0.11447160810713525,0.19123068384678465,0.21747315300867864,0.37714191351744136,0.4083587505204505,0.33856643238517387,0.12493221207006222,-0.04849825612866194,0.20055795923254865,0.526779012450101,-0.01913803381283158
Rectus_R,0.21237742701653728,-0.2333083988783964,0.3709072432367147,-0.6343839238018402,0.17015886337336725,0.7446899434407239,-0.24295462239534196,-0.43585025644756076,0.09999996886490196,0.6946276219055991,0.49126062839430945,-0.09436049203065966,0.20766403523120774,-0.5529105708355617,0.08898383278284652,0.41626212081011615,-0.17902620750021334,-0.4863688964723926,0.4258263044175448,0.30642446948868035,1.0,0.20674900558534384,-0.3383819234594697,0.05529826164428271,-0.3204479217146951,-0.3502994476291796,0.5547398924142194,0.30943248201927087,-0.17880310682056744,-0.29217938452231285,0.010857060998840703,-0.6941486993096448,0.5463989317853172,0.3735794334266756,0.1270121156516022,-0.0353055259768048,-0.09600577413867172,-0.06864981984070463,0.47567133334661843,0.7246841636618829,-0.4256223817451943,0.04620712123715496,0.5440243581656087,-0.007883622118090012,-0.2091867275693361,-0.3447990833592817,0.47924721368563206,0.6125620035597525,-0.12062211924951985,0.22619663898825476,-0.08950645952448244,0.6018871057297432,-0.4951481959869618,0.1484747974210134,0.24263059795917766,0.15511888343108504,-0.1173906599417999,-0.11369161135226434,0.2863058123566303,0.033055353144509185,-0.01441860041558559,-0.2116006061322454,-0.2331628173930699,-0.044167139176358075,-0.20149600755612293,-0.0071933133806238005,-0.28512602571326784,0.29473729319830894,0.2990908724300444,-0.4359731794080907,0.26612875132846775,0.1421724230646195,-0.12814366669349891,0.013489526423678492,-0.13031440761085528,0.06634461697116453,-0.4938780744271356,0.21868712757449155,-0.1581879234689281,0.09014701374738408,0.45930386368876747,-0.06436811879997359,0.35260414511356925,-0.26702419915433756,0.45752632732692006,0.20237927304594092,-0.19586047769775947,0.10654805972606643,0.1406218327918506,0.4624673577128662,0.49847065653358624,-0.5626846250981924,0.1257605495701222,0.42532747892071066,-0.382642533369823
Thal_PuI_R,0.2044290849008092,5.9947721474234746e-05,0.48156617968002646,-0.28531224095626234,0.41754539285728554,0.2714929907687706,0.19106349298396744,-0.11019357433917014,0.4244856429348125,0.4059657445402018,0.6935781216277608,0.13003779010730657,-0.032051895982754236,-0.2662545132763878,0.33648210761909864,0.2588267148808984,0.6966596575740409,-0.017124592616702967,0.5310649960605138,0.15505895387075075,0.20674900558534384,1.0,0.10375781121633058,0.17793527823234867,-0.2316175410621588,-0.08662309341657272,0.5411010224430844,0.30310378742204946,0.009906814003387913,0.18678395932315006,0.36091329580985887,-0.28819092533675644,0.3376306005091507,0.11988543703668132,0.2875531545448665,0.6173816595279493,0.4424284966672685,0.031387420325634074,0.28487771348098484,0.5529894913605435,0.18529749817820754,0.6663743509454838,0.16030913885942058,0.5193118989850082,0.4430628259290673,-0.18931121790242883,0.21115841520828502,0.1927071050000523,0.6240146795604529,0.13023774915697833,0.1811816383101097,0.07151230758662042,-0.27841998069361706,0.015865874659811312,0.1664019641971011,0.21897350018529543,0.018262099833399565,0.37712139006072487,0.32819503680138,0.1601584912966689,0.40289796755745805,0.3723703888733092,0.19234077679754485,0.08471669009156471,0.12815292670682904,0.1273556043920686,0.0050331167096469235,0.40267551332977725,0.13710361047659353,-0.07844363094425204,0.6616437692349445,0.19488421871648035,0.2665166496691665,0.06932206326148545,0.36692565663674326,0.24048190262865318,-0.2789200518272729,-0.05840910063295764,0.19400334805304423,0.5760623803010037,0.41796147984347987,0.35482322642159997,0.5190982863471626,-0.0018657850096845013,0.5964091179128351,0.31394861625917736,0.23980799338773892,0.43991670150975537,0.6260364154183334,0.6425814857652359,0.5074757700558792,-0.1465460346259589,0.6173896446012807,0.12905369050989454,0.17864848195253513
Thal_VA_R,0.3388498045577071,0.47296022622351713,0.38369159358437105,0.5826560797593664,0.6603489848841892,-0.16902836055677065,0.8436218091943196,0.7255632629002753,-0.45170324561363817,-0.29938011475088816,-0.3307903727804388,0.6822518944163679,0.08695615514401302,0.6655122938248649,0.3477713163070876,0.44724568317496766,0.5942551025027242,0.6070427145454945,0.31375713486438234,0.15063304854309273,-0.3383819234594697,0.10375781121633058,1.0,0.7251891560868055,0.4787261544837653,0.7581354563251357,-0.31542761621769133,-0.5551974891738464,0.2466912454545649,0.8702266722523362,0.7253883436159455,0.5655546065114527,-0.09749940648245588,0.48923264248169046,0.28315376078775284,0.1836794362421922,0.7317975686604161,0.7397857631584138,-0.6896056798777709,-0.43570090815267953,0.7796558269539737,0.43068483157875215,-0.6053717152125045,0.6996593215655045,0.1867832865658356,0.48043370834054966,-0.6017361002930272,-0.41535842477293994,0.6515986041659576,0.2822511848916711,0.5193236889269298,0.09699153230436945,0.6704378038173572,0.5873879730748417,-0.3591684919165555,0.5604240757519346,0.8359276887503605,0.6251782808110323,-0.6172584914593223,0.33821684592530044,0.5766841667703647,0.13039911006148008,0.8978955892547248,0.6867234351181235,-0.34330050494096004,-0.545875136260558,0.7354644634470309,0.0006522847265019551,-0.5404096921730965,0.5493257244448506,-0.26059609434460435,0.4589448326132562,0.6627868581239393,0.6135731057558884,0.7174611559575219,0.5358791084656815,0.6972251343778625,0.4388185211344114,0.8007572043110713,-0.09546335262080359,-0.6398237501797589,-0.23715282399550666,-0.14888559871091678,0.5598131487758707,-0.5711234472451595,-0.1983474162852707,0.9204024065594756,0.5730796423479521,0.5466550644485901,-0.31212740238850767,-0.5598573197863493,0.8443664611230088,0.5161663055780921,-0.5417042946201955,0.8256442125392719
Thal_MDl_R,0.30567342318394997,0.6783216398537772,0.5299466252293628,0.12778255638111777,0.6825002300015381,0.16684511343186265,0.8355737237581363,0.7226172322372011,-0.510230122590165,-0.004157661045209955,-0.18393661409688297,0.49152029861841473,0.19939601839602286,0.5478010277490225,0.4056687843042137,0.8099941332802444,0.500819219020897,0.2280030330117561,0.38214748301853263,0.24643666701973074,0.05529826164428271,0.17793527823234867,0.7251891560868055,1.0,0.2902383446502371,0.7193136382170237,-0.16245932505060262,-0.4980808977595397,0.4253117001746182,0.8023772845268049,0.7889454963054299,0.4127807094332894,0.020941351828559312,0.823187282298506,0.1756154531511351,0.17272919765130176,0.4858725291522198,0.7684119207520329,-0.4336239807403499,-0.07436708205199127,0.4845567839977476,0.5939768260310916,-0.3428683792206636,0.768360670401098,-0.16432804304392631,0.26698929465094157,-0.3176172274180725,-0.21300589421452368,0.4693110021178752,0.4471371594272849,0.6379949441152959,0.5931503619633861,0.5658778552392435,0.5485428481771211,-0.35985237104942525,0.586612716322942,0.6827511323176729,0.4993102353119737,-0.550123340171451,0.13808049951244725,0.49877884445711707,-0.1430252990015578,0.8999683710330639,0.6603362898900101,-0.6496053238311967,-0.5698052422915251,0.6508696035627507,-0.06520275391109995,-0.4781920261107932,0.6140643407532784,-0.2259226726713172,0.6652910119406289,0.5157387970802496,0.8375388172056716,0.44631853343758604,0.4267902043651816,0.6204258099798563,0.7662801860199868,0.5856847615487428,-0.1800375344185203,-0.471273328820861,-0.3966461254277448,-0.09173940243287008,0.3019079353972635,-0.39246522709892645,-0.2758232214483181,0.8219707089306514,0.7423736115544318,0.6354166567037204,-0.15032925566762703,-0.42748757960664324,0.5332429584363549,0.5158325816512666,-0.21421214611570166,0.6333264828242374
