,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L
Hippocampus_R,0.24834126392943534,0.34075540728578013,-0.020830101021346577,0.7418407930472405,0.32554970503151515,0.07246100642764941,0.10149985906545482,0.3392243439636168,0.6322391038251878,0.6622943193135228,0.1703451142463646,0.263849970556544,0.28922219686945433,0.41690653932259214,0.3327387236755187,0.24090699575588564,0.5233660153974764,0.23676575275189482,-0.16585359833324884,0.38582615256521574,-0.0868354129636611,0.3659730939172045,0.5148438906393984,0.46957885565748864,0.15592231198334514,1.0,0.4425409443167753,0.3560199301576086,0.4387104429086612,0.1475609052199737,0.36418369326538613,0.12600927026811168,0.3282292022719286,0.22419872916217837,0.28957793855826536,0.5273926011098697,0.09534810484388342,0.5019682869100333,0.08396987156474976,0.1257874043652746,0.5465226676303571,0.4310986619101374,0.5161671069257341,0.041509593712496386,0.3492937161981322,0.8295083414633105,0.22404387640723333,0.29615909870273865,0.5446951894474776,0.08274118273891053,0.08593607504518669,0.6551905625900866,0.5296691323937894,-0.10131309303771308,0.5396054044916232,0.16217970271269697,0.18253441532262815,0.4092391006081229,0.18695481149601265,0.2661488321260646,0.1509972642850863,0.4793725540371079,0.31523202342285733,0.3870193706189109,0.49295103601113244,0.11773379721959731,0.7767913905497674,0.5493717344574425,0.2861521473993,0.5246958462383627,0.4719938704687425,0.44698579321534915,0.2968474563295603,-0.39426082467901646,0.26831684497179714,-0.04215666438306145,0.3807060976151289,0.6470990313219952,0.27014566612224694,0.44960143196976426,0.04271590940987871,0.30134508758246403,0.00399377250513489,0.4894364805629871,0.25860298381620767,0.04572666251097609,0.09939987747388634,0.7217599364192026,0.4829524297979741,0.4463440246317607,0.5725856060553299,0.28683905907638074,0.6195082252855831,-0.2309060064027438,0.1324994545953608,0.396770629151025,0.13302408873737318,0.5849377595749766,0.2092773194740169,0.17975084494316357
Cerebellum_10_R,-0.02522083267801979,-0.20301416573690478,0.29553564763370843,0.48908881783866764,0.23715380883267284,-0.4871670249666353,-0.2616630260613796,0.20899610638079683,0.31498822437128887,0.025634063180001776,0.15990126123620796,0.13023666599502157,0.21418182163678343,-0.10075963824787998,-0.07154515799771186,0.2399961344927336,-0.04320525095572681,-0.06394829156888121,-0.029268523095995373,0.09267056782516978,0.06606453740641907,0.25439819992821716,-0.02671152411023514,0.1434905588399577,-0.010496692285516382,0.4425409443167753,1.0,0.07783972127794829,-0.060372871147046335,-0.3386203465966269,0.25595745247121265,-0.07632992586666659,-0.16965860836065244,0.18016669302972704,-0.11693332546579244,0.1633737018495062,0.2877297954354431,0.14117694451781373,0.06499651946703142,-0.09110772725592481,0.19324682899093684,-0.09747567239080072,0.29497925281195975,-0.2634811831620824,0.10032260514702293,0.3664496146039763,-0.07956612806985104,-0.022954805974323096,0.017361722854228424,-0.4762838847143987,-0.0684871404577755,0.3464536608511179,0.16044075081141262,-0.10260446407804662,0.21503941449998618,-0.026086229496157694,0.2087959101350303,0.18366479990207354,-0.07644898933517263,-0.371425193032288,-0.11800364523306178,-0.04240525539576994,0.2427493498234678,-0.08407647995776246,0.05981096960858055,0.42229983533966325,0.08404009868568942,-0.00493716433353765,0.35571629353011164,0.1331756371227092,0.00051973047115184,0.043641911518748536,0.266893018307108,-0.1701896089057877,-0.14779418335923747,0.09899014197011706,0.04646010244775238,0.5676425539108606,-0.33372510224143587,-0.013454389578376368,-0.34065467445196357,-0.044174122259372194,-0.049168842712768536,0.6995562407295141,-0.33758624475218213,0.0233670547392884,0.2571795807168876,0.10123161597978013,-0.03171560519611923,0.28624482635897297,0.016997343679228782,-0.04365421305221614,0.09840010785322748,-0.011266319915707687,-0.2630750561424464,0.002120741577138046,-0.37840111712251867,0.03958314601287081,-0.23783757628319716,-0.23605886670122656
Parietal_Sup_L,-0.15180389600938943,-0.08811027281844938,-0.16262702412972596,0.430731675220716,0.29687663966239747,0.10492606934703272,0.6517164519164124,0.42961365212731556,0.5184355763153999,0.1710018079459773,-0.006928670990700143,0.07263029221951012,0.21482309192216079,0.6379666141208602,0.4832307926141688,-0.005841941185948951,0.33593061729340484,-0.1373809821592736,-0.29721721682178986,0.5956522716972202,-0.13287725421989785,0.04154923910224632,0.0285319447639759,0.6888541718691528,0.096951255168826,0.3560199301576086,0.07783972127794829,1.0,0.7909273716418338,0.24636030147109464,0.5450184577550929,0.3454090859358512,0.7522731605552125,0.11889792172382914,0.44255834950771833,0.13712317219136663,-0.11565090483014906,0.5696145325261857,0.4330989327984134,0.09469616355476983,0.4187414596669717,0.43488866363882694,0.08977865727846755,0.1335575027083045,0.14856739641228237,0.3127748223217924,0.7328891838303692,-0.280982198913424,0.2380150753129135,0.3832715970698019,-0.13273087598696334,0.29246542927413594,0.31625365241531256,-0.23005276827773094,0.16254468388359414,0.25937867755759536,-0.031972923966183835,0.36352576104390477,-0.23115572124832376,0.45128893391647396,0.1898035687362681,0.5118964492428046,0.4878682392723137,0.2060794839109162,0.013340386676326272,0.08490018855234333,0.4234329903451638,0.3527074072273699,0.17864969393001487,-0.1931743178756217,0.35335249474020697,0.25110132332327234,-0.0035396049717712616,-0.2173690442801712,0.2508445644414289,-0.11963711515422334,0.41162838751078423,0.24579574694242123,0.338007412225858,0.12270164947834719,-0.21000891751472475,-0.1647916711497546,-0.3114140423901051,0.05862351050349873,0.6800460758106577,0.024929570486605854,0.19894275974079167,0.22320996848275285,0.07663774295031367,0.35300472424305784,0.4906932763287884,0.8126547263391859,0.48629831921742406,-0.0962407329457745,0.2624926841758777,0.5351235614000892,0.6426229235051797,0.33980726721086846,0.2796821502743355,0.019453734910373846
Precuneus_L,0.04537322294832102,0.3035790968543591,-0.021194921244714043,0.5243876043922379,0.15220974361540252,0.4849876109435044,0.7246069201114327,0.14796842674084554,0.5540280682311977,0.224336218885712,-0.09299909922932852,0.22432576258281414,0.27540946390575394,0.7608421068847426,0.5026838412553598,0.038663604267056145,0.5570133995504559,0.1407232445840272,-0.06661468997419555,0.5836638354590244,0.05115644536100822,0.3023870395119311,0.3610064503997154,0.57142837400832,0.07473173372344111,0.4387104429086612,-0.060372871147046335,0.7909273716418338,1.0,0.6375594566030881,0.5366985632866764,0.5287952876345792,0.7741504896990385,0.45188829504465094,0.7126664084353376,0.25289183350520056,-0.08979116292414241,0.4081580363294899,0.37795171715922915,0.22957725379665572,0.6206875548365733,0.8094556675668784,0.13356159128967734,0.4191454527942657,0.4511399988380328,0.34865777623142064,0.6886049708881556,0.11528149001553663,0.567550945682178,0.7459214239377789,0.2133502591334444,0.4943609103026267,0.5943882254889652,-0.1909331590161003,0.11215895997534281,0.5038831561167499,0.049677792342432435,0.35316335708330454,-0.11117086651742027,0.7991798725284321,0.2558793634818649,0.6691285935116813,0.4993536118655584,0.5450132237775905,0.09699866789396103,0.06293512144952963,0.5466940568294616,0.6072996041547566,0.20975108438699333,-0.028654180050689898,0.7129972912525313,0.5632246395510824,-0.0032339081784749212,-0.05750398205536241,0.43754280904989773,0.13432474074683923,0.5806065321298194,0.22446196609667338,0.7303836159229216,0.5308403871810091,0.049959250210288526,0.31388821523526034,-0.029850299546250746,-0.06535787837778893,0.8021158801453115,0.2830412219103228,0.14583034115102442,0.32187600066859845,0.24672144564425008,0.42418956144232045,0.6203541487659349,0.6573241044724158,0.7148351009940022,0.03130796465629905,0.4381734123119845,0.7856418219914333,0.8156397470145207,0.475979100822592,0.4006988582725917,0.4105202456654197
SupraMarginal_R,0.2572728433460667,0.5059941707190351,-0.053195161550093656,0.2541072640852996,-0.017701126579304855,0.8161357461525034,0.5749419394891649,-0.09507446475289148,0.2605967679330898,0.10847771271348677,-0.239354774934514,0.3345986905896098,0.11347652233069003,0.507640702940896,0.34102639238105525,0.21321947644939224,0.4259486096881345,0.44591566139852823,0.08432972547476518,0.4443942600501921,0.30844505291020974,0.28683002009908004,0.5064126908899033,0.34137346658793677,-0.06907945739125629,0.1475609052199737,-0.3386203465966269,0.24636030147109464,0.6375594566030881,1.0,0.1192725267692436,0.3348132033035059,0.48507528836265096,0.3788511660055463,0.7181506054346296,0.45099333487230064,-0.27384844103406986,0.08786105931813372,0.2153819711593018,0.1242911748843007,0.5984342074566502,0.8044077838142341,0.13196347165264316,0.33393711945979826,0.5622963273489328,0.19895440965174527,0.32742853056420246,0.3363919905168796,0.6157336076231175,0.828785641735953,0.565844817701195,0.460299027633785,0.4759534905387969,0.053248136988729385,-0.09286472391861718,0.6101760343885168,0.20953090308171496,0.12136370794274602,0.05547112759239986,0.903384342300097,0.1053911540533265,0.5673362165476711,0.17419973582355577,0.6012950239643277,0.17350079477345806,-0.0632969230186825,0.3910905137612523,0.34772319338568203,0.24900282412972652,0.10126452683675627,0.7259076567247683,0.49129568652907707,0.1735335392746627,0.3132183438544564,0.2514732846401815,0.08645978230273282,0.5191572006139568,0.06748579763752514,0.764649486313897,0.6843593885754774,0.28003124411279123,0.5551841882116957,0.4424090125524098,-0.3810009173806464,0.6551722935628899,0.3984575703136238,-0.017596886083938324,0.1367776459777867,0.3592912375623696,0.23610405750826652,0.512538343458914,0.22888784363159465,0.6954025765440989,0.34668254560515166,0.4141428599368768,0.6152566602278352,0.6406641318064316,0.3195710004860451,0.2765153756821079,0.6144987774962355
Vermis_6,-0.3905555029077572,-0.11644730166792748,-0.03021224995694092,0.5388020078726053,0.08444741190353468,-0.060944467448450494,0.3895974410281475,0.5431391804184954,0.5995918885868116,0.06903102007786117,0.2859534823938059,-0.008729207148510764,0.3691490518061224,0.4025370735757621,0.6734278468596775,-0.11761845862111742,0.4514983976217388,-0.29638415516991456,-0.1764647804595395,0.2081522351878725,-0.18689176421473488,0.1245084912642706,0.07466330757576274,0.25718708106153937,0.06671709337903403,0.36418369326538613,0.25595745247121265,0.5450184577550929,0.5366985632866764,0.1192725267692436,1.0,0.4412605719067758,0.5461177810696335,0.3216193244991541,0.31535311528882454,0.14438807920312668,-0.14112358550758064,0.741433950834717,0.3550735240193518,0.40462285674379905,0.283008877387899,0.28077932770122,-0.028008337325142324,0.40409637069059257,0.16618376242484814,0.3560477510509508,0.522875866519227,-0.0866181693608335,0.22421417623198386,0.1847696861762114,-0.27350480206105177,0.3278935010753386,0.21491324085287675,-0.4337657690480472,0.006078772083143952,0.12916877879566835,0.12312977363230203,0.5460599344394327,-0.49143591914197315,0.1755416779816233,0.32342469738190577,0.5795405727152083,0.6519898604274714,0.05834259458664274,-0.11678897636583839,0.25064563252160216,0.2994394818138647,0.608108030986096,0.39146492313729864,-0.20636587902121042,0.2068588069781857,0.09983900360121406,0.048023334415005246,-0.3199473094378582,0.4101520280914012,0.17645025634047984,0.2159362814957082,0.2621049908473282,0.1288061682097694,-0.0008115659897961297,-0.45114820188596916,-0.06032028450515607,-0.19887138274553032,0.4742273789019883,0.34334679486744996,-0.08344836260086344,0.44861517008419727,0.16548348840401417,0.10639961733423639,0.6433125554052109,0.5310932327970965,0.5731223590805544,0.40054748842647636,-0.1807692881895177,0.10990979873927992,0.4612721624575889,0.34794068183106286,0.17346204261783466,0.3166251368176369,0.12173032092020637
Thal_PuA_R,-0.17816671257798863,0.2080217875982011,0.2809205980766691,0.1711375864209583,-0.06354718251855995,0.24188624650494042,0.372976820790079,-0.18126180890209032,0.1880039351762973,-0.17658599840099706,-0.2879430462209302,0.04444268868995981,0.6199313830818595,0.4958047359059802,0.1005245544799919,-0.3677567682993713,0.14230455480850177,-0.2236906739057289,0.004658701850056773,0.16915648067430625,-0.15080636861944938,0.4522488266933177,0.053106667845153444,0.10731924450435612,-0.3042221523497739,0.12600927026811168,-0.07632992586666659,0.3454090859358512,0.5287952876345792,0.3348132033035059,0.4412605719067758,1.0,0.34272215286839053,0.7106685411584368,0.5417187944939162,0.04099020515228209,-0.1718848858714668,0.14863576850353197,-0.03459537439254942,0.10753750958383042,0.09433764894654699,0.44728991854010425,-0.09259453314487709,0.29597875580551625,0.2927514626561505,0.07871530749321833,0.3540852306170403,0.249465133556473,0.44827875335822415,0.4854501258787443,-0.07453972745963375,0.2747885809680249,0.16409340585109852,-0.5366858939714512,-0.3152129839163221,0.38547942066818247,0.23967132978421055,-0.1502539374393553,-0.2536341116587111,0.4169541905554284,-0.22668344499127135,0.2826644886338422,0.440575757958748,0.19538123312505806,-0.08258358281789338,0.4626874968231473,0.06789022011915714,0.4363918304339027,0.1641256968840027,-0.014758631172337206,0.37170653062330267,0.19844367151517905,0.09000235176829419,-0.1474397697021395,0.17770723280654557,0.2202067783663786,0.26536577316772003,0.005079337350195377,0.4024041277084528,0.14842995860392982,-0.32641832321206526,0.19253781234252368,0.024240393001993963,-0.17778044461928943,0.4897446555195505,0.252597759704413,0.3485568970573902,0.07741989913959202,-0.21121264632965622,0.3877061835044126,0.09996661484211262,0.19892527358868103,0.2703155508416118,-0.2843668740445865,-0.038012257105263514,0.673097097816505,0.5292916011032227,0.23893823140980344,0.2107015009804243,0.2597081232508629
Occipital_Sup_R,-0.1519576452648975,0.2029875542780925,-0.27110972573713726,0.32777298794531723,0.28884328038297613,0.30914282183084163,0.8251530650351173,0.4487309755271424,0.4395725549667916,0.31146997487097106,0.21493795597457943,-0.06552500912355015,0.21871285708366547,0.479358504410246,0.648473385111668,-0.14002671496227936,0.6169950502889807,-0.10760310776849433,-0.17993740963779586,0.22111738358485714,-0.09291671637133025,-0.056191710701779814,0.33986919756451883,0.2964996904235249,0.2906238672954623,0.3282292022719286,-0.16965860836065244,0.7522731605552125,0.7741504896990385,0.48507528836265096,0.5461177810696335,0.34272215286839053,1.0,0.20016294035211032,0.3666859630576712,0.13272119592562523,-0.24832473581031164,0.5334961908536294,0.5100938392597648,0.49286532080564366,0.3357179145338193,0.5272052867760848,-0.12429389434740501,0.4644665444093514,0.13165341918231344,0.261156338371672,0.8957292325527167,-0.10243594996225969,0.28244774595779537,0.682955610832061,-0.04459989149396955,0.26884052452240514,0.4423541398713105,-0.2441591530170264,0.13464474257938217,0.21177994251508506,0.02251284455239253,0.47539417993676597,-0.24716165387645728,0.6180273658317972,0.389162831493005,0.6282372323012342,0.5174044102386427,0.2582706611955537,0.09143385254146154,-0.13053860056236596,0.5495472754459975,0.5876138611168431,0.2599536886235806,-0.05043381592215281,0.4204353673820271,0.44165770421077405,-0.009732255421040599,-0.2515001902824216,0.6459415690448584,0.06112842484375372,0.22638150874560448,0.0577388659647731,0.3795388908960105,0.25621151080651067,-0.11113194306806833,0.07170956051181207,-0.10761811936199642,0.059524746040057634,0.835521975342767,0.02201632078455336,0.1492991837763852,0.3634860824405236,0.4204293019175015,0.4816792514102625,0.6551456082700601,0.8668527084789222,0.45123367784120644,-0.12228539074928815,0.37081385978665826,0.4712270307571673,0.8584532676858427,0.43596119876344475,0.3202506864958333,0.39668531772771615
ParaHippocampal_L,-0.1262453205680583,0.30842295739896936,0.4983115351988699,0.28510941510047244,-0.07563498626840898,0.22158577299141097,0.2939082014807105,-0.31184052852903255,0.1088392332168078,-0.1698955900644832,-0.2992690955683463,0.08216246608125898,0.6462618782899954,0.2942471318319629,-0.010299935005213414,-0.22530749495166774,0.2294639867822691,-0.03965145455473221,0.304411191208092,0.04353758569828673,0.11409972188044404,0.6498879764219896,0.3657250364426364,-0.040277500344074624,-0.33568782867416275,0.22419872916217837,0.18016669302972704,0.11889792172382914,0.45188829504465094,0.3788511660055463,0.3216193244991541,0.7106685411584368,0.20016294035211032,1.0,0.46546792970060663,0.09691413578046114,-0.026844248781591213,-0.06623989244584705,-0.11252936927720988,0.19575867190267088,0.23975234351050076,0.5218173162242404,-0.09147411018387097,0.3250466219506956,0.4428592892466327,0.1814028809057175,0.2649967722376705,0.41498719156227243,0.4557362552959709,0.45716530189719945,0.05438694842622523,0.4300666195789241,0.34128310982699206,-0.48891122529633385,-0.29632252986684116,0.3783082929326716,0.2999910265212621,-0.20256058509790362,-0.26876433168076225,0.36763856048940274,-0.19007932270976888,0.22589339294056995,0.4410811067182461,0.1750423769765426,0.0214548846882456,0.5321786603860241,0.10247687082782468,0.39567572362541514,0.2656304977277217,0.12317350833159385,0.45408835500239,0.2990701969911918,0.22729270821284484,-0.015342422088034408,0.22551059607611576,0.24302192557097096,0.2681897089780832,0.15910668601438646,0.3297885142743667,0.3525317423158889,-0.3149708795411941,0.4889962223017709,0.11874955335687273,-0.02921550398140154,0.3425105194510255,0.37682835265136494,0.33570738915801646,0.05472718871186463,-0.03463845885522547,0.48957536760403275,0.07997931981054139,0.028155266378347938,0.2891356935976569,-0.03616040134821019,-0.16183578892184647,0.588844054124269,0.39703414706908924,0.09113212032696942,0.06532373081256367,0.41065705725212304
Supp_Motor_Area_L,0.25731381288213284,0.3466790874657435,0.08341584802148251,0.3308540668950553,0.04051528709823492,0.6412979971363642,0.4937328014206564,-0.03441631215396413,0.45958763680004344,0.06547763373265032,-0.24526169714857932,0.4607013482108878,0.30146207813404,0.8583879573260551,0.3165648336518436,0.1445126281133916,0.40499443369009414,0.24457412026678946,-0.01638854465472518,0.7533871157473955,0.09874333592090444,0.4440714754242441,0.3145545701188265,0.6366956922518301,-0.1323362376928677,0.28957793855826536,-0.11693332546579244,0.44255834950771833,0.7126664084353376,0.7181506054346296,0.31535311528882454,0.5417187944939162,0.3666859630576712,0.46546792970060663,1.0,0.48832097712646705,-0.222189099061051,0.2852557018761045,0.1285234526909023,-0.07296956291115732,0.6392314550774475,0.8321355080100037,0.2635392317949355,0.2871028576607968,0.5967252303522272,0.30707120143053684,0.19995471374044757,0.36177836129553004,0.7649892156899167,0.663650357751343,0.4038642799380749,0.5824011453859692,0.3183279829688936,-0.144390248873219,-0.05315391106176764,0.6148616713801932,0.12075302243936169,0.16100725274745303,0.0433777957281728,0.7929832365783617,-0.030134322678651994,0.6185866976396686,0.2393687279182831,0.6322631727317342,0.12562074822919764,0.13790615145576282,0.41848932838596614,0.48373361572116014,0.1769108024807792,0.022815022554156877,0.7538864990955901,0.3052488857784567,0.058611779801269075,0.17475421518583395,0.1786620533911127,0.09101261763710572,0.556351856419979,0.14581787105423774,0.8200992340836111,0.48322514358159024,0.16523991669128532,0.4668629682551334,0.261285810791203,-0.2570827791896094,0.627112103480046,0.3909179319290232,0.07053952197303728,0.1588826609014688,0.1245842021740055,0.2679951788171685,0.49029206854696833,0.25539736421379394,0.7567562830177027,0.1375691920239955,0.36083995953459985,0.9170212462225721,0.540768830641347,0.3677506946733492,0.318903357294945,0.39171760038797027
Cerebellum_3_L,0.4127441223295691,0.4547741139621496,-0.09795168909567072,0.39242324727970485,0.27028158741434716,0.5043957670631576,0.10442143979873851,0.27437980863743255,0.4853313049586237,0.3744499301250802,0.04411127041176773,0.38449380065066013,0.1684108284549467,0.473200266710047,0.3108483747796635,0.47153400831784953,0.47071485576911953,0.4871287262236862,-0.10375959154829902,0.5238928402948481,0.18161142841819247,0.24309260760064272,0.46433221870073604,0.47493260139286175,0.07277832926705585,0.5273926011098697,0.1633737018495062,0.13712317219136663,0.25289183350520056,0.45099333487230064,0.14438807920312668,0.04099020515228209,0.13272119592562523,0.09691413578046114,0.48832097712646705,1.0,-0.2662629702858483,0.3816481588000231,0.06490355268318332,0.04585185509089576,0.5353023536378704,0.5294102657280251,0.4078058881095927,0.12286021629235955,0.4497096900671868,0.5890286989656904,-0.09514253835844229,0.46123190157946886,0.6498496940125023,0.1974361991896645,0.395569087902991,0.6725626391017341,0.27829253078489974,0.062441610576018304,0.18372789942796372,0.37026095169040685,0.4013221546155677,0.3154212553138816,0.2430604163939222,0.39324373335220825,-0.03355608756961337,0.5104445468266021,0.07184621373530971,0.406089729129785,0.4004590343108163,0.0736954345899454,0.5249783824704034,0.3150432542307596,0.5108610840008917,0.45460193874838684,0.47623065008714704,0.2002633486671154,0.4550785109623299,-0.021202926183680547,0.15455106042660258,0.025855132772198832,0.4413970759781669,0.46351216683157564,0.3094343178817913,0.46335350809968007,0.15847217939712646,0.3830469704806382,0.46856912330875133,0.1327936970942677,0.26238597934412056,0.16088631918156762,0.00910454416000699,0.4282362248787496,0.5617586714352601,0.3491334764230265,0.5495366944558754,0.05345726027093865,0.7007458229086061,0.16340674462405186,0.22323785362539375,0.36958542018007223,0.07471629635102729,0.40754788690195637,-0.048036931346025935,0.4287576846143029
OFCant_R,0.06954070469584454,-0.1997183091678875,0.34003173432473055,0.27710633457178846,-0.32327054187147225,-0.38753408135058515,-0.1366489092553249,-0.12458897525428296,-0.007830016090931558,-0.08981291054529465,-0.03985953134593169,0.10101583277942981,-0.03571744202858141,-0.21032465851485466,-0.12748565528195796,0.158577301082824,-0.1871003425657007,0.20624779736759086,0.18306014568122495,-0.04662440801700106,0.056740507420094455,0.15825031015017663,-0.11199775681757734,-0.013297811103488117,0.07631903842731647,0.09534810484388342,0.2877297954354431,-0.11565090483014906,-0.08979116292414241,-0.27384844103406986,-0.14112358550758064,-0.1718848858714668,-0.24832473581031164,-0.026844248781591213,-0.222189099061051,-0.2662629702858483,1.0,-0.24118033063420655,-0.18402722525956078,-0.051319677096744926,0.22869477783047154,-0.1595135032209067,0.1430934076047163,-0.14774633110789037,-0.051136451988717704,0.011290307031741173,-0.09339442567590403,-0.01806610081708887,-0.21316716502615324,-0.3446519051462848,0.10347639635435527,-0.07880581278879141,0.2198082533364988,0.2344007996698672,0.053638518287678766,0.03015488450252419,-0.1809538687125179,-0.06957420500966023,0.22644369271757972,-0.27895131457511024,0.15429901698334278,-0.11883176980165899,-0.1381459024700826,0.020975856899438712,-0.10180173992988344,0.06577652956188437,-0.14787421144218152,-0.13537417768254945,-0.2714572230223013,0.04870235081324268,-0.0656497271401379,0.1898765176400478,-0.11223007351587919,0.16739298822516138,-0.19145735269748188,0.19422358495785555,-0.0009812334654670084,0.33492453034670727,-0.04584161889259187,0.11931324877196386,0.07896677207967581,-0.035976669753584566,-0.039313110906380025,0.1330035661774935,-0.2079059711065414,0.02379276037098438,-0.026014711951207636,-0.0692124004793142,-0.2726567171689548,-0.29390972594955345,-0.13280019425141038,-0.10170490684804806,-0.06191981751560946,0.1192019760755592,0.014951523233215035,-0.18277698796989444,-0.34094910348690816,-0.0643164248608421,0.13122199465710832,-0.11341176104716492
Cerebellum_Crus1_R,-0.13916371245572914,-0.05980098391563147,-0.2532940631134357,0.5388514522136776,0.23519071313577256,-0.030703271191305483,0.3771516698792864,0.8340471884623488,0.6553681221876989,0.3537249714045842,0.44564986131290596,0.10208030691118959,0.2114047481231198,0.4622534169447557,0.8025943640815224,0.025367699832602286,0.5110271228915573,-0.08897690559666559,-0.3983796542548779,0.355537803504582,-0.3142100006849374,-0.09168858214492495,0.0771954131821882,0.4603482245816795,0.2795404606079005,0.5019682869100333,0.14117694451781373,0.5696145325261857,0.4081580363294899,0.08786105931813372,0.741433950834717,0.14863576850353197,0.5334961908536294,-0.06623989244584705,0.2852557018761045,0.3816481588000231,-0.24118033063420655,1.0,0.381235563051176,0.3397046082164088,0.380859652795347,0.2499264800017904,0.15876172130965518,0.1676125514545897,0.023299137184028144,0.5362810741556052,0.42686678625417923,-0.06696469876657149,0.2761620158703384,0.0904382868183873,-0.20811513070437132,0.31540394357826795,0.1991768915687044,-0.26385278228543385,0.22078268805516618,0.0413145448692531,0.08287378563629455,0.67382033681469,-0.2013359542561043,0.18643807040872118,0.3172007955507223,0.658091429644368,0.4408591764176799,0.14826398355863882,0.0889281820370896,0.004511028739552512,0.5290781110883191,0.5095800764249088,0.3527647019737817,0.005013218393872715,0.1959846450206188,0.11261702071703486,0.10602974858156261,-0.4014889961086595,0.375054555332734,-0.026913614362784936,0.2343371318298479,0.4055215182071548,0.1320352735495521,0.02696512573727973,-0.2544132556530723,-0.21472758353523244,-0.1139074343870611,0.43378702502180566,0.38619369171203743,-0.23122741585413348,0.247439799550021,0.3946014066591327,0.32019788562481616,0.5299764087383411,0.6752225141388899,0.6229590625017131,0.4698895752595751,-0.24181205277464146,0.2229447622384978,0.335673008452612,0.24810378543165318,0.3123770947400688,0.27900027832886115,0.07718660176991825
Thal_AV_R,-0.17600728800838256,-0.033747597364169546,-0.39061352607705396,0.1636838400083214,0.26195997023008627,0.048653800588880795,0.35014066985664616,0.3812791500888366,0.2815438432571704,0.18495345843809952,0.2361409860345443,0.03425026648947368,-0.3041453023789214,0.13909775594874368,0.39475365115445693,0.04420933958024803,0.1923627041334891,-0.06973428115735732,-0.4589008219037743,0.14523376217968414,0.03427487174206548,-0.25875307302873396,-0.06572908958199002,0.19579344949078745,0.20183646656951115,0.08396987156474976,0.06499651946703142,0.4330989327984134,0.37795171715922915,0.2153819711593018,0.3550735240193518,-0.03459537439254942,0.5100938392597648,-0.11252936927720988,0.1285234526909023,0.06490355268318332,-0.18402722525956078,0.381235563051176,1.0,0.22693124749186433,0.13888114744375202,0.16397113102813612,0.046453196322035054,0.06595663966023714,0.05796507416377102,-0.02709897658108419,0.44600818187181596,-0.25145516543597757,0.08707424605013249,0.2702367163424601,0.10962651387290909,0.04622984583988219,0.22743682086137038,-0.029773675150858128,0.282653322797099,0.06589822780017517,0.031088897631047364,0.47659056163479313,-0.24766775160471427,0.28860886642239136,0.2501772430001236,0.20631539605703017,0.40364800853065197,0.14098489360303396,0.11073421605224902,-0.16789649526386968,0.1903388191961607,0.18202279351006512,0.23195495831773705,-0.2769924934956472,0.12942493846692213,0.17184397365454931,-0.06882592337836665,-0.05863419657638331,0.1861857127841944,0.1476082206446446,0.11320355826062783,-0.023719161242825065,0.1267239200289306,0.08997093698663992,0.04092583627208906,-0.06963154586479908,-0.057653368495894135,0.1489564012480725,0.247402210485342,-0.07166519595530023,0.08481170155375761,0.08300630714359741,0.22404592749254712,0.3456641640368584,0.3081641158921932,0.4294808029347237,0.20140831415898344,0.056823103469667825,0.4196670040097471,0.1057386985637256,0.40332689171254105,0.19793182624475744,0.2097856833054648,-0.025827463070409874
