,Frontal_Inf_Tri_R,Parietal_Inf_R,SN_pc_R,Thal_IL_R,Parietal_Inf_L,Thal_PuA_L,Thal_PuM_L,Cerebellum_3_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Pallidum_L,Cerebellum_6_L,Frontal_Inf_Oper_L,VTA_R,OFCmed_R,Amygdala_R,Thal_PuL_R,Precentral_L,Cingulate_Mid_L,Red_N_L,Calcarine_R,Thal_PuM_R,Angular_R,Raphe_D,ParaHippocampal_L,SupraMarginal_L,Cerebellum_4_5_R,Thal_LGN_R,Vermis_3,Frontal_Sup_2_R,Thal_PuI_L,Temporal_Mid_R,VTA_L,Fusiform_R,Frontal_Sup_2_L,Lingual_R,Frontal_Inf_Orb_2_R,Heschl_R,Thal_MDm_L,Amygdala_L,Cerebellum_4_5_L,Temporal_Inf_L,Frontal_Sup_Medial_L,SN_pr_L,Thal_AV_R,Vermis_9,ACC_pre_R,ACC_pre_L,Frontal_Mid_2_R,N_Acc_L,SupraMarginal_R,Red_N_R,ACC_sub_R,ParaHippocampal_R,Postcentral_R,Cerebellum_7b_R,Temporal_Pole_Sup_L,Cerebellum_8_L,Precuneus_R,Thal_VL_L,Thal_MDl_L,Frontal_Med_Orb_L,Vermis_8,Thal_MGN_R,Thal_PuA_R,Cingulate_Mid_R,Temporal_Inf_R,Cingulate_Post_L,Cerebellum_7b_L,Calcarine_L,Frontal_Inf_Tri_L,Fusiform_L,Vermis_7,ACC_sub_L,Cingulate_Post_R,Cerebellum_Crus2_L,Thal_LP_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Pallidum_R,SN_pr_R,Parietal_Sup_R,Cerebellum_3_L,Thal_IL_L,Insula_R
Pallidum_L,0.5197530331805483,0.4038055552776826,0.19790696296221333,0.3573667380807817,0.5135463753201078,0.27215028171522876,0.44106039449275214,0.678601922398228,0.22827428070031117,-0.07839870524262345,1.0,0.04576411003871643,0.5492871080649776,0.09009665448364318,0.09713205632750205,0.409105079658378,-0.07565814060064079,0.5664260782496985,0.6382668606175581,0.23732785036597426,0.3862720545499488,0.36241858709173314,0.3000672617013028,0.2217605788646545,0.3783082929326716,0.36702085383242816,0.6328175620357038,0.22012579658834072,0.4900787160331997,0.5824961550785467,0.18673540848895082,0.12944442536444015,0.14872951814165608,0.5190560677545629,0.6056442577862524,0.39903734008197855,0.2568352339173808,0.5163467121226875,0.645375816907405,-0.08897667200348522,0.6202425316241813,0.23947428505768903,0.37065195777761817,-0.05831944701272838,0.06589822780017517,0.21508296849775133,0.3263248734148752,0.5082212544360799,0.5644545313043979,0.10790871983138806,0.6101760343885168,0.476928787696567,-0.02410107520166872,0.45883585322034726,0.5699883022751351,0.43550146500056863,0.34799807799872196,0.07571041973427049,0.42297884013195536,0.3901374928129235,0.4039543694053969,-0.06728828274371837,-0.22511783583304645,0.4683703829787788,0.38547942066818247,0.5756043490676643,0.24860746171125123,0.50530906216428,0.40677804945413315,0.34374560081709266,0.5399870989612732,0.1672205079596527,-0.07369030735692919,-0.2481311591025451,0.5449514654870481,0.1754971115255108,0.17317142848843758,0.33970416058194064,0.4529670154566911,0.5214774382202563,0.5077095671920951,0.3079488228517881,0.37026095169040685,0.5437417829875529,0.2788638781313782
Cerebellum_6_L,0.0014800615858424416,0.2434373774702649,-0.1771779764692588,-0.11427730130789816,0.22326669362529844,0.0909843283585155,-0.08259501774333038,0.003017014990724153,0.19705985365107812,0.25769811581193125,0.04576411003871643,1.0,0.1665005975411076,-0.22906691348089542,0.17782244103312256,-0.09642340811782926,0.43905941424619327,0.010626259689722686,0.15413658137083075,0.06927083928842985,0.5810951282846912,0.3072609070633238,0.4525598430519592,0.5413659929802217,0.13284750731580933,0.4747858458511827,0.3256187436096523,0.13326056134284375,0.20523968640804544,0.390051540126817,0.25361071814473846,0.46595097734672586,-0.2411568728280741,0.4603848156331053,0.25442030706514185,0.6790607657299943,-0.09861444503540319,-0.019129898567296844,0.16431325266188526,0.6511260683425857,0.2678588901224093,0.5950580773729949,0.3306034347637356,0.38620935344378676,0.3814524599920937,0.7478198234130133,-0.17564455341164997,0.0969456868543463,0.22907823957345771,0.46218948399237986,0.08095212401358011,-0.12881346147644182,-0.14295394421506186,-0.221339642503006,0.20436083555853027,0.0014446815352066624,0.3063930680961848,0.6734124459648423,0.5225359865727086,0.4266017385600915,0.10818961544154473,-0.1812655345491479,0.5943525906131452,-0.3714318008291074,0.2010313824272171,0.28831199512961164,0.4545123002831856,0.03698153054170301,0.050687093962582856,0.620294660095887,0.12486241865302548,0.7755437808336056,0.44506403075756185,0.10053766522840764,0.04616347360868619,0.4707442679771121,0.028412888213064574,0.06828884735492635,0.16715344968505147,-0.023450304676146942,-0.011374088189863452,0.3577548115365684,0.08141309782432397,0.19734968244271092,0.3815140457206897
Frontal_Inf_Oper_L,0.6204341422640343,0.6006702070999587,0.3477150794207962,0.29719902176623864,0.3890674631699805,0.479173753439499,0.5485359825989223,0.5883763581347817,0.32454884933034056,0.1801159491747924,0.5492871080649776,0.1665005975411076,1.0,0.11206728674703573,-0.05564363840042295,0.24967170803175262,-0.14522420010599246,0.49119202380424054,0.6492983641576148,0.36790012114125265,0.4665574582431687,0.2775574303156602,0.4977412619023462,0.26292887393298786,0.38197876704276557,0.4322667797607331,0.7031487719865367,0.18610848352552878,0.5537893028689805,0.621847071329263,0.314673261768345,0.12189045731708852,-0.08012962559586037,0.5206888934683871,0.7491798294870172,0.4804309590217706,0.2996819256220667,0.7236460329500313,0.4995904821421938,0.1487179405128278,0.7162271855102698,0.35488521137971124,0.3800530785265443,0.4127327413921443,0.10940748751310085,0.26159025716480794,0.36718662212293063,0.5634038270426107,0.4927279369710638,0.4559132622853022,0.6738032773061764,0.3524593811825135,-0.035013543776019174,0.1549493535074758,0.7206634979951076,0.5866291128599619,0.5429402401439094,0.05982377233651849,0.6368835321459518,0.45650943374130903,0.6888729082087309,-0.2137322611765374,-0.14532599267034285,0.06816421911982748,0.2273222926603722,0.5734703813606173,0.2720971252091821,0.5195698511595904,0.1255345014583233,0.5262773949545755,0.839253775620996,0.4478825477445832,-0.046386738389996116,0.22652123921184975,0.5522116307553633,0.10850657254850019,0.4313504990179133,0.6244832521258576,0.6586759305070793,0.3100729052018026,0.5555138087663917,0.4713222608235117,0.6451176300105713,0.24162970922983845,0.6065607250770038
VTA_R,0.39017850535371273,-0.0389294469745221,0.7841563509285456,0.16489821971982843,-0.030183976572053205,0.3080356774844732,0.08502157759169046,0.14547599069414607,-0.1849949417307245,0.38010702960415055,0.09009665448364318,-0.22906691348089542,0.11206728674703573,1.0,-0.307606334275001,0.29168107796815557,-0.14382812547110482,0.15630338530716387,0.20058261845116537,0.23466199598393223,0.016059634968432886,0.23848663797965985,-0.20780782369927334,-0.3355814769691993,-0.26876433168076225,-0.008184552334222179,0.1520406913271864,-0.2261670727195922,0.38950196984884455,0.04756174461069423,-0.16635180351229134,-0.04811466928076976,0.5135002919513925,-0.13312759859856044,0.10934985873227389,-0.14455023094677436,-0.03533478596619278,0.1851279056710684,0.2271364719799051,-0.16981178555412438,0.16632419938396392,-0.15214888547206135,0.12793903494153056,0.4041367124527373,-0.24766775160471427,-0.18580990034807757,0.4666145944828574,0.21643281729479089,0.18494920057652486,0.4434449738674013,0.05547112759239986,0.060687057379802796,-0.22482519437847995,-0.04323209760040366,0.08177677369252244,-0.10722225827967752,0.10844465738123707,-0.05487061155012757,-0.015662995821200103,0.405321204283945,0.28677333480591893,0.09269984481666406,0.038900343242083836,-0.022241053282113055,-0.2536341116587111,0.1418957355413126,0.003120211411373986,0.07073099404116057,-0.039547199574397944,0.023061344932120476,0.3155542518671972,0.01542116806324381,0.24368301846049636,0.1934161605671324,0.17422517576255658,-0.05089860137672316,0.4021776575520756,0.14078126356027823,0.32451844836217625,-0.3102102744949947,0.10769458725163732,-0.20715885212960156,0.2430604163939222,-0.34129269305882615,0.3109056670486466
OFCmed_R,-0.02690571714176979,-0.035519004488532575,-0.32112335239036094,-0.08754532928472575,0.10274405099948096,-0.01227092269615846,-0.00044060012526174204,0.03197377932963884,0.2271618561332794,-0.1667038725682322,0.09713205632750205,0.17782244103312256,-0.05564363840042295,-0.307606334275001,1.0,-0.09119641954906554,0.24831373009578006,-0.0027095359954568622,-0.14203313027862302,-0.10340150512438633,0.08434312664205938,-0.17225842632610017,0.1344412988366218,0.4036010883866702,0.33570738915801646,0.014434585787565773,0.10721104653344274,0.35553483924943174,-0.025336464256077294,0.09206330639461319,0.2653406069203807,0.2148839008778494,-0.3798232420312526,0.2793643375845648,0.05400307496581394,0.1948934003337212,0.18308831437001022,-0.170788296993301,0.15481885936130935,0.11605561879776276,0.09962377559892004,0.044199914994831765,0.1412237079923896,-0.15614300642110024,0.08481170155375761,0.1382870763360014,-0.16918101817590714,-0.029383303586904986,0.05458856775063693,-0.03417232581877788,-0.017596886083938324,-0.11088554765780224,0.36148590335211267,-0.1318309472119481,-0.0536376560454764,0.099495449992231,-0.010174165334795137,-0.11760824036968838,0.13515323899282788,-0.021310912445164355,-0.16076948608466063,-0.14745790300905276,-0.040260886529220365,-0.1797023570968729,0.3485568970573902,-0.058969651684255685,0.1463523040799649,0.18738842412437112,0.023334575962009437,0.012075711103293847,-0.17364591283148484,0.10163491559265665,-0.24829161396913954,0.012748444595875543,0.11069519802822277,0.03786826732913938,-0.06078452075418138,0.06089647356238155,-0.28406790310163366,0.31704761729696307,0.08164563402032111,0.061724655360931344,0.00910454416000699,0.33953940866861,-0.09634664423178423
Amygdala_R,0.4702305186718192,-0.11846553847728794,0.3965877592257941,0.061940077810537224,0.31501808497690464,0.012595225351128355,0.23024488180032243,0.5567037213736491,0.32924544514000675,0.26464262327948407,0.409105079658378,-0.09642340811782926,0.24967170803175262,0.29168107796815557,-0.09119641954906554,1.0,-0.04572301330076402,0.45974348258901443,0.314138719533513,0.44113426521896915,0.30350825871184384,0.3005274489835925,-0.11857685491452646,-0.18240803661525104,-0.22530749495166774,0.20287008084861913,0.43632598638418923,-0.22533762569494586,0.5874518886757004,0.16825253404849314,0.1263022247638434,0.3219815810561866,0.4551167272035252,0.2297767728026225,0.1881476320788393,0.22740495576755854,0.06215985825714179,0.1734746725361704,0.2612446472052882,-0.22914680865110493,0.3376858373520933,-0.09171555892977422,0.21023633028927885,0.11724912013876998,0.04420933958024803,0.10977513570047508,0.4872527253409025,0.3351033569282259,0.48646777613824344,0.028101372413632045,0.21321947644939224,0.47494864641417295,-0.29179373255267665,0.623268511882152,0.09174774346563498,0.23402051670619448,0.014656535115552144,0.18006149032697777,0.16226621461477314,0.3132647977087094,0.13909712952265058,0.178620216215728,0.041168060362518945,0.4782008184592679,-0.3677567682993713,0.1995854999017344,0.28972663756750855,0.2573396226935947,0.24183747970841257,0.22593586991639242,0.3652753450931445,-0.131660638593238,0.03998121645631541,-0.22025840656844103,0.2680814039392922,-0.06307930155298885,-0.004097358516502919,-0.0633845082942711,0.5377483037469997,-0.23055219737873145,0.14532459066231773,-0.2465709479844857,0.47153400831784953,-0.21632433015609576,0.21417039068389723
Thal_PuL_R,-0.09431288328081074,-0.2328028024257637,-0.08391511912020837,0.09477270147641,0.05457589984048324,0.032915503741861314,0.08990118636954605,-0.07515327010782032,0.3308834398639974,0.0483848875882591,-0.07565814060064079,0.43905941424619327,-0.14522420010599246,-0.14382812547110482,0.24831373009578006,-0.04572301330076402,1.0,-0.06313332842814949,-0.17971848363560444,-0.16262007087877328,0.22796097688336095,-0.02890245932432925,0.016520639731629733,0.33270969702763464,0.11137106741633052,0.08744568513494921,0.06920983413231631,0.3637304182738515,0.2033210351743655,0.0985867233401125,0.5665522201677896,0.573659511988944,-0.19636614838925193,0.2671420609041267,-0.009012150301707864,0.39941369876321287,0.10544260890532481,-0.4265134466860357,0.05823303455771649,0.3949572889911469,0.12010711324842381,0.0950827063255297,0.2617178324506051,0.025656562635471215,0.21098445147444153,0.38431121102140003,-0.07605839967817976,-0.008808161785253591,0.20246156291990386,0.2267108134574338,-0.2524169811497431,-0.12398855379912137,0.19363517955839787,-0.19040131723795004,-0.2389330890013978,-0.08732273413757508,0.09552606227935484,0.1585017720421416,0.051152625085305915,0.1644786847922266,-0.20185100003584422,-0.01855724609096318,0.4469057115977651,-0.3261231573075604,0.08984311483704398,-0.05662999551478908,0.35442103932839797,-0.10804048256583929,-0.21861671755161233,0.32223801711553535,-0.18280847036540865,0.27342109859766484,0.3625380456167667,0.12008988097339786,-0.07485501215016992,-0.030629079118121107,0.13020168687239583,0.037104847480189204,-0.20606038852888436,0.08025425775639282,-0.11000164698819372,-0.08706422276411416,0.13351769145431416,0.2510666782580199,0.09316000845962931
Precentral_L,0.5693878290159855,0.25983516293576836,0.2984876883288312,0.20594559221744727,0.8211725476581452,0.16567326019469525,0.25589025158785866,0.6905754522102867,0.3857148170393566,0.17917549375882166,0.5664260782496985,0.010626259689722686,0.49119202380424054,0.15630338530716387,-0.0027095359954568622,0.45974348258901443,-0.06313332842814949,1.0,0.7399026131732632,0.2050972179044552,0.6004194256315433,0.3574633869809227,0.2667700343103816,0.11057443271391425,0.04353758569828673,0.5673239856978952,0.7603382501347242,0.07064129470464116,0.5630527472244271,0.5846137117374633,0.09760020852619754,0.4147073183094659,0.1292774294444069,0.6509295112932337,0.5859235188517551,0.5468783787610279,0.25910369003605616,0.41449451121922753,0.37715702176890975,-0.36753948347515614,0.711978818093007,-0.056421607149837134,0.23875359833311077,0.14611597783148314,0.14523376217968414,0.2789243632483401,0.3149973035224961,0.367511419220504,0.6986781909975719,0.13850226489166453,0.4443942600501921,0.13853624628544275,-0.06090972058484684,0.26367867836780673,0.547636574202758,0.5647702575003412,0.02446187869870403,0.030822519041009886,0.598178050339093,0.4651752093182826,0.08652386724201398,-0.07672601195587475,-0.22096234994802616,0.2251878686720746,0.16915648067430625,0.6063714982076475,0.5360024525385475,0.6086334781634839,0.2928361083587365,0.462879572012194,0.5169972736364346,0.18692922461200573,-0.0706029536078129,-0.1476485808658394,0.54654007502361,0.264637324647355,0.03128570864221256,0.3387519724855844,0.5049868218997924,0.1354418941553586,0.33634376324485626,0.24059043070905198,0.5238928402948481,0.19518615906096767,0.44874817277646806
Cingulate_Mid_L,0.5811587320078034,0.6478481843749129,0.40030812031259383,0.33026739083864,0.6721604836586899,0.4062360688088511,0.4758895997075127,0.6737922302875705,0.24219840209108717,0.13286011357862204,0.6382668606175581,0.15413658137083075,0.6492983641576148,0.20058261845116537,-0.14203313027862302,0.314138719533513,-0.17971848363560444,0.7399026131732632,1.0,0.23366232135440623,0.5648267548504029,0.48209372031163134,0.49376577456459714,0.12474597255491535,0.24629106619468877,0.571675567105915,0.7650791644205905,0.0630084729704285,0.6098170361127969,0.7486970495056333,0.07227174812631428,0.22695351612602477,0.12492280916567322,0.6185401424063861,0.7830209325611635,0.49015264461271213,0.23100170120699692,0.694666459251321,0.4869944962556392,-0.07502284334002515,0.7591011621547306,0.1873709977893209,0.36685869541553506,0.2133924572197991,0.20242330601819725,0.3275217029560054,0.3529069156573815,0.5338970187433106,0.6653138659149661,0.24243783908834027,0.760875809489636,0.22485657422409697,-0.16607420445405052,0.2566840545043936,0.8140181511425023,0.5798893907322697,0.3716587578724572,0.12741693946391214,0.6383828531427054,0.5116691945390092,0.4377244813050199,0.009574720829233658,-0.06432916288092276,0.2844350044344728,0.28101600753975564,0.8909693834164895,0.45502396807148765,0.5210930347388132,0.3212345106489256,0.5608218063589019,0.6942798440609025,0.4023832333936841,0.07083082176673795,-0.04151114633538403,0.5453045359330192,0.27217647903036624,0.23021702340965813,0.4820323004547319,0.6490936201525292,0.25386645770985583,0.39429055488908243,0.4983230439766947,0.5017449708095223,0.2652674464513914,0.5860979952969098
Red_N_L,0.4302256233096179,0.08454625342910334,0.229297592918468,-0.07968261881023408,0.1012303485046052,0.12804953001892455,0.11082755636662923,0.3019452426158887,0.16376921873969102,0.4931613947544152,0.23732785036597426,0.06927083928842985,0.36790012114125265,0.23466199598393223,-0.10340150512438633,0.44113426521896915,-0.16262007087877328,0.2050972179044552,0.23366232135440623,1.0,0.1849837356518284,0.17306106708654695,0.05896247405926369,0.08526666808246508,0.0214548846882456,0.12031642476122428,0.31740828045902375,-0.12138720337514203,0.36039425918866286,0.1370812806494313,-0.023727031134547612,0.1264557987988261,0.13746464606332728,0.1082151651724991,0.17991683282044182,0.11881014335821757,0.05427379378384809,0.1737964341257966,0.32297969874007243,-0.0689687502045586,0.26011090376078133,-0.06970042378181343,0.18318082737130859,0.4549185599360436,0.11073421605224902,0.05395660902162754,0.1944950627825763,0.27082922711623697,0.18232325131914962,0.3967336349342028,0.17350079477345806,0.17576749784158502,-0.02392782028256344,0.10694673667881774,0.20012730466986,0.15795432691509573,0.035735391590985585,0.0627701034682396,0.18429367304638555,0.41239767901274493,0.4309458726455613,0.017656355212256263,0.018187630198047536,0.044627035569367056,-0.08258358281789338,0.089069576703167,0.17242721478901704,0.13335755752478867,0.032723459462363186,0.17632131410857696,0.296670352900986,0.12287660137877593,0.01132575467936949,0.1096728169747782,0.06047674161814474,0.11220424799198193,0.09683812491113669,0.3015773826188015,0.4155800152584105,-0.12447740481038674,0.4165170842311209,0.04578981368069256,0.4004590343108163,-0.1792041675534926,0.44912794065720735
Calcarine_R,0.43618022985670607,0.35861829658322303,0.136957235606501,-0.0073450494502458755,0.6568159562706187,0.17017806423283183,0.09872107514420746,0.5080620110356805,0.39750832293407734,0.23445132632041138,0.3862720545499488,0.5810951282846912,0.4665574582431687,0.016059634968432886,0.08434312664205938,0.30350825871184384,0.22796097688336095,0.6004194256315433,0.5648267548504029,0.1849837356518284,1.0,0.4601825269449464,0.5998918511575808,0.33330875696716733,-0.04544953013733388,0.65813243135162,0.7657513470109248,0.13772488800808372,0.5510344849965805,0.6256964950682139,0.2988454444066735,0.7412006234610591,0.02412205388709125,0.6773311446629299,0.5555487104239898,0.8726300105015475,-0.05159085305203597,0.34420784522614417,0.3061207804237919,0.314038817969453,0.7216447494787267,0.31907589504271827,0.4703571074117144,0.41299485359030164,0.3496431016403144,0.8304320255056699,0.2495025751733224,0.3864418754154035,0.7387496949150859,0.43421209228978086,0.4811054937621561,0.016372987671945293,-0.2533428548341188,0.07310343000527651,0.535109820049131,0.38170018290799956,0.36212305708716563,0.5613108983022471,0.7656328042885794,0.5856353573338661,0.13265188444925016,-0.06042820918234991,0.347137989283055,-0.061148092117918953,0.03830091473894589,0.5518871288845769,0.6165891116540683,0.4269937608515648,0.16426446955941665,0.9056747190742906,0.5370358409805821,0.5619598567712212,0.38596348464160685,-0.02027160429407941,0.3948103989788923,0.43254301491999797,-0.008921555110364457,0.2059609838760521,0.6115889310687193,-0.0782224303782577,0.060573015620638083,0.40271342848192704,0.5109934055123979,0.12359332634755198,0.5380474315987623
Thal_PuM_R,0.20481631321332927,0.4300563597341134,0.21588308847520613,0.1065563788671886,0.42525497060198747,-0.07077840232160247,0.15211993418451636,0.25739383346586586,-0.17309546849611376,0.20895873869029113,0.36241858709173314,0.3072609070633238,0.2775574303156602,0.23848663797965985,-0.17225842632610017,0.3005274489835925,-0.02890245932432925,0.3574633869809227,0.48209372031163134,0.17306106708654695,0.4601825269449464,1.0,0.4073865132973657,0.04273116294270558,-0.16183578892184647,0.3489264229988373,0.44666604971457713,-0.3727731249813756,0.2950087251705301,0.45377850378486506,0.008714808031115906,0.2107118784941046,0.2744447236334273,0.3535658807043101,0.44350652377019445,0.2827980389462169,-0.12003239494736902,0.494288672950295,0.1773687960019008,0.1915266820525895,0.36051409354795055,0.33294117290274206,0.35179236742112924,0.2551145554010398,0.4196670040097471,0.42543096284234333,0.3793040823971978,0.35220754201975446,0.4303465257808232,0.17893593097156063,0.4141428599368768,0.01160027099738217,-0.5523291499970225,0.23142672184085444,0.5207890416185685,0.19548232356249987,0.31478441930760714,0.31700579639370785,0.4651471159299926,0.5318368662876389,0.26016351259636944,0.09599819303001915,0.13067483185479348,0.2599938638991045,-0.038012257105263514,0.5410982734092895,0.37796435552961805,0.3197411573417412,0.2828210036041016,0.3983322738019945,0.3803348863177605,0.3737833741702694,0.3357082159139901,-0.2138126028747226,0.36257530676847755,0.3415473684808153,0.09174731876339658,-0.005804133894449942,0.5762925983106015,-0.22108538120801385,-0.18413007555108882,0.3746704566807124,0.22323785362539375,0.017700388629671278,0.44052886098843547
Angular_R,0.16862334230814577,0.8264633946027403,-0.07314157944885163,0.12507778405884962,0.5418000651392296,0.12777379151937546,0.2231253837499247,0.20024523094338104,0.17330145333922978,0.017978453506920303,0.3000672617013028,0.4525598430519592,0.4977412619023462,-0.20780782369927334,0.1344412988366218,-0.11857685491452646,0.016520639731629733,0.2667700343103816,0.49376577456459714,0.05896247405926369,0.5998918511575808,0.4073865132973657,1.0,0.48296814760130286,0.2790018058015223,0.48406434437989315,0.5255101134144119,0.19589968326862897,0.18088311148209624,0.6400305431594935,0.2922606666977788,0.32775962106463086,-0.255982560786973,0.5184531175943518,0.6571216713688246,0.5349109142572219,0.03357778664910872,0.5202405504413815,0.27738661414025206,0.4559263990580368,0.520913258919644,0.460106083271495,0.45271514111833455,0.24781276425341422,0.46852312974419186,0.60492269820588,0.02667614122543492,0.36920389770878626,0.37539459817353765,0.30623075690424406,0.6781398930056858,-0.04522543877194824,-0.07241851334488221,-0.03687366149679501,0.7603275945059249,0.3644757152217617,0.5202484612415951,0.25823462763589833,0.8135355448958121,0.31096801512665145,0.3098616746728277,-0.07507527405034316,0.04946540553312668,-0.16781625071582912,0.39309398194459383,0.5717228954398936,0.36739839312211076,0.3778741647324411,0.04261994711319458,0.6107543663786746,0.43050518607278604,0.5398824847794323,0.14103533594104684,0.029268335293902676,0.361835587284586,0.2817625037424461,0.040168990699610975,0.32548930805382936,0.3340126004074563,0.24572016871081367,0.11988231164823913,0.9045892284908921,0.2446672396221332,0.3360023778016952,0.35312103280385737
Raphe_D,0.0747933547735139,0.2829349047065068,-0.27505512352185135,0.05938734952076705,0.31894953289691164,-0.09100885018572227,0.025341311900857123,0.09870357887062821,0.2629014098194508,0.09587529221438783,0.2217605788646545,0.5413659929802217,0.26292887393298786,-0.3355814769691993,0.4036010883866702,-0.18240803661525104,0.33270969702763464,0.11057443271391425,0.12474597255491535,0.08526666808246508,0.33330875696716733,0.04273116294270558,0.48296814760130286,1.0,0.4410811067182461,0.36634105987692894,0.32216536328186013,0.24632990681242087,0.10065052729705494,0.36304397502689834,0.37965604938180647,0.2895038767724116,-0.4133665246629577,0.4218348993635026,0.2694577237254069,0.5259467352220096,0.060514058120917924,-0.010998796050975998,0.3387249453139702,0.39521625454472364,0.2467684762067831,0.2125117695373986,0.30864111253011234,0.21038205384034445,0.40364800853065197,0.4093056688264886,-0.2431910448614954,0.09496862402552822,0.17216447140174576,0.30568969292499615,0.17419973582355577,0.03686796785113298,0.23512768852599483,-0.22043437824296022,0.25300899179907,0.18741292945412089,0.11038948587902796,0.16760716740737125,0.47523967640669207,0.2280224069477783,0.09637370067327898,-0.2567998727397339,0.08961996775229661,-0.4013190039198736,0.440575757958748,0.1740906087962594,0.2087062105009897,0.24503942695941752,0.07019966169697091,0.27302335327112226,-0.0018197945969039445,0.42185839281218634,-0.14421808193458657,-0.06975729236754451,0.19056528886870927,0.30187539251904105,-0.017662837588489674,0.15165851694566526,-0.062209717172754954,0.32864650511009147,0.3576420537559166,0.43860539930356157,0.07184621373530971,0.3964564364309925,0.13415708380414487
ParaHippocampal_L,0.3011670933244553,0.45716530189719945,-0.1262453205680583,0.37682835265136494,0.11150090745900522,0.45616416288118034,0.49555157248813686,0.31398469756986275,0.1682066908944483,-0.29632252986684116,0.3783082929326716,0.13284750731580933,0.38197876704276557,-0.26876433168076225,0.33570738915801646,-0.22530749495166774,0.11137106741633052,0.04353758569828673,0.24629106619468877,0.0214548846882456,-0.04544953013733388,-0.16183578892184647,0.2790018058015223,0.4410811067182461,1.0,0.13156863289440696,0.2891356935976569,0.6462618782899954,0.15141778021887772,0.5105413159739887,0.2656304977277217,-0.14204024628084705,-0.48891122529633385,0.47776302938750814,0.5218173162242404,0.23392206012547603,0.6498879764219896,0.22158577299141097,0.37965154395936546,0.19575867190267088,0.3881000373804054,0.3250466219506956,0.34128310982699206,-0.1698955900644832,-0.11252936927720988,-0.010299935005213414,-0.03965145455473221,0.3525317423158889,0.23975234351050076,0.05472718871186463,0.3788511660055463,0.11409972188044404,0.6281004487702323,-0.03616040134821019,0.36763856048940274,0.28900583174473,0.41065705725212304,-0.19007932270976888,0.25979804194974654,0.0474649294322459,0.30842295739896936,-0.09857477819738776,-0.2992690955683463,-0.015342422088034408,0.7106685411584368,0.31317855550057455,0.1088392332168078,0.2681897089780832,0.22923758047336343,0.07997931981054139,0.2764530447512139,0.39567572362541514,-0.33568782867416275,0.2500159191038813,0.32180794147712394,0.06532373081256367,0.41498719156227243,0.6474493572635149,-0.09824894985723193,0.8277039651772741,0.5917678764208069,0.39703414706908924,0.09691413578046114,0.7478207761722343,0.20408333167807527
SupraMarginal_L,0.2844872052699836,0.36317810692153696,0.09599025594399085,0.016092380548293227,0.7894465111468286,0.1451979799895663,-0.017614503462484457,0.38401109839651393,0.2955647580454783,0.33593308537237304,0.36702085383242816,0.4747858458511827,0.4322667797607331,-0.008184552334222179,0.014434585787565773,0.20287008084861913,0.08744568513494921,0.5673239856978952,0.571675567105915,0.12031642476122428,0.65813243135162,0.3489264229988373,0.48406434437989315,0.36634105987692894,0.13156863289440696,1.0,0.56925814039738,0.04726194019260446,0.4159701896893291,0.6353817141419246,-0.012851571069359318,0.3801563580493739,0.0027477496108593742,0.5371219728415711,0.5171940031105032,0.657201060045048,0.005176711568962349,0.17304792503231886,0.28817143811825996,0.17054661982314728,0.47563249171723915,0.24104168678372392,0.44404275107485375,0.34619541016257366,0.31497148536671044,0.4750274919107777,9.643234666178108e-05,0.2367421762862154,0.5766251055323478,0.33799401775544113,0.3166899716749996,0.09982733837636651,-0.25299719503590995,0.058480670801275725,0.4679691097555482,0.23449680609303017,0.1482978509841233,0.4110458697569199,0.706412077136146,0.35745640809862234,0.09684755580590233,-0.18426087789169954,0.20433540969993932,0.01337958866808991,0.08948282044979676,0.6010142825851144,0.4306525803738073,0.398434209174226,0.2964880398937734,0.5745116091409114,0.39012705917400164,0.4594465073192973,0.24266402438686296,-0.08182636974286467,0.3382808579239095,0.329240783856842,-0.14141453633150583,0.148035610022767,0.5066254886362903,0.007551459542160284,0.267575036940803,0.43713788817583177,0.13413531556458408,0.14811355690907557,0.4327503003990122
