,OFCmed_R,Paracentral_Lobule_L,Thal_MDm_L,Frontal_Inf_Tri_L,SN_pr_R,VTA_R,Cerebellum_4_5_R,Occipital_Sup_R,N_Acc_L,Frontal_Sup_Medial_R,ParaHippocampal_L,Thal_LP_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,Caudate_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_L,Insula_R,Temporal_Mid_L,Thal_PuM_R,Frontal_Inf_Tri_R,Temporal_Mid_R,Frontal_Mid_2_L,Cerebellum_Crus1_L,Rolandic_Oper_R,Paracentral_Lobule_R,Cerebellum_10_R,OFClat_R,Thal_VL_R,Thal_PuL_R,Thal_PuI_L,Frontal_Med_Orb_L,Cerebellum_8_L,Vermis_4_5,Putamen_L,Heschl_L,Frontal_Med_Orb_R,Hippocampus_R,Cingulate_Mid_R,Cerebellum_4_5_L,Pallidum_L,Angular_R,Red_N_L,Thal_VL_L,Rectus_L,Cingulate_Post_R,Temporal_Inf_L,SN_pr_L,Thal_IL_L,Frontal_Sup_2_R,Lingual_L,Amygdala_L,Cerebellum_8_R,Temporal_Sup_R,Cingulate_Mid_L,Thal_MDm_R,OFCant_L,Thal_VPL_L,OFCant_R,Occipital_Mid_L,OFClat_L,Amygdala_R,Olfactory_L,Raphe_D,Cuneus_R,Rectus_R,Angular_L,Supp_Motor_Area_R,Pallidum_R,Parietal_Inf_R,Thal_PuI_R,Thal_MGN_R,Calcarine_L,Fusiform_R,SupraMarginal_R,Thal_IL_R,Occipital_Mid_R,ACC_pre_L,Occipital_Inf_L,Thal_LGN_R
ParaHippocampal_L,0.33570738915801646,0.3297885142743667,0.37965154395936546,0.2764530447512139,0.5917678764208069,-0.26876433168076225,0.2891356935976569,0.20016294035211032,0.05472718871186463,0.2990701969911918,1.0,0.41498719156227243,-0.31184052852903255,0.6474493572635149,0.4557362552959709,0.41065705725212304,0.38197876704276557,0.20408333167807527,0.22551059607611576,-0.16183578892184647,0.3011670933244553,-0.14204024628084705,0.24275201467020444,-0.2674126471069458,0.1814028809057175,0.2942471318319629,0.18016669302972704,-0.01403187903997484,0.4960296600582851,0.11137106741633052,0.2656304977277217,-0.09857477819738776,-0.19007932270976888,0.3048573843772078,-0.0024515565562636564,-0.03463845885522547,-0.29632252986684116,0.22419872916217837,0.31317855550057455,0.3881000373804054,0.3783082929326716,0.2790018058015223,0.0214548846882456,0.0474649294322459,0.2999910265212621,0.32180794147712394,0.3250466219506956,-0.1698955900644832,0.7478207761722343,0.5105413159739887,0.22589339294056995,0.19575867190267088,-0.09404052462133727,0.28510941510047244,0.24629106619468877,-0.10012676254349177,0.1268759411328729,0.05438694842622523,-0.026844248781591213,0.028155266378347938,-0.07563498626840898,-0.22530749495166774,0.12317350833159385,0.4410811067182461,0.3425105194510255,0.5321786603860241,0.09804922849607627,0.588844054124269,0.8277039651772741,0.45716530189719945,0.5254833592388282,-0.015342422088034408,0.07997931981054139,0.47776302938750814,0.3788511660055463,0.37682835265136494,0.12930758394792774,0.3525317423158889,-0.07201157433454701,0.6462618782899954
Thal_LP_L,-0.06078452075418138,0.35960552222954184,0.329995095318025,0.5291423563572137,0.31869034538401514,0.4021776575520756,0.3099034555239899,-0.10243594996225969,0.4105734263567086,0.34649939488829123,0.41498719156227243,1.0,-0.25385632237818434,0.6252037284147247,0.6421594772014142,0.6089699987541481,0.4313504990179133,0.44342455085195637,0.2587094806627305,0.09174731876339658,0.4611031287122199,-0.09940834579813539,0.2794229332887864,-0.15869480406476574,0.22971884331247067,0.25468702564671375,-0.022954805974323096,0.35302014867261183,0.5322478332007023,0.13020168687239583,0.33458897565062734,0.05617065039039807,-0.17464020282486176,0.36322528039564594,0.27224012078357135,0.28986773009562256,0.007804390891431574,0.29615909870273865,0.28420502344147475,0.43585320207766853,0.17317142848843758,0.040168990699610975,0.09683812491113669,0.3929886797473238,0.36559637704720716,0.41221335497989137,0.29934970835069413,0.2619245136830993,0.23571838655773095,0.33962778942505556,0.19462709897785527,0.22472605188663358,-0.02706737920394182,0.1588256998447307,0.23021702340965813,0.2080344682206763,0.5858038756702322,0.3918732670506118,-0.01806610081708887,-0.2827722657095698,-0.06604101826538009,-0.004097358516502919,0.6335842298874954,-0.017662837588489674,0.14329238156857166,0.15381051939608095,-0.2887863364103154,0.32113915451267966,0.27026298868694526,0.30159269064002664,0.40670971798066274,-0.11669803906903783,0.1674358348775386,0.2241324644810283,0.3363919905168796,0.3960362515149564,-0.22694295210146156,0.5091110567774181,-0.0848588813164253,0.23980336272255473
Occipital_Inf_R,0.14524471031404787,-0.145163259071751,-0.045923642058943386,-0.05311266261770633,-0.33426720728261683,-0.1482011338341141,0.25043979501843255,0.4487309755271424,0.29197616819402217,0.018606018090999297,-0.31184052852903255,-0.25385632237818434,1.0,-0.17570974364889516,-0.026928110677077125,-0.024727571032760062,-0.006531335383192487,0.17499970111026675,0.3395339550333284,0.18987128571939596,-0.07577776289378144,0.8518462986784237,0.10811960842222364,0.6131160599143477,0.38031636231133314,0.1559410870275874,0.20899610638079683,-0.10097245646063313,0.023253142504197848,0.5243733383490823,0.35787231017753435,-0.1813946597259388,0.36282483164502405,0.22186740306052496,0.17991307517647345,0.3634153957721266,0.24482608262924244,0.3392243439636168,0.04551799502849162,0.21631472741478194,-0.08392863699742052,0.3174180677720106,0.004442783727105414,0.25754443555368556,-0.028940989064268917,-0.08050354219048644,0.06209268678487749,0.2892713782621667,-0.08608760195429688,0.07135204800818594,0.5387007310688345,0.3442341829080197,0.7370065102126941,0.41385286426439494,0.027042291212347757,0.10555138950195912,-0.4519356979739643,-0.16826105327974236,-0.12458897525428296,0.6063734086918885,0.3476448230143031,0.07452700153140858,-0.029456352186003787,0.28158550293388196,0.206791880098729,-0.1549790071804239,0.47748763826213414,-0.011119758622102334,-0.31458148261569285,-0.13616750368446356,0.26332257903950335,-0.31179201837333687,0.621886106507105,0.31570207104452414,-0.09507446475289148,-0.3186991593729238,0.5615085073834797,-0.15703132329900532,0.6872371418860379,0.06679409649286186
Frontal_Inf_Orb_2_L,0.06089647356238155,0.48086056200574645,0.459965562786739,0.6062730300535256,0.5730833572185211,0.14078126356027823,0.5587318332623268,0.23225964127980303,0.45753154417259906,0.36227639429354147,0.6474493572635149,0.6252037284147247,-0.17570974364889516,1.0,0.821544323288256,0.5121833724446769,0.6244832521258576,0.6274602336903171,0.2495538420717837,-0.005804133894449942,0.5973944152901437,0.053725929789669294,0.5125290081835503,-0.22371700356920604,0.4924999184588911,0.5589936605435918,0.028736920949833464,0.05005327399366837,0.6754061416872773,0.037104847480189204,0.2810342136152231,-0.12532968483881707,-0.21605342126227256,0.4926647920751146,0.44716933024355565,0.3053019329472,0.016833207957256263,0.5488887454051509,0.43354635202869873,0.6858478012904342,0.33970416058194064,0.32548930805382936,0.3015773826188015,0.4121284272047047,0.3785655890187991,0.47667755894970665,0.20828040811746307,0.26864519388490055,0.476186049272156,0.5736492706002112,0.4169300666032973,0.05483813099243642,0.06489040158819394,0.3510049694026838,0.4820323004547319,0.17081648123577586,0.35432716697464844,0.24058841846900672,-0.18552593445499144,0.02656267454428705,0.14608236130549618,-0.0633845082942711,0.5244617356945053,0.15165851694566526,0.46338877249757066,0.36287058182750925,0.09295802887963278,0.6862427457806329,0.5845264766184074,0.5072692750278484,0.6465462797616164,-0.15008211531409985,0.33478184743873785,0.5238008076399839,0.48616886447147345,0.3683357567821298,0.10055463214209259,0.5363811026027994,-0.003912987671170719,0.6014916085481661
Caudate_L,0.004110456131767379,0.6567639615579962,0.497864909085212,0.6882866678459572,0.4187805248807818,0.2192336391285552,0.72019539068404,0.28244774595779537,0.4630655707559918,0.4607217450144546,0.4557362552959709,0.6421594772014142,-0.026928110677077125,0.821544323288256,1.0,0.5476114047896266,0.6601852780929981,0.7092615269457438,0.27941629665661016,0.3241000576746507,0.6427955138280245,0.2582602093727924,0.6602483338386093,-0.17131044425709596,0.476728871124087,0.6989687259978259,0.017361722854228424,0.03281483571573348,0.7992564088554209,0.0865411374990273,0.3518992461966655,-0.05637456065934035,-0.0649420754790672,0.7084591093928868,0.6399583588528392,0.40849366371851725,0.12713360209197702,0.5446951894474776,0.6378092936388322,0.8123820766490909,0.47132401360358817,0.40781716305260224,0.31052259131333787,0.6137950010260471,0.40600872694660506,0.5917847955916758,0.2807653886882878,0.30714321292729596,0.4053662942192033,0.7052975001722062,0.5710165933675752,0.07985919905224731,0.20377912777474375,0.46666918450968464,0.6562248565621827,0.40251065000319053,0.3060735920155523,0.4531514054942641,-0.21316716502615324,0.08324267025858156,0.15462859257815417,0.1511574425059745,0.4337989669184118,0.13159862367541963,0.47980232379215704,0.18960271170714418,0.15523921233539859,0.7450818100973412,0.4146114790683007,0.5511808108268258,0.5320705492293687,-0.037084832933617425,0.518218692018516,0.661301104242239,0.6157336076231175,0.39286525029597585,0.14979430923805176,0.6416071250130327,0.04952530833256874,0.3710200198664433
Temporal_Pole_Sup_L,-0.010174165334795137,0.42631431361726024,0.3235566513187992,0.7073386834450099,0.20953198474385548,0.10844465738123707,0.45250776371457097,0.39668531772771615,0.3460068454053816,0.5988933454895616,0.41065705725212304,0.6089699987541481,-0.024727571032760062,0.5121833724446769,0.5476114047896266,1.0,0.5429402401439094,0.42350639496590786,0.6821172558412181,0.31478441930760714,0.35832375994703847,0.03618328133716737,0.3089397270256563,0.10978511629555497,0.16508275771248682,0.3164400587233631,-0.23605886670122656,0.37770803150314863,0.568199299337831,0.09552606227935484,0.3845799986692467,0.12322999185574758,0.28110116893569026,0.5741230939095919,0.22400888595923252,0.5721522415413025,-0.12590253229010367,0.17975084494316357,0.4912492513975299,0.5678914402946759,0.34799807799872196,0.5202484612415951,0.035735391590985585,0.37489176472864777,0.3207313475811837,0.43119299908317676,0.6610288158636183,0.1636212448618907,0.3568437636537691,0.5709189221452184,0.5504096030006853,0.632048934542126,0.08424391230115708,0.20348306078759842,0.3716587578724572,0.15860324558716155,0.46862213783569007,0.3729819941082947,-0.11341176104716492,0.2342809111642822,-0.029240137192841603,0.014656535115552144,0.396422283188438,0.11038948587902796,0.5587693646621423,-0.029812579517143823,0.05886850493164771,0.37614826871397145,0.2984576116086046,0.6408480685707156,0.43198241829664824,0.03289585966176039,0.5242688296182645,0.3569816550163716,0.6144987774962355,0.3328885324918904,0.287725625109945,0.6296682663099327,0.35676519711987165,0.28265438829337225
Frontal_Inf_Oper_L,-0.05564363840042295,0.5668387593869809,0.4995904821421938,0.839253775620996,0.5555138087663917,0.11206728674703573,0.7031487719865367,0.3925454348088494,0.4559132622853022,0.35588908619553483,0.38197876704276557,0.4313504990179133,-0.006531335383192487,0.6244832521258576,0.6601852780929981,0.5429402401439094,1.0,0.6065607250770038,0.3766262740667398,0.2775574303156602,0.6204341422640343,0.12189045731708852,0.655201200262999,-0.04765227116593732,0.5040925928526776,0.5183120631405839,-0.10567807176118561,0.03969540354984294,0.5702437942516708,-0.14522420010599246,0.314673261768345,-0.2137322611765374,0.05982377233651849,0.6266667899611748,0.48560260721568843,0.5770346573132374,0.1801159491747924,0.417498493943653,0.5734703813606173,0.7162271855102698,0.5492871080649776,0.4977412619023462,0.36790012114125265,0.45650943374130903,0.14984204437488113,0.5522116307553633,0.35488521137971124,0.4127327413921443,0.24162970922983845,0.621847071329263,0.5060387167779877,0.1487179405128278,0.18112849399171757,0.23231317974969287,0.6492983641576148,0.12924916164520803,0.1280419441328352,0.4058389007959529,-0.3418645758956155,0.21543578267088664,0.2559312808761131,0.24967170803175262,0.2976546230125999,0.26292887393298786,0.5084332142351105,-0.0536089538078262,0.21957096034911694,0.5594104039329414,0.3100729052018026,0.6006702070999587,0.4761475303635688,0.06816421911982748,0.5262773949545755,0.5206888934683871,0.6738032773061764,0.29719902176623864,0.2551967356379838,0.5634038270426107,0.06758090912434042,0.18610848352552878
Insula_R,-0.09634664423178423,0.5702914901115276,0.38734566746314386,0.6792401067217946,0.34665398326462304,0.3109056670486466,0.7010090160560045,0.36243657279521685,0.6503631832545528,0.5463438541230479,0.20408333167807527,0.44342455085195637,0.17499970111026675,0.6274602336903171,0.7092615269457438,0.42350639496590786,0.6065607250770038,1.0,0.3739457790453648,0.44052886098843547,0.7189376137154119,0.35154926818168014,0.6285114799552162,0.14612230935172188,0.6429345109616444,0.537868958870966,0.04914935766719543,0.24755168587232537,0.6578391254448152,0.09316000845962931,0.1278411604802018,-0.08690385702123185,0.2498320725507576,0.6675351984288154,0.44864867507694556,0.5761479252440187,0.49851941823933593,0.7567787505618807,0.5901094844040788,0.6854179158368366,0.2788638781313782,0.35312103280385737,0.44912794065720735,0.7942707806724432,0.11636221984544845,0.41125421469101153,0.19684447099471775,0.6074499791084718,0.06049824265790502,0.6712672154601961,0.5704149744033649,0.16760429672738722,0.41639242104049284,0.594633845658078,0.5860979952969098,0.5657624315339369,0.2444186783457003,0.3709449488030338,-0.0061104216555887035,0.24737102235281222,0.2663852382999373,0.21417039068389723,0.5019307645781452,0.13415708380414487,0.4165524977201304,-0.08617465626296503,0.2732214430457876,0.5354714114138918,0.0482319916454554,0.4148596954421798,0.45024944670781464,-0.14665461078490097,0.6320615649651874,0.5670206554264081,0.42613569895247516,0.22406319543157105,0.2445082934699141,0.5996486918052795,0.280705716436736,0.11124090062265649
Temporal_Mid_L,-0.011980017938633836,0.22601461534946513,0.161339915851187,0.3699255881575894,0.029052069144677308,-0.06135350250026577,0.2611494673286798,0.6459415690448584,0.4966092185878976,0.45851485331939046,0.22551059607611576,0.2587094806627305,0.3395339550333284,0.2495538420717837,0.27941629665661016,0.6821172558412181,0.3766262740667398,0.3739457790453648,1.0,0.3113317876519511,-0.01516069973041687,0.2465831871063787,0.11333393046065722,0.547210018919116,0.19939782603875417,0.2759300130082294,-0.14779418335923747,0.2273145364240783,0.3969220559355579,0.2867781444807008,0.25501690401986127,-0.1619596490572358,0.504062273365785,0.5079670658302954,-0.1460902792119652,0.5878441324760155,0.09918974361780783,0.26831684497179714,0.34626778464066577,0.3133988572179191,0.06552686947893623,0.5871416600501596,0.0007409641374503081,0.30336259569427615,-0.0004569440938578014,0.13084409332281025,0.7785801598767689,0.37098607696728386,0.21326356061951135,0.4455620064037187,0.5651619982420997,0.7989768571382961,0.4057407121008565,0.17646389296743803,0.20749505388329537,0.15838292154743167,0.0009518166738208179,-0.023564061787019513,-0.19145735269748188,0.6121595858129116,0.2211900331005227,-0.170732221867862,0.1893396594356341,0.3031609716377095,0.5505626563637398,-0.27538067065346494,0.35363656874716654,0.2779036730798132,0.024858253202228068,0.5034331786127468,0.5441577916419652,-0.2908267327194915,0.6085757338106366,0.2871466929140738,0.2514732846401815,-0.0050860382987051875,0.5700229879016189,0.20184135819617316,0.7639578929870183,0.25240591369590887
Thal_PuM_R,-0.17225842632610017,0.5690351301154624,0.1773687960019008,0.3803348863177605,-0.18413007555108882,0.23848663797965985,0.44666604971457713,0.37081385978665826,0.17893593097156063,0.3590412516662451,-0.16183578892184647,0.09174731876339658,0.18987128571939596,-0.005804133894449942,0.3241000576746507,0.31478441930760714,0.2775574303156602,0.44052886098843547,0.3113317876519511,1.0,0.20481631321332927,0.2107118784941046,0.3784546550220734,0.07822505539877307,-0.02812633771765232,0.40411932838287234,-0.2630750561424464,0.14728324456056566,0.3155095910220994,-0.02890245932432925,0.008714808031115906,0.09599819303001915,0.31700579639370785,0.5592139506179803,0.2837633179333561,0.32856524047922797,0.20895873869029113,0.1324994545953608,0.5410982734092895,0.36051409354795055,0.36241858709173314,0.4073865132973657,0.17306106708654695,0.5318368662876389,-0.010529067050975683,0.36257530676847755,0.33294117290274206,0.2551145554010398,0.017700388629671278,0.45377850378486506,0.3810090053738875,0.1915266820525895,0.1368921457527106,0.23189451987631565,0.48209372031163134,0.6513798909684496,0.007817718411251132,0.579166849440714,0.014951523233215035,0.3257626658133329,-0.09449184117954482,0.3005274489835925,-0.02799159798774151,0.04273116294270558,0.40811790436664286,-0.4145721686481384,0.302672225513908,0.2304787371079041,-0.22108538120801385,0.4300563597341134,0.017163678386798917,0.2599938638991045,0.3983322738019945,0.3535658807043101,0.4141428599368768,0.1065563788671886,0.29524444676723144,0.35220754201975446,0.2788083439795181,-0.3727731249813756
Frontal_Inf_Tri_R,-0.02690571714176979,0.6151530454478006,0.5738545107090511,0.7702120948352355,0.5676137306486071,0.39017850535371273,0.7513939488941486,0.0918794780352379,0.4411959850256384,0.5232158718327283,0.3011670933244553,0.4611031287122199,-0.07577776289378144,0.5973944152901437,0.6427955138280245,0.35832375994703847,0.6204341422640343,0.7189376137154119,-0.01516069973041687,0.20481631321332927,1.0,0.2341471143062322,0.7301475959636415,-0.1839369896480404,0.6882806334921882,0.47352050872933876,0.08783411217137792,0.24327930254460145,0.5884196627881345,-0.09431288328081074,0.1653244715128736,0.08173680264834363,0.09450908534966711,0.6006994989995972,0.661446832284702,0.3504370779095541,0.28133584508895987,0.6028450199750266,0.49233262251051724,0.7452625032486372,0.5197530331805483,0.16862334230814577,0.4302256233096179,0.6597645550329668,0.16664090175408558,0.5508769244701474,-0.013445659514402587,0.3547410143862985,0.15897278225126762,0.6260193743289055,0.46943042162547083,-0.1116419753967792,0.17598897803781943,0.5778982495665428,0.5811587320078034,0.2646381785307681,0.41606890149220954,0.4968074601542487,0.12784948110009586,-0.02098028164111927,0.03556530777063467,0.4702305186718192,0.5206813109975663,0.0747933547735139,0.27792973091313455,0.15636788123626952,0.10817109845836324,0.5089752585409055,0.2414390263510804,0.2984035722743707,0.32005153052608876,0.12972708316733916,0.43295815123451525,0.5337384533180232,0.57340224581724,0.4086477923123565,-0.029491555258612526,0.7370051876664702,-0.10342439092870688,0.18072401085931095
Temporal_Mid_R,0.2148839008778494,0.05196663161851666,0.17027133137143455,0.11613640633780997,-0.09260432130626413,-0.04811466928076976,0.5135393510877923,0.43139589202889683,0.36416697808927373,0.20656713986161718,-0.14204024628084705,-0.09940834579813539,0.8518462986784237,0.053725929789669294,0.2582602093727924,0.03618328133716737,0.12189045731708852,0.35154926818168014,0.2465831871063787,0.2107118784941046,0.2341471143062322,1.0,0.36545176937774937,0.4120373479065628,0.6127160265836784,0.3738204961832143,0.4058727994523101,-0.08351562966845129,0.25951575333459287,0.573659511988944,0.4705172426481006,-0.09647545904336072,0.26990420030984413,0.41592653214644676,0.4637716249926195,0.36978144022756415,0.2832718900961812,0.5842850323602842,0.21871457332277458,0.48699278682321817,0.12944442536444015,0.32775962106463086,0.1264557987988261,0.45104195197470176,0.18616882430949241,0.19931067079520745,0.02838618058263367,0.3160984223393231,0.05074255438264358,0.303795771571998,0.6312413251259276,0.18925976823815904,0.8041310103935284,0.6955737629785328,0.22695351612602477,0.1774136537247022,-0.24085373910099947,-0.0012554022184968028,-0.04180280429936242,0.5533310425960483,0.3650956574367257,0.3219815810561866,0.12733481798702456,0.2895038767724116,0.2694866066396569,0.04433620491542611,0.5624251467099202,0.22265148311045213,-0.16426743237918892,-0.08733213831142125,0.34975523565200856,-0.2573233864514949,0.6889382116362394,0.5529430445293944,0.07173103554059869,-0.1580390061375016,0.49107517127489025,0.11759263919323365,0.539460854466363,0.2134448251684034
Frontal_Mid_2_L,0.019081021949312438,0.7128743478577354,0.4556680662936106,0.7505368348124053,0.43298533717234766,0.20189770344463484,0.8648384949983366,0.24980936289868977,0.28255059236317737,0.3211293914792275,0.24275201467020444,0.2794229332887864,0.10811960842222364,0.5125290081835503,0.6602483338386093,0.3089397270256563,0.655201200262999,0.6285114799552162,0.11333393046065722,0.3784546550220734,0.7301475959636415,0.36545176937774937,1.0,-0.07237372486062509,0.5423920285283799,0.7702014411874069,0.05614593878862762,-0.028811714235935062,0.6135814079789811,-0.04924228107042798,0.16274098117879293,-0.07443274171510054,0.16983278970767793,0.7553101379388083,0.7177970328455918,0.2401420510780365,0.15822797033313865,0.48087398989535846,0.7132576358889005,0.8411275537109019,0.595897564971145,0.33749697362054315,0.18603050340264662,0.5757804193966637,0.02121012165170021,0.6797099749906778,0.17362155975077906,0.24512228841719044,0.255309041061604,0.7471082427472086,0.665109928621905,-0.1430544221321354,0.32063702422428536,0.5447207036920882,0.7931280718814081,0.24373065625725668,0.033957647858665875,0.46611946496769263,-0.01227175958372464,0.25774169937014085,0.01644137232668148,0.42911768337191997,0.13897722362345355,0.15023101665169156,0.47015160207972156,0.04997767488764871,0.43437694267504146,0.746583870683078,0.2260719131718439,0.40364820346388935,0.292330188132442,0.20048929336371857,0.612687306745355,0.7550682210042601,0.5967377871897963,0.3011492282369865,0.11540484758831067,0.5610238081331541,0.055956501152736475,0.1836292881918424
Cerebellum_Crus1_L,-0.07633333977771498,-0.24615670914579785,-0.10415184907845973,-0.010089499168472486,-0.21751422455380903,-0.0810746470181597,0.0011907689811482124,0.28411184348879825,0.3016305393336578,0.04285399959527443,-0.2674126471069458,-0.15869480406476574,0.6131160599143477,-0.22371700356920604,-0.17131044425709596,0.10978511629555497,-0.04765227116593732,0.14612230935172188,0.547210018919116,0.07822505539877307,-0.1839369896480404,0.4120373479065628,-0.07237372486062509,1.0,0.1905297244182009,-0.07321030266619474,0.11880215088823667,0.10389908157278926,0.03621704422199276,0.3912732303324259,0.1553261179493172,-0.09983368612961518,0.6497565241637885,0.1508808147532145,-0.21220804660137751,0.39922856995118433,0.26282921185629815,0.20906647278052418,-0.007563022055886469,-0.027596492965253062,-0.21888539257774248,0.10123371832449814,-0.01698263210440203,0.18460338222337763,-0.2884073495291421,-0.32336952986184436,0.3578114161275344,0.3125824549446036,-0.20685538782881427,-0.024589277032717308,0.3846946155787723,0.4726671976132026,0.6295378246369442,0.10959670450236156,-0.08446327419770434,-0.0016912852168654024,-0.24530096702726562,-0.23256868256873134,-0.05952640679516642,0.4126074173611161,0.2864582698022007,-0.04654795981741981,0.007789804661619353,0.17034541545977344,0.0048592024908946825,-0.29205139287926485,0.15031371933732696,-0.1300130796541459,-0.3168115654348358,-0.11798647682479159,0.16376869074202957,-0.2864834616262808,0.49826204374136773,0.04908928858275378,-0.2193218057410471,-0.21146663523528234,0.3004790599994898,-0.151218306253713,0.6816658304281816,-0.018674706160513924
Rolandic_Oper_R,0.18885264403248184,0.22959855620265146,0.491930407511838,0.45068449180348785,0.463941029364636,0.11969877283397007,0.6552959372939922,0.261156338371672,0.6710011940933568,0.38345235717951726,0.1814028809057175,0.22971884331247067,0.38031636231133314,0.4924999184588911,0.476728871124087,0.16508275771248682,0.5040925928526776,0.6429345109616444,0.19939782603875417,-0.02812633771765232,0.6882806334921882,0.6127160265836784,0.5423920285283799,0.1905297244182009,1.0,0.3919691026231782,0.3664496146039763,-0.0337453831289207,0.4318221515852402,0.22539870837846654,0.29392479738305105,-0.20668737160152825,0.16579422216318843,0.47550483776301056,0.5061378383199103,0.4643074025219707,0.4237353316440441,0.8295083414633105,0.21926841805582087,0.6200470246406579,0.26123903529617404,0.20519143955027574,0.42420244157098363,0.617589170922485,0.10459173531136151,0.3934107762227035,-0.02416386379556364,0.6108054957296625,0.08615715939033891,0.43490669826911676,0.5105699753474037,0.11187618260636373,0.5981806929364755,0.7068077703089475,0.32542182516351364,0.030258232026766394,0.06073552142314435,0.0017226949307342166,0.011290307031741173,0.27792892444423134,0.3237488426500385,0.2924606202639324,0.46716001021386416,0.3400674845864046,0.20763060645148101,0.1370378609861519,0.375068037399389,0.3806582244933804,0.07270034927648476,0.02517175818838576,0.567230843700195,-0.323509149769596,0.5450675760470788,0.5214630869802519,0.19895440965174527,0.010862720544201274,0.2304640094532089,0.425313948443598,0.26073230500093914,0.34539130589907246
Paracentral_Lobule_R,0.10078665971785397,0.7334932894780509,0.46122877498867854,0.5507581830345694,0.355072975821273,0.12374524583093055,0.7226039625941287,0.479358504410246,0.3302234018364667,0.2881117569249279,0.2942471318319629,0.25468702564671375,0.1559410870275874,0.5589936605435918,0.6989687259978259,0.3164400587233631,0.5183120631405839,0.537868958870966,0.2759300130082294,0.40411932838287234,0.47352050872933876,0.3738204961832143,0.7702014411874069,-0.07321030266619474,0.3919691026231782,1.0,-0.10075963824787998,-0.20473930786521585,0.6515365331259446,-0.001012584852874477,0.14240546770538623,-0.17116504766321794,0.03729793008893331,0.7522560468302372,0.584731178749582,0.159036485824031,0.09650755216927273,0.41690653932259214,0.6855409336305291,0.7645848129401458,0.46900619051219317,0.5391786791205906,0.1275945332307437,0.5343197847936579,0.07761358656500175,0.5407530801645337,0.30209404370081283,0.2301963196283809,0.4180078248428015,0.7166006519015039,0.6546771298989237,-0.01970076089160682,0.20035091960697213,0.3929774697651557,0.7183817096283487,0.371394650572977,-0.08240835953532713,0.21518345786828624,-0.21032465851485466,0.43560261802048755,0.12427597108786187,0.10502776575917605,0.09978006266140407,0.2544655886646089,0.6785244916639214,0.11004383308728027,0.540018572221507,0.8564802023509217,0.30023569636986175,0.5544223282778676,0.4874123123641815,-0.07738650791498147,0.5475342562845775,0.7147078062034762,0.507640702940896,0.2131040628809027,0.3403994167808761,0.37302025015972134,0.19341642544016066,0.3112662476003754
Cerebellum_10_R,0.2571795807168876,-0.33372510224143587,0.06427928130517939,-0.21170023921703904,0.21936537371530132,-0.07644898933517263,0.09840010785322748,-0.16965860836065244,0.10123161597978013,0.043641911518748536,0.18016669302972704,-0.022954805974323096,0.20899610638079683,0.028736920949833464,0.017361722854228424,-0.23605886670122656,-0.10567807176118561,0.04914935766719543,-0.14779418335923747,-0.2630750561424464,0.08783411217137792,0.4058727994523101,0.05614593878862762,0.11880215088823667,0.3664496146039763,-0.10075963824787998,1.0,-0.002897773755658441,0.06229937149529478,0.5822471201630594,0.35571629353011164,-0.018045725165104748,-0.11800364523306178,-0.06394168236753307,0.042683086714147604,-0.03171560519611923,0.21503941449998618,0.4425409443167753,-0.13069632371864612,0.06898961070554112,-0.026086229496157694,-0.29683619641720743,0.05981096960858055,0.09349522950083554,0.2087959101350303,-0.0030593357191135216,-0.2634811831620824,0.025634063180001776,0.06035203760984302,0.003613310079587944,-0.04240525539576994,-0.09110772725592481,0.5552831705005556,0.48908881783866764,-0.1282888495488601,-0.12771828521230302,-0.023564912081870396,-0.0684871404577755,0.2877297954354431,-0.04365421305221614,0.23715380883267284,0.2399961344927336,0.1331756371227092,0.2427493498234678,-0.33758624475218213,0.42229983533966325,0.16031276733466795,0.002120741577138046,0.04942955093712519,-0.4762838847143987,0.08890321460390291,-0.1701896089057877,0.016997343679228782,0.23109731623623897,-0.3386203465966269,0.0233670547392884,-0.1416261791888822,-0.013454389578376368,-0.045618217742463454,0.21418182163678343
