,ACC_pre_R,OFCant_L,Calcarine_L,Occipital_Sup_R,Rolandic_Oper_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_PuA_L,Thal_MDm_R,ParaHippocampal_L,Occipital_Inf_R,OFCpost_R,Temporal_Inf_L,Cerebellum_7b_R,Cerebellum_8_R,Putamen_L,Cerebellum_9_L,Cingulate_Post_R,Precuneus_R,Cerebellum_8_L,Thal_PuA_R,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Thal_VA_R,Red_N_L,Frontal_Mid_2_R,Frontal_Inf_Tri_L,Parietal_Sup_R,Postcentral_R,Thal_MDl_R,ParaHippocampal_R,Calcarine_R,Vermis_6,Angular_R,Parietal_Inf_R,Cuneus_R,Frontal_Sup_2_L,Occipital_Mid_L,Thal_LP_L,Rectus_L,Vermis_4_5,Precuneus_L,SupraMarginal_L,Frontal_Inf_Oper_L,OFCmed_L,Rolandic_Oper_R,Vermis_7,Thal_VL_L,Insula_R,Thal_VPL_L,Postcentral_L,SN_pc_L,SN_pr_L,Temporal_Pole_Mid_L,Paracentral_Lobule_R,Raphe_D,Putamen_R,SN_pr_R,Thal_MDm_L,Frontal_Inf_Orb_2_L,Precentral_L,Vermis_9,Heschl_L,Parietal_Sup_L,Cerebellum_9_R,Vermis_10,Supp_Motor_Area_L,Vermis_1_2,Thal_PuL_R,Thal_MGN_L,N_Acc_R,Thal_LGN_L,VTA_L,Thal_VL_R,Thal_PuM_L,OFCpost_L,Olfactory_L,Vermis_3,Fusiform_L,Red_N_R,Pallidum_L,Temporal_Pole_Sup_R,Hippocampus_R,Amygdala_R,Hippocampus_L,Thal_PuI_R,Thal_AV_L,Precentral_R,Cerebellum_Crus1_R,Amygdala_L,Thal_IL_R,Thal_PuL_L,Insula_L,Thal_MGN_R,Frontal_Sup_2_R
Occipital_Inf_R,-0.1398454058765816,-0.4519356979739643,0.621886106507105,0.4487309755271424,0.14826801562151024,0.10811960842222364,-0.145163259071751,-0.11069199260284741,0.10555138950195912,-0.31184052852903255,1.0,-0.30018592245203796,0.06209268678487749,0.057028482237092504,0.7370065102126941,0.17991307517647345,0.569699970114892,-0.08050354219048644,0.34027463568584326,0.36282483164502405,-0.18126180890209032,-0.024727571032760062,0.4184338075717885,0.2455171307859737,0.004442783727105414,0.2557003189390017,-0.05311266261770633,0.04938327346927332,-0.0530363077946663,-0.23338246052737688,-0.13298985359149773,0.6676481692494686,0.5431391804184954,0.3174180677720106,-0.13616750368446356,0.206791880098729,-0.02155633571542317,0.6063734086918885,-0.25385632237818434,-0.028940989064268917,0.22186740306052496,0.14796842674084554,0.32201588158037703,-0.006531335383192487,-0.0037889242795143656,0.38031636231133314,0.5220289386207072,0.25754443555368556,0.17499970111026675,-0.16826105327974236,0.29326267437629133,-0.016317349628654394,0.2892713782621667,0.1406120281014671,0.1559410870275874,0.28158550293388196,-0.25515546637077247,-0.33426720728261683,-0.045923642058943386,-0.17570974364889516,0.16379843502463173,0.7351803910445792,0.3634153957721266,0.42961365212731556,0.5302495276683066,0.13625103461018637,-0.03441631215396413,-0.21874424677017007,0.5243733383490823,-0.20545675102865618,0.20791723069247825,0.36682697620089205,-0.04867119790620296,0.023253142504197848,-0.18087517283406937,-0.0010060268424677517,-0.029456352186003787,0.20092972325976313,0.26135080538129823,-0.2238031363682248,-0.08392863699742052,0.33689607286624706,0.3392243439636168,0.07452700153140858,-0.39802662572137315,0.26332257903950335,-0.04443623179103645,-0.15537955106903578,0.8340471884623488,0.3442341829080197,-0.3186991593729238,-0.05036930135925579,-0.014823727379482277,-0.31179201837333687,0.07135204800818594
OFCpost_R,0.15681247162473566,0.30903127758135995,-0.13857639429845392,-0.27110972573713726,-0.2625501831359967,0.0342362518416402,-0.05215008980837883,0.25236272203715704,-0.19900903987959434,0.4983115351988699,-0.30018592245203796,1.0,-0.042710460043565435,-0.021786934590458662,-0.10055360067315444,-0.05860776498226381,0.030880705555978258,0.07449332528643089,-0.25799397697297066,-0.21958476438289568,0.2809205980766691,0.1706398363191651,-0.27493921307365,-0.3159578893168901,-0.25831495340754324,0.1450022104461029,0.0398692136417847,-0.16265894293673344,-0.11613717852907321,-0.15681600989639977,0.12123753995723047,-0.28409004646102987,-0.03021224995694092,-0.2402778769395018,-0.07004421784196233,-0.07334473583946326,0.07171429414060972,-0.28163532902130317,0.2805698641718108,0.2747957346510089,-0.06200023694246109,-0.021194921244714043,-0.1727139489977486,-0.1090692324286887,0.24487137844905388,-0.08539396123207733,-0.0919040172576659,-0.159057471402764,-0.005741454397985977,0.10129182239870338,-0.1579695332845807,0.3112561586789309,-0.492953236540572,-0.18784925576302988,-0.05338488807477102,-0.13801139552014088,0.2716746426301592,0.26398319924879426,0.053244862485674095,0.3011246355008678,-0.07437496622671366,-0.1838137066774321,-0.2758988544639094,-0.16262702412972596,0.012662524278914839,0.10135555298344316,0.08341584802148251,0.036859633769790776,0.21351306290812344,0.20345424579384483,-0.39521359898928954,0.010794888977924681,-0.1663931522454999,0.16530769132097792,0.24874552766567506,0.08381642239912697,0.14319185009338414,0.022456770222161266,-0.052987125758198986,0.05437679744719777,0.06844094120892831,0.3012457797379258,-0.020830101021346577,-0.134327951661575,0.23949313215629614,0.08719021067651266,0.03150466392292981,0.02476235640000965,-0.2532940631134357,-0.06290986138143821,0.3193239446646641,0.1984810082246035,-0.016802238153515146,0.1919542439725573,0.13130678408966268
Temporal_Inf_L,-0.025385603130657824,0.05432871464997116,0.4508402144341226,0.4644665444093514,0.19019740362595008,0.17362155975077906,0.31360474239839325,0.37108507285246606,0.061128948773496984,0.3250466219506956,0.06209268678487749,-0.042710460043565435,1.0,0.08812756960440557,0.1069899534247212,-0.07985679903472231,0.25581419263324146,0.21404269760778086,0.4649316378325591,0.44770644018281364,0.29597875580551625,0.6610288158636183,0.18046626327986498,-0.002327365898104346,-0.06970042378181343,0.1361389593859895,0.38574725373613117,0.4794729175243889,0.37723049024031124,0.038506019165319594,0.07059934366678833,0.31907589504271827,0.40409637069059257,0.460106083271495,0.5034266639496436,0.475103995687,0.4591428066860747,0.37972026548903176,0.29934970835069413,0.07660972150746892,0.5171969057598057,0.4191454527942657,0.24104168678372392,0.35488521137971124,-0.1506825306763263,-0.02416386379556364,0.2807195492584111,0.1895855144765065,0.19684447099471775,0.08509174768014673,-0.13903202320022906,0.05799500670710773,0.07088890515516039,0.22128216625287425,0.30209404370081283,0.2125117695373986,0.2722604101370615,0.05416212386809064,0.11864540749208058,0.20828040811746307,-0.056421607149837134,0.4407756516771167,0.3567080550303645,0.1335575027083045,0.05799518311186687,0.1997531851743304,0.2871028576607968,0.15550429425102233,0.0950827063255297,0.22441490755077514,0.0020977530741022703,0.2868141241752032,-0.13085095922095064,0.362807116236863,0.2572918832078801,0.2939007933207978,-0.016472044661578127,0.08894247571221285,0.6453061677823523,0.07350960433035207,0.23947428505768903,-0.1598278422964613,0.041509593712496386,-0.09171555892977422,0.3894128816863409,0.3861542888069884,-0.06365566919323991,0.3688650094786447,0.1676125514545897,0.5801541706413043,0.06854215598183831,0.15973905878122288,0.38620433046301145,-0.027830756401187966,0.4049609379544217
Cerebellum_7b_R,0.27316339504518455,-0.07216139754779463,0.3476995549450112,0.2037429800683659,0.3418098766089427,0.5754535328605935,0.48664680743801725,0.25340885838915994,0.03869333563259139,0.28900583174473,0.057028482237092504,-0.021786934590458662,0.08812756960440557,1.0,0.14522630420173716,0.5523155858112762,0.2854779563797623,0.45713132881243546,0.4606168833916431,-0.15834318360593122,0.2980428902176359,0.2693033879251645,0.22011129848636085,0.07395237442516976,0.15795432691509573,0.44394242020144103,0.4842122471939626,0.3331897192982792,0.5383469808152714,-0.014699491698296553,0.17078074696574766,0.38170018290799956,0.22403722641078316,0.3644757152217617,0.4466684681827417,0.3736635454442944,0.5928998405340581,0.09596747134670813,0.24218365350068408,0.31459999531317057,0.3865165207416692,0.4117129064605601,0.23449680609303017,0.5866291128599619,0.20528978460690792,0.2874205826722302,-0.281288544451889,0.18272343969907381,0.2649316511865106,0.319118041315197,0.47882376949258626,0.041874665113448443,0.031725592926878834,0.3536105028107125,0.5525484143353686,0.18741292945412089,0.42781778409672316,0.28435918950261474,0.31410359615896966,0.47384774584274186,0.5647702575003412,0.2370031123268706,0.20990453262129732,0.25471940733526,-0.22141601841917385,0.4728773122167279,0.6751494836245353,0.4512387867338327,-0.08732273413757508,-0.12108367306711079,0.03203228236844547,0.32333685500269616,-0.1912426039719174,0.4503658730932304,0.5032151636710598,0.16837519757441083,-0.029962384074253532,0.322564285587047,0.21013205216012443,0.11159920415167762,0.43550146500056863,0.1538455968891661,0.19184284065048318,0.23402051670619448,0.3249748102707104,0.2314233084683498,0.38444991467406936,0.5547100470055115,0.3148697792733576,-0.04944831726395052,0.22264250504241156,0.27133484328334717,0.2761324725792215,0.23725159543597704,0.46387600247600475
Cerebellum_8_R,0.02622804679806603,-0.21006442802767214,0.6643251858985986,0.3079681948837409,0.3095418214530098,0.32063702422428536,-0.05468756782878013,0.1155465800850827,0.11688964687867259,-0.09404052462133727,0.7370065102126941,-0.10055360067315444,0.1069899534247212,0.14522630420173716,1.0,0.20743927415941876,0.8094373621022533,0.07773858814998555,0.36602015370962027,0.4434819103626553,-0.16060917144863238,0.08424391230115708,0.5464054016263932,0.381591939472185,0.15028063420795632,0.44860432957468843,0.13706554087973638,-0.05044972384178277,-0.020518019504882593,-0.14975568052698165,-0.06906817253035125,0.6277863913827884,0.541256099936483,0.15746438322296363,-0.14867396612959496,0.08411184709547653,0.17290445072140223,0.4611936168557522,-0.02706737920394182,0.04737793617229024,0.3726279540977169,0.22838286968215546,0.4861501433013301,0.18112849399171757,0.047033383792014216,0.5981806929364755,0.48090908668874377,0.4257520787873198,0.41639242104049284,-0.015600112517815725,0.3590045202515558,0.17900909584666072,0.4039656562064674,0.06732817530978497,0.20035091960697213,0.28827042353344184,0.03466663013673513,0.008698773352422572,0.1529833364756065,0.06489040158819394,0.2652337868830727,0.6023687992906734,0.45056787537987913,0.3399842930607029,0.7881836862479558,0.43860591785092684,0.08573438543019149,0.08467533212238974,0.6396638953029731,-0.0016435902713375495,0.3177452435102234,0.46026510952968713,-0.05147748562988335,0.30652928207355484,0.022081304485006226,0.11490369316273859,0.1802649476077065,0.5473337439187741,0.4397228276940223,-0.025607764798879978,0.022097699062433925,0.5308022020878536,0.6250589326455008,0.29049739542873665,-0.017537777929885284,0.336142987666367,0.1783923931878278,-0.05783567733043408,0.6960998108449471,0.3209627064971622,-0.11040592164669435,-0.015756501296761344,0.26956144963033113,-0.26512956468602206,0.2800598290729865
Putamen_L,0.5074882663250408,0.184909831355123,0.44190275362396136,0.06633061652761754,0.5190507036452628,0.7177970328455918,0.4752089871311055,0.2713847297972611,0.21243944479452892,-0.0024515565562636564,0.17991307517647345,-0.05860776498226381,-0.07985679903472231,0.5523155858112762,0.20743927415941876,1.0,0.2660487795976527,0.5397946295266378,0.3927110416317349,-0.1068832907636325,0.08906380866069444,0.22400888595923252,0.40850364803252126,0.33586078835505234,0.272516621959217,0.6450859568319016,0.5984259456056853,0.0636229541016496,0.47022146611355387,0.23583081693287358,0.2600475153393782,0.5286698539777231,0.04122047158653725,0.18740906878800023,0.17701823342781936,0.2934694589717884,0.5354313177638823,0.03485133967797102,0.27224012078357135,0.28785280443522504,0.5064650469188491,0.28340166844171927,0.1623032933311891,0.48560260721568843,0.40723298066294983,0.5061378383199103,-0.05428390055060821,0.5181237252130694,0.44864867507694556,0.48727020244299707,0.6985647303437627,0.1718951898899432,0.1561270593384481,0.3959499932110977,0.584731178749582,-0.08601119384374199,0.43500059310186706,0.24515325395603343,0.3891557269156368,0.44716933024355565,0.7585248923741783,0.23452356371439628,0.28108588317512634,0.23048200555723486,-0.13960199771413842,0.5929053569572729,0.627106119823807,0.4002568002043806,-0.04396753863211329,-0.3355153884838715,0.2210650620415013,0.05388972766218177,0.15047276384101604,0.4574837759310193,0.4610618482887292,0.30488179061029136,0.24261081865269674,0.6251229066105145,0.1136942082591773,0.11697367915666067,0.5491576140817114,0.4763646847895644,0.37936399263021336,0.5069125096497772,0.26828683736398495,0.16777819546689277,0.539863349288138,0.5536267765874444,0.3147356265801828,-0.30574391802784556,0.18288005547266498,0.4324870231796714,0.298888033958575,0.2296447383710476,0.4134585356558659
Cerebellum_9_L,-0.036890528375987636,-0.10759815588717574,0.6762293464837351,0.3614551346417995,0.1890224579715503,0.3608409211408855,0.023890296740349558,0.3142871142048003,0.08236637833070108,0.24741396757949388,0.569699970114892,0.030880705555978258,0.25581419263324146,0.2854779563797623,0.8094373621022533,0.2660487795976527,1.0,0.1461938197973934,0.42596201685778806,0.28004611245593725,0.16792430295594377,0.30873790078977176,0.5377584222911845,0.17306280059545662,0.15196150666078723,0.4028406193681631,0.25880392859218876,0.12512466094457175,0.1452748947884783,-0.25460275080702627,-0.14222009580103778,0.5646141946693571,0.6335559226459687,0.30683509762839584,0.09023070542453575,0.2254954114378067,0.341407713841184,0.3830321670318385,0.2180409037184563,0.23294379475853141,0.4365978231695559,0.31731107086312516,0.3420876576941654,0.3161501247044106,0.25813496736137,0.570010815810986,0.26550671292626044,0.4245408351408138,0.42881243303364336,-0.00685871952632344,0.25478228320160123,0.30174347344174784,0.3230906742827717,0.10989385665519624,0.3297343809129502,0.4653591998553723,0.21307740790143576,0.20776234726405107,0.23769167643041128,0.3723893256151426,0.23292600693545254,0.5664858907988992,0.4703729965977802,0.2982520589655043,0.7147353474557702,0.5883478895618004,0.2882560324621136,0.21503002216256484,0.6137765540436801,0.02586323361394956,0.26213220843019497,0.6725433780401073,-0.2496668231458992,0.479158203295657,0.30239384894532867,0.30871910223523163,0.2808892372780736,0.5541227886610648,0.615806184226684,-0.01971304702095906,0.1009211186199343,0.43862047489461564,0.6198970316756628,0.12731828186354704,0.2133041789494,0.5291640122107447,0.18324676816823804,0.10967324132958524,0.6397969614745862,0.38537348666608423,0.08056318792567552,0.14008966713591556,0.340360880252563,-0.3503210313610161,0.3821064452879419
Cingulate_Post_R,0.5136343374354708,0.19958999315698103,0.32904859298175704,0.1733638958816544,0.4484434241609562,0.6797099749906778,0.6161387046212073,0.2984942648362977,0.1402284422704022,0.32180794147712394,-0.08050354219048644,0.07449332528643089,0.21404269760778086,0.45713132881243546,0.07773858814998555,0.5397946295266378,0.1461938197973934,1.0,0.5640185096204438,-0.04296432186701193,0.2775552273702274,0.43119299908317676,0.35263733777558276,0.14710445943833172,0.06047674161814474,0.6205144932348124,0.5599246564485728,0.29342856822667657,0.5660817750973703,0.1439563450031343,0.15236778539025397,0.3948103989788923,0.16723846990676244,0.361835587284586,0.387957301573584,0.37482295381714703,0.6970731757609622,0.12339647918505621,0.41221335497989137,0.24984393522850357,0.6243119103721443,0.5554105749054804,0.3382808579239095,0.5522116307553633,0.22669244062802527,0.3934107762227035,-0.17606930195680554,0.4410673730174057,0.41125421469101153,0.4257148570695656,0.49067495879009837,0.018743197641624933,0.19074687016557132,0.23598635040434315,0.5407530801645337,0.19056528886870927,0.5509823718132303,0.38277100201955605,0.45170611229109386,0.47667755894970665,0.54654007502361,0.21835410349409762,0.21312178628245743,0.30380515893520366,-0.2316154060266533,0.4591708700290472,0.5622743632454978,0.5429748193675042,-0.07485501215016992,0.13340685038593175,0.1367602526151101,0.15747452824103686,-0.10635963529910109,0.4555070036994266,0.44887274304046276,0.3263417502174016,0.21908435295871337,0.4671546350341787,0.2865757256368632,0.14493777084547646,0.5449514654870481,0.4313993051997072,0.32486315435607793,0.2680814039392922,0.4065187343191455,0.333850316501382,0.30547017731760917,0.6105174895052015,0.1547761545226043,-0.009111390436376854,0.2808718401581461,0.22815928954364015,0.31755795062644965,0.09489337518254701,0.6156988578843414
Precuneus_R,0.16970554933487958,-0.15069629348223426,0.7303817637873122,0.7934069875415153,0.518445837657169,0.6665012384681004,0.6748927978024855,0.28888595448075327,0.3241597558817877,0.25979804194974654,0.34027463568584326,-0.25799397697297066,0.4649316378325591,0.4606168833916431,0.36602015370962027,0.3927110416317349,0.42596201685778806,0.5640185096204438,1.0,0.3290373482613147,0.3489984164552138,0.43517723215169296,0.6816850695670864,0.2190821370933248,0.18429367304638555,0.6063359543874498,0.5839323025493138,0.7320323346222883,0.7370493227465922,0.05559848605545894,-0.008893530240858623,0.7656328042885794,0.5568904677439862,0.8135355448958121,0.6639790148676256,0.7840500342157362,0.7653884606665803,0.712996905728155,0.1417214191342766,0.05761178394908049,0.8085933617416727,0.8980410699281522,0.706412077136146,0.6368835321459518,0.0383801883992981,0.4832975754831812,0.15244313246978622,0.5433163964423096,0.5509411733217464,0.15803334101267363,0.6094969341990402,-0.07821665307413819,0.4168815378761328,0.17440702674662822,0.7881473709085158,0.47523967640669207,0.4523317867966713,0.29411407531345957,0.44261839558081395,0.40226154245822693,0.598178050339093,0.6278353412646921,0.4366180719274162,0.752229092237778,0.010426659164585185,0.49566890984008155,0.6591589611053755,0.4098183309202564,0.051152625085305915,0.19419163999278516,0.3619908527609016,0.43626031095072476,-0.17176809280246494,0.5399688599676008,0.259732445705678,0.2753564463278162,0.0799189199921452,0.451019539810569,0.6545511657252334,0.05895711230404159,0.42297884013195536,0.2455206147167374,0.502464204111909,0.16226621461477314,0.24912916851662753,0.5446778266075083,0.21752334226762346,0.6374972653391744,0.5662457223638175,0.2979521580193119,0.15511407618199446,-0.01214058163899243,0.41602120501061746,-0.16171093148826546,0.7803147740667918
Cerebellum_8_L,0.09690345161072662,-0.11360379757642605,0.5453058878990865,0.389162831493005,0.38113711185294813,0.16983278970767793,0.10831865487989101,-0.04858100575976413,0.12772870218412447,-0.19007932270976888,0.36282483164502405,-0.21958476438289568,0.44770644018281364,-0.15834318360593122,0.4434819103626553,-0.1068832907636325,0.28004611245593725,-0.04296432186701193,0.3290373482613147,1.0,-0.22668344499127135,0.28110116893569026,0.32154098177645474,0.3796705593838816,0.0627701034682396,0.3112865173661201,0.21863060638420492,0.15988022443144173,0.1387411979657944,0.13374983565585413,0.14232626944224788,0.5613108983022471,0.32342469738190577,0.25823462763589833,0.14020768592525937,0.22665184857202744,0.09697067431289765,0.5175175058929535,-0.17464020282486176,-0.29690723818568154,0.37433104818164126,0.2558793634818649,0.4110458697569199,0.05982377233651849,-0.28475773356369144,0.16579422216318843,0.5346629240664797,0.3053401262865471,0.2498320725507576,0.007555109667267839,0.0804859763358223,-0.07419761337661948,0.23229404646435878,0.1347212166771662,0.03729793008893331,0.16760716740737125,0.034269001788851915,-0.09413206618496736,0.032157180947121375,-0.21605342126227256,0.030822519041009886,0.6206100764387111,0.37639033509126996,0.1898035687362681,0.3548103075495576,0.06719219331844398,-0.030134322678651994,0.005943987776129874,0.1585017720421416,0.2803704271949329,0.190522333110505,0.09444383549428287,0.19571151024493522,0.13665047666482746,-0.26047301137804535,0.06732754114059632,-0.07344341739035322,0.19662433318021505,0.4275235309321107,0.1084085262456671,0.07571041973427049,0.016021060511605054,0.1509972642850863,0.18006149032697777,0.0603234027046953,0.0440873259787379,0.0015114340073046192,0.15845417434646195,0.3172007955507223,0.4954040233607175,-0.056236229858148704,-0.17157964270785916,0.32665379130400796,0.035593711706531445,0.27793770935564144
Thal_PuA_R,-0.2236906739057289,-0.15385353861319767,0.09996661484211262,0.34272215286839053,-0.2605043791664633,0.18745713660520416,0.4024041277084528,0.3344420292943018,0.07997401284093614,0.7106685411584368,-0.18126180890209032,0.2809205980766691,0.29597875580551625,0.2980428902176359,-0.16060917144863238,0.08906380866069444,0.16792430295594377,0.2775552273702274,0.3489984164552138,-0.22668344499127135,1.0,0.2597081232508629,0.06789022011915714,-0.4717426773057783,-0.08258358281789338,0.09433764894654699,0.10330106955694028,0.5292916011032227,0.4169541905554284,-0.32641832321206526,-0.2843668740445865,0.03830091473894589,0.4412605719067758,0.39309398194459383,0.4854501258787443,0.4897446555195505,0.44728991854010425,0.19892527358868103,0.249465133556473,0.23967132978421055,0.36986166861074005,0.5287952876345792,0.08948282044979676,0.2273222926603722,0.09000235176829419,0.07871530749321833,-0.3042221523497739,0.1208941921324618,0.11622279303669703,-0.07453972745963375,0.10731924450435612,0.01819427378368733,-0.17658599840099706,-0.1836849302678919,0.4958047359059802,0.440575757958748,0.49489674648715576,0.4027112549617782,0.4550782994639522,0.5672525465373275,0.16915648067430625,0.1005245544799919,-0.21121264632965622,0.3454090859358512,-0.17778044461928943,0.2747885809680249,0.5417187944939162,0.2927514626561505,0.08984311483704398,0.3205134071014786,-0.1352934735935706,0.3877061835044126,-0.5366858939714512,0.5017026028169703,0.32120152852198347,0.03267374282390422,-0.014758631172337206,-0.05043668734243912,0.4363918304339027,-0.15080636861944938,0.38547942066818247,0.005079337350195377,0.12600927026811168,-0.3677567682993713,0.19253781234252368,0.6003454516037696,0.04444268868995981,0.4169416107897912,0.14863576850353197,0.10753750958383042,0.252597759704413,0.024240393001993963,0.053106667845153444,-0.1474397697021395,0.4444662555843286
Temporal_Pole_Sup_L,0.4774595155761868,0.46862213783569007,0.5242688296182645,0.39668531772771615,0.4038382820562805,0.3089397270256563,0.42631431361726024,0.5398166649804479,0.15860324558716155,0.41065705725212304,-0.024727571032760062,0.1706398363191651,0.6610288158636183,0.2693033879251645,0.08424391230115708,0.22400888595923252,0.30873790078977176,0.43119299908317676,0.43517723215169296,0.28110116893569026,0.2597081232508629,1.0,0.3419962319081685,0.24016675607382645,0.035735391590985585,0.4202055956018943,0.7073386834450099,0.4800102946525634,0.5768115798820922,0.1734741672854232,0.10144833259474553,0.36212305708716563,0.12173032092020637,0.5202484612415951,0.6408480685707156,0.5587693646621423,0.6733120764594642,0.2342809111642822,0.6089699987541481,0.3207313475811837,0.5741230939095919,0.4105202456654197,0.1482978509841233,0.5429402401439094,0.22120968949313324,0.16508275771248682,0.26888626014950545,0.37489176472864777,0.42350639496590786,0.3729819941082947,-0.07447974065977135,0.24550288698166708,0.1636212448618907,0.4636777452597198,0.3164400587233631,0.11038948587902796,0.49282554235428494,0.20953198474385548,0.3235566513187992,0.5121833724446769,0.02446187869870403,0.37294753099384037,0.5721522415413025,0.019453734910373846,-0.08545042655644078,0.3725157261574731,0.39171760038797027,0.3466960907185923,0.09552606227935484,0.06724754063094819,0.15530547476724377,0.3355727770054078,-0.07224752672826067,0.568199299337831,0.5450114777348534,0.7470022685888298,0.396422283188438,0.35673630022909014,0.5709037214558935,0.13966451940751248,0.34799807799872196,0.16167494420421652,0.17975084494316357,0.014656535115552144,0.5835796076758926,0.43198241829664824,0.12239136178674173,0.5388904514835197,0.07718660176991825,0.632048934542126,0.3328885324918904,0.46533238156997697,0.5954709179220684,0.03289585966176039,0.5709189221452184
Frontal_Inf_Oper_R,0.264849196586743,0.03608596496158869,0.7146788268492319,0.5495472754459975,0.6355186386265776,0.5515895611614251,0.4509381830828244,0.3987952504323767,0.37685006633950263,0.10247687082782468,0.4184338075717885,-0.27493921307365,0.18046626327986498,0.22011129848636085,0.5464054016263932,0.40850364803252126,0.5377584222911845,0.35263733777558276,0.6816850695670864,0.32154098177645474,0.06789022011915714,0.3419962319081685,1.0,0.4932304133150685,0.39260192581660197,0.5541264913166489,0.5913886970831117,0.39488822928639394,0.5442614578757626,0.18755059558562293,-0.24657005342619667,0.6952640439346012,0.2994394818138647,0.49449181691302097,0.3707556470533082,0.4803307950798088,0.5648613665155876,0.4748922955848026,0.2766804580999856,-0.021286622105971962,0.6546599156067433,0.5466940568294616,0.5472564653189066,0.6188947740941542,0.07760970125485282,0.793038279990942,0.35448718247646094,0.7610572834246939,0.8117100333150976,0.1293194540792033,0.500772700954597,0.15875577796950008,0.767822952840181,0.07771036655145458,0.5293406554781572,0.3511220101150355,0.4373150930612263,0.3494038545183292,0.45808899707692036,0.4839437212060913,0.4178075282527005,0.47643362628160063,0.6476104652968028,0.4234329903451638,0.2887912985094568,0.5561536265890034,0.41848932838596614,0.3581561837573309,0.1445545970913189,0.09210174820783404,0.6246782487446833,0.3489274179271858,-0.03710638716284222,0.542579723998957,0.1451076176390161,0.43111478486565313,0.4941720454326902,0.6234292274246956,0.6302041857177374,0.0031312211044134293,0.22692733256109812,0.38688033755896145,0.7767913905497674,0.11947483697447076,0.2676353702152682,0.5761643146159604,0.2135236787191133,0.44760802097777336,0.5290781110883191,0.2612496025665619,0.09995198396870915,-0.011508041045424305,0.5930163694752087,-0.39129887450995937,0.5925569504849952
Thal_VA_R,0.569203252801933,0.2934153763416217,0.45538273742353386,0.10557902878400245,0.6763855081604851,0.3197456352096682,0.29857218274715186,0.12379569415037314,0.5473822671196373,-0.4226756030196084,0.2455171307859737,-0.3159578893168901,-0.002327365898104346,0.07395237442516976,0.381591939472185,0.33586078835505234,0.17306280059545662,0.14710445943833172,0.2190821370933248,0.3796705593838816,-0.4717426773057783,0.24016675607382645,0.4932304133150685,1.0,0.3931627493834241,0.42429850373465455,0.44033497586410586,0.008864179327578568,0.29316075520184554,0.6740750171836686,0.17950995611634749,0.42701277591108605,-0.2311176718212314,0.11140282962108759,0.12938671394883522,0.092328579482148,0.27730209546267753,0.07971843711934547,0.16709666668422965,-0.07285345173897045,0.3767187296292065,0.11283916594469799,0.24061939860204215,0.2555370249324668,-0.05323028483649347,0.25626164785637723,0.5314381472287703,0.5907798955417721,0.5348374306225518,0.5264350173703964,0.25976620118341426,-0.009007785619155925,0.498750098327131,0.24865803765109118,0.14809865529409016,-0.2147358131021135,0.22623929545984073,-0.06758959250318369,0.19119726307076643,0.0035216384820515373,0.2626528411040403,0.2515301199102438,0.5198470604236118,-0.009298928020859876,0.13046195247274012,0.2053256486430166,0.09761915571823075,0.11238962145444815,0.015759987727798144,-0.09359234149014066,0.6167991894638668,-0.11978175038122268,0.5407484079249457,0.31995504305220124,0.09053223043768743,0.3721346366065333,0.3729569593029132,0.577306062471563,0.16652953921563848,0.1570165538019921,0.1449976943551989,0.22594544905617517,0.34024867107454737,0.4913094585442034,0.2442448461645922,-0.07227818852602887,0.3792536454469448,0.28242450940180924,0.15036300672647424,0.11083420802399271,0.08925983830751967,0.286063156164237,0.31984662929803587,0.09878641114020147,0.27662340445118344
