,Cerebellum_Crus1_R,Cerebellum_8_L,Thal_VL_R,Frontal_Mid_2_R,SupraMarginal_R,Putamen_L,Amygdala_R,Occipital_Inf_R,Precentral_R,Occipital_Sup_L,OFClat_R,ACC_sup_R,Raphe_D,ACC_sub_L,Hippocampus_R,Cingulate_Mid_L,Cuneus_L,Thal_PuL_R,Temporal_Pole_Sup_R,Red_N_L,Thal_MGN_L,OFCpost_L,Calcarine_R,Olfactory_L,Rolandic_Oper_L,Thal_PuI_L,SN_pc_R,Putamen_R,SN_pr_L,OFCpost_R,Occipital_Sup_R,Vermis_9,Cerebellum_9_L,Frontal_Inf_Orb_2_R,OFCant_R,Thal_LGN_L,Thal_PuL_L,Cerebellum_6_R,Thal_VPL_L,Parietal_Sup_L,N_Acc_R,OFClat_L,SN_pr_R,Temporal_Pole_Mid_L,Insula_R,Thal_VA_L,Cerebellum_6_L,Angular_R,Thal_LGN_R,Olfactory_R,Thal_Re_L,SupraMarginal_L,VTA_R,Occipital_Mid_R,Thal_MGN_R,Frontal_Inf_Tri_R,Vermis_10,Thal_PuM_R,Cerebellum_4_5_L,Thal_MDm_R,Angular_L,Vermis_6,Frontal_Mid_2_L,Paracentral_Lobule_R,Postcentral_L,Cerebellum_9_R,ACC_sup_L,Frontal_Sup_2_R,Occipital_Inf_L,Postcentral_R,Caudate_L,Temporal_Pole_Sup_L,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_MDl_L,Temporal_Inf_L,Cerebellum_7b_R,Frontal_Inf_Oper_L,Occipital_Mid_L,Thal_AV_R,Thal_IL_R,Vermis_8,Frontal_Inf_Orb_2_L,Temporal_Mid_L,Cingulate_Mid_R,ParaHippocampal_R,Thal_LP_R,OFCmed_L,Cerebellum_Crus1_L,Precuneus_R,Cerebellum_10_R,Frontal_Sup_Medial_R,Fusiform_L,Vermis_7,Thal_AV_L,Heschl_R,Supp_Motor_Area_R,Pallidum_R,Cingulate_Post_L,Cerebellum_10_L
SN_pc_R,-0.13916371245572914,-0.0430456732415047,0.39162686510493855,0.3501923910435354,0.2572728433460667,0.4091242047712024,0.3965877592257941,-0.0999751123834457,0.3208459649259322,-0.30790896194650824,0.465250519722142,0.4393941023690145,-0.27505512352185135,0.181882765856255,0.24834126392943534,0.40030812031259383,-0.15314156495043507,-0.08391511912020837,0.22490359605956742,0.229297592918468,-0.1038340014242573,0.40884705784139025,0.136957235606501,0.5895238798083229,0.4522210726985623,0.025672213632390757,1.0,0.3612035650059802,0.3461884942295666,0.020716523560501632,-0.1519576452648975,-0.07320815338159158,0.048998767735443115,0.10226389138228399,0.06954070469584454,-0.23542767433054962,0.4359419196853171,0.08671580802811753,0.5227133370552342,-0.15180389600938943,0.4608702246123669,0.23657066227465084,0.2611005234031583,0.09062462859933047,0.4529160869626277,0.49649343257710593,-0.1771779764692588,-0.07314157944885163,-0.14016498799592503,0.4108041099683854,0.04018923272771388,0.09599025594399085,0.7841563509285456,-0.27753981980252274,0.06613666672194267,0.534756352262623,0.22152567088667027,0.21588308847520613,0.35333946618890816,0.38354829449395633,-0.148656401845443,-0.3905555029077572,0.3787381490685291,0.22589049929660587,0.22673837987432097,-0.07643448190069142,0.383685255534626,0.2621857585057267,-0.14908950161358003,0.2743108055436216,0.3586010926931235,0.2542669184411299,0.056195308703799005,0.12267984929408206,0.4005942850495725,-0.09064907939191573,0.07416632241222951,0.3477150794207962,-0.19562671189606576,-0.17600728800838256,0.3246888767951986,0.0059279554943991175,0.2666814276660599,0.01411492209336115,0.3570326780046141,0.14136580914818062,0.13190002105629658,0.07556700050554514,-0.03834242814571106,0.12038987988431382,-0.02522083267801979,0.3355345881750548,0.051134967809374356,0.24627297460606207,0.35976921536704476,0.34107083907882807,0.13762812564048804,-0.14264056355727103,0.1581204256581864,0.4269913934013375
Putamen_R,-0.015988828909775835,0.034269001788851915,0.7803319926916079,0.5832926094723463,0.6608854933462611,0.43500059310186706,0.21218400107331414,-0.25515546637077247,0.7947617703148022,0.11680475699095456,0.18329961989051102,0.6657040262496235,0.1549293550884703,0.23748893855145498,0.39820744954413634,0.6988100180780015,0.3199156028777629,-0.072334737544739,0.2235249527409062,0.28913331745515686,0.37457276745380125,0.3142618902918464,0.28687285354081354,0.31988977852829986,0.47920527113879685,0.15480997120479215,0.3612035650059802,1.0,0.15809901284536373,0.2716746426301592,0.22258869386484384,0.14502715284052584,0.21307740790143576,0.6267234226671279,0.014105801480031514,0.1837656351450641,0.3461183093993217,0.07609063903896197,0.5839376142734414,0.15457620180961792,0.2776502502275739,-0.047793962717591544,0.6014292601783151,0.01524398838267138,0.6503419031033039,0.31016975893435705,0.12334329286506703,0.3255743119918195,0.3555028987616729,0.24457577094469193,0.1942049910411273,0.3224780133167086,0.2110019146048033,0.04448852261150175,0.25782645573108987,0.712802204848514,0.5952233274244775,0.31716767363563036,0.6959815675434906,0.3453946286514256,0.12878625098289614,0.08994754345343073,0.6543847899813681,0.5385870393388963,0.35841373483335154,-0.1728548894456631,0.7836498869068781,0.745772293283204,-0.06709689771578614,0.7044564625571939,0.7416626723163887,0.49282554235428494,-0.019701328743796574,-0.08718994472337105,0.5889612657069428,0.2722604101370615,0.42781778409672316,0.6500530035285934,0.029080468614528947,-0.04267099581344429,0.5420880842429571,-0.2547575192899171,0.7248722580274506,0.19369964363766917,0.6817148075417712,0.17899236698670418,0.23730953606914323,0.08005192140698106,-0.20877781805123452,0.4523317867966713,-0.050665916976295786,0.5325407266685005,0.45579287977003197,-0.04917953646816244,0.3789369956641401,0.5909505383465368,0.6990502899334553,0.6039141542889982,0.4822387846052167,0.7176947135341613
SN_pr_L,0.3537249714045842,0.23229404646435878,0.22355450159714887,0.21680080172136065,0.10847771271348677,0.1561270593384481,0.11724912013876998,0.2892713782621667,0.14283145162735844,0.18176079114396093,0.11561781748222245,0.22964143824565295,0.21038205384034445,0.49596754612141397,0.6622943193135228,0.2133924572197991,-0.05112781648231573,0.025656562635471215,0.2044219374075399,0.4549185599360436,0.014516298034956125,0.40726766416497767,0.41299485359030164,0.511643116418063,0.5059167769080923,0.07976355580810841,0.3461884942295666,0.15809901284536373,1.0,-0.492953236540572,0.31146997487097106,0.25148171195983793,0.3230906742827717,-0.0945893834072906,-0.08981291054529465,0.17396732640586304,-0.0787857839076765,0.38740390302693145,0.039065171317437086,0.1710018079459773,0.7242258497507915,0.3315982831173922,0.1656590666568179,0.07433317836238905,0.6074499791084718,0.3609215254255673,0.38620935344378676,0.24781276425341422,-0.1628185991802852,0.7280895135551542,-0.2854180109183285,0.34619541016257366,0.4041367124527373,0.23862125602324719,-0.4884643645043415,0.3547410143862985,0.27519646391586494,0.2551145554010398,0.2917318802766894,0.31336804737602986,0.2247424317349537,0.06903102007786117,0.24512228841719044,0.2301963196283809,0.264455864872265,0.256134090590625,0.26687212325841825,0.22513067332365624,0.3177938569191507,0.25375681103568803,0.30714321292729596,0.1636212448618907,0.3160984223393231,-0.2279316232293477,0.4722122191370444,0.07088890515516039,0.031725592926878834,0.4127327413921443,0.2637364865730831,0.18495345843809952,-0.11024212350199569,0.2784601212256951,0.26864519388490055,0.37098607696728386,0.171180771904523,-0.3501208498797201,-0.14522549263108192,-0.011684469360933957,0.3125824549446036,0.4168815378761328,0.025634063180001776,0.339430991758155,0.46026000423773744,0.2782819720904393,0.04762171287628118,0.1765168969308809,0.08855748300239699,-0.37433714736466267,0.22858716354996708,0.21408916002686948
OFCpost_R,-0.2532940631134357,-0.21958476438289568,0.16530769132097792,0.1450022104461029,-0.053195161550093656,-0.05860776498226381,-0.134327951661575,-0.30018592245203796,0.02476235640000965,-0.1376002515271035,0.31074506376711336,0.13577975880978493,-0.13801139552014088,0.1458013032531506,-0.020830101021346577,-0.07865088039896788,0.010196996638732865,0.21351306290812344,0.3012457797379258,-0.25831495340754324,0.20345424579384483,0.08381642239912697,-0.28409004646102987,0.14319185009338414,-0.2625501831359967,0.10601281437062658,0.020716523560501632,0.2716746426301592,-0.492953236540572,1.0,-0.27110972573713726,-0.1838137066774321,0.030880705555978258,0.6038212874879118,0.34003173432473055,0.010794888977924681,0.1984810082246035,-0.2938752652305583,0.10129182239870338,-0.16262702412972596,-0.39521359898928954,-0.18354934999536435,0.26398319924879426,-0.18784925576302988,-0.005741454397985977,0.009625864373793666,-0.20271396505258227,-0.2402778769395018,0.44980772930401214,-0.08244968543331592,0.3229297230369134,-0.1727139489977486,-0.0889187368002751,-0.29710662639772956,0.1919542439725573,0.14223419225583317,0.10135555298344316,-0.33173807006593636,0.07143307773212373,-0.19900903987959434,-0.1693435322392672,-0.03021224995694092,0.0342362518416402,-0.05338488807477102,-0.1579695332845807,0.012662524278914839,0.17508042273306776,0.13130678408966268,-0.2015723115489529,-0.11613717852907321,0.12326259618997015,0.1706398363191651,-0.1822504582113362,0.17085891765823158,-0.07567346625110559,-0.042710460043565435,-0.021786934590458662,-0.1090692324286887,-0.28163532902130317,-0.39061352607705396,0.3193239446646641,-0.280240153231383,0.3011246355008678,-0.13056117688856794,0.007247546476565208,0.12123753995723047,0.27288253804484475,0.24487137844905388,-0.24410353337744012,-0.25799397697297066,0.29553564763370843,0.10209493351758028,-0.052987125758198986,-0.0919040172576659,0.03150466392292981,-0.1527334618817529,0.15465335265165006,0.5107076561643877,0.020340084770112697,0.21966140190673464
Occipital_Sup_R,0.5334961908536294,0.389162831493005,0.33927822864153895,0.3357179145338193,0.48507528836265096,0.06633061652761754,-0.14002671496227936,0.4487309755271424,0.3905200858908878,0.8957292325527167,-0.11743556757945472,0.2582706611955537,0.5174044102386427,0.03416813723226647,0.3282292022719286,0.3754295337469539,0.8251530650351173,0.17646647372057378,0.0577388659647731,0.09143385254146154,0.1848452704626147,0.20903762252967237,0.6405822521176227,-0.05043381592215281,0.3090632995118959,0.2599536886235806,-0.1519576452648975,0.22258869386484384,0.31146997487097106,-0.27110972573713726,1.0,0.648473385111668,0.3614551346417995,-0.056191710701779814,-0.24832473581031164,0.4816792514102625,-0.10761811936199642,0.47539417993676597,-0.04459989149396955,0.7522731605552125,0.2625160657308979,0.28884328038297613,0.06612331410064187,0.09918276335239541,0.36243657279521685,-0.12429389434740501,0.5908142148152967,0.9223191981302478,0.21871285708366547,0.09815005150616646,-0.17993740963779586,0.5664277607421944,-0.24716165387645728,0.9516168199954259,-0.2515001902824216,0.0918794780352379,0.26884052452240514,0.37081385978665826,0.4296757085674878,0.296577852438015,0.7025552974388596,0.5461177810696335,0.24980936289868977,0.479358504410246,0.2964996904235249,0.059524746040057634,0.4204353673820271,0.5809356092137342,0.638870047735534,0.6180273658317972,0.28244774595779537,0.39668531772771615,0.43139589202889683,-0.13840964947260972,0.2029875542780925,0.4644665444093514,0.2037429800683659,0.3925454348088494,0.8668527084789222,0.5100938392597648,0.02201632078455336,0.21493795597457943,0.23225964127980303,0.6459415690448584,0.4474079128359763,-0.12228539074928815,0.06112842484375372,-0.009732255421040599,0.28411184348879825,0.7934069875415153,-0.16965860836065244,0.44165770421077405,0.5876138611168431,0.2906238672954623,-0.06552500912355015,0.30914282183084163,0.4712270307571673,0.1506913953788834,0.22638150874560448,0.3151328208177837
Vermis_9,0.8025943640815224,0.6206100764387111,0.32888743093603956,0.5072783966239911,0.34102639238105525,0.23452356371439628,0.10977513570047508,0.7351803910445792,0.31422005311268647,0.5515990284204905,-0.04926239157610868,0.2662543462208109,0.4093056688264886,-0.08939749725934906,0.3327387236755187,0.3275217029560054,0.5751033778625866,0.38431121102140003,0.2689580962903767,0.05395660902162754,0.1079483326125869,0.16832195671661138,0.8304320255056699,-0.029536564635300726,0.33931710842320534,0.36563260756823823,-0.07320815338159158,0.14502715284052584,0.25148171195983793,-0.1838137066774321,0.648473385111668,1.0,0.5664858907988992,-0.0892938922481197,-0.12748565528195796,0.4576027055208806,0.0329913496887069,0.7486965633816884,0.04549169432709887,0.4832307926141688,0.27384199714127466,0.06016415327082358,-0.12462043434865683,0.24907085771214404,0.3674384630177453,0.03936938237838286,0.7478198234130133,0.60492269820588,0.13724930292249468,0.06173370185681282,-0.2000006235394607,0.4750274919107777,-0.18580990034807757,0.649948249479072,-0.12892678247868505,0.16813789371287924,0.26574766050189746,0.42543096284234333,0.4911459262687051,0.24185818357519992,0.5427191224059681,0.6734278468596775,0.3840326944240967,0.38244022686735213,0.32661126640338395,0.3070563284267732,0.32005661484520725,0.478859037715736,0.7524574354425352,0.3718216120646669,0.24196513115245802,0.37294753099384037,0.6660859925114401,-0.03336785249928406,0.0230867869699593,0.4407756516771167,0.2370031123268706,0.26159025716480794,0.6973111198398035,0.39475365115445693,-0.06604500379305434,0.4725338617937334,0.05967198947538621,0.5610536864080128,0.40654567787996,0.047626183204163015,0.21006401837462818,-0.018825559273553977,0.514867820167091,0.6278353412646921,-0.07154515799771186,0.30279786704595196,0.5684513443968872,0.42938207368752074,0.03801986113205381,0.17524169960236224,0.3142696014495387,-0.03886417517548337,0.2130245573354019,0.29218625444174573
Cerebellum_9_L,0.6397969614745862,0.28004611245593725,0.479158203295657,0.4028406193681631,0.1339544095405031,0.2660487795976527,0.12731828186354704,0.569699970114892,0.10967324132958524,0.22924818019032348,-0.07912585835597276,0.20753768032089578,0.4653591998553723,0.24590587048044113,0.6198970316756628,0.27451493999374027,0.20463018440023295,0.6137765540436801,0.43862047489461564,0.15196150666078723,0.02586323361394956,0.30871910223523163,0.5646141946693571,0.2808892372780736,0.1890224579715503,0.5982996425160148,0.048998767735443115,0.21307740790143576,0.3230906742827717,0.030880705555978258,0.3614551346417995,0.5664858907988992,1.0,0.192518122829039,-0.18228223917196687,0.6725433780401073,0.14008966713591556,0.606437058750035,-0.00685871952632344,0.2982520589655043,0.26213220843019497,0.3629302623476692,0.20776234726405107,0.10989385665519624,0.42881243303364336,0.3181881398733792,0.6272761119796596,0.30683509762839584,0.3954664450295023,0.3694677146465217,-0.08998561975571909,0.3420876576941654,-0.11121183256234814,0.33750906444648354,-0.3503210313610161,0.23415103726209335,0.5883478895618004,0.04217464826416225,0.5409384199734077,0.08236637833070108,0.3411003377068803,0.6335559226459687,0.3608409211408855,0.3297343809129502,0.25478228320160123,0.7147353474557702,0.35538058131866934,0.3821064452879419,0.4821363884754414,0.1452748947884783,0.4264359004510778,0.30873790078977176,0.660027808035069,-0.13416482500450216,0.11770335524987173,0.25581419263324146,0.2854779563797623,0.3161501247044106,0.3830321670318385,0.2367696193352687,0.08056318792567552,0.4876459354921263,0.3723893256151426,0.47031808423639776,0.29156309823995386,-0.14222009580103778,0.22672689382042502,0.25813496736137,0.5243535011405672,0.42596201685778806,0.521057041578349,0.22256220479752087,0.615806184226684,0.26550671292626044,0.18324676816823804,0.023372288379907104,0.39083248120784947,0.13338733929875507,0.1194883393850676,0.34659214969930946
Frontal_Inf_Orb_2_R,-0.09168858214492495,-0.2476585370463661,0.5005335595148083,0.4002274506773923,0.28683002009908004,0.2820440240023967,0.06215985825714179,-0.3500073504858248,0.376772248414334,-0.044750165204911777,0.1275164286018556,0.46541213489555133,0.060514058120917924,0.4372074098889616,0.3659730939172045,0.23100170120699692,0.07221239059717728,0.10544260890532481,0.47132557274866493,0.05427379378384809,0.2721205352599077,0.29710205675211787,-0.05159085305203597,0.31287317324255487,0.030239350214874047,0.20696769654183683,0.10226389138228399,0.6267234226671279,-0.0945893834072906,0.6038212874879118,-0.056191710701779814,-0.0892938922481197,0.192518122829039,1.0,0.15825031015017663,0.2485517202817192,0.1889957001261887,-0.23854842266364293,0.21606311332902584,0.04154923910224632,-0.04396017936863427,-0.12970512005116258,0.45635294321559233,-0.04885170462007344,0.3989788377813337,0.2642328320224652,-0.09861444503540319,0.03357778664910872,0.52202023211702,0.26127543143347937,0.14128435071001505,0.005176711568962349,-0.03533478596619278,-0.14870021305103284,0.04556544557947326,0.5360422370446914,0.4508867524770498,-0.12003239494736902,0.444981614278347,0.036203920970651345,-0.029348732238423172,0.1245084912642706,0.42532620741822086,0.3001368948640003,0.17629717036854972,-0.04662567722987663,0.5608265291883516,0.4417373681492715,-0.2792581798447825,0.26984545411945715,0.5624904038246655,0.26311297391707794,-0.05522208205055674,0.018009352748839007,0.1780561368237446,0.013057254234218045,0.3024560530039855,0.2996819256220667,-0.20833931917903187,-0.25875307302873396,0.45019360744890646,-0.4584440125055598,0.7029891469465407,-0.11672559168210186,0.27154675057967564,0.0976174338147603,0.1323064014601048,0.4878223804279843,-0.36969328376744887,0.13717005181847555,0.25439819992821716,0.23876735164971355,0.2214224289262926,-0.37799252774766273,0.23708130880068526,0.17845936607364227,0.5240552296807137,0.6482596241625449,0.3898812755624831,0.46130337925911674
OFCant_R,-0.24118033063420655,0.15429901698334278,-0.10353901377112765,0.22869477783047154,-0.27384844103406986,-0.16861723508050605,0.158577301082824,-0.12458897525428296,-0.10676743255291189,-0.09339442567590403,0.44355014135141835,0.020975856899438712,-0.1381459024700826,-0.025328689552129746,0.09534810484388342,-0.19938275928533622,-0.1366489092553249,0.17260122039858303,0.33492453034670727,-0.10180173992988344,0.3566190943075099,-0.08898661126837654,-0.11010367007788328,0.04870235081324268,-0.026372498762038312,-0.2714572230223013,0.06954070469584454,0.014105801480031514,-0.08981291054529465,0.34003173432473055,-0.24832473581031164,-0.12748565528195796,-0.18228223917196687,0.15825031015017663,1.0,-0.29390972594955345,-0.039313110906380025,-0.06957420500966023,0.10347639635435527,-0.11565090483014906,-0.057029150288932955,-0.32327054187147225,0.0036779285920954703,-0.29933369028094786,-0.0061104216555887035,0.1430934076047163,-0.09917453642034979,-0.36820594441807986,-0.03571744202858141,0.05721596641767037,0.18306014568122495,0.0721351850794229,0.22644369271757972,-0.2650807321927797,0.16739298822516138,0.12784948110009586,-0.07880581278879141,0.014951523233215035,-0.11980021767947704,-0.007906786029029991,0.030491525070737654,-0.14112358550758064,-0.01227175958372464,-0.21032465851485466,-0.013297811103488117,0.1330035661774935,-0.0656497271401379,0.025187737035961496,-0.04764317838346779,-0.27895131457511024,-0.21316716502615324,-0.11341176104716492,-0.04180280429936242,0.16935565674366276,-0.1997183091678875,-0.14774633110789037,-0.3779448349111002,-0.3418645758956155,-0.10170490684804806,-0.18402722525956078,0.02379276037098438,-0.03985953134593169,-0.18552593445499144,-0.19145735269748188,-0.15560105750565822,0.1192019760755592,0.19422358495785555,-0.11223007351587919,-0.05952640679516642,-0.22184959465084544,0.2877297954354431,0.1898765176400478,-0.13537417768254945,0.07631903842731647,0.10101583277942981,-0.38753408135058515,-0.18277698796989444,-0.09944835049020834,-0.0009812334654670084,-0.15490928339808918
Thal_LGN_L,0.5299764087383411,0.09444383549428287,0.3857875511330123,0.23943041762079958,0.23610405750826652,0.05388972766218177,-0.12445776067085534,0.36682697620089205,0.1148613748385915,0.44722870311362467,-0.211590672989173,0.09984068989308943,0.6464536899984789,0.21083492539768486,0.4463440246317607,0.13239384042421024,0.35573441324100674,0.45455522222722616,0.26934536601255477,0.1262098580066538,0.16018252083467116,0.2647550318172753,0.3612908272869617,0.08132713696386287,-0.027609018922102747,0.5636070429582226,-0.23542767433054962,0.1837656351450641,0.17396732640586304,0.010794888977924681,0.4816792514102625,0.4576027055208806,0.6725433780401073,0.2485517202817192,-0.29390972594955345,1.0,0.0053688253995671535,0.309006989784155,-0.18578743369453926,0.35300472424305784,0.15444907499669275,0.23074187448757896,0.2211593282066857,0.15855994293351042,0.2487776435765544,0.009174418371806142,0.5187001726191461,0.4840544070324317,0.478726299411068,0.20114558540248917,-0.11390850120090551,0.2450531937930215,-0.4178750676241249,0.49897757062957776,-0.3619170639441599,0.10440000005274835,0.4414207997212205,-0.054961481133846773,0.3958197277951755,-0.002289809746985733,0.3468642048227917,0.6433125554052109,0.17686847885959983,0.2686061203467094,0.0948423436917319,0.403856041773422,0.33667166783876246,0.3926774545912366,0.39059810859500893,0.24682759192431314,0.3437228329914693,0.3355727770054078,0.4199473149490334,-0.19197914191561075,0.16619225034982923,0.2868141241752032,0.32333685500269616,0.33496412823160376,0.3929697389495597,0.3456641640368584,0.06831904918415899,0.22297477310862582,0.37509873049806985,0.4343476835383205,0.19531907986656596,-0.20252327815658047,0.13369643127246195,0.28077306798031776,0.22824418172745733,0.43626031095072476,0.28624482635897297,0.2633443324151507,0.4842886545566531,-0.05021667398377065,0.011568803405755494,0.05669409816107523,0.3753367371376125,0.36711546598312206,0.18526926981491823,0.29295685060946136
Thal_PuL_L,-0.1139074343870611,-0.17157964270785916,0.32083368568497617,0.2868357944804523,0.4424090125524098,0.4324870231796714,0.30652611395682006,-0.05036930135925579,0.30994646904426015,-0.2623955457764663,0.3588985878402331,0.3489543568107832,-0.29497542429892076,0.06032738498425397,0.00399377250513489,0.3049997286570733,0.10277861233357574,0.10226480087566002,0.19219228226249355,0.006070310355785458,-0.2614888120744818,0.44424430916322083,0.061341723490161496,0.32444534315337703,0.23961121645416913,0.43954291855900823,0.4359419196853171,0.3461183093993217,-0.0787857839076765,0.1984810082246035,-0.10761811936199642,0.0329913496887069,0.14008966713591556,0.1889957001261887,-0.039313110906380025,0.0053688253995671535,1.0,0.08740897951939543,0.68784678926855,-0.3114140423901051,0.08935256994772682,-0.04459666066940297,-0.021849075955312925,0.3491051675729085,0.12608378844081614,0.07814693096821924,-0.1882877705068502,0.035481719773325114,0.10514250329167794,0.05173563527220716,0.07719793100588754,-0.25056579078022256,0.2848262247978409,-0.15979550190995787,0.33578992694109944,0.28243449432685275,0.2603809339035969,0.18840100562048087,0.3767700374984581,0.13107412004720448,-0.3308750644217988,-0.19887138274553032,0.17838594216337458,0.07855572465200612,-0.07544779633551717,-0.13057186206911822,0.2867732615419284,0.18530034575282622,-0.13441177300331764,0.24513984368552835,0.40773712677714474,0.46533238156997697,0.09193284852209492,0.22263862601203926,0.32494608526356317,0.15973905878122288,0.27133484328334717,0.2230605725071967,-0.26727459983059615,-0.057653368495894135,0.27235767154422513,-0.005103867224733521,0.2746544641420561,0.05211456803282156,0.28200010991932783,0.3438929737232147,0.38968978375132424,0.3046978845398985,-0.14138940148841295,-0.01214058163899243,-0.049168842712768536,0.18958520106622595,0.012839739096017596,0.15407228861306857,0.28834426501810934,0.38781254229382495,0.12013663204626054,0.16458399046376482,0.10072515640233627,0.5130800601091362
Cerebellum_6_R,0.67382033681469,0.5902473987823991,0.28757419087549974,0.4133205788101774,0.12136370794274602,0.17078016629891207,0.24015598584634137,0.7367542293264796,0.1372606574732438,0.33961262114034946,0.10003528929420348,0.2769853530224767,0.23089691952278585,-0.041996476027893435,0.4092391006081229,0.31782602497940093,0.3138191234822245,0.48588511075940866,0.2845349662122784,0.08882294595032612,0.06239981947948014,0.0931771636594679,0.7036541620540273,0.04574597419815473,0.44179904937466086,0.3242291534113154,0.08671580802811753,0.07609063903896197,0.38740390302693145,-0.2938752652305583,0.47539417993676597,0.7486965633816884,0.606437058750035,-0.23854842266364293,-0.06957420500966023,0.309006989784155,0.08740897951939543,1.0,0.19249731578155693,0.36352576104390477,0.38999983228156476,0.28264911174985935,-0.1958241477562743,0.12237726310007879,0.4241422445175482,0.16975852896605764,0.7498370174986995,0.3428306453680341,-0.08200007137120964,0.19020728199886486,-0.2369712218913447,0.5227774588648735,0.012818758400901959,0.4504335836496366,-0.10865809623244191,0.08005056556257847,0.2714032014854883,0.5141558648012736,0.36129356012714087,0.34540648057672263,0.45291773733848223,0.5460599344394327,0.30477946041924353,0.2929832069102084,0.30390336399171824,0.5650342080638094,0.21710775350800188,0.35588795912000987,0.6716058502711877,0.1943431192552505,0.20639450336396165,0.22572360557843812,0.7067092037846482,-0.08240980048014543,0.04071502832783055,0.38807202289812087,0.1013297594603701,0.19967933507778204,0.5687782439775143,0.47659056163479313,-0.1197416842973617,0.6774367705903995,-0.06960383124556395,0.55883463250914,0.39702777830519526,0.03141283168324409,0.30893669592529394,-0.16207674243902864,0.6589897005163485,0.4906628428007079,0.18366479990207354,0.29233510863420126,0.5329550418287236,0.6957114970895177,0.11384923520700163,0.05576461335346859,0.15074570127389933,-0.2973188692481109,0.09328131718153941,0.23736943637542823
Thal_VPL_L,-0.20811513070437132,0.007555109667267839,0.3824336420576572,0.525203381657066,0.565844817701195,0.48727020244299707,0.532383715518306,-0.16826105327974236,0.5825240210849894,-0.16798278294638044,0.38648742562015154,0.5798643266910231,-0.2505368043466989,-0.11960995932230879,0.08593607504518669,0.551744588126146,0.134552426479396,-0.08080015335857106,0.18471886237928184,0.1977442258678126,0.04566093796319833,0.2914191729546496,0.19369925018545153,0.19938972467066346,0.6110387776715461,0.20164036684505154,0.5227133370552342,0.5839376142734414,0.039065171317437086,0.10129182239870338,-0.04459989149396955,0.04549169432709887,-0.00685871952632344,0.21606311332902584,0.10347639635435527,-0.18578743369453926,0.68784678926855,0.19249731578155693,1.0,-0.13273087598696334,0.2767027150726512,-0.132517714892376,0.11907382727537857,0.2247516601762155,0.3709449488030338,0.27430753130839997,-0.17726721998852937,0.06756473155647005,-0.18950425506689622,0.08507361659418801,0.09998152713821125,0.11331362313891666,0.4174246488811453,-0.16471425269485973,0.6015797014046876,0.4968074601542487,0.3169709375787699,0.579166849440714,0.47041066328037856,0.4036232585461763,-0.11904379721186774,-0.27350480206105177,0.46611946496769263,0.21518345786828624,0.23985969852921768,-0.23271381138538252,0.48061683564288904,0.42121839889891904,-0.2056205015405097,0.4837120493827267,0.4531514054942641,0.3729819941082947,-0.0012554022184968028,0.23222751300112396,0.3986381411908864,0.08509174768014673,0.319118041315197,0.4058389007959529,-0.1858368273845636,0.10962651387290909,0.39354028170412597,-0.1559635252464353,0.24058841846900672,-0.023564061787019513,0.518192902839211,0.5240669429712722,0.31780969907287554,0.06862278301144495,-0.23256868256873134,0.15803334101267363,-0.0684871404577755,0.36956494040469795,0.054009484918308426,0.17290492273347513,0.37658606713521703,0.5598520756283727,0.21671627887750045,0.06686165711713749,0.3423927290878199,0.5735634689694635
Parietal_Sup_L,0.5696145325261857,0.1898035687362681,0.2580385349441252,0.4187414596669717,0.24636030147109464,0.23048200555723486,-0.005841941185948951,0.42961365212731556,0.30576251438074303,0.7328891838303692,-0.319354917247914,0.2060794839109162,0.4878682392723137,-0.09693235999908434,0.3560199301576086,0.39449394633270785,0.6517164519164124,0.21748459325998054,0.24579574694242123,0.013340386676326272,0.16176836010719942,-0.10290474987920402,0.6009600741015709,-0.1931743178756217,0.16952314648004052,0.17864969393001487,-0.15180389600938943,0.15457620180961792,0.1710018079459773,-0.16262702412972596,0.7522731605552125,0.4832307926141688,0.2982520589655043,0.04154923910224632,-0.11565090483014906,0.35300472424305784,-0.3114140423901051,0.36352576104390477,-0.13273087598696334,1.0,0.15932685010946263,0.29687663966239747,0.14381589134587766,-0.08394813167355007,0.2747255208438009,0.08977865727846755,0.3728298790567236,0.674429025437836,0.21482309192216079,-0.059771550189115376,-0.29721721682178986,0.666028401175483,-0.23115572124832376,0.7205688629386946,-0.2173690442801712,0.11269491723340912,0.29246542927413594,0.2624926841758777,0.43479786541242565,0.26832056590780945,0.9031603750425282,0.5450184577550929,0.4437986086388646,0.6379666141208602,0.6888541718691528,0.05862351050349873,0.35335249474020697,0.528081449951475,0.42066733078976426,0.45128893391647396,0.2380150753129135,0.019453734910373846,0.5328178645015818,-0.20231465319149405,-0.08811027281844938,0.1335575027083045,0.25471940733526,0.26385316327074115,0.8126547263391859,0.4330989327984134,0.024929570486605854,-0.006928670990700143,0.1669965425447915,0.2508445644414289,0.41944047564818726,-0.0962407329457745,-0.11963711515422334,-0.0035396049717712616,0.07261955731074192,0.752229092237778,0.07783972127794829,0.25110132332327234,0.3527074072273699,0.096951255168826,0.07263029221951012,0.10492606934703272,0.5351235614000892,0.15455677619018449,0.41162838751078423,0.09747563556303043
