,Occipital_Mid_L,Cerebellum_Crus2_L,Red_N_R,Temporal_Pole_Mid_R,Calcarine_R,Cerebellum_Crus1_L,Parietal_Inf_L,Cerebellum_10_R,OFCpost_L,Cerebellum_Crus1_R,SN_pc_L,ACC_sup_L,Paracentral_Lobule_R,Rolandic_Oper_R,Frontal_Inf_Oper_L,Postcentral_R,Thal_PuL_L,OFCmed_R,ACC_sub_L,OFClat_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Temporal_Mid_R,Cerebellum_8_L,Occipital_Inf_L,Fusiform_R,Temporal_Pole_Mid_L,Hippocampus_L,Pallidum_R,Thal_MDl_R,Frontal_Inf_Oper_R,ACC_pre_L,Paracentral_Lobule_L,Lingual_L,Amygdala_R,Precuneus_L,SN_pr_L,Thal_VPL_R,Thal_VPL_L,Lingual_R,Cerebellum_Crus2_R,ACC_sub_R,Thal_VA_L,Frontal_Mid_2_L,Thal_PuA_R,Frontal_Med_Orb_R,Occipital_Sup_L,OFCmed_L,Cuneus_R,Frontal_Inf_Orb_2_L,Cerebellum_9_L,Thal_LP_L,Temporal_Sup_L,Thal_PuI_L,Thal_MGN_R,Pallidum_L,Thal_PuI_R,Thal_PuL_R,Angular_L,Precentral_L,Cingulate_Mid_L,Thal_MDm_L,OFCpost_R,Putamen_L,Thal_MDm_R,Cerebellum_6_R,Angular_R,VTA_L,Cingulate_Mid_R,Insula_R,Supp_Motor_Area_L,SN_pc_R,Thal_AV_L,Occipital_Sup_R,OFCant_L,N_Acc_R,Frontal_Sup_2_L,Red_N_L,Vermis_1_2,Thal_VL_R,Calcarine_L,Precuneus_R,Cingulate_Post_R,Vermis_7,Thal_VA_R,Thal_PuM_L,Thal_IL_R,Temporal_Pole_Sup_R,Caudate_L,Thal_Re_L,Cerebellum_9_R,Temporal_Inf_R,SN_pr_R,Cerebellum_6_L,Cuneus_L,SupraMarginal_L,Cerebellum_3_R,Postcentral_L,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,Thal_PuM_R,Insula_L,Vermis_9,Rolandic_Oper_L,Heschl_L,Cerebellum_8_R,Cerebellum_7b_L,Hippocampus_R,Rectus_L,ACC_sup_R,ParaHippocampal_L,Temporal_Sup_R,Thal_IL_L,Thal_LP_R,Cerebellum_3_L
Paracentral_Lobule_L,0.22952152832626513,0.3821531263927524,0.14031410059437668,-0.18191050744610007,0.4602518302661831,-0.24615670914579785,0.5959033948082325,-0.33372510224143587,0.20385229158888493,0.1320352735495521,-0.22329036097324476,0.7119500356951354,0.7334932894780509,0.22959855620265146,0.5668387593869809,0.8514781063920877,0.2666663268732912,-0.07966382655552338,0.0003929891138463001,0.03883937559380141,0.6735114316728815,0.7938191115662806,0.05196663161851666,0.10831865487989101,0.023046899942641814,0.5817334497418655,0.03402174097993857,0.4994066977701327,0.28670575708358836,0.44176436888159504,0.4509381830828244,0.60325253597356,1.0,0.5346851884068726,0.19567899586794005,0.7303836159229216,0.21696763426538926,0.4344872849144444,0.5487597259370636,0.38550121657957565,0.01059461309493315,-0.09324984325085359,0.2251741565069568,0.7128743478577354,0.4024041277084528,0.0776995981880129,0.22832591139419142,-0.09618916852258405,0.6157683147527231,0.48086056200574645,0.023890296740349558,0.35960552222954184,0.4048499940091468,-0.029549492846335543,0.23668846551794145,0.59425931169888,0.2922821098235611,-0.2869368584386815,0.31388872638318543,0.6156440804511627,0.816710949477801,0.4952757349340021,-0.05215008980837883,0.4752089871311055,0.4848271006785948,0.16898579720668405,0.5037865995002228,0.061199049229517716,0.8125996902598823,0.5702914901115276,0.8200992340836111,0.3536765938018691,0.39986389996378924,0.3795388908960105,0.08088552550305196,0.3243857986413717,0.8168823393280412,0.20562213755591038,0.566836346143242,0.622166697726394,0.43785913525990566,0.6748927978024855,0.6161387046212073,-0.0042785312406438515,0.29857218274715186,0.4270293585408952,0.342411702999837,0.09844325745287305,0.6567639615579962,0.0007473999536835374,-0.39348331549623494,0.36602690753437084,0.3555306486844479,0.15643206707520213,0.4543515301420207,0.46685015425391146,0.5750785841121971,0.5132514272161224,0.42631431361726024,0.6151530454478006,0.5690351301154624,0.34395022663891645,0.28951394599532226,0.554197124075363,0.15382747931322083,-0.05468756782878013,0.46113618832132947,0.27014566612224694,-0.02172243147487197,0.6724728339929968,0.3297885142743667,0.31362466360315955,0.3509584588531237,0.13284731933404648,0.3094343178817913
Lingual_L,0.6300250104431198,0.42060248303478115,0.012588267920442023,0.06543118683405257,0.8840656172204946,0.3846946155787723,0.5530559488586122,-0.04240525539576994,0.29235883300615584,0.658091429644368,0.124810496489326,0.6033253543899356,0.6546771298989237,0.5105699753474037,0.5060387167779877,0.6029775877205198,0.23420968207896503,0.08197482905995894,0.07706425569759193,0.03773938940216301,0.8128659488451455,0.7259542837716225,0.6312413251259276,0.5060818481197309,0.6184488480156034,0.7683066219661516,0.22899099816690124,0.2778630157518435,0.22819693848843411,0.001211247660085826,0.6219094975757687,0.44246475383318606,0.5346851884068726,1.0,0.18340113569556962,0.6691285935116813,0.23729175019598597,0.47981442597783885,0.2504705181477806,0.8851301246850223,0.41434750518215235,-0.06055213284015209,0.24118504509112165,0.665109928621905,0.2826644886338422,0.050997815759659185,0.4602489505051292,0.029610012109567693,0.6899063808038091,0.4169300666032973,0.617905997961377,0.19462709897785527,0.7508726706583121,0.36711098994449587,-0.007882102205587948,0.46005731004058215,0.5665950848301888,0.28430698430343104,0.522279831976442,0.524213069798295,0.607183783687642,0.3717216519768497,-0.0200477737830099,0.5086348289457892,0.23049029221337688,0.6234809410212209,0.6183061337133071,-0.07297023111929757,0.633003249381896,0.5704149744033649,0.6185866976396686,0.13582707412550746,0.29868885626472513,0.6282372323012342,-0.10881280684987242,0.21456811604697718,0.6676468708210633,0.11455721733541126,0.3392776370090017,0.6194618219375139,0.9175265097132785,0.7382399175332446,0.3899350522156151,0.388153491212463,0.3002611313849669,0.299561841880095,0.12020504309267506,0.3499871059562034,0.5710165933675752,0.01500631765315515,0.20174058823504984,0.6217442696932703,0.16185756613302452,0.5850630533346968,0.6553281513187518,0.5478873090946604,0.5460803489211076,0.5083508608045137,0.5504096030006853,0.46943042162547083,0.3810090053738875,0.4718303875783792,0.7996517362987733,0.48977239616175783,0.4732808400589858,0.5481841730108615,0.16027160622660852,0.4793725540371079,0.05085662632133919,0.49601958850280387,0.22589339294056995,0.5753080525931035,0.385380031805325,0.2022123282706872,0.5104445468266021
Amygdala_R,-0.06541687524671531,-0.06307930155298885,0.47494864641417295,0.07812541245464207,0.30350825871184384,-0.04654795981741981,0.31501808497690464,0.2399961344927336,0.13075262080765127,0.025367699832602286,0.027594158382796236,0.1870823868152649,0.10502776575917605,0.2924606202639324,0.24967170803175262,0.09174774346563498,0.30652611395682006,-0.09119641954906554,-0.22025840656844103,0.19586711629586367,0.3376858373520933,0.16825253404849314,0.3219815810561866,0.18006149032697777,-0.1585607968886782,0.2297767728026225,0.376407246369813,0.22292485483851932,-0.23055219737873145,0.32099750849626124,0.11947483697447076,0.3351033569282259,0.19567899586794005,0.18340113569556962,1.0,0.038663604267056145,0.11724912013876998,0.1730862162109093,0.532383715518306,0.22740495576755854,0.32924544514000675,-0.29179373255267665,0.3385862579379821,0.42911768337191997,-0.3677567682993713,0.26464262327948407,-0.2540921980043587,0.16981344389876873,-0.07366306558536322,-0.0633845082942711,0.12731828186354704,-0.004097358516502919,0.06796590165142279,0.1263022247638434,0.4782008184592679,0.409105079658378,-0.21497295658141455,-0.04572301330076402,0.059352881290213585,0.45974348258901443,0.314138719533513,0.2612446472052882,-0.134327951661575,0.5069125096497772,0.10265099476290127,0.24015598584634137,-0.11857685491452646,0.4551167272035252,0.1995854999017344,0.21417039068389723,0.1445126281133916,0.3965877592257941,0.3870565044084639,-0.14002671496227936,0.23509538239657649,0.3382186863663494,0.1881476320788393,0.44113426521896915,0.23214215991885345,0.14342876578585073,0.22593586991639242,0.16226621461477314,0.2680814039392922,0.03998121645631541,0.4913094585442034,0.23024488180032243,0.061940077810537224,0.39182461161568166,0.1511574425059745,0.0679492368149192,0.11228278498915754,0.28972663756750855,0.14532459066231773,-0.09642340811782926,-0.09510845017230375,0.20287008084861913,0.5567037213736491,0.4225681185355388,0.014656535115552144,0.4702305186718192,0.3005274489835925,0.3028635441004982,0.10977513570047508,0.5377483037469997,0.20484889462187286,0.29049739542873665,0.24183747970841257,0.24090699575588564,0.07403457392193163,0.250414364145453,-0.22530749495166774,0.2883145374232585,-0.21632433015609576,-0.03672045936497865,0.47153400831784953
Precuneus_L,0.6573241044724158,0.4006988582725917,0.05115644536100822,0.0750493976515645,0.6166456708818044,-0.016252657595061237,0.7824598530748474,-0.060372871147046335,0.14983790052841317,0.4081580363294899,-0.10898698988836841,0.7129972912525313,0.7608421068847426,0.34865777623142064,0.5583896532556085,0.7991798725284321,-0.029850299546250746,0.14583034115102442,0.040070673526385124,-0.10761457195696292,0.6826787662014033,0.8801657831591657,0.32972166691426524,0.2558793634818649,0.33154839765194694,0.7518531088172886,-0.027838643745185573,0.31388821523526034,0.39333160560300673,0.049959250210288526,0.5466940568294616,0.5308403871810091,0.7303836159229216,0.6691285935116813,0.038663604267056145,1.0,0.224336218885712,0.475979100822592,0.2133502591334444,0.6681213790556795,0.28272229417442396,0.05959339747397572,0.13356159128967734,0.6369589188219825,0.5287952876345792,0.11215895997534281,0.6886049708881556,-0.0032339081784749212,0.8021158801453115,0.44801228326978537,0.31731107086312516,0.11528149001553663,0.5570133995504559,0.20975108438699333,-0.05750398205536241,0.5038831561167499,0.5137233115074338,0.06656531115466202,0.7212368924032986,0.5836638354590244,0.6646764395357475,0.46559677153430945,-0.021194921244714043,0.28340166844171927,0.3836360675374936,0.35316335708330454,0.7970627335624407,-0.1909331590161003,0.7469738180346555,0.5334656732254116,0.7126664084353376,0.04537322294832102,0.22432576258281414,0.7741504896990385,-0.16538959197007433,0.25521265638397456,0.8094556675668784,0.09699866789396103,0.4511399988380328,0.6010845702751528,0.6203541487659349,0.8980410699281522,0.5554105749054804,0.07473173372344111,0.11283916594469799,0.2843601959785129,0.2830412219103228,0.22446196609667338,0.567550945682178,-0.06661468997419555,-0.06535787837778893,0.5540280682311977,0.3657681665326077,0.44591134947552497,0.7246069201114327,0.6862318824693746,0.45450350835666237,0.57142837400832,0.4105202456654197,0.4222908744090011,0.4381734123119845,0.3610064503997154,0.5026838412553598,0.40849281779161395,0.24672144564425008,0.22838286968215546,0.30631894879670757,0.4387104429086612,0.049677792342432435,0.5450132237775905,0.45188829504465094,0.5243876043922379,0.5085061252205506,0.13432474074683923,0.25289183350520056
SN_pr_L,0.2637364865730831,0.16871975562972794,-0.06005537307542397,0.12018891068070506,0.41299485359030164,0.3125824549446036,0.15735591420698336,0.025634063180001776,0.40726766416497767,0.3537249714045842,0.1004380594538425,0.26687212325841825,0.2301963196283809,0.6108054957296625,0.4127327413921443,0.25375681103568803,-0.0787857839076765,-0.15614300642110024,0.49596754612141397,0.11561781748222245,0.2917318802766894,0.22513067332365624,0.3160984223393231,0.23229404646435878,0.3177938569191507,0.14506971890256218,0.07433317836238905,0.159388042178579,-0.37433714736466267,0.255483355438795,0.767822952840181,0.2713361965942073,0.21696763426538926,0.23729175019598597,0.11724912013876998,0.224336218885712,1.0,0.5731452279384233,0.039065171317437086,0.30300066661709335,0.1150532845367094,-0.27090853211675736,0.3609215254255673,0.24512228841719044,-0.17658599840099706,0.6951257529341983,0.18176079114396093,-0.011684469360933957,0.1768389873831663,0.26864519388490055,0.3230906742827717,0.2619245136830993,0.4998629586194646,0.07976355580810841,-0.4884643645043415,-0.05831944701272838,0.3904796938760726,0.025656562635471215,0.2247424317349537,0.14611597783148314,0.2133924572197991,0.26961898568936576,-0.492953236540572,0.1561270593384481,0.31336804737602986,0.38740390302693145,0.24781276425341422,0.06253619461769841,0.171180771904523,0.6074499791084718,0.06547763373265032,0.3461884942295666,0.04762171287628118,0.31146997487097106,0.10198997398892874,0.7242258497507915,0.2455446959024791,0.4549185599360436,0.1913885513042833,0.22355450159714887,0.4095236774557991,0.4168815378761328,0.19074687016557132,0.2782819720904393,0.498750098327131,-0.02210847777323019,-0.11024212350199569,0.2044219374075399,0.30714321292729596,-0.2854180109183285,0.256134090590625,0.251370410110118,0.1656590666568179,0.38620935344378676,-0.05112781648231573,0.34619541016257366,0.08386872429482309,0.264455864872265,0.1636212448618907,0.3547410143862985,0.2551145554010398,0.431236443580943,0.25148171195983793,0.5059167769080923,0.5624536609962194,0.4039656562064674,-0.18216155112132337,0.6622943193135228,-0.10063325991819556,0.22964143824565295,-0.1698955900644832,0.29515540246828714,-0.3541252725304988,-0.14522549263108192,0.3744499301250802
Thal_VPL_R,0.3574892942395285,0.29691729516795157,0.09736082209083427,0.05708046907424127,0.48582974310023885,0.2153822988282599,0.3419562554790996,0.03958314601287081,0.4023037330579097,0.3123770947400688,0.13331602844143156,0.5721515933040663,0.4731261082351182,0.5123046025318074,0.4449625839031606,0.46463841732618677,0.11347943269714857,-0.0719020993281561,0.2497895200797644,0.16885286428922733,0.5059259176642663,0.5173781448686715,0.3711090436925998,0.27345303612555427,0.3389203748534439,0.34285578490793184,0.08291862166889237,0.24796851831513966,0.07634341856445764,0.28140871376084037,0.7109766406523159,0.460628119008016,0.4344872849144444,0.47981442597783885,0.1730862162109093,0.475979100822592,0.5731452279384233,1.0,0.29806390594940985,0.4489051472065772,0.16685070806320743,-0.06764787245840798,0.40866601443108247,0.37787924191472505,0.23893823140980344,0.46648323663176694,0.2681772410407571,0.039259654272342834,0.4152443322641914,0.4123449208488783,0.4025040206269247,0.3034191211832794,0.504502536790653,0.2296624716306835,-0.20483451084579132,0.34760698634068893,0.4861661608629442,0.2789232444572045,0.32034930424166186,0.33481555375814226,0.4618339320390158,0.6632125835266834,-0.1692443316869041,0.3252358579632481,0.5838843374518043,0.43455281710261184,0.3723035991626654,0.05280384904795337,0.4469556864533915,0.6738759843984686,0.3677506946733492,0.42863191201892226,0.21714459514094892,0.43596119876344475,0.08952443762796221,0.6292015459133209,0.47320270129014647,0.4165933476449468,0.24849412951439812,0.6395352366507152,0.5347288614129924,0.5044865802802877,0.2628793018760502,0.38210500773242917,0.4821109380441933,0.18087570247653073,0.3435957002754588,0.2954631478005679,0.5245217914546672,-0.21600194533541958,0.18756104006304425,0.3733402026846306,0.36813755836823653,0.3904834346337706,0.23813917296751325,0.3337283327555603,0.2571621629774371,0.3574946700752609,0.346441843816894,0.5118248543198449,0.4239128308924176,0.4391061776518839,0.365856755570579,0.4617095237522261,0.4510445533433791,0.3853739741615386,0.032833511679546935,0.5849377595749766,0.032476215996036284,0.5233535192238433,0.09113212032696942,0.42797027313662434,0.18012946093009002,0.20896972873517938,0.40754788690195637
Thal_VPL_L,-0.1858368273845636,0.03519557456475262,0.4031421361482432,-0.2849491238265404,0.19369925018545153,-0.23256868256873134,0.21781735787550596,-0.0684871404577755,0.2914191729546496,-0.20811513070437132,0.018699731315221044,0.48061683564288904,0.21518345786828624,0.0017226949307342166,0.4058389007959529,0.4837120493827267,0.68784678926855,-0.25826913456426703,-0.11960995932230879,0.38648742562015154,0.47041066328037856,0.42121839889891904,-0.0012554022184968028,0.007555109667267839,-0.2056205015405097,0.27396688951365533,0.2247516601762155,0.5842281276722381,0.06686165711713749,0.6342556593875386,0.1293194540792033,0.5933817054955707,0.5487597259370636,0.2504705181477806,0.532383715518306,0.2133502591334444,0.039065171317437086,0.29806390594940985,1.0,0.09112003291702947,-0.04513063302776288,-0.29153754989895336,0.27430753130839997,0.46611946496769263,-0.07453972745963375,0.06525106819468349,-0.16798278294638044,0.06862278301144495,0.160687568728998,0.24058841846900672,-0.00685871952632344,0.3918732670506118,0.17236432852858652,0.20164036684505154,0.6015797014046876,0.5326554861843383,-0.08027533067759993,-0.08080015335857106,-0.11904379721186774,0.3808060665170051,0.551744588126146,0.32493860646549333,0.10129182239870338,0.48727020244299707,0.4036232585461763,0.19249731578155693,0.06756473155647005,0.4552777729844534,0.518192902839211,0.3709449488030338,0.4038642799380749,0.5227133370552342,0.37658606713521703,-0.04459989149396955,0.3914516803433343,0.2767027150726512,0.503475357982803,0.1977442258678126,0.34400433043024914,0.3824336420576572,0.2498466415530082,0.15803334101267363,0.4257148570695656,0.17290492273347513,0.5264350173703964,0.6408397576283403,0.39354028170412597,0.18471886237928184,0.4531514054942641,0.09998152713821125,-0.23271381138538252,0.21516729742369925,0.11907382727537857,-0.17726721998852937,0.134552426479396,0.11331362313891666,0.5486020998106456,0.23985969852921768,0.3729819941082947,0.4968074601542487,0.579166849440714,0.289529096474168,0.04549169432709887,0.6110387776715461,0.243501917463052,-0.015600112517815725,0.30723466334405425,0.08593607504518669,0.17269369144351088,0.5798643266910231,0.05438694842622523,0.18990696589345654,0.08612886263023846,0.31780969907287554,0.395569087902991
Lingual_R,0.659302206219399,0.42551984048220226,0.06553253585820096,0.30611430369192383,0.8726300105015475,0.4291730375775163,0.6075871310061499,0.22359614827587876,0.12906915660894394,0.7192089339680562,0.062177649874133996,0.5347104366543883,0.5709453820863779,0.6360548977402325,0.4804309590217706,0.45280792301132644,-0.01172354848774672,0.1948934003337212,0.015496718609297438,-0.08925612979170941,0.7344952594841149,0.6733166388282441,0.7130970647617976,0.5430168903066759,0.6018689735682596,0.8069740289011446,0.11344484405963012,0.1498188607350437,0.17988387222157234,-0.15191509328534927,0.6497514241352823,0.35868023924093206,0.38550121657957565,0.8851301246850223,0.22740495576755854,0.6681213790556795,0.30300066661709335,0.4489051472065772,0.09112003291702947,1.0,0.5325435655606351,-0.012341174505402052,0.2805362954035967,0.6654730757147946,0.2119202059483095,0.18726439198800984,0.5142905688908259,0.03587076370154488,0.5371239822823386,0.29869386034351036,0.7064470057203021,0.05986906301708428,0.66856980186528,0.4302279534321805,-0.13147532761128375,0.39903734008197855,0.5515330139844026,0.39941369876321287,0.6403341934302127,0.5468783787610279,0.49015264461271213,0.34398008926539914,-0.061467392846211194,0.40626511632655643,0.149450642457029,0.669905060781878,0.5349109142572219,-0.1416928812906868,0.5165109423875438,0.530228409190447,0.5142982694435282,0.029194294265377924,0.22404385833122736,0.599086768837587,-0.2704429087460316,0.25949655240144015,0.5548098052048613,0.11881014335821757,0.35852747692959736,0.5085920755177495,0.8479700011390283,0.7412934565080681,0.3994966508497095,0.27559094173867416,0.19782493972042434,0.1639729171535751,0.061644260576454855,0.44998090673744356,0.4336646034685279,-0.05446819283712028,0.4124797972206611,0.6579563564806429,0.24410849446856325,0.6790607657299943,0.5035786713583866,0.657201060045048,0.5333033442216734,0.5850102875295912,0.3373141698685041,0.44852445048648937,0.2827980389462169,0.4141489297081994,0.7986816865299134,0.4314450439987499,0.41595795407457165,0.6990020053317784,0.19456568193016752,0.5797477424426939,0.0014203372566362693,0.368391296535503,0.23392206012547603,0.7113280477384866,0.34319122930989854,0.0916437318730585,0.45087938988182985
Cerebellum_Crus2_R,0.26451119251832667,-0.08352230736948021,0.07167622785919002,0.4463529352814696,0.39750832293407734,0.16192924612990298,0.3498723784287051,0.409109490379308,0.03611158124591477,0.46375781779877545,0.30050197861666156,0.2723413894029254,0.300790015994597,0.5648186632794924,0.32454884933034056,0.08228540488810214,0.08007786927514257,0.2271618561332794,0.11750260142770791,-0.1653272195014058,0.45846924752003176,0.29474941602121596,0.5929644142011989,0.08603833831700917,0.14686372959610297,0.48000337334535015,0.1367703899042046,0.018817718275037736,0.20979719227918445,-0.315874733453955,0.3503129314149091,0.11930861380495146,0.01059461309493315,0.41434750518215235,0.32924544514000675,0.28272229417442396,0.1150532845367094,0.16685070806320743,-0.04513063302776288,0.5325435655606351,1.0,0.20920190059541258,0.18721044106700677,0.3682512099944617,0.1129223827063428,0.14104180028821664,0.1413523925895228,0.22064942892967818,0.14314584896536484,0.2756338309269393,0.5450903667952284,-0.035152410640798014,0.27429705010303007,0.3946564400466426,-0.12402957938817365,0.22827428070031117,0.33582234344145406,0.3308834398639974,0.35500780078998306,0.3857148170393566,0.24219840209108717,0.2173974934523073,-0.009578224306477721,0.3875051525943734,-0.10949255680813719,0.2956963796612751,0.17330145333922978,-0.17828593432531878,0.1479663176240022,0.2662068562159575,0.285499341177285,0.012839776509874501,0.25942199323024234,0.22365386843024945,-0.15094251702536607,0.02586257106114574,0.26151380408611063,0.16376921873969102,0.22044352471549686,0.31744517746932605,0.4335028385826893,0.36720111871541977,0.18496568592551213,-0.016112276639675915,0.03963071363425146,0.25502974111992094,-0.01604942009117709,0.4471637846720293,0.30668199702403476,0.01401410789999782,0.41757507846081954,0.5119201741629777,0.2635643589757281,0.19705985365107812,0.18669993354175593,0.2955647580454783,0.40965318746867013,0.4198899934335379,-0.007066046826539719,0.2935968313315919,-0.17309546849611376,0.343414458468798,0.27002869153197495,0.15593789022398563,0.24484352622539415,0.564013642739166,-0.12594802365103702,0.47688999144729527,0.21096952362845117,0.11755142502747827,0.1682066908944483,0.45489183099904434,0.20848154107499375,-0.12424416557582416,0.4610378819363845
ACC_sub_R,-0.22183440264583978,-0.009408515362511026,-0.13954207467261057,0.40829912278905045,-0.2533428548341188,-0.32625754570741333,-0.13099405679189977,0.2734721936041131,0.13960817390298347,-0.05010108712361002,0.2625121546268722,0.17918550129427008,0.0806414953202073,0.1903803749464035,-0.035013543776019174,-0.06176446734031781,-0.06959416133747384,0.36148590335211267,0.35383756547870154,-0.17433437718716474,0.11047603273286327,0.0964394016247781,-0.09935358424269851,-0.35439388675221317,-0.24470818913514286,0.17950543503507513,-0.1959427703805011,0.13147882435954347,0.6476644750932469,-0.4420529455849962,-0.08980415445424707,0.11076666139974312,-0.09324984325085359,-0.06055213284015209,-0.29179373255267665,0.05959339747397572,-0.27090853211675736,-0.06764787245840798,-0.29153754989895336,-0.012341174505402052,0.20920190059541258,1.0,0.10630137049011183,-0.00594515949370769,0.5306489627565162,-0.27086223074474586,-0.05002198425779512,0.5032908593343014,-0.024491742956888846,0.5002424906061766,0.14437485726675278,0.21097429501263312,-0.1670829336810974,0.1732918696684138,-0.24474859930523998,-0.02410107520166872,0.3307989959496753,0.19363517955839787,-0.10342446638390679,-0.06090972058484684,-0.16607420445405052,0.15506938810738827,0.5159279288465861,0.00200007891515217,-0.20233855460112787,-0.4558175052468154,-0.07241851334488221,-0.5036442869485823,-0.15637078291076115,-0.021418650186275368,0.12949869412295284,-0.1691369881579026,0.055796522591383964,-0.11084791866841935,0.17646940213325593,-0.22853018787354415,0.05875080351276597,-0.02392782028256344,0.13358639521187918,0.2250448409465156,-0.18027829666815634,-0.09262420321921169,0.05133253366377211,-0.4954128015676907,-0.5013834229207074,0.173207907405185,0.25918026247338494,0.29177476435469124,0.23717837675856365,0.10607215233002591,0.028582491969059248,-0.015409520711247801,0.3813855376876101,-0.14295394421506186,-0.07987634678998307,-0.25299719503590995,0.05217831982778015,-0.09379514877921848,0.005098756332079819,0.19490979033960623,-0.5523291499970225,0.006548510832981916,-0.2125621174491772,-0.46103717694003693,-0.24691296197608317,-0.1333085133015252,0.003294319047318028,0.19070618850852264,0.3608472850081592,0.0069757552960986995,0.6281004487702323,0.2077886867221102,0.4898455553495762,-0.0023621375235337934,0.006394578363707634
Thal_VA_L,-0.09223985225916982,0.22221377265880216,0.061020356670260095,0.22246226005791606,0.30738974047713213,0.060131646833753626,0.23990113466074614,0.29497925281195975,0.22545147941785904,0.15876172130965518,0.1646551765168094,0.38059446195687585,0.3126699700954756,0.4860849213344825,0.177511360497308,0.17639824076607838,0.07814693096821924,-0.1434046094179248,0.22560409586997082,0.045393762243093785,0.420234813962617,0.2773184049894902,0.29814084949466907,0.09470925321713522,-0.09521448545789088,0.28359441057666057,-0.04396917592143373,0.21996734722599068,-0.0790659372428967,0.3122689890830433,0.4548007534779233,0.40809620806759733,0.2251741565069568,0.24118504509112165,0.3385862579379821,0.13356159128967734,0.3609215254255673,0.40866601443108247,0.27430753130839997,0.2805362954035967,0.18721044106700677,0.10630137049011183,1.0,0.5044411163477651,-0.09259453314487709,0.4520915373566934,-0.2592365413482705,0.22555549973117853,-0.07030719316377024,0.2661374343594105,0.3181881398733792,0.18788317029445795,0.12634237434328485,0.04237134815396957,-0.09388168519150311,0.19375932324263365,0.08319501492088943,0.08603180177453752,0.0853495327952273,0.4776434485823136,0.3619058595902276,0.34537190443723736,0.009625864373793666,0.5135549833652812,0.3032022419240432,0.16975852896605764,-0.10053950435400685,0.22176607982053162,0.2697262821811633,0.46123811676679927,0.2635392317949355,0.49649343257710593,0.5300295741456055,-0.12429389434740501,0.26632687897338697,0.4053594928576604,0.22559250516187962,0.2842814769536175,0.27380236736270086,0.41163865085567797,0.26649317123054356,0.14074850699493624,0.2748383763092309,0.06280300893304429,0.5290640366148377,0.09581245375325285,0.2234332184502686,0.4566890266512026,0.40510151875713174,-0.07984290494774475,0.22815356384320945,0.296066412742603,0.28110422460615514,0.023820896654094183,-0.22503692282089535,0.19407392118726463,0.4074363987165598,0.4806131282742936,-0.016558859937060532,0.5609920743244036,0.12201901589030394,0.15338013881212023,0.03936938237838286,0.34188881433306395,0.14734255425624848,0.3281380419243431,0.07425985818886138,0.5161671069257341,0.0017298379267624512,0.43423117280024476,-0.09147411018387097,0.4478696843226038,-0.1493199925594172,-0.01191077585364133,0.4078058881095927
Frontal_Mid_2_L,0.25774169937014085,0.3479358432032855,0.20230874995043274,0.1009363033355498,0.6720504820950506,-0.07237372486062509,0.718330103049094,0.05614593878862762,0.16619260753771753,0.3412636397890158,0.034359638024170754,0.7329292095979366,0.7702014411874069,0.5423920285283799,0.655201200262999,0.6578037596500629,0.17838594216337458,0.019081021949312438,0.0773450683398821,-0.028811714235935062,0.8411275537109019,0.7471082427472086,0.36545176937774937,0.16983278970767793,0.055956501152736475,0.7550682210042601,0.14223881425027887,0.43827483594197914,0.2260719131718439,0.25684956294092826,0.5515895611614251,0.5610238081331541,0.7128743478577354,0.665109928621905,0.42911768337191997,0.6369589188219825,0.24512228841719044,0.37787924191472505,0.46611946496769263,0.6654730757147946,0.3682512099944617,-0.00594515949370769,0.5044411163477651,1.0,0.18745713660520416,0.15822797033313865,0.11060566796081898,0.0752532504608881,0.47015160207972156,0.5125290081835503,0.3608409211408855,0.2794229332887864,0.45541537620408545,0.16274098117879293,0.20048929336371857,0.595897564971145,0.292330188132442,-0.04924228107042798,0.43437694267504146,0.8794526477887435,0.7931280718814081,0.4556680662936106,0.0342362518416402,0.7177970328455918,0.24373065625725668,0.30477946041924353,0.33749697362054315,0.06505414715849499,0.7132576358889005,0.6285114799552162,0.8147790389417404,0.3787381490685291,0.5316753998193621,0.24980936289868977,0.033957647858665875,0.24414501103611178,0.7563490776107195,0.18603050340264662,0.5626913363750454,0.6135814079789811,0.612687306745355,0.6665012384681004,0.6797099749906778,-0.035258731593158024,0.3197456352096682,0.38345978103068856,0.3011492282369865,0.39175151217585097,0.6602483338386093,0.07675762980058154,-0.05115389529642493,0.5450958664901036,0.43298533717234766,0.1684204713136365,0.33217581834888077,0.6183426604663339,0.7797547788389174,0.8165297587209033,0.3089397270256563,0.7301475959636415,0.3784546550220734,0.40635032141209676,0.3840326944240967,0.629399747942163,0.2401420510780365,0.32063702422428536,0.3781374295680122,0.48087398989535846,0.02121012165170021,0.6384041369282538,0.24275201467020444,0.5447207036920882,0.255309041061604,-0.050931539551224994,0.5719923360547866
