,Occipital_Sup_R,Thal_AV_L,ACC_pre_R,Cerebellum_10_L,Cerebellum_4_5_L,Cerebellum_8_R,Thal_MDl_L,Frontal_Inf_Tri_R,ACC_sub_L,Hippocampus_L,Thal_MDl_R,Insula_R,Frontal_Mid_2_L,Cerebellum_3_R,Frontal_Med_Orb_L,OFCpost_L,Thal_VPL_L,SN_pc_R,OFClat_R,Temporal_Pole_Mid_R,Rolandic_Oper_L,ACC_sub_R,Thal_IL_R,Frontal_Med_Orb_R,Temporal_Sup_R,Temporal_Inf_R,Caudate_L,Frontal_Sup_2_L,SN_pc_L,Vermis_4_5,Vermis_8,Vermis_7,ACC_sup_L,Frontal_Inf_Oper_L,Thal_PuM_L,Thal_PuL_L,Vermis_1_2,Pallidum_R,Vermis_3,Cerebellum_4_5_R,Thal_Re_L,Raphe_D,Angular_R,Cingulate_Post_R,Cerebellum_9_R,Fusiform_R,SupraMarginal_R,Occipital_Mid_R,Temporal_Pole_Sup_L,Precentral_L,Pallidum_L,OFCmed_R,Amygdala_L,Thal_PuL_R,OFCant_L,Amygdala_R,Thal_VL_R,Heschl_R,Cerebellum_Crus1_L,Cingulate_Mid_L,Thal_MDm_R,Lingual_R,SN_pr_R,Thal_MGN_L,VTA_R,Cerebellum_7b_L,OFCant_R,Temporal_Sup_L,Thal_AV_R,Parietal_Inf_L,Frontal_Sup_Medial_L,Thal_LP_L,Occipital_Inf_L,Postcentral_R,Red_N_R
Thal_MDl_R,-0.11113194306806833,0.22317240072224034,0.56051784527103,0.25759945505142545,0.1433493825987467,-0.14975568052698165,0.3525527345721992,0.34977486385129297,0.01191078065985475,0.42267166178160426,1.0,0.45179252578941625,0.25684956294092826,0.18532308360443187,0.1892492555149641,0.25720455670667036,0.6342556593875386,0.562077446534379,0.418336974016838,-0.4660082926910342,0.5568411458386656,-0.4420529455849962,0.2628455571068661,0.348565294417523,-0.05374487013070697,0.06001788543935264,0.25238995922126817,0.21974077462990804,-0.15760446704893205,0.27310850982285023,-0.06320502238081417,0.2775476109339377,0.2351995813833364,0.1985982070773672,0.15012052481625748,0.27890290099178755,0.07025173361137488,-0.32911071568372746,0.32011011962864533,0.19459994658845112,-0.024496144424423508,-0.4325390286764912,-0.03995522037836374,0.1439563450031343,-0.2682019220470786,-0.036051213230472196,0.28003124411279123,-0.2272846772399298,0.1734741672854232,0.20251864870974964,0.14701447344007126,-0.4530802695268562,-0.20599963894691836,-0.3533520875440884,0.4358216558878121,0.32099750849626124,0.21593670459927475,0.4821201695592804,-0.07045066578475391,0.35721464813347503,0.6248463208025037,-0.15191509328534927,-0.08203213536926464,0.02620332656657506,0.5853418851648455,0.19897016617441005,0.07896677207967581,0.1104780415692972,0.04092583627208906,0.008981796631065308,0.1484471031991293,0.25813119195732914,-0.17298519525707207,0.34099145025845945,0.17437150379915387
Insula_R,0.36243657279521685,0.28056919657021645,0.4376508084162141,0.5935149880086347,0.6854179158368366,0.41639242104049284,0.5014721707673709,0.7189376137154119,0.4565818679512079,0.5601381908205463,0.45179252578941625,1.0,0.6285114799552162,0.4792577404076151,-0.08690385702123185,0.4868104499627013,0.3709449488030338,0.4529160869626277,0.24755168587232537,0.13279658079485612,0.6620481940747635,-0.021418650186275368,0.22406319543157105,0.49851941823933593,0.594633845658078,0.5364011935394858,0.7092615269457438,0.6364971055876886,0.08173704558276722,0.6675351984288154,0.06870612672930518,0.279230868352879,0.7001759268221108,0.6065607250770038,0.28782442748356796,0.12608378844081614,0.4360919050005923,0.0482319916454554,0.6400460068906881,0.7010090160560045,-0.12795609719824244,0.13415708380414487,0.35312103280385737,0.41125421469101153,0.1673162691500403,0.5670206554264081,0.42613569895247516,0.2445082934699141,0.42350639496590786,0.44874817277646806,0.2788638781313782,-0.09634664423178423,0.16760429672738722,0.09316000845962931,0.2444186783457003,0.21417039068389723,0.6578391254448152,0.4421205350782804,0.14612230935172188,0.5860979952969098,0.5657624315339369,0.530228409190447,0.34665398326462304,0.24438296039241098,0.3109056670486466,0.11952755418802408,-0.0061104216555887035,0.6457315616135743,0.09772051692178023,0.37235607976060064,0.5521533413843704,0.44342455085195637,0.280705716436736,0.5850036089710304,-0.05149704070467525
Frontal_Mid_2_L,0.24980936289868977,0.5316753998193621,0.4481592935336037,0.5743689888681474,0.8411275537109019,0.32063702422428536,0.2786677112431754,0.7301475959636415,0.0773450683398821,0.43827483594197914,0.25684956294092826,0.6285114799552162,1.0,0.7797547788389174,-0.07443274171510054,0.16619260753771753,0.46611946496769263,0.3787381490685291,-0.028811714235935062,0.1009363033355498,0.629399747942163,-0.00594515949370769,0.3011492282369865,0.15822797033313865,0.5447207036920882,0.5450958664901036,0.6602483338386093,0.7563490776107195,0.034359638024170754,0.7553101379388083,-0.1612654656857982,-0.035258731593158024,0.7329292095979366,0.655201200262999,0.38345978103068856,0.17838594216337458,0.5626913363750454,0.2260719131718439,0.6827679560882476,0.8648384949983366,0.07675762980058154,0.15023101665169156,0.33749697362054315,0.6797099749906778,-0.05115389529642493,0.7550682210042601,0.5967377871897963,0.11540484758831067,0.3089397270256563,0.8794526477887435,0.595897564971145,0.019081021949312438,-0.1430544221321354,-0.04924228107042798,0.033957647858665875,0.42911768337191997,0.6135814079789811,0.5446044179121141,-0.07237372486062509,0.7931280718814081,0.24373065625725668,0.6654730757147946,0.43298533717234766,0.20104996954881135,0.20189770344463484,0.3781374295680122,-0.01227175958372464,0.45541537620408545,0.04527267556732577,0.718330103049094,0.406113556866297,0.2794229332887864,0.055956501152736475,0.6578037596500629,0.20230874995043274
Cerebellum_3_R,0.08744387044560793,0.5065119812075749,0.5204078533369811,0.5769418156926459,0.7700621046238362,0.22117736866042936,0.29291654858888816,0.7311991057528747,-0.02720828787431512,0.47149564622662155,0.18532308360443187,0.4792577404076151,0.7797547788389174,1.0,0.058741659329549785,0.20590508251632342,0.5486020998106456,0.3263185288335449,0.07393540060707261,0.07843231262316795,0.605603634312756,0.05217831982778015,0.270142302732285,0.03256358811354844,0.5172127174062203,0.4118768826546456,0.5547813394697054,0.6411265173524213,0.1123247584862645,0.6164941508209781,-0.22379881390403103,-0.11096315041618339,0.6161096280977841,0.5883763581347817,0.47167154778959436,0.3365885554404854,0.6341998448602593,0.2963701967047765,0.7245957141108975,0.8058171999640146,0.16854999392638037,0.09870357887062821,0.20024523094338104,0.6041637351101985,-0.06402817603028364,0.6709213444451086,0.6097521149840227,-0.008007058149272108,0.32754106718648995,0.6905754522102867,0.678601922398228,0.03197377932963884,-0.12627043138555138,-0.07515327010782032,0.16191333812925227,0.5567037213736491,0.5162880305383795,0.503087030647111,-0.16247975886226063,0.6737922302875705,0.09677976674160654,0.5333033442216734,0.4798015056922988,0.11341790934353742,0.14547599069414607,0.42897573318067106,0.11358631090864009,0.306743697700811,0.017595297106661394,0.5082254966127664,0.44437735829930936,0.25957000400936747,-0.09269777856787569,0.5399838451267557,0.32950772118481897
Frontal_Med_Orb_L,-0.13840964947260972,0.1362854663454589,0.3377578973153649,-0.0015084109819800298,-0.05072802291554352,-0.13913432730130193,-0.08275914059626155,0.08173680264834363,-0.09130185713193045,0.18094602167727256,0.1892492555149641,-0.08690385702123185,-0.07443274171510054,0.058741659329549785,1.0,0.20903882358197057,0.23222751300112396,0.12267984929408206,0.20993994679065647,-0.18339641565289172,0.08676396403648708,-0.016120237916655754,0.1497585008373615,-0.19331914558401672,-0.029064384100428425,-0.1315778682361546,-0.05637456065934035,-0.047655439899311924,-0.0457508738928809,-0.10571694536542549,-0.0479149487787821,0.035945675609809574,-0.009735266591682742,-0.2137322611765374,0.09232274367182773,0.22263862601203926,-0.050170072608688776,-0.17112547316620727,0.03998369131173732,-0.09341494073024997,0.04982740204819865,-0.2567998727397339,-0.07507527405034316,-0.017932259551056814,-0.07892025417957423,-0.12889103206314995,0.13912381344937197,-0.1439826268763719,0.12322999185574758,-0.07672601195587475,-0.06728828274371837,-0.14745790300905276,-0.01713563666790898,-0.01855724609096318,0.3800168437765171,0.178620216215728,-0.1044735951260823,0.01742865433365251,-0.09983368612961518,0.009574720829233658,0.02893269142031631,-0.17997326352773443,-0.12353051537307819,-0.023399095415663602,0.09269984481666406,0.2297446326624013,0.16935565674366276,-0.11666005067015518,0.0021655886290899615,-0.09409829008042829,0.1135121116835325,0.05617065039039807,-0.0918615619314006,-0.00451137792035295,0.1019562541239723
OFCpost_L,0.20903762252967237,0.09151440381536352,0.5877966268364399,0.5630861194915276,0.45475024872931297,0.11490369316273859,0.5803200112385729,0.4596843077675002,0.5455094210287615,0.5329590437261911,0.25720455670667036,0.4868104499627013,0.16619260753771753,0.20590508251632342,0.20903882358197057,1.0,0.2914191729546496,0.40884705784139025,0.42444125378367603,0.02410864523890866,0.3578926933897222,0.13960817390298347,0.2751057531521302,0.13993562668735987,0.2609158637068483,0.1379019850137311,0.5258499214323235,0.44689304475955277,0.30872896455718973,0.3337911908227558,0.038529373513437805,0.17394998739759762,0.43524610087550497,0.4167203558531536,0.46375614800863263,0.44424430916322083,0.22029042327549186,0.027181194726369682,0.398393615904516,0.34443778429641997,-0.020835608766533883,-0.006338730379941504,0.30743547780569475,0.3263417502174016,0.028177295097836622,0.16633303719802991,0.38126017628569686,0.139304031015862,0.7470022685888298,-0.05362577445292861,0.060629527100351514,-0.039567103863636106,0.4464307588519563,0.1318927582972038,0.7308488758200822,0.13075262080765127,0.42969719212538876,0.42351204422281147,0.010061089808430705,0.1451151311714048,0.23805519231123656,0.12906915660894394,0.19207222782301123,-0.1723287685247624,0.3459684658938661,-0.13995085854066006,-0.08898661126837654,0.5742895266990123,-0.06744036550385653,-0.11877362504344259,0.5148218140631432,0.6579769483746136,0.19570702778826315,0.3373263552001895,0.05530024933464991
Thal_VPL_L,-0.04459989149396955,0.37658606713521703,0.6777169598942323,0.5735634689694635,0.47041066328037856,-0.015600112517815725,0.3986381411908864,0.4968074601542487,-0.11960995932230879,0.5842281276722381,0.6342556593875386,0.3709449488030338,0.46611946496769263,0.5486020998106456,0.23222751300112396,0.2914191729546496,1.0,0.5227133370552342,0.38648742562015154,-0.2849491238265404,0.6110387776715461,-0.29153754989895336,0.39354028170412597,0.06525106819468349,0.18990696589345654,0.21516729742369925,0.4531514054942641,0.503475357982803,0.018699731315221044,0.4597247271528001,-0.1559635252464353,0.17290492273347513,0.48061683564288904,0.4058389007959529,0.6408397576283403,0.68784678926855,0.34400433043024914,0.06686165711713749,0.5492037759787767,0.4683235340495492,0.09998152713821125,-0.2505368043466989,0.06756473155647005,0.4257148570695656,-0.23271381138538252,0.27396688951365533,0.565844817701195,-0.16471425269485973,0.3729819941082947,0.3808060665170051,0.5326554861843383,-0.25826913456426703,-0.1361811649160744,-0.08080015335857106,0.3914516803433343,0.532383715518306,0.3824336420576572,0.5598520756283727,-0.23256868256873134,0.551744588126146,0.4036232585461763,0.09112003291702947,0.11907382727537857,0.04566093796319833,0.4174246488811453,0.30723466334405425,0.10347639635435527,0.17236432852858652,0.10962651387290909,0.21781735787550596,0.3441583897136782,0.3918732670506118,-0.2056205015405097,0.4837120493827267,0.4031421361482432
SN_pc_R,-0.1519576452648975,0.35976921536704476,0.5573611472756207,0.4269913934013375,0.35333946618890816,0.07955208335712655,0.4005942850495725,0.534756352262623,0.181882765856255,0.3211846255610445,0.562077446534379,0.4529160869626277,0.3787381490685291,0.3263185288335449,0.12267984929408206,0.40884705784139025,0.5227133370552342,1.0,0.465250519722142,-0.1298213129803021,0.4522210726985623,-0.1691369881579026,0.3246888767951986,0.34575393587143916,0.10608054040878642,0.11690175062068665,0.3586010926931235,0.31583931978068136,0.17951964123570688,0.30746739068907897,0.0059279554943991175,0.24627297460606207,0.383685255534626,0.3477150794207962,0.32483950677429113,0.4359419196853171,0.17315522566243605,-0.14264056355727103,0.5578147481498746,0.32879424551433656,0.04018923272771388,-0.27505512352185135,-0.07314157944885163,0.27196277177605366,-0.07643448190069142,0.04774277548045312,0.2572728433460667,-0.27753981980252274,0.2542669184411299,0.2984876883288312,0.19790696296221333,-0.32112335239036094,-0.1462406679927354,-0.08391511912020837,0.4875117815868553,0.3965877592257941,0.39162686510493855,0.34107083907882807,-0.03834242814571106,0.40030812031259383,0.38354829449395633,0.029194294265377924,0.2611005234031583,-0.1038340014242573,0.7841563509285456,-0.046190900189443274,0.06954070469584454,0.17107251878495794,-0.17600728800838256,0.07202752775627067,0.2487110502004741,0.47041728448012754,-0.14908950161358003,0.2743108055436216,0.2677589129941298
OFClat_R,-0.11743556757945472,0.06621556241678593,0.4677003448540993,0.30546811278291625,0.016832803892531795,0.05556226111344913,0.24763744237031443,0.24327930254460145,0.2512384123461873,0.3226411954022197,0.418336974016838,0.24755168587232537,-0.028811714235935062,0.07393540060707261,0.20993994679065647,0.42444125378367603,0.38648742562015154,0.465250519722142,1.0,-0.16742878251394647,0.2755144575302593,-0.17433437718716474,0.20814408636064208,0.1365588215827883,0.09284189089391157,-0.03595867647487856,0.03281483571573348,0.06918992334279198,0.1764138006078463,0.107531883967149,0.1926708937386314,0.4657687494392335,0.1285057168610302,0.03969540354984294,0.115912584088812,0.3588985878402331,-0.08358197788313011,-0.16039676993036175,0.24257097819773574,-0.03860353992797451,0.31083812257236293,-0.37060139664910824,-0.15484330680992692,-0.0008606057564690671,0.08082490978365424,-0.1317783480014379,0.018076549565138485,-0.18483448779297706,0.37770803150314863,-0.2285271115636773,-0.0408720095587001,-0.30413739674522294,0.25130747247566115,0.12303133088254184,0.596640863627795,0.19586711629586367,0.14017611128488525,0.03578036591590836,0.10389908157278926,-0.03251548075164182,0.16075823083084895,-0.08925612979170941,-0.025273249455177362,0.09469975808637941,0.45823843674070436,0.05699481356900708,0.44355014135141835,0.20142285330918966,-0.25397043274014725,-0.19714196383501012,0.2952685489068052,0.35302014867261183,0.08356615527205685,-0.028012645213827268,0.20407919465383642
Temporal_Pole_Mid_R,0.014751522597748448,0.0027936652017785317,-0.0542173104214142,-0.10321960996305947,0.1451024513137334,0.4589348809048027,-0.25800228450775475,0.1638712731555806,0.17125564460648718,-0.22410308141354784,-0.4660082926910342,0.13279658079485612,0.1009363033355498,0.07843231262316795,-0.18339641565289172,0.02410864523890866,-0.2849491238265404,-0.1298213129803021,-0.16742878251394647,1.0,-0.19209260587066818,0.40829912278905045,-0.10950592429948758,0.1756546875803507,0.5964873396849684,0.3877542569528803,0.0828469774380998,-0.04772582018736404,-0.02259887516108561,-0.03615382242533907,-0.006198224039791413,-0.13812847776540063,0.05992633181291704,-0.12210615697219104,-0.08150337390971615,-0.2034677302998849,0.08619089082207278,0.0746440905817342,0.15864872539334332,0.17434017634480836,-0.2873633064908792,0.3576930938856538,-0.07243258033088207,0.12325985811402013,0.45329466246645506,0.3177125621427492,-0.2779110617647194,0.10943561325982785,-0.25062474316244215,0.14183343009794747,-0.11255960805856621,0.37986260640314207,0.006989410616092816,0.48195162797690877,-0.13014904262473737,0.07812541245464207,0.05608806414207518,-0.4530108235661643,-0.035752600679653454,-0.18350483774186196,-0.02727914884855554,0.30611430369192383,0.10292023722826749,0.046808692146240116,-0.18777868242249196,-0.16059725893989546,0.18944744839310937,0.0070387064021748946,0.042867202161574816,0.19907564877568437,0.1948380678942277,-0.03172431107303733,0.10408979645816017,-0.2503216381768586,-0.22217771337312836
Rolandic_Oper_L,0.3090632995118959,0.3510218048795724,0.6081108925978037,0.5322171304556835,0.5930084302031342,0.3095418214530098,0.4872408312279631,0.6378490819259443,0.0687351577835723,0.49355417460562356,0.5568411458386656,0.6620481940747635,0.629399747942163,0.605603634312756,0.08676396403648708,0.3578926933897222,0.6110387776715461,0.4522210726985623,0.2755144575302593,-0.19209260587066818,1.0,-0.46103717694003693,0.15303927342569282,0.3720873860808031,0.34883925950884975,0.3511033683222396,0.4367389817103301,0.571777412282006,0.04350464628327748,0.6198869454860897,0.0855636685257451,0.305825969340063,0.5619943848084992,0.6586759305070793,0.28255144186962394,0.23961121645416913,0.41421778430891465,-0.20094054418064447,0.6602784856502311,0.6679022928050372,0.08492862692091828,-0.062209717172754954,0.3340126004074563,0.4484434241609562,-0.030619562476169683,0.39703362068516346,0.5665059980025517,0.20038647826833397,0.4038382820562805,0.5049868218997924,0.4529670154566911,-0.28406790310163366,0.05277898807549352,-0.20606038852888436,0.23416814843729655,0.5377483037469997,0.359172604726366,0.6088494023608154,0.11637214051895758,0.6490936201525292,0.31682063642040076,0.4314450439987499,0.21085600517833908,0.030925766912107827,0.32451844836217625,0.2929107172301549,-0.026372498762038312,0.5374829250213298,0.15953510640965307,0.43614791668855935,0.47015280826737393,0.18042427579869344,0.18565427455176933,0.5954629710385267,0.3042511126326173
ACC_sub_R,-0.11084791866841935,0.055796522591383964,-0.10667828163784654,0.07535051617193661,0.11047603273286327,-0.1333085133015252,-0.08063701350839521,0.19490979033960623,0.35383756547870154,0.13147882435954347,-0.4420529455849962,-0.021418650186275368,-0.00594515949370769,0.05217831982778015,-0.016120237916655754,0.13960817390298347,-0.29153754989895336,-0.1691369881579026,-0.17433437718716474,0.40829912278905045,-0.46103717694003693,1.0,0.25918026247338494,-0.27086223074474586,0.2077886867221102,-0.015409520711247801,0.23717837675856365,0.05875080351276597,0.2625121546268722,-0.12632456355212796,-0.3650825142108517,-0.4954128015676907,0.17918550129427008,-0.035013543776019174,0.173207907405185,-0.06959416133747384,0.13358639521187918,0.6476644750932469,-0.05793253420198736,0.0021154745877041982,0.10607215233002591,0.23512768852599483,-0.07241851334488221,0.05133253366377211,0.028582491969059248,0.17950543503507513,-0.0316145877263307,-0.10241367668244468,0.005098756332079819,-0.06090972058484684,-0.02410107520166872,0.36148590335211267,-0.11201082276885722,0.19363517955839787,0.17646940213325593,-0.29179373255267665,0.2250448409465156,-0.17780316585852296,-0.32625754570741333,-0.16607420445405052,-0.20233855460112787,-0.012341174505402052,0.3813855376876101,0.15285280104784257,-0.22482519437847995,0.003294319047318028,0.03187065244872112,-0.1670829336810974,-0.24638881200821985,-0.13099405679189977,0.09759706891146089,0.21097429501263312,-0.24470818913514286,-0.06176446734031781,-0.13954207467261057
Thal_IL_R,0.02201632078455336,0.264435195317169,0.3888881277259289,0.42303457511540826,0.30245153657813134,-0.11040592164669435,0.2943783941649277,0.4086477923123565,0.12378702731926985,0.45027084214764107,0.2628455571068661,0.22406319543157105,0.3011492282369865,0.270142302732285,0.1497585008373615,0.2751057531521302,0.39354028170412597,0.3246888767951986,0.20814408636064208,-0.10950592429948758,0.15303927342569282,0.25918026247338494,1.0,-0.11971351973841399,0.11421446571813472,-0.04645733478534433,0.39286525029597585,0.4083723176481542,0.2693263301134084,0.24350162652977358,-0.24171846703230554,-0.10679577687504789,0.5219424507692701,0.29719902176623864,0.42316235478723885,0.27235767154422513,0.25054193629144916,0.470671816104525,0.31903875409851584,0.24396127357420702,0.20335918574828998,0.05938734952076705,0.12507778405884962,0.2808718401581461,-0.1338614165648643,0.18880460034567204,0.3984575703136238,-0.08315479488988063,0.3328885324918904,0.20594559221744727,0.3573667380807817,-0.08754532928472575,-0.04449964543350587,0.09477270147641,0.3231068471315538,0.061940077810537224,0.5117077492897907,0.3364182610330602,-0.21146663523528234,0.33026739083864,0.30307620334006313,0.061644260576454855,0.32565368734449174,0.1678338854354045,0.16489821971982843,0.2555687589139149,0.02379276037098438,0.09122542445164487,-0.07166519595530023,0.10801596891183858,0.33590538632451866,0.3960362515149564,-0.1851964369656185,0.3585723871595578,0.43502558187118123
Frontal_Med_Orb_R,0.13464474257938217,0.03903096546466847,0.1333707450496929,-0.014935697803262453,0.11166616255632668,0.39271702327275365,0.2094037485275138,0.28133584508895987,0.2288156353985165,0.01786979186888545,0.348565294417523,0.49851941823933593,0.15822797033313865,0.03256358811354844,-0.19331914558401672,0.13993562668735987,0.06525106819468349,0.34575393587143916,0.1365588215827883,0.1756546875803507,0.3720873860808031,-0.27086223074474586,-0.11971351973841399,1.0,0.27830198077691265,0.28344236170729137,0.12713360209197702,0.02802299070674646,-0.057378879624264086,0.22399449075808933,0.28147031966429353,0.3348393763037251,0.11560204237178867,0.1801159491747924,-0.153384914946148,-0.20847734772260926,0.08214774703465513,-0.4423304909349655,0.39771581734357997,0.23917769932131594,-0.3168388415876561,0.09587529221438783,0.017978453506920303,-0.014643586409328927,0.3524881778660716,0.04451598461306478,-0.09286472391861718,0.08813217382356689,-0.12590253229010367,0.17917549375882166,-0.07839870524262345,-0.1667038725682322,-0.005193037762173282,0.0483848875882591,0.04538499008676783,0.26464262327948407,0.11434032803261308,-0.05286469447153678,0.26282921185629815,0.13286011357862204,0.4087622556438598,0.18726439198800984,0.12434321236736788,0.0513267991409933,0.38010702960415055,-0.1677779760702354,0.053638518287678766,0.21562069961256417,0.282653322797099,0.15042812225942745,0.22675279069286225,0.007804390891431574,0.1326245240192813,0.06753620616569372,0.04881019801270751
Temporal_Sup_R,0.32777298794531723,0.2666623084322255,0.3228332167710167,0.4113028678180456,0.627477005514373,0.6140316012008076,0.07028964378903613,0.5778982495665428,0.21423983894613793,0.20854705119227002,-0.05374487013070697,0.594633845658078,0.5447207036920882,0.5172127174062203,-0.029064384100428425,0.2609158637068483,0.18990696589345654,0.10608054040878642,0.09284189089391157,0.5964873396849684,0.34883925950884975,0.2077886867221102,0.11421446571813472,0.27830198077691265,1.0,0.7094715099534387,0.46666918450968464,0.47501231100634056,0.02489397441795399,0.5829276389932353,0.0708124988798923,0.15049489560119292,0.5249569164000157,0.23231317974969287,0.17635530515299278,0.06378287949134416,0.34793683600736713,0.14039823830924003,0.640737015544139,0.6898811892011405,-0.12706469723135969,0.3812808731537997,0.284229247595763,0.4921980641311131,0.45056030759598553,0.738328114052049,0.2541072640852996,0.31574749312395045,0.20348306078759842,0.42307427066805037,0.2848993320881332,0.27732531272792543,0.16585520614525906,0.4669345457054685,0.05354996315400588,0.2883145374232585,0.46983578384928637,0.041910236753228663,0.10959670450236156,0.3177033535201339,0.2537621807674813,0.7113280477384866,0.22617943804645782,0.30435263180649164,0.00871630717735381,0.13934072613034587,0.27710633457178846,0.4697087549397099,0.1636838400083214,0.47910694298886863,0.6434965134383536,0.1588256998447307,0.2994547922890351,0.2920515970690593,-0.06518497387596565
Temporal_Inf_R,0.4395725549667916,0.28178207245045667,0.13700239924880386,0.3379480896697926,0.6183742633282617,0.6220250130676677,0.07077571040392058,0.3722556785086636,0.10763094028446103,0.18706824255774487,0.06001788543935264,0.5364011935394858,0.5450958664901036,0.4118768826546456,-0.1315778682361546,0.1379019850137311,0.21516729742369925,0.11690175062068665,-0.03595867647487856,0.3877542569528803,0.3511033683222396,-0.015409520711247801,-0.04645733478534433,0.28344236170729137,0.7094715099534387,1.0,0.4789559165744141,0.46496649097176646,-0.014368017262129992,0.6341435409871965,0.2116902946361718,0.2875278868020487,0.3944308698480858,0.2720971252091821,0.25057298374067044,0.17947663771697644,0.18072382602964904,0.030358574067813487,0.5728101752487542,0.6459015392313292,-0.25781749800256865,0.2087062105009897,0.36739839312211076,0.32852035418083253,0.39620707493656615,0.7696347061996197,0.2605967679330898,0.3931792287367842,0.13160523706727725,0.5360024525385475,0.24860746171125123,0.1463523040799649,0.05219889593539606,0.35442103932839797,-0.11561899270652905,0.28972663756750855,0.43292244341420194,0.16045116774071963,0.23948072112396893,0.45502396807148765,0.3258175129501921,0.6579563564806429,0.05713887257769323,0.10974079633101468,0.003120211411373986,-0.1031474643322108,-0.007830016090931558,0.46019669427563586,0.2815438432571704,0.546434732964991,0.3221088971844362,0.06884783721141466,0.30660335187709553,0.3451894409717761,-0.13346040819706184
Caudate_L,0.28244774595779537,0.45924272125967663,0.4266029450867314,0.7193479628110608,0.8123820766490909,0.20377912777474375,0.5373230336699351,0.6427955138280245,0.42367087467364517,0.6662583991320055,0.25238995922126817,0.7092615269457438,0.6602483338386093,0.5547813394697054,-0.05637456065934035,0.5258499214323235,0.4531514054942641,0.3586010926931235,0.03281483571573348,0.0828469774380998,0.4367389817103301,0.23717837675856365,0.39286525029597585,0.12713360209197702,0.46666918450968464,0.4789559165744141,1.0,0.8111448168269698,0.20360966809015954,0.7084591093928868,-0.13934654441244057,0.008341149699891609,0.7594401858176306,0.6601852780929981,0.6414533116990413,0.40773712677714474,0.5584278633613615,0.4146114790683007,0.5970801660268864,0.72019539068404,-0.06429212017106298,0.13159862367541963,0.40781716305260224,0.5917847955916758,-0.06274919323231082,0.661301104242239,0.6157336076231175,0.14979430923805176,0.5476114047896266,0.5129637417481379,0.47132401360358817,0.004110456131767379,0.07985919905224731,0.0865411374990273,0.3060735920155523,0.1511574425059745,0.7992564088554209,0.6107204518454242,-0.17131044425709596,0.6562248565621827,0.40251065000319053,0.4336646034685279,0.4187805248807818,0.06771249779747052,0.2192336391285552,0.08690549799221155,-0.21316716502615324,0.5478128731980592,0.08707424605013249,0.34938267483896124,0.4786187232398157,0.6421594772014142,0.04952530833256874,0.6714465991584944,0.002075400136504325
Frontal_Sup_2_L,0.5272052867760848,0.40971103387388613,0.43350967935765233,0.8003434481513265,0.8389855564308563,0.17290445072140223,0.5647590890959152,0.6177273488339206,0.19920500676895342,0.6167274899844374,0.21974077462990804,0.6364971055876886,0.7563490776107195,0.6411265173524213,-0.047655439899311924,0.44689304475955277,0.503475357982803,0.31583931978068136,0.06918992334279198,-0.04772582018736404,0.571777412282006,0.05875080351276597,0.4083723176481542,0.02802299070674646,0.47501231100634056,0.46496649097176646,0.8111448168269698,1.0,0.08754224607120037,0.8226898372759543,-0.15350060354703746,0.03551882010389316,0.8559349727783302,0.7491798294870172,0.6096770924968347,0.3429202016809549,0.6271103148399451,0.4208760535925281,0.5961015229789511,0.8054749324608916,0.08960110487622146,0.2694577237254069,0.6571216713688246,0.6970731757609622,-0.1748160660068368,0.7307706147719689,0.8044077838142341,0.37053476873055796,0.6733120764594642,0.5859235188517551,0.6056442577862524,0.05400307496581394,0.21363896638566712,-0.009012150301707864,0.17996702813937215,0.1881476320788393,0.766149554888058,0.7262240508574619,-0.14041420446545613,0.7830209325611635,0.35238864127734615,0.5548098052048613,0.45751308512840067,0.24240228080182102,0.10934985873227389,0.28897170764979185,-0.1595135032209067,0.6557708805102141,0.16397113102813612,0.5939634887274472,0.6455817810092749,0.49493553467324136,0.16450422833300835,0.8793639522487661,0.1494333453357417
SN_pc_L,-0.08179204265643938,0.1331524207727439,0.09859222744818669,0.28878454690570826,0.19071736388344998,0.17900909584666072,0.27072899646892934,0.17148037907760383,0.42292594290300206,0.22818085694476004,-0.15760446704893205,0.08173704558276722,0.034359638024170754,0.1123247584862645,-0.0457508738928809,0.30872896455718973,0.018699731315221044,0.17951964123570688,0.1764138006078463,-0.02259887516108561,0.04350464628327748,0.2625121546268722,0.2693263301134084,-0.057378879624264086,0.02489397441795399,-0.014368017262129992,0.20360966809015954,0.08754224607120037,1.0,0.000587789883004059,0.05084991231951302,0.09745625997047307,0.12634578032343718,0.22197055830119786,0.2750979128301587,0.2764055144828032,0.010590938897350018,0.3011625650372454,0.27409592957027806,0.05224307449199723,0.3437723605592161,-0.14767874542741208,-0.08499210217674492,0.018743197641624933,0.22798515782952952,-0.006483750466605259,0.0022639744806902864,-0.11276838065732328,0.24550288698166708,-0.05191837557433806,0.09273077583699749,-0.030139964622596136,-0.0023789245959148007,0.17756226571193295,0.3383118764884179,0.027594158382796236,0.20948701901484643,0.03059872625273041,0.16544962506143127,-0.0016639214463939121,-0.33347163189780205,0.062177649874133996,0.3054775342316154,-0.2510206330500995,0.04852172916588788,-0.2395066269618672,-0.11607591950201311,0.15397524260963685,-0.32435676793971213,-0.17117607111746305,0.059104254232164366,0.27166648826717615,0.024380295302780446,-0.08102427538784175,0.2910656523910414
