,Vermis_9,Parietal_Inf_R,Thal_PuA_L,Frontal_Sup_Medial_L,Thal_PuM_R,Angular_L,Frontal_Med_Orb_R,Cerebellum_6_R,VTA_L,Cerebellum_9_L,Vermis_7,Temporal_Mid_R,Calcarine_L,ACC_pre_L,ACC_sup_R,Heschl_L,Temporal_Inf_L,Rectus_R,Cerebellum_Crus2_L,OFClat_R,Cerebellum_3_R,Thal_MGN_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Thal_PuI_L,Calcarine_R,Thal_IL_R,Frontal_Inf_Orb_2_L,Occipital_Sup_R,Cerebellum_6_L,Red_N_R,Thal_Re_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Thal_VL_R,Precuneus_R,Rolandic_Oper_R,Amygdala_R,Postcentral_R,Thal_PuM_L,Occipital_Mid_R,Thal_VPL_R,Cerebellum_3_L,Thal_MDm_R,Thal_MDl_R,SN_pc_L,ACC_pre_R,Occipital_Sup_L,Red_N_L,Vermis_4_5,Parietal_Inf_L,Vermis_1_2,Insula_R,Lingual_R,Temporal_Pole_Mid_R,Fusiform_R,VTA_R,Temporal_Sup_L,Temporal_Mid_L,Cerebellum_7b_R,OFCmed_L,Frontal_Mid_2_L,Thal_PuA_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Thal_VPL_L,Cerebellum_10_R,Postcentral_L,Thal_VL_L,OFCant_R,Cerebellum_9_R,Olfactory_L,Frontal_Sup_2_R,SupraMarginal_L,Vermis_8,Hippocampus_L,Thal_PuL_R,Cerebellum_Crus1_L,Cerebellum_8_L,Putamen_R,Heschl_R,Thal_LP_R,Vermis_10,OFCant_L,Thal_PuI_R,Cerebellum_8_R,Vermis_3,Olfactory_R,Temporal_Sup_R,Thal_AV_L,Raphe_D,Thal_LGN_L,Thal_PuL_L,SN_pr_L,Cerebellum_Crus1_R,ACC_sup_L,Occipital_Mid_L,Thal_VA_L,Cuneus_L,Precentral_L,OFClat_L,Caudate_R,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,Putamen_L,N_Acc_R,Caudate_L,Parietal_Sup_L,ACC_sub_R,Fusiform_L,Vermis_6,SN_pc_R,Occipital_Inf_R,ACC_sub_L,Paracentral_Lobule_R,Precentral_R,Pallidum_R,Frontal_Sup_2_L,Amygdala_L,Thal_MDm_L,Parietal_Sup_R,Pallidum_L,OFCpost_L,Cingulate_Mid_R,Thal_AV_R,OFCpost_R,Thal_LGN_R,Cuneus_R,Angular_R
Cerebellum_3_R,0.2756261517010037,0.30992240323281517,0.30918292355914145,0.44437735829930936,0.25739383346586586,0.2257368115951152,0.03256358811354844,0.16792342112864986,0.14153504246523058,0.2842284068239911,-0.11096315041618339,0.2775498599443041,0.4732240698866223,0.6447388501887626,0.5354055241089645,0.2460016452582372,0.0724068772870297,0.11258083548385474,0.25375336824349753,0.07393540060707261,1.0,0.39479192119602763,0.5325079923903899,0.26997665878148397,0.058741659329549785,0.1812878758707161,0.5080620110356805,0.270142302732285,0.4430355726387582,0.08744387044560793,0.003017014990724153,0.32950772118481897,0.16854999392638037,0.43651176983864587,0.7855076301502372,0.5162880305383795,0.4313547390583211,0.4885343669100612,0.5567037213736491,0.5399838451267557,0.47167154778959436,-0.008007058149272108,0.2571621629774371,0.613484527785028,0.09677976674160654,0.18532308360443187,0.1123247584862645,0.5204078533369811,-0.007173819410145632,0.3019452426158887,0.6164941508209781,0.5082254966127664,0.6341998448602593,0.4792577404076151,0.5333033442216734,0.07843231262316795,0.6709213444451086,0.14547599069414607,0.306743697700811,-0.03210574354782733,0.5371101404848796,0.17812553529238595,0.7797547788389174,0.13995412625082804,0.8058171999640146,0.7700621046238362,0.5486020998106456,0.11051008354071878,0.6109173474807695,0.42167838717562156,0.11358631090864009,-0.06402817603028364,0.10998545788618586,0.6376080998614342,0.38401109839651393,-0.22379881390403103,0.47149564622662155,-0.07515327010782032,-0.16247975886226063,0.13699150877313604,0.6176829707026587,0.503087030647111,-0.01973203996496913,0.6902502392599895,0.16191333812925227,0.1993473362768824,0.22117736866042936,0.7245957141108975,0.07542740930181864,0.5172127174062203,0.5065119812075749,0.09870357887062821,0.14998124224668208,0.3365885554404854,0.08386872429482309,0.16099948092814875,0.6161096280977841,0.05975710049093857,0.4074363987165598,0.25048496448170277,0.6905754522102867,-0.044587088056711834,0.21753754353340962,0.40965318746867013,0.3550421822243069,0.6767005197092916,0.17423860555982348,0.5547813394697054,0.2019718496690045,0.05217831982778015,0.20662905145045887,0.14119809409760484,0.3263185288335449,0.009394246270605944,-0.02720828787431512,0.47550304530021714,0.6784804885430442,0.2963701967047765,0.6411265173524213,-0.12627043138555138,0.43413626435425173,0.1195781618076159,0.678601922398228,0.20590508251632342,0.5786528953947232,0.017595297106661394,0.14504266950921993,0.17957760890292834,0.30960260195988953,0.20024523094338104
Thal_MGN_R,-0.12892678247868505,0.08627241895589925,-0.09626416154902352,-0.017424084174760695,0.2599938638991045,-0.17288283641760985,-0.3196049203330517,-0.10865809623244191,0.40660934374015534,-0.3503210313610161,-0.07150336798300168,-0.2573233864514949,-0.1008909588044715,0.20610344299491723,0.16123195329094833,-0.1599091408693017,-0.027830756401187966,-0.08448910828912157,0.005286645081989412,0.125310435424947,0.39479192119602763,1.0,-0.03653563274786412,0.20039477200054634,0.3082202423344736,-0.15530165334342574,-0.061148092117918953,0.19766883752326997,-0.15008211531409985,-0.2515001902824216,-0.3714318008291074,0.48013243583049076,0.33496495217974415,-0.1508088339447268,0.22744179140883183,-0.01719482389688688,-0.16171093148826546,-0.323509149769596,0.4782008184592679,0.1490470103427205,0.23801354831886679,-0.29832965835967407,-0.20483451084579132,-0.021202926183680547,-0.09006898230930972,0.3015022389560424,-0.027382933145583172,0.32066521919923857,-0.24750813303585803,0.044627035569367056,0.025065680217241284,0.13919204914152145,0.14271252452023467,-0.14665461078490097,-0.13147532761128375,-0.3993848328617616,-0.006176953056426501,-0.022241053282113055,-0.25698860874564383,-0.2908267327194915,0.23725159543597704,-0.14970267712558796,0.20048929336371857,-0.1474397697021395,0.06679694831775759,0.05917560395127223,0.6015797014046876,-0.1701896089057877,0.10639475694238834,-0.1771978255030098,0.16739298822516138,-0.36602337055557327,-0.3434872290793112,0.07653437085942492,0.01337958866808991,-0.2584196133707447,0.25340126306908634,-0.3261231573075604,-0.2864834616262808,0.035593711706531445,0.25782645573108987,0.270082265254188,0.0411994822582197,0.046597365405925226,0.09376613338754583,-0.47657627696629795,-0.26512956468602206,0.08189421111241688,-0.45464843351891693,-0.16606750127953795,0.2484789324458342,-0.4013190039198736,-0.3619170639441599,0.33578992694109944,-0.4884643645043415,-0.4014889961086595,0.0782091029161801,-0.24519229646961296,-0.09388168519150311,0.10132006979318076,0.2251878686720746,-0.3712374460818472,-4.555999876752318e-05,-0.12402957938817365,-0.39129887450995937,0.2296447383710476,-0.25188206243319655,-0.037084832933617425,-0.2173690442801712,-0.24474859930523998,-0.3572360015968166,-0.3199473094378582,0.06613666672194267,-0.31179201837333687,-0.502894795514451,-0.07738650791498147,0.31027782581673796,0.12096063214572977,0.10216646319631864,-0.30087258398567496,0.07221622160452604,-0.11159465373078745,0.4683703829787788,-0.21636224944228455,0.2055060724746106,-0.05863419657638331,0.1919542439725573,-0.2129232793578968,-0.047310722486544686,-0.16781625071582912
Supp_Motor_Area_R,0.3142696014495387,0.6550049648810362,0.4658214795088881,0.3741993643478409,0.2304787371079041,0.45167015933102966,-0.03798905234256112,0.15074570127389933,-0.3166931685984749,0.39083248120784947,-0.1243643922837604,0.22265148311045213,0.5034519074614029,0.44765014544744186,0.5916140980176292,0.09579982714724887,0.33423221471589776,0.24601006905806447,0.3456652497272599,-0.2182665300329094,0.5325079923903899,-0.03653563274786412,1.0,-0.0547148061023898,-0.17522975973976607,0.17339390294646836,0.4765837330686329,0.3503147103795659,0.6862427457806329,0.4712270307571673,0.2800077918124331,-0.030918594828118845,0.020238681421154116,0.2075709535817495,0.591246391208614,0.7408459365996585,0.6876787967415781,0.3806582244933804,-0.007676168800585476,0.743284240143975,0.43847382823639747,0.33792071600554463,0.3895646533834893,0.36958542018007223,0.26835588797583304,0.0012882892856700722,0.024575870461340955,0.08477450649264515,0.33509902367208555,0.0544141052655977,0.7235142454218747,0.614421235940619,0.5470482808330948,0.5354714114138918,0.5711907085321469,0.1013456218024204,0.7836697042269352,-0.05253187653106869,0.4699155551473928,0.2779036730798132,0.5543630065955734,0.09433831960471949,0.746583870683078,0.673097097816505,0.7158380333223991,0.7608772128487984,0.21671627887750045,0.002120741577138046,0.566349840904476,0.43993422659702347,-0.18277698796989444,-0.10202512503376927,0.05391827475022519,0.8160454520255124,0.4908831940555237,-0.2050129096994047,0.44138445761793743,0.02716339658158827,-0.1300130796541459,0.008614046469609197,0.6990502899334553,0.5172663515952186,0.11381293174653986,0.6099773543261173,-0.07602055589079681,0.5395446020122897,0.14543184142462914,0.4240947556901591,0.032613898622725984,0.4440236651891652,0.38108563945097335,0.3563953121680555,0.3753367371376125,0.12013663204626054,0.08855748300239699,0.335673008452612,0.7442189736379496,0.3470220349444412,0.2678865086675359,0.5255788995080088,0.6578146576388256,0.1074907608315599,0.25661548910456794,0.3529897531924363,0.4752637193626588,0.48171898451616224,0.09103641162134372,0.7450818100973412,0.5351235614000892,0.2995325957836071,0.6127052436666727,0.4612721624575889,0.13762812564048804,-0.011119758622102334,0.16857987120987405,0.8564802023509217,0.7906601298311355,0.5839274798594721,0.8162850521360964,0.013259056360208486,0.4782219866295325,0.6111159089822802,0.5219038692387479,0.1452032087429189,0.7182516829875536,0.1057386985637256,0.15465335265165006,0.48910436688018616,0.6702348431429815,0.5468359870536607
Temporal_Pole_Mid_L,0.24907085771214404,0.16921641909687232,0.06307908365560648,0.14608420526527272,0.20474801545285531,-0.07259327195130238,-0.1143074274010406,0.12237726310007879,0.0719271990928135,0.10989385665519624,0.051741011620894214,0.17969205910959746,0.27451996315354676,0.29525187209607745,0.15652265986098948,0.47936416335964754,0.22128216625287425,-0.11758070315204378,-0.08773250249967834,0.07295066367790512,0.26997665878148397,0.20039477200054634,-0.0547148061023898,1.0,0.1848737545355465,0.3316606117573625,0.2766105505638251,0.015042259316616138,0.06874385528746314,0.09918276335239541,-0.03747509744084328,0.23385634274052594,0.027162683620784656,0.12073640389273371,0.20389040071550663,0.12452680053920986,0.17440702674662822,0.1218081334727028,0.376407246369813,0.19298001599991269,0.2696400809201231,0.12069830385584764,0.08291862166889237,0.5289153592798832,-0.10644683074753793,0.08128487648821833,0.16601142612536324,0.4180440453318025,-0.03352384258917797,0.1740995914861905,0.11027458365440831,-0.01817704096579857,0.11840622562447416,0.07107985592333478,0.11344484405963012,-0.176334446293871,0.05713252922423907,-0.0430410143914561,0.2926026386887229,0.15692437139630655,0.3536105028107125,0.3454480842480068,0.14223881425027887,-0.1836849302678919,0.2342349459340235,0.26404485079447426,0.2247516601762155,-0.20373676088269377,0.044629365059846014,0.12311162779448571,-0.29933369028094786,-0.1490809790598678,0.12639765235680928,0.05193162331357476,-0.13299516790470847,0.027068375007234607,0.1375106654560666,-0.06152717878162634,0.01055975774458888,0.1347212166771662,0.01524398838267138,0.401881301662713,-0.026942339965868426,0.1534360327605451,0.23628471312841712,-0.034438195177939744,0.06732817530978497,0.17477999567295385,0.09853010675863835,-0.04069087074837924,0.09108983291129731,-0.08842055975640818,0.15855994293351042,0.3491051675729085,0.07433317836238905,0.12389220869418678,0.16729150992373715,0.04513492064952752,-0.04396917592143373,0.15530812379130013,0.08199456363338535,-0.017589698785634423,-0.02372482289657614,0.1367703899042046,0.07771036655145458,0.3959499932110977,0.08967219718292042,0.20727291592586544,-0.08394813167355007,-0.1959427703805011,-0.016253401995846063,-0.0392323746352682,0.09062462859933047,0.1406120281014671,0.021957072498117583,0.05235347539644604,0.1603346823400634,-0.07348131453133588,0.2161575564116242,0.26173824929242756,0.09405363812702416,0.07132657229289592,0.2220674725310684,0.4633873810613626,0.07876101791121022,0.09844302927798629,-0.18784925576302988,-0.08568251531798693,0.16055085789220275,0.24043735050374587
Frontal_Med_Orb_L,-0.03336785249928406,0.019013917489615655,-0.10256236333935108,0.1135121116835325,0.09599819303001915,-0.1597838265236644,-0.19331914558401672,-0.08240980048014543,0.22445160751424842,-0.13416482500450216,0.035945675609809574,-0.09647545904336072,-0.10224279116396255,0.21788429646251592,0.13438783042597352,0.008012945513868506,-0.12544773464160586,0.02352325552694324,0.10407546684228501,0.20993994679065647,0.058741659329549785,0.3082202423344736,-0.17522975973976607,0.1848737545355465,1.0,-0.010828752400019915,-0.06042820918234991,0.1497585008373615,-0.12532968483881707,-0.13840964947260972,-0.1812655345491479,0.1019562541239723,0.04982740204819865,0.11158670448966462,0.14927207994015193,-0.1044735951260823,-0.1677765376393451,-0.20668737160152825,0.178620216215728,-0.00451137792035295,0.09232274367182773,-0.1439826268763719,-0.13060709112914504,0.014130039429689153,0.02893269142031631,0.1892492555149641,-0.0457508738928809,0.3377578973153649,-0.16463472006835683,0.017656355212256263,-0.10571694536542549,-0.09409829008042829,-0.050170072608688776,-0.08690385702123185,-0.17997326352773443,-0.18339641565289172,-0.12889103206314995,0.09269984481666406,-0.11666005067015518,-0.1619596490572358,-0.024161682193920023,0.26306819576772533,-0.07443274171510054,-0.2102712465273362,-0.09341494073024997,-0.05072802291554352,0.23222751300112396,-0.018045725165104748,-0.1277551517836862,-0.0546563052067029,0.16935565674366276,-0.07892025417957423,0.08601776052382128,-0.05052947529589104,-0.18426087789169954,-0.0479149487787821,0.18094602167727256,-0.01855724609096318,-0.09983368612961518,0.10670212343089981,-0.08718994472337105,0.01742865433365251,0.13527985462776101,-0.14406926156626862,0.3800168437765171,-0.34907118652664193,-0.13913432730130193,0.03998369131173732,0.023028516024101803,-0.029064384100428425,0.1362854663454589,-0.2567998727397339,-0.19197914191561075,0.22263862601203926,-0.2279316232293477,-0.19335714054005215,-0.009735266591682742,-0.14919903124677306,0.10627346466611538,-0.0006235037476329816,-0.07672601195587475,-0.2074316930823683,0.16351083242037187,-0.21278173458009264,-0.18238157515727738,0.05361508609438401,-0.052308746233941376,-0.05637456065934035,-0.20231465319149405,-0.016120237916655754,-0.16930236560359274,-0.27149545292296223,0.12267984929408206,-0.1813946597259388,-0.09130185713193045,-0.17116504766321794,0.04054252892115609,-0.17112547316620727,-0.047655439899311924,-0.01713563666790898,-0.15357831601880467,-0.095610303781,-0.06728828274371837,0.20903882358197057,0.02305160434970227,0.0021655886290899615,0.17085891765823158,-0.266205188280912,-0.056204645717136854,-0.07507527405034316
Thal_PuI_L,0.36563260756823823,0.11669794572032191,0.14686911160008398,0.3044062962514292,0.008714808031115906,0.13236207377350004,-0.055849237073824436,0.3242291534113154,-0.16134899779281958,0.5982996425160148,0.09096606955356772,0.4705172426481006,0.39494869441794284,0.2681166134438149,0.13878681240860402,0.3973687019772299,0.23843243392396055,0.3219749870252666,-0.15598364468254208,-0.03730925484777603,0.1812878758707161,-0.15530165334342574,0.17339390294646836,0.3316606117573625,-0.010828752400019915,1.0,0.2988454444066735,0.24854790995193266,0.2810342136152231,0.2599536886235806,0.25361071814473846,0.19076453677110097,-0.1123072827645795,0.40605739843079636,0.2776157496446909,0.3065116933913546,0.2874208785561904,0.29392479738305105,0.1263022247638434,0.14648386939442712,0.5866112361431114,0.2620298143517105,0.2296624716306835,0.5108610840008917,0.05344094326211352,-0.23274970996281286,0.31781747404675814,0.19282899763391695,0.19483845177486003,-0.023727031134547612,0.25670461927542143,0.07567968652261431,0.11862865871549222,0.1278411604802018,0.4302279534321805,0.29845199601107814,0.4012830868874649,-0.16635180351229134,0.35732786044849346,0.25501690401986127,0.27334450962630163,0.48289660957355857,0.16274098117879293,0.1641256968840027,0.3540622876536006,0.4302610878251448,0.20164036684505154,0.35571629353011164,0.06812856621575047,0.21703754345071474,-0.2714572230223013,0.3378899828263157,0.2117267615935918,0.22604527759359844,-0.012851571069359318,0.09819775911766729,0.1539406364528416,0.5665522201677896,0.1553261179493172,-0.037385549906960455,0.15480997120479215,0.12257359907285022,0.30906694688915365,0.38039379186496863,0.06049629773267349,0.371548156035543,0.4116856031792625,0.38426364836220345,0.16653695736780663,0.3688951916099482,0.014037645467640303,0.37965604938180647,0.5636070429582226,0.43954291855900823,0.07976355580810841,0.3527647019737817,0.30021113229664803,0.15512976163075481,0.04237134815396957,0.1785426520755435,0.09760020852619754,0.20324306351613552,0.1922625456409228,0.3946564400466426,0.22110919883221627,0.3115898141012963,0.1531578244070448,0.3518992461966655,0.17864969393001487,0.1732918696684138,0.247253015255127,0.39146492313729864,0.025672213632390757,0.35787231017753435,0.10214384835126901,0.14240546770538623,0.05393742500470228,0.2699174948331415,0.29836716972091226,0.30048643061453295,0.22322055835253699,0.12251994268437752,0.18673540848895082,0.3967756533502851,0.13005999605076093,0.23195495831773705,0.10601281437062658,0.32326772116580715,0.177780841759614,0.2922606666977788
Calcarine_R,0.8304320255056699,0.35861829658322303,0.17017806423283183,0.4703571074117144,0.4601825269449464,0.6514774403125796,0.23445132632041138,0.7036541620540273,0.02412205388709125,0.5646141946693571,0.38596348464160685,0.7412006234610591,0.9056747190742906,0.3864418754154035,0.4322229104185616,0.507104328856071,0.31907589504271827,-0.1886669979386499,0.43254301491999797,-0.05398432453657563,0.5080620110356805,-0.061148092117918953,0.4765837330686329,0.2766105505638251,-0.06042820918234991,0.2988454444066735,1.0,-0.0073450494502458755,0.2059609838760521,0.6405822521176227,0.5810951282846912,0.016372987671945293,-0.1278369713061077,0.38370587511632676,0.7387496949150859,0.44016062787388865,0.7656328042885794,0.5861763845903596,0.30350825871184384,0.535109820049131,0.09872107514420746,0.6047931214266377,0.48582974310023885,0.5109934055123979,0.2597718413006543,0.04033180227390152,-0.031070827112261546,0.2495025751733224,0.48817792611208,0.1849837356518284,0.7481130640535062,0.6568159562706187,0.27328512313081155,0.5380474315987623,0.8726300105015475,0.14674034023649643,0.6773311446629299,0.016059634968432886,0.6929751085698921,0.46764001119818815,0.38170018290799956,0.005589271224489975,0.6720504820950506,0.03830091473894589,0.7657513470109248,0.7216447494787267,0.19369925018545153,-0.008073504316605716,0.6566994883935663,0.5856353573338661,-0.11010367007788328,0.23480255738581554,0.06293490655020563,0.6256964950682139,0.65813243135162,0.347137989283055,0.08957463569204273,0.22796097688336095,0.40268967794774224,0.5613108983022471,0.28687285354081354,0.34420784522614417,-0.02467292371616827,0.49933348235860636,-0.2185386781619836,0.40355562601057654,0.6277863913827884,0.5510344849965805,0.15290818732813427,0.5926016683760942,0.29001762339074083,0.33330875696716733,0.3612908272869617,0.061341723490161496,0.41299485359030164,0.743363757863547,0.5129458058833558,0.7127894551881162,0.30738974047713213,0.5686228752544183,0.6004194256315433,0.1669101774950042,0.2689624120454608,0.39750832293407734,0.6952640439346012,0.5286698539777231,0.34601058641870086,0.41739296233617923,0.6009600741015709,-0.2533428548341188,0.5619598567712212,0.5309285616575175,0.136957235606501,0.6676481692494686,-0.02027160429407941,0.5952405699636868,0.5092235404836528,-0.0782224303782577,0.5555487104239898,0.314038817969453,0.3061207804237919,0.40271342848192704,0.3862720545499488,0.22238345202030424,0.5518871288845769,0.3496431016403144,-0.28409004646102987,0.13772488800808372,0.6126827413424446,0.5998918511575808
Thal_IL_R,-0.06604500379305434,0.34101139254944685,0.2945961204737531,0.33590538632451866,0.1065563788671886,-0.050100850052446654,-0.11971351973841399,-0.1197416842973617,0.10462774315994254,0.08056318792567552,-0.10679577687504789,-0.1580390061375016,0.0932679354593761,0.46666747522548807,0.43877402404061305,0.059483653082714166,0.06854215598183831,0.30075259331058846,0.08470558472471111,0.20814408636064208,0.270142302732285,0.19766883752326997,0.3503147103795659,0.015042259316616138,0.1497585008373615,0.24854790995193266,-0.0073450494502458755,1.0,0.3683357567821298,0.02201632078455336,-0.11427730130789816,0.43502558187118123,0.20335918574828998,0.108498291307872,0.29099268199173245,0.5117077492897907,0.15511407618199446,0.010862720544201274,0.061940077810537224,0.3585723871595578,0.42316235478723885,-0.08315479488988063,0.3435957002754588,0.16088631918156762,0.30307620334006313,0.2628455571068661,0.2693263301134084,0.3888881277259289,-0.023365928733536483,-0.07968261881023408,0.24350162652977358,0.10801596891183858,0.25054193629144916,0.22406319543157105,0.061644260576454855,-0.10950592429948758,0.18880460034567204,0.16489821971982843,0.09122542445164487,-0.0050860382987051875,0.22264250504241156,0.20828482288540373,0.3011492282369865,0.252597759704413,0.24396127357420702,0.30245153657813134,0.39354028170412597,0.0233670547392884,0.07396829948557104,0.24720495032987116,0.02379276037098438,-0.1338614165648643,0.21519883141548146,0.3906121953363531,0.016092380548293227,-0.24171846703230554,0.45027084214764107,0.09477270147641,-0.21146663523528234,-0.056236229858148704,0.5420880842429571,0.3364182610330602,0.36056703047339267,0.19031807016718272,0.3231068471315538,0.04444198453889638,-0.11040592164669435,0.31903875409851584,0.1670398310952594,0.11421446571813472,0.264435195317169,0.05938734952076705,0.06831904918415899,0.27235767154422513,-0.11024212350199569,-0.23122741585413348,0.5219424507692701,-0.09464617041928633,0.2234332184502686,0.13494743192132286,0.20594559221744727,-0.07134385918879493,0.48693220944040244,-0.01604942009117709,0.09995198396870915,0.18288005547266498,0.05658000003761539,0.39286525029597585,0.024929570486605854,0.25918026247338494,0.11082389889258748,-0.08344836260086344,0.3246888767951986,-0.3186991593729238,0.12378702731926985,0.2131040628809027,0.4001983465405985,0.470671816104525,0.4083723176481542,-0.04449964543350587,0.40101285717767543,0.20090733707547395,0.3573667380807817,0.2751057531521302,0.3697892475254267,-0.07166519595530023,0.3193239446646641,0.17393141536548873,0.1761621150842235,0.12507778405884962
Frontal_Inf_Orb_2_L,0.05967198947538621,0.5072692750278484,0.6656114194312762,0.38136944299545705,-0.005804133894449942,0.09295802887963278,0.016833207957256263,-0.06960383124556395,-0.3477132202423485,0.3723893256151426,-0.17244059856345823,0.053725929789669294,0.33478184743873785,0.5363811026027994,0.497493497819955,0.3053019329472,0.20828040811746307,0.36287058182750925,0.12496317010154494,0.05005327399366837,0.4430355726387582,-0.15008211531409985,0.6862427457806329,0.06874385528746314,-0.12532968483881707,0.2810342136152231,0.2059609838760521,0.3683357567821298,1.0,0.23225964127980303,0.06828884735492635,-0.054003741239179455,0.06732442549107436,0.32147111455048044,0.40762270051291666,0.6754061416872773,0.40226154245822693,0.4924999184588911,-0.0633845082942711,0.557681439210404,0.5875407404525211,0.10055463214209259,0.4123449208488783,0.5146946732909599,0.17081648123577586,0.030497491613708124,0.39253489921887086,0.2572385335870175,0.12205942437049934,0.3015773826188015,0.4926647920751146,0.21347588044035853,0.5034702906269091,0.6274602336903171,0.29869386034351036,0.1294112429593623,0.5238008076399839,0.14078126356027823,0.44054208885975793,0.2495538420717837,0.47384774584274186,0.39281052508313175,0.5125290081835503,0.5672525465373275,0.5587318332623268,0.6858478012904342,0.24058841846900672,0.028736920949833464,0.273220325731567,0.4121284272047047,-0.18552593445499144,-0.10100736245282634,0.5244617356945053,0.5736492706002112,0.148035610022767,-0.302462007115904,0.6616019321288222,0.037104847480189204,-0.22371700356920604,-0.21605342126227256,0.7248722580274506,0.4841822857446123,0.04967754561152364,0.6329432637294402,0.35432716697464844,0.6465462797616164,0.06489040158819394,0.41072625352768,0.4277281213420475,0.3510049694026838,0.25784677781964527,0.15165851694566526,0.37509873049806985,0.2746544641420561,0.26864519388490055,0.12097396728414345,0.665651563978491,0.02656267454428705,0.2661374343594105,0.2411374895290117,0.3387519724855844,0.14608236130549618,0.27458832234394026,0.2756338309269393,0.4839437212060913,0.44716933024355565,0.19744189130356682,0.821544323288256,0.1669965425447915,0.5002424906061766,0.531808412304615,0.11510989487399532,0.2666814276660599,-0.17570974364889516,0.5904791306862432,0.5589936605435918,0.5665900946202234,0.5845264766184074,0.6820401314268896,0.05483813099243642,0.459965562786739,0.37894842621241903,0.33970416058194064,0.5438434247900048,0.43354635202869873,-0.18396178968665347,0.3011246355008678,0.6014916085481661,0.46338877249757066,0.32548930805382936
Occipital_Sup_R,0.648473385111668,0.682955610832061,0.07247102111639923,0.4423541398713105,0.37081385978665826,0.7025552974388596,0.13464474257938217,0.47539417993676597,-0.2441591530170264,0.3614551346417995,0.2906238672954623,0.43139589202889683,0.6551456082700601,0.25621151080651067,0.2582706611955537,0.4204293019175015,0.4644665444093514,-0.13053860056236596,0.3202506864958333,-0.11743556757945472,0.08744387044560793,-0.2515001902824216,0.4712270307571673,0.09918276335239541,-0.13840964947260972,0.2599536886235806,0.6405822521176227,0.02201632078455336,0.23225964127980303,1.0,0.5908142148152967,-0.09291671637133025,-0.17993740963779586,0.0577388659647731,0.3357179145338193,0.33927822864153895,0.7934069875415153,0.261156338371672,-0.14002671496227936,0.6180273658317972,0.05365060675205461,0.9516168199954259,0.43596119876344475,0.13272119592562523,0.296577852438015,-0.11113194306806833,-0.08179204265643938,-0.10760310776849433,0.8957292325527167,0.09143385254146154,0.555915529681214,0.5579281773579021,0.13165341918231344,0.36243657279521685,0.599086768837587,0.014751522597748448,0.496817315512754,-0.24716165387645728,0.6169950502889807,0.6459415690448584,0.2037429800683659,-0.009732255421040599,0.24980936289868977,0.34272215286839053,0.45123367784120644,0.4296757085674878,-0.04459989149396955,-0.16965860836065244,0.2964996904235249,0.32187061527867344,-0.24832473581031164,0.059524746040057634,-0.05043381592215281,0.5809356092137342,0.5664277607421944,0.21493795597457943,0.07170956051181207,0.17646647372057378,0.28411184348879825,0.389162831493005,0.22258869386484384,0.30914282183084163,0.06112842484375372,0.26884052452240514,-0.2804641513962945,0.5116772834990451,0.3079681948837409,0.15211287429678297,0.09815005150616646,0.32777298794531723,-0.06552500912355015,0.5174044102386427,0.4816792514102625,-0.10761811936199642,0.31146997487097106,0.5334961908536294,0.4204353673820271,0.8668527084789222,-0.12429389434740501,0.8251530650351173,0.22111738358485714,0.28884328038297613,0.11674338596576567,0.22365386843024945,0.5495472754459975,0.06633061652761754,0.2625160657308979,0.28244774595779537,0.7522731605552125,-0.11084791866841935,0.5876138611168431,0.5461177810696335,-0.1519576452648975,0.4487309755271424,0.03416813723226647,0.479358504410246,0.3905200858908878,0.1506913953788834,0.5272052867760848,0.49286532080564366,0.23731114970930028,0.8584532676858427,0.21177994251508506,0.20903762252967237,0.4474079128359763,0.5100938392597648,-0.27110972573713726,0.21871285708366547,0.835521975342767,0.9223191981302478
