,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L
Red_N_R,0.2677589129941298,0.3593330975449625,0.05437679744719777,-0.06518497387596565,-0.056409046861178334,0.23839352974213252,-0.036253701461431226,-0.2238031363682248,-0.13346040819706184,-0.06005537307542397,-0.08732068544142263,0.15766350997095727,-0.12093217578244983,-0.09302269531548339,-0.06825284784805882,0.47494864641417295,-0.05893597895266107,0.32261814926134746,0.37749236575077827,0.13853624628544275,1.0,0.04572760262249698,0.3244502454923478,0.05776936357990962,-0.04221259298221168,-0.0868354129636611,0.06606453740641907,-0.13287725421989785,0.05115644536100822,0.30844505291020974,-0.18689176421473488,-0.15080636861944938,-0.09291671637133025,0.11409972188044404,0.09874333592090444,0.18161142841819247,0.056740507420094455,-0.3142100006849374,0.03427487174206548,-0.09683157721921701
Frontal_Inf_Orb_2_R,0.10226389138228399,0.1780561368237446,0.6038212874879118,0.440506882811125,-0.12970512005116258,0.17845936607364227,0.07221239059717728,-0.3500073504858248,0.23286291961221706,-0.0945893834072906,-0.4584440125055598,0.23708130880068526,0.52202023211702,0.3001368948640003,-0.0892938922481197,0.06215985825714179,0.08418714396583234,0.28619154086808246,0.14128435071001505,0.25910369003605616,0.04572760262249698,1.0,0.29302371476052047,0.17629717036854972,-0.37799252774766273,0.3659730939172045,0.25439819992821716,0.04154923910224632,0.3023870395119311,0.28683002009908004,0.1245084912642706,0.4522488266933177,-0.056191710701779814,0.6498879764219896,0.4440714754242441,0.24309260760064272,0.15825031015017663,-0.09168858214492495,-0.25875307302873396,-0.14410196150508803
Insula_L,0.21334180405120415,0.6773507789291828,-0.016802238153515146,0.3238710068550583,0.18464933428753483,0.48834731408804155,0.28148261043772665,-0.014823727379482277,0.21197987667129306,0.431236443580943,0.06325970563037199,0.2004036669041935,0.2703763242795928,0.22046454089528994,0.23748341929870062,0.3028635441004982,0.6155615405532633,0.3453439644110986,0.3286862517443646,0.1490991014260731,0.3244502454923478,0.29302371476052047,1.0,0.13991409958919504,0.13317107329831557,0.5148438906393984,-0.02671152411023514,0.0285319447639759,0.3610064503997154,0.5064126908899033,0.07466330757576274,0.053106667845153444,0.33986919756451883,0.3657250364426364,0.3145545701188265,0.46433221870073604,-0.11199775681757734,0.0771954131821882,-0.06572908958199002,0.3067890597948304
Postcentral_L,0.22673837987432097,0.027071149362064017,-0.1579695332845807,0.4831736487959169,0.16988738690395502,0.27766215270734157,0.30488593248665674,0.29326267437629133,0.5555962924552165,0.264455864872265,-0.1561464415002018,0.42050339573145556,0.04329599507488778,0.7162263482569957,0.32661126640338395,0.4225681185355388,0.20705831552474313,0.24688114323908128,-0.22266957690735326,0.9540500882635825,0.05776936357990962,0.17629717036854972,0.13991409958919504,1.0,-0.03339419960145026,0.46957885565748864,0.1434905588399577,0.6888541718691528,0.57142837400832,0.34137346658793677,0.25718708106153937,0.10731924450435612,0.2964996904235249,-0.040277500344074624,0.6366956922518301,0.47493260139286175,-0.013297811103488117,0.4603482245816795,0.19579344949078745,-0.31584828633859013
Vermis_7,0.24627297460606207,0.04951040648047053,-0.0919040172576659,0.15049489560119292,0.2965912631250771,-0.036942947960636636,0.2239926261099633,0.5220289386207072,0.2875278868020487,0.2782819720904393,0.6578511863000681,-0.03870004592161613,-0.1359435542246261,0.03656046463763141,0.42938207368752074,0.03998121645631541,0.4602519627868698,0.13091638193875615,-0.0747562074126943,-0.0706029536078129,-0.04221259298221168,-0.37799252774766273,0.13317107329831557,-0.03339419960145026,1.0,0.15592231198334514,-0.010496692285516382,0.096951255168826,0.07473173372344111,-0.06907945739125629,0.06671709337903403,-0.3042221523497739,0.2906238672954623,-0.33568782867416275,-0.1323362376928677,0.07277832926705585,0.07631903842731647,0.2795404606079005,0.20183646656951115,0.41933146019287204
Hippocampus_R,0.24834126392943534,0.34075540728578013,-0.020830101021346577,0.7418407930472405,0.32554970503151515,0.07246100642764941,0.10149985906545482,0.3392243439636168,0.6322391038251878,0.6622943193135228,0.1703451142463646,0.263849970556544,0.28922219686945433,0.41690653932259214,0.3327387236755187,0.24090699575588564,0.5233660153974764,0.23676575275189482,-0.16585359833324884,0.38582615256521574,-0.0868354129636611,0.3659730939172045,0.5148438906393984,0.46957885565748864,0.15592231198334514,1.0,0.4425409443167753,0.3560199301576086,0.4387104429086612,0.1475609052199737,0.36418369326538613,0.12600927026811168,0.3282292022719286,0.22419872916217837,0.28957793855826536,0.5273926011098697,0.09534810484388342,0.5019682869100333,0.08396987156474976,0.1257874043652746
Cerebellum_10_R,-0.02522083267801979,-0.20301416573690478,0.29553564763370843,0.48908881783866764,0.23715380883267284,-0.4871670249666353,-0.2616630260613796,0.20899610638079683,0.31498822437128887,0.025634063180001776,0.15990126123620796,0.13023666599502157,0.21418182163678343,-0.10075963824787998,-0.07154515799771186,0.2399961344927336,-0.04320525095572681,-0.06394829156888121,-0.029268523095995373,0.09267056782516978,0.06606453740641907,0.25439819992821716,-0.02671152411023514,0.1434905588399577,-0.010496692285516382,0.4425409443167753,1.0,0.07783972127794829,-0.060372871147046335,-0.3386203465966269,0.25595745247121265,-0.07632992586666659,-0.16965860836065244,0.18016669302972704,-0.11693332546579244,0.1633737018495062,0.2877297954354431,0.14117694451781373,0.06499651946703142,-0.09110772725592481
Parietal_Sup_L,-0.15180389600938943,-0.08811027281844938,-0.16262702412972596,0.430731675220716,0.29687663966239747,0.10492606934703272,0.6517164519164124,0.42961365212731556,0.5184355763153999,0.1710018079459773,-0.006928670990700143,0.07263029221951012,0.21482309192216079,0.6379666141208602,0.4832307926141688,-0.005841941185948951,0.33593061729340484,-0.1373809821592736,-0.29721721682178986,0.5956522716972202,-0.13287725421989785,0.04154923910224632,0.0285319447639759,0.6888541718691528,0.096951255168826,0.3560199301576086,0.07783972127794829,1.0,0.7909273716418338,0.24636030147109464,0.5450184577550929,0.3454090859358512,0.7522731605552125,0.11889792172382914,0.44255834950771833,0.13712317219136663,-0.11565090483014906,0.5696145325261857,0.4330989327984134,0.09469616355476983
Precuneus_L,0.04537322294832102,0.3035790968543591,-0.021194921244714043,0.5243876043922379,0.15220974361540252,0.4849876109435044,0.7246069201114327,0.14796842674084554,0.5540280682311977,0.224336218885712,-0.09299909922932852,0.22432576258281414,0.27540946390575394,0.7608421068847426,0.5026838412553598,0.038663604267056145,0.5570133995504559,0.1407232445840272,-0.06661468997419555,0.5836638354590244,0.05115644536100822,0.3023870395119311,0.3610064503997154,0.57142837400832,0.07473173372344111,0.4387104429086612,-0.060372871147046335,0.7909273716418338,1.0,0.6375594566030881,0.5366985632866764,0.5287952876345792,0.7741504896990385,0.45188829504465094,0.7126664084353376,0.25289183350520056,-0.08979116292414241,0.4081580363294899,0.37795171715922915,0.22957725379665572
SupraMarginal_R,0.2572728433460667,0.5059941707190351,-0.053195161550093656,0.2541072640852996,-0.017701126579304855,0.8161357461525034,0.5749419394891649,-0.09507446475289148,0.2605967679330898,0.10847771271348677,-0.239354774934514,0.3345986905896098,0.11347652233069003,0.507640702940896,0.34102639238105525,0.21321947644939224,0.4259486096881345,0.44591566139852823,0.08432972547476518,0.4443942600501921,0.30844505291020974,0.28683002009908004,0.5064126908899033,0.34137346658793677,-0.06907945739125629,0.1475609052199737,-0.3386203465966269,0.24636030147109464,0.6375594566030881,1.0,0.1192725267692436,0.3348132033035059,0.48507528836265096,0.3788511660055463,0.7181506054346296,0.45099333487230064,-0.27384844103406986,0.08786105931813372,0.2153819711593018,0.1242911748843007
Vermis_6,-0.3905555029077572,-0.11644730166792748,-0.03021224995694092,0.5388020078726053,0.08444741190353468,-0.060944467448450494,0.3895974410281475,0.5431391804184954,0.5995918885868116,0.06903102007786117,0.2859534823938059,-0.008729207148510764,0.3691490518061224,0.4025370735757621,0.6734278468596775,-0.11761845862111742,0.4514983976217388,-0.29638415516991456,-0.1764647804595395,0.2081522351878725,-0.18689176421473488,0.1245084912642706,0.07466330757576274,0.25718708106153937,0.06671709337903403,0.36418369326538613,0.25595745247121265,0.5450184577550929,0.5366985632866764,0.1192725267692436,1.0,0.4412605719067758,0.5461177810696335,0.3216193244991541,0.31535311528882454,0.14438807920312668,-0.14112358550758064,0.741433950834717,0.3550735240193518,0.40462285674379905
Thal_PuA_R,-0.17816671257798863,0.2080217875982011,0.2809205980766691,0.1711375864209583,-0.06354718251855995,0.24188624650494042,0.372976820790079,-0.18126180890209032,0.1880039351762973,-0.17658599840099706,-0.2879430462209302,0.04444268868995981,0.6199313830818595,0.4958047359059802,0.1005245544799919,-0.3677567682993713,0.14230455480850177,-0.2236906739057289,0.004658701850056773,0.16915648067430625,-0.15080636861944938,0.4522488266933177,0.053106667845153444,0.10731924450435612,-0.3042221523497739,0.12600927026811168,-0.07632992586666659,0.3454090859358512,0.5287952876345792,0.3348132033035059,0.4412605719067758,1.0,0.34272215286839053,0.7106685411584368,0.5417187944939162,0.04099020515228209,-0.1718848858714668,0.14863576850353197,-0.03459537439254942,0.10753750958383042
Occipital_Sup_R,-0.1519576452648975,0.2029875542780925,-0.27110972573713726,0.32777298794531723,0.28884328038297613,0.30914282183084163,0.8251530650351173,0.4487309755271424,0.4395725549667916,0.31146997487097106,0.21493795597457943,-0.06552500912355015,0.21871285708366547,0.479358504410246,0.648473385111668,-0.14002671496227936,0.6169950502889807,-0.10760310776849433,-0.17993740963779586,0.22111738358485714,-0.09291671637133025,-0.056191710701779814,0.33986919756451883,0.2964996904235249,0.2906238672954623,0.3282292022719286,-0.16965860836065244,0.7522731605552125,0.7741504896990385,0.48507528836265096,0.5461177810696335,0.34272215286839053,1.0,0.20016294035211032,0.3666859630576712,0.13272119592562523,-0.24832473581031164,0.5334961908536294,0.5100938392597648,0.49286532080564366
ParaHippocampal_L,-0.1262453205680583,0.30842295739896936,0.4983115351988699,0.28510941510047244,-0.07563498626840898,0.22158577299141097,0.2939082014807105,-0.31184052852903255,0.1088392332168078,-0.1698955900644832,-0.2992690955683463,0.08216246608125898,0.6462618782899954,0.2942471318319629,-0.010299935005213414,-0.22530749495166774,0.2294639867822691,-0.03965145455473221,0.304411191208092,0.04353758569828673,0.11409972188044404,0.6498879764219896,0.3657250364426364,-0.040277500344074624,-0.33568782867416275,0.22419872916217837,0.18016669302972704,0.11889792172382914,0.45188829504465094,0.3788511660055463,0.3216193244991541,0.7106685411584368,0.20016294035211032,1.0,0.46546792970060663,0.09691413578046114,-0.026844248781591213,-0.06623989244584705,-0.11252936927720988,0.19575867190267088
