,SN_pr_R,Thal_MGN_L,Thal_PuL_L,OFCant_R,Temporal_Sup_L,Cuneus_L,Precentral_L,Thal_VL_L,Frontal_Med_Orb_R,Pallidum_L,Olfactory_L,Thal_Re_L,SN_pc_L,Amygdala_R,Fusiform_R,Thal_PuA_L,Vermis_10,Precuneus_R,Cerebellum_6_L,Parietal_Sup_L,Cerebellum_4_5_L,Angular_L,Paracentral_Lobule_L,Insula_L,Temporal_Mid_R,Occipital_Mid_L,Vermis_8,Olfactory_R,SN_pc_R,Occipital_Inf_L,OFClat_L,SupraMarginal_R,N_Acc_R,Occipital_Sup_L,Cerebellum_9_L,Frontal_Sup_2_L,Thal_MDm_L,Frontal_Inf_Orb_2_R,Thal_PuA_R,ACC_sub_L,VTA_R,Cerebellum_7b_R,Thal_PuL_R,Hippocampus_R,OFCmed_R,Lingual_L,Thal_VL_R,Thal_LGN_R,Cingulate_Post_R,ACC_sup_R,Temporal_Pole_Sup_R,Frontal_Mid_2_L,Cerebellum_Crus2_L,Supp_Motor_Area_R,Heschl_R,N_Acc_L,Occipital_Sup_R,Putamen_L,OFCant_L,Vermis_1_2,Occipital_Inf_R,OFCpost_L,Precentral_R,Putamen_R,Temporal_Mid_L,Cerebellum_10_L,Rectus_L,Frontal_Mid_2_R,Thal_MGN_R,Thal_PuM_L,SN_pr_L,Thal_IL_L,Fusiform_L,Vermis_6,Thal_PuI_L,Frontal_Inf_Tri_R,Cerebellum_4_5_R,Parietal_Sup_R,Caudate_L,Insula_R,Frontal_Inf_Oper_R,Rolandic_Oper_R,Vermis_4_5,ACC_sub_R,Thal_MDm_R,Thal_LGN_L,Cerebellum_3_R,Rolandic_Oper_L,Temporal_Pole_Mid_L,Temporal_Sup_R
Olfactory_L,0.32864557906117536,-0.11332717027974713,0.32444534315337703,0.04870235081324268,0.3257883135919159,-0.21919234701140253,-0.04455629711113496,0.49838808983851624,0.34268694148235407,-0.004137912382838916,1.0,-0.02835815732377703,0.3597676575663713,0.11725990420155653,0.035958046276543816,0.5197617703808896,0.26137842374247305,0.0799189199921452,0.02780902084514621,-0.1931743178756217,0.32272639083934435,-0.18466260409646718,0.10623913564314869,0.3774163045857687,0.12733481798702456,-0.1576671898650972,0.08568531784442249,0.7790449914931574,0.5895238798083229,0.02580657519313862,0.24420651909059424,0.10126452683675627,0.5305366235577614,-0.1644650287172969,0.2808892372780736,0.2200448819628015,0.3735245418009616,0.31287317324255487,-0.014758631172337206,0.6150931779450889,0.6070776498299807,-0.029962384074253532,0.16824606453117033,0.5246958462383627,-0.08627243757978968,0.11899588186927648,0.37473714997841806,0.15447706874337372,0.21908435295871337,0.25627606516586116,0.45815698591957404,0.13897722362345355,-0.10444479312946968,0.05391827475022519,0.14198939780991168,0.6983476334402193,-0.05043381592215281,0.24261081865269674,0.6499934778224598,0.13070270263754896,-0.029456352186003787,0.7542428717767321,0.07595554864628551,0.31988977852829986,0.1893396594356341,0.399957802878522,0.30731786047813775,0.20694202216684146,-0.3434872290793112,0.2945369917825862,0.511643116418063,-0.08738983673584093,0.2922439056223075,-0.20636587902121042,0.2117267615935918,0.5206813109975663,0.2285109541607102,-0.08283825724002256,0.4337989669184118,0.5019307645781452,0.4941720454326902,0.46716001021386416,0.21284364226250957,0.21398739498394279,0.2419364311596415,0.08132713696386287,0.10998545788618586,0.2349767861460633,0.12639765235680928,0.2575321776629282
Thal_Re_L,0.2699392620844347,0.1678945000737097,0.07719793100588754,0.18306014568122495,0.03235050903790158,0.020017011817365038,-0.1269360501358663,-0.18608904809966317,-0.3168388415876561,0.2617397442533599,-0.02835815732377703,1.0,0.3437723605592161,0.0679492368149192,-0.03840716146741379,0.36124373544650007,0.15066176002171322,-0.12599822873402522,-0.14269559396555911,-0.29721721682178986,-0.003442187961303058,-0.2098150945724521,0.0007473999536835374,0.3286862517443646,-0.3061757462571864,-0.17169548364381298,-0.07366405974304278,-0.08335477906258487,0.04018923272771388,-0.12985917209462197,-0.2408358862332192,0.08432972547476518,-0.4215011437624837,-0.13714170334056314,-0.08998561975571909,0.08960110487622146,0.15067688716087077,0.14128435071001505,0.004658701850056773,0.009168804715372614,-0.008924402552454509,-0.02638865400091917,-0.16350716622515252,-0.16585359833324884,-0.06595148342705875,0.01500631765315515,0.09694636581424793,0.24734750865518434,0.06283516062244116,-0.03312098381686098,-0.15568174321817405,0.07675762980058154,-0.10718816216698428,0.020238681421154116,0.11536233655840233,-0.18295865126724198,-0.17993740963779586,-0.11815755007426065,0.2722692329807636,0.04495729394414476,-0.34327836719291627,-0.020835608766533883,0.11316567271312927,0.1942049910411273,0.1023391563284698,0.19611456073417444,-0.17433603285741145,0.05022055568378867,0.33496495217974415,0.08065089478549485,-0.2854180109183285,0.18656733169727138,-0.06611092270602387,-0.1764647804595395,-0.1123072827645795,0.0995014817645973,-0.06756313089932377,-0.10636683844060463,-0.06429212017106298,-0.12795609719824244,-0.16828668438871144,-0.07394956923922917,0.02259836590071152,0.10607215233002591,-0.4188926280142504,-0.11390850120090551,0.16854999392638037,0.08492862692091828,0.027162683620784656,-0.12706469723135969
SN_pc_L,0.3054775342316154,-0.2510206330500995,0.2764055144828032,-0.11607591950201311,0.15397524260963685,-0.04861599608813502,-0.05191837557433806,0.025502083364486425,-0.057378879624264086,0.09273077583699749,0.3597676575663713,0.3437723605592161,1.0,0.027594158382796236,-0.006483750466605259,0.4957567421625756,0.4024198102180088,-0.07821665307413819,-0.07362419314740466,-0.14294315532479093,0.19071736388344998,-0.16449986947010015,-0.22329036097324476,0.43587041695302514,0.08033296130976315,-0.11549961913802013,0.05084991231951302,0.26351508374847804,0.17951964123570688,0.024380295302780446,0.24397126784426568,0.0022639744806902864,-0.10991356414582863,-0.14747476679666824,0.30174347344174784,0.08754224607120037,0.26615827292055433,0.2379865232687127,0.01819427378368733,0.42292594290300206,0.04852172916588788,0.041874665113448443,0.17756226571193295,0.23937034551142355,-0.030139964622596136,0.124810496489326,0.20948701901484643,0.4649293933615563,0.018743197641624933,-0.006308425501234472,0.15300626041752274,0.034359638024170754,-0.3124010307851756,0.024575870461340955,0.03059872625273041,0.23121998745001823,-0.08179204265643938,0.1718951898899432,0.3383118764884179,0.010590938897350018,-0.016317349628654394,0.30872896455718973,-0.06640868011673268,0.19798804845315565,0.12248383807198501,0.28878454690570826,0.17072590622685144,0.004112659706099996,-0.027382933145583172,0.2750979128301587,0.1004380594538425,0.15351305667434081,0.020961509206357372,-0.1136835832214373,0.31781747404675814,0.17148037907760383,0.05224307449199723,-0.1197597668430395,0.20360966809015954,0.08173704558276722,0.15875577796950008,0.2856266842213901,0.000587789883004059,0.2625121546268722,-0.33347163189780205,0.22271499847556628,0.1123247584862645,0.04350464628327748,0.16601142612536324,0.02489397441795399
Amygdala_R,0.14532459066231773,-0.12929969412096448,0.30652611395682006,0.158577301082824,0.06796590165142279,-0.09510845017230375,0.45974348258901443,0.3132647977087094,0.26464262327948407,0.409105079658378,0.11725990420155653,0.0679492368149192,0.027594158382796236,1.0,0.2297767728026225,0.012595225351128355,0.36723461176735167,0.16226621461477314,-0.09642340811782926,-0.005841941185948951,0.3376858373520933,0.059352881290213585,0.19567899586794005,0.3028635441004982,0.3219815810561866,-0.06541687524671531,0.041168060362518945,0.15845531856831982,0.3965877592257941,-0.1585607968886782,-0.05229327615833523,0.21321947644939224,0.3382186863663494,-0.2540921980043587,0.12731828186354704,0.1881476320788393,0.2612446472052882,0.06215985825714179,-0.3677567682993713,-0.22025840656844103,0.29168107796815557,0.23402051670619448,-0.04572301330076402,0.24090699575588564,-0.09119641954906554,0.18340113569556962,0.14342876578585073,-0.22533762569494586,0.2680814039392922,0.250414364145453,0.39182461161568166,0.42911768337191997,-0.06307930155298885,-0.007676168800585476,0.1734746725361704,0.028101372413632045,-0.14002671496227936,0.5069125096497772,0.23509538239657649,0.23214215991885345,0.07452700153140858,0.13075262080765127,0.19975304560320695,0.21218400107331414,-0.170732221867862,0.19218780368305854,0.07403457392193163,0.48646777613824344,0.4782008184592679,0.23024488180032243,0.11724912013876998,-0.21632433015609576,-0.131660638593238,-0.11761845862111742,0.1263022247638434,0.4702305186718192,0.43632598638418923,-0.2465709479844857,0.1511574425059745,0.21417039068389723,0.11947483697447076,0.2924606202639324,0.25710666110824637,-0.29179373255267665,0.10265099476290127,-0.12445776067085534,0.5567037213736491,0.5377483037469997,0.376407246369813,0.2883145374232585
Fusiform_R,0.29090659431849464,0.2905207820224161,0.15957937232171962,-0.05567411557885343,0.5496485861824251,0.5061060346245643,0.6509295112932337,0.5076245351176523,0.04451598461306478,0.5190560677545629,0.035958046276543816,-0.03840716146741379,-0.006483750466605259,0.2297767728026225,1.0,0.2959751457723579,0.7192356259206986,0.7156156874474139,0.4603848156331053,0.5604273153734466,0.8346898388753513,0.5193715383729979,0.5817334497418655,0.35569014521621467,0.5529430445293944,0.4244123316378129,-0.023623076918135824,0.08110158696817456,0.04774277548045312,0.2513780921069039,0.07574341322505605,0.5517791320515455,0.18019457248820822,0.3872264640599813,0.5940059496834793,0.7307706147719689,0.37834293547407954,0.4778135550896385,0.4642851347873105,0.09796138634683663,-0.13312759859856044,0.5142306217476732,0.2671420609041267,0.5714709537472978,0.2793643375845648,0.7683066219661516,0.6211424495629293,0.4213490518515302,0.5487052263350106,0.5374793084515854,0.5012815503589279,0.7550682210042601,0.3309037792418656,0.7836697042269352,0.39214264331139026,0.25004301610585794,0.496817315512754,0.5344112733786381,-0.1005693001478895,0.5005232385059467,0.31570207104452414,0.16633303719802991,0.6447768975601835,0.5677716366386294,0.2871466929140738,0.5847937140968016,0.2559913045584921,0.7516424494359498,-0.006176953056426501,0.4187697822269846,0.14506971890256218,0.5158640134902517,0.6360256688113718,0.6885003596019227,0.4012830868874649,0.5337384533180232,0.847513958427202,0.430212990935556,0.661301104242239,0.5670206554264081,0.5018811124134387,0.5214630869802519,0.794008633348084,0.17950543503507513,0.23542840276557514,0.5035525826755655,0.6709213444451086,0.39703362068516346,0.05713252922423907,0.738328114052049
Thal_PuA_L,0.4273833540834006,0.08475128119152686,0.4255470609940206,-0.06811233584359475,0.47249418051272046,0.1512629045840447,0.16567326019469525,0.3176213127868574,-0.011718038100538496,0.27215028171522876,0.5197617703808896,0.36124373544650007,0.4957567421625756,0.012595225351128355,0.2959751457723579,1.0,0.5093020945729049,0.28888595448075327,0.0909843283585155,-0.0716877847593697,0.5062497584401835,-0.06726193794142844,0.37533032577946085,0.5085720922490098,0.02325295261114313,-0.011773589399547186,0.09775095738592901,0.3682918977601673,0.4369090744976122,0.08415291284316805,0.15762444068131615,0.30542477448788946,0.06114503719643537,-0.07069221202505632,0.3142871142048003,0.5415199525013387,0.4172193644196163,0.3661568560693014,0.3344420292943018,0.5019930718390935,0.3080356774844732,0.25340885838915994,0.032915503741861314,0.36508544920421715,-0.01227092269615846,0.39544399128158825,0.5789527976751124,0.5255790862423574,0.2984942648362977,0.3252645142700521,0.1450129226856945,0.3891338433507083,-0.10571901186124762,0.4658214795088881,0.39125830236210923,0.4086774122805603,0.07247102111639923,0.2713847297972611,0.4012602199143405,0.27375146042013765,-0.11069199260284741,0.46813467101537887,0.3963652882616214,0.5424313748950657,0.4182023185769494,0.5809150297094539,0.10655661499799599,0.28290241551916867,-0.09626416154902352,0.5247099742966905,0.2073955068158841,0.33207049844739445,0.44544750742772227,-0.011942823567621401,0.14686911160008398,0.4467257178510936,0.33604597955545845,0.16904080312978167,0.5660788331221388,0.4417720497938732,0.3987952504323767,0.3577730319034628,0.4600736174213533,0.216775477751491,0.011281893359741137,0.20943883434108546,0.30918292355914145,0.24787862344056927,0.06307908365560648,0.13789772431027614
Vermis_10,0.5190093057395051,0.1348818694964446,0.2603809339035969,-0.07880581278879141,0.48556338416542705,0.26203395239373534,0.5555293774051563,0.47598479029500423,0.14549057715066133,0.5376746707955404,0.26137842374247305,0.15066176002171322,0.4024198102180088,0.36723461176735167,0.7192356259206986,0.5093020945729049,1.0,0.49566890984008155,0.21257370488635666,0.29246542927413594,0.7840708301563429,0.2763083256510077,0.3924060275616877,0.6589504207561215,0.40941983059138287,0.17642225957756963,-0.021201987534456547,0.2844589682873464,0.22152567088667027,0.07239180624922177,0.2907367296363838,0.460299027633785,0.21499069750189206,0.1347243604889231,0.5883478895618004,0.6549868003621128,0.4774095485507374,0.4508867524770498,0.2747885809680249,0.28245694608064836,0.029638523907989756,0.4728773122167279,0.13767126373803057,0.6551905625900866,0.13730787911985531,0.590454780920053,0.6169424129780052,0.4592883644091241,0.4591708700290472,0.44233763464542103,0.44314762690686244,0.6743027952602644,0.08839504243415454,0.6099773543261173,0.3994674354664733,0.40074409062245364,0.26884052452240514,0.5929053569572729,0.1386109328844776,0.5550703674316261,0.13625103461018637,0.30411157063172856,0.5190553859880048,0.5952233274244775,0.22739539301018818,0.604736112101144,0.1915920549952243,0.61768905515133,0.046597365405925226,0.49779784975313124,0.27519646391586494,0.3387465996369275,0.4611231683909393,0.3278935010753386,0.38039379186496863,0.6173961821032055,0.7603412922174604,0.21940642448145042,0.6686786780638544,0.5865165354563125,0.5561536265890034,0.6739108379798201,0.625087031436903,0.1921388024534608,0.033986621612751726,0.4414207997212205,0.6902502392599895,0.494919703498716,0.1534360327605451,0.5714955195000934
Precuneus_R,0.29411407531345957,0.19419163999278516,-0.01214058163899243,-0.22184959465084544,0.6931058241056357,0.6478083604914766,0.598178050339093,0.5433163964423096,0.21149831737773117,0.42297884013195536,0.0799189199921452,-0.12599822873402522,-0.07821665307413819,0.16226621461477314,0.7156156874474139,0.28888595448075327,0.49566890984008155,1.0,0.5225359865727086,0.752229092237778,0.7224179661357517,0.7177494856664399,0.6748927978024855,0.41602120501061746,0.4897568869361414,0.712996905728155,0.07437559329473277,0.214796876750872,0.12038987988431382,0.4486208520209887,0.20959445378248737,0.6067015422099797,0.3619908527609016,0.6311288894792423,0.42596201685778806,0.7653884606665803,0.44261839558081395,0.13717005181847555,0.3489984164552138,0.08042956394290342,-0.015662995821200103,0.4606168833916431,0.051152625085305915,0.502464204111909,0.13515323899282788,0.7382399175332446,0.5399688599676008,0.19792185976071933,0.5640185096204438,0.4460975536451999,0.2455206147167374,0.6665012384681004,0.33039117457233297,0.6876787967415781,0.5197894332167456,0.45995018395096465,0.7934069875415153,0.3927110416317349,-0.15069629348223426,0.4098183309202564,0.34027463568584326,0.2753564463278162,0.6374972653391744,0.4523317867966713,0.5428724993659576,0.5027109182052402,0.05761178394908049,0.6063359543874498,-0.16171093148826546,0.259732445705678,0.4168815378761328,0.31860866038925345,0.6545511657252334,0.5568904677439862,0.2874208785561904,0.4467801434878488,0.7504115837787743,0.7320323346222883,0.5551122951178681,0.5509411733217464,0.6816850695670864,0.4832975754831812,0.8085933617416727,-0.09262420321921169,0.3241597558817877,0.43626031095072476,0.4313547390583211,0.518445837657169,0.17440702674662822,0.48454001758960247
Cerebellum_6_L,-0.011374088189863452,0.3589835607746262,-0.1882877705068502,-0.09917453642034979,0.6801279923370578,0.342381342821518,0.010626259689722686,0.4266017385600915,0.25769811581193125,0.04576411003871643,0.02780902084514621,-0.14269559396555911,-0.07362419314740466,-0.09642340811782926,0.4603848156331053,0.0909843283585155,0.21257370488635666,0.5225359865727086,1.0,0.3728298790567236,0.2678588901224093,0.4719608426387087,0.15643206707520213,0.27587131144644567,0.46595097734672586,0.6367869366480459,0.5943525906131452,0.2079970843473688,-0.1771779764692588,0.7716279707348871,0.11727072788270514,0.08095212401358011,0.32203352722694045,0.5314010611147826,0.6272761119796596,0.25442030706514185,0.16431325266188526,-0.09861444503540319,0.2010313824272171,0.10053766522840764,-0.22906691348089542,0.0014446815352066624,0.43905941424619327,0.4187966770525277,0.17782244103312256,0.5850630533346968,0.338561275790334,0.13326056134284375,0.04616347360868619,0.16388396195139887,0.11642920366279247,0.1684204713136365,0.4707442679771121,0.2800077918124331,-0.019129898567296844,0.46218948399237986,0.5908142148152967,-0.13413527251046586,-0.31670522108964816,0.08698148031331777,0.5429315963287433,0.11970021536967529,0.13889282571535239,0.12334329286506703,0.7250226361582758,0.17856886788319806,-0.07661144737040897,0.22907823957345771,-0.3714318008291074,-0.08259501774333038,0.38620935344378676,0.19734968244271092,0.7755437808336056,0.7485953244578445,0.25361071814473846,0.0014800615858424416,0.3256187436096523,0.3577548115365684,0.17859034313655073,0.3815140457206897,0.49662783003527594,0.34000911161222974,0.5002923399009527,-0.14295394421506186,0.22265477804952225,0.5187001726191461,0.003017014990724153,0.16715344968505147,-0.03747509744084328,0.41678581117230307
Parietal_Sup_L,0.14381589134587766,0.16176836010719942,-0.3114140423901051,-0.11565090483014906,0.33593061729340484,0.6517164519164124,0.5956522716972202,0.2796847223450775,0.16254468388359414,0.25937867755759536,-0.1931743178756217,-0.29721721682178986,-0.14294315532479093,-0.005841941185948951,0.5604273153734466,-0.0716877847593697,0.29246542927413594,0.752229092237778,0.3728298790567236,1.0,0.43479786541242565,0.9031603750425282,0.338007412225858,0.0285319447639759,0.5328178645015818,0.8126547263391859,-0.006928670990700143,-0.059771550189115376,-0.15180389600938943,0.42066733078976426,0.29687663966239747,0.24636030147109464,0.15932685010946263,0.7328891838303692,0.2982520589655043,0.43488866363882694,0.22484889878527997,0.04154923910224632,0.3454090859358512,-0.09693235999908434,-0.23115572124832376,0.25471940733526,0.21748459325998054,0.3560199301576086,0.19894275974079167,0.5118964492428046,0.2580385349441252,0.21482309192216079,0.30380515893520366,0.2060794839109162,0.24579574694242123,0.4437986086388646,0.2796821502743355,0.5351235614000892,0.10492606934703272,0.22320996848275285,0.7522731605552125,0.23048200555723486,-0.45995946219926753,0.14856739641228237,0.42961365212731556,-0.10290474987920402,0.30576251438074303,0.15457620180961792,0.2508445644414289,0.09747563556303043,-0.031972923966183835,0.4187414596669717,-0.2173690442801712,-0.08347485483797228,0.1710018079459773,0.3149584599770353,0.3527074072273699,0.5450184577550929,0.17864969393001487,0.11269491723340912,0.48629831921742406,0.6426229235051797,0.2380150753129135,0.2747255208438009,0.4234329903451638,0.3127748223217924,0.47199574378027764,0.0024096034898050027,0.26832056590780945,0.35300472424305784,0.2019718496690045,0.16952314648004052,-0.08394813167355007,0.430731675220716
Cerebellum_4_5_L,0.42699043365070016,0.06860923940740293,0.3767700374984581,-0.11980021767947704,0.636042669410352,0.4666730088154246,0.711978818093007,0.6380386129005483,0.11166616255632668,0.6202425316241813,0.32272639083934435,-0.003442187961303058,0.19071736388344998,0.3376858373520933,0.8346898388753513,0.5062497584401835,0.7840708301563429,0.7224179661357517,0.2678588901224093,0.43479786541242565,1.0,0.4063149402983217,0.6735114316728815,0.5459990073128884,0.48699278682321817,0.3347145812165701,-0.07000110401441711,0.2473380715292699,0.35333946618890816,0.21957465117982566,0.15246559971850465,0.7101699002325373,0.3141132793590476,0.24920915697965224,0.5409384199734077,0.8389855564308563,0.5330452073809423,0.444981614278347,0.3677285849958767,0.19690862328537312,0.16632419938396392,0.5793846993684493,0.12010711324842381,0.5909424281401023,0.09962377559892004,0.8128659488451455,0.7321120384350269,0.3960898192511053,0.6569069309496895,0.6479400272440253,0.4986404400648268,0.8411275537109019,0.28049048872923915,0.7608772128487984,0.6213700851754365,0.43722959044700643,0.4296757085674878,0.7601193532943586,0.1636116597705655,0.5857394228057128,0.21631472741478194,0.45475024872931297,0.768268891206624,0.6959815675434906,0.3133988572179191,0.7479259925757665,0.26429559068625,0.8262131309707805,0.05917560395127223,0.5840395374412247,0.2917318802766894,0.4196613896701737,0.5853140424688584,0.3676654744053469,0.4302610878251448,0.7452625032486372,0.938256209305098,0.4157906241592163,0.8123820766490909,0.6854179158368366,0.6457335495072948,0.6200470246406579,0.8493188012839298,0.11047603273286327,0.28661649142012935,0.3958197277951755,0.7700621046238362,0.5930084302031342,0.26404485079447426,0.627477005514373
Angular_L,0.13372323426574176,0.2462216783885768,-0.3308750644217988,0.030491525070737654,0.4207990569290115,0.6181105090026843,0.5229013399105296,0.2888513265817581,0.17101963782837198,0.28877459269064126,-0.18466260409646718,-0.2098150945724521,-0.16449986947010015,0.059352881290213585,0.5193715383729979,-0.06726193794142844,0.2763083256510077,0.7177494856664399,0.4719608426387087,0.9031603750425282,0.4063149402983217,1.0,0.31388872638318543,0.08783077602350169,0.5624251467099202,0.8636208501821173,0.11794929143460534,-0.02908332999004591,-0.148656401845443,0.5478725641360739,0.21418786902494716,0.1970830784559745,0.17318048625812707,0.7469536241170207,0.3411003377068803,0.4019582809988213,0.23047512373662218,-0.029348732238423172,0.24668413142095197,-0.12762746070125883,-0.20135450014368073,0.20468714117780257,0.2761804523156966,0.3740468674340281,0.1969596006235493,0.522279831976442,0.2399035936360115,0.16143917323281007,0.35871889411105323,0.15627343040872435,0.3068592792413235,0.43437694267504146,0.324410141441946,0.45167015933102966,0.009467034084239266,0.27670751509315805,0.7025552974388596,0.1771997946218698,-0.46533530158854575,0.19574267604442977,0.47748763826213414,-0.10386024405814528,0.2527581435069784,0.12878625098289614,0.35363656874716654,0.09599471677466209,-0.12502261498178505,0.4872054180603553,-0.17288283641760985,-0.1287716183284462,0.2247424317349537,0.2878751875534548,0.3773556516873447,0.5397054776847341,0.13236207377350004,0.10817109845836324,0.478117566454725,0.5359468375644779,0.15523921233539859,0.2732214430457876,0.4395766420431501,0.375068037399389,0.4692322958018669,-0.10342446638390679,0.19990112852113126,0.3468642048227917,0.2257368115951152,0.24737702931014788,-0.07259327195130238,0.4849291012504147
Paracentral_Lobule_L,0.3555306486844479,0.33057419628431917,0.2666663268732912,-0.04584161889259187,0.4048499940091468,0.4543515301420207,0.6156440804511627,0.5230955019514494,0.0776995981880129,0.59425931169888,0.10623913564314869,0.0007473999536835374,-0.22329036097324476,0.19567899586794005,0.5817334497418655,0.37533032577946085,0.3924060275616877,0.6748927978024855,0.15643206707520213,0.338007412225858,0.6735114316728815,0.31388872638318543,1.0,0.34395022663891645,0.05196663161851666,0.22952152832626513,-0.22854783239960683,0.06745706577323789,0.3536765938018691,0.023046899942641814,-0.10420652141269396,0.764649486313897,0.3243857986413717,0.22832591139419142,0.023890296740349558,0.8168823393280412,0.4952757349340021,0.3004036926147721,0.4024041277084528,0.0003929891138463001,0.2534398348624137,0.48664680743801725,-0.2869368584386815,0.27014566612224694,-0.07966382655552338,0.5346851884068726,0.622166697726394,0.04349903699976486,0.6161387046212073,0.6724728339929968,0.09844325745287305,0.7128743478577354,0.3821531263927524,0.7333555786227572,0.7018602442816253,0.24770691782679163,0.3795388908960105,0.4752089871311055,0.08088552550305196,0.566836346143242,-0.145163259071751,0.20385229158888493,0.9110951164348481,0.7400624360334258,0.22601461534946513,0.6120247480125584,-0.02172243147487197,0.6276508413661053,0.23668846551794145,0.4270293585408952,0.21696763426538926,0.3509584588531237,0.4667975703503407,0.1288061682097694,-0.029549492846335543,0.6151530454478006,0.6971719555081023,0.5823895743688209,0.6567639615579962,0.5702914901115276,0.4509381830828244,0.22959855620265146,0.7822946093426195,-0.09324984325085359,0.4848271006785948,0.03998200569659324,0.5750785841121971,0.554197124075363,0.03402174097993857,0.31362466360315955
Insula_L,0.49900803370238334,0.12311688587082575,0.20006685816664496,-0.11199775681757734,0.6155615405532633,0.28148261043772665,0.1490991014260731,0.44579448726871956,0.19676710216355373,0.4174663643919401,0.3774163045857687,0.3286862517443646,0.43587041695302514,0.3028635441004982,0.35569014521621467,0.5085720922490098,0.6589504207561215,0.41602120501061746,0.27587131144644567,0.0285319447639759,0.5459990073128884,0.08783077602350169,0.34395022663891645,1.0,0.13205572898323797,0.1777491121561337,0.06325970563037199,0.4684208009558231,0.21334180405120415,0.21945608390772053,0.18464933428753483,0.5064126908899033,0.2983575311746756,0.21486450475818436,0.340360880252563,0.5722261280837742,0.4565424043772294,0.29302371476052047,0.053106667845153444,0.39550634401522505,0.03618067799021015,0.2761324725792215,-0.08727343655343074,0.5148438906393984,-0.07482844963404336,0.4718303875783792,0.5075179371379409,0.2703763242795928,0.31755795062644965,0.40681855248715987,0.19885527312932338,0.40635032141209676,0.14802294374310593,0.3312549348955393,0.48834731408804155,0.4657912861383169,0.33986919756451883,0.298888033958575,0.35218641091299485,0.444557291359411,-0.014823727379482277,0.5179218845038419,0.46280396219797404,0.5836735907810334,0.4868703279901175,0.6119144268888317,0.09479009823171455,0.4319633512752767,0.09865794019374276,0.37387649366113007,0.431236443580943,0.13057695410261475,0.454378466564059,0.07466330757576274,0.19310770932337196,0.5959475646516006,0.5287347545398738,0.32173596085802536,0.512924726185386,0.6303850250032105,0.5930163694752087,0.5858856373236024,0.4922287135388822,0.006548510832981916,0.00977205348596492,0.32352574957053293,0.49430961059718187,0.6545846738834992,0.351134509360915,0.3238710068550583
Temporal_Mid_R,-0.09260432130626413,-0.191729965675231,0.09193284852209492,-0.04180280429936242,0.45357363660247485,0.3117402161206994,0.4147073183094659,0.45104195197470176,0.2832718900961812,0.12944442536444015,0.12733481798702456,-0.3061757462571864,0.08033296130976315,0.3219815810561866,0.5529430445293944,0.02325295261114313,0.40941983059138287,0.4897568869361414,0.46595097734672586,0.5328178645015818,0.48699278682321817,0.5624251467099202,0.05196663161851666,0.13205572898323797,1.0,0.5533310425960483,0.4426484681199285,0.17544712641901594,0.056195308703799005,0.539460854466363,0.3650956574367257,0.07173103554059869,0.2812795562381504,0.31886990148864625,0.660027808035069,0.22667668225340862,0.17027133137143455,-0.05522208205055674,-0.06920553524022041,0.01095175844761898,-0.04811466928076976,0.2077947175832248,0.573659511988944,0.5842850323602842,0.2148839008778494,0.6312413251259276,0.25951575333459287,0.2134448251684034,0.19931067079520745,0.17922217521421802,0.6573781237091911,0.36545176937774937,0.0480656472480103,0.22265148311045213,-0.10076828213350424,0.36416697808927373,0.43139589202889683,0.4637716249926195,-0.24085373910099947,0.03227206277010433,0.8518462986784237,0.13767913494058562,0.030486755245722457,-0.019701328743796574,0.2465831871063787,0.1608654612065931,0.18616882430949241,0.5388781720590957,-0.2573233864514949,0.03283795172085913,0.3160984223393231,0.05074255438264358,0.3110951715739772,0.5607745774860485,0.4705172426481006,0.2341471143062322,0.5135393510877923,0.07448718232454091,0.2582602093727924,0.35154926818168014,0.5410994094908964,0.6127160265836784,0.41592653214644676,-0.09935358424269851,0.1774136537247022,0.4199473149490334,0.2775498599443041,0.27044115023571647,0.17969205910959746,0.6955737629785328
