,OFCmed_L,Hippocampus_L,Postcentral_R,Thal_MDm_R,ACC_sup_L,OFClat_L,Occipital_Inf_L,Rectus_L,Thal_MGN_L,ACC_pre_R,Angular_L,Frontal_Sup_Medial_R,Thal_PuL_R,Cerebellum_4_5_L,Cuneus_R,Temporal_Pole_Mid_L,Thal_MGN_R,Cerebellum_9_R,Insula_L,Fusiform_R,Amygdala_R,Thal_VL_L,Cerebellum_Crus2_L,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Hippocampus_R,Amygdala_L,Heschl_R,Thal_PuM_L,Thal_PuM_R,Frontal_Sup_2_R,Parietal_Inf_R,Vermis_8,Vermis_4_5,Temporal_Sup_L,Red_N_L,Olfactory_L,Thal_PuI_R,Precuneus_L,Cingulate_Mid_L,Frontal_Mid_2_R,Frontal_Med_Orb_L,Parietal_Sup_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Precentral_L,Temporal_Sup_R,Parietal_Inf_L,Supp_Motor_Area_R,Vermis_7,Frontal_Sup_2_L,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_R,OFClat_R,ACC_sub_R,Red_N_R,Insula_R,Thal_VA_R,Vermis_1_2,SN_pr_L,Thal_VPL_R,Thal_AV_L,Temporal_Pole_Mid_R,Parietal_Sup_L,Fusiform_L
Frontal_Sup_Medial_R,0.08507470484036984,0.36454713972181496,0.5330678620621695,0.4433559957687144,0.7056947518493644,0.09690553440475873,0.3351532871901731,0.13528107666515454,0.3480010294355881,0.5191979002201021,0.34579339894710165,1.0,0.20836880535220473,0.47716011199328434,0.45906504175043494,0.10658517956071603,-0.017436128322406708,0.09092818466481524,0.48752790706729976,0.33525235725145147,0.14141873240791514,0.5496740417928586,0.28263545404587026,0.5232158718327283,0.2881117569249279,0.44698579321534915,0.47689164419516084,0.2995525302942709,0.2628109202530375,0.3590412516662451,0.7146490340462549,0.4955461792130405,0.13595247922711998,0.5705147712533621,0.5515129247558207,0.17250842117891413,0.3959468795757462,0.3529548263475042,0.5632246395510824,0.41364188203831265,0.6045615833064045,0.12757149268301954,0.45063676531297525,0.24844638702603616,0.36227639429354147,0.15003068244285828,0.5130726964987515,0.3390884565792248,0.3497186546132374,0.33166585875686155,0.6132733280098168,0.5327926633534412,0.23876735164971355,0.37953680322229844,0.025080083903374312,0.14541358413651154,0.5463438541230479,0.4441432497434333,0.40935768866942146,0.339430991758155,0.6222245785924873,0.24173344680574396,0.08079979844545136,0.25110132332327234,0.4521381005993625
Thal_PuL_R,0.19374535708244886,-0.12422397896181159,-0.2389330890013978,0.1319431974467701,0.086023368258697,0.18159815307753774,0.46667560884548137,0.269031560801344,0.0034605457038000037,-0.07605839967817976,0.2761804523156966,0.20836880535220473,1.0,0.12010711324842381,0.007321585578751677,-0.06152717878162634,-0.3261231573075604,0.682568772755139,-0.08727343655343074,0.2671420609041267,-0.04572301330076402,0.1644786847922266,-0.030629079118121107,-0.09431288328081074,-0.001012584852874477,0.34038711590513204,0.3949572889911469,-0.4265134466860357,0.08990118636954605,-0.02890245932432925,0.0985867233401125,-0.2328028024257637,0.4469057115977651,0.08430760803302026,0.2717426355104786,-0.16262007087877328,0.16824606453117033,0.3364101125194828,0.06656531115466202,-0.17971848363560444,0.20246156291990386,-0.01855724609096318,-0.08706422276411416,0.6396638953029731,0.037104847480189204,-0.06313332842814949,0.4669345457054685,0.05457589984048324,0.02716339658158827,0.3625380456167667,-0.009012150301707864,0.1445545970913189,0.10544260890532481,0.12303133088254184,0.19363517955839787,-0.12398855379912137,0.09316000845962931,0.015759987727798144,-0.11497445610259154,0.025656562635471215,0.2789232444572045,-0.031146124874132354,0.48195162797690877,0.21748459325998054,0.27342109859766484
Cerebellum_4_5_L,0.294100734807187,0.5091997133150425,0.7240825710039122,0.28661649142012935,0.7812407923466989,0.15246559971850465,0.21957465117982566,0.26429559068625,0.06860923940740293,0.46015482025745047,0.4063149402983217,0.47716011199328434,0.12010711324842381,1.0,0.6249463194546643,0.26404485079447426,0.05917560395127223,0.022941704245613346,0.5459990073128884,0.8346898388753513,0.3376858373520933,0.6380386129005483,0.28049048872923915,0.7452625032486372,0.7645848129401458,0.5909424281401023,0.1044405156787636,0.6213700851754365,0.5840395374412247,0.36051409354795055,0.8013346296399678,0.5324159931066771,-0.07000110401441711,0.8493188012839298,0.636042669410352,0.26011090376078133,0.32272639083934435,0.5582231438947174,0.6826787662014033,0.7591011621547306,0.8262131309707805,-0.05072802291554352,0.4157906241592163,0.3789366590900608,0.6858478012904342,0.711978818093007,0.627477005514373,0.5959164894432827,0.7608772128487984,0.07638064362521096,0.8389855564308563,0.6457335495072948,0.444981614278347,0.016832803892531795,0.11047603273286327,0.13198189987702363,0.6854179158368366,0.30081463686775733,0.5857394228057128,0.2917318802766894,0.5059259176642663,0.45490946710275776,0.1451024513137334,0.43479786541242565,0.5853140424688584
Cuneus_R,0.0461056484346974,0.24329411379622082,0.7832260739892218,0.3076150726563647,0.5694459550445964,0.10483959506410462,0.4694520076246352,0.0874351074460214,0.16632830867946918,0.10837007057913643,0.5975630349719957,0.45906504175043494,0.007321585578751677,0.6249463194546643,1.0,0.16055085789220275,-0.047310722486544686,-0.25487630840871733,0.3654416047443176,0.5560589938388892,-0.07366306558536322,0.356551614021083,0.32984683398762216,0.27792973091313455,0.6785244916639214,0.25860298381620767,0.3618542253358959,0.556582024604692,0.257872334513956,0.40811790436664286,0.7111666804716159,0.80915632836003,-0.042465750142679386,0.662665676890425,0.5974006278439241,0.07883756621423677,0.026583348182028694,0.5398306359617915,0.8021158801453115,0.5709603920601657,0.4881052280750222,-0.056204645717136854,0.8702520345368258,0.08411184709547653,0.46338877249757066,0.42809187592669457,0.2715681648964053,0.6296147814562688,0.6702348431429815,0.14183696021558104,0.7331864758019412,0.4803307950798088,0.1358838537234818,-0.03701800210817351,-0.024491742956888846,-0.05079754584975861,0.4165524977201304,0.092328579482148,0.28338484819001336,0.1768389873831663,0.4152443322641914,0.0921349622156149,-0.10285696543590069,0.6800460758106577,0.5688080269474104
Temporal_Pole_Mid_L,0.3454480842480068,0.1375106654560666,0.19298001599991269,-0.10644683074753793,0.16729150992373715,-0.017589698785634423,0.09177756102010266,0.39393337545260865,-0.47889823141360366,0.4180440453318025,-0.07259327195130238,0.10658517956071603,-0.06152717878162634,0.26404485079447426,0.16055085789220275,1.0,0.20039477200054634,-0.1490809790598678,0.351134509360915,0.05713252922423907,0.376407246369813,0.12311162779448571,-0.08773250249967834,0.1913020412529392,0.05235347539644604,-0.04611393597877534,0.26173824929242756,0.401881301662713,0.2696400809201231,0.20474801545285531,0.05193162331357476,0.16921641909687232,0.027068375007234607,0.11027458365440831,0.2926026386887229,0.1740995914861905,0.12639765235680928,-0.034438195177939744,-0.027838643745185573,0.11724175227509517,0.20389040071550663,0.1848737545355465,0.07132657229289592,0.06732817530978497,0.06874385528746314,0.08199456363338535,-0.04069087074837924,-0.01817704096579857,-0.0547148061023898,0.051741011620894214,0.2161575564116242,0.07771036655145458,-0.04885170462007344,0.07295066367790512,-0.1959427703805011,0.23385634274052594,0.07107985592333478,0.24865803765109118,0.11840622562447416,0.07433317836238905,0.08291862166889237,0.09108983291129731,-0.176334446293871,-0.08394813167355007,-0.016253401995846063
Thal_MGN_R,-0.14970267712558796,0.25340126306908634,0.1490470103427205,-0.09006898230930972,0.0782091029161801,-0.3712374460818472,-0.3228770459491205,-0.07222698402450535,0.059236868231256845,0.32066521919923857,-0.17288283641760985,-0.017436128322406708,-0.3261231573075604,0.05917560395127223,-0.047310722486544686,0.20039477200054634,1.0,-0.36602337055557327,0.09865794019374276,-0.006176953056426501,0.4782008184592679,-0.1771978255030098,0.005286645081989412,0.12972708316733916,-0.07738650791498147,-0.39426082467901646,-0.30087258398567496,0.270082265254188,0.23801354831886679,0.2599938638991045,0.07653437085942492,0.08627241895589925,-0.2584196133707447,0.025065680217241284,-0.25698860874564383,0.044627035569367056,-0.3434872290793112,-0.47657627696629795,-0.05750398205536241,0.2844350044344728,0.22744179140883183,0.3082202423344736,-0.11159465373078745,-0.26512956468602206,-0.15008211531409985,0.2251878686720746,-0.16606750127953795,0.13919204914152145,-0.03653563274786412,-0.07150336798300168,0.10216646319631864,-0.39129887450995937,0.04556544557947326,0.125310435424947,-0.24474859930523998,0.48013243583049076,-0.14665461078490097,0.09878641114020147,0.14271252452023467,-0.4884643645043415,-0.20483451084579132,0.2484789324458342,-0.3993848328617616,-0.2173690442801712,-0.3572360015968166
Cerebellum_9_R,0.06648525101727423,-0.08197327381183472,-0.379494804975467,-0.05136241763831032,-0.0745511288459203,0.3123137548157638,0.41905824301040784,0.01416377146675125,0.11714060266881342,-0.20321200943302503,0.16785427741846404,0.09092818466481524,0.682568772755139,0.022941704245613346,-0.25487630840871733,-0.1490809790598678,-0.36602337055557327,1.0,0.12389526468968788,0.20024740313055503,0.11228278498915754,0.2176930850410199,-0.019691973502730734,-0.042234349742059155,-0.14648509613622937,0.4894364805629871,0.3151953104761225,-0.48154763421656127,-0.12287097999066905,-0.14376429175173636,-0.024907290742970215,-0.39971242527272616,0.6574270723684689,0.05046511018316739,0.2932612090893632,0.06393328203572453,0.1770301868861815,0.20071104294116446,-0.06535787837778893,-0.17745338826814985,0.09465593493738812,-0.07892025417957423,-0.28814166335419295,0.7881836862479558,-0.10100736245282634,-0.1258882338458586,0.45056030759598553,-0.06587019852565441,-0.10202512503376927,0.3963381926738838,-0.1748160660068368,0.2887912985094568,-0.04662567722987663,0.08082490978365424,0.028582491969059248,-0.02602850993396103,0.1673162691500403,0.13046195247274012,-0.10192383583459144,0.256134090590625,0.18756104006304425,0.011294002446947254,0.45329466246645506,0.05862351050349873,0.31263686088475556
Insula_L,0.14233322461378065,0.6282786950586399,0.4937912992247733,0.00977205348596492,0.5664364007946442,0.18464933428753483,0.21945608390772053,0.09479009823171455,0.12311688587082575,0.3453439644110986,0.08783077602350169,0.48752790706729976,-0.08727343655343074,0.5459990073128884,0.3654416047443176,0.351134509360915,0.09865794019374276,0.12389526468968788,1.0,0.35569014521621467,0.3028635441004982,0.44579448726871956,0.14802294374310593,0.5959475646516006,0.22046454089528994,0.5148438906393984,0.3067890597948304,0.48834731408804155,0.37387649366113007,0.12642178673718993,0.5059283262791545,0.44969026316647964,0.06325970563037199,0.4922287135388822,0.6155615405532633,0.49645964852863694,0.3774163045857687,0.4011835975747726,0.3610064503997154,0.43010869963686366,0.4319633512752767,-0.060556616956753725,0.32173596085802536,0.26956144963033113,0.5521509367956193,0.1490991014260731,0.3238710068550583,0.1339515260606153,0.3312549348955393,0.13317107329831557,0.5722261280837742,0.5930163694752087,0.29302371476052047,0.24523541166956,0.006548510832981916,0.3244502454923478,0.6303850250032105,0.31984662929803587,0.444557291359411,0.431236443580943,0.4391061776518839,0.2004036669041935,-0.1101492450096181,0.0285319447639759,0.454378466564059
Fusiform_R,0.23823353271802203,0.40121279897127726,0.6007364558802538,0.23542840276557514,0.6431052437669392,0.07574341322505605,0.2513780921069039,0.2559913045584921,0.2905207820224161,0.1844635690095443,0.5193715383729979,0.33525235725145147,0.2671420609041267,0.8346898388753513,0.5560589938388892,0.05713252922423907,-0.006176953056426501,0.20024740313055503,0.35569014521621467,1.0,0.2297767728026225,0.5076245351176523,0.3309037792418656,0.5337384533180232,0.7147078062034762,0.5714709537472978,0.11540157934349152,0.39214264331139026,0.4187697822269846,0.3535658807043101,0.7822309902165173,0.44985834602748165,-0.023623076918135824,0.794008633348084,0.5496485861824251,0.1082151651724991,0.035958046276543816,0.5280668410603122,0.7518531088172886,0.6185401424063861,0.7516424494359498,-0.12889103206314995,0.430212990935556,0.4668023777979688,0.5238008076399839,0.6509295112932337,0.738328114052049,0.6418673041975794,0.7836697042269352,0.007706584666162416,0.7307706147719689,0.5018811124134387,0.4778135550896385,-0.1317783480014379,0.17950543503507513,-0.0223175168315927,0.5670206554264081,0.0801639279773014,0.5005232385059467,0.14506971890256218,0.34285578490793184,0.3654010785196514,0.3177125621427492,0.5604273153734466,0.6360256688113718
Amygdala_R,0.16981344389876873,0.22292485483851932,0.09174774346563498,0.10265099476290127,0.1870823868152649,-0.05229327615833523,-0.1585607968886782,0.07403457392193163,-0.12929969412096448,0.4872527253409025,0.059352881290213585,0.14141873240791514,-0.04572301330076402,0.3376858373520933,-0.07366306558536322,0.376407246369813,0.4782008184592679,0.11228278498915754,0.3028635441004982,0.2297767728026225,1.0,0.3132647977087094,-0.06307930155298885,0.4702305186718192,0.10502776575917605,0.24090699575588564,-0.22914680865110493,0.1734746725361704,0.23024488180032243,0.3005274489835925,0.16825253404849314,-0.11846553847728794,0.041168060362518945,0.25710666110824637,0.06796590165142279,0.44113426521896915,0.11725990420155653,-0.21497295658141455,0.038663604267056145,0.314138719533513,0.48646777613824344,0.178620216215728,-0.2465709479844857,0.29049739542873665,-0.0633845082942711,0.45974348258901443,0.2883145374232585,0.31501808497690464,-0.007676168800585476,0.03998121645631541,0.1881476320788393,0.11947483697447076,0.06215985825714179,0.19586711629586367,-0.29179373255267665,0.47494864641417295,0.21417039068389723,0.4913094585442034,0.23214215991885345,0.11724912013876998,0.1730862162109093,0.3870565044084639,0.07812541245464207,-0.005841941185948951,-0.131660638593238
