,Cerebellum_7b_R,Heschl_L,Thal_AV_L,Frontal_Inf_Oper_R,Frontal_Inf_Oper_L,Cerebellum_Crus1_R,Thal_IL_L,Thal_AV_R,Temporal_Pole_Sup_R,VTA_L,Rolandic_Oper_R,Temporal_Pole_Sup_L,Occipital_Sup_R,Frontal_Inf_Tri_L,Thal_Re_L,Thal_MGN_L,Paracentral_Lobule_L,Frontal_Med_Orb_L,Putamen_L,Cerebellum_6_L,Supp_Motor_Area_R,Vermis_3,Cuneus_L,Thal_PuA_L,Thal_VPL_L,ParaHippocampal_R,Postcentral_L,Temporal_Mid_R,Thal_IL_R,Rectus_R,Temporal_Inf_R,Precentral_L,Occipital_Sup_L,Fusiform_L,Frontal_Inf_Orb_2_R,Temporal_Sup_R,Supp_Motor_Area_L,SN_pr_L,Red_N_L,Cuneus_R,OFCant_L,Calcarine_L,Cerebellum_3_R,Thal_VPL_R,Hippocampus_L,Cingulate_Post_R,Thal_PuA_R,SN_pr_R,Precuneus_L,N_Acc_L,Cingulate_Mid_L,ACC_sup_R,Precentral_R,OFCpost_L,OFCant_R,Frontal_Sup_2_L,OFClat_L,Thal_MDl_R,Frontal_Sup_Medial_R,Putamen_R,Temporal_Mid_L,Temporal_Pole_Mid_L,SupraMarginal_L,Thal_LP_L,Temporal_Pole_Mid_R,Thal_MDm_R,Parietal_Inf_R,Precuneus_R,Vermis_9,Heschl_R
Rolandic_Oper_R,0.2874205826722302,0.4643074025219707,0.2693106360230443,0.793038279990942,0.5040925928526776,0.5362810741556052,0.08615715939033891,-0.02709897658108419,0.647419601591642,-0.15612804920472215,1.0,0.16508275771248682,0.261156338371672,0.45068449180348785,-0.07394956923922917,0.029771609320664635,0.22959855620265146,-0.20668737160152825,0.5061378383199103,0.34000911161222974,0.3806582244933804,0.631559158189577,0.04076937224658792,0.3577730319034628,0.0017226949307342166,-0.19266686782739484,0.5372387211370265,0.6127160265836784,0.010862720544201274,0.1370378609861519,0.5069214083937409,0.42843004272171953,0.1746215640652797,0.434825166213555,0.29280982481500245,0.7068077703089475,0.30707120143053684,0.6108054957296625,0.42420244157098363,0.20763060645148101,0.06073552142314435,0.5450675760470788,0.4885343669100612,0.5123046025318074,0.17084873088258887,0.3934107762227035,0.07871530749321833,0.463941029364636,0.34865777623142064,0.6710011940933568,0.32542182516351364,0.3067446720955801,0.2477372769566524,0.34976119763301744,0.011290307031741173,0.4075220595385223,0.3237488426500385,-0.12944800512478472,0.38345235717951726,0.3617725363191478,0.19939782603875417,0.1218081334727028,0.4055221653749727,0.22971884331247067,0.5274598128691314,0.030258232026766394,0.02517175818838576,0.4832975754831812,0.35757489239543894,0.1003665535647249
Temporal_Pole_Sup_L,0.2693033879251645,0.5721522415413025,0.12239136178674173,0.3419962319081685,0.5429402401439094,0.07718660176991825,0.3568437636537691,-0.025827463070409874,0.16167494420421652,-0.07224752672826067,0.16508275771248682,1.0,0.39668531772771615,0.7073386834450099,0.2362527863227376,0.06724754063094819,0.42631431361726024,0.12322999185574758,0.22400888595923252,0.3063930680961848,0.37614826871397145,0.35673630022909014,0.4711352849816055,0.5398166649804479,0.3729819941082947,0.10144833259474553,-0.07447974065977135,0.03618328133716737,0.3328885324918904,-0.029812579517143823,0.13160523706727725,0.02446187869870403,0.2771857749395239,0.5709037214558935,0.26311297391707794,0.20348306078759842,0.39171760038797027,0.1636212448618907,0.035735391590985585,0.5587693646621423,0.46862213783569007,0.5242688296182645,0.32754106718648995,0.346441843816894,0.5835796076758926,0.43119299908317676,0.2597081232508629,0.20953198474385548,0.4105202456654197,0.3460068454053816,0.3716587578724572,0.49536369339672864,0.5388904514835197,0.7470022685888298,-0.11341176104716492,0.6733120764594642,-0.029240137192841603,0.1734741672854232,0.5988933454895616,0.49282554235428494,0.6821172558412181,0.4636777452597198,0.1482978509841233,0.6089699987541481,-0.25062474316244215,0.15860324558716155,0.6408480685707156,0.43517723215169296,0.37294753099384037,0.6074351875674622
Occipital_Sup_R,0.2037429800683659,0.4204293019175015,-0.06552500912355015,0.5495472754459975,0.3925454348088494,0.5334961908536294,0.2878866497156871,0.5100938392597648,0.0577388659647731,-0.2441591530170264,0.261156338371672,0.39668531772771615,1.0,0.3073124934667227,-0.17993740963779586,0.1848452704626147,0.3795388908960105,-0.13840964947260972,0.06633061652761754,0.5908142148152967,0.4712270307571673,0.15211287429678297,0.8251530650351173,0.07247102111639923,-0.04459989149396955,-0.12228539074928815,0.2964996904235249,0.43139589202889683,0.02201632078455336,-0.13053860056236596,0.4395725549667916,0.22111738358485714,0.8957292325527167,0.5876138611168431,-0.056191710701779814,0.32777298794531723,0.3666859630576712,0.31146997487097106,0.09143385254146154,0.835521975342767,-0.2804641513962945,0.6551456082700601,0.08744387044560793,0.43596119876344475,0.07170956051181207,0.1733638958816544,0.34272215286839053,0.06612331410064187,0.7741504896990385,0.3634860824405236,0.3754295337469539,0.2582706611955537,0.3905200858908878,0.20903762252967237,-0.24832473581031164,0.5272052867760848,0.28884328038297613,-0.11113194306806833,0.44165770421077405,0.22258869386484384,0.6459415690448584,0.09918276335239541,0.5664277607421944,-0.10243594996225969,0.014751522597748448,0.296577852438015,0.682955610832061,0.7934069875415153,0.648473385111668,0.30914282183084163
Frontal_Inf_Tri_L,0.4842122471939626,0.5766410509552256,0.397249981004966,0.5913886970831117,0.839253775620996,0.10125714219078821,0.16121284301744615,-0.05289412076559504,0.2266484948889591,0.15169734689266665,0.45068449180348785,0.7073386834450099,0.3073124934667227,1.0,0.23002746552656025,0.04827418474933719,0.6627803576432116,0.03636616922767905,0.5984259456056853,0.12486241865302548,0.5568926157382931,0.6604297693210106,0.3601461753347335,0.5594765238544047,0.5839740909182384,0.29505559363713324,0.4212936090154357,0.11613640633780997,0.38938927950851887,-0.10889262534099416,0.3091351761783563,0.5169972736364346,0.11780596498327162,0.4713014657189462,0.3731151934667456,0.3074953405376086,0.6576468495083987,0.34785447225361854,0.296670352900986,0.5293461814440185,0.41096316424536034,0.6100178382203366,0.6735919209173377,0.4515647402473128,0.6754682025855716,0.5599246564485728,0.10330106955694028,0.4438034187281248,0.5058123734939424,0.40311034538960305,0.6942798440609025,0.6675039307830419,0.7863456668733324,0.5745617296646195,-0.1337825457875819,0.7854867122991547,0.0635951144929828,0.4364160399268702,0.4846065323246037,0.7023420285459099,0.3699255881575894,0.4200417953024665,0.39012705917400164,0.5291423563572137,-0.22275382111523764,0.22155985054440977,0.6075513231007488,0.5839323025493138,0.3126008067477042,0.7735682054726616
Thal_Re_L,-0.02638865400091917,-0.04981453902582008,0.18809926144597605,-0.16828668438871144,0.11409854809020158,-0.3983796542548779,0.18656733169727138,-0.4589008219037743,-0.15568174321817405,0.12455194293903639,-0.07394956923922917,0.2362527863227376,-0.17993740963779586,0.23002746552656025,1.0,0.1678945000737097,0.0007473999536835374,0.04982740204819865,-0.11815755007426065,-0.14269559396555911,0.020238681421154116,0.07942830298626204,0.020017011817365038,0.36124373544650007,0.09998152713821125,0.3490622804467142,-0.22266957690735326,-0.3061757462571864,0.20335918574828998,0.017485755091124336,-0.25781749800256865,-0.1269360501358663,-0.13714170334056314,-0.06611092270602387,0.14128435071001505,-0.12706469723135969,-0.01638854465472518,-0.2854180109183285,-0.11612774748367344,-0.053789228097466474,0.2722692329807636,-0.021393991344438507,0.16854999392638037,-0.21600194533541958,0.27502012970700995,0.06283516062244116,0.004658701850056773,0.2699392620844347,-0.06661468997419555,-0.18295865126724198,0.009919600840712289,-0.03312098381686098,0.11316567271312927,-0.020835608766533883,0.18306014568122495,0.08960110487622146,-0.2408358862332192,-0.024496144424423508,0.012894270893830453,0.1942049910411273,0.1023391563284698,0.027162683620784656,0.013540699466536278,0.10667299457673472,-0.2873633064908792,-0.4188926280142504,0.03710295447461312,-0.12599822873402522,-0.2000006235394607,0.11536233655840233
Thal_MGN_L,-0.12108367306711079,-0.168305748878875,0.02822969806758532,0.09210174820783404,0.01908052744045448,-0.05048265784816463,0.3063716614906813,0.0990469034437925,-0.009621887044644306,-0.10562861903102115,0.029771609320664635,0.06724754063094819,0.1848452704626147,0.04827418474933719,0.1678945000737097,1.0,0.33057419628431917,-0.023399095415663602,-0.3355153884838715,0.3589835607746262,0.3106715909493994,0.031435832882580644,0.18320324469984192,0.08475128119152686,0.04566093796319833,-0.049439256585942594,0.027646907430011455,-0.191729965675231,0.1678338854354045,0.07732192971145971,0.10974079633101468,0.015009675328072264,0.3209190731453525,0.3879383426314032,0.2721205352599077,0.30435263180649164,0.18364939440144687,0.014516298034956125,0.0014871979613975263,0.16632830867946918,-0.11357739240464736,0.08653069614839255,0.11341790934353742,0.1074471272196084,0.2982530563085014,0.13340685038593175,0.3205134071014786,0.2427176576076873,0.4209733335997358,0.06524772974181703,0.174754817311796,0.2053755564290653,0.28405699307621146,-0.1723287685247624,0.3566190943075099,0.24240228080182102,-0.21226104817496244,0.02620332656657506,0.3480010294355881,0.37457276745380125,0.1900704211176738,-0.47889823141360366,0.41690511238559297,0.007260607421686657,0.046808692146240116,0.16252667382635014,0.2786109560516791,0.19419163999278516,0.1079483326125869,-0.03463041732726951
Paracentral_Lobule_L,0.48664680743801725,0.15382747931322083,0.39986389996378924,0.4509381830828244,0.5668387593869809,0.1320352735495521,0.3509584588531237,0.1267239200289306,0.09844325745287305,0.061199049229517716,0.22959855620265146,0.42631431361726024,0.3795388908960105,0.6627803576432116,0.0007473999536835374,0.33057419628431917,1.0,-0.010207724995317753,0.4752089871311055,0.15643206707520213,0.7333555786227572,0.4364859033997636,0.4543515301420207,0.37533032577946085,0.5487597259370636,0.16079093289043883,0.5132514272161224,0.05196663161851666,0.342411702999837,-0.12042801659017698,0.36602690753437084,0.6156440804511627,0.22832591139419142,0.4667975703503407,0.3004036926147721,0.31362466360315955,0.8200992340836111,0.21696763426538926,0.20562213755591038,0.6157683147527231,0.08088552550305196,0.43785913525990566,0.5750785841121971,0.4344872849144444,0.4994066977701327,0.6161387046212073,0.4024041277084528,0.3555306486844479,0.7303836159229216,0.24770691782679163,0.816710949477801,0.6724728339929968,0.9110951164348481,0.20385229158888493,-0.04584161889259187,0.8168823393280412,-0.10420652141269396,0.44176436888159504,0.5118976639662347,0.7400624360334258,0.22601461534946513,0.03402174097993857,0.46685015425391146,0.35960552222954184,-0.18191050744610007,0.4848271006785948,0.7246933830974464,0.6748927978024855,0.28951394599532226,0.7018602442816253
Frontal_Med_Orb_L,-0.024161682193920023,0.008012945513868506,0.1362854663454589,-0.18238157515727738,-0.2137322611765374,-0.19335714054005215,-0.17694948319266823,0.0021655886290899615,0.11158670448966462,0.22445160751424842,-0.20668737160152825,0.12322999185574758,-0.13840964947260972,0.03636616922767905,0.04982740204819865,-0.023399095415663602,-0.010207724995317753,1.0,0.05361508609438401,-0.1812655345491479,-0.17522975973976607,0.03998369131173732,-0.0006235037476329816,-0.10256236333935108,0.23222751300112396,0.320558696119289,-0.1277551517836862,-0.09647545904336072,0.1497585008373615,0.02352325552694324,-0.1315778682361546,-0.07672601195587475,-0.16463472006835683,-0.16930236560359274,0.018009352748839007,-0.029064384100428425,-0.08038591391308794,-0.2279316232293477,0.017656355212256263,-0.056204645717136854,0.3800168437765171,-0.10224279116396255,0.058741659329549785,-0.13060709112914504,0.18094602167727256,-0.017932259551056814,-0.2102712465273362,-0.12353051537307819,-0.13469557971828905,-0.2640104044770037,0.009574720829233658,0.13438783042597352,0.04054252892115609,0.20903882358197057,0.16935565674366276,-0.047655439899311924,-0.2074316930823683,0.1892492555149641,0.12757149268301954,-0.08718994472337105,-0.1619596490572358,0.1848737545355465,-0.18426087789169954,0.05617065039039807,-0.18339641565289172,0.02893269142031631,0.019013917489615655,-0.1677765376393451,-0.03336785249928406,0.01742865433365251
Putamen_L,0.5523155858112762,0.28108588317512634,0.539863349288138,0.40850364803252126,0.48560260721568843,0.3147356265801828,0.1490417051600859,-0.01935045608985752,0.4763646847895644,0.15047276384101604,0.5061378383199103,0.22400888595923252,0.06633061652761754,0.5984259456056853,-0.11815755007426065,-0.3355153884838715,0.4752089871311055,0.05361508609438401,1.0,-0.13413527251046586,0.48171898451616224,0.6251229066105145,0.1493141500820473,0.2713847297972611,0.48727020244299707,0.2600475153393782,0.6985647303437627,0.4637716249926195,0.18288005547266498,0.09107313760649334,0.4666422791443572,0.7585248923741783,-0.13157257460656752,0.1136942082591773,0.2820440240023967,0.40541458467326164,0.627106119823807,0.1561270593384481,0.272516621959217,0.2934694589717884,0.184909831355123,0.44190275362396136,0.6767005197092916,0.3252358579632481,0.26828683736398495,0.5397946295266378,0.08906380866069444,0.24515325395603343,0.28340166844171927,0.19549708321235706,0.6172671839509463,0.4977233888879972,0.5536267765874444,0.30488179061029136,-0.16861723508050605,0.5354313177638823,0.11263097677283647,0.23583081693287358,0.15593229323744096,0.43500059310186706,-0.1460902792119652,0.3959499932110977,0.1623032933311891,0.27224012078357135,0.13190783464180647,0.21243944479452892,0.17701823342781936,0.3927110416317349,0.23452356371439628,0.5064463979080576
Cerebellum_6_L,0.0014446815352066624,0.3821144476749695,-0.07470129551080175,0.49662783003527594,0.1665005975411076,0.6666392420999182,0.19734968244271092,0.3814524599920937,0.11642920366279247,-0.2411568728280741,0.34000911161222974,0.3063930680961848,0.5908142148152967,0.12486241865302548,-0.14269559396555911,0.3589835607746262,0.15643206707520213,-0.1812655345491479,-0.13413527251046586,1.0,0.2800077918124331,0.20523968640804544,0.342381342821518,0.0909843283585155,-0.17726721998852937,-0.221339642503006,0.08462472978584962,0.46595097734672586,-0.11427730130789816,-0.11429397756258029,0.4545123002831856,0.010626259689722686,0.5314010611147826,0.7755437808336056,-0.09861444503540319,0.41678581117230307,0.15506231051226083,0.38620935344378676,0.06927083928842985,0.3457484104276921,-0.31670522108964816,0.620294660095887,0.003017014990724153,0.3904834346337706,0.07563855648317672,0.04616347360868619,0.2010313824272171,-0.011374088189863452,0.44591134947552497,0.46218948399237986,0.15413658137083075,0.16388396195139887,0.13889282571535239,0.11970021536967529,-0.09917453642034979,0.25442030706514185,0.11727072788270514,-0.13575805109407463,0.3216419719030609,0.12334329286506703,0.7250226361582758,-0.03747509744084328,0.4747858458511827,0.028412888213064574,0.16514218499169958,0.22265477804952225,0.2434373774702649,0.5225359865727086,0.7478198234130133,-0.019129898567296844
Supp_Motor_Area_R,0.5543630065955734,0.09579982714724887,0.38108563945097335,0.4752637193626588,0.5594104039329414,0.335673008452612,0.5965773521108049,0.1057386985637256,0.2075709535817495,-0.3166931685984749,0.3806582244933804,0.37614826871397145,0.4712270307571673,0.5568926157382931,0.020238681421154116,0.3106715909493994,0.7333555786227572,-0.17522975973976607,0.48171898451616224,0.2800077918124331,1.0,0.4240947556901591,0.5255788995080088,0.4658214795088881,0.21671627887750045,-0.047290136507481685,0.566349840904476,0.22265148311045213,0.3503147103795659,0.24601006905806447,0.500814709993601,0.6578146576388256,0.33509902367208555,0.6127052436666727,0.5240552296807137,0.4440236651891652,0.9170212462225721,0.08855748300239699,0.0544141052655977,0.6702348431429815,-0.07602055589079681,0.5034519074614029,0.5325079923903899,0.3895646533834893,0.44138445761793743,0.5119087575912303,0.673097097816505,0.4882412539005712,0.7856418219914333,0.24824514133922995,0.7229023621371827,0.5916140980176292,0.7906601298311355,0.1452032087429189,-0.18277698796989444,0.8162850521360964,0.1074907608315599,0.0012882892856700722,0.3497186546132374,0.6990502899334553,0.2779036730798132,-0.0547148061023898,0.4908831940555237,0.32113915451267966,0.1013456218024204,0.26835588797583304,0.6550049648810362,0.6876787967415781,0.3142696014495387,0.5172663515952186
Vermis_3,0.322564285587047,0.48651747339402435,0.5351517925580785,0.6234292274246956,0.5537893028689805,0.2608682681931655,0.04465635468284396,0.12363158430603077,0.5720519587635255,0.29182102300566537,0.631559158189577,0.35673630022909014,0.15211287429678297,0.6604297693210106,0.07942830298626204,0.031435832882580644,0.4364859033997636,0.03998369131173732,0.6251229066105145,0.20523968640804544,0.4240947556901591,1.0,0.10046554353482447,0.39694425969974556,0.5492037759787767,0.29308442299818777,0.5167156482277335,0.4974463240627825,0.31903875409851584,0.012122092450463235,0.5728101752487542,0.5630527472244271,-0.02419546409665113,0.37425746603552207,0.30474849672772647,0.640737015544139,0.4713512103022196,0.3933098738502782,0.36039425918866286,0.19303559328366363,0.298068163089803,0.606833098556796,0.7245957141108975,0.4982977997327979,0.47488535688010935,0.4671546350341787,-0.05043668734243912,0.38729283147131266,0.4029503647423253,0.47652524813747965,0.6098170361127969,0.5751521596868368,0.4918077044856076,0.398393615904516,0.06410960160858349,0.5961015229789511,0.2853726227941187,0.32011011962864533,0.4874823162771328,0.54379726574532,0.1790679618716601,0.17477999567295385,0.4159701896893291,0.3626262644043457,0.15864872539334332,0.3016209067559177,0.19109616037844313,0.451019539810569,0.29547098999497784,0.370453825998257
Cuneus_L,0.3259637240956623,0.2640641358703753,0.05305890930617295,0.2919992228501093,0.3376374265673174,0.3771516698792864,0.4345236490359637,0.35014066985664616,0.03633670457030893,-0.18143955738331372,0.04076937224658792,0.4711352849816055,0.8251530650351173,0.3601461753347335,0.020017011817365038,0.18320324469984192,0.4543515301420207,-0.0006235037476329816,0.1493141500820473,0.342381342821518,0.5255788995080088,0.10046554353482447,1.0,0.1512629045840447,0.134552426479396,0.13080336922359279,0.30488593248665674,0.3117402161206994,0.13494743192132286,-0.08775623330537083,0.3525488805300886,0.3077434988109092,0.7753618841304422,0.400532453902376,0.07221239059717728,0.24324775217808023,0.4937328014206564,-0.05112781648231573,-0.09501385932621642,0.8769296237222052,-0.23302442623925712,0.6131291776902839,0.25048496448170277,0.23813917296751325,0.13576517099884508,0.21879988640938997,0.372976820790079,0.0022354643179631297,0.7246069201114327,0.038524440291201445,0.48038086413938835,0.3575565313954556,0.5123993498180848,0.1187243900031986,-0.1366489092553249,0.5810846570335092,0.0914132943088007,-0.08410156608584615,0.3983523820304281,0.3199156028777629,0.5153510701885367,0.15530812379130013,0.4987930556955349,-0.0789628671892537,-0.11101244271613611,0.2132554964243321,0.7155241938424315,0.6478083604914766,0.5751033778625866,0.3806262922767041
Thal_PuA_L,0.25340885838915994,0.28717140554426046,0.30409843162683237,0.3987952504323767,0.479173753439499,0.025796109810592206,0.33207049844739445,-0.37132696693704675,0.1450129226856945,-0.11695824766568103,0.3577730319034628,0.5398166649804479,0.07247102111639923,0.5594765238544047,0.36124373544650007,0.08475128119152686,0.37533032577946085,-0.10256236333935108,0.2713847297972611,0.0909843283585155,0.4658214795088881,0.39694425969974556,0.1512629045840447,1.0,0.22584778448511472,-0.10394244308705235,0.06242941095613597,0.02325295261114313,0.2945961204737531,0.11921953213108648,0.19817088838717672,0.16567326019469525,-0.07069221202505632,0.44544750742772227,0.3661568560693014,0.13789772431027614,0.43286739097229654,0.2073955068158841,0.12804953001892455,0.3094276967511102,0.4012602199143405,0.3698241092373966,0.30918292355914145,0.30328635250067026,0.5088500126328409,0.2984942648362977,0.3344420292943018,0.4273833540834006,0.2430483346007354,0.4086774122805603,0.4062360688088511,0.3252645142700521,0.3963652882616214,0.46813467101537887,-0.06811233584359475,0.5415199525013387,0.15762444068131615,0.10647795708530311,0.29300298785357576,0.5424313748950657,0.4182023185769494,0.06307908365560648,0.1451979799895663,0.6363924996332762,-0.11527712743495455,0.011281893359741137,0.3266421953003348,0.28888595448075327,0.036796657899285684,0.39125830236210923
Thal_VPL_L,0.319118041315197,0.243501917463052,0.37658606713521703,0.1293194540792033,0.4058389007959529,-0.20811513070437132,0.08612886263023846,0.10962651387290909,0.18471886237928184,0.4552777729844534,0.0017226949307342166,0.3729819941082947,-0.04459989149396955,0.5839740909182384,0.09998152713821125,0.04566093796319833,0.5487597259370636,0.23222751300112396,0.48727020244299707,-0.17726721998852937,0.21671627887750045,0.5492037759787767,0.134552426479396,0.22584778448511472,1.0,0.5240669429712722,0.23985969852921768,-0.0012554022184968028,0.39354028170412597,-0.15556091798381236,0.21516729742369925,0.3808060665170051,-0.16798278294638044,0.054009484918308426,0.21606311332902584,0.18990696589345654,0.4038642799380749,0.039065171317437086,0.1977442258678126,0.160687568728998,0.3914516803433343,0.2498466415530082,0.5486020998106456,0.29806390594940985,0.5842281276722381,0.4257148570695656,-0.07453972745963375,0.11907382727537857,0.2133502591334444,0.019360041558057196,0.551744588126146,0.5798643266910231,0.5825240210849894,0.2914191729546496,0.10347639635435527,0.503475357982803,-0.132517714892376,0.6342556593875386,0.36956494040469795,0.5839376142734414,-0.023564061787019513,0.2247516601762155,0.11331362313891666,0.3918732670506118,-0.2849491238265404,0.4036232585461763,0.3312144903944495,0.15803334101267363,0.04549169432709887,0.5598520756283727
ParaHippocampal_R,0.17078074696574766,0.020289081602933367,0.26670574902170135,-0.24657005342619667,0.1549493535074758,-0.24181205277464146,-0.009137188340438633,0.056823103469667825,0.041410275038138,0.4798194360056618,-0.19266686782739484,0.10144833259474553,-0.12228539074928815,0.29505559363713324,0.3490622804467142,-0.049439256585942594,0.16079093289043883,0.320558696119289,0.2600475153393782,-0.221339642503006,-0.047290136507481685,0.29308442299818777,0.13080336922359279,-0.10394244308705235,0.5240669429712722,1.0,0.14871018103197084,-0.03372157180276959,0.2253053672427817,-0.04110284476346179,0.06284229847908761,0.26367867836780673,-0.14666441832579494,-0.33704871954553056,0.0976174338147603,-0.014137146833079879,0.1375691920239955,-0.3501208498797201,0.10694673667881774,-0.033210325920635116,0.17166447379470873,0.0633789335661745,0.4622435346813515,-0.21054390351143282,0.23797927203596442,0.15236778539025397,-0.2843668740445865,0.035316639931730585,0.03130796465629905,-0.41909103574688694,0.2566840545043936,0.14128245426209107,0.2501470928200621,-0.0640328813186711,0.1192019760755592,0.1225615308202493,-0.21874907249209913,0.3070378380995583,-0.02881526820189874,0.17899236698670418,-0.23039533681664073,0.32538233587415205,0.058480670801275725,-0.09845926042931899,-0.2619691261388446,-0.050741908078287566,0.06487233005915889,-0.008893530240858623,0.047626183204163015,0.2486706930274515
Postcentral_L,0.47882376949258626,0.08519203203262549,0.42050339573145556,0.500772700954597,0.43914302818181344,0.4603482245816795,0.11456565744685043,0.19579344949078745,0.399286621796885,0.08150732507600271,0.5372387211370265,-0.07447974065977135,0.2964996904235249,0.4212936090154357,-0.22266957690735326,0.027646907430011455,0.5132514272161224,-0.1277551517836862,0.6985647303437627,0.08462472978584962,0.566349840904476,0.5167156482277335,0.30488593248665674,0.06242941095613597,0.23985969852921768,0.14871018103197084,1.0,0.5199305712308067,0.07396829948557104,0.024005401292104277,0.5555962924552165,0.9540500882635825,0.20406847115615886,0.18650197142048236,0.17629717036854972,0.4831736487959169,0.6366956922518301,0.264455864872265,0.23817047205752837,0.416039818164234,-0.25850219451538925,0.477005821392591,0.6109173474807695,0.3574946700752609,0.022791517586083974,0.49067495879009837,0.10731924450435612,0.2941850145262825,0.57142837400832,0.230544317307023,0.6580817996720438,0.41160967784462665,0.5103204087590422,-0.08880116008169796,-0.013297811103488117,0.4858135691647094,0.16988738690395502,0.10386052264403997,0.15903793086886805,0.35841373483335154,-0.1099159633738509,0.044629365059846014,0.6413149672056195,-0.1019309032015019,0.2762669097116541,0.25857385338819655,0.17180714212743925,0.6094969341990402,0.32661126640338395,0.27766215270734157
Temporal_Mid_R,0.2077947175832248,0.36978144022756415,0.2133855512075099,0.5410994094908964,0.12189045731708852,0.8191666346696793,0.05074255438264358,0.330768982112896,0.6573781237091911,-0.0492459120941838,0.6127160265836784,0.03618328133716737,0.43139589202889683,0.11613640633780997,-0.3061757462571864,-0.191729965675231,0.05196663161851666,-0.09647545904336072,0.4637716249926195,0.46595097734672586,0.22265148311045213,0.4974463240627825,0.3117402161206994,0.02325295261114313,-0.0012554022184968028,-0.03372157180276959,0.5199305712308067,1.0,-0.1580390061375016,0.04433620491542611,0.7451201038234275,0.4147073183094659,0.31886990148864625,0.3110951715739772,-0.05522208205055674,0.6955737629785328,0.18413879578409448,0.3160984223393231,0.1264557987988261,0.2694866066396569,-0.24085373910099947,0.6889382116362394,0.2775498599443041,0.3711090436925998,-0.1922638656220194,0.19931067079520745,-0.06920553524022041,-0.09260432130626413,0.32972166691426524,0.36416697808927373,0.22695351612602477,0.17922217521421802,0.030486755245722457,0.13767913494058562,-0.04180280429936242,0.22667668225340862,0.3650956574367257,-0.19725722199124326,0.20656713986161718,-0.019701328743796574,0.2465831871063787,0.17969205910959746,0.3801563580493739,-0.09940834579813539,0.5364275027870335,0.1774136537247022,-0.08733213831142125,0.4897568869361414,0.6660859925114401,-0.10076828213350424
Thal_IL_R,0.22264250504241156,0.059483653082714166,0.264435195317169,0.09995198396870915,0.29719902176623864,-0.23122741585413348,0.3525875599355186,-0.07166519595530023,0.108498291307872,0.10462774315994254,0.010862720544201274,0.3328885324918904,0.02201632078455336,0.38938927950851887,0.20335918574828998,0.1678338854354045,0.342411702999837,0.1497585008373615,0.18288005547266498,-0.11427730130789816,0.3503147103795659,0.31903875409851584,0.13494743192132286,0.2945961204737531,0.39354028170412597,0.2253053672427817,0.07396829948557104,-0.1580390061375016,1.0,0.30075259331058846,-0.04645733478534433,0.20594559221744727,-0.023365928733536483,0.11082389889258748,0.45019360744890646,0.11421446571813472,0.3909179319290232,-0.11024212350199569,-0.07968261881023408,0.1761621150842235,0.3231068471315538,0.0932679354593761,0.270142302732285,0.3435957002754588,0.45027084214764107,0.2808718401581461,0.252597759704413,0.32565368734449174,0.2830412219103228,0.0554801421452391,0.33026739083864,0.43877402404061305,0.4001983465405985,0.2751057531521302,0.02379276037098438,0.4083723176481542,-0.07134385918879493,0.2628455571068661,0.40483805005833007,0.5420880842429571,-0.0050860382987051875,0.015042259316616138,0.016092380548293227,0.3960362515149564,-0.10950592429948758,0.30307620334006313,0.34101139254944685,0.15511407618199446,-0.06604500379305434,0.3364182610330602
Rectus_R,0.13032283575429868,-0.3045357684805856,-0.004542193993728267,-0.16411443866412398,-0.0536089538078262,0.004511028739552512,0.5186655565924875,-0.16789649526386968,0.39290377401476473,-0.41004010717325434,0.1370378609861519,-0.029812579517143823,-0.13053860056236596,-0.10889262534099416,0.017485755091124336,0.07732192971145971,-0.12042801659017698,0.02352325552694324,0.09107313760649334,-0.11429397756258029,0.24601006905806447,0.012122092450463235,-0.08775623330537083,0.11921953213108648,-0.15556091798381236,-0.04110284476346179,0.024005401292104277,0.04433620491542611,0.30075259331058846,1.0,0.10764982821783653,0.06423704040432568,-0.07658576660887242,-0.01717630794534279,0.6055324511494226,0.27024754337563744,0.13790615145576282,-0.3518717732807313,-0.07512232327241115,-0.0654585891563984,0.12708517476269618,-0.14728228735048174,0.11258083548385474,-0.03135561232717174,0.07219299341985994,0.11873149205142615,0.4626874968231473,0.35021722211914635,0.06293512144952963,-0.1487862408828225,-0.12407544695642625,-0.00014767111008657214,-0.061370606517945896,0.08457215712282344,0.06577652956188437,0.036800915624931325,-0.04163674061153,-0.42398615355419783,-0.031686243701870315,0.1543748733780216,-0.27538067065346494,-0.11758070315204378,-0.20750749644261585,0.15381051939608095,0.4647797589937839,-0.17010161014908226,-0.11929108370262383,-0.06442038034012572,-0.13388398711655114,-0.20394133732019257
