,Frontal_Mid_2_R,Putamen_L,Parietal_Sup_L,Cerebellum_4_5_L,VTA_R,Occipital_Mid_R,OFCpost_R,Temporal_Sup_L,Postcentral_R,Cerebellum_Crus1_R,Thal_AV_L,SN_pc_R,Cerebellum_7b_R,Postcentral_L,OFCmed_R,Thal_IL_L,Parietal_Inf_L,Frontal_Sup_2_R,Rolandic_Oper_L,Cerebellum_9_R,Thal_VL_R,Cingulate_Post_L,Rectus_R,Olfactory_L,ParaHippocampal_L,Thal_MGN_L,Lingual_R,Caudate_R,OFCant_R,Angular_R,Heschl_R,Calcarine_R,Cerebellum_Crus2_R,Supp_Motor_Area_R,Cerebellum_6_R,Amygdala_R,Occipital_Inf_R,Occipital_Sup_L,Temporal_Inf_R,Cerebellum_Crus2_L,Temporal_Inf_L,Cuneus_R,Cerebellum_9_L,Vermis_3,Precuneus_R,Thal_VL_L,Occipital_Sup_R,Occipital_Inf_L,Cerebellum_3_R,Vermis_7,Olfactory_R,Thal_PuA_R,Frontal_Inf_Oper_R,Thal_MDm_L,Raphe_D,Cingulate_Post_R,LC_L,N_Acc_L,Thal_LP_R,ACC_sub_R,Cingulate_Mid_R,OFCant_L,Thal_VPL_L,N_Acc_R,Insula_L,Paracentral_Lobule_R,Thal_PuL_L,VTA_L,Thal_MDl_L,Frontal_Sup_Medial_L,Thal_MGN_R,Red_N_R,Fusiform_R,Precentral_R,ACC_sup_L,ParaHippocampal_R,Putamen_R,Thal_LGN_R,Vermis_9,Pallidum_R,Raphe_M,ACC_pre_R,Cerebellum_8_L,Parietal_Inf_R,Cingulate_Mid_L,Rolandic_Oper_R,SN_pr_L,Frontal_Inf_Orb_2_L,Lingual_L,SN_pr_R,ACC_sub_L,Frontal_Med_Orb_L,SupraMarginal_L,Insula_R,Temporal_Pole_Mid_R,ACC_sup_R,Vermis_1_2,Precuneus_L,Thal_PuM_L,Rectus_L,Cerebellum_7b_L,Hippocampus_R,Pallidum_L,Thal_PuI_R,Paracentral_Lobule_L
Caudate_R,0.8141930715599149,0.5585921756134179,0.568874026917,0.5837726398060462,0.42563196923016755,-0.20383245390958254,0.0641412802408811,0.6411640800456241,0.49024016453313896,-0.2586444640593327,-0.05002528937063043,0.4563620057110388,0.16178458060159112,0.5714153974383337,-0.1837141951650074,0.5191566773602969,0.4905439687382354,0.672277700481023,0.43229286755068036,-0.0235680335395662,0.7611908783733412,0.6270367437571123,-0.15303949410263404,-0.15245108299950472,0.6182196785895417,0.27207076475493497,0.36309763068875145,1.0,-0.07270041614412494,-0.0019329069111800633,-0.0027754985956636876,0.21080087185734747,-0.2284929955203116,0.5958445357337697,0.41911522901151016,-0.17287700771262146,0.11167514121968083,0.06731743035975984,-0.003659858315695742,-0.1304046664575261,0.17540673940347057,-0.1969554160939039,0.15196985339612257,0.5742794073947818,0.6656561156895242,0.7553880427751595,0.08460228880254869,-0.12137339441863738,0.31301212212354923,0.21553764231224154,-0.15275577227713513,0.5644954433989717,0.49732888341287035,0.7680602409009109,0.07675355689595731,0.6636537845425688,0.03631695522311214,-0.09392012971844475,0.6109463160103307,-0.15576468851663772,0.49935588135844183,-0.21910284362316204,0.6407971603388437,-0.143934207277857,0.6214694706774347,0.571766704980185,0.4153551996956114,0.49855666068264903,0.5960328159838524,0.5385695331210375,0.32472629848967866,0.4636731200275318,0.37566181896972656,0.6748952253648153,0.7739093019292986,0.32044015478419663,0.37085721604230226,0.5951496377894797,0.15843264485121203,0.6628966285237301,0.23287656196351456,-0.04387748983210309,0.5310359000315632,0.44101493544946596,0.4975823846921278,0.14888473054024948,0.5248376894742938,0.4011029215349426,0.20076822108304948,0.25800775036218243,-0.19021555664655268,-0.14351762547710467,0.5555111686345386,0.21764540241302716,0.3352278787772043,0.24209305347665747,0.398543386119344,0.6144931061709528,0.6842769194945306,-0.16546949803961664,0.17481760456101728,0.5163564531252182,0.5636122938769814,0.4472584993242265,0.552026657620441
OFCant_R,-0.2446105416352203,0.17680932089331652,0.051949243645484346,-0.0449658967301227,0.08646981581796687,0.14702919602008863,0.41070717699941783,0.1447553987500758,-0.33228165066189913,0.5253945454717018,0.08844968786587448,0.1921248666863064,0.2694569935421204,0.11203414378131868,0.8273406850950694,0.06733214181860699,0.17616707591950612,-0.17044006489382488,0.3111077674586967,-0.008043882614709966,0.06994799720216716,-0.06946088189082038,0.8303219669519825,0.49864035603847007,-0.11194291936500231,0.040646684103298504,-0.20781082456053443,-0.07270041614412494,1.0,-0.06690627987119031,-0.09916748500804798,-0.12760571045890584,0.5535477902150004,-0.18478048825639612,-0.18563993329622275,0.1286223103944098,0.3852905483982263,0.21747592305637373,-0.029346896349994194,0.15494898383615593,-0.10447705731006149,0.09696504047564856,-0.05394865863324749,-0.07793357193393557,-0.16800280341740104,-0.009117969257972784,-0.15890259390420955,0.33701805324958334,-0.01251587882289132,0.0112485387602047,0.5428173622612484,-0.05637179175536644,-0.18859887150467397,0.034048776520498904,-0.001591536311959857,-0.14412230346875818,0.06803815864527683,0.5843859130198881,0.023810834375104537,0.5454803385380581,-0.1399308665328206,0.7469860918272582,0.050606136965214196,0.5878578364544257,-0.01733389790950646,-0.20235580628284897,0.2022886946663777,-0.08930517181030213,0.030448993267516995,0.06635285932499882,-0.07299601670638688,0.26170281758489716,-0.15003429983385827,-0.3177937885987351,-0.10583481876780755,0.0776204104768229,0.23758039988812152,-0.00945117101731594,-0.18253878401222592,0.10780199259888251,-0.07598921773092526,0.5410718152043074,0.18469582464931528,-0.29060591499986416,-0.0769982656967472,-0.17260839635287847,0.24465702499784042,0.21279618531222305,-0.042705986308028215,-0.07360298744781557,0.7328941549490725,0.6982051797092585,0.09313217414662575,-0.1397297832363713,-0.1110024109268174,-0.07560573987588734,-0.05210676204464194,0.006351602436920913,-0.07452743260382791,0.8360397880587715,0.18684849963145952,0.2143224066572022,0.19143499942427777,-0.11192343883652633,0.020584510235725526
Angular_R,0.2085883596587933,0.36446338961552915,0.5827520249444392,0.46363786992709005,-0.16981888495016037,0.7887731920847922,-0.1336496989696015,0.08251132314806871,0.6039027483117355,0.19917324543785128,-0.020294911803351225,-0.28532787041039215,-0.19699323299366497,0.5197415152315099,-0.019382487630652413,0.3508568912219762,0.5642428229451223,0.3970655213001417,0.24385904819000984,0.5357094289150736,0.26575377600168537,0.5202745423047367,-0.0985342325262101,-0.1449430132659857,0.16120911287351342,0.19722396213645518,0.5740132488279884,-0.0019329069111800633,-0.06690627987119031,1.0,0.29620811362208666,0.7447866810218021,0.14193045663766915,0.48419405710263624,0.3461566856988966,0.20469236212193298,-0.08976626255384049,0.637581776480336,0.0019508400723398833,-0.031688061297571894,-0.15200003285806177,0.8362963520046292,0.4046325421508924,0.4807114485142832,0.5160046208133096,0.22767988378876927,0.7431428988663138,-0.0022448776753740906,0.38937869310623247,0.17308898920701474,-0.04297999112799697,0.46211034176061877,0.6937151861673245,0.08538805966645133,0.3510042803135488,0.563337625384919,0.35561413191109237,-0.15672755452573403,0.41166661999292226,-0.028155061438432747,0.4707851767253152,0.07284656406777919,0.3751873693861826,-0.17442084930922463,0.0876824032950862,0.5255165287248396,0.15571160030060668,-0.15039407501709454,0.24288502071817075,0.4401611426963914,0.027736847216370174,-0.14093824543126837,0.6569999570048712,0.4693658662860283,0.1954527725233076,0.42103122282131195,0.38726597640055715,0.2732405725169197,0.31898185060153444,0.13716779314366256,0.38281765613576285,0.03296082179130128,0.08954209639389958,0.5760940276060703,0.511594247343553,0.6454305141252258,0.015809224004759283,0.045847232064232524,0.5202756152702587,-0.25501633171809296,0.011780510275323394,0.008368230383792329,0.3195169017156994,0.6725825364534423,0.11194296033991671,0.31050793145400923,0.2758253963468671,0.5855478492177877,0.44139959091719533,-0.07516168257687146,0.2573744696244123,0.2619108029097059,-0.04212410940934993,0.42835133825770394,0.3965972778886087
Heschl_R,0.023023809775736932,0.35970233342090374,0.10622889859092483,-0.009122654559882816,0.0647058413806824,0.0636082500664956,-0.037068679267851644,-0.1549861823846673,0.33773945066672306,0.12079879822314737,0.2138748407575627,-0.0017188616918261267,-0.2278791968418651,0.193646466975816,0.08013743936009522,0.27967499196079804,0.03318352790469319,0.22877682537008298,0.14251344845950978,0.23219982092686692,0.15954105302631286,0.2078360942997786,0.02864281311602791,0.11986562176585426,-0.031458283033319635,0.2795629967664852,0.05199510119080154,-0.0027754985956636876,-0.09916748500804798,0.29620811362208666,1.0,0.06543218026953186,-0.05236302190002213,0.13818033308759378,-0.12249581945180252,-0.06047989732518528,-0.23344088703224755,-0.07978600060678724,-0.24310344249774193,-0.3674393317158367,-0.39400370928476647,0.06980528831610096,0.009889812154742376,0.179982265447118,0.14462563858848393,0.030314151534360585,-0.0848009918141973,-0.32693641635865783,0.21559833352445673,0.11360913709582274,0.022027520898356603,-0.03549810340764269,0.501506118135573,0.046523640927766945,0.19126577615294668,0.1689401175237224,0.20260227293968028,-0.17726507229585964,0.17768160933045896,0.13308388506476365,0.17110925500251148,0.12907123111418134,0.1328817698221541,0.0642794988008931,-0.21220049632266508,0.18120157155724043,0.18063284474054153,0.04267208902300117,0.3230494320642938,0.2759187718637659,0.23594388053269638,0.14527077732923302,0.2865073506412812,0.08764526810287833,0.12165795988537345,0.5328976383584864,0.5145069223812383,0.2572826920783493,-0.05602668331759867,0.3236290297111532,-0.023616942009646497,0.25926984564204947,0.07536267413399335,0.0072575063942273005,0.18521539350428531,0.6194810256102615,0.12166978629412475,0.17108520991658582,-0.10559861034276531,-0.1548112972435626,0.11132439784920864,0.11016145148299161,-0.10348555854776031,0.4914669102440322,0.053047770039213495,0.500017331707533,0.044647962385892775,0.1547664930401213,0.07319073584825037,0.042073233726457035,-0.0931362330743553,0.32948584528468144,0.1676020370871732,0.22339854225944275,0.045361564541335546
Calcarine_R,0.516158639035001,0.20632646799676474,0.6863142179575202,0.7219101344146581,-0.34080964884069537,0.7356596991501315,-0.04726373861615735,0.3359391870535439,0.6958726005234128,0.20315867403447374,-0.1492891883099921,-0.4114918357291346,0.08822359404038688,0.595289554668857,-0.19745035424702134,0.28905985283807245,0.6870415610269947,0.5871063885450443,0.37788819938852886,0.7222004316137407,0.3504878011194608,0.6562193744698935,-0.20631575962382473,-0.19586334343678016,0.36047695014424946,0.13847446752452022,0.907536088177778,0.21080087185734747,-0.12760571045890584,0.7447866810218021,0.06543218026953186,1.0,0.2333759130735613,0.6110694912848326,0.72672791429003,0.4206600462767798,0.2093053162815664,0.7954948610341759,0.32119916611583543,0.30150143827234016,0.3705905712135271,0.7233105221624346,0.7491742929927427,0.5638975750892207,0.6949457694319033,0.39795441746387494,0.8666926053881175,0.40133665268703095,0.23670608360338166,0.07495215337368914,0.008754866594575382,0.5942721779461398,0.604509145042951,0.23903568623537244,0.3118078598476336,0.7312278500664388,0.21258096108369226,-0.07283297845278434,0.43457910993677606,-0.1101715632529664,0.6612142104677674,-0.16143123070828022,0.41821947875647564,-0.18968547114787646,0.5532486514365442,0.6749834767148345,0.03493358868571364,-0.23263487099201607,0.12377317672452082,0.5569167259066055,0.10806061824906153,-0.3529273122011305,0.755092279168854,0.6615882493400419,0.36964520665009515,0.20402546815174882,0.09285712615365277,0.19595506951660557,0.7397964280567115,0.2182755647772147,0.553694436168681,-0.17180106717173244,0.2697414802936504,0.69237675440632,0.649336762674143,0.5782908004752981,-0.16989477753652032,0.058689920353277636,0.8906359610512676,-0.18731804376983974,-0.1689132689791377,-0.24663846468115577,0.6422321108005102,0.7773471299922983,0.3700267909454017,0.05378849299389765,0.308723603984783,0.6920471093114414,0.7095557814676988,-0.1790967916541946,0.5010361282229118,0.0021712609249678683,-0.12856091780328519,0.48962725806879764,0.5610041708280658
Cerebellum_Crus2_R,-0.18202971379575497,-0.18384967093675184,0.005053706355911865,-0.034962219161020776,-0.22623750197584777,0.4736519283442451,0.534829762332083,-0.07652731221357317,-0.1124415405753921,0.7219527052235546,0.05412090963100119,-0.24518169555572353,0.22021063173483998,-0.06576400172917256,0.38821527770366604,-0.2227795168194696,0.08222306309266299,-0.1138255484280506,0.09448059807599593,0.42952112938803433,-0.1359700629017509,-0.05268674805226258,0.43848039626425894,0.30442037524207544,-0.073694679653596,-0.27181911766506645,0.16375759093462883,-0.2284929955203116,0.5535477902150004,0.14193045663766915,-0.05236302190002213,0.2333759130735613,1.0,-0.19033761173179595,0.1680485557026523,0.47672877201374525,0.5824552395002711,0.3453818631111754,0.5103168841739897,0.5250603792934642,0.2323877284301794,0.2712262503577525,0.31179749612317315,-0.14287483135752307,-0.10371299465535752,-0.09301685841094316,0.24001023855392625,0.5094027420385803,-0.020403497397798405,0.10771494032011329,0.38365676580782865,-0.050162577765360775,-0.12035059849569091,-0.19396388987567398,-0.2133147012169031,-0.07708441435702372,-0.07109672861682986,0.4525070712425907,-0.18915368782257916,0.4880708294465482,0.05289576931120328,0.29836176519794727,-0.2549121575464095,0.41093280696006923,0.008911298186645262,-0.11744666787818532,-0.022611829207326434,-0.2761299956674984,-0.27534316456389696,0.004836189207424789,-0.14623590569290948,-0.17175708410231058,0.05696695682198392,-0.17805142182380213,-0.2301200056496032,-0.018970507956402337,-0.09815231556644996,-0.24198289388951624,0.2629500689916384,-0.025231260566927094,-0.12709478202359262,0.049883529297507424,0.05291649850985282,-0.06961597336725747,0.06055285486478139,0.118970230605928,-0.24477405808108915,-0.04073868690588696,0.26137902906723876,-0.0033607723745502967,0.2544945553104867,0.19732035827555877,0.09987691920604895,0.187976082030492,0.27757392025261746,-0.17556751606795193,-0.14932454031370948,-0.034024671176365054,-0.03861973251076751,0.4122813486166093,0.06877737805832532,-0.20739512224937018,-0.284968507230042,-0.10344302882513018,-0.06963329267852267
Supp_Motor_Area_R,0.8491773976698109,0.4745550241814444,0.8738218490685444,0.8309688332294017,0.16531582074733786,0.24370392959237072,-0.21613961108021887,0.5967996048981046,0.8901260370495839,-0.22551090325209625,0.0359402208178026,0.15805010355467156,0.16346599291028463,0.8017219934718751,-0.28640393699445105,0.7480501539562003,0.7736607377899022,0.889863787064725,0.490468511974657,0.3591610429416987,0.5194086226528682,0.8749383054960447,-0.2756319616746998,-0.07758310990766559,0.7225735190544785,0.5458953463089143,0.7021457322038347,0.5958445357337697,-0.18478048825639612,0.48419405710263624,0.13818033308759378,0.6110694912848326,-0.19033761173179595,1.0,0.6138958358065588,-0.09151534117179409,0.016985047715231124,0.4036414030685938,0.04296543093948361,-0.07364346540236952,0.2630034246167499,0.20466404020471704,0.507493170153831,0.8248710605781516,0.9569954229641275,0.48102985021402334,0.481068191510329,-0.04082333591264365,0.36401288537548276,0.24913879194529792,-0.048705299892917726,0.6347760626316813,0.7034439918081455,0.43618608334028564,0.5044819314907498,0.822870314989379,0.3517515961638763,-0.09705522660082327,0.5768922494661474,-0.22133809617664532,0.8066882335340356,-0.24913703244560917,0.7709590525024627,-0.2010175508752132,0.5927419160993963,0.9593135006447682,0.20612456399245874,0.1514676664863574,0.42826970640840845,0.7803488936863615,0.5416428584475498,0.11478283416942028,0.664737585184833,0.9014447244751128,0.7400367973935554,0.46223867923012957,0.30881875776600387,0.6079932779714942,0.5068708898131531,0.3994258957409411,0.6266585929963703,-0.06161390936171852,0.549882607049924,0.8340363034231815,0.7940410532763985,0.4742155120659784,0.2851411795186089,0.27235106145531257,0.47429910727900904,0.017585837610064416,-0.25394974393543723,-0.23763361995797178,0.677133331045339,0.5625377532599735,0.33872067436769876,0.3409372850861159,0.5962005936732049,0.8902541557831393,0.7775044632903546,-0.2256875682847242,0.39670235395281567,0.38365035562897143,0.44381197282383344,0.8110717565042752,0.8595824518854069
Cerebellum_6_R,0.6803454389122243,0.08719948278377343,0.600912116364951,0.6703705072211911,-0.1350544851257678,0.39340156662845327,-0.0003159253954023939,0.4636125650654015,0.618926089164623,0.007098314093288088,-0.11255907230627882,-0.2041420752683878,0.30912370330107874,0.41074593223007916,-0.409539800314347,0.25713094220414906,0.5496865042912598,0.6591540454167129,0.3132176754953573,0.48428048238567345,0.31314451108003255,0.6037536117286396,-0.36219633945489393,-0.21257512966232592,0.5804738050321113,0.04536159428069563,0.8644668642408135,0.41911522901151016,-0.18563993329622275,0.3461566856988966,-0.12249581945180252,0.72672791429003,0.1680485557026523,0.6138958358065588,1.0,0.3601545919779366,0.35446390213982637,0.5147616495311862,0.5192632852558784,0.39702020401306265,0.667776018357208,0.267329098795749,0.7152010223987464,0.4294285516749789,0.7015034374143586,0.4131602725013556,0.6728133236629711,0.3918270106491164,0.07570692869693395,0.14474925942276168,-0.07420547241623668,0.50799839429541,0.3703207470437766,0.30109348722761214,0.1536494524444921,0.6358758956502144,0.0001851707845223312,-0.016675218029136036,0.3470453360500967,-0.2080787355943857,0.6528071222140094,-0.4129700880701949,0.3820047985655987,-0.2560657320246331,0.6980877488435556,0.6761041984054237,0.035822991754220795,-0.08571851900205102,0.03794072254486442,0.46887817394544795,0.11375503943510747,-0.25784596780597363,0.727775439902409,0.6635166213285152,0.47133712600508954,0.04503921165004041,-0.17719717258704268,0.15269975221122742,0.7678674824567437,0.2129763039770344,0.4427210798936808,-0.3305074470221547,0.3955246127872611,0.7386072354242313,0.6173247680983766,0.3711758597968345,-0.1158197721030921,0.14815012461218494,0.7341094282190725,0.031034824579525867,-0.40493955150116134,-0.46925397776645994,0.6309709918550256,0.5297501863499456,0.6101992083875853,0.004330414037404571,0.2484636394845058,0.5884614143313999,0.6650854441603274,-0.35901772407288574,0.3679186542818067,-0.1403477190389483,-0.022617141937500602,0.4151691318697653,0.4725565659328321
Amygdala_R,-0.035415848092215305,-0.182853901387819,0.02385394919816484,0.08667993805805974,-0.5151708567186234,0.48220825490295594,0.16112338577348995,-0.004638792162711129,0.012256552118937497,0.38618938076912623,-0.30027453138334426,-0.5739676176082777,0.1130942681995382,-0.07686915292261308,0.016346952625281127,-0.3078406529271853,0.08594111144359344,0.032680767560961485,0.06190133528978627,0.4503957856378053,-0.03971145302915504,-0.003865562714778037,0.04800524078377386,-0.04499880785996112,-0.18732240141998327,-0.3113575072241068,0.368738150786081,-0.17287700771262146,0.1286223103944098,0.20469236212193298,-0.06047989732518528,0.4206600462767798,0.47672877201374525,-0.09151534117179409,0.3601545919779366,1.0,0.3955730266268625,0.46299204616175027,0.38374466746934305,0.46502646441768586,0.39328772154979325,0.3074202059389864,0.4679761714713048,-0.11384385622189987,0.03073849793252031,0.0941407153847859,0.42647658481877504,0.5371361341034621,-0.344585983301968,-0.05794178637197948,0.13501075707102078,0.13511497397790784,0.012154296979044752,0.023823767881213907,-0.09865882402580435,0.09218935287814152,-0.2744576296533706,0.11345451028678177,-0.04882498376164234,0.10020574788854665,0.10314450208551004,5.7800455214297025e-05,-0.18946463618958098,0.09148041173333453,0.28548296564480685,0.023810459771651526,-0.15799073581381667,-0.36504562997914625,-0.23533423292420308,0.041284369582366864,-0.2830046952313333,-0.5083295393044073,0.13532425856255806,-0.05683698799667252,-0.09744722558052073,-0.36445330034724277,-0.3359552513130938,-0.43449731675902686,0.5122163711728474,-0.07955210648180792,0.10208048318528183,-0.1191592005982628,-0.10447782032781808,0.12998313076156542,0.09148500055379415,0.2723057068839103,-0.3437158659871971,0.0035439472727843264,0.4397799091234527,-0.23759635757800698,-0.01962081171180043,-0.1344638420261919,0.18583306254736476,0.388282648997847,0.23204896356707236,-0.22423748865139131,-0.25248168916653874,0.023990072723886376,0.16736595607450003,0.039508732192586625,0.24887600638524543,-0.4534073982514252,-0.430862756551033,-0.12997228874453978,-0.12332048265803124
Occipital_Inf_R,0.17620787164540536,-0.18506617232821224,0.009037373999190353,0.052210241225043585,-0.1028393980450287,0.2526978157670909,0.4333912076031363,0.08408565456548382,0.055191802117748164,0.45065388644673743,-0.22488805281961963,-0.08833487194915737,0.4614670031354984,-0.1095802978250228,0.012539854774041957,-0.20385560917605466,0.015158809206353811,0.0629207974179204,0.013095881835115208,0.26537351535352066,0.1311875182968321,0.02597638648719989,0.07270913617868437,0.08350575160123677,0.048380296527317714,-0.2784204390603844,0.270871173775307,0.11167514121968083,0.3852905483982263,-0.08976626255384049,-0.23344088703224755,0.2093053162815664,0.5824552395002711,0.016985047715231124,0.35446390213982637,0.3955730266268625,1.0,0.21147533052420064,0.5610954268396516,0.5707478602773667,0.5075100151039433,-0.06351384292827604,0.32926950183865894,-0.10082772345640585,0.09793853842643432,0.1869051853141153,0.2645311043368419,0.4589818448920808,-0.18524981970902235,0.10164507164033573,0.32087633262399795,0.18762319457667997,-0.09201702335499094,0.17172820388581522,-0.1771727386711494,0.04877326645258165,-0.29801484418222585,0.3546429636024648,-0.03824247384993249,0.20987090506466033,0.06682791642217434,-0.13624917624127367,-0.09633531351837739,0.3458121347188111,0.3252663616531749,0.03723086819076824,-0.015109589111119806,-0.028258575771600108,-0.137642704087641,-0.04167225921085403,-0.10822948612996355,-0.06191048038285839,0.030010849697855113,0.08477151438813942,-0.01256705106842457,-0.2563647261117899,-0.2542735499313092,-0.19598011193078596,0.38507422753973614,0.07871115370410019,0.17415932409247942,-0.26964385953098136,0.19887468720011514,0.15301540200831718,0.04125202829267145,0.042578095416108644,-0.08690828207747889,-0.1254056666541183,0.2593193050236061,0.11440350021779026,-0.09802007490377505,-0.22270675685765554,0.15008210205093891,0.1449576438223581,0.4113857623259523,-0.3437859306343478,-0.2050873025364985,0.013440327267205893,0.19805138848107895,0.06699136601573645,0.11051022624946436,-0.21448820888525205,-0.172377397316789,0.01875762122474748,0.006018078104190786
Occipital_Sup_L,0.26139809745307196,0.23887559326627997,0.6301686286685738,0.612462502634827,-0.32278564121595177,0.7216538802789029,0.059447260000857434,0.4494398699291183,0.3756209217073114,0.3780940241047386,-0.12410631079746175,-0.3050210413520098,0.18153784951274662,0.5797283273478012,0.14575952753286284,0.2843419765351035,0.7196063879371515,0.3454617871881956,0.5153706681837379,0.6396109364594068,0.28085040900821007,0.4788044035147155,0.13346670892977272,-0.08616112422299631,0.18500908334821523,0.15308125617208818,0.6870145870804977,0.06731743035975984,0.21747592305637373,0.637581776480336,-0.07978600060678724,0.7954948610341759,0.3453818631111754,0.4036414030685938,0.5147616495311862,0.46299204616175027,0.21147533052420064,1.0,0.21678431876882046,0.26357705810144694,0.34479998102692183,0.7589553288011672,0.7223838090717439,0.41221849325478227,0.5018362956424997,0.318922955251888,0.7482576304007079,0.6057207882576793,0.09779629958959687,0.005483767751726381,0.15126805122334755,0.42389729121467185,0.33714689600002384,0.16964247251894007,0.33175411639233776,0.5410191050081775,0.3147258784238297,0.047253353084802274,0.2874144948646356,-0.02416035621340935,0.46478088137204493,0.18226549312536153,0.3665963287819169,-0.05512732558903017,0.5482859897668553,0.4469540212160448,0.11342130342846775,-0.30120254427276133,0.045559082203754125,0.466796074087271,0.09273071057802536,-0.2907236557502028,0.4791271360370118,0.36989366562034076,0.2683425517745759,0.07707388644435147,0.08287650262932147,0.06075250240585207,0.6316067828670884,0.16864559571954327,0.45326095068061184,0.0817032041243536,0.2717654471735518,0.4370878956105491,0.4866246952806386,0.2861414041118518,-0.08223790414412675,0.14265411353092294,0.8155104395277801,-0.21801730817554998,0.12427234105340744,0.09490990973822266,0.7044589799433307,0.5192681898419051,0.15967873788646098,-0.13623327464256418,0.2566361351469285,0.6083879489493137,0.6007007258998679,0.18502658218641194,0.5841951898369915,-0.012999206628924734,-0.02296054897592608,0.3161552910898777,0.5167001182024102
Temporal_Inf_R,0.1589181954884375,-0.31317573131056625,0.07224239222089487,0.17179350518713338,-0.175331328820669,0.2696822305981767,0.437625521555387,0.00869869790506835,0.160747756774176,0.417580658751863,0.007121326441899775,-0.1967784638720004,0.229593866987965,-0.08156902421872737,-0.25784518789494437,-0.28542461817926473,0.031086512307907866,0.09900599204927732,-0.03596804589213231,0.4357971524820748,-0.13627966617023168,0.1001761775934662,-0.20774065963595928,-0.11840721095728016,0.2186645512532285,-0.38493193705530265,0.43172258217963944,-0.003659858315695742,-0.029346896349994194,0.0019508400723398833,-0.24310344249774193,0.32119916611583543,0.5103168841739897,0.04296543093948361,0.5192632852558784,0.38374466746934305,0.5610954268396516,0.21678431876882046,1.0,0.5618011763145855,0.5901866565506589,0.04863797200145099,0.43904467867412095,-0.041103246834902414,0.12143398288629988,0.02916660049887009,0.34781334632873034,0.39079152731736383,0.04317799806328863,0.05164345475335984,0.007100104587234362,0.10937643434828137,-0.09654803225000727,-0.08994394185958586,-0.3684316633334338,0.1022154773067917,-0.24908147436415706,0.07635646023782557,-0.2592252474174565,-0.021876005646001576,0.2762546388933163,-0.3202131135046933,-0.2425038983639956,-0.06871777771788329,0.26138131154393146,0.1381059407949454,-0.12560794592518917,-0.08210405561570605,-0.35246606448195095,0.007584166729635179,-0.027466605731720436,-0.23898926931135286,0.2080002076143768,0.18825655269708919,-0.10719098710837899,-0.11413166102907853,-0.3775493256119822,-0.21406935700590918,0.5193496038047591,-0.04864596223954538,-0.04493595152255958,-0.4133563366289519,0.14229576598345636,0.22304176123442432,0.24207572587034057,0.06888422811234073,-0.3089655098609709,-0.19775659057414796,0.4185260067484573,0.3250104116428092,-0.33874104651374787,-0.38269558436829376,0.1850979102251527,0.16542947122948165,0.5630723042486884,-0.2012927766281126,0.06681042138317975,0.04947612534709059,0.1075535452832378,-0.20830157968537988,0.11982677359591154,-0.38264021820657407,-0.3414298831001345,0.015587263319258644,0.0389420707831541
Cerebellum_Crus2_L,0.0776744590504396,-0.5409646022944165,-0.04096085527784676,-0.0430381000210962,-0.3653625342755332,0.3711614249297929,0.20768435209160271,-0.06069106897302396,-0.03487021537561669,0.13462524682758087,-0.23063170730452376,-0.40453491964615734,0.29783717184068725,-0.2448294808640134,-0.17266685193398118,-0.3603986212607324,-0.0064063499704692314,0.0050091727614675965,-0.1098873715438791,0.26895430659348873,-0.25684342138991606,-0.12940627579851108,-0.07816360061334127,0.07132793228842678,0.02023252029795857,-0.3531825143797823,0.3134359585530081,-0.1304046664575261,0.15494898383615593,-0.031688061297571894,-0.3674393317158367,0.30150143827234016,0.5250603792934642,-0.07364346540236952,0.39702020401306265,0.46502646441768586,0.5707478602773667,0.26357705810144694,0.5618011763145855,1.0,0.5978830503472827,0.12107457631055217,0.395870166518631,-0.2926740832597952,0.0052631479896269725,-0.15690897483515218,0.4367334666455661,0.5758218119170432,-0.3508712168554261,-0.14733927917878747,0.31139965425790006,-0.004117314142369388,-0.23368685147161625,-0.20644853691312998,-0.06467042731040386,-0.05659656724751075,-0.2812490007543286,0.3922141529134568,-0.20410812550407523,0.06683315754900432,0.07278910958614991,-0.24744099670542957,-0.3336951548707874,0.1320709699990914,0.24287299299556345,-0.016166657836176677,-0.4243966424175629,-0.28135100956759673,-0.4412215164792304,-0.0928783493764547,-0.22510363932069735,-0.5090674668594525,0.08305148352686564,-0.015526208158982091,-0.06002331481888848,-0.4019628569315842,-0.5591157914622955,-0.438120068751167,0.48260721270430224,-0.18143421130885226,0.224243757033669,-0.32475240271510586,-0.07346867817341883,0.16949960289826588,-0.0029652347511394104,0.023827121428367334,-0.4572072832851885,-0.17237500564511138,0.4245783216697477,0.023381741054940775,-0.2048946300181512,-0.34739664066768544,0.1251444567112888,0.11135416852395054,0.36989386247277545,-0.39532585140229654,-0.2596384889628617,-0.09009886652715003,0.013460774779328031,-0.10075432970721743,0.1405402524651938,-0.5751079387608028,-0.5065007481824346,-0.07218809378248058,-0.056281005839349404
