,Occipital_Inf_R,Pallidum_L,Cerebellum_7b_L,OFClat_L,Calcarine_L,SN_pr_L,Temporal_Pole_Sup_L,ACC_sup_R,Putamen_R,Pallidum_R,Hippocampus_R,Caudate_R,Frontal_Med_Orb_L,Angular_R,Parietal_Sup_L,Thal_PuA_L,Fusiform_R,Thal_VA_R,Parietal_Inf_L,Vermis_4_5,Raphe_D,SN_pc_R,Occipital_Sup_L,Vermis_6,Thal_IL_L,N_Acc_L,Cerebellum_7b_R,Temporal_Inf_L,Temporal_Pole_Mid_L,OFCmed_L,Vermis_9,Parietal_Inf_R,Cerebellum_8_R,Frontal_Inf_Tri_L,Olfactory_R,ACC_pre_R,Thal_PuL_L,LC_R,Frontal_Mid_2_R,Temporal_Pole_Sup_R,Heschl_R,Red_N_L,Cerebellum_6_R,Cuneus_L,Fusiform_L,Thal_IL_R,Cerebellum_4_5_R,Cingulate_Post_R,Rolandic_Oper_L,VTA_R
Thal_IL_L,-0.20385560917605466,0.6906461200081664,0.26721308083375234,-0.1636400006099311,0.29500852515427806,0.4774000673649638,0.02647246518766058,0.34014925900003484,0.5732115553299962,0.4308681581522881,0.5802622427514726,0.5191566773602969,0.1585163001563951,0.3508568912219762,0.7052894452911748,0.4319802856666005,0.4811349998898305,0.38848975525313395,0.678199313918877,0.612743641615796,0.5833049462275688,0.4260361603702501,0.2843419765351035,-0.03600997078072017,1.0,-0.016202949336343295,0.0750261251850019,-0.06339505739825527,-0.005378051440416978,0.12642423613378873,0.1372566415145149,0.4784730042591597,0.06393298550581807,0.7021867904313552,0.008715706703128526,0.3146846683537015,0.3368499597975848,0.22473147584967082,0.5756905463049472,-0.038392265916250966,0.27967499196079804,0.3932364494401001,0.25713094220414906,0.10378339475292603,0.3687045198962082,0.5267266909884245,0.6856882044199334,0.5729167246148528,0.5705378831257866,0.3598432098888934
N_Acc_L,0.3546429636024648,0.02517640806454509,0.04349436095719593,0.191249289514978,-0.009964267501297365,-0.0505049609836273,0.2355606878613285,-0.22788861763226514,-0.06941841129278223,-0.03754352359489909,-0.13046835579889296,-0.09392012971844475,0.22758432480044935,-0.15672755452573403,-0.042658550023144164,0.08894495935757292,-0.1474192112387378,-0.07360066832019847,0.01813909313688146,-0.05538042496335348,0.08439737857343838,0.06266376989324345,0.047253353084802274,0.032418326822416854,-0.016202949336343295,1.0,0.36957069680561083,0.16370465851171118,0.08406548684400961,0.3656730273354088,0.061231524657659214,-0.0687140438489538,0.12904217788047936,-0.028040369993170153,0.6504272566210375,0.20463523994017474,-0.1751574127851487,0.012122898224762308,-0.0917491649279797,0.17010631137835622,-0.17726507229585964,-0.11374873879487281,-0.016675218029136036,-0.029931565962000865,0.07810710808300149,-0.12213041198809754,-0.16491909900298538,-0.20289865968411566,0.07382458938048643,0.006385622096756671
Cerebellum_7b_R,0.4614670031354984,0.08599674476328696,0.2428463535690583,0.1352047162212819,0.32404031929740335,-0.019895953850437336,0.10679811427540166,-0.3670710579767705,-0.22627449129273164,0.0734986802133092,-0.12163722892113243,0.16178458060159112,-0.16418213145401286,-0.19699323299366497,0.11256303625556066,0.020295004093730477,-0.055525235154111306,0.21544169141794514,0.11310526899952884,0.1856412547199145,0.022191243489882034,0.12260635948429492,0.18153784951274662,0.096248945063594,0.0750261251850019,0.36957069680561083,1.0,0.5537865595134628,-0.05598926234477497,-0.037401588456186935,0.3134857891139194,0.16113435838999107,0.487957808410022,0.2610841780932507,0.398349981455309,-0.17277205119524597,0.03829656013201393,0.11962932664902429,0.22363350652801395,0.41740217051892115,-0.2278791968418651,-0.045328877781445155,0.30912370330107874,0.09007258688892712,0.34397509614476396,0.053478714655333194,-0.1974120415987077,0.07917431117267548,0.10419386631756627,-0.038567993306240424
Temporal_Inf_L,0.5075100151039433,-0.09053533756583924,0.3357045982672592,0.4482200394410602,0.6653884828827634,-0.3361642906150514,-0.16243667276133553,-0.3904107317535265,-0.6270513357223982,-0.023056196102364614,-0.5685417117695004,0.17540673940347057,-0.5396530898904542,-0.15200003285806177,0.21856443761200411,0.06970503374678612,0.12384246135379226,0.31770168343632854,0.18841635893756328,0.39775192321841146,-0.056206343445575874,-0.20145842872101594,0.34479998102692183,0.4274309643056449,-0.06339505739825527,0.16370465851171118,0.5537865595134628,1.0,-0.17424025284784112,-0.4357496668427526,0.7773505468147304,0.4064324937282989,0.9025522980523221,0.23615232210855547,0.0831458364176033,-0.48198309035936904,-0.26764277478378085,0.28334773880610936,0.41244968964766243,0.6671246781222006,-0.39400370928476647,-0.4425447159645036,0.667776018357208,0.26686750599223125,0.75076913010394,-0.13013307578056635,-0.4049373435752675,0.18161170746265637,0.127952631011132,-0.2819005344238858
Temporal_Pole_Mid_L,-0.0005634664794108437,0.07501186915561092,0.00840040158328903,0.03618922757849369,-0.05573778293861809,0.17247623293146247,0.4003463287038243,0.477237726755227,0.36544892968796844,0.25431615293540744,0.2608999254595033,0.02243306004626532,0.32627048182218554,0.08107416039907268,0.16430342225264524,0.3961345783894671,0.100623512456029,0.2916170920039486,0.13947408107391526,0.0911139236357058,-0.34702247491230265,0.15903210567741766,-0.02763077158340261,0.2373578610493932,-0.005378051440416978,0.08406548684400961,-0.05598926234477497,-0.17424025284784112,1.0,0.3622045221597862,-0.048828139154382055,-0.14999971636690956,-0.24840064955665422,0.05927893107970554,0.06214346926073804,0.21915464794695252,0.40989299794024425,0.030845612470841763,-0.08502574705225974,0.28069967816409336,0.2288535466325873,0.18111639163696142,-0.008538691757302902,-0.07749256135502308,0.10310035100947779,-0.22763091793602347,0.2761411759739139,0.012888685363161794,0.30373242340368034,0.27765637209710475
OFCmed_L,-0.07886799031024114,0.2685127415727109,0.16533316865881317,-0.14867573621079594,-0.3148219844297646,0.2878492689953414,0.24199270085414806,0.13135452091556027,0.45217970312505434,0.15608422231833494,0.36052031424773995,-0.14782331600479945,0.9507841912991909,-0.015868120574938194,0.05670568469938495,0.10541917585588467,-0.18717561398806776,0.008379555231596105,0.19003843796635125,-0.17330601794980593,0.021712692536371755,0.1976525131865872,0.1439806823542846,-0.15331358810180024,0.12642423613378873,0.3656730273354088,-0.037401588456186935,-0.4357496668427526,0.3622045221597862,1.0,-0.3797069371697903,-0.467616666204738,-0.5117326045541888,0.16838703090501553,0.35862226644430734,0.799764144446307,0.2834949905173187,-0.18052226097161533,-0.38569030227228274,-0.3256136467575716,0.09209839704484636,0.3305199739735933,-0.4168829465745418,0.07352890466209935,-0.23149034430524582,0.06190921041877456,0.24468139820296197,-0.1466377718861311,0.39367230593754554,0.10977483745500423
Vermis_9,0.38507422753973614,-0.1453725534499588,0.44675976855228794,0.509229805822318,0.858164100022534,-0.35349245710708854,0.11566502620235336,-0.07380045459804753,-0.2992432403601134,0.15450121061422709,-0.4105548285437608,0.15843264485121203,-0.4755804803596772,0.31898185060153444,0.5306442436753765,0.293313731475785,0.45153601803696275,0.41943775092227753,0.48557453142029144,0.7006647414836075,0.18811958694983277,-0.4342721076711047,0.6316067828670884,0.7136967223687922,0.1372566415145149,0.061231524657659214,0.3134857891139194,0.7773505468147304,-0.048828139154382055,-0.3797069371697903,1.0,0.6024755827578391,0.7874517229963577,0.3589102589006557,0.06116116006786228,-0.34129036867951495,-0.17483658253907686,0.36778068544078174,0.5002825950048393,0.5344386650878494,-0.05602668331759867,-0.4829419656679374,0.7678674824567437,0.5468447495647663,0.7232793650960233,0.05471881195280902,-0.09453914398484206,0.5047254101540761,0.3183610687924746,-0.4132026172968236
Parietal_Inf_R,0.15301540200831718,0.1593289426602762,0.2336698763167138,0.2851571767406152,0.6883458901032791,0.0711859810852052,0.08193318091469136,0.17894201115979938,0.03916955503570902,0.25628482234693467,0.09737621041824099,0.44101493544946596,-0.4833107603906811,0.5760940276060703,0.7012174712805014,0.3592320588518249,0.6499285521390714,0.3353343412355559,0.6483997612320855,0.7753313365784423,0.3528601468332107,-0.059691816185609155,0.4370878956105491,0.36877654676590893,0.4784730042591597,-0.0687140438489538,0.16113435838999107,0.4064324937282989,-0.14999971636690956,-0.467616666204738,0.6024755827578391,1.0,0.5604934789935982,0.4577046616669464,-0.0729686543651184,-0.3162090710777085,0.04196633363969905,0.4697336878040454,0.7512361681275948,0.3646761554783165,0.0072575063942273005,-0.1283015458863861,0.7386072354242313,0.3540542712860819,0.6221123958339322,0.3244517795060927,0.3355434785182242,0.7085217280826445,0.2787605821734278,0.02666510209402789
Cerebellum_8_R,0.4411201818950551,-0.03874151202908249,0.2637421457158177,0.44634019449361667,0.654149969291038,-0.24445683649740885,-0.1624119349733862,-0.2790750434449413,-0.5819049080682601,-0.0014490802504276456,-0.5240269485426436,0.25242867550621195,-0.608065362088918,-0.0758289190565058,0.3000460448806678,0.07766799488627574,0.17774597463049552,0.272657232290032,0.23298270178148084,0.455056452736615,0.05249312858785489,-0.17183295251227435,0.28121146796347857,0.31522977963183135,0.06393298550581807,0.12904217788047936,0.487957808410022,0.9025522980523221,-0.24840064955665422,-0.5117326045541888,0.7874517229963577,0.5604934789935982,1.0,0.2300130563624928,0.01773254856391556,-0.45541925219040696,-0.2562133986236486,0.3802984833189635,0.5205106656102153,0.6001455751038678,-0.3403300103740362,-0.3892189952593834,0.712228479290788,0.18106419891053893,0.7580605800605125,-0.017972452537813766,-0.33471530172429226,0.2807729765781042,0.08707138130317432,-0.18573306219076038
Frontal_Inf_Tri_L,0.015715049407941502,0.6188800363991979,0.5490047435060234,-0.050765260709989685,0.5643633925981173,0.421368056213744,-0.0514835767444986,0.19726723864902562,0.4487823825288515,0.6402929058256573,0.5066246861450484,0.7285155820066821,0.16957413205224547,0.2229522702220093,0.8236065977559016,0.394923639819774,0.4662944204910618,0.6144041489741902,0.8414898840356346,0.7346349067898411,0.38322832426510384,0.31351853483344655,0.5163680646772753,0.13762574915152154,0.7021867904313552,-0.028040369993170153,0.2610841780932507,0.23615232210855547,0.05927893107970554,0.16838703090501553,0.3589102589006557,0.4577046616669464,0.2300130563624928,1.0,0.01857371437473736,0.2410580963480739,0.427665847878696,0.39587172075127885,0.7259499363035516,0.15276670497447675,0.008288426748778492,0.3481081263709273,0.4444196852378562,0.37643439462798944,0.6084702008779002,0.6145782360049573,0.625338151008489,0.7381697989261223,0.7856929606066428,0.2029600647999398
Olfactory_R,0.32087633262399795,-0.010628752488694153,0.05260315040770485,0.14786621599063507,0.0030415164611794047,0.008757263386928322,0.2947967329688257,-0.14353583630627267,0.01760862319858679,0.0021179283318697286,-0.01814241156727093,-0.15275577227713513,0.20328261268193507,-0.04297999112799697,-0.007063919778078675,0.13028969145948205,-0.10685711155021507,0.047655673886967814,0.05171570318884688,-0.010876956112951737,0.14572508778369234,0.025518212816776673,0.15126805122334755,0.10204606400207594,0.008715706703128526,0.6504272566210375,0.398349981455309,0.0831458364176033,0.06214346926073804,0.35862226644430734,0.06116116006786228,-0.0729686543651184,0.01773254856391556,0.01857371437473736,1.0,0.15295951747942435,-0.061764602280076415,-0.1277632874037611,-0.11701639492341005,0.12590130396099616,0.022027520898356603,-0.042661666447635714,-0.07420547241623668,-0.0026725676785238264,-0.018738035644325,-0.08269128283383091,-0.10649720556301365,-0.13335257863926112,0.11968656150844534,0.010305496090217284
ACC_pre_R,-0.26964385953098136,0.37836931233826904,0.12777110903924224,-0.1637326992808903,-0.28833514900995927,0.23303540853995883,0.08411113735000544,0.22402555536579563,0.5147184966393538,0.1853184651029993,0.38223732889802453,-0.04387748983210309,0.8299788150486702,0.03296082179130128,0.14702064654758595,0.13046702012024464,-0.023361756204336472,-0.002052582804921048,0.2552568429690193,-0.04871797706487278,0.2496853763149982,0.20525816538376887,0.0817032041243536,-0.18162068961574604,0.3146846683537015,0.20463523994017474,-0.17277205119524597,-0.48198309035936904,0.21915464794695252,0.799764144446307,-0.34129036867951495,-0.3162090710777085,-0.45541925219040696,0.2410580963480739,0.15295951747942435,1.0,0.23845457426247504,-0.18548068974043538,-0.2088378523501784,-0.4622742015859082,0.25926984564204947,0.32289099798976356,-0.3305074470221547,0.020452640320744266,-0.1737370570113192,0.14739242851374948,0.37952464778542716,-0.03641759542352941,0.47218196772683385,0.0824608186590918
Thal_PuL_L,-0.015109589111119806,0.4339393634751102,0.011335512551631313,-0.25143639373558613,0.04461689681153034,0.5415740999587774,0.14671228078309848,0.3445208074725285,0.5941161705575285,0.5113191369010336,0.6285461435606389,0.4153551996956114,0.30717326055485333,0.15571160030060668,0.31140091111799334,0.030787254336084074,0.14434028043401245,0.35679981147021855,0.3320471017818077,0.16816360464039048,-0.07335016419390133,0.3978489754764785,0.11342130342846775,-0.14346117642046527,0.3368499597975848,-0.1751574127851487,0.03829656013201393,-0.26764277478378085,0.40989299794024425,0.2834949905173187,-0.17483658253907686,0.04196633363969905,-0.2562133986236486,0.427665847878696,-0.061764602280076415,0.23845457426247504,1.0,0.18333990260306887,0.19240333313989044,-0.02906211394891123,0.18063284474054153,0.6129306245777556,0.035822991754220795,0.04536496897044323,0.02540927212809594,0.4369726127807416,0.5283608747636274,0.3284611796489303,0.3963084594893834,0.3921407577840027
LC_R,0.2462439875868398,0.15966628473657424,0.2711158461573168,0.17480691547003435,0.48708337448070244,0.24381007867088503,0.037814015985559876,-0.07423244354827005,0.06701774355946367,0.3163808661282536,0.1457270703513574,0.44582587940269935,-0.2028024544502389,0.18136046275469958,0.413936807709959,0.07934779873423208,0.25280218377342073,0.21692134125191567,0.4024274148856047,0.4421501193933941,-0.01236330074243832,0.08779155968663166,0.26580806694449294,0.09437386086118434,0.22473147584967082,0.012122898224762308,0.11962932664902429,0.28334773880610936,0.030845612470841763,-0.18052226097161533,0.36778068544078174,0.4697336878040454,0.3802984833189635,0.39587172075127885,-0.1277632874037611,-0.18548068974043538,0.18333990260306887,1.0,0.5243743733072239,0.29310373510907806,-0.13342534074022855,0.10901081924644221,0.39849675253545475,0.27355623049644817,0.43781660007354434,0.34527983973215165,0.249018050895238,0.5248384687225524,0.33274806802285617,0.14238792089039404
Frontal_Mid_2_R,0.17620787164540536,0.3721856645076358,0.32640813721603607,0.13580131982320756,0.6665607216302051,0.26885129496644555,-0.034888460933585476,0.20977316538864976,0.1816526599688221,0.5228150542126934,0.3051952718522092,0.8141930715599149,-0.39954599175391364,0.2085883596587933,0.7347263539812857,0.2751295528457487,0.5882608267098316,0.5059507909874587,0.637544626950499,0.7732664084957764,0.2724495066968651,0.17909092139044394,0.26139809745307196,0.17800434509270766,0.5756905463049472,-0.0917491649279797,0.22363350652801395,0.41244968964766243,-0.08502574705225974,-0.38569030227228274,0.5002825950048393,0.7512361681275948,0.5205106656102153,0.7259499363035516,-0.11701639492341005,-0.2088378523501784,0.19240333313989044,0.5243743733072239,1.0,0.38573297466238515,0.023023809775736932,0.14825671192601406,0.6803454389122243,0.18503940316240192,0.6750843331154389,0.5077390958463814,0.4776298771631167,0.7930189741264047,0.44318853272005143,0.20811748094918991
Temporal_Pole_Sup_R,0.45371546179545374,-0.05729228764993453,0.10872047829266313,0.35992429986874336,0.4776870329145183,-0.11459789092395122,0.09739151251954907,-0.038289921049325895,-0.3164591535515055,0.16899198002777274,-0.2470101579066191,0.23714381932757206,-0.4486570753714907,-0.09507116585970646,0.20330876073628562,0.25449357775081,0.14887369626743824,0.36097088581225245,0.13791080472230052,0.33357809886529505,-0.2063025909478921,-0.01591769266921438,0.10795137370284517,0.3295702680970329,-0.038392265916250966,0.17010631137835622,0.41740217051892115,0.6671246781222006,0.28069967816409336,-0.3256136467575716,0.5344386650878494,0.3646761554783165,0.6001455751038678,0.15276670497447675,0.12590130396099616,-0.4622742015859082,-0.02906211394891123,0.29310373510907806,0.38573297466238515,1.0,-0.13965105198233854,-0.23895743127962418,0.5146112666143906,0.03285999800901968,0.565702610928339,-0.17819471976983714,-0.17196837642178006,0.19028386947472326,0.11910555154553684,0.08133498985908545
Heschl_R,-0.23344088703224755,0.1676020370871732,-0.0931362330743553,-0.17420425961499356,-0.07375378443099678,0.12166978629412475,0.25349429275405627,0.500017331707533,0.5145069223812383,0.3236290297111532,0.32948584528468144,-0.0027754985956636876,0.11016145148299161,0.29620811362208666,0.10622889859092483,0.19675409536751098,0.2865073506412812,0.13031810700943264,0.03318352790469319,0.11013127081717954,0.19126577615294668,-0.0017188616918261267,-0.07978600060678724,0.029088618439167192,0.27967499196079804,-0.17726507229585964,-0.2278791968418651,-0.39400370928476647,0.2288535466325873,0.09209839704484636,-0.05602668331759867,0.0072575063942273005,-0.3403300103740362,0.008288426748778492,0.022027520898356603,0.25926984564204947,0.18063284474054153,-0.13342534074022855,0.023023809775736932,-0.13965105198233854,1.0,0.217215646026405,-0.12249581945180252,-0.09253206739211349,-0.22483803635143512,0.14343642125931502,0.40050080704694446,0.1689401175237224,0.14251344845950978,0.0647058413806824
Red_N_L,-0.10660098106518588,0.7179949589217743,-0.09194380392894468,-0.4262742844517697,-0.20159835735531076,0.7909839113322025,0.018640445878070924,0.36723961205387984,0.6667119169114117,0.5141841177249495,0.8057724700303608,0.49866042334518934,0.39354650401183267,-0.1020742349794824,0.1319358099964735,-0.06566598878923155,-0.033208025084642746,0.2592277782005454,0.09956539971862395,-0.06734723292499466,-0.057724145663063935,0.7469155534516093,-0.24461853973069916,-0.5393192634041447,0.3932364494401001,-0.11374873879487281,-0.045328877781445155,-0.4425447159645036,0.18111639163696142,0.3305199739735933,-0.4829419656679374,-0.1283015458863861,-0.3892189952593834,0.3481081263709273,-0.042661666447635714,0.32289099798976356,0.6129306245777556,0.10901081924644221,0.14825671192601406,-0.23895743127962418,0.217215646026405,1.0,-0.25613573739553797,-0.2755568748439037,-0.1640908516420896,0.582739384850229,0.5612465637751699,0.21023854087512006,0.23221006122937057,0.6412224572180266
Cerebellum_6_R,0.35446390213982637,-0.022617141937500602,0.3679186542818067,0.43613325074433584,0.8379817243281303,-0.1158197721030921,0.043175877232712066,0.004330414037404571,-0.17719717258704268,0.2129763039770344,-0.1403477190389483,0.41911522901151016,-0.46925397776645994,0.3461566856988966,0.600912116364951,0.20410131145538463,0.727775439902409,0.351422894984379,0.5496865042912598,0.7325918009954693,0.1536494524444921,-0.2041420752683878,0.5147616495311862,0.6077718854479169,0.25713094220414906,-0.016675218029136036,0.30912370330107874,0.667776018357208,-0.008538691757302902,-0.4168829465745418,0.7678674824567437,0.7386072354242313,0.712228479290788,0.4444196852378562,-0.07420547241623668,-0.3305074470221547,0.035822991754220795,0.39849675253545475,0.6803454389122243,0.5146112666143906,-0.12249581945180252,-0.25613573739553797,1.0,0.5017468369417983,0.7631582856514255,0.25207219785322854,0.15636854175601853,0.6358758956502144,0.3132176754953573,-0.1350544851257678
Cuneus_L,0.18083998056117034,-0.18731827257008657,0.5354566366904678,0.30278916269364303,0.6858358816833249,-0.18174117021417968,0.20468085558364438,-0.18903751082792775,0.049088262685393305,0.12583868701312517,-0.050737404699179395,0.03782799317827605,0.04854175249777843,0.6334621168555805,0.48240022320979514,0.05482397543028926,0.5041232957411278,0.11855246487017113,0.5747325374939015,0.5090248090034922,0.23029607250316278,-0.4244369570315001,0.9114591039314102,0.628661534708388,0.10378339475292603,-0.029931565962000865,0.09007258688892712,0.26686750599223125,-0.07749256135502308,0.07352890466209935,0.5468447495647663,0.3540542712860819,0.18106419891053893,0.37643439462798944,-0.0026725676785238264,0.020452640320744266,0.04536496897044323,0.27355623049644817,0.18503940316240192,0.03285999800901968,-0.09253206739211349,-0.2755568748439037,0.5017468369417983,1.0,0.30783369453160186,0.3026692155710605,0.16466522328303443,0.5042090189139538,0.3515293554538912,-0.4288278526332052
Fusiform_L,0.21932020753891857,0.2879782850168239,0.4910857156944456,0.29490921925692476,0.7296582558928932,-0.006092770734291703,-0.1419904772510767,0.040974362603303505,-0.1839011317106943,0.26425025061098106,-0.12489798023317637,0.46608680671386193,-0.27762634261315944,0.11748119425528247,0.678801351208317,0.44769239964762675,0.4682419827178348,0.5320571248442839,0.6098455291395993,0.7557032112959898,0.11352839246023852,0.031950329085547034,0.443062329719714,0.42021669096448566,0.3687045198962082,0.07810710808300149,0.34397509614476396,0.75076913010394,0.10310035100947779,-0.23149034430524582,0.7232793650960233,0.6221123958339322,0.7580605800605125,0.6084702008779002,-0.018738035644325,-0.1737370570113192,0.02540927212809594,0.43781660007354434,0.6750843331154389,0.565702610928339,-0.22483803635143512,-0.1640908516420896,0.7631582856514255,0.30783369453160186,1.0,0.09708206799935522,0.15735943993151047,0.5481018069709561,0.49949979025853364,0.010601048530919557
Thal_IL_R,0.04393242228289669,0.46009703937656404,0.26171117481608525,-0.13047671305586866,0.3545520396954113,0.5400559001836676,0.03845229764653425,0.19242937535770904,0.517041361971986,0.5380659253465914,0.6008486554882568,0.6646765180238037,0.10311506584491618,0.2672569612098302,0.4798641803025372,-0.18985982885530958,0.3978781973312921,0.20858043395580103,0.477823480322976,0.3497181379113885,0.34679792565058165,0.24545189760348615,0.2614825354823286,-0.16977957256015455,0.5267266909884245,-0.12213041198809754,0.053478714655333194,-0.13013307578056635,-0.22763091793602347,0.06190921041877456,0.05471881195280902,0.3244517795060927,-0.017972452537813766,0.6145782360049573,-0.08269128283383091,0.14739242851374948,0.4369726127807416,0.34527983973215165,0.5077390958463814,-0.17819471976983714,0.14343642125931502,0.582739384850229,0.25207219785322854,0.3026692155710605,0.09708206799935522,1.0,0.605272877329655,0.652115536991815,0.36190305623214664,0.20759625924247335
Cerebellum_4_5_R,-0.27850832227271705,0.5603108676626738,0.22232085856692138,-0.28578690954834335,0.19228358915797278,0.5545688270144975,0.21911119692375514,0.5587292924124272,0.8283688814704888,0.5529495395200332,0.8540170064169889,0.549182423793686,0.3309107032540146,0.47886491112812085,0.6773393344196167,0.40769266622613765,0.6125948208415489,0.33876676719254956,0.6456912682584616,0.5584687380563783,0.354407188885384,0.37505730722990993,0.19254413209124718,0.008816684311482515,0.6856882044199334,-0.16491909900298538,-0.1974120415987077,-0.4049373435752675,0.2761411759739139,0.24468139820296197,-0.09453914398484206,0.3355434785182242,-0.33471530172429226,0.625338151008489,-0.10649720556301365,0.37952464778542716,0.5283608747636274,0.249018050895238,0.4776298771631167,-0.17196837642178006,0.40050080704694446,0.5612465637751699,0.15636854175601853,0.16466522328303443,0.15735943993151047,0.605272877329655,1.0,0.6721217258062567,0.5554361439362717,0.39053712855539896
Cingulate_Post_R,0.04877326645258165,0.3255567483303794,0.42928144542755725,0.11510813257723826,0.7407925469170795,0.3200578321486409,0.18871589283948728,0.3585892962193868,0.40421621304172434,0.5629979775475367,0.4604115049898268,0.6636537845425688,-0.13474602408579905,0.563337625384919,0.8621056276942114,0.33182161904733903,0.7326826698536943,0.48023332566697824,0.7817555569811583,0.8458903953794544,0.28544689108072474,0.03902725358124082,0.5410191050081775,0.3698675846051943,0.5729167246148528,-0.20289865968411566,0.07917431117267548,0.18161170746265637,0.012888685363161794,-0.1466377718861311,0.5047254101540761,0.7085217280826445,0.2807729765781042,0.7381697989261223,-0.13335257863926112,-0.03641759542352941,0.3284611796489303,0.5248384687225524,0.7930189741264047,0.19028386947472326,0.1689401175237224,0.21023854087512006,0.6358758956502144,0.5042090189139538,0.5481018069709561,0.652115536991815,0.6721217258062567,1.0,0.5393081182315627,0.08743800727972871
Rolandic_Oper_L,0.013095881835115208,0.4774976508261762,0.45272061558762283,0.10372020199891471,0.4156399240384162,0.2724571530411476,0.08894726551624732,0.2913423351793873,0.45171174258185043,0.5452111205430478,0.40472515530790326,0.43229286755068036,0.3765020743161388,0.24385904819000984,0.7067922098496391,0.4668446229835173,0.3638944543152935,0.5379479988740163,0.7824401380064246,0.6069375734418292,0.28849931129953404,0.15629300112222502,0.5153706681837379,0.22257666380265595,0.5705378831257866,0.07382458938048643,0.10419386631756627,0.127952631011132,0.30373242340368034,0.39367230593754554,0.3183610687924746,0.2787605821734278,0.08707138130317432,0.7856929606066428,0.11968656150844534,0.47218196772683385,0.3963084594893834,0.33274806802285617,0.44318853272005143,0.11910555154553684,0.14251344845950978,0.23221006122937057,0.3132176754953573,0.3515293554538912,0.49949979025853364,0.36190305623214664,0.5554361439362717,0.5393081182315627,1.0,0.10482029637720376
VTA_R,-0.1028393980450287,0.5335167296645955,-0.27976640086334903,-0.2499904621551549,-0.21861636502205886,0.7610385273546154,-0.002845968387245246,0.24318494980244273,0.38341202808148395,0.3220796397759901,0.5756264894884355,0.42563196923016755,0.1497354488427577,-0.16981888495016037,0.1061871713051331,0.17284672788289496,0.013245097739891307,0.14469558926257584,0.059841982265307084,-0.04098436956965371,-0.042338652226837394,0.7889092582965973,-0.32278564121595177,-0.4742373252513911,0.3598432098888934,0.006385622096756671,-0.038567993306240424,-0.2819005344238858,0.27765637209710475,0.10977483745500423,-0.4132026172968236,0.02666510209402789,-0.18573306219076038,0.2029600647999398,0.010305496090217284,0.0824608186590918,0.3921407577840027,0.14238792089039404,0.20811748094918991,0.08133498985908545,0.0647058413806824,0.6412224572180266,-0.1350544851257678,-0.4288278526332052,0.010601048530919557,0.20759625924247335,0.39053712855539896,0.08743800727972871,0.10482029637720376,1.0
