,Cerebellum_6_R,SN_pr_R,Thal_PuM_L,Frontal_Inf_Oper_L,Red_N_R,Thal_MDl_L,SN_pc_R,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_9_R,Thal_VL_R,Occipital_Mid_R,Supp_Motor_Area_L,Thal_IL_R,Thal_MGN_L,ParaHippocampal_R,SN_pr_L,Cerebellum_10_R,Vermis_1_2,Precentral_L,Cerebellum_3_L,Parietal_Sup_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Occipital_Sup_L,Lingual_L,Parietal_Inf_L,Rolandic_Oper_L,Temporal_Mid_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Supp_Motor_Area_R,Cerebellum_3_R,OFCmed_L,Occipital_Sup_R,Postcentral_L,ACC_pre_R,Thal_MDm_L,N_Acc_R,Cingulate_Mid_L,Vermis_9,Angular_R,Hippocampus_L,ACC_sub_R,Precuneus_L,Temporal_Pole_Sup_L,Fusiform_R,Caudate_L,Rolandic_Oper_R,Temporal_Sup_R,Cingulate_Post_R,Paracentral_Lobule_L,Thal_VPL_L,Frontal_Mid_2_R,OFCpost_L,Frontal_Inf_Tri_L,Lingual_R,OFClat_L,Thal_AV_L,Temporal_Pole_Mid_L,ACC_pre_L,Thal_VA_R,Thal_MDl_R,Caudate_R,Vermis_8,Paracentral_Lobule_R,Temporal_Pole_Mid_R,N_Acc_L,Olfactory_R,Fusiform_L,VTA_L,Frontal_Sup_2_R,Frontal_Inf_Tri_R,Vermis_3,Thal_MDm_R,Calcarine_L,Thal_PuI_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,ACC_sup_L,Thal_LP_R,Frontal_Med_Orb_R,Postcentral_R,Temporal_Inf_L,Thal_VA_L,Vermis_4_5,Rectus_L,Cerebellum_4_5_R,VTA_R,Thal_LP_L,Thal_MGN_R,ACC_sup_R,Raphe_D,Pallidum_L,Cerebellum_9_L,Cerebellum_Crus1_L,Angular_L,Cingulate_Post_L,Parietal_Sup_R,Cuneus_R,Olfactory_L,ACC_sub_L,Precentral_R,Cerebellum_8_L,Thal_PuA_L,Cerebellum_Crus2_L,Red_N_L,SupraMarginal_L,OFCant_L,Cuneus_L
Frontal_Inf_Oper_R,0.5572511702878068,-0.09659994586248649,0.5507226573050834,0.7219291901204767,0.5139768028907963,0.08825553087592533,-0.0715597277388748,-0.5732251415381927,0.4115677400460624,0.38657346928589376,0.36386818427057277,0.28719243099314645,0.5881492971035824,-0.0842426763181293,0.01037780540382965,-0.036283743600740964,-0.22201252534085547,0.19477646436697887,0.5873980810423326,0.44935102487530165,0.014965971725242645,0.043817238713608,1.0,0.5822824247082925,0.1207317615761601,0.5570422727454413,0.2920880871710794,0.6021010175801915,0.2638681454739483,-0.0695625219087672,0.4945465523650882,0.34978036709351384,0.2217343743911623,-0.15402831719294227,0.5530564909497645,0.3573141336745222,0.7231939859024872,0.23712236757110158,0.5411449859097914,0.490164773817189,0.06218877925374866,0.24110570766704745,0.4166507024066093,-0.06739248333951617,0.5317203006687395,0.16081007246956464,0.26625963233612954,0.25986982028467914,0.7133955963282346,0.47253997016175014,0.55932825026049,0.12599736768152342,0.48726262431594897,0.7727600204376315,0.08136175644209678,0.621359332693734,0.3763412336651413,-0.3529147140697638,0.08303768093812189,0.6304035474706242,0.3223209304941064,0.08689875841208147,0.06562789832819592,0.5646160586933523,0.252687324198846,0.2287430233319667,-0.3894903055226673,-0.10802718445773846,0.2779727053174977,0.3786692243136849,-0.21064671402076818,0.06229229361962701,0.8403228261681482,0.04791170080185716,0.0963715108322074,0.4088841299344059,0.5409011920790626,0.17237403482564367,-0.17266383584942505,0.4617612359948277,0.22841085373412762,-0.46271724102754297,0.31057410217880527,0.044033148470402475,-0.10328269305090056,0.3331956883072254,-0.27159591959711565,0.27408162852836404,-0.126344824281664,0.3737119925925957,-0.1649828602754261,0.7609412368420152,-0.23435059634325,-0.059978513657038324,0.3644715485579255,0.516483579287434,0.49853952034115007,0.22999666818850106,0.4753150392024312,0.6875376556221812,0.19862817316421252,0.004954676453623162,0.6082821250655828,0.20597072627966556,0.5530549105689764,0.35270444242397103,0.49282354920484134,0.11607760160906391,0.017427730508134263,0.4781165042991002
Frontal_Mid_2_L,0.39471291642070655,0.30098861956909284,0.4756920175795638,0.6937946769642,0.24523963030732798,0.472482559955064,0.15771567569079384,-0.21575957730918705,0.1427276144391886,0.3223931934578189,0.4272039873678774,0.05377387644586264,0.6366548403185093,0.3902422766234484,0.24243510263675216,0.3463136315658347,0.16842721453701862,0.2678999563076194,0.48093372937093193,0.6942807200053002,0.21021450370621908,0.18876170148568444,0.5822824247082925,1.0,-0.008918804006531745,0.41992700429961194,0.3232739327053625,0.5686563710671533,0.37568365114346436,0.32763474448024776,0.2635964394308741,0.6152805123930717,0.4941016867141349,0.061957005716883784,0.23325103004412615,0.6325385407157573,0.4114061696063635,0.6245103151320757,0.16184494936212546,0.5843139585340182,0.36778237698689076,0.27581785793086605,0.7367796658810518,-0.07140338949739736,0.45559100621583853,0.17690337974010567,0.3230331918057593,0.619761043785453,0.6218334621511139,0.29587072367451406,0.5766328134813898,0.2293255740645058,0.5627357812357252,0.7054359333429796,0.17604971919289641,0.5989606748911805,0.3311861527197973,0.12993322918443412,0.34129984922561246,0.24170867334459362,0.2788399963965695,0.14608082853904614,0.4312230629987014,0.4805673811895484,0.20799685457771092,0.48625878654418253,-0.022744751538544158,0.3604019508279057,0.2757084986393059,0.530872926531984,0.2424520920138081,0.5566036361309684,0.6727597034501105,0.49465953291316567,0.4735219838140289,0.47032202760215286,0.6033274764699361,-0.15982157874361608,0.32870423475780547,0.4498992772252505,0.34663189157357077,-0.27860353727713466,0.2839300910129713,0.12068242393407973,0.2532229902347259,0.6380686890372462,0.2149791613163525,0.3333794073987483,0.3185996885037298,0.4862669620105354,0.34249358194217056,0.510847724451981,-0.36014863195513036,0.39946130909831323,0.46050701147643786,0.18720957049028336,0.44949397879032743,0.23456560162148793,0.0627247750547971,0.3893022141299846,0.532166043169149,-0.044562793112419834,0.46146951426654914,0.34929734274124213,0.3187658202100764,-0.053459877583654676,0.38790167959811644,0.3452598187174124,0.4796043798755544,0.19282799959698416
Occipital_Sup_L,0.32841016165426934,-0.05766593123670739,0.5182625076162611,-0.0835241678372032,0.26968112642488823,-0.441384601868208,-0.31970153502132,-0.11935736456709906,0.7707739309008463,0.1384509210172538,-0.05678179308725623,0.6793644565277502,0.42382875086837724,-0.4149399439482208,-0.6183221150132429,-0.3290855982755812,-0.42288253681245425,0.015749114223013658,0.3903491994495682,0.5399453673836389,-0.23705335926192864,0.2730669779179472,0.1207317615761601,-0.008918804006531745,1.0,0.6710048389326483,0.7083654569859138,-0.015891789497263154,0.23565296253866924,-0.21892712513569257,0.7846749503026137,0.36168008701593213,-0.03466786629736948,-0.5200478401087019,0.7458559355654037,0.5101734822367019,-0.12977863465098383,-0.05971082491395831,0.24357943051809347,0.4217933732167152,-0.3773805305417217,0.6705151452711994,0.20379579088635555,-0.4886493779442282,0.7527571604835763,-0.4399318334716874,0.05144612407284546,-0.08450066704075983,-0.05089342632901747,0.3576302047077402,0.133766584530801,0.6851416696459874,-0.18763735875456491,0.08334448763140069,-0.4348886526607209,-0.23068896545572398,0.3551797533278868,-0.26423485409918973,-0.20977349598799633,0.2601266058264449,-0.28249659531260995,-0.34864164703508316,-0.17456051360540703,0.13666057751463498,0.2305334289330105,0.5844342901289377,-0.28353706548355984,-0.11576519080399143,-0.05823538309659052,0.01476010751498346,-0.23054905650051602,0.08343159043287579,-0.12590589965920637,-0.18279871775642664,-0.04440116863550601,0.5613294780432488,0.34038251006267356,0.10401457287576729,-0.06896225090114542,0.0037504594628018258,0.5486371742657054,-0.14611078968977032,0.5646111370697855,-0.2927100089533554,-0.4589582470566282,-0.022928112303098346,-0.5553643033530318,-0.09025074845747279,-0.353929906151163,0.5131543956490965,-0.5925995163868143,-0.08362720116568825,-0.4316594348851723,-0.5572977428918342,0.09047957649405856,0.2489801292661084,0.6351126435154598,0.2421204528834152,0.18426371396159852,0.6075329520964502,-0.313142160414725,-0.4407253667430832,0.4964235929956473,-0.07490659833569395,0.36140312684427867,0.09902250311081964,0.4954361803018825,0.6148080927087622,-0.19615185488858267,0.7857337921765964
Lingual_L,0.694516328155269,-0.013589116179936026,0.7968027501438111,0.3502912778283183,0.6656275135226183,-0.05501795738055092,-0.013543913836723227,-0.1878613426009514,0.6383280014315115,0.6438099398733643,0.4294462841756979,0.43677874050511756,0.6662249195425148,-0.04599300376465669,-0.2699214854135642,0.005708587168785822,-0.28766873074202265,0.4259198044892398,0.7697310815716971,0.6591832554695949,0.07144849250897255,0.07099117521505961,0.5570422727454413,0.41992700429961194,0.6710048389326483,1.0,0.49230296281285046,0.41181084991602157,0.4801449512572198,0.030648446249118118,0.8066964284878293,0.5283373012331738,0.3879783341866882,-0.3492972610144464,0.7234007666450221,0.47485480311819267,0.2224479872520467,0.33244582108833337,0.5564177310380231,0.6735414629304687,0.016279386143148843,0.5974343760277291,0.5617098372431617,-0.36122524428031566,0.8604993337546288,-0.1155662025688456,0.4996123150701708,0.31257626508154984,0.3620032183027066,0.6922430863968783,0.5897208483022612,0.5870531189025047,0.2745974090627527,0.4392625043241238,-0.19398016913403984,0.21575294382686236,0.7981559300199262,-0.17784857083363567,0.18751642887799078,0.4578937942994312,-0.020922961859030018,0.06970430966267241,0.15605805039981227,0.4661170405903175,0.5275160121313837,0.6038215867059029,-0.2659880051858628,0.042123436871319135,0.22661669365598502,0.42856216592429075,-0.17587111639562392,0.20980279589300135,0.3078838214181264,0.19381354216571467,0.2714839256379501,0.8874885674861205,0.6225074287966628,0.38204897832055484,-0.025957082652046506,0.4282570144346705,0.4852128592475257,-0.338221251964895,0.5577347971170183,0.005764650814338525,-0.12934141878103642,0.4905740619510444,-0.4429227442011056,0.3513247867405004,-0.20940768876829427,0.6188907586524229,-0.27218964374332877,0.4723942356614144,-0.25075468337906265,-0.3583041534558849,0.6223762475019815,0.4823161688401132,0.61719821595867,0.4503867261258392,0.24620872387016718,0.7018812087079668,0.0934113071065542,-0.3220107723933162,0.6526821862591841,0.4078818348962497,0.6677673327878958,0.3753627318664764,0.7860009837245847,0.5153806068779275,-0.036863482918581096,0.7842791331918514
Parietal_Inf_L,0.18206560188032395,-0.04451317051249394,0.3949296778630437,0.27187749978601083,0.08051570022806963,-0.30278034845755547,-0.46103021759880414,-0.4433713151762733,0.792975277409881,-0.19980312494249947,-0.2066487945971952,0.5889067847276142,0.4948693673695134,-0.39755066720343873,-0.5130915964421628,-0.30302948441937805,-0.31388374169326355,-0.28195489361017806,0.29120676285989155,0.7056219743349963,-0.3175502251185822,0.5734910107517353,0.2920880871710794,0.3232739327053625,0.7083654569859138,0.49230296281285046,1.0,0.21228436816667023,0.1755182712940862,-0.16950455913534104,0.6800753628192329,0.4587268313138205,-0.06857923300820701,-0.43974115153741195,0.6813823188019034,0.8367902864153075,0.08716887606458282,0.0024494400755081234,0.028807635930834324,0.4192483923065589,-0.3238598529942821,0.6626800027741852,0.29163150659714326,-0.43186926320274854,0.7576081155787078,-0.38398532141853575,-0.19433944612242016,0.029890563140070426,0.19609457832633168,0.10411187437140788,0.15999704971809062,0.5784916621020987,-0.06896537932954748,0.2749954718122036,-0.3427256995213948,0.05451004195563393,0.04872649374470189,-0.3131100941114824,-0.31927701595375735,0.27451752007583197,-0.12296330023549282,-0.5430729991289421,-0.15052798928107874,0.15584037125539676,-0.11934336341904866,0.6497817074961165,-0.3515064350857382,0.04687980436738305,-0.03663678802686877,0.05613236359202712,-0.1744726919248805,0.10491013173748694,0.15133226746039236,-0.20006478019792695,-0.08275661826358353,0.33903459209896003,0.39961368541163644,-0.37166584562269944,-0.07780107081419374,-0.007399256306636775,0.6503548912391413,-0.2595469369455482,0.504987530599376,-0.31173795989534697,-0.45904940815108486,-0.026906190494590875,-0.3692085298291076,-0.18134275351497062,-0.241426754484057,0.5005483118786029,-0.48051867545137533,-0.04649355186098819,-0.6446829119919883,-0.23697535642049936,-0.15706009479754518,0.17615116562628153,0.8655186234298325,0.09580087912229462,0.32862512321100995,0.7186106462325371,-0.18188051400609362,-0.3226688042559545,0.5266123145565484,-0.33165943124983494,0.18027872351373184,-0.1564794905456367,0.3697835103648673,0.6918689484428877,-0.03265345501094994,0.6204058341407677
Rolandic_Oper_L,0.5044425877623185,-0.025370358009935565,0.5390803471376581,0.7835569589962547,0.4323560401729458,0.451983835786836,0.16137568167125543,-0.1654681825939731,0.18833684183987243,0.3803407164123603,0.6217329182526338,-0.10125239397863964,0.34037019831459825,0.24375725800086717,0.4671002585623008,0.4166239691025117,0.27822065022013087,0.310023536052627,0.5537923291830926,0.3673373346694263,0.5040040752152858,0.177768789094927,0.6021010175801915,0.5686563710671533,-0.015891789497263154,0.41181084991602157,0.21228436816667023,1.0,0.3785087690652774,0.37423498935870153,0.18720777340418043,0.1041846713927867,0.41637997426884976,0.18662292057088528,0.09699820252378802,0.3591230929452743,0.49633060362032394,0.3847615286862991,0.13089301882243806,0.5307117905666295,0.4820354171675696,-0.016917807824010388,0.5406880042774235,0.22827475553641977,0.43998487868837316,0.3782642046685877,0.44596538568253064,0.5858944437276531,0.7301229857194782,0.44461501269797454,0.7275729484899933,0.12952820677295818,0.8011805660642803,0.304546641943632,0.2913437693694896,0.7265325890233565,0.37284457269622584,0.23960748308582544,0.3572391168364015,0.2339719088971158,0.4714316165200537,0.4127076145002989,0.4141537970873812,0.2780467229299836,0.21414577814017216,0.12944894399536175,0.0638060237965707,0.40011118898460935,0.5183066548180643,0.6244600796213243,-0.02458003130559988,0.13618942245480403,0.5391536867537511,0.30889371046665487,0.20661242552545322,0.31148795769649235,0.5916267393917534,0.01366519532324436,0.1431700232025863,0.5748862643455924,-0.0822675904702001,-0.0229027672735026,-0.014692419053033928,0.43379760126880784,0.29942004670565153,0.5489746754735124,0.13639898758028807,0.5822975058948623,0.11296038369257341,0.2238675673345871,0.19995873507282264,0.6117221802433099,0.022343291563093892,0.3582402891605917,0.420440796747655,0.33784584671982654,0.23503569644902125,0.4442602121688318,0.2975260516164085,0.27411310191307076,0.5927168846736875,0.22658526395061368,0.21762271800885194,0.3684847802323192,0.5999122215162302,0.18069152501909394,0.3621721835380956,0.42730066464491506,0.03217842358740061,0.11875934631989493
Temporal_Mid_L,0.5448462254645401,-0.06722716452695074,0.35136228951016285,0.495660837557302,0.19194886879434833,0.452828068734908,0.11278626861811625,0.14347717132164223,0.4104032049264223,0.4005322150717462,0.2924901736839613,0.19459832717311196,0.10332700140704973,0.011809802613501019,0.18867253420976873,0.39660908636967124,0.34857249458218986,0.05332261499191717,0.41868269706874933,0.207313305676885,0.28360762801272965,0.32192255281783516,0.2638681454739483,0.37568365114346436,0.23565296253866924,0.4801449512572198,0.1755182712940862,0.3785087690652774,1.0,0.24889928140633463,0.3402355151788674,0.0042446025007192275,0.33899699369369357,0.11534148925708182,0.3412954349928937,0.33768847012033604,0.5053420857311743,0.35784555080058855,0.007854364848747108,0.31909307766815526,0.34159810743311075,0.03239959425391258,0.3490773230465981,0.3659118104553397,0.31935271642447494,0.5481919145310675,0.4406938397993161,0.6702483946838069,0.2636043130581206,0.07795447636637902,0.5416891102658962,-0.023700253848240455,0.5123606525503176,-0.019605300648192683,0.29970207449303066,0.613367098686193,0.40079719114384454,0.10106563245069469,0.4417787800162687,0.39037359564300433,0.6054536475958219,0.3418273728060584,0.48934327628451957,0.26891341033883465,0.16493135557956762,0.08671326050949237,0.314220090057185,0.35069346643121146,0.1805810028016288,0.7756042755275194,0.1620520285712969,0.06722899216580007,0.20554732912090498,0.26962454289051024,0.25712789852166956,0.4516230346176701,0.4917823119906409,0.32119504885224054,0.14835274644325022,0.6663942938877973,-0.03136610008675405,0.21639857987634276,-0.22244481735154767,0.70022317672085,0.4770201540462076,0.5056541411079031,0.13043871746551247,0.41967646945703146,0.04359498916523303,0.14011325829114119,0.06926817329042181,0.4828963719632797,0.13928618361888526,0.27502229079688006,0.4139263366891764,0.6881289866398934,0.38443810893589647,-0.023164389891048454,0.2566533499467799,0.42646508381587117,0.3846292933904794,0.4205961549610282,-0.09413007667435894,0.4785713718287999,0.2847668941421928,0.5829298290662329,0.2890844765036941,0.4005855562475304,-0.015382667397929503,0.41646731514993585
Frontal_Inf_Orb_2_L,0.20889010765453989,0.3093641395541374,0.2254821910425653,0.07447353448811139,0.12363930696191931,0.5757670146653814,0.4226028284963048,0.34497278958034666,-0.3342093055787472,0.30803098963263725,0.5146317791092611,-0.2580463295643888,-0.04601363288840384,0.5794791655783139,0.5432718362826627,0.6207041103207468,0.6218207494411224,0.3918706682238095,0.18416394315502516,0.023932691279808998,0.6608106024494691,0.016863190714353427,-0.0695625219087672,0.32763474448024776,-0.21892712513569257,0.030648446249118118,-0.16950455913534104,0.37423498935870153,0.24889928140633463,1.0,-0.16467333737890094,0.0994011407981832,0.3946308911532204,0.4668976561091828,-0.35278327240287627,0.0014598235415631037,-0.0866658187227554,0.5051264464260021,0.00021111443071103169,0.1353731899415945,0.6340913428401298,-0.06467016412905387,0.5141975492358136,0.31350360682077005,-0.02903997402854356,0.3611309226830477,0.4752828304160172,0.4871648591632092,0.22415332621805611,0.2866018102158923,0.3031587862738499,0.06046041736197637,0.49710755644505794,0.035047561923395795,0.3922033082940597,0.20261852740376396,0.31648483253038073,0.7628012747559738,0.45919193963810484,-0.27755019596487895,0.16663142409122053,0.4805621703968754,0.5178927759320794,0.19455069722832782,0.260297719005151,0.14387076730688064,0.5748873245833471,0.5897503531711149,0.5684582538127209,0.47262163489928355,0.33347012935637493,0.4803584995778455,0.2044200598865428,0.3065471394043054,0.4358642892046339,0.1621653093944943,0.3180515782382178,-0.06827308721934461,0.538663983613384,0.0930459653849332,-0.11198565084155672,0.3821421887928188,-0.08423611739621675,0.3566296805239351,0.49025343458100656,0.5676055832000847,0.5994634510100291,0.5723691218022401,0.362212185770898,0.14327665046741414,0.525045632640271,0.18379439120668667,0.29084750687307476,0.5047982730347635,0.40815531746872385,-0.14592370938279964,-0.23640107393864698,0.2640370422781675,-0.2697458396824794,-0.25905283104542426,0.6014677970710294,0.26444426049753417,-0.1066362845915269,0.3635119912226679,0.17690718721415175,-0.2227093035699348,0.08633845737259777,0.15759851925554447,0.46519830357598135,-0.2764664910116114
Thal_PuM_R,0.5055594800410218,-0.09781007163664862,0.724623233651599,0.19961439149525922,0.566988702207372,-0.3320650926182612,-0.2547393742970411,-0.4172060320090331,0.7795244514315796,0.3468130946084718,0.12740990454729598,0.6363388579562872,0.6196174398344412,-0.384158562415039,-0.5023573906872846,-0.28265410646918177,-0.4659360880066856,0.124291442824211,0.600783243459877,0.6494463509303191,-0.24930945915894617,0.22648912147164274,0.4945465523650882,0.2635964394308741,0.7846749503026137,0.8066964284878293,0.6800753628192329,0.18720777340418043,0.3402355151788674,-0.16467333737890094,1.0,0.5026534006503144,0.10276593650088021,-0.5142572295221861,0.8150526813296769,0.5454143574971887,0.1265537992704013,0.058030065718379424,0.5268631935347592,0.5336361662987299,-0.3211666968665169,0.6461114143411284,0.4386313644451172,-0.5192083535023041,0.779756379376948,-0.38302077395776923,0.1949357920032098,0.02151633098042639,0.15671969140797973,0.48863294473542274,0.3846481193024641,0.6123852687770881,0.08222337685560505,0.4183056200356495,-0.3825898331732053,0.013815974871280778,0.5391501560166866,-0.36015965869834,-0.17143347166635273,0.37426010845946556,-0.21016400740141264,-0.2655511599852021,-0.12520271851614304,0.3710879691193834,0.20243139276865518,0.6107960701208058,-0.479212139968453,-0.1257319967867805,0.12333266051697547,0.19915327122854062,-0.314842744382164,0.1795338313693476,0.2321920616284665,-0.13330251878098265,0.04026608950848339,0.6585547852973902,0.5740693931788357,0.20490034336056712,-0.0867722433324465,0.12405501170572118,0.6271151570514164,-0.41111320213269237,0.6112980388081588,-0.22199011838628807,-0.4266434499470986,0.1318656744981589,-0.6041840972563354,0.036494366626984055,-0.35989891261310064,0.6412212754807218,-0.5809068214037845,0.21793901125288984,-0.4027417431779587,-0.5221860970003288,0.285560054521236,0.42899620397430105,0.7254892399590932,0.29683967566431113,0.2544125642019539,0.7778137302851605,-0.1604071233421614,-0.45457332554457414,0.6827393863015118,0.05897534759876963,0.57268995078602,0.25891800147849026,0.7364901614093854,0.5582450159096786,-0.16211048550110835,0.8561971683593507
Supp_Motor_Area_R,0.2931075459885136,0.4799000035575394,0.5579867501087129,0.14957006024163447,0.28051895817899947,-0.025088602233303288,0.049183541347831775,-0.2829428735583186,0.2530810645205819,0.2963254382764187,0.2093998455104558,0.271878898404028,0.8351234135252089,0.27420402869132154,-0.3324345833961747,0.012118115017715753,-0.24782523476290136,0.2275484858707912,0.3822631881900018,0.8251580887467107,-0.19603752498047067,-0.05297956617078788,0.34978036709351384,0.6152805123930717,0.36168008701593213,0.5283373012331738,0.4587268313138205,0.1041846713927867,0.0042446025007192275,0.0994011407981832,0.5026534006503144,1.0,0.3193195052768355,-0.34494793452384415,0.45940869804303586,0.5359334465395968,-0.07455409149609539,0.5108185375396467,0.4580082938408838,0.6100448286151434,-0.008529108643357253,0.7829725472483371,0.6485437635627894,-0.649957186641135,0.6214378148706815,-0.38027495899886077,0.26795509603188444,0.19321906170595213,0.33384391145764014,0.4992130512618885,0.20136284209839792,0.6115177420227546,-0.05687897672516638,0.6908327874803332,-0.26899399541302516,-0.05784045732966166,0.4557785001210305,-0.13498802000189802,0.07099902873893209,0.1847796808836521,-0.39549734886332194,-0.21886549151195098,0.1347849026897499,0.5533003774085857,0.3583760478873604,0.8724875276670976,-0.2745725038832593,0.09493728333551205,0.10719990778472273,0.0943468816477147,0.16624515129746692,0.4814432975228163,0.3523221539857771,0.3152985086931276,0.5042899043647117,0.6327350377139522,0.43236293301035705,-0.032058933241781086,0.007992245048008556,0.05662843236970339,0.8158133224723648,-0.5831785752283289,0.8577755303399707,-0.4702891087321867,-0.24560011827553738,0.4401540792474779,-0.20628986656763673,0.10716725255112218,0.1153164250785031,0.8138817066670901,0.03747772069002253,0.17592961239948143,-0.5708116692435828,-0.23743522646012596,0.4210585671623899,-0.061391780943303435,0.45526643537791356,0.3004462277049719,-0.14713131295606924,0.3713831644378616,0.0914987852444958,-0.6016753934761371,0.8163297836963798,0.23515563284956165,0.2834878314900154,-0.22591856948218172,0.5118103371632667,0.19241841449000982,0.47263840444950184,0.4495226050740901
Cerebellum_3_R,0.40330380592121745,0.31546215944871087,0.4099132335250809,0.23027597288042664,0.2770595085627854,0.41618922874007747,0.6023049529303911,0.19353385817419635,-0.13971678389404285,0.5006612579700057,0.5529301538888283,-0.18287661671999014,0.36595361013264305,0.49425000740076885,0.4308366689254514,0.5466598798411825,0.18010733278130153,0.4610174939581265,0.3962432846818078,0.3229024181142955,0.5339401654413515,-0.151390447414889,0.2217343743911623,0.4941016867141349,-0.03466786629736948,0.3879783341866882,-0.06857923300820701,0.41637997426884976,0.33899699369369357,0.3946308911532204,0.10276593650088021,0.3193195052768355,1.0,0.35981863259542174,-0.060078603171737466,0.15260917363768445,0.13082705747797374,0.5019703857354548,0.23537805265066816,0.5331246093065236,0.5196594784086042,0.08268850981699741,0.5895084892911352,0.05889393616021598,0.2913778067818367,0.24507033730628883,0.5968302566311595,0.47281186792521523,0.34609605089277123,0.4627027741949225,0.5491899827291215,0.22335201441943994,0.4581233213554431,0.28019395232710137,0.38119753610332224,0.2924885456511675,0.6124090940255206,0.4451346963868329,0.44257771307687727,-0.0073738018191649825,0.13904830421045922,0.44959511007379543,0.4000882838203459,0.3398368136682503,0.42163584091200584,0.2640715831008519,0.2680442843928064,0.15727729785467418,0.36815827346964286,0.4586918114948847,0.09402579085827167,0.4227210876746315,0.30311973073605086,0.5466600812461413,0.49299570765160156,0.4874398656824078,0.4569815460581092,0.16817363302148827,0.40923097195029584,0.405858928948193,0.042825691678226516,0.04153409599410198,0.1096993305929717,0.2509917358751826,0.3141863315128359,0.8170763078615076,0.29270562613921164,0.720581742359361,0.3841241075533376,0.2878133412650976,0.39326419481424985,0.4185138624958096,0.015344400503600596,0.2008609335544208,0.5219252821837252,0.04655873284003862,-0.03869145813714877,0.44936932725221085,-0.08657221303304,-0.023188882789501188,0.5995042322649635,-0.06569947438103282,0.21669061445289287,0.5184726550802146,0.41366985617018215,0.03491924468832638,0.36447028821815125,0.14806152989506086,0.29031224766729585,0.02135835606636067
OFCmed_L,-0.00019722696614632397,0.1669487704703252,-0.1864414147466788,0.05037111299395728,-0.2110697473921337,0.6224101045104977,0.4893746667964977,0.36560476179005513,-0.5120131650430085,0.03316095225945555,0.26540964907265907,-0.44605580222508734,-0.3812413425391919,0.49613462933024166,0.6523904207792591,0.7220012493646157,0.4695718586820389,0.12484853153897732,-0.19708697036188946,-0.3767481377994488,0.4930701449764244,0.004058696015170987,-0.15402831719294227,0.061957005716883784,-0.5200478401087019,-0.3492972610144464,-0.43974115153741195,0.18662292057088528,0.11534148925708182,0.4668976561091828,-0.5142572295221861,-0.34494793452384415,0.35981863259542174,1.0,-0.5386213929952484,-0.2743291533904088,0.11393403055995097,0.2948863350249546,-0.2780240349078113,-0.21041433938136309,0.625539595950274,-0.4879841836511937,0.14619321865388635,0.618676507860321,-0.3780160703705106,0.6403376268495037,0.256753511596487,0.3854206310473908,0.06614388480901333,-0.12852559091167895,0.04531793444501129,-0.40582863740666797,0.39114750692190386,-0.20818803240301645,0.7988091295412807,0.2775079503534111,-0.10484793494918555,0.5613495590672681,0.43541940498416754,-0.20690321294750438,0.4078367311918524,0.5878571649382079,0.4390878795050686,0.03616120675916899,-0.06979283107569635,-0.38741420993344344,0.6664338881743748,0.20244760150611377,0.2879971711080002,0.3493348160348549,0.24256530191959505,0.026179575320318133,0.09613553824399124,0.10968879897973763,0.30188362765365273,-0.23447681520164668,0.00959542930919669,-0.0603526445613304,0.24575357765645006,0.15231504495126116,-0.5090145875338261,0.4776359621306011,-0.5091214886434487,0.5444897410311613,0.6124901764608921,0.26540029932854065,0.8122996847813362,0.47465738348249287,0.5367674383949592,-0.2831876377878471,0.5974654126988753,0.10059825062173385,0.33617423806578256,0.5748637232537869,0.08934917831708741,-0.0762309070947627,-0.44484398821646426,-0.06230610776015049,-0.1588179131343598,-0.43704859281040465,0.5903773545791161,0.5218880583626001,-0.49583800687728175,0.2227264714533599,-0.10649469472284873,-0.051817095675729716,-0.2178183285771933,-0.17909134564050488,0.25215016755544095,-0.4637475761219883
