,Temporal_Sup_R,Raphe_M,Thal_PuM_L,Cerebellum_9_R,Angular_R,Cerebellum_8_R,Thal_IL_L,ACC_pre_R,Amygdala_L,Precuneus_R,Temporal_Inf_R,Postcentral_R,Frontal_Inf_Oper_L,Frontal_Sup_2_L,Frontal_Sup_Medial_L,SupraMarginal_L,SN_pc_L,VTA_L,Thal_PuL_R,Frontal_Mid_2_R,Cingulate_Mid_L,Cerebellum_6_R,Frontal_Inf_Orb_2_L,Thal_IL_R,OFCant_L,Thal_PuI_R,Heschl_L,Rolandic_Oper_L,Cuneus_R,Cerebellum_Crus1_R,Cerebellum_4_5_L,Vermis_3,Thal_MGN_R,Insula_R,Supp_Motor_Area_R,Frontal_Inf_Oper_R,OFCmed_R,Thal_MDl_L,Temporal_Sup_L,Lingual_L,Pallidum_L,Raphe_D,ACC_sub_L,Thal_VA_L,Calcarine_R,Temporal_Pole_Mid_L,Fusiform_L,Thal_LP_L,Paracentral_Lobule_L,Cingulate_Post_L,Frontal_Inf_Orb_2_R,OFCant_R,Vermis_4_5,Cerebellum_3_L,Thal_MDm_R,Red_N_L,Paracentral_Lobule_R,Cerebellum_3_R,Occipital_Mid_R,Cerebellum_4_5_R,Thal_VPL_L,Vermis_10,SN_pc_R,ParaHippocampal_L,Cerebellum_Crus2_L,OFClat_R,Lingual_R,Cerebellum_7b_L,Thal_VL_R,OFCmed_L
Temporal_Inf_R,0.7548090498735577,0.31734053958376557,0.6408062683123706,0.8143690765441772,0.18564352281015406,0.7466384541889065,0.1895396253836152,0.14274579277099478,0.7155570673295955,0.3426406778099831,1.0,0.23229804093307957,0.05912235119262028,0.03956685452617656,0.0890575347549352,0.005060894371564006,0.317787176654294,-0.009769261855162727,0.17756822034671946,0.1317487498443123,0.4503911855929271,0.6450729567220099,0.30469537972497085,0.3744899590780852,-0.02439276898241751,0.5747790396490389,0.24514034088559167,0.30854663487522127,0.045583611436775126,0.7080877822393148,0.5225233178114244,0.29747747471462965,0.15574693094734463,0.6058989331567797,0.18545079509714837,0.2948713862708732,0.015124475442658353,0.2932163143737315,0.19693477591685507,0.5495539948880245,-0.2166011533863091,0.3152907403183619,-0.0015621739791100546,0.28229640341458623,0.5225699676812289,0.21658547833416877,0.4658812877887946,0.3942639774724659,0.19985804096372636,0.49163503985402174,0.10472015648255253,0.0326887489722694,0.6059493493361416,0.3960833662436116,0.5072060069606421,0.5054486760180069,0.14846168833781834,0.5484510292671966,0.015503820130813747,0.6800532575335327,0.38143541552755555,0.3832557898624064,0.5764074127547006,0.62809545278304,0.4212527666036929,0.19529503080940921,0.7758788282809608,0.22344985608111034,0.7192152322237152,0.19740214026531597
Postcentral_R,0.633654427689509,0.6475746472790053,0.6016468896599946,0.25361917047550936,0.8797032799062194,0.26081222431890533,-0.5921550800139196,-0.24000216646110753,0.36846914595432423,0.6061390566473837,0.23229804093307957,1.0,-0.0679997908102469,0.17080021399914083,0.12217816770280805,0.21862194479805386,-0.04652755017910146,-0.025069418762242047,0.7548245465219435,0.5736369889364732,0.5689846808926659,0.31739172942580407,-0.08423611739621675,0.04435924766674414,0.25739591200294676,0.26222381745058254,0.36853016483707257,-0.014692419053033928,0.3975131185392202,0.3886941583053876,0.24166152326803234,0.049296800607899455,-0.25390027681050176,0.44337937102502156,0.8577755303399707,0.31057410217880527,-0.624972061729459,-0.32017870156820283,0.07991155118093089,0.5577347971170183,-0.5695641748494552,-0.5536138420696298,-0.7459033410525718,-0.5057889850579902,0.4724434571818025,0.14968759755678507,-0.13114889599415167,0.82629552543261,0.7406565132582822,0.3889890812491436,-0.11228698738663477,0.07927129588413319,0.16534146761467813,-0.31855804769923096,0.3248783406383905,0.49720661593646726,0.8144971557037854,0.1096993305929717,0.43597169842622163,-0.038829479297172044,-0.23328263895225035,0.24072141161170402,-0.06499955128587584,-0.14419797820714855,-0.2196915698399671,0.14788219092063837,0.42000056441910505,-0.35651221103240144,0.1428268157057657,-0.5091214886434487
Frontal_Inf_Oper_L,0.14121123633613653,0.13283277530713072,0.35795432610514205,0.20296802202410288,0.0035119718586164505,0.24165265294407387,0.31075396598556493,0.7424288634126112,0.10162749618295766,0.5423014178975532,0.05912235119262028,-0.0679997908102469,1.0,0.7496966168823818,0.6534332000225657,0.2880874691215055,0.22824046286476043,0.043072666383603,0.0475462577677874,0.4169224937709191,0.4221447619928901,0.44860219316825684,0.07447353448811139,0.08389201301458597,0.045847736462856004,0.24214329100786688,0.4107174957501619,0.7835569589962547,0.48580167853051354,0.04159330663147039,0.4320411358586262,0.24147406448041114,0.13527878492688056,0.5116094030638854,0.14957006024163447,0.7219291901204767,-0.0528712424261023,0.43868900543985834,0.760522727315422,0.3502912778283183,0.3983284393570354,-0.14577665190290726,0.30589746877732615,0.2677806501183194,0.3716370249487943,0.490515683657462,0.6151359813779119,0.18420401284437132,-0.1018801816879923,0.05785543741264384,-0.46932898767316805,-0.3561834321900828,0.40387599136084823,0.1894946811287895,0.14653910589112976,0.2559388742694075,0.08302487950825592,0.23027597288042664,0.004356830701928151,0.33698763769570045,0.6696529870485607,0.555116400867982,-0.021803950368758946,0.1931292230935942,0.35252925444082484,-0.5533449881237167,0.1507690578039399,0.5730809128326285,0.3245888704990662,0.05037111299395728
Frontal_Sup_2_L,0.08964219398157415,0.30316142024399517,0.28038092445220164,0.19105951329773357,0.17267033343307153,0.2368281345921655,0.007252221552492549,0.810211119236118,0.1714753952803511,0.6035933710361924,0.03956685452617656,0.17080021399914083,0.7496966168823818,1.0,0.8879542567400738,-0.04547075463521325,0.1740785053978288,0.023640159815874934,0.1965976261656787,0.7393768080400727,0.2962135606941224,0.35646317410785094,-0.1002028777031611,0.03309839136498682,0.21445091723946116,0.15628592525365081,0.3204576077626103,0.4309000508624473,0.629349751045766,0.060106731500514765,0.3651429253936878,0.17495371102572072,0.04664870207804245,0.5232144417725589,0.41115618815180766,0.8247194258304137,-0.3673751940578526,0.22869153916484086,0.4684236771260027,0.35645197947100593,0.19485227979372707,-0.3512873041232258,0.13950345107546122,0.0516792135578591,0.3021432337210836,0.663121476274038,0.39019219537685357,0.27127247619585126,-0.09581941017349123,-0.11379033216297135,-0.673763381458277,-0.4966531102056255,0.33933429302763796,-0.0950245895809053,0.1898083849930529,0.33809544788488755,0.22100564996567934,0.19593392094205148,0.22612306426817524,0.14985809084425275,0.36573965989305013,0.4625075997268481,-0.09194677616917211,0.0650327549114471,0.28431779049241807,-0.7489840033598022,0.1567362320866831,0.4592136861461353,0.1438122532016992,-0.07103209344206954
Frontal_Sup_Medial_L,0.15375943427574892,0.33712496601087283,0.28999251971651435,0.2899746747668559,0.0728780085835606,0.2927202126196339,0.12296553351256431,0.7003034892950679,0.20417010295879495,0.511689916710261,0.0890575347549352,0.12217816770280805,0.6534332000225657,0.8879542567400738,1.0,-0.0061662410505753905,0.15976187335486855,-0.02426864421667255,0.17274664231863543,0.8022885736181821,0.2920405007884901,0.3792651599585246,0.08263834448200563,0.05413982395962836,0.2668232517580074,0.17374632636783252,0.32501220510027146,0.4144221449156121,0.5339588971425584,0.12875478417917832,0.37617156922994954,0.21992253032069883,0.059785703193330875,0.5166227449848333,0.3597244071845226,0.7847858484548015,-0.30615942309709593,0.23779078660843372,0.4302891988139282,0.3253454434178496,0.22952110138793586,-0.2537652088176465,0.09963419049822649,0.06679151640960579,0.29711987275969354,0.5028026187101308,0.38786542378293143,0.20955617369700877,-0.04604494191056794,0.02007347882847131,-0.48476985502694053,-0.45088483623789755,0.39364148058303905,0.11527007564395468,0.15635491058792553,0.3577890821488804,0.18718477493005078,0.30603425850482474,0.20183320025068627,0.2056406431986386,0.47132473960483484,0.44212396697661893,-0.04281226577302139,0.0795247116839714,0.21003152578210713,-0.5569760867847938,0.19710091377766456,0.4114075242348716,0.2396365737202038,-0.006733776297810276
SupraMarginal_L,0.2482151010279687,0.28576083801143276,0.5083074102210912,0.08125679834161272,0.37499165674545365,0.04861544888706765,-0.10182455476811399,-0.08183389039620663,-0.041809946253137505,0.3942429343064618,0.005060894371564006,0.21862194479805386,0.2880874691215055,-0.04547075463521325,-0.0061662410505753905,1.0,0.12976985490282722,-0.04870725877622887,0.4232151785373297,0.022013577117838978,0.531576715427658,0.36607477752236306,0.15759851925554447,-0.20646511750624227,-0.05197763928255983,0.46127086324132893,0.5745797763740885,0.42730066464491506,0.43397016847128805,0.22134619294862437,0.2966309836582866,0.020968394681636977,-0.26031745711770266,0.2095928611597787,0.19241841449000982,0.11607760160906391,-0.03937048676149388,0.00502747372290769,0.6770442658463789,0.5153806068779275,0.0016339062403887459,-0.2804134690390733,-0.19730165564422208,-0.07773656129250373,0.47925725175721223,-0.0227938533474081,0.35733749676132015,0.38950991755544817,0.600822975196974,0.3729378408624464,0.14439414630856318,0.11082008223076503,0.16267286710173795,0.10957171049843588,0.016329375938506453,0.33045971576380306,0.44623788346051246,0.14806152989506086,0.35521120235886844,0.09396608286819087,0.31634010895734976,0.4795684598051026,-0.2007300978896831,-0.049130388602231206,-0.04153599002632696,0.1950865937441779,0.24124869101717453,0.12073233606071275,0.15391562152594537,-0.17909134564050488
SN_pc_L,0.08186518341718371,-0.010581408599370868,0.17149255383684558,0.1830453232129483,0.12428480534916446,0.3309568188554911,0.4102884467130986,0.14823231209797258,0.34311954426419977,0.31695263527958295,0.317787176654294,-0.04652755017910146,0.22824046286476043,0.1740785053978288,0.15976187335486855,0.12976985490282722,1.0,0.5354892753185776,-0.21869513584136013,0.03286372317028621,0.22485303266502468,0.3611610513837078,0.43953532335867457,0.48501229226137965,0.43953155078849276,-0.0004212758708364619,-0.025335866036982783,0.19831396327712927,-0.0598924171089309,-0.026798666916931464,0.6622567474017625,0.19974809123818338,0.4875659926795324,0.46487272939931085,0.20961677522272834,0.0202826840643858,0.2719074757449655,0.634240358946149,0.32993033281992307,0.11544788696147767,0.4088871483182933,0.0028528211783643144,0.24269263328258667,0.5433465713358409,0.306085607602951,-0.07763055455094922,0.6456740455735458,0.30539655867983906,-0.1106582867722911,-0.10417981603144996,0.2440045378189448,0.1873623573241064,0.5258822486193844,0.18244158218191917,0.6614563508052059,0.03552094590335193,0.13685279201030962,0.49618259958838745,-0.18797834255995455,0.46318148813844534,0.3074043269290954,0.3191420956535548,0.5638914172381172,0.6095768117237222,0.08707337202855009,0.0026212366427021227,0.2655827811221793,0.26067508464030137,0.2062716531834346,0.436836628600603
VTA_L,-0.10146136338179913,-0.26305508671390376,-0.04552549435328969,-0.02533455852931874,0.12296092579945354,0.23266663025830406,0.3916124192223402,-0.034509352836821786,0.26026795213053283,0.12484779515961829,-0.009769261855162727,-0.025069418762242047,0.043072666383603,0.023640159815874934,-0.02426864421667255,-0.04870725877622887,0.5354892753185776,1.0,-0.41385817307654466,-0.06714397837667335,0.024778150494322648,0.104920694685084,0.33347012935637493,0.5646486915866411,0.6434462208956128,-0.23678225094892785,-0.4213704738609995,-0.02458003130559988,-0.24488051650143758,-0.24894956003680418,0.29901920426980466,0.40565886831659576,0.6890850379161905,0.12021353730410372,0.16624515129746692,-0.21064671402076818,0.3023549106992052,0.6551961360293955,0.12289531459132699,-0.17587111639562392,0.5147552773296609,0.04772026469069386,0.19122426693908937,0.612311183918754,0.0668209851600806,-0.2493015202383075,0.39237207587928513,0.2392612397803637,-0.14791291350678748,-0.19780343355997312,0.4115549441782928,0.35159818779347984,0.309435649997486,0.023112376703410334,0.6488014103825913,-0.41122181079961406,0.0339061724298646,0.09402579085827167,-0.21320479468055065,0.05500347033693698,0.12446149761556793,-0.13012698281307356,0.3278488570218257,0.5027611352221143,-0.16417010632725945,0.06105549241009254,-0.0724083424193203,0.10366270875787513,0.15970215964841483,0.24256530191959505
Thal_PuL_R,0.5025494252443555,0.6103848657574819,0.6515266504584428,0.25863743319226046,0.706376196103612,0.1651170834666542,-0.7136835418647032,-0.05522543565260058,0.1480471081982203,0.5064970866395511,0.17756822034671946,0.7548245465219435,0.0475462577677874,0.1965976261656787,0.17274664231863543,0.4232151785373297,-0.21869513584136013,-0.41385817307654466,1.0,0.43728790469963136,0.5003718898129839,0.3293966275189495,-0.2771018302911135,-0.4376815618206072,-0.20871728345680904,0.6100254461897517,0.66053070562091,0.03885506227698096,0.684790036688421,0.5327469693631095,0.07712144890050399,-0.17218710543911855,-0.667064159794593,0.33851944708333903,0.5790559004481042,0.4130500880356042,-0.7601171468380633,-0.549086463167341,0.26228449609958915,0.7129635217366291,-0.7003283364954567,-0.4760118307640343,-0.6502795574472408,-0.6433599757249928,0.5720345895337535,0.32286650131136313,-0.08973258618343259,0.6303773666850179,0.7064747038115402,0.36114680409896266,-0.3874423236186356,-0.28076455573028986,-0.0025247827201538807,-0.36890900794404446,-0.08242253245146909,0.6674700742050391,0.6670424204919757,-0.03097608522600547,0.6332287580087201,-0.13063949130075675,-0.12972990967313114,0.44383235357572337,-0.36285901708162765,-0.39408297819559207,0.0894475395382152,-0.05817943878101163,0.44629306402649077,-0.11126918215954158,0.03811877690239156,-0.6762887934939963
Frontal_Mid_2_R,0.43315929301654543,0.602639460648294,0.45190905530466907,0.31227182991141583,0.4100815170052227,0.31328297889737167,-0.1891261796514964,0.35621621613572924,0.2980094790042577,0.6126440350844139,0.1317487498443123,0.5736369889364732,0.4169224937709191,0.7393768080400727,0.8022885736181821,0.022013577117838978,0.03286372317028621,-0.06714397837667335,0.43728790469963136,1.0,0.4641532169686628,0.35699053343303566,0.035047561923395795,0.09559593648419405,0.3808291780127004,0.1528844183198448,0.3983918932564678,0.304546641943632,0.5046904149507386,0.2221997891081211,0.3626203528766927,0.15532329633007638,-0.04987726263830692,0.574209493566579,0.6908327874803332,0.7727600204376315,-0.5134487419826863,-0.01091359890226073,0.24745685409984378,0.4392625043241238,-0.08308287418793688,-0.4546768586372788,-0.33345032998953966,-0.2388683309068173,0.3467174160098993,0.3907764542378533,0.11710409970299956,0.5178651331270574,0.3172996685642595,0.256464549131607,-0.40276407653448887,-0.22916830079624917,0.3409360819671601,-0.06889362857479757,0.23343453670741604,0.4682905546511762,0.49948360938950953,0.28019395232710137,0.279083473776451,0.11545291474078813,0.2248412763731879,0.40535272546774465,-0.049970078207079924,-0.05062303534144548,-0.05855555544742641,-0.29221261346791794,0.3318985606081149,0.03128224970927516,0.25120743568542847,-0.20818803240301645
Cingulate_Mid_L,0.7001197877104354,0.5702429357894102,0.7696987805144152,0.46179183154299447,0.5380539726978177,0.4848103690350631,-0.03237856171812644,0.1195058502864164,0.43868666742311785,0.6883114810314385,0.4503911855929271,0.5689846808926659,0.4221447619928901,0.2962135606941224,0.2920405007884901,0.531576715427658,0.22485303266502468,0.024778150494322648,0.5003718898129839,0.4641532169686628,1.0,0.5881725743124789,0.1353731899415945,0.16619272323751502,0.11778853468428337,0.4319590119299584,0.6230506324128569,0.5307117905666295,0.37814465661253405,0.457716075801721,0.649566411022907,0.32471400553322477,-0.021932549619550754,0.5949179675648139,0.6100448286151434,0.490164773817189,-0.2593375820960155,0.11258345658138559,0.537584417726189,0.6735414629304687,-0.16762870030514418,-0.27885426282553755,-0.34893074308236427,-0.053317743676507205,0.6067476125289804,0.20362230217873914,0.35997880275476146,0.6958141869817416,0.6874559392293127,0.6992051678995541,-0.03019721499806666,0.059560737437756396,0.5737862118845702,0.15622187158138162,0.3598518702826375,0.4908857487268859,0.6159090626353567,0.5331246093065236,0.20465108570030854,0.4206287135801566,0.38857677517790395,0.5758505215102669,0.1804655343410277,0.18898774461210469,0.034851415299397864,0.13741102734836885,0.5990823862831499,0.01940159211775688,0.5180722766083343,-0.21041433938136309
Cerebellum_6_R,0.6203477033504703,0.3441782491745489,0.6644527840986605,0.6321539749397471,0.41579091192347756,0.699595715080544,0.07505845974927422,0.3458925256937052,0.5112666257101527,0.6727023780452953,0.6450729567220099,0.31739172942580407,0.44860219316825684,0.35646317410785094,0.3792651599585246,0.36607477752236306,0.3611610513837078,0.104920694685084,0.3293966275189495,0.35699053343303566,0.5881725743124789,1.0,0.20889010765453989,0.12746504464802033,0.13758395819941321,0.6295639092881531,0.41510205981010717,0.5044425877623185,0.4900650626860841,0.7466748435489562,0.6098901002030335,0.22957040558493436,-0.00033338857637492056,0.6847329465022935,0.2931075459885136,0.5572511702878068,-0.23726087908074542,0.31842008559021157,0.5553959298560757,0.694516328155269,-0.06998750192847167,-0.03165567999434766,-0.0072711164638460755,0.2112128889778426,0.8350669132571693,0.42093074274827846,0.6971597646416297,0.513624223749558,0.2718396022215545,0.29376041368358924,-0.16134477485905205,-0.18770156091281312,0.5183449278362644,0.24511877422710446,0.4429183464297865,0.4904193374362736,0.31257049393607256,0.40330380592121745,0.24252655929079414,0.5440130163310487,0.4726480170435437,0.65455975611477,0.23981025377805623,0.42506167242884885,0.5304153681736742,-0.16827981856970695,0.6197377446240037,0.5428345257987441,0.5103249649452778,-0.00019722696614632397
Frontal_Inf_Orb_2_L,0.2866018102158923,-0.0692272685688459,0.2254821910425653,0.30803098963263725,-0.06467016412905387,0.2611868012561779,0.5148691143289584,-0.0866658187227554,0.3522457424183265,0.12631343549971866,0.30469537972497085,-0.08423611739621675,0.07447353448811139,-0.1002028777031611,0.08263834448200563,0.15759851925554447,0.43953532335867457,0.33347012935637493,-0.2771018302911135,0.035047561923395795,0.1353731899415945,0.20889010765453989,1.0,0.5794791655783139,0.46519830357598135,-0.03505702683920037,-0.06554561961452766,0.37423498935870153,-0.25905283104542426,-0.04858570618181854,0.4292929246533977,0.3065471394043054,0.525045632640271,0.44199292224843195,0.0994011407981832,-0.0695625219087672,0.5945732465858239,0.5757670146653814,0.3345579143156686,0.030648446249118118,0.5047982730347635,0.29084750687307476,0.26444426049753417,0.49025343458100656,0.015368317070588304,-0.27755019596487895,0.47262163489928355,0.14327665046741414,0.06046041736197637,0.2640370422781675,0.6474549802106184,0.5229786902299983,0.5676055832000847,0.6608106024494691,0.4358642892046339,0.08633845737259777,0.14387076730688064,0.3946308911532204,-0.2580463295643888,0.5723691218022401,0.49710755644505794,0.17059847777155693,0.4226028284963048,0.49974487292366226,-0.2227093035699348,0.4547640815362282,0.31648483253038073,-0.04038785230418081,0.5146317791092611,0.4668976561091828
Thal_IL_R,0.26752789731252014,0.01731372621554883,0.15299861619753372,0.3452362252694816,-0.027528494348581727,0.3605293957391488,0.5992170347868403,-0.04877680559486172,0.5569116762382292,0.16842910025521052,0.3744899590780852,0.04435924766674414,0.08389201301458597,0.03309839136498682,0.05413982395962836,-0.20646511750624227,0.48501229226137965,0.5646486915866411,-0.4376815618206072,0.09559593648419405,0.16619272323751502,0.12746504464802033,0.5794791655783139,1.0,0.5762572371287776,-0.20081611296271062,-0.31659149823567523,0.24375725800086717,-0.4608690611597513,-0.16827827443185056,0.4756214626777498,0.6076451540109341,0.8728894211654966,0.38980090103022186,0.27420402869132154,-0.0842426763181293,0.4954486753562502,0.7380581349167632,0.07655303282070892,-0.04599300376465669,0.47363288950877863,0.16127842898587064,0.1167233027085615,0.6607265672783615,-0.03217612614403931,-0.2800670638236472,0.375390804537707,0.2202729957289167,-0.10773348465062839,0.17003550265986106,0.49695247722312996,0.5032917133582792,0.6261420450553432,0.427311616918717,0.7874520633919673,-0.010387022227187976,0.07625346139213504,0.49425000740076885,-0.5142681225529356,0.4948162434158883,0.342755142647397,-0.1239938840911161,0.6759138014375468,0.7450470522864713,-0.19958817397306344,0.3295220290441534,0.2783714232134168,-0.07747419325722774,0.5860954410669543,0.49613462933024166
OFCant_L,0.06376781782773899,0.1067892772753784,0.03946312577722471,0.04594568118792646,0.2658763077041311,0.2133671363746239,0.18269114634006295,-0.058521868575079176,0.3452025037173767,0.32688226261001735,-0.02439276898241751,0.25739591200294676,0.045847736462856004,0.21445091723946116,0.2668232517580074,-0.05197763928255983,0.43953155078849276,0.6434462208956128,-0.20871728345680904,0.3808291780127004,0.11778853468428337,0.13758395819941321,0.46519830357598135,0.5762572371287776,1.0,-0.2892558136854282,-0.269843895268621,0.03217842358740061,-0.07894226309577718,-0.2245651270818033,0.4167248673929026,0.3530227297893431,0.567313824359381,0.2992936617671581,0.47263840444950184,0.017427730508134263,0.12218997402704869,0.46923737526408626,0.06564469120485043,-0.036863482918581096,0.42509111241006775,-0.19294873353136313,-0.017421815669503765,0.3208178682595082,0.0563687658716018,-0.17560849820768806,0.26539633518383854,0.3473137037603263,0.06566555084475008,-0.08042355830271665,0.3326733833738679,0.3944803305275252,0.40346743997010065,0.09670263864994477,0.6112491621006082,-0.11075833064940221,0.33436983622647687,0.29031224766729585,-0.12844721645398238,0.14999559478666655,0.1050163392270239,-0.06189430933370263,0.26036606874882173,0.3529649749542433,-0.32563530873679547,0.09542980544053128,0.05981509018419482,-0.03739058464707012,0.1378576344052857,0.25215016755544095
Thal_PuI_R,0.5382748902571483,0.35572879590427325,0.7479927171050355,0.6165740431137071,0.28937850263530607,0.5247795221515976,-0.16235657329474176,0.2296092348154852,0.3787923225384214,0.3954507849705654,0.5747790396490389,0.26222381745058254,0.24214329100786688,0.15628592525365081,0.17374632636783252,0.46127086324132893,-0.0004212758708364619,-0.23678225094892785,0.6100254461897517,0.1528844183198448,0.4319590119299584,0.6295639092881531,-0.03505702683920037,-0.20081611296271062,-0.2892558136854282,1.0,0.5614161408251829,0.35334979725788873,0.5604598802681278,0.7549720981940273,0.2262679974798256,0.11372867724108557,-0.3486780435700153,0.4354084787207756,0.14940476029834318,0.44037546841618436,-0.3696518681063919,-0.010444210458564003,0.4848964501330607,0.7492934311824678,-0.359887533998755,0.07928484643774843,-0.16146961244900812,-0.005452868828588134,0.7485352836211197,0.35153581763749986,0.42520143242422387,0.4041236918639287,0.3869778119336306,0.3778283799157212,-0.2447075112214531,-0.341566521361854,0.2503923737242048,0.03850261980561239,0.11875921333935775,0.6332774842858142,0.24510580886861258,0.18913275798404208,0.4157226585045911,0.2209081484839953,0.3886929622555048,0.5400652297851263,-0.006503181963112258,0.16719891209901402,0.5906685005645539,-0.08498963241968205,0.6300839510071852,0.4702137052623352,0.48947415306984193,-0.23644615240569472
Heschl_L,0.4884985742213099,0.5912770469301737,0.6692898448128404,0.25130050510572577,0.33269039532353195,0.10390046638407005,-0.28721515141590415,0.26575244296132444,0.04315245495848007,0.43458935441221686,0.24514034088559167,0.36853016483707257,0.4107174957501619,0.3204576077626103,0.32501220510027146,0.5745797763740885,-0.025335866036982783,-0.4213704738609995,0.66053070562091,0.3983918932564678,0.6230506324128569,0.41510205981010717,-0.06554561961452766,-0.31659149823567523,-0.269843895268621,0.5614161408251829,1.0,0.5687223179280253,0.585019005075747,0.42310957805632027,0.3366283109982448,-0.15448634668215291,-0.44426978843241405,0.4912973816244966,0.2810808498844553,0.5864109790505678,-0.38540423932625206,-0.2272152077872018,0.5326655204377176,0.6333569027545584,-0.2851515290615493,-0.317692141836217,-0.24985118124510716,-0.34924484957505153,0.4606545940369302,0.3030198188809759,0.20862285988713525,0.4326768254400859,0.5564545844620427,0.5465009038705139,-0.32429096293292764,-0.27345631551852484,0.20750337659865642,0.026678623099963106,-0.10407083734415461,0.5847440129225775,0.39449892314914736,0.22800161717515804,0.40869850044638784,0.21936157835792774,0.3478789782011456,0.7314477663850282,-0.23028359924920103,-0.16722529342547582,0.09009967659818845,-0.10682652001466625,0.417619715740402,0.04451020417909581,0.2667646276549381,-0.2817515340378011
Rolandic_Oper_L,0.44461501269797454,0.24234594539132875,0.5390803471376581,0.3803407164123603,-0.016917807824010388,0.29168379142161127,0.39557266369887667,0.49633060362032394,0.23356236203249253,0.4643888102095437,0.30854663487522127,-0.014692419053033928,0.7835569589962547,0.4309000508624473,0.4144221449156121,0.42730066464491506,0.19831396327712927,-0.02458003130559988,0.03885506227698096,0.304546641943632,0.5307117905666295,0.5044425877623185,0.37423498935870153,0.24375725800086717,0.03217842358740061,0.35334979725788873,0.5687223179280253,1.0,0.27411310191307076,0.1699631045695955,0.5171191079964402,0.30889371046665487,0.19995873507282264,0.6169403986852567,0.1041846713927867,0.6021010175801915,0.17633188708938818,0.451983835786836,0.755586376826516,0.41181084991602157,0.3582402891605917,0.022343291563093892,0.22658526395061368,0.29942004670565153,0.33957171989713,0.2339719088971158,0.6244600796213243,0.2238675673345871,0.12952820677295818,0.4442602121688318,-0.10384865166481445,-0.04373079143474691,0.5489746754735124,0.5040040752152858,0.20661242552545322,0.3621721835380956,0.12944894399536175,0.41637997426884976,-0.10125239397863964,0.5822975058948623,0.8011805660642803,0.5829560707224289,0.16137568167125543,0.34343106825591185,0.18069152501909394,-0.10326751046974252,0.37284457269622584,0.35636832930464213,0.6217329182526338,0.18662292057088528
Cuneus_R,0.23324853449250452,0.42243305643847023,0.4693523043666595,0.17014412500071474,0.5346877038258159,0.17657779025570422,-0.45286571530685654,0.5148626091597776,0.051958941642488786,0.692697884075008,0.045583611436775126,0.3975131185392202,0.48580167853051354,0.629349751045766,0.5339588971425584,0.43397016847128805,-0.0598924171089309,-0.24488051650143758,0.684790036688421,0.5046904149507386,0.37814465661253405,0.4900650626860841,-0.25905283104542426,-0.4608690611597513,-0.07894226309577718,0.5604598802681278,0.585019005075747,0.27411310191307076,1.0,0.4178924942934424,0.19639301017519378,-0.10941844779985806,-0.5116698729780452,0.37320549195832936,0.3713831644378616,0.6875376556221812,-0.6325301265613241,-0.2149922222861531,0.5570123288984073,0.7018812087079668,-0.2643019231432139,-0.4310863575448085,-0.11409891699001388,-0.3201975570384484,0.6086941586610798,0.652452222210734,0.26971345323731,0.4049085520536313,0.3357718060883341,0.005350200939926789,-0.6602717840662307,-0.5476362332530121,0.0799429215914977,-0.27404325479533903,-0.07823085136259908,0.5362512207566471,0.4739383540317126,-0.023188882789501188,0.6751316965335105,-0.05986365784399091,0.12550921145222696,0.5869154942935499,-0.4377516575534174,-0.26689781448347044,0.36522249469768703,-0.6022613506601786,0.2873876454149646,0.423551941287669,-0.035690637827487964,-0.43704859281040465
Cerebellum_Crus1_R,0.6817845512988066,0.4295047667984254,0.6136786095670829,0.6863744597681474,0.3688361421358103,0.664421448966774,-0.2551196761949746,0.09989717033078613,0.4470792622447011,0.38447305642688523,0.7080877822393148,0.3886941583053876,0.04159330663147039,0.060106731500514765,0.12875478417917832,0.22134619294862437,-0.026798666916931464,-0.24894956003680418,0.5327469693631095,0.2221997891081211,0.457716075801721,0.7466748435489562,-0.04858570618181854,-0.16827827443185056,-0.2245651270818033,0.7549720981940273,0.42310957805632027,0.1699631045695955,0.4178924942934424,1.0,0.2215288807702773,0.02281786594889201,-0.37056872406905517,0.4257475367089626,0.16897749816537372,0.39781306460966775,-0.4351247173308244,-0.15470702781097131,0.1956041653257365,0.6952971912420237,-0.5537875768105567,0.13833936233808344,-0.22658012385045576,-0.1337617390579276,0.7285094171423184,0.4099076753463396,0.24879053642070628,0.3785299446602866,0.4055394214083767,0.4244113044089482,-0.18854667049889592,-0.27100614376025123,0.20977265195120476,0.08352372010175506,0.11402696798961665,0.5421881237489634,0.23721795872703702,0.19626424678885382,0.37902049689077066,0.2863445551646058,0.14732849036384546,0.46636352788901264,0.09516683741480263,0.11722668720903219,0.5834419853895702,0.0004572009979879104,0.6609349584241113,0.33463158379140256,0.40419166768419906,-0.27390749460201236
