,Caudate_L,Temporal_Inf_L,Heschl_R,Precentral_L,Occipital_Inf_R,Insula_R,ACC_sub_L,Temporal_Pole_Sup_L,Amygdala_L,Occipital_Sup_L,Frontal_Med_Orb_L,Fusiform_R,Cerebellum_8_L,Cuneus_L,Precentral_R,ParaHippocampal_R,Vermis_7,Frontal_Sup_2_L,Thal_AV_R,N_Acc_L,Cerebellum_6_L,Parietal_Sup_R,Precuneus_L,Cerebellum_10_L,Cuneus_R,Thal_LP_L,Temporal_Sup_L,OFCant_R,OFCmed_R,Cerebellum_10_R,Postcentral_R,VTA_L,OFClat_L,Vermis_8,Thal_PuM_L,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Cingulate_Mid_L,Raphe_M,Occipital_Mid_R,N_Acc_R,SN_pc_R,Frontal_Inf_Tri_R,OFClat_R,OFCpost_L,Cerebellum_6_R,Hippocampus_L,OFCmed_L,Thal_VA_R,Caudate_R,Thal_PuI_R,Thal_PuL_R,Thal_IL_L,Occipital_Mid_L,SN_pc_L,Vermis_4_5,Parietal_Inf_L,Thal_LGN_L,Lingual_L,Rolandic_Oper_L,Cerebellum_Crus1_R,Hippocampus_R,Supp_Motor_Area_L,Olfactory_L,Parietal_Sup_L
Cerebellum_6_L,0.5180296297703558,0.422549202888498,0.22987123024997744,0.257539386629822,0.39599107896162883,0.6780674450959331,0.055347768334845227,0.33188890648772545,0.5699447041657641,0.2772714854089165,0.06847334832077041,0.8280882612968473,0.7363344892139713,0.5115543162980111,0.25629124299451783,0.3934902148542173,0.5018049153029797,0.2490908940973834,0.5355705482969485,0.1151620602133269,1.0,0.08890813556079849,0.48763750034867315,0.42410866765905275,0.32994349345764346,0.41001546133607764,0.4876114193810416,-0.11863534132561203,-0.12018856403185214,0.40342131975303225,0.21023138276701153,0.07010301536122782,0.05969001192600534,0.59248586755828,0.6326292383391786,0.2571031384635523,-0.043914751012231606,0.5758686466026823,0.2944102434318368,0.08126669297998468,0.47173647832057636,0.3364433254208063,0.35341094928062095,-0.08831025720573989,0.2344938909357993,0.9182728571698359,0.48516011352590654,0.08773249348310276,0.46136351895374605,0.5016251720225459,0.6188109382529303,0.23441932766823165,0.15786540940216992,0.23600248547295713,0.3846084097364988,0.5603316644804799,0.017338580045443856,0.35538407125763954,0.6676374664476561,0.5203580495767856,0.7355334141207523,0.44965214407075876,0.2975016187077451,0.3564026748688089,-0.09386643465450768
Parietal_Sup_R,-0.03309108963698016,0.08443642107407462,-0.03563329681921648,0.10149679269636858,-0.004882896696429483,0.053190847932335215,0.22055562789069807,0.17411202792248973,-0.19350563367878318,0.18426371396159852,-0.40145704045574027,-0.2569841126646245,-0.26273632551553033,0.27754321764912904,0.1537958381202765,-0.25121360390340586,0.19950318638650366,0.45650283348618853,0.05249999568303446,-0.1309302433591142,0.08890813556079849,1.0,0.2876651142680169,0.20541203299408392,0.5507137753988909,-0.15755865797205612,0.2955133113324207,-0.4436496054990985,-0.24752334061191128,-0.13587171162592743,-0.13082707641152863,-0.46653348174248765,-0.33358175165124443,-0.06584003928238275,0.09145999147248854,0.3390155333503405,-0.24472026648853015,0.056213842584046096,0.11610615669449954,0.31367241775201216,0.06105798040725695,-0.392886387367662,0.26897966129102274,-0.5370235971808353,0.0005659462294878001,0.1165364200886118,-0.13259125994044577,-0.1588179131343598,-0.16174477919438737,-0.024744424467975305,0.2593760851974966,0.2210727900061789,-0.17665272263817275,0.4908631273844257,-0.27369062218802737,-0.0761500820750153,0.32862512321100995,0.1883955589779642,0.24620872387016718,0.2975260516164085,0.12373445529227874,-0.11052945540612849,0.15841797693125284,-0.07167660703815351,0.2528050887548131
Precuneus_L,0.26517513675365045,-0.17628304856036256,0.3857191592485696,0.7909428672641945,0.5475903474061786,0.5726699613954781,-0.36353270156306616,-0.20419178808027874,0.3467937631861528,0.7527571604835763,-0.26024527853799995,0.3296166735997724,0.18345561300285548,0.7881425790099723,0.7358324837340375,-0.03714023114820117,0.49407441122241086,0.3742648404749398,0.3326411362282826,0.062125719067663364,0.48763750034867315,0.2876651142680169,1.0,0.7384380164219218,0.7526185773250628,0.7165795961037914,0.6028985755935599,-0.08712194397511265,-0.45332811593648026,0.2037157386478994,0.6791797492310709,-0.12959479731729795,-0.21870346352765332,0.39176562427956946,0.7589486934749751,0.2691147083217886,-0.0722967939495917,0.7373078304440491,0.6405443488717929,0.5402702230138928,0.4088560156169815,-0.14076667628240344,0.3087302230929047,-0.10396608459445296,-0.2178366961656029,0.5771314365309336,0.5550290703658128,-0.3780160703705106,-0.12164025125385598,0.46852347373250386,0.5675923125150139,0.7280580355060589,-0.4024634677021764,0.7334951773849034,0.06398912442496954,0.3820510186830285,0.7576081155787078,0.2571303685252598,0.8604993337546288,0.43998487868837316,0.502274344770552,0.5468673619760253,0.7219855702677829,0.062662097858146,0.25309097544066805
Cerebellum_10_L,0.3077329680031546,-0.14081564632683136,0.4895212100936337,0.7532967134936042,0.3573736734545387,0.6319904573094044,-0.33648555946265135,-0.20121782132344215,0.34517190110607604,0.4876812949396508,-0.3755280723123454,0.3252656068622058,0.21678647907777382,0.5840655768015233,0.7232145532657431,0.0029139625982676823,0.24810612785562824,0.5456589870798207,0.3243678320355373,0.021812137125201983,0.42410866765905275,0.20541203299408392,0.7384380164219218,1.0,0.6308446377491599,0.6560103048063733,0.5435855296383877,-0.16338737096819247,-0.46132423140744105,0.2986025784953204,0.5696908494229959,0.0006106551638611238,-0.17426025367473325,0.2843710282482774,0.7133635036926089,0.553066865736285,0.11480069163116988,0.6605701162967246,0.742797452590618,0.39602724069159684,0.43338615890231186,-0.05786087360118276,0.5606528805007611,-0.18511471806767776,-0.11148333279794116,0.5077025721563033,0.6662411260347694,-0.2640391448561953,-0.03468987124035107,0.4891569200429902,0.4697905800436122,0.6017653836106351,-0.23892308551401478,0.508519953221891,0.1889057941936605,0.41354937134181813,0.5363047287759384,0.46576354353548394,0.7214996807310484,0.4380469268692859,0.36734266585412134,0.6777734985179771,0.7759307770534348,0.14962788739933539,0.18512195806117565
Cuneus_R,0.10948531297195231,-0.07453164304260014,0.19760029044217992,0.5445431035056383,0.4394453703333422,0.37320549195832936,-0.11409891699001388,-0.08258253758800879,0.051958941642488786,0.6075329520964502,-0.5175046148208096,0.004359104738042262,-0.04631494947472684,0.8114265289975834,0.5612071836200065,-0.29215466532908707,0.38964914030359166,0.629349751045766,0.16891758759337325,-0.1287547305429622,0.32994349345764346,0.5507137753988909,0.7526185773250628,0.6308446377491599,1.0,0.4049085520536313,0.5570123288984073,-0.5476362332530121,-0.6325301265613241,-0.07086173102952177,0.3975131185392202,-0.24488051650143758,-0.5470610219015963,0.05490656507700834,0.4693523043666595,0.5339588971425584,-0.24560897261081896,0.37814465661253405,0.42243305643847023,0.6751316965335105,0.34450178967306455,-0.4377516575534174,0.4742528963545992,-0.6022613506601786,-0.20162194836821623,0.4900650626860841,0.28897837647830316,-0.43704859281040465,-0.3014797115498466,0.4006921000284184,0.5604598802681278,0.684790036688421,-0.45286571530685654,0.8308582811095659,-0.0598924171089309,0.0799429215914977,0.7186106462325371,0.1756560722331124,0.7018812087079668,0.27411310191307076,0.4178924942934424,0.1784803790672741,0.5010216449095788,-0.15036483575059809,0.3822338746607955
Thal_LP_L,0.329361235772747,-0.29120841826576543,0.5353524226169396,0.7551864607675054,0.5316650745759505,0.6448642394697558,-0.4935763259549614,-0.27750860179860753,0.46335591951637484,0.5131543956490965,-0.192396599692568,0.4849947322556795,0.3296331535096401,0.6055928343806212,0.7476745373855639,0.1366473054332667,0.2853070282524581,0.27127247619585126,0.463813859333504,0.10211390057751059,0.41001546133607764,-0.15755865797205612,0.7165795961037914,0.6560103048063733,0.4049085520536313,1.0,0.4120045038262402,0.12726472379201736,-0.4117470778050518,0.16156917726604839,0.82629552543261,0.2392612397803637,-0.0853996808221759,0.3739294824273637,0.8034356165018154,0.20955617369700877,-0.0024767069398865613,0.6958141869817416,0.5570305420878953,0.40225654934673255,0.5028286619699697,0.16455805658046938,0.3470254205005437,0.12864729990449744,-0.20781008110271518,0.513624223749558,0.7054454190064445,-0.2831876377878471,-0.016823367445384214,0.687330712545042,0.4041236918639287,0.6303773666850179,-0.2684920111972209,0.3661742122432103,0.30539655867983906,0.4363110156931036,0.5005483118786029,0.2440268419120672,0.6188907586524229,0.2238675673345871,0.3785299446602866,0.7410716655114101,0.7224301731846109,0.0938848685428741,0.04949317172198274
Temporal_Sup_L,0.6797107060344697,0.4295299422112029,0.3647271452138486,0.5393948700800753,0.06256302765876075,0.5793310427219915,0.20976321173182885,0.2885238112110208,0.16563274820470691,0.3065548827839819,-0.1486321895454703,0.3712742358213637,0.3075011435439968,0.4325402689707072,0.22724001548307626,0.3036063618937667,0.061956454806404576,0.4684236771260027,0.5019717763499588,0.5246663188315351,0.4876114193810416,0.2955133113324207,0.6028985755935599,0.5435855296383877,0.5570123288984073,0.4120045038262402,1.0,-0.11678190743599216,0.024781069436518356,0.11105650992824452,0.07991155118093089,0.12289531459132699,0.08930292533930922,0.13028609815867234,0.5912510027918799,0.4302891988139282,0.1502361760706281,0.537584417726189,0.20003189165900198,0.23065121250148823,0.07463132585661134,0.006770676160175988,0.4351006035392709,-0.2276446964039938,0.08764413719058421,0.5553959298560757,0.5939237878319078,-0.062411457691598775,0.19495102828250485,0.35428948950777467,0.4848964501330607,0.26228449609958915,0.2331589256939891,0.5251635444816665,0.32993033281992307,0.5222128284649165,0.5123285703682837,0.5919323343996992,0.5841406442125325,0.755586376826516,0.1956041653257365,0.4211442007472485,0.36162553526520996,0.4049340356388654,0.43832814775162426
OFCant_R,0.13636517114161725,-0.07650806725849418,0.09023435852501563,0.06849227535734377,-0.15256641302029975,-0.05607037943323748,-0.12712369444384106,-0.047633926694746725,0.18263017395752526,-0.06210981118081921,0.49045758424824754,0.1553731557604975,0.113530783120847,-0.3984951134716592,-0.09895193365935677,0.3879050016042358,-0.22928058795159528,-0.4966531102056255,0.07238305468675632,0.3607790981777337,-0.11863534132561203,-0.4436496054990985,-0.08712194397511265,-0.16338737096819247,-0.5476362332530121,0.12726472379201736,-0.11678190743599216,1.0,0.5582193557413847,0.1961933071260125,0.07927129588413319,0.35159818779347984,0.6333735864196217,0.22046562699976668,-0.019250176328254,-0.45088483623789755,0.4270212332239973,0.059560737437756396,-0.06562786236640558,-0.28870231009554576,-0.3093572154283147,0.336061582683096,-0.3546343405132592,0.7372808408990774,0.07517333194849395,-0.18770156091281312,0.17196819424867285,0.29313898149785694,0.12243002415732714,-0.16772249315587093,-0.341566521361854,-0.28076455573028986,0.19126249542322107,-0.430737537370562,0.1873623573241064,0.27393856631027635,-0.10887575806267082,-0.08133269580411419,-0.1902140511547296,-0.04373079143474691,-0.27100614376025123,0.18564227409590267,-0.044264668078739106,0.23849232258342215,-0.10736488754780898
OFCmed_R,0.3679216986183336,0.5448175013651534,-0.1251338084102517,-0.40889722328587236,-0.5692313275175587,-0.1658707890314757,0.5760968508799567,0.5735400407778902,-0.030407898922764444,-0.4877565725831411,0.6024285342994073,0.12338896023257459,0.12817275920954685,-0.6542066913888269,-0.6673460008995201,0.6419933408182379,-0.4844854047587044,-0.3673751940578526,0.09861318356106935,0.5370626425445585,-0.12018856403185214,-0.24752334061191128,-0.45332811593648026,-0.46132423140744105,-0.6325301265613241,-0.4117470778050518,0.024781069436518356,0.5582193557413847,1.0,0.1115290310721575,-0.624972061729459,0.3023549106992052,0.7630169047299166,-0.05193006963084724,-0.29261480094034,-0.30615942309709593,0.4153472630897074,-0.2593375820960155,-0.5069540536512545,-0.5162241825859126,-0.5435527361884605,0.39381253521734483,-0.2432141483769948,0.40032304412506825,0.5426641147369848,-0.23726087908074542,-0.009407327451447352,0.7185704103045251,0.5224642154055756,-0.2870281917533158,-0.3696518681063919,-0.7601171468380633,0.7256985807759427,-0.5544678833930797,0.2719074757449655,0.22760301665324073,-0.41474448999392877,0.12173200719470516,-0.45850612799101953,0.17633188708938818,-0.4351247173308244,-0.1439785634394366,-0.5174326748842611,0.5253143156433441,0.06442593960956856
Cerebellum_10_R,0.19933849859895592,0.09313786705944238,-0.02858576250306922,0.15679937674983718,0.22224698371398402,0.43608473912079193,-0.18366336706741762,0.0797200818918183,0.6394224210832558,0.015749114223013658,0.2060886710981322,0.5194917683964497,0.49242153402071126,0.004844191072886813,0.27482024350282586,0.2950165615892004,0.26165837591055197,0.002829539462374093,0.2246865161100505,0.12960714874630483,0.40342131975303225,-0.13587171162592743,0.2037157386478994,0.2986025784953204,-0.07086173102952177,0.16156917726604839,0.11105650992824452,0.1961933071260125,0.1115290310721575,1.0,0.20185716008323326,-0.14189929807031465,0.4120822477545569,0.5946190976918985,0.46393703232454137,0.17310692761641203,0.3536342083788025,0.2891102447228966,0.43341199762259336,-0.1318949449587664,0.43902370677859814,0.4188946498998887,0.1533644313707598,0.35755537367629286,0.04991407482662893,0.3166459899679349,0.43859291547322393,0.12484853153897732,0.5228535877914597,0.19209917819760056,0.3563640334970249,0.12110747550448127,0.1920295672620386,-0.1816225538004738,-0.020264650708812795,0.4843509767418417,-0.28195489361017806,0.3000132827881581,0.4259198044892398,0.310023536052627,0.42710063103321233,0.4580755399888771,0.30539152463773883,0.3840903770568754,-0.31256398707703636
Postcentral_R,-0.0937492846168903,-0.6636415198419086,0.38669329699635785,0.7153606247567731,0.6008206638931324,0.44337937102502156,-0.7459033410525718,-0.5959782486485828,0.36846914595432423,0.5646111370697855,-0.3023012985143425,0.2121201524912755,0.09175347726157818,0.5648350867791224,0.877938467768715,-0.23646538321413485,0.40287130245622,0.17080021399914083,0.12324407455980237,-0.15714041906947357,0.21023138276701153,-0.13082707641152863,0.6791797492310709,0.5696908494229959,0.3975131185392202,0.82629552543261,0.07991155118093089,0.07927129588413319,-0.624972061729459,0.20185716008323326,1.0,-0.025069418762242047,-0.25864901696414394,0.39144534178621077,0.6016468896599946,0.12217816770280805,-0.13348754787424147,0.5689846808926659,0.6475746472790053,0.43597169842622163,0.5824070835391434,-0.06499955128587584,0.21648673561014037,0.14788219092063837,-0.46312912719978155,0.31739172942580407,0.45071493429389936,-0.5091214886434487,-0.30833929152018796,0.5013869530259912,0.26222381745058254,0.7548245465219435,-0.5921550800139196,0.3475598322078399,-0.04652755017910146,0.16534146761467813,0.504987530599376,-0.016419769949532526,0.5577347971170183,-0.014692419053033928,0.3886941583053876,0.5728637617211833,0.7451412655714685,-0.2044029461090845,-0.11938159055461059
VTA_L,0.5457783599400013,0.2538081011180384,0.42875986986296666,-0.0019043474329083052,-0.2672913042019786,0.12021353730410372,0.19122426693908937,0.2724733227030302,0.26026795213053283,-0.23054905650051602,0.34642941359213303,0.34551387889688856,0.40812985523834144,-0.1344057550237346,-0.20640264081199192,0.5613336232501716,-0.374584144648168,0.023640159815874934,0.38400367914033023,0.34769956548249836,0.07010301536122782,-0.46653348174248765,-0.12959479731729795,0.0006106551638611238,-0.24488051650143758,0.2392612397803637,0.12289531459132699,0.35159818779347984,0.3023549106992052,-0.14189929807031465,-0.025069418762242047,1.0,0.2066096792327999,-0.07177067719761666,-0.04552549435328969,-0.02426864421667255,0.08477650735665028,0.024778150494322648,-0.26305508671390376,-0.21320479468055065,-0.22317903913636086,0.3278488570218257,0.1073637967486154,0.06105549241009254,0.2872599083895503,0.104920694685084,0.2969657542767366,0.24256530191959505,0.3140802152542263,0.34645821685884304,-0.23678225094892785,-0.41385817307654466,0.3916124192223402,-0.29483750150163185,0.5354892753185776,0.309435649997486,-0.1744726919248805,-0.05966830991284821,-0.17587111639562392,-0.02458003130559988,-0.24894956003680418,0.19616683165056262,-0.11529293053986522,0.28797615041496455,0.08766231839877463
OFClat_L,0.30305829526204214,0.3555075984323268,-0.13489855413589089,-0.11138425958509447,-0.2727031592656154,0.0492217228773354,0.18926911572706404,0.3083185563759782,0.1916289890796602,-0.26423485409918973,0.5275252852993525,0.3265415733543721,0.2415375353062639,-0.5232397271864963,-0.27463805501326016,0.5659939396958052,-0.3062858655534253,-0.40810925212615506,0.19010438975647453,0.42219404341209654,0.05969001192600534,-0.33358175165124443,-0.21870346352765332,-0.17426025367473325,-0.5470610219015963,-0.0853996808221759,0.08930292533930922,0.6333735864196217,0.7630169047299166,0.4120822477545569,-0.25864901696414394,0.2066096792327999,1.0,0.19078815830077409,0.08404306900577883,-0.1686397851082092,0.7337476352066966,0.08800034371150436,-0.18117487463671553,-0.34983884507458884,-0.20689972293467052,0.46940181651255913,-0.09290626658824493,0.7178343284077993,0.3397228114978401,-0.023883718603681027,0.2769859902929863,0.5613495590672681,0.5414230903493328,-0.13283756471362304,-0.10394031971979223,-0.4196800528069687,0.6304029972813199,-0.5284585354248806,0.24040846880680858,0.4354703758566001,-0.3131100941114824,0.3834712975671026,-0.17784857083363567,0.23960748308582544,-0.1524915741325312,0.12476387815852351,-0.15990541645910142,0.4954059691899696,-0.06608230094478136
Vermis_8,0.18999497580804148,-0.016307067690270318,0.0439229923567848,0.3102628903257888,0.4647920909600685,0.47360749087450205,-0.16987880946733624,0.08135269557367016,0.5622990141095535,0.2305334289330105,0.2052581851749545,0.5765592266574986,0.5537581237129159,0.2497179623764183,0.4222953274361166,0.1378772349026383,0.6103833060763648,0.036607700199216935,0.2553561489710878,0.058849175132336444,0.59248586755828,-0.06584003928238275,0.39176562427956946,0.2843710282482774,0.05490656507700834,0.3739294824273637,0.13028609815867234,0.22046562699976668,-0.05193006963084724,0.5946190976918985,0.39144534178621077,-0.07177067719761666,0.19078815830077409,1.0,0.5079716398620476,0.08713819444665481,0.15031075496611304,0.5670231090146325,0.3660811241704534,0.06658405605136995,0.4593491554292007,0.3211544951364679,0.07904737571985508,0.2513099121188533,-0.03330162303467986,0.4654838007215465,0.2638703504636531,-0.06979283107569635,0.2923787918263112,0.25876729992636505,0.2837489867371812,0.24403735219006337,-0.016786967504040587,-0.021097727586922313,0.06011506695974912,0.5257927124855715,-0.11934336341904866,0.10041171460715992,0.5275160121313837,0.21414577814017216,0.6077212128147854,0.43420684351446803,0.4369831294237563,0.1522260599594056,-0.37879677424069796
Thal_PuM_L,0.41097784661530495,0.01139751364007373,0.3057989086639246,0.6761836384124009,0.5264276295716175,0.7327855311526227,-0.33290199892083816,-0.07093824913789543,0.5359257860150175,0.5182625076162611,-0.1594302707192899,0.6262337230139802,0.43974617313133035,0.6004762062366134,0.6905002337179423,0.19707733900869262,0.45664699649026463,0.28038092445220164,0.5807698227766492,0.1161298499804529,0.6326292383391786,0.09145999147248854,0.7589486934749751,0.7133635036926089,0.4693523043666595,0.8034356165018154,0.5912510027918799,-0.019250176328254,-0.29261480094034,0.46393703232454137,0.6016468896599946,-0.04552549435328969,0.08404306900577883,0.5079716398620476,1.0,0.28999251971651435,0.13797890523904904,0.7696987805144152,0.5966536909179566,0.35998556207575616,0.5819723163162812,0.19101241003051275,0.3998584343238339,0.1354575832528946,-0.13038193427749256,0.6644527840986605,0.7353500365142766,-0.1864414147466788,0.2783170866191935,0.572641014357435,0.7479927171050355,0.6515266504584428,-0.0920016275358523,0.4216775824643885,0.17149255383684558,0.5503574091487908,0.3949296778630437,0.5437691431103318,0.7968027501438111,0.5390803471376581,0.6136786095670829,0.724243717413281,0.7082624265457574,0.2378983131530433,0.02961778365702703
Frontal_Sup_Medial_L,0.32704326133767153,0.09897687026576682,0.35978710550150006,0.37113355159315264,-0.0037977657803412055,0.5166227449848333,0.09963419049822649,0.23160238677146408,0.20417010295879495,-0.1017211032581872,-0.4764831204728268,0.1282575270877031,0.18008460195299367,0.24083042686713693,0.4172399569542494,0.07317635902847211,-0.09346542125846934,0.8879542567400738,0.22013772731025988,0.05345632227943056,0.2571031384635523,0.3390155333503405,0.2691147083217886,0.553066865736285,0.5339588971425584,0.20955617369700877,0.4302891988139282,-0.45088483623789755,-0.30615942309709593,0.17310692761641203,0.12217816770280805,-0.02426864421667255,-0.1686397851082092,0.08713819444665481,0.28999251971651435,1.0,0.153846516066804,0.2920405007884901,0.33712496601087283,0.20183320025068627,0.34471980824165704,-0.04281226577302139,0.8447069114820268,-0.5569760867847938,0.19740539569872378,0.3792651599585246,0.4475217623982304,-0.006733776297810276,0.06488720502471033,0.48529307994008053,0.17374632636783252,0.17274664231863543,0.12296553351256431,0.19163523530962667,0.15976187335486855,0.39364148058303905,0.1556207570741073,0.4975255393994602,0.3253454434178496,0.4144221449156121,0.12875478417917832,0.38338238315766576,0.49226642146072774,0.3185275859713876,0.09262877305311311
Frontal_Sup_Medial_R,0.16190062395964175,0.14574589533731822,-0.17096828706032322,0.13070242345820263,-0.13602009875342258,0.008689936083047703,-0.023958291788276357,0.019965108340172778,0.08386147410853804,-0.06896225090114542,0.30940668423098433,0.10310994899727675,0.08410681141995666,-0.34076520131556587,-0.03382382353285758,0.21623314793506182,-0.20605615515258074,-0.20266569037769397,0.04999775447156182,0.23776842199804718,-0.043914751012231606,-0.24472026648853015,-0.0722967939495917,0.11480069163116988,-0.24560897261081896,-0.0024767069398865613,0.1502361760706281,0.4270212332239973,0.4153472630897074,0.3536342083788025,-0.13348754787424147,0.08477650735665028,0.7337476352066966,0.15031075496611304,0.13797890523904904,0.153846516066804,1.0,0.20503992269323712,0.08987111259666183,-0.08269519818853635,-0.17349765594688282,0.18839119947887042,0.025815015640278216,0.563280855964147,0.08127055424654742,-0.03424773045723732,0.27236677534242903,0.24575357765645006,0.24049722643057955,-0.20368481175892275,-0.026621750499588977,-0.13931359485753975,0.39185110934050477,-0.30999152215277515,0.11606272909266357,0.34036223900960877,-0.07780107081419374,0.42552845741722295,-0.025957082652046506,0.1431700232025863,-0.06365848798455,0.13075749868552114,0.0788532850269156,0.30551309697064405,0.04448471022070346
Cingulate_Mid_L,0.3930002013241032,-0.05811656312915743,0.42901467366931817,0.7835415443990505,0.3550200945131724,0.5949179675648139,-0.34893074308236427,-0.10458999625342548,0.43868666742311785,0.4217933732167152,-0.06830048641700964,0.5281246070333274,0.42048181428906856,0.4629821305471766,0.66771909269079,0.12423718960407637,0.371565353387061,0.2962135606941224,0.4042036036532143,0.091137937970835,0.5758686466026823,0.056213842584046096,0.7373078304440491,0.6605701162967246,0.37814465661253405,0.6958141869817416,0.537584417726189,0.059560737437756396,-0.2593375820960155,0.2891102447228966,0.5689846808926659,0.024778150494322648,0.08800034371150436,0.5670231090146325,0.7696987805144152,0.2920405007884901,0.20503992269323712,1.0,0.5702429357894102,0.20465108570030854,0.3967831803116854,0.1804655343410277,0.3202998332206559,0.13741102734836885,-0.13439541547164008,0.5881725743124789,0.5929993789268783,-0.21041433938136309,0.11591861211234303,0.4092658966607124,0.4319590119299584,0.5003718898129839,-0.03237856171812644,0.3325606498710872,0.22485303266502468,0.5737862118845702,0.4192483923065589,0.48444438103809945,0.6735414629304687,0.5307117905666295,0.457716075801721,0.6799667893796244,0.7810495239562798,0.2394070333522731,0.008923876188060904
Raphe_M,0.011532225027943512,-0.42712017816143594,0.33682773386305603,0.6290070640485148,0.48034443894130324,0.5312014279380107,-0.5751451726748231,-0.4143053817003949,0.3815587094945783,0.4511953888549442,-0.29407766608857444,0.21424785096614876,0.09299542809234508,0.45556244458787865,0.7399910831772416,-0.15018543540361276,0.36469749526505857,0.30316142024399517,0.08306297409275903,-0.1962551427289247,0.2944102434318368,0.11610615669449954,0.6405443488717929,0.742797452590618,0.42243305643847023,0.5570305420878953,0.20003189165900198,-0.06562786236640558,-0.5069540536512545,0.43341199762259336,0.6475746472790053,-0.26305508671390376,-0.18117487463671553,0.3660811241704534,0.5966536909179566,0.33712496601087283,0.08987111259666183,0.5702429357894102,1.0,0.29393432986923346,0.5342882604821212,0.07561407534358552,0.32742330623330834,0.037961036123383966,-0.17377864268539314,0.3441782491745489,0.4815011668699505,-0.3122735020857034,-0.11898714263168839,0.3343376835755106,0.35572879590427325,0.6103848657574819,-0.39022665825949465,0.33867617934296795,-0.010581408599370868,0.28776128078063107,0.3708952239563889,0.2840289043920738,0.6492631284518485,0.24234594539132875,0.4295047667984254,0.6263909870217431,0.7317698296400177,0.05540861864539521,-0.0730522842155427
Occipital_Mid_R,-0.1562997391830965,-0.27548617234800615,-0.11042724876465575,0.3643410258211679,0.6425673104073669,0.08452207263012745,-0.20703447103571057,-0.25869599082260103,-0.09165704051072325,0.6793644565277502,-0.3292208948025481,-0.14831885486570837,-0.20757090287235944,0.642616102944973,0.4699223946175886,-0.4026198473206032,0.45424055528193735,0.22612306426817524,0.05171536263619463,-0.23385736549056843,0.08126669297998468,0.31367241775201216,0.5402702230138928,0.39602724069159684,0.6751316965335105,0.40225654934673255,0.23065121250148823,-0.28870231009554576,-0.5162241825859126,-0.1318949449587664,0.43597169842622163,-0.21320479468055065,-0.34983884507458884,0.06658405605136995,0.35998556207575616,0.20183320025068627,-0.08269519818853635,0.20465108570030854,0.29393432986923346,1.0,0.23505192379555565,-0.410075117764266,0.15319635336941279,-0.23732996585700383,-0.3064843958839669,0.24252655929079414,0.059672169338077195,-0.44605580222508734,-0.3339133845134738,0.26103395889750886,0.4157226585045911,0.6332287580087201,-0.518407665931814,0.6390160987722329,-0.18797834255995455,-0.13105541166395562,0.5889067847276142,-0.027220549482382353,0.43677874050511756,-0.10125239397863964,0.37902049689077066,-0.04551759288964498,0.33263625023547916,-0.37294400136903105,0.29776871291173684
N_Acc_R,-0.005591955461263922,-0.24262627986524724,0.1070081687404558,0.2767525349456717,0.568098891373163,0.5708395429575825,-0.3462553187072716,-0.1580120016401903,0.5008600271130424,0.24357943051809347,-0.2905736517938589,0.44405136610290574,0.32294125147785924,0.4861398091037743,0.6226850671268889,-0.07987581969977742,0.5197676046819529,0.2931917946212123,0.257278818421113,-0.18222738056177903,0.47173647832057636,0.06105798040725695,0.4088560156169815,0.43338615890231186,0.34450178967306455,0.5028286619699697,0.07463132585661134,-0.3093572154283147,-0.5435527361884605,0.43902370677859814,0.5824070835391434,-0.22317903913636086,-0.20689972293467052,0.4593491554292007,0.5819723163162812,0.34471980824165704,-0.17349765594688282,0.3967831803116854,0.5342882604821212,0.23505192379555565,1.0,0.17854364798038155,0.4145721133083882,-0.06334119527560682,-0.16211960764399566,0.49544424102721374,0.3770662649270659,-0.2780240349078113,0.14710078619157557,0.6035131856757671,0.48738378476136685,0.5606172144812758,-0.2583282317476643,0.18763007822706493,-0.014462928974337052,0.29876785776740566,0.028807635930834324,0.14268167854883224,0.5564177310380231,0.13089301882243806,0.6384897286120124,0.48552421430777226,0.5121416269829352,-0.005621006244476365,-0.326601841181993
SN_pc_R,0.46609585852732016,0.302116426771037,0.21780366701271772,-0.10897335131584095,-0.037051347676319936,0.32476050873702106,0.12421510853701115,0.405128186519935,0.48930046987831677,-0.31970153502132,0.4017432447970114,0.6315910185187619,0.5291622190616561,-0.22599640235610607,-0.1473312294021851,0.6538883757539226,-0.11014857614713527,-0.09194677616917211,0.2933829120827869,0.13257550154856,0.3364433254208063,-0.392886387367662,-0.14076667628240344,-0.05786087360118276,-0.4377516575534174,0.16455805658046938,0.006770676160175988,0.336061582683096,0.39381253521734483,0.4188946498998887,-0.06499955128587584,0.3278488570218257,0.46940181651255913,0.3211544951364679,0.19101241003051275,-0.04281226577302139,0.18839119947887042,0.1804655343410277,0.07561407534358552,-0.410075117764266,0.17854364798038155,1.0,0.09940032965094071,0.3431670725400076,0.4724362740906701,0.23981025377805623,0.36303740709123083,0.4893746667964977,0.671608126159007,0.35036283266211093,-0.006503181963112258,-0.36285901708162765,0.5878233744863633,-0.4588689658809075,0.5638914172381172,0.5420835194655599,-0.46103021759880414,0.27069055824613547,-0.013543913836723227,0.16137568167125543,0.09516683741480263,0.43528189742033324,-0.03258346373267131,0.5448654609959974,-0.2937891322046215
