,ACC_pre_L,OFClat_L,Thal_VL_R,Caudate_L,Paracentral_Lobule_R,Cerebellum_9_R,Frontal_Sup_Medial_L,Temporal_Inf_R,OFCmed_L,Thal_PuM_R,Caudate_R,VTA_L,Thal_PuI_R,Cerebellum_9_L,Thal_MDm_L,Calcarine_L,Red_N_R,Occipital_Sup_R,Cerebellum_6_R,Occipital_Inf_L,Frontal_Mid_2_R,Cerebellum_6_L,Postcentral_R,ACC_sup_L,Thal_PuA_R,Rectus_R,Amygdala_R,Lingual_R,Frontal_Med_Orb_R,Precuneus_L,Olfactory_R,Supp_Motor_Area_R,Temporal_Sup_L,Fusiform_R,Frontal_Inf_Orb_2_R,Occipital_Sup_L,Frontal_Inf_Orb_2_L,Thal_MDl_L,Insula_R,Postcentral_L,OFClat_R,Raphe_D,Hippocampus_R,Frontal_Mid_2_L,Thal_MGN_R
Caudate_R,0.16760853452662056,-0.13283756471362304,0.4487189472385826,0.5152747243886996,0.42314161019515273,0.43082909428113975,0.48529307994008053,0.5153639070031856,0.03616120675916899,0.3710879691193834,1.0,0.34645821685884304,0.32847684223355383,0.5327931838400957,0.6984717343657718,0.5996454653385885,0.27269264762039813,0.47111911267876067,0.5990198948643067,0.2074005800861035,0.5474227988058833,0.5016251720225459,0.5013869530259912,0.40715790340438934,0.34844472313155267,-0.03440308311215146,0.4253195458798543,0.44844588634293425,-0.15981439732202937,0.46852347373250386,0.16308040294808088,0.5533003774085857,0.35428948950777467,0.5752055727584839,-0.1900744515923075,0.13666057751463498,0.19455069722832782,0.40974948413143036,0.7048493104081538,0.22224246545347606,-0.26939421984298967,-0.14672935504234672,0.6042335415238549,0.4805673811895484,0.2356475131579918
VTA_L,0.16180100063179914,0.2066096792327999,0.15970215964841483,0.5457783599400013,0.0339061724298646,-0.02533455852931874,-0.02426864421667255,-0.009769261855162727,0.24256530191959505,-0.314842744382164,0.34645821685884304,1.0,-0.23678225094892785,0.2759993126045563,0.6355218813186426,0.1146618098440073,-0.45325913701371395,-0.18269057791101692,0.104920694685084,-0.3147200641624857,-0.06714397837667335,0.07010301536122782,-0.025069418762242047,0.17292836733412664,-0.36014717476858726,0.5521900966071787,-0.10487599655785293,-0.0724083424193203,0.3169381492065573,-0.12959479731729795,-0.25717473444382133,0.16624515129746692,0.12289531459132699,0.34551387889688856,0.4115549441782928,-0.23054905650051602,0.33347012935637493,0.6551961360293955,0.12021353730410372,0.0920373270543622,0.06105549241009254,0.04772026469069386,0.19616683165056262,0.2424520920138081,0.6890850379161905
Thal_PuI_R,0.0666736581290581,-0.10394031971979223,0.48947415306984193,0.22349632518398266,0.24510580886861258,0.6165740431137071,0.17374632636783252,0.5747790396490389,-0.23644615240569472,0.7458030564796173,0.32847684223355383,-0.23678225094892785,1.0,0.5172275856265629,0.1731384358587342,0.6207937125765145,0.6651368768133192,0.5704884342339097,0.6295639092881531,0.6605805017843134,0.1528844183198448,0.6188109382529303,0.26222381745058254,0.41558032222660146,0.8262961780620327,-0.47365678468514566,0.5246083828191181,0.6300839510071852,-0.08295780030631214,0.5675923125150139,0.15884066683507825,0.14940476029834318,0.4848964501330607,0.45947495452972525,-0.2447075112214531,0.552215198407101,-0.03505702683920037,-0.010444210458564003,0.4354084787207756,0.2169864674408837,-0.08498963241968205,0.07928484643774843,0.2384960439489607,0.12138333090182034,-0.3486780435700153
Cerebellum_9_L,0.073480942790444,0.2086332946939972,0.7586156061418421,0.5702762578408597,0.31983009993669487,0.8987629655683632,0.2971726420928386,0.752345184993485,0.08934917831708741,0.285560054521236,0.5327931838400957,0.2759993126045563,0.5172275856265629,1.0,0.6752248841094896,0.7526876635692304,0.5229549423553144,0.18498727008119456,0.6953044847008362,0.15250545380226885,0.34952358299207015,0.7334478762552364,0.3108704649861878,0.4962928708433515,0.43067205892546134,0.0797572086481391,0.634034411451105,0.7713448961078152,-0.12126474910266583,0.3858396307775595,0.2950322919462692,0.4210585671623899,0.38984963932031186,0.8459635906596343,0.10750810271350518,0.09047957649405856,0.40815531746872385,0.44905350779294206,0.6944167781726237,0.06680351418753845,0.11534612619880909,0.16092931869406904,0.6355351671179732,0.46050701147643786,0.3584916935313045
Thal_MDm_L,0.21472220582054422,0.2840684695715873,0.6255921684976302,0.8303257061124382,0.35607242324626964,0.4594596209570086,0.2900750308149436,0.4593071084248092,0.2948863350249546,0.058030065718379424,0.6984717343657718,0.6355218813186426,0.1731384358587342,0.6752248841094896,1.0,0.5734511370278328,0.10711491356606453,0.08430386865358246,0.5034286161454827,-0.041821728889913104,0.31629678561104824,0.47297322302165573,0.2843699717871812,0.47965019022295274,0.16228314239818484,0.41791916449083644,0.4175225992062246,0.42895506660584215,0.05414430868508872,0.30309816327462524,0.19741514372893143,0.5108185375396467,0.446767849605485,0.7051773553014609,0.24872118810070143,-0.05971082491395831,0.5051264464260021,0.7750320499509937,0.6679936612377754,0.26454458504417444,0.061920995995627226,-0.06947545725187323,0.6597458099021721,0.6245103151320757,0.653095051977299
Calcarine_L,-0.10826909380453725,-0.031163530726148213,0.510481780063312,0.4455956690362016,0.6400116660948112,0.6818505034429366,0.24384905366890902,0.6478375275404388,-0.23447681520164668,0.6585547852973902,0.5996454653385885,0.1146618098440073,0.6207937125765145,0.7526876635692304,0.5734511370278328,1.0,0.48889200136454425,0.5905525268369137,0.7331761373992604,0.39566918062367984,0.40889071464619203,0.7090736760844448,0.6237623133601243,0.3994221770922837,0.6411162007916753,-0.2453503983594568,0.7091900322462049,0.80589681715372,-0.24088743690002615,0.7651287273754621,0.16401161153302415,0.6327350377139522,0.49801695784030786,0.6879848852355291,-0.05492489519389232,0.5613294780432488,0.1621653093944943,0.14639677117314862,0.6851286188314656,0.4344892824671715,0.04757962506410033,-0.21156528302333769,0.6404242043966113,0.47032202760215286,0.0026083855214256236
Red_N_R,-0.015510008004855996,0.008974953537428554,0.5835345237449555,0.0884483077853157,0.28327045391157485,0.7060196017257474,0.3049017207383612,0.5661018638025629,-0.2110697473921337,0.566988702207372,0.27269264762039813,-0.45325913701371395,0.6651368768133192,0.5229549423553144,0.10711491356606453,0.48889200136454425,1.0,0.35002779280778873,0.42050348496885825,0.39027825611738565,0.3846009976418561,0.455621139461245,0.3240186576980236,0.30461046681881165,0.7244483183867438,-0.39696943313777994,0.6417124760186216,0.7036169949708948,-0.35635602350754,0.46099414180295945,0.556081872075223,0.28051895817899947,0.34496305999595567,0.3813878411579176,-0.24460823640223478,0.26968112642488823,0.12363930696191931,-0.09724244711502796,0.5466026235771324,-0.010132420182491704,0.02258045758982166,0.07576985608631082,0.429168491017188,0.24523963030732798,-0.2300508818559522
Occipital_Sup_R,-0.004415005517777729,-0.6140209343315391,-0.03645680123763193,0.0662762772672133,0.5375926761492504,0.2105507588942601,0.3533135254817188,0.19090825486631133,-0.5386213929952484,0.8150526813296769,0.47111911267876067,-0.18269057791101692,0.5704884342339097,0.18498727008119456,0.08430386865358246,0.5905525268369137,0.35002779280778873,1.0,0.4839326850628434,0.7014346726575241,0.41994352809244323,0.35413322227517724,0.5650279339271115,0.26061811187638506,0.665231149508316,-0.6617358805895566,0.41718302983777733,0.35219129793105014,-0.410116009343961,0.7904504214848665,-0.07660946402285683,0.45940869804303586,0.4198022673659081,0.08404198710934693,-0.6000931247020466,0.7458559355654037,-0.35278327240287627,-0.3016307657761624,0.37757138616637476,0.5244544127526118,-0.49277895760823004,-0.4727881807798066,0.23065979605679512,0.23325103004412615,-0.5277566746046292
Cerebellum_6_R,0.21135574824734019,-0.023883718603681027,0.5103249649452778,0.5185680094913414,0.31257049393607256,0.6321539749397471,0.3792651599585246,0.6450729567220099,-0.00019722696614632397,0.5055594800410218,0.5990198948643067,0.104920694685084,0.6295639092881531,0.6953044847008362,0.5034286161454827,0.7331761373992604,0.42050348496885825,0.4839326850628434,1.0,0.451379088970572,0.35699053343303566,0.9182728571698359,0.31739172942580407,0.4562745859906768,0.5724387772549405,-0.1377098569621861,0.553511014212757,0.6197377446240037,-0.0900596421032952,0.5771314365309336,0.27670446344394617,0.2931075459885136,0.5553959298560757,0.7682445517436522,-0.16134477485905205,0.32841016165426934,0.20889010765453989,0.31842008559021157,0.6847329465022935,0.36485959511053795,-0.16827981856970695,-0.03165567999434766,0.46743217829978984,0.39471291642070655,-0.00033338857637492056
Occipital_Inf_L,0.25606957033528266,-0.5188816638464084,-0.006767361903404433,0.16050707515100934,0.18748094374612964,0.21098711906858536,0.34293646920059717,0.15993825196449277,-0.37444987700714943,0.6855327655376948,0.2074005800861035,-0.3147200641624857,0.6605805017843134,0.15250545380226885,-0.041821728889913104,0.39566918062367984,0.39027825611738565,0.7014346726575241,0.451379088970572,1.0,0.1591502306774334,0.3841212542625331,0.10038985787032555,0.37995528514920823,0.6229851198377807,-0.5632201734274854,0.29177578747514743,0.29739174263402685,-0.28143142421247924,0.5295519599279142,0.007414695518346088,0.09018169742325978,0.5452434086974536,0.09047487415165506,-0.6411502359501077,0.47350207874110484,-0.2976860668509225,-0.13809943341357,0.2924054032031696,0.39237577321168976,-0.5570068764160752,-0.1563239351965948,0.056471916414629064,0.1671713120258858,-0.4856597907439892
Frontal_Mid_2_R,-0.07111571229299031,-0.2294168704301958,0.25120743568542847,0.1024161705290041,0.49948360938950953,0.31227182991141583,0.8022885736181821,0.1317487498443123,-0.20818803240301645,0.4183056200356495,0.5474227988058833,-0.06714397837667335,0.1528844183198448,0.34952358299207015,0.31629678561104824,0.40889071464619203,0.3846009976418561,0.41994352809244323,0.35699053343303566,0.1591502306774334,1.0,0.22236468612850702,0.5736369889364732,0.1329498012296323,0.45284934458097975,-0.27204291831684996,0.5255961882398124,0.3318985606081149,-0.5988393969319936,0.45024968895840084,0.1955839438678006,0.6908327874803332,0.24745685409984378,0.13885054197670874,-0.40276407653448887,0.08334448763140069,0.035047561923395795,-0.01091359890226073,0.574209493566579,0.41865149889918074,-0.29221261346791794,-0.4546768586372788,0.5739881472544321,0.7054359333429796,-0.04987726263830692
Cerebellum_6_L,0.23105777285163243,0.05969001192600534,0.5805235287657133,0.5180296297703558,0.1862133547832694,0.7083516219014986,0.2571031384635523,0.7450165556272793,0.08773249348310276,0.41297418805869607,0.5016251720225459,0.07010301536122782,0.6188109382529303,0.7334478762552364,0.47297322302165573,0.7090736760844448,0.455621139461245,0.35413322227517724,0.9182728571698359,0.3841212542625331,0.22236468612850702,1.0,0.21023138276701153,0.5021462914472365,0.5202393993235542,-0.06976840120056428,0.5106455351479088,0.6841976587706249,-0.04102746741105694,0.48763750034867315,0.35154142420393275,0.19061875773118872,0.4876114193810416,0.8280882612968473,-0.10932264156049494,0.2772714854089165,0.23903844938459612,0.3357382254588871,0.6780674450959331,0.1923536338922514,-0.08831025720573989,0.10620375523177213,0.44965214407075876,0.2979362742523752,0.045936193157845806
Postcentral_R,-0.5951342013591671,-0.25864901696414394,0.1428268157057657,-0.0937492846168903,0.8144971557037854,0.25361917047550936,0.12217816770280805,0.23229804093307957,-0.5091214886434487,0.6112980388081588,0.5013869530259912,-0.025069418762242047,0.26222381745058254,0.3108704649861878,0.2843699717871812,0.6237623133601243,0.3240186576980236,0.5650279339271115,0.31739172942580407,0.10038985787032555,0.5736369889364732,0.21023138276701153,1.0,-0.14843033219764068,0.5194364833175352,-0.49051382399779236,0.6075451067909959,0.42000056441910505,-0.5401670012861496,0.6791797492310709,0.03515439344750155,0.8577755303399707,0.07991155118093089,0.2121201524912755,-0.11228698738663477,0.5646111370697855,-0.08423611739621675,-0.32017870156820283,0.44337937102502156,0.4347972379963498,0.14788219092063837,-0.5536138420696298,0.5728637617211833,0.2839300910129713,-0.25390027681050176
ACC_sup_L,0.7115886453028775,0.016352206032826517,0.5332811693263616,0.7253186198079413,-0.011903067534373675,0.4636447575539214,0.3923660153758858,0.44726956931676665,0.15231504495126116,0.12405501170572118,0.40715790340438934,0.17292836733412664,0.41558032222660146,0.4962928708433515,0.47965019022295274,0.3994221770922837,0.30461046681881165,0.26061811187638506,0.4562745859906768,0.37995528514920823,0.1329498012296323,0.5021462914472365,-0.14843033219764068,1.0,0.31826362434669164,0.14732126371803764,0.18890737633885035,0.4208686432144399,0.07220567353439318,0.33822143585669845,0.141777730754833,0.05662843236970339,0.5937803726531866,0.4712488914277904,-0.24181152442675322,0.0037504594628018258,0.0930459653849332,0.5403430668207148,0.45030829159367114,0.15822774434151224,-0.3786573341335111,0.1522741698464587,0.3158337791697289,0.4498992772252505,0.291647717882609
Thal_PuA_R,-0.05096236603324374,-0.1525187639503738,0.46317869492640223,0.14755776719439523,0.5095402247752184,0.5208679623156154,0.33980628014184094,0.43172507436415664,-0.4130209962400084,0.8478031389612436,0.34844472313155267,-0.36014717476858726,0.8262961780620327,0.43067205892546134,0.16228314239818484,0.6411162007916753,0.7244483183867438,0.665231149508316,0.5724387772549405,0.6229851198377807,0.45284934458097975,0.5202393993235542,0.5194364833175352,0.31826362434669164,1.0,-0.5963957118087536,0.6942318772127146,0.616020186683039,-0.3407216873021215,0.7504020242476815,0.3221375497764068,0.43067755234602445,0.5524317882377422,0.3279355453940984,-0.3478577775062079,0.6158252016321907,-0.03359007457197436,-0.16532174158300797,0.555024086683296,0.4430331089543144,-0.07368043560583486,-0.2190582449447756,0.44247309763056597,0.3447068582672481,-0.4662296709179036
Rectus_R,0.37422121223065224,0.6668915941123146,0.22010518922212133,0.49493340742315806,-0.27928080685415063,-0.07293789457021839,-0.09181024415778119,-0.01194525082326749,0.783612244801573,-0.6773945331184986,-0.03440308311215146,0.5521900966071787,-0.47365678468514566,0.0797572086481391,0.41791916449083644,-0.2453503983594568,-0.39696943313777994,-0.6617358805895566,-0.1377098569621861,-0.5632201734274854,-0.27204291831684996,-0.06976840120056428,-0.49051382399779236,0.14732126371803764,-0.5963957118087536,1.0,-0.27878945080615525,-0.17930601408808042,0.522041086079384,-0.42098502127550197,0.1466879619114309,-0.22419089332942527,-0.004212206567905076,0.21983501616713133,0.6275296148128058,-0.5706201025778791,0.6082186522098502,0.7255001592505465,0.0020068215383928483,-0.17431427559818385,0.26248779166010033,0.308079763032914,0.03812234954521488,0.1670159112318081,0.8168054635434493
Amygdala_R,-0.23693199527674677,0.055343801181305316,0.5367585112239943,0.2314760221649623,0.6175791157097963,0.6530872626491437,0.3498601509150597,0.5163368690044937,-0.18251399843107868,0.6207954511499881,0.4253195458798543,-0.10487599655785293,0.5246083828191181,0.634034411451105,0.4175225992062246,0.7091900322462049,0.6417124760186216,0.41718302983777733,0.553511014212757,0.29177578747514743,0.5255961882398124,0.5106455351479088,0.6075451067909959,0.18890737633885035,0.6942318772127146,-0.27878945080615525,1.0,0.7052250676144277,-0.4289950139710469,0.6168512233649706,0.4483291139693381,0.6301431744053964,0.37423273160866394,0.5235108764178771,-0.07805310175131275,0.3734048023483122,0.1992857593788656,0.01127470361165786,0.695781401564919,0.3268293636730248,0.14975188064834843,-0.2719876204978892,0.7038609333592528,0.4603615118356881,-0.06525999280465064
Lingual_R,-0.06723685590092203,0.1451193381047236,0.6464708986272453,0.3485053059506998,0.4513115510284134,0.7969924328878801,0.19710091377766456,0.7758788282809608,-0.10484793494918555,0.5391501560166866,0.44844588634293425,-0.0724083424193203,0.6300839510071852,0.7713448961078152,0.42895506660584215,0.80589681715372,0.7036169949708948,0.35219129793105014,0.6197377446240037,0.29739174263402685,0.3318985606081149,0.6841976587706249,0.42000056441910505,0.4208686432144399,0.616020186683039,-0.17930601408808042,0.7052250676144277,1.0,-0.19748946210787327,0.5691263325327813,0.40985100774190736,0.4557785001210305,0.3900775873433854,0.7255665675616892,0.006194496779793981,0.3551797533278868,0.31648483253038073,0.14265197931314483,0.696651955420737,0.09599351487439302,0.17197553258294632,0.06608039696152468,0.6068184331329992,0.3311861527197973,0.03194017746900687
Frontal_Med_Orb_R,0.38976358503962394,0.5794438986609404,0.13292116759462977,0.2319713108948509,-0.3895510652495632,-0.13250008995356893,-0.3704992531308567,0.05497780884045061,0.4776359621306011,-0.41111320213269237,-0.15981439732202937,0.3169381492065573,-0.08295780030631214,-0.12126474910266583,0.05414430868508872,-0.24088743690002615,-0.35635602350754,-0.410116009343961,-0.0900596421032952,-0.28143142421247924,-0.5988393969319936,-0.04102746741105694,-0.5401670012861496,0.07220567353439318,-0.3407216873021215,0.522041086079384,-0.4289950139710469,-0.19748946210787327,1.0,-0.327579624849013,-0.00540477670425952,-0.5831785752283289,0.007778256208048711,0.09625710633866234,0.6253816681610187,-0.14611078968977032,0.3821421887928188,0.4094864447128161,-0.3059189697635864,-0.2273404290050796,0.3547064107492667,0.535156806286812,-0.34794640921958636,-0.27860353727713466,0.30084402753063677
Precuneus_L,-0.056099595065069376,-0.21870346352765332,0.2873241823499771,0.26517513675365045,0.7563631031742082,0.363528227625064,0.2691147083217886,0.34447038001030855,-0.3780160703705106,0.779756379376948,0.46852347373250386,-0.12959479731729795,0.5675923125150139,0.3858396307775595,0.30309816327462524,0.7651287273754621,0.46099414180295945,0.7904504214848665,0.5771314365309336,0.5295519599279142,0.45024968895840084,0.48763750034867315,0.6791797492310709,0.33822143585669845,0.7504020242476815,-0.42098502127550197,0.6168512233649706,0.5691263325327813,-0.327579624849013,1.0,0.1829959660931085,0.6214378148706815,0.6028985755935599,0.3296166735997724,-0.26323959626639226,0.7527571604835763,-0.02903997402854356,-0.12233321864952464,0.5726699613954781,0.6816819485145018,-0.10396608459445296,-0.46063882346318563,0.5468673619760253,0.45559100621583853,-0.3074017624344216
Olfactory_R,0.1732845201040364,0.43326774281914243,0.48880825614889195,0.2419152136536487,0.17029380404324945,0.42003964859969295,0.22826666697374545,0.43028623429014884,0.2879971711080002,0.12333266051697547,0.16308040294808088,-0.25717473444382133,0.15884066683507825,0.2950322919462692,0.19741514372893143,0.16401161153302415,0.556081872075223,-0.07660946402285683,0.27670446344394617,0.007414695518346088,0.1955839438678006,0.35154142420393275,0.03515439344750155,0.141777730754833,0.3221375497764068,0.1466879619114309,0.4483291139693381,0.40985100774190736,-0.00540477670425952,0.1829959660931085,1.0,0.10719990778472273,0.32905838621995365,0.3817406283771468,0.15232385150990524,-0.05823538309659052,0.5684582538127209,0.2136599545711607,0.5162303433944928,-0.04015550549847386,0.23519461365218228,0.14112413752544686,0.3924376758086821,0.2757084986393059,0.07219003784060567
