,Cerebellum_7b_R,Frontal_Sup_Medial_L,N_Acc_L,Precentral_L,Frontal_Inf_Tri_L,Thal_MGN_R,Cerebellum_9_L,Occipital_Inf_R,Putamen_L,Thal_MDl_R,Vermis_1_2,Cuneus_R,Calcarine_L,Temporal_Sup_R,Cerebellum_3_R,Lingual_L,ACC_sup_L,Precentral_R,Olfactory_L,SN_pc_R,Frontal_Sup_2_R,Cingulate_Mid_L,Thal_IL_R,Frontal_Med_Orb_R,Calcarine_R,Temporal_Pole_Sup_L,SN_pr_R,Insula_L,Temporal_Pole_Mid_L,Cerebellum_7b_L,Cingulate_Post_L,Hippocampus_L,Red_N_L,Temporal_Inf_R,Cerebellum_10_R,Thal_LP_L,Frontal_Mid_2_L,Temporal_Sup_L,Frontal_Inf_Tri_R,Cerebellum_6_R,Heschl_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Thal_VPL_L,Vermis_3,Supp_Motor_Area_R,Thal_PuL_R,Angular_R,Amygdala_R,Temporal_Pole_Sup_R,Fusiform_L,Thal_IL_L,Thal_VL_L,Parietal_Sup_L,Cerebellum_Crus1_R,Angular_L,SupraMarginal_R,ParaHippocampal_R,Cerebellum_Crus2_R,ACC_sub_R,ACC_pre_L,Caudate_R,N_Acc_R,Paracentral_Lobule_R,Raphe_D,Thal_VL_R,Parietal_Inf_L,Cerebellum_Crus2_L,Thal_VA_R,Hippocampus_R,Cerebellum_8_R,Rectus_L,Thal_PuA_R,Parietal_Sup_R,Occipital_Inf_L
Vermis_1_2,-0.09934016340693978,0.424533494863454,0.0713901662170814,0.5571006209977403,0.40531509162469814,-0.10731217691870959,0.613664896571317,0.38978093795796376,0.3564325477565813,0.21776515403257862,1.0,0.5186792549597756,0.6634472825681846,0.6473701038278196,0.3962432846818078,0.7697310815716971,0.5355347622109601,0.5612921629909965,0.22240443274923385,0.12231305270371556,0.26694053526236494,0.6006470575496897,0.07409735586443109,-0.20510641756327022,0.5857313640611653,0.03136830218220558,-0.03726310009448645,0.5725943818258598,0.38495033773488646,0.3145706528745826,0.5479207571226791,0.580094013643122,0.7044006700668013,0.5258947989660129,0.555154771949999,0.47092047686597116,0.48093372937093193,0.6013482965117632,0.4127423024585406,0.5945232665681486,0.5666727773983838,-0.18115145113741665,0.5537923291830926,0.5292020933575784,0.3384177402696395,0.3822631881900018,0.5210366018226041,0.3066007659090812,0.6039844024518948,0.24848168068930226,0.4054250754700015,-0.042278063237262846,0.4606060542390127,0.031541948693066355,0.5906428541732373,0.4052402018966593,0.39477012272863954,0.1018799151503436,0.33311597490279105,-0.1951287137442883,0.12796548602352537,0.38420662648192594,0.5119250902784366,0.39753021579027037,-0.05454543943618133,0.6269723357946961,0.29120676285989155,0.3302893645226718,0.27679527296038897,0.5568235593847043,0.5199292830882218,-0.30719475110634686,0.7697748120459986,0.32167079922301284,0.46123968925079384
Cuneus_R,-0.38417594444047215,0.5339588971425584,-0.1287547305429622,0.5445431035056383,0.3500837673559332,-0.5116698729780452,0.1397782222338139,0.4394453703333422,0.10436230583693146,-0.10049470575268747,0.5186792549597756,1.0,0.48665176465763327,0.23324853449250452,-0.023188882789501188,0.7018812087079668,0.3017598367971473,0.5612071836200065,-0.15036483575059809,-0.4377516575534174,-0.026300274222980535,0.37814465661253405,-0.4608690611597513,-0.38818076725888284,0.6086941586610798,-0.08258253758800879,-0.24319786231408003,0.3556017672173937,0.652452222210734,0.423551941287669,0.005350200939926789,0.28897837647830316,0.5362512207566471,0.045583611436775126,-0.07086173102952177,0.4049085520536313,0.3893022141299846,0.5570123288984073,0.4742528963545992,0.4900650626860841,0.585019005075747,-0.6602717840662307,0.27411310191307076,0.12550921145222696,-0.10941844779985806,0.3713831644378616,0.684790036688421,0.5346877038258159,0.3630185727083295,-0.34891044404224664,0.26971345323731,-0.45286571530685654,0.013356399979372597,0.3822338746607955,0.4178924942934424,0.8827563648361005,0.45615865379516335,-0.29215466532908707,0.07751845506448006,-0.2465068777319715,0.16224326587012158,0.4006921000284184,0.34450178967306455,0.4739383540317126,-0.4310863575448085,-0.035690637827487964,0.7186106462325371,0.36522249469768703,-0.3014797115498466,0.1784803790672741,0.17657779025570422,-0.48773529546671507,0.6733637197628667,0.5507137753988909,0.7701439962329987
Calcarine_L,0.245700807347723,0.24384905366890902,0.11327048311643076,0.6496294352044756,0.11259618823536918,0.0026083855214256236,0.7526876635692304,0.6152777560635353,0.5542621555801788,0.3623241949084975,0.6634472825681846,0.48665176465763327,1.0,0.7340196900883793,0.4874398656824078,0.8874885674861205,0.3994221770922837,0.6026830960020164,0.19273587036170167,0.2284589228761242,0.3344503881613736,0.711814164575998,0.22285920087619127,-0.24088743690002615,0.8173173336195442,-0.06976721975678431,0.3051315892329713,0.6226345681487253,0.2921047690074164,0.2199233506021895,0.4206889026416433,0.6709927934534391,0.6566186036588624,0.6478375275404388,0.4548808232634846,0.7561911997301715,0.47032202760215286,0.49801695784030786,0.2814046407108601,0.7331761373992604,0.42129548496702274,-0.05492489519389232,0.31148795769649235,0.2509515942521994,0.3522700652142398,0.6327350377139522,0.5615973773370952,0.6621671452632695,0.7091900322462049,0.19799546142426322,0.5006218421685992,-0.14935960823934305,0.28322059417561546,-0.00706407173549184,0.6508997040208984,0.46501236959996856,0.6035750367902862,0.22232925928755393,0.45969913844114907,-0.390564570738293,-0.10826909380453725,0.5996454653385885,0.5402337548751098,0.6400116660948112,-0.21156528302333769,0.510481780063312,0.33903459209896003,0.2782019818297072,0.2055630026637357,0.6404242043966113,0.7270240187990181,-0.23693041547338645,0.6411162007916753,-0.04529417111841127,0.39566918062367984
Temporal_Sup_R,0.23542754505932387,0.15375943427574892,-0.000311857514550265,0.4651541019412434,0.027182734250275092,-0.018948360028508696,0.6989943964114024,0.5102750579729433,0.5906902714512812,0.20704076009733943,0.6473701038278196,0.23324853449250452,0.7340196900883793,1.0,0.4627027741949225,0.6922430863968783,0.23421201161103114,0.651949724842563,0.2160190860675455,0.3287293057349982,0.3328110649945906,0.7001197877104354,0.26752789731252014,-0.21224369609288724,0.6083069937273803,-0.11346590343699035,0.26713260299585945,0.618215119530429,0.13973450523848313,-0.0684861377792535,0.7323288800146572,0.576383255396381,0.6200257301535529,0.7548090498735577,0.6448065468741745,0.6501233398451457,0.29587072367451406,0.3042766761366197,0.3203956979806871,0.6203477033504703,0.4884985742213099,0.05149130824547973,0.44461501269797454,0.33542762072371135,0.239098950343379,0.4992130512618885,0.5025494252443555,0.499225869317206,0.7272576689566876,0.3805243783175083,0.266866450337804,-0.07275138614427587,0.306164085687131,-0.27434026094613845,0.6817845512988066,0.08472058191265552,0.6429507418561974,0.16356060132338648,0.4423144026657525,-0.35153776260679215,-0.19668664297018384,0.5093709580060697,0.6882556597266551,0.4917176211951268,-0.02299747886921268,0.6995242440668837,0.10411187437140788,0.09650698872665105,0.3362723204599752,0.6899897166333548,0.6442386189051786,-0.2638771161715544,0.6466393271636288,-0.08970871426690682,0.12058852881199356
Cerebellum_3_R,0.2732897702727273,0.30603425850482474,0.15727729785467418,0.3229024181142955,0.2924885456511675,0.39326419481424985,0.5219252821837252,0.03894179062239728,0.44845526917939693,0.4000882838203459,0.3962432846818078,-0.023188882789501188,0.4874398656824078,0.4627027741949225,1.0,0.3879783341866882,0.405858928948193,0.21669061445289287,0.5995042322649635,0.6023049529303911,0.4227210876746315,0.5331246093065236,0.49425000740076885,0.04153409599410198,0.251565065369101,0.24507033730628883,0.31546215944871087,0.47544863272096927,-0.0073738018191649825,0.12488295163561593,0.44936932725221085,0.5895084892911352,0.36447028821815125,0.5484510292671966,0.4610174939581265,0.2878133412650976,0.4941016867141349,0.2816662373227285,0.30311973073605086,0.40330380592121745,0.22800161717515804,0.2210123031823907,0.41637997426884976,0.4581233213554431,0.5466600812461413,0.3193195052768355,-0.03097608522600547,0.08268850981699741,0.4676991087751203,0.5730384620063161,0.4586918114948847,0.3917385156699609,0.46734384621594,-0.151390447414889,0.19626424678885382,-0.03869145813714877,0.11049069757455289,0.5466598798411825,0.16817363302148827,0.05889393616021598,0.13904830421045922,0.3398368136682503,0.23537805265066816,0.2640715831008519,0.015344400503600596,0.5529301538888283,-0.06857923300820701,0.03491924468832638,0.44959511007379543,0.5899493564365814,0.4892946703218106,0.29270562613921164,0.21310881965990552,-0.08657221303304,-0.03513518239934568
Lingual_L,-0.03996268988756217,0.3253454434178496,0.042123436871319135,0.6591832554695949,0.21575294382686236,-0.27218964374332877,0.6223762475019815,0.6254989847788106,0.36109459800901134,0.15605805039981227,0.7697310815716971,0.7018812087079668,0.8874885674861205,0.6922430863968783,0.3879783341866882,1.0,0.4282570144346705,0.6526821862591841,0.0934113071065542,-0.013543913836723227,0.20980279589300135,0.6735414629304687,-0.04599300376465669,-0.338221251964895,0.7875504453948166,-0.1155662025688456,-0.013589116179936026,0.5741361895034283,0.4578937942994312,0.2811295310763229,0.4503867261258392,0.5617098372431617,0.7860009837245847,0.5495539948880245,0.4259198044892398,0.6188907586524229,0.41992700429961194,0.5841406442125325,0.3078838214181264,0.694516328155269,0.6333569027545584,-0.28625322373263706,0.41181084991602157,0.2745974090627527,0.19381354216571467,0.5283373012331738,0.7129635217366291,0.5974343760277291,0.6953621731313595,0.04259418321582605,0.42856216592429075,-0.2897430510529354,0.23179741314109922,0.07099117521505961,0.6952971912420237,0.61719821595867,0.5835941967195835,0.005708587168785822,0.38204897832055484,-0.36122524428031566,-0.020922961859030018,0.4661170405903175,0.5564177310380231,0.6038215867059029,-0.25075468337906265,0.4294462841756979,0.49230296281285046,0.3753627318664764,0.06970430966267241,0.5333862354604257,0.5968552857137418,-0.4429227442011056,0.8083503595590075,0.24620872387016718,0.6054607215458194
ACC_sup_L,0.2178495542001945,0.3923660153758858,0.2993698653616129,0.20857466598225202,0.7558911218453906,0.291647717882609,0.4962928708433515,0.006870336349968193,0.4190255698853007,0.5452935192413354,0.5355347622109601,0.3017598367971473,0.3994221770922837,0.23421201161103114,0.405858928948193,0.4282570144346705,1.0,0.039220621495891575,0.5108974748846368,0.2879235514892683,-0.10844155061296862,0.3766728231370436,0.2779562973724566,0.07220567353439318,0.3380159540961164,0.6221412834833305,-0.006785688051722887,0.600414354382445,0.4902354875685331,0.6124595970507338,0.13722799957503465,0.3526793947663934,0.29799786828076685,0.44726956931676665,0.24867645786976275,0.13470211050961242,0.4498992772252505,0.5937803726531866,0.3568968226240314,0.4562745859906768,0.19309658346786887,-0.24181152442675322,0.5748862643455924,0.5812665171311375,0.4763840353271314,0.05662843236970339,-0.07569193483069425,-0.05572690900210523,0.18890737633885035,0.47217519567451954,0.6320727763289913,0.38337276351108535,0.6572002704428821,0.06441086806522163,0.23717146766918268,0.20814550949419497,-0.13483781217358592,0.4817317247622385,0.33144605762410995,0.3785011428146132,0.7115886453028775,0.40715790340438934,0.12674377418887567,-0.011903067534373675,0.1522741698464587,0.5332811693263616,-0.007399256306636775,0.5139701883607479,0.549520431121796,0.3158337791697289,0.490656892001199,0.13259381246981788,0.31826362434669164,0.33547030188381377,0.37995528514920823
Precentral_R,-0.2333798854747458,0.4172399569542494,-0.21134253037247774,0.8044375575091323,-0.027750725121161036,-0.3282299856719731,0.33840116172528895,0.5255363059080456,0.29036194139633137,-0.1560042548569414,0.5612921629909965,0.5612071836200065,0.6026830960020164,0.651949724842563,0.21669061445289287,0.6526821862591841,0.039220621495891575,1.0,-0.12142317225589146,-0.1473312294021851,0.3508152852066856,0.66771909269079,-0.06955209545648477,-0.624267816041608,0.45837456445028246,-0.48553535837646655,0.2022950883779742,0.3468619274027273,0.351801231120803,-0.21594432114570722,0.5136151240713409,0.4782969950848897,0.6061241823235414,0.24091356042748946,0.27482024350282586,0.7476745373855639,0.46146951426654914,0.22724001548307626,0.44386421390187053,0.36000352494669535,0.5883768315087121,-0.32242831650258524,0.21762271800885194,0.0127886816464269,0.08756692222344879,0.8163297836963798,0.7952577440026171,0.7100430986023991,0.6769960186444057,-0.1713508554063071,-0.060539581460134134,-0.5298156351045725,-0.11083166240041946,-0.09037045248990104,0.4184571480667945,0.5070076333394078,0.8859376665653911,-0.287816424463364,0.04223755656841084,-0.7170405571480144,-0.39012778232593726,0.46806332532541445,0.6226850671268889,0.755062508187616,-0.5408950595931886,0.25951136209143244,0.5266123145565484,-0.11875806930882127,-0.27678338425389376,0.6151550258741398,0.2917206675366126,-0.5494239854572419,0.70820315319763,0.1537958381202765,0.2615669373675944
Olfactory_L,0.2909352104300111,0.3185275859713876,0.5162767615230884,0.09064671762454456,0.5670777903241188,0.6422656909758552,0.42459270733397353,-0.29128680900355064,0.3740552538055782,0.6306122814801302,0.22240443274923385,-0.15036483575059809,0.19273587036170167,0.2160190860675455,0.5995042322649635,0.0934113071065542,0.5108974748846368,-0.12142317225589146,1.0,0.5448654609959974,0.24936075684316614,0.2394070333522731,0.6466028797923795,0.21354294277398234,0.07035369170006035,0.594628812291442,0.2636785016009921,0.5835101337765047,0.005810713310964665,0.23063808721470705,0.17401244591999737,0.5659585413614693,0.2133079520131095,0.3798689418973911,0.3840903770568754,0.0938848685428741,0.532166043169149,0.4049340356388654,0.35682563456670946,0.28009454040955784,0.07676055365983724,0.25601089849387143,0.5927168846736875,0.6284965138531632,0.5060622165515873,0.0914987852444958,-0.3704146957984849,-0.19751061239395923,0.2389258731038407,0.7104352220164699,0.6323062538480466,0.6453473057950382,0.6753956882150053,0.054710456274245256,-0.10426009163968127,-0.1359750840582586,-0.27312416886652646,0.8071338650694041,-0.013403569021925191,0.47775849702223516,0.5054059730735843,0.3327756227321038,-0.005621006244476365,0.02928638038440661,0.13940781878441488,0.5659508360921801,-0.18188051400609362,0.03254885711714184,0.6254773874607611,0.48197533954806887,0.3148192146394091,0.6596414498100904,-0.010161548092233075,-0.07167660703815351,-0.10115660846401851
SN_pc_R,0.5506258566567176,-0.04281226577302139,0.13257550154856,-0.10897335131584095,0.10218312409305108,0.6071905983366549,0.4666381797785383,-0.037051347676319936,0.5054647279797808,0.5029336224980607,0.12231305270371556,-0.4377516575534174,0.2284589228761242,0.3287293057349982,0.6023049529303911,-0.013543913836723227,0.2879235514892683,-0.1473312294021851,0.5448654609959974,1.0,0.1662720185604815,0.1804655343410277,0.6759138014375468,0.26512292418205846,0.09104701552478829,0.405128186519935,0.41198437057374127,0.42200503343978896,-0.2304743895661713,0.06247757806385755,0.1854210383076963,0.36303740709123083,0.035402822649185574,0.5764074127547006,0.4188946498998887,0.16455805658046938,0.15771567569079384,0.006770676160175988,0.09940032965094071,0.23981025377805623,-0.23028359924920103,0.4016656745965861,0.16137568167125543,0.331315365524829,0.457550512617305,0.049183541347831775,-0.36285901708162765,-0.10425477411595946,0.136515352629255,0.6358017284821802,0.3133205925945915,0.5878233744863633,0.4479673180186932,-0.2937891322046215,0.09516683741480263,-0.4169549063679253,-0.11180238748847768,0.6538883757539226,0.3114977334104502,0.2158991494443965,0.1113544092294355,0.35036283266211093,0.17854364798038155,-0.08449334271539913,0.28059575439712253,0.5178402343542274,-0.46103021759880414,0.06653662909302867,0.671608126159007,0.43528189742033324,0.4101708012594313,0.5010093450376325,-0.1432581942930529,-0.392886387367662,-0.3157956401687754
Frontal_Sup_2_R,0.006550178576484811,0.34170636382216785,0.20967337058292537,0.4476861737394867,-0.041051887342210734,0.24384014741782198,0.35893947162722345,0.06522879347089185,0.1655690595544083,0.21732443132353602,0.26694053526236494,-0.026300274222980535,0.3344503881613736,0.3328110649945906,0.4227210876746315,0.20980279589300135,-0.10844155061296862,0.3508152852066856,0.24936075684316614,0.1662720185604815,1.0,0.40919180139295913,0.3314826547726371,0.018879134761607935,0.18259089064358083,-0.20691756341440679,0.4294413037909719,0.154937907948546,-0.3353187186948264,-0.2220823741645075,0.44185216957041457,0.5652517702997469,0.23499448420475125,0.11446709802458245,0.37959599319067,0.4078633584805031,0.5566036361309684,0.20391501562216613,0.26990905191130643,0.17403879307836895,0.16780203054763987,0.4625847175177265,0.13618942245480403,0.2899194788847571,0.3311723759859728,0.4814432975228163,0.14825015643248457,0.24634308285237444,0.45814115519723253,0.22315253898240628,0.1778774988148949,0.14981674338838463,0.26078642606782093,0.021244372060454386,0.05239771882683655,0.05661137249165668,0.2903982188049885,0.18683138919201678,-0.1437231257373328,-0.24541106738309965,-0.20030205371784662,0.15730959982017198,0.1291831477132165,0.4495037814892197,-0.16046126161397792,0.35327246330033346,0.10491013173748694,-0.39602983809867653,0.09223862105109276,0.4500377811863835,0.24768223442122955,0.16524714508136096,0.179377107873479,-0.3728569948627377,-0.2290270643461555
Cingulate_Mid_L,0.10125700202404102,0.2920405007884901,0.091137937970835,0.7835415443990505,0.2654666847913887,-0.021932549619550754,0.5147892306829404,0.3550200945131724,0.42895670166816946,0.24729640422265275,0.6006470575496897,0.37814465661253405,0.711814164575998,0.7001197877104354,0.5331246093065236,0.6735414629304687,0.3766728231370436,0.66771909269079,0.2394070333522731,0.1804655343410277,0.40919180139295913,1.0,0.16619272323751502,-0.2265200894538222,0.6067476125289804,-0.10458999625342548,0.33533583069270523,0.4723338336695707,0.20362230217873914,0.01940159211775688,0.6992051678995541,0.5929993789268783,0.4908857487268859,0.4503911855929271,0.2891102447228966,0.6958141869817416,0.5843139585340182,0.537584417726189,0.3202998332206559,0.5881725743124789,0.6230506324128569,-0.03019721499806666,0.5307117905666295,0.38857677517790395,0.32471400553322477,0.6100448286151434,0.5003718898129839,0.5380539726978177,0.6497071663612392,0.2679574426759179,0.35997880275476146,-0.03237856171812644,0.35535772252729236,0.008923876188060904,0.457716075801721,0.372701075297619,0.6266194606907153,0.12423718960407637,0.18330631371727613,-0.37999213177463737,-0.02184021421600737,0.4092658966607124,0.3967831803116854,0.6159090626353567,-0.27885426282553755,0.5180722766083343,0.4192483923065589,0.034851415299397864,0.11591861211234303,0.6799667893796244,0.4848103690350631,-0.23992703996826387,0.6481665739076345,0.056213842584046096,0.279300630802894
Thal_IL_R,0.4625774295081861,0.05413982395962836,0.4625478502828815,0.03126842962552207,0.16044327955479312,0.8728894211654966,0.5089037762745205,-0.27614912158289495,0.48241391243132786,0.6870384818265399,0.07409735586443109,-0.4608690611597513,0.22285920087619127,0.26752789731252014,0.49425000740076885,-0.04599300376465669,0.2779562973724566,-0.06955209545648477,0.6466028797923795,0.6759138014375468,0.3314826547726371,0.16619272323751502,1.0,0.1538360260214673,-0.03217612614403931,0.35896090357716914,0.5818442233259187,0.43489848079436383,-0.2800670638236472,-0.07747419325722774,0.17003550265986106,0.5254219704193206,-0.010387022227187976,0.3744899590780852,0.427521048746784,0.2202729957289167,0.3902422766234484,0.07655303282070892,0.19159676514812055,0.12746504464802033,-0.31659149823567523,0.49695247722312996,0.24375725800086717,0.342755142647397,0.6076451540109341,0.27420402869132154,-0.4376815618206072,-0.027528494348581727,0.17615800715386204,0.6802751100887344,0.375390804537707,0.5992170347868403,0.465096550771006,-0.23105959385511637,-0.16827827443185056,-0.3754439760282075,-0.0885338788702149,0.7614586899757805,0.062156466687326974,0.1727395770139071,0.1295815978091167,0.38929348991064877,0.06205608742714098,0.07625346139213504,0.16127842898587064,0.5860954410669543,-0.39755066720343873,-0.19958817397306344,0.6362292860242139,0.5321161121188548,0.3605293957391488,0.6225859008907939,-0.2425382984758039,-0.44664962676677455,-0.46137484721044764
Frontal_Med_Orb_R,0.2510469938005252,-0.3704992531308567,0.1632312665074707,-0.48746705980514005,0.04485562841965078,0.30084402753063677,-0.12126474910266583,-0.2454873274659208,0.013638153862232803,0.33449374231847756,-0.20510641756327022,-0.38818076725888284,-0.24088743690002615,-0.21224369609288724,0.04153409599410198,-0.338221251964895,0.07220567353439318,-0.624267816041608,0.21354294277398234,0.26512292418205846,0.018879134761607935,-0.2265200894538222,0.1538360260214673,1.0,-0.2153461397048513,0.4463352963837451,0.1249271508505731,-0.0876775719280204,-0.37774206385324965,0.0978544085229239,-0.030189942835763636,-0.1688679860161309,-0.4704093588497573,0.05497780884045061,-0.11608729533101778,-0.3005556315003389,-0.27860353727713466,0.007778256208048711,-0.23928602135250884,-0.0900596421032952,-0.27714231865812855,0.6253816681610187,-0.0229027672735026,0.2455286089973992,0.025539783357175484,-0.5831785752283289,-0.5384824461954306,-0.3931984645315945,-0.4289950139710469,0.4836304750337467,0.1806325615574766,0.5443596555802819,0.35997443759026815,0.20008141585234523,-0.1327141573718516,-0.3836644423830262,-0.4924474169612543,0.3903055794158411,-0.005512707562762323,0.5607513103968637,0.38976358503962394,-0.15981439732202937,-0.45185483340428223,-0.3895510652495632,0.535156806286812,0.13292116759462977,-0.2595469369455482,-0.07489929814289546,0.48640627626367144,-0.34794640921958636,-0.11236622936638013,0.5135582778871226,-0.3407216873021215,-0.14744958916658693,-0.28143142421247924
Calcarine_R,0.26235566082338696,0.29711987275969354,-0.03902075457245673,0.4741013547726915,0.19224786203000932,-0.18129109022825124,0.6224791354638466,0.564019582432639,0.4853937505508334,0.3066376358768978,0.5857313640611653,0.6086941586610798,0.8173173336195442,0.6083069937273803,0.251565065369101,0.7875504453948166,0.3380159540961164,0.45837456445028246,0.07035369170006035,0.09104701552478829,0.18259089064358083,0.6067476125289804,-0.03217612614403931,-0.2153461397048513,1.0,-0.02490914953821129,0.13196251609504617,0.5996195316918024,0.3110635205203292,0.48471533125761196,0.23248229065517195,0.5199299170867019,0.5308639609073171,0.5225699676812289,0.22406658512077055,0.629231061356752,0.35710291487433204,0.5505049866032062,0.366479479285408,0.8350669132571693,0.4606545940369302,-0.2675886175779885,0.33957171989713,0.32212930998299943,0.1504008167396228,0.4075478998349736,0.5720345895337535,0.5717859526061294,0.589406966450526,0.01684503939090222,0.5740461662567723,-0.1354727930859699,0.3187572624007281,0.07378603605084444,0.7285094171423184,0.5392627948991044,0.4638325655502428,0.08492857579229596,0.5786597660090786,-0.29293247082402935,-0.0063275179667629,0.5730735638184095,0.5328629164838549,0.4237638404731926,-0.1522784317793485,0.3669873676663955,0.3359180759713045,0.5262274792919097,0.14946858623470183,0.4259526335203743,0.6638608627632024,-0.3312650996649558,0.6787213848649645,0.03931898699502435,0.6015870511752013
Temporal_Pole_Sup_L,0.3462614040178833,0.23160238677146408,0.34354941249672294,-0.36642781801002977,0.6901995426807491,0.5029709197563611,0.24338124297084945,-0.33048387202785173,0.30795695904869347,0.5929457673086802,0.03136830218220558,-0.08258253758800879,-0.06976721975678431,-0.11346590343699035,0.24507033730628883,-0.1155662025688456,0.6221412834833305,-0.48553535837646655,0.594628812291442,0.405128186519935,-0.20691756341440679,-0.10458999625342548,0.35896090357716914,0.4463352963837451,-0.02490914953821129,1.0,-0.032563225020719136,0.41845199481722484,0.2774673292661462,0.6174665981968593,-0.19642900241786357,0.08306029123848584,-0.15136399736210424,0.31126650051889176,0.0797200818918183,-0.27750860179860753,0.17690337974010567,0.2885238112110208,0.29254213406766916,0.2658948036707603,-0.23158275580238866,0.04020023365660599,0.3782642046685877,0.5602305334531732,0.2984157281130848,-0.38027495899886077,-0.5990789326029254,-0.45418089899033104,-0.2235710468652613,0.6439113147107293,0.6156191061750979,0.7192426173889633,0.6515086120005912,0.07341813390135542,-0.04131419694238385,-0.20448802614783174,-0.5899022249508213,0.6848877367510673,0.22070300429330955,0.8316562128510855,0.83204872242212,0.23758576506151288,-0.1580120016401903,-0.4144734313054251,0.49352493557742066,0.3629451560642184,-0.38398532141853575,0.4327308481657111,0.6929778546585615,-0.05640806800400723,0.26928826566524766,0.6203489019128241,-0.18950501817087134,0.17411202792248973,0.03406816169847695
SN_pr_R,0.4627875036424534,-0.019384472570673824,0.16597032749658353,0.2789084431302051,-0.1093366570624389,0.5408999560357456,0.30060366172209757,-0.0037206649351748367,0.43091463829456567,0.4310128984617783,-0.03726310009448645,-0.24319786231408003,0.3051315892329713,0.26713260299585945,0.31546215944871087,-0.013589116179936026,-0.006785688051722887,0.2022950883779742,0.2636785016009921,0.41198437057374127,0.4294413037909719,0.33533583069270523,0.5818442233259187,0.1249271508505731,0.13196251609504617,-0.032563225020719136,1.0,0.2741778065922909,-0.293106704551438,-0.24184262424959074,0.1812667924628849,0.44928204841175684,-0.17200815999829966,0.1811262719804317,-0.017069410295401072,0.5485714981818944,0.30098861956909284,-0.0036465019087573453,0.1533903184368397,0.15333375316963357,-0.13481989934953623,0.445330649569933,-0.025370358009935565,0.05818278674656798,0.30993972593231195,0.4799000035575394,-0.09386984060600106,0.3759537373975863,0.1769603600939707,0.3494787099946608,0.20025865333748322,0.1679788699861884,0.16154750972156662,-0.10624183390578933,-0.08645287938248276,-0.11096675045622476,0.2964074226994363,0.43141181003131585,0.004408385139747369,-0.2123466074131921,-0.17692979901544884,0.45530589935451726,0.07683332071968059,0.34676320355921386,-0.12123431308081789,0.2630132193126464,-0.04451317051249394,-0.38946265310503697,0.2134321977368518,0.503622881051439,0.2467069814419378,0.3462326362138132,-0.13215630617836324,-0.5311790781930251,-0.38048000004138405
Insula_L,0.2719788474422901,0.4928757269782492,0.29040219078664475,0.32442647101931155,0.5281809261702315,0.2897383583007263,0.7063228281197745,0.24214723582280542,0.6608579940704998,0.554329386297562,0.5725943818258598,0.3556017672173937,0.6226345681487253,0.618215119530429,0.47544863272096927,0.5741361895034283,0.600414354382445,0.3468619274027273,0.5835101337765047,0.42200503343978896,0.154937907948546,0.4723338336695707,0.43489848079436383,-0.0876775719280204,0.5996195316918024,0.41845199481722484,0.2741778065922909,1.0,0.39868978034497365,0.4166226594447348,0.2296903199831444,0.6881968205470698,0.49869792849047706,0.6541973331494059,0.3927724803059885,0.5339344085084317,0.5279730866431773,0.5968471401568045,0.6336670052459196,0.7137020764250344,0.3443965408414454,-0.1267091326440251,0.6054973337668159,0.567769933874783,0.341464703644506,0.38576626542514725,0.1630300294106012,0.3085752331649421,0.5193662670609325,0.486439737550472,0.6952165562703382,0.2418018698267003,0.5936353316579979,0.013143278756935986,0.4419083095392435,0.25364570116699153,0.22405315992426275,0.5382306978074076,0.38189005666525866,0.1086361021645778,0.34996448624002235,0.7807127803392983,0.518438405290183,0.29436693628770944,0.007501383336609158,0.6365333068288167,0.0672148502303689,0.3520645092223398,0.5216290414239086,0.663567554608657,0.6265505705524544,0.16101757307362577,0.4475407293150555,0.09334158931012818,0.30290947417467734
Temporal_Pole_Mid_L,-0.14492195151151951,0.5028026187101308,-0.11234352994846936,0.25913118271897045,0.4756874106246287,-0.3416135631181784,0.19517539313954754,0.36671818168783277,0.2124281168048781,-0.003951784604920798,0.38495033773488646,0.652452222210734,0.2921047690074164,0.13973450523848313,-0.0073738018191649825,0.4578937942994312,0.4902354875685331,0.351801231120803,0.005810713310964665,-0.2304743895661713,-0.3353187186948264,0.20362230217873914,-0.2800670638236472,-0.37774206385324965,0.3110635205203292,0.2774673292661462,-0.293106704551438,0.39868978034497365,1.0,0.4945027971048938,-0.09852479781894845,0.023985108235302515,0.3695402419424153,0.21658547833416877,-0.0007490765840112117,0.15222385198772287,0.24170867334459362,0.3131327070158783,0.3941636840773727,0.42093074274827846,0.3030198188809759,-0.6914656594510048,0.2339719088971158,0.06909650900872494,-0.034120777439546904,0.1847796808836521,0.32286650131136313,0.2086809943156741,0.1915905144246845,-0.12273348625655633,0.21932560896637027,-0.27343744304804113,0.019230845146113163,0.08574908055634337,0.4099076753463396,0.47721098105593285,0.1972000424295741,-0.11012727984740674,0.28941431427357617,0.04763058159153486,0.372984175699278,0.3419876894839191,0.30383508929671654,0.15526281878817386,-0.1708088692164386,0.036179146057542265,0.27451752007583197,0.5741201314871146,-0.07559226766933234,0.07366783039202893,0.2792938281120622,-0.3000983284000315,0.4414651228918269,0.6120318930413869,0.5733321918408846
