,Thal_IL_L,Thal_VA_R,Heschl_L,Thal_VA_L,Thal_PuM_L,Raphe_M,Rolandic_Oper_L,Precuneus_R,Cingulate_Mid_R,Cerebellum_6_L,VTA_L,Frontal_Sup_2_R,Vermis_1_2,Lingual_R,Temporal_Mid_L,ACC_sup_R,Postcentral_R,Parietal_Sup_L,Rectus_L,Thal_MGN_R,Precentral_R,Temporal_Pole_Sup_L,SN_pc_L,Olfactory_L,SupraMarginal_R,Cerebellum_3_R,Thal_PuI_R,Thal_PuA_L,Cerebellum_Crus1_L,Frontal_Med_Orb_R,Temporal_Pole_Mid_L,OFClat_R,Thal_AV_R,Thal_VL_L,OFCmed_L,Cerebellum_4_5_R,Red_N_L,Cuneus_R,OFClat_L,Cerebellum_9_L,Pallidum_R,Thal_MDm_L,Angular_R,Vermis_6,Cerebellum_10_L,SN_pr_L,VTA_R,Insula_R,Thal_MDl_L,Caudate_L,ACC_sub_R,ParaHippocampal_R,Hippocampus_L,Insula_L,Supp_Motor_Area_R,Occipital_Mid_R,ACC_sup_L,Cerebellum_6_R,OFCant_L,Cerebellum_7b_L,Temporal_Sup_R,Supp_Motor_Area_L,Occipital_Mid_L,Cerebellum_Crus1_R,Vermis_8,Calcarine_R,Precentral_L,Occipital_Sup_R,Vermis_4_5,Frontal_Inf_Tri_R,Frontal_Inf_Oper_R,Thal_VPL_R,Thal_LP_R,Thal_VPL_L,Rectus_R,Rolandic_Oper_R,Parietal_Inf_L,Cerebellum_Crus2_L,ACC_sub_L,Thal_MDl_R,Frontal_Sup_Medial_R,Cuneus_L,OFCmed_R,Frontal_Inf_Oper_L,Occipital_Inf_L,OFCpost_R,Frontal_Sup_Medial_L,Putamen_L,Vermis_3,N_Acc_L,Frontal_Inf_Tri_L,Temporal_Pole_Mid_R,Frontal_Mid_2_R,Thal_PuA_R,Olfactory_R,Thal_PuI_L,Cerebellum_7b_R,Cerebellum_10_R,Occipital_Sup_L,Frontal_Inf_Orb_2_L,ACC_pre_L,Caudate_R,Paracentral_Lobule_R,Cerebellum_4_5_L,Cingulate_Post_L,Thal_VL_R,SupraMarginal_L,Amygdala_L,Cingulate_Mid_L,N_Acc_R,Precuneus_L,Frontal_Med_Orb_L,Frontal_Inf_Orb_2_R,Thal_LGN_R,Frontal_Sup_2_L,Vermis_7,Parietal_Inf_R,Temporal_Inf_L,ACC_pre_R,SN_pc_R,Angular_L,Temporal_Pole_Sup_R,Thal_PuL_R,OFCant_R,Thal_MDm_R,Temporal_Mid_R,ParaHippocampal_L,Cingulate_Post_R,Cerebellum_Crus2_R,Putamen_R,Temporal_Inf_R,Calcarine_L,Amygdala_R,Thal_MGN_L,Parietal_Sup_R
Thal_IL_L,1.0,0.7424982209693595,-0.28721515141590415,0.8226643309893517,-0.0920016275358523,-0.39022665825949465,0.39557266369887667,-0.17581022141723127,0.11861298075872523,0.15786540940216992,0.3916124192223402,0.14981674338838463,-0.042278063237262846,-0.016361475151669667,0.30016760796236003,0.29788345101137986,-0.5921550800139196,-0.026953595714466972,0.7125032435730984,0.7222150068695347,-0.5298156351045725,0.7192426173889633,0.4102884467130986,0.6453473057950382,-0.6129999662286095,0.3917385156699609,-0.16235657329474176,0.04516050343748187,0.008739961803459121,0.5443596555802819,-0.27343744304804113,0.12903163161898976,0.32265902598600954,0.7359659564774977,0.6548293102853449,0.4695738224482761,-0.29547574726985476,-0.45286571530685654,0.6304029972813199,0.21270268254388222,0.7976751810467969,0.39198895497669384,-0.5567387393224473,-0.1293235070189754,-0.23892308551401478,0.7323628677515283,0.516107990762365,0.0865634998216865,0.8111821197227348,0.5727248069725087,0.663344967766608,0.7008892621485253,0.18262966399287567,0.2418018698267003,-0.36205714232134095,-0.518407665931814,0.38337276351108535,0.07505845974927422,0.18269114634006295,0.2954414297590239,-0.07275138614427587,-0.3439122475523608,-0.5282560840932802,-0.2551196761949746,-0.016786967504040587,-0.1354727930859699,-0.3359210963123657,-0.5932748501482688,0.44198047161175885,0.19050500198286827,-0.056952719836715036,0.26282510790214514,-0.6126522094815084,0.6522657852543458,0.7161722830835247,0.2684240724796682,-0.5167119435543459,0.05466946063918086,0.60649023071133,0.6231894781001446,0.39185110934050477,-0.53225827665734,0.7256985807759427,0.31075396598556493,-0.2817728511586362,0.6388506709803123,0.12296553351256431,0.25078976738607556,0.44491272500618917,0.42295974396096137,0.5104332527728995,0.647198135580664,-0.1891261796514964,-0.3110535419512868,0.2690646508129839,0.19966163314312563,0.38072247703540196,0.1920295672620386,-0.6091257433719465,0.5148691143289584,0.6030930431440312,0.0642212951514829,-0.4433866101333015,0.3005140683402675,0.020273195255691937,0.4773621389010895,-0.10182455476811399,0.1305128357543087,-0.03237856171812644,-0.2583282317476643,-0.4024634677021764,0.4368362385595855,0.3927998338553219,0.35173145942997563,0.007252221552492549,-0.4751396778439222,-0.4156664150675672,0.7016841959908476,0.26212503667200193,0.5878233744863633,-0.4533325086811003,0.7187903080959833,-0.7136835418647032,0.19126249542322107,0.3320064193124072,-0.25454955359263753,0.6550733459310695,0.35612464555726286,0.027413034595044603,0.5665816150141151,0.1895396253836152,-0.14935960823934305,-0.16360811908550843,0.9270609567917182,-0.17665272263817275
Thal_VA_R,0.7424982209693595,1.0,-0.11806998249334788,0.8071759627704019,0.2783170866191935,-0.11898714263168839,0.4127076145002989,-0.020681780099933895,0.34417325753977773,0.46136351895374605,0.3140802152542263,0.09223862105109276,0.27679527296038897,0.3796385503587609,0.3418273728060584,0.508190449137017,-0.30833929152018796,-0.1742769818110222,0.49003581914083816,0.6304140654252333,-0.27678338425389376,0.6929778546585615,0.34930483992045036,0.6254773874607611,-0.3544503696450282,0.44959511007379543,0.26418192474138663,0.38146950165841775,0.16269434428182658,0.48640627626367144,-0.07559226766933234,0.1806466646915186,0.6034257340465079,0.7844740514039461,0.5878571649382079,0.5879216065715138,0.04460537369549027,-0.3014797115498466,0.5414230903493328,0.5816458416424317,0.6703996459215587,0.5423316853852092,-0.34476989963615995,0.20463432972950024,-0.03468987124035107,0.5213377179333497,0.41960386759694585,0.3317238128184184,0.751505484420103,0.613965570903566,0.5285091146417232,0.7540977915068934,0.3277541486231042,0.5216290414239086,-0.21886549151195098,-0.3339133845134738,0.549520431121796,0.3587346748274423,0.13153671747016815,0.35963153827634886,0.3362723204599752,-0.15591715435258166,-0.38047331577384713,0.22955400319518168,0.2923787918263112,0.14946858623470183,-0.26903260325305256,-0.30870270946877076,0.5425492933963018,0.22108560458191176,0.08689875841208147,0.5669009433013442,-0.532410037236307,0.651997303193106,0.5155279974169502,0.30769160143570345,-0.5430729991289421,0.2950021943985586,0.4645548976277846,0.6867102725527013,0.24049722643057955,-0.19978326506556435,0.5224642154055756,0.18103682646415514,-0.14760298518144446,0.5267001602263376,0.06488720502471033,0.5700227054214053,0.47398266923253346,0.26685071941999916,0.41178537279544103,0.6432801883307508,-0.11849075025424567,-0.007532220461984702,0.30905542808949626,0.30245407467557156,0.5579890407477436,0.5228535877914597,-0.34864164703508316,0.4805621703968754,0.5037668430897094,0.35304615094697234,-0.28098725770989913,0.3554827386009467,0.2604900262749645,0.787215466232671,-0.12851050920587503,0.5007440469634251,0.11591861211234303,0.14710078619157557,-0.12164025125385598,0.4658086837842574,0.3476049937581379,0.45972907104625854,-0.006491755831117478,-0.03243545628231132,-0.25266913582188705,0.6622670737474188,0.26036517468036086,0.671608126159007,-0.4408912421691053,0.8248747948365952,-0.4316224161951162,0.12243002415732714,0.5397892171837305,0.20051328990446685,0.8297366860730881,0.49522780412228595,0.4575412383923795,0.5546954350056226,0.6579036857092333,0.2055630026637357,0.10903902770826016,0.7445272628897963,-0.16174477919438737
Heschl_L,-0.28721515141590415,-0.11806998249334788,1.0,-0.34924484957505153,0.6692898448128404,0.5912770469301737,0.5687223179280253,0.43458935441221686,0.37241979689664906,0.379835023729049,-0.4213704738609995,0.16780203054763987,0.5666727773983838,0.417619715740402,0.24341405967819338,0.3002169754022195,0.36853016483707257,0.23174184046382737,-0.43613509317747334,-0.44426978843241405,0.5883768315087121,-0.23158275580238866,-0.025335866036982783,0.07676055365983724,0.46138131345866895,0.22800161717515804,0.5614161408251829,0.6879333978521608,0.28788398218745487,-0.27714231865812855,0.3030198188809759,-0.10682652001466625,0.2018861879434621,0.21159784334936765,-0.2817515340378011,0.21936157835792774,0.5847440129225775,0.585019005075747,-0.14537273787226174,0.14984555668451602,-0.4896522261237557,-0.023572299924949656,0.33269039532353195,0.24145352100512066,0.6604959579037619,-0.2924722070055101,-0.342460792226635,0.4912973816244966,-0.2272152077872018,0.08218275987860443,-0.2707424532082174,-0.18574435799373012,0.38852068820140495,0.3443965408414454,0.2810808498844553,0.40869850044638784,0.19309658346786887,0.41510205981010717,-0.269843895268621,0.04451020417909581,0.4884985742213099,0.6032698759953246,0.6007479776079299,0.42310957805632027,0.20012909305415683,0.4606545940369302,0.5912219036276936,0.547560293648391,0.20750337659865642,0.3325784180311164,0.5864109790505678,0.5115504474793073,0.3454268096479184,0.3478789782011456,-0.45345965378027514,0.3831186303027798,0.5977343379082353,0.09009967659818845,-0.24985118124510716,-0.16285911420633684,0.08099766811767536,0.5544746956320135,-0.38540423932625206,0.4107174957501619,0.5192668549038667,-0.2868023148494826,0.32501220510027146,0.08018470162701509,-0.15448634668215291,-0.03464522746285173,0.27354011434569325,-0.4145702944923292,0.3983918932564678,0.748996616768206,0.3534439066809634,0.568482657722602,-0.3178897431811395,0.13140318543655413,0.5421352235790873,-0.06554561961452766,0.022654952222555428,0.18411439003597627,0.39449892314914736,0.3366283109982448,0.5465009038705139,0.2667646276549381,0.5745797763740885,0.04315245495848007,0.6230506324128569,0.366495320633755,0.6972234959141653,-0.39897835160832534,-0.32429096293292764,0.028230126587782022,0.3204576077626103,0.3929447984879131,0.24606859637747866,-0.10570173039147057,0.26575244296132444,-0.23028359924920103,0.5211616448854559,-0.026759871457231684,0.66053070562091,-0.27345631551852484,-0.10407083734415461,0.4291685512250464,-0.16722529342547582,0.514877601665593,-0.01840996624975714,0.15812082313727063,0.24514034088559167,0.42129548496702274,0.521466623599555,-0.1762682666820845,0.3910300330953276
Thal_VA_L,0.8226643309893517,0.8071759627704019,-0.34924484957505153,1.0,-0.02112081415579299,-0.38024738784463785,0.29942004670565153,-0.02073682112635103,0.18571779726686405,0.27243899693592044,0.612311183918754,0.09258865159932554,0.01988983930660007,0.10273891905726686,0.4770201540462076,0.34220441183071304,-0.5057889850579902,0.056989970853936534,0.710216504613759,0.797215110164762,-0.5338101297996396,0.7626915565739256,0.5433465713358409,0.6517070927654532,-0.5835182931781816,0.3141863315128359,-0.005452868828588134,-0.0408220383403087,0.20333775433742782,0.5292395189105901,-0.15084624542802635,0.010937795854392841,0.5124842134032105,0.7283920759624406,0.6124901764608921,0.4250611796684211,-0.20209153341871447,-0.3201975570384484,0.4771767781320842,0.40049458638095514,0.754872194912379,0.6101313759383556,-0.37595876982578336,-0.03481077940753548,-0.1429171458584692,0.750527099726825,0.5641718163618165,0.18345930786399348,0.9200871362610424,0.7618440848217252,0.6475919503322615,0.8255894985534353,0.28172637429548947,0.3823615769238682,-0.24560011827553738,-0.4450251386887733,0.5338690993797673,0.2112128889778426,0.3208178682595082,0.45092146651496073,-0.07627684212063106,-0.3322396783283507,-0.3718750659324647,-0.1337617390579276,-0.0027507927742271075,0.03756027018905475,-0.28128987351118967,-0.3836728670009645,0.4718880215092482,0.13408423827373497,-0.10328269305090056,0.2245771459565066,-0.4566160849747203,0.5552286256288501,0.7300102499641817,0.21030569483301065,-0.45904940815108486,0.21858647206110637,0.631524789552389,0.8142853510909711,0.23055072690513426,-0.2927446784061644,0.6537888745106077,0.2677806501183194,-0.15146285992235953,0.672063160420394,0.06679151640960579,0.36930730685034313,0.503270204458451,0.49709240237473773,0.48623610444453547,0.7325894613583428,-0.2388683309068173,-0.2853382329700779,0.10656726531036069,0.17039622469623633,0.525672493773236,0.18788619100413442,-0.4589582470566282,0.49025343458100656,0.6278149520297772,0.23067135362010874,-0.32889566709646734,0.3370644452006339,-0.1142704316815723,0.4877066890091661,-0.07773656129250373,0.3233418513632272,-0.053317743676507205,-0.2190632011537583,-0.27201527073065984,0.5071452863148039,0.37619294952899984,0.4589166955939967,0.0516792135578591,-0.3492401625017326,-0.3877404527781206,0.7792752363931759,0.27716358828023324,0.53400673313166,-0.3069614910244382,0.678303256519764,-0.6433599757249928,0.18037088011809685,0.5877355365484715,-0.17504394767707462,0.7875312834690206,0.32154044215806304,0.21206900899919442,0.719377567355097,0.28229640341458623,0.050972503677676514,-0.1283494806944654,0.7007169158611399,-0.2242393855144594
Thal_PuM_L,-0.0920016275358523,0.2783170866191935,0.6692898448128404,-0.02112081415579299,1.0,0.5966536909179566,0.5390803471376581,0.6347748845294101,0.7510127335951424,0.6326292383391786,-0.04552549435328969,0.35522184943858415,0.7934900731199753,0.7358155339170881,0.35136228951016285,0.45499516391530515,0.6016468896599946,0.02961778365702703,-0.2959141209579052,-0.0851269190288228,0.6905002337179423,-0.07093824913789543,0.17149255383684558,0.2378983131530433,0.6202801929432686,0.4099132335250809,0.7479927171050355,0.9007480835785754,0.2854520073225746,-0.18513737496365146,0.25426820290369734,0.1354575832528946,0.5807698227766492,0.47372639690112706,-0.1864414147466788,0.40856820930927296,0.6975505138447684,0.4693523043666595,0.08404306900577883,0.6582792226440651,-0.27492739807942207,0.4890115441103654,0.5389414465624235,0.5145009136384099,0.7133635036926089,-0.12500841906265658,-0.020289168131138697,0.7327855311526227,0.14337342434868908,0.41097784661530495,-0.36387334084734496,0.19707733900869262,0.7353500365142766,0.6469856892831906,0.5579867501087129,0.35998556207575616,0.394487912958775,0.6644527840986605,0.03946312577722471,0.11604233386959774,0.815198348476239,0.7082624265457574,0.4216775824643885,0.6136786095670829,0.5079716398620476,0.716033644839326,0.6761836384124009,0.5275876123523036,0.5503574091487908,0.3998584343238339,0.5507226573050834,0.8830400711521234,0.3998598122079111,0.5160834988786541,-0.30225753987418713,0.48731194358842367,0.3949296778630437,0.16471282746809834,-0.33290199892083816,0.3239379517528504,0.13797890523904904,0.6004762062366134,-0.29261480094034,0.35795432610514205,0.39334520429648984,-0.06997606678103496,0.28999251971651435,0.4718130910841991,0.263337737839069,0.1161298499804529,0.24904522848039648,-0.08918214442542559,0.45190905530466907,0.8539767657758277,0.3807483542214271,0.8450462818094251,0.08395993145082677,0.46393703232454137,0.5182625076162611,0.2254821910425653,-0.0410346302017708,0.572641014357435,0.5901979292545764,0.5355635242906247,0.6530624865452355,0.7078210694092016,0.5083074102210912,0.5359257860150175,0.7696987805144152,0.5819723163162812,0.7589486934749751,-0.1594302707192899,-0.04728884017005856,0.5074087189644874,0.28038092445220164,0.45664699649026463,0.2675334772359728,0.01139751364007373,0.15464578515330882,0.19101241003051275,0.4032708849224745,0.31275287631755505,0.6515266504584428,-0.019250176328254,0.42566306127533454,0.7467997763959928,0.30291939877231605,0.7014338250635783,0.32432968994735445,0.31994253234099446,0.6408062683123706,0.7952283301581028,0.7531376438443318,0.029301480222803395,0.09145999147248854
Raphe_M,-0.39022665825949465,-0.11898714263168839,0.5912770469301737,-0.38024738784463785,0.5966536909179566,1.0,0.24234594539132875,0.5211278868301018,0.522384403173887,0.2944102434318368,-0.26305508671390376,0.35764852311054657,0.5749217500381671,0.5160983952682442,-0.054608173204943024,0.2452443844726369,0.6475746472790053,-0.0730522842155427,-0.38779494542580395,-0.2142726033149861,0.7399910831772416,-0.4143053817003949,-0.010581408599370868,0.05540861864539521,0.6481119899072636,0.35742732190867077,0.35572879590427325,0.5077110403673857,0.020971956192837315,-0.47042793697212304,0.18030393335748554,0.037961036123383966,0.08306297409275903,-0.025960104593570454,-0.3122735020857034,0.1161778873067692,0.6774335365817772,0.42243305643847023,-0.18117487463671553,0.3854934310597959,-0.46631119254507153,0.1674686080005711,0.4911723581223991,0.3280372446780321,0.742797452590618,-0.542914708146774,0.004019328557249973,0.5312014279380107,-0.2634573252766658,0.011532225027943512,-0.5309019223289378,-0.15018543540361276,0.4815011668699505,0.3833075330022541,0.5842070844967564,0.29393432986923346,0.10153112296932733,0.3441782491745489,0.1067892772753784,-0.14745060578076263,0.6059020298998662,0.7317698296400177,0.33867617934296795,0.4295047667984254,0.3660811241704534,0.43865796543067176,0.6290070640485148,0.4793036634791485,0.28776128078063107,0.32742330623330834,0.4725066103086075,0.3757885011568966,0.5424664353075329,0.07654445314490062,-0.39426586035433614,0.2740504286183004,0.3708952239563889,-0.0667787948160643,-0.5751451726748231,-0.1903388940149151,0.08987111259666183,0.45556244458787865,-0.5069540536512545,0.13283277530713072,0.19298838850236633,-0.3796606776654742,0.33712496601087283,0.30296064123500843,0.09912542825348215,-0.1962551427289247,-0.02477707253292736,-0.4515725857395506,0.602639460648294,0.5379791642931548,0.11850989955505781,0.42034526400997296,-0.22575083856433314,0.43341199762259336,0.4511953888549442,-0.0692272685688459,-0.3043778174335685,0.3343376835755106,0.5573441834466177,0.35828608117948135,0.49127247210502695,0.2388270135455931,0.28576083801143276,0.3815587094945783,0.5702429357894102,0.5342882604821212,0.6405443488717929,-0.29407766608857444,-0.20876571266613866,0.23195878603466435,0.30316142024399517,0.36469749526505857,0.21150929016176911,-0.42712017816143594,0.018835746687945187,0.07561407534358552,0.4124074673779741,-0.11165026104471078,0.6103848657574819,-0.06562786236640558,0.19172018460109633,0.6466515839151985,-0.0497588968169148,0.3504528844152312,0.05834579819499773,-0.12077228198463352,0.31734053958376557,0.5939999215394298,0.611275144674325,-0.28582165105807206,0.11610615669449954
Rolandic_Oper_L,0.39557266369887667,0.4127076145002989,0.5687223179280253,0.29942004670565153,0.5390803471376581,0.24234594539132875,1.0,0.4643888102095437,0.5054868160063655,0.5203580495767856,-0.02458003130559988,0.13618942245480403,0.5537923291830926,0.37284457269622584,0.3785087690652774,0.6117221802433099,-0.014692419053033928,0.177768789094927,0.13639898758028807,0.19995873507282264,0.21762271800885194,0.3782642046685877,0.19831396327712927,0.5927168846736875,0.019513778160170487,0.41637997426884976,0.35334979725788873,0.5999122215162302,0.33784584671982654,-0.0229027672735026,0.2339719088971158,-0.10326751046974252,0.5587167873232785,0.7268582585681612,0.18662292057088528,0.5822975058948623,0.3621721835380956,0.27411310191307076,0.23960748308582544,0.420440796747655,0.1353094465196188,0.3847615286862991,-0.016917807824010388,0.23504789900588494,0.4380469268692859,0.27822065022013087,0.11296038369257341,0.6169403986852567,0.451983835786836,0.5858944437276531,0.22827475553641977,0.4166239691025117,0.5406880042774235,0.6054973337668159,0.1041846713927867,-0.10125239397863964,0.5748862643455924,0.5044425877623185,0.03217842358740061,0.35636832930464213,0.44461501269797454,0.34037019831459825,0.18833684183987243,0.1699631045695955,0.21414577814017216,0.33957171989713,0.3673373346694263,0.09699820252378802,0.5489746754735124,0.5391536867537511,0.6021010175801915,0.6453423741411802,-0.0822675904702001,0.8011805660642803,0.1592886711720077,0.7301229857194782,0.21228436816667023,0.18069152501909394,0.22658526395061368,0.4141537970873812,0.1431700232025863,0.11875934631989493,0.17633188708938818,0.7835569589962547,0.27544307355999603,0.23309927709329392,0.4144221449156121,0.23151152224923507,0.30889371046665487,0.40011118898460935,0.7265325890233565,0.0638060237965707,0.304546641943632,0.46005303786451546,0.5183066548180643,0.5916267393917534,-0.023617402447552123,0.310023536052627,-0.015891789497263154,0.37423498935870153,0.4714316165200537,0.2780467229299836,0.12944894399536175,0.5171191079964402,0.4442602121688318,0.6217329182526338,0.42730066464491506,0.23356236203249253,0.5307117905666295,0.13089301882243806,0.43998487868837316,-0.1654681825939731,-0.10384865166481445,0.31082713497467757,0.4309000508624473,-0.02895743187873694,-0.017538600187854764,0.43379760126880784,0.49633060362032394,0.16137568167125543,0.23503569644902125,0.5306412845176808,0.03885506227698096,-0.04373079143474691,0.20661242552545322,0.18488151133076944,0.34343106825591185,0.7275729484899933,0.01366519532324436,0.6067528765002778,0.30854663487522127,0.31148795769649235,0.3727025464540335,0.4671002585623008,0.2975260516164085
Precuneus_R,-0.17581022141723127,-0.020681780099933895,0.43458935441221686,-0.02073682112635103,0.6347748845294101,0.5211278868301018,0.4643888102095437,1.0,0.7441491742798435,0.5633468472150285,0.12484779515961829,0.2699636993434469,0.5610860863519468,0.5753745573643029,0.4167920736455874,0.5007325060321557,0.6061390566473837,0.14418937843743235,-0.17984140491606115,0.005023197898245637,0.6546941182777127,0.00704522504753253,0.31695263527958295,0.2550756165152479,0.5963070770032233,0.41764350605420264,0.3954507849705654,0.4010139974040691,0.4437268450295589,-0.4362470085601216,0.46222507150667713,-0.2661648238654866,0.4028905791094936,0.22038336480089263,-0.2143565996078702,0.3597950001238561,0.5976411045228885,0.692697884075008,-0.22071473492670715,0.5601190174574987,-0.33745848681925616,0.5548382477362774,0.7235551091344313,0.5336762916897975,0.6884759252973355,-0.122077704388978,0.0658486305564577,0.7058504592657,0.1794774379200182,0.4745838116246856,-0.3180126484868031,0.18224170522466787,0.6865065671303215,0.6439863529518527,0.7401322063069415,0.31544989304926513,0.4119627036261493,0.6727023780452953,0.32688226261001735,0.27423072553692696,0.5519310755894256,0.6912930450418432,0.5210064439360904,0.38447305642688523,0.37421990789420384,0.6896356479851584,0.7425729834943475,0.6612066487758682,0.5723867973435031,0.5195568221378143,0.6110241379551404,0.4093508821685184,0.6386798781052929,0.2566806892709767,-0.21215781139904114,0.6001678259039517,0.5488453695738964,0.19022686009059733,-0.23813684866020876,0.3188777066909621,-0.108064757178124,0.6546889346357903,-0.39728027064946214,0.5423014178975532,0.46609644956609697,-0.17777364887187447,0.511689916710261,0.39604562957767936,0.338916805525174,0.19878157805717311,0.3570247248379565,-0.18606574457385058,0.6126440350844139,0.5662938672045649,0.2195876214016396,0.6149198320740478,0.007809812188673336,0.21234111382834897,0.4250797580861429,0.12631343549971866,0.056894998268288866,0.6447909692540943,0.7368401578693642,0.6384363912284299,0.24502407696383202,0.30458578764123945,0.3942429343064618,0.5287116368121065,0.6883114810314385,0.4283281253491964,0.8234775879085665,-0.2553850902169154,-0.301826494635461,0.4542093629974131,0.6035933710361924,0.25665700714459827,0.1705708180059547,-0.02170976460348846,0.3255914132123254,0.03570774462968212,0.6829605695537739,0.08050379608007124,0.5064970866395511,-0.1051639301580841,0.47443130478610157,0.5593422242670235,0.18691089276907746,0.49447507937572177,0.16058238107689746,0.3468688792378627,0.3426406778099831,0.7704481494207385,0.6380466704276617,-0.19804799269562626,0.15451914075514267
Cingulate_Mid_R,0.11861298075872523,0.34417325753977773,0.37241979689664906,0.18571779726686405,0.7510127335951424,0.522384403173887,0.5054868160063655,0.7441491742798435,1.0,0.6607950020197866,0.2578888006573644,0.40259932716261804,0.6025342693839972,0.6839517791760411,0.31532769197118604,0.5289266111249192,0.5897470799903269,-0.1379792675563876,-0.050576670868257415,0.25648604493791655,0.5881075628466919,0.05462085880265459,0.4039073773133936,0.3838697454965565,0.5754568993496472,0.6050621399969419,0.41275562498106777,0.613516983143554,0.2491510929629312,-0.21272181247705105,0.16282640520731154,0.10014422652040791,0.5464032711524175,0.4349534646554814,-0.09339456528576916,0.5281560446792158,0.486821541513004,0.2758384897097416,0.10971727002404359,0.7150113005304011,-0.04385524114247443,0.6998806407079123,0.5687619996093268,0.5050169713264437,0.5872503071344085,0.0619082852757174,0.2870234636808891,0.7393579491400268,0.35695515539261297,0.5542370999736613,-0.2924640573158129,0.3682453046145105,0.7329790962370493,0.6904632371569882,0.6709807436829862,0.05668641442794055,0.47056465034341294,0.6749944356088475,0.34737155158347566,0.1439074098394026,0.7634911813335951,0.6647699071694212,0.15584988169320185,0.4618374350287368,0.5652165121331968,0.6792363730706094,0.6384113122184268,0.32720502274512875,0.7200314090185034,0.4590091828348787,0.4918734674233579,0.6795505198906612,0.4116991266578666,0.4147105427660944,-0.05148439736657635,0.6699413969294014,0.2017452521777188,0.12152168523895097,-0.257211525294007,0.48280221289757685,0.08927006457534202,0.4109794148494797,-0.19812491678057312,0.40600604655906053,0.18048136421588667,0.04769588843786109,0.3281944163230868,0.638887811382244,0.491694783497592,0.18066561977878323,0.2757879882254039,0.049835409633092846,0.4979632416595089,0.5045423096573425,0.26421645249600917,0.7019602353486646,0.348052426796986,0.40527175423794914,0.23823061606902657,0.2800658428158842,0.0075292880793011475,0.6724500901003831,0.5684570267477839,0.7289763580799594,0.5328184019658838,0.636762637965167,0.30030826483690526,0.6746733389906685,0.8469312493164735,0.5148621042597622,0.6311620777992716,-0.0029876766730050066,0.029049390993228938,0.6884960308786479,0.34594795712735343,0.28102150092091854,0.1024823476848793,0.046273168145972425,0.15422075233055627,0.43121552528900287,0.26726270960879067,0.4184459540089044,0.34062829888524254,0.08584905494309875,0.6667427314703358,0.697595653115538,0.4550879232117945,0.6543264053062547,0.3562192128115607,0.4060840867797704,0.6045942340105148,0.7905681245051401,0.6423347400235959,0.14797899601809517,-0.11477998656004981
Cerebellum_6_L,0.15786540940216992,0.46136351895374605,0.379835023729049,0.27243899693592044,0.6326292383391786,0.2944102434318368,0.5203580495767856,0.5633468472150285,0.6607950020197866,1.0,0.07010301536122782,0.0839245710375475,0.5619384389765312,0.6841976587706249,0.5505623385988353,0.538679784685461,0.21023138276701153,-0.09386643465450768,-0.04779378815568037,0.045936193157845806,0.25629124299451783,0.33188890648772545,0.3846084097364988,0.3564026748688089,0.219810637245773,0.47678542808698376,0.6188109382529303,0.613594558996221,0.6780998141557806,-0.04102746741105694,0.3900792216752898,-0.08831025720573989,0.5355705482969485,0.5239281123149527,0.08773249348310276,0.6951760730031702,0.4689814192054064,0.32994349345764346,0.05969001192600534,0.7334478762552364,-0.08011212409985831,0.47297322302165573,0.28090716934647975,0.736276526245147,0.42410866765905275,0.09861336420666603,0.09117297489322175,0.6780674450959331,0.3357382254588871,0.5180296297703558,0.05529853446516417,0.3934902148542173,0.48516011352590654,0.6984206621463291,0.19061875773118872,0.08126669297998468,0.5021462914472365,0.9182728571698359,0.0380839803637358,0.5214659416644911,0.6617469603268602,0.2975016187077451,0.23600248547295713,0.7355334141207523,0.59248586755828,0.7755650833548892,0.257539386629822,0.35413322227517724,0.5603316644804799,0.35341094928062095,0.48398634861876966,0.5775105408622379,0.07350197297040605,0.4935359846773154,-0.06976840120056428,0.5313996916813625,0.017338580045443856,0.5862998716950174,0.055347768334845227,0.44637569230323476,-0.043914751012231606,0.5115543162980111,-0.12018856403185214,0.40759305051550415,0.3841212542625331,0.015699340426435227,0.2571031384635523,0.5898349272291913,0.23397391309093818,0.1151620602133269,0.3692418236532144,0.12317995063145279,0.22236468612850702,0.5202393993235542,0.35154142420393275,0.5902274399243416,0.43385381406673407,0.40342131975303225,0.2772714854089165,0.23903844938459612,0.23105777285163243,0.5016251720225459,0.1862133547832694,0.664415787810461,0.3425040399447102,0.5805235287657133,0.2923157511354858,0.5699447041657641,0.5758686466026823,0.47173647832057636,0.48763750034867315,0.06847334832077041,-0.10932264156049494,0.3537581664484959,0.2490908940973834,0.5018049153029797,-0.07524951853480052,0.422549202888498,0.30264672270629855,0.3364433254208063,0.19666242804476755,0.40601900384851886,0.23441932766823165,-0.11863534132561203,0.42572776885763103,0.5035401867897197,0.49940038616354243,0.5731871903380332,0.6670764511884287,0.5368334724662116,0.7450165556272793,0.7090736760844448,0.5106455351479088,0.1675133499991218,0.08890813556079849
