,ACC_sup_L,VTA_L,Supp_Motor_Area_R,Temporal_Pole_Sup_R,Thal_AV_R,Thal_MGN_R,Precentral_L,Olfactory_L,Thal_PuL_R,Frontal_Mid_2_L,ACC_sup_R,OFCpost_R,Thal_PuM_R,Thal_LGN_R,Raphe_M,SN_pc_R,Temporal_Pole_Sup_L,Cerebellum_3_R,OFCant_R,Vermis_3,SN_pr_L,Occipital_Mid_L,Frontal_Sup_Medial_R,Calcarine_L,Frontal_Inf_Oper_L,Parietal_Sup_L,Cerebellum_6_R,Temporal_Sup_R,Thal_VA_L,Cingulate_Mid_R,OFCmed_R,Thal_VPL_L,Hippocampus_L,Cerebellum_7b_R,Angular_L,Precuneus_R,Thal_AV_L,ParaHippocampal_L,Occipital_Inf_R,Cerebellum_10_L,Insula_R,Vermis_7,Amygdala_R,Frontal_Inf_Tri_R,Temporal_Mid_R,Putamen_R,Cerebellum_4_5_R,Cerebellum_Crus2_R,Cerebellum_Crus2_L,Thal_IL_L,Vermis_8,Parietal_Sup_R,OFCmed_L,Rolandic_Oper_L,Olfactory_R,ACC_sub_L,Cerebellum_3_L,OFCpost_L,Red_N_L,Thal_MDl_R,Postcentral_L,Caudate_R,OFClat_L,Lingual_L,Frontal_Sup_2_R,Raphe_D,OFCant_L,Thal_LGN_L,Putamen_L,N_Acc_L,Cerebellum_10_R,Cerebellum_8_R,Frontal_Inf_Orb_2_R,Thal_LP_L,Fusiform_R,Fusiform_L,Thal_VL_L,Frontal_Sup_2_L,Cerebellum_9_L,Red_N_R,Cerebellum_8_L,Cingulate_Mid_L,N_Acc_R,Hippocampus_R,Cerebellum_Crus1_R,Paracentral_Lobule_R,Thal_VL_R,Temporal_Mid_L,Heschl_L,Insula_L,ACC_pre_R,Temporal_Inf_L,Thal_PuI_R,ACC_pre_L,Thal_PuA_L,Occipital_Mid_R,Thal_MDm_R,SN_pc_L,Parietal_Inf_R,Cuneus_R,Vermis_4_5,VTA_R,Temporal_Pole_Mid_L,Thal_LP_R,Parietal_Inf_L,Lingual_R,Vermis_10,Frontal_Med_Orb_L,Frontal_Inf_Oper_R,Cerebellum_9_R,Cerebellum_4_5_L,Thal_PuI_L,Precuneus_L,Vermis_9,Thal_PuM_L
ACC_sup_L,1.0,0.17292836733412664,0.05662843236970339,0.47217519567451954,0.6018400360196122,0.291647717882609,0.20857466598225202,0.5108974748846368,-0.07569193483069425,0.4498992772252505,0.7890251111268841,0.1714352905310805,0.12405501170572118,0.270473856973679,0.10153112296932733,0.2879235514892683,0.6221412834833305,0.405858928948193,-0.17041075880724263,0.4763840353271314,0.26482037362325517,0.21803591512063447,-0.0487065886624824,0.3994221770922837,0.6299956544931403,0.06441086806522163,0.4562745859906768,0.23421201161103114,0.5338690993797673,0.47056465034341294,0.11828115068025463,0.5812665171311375,0.3526793947663934,0.2178495542001945,0.20814550949419497,0.4119627036261493,0.6169211373072029,0.5152450048718312,0.006870336349968193,0.32054621751672147,0.45030829159367114,0.13834786849416217,0.18890737633885035,0.3568968226240314,0.230478304682545,0.7046645080553484,0.4590659851087625,0.33144605762410995,0.5139701883607479,0.38337276351108535,0.2940049004623227,0.33547030188381377,0.15231504495126116,0.5748862643455924,0.141777730754833,0.42150706803447,0.29535972277320266,0.3755897852908412,0.29799786828076685,0.5452935192413354,0.15822774434151224,0.40715790340438934,0.016352206032826517,0.4282570144346705,-0.10844155061296862,0.1522741698464587,-0.002580907184937496,0.33872916734576825,0.4190255698853007,0.2993698653616129,0.24867645786976275,0.490656892001199,-0.24181152442675322,0.13470211050961242,0.4712488914277904,0.6320727763289913,0.6572002704428821,0.5253358007939108,0.4962928708433515,0.30461046681881165,0.5303052921662178,0.3766728231370436,0.12674377418887567,0.3158337791697289,0.23717146766918268,-0.011903067534373675,0.5332811693263616,0.6663942938877973,0.19309658346786887,0.600414354382445,0.7075485114311006,0.56899486464799,0.41558032222660146,0.7115886453028775,0.40088606062183446,0.002863694539107006,0.3577440137408823,0.2788089529823557,-0.26130870680427937,0.3017598367971473,0.5935503731160386,0.22928815414880996,0.4902354875685331,-0.1617065299556846,-0.007399256306636775,0.4208686432144399,0.3243196564265163,0.06185531475264483,0.4617612359948277,0.4636447575539214,0.47816203459334067,0.4159440171153926,0.33822143585669845,0.4071476851041524,0.394487912958775
VTA_L,0.17292836733412664,1.0,0.16624515129746692,0.34126426092519135,0.38400367914033023,0.6890850379161905,-0.0019043474329083052,0.28797615041496455,-0.41385817307654466,0.2424520920138081,0.03604584456693624,0.48429652902306414,-0.314842744382164,0.5907020186267129,-0.26305508671390376,0.3278488570218257,0.2724733227030302,0.09402579085827167,0.35159818779347984,0.40565886831659576,0.6049125090393884,-0.29483750150163185,0.08477650735665028,0.1146618098440073,0.043072666383603,0.08766231839877463,0.104920694685084,-0.10146136338179913,0.612311183918754,0.2578888006573644,0.3023549106992052,0.12446149761556793,0.2969657542767366,0.520240022449982,-0.10319516639834327,0.12484779515961829,0.6101918984081716,0.5027611352221143,-0.2672913042019786,0.0006106551638611238,0.12021353730410372,-0.374584144648168,-0.10487599655785293,0.1073637967486154,-0.1414663226340945,0.4084147468043506,0.05500347033693698,0.03909147340041159,-0.16417010632725945,0.3916124192223402,-0.07177067719761666,-0.46653348174248765,0.24256530191959505,-0.02458003130559988,-0.25717473444382133,0.19122426693908937,0.023112376703410334,0.2872599083895503,-0.41122181079961406,0.6394999393706351,0.0920373270543622,0.34645821685884304,0.2066096792327999,-0.17587111639562392,0.2330390966493542,0.04772026469069386,0.6434462208956128,-0.05966830991284821,0.29659904327693226,0.34769956548249836,-0.14189929807031465,0.23266663025830406,0.4115549441782928,0.2392612397803637,0.34551387889688856,0.39237207587928513,0.3043581913614582,0.023640159815874934,0.2759993126045563,-0.45325913701371395,0.40812985523834144,0.024778150494322648,-0.22317903913636086,0.19616683165056262,-0.24894956003680418,0.0339061724298646,0.15970215964841483,0.1620520285712969,-0.4213704738609995,0.23870672583020064,-0.034509352836821786,0.2538081011180384,-0.23678225094892785,0.16180100063179914,-0.25336391058508345,-0.21320479468055065,0.6488014103825913,0.5354892753185776,-0.07213694257520334,-0.24488051650143758,0.309435649997486,0.628208942574223,-0.2493015202383075,0.06761052913659625,-0.1744726919248805,-0.0724083424193203,-0.13012698281307356,0.34642941359213303,-0.21064671402076818,-0.02533455852931874,0.29901920426980466,0.10793729997249892,-0.12959479731729795,0.34280974737043896,-0.04552549435328969
Supp_Motor_Area_R,0.05662843236970339,0.16624515129746692,1.0,-0.06626528479657658,0.2038138662537053,0.03747772069002253,0.8251580887467107,0.0914987852444958,0.5790559004481042,0.6152805123930717,0.17592961239948143,-0.19018948527738463,0.5026534006503144,0.5353022845672855,0.5842070844967564,0.049183541347831775,-0.38027495899886077,0.3193195052768355,0.1557004246401587,0.3152985086931276,-0.24782523476290136,0.2530810645205819,0.007992245048008556,0.6327350377139522,0.14957006024163447,-0.05297956617078788,0.2931075459885136,0.4992130512618885,-0.24560011827553738,0.6709807436829862,-0.44939705779580613,-0.05687897672516638,0.6485437635627894,-0.029370093105560796,0.45526643537791356,0.7401322063069415,0.07099902873893209,0.03269925862956066,0.37558233267321545,0.6315500933281196,0.5576565693601533,0.1435806201616676,0.6301431744053964,0.3523221539857771,0.6411180023427808,-0.06886178241464491,0.10716725255112218,-0.032058933241781086,-0.22591856948218172,-0.36205714232134095,0.3583760478873604,-0.14713131295606924,-0.34494793452384415,0.1041846713927867,0.10719990778472273,-0.6016753934761371,-0.19603752498047067,-0.26899399541302516,0.5118103371632667,0.1347849026897499,0.5359334465395968,0.5533003774085857,-0.13498802000189802,0.5283373012331738,0.4814432975228163,-0.5708116692435828,0.47263840444950184,0.10577776713911198,0.3142992004909301,0.09493728333551205,0.2275484858707912,0.3428342190458805,-0.08152949882671072,0.8138817066670901,0.26795509603188444,0.0943468816477147,-0.09257284812089199,0.41115618815180766,0.4210585671623899,0.28051895817899947,0.23515563284956165,0.6100448286151434,0.4580082938408838,0.7037844054964978,0.16897749816537372,0.8724875276670976,0.2093998455104558,0.0042446025007192275,0.2810808498844553,0.38576626542514725,-0.07455409149609539,-0.4702891087321867,0.14940476029834318,-0.39549734886332194,0.2834878314900154,0.271878898404028,0.5042899043647117,0.20961677522272834,0.2972521542785675,0.3713831644378616,0.4401540792474779,0.1153164250785031,0.1847796808836521,0.8158133224723648,0.4587268313138205,0.4557785001210305,0.23538778069569374,-0.2829428735583186,0.34978036709351384,0.2963254382764187,0.4491738451984571,0.43236293301035705,0.6214378148706815,-0.008529108643357253,0.5579867501087129
Temporal_Pole_Sup_R,0.47217519567451954,0.34126426092519135,-0.06626528479657658,1.0,0.5525120295587859,0.6578001221083909,-0.07114445109169285,0.7104352220164699,-0.4149669792316427,0.2515981186266743,0.4124425401366444,0.742096689527997,-0.30694749600698906,0.5667425628376068,-0.11165026104471078,0.6358017284821802,0.6439113147107293,0.5730384620063161,0.4052516407219727,0.529106663457524,0.6329623365104384,-0.3776129757486404,0.3844931160842316,0.19799546142426322,0.21056988107535157,-0.12580587339951377,0.3080623015901381,0.3805243783175083,0.678303256519764,0.4184459540089044,0.666003475252107,0.6455138013497459,0.4381388650363855,0.43510150831847993,-0.38875133225165165,0.08050379608007124,0.7295726613756116,0.7906623916382374,-0.230219379162836,-0.00573467938268273,0.38454965120773404,-0.14424223054024296,0.17085762832382528,0.20190621014070237,0.25322800774492105,0.4895464643562698,0.7186096981669982,0.18103596424124074,-0.003032385589393933,0.7187903080959833,0.3697962470093346,-0.17195852144544835,0.6094299399210537,0.5306412845176808,0.48980838514349656,0.3824517199513836,0.7272348188253451,0.5568821510477028,0.026272940887628028,0.6781612238954682,-0.16698905191945698,0.26825397848061844,0.727554911238143,0.04259418321582605,0.22315253898240628,0.45266737512728794,0.2346834190658883,0.44783577309812106,0.4137123279765226,0.46925211948066853,0.44705749474549683,0.38893959150043067,0.5342541163057081,0.08909899911006718,0.6680701747195602,0.562015214368827,0.7403414569916725,-0.055773774719298834,0.5090766947639337,0.1510738097803305,0.5726738456954139,0.2679574426759179,0.03266187263373171,0.37662838374547675,0.06840505135987854,-0.07362869228518064,0.7614427645887394,0.3091318856683889,-0.026759871457231684,0.486439737550472,0.15308533595825566,0.5710417685423071,0.08028825024572162,0.4341693506251354,0.39659075142292405,-0.3546103911796972,0.5245726293925678,0.38055482667313084,-0.05080174829386384,-0.34891044404224664,0.6953514062784086,0.46610392093607717,-0.12273348625655633,-0.39396697631727584,-0.3429394746303929,0.337575402799013,0.1559976331829809,0.4759932870707736,0.028577534286022933,0.45168349717163614,0.49765268001266116,0.3725597364065135,0.0035260784600011576,0.7624724252896055,0.31275287631755505
Thal_AV_R,0.6018400360196122,0.38400367914033023,0.2038138662537053,0.5525120295587859,1.0,0.35430958411772895,0.22062147204916316,0.45327098292789575,0.018294912193109508,0.3762788463115989,0.5805641632403105,0.29930492106284085,0.15031233269851962,0.5252835790667354,0.08306297409275903,0.2933829120827869,0.4389666765588876,0.2953666198177632,0.07238305468675632,0.36531281775198343,0.3973678173311374,0.04996810523992005,0.04999775447156182,0.42744179302486274,0.4143836974147527,0.00835764782562533,0.5335530056684348,0.4401991848221764,0.5124842134032105,0.5464032711524175,0.09861318356106935,0.6004235841054636,0.501394297816819,0.40508990861318284,0.07473490739981624,0.4028905791094936,0.6807122694006883,0.563597777362347,0.05045843522745752,0.3243678320355373,0.5337593348974863,0.08328300033126372,0.3009364127068838,0.4441210657108601,0.3124799445331307,0.5752180548340275,0.43396623716230903,0.3387868281559042,0.24111587124793143,0.32265902598600954,0.2553561489710878,0.05249999568303446,0.16819671782573514,0.5587167873232785,0.21874370908422064,0.2495581574828954,0.2511575641928948,0.31544993570271057,0.1709563459671455,0.676918563134761,0.145508141696113,0.6022686054238521,0.19010438975647453,0.3498891813602964,0.12471363533330478,0.22902416187873678,0.28463242675628553,0.3709265355225244,0.5351262027924543,0.32075898778622947,0.2246865161100505,0.5310828854089107,0.0973207451322024,0.463813859333504,0.6165330428110232,0.6143116311073532,0.6735548561004021,0.2912404077010461,0.5723489254476666,0.24387371494587598,0.5710445381510207,0.4042036036532143,0.257278818421113,0.4399688284445721,0.29120721030270563,0.18562621054149453,0.6812717068862411,0.41213384050188206,0.2018861879434621,0.6528315301729225,0.3718699273928816,0.4178484992439724,0.4229605676154774,0.37708145341930943,0.49557499261681376,0.05171536263619463,0.5719308250548808,0.3131426068697083,0.11284795165908776,0.16891758759337325,0.5360060856726266,0.25653729629397254,0.20643319901445442,-0.040803119590332435,0.004427970846504424,0.411930396372802,0.39212638945657813,0.059767339252627116,0.3776926097206878,0.4654332412319647,0.47273881806212026,0.5239202122219161,0.3326411362282826,0.3936226005347765,0.5807698227766492
Thal_MGN_R,0.291647717882609,0.6890850379161905,0.03747772069002253,0.6578001221083909,0.35430958411772895,1.0,-0.14078227371418015,0.6422656909758552,-0.667064159794593,0.34249358194217056,0.18440441355508763,0.6723504955030115,-0.5809068214037845,0.6643683732723213,-0.2142726033149861,0.6071905983366549,0.5029709197563611,0.39326419481424985,0.4127520886209262,0.5673907279843172,0.6396894977135823,-0.6025472051160508,0.2413780998299686,0.0026083855214256236,0.13527878492688056,-0.11105914012843557,-0.00033338857637492056,-0.018948360028508696,0.797215110164762,0.25648604493791655,0.6205753809436646,0.38224926776671775,0.3917416769330024,0.4915431905582951,-0.4190911722954559,0.005023197898245637,0.7123340209005922,0.7362968547888685,-0.5514012022646411,-0.10893498897560094,0.196164698682153,-0.5671889432576256,-0.06525999280465064,0.16660805741170398,-0.09848191172236305,0.43722816542931026,0.3687535797867758,-0.03173349413582716,-0.18341034222284286,0.7222150068695347,0.01918447024269416,-0.4035795882813084,0.5974654126988753,0.19995873507282264,0.07219003784060567,0.3240023501820833,0.3783036280411522,0.5583504068332454,-0.2586477681045288,0.6846741139250889,-0.19300682767042687,0.2356475131579918,0.5044834325569139,-0.27218964374332877,0.24384014741782198,0.2697215176841116,0.567313824359381,0.19873780089737342,0.3523906185645655,0.4629142906340526,0.22808573164123763,0.2447527908804426,0.4838592133684218,-0.011807158787571916,0.42719646854202215,0.41282050623544125,0.5217267211809175,0.04664870207804245,0.3584916935313045,-0.2300508818559522,0.46968440158703745,-0.021932549619550754,-0.2046735457370646,0.3440243506218253,-0.37056872406905517,-0.16280920061083615,0.4335864422690872,0.06926817329042181,-0.44426978843241405,0.2897383583007263,0.03548297867537008,0.4005308642194285,-0.3486780435700153,0.30049555954924567,-0.14005926252390086,-0.6061116038918861,0.6659361275365258,0.4875659926795324,-0.28309996937108994,-0.5116698729780452,0.5024886927714194,0.7556774564103292,-0.3416135631181784,-0.23532691317970159,-0.48051867545137533,0.03194017746900687,-0.22264063914155627,0.43634139222632223,-0.1649828602754261,0.1662654307005562,0.37160796937322715,0.08924445423937215,-0.3074017624344216,0.6321701682414714,-0.0851269190288228
Precentral_L,0.20857466598225202,-0.0019043474329083052,0.8251580887467107,-0.07114445109169285,0.22062147204916316,-0.14078227371418015,1.0,0.09064671762454456,0.6616102598222329,0.6942807200053002,0.18505656677084883,-0.1828383421050144,0.6494463509303191,0.36192637091345664,0.6290070640485148,-0.10897335131584095,-0.36642781801002977,0.3229024181142955,0.06849227535734377,0.2351653800144077,-0.25049674264961846,0.5018711201967687,0.13070242345820263,0.6496294352044756,0.3991259485361183,0.18410467528918767,0.3563452476252941,0.4651541019412434,-0.28128987351118967,0.6384113122184268,-0.40889722328587236,0.1583763637811266,0.6286760889916895,-0.24076648621389352,0.663478881384354,0.7425729834943475,-0.008368614898875514,-0.06903377325737749,0.3351687799510515,0.7532967134936042,0.5247766091318534,0.18980693017238606,0.6277671234882524,0.3072314421315339,0.5185780968104454,0.13354279112509634,0.1003570094838662,-0.14718297846359513,-0.15317547571926324,-0.3359210963123657,0.3102628903257888,0.10149679269636858,-0.3767481377994488,0.3673373346694263,0.1155574974917292,-0.537995966939864,-0.12696094046645748,-0.30980351405411766,0.5592400967648705,0.08950868925237118,0.8020293864399137,0.3472664946078768,-0.11138425958509447,0.6591832554695949,0.4476861737394867,-0.6325345742509461,0.220224329514736,0.33432085096800834,0.13537296221832448,0.12113846211510453,0.15679937674983718,0.23784546536051795,-0.16105450344307393,0.7551864607675054,0.18214511935453806,0.19760912574483977,0.07501991083253035,0.43274947828645927,0.3374430636861514,0.31450068288538535,0.12602769599291677,0.7835415443990505,0.2767525349456717,0.65744313661151,0.19445510054229334,0.8177723943541868,0.23494747311456204,0.207313305676885,0.5912219036276936,0.32442647101931155,0.04209287001182973,-0.31721157625796653,0.3213052226563966,-0.215113586184378,0.47362012472482323,0.3643410258211679,0.27690093678516975,0.1344423669832381,0.32021655243930436,0.5445431035056383,0.411468657465644,-0.009254605556126116,0.25913118271897045,0.7194565960017986,0.7056219743349963,0.4271562334795471,0.46501746133765,-0.3294211140100728,0.44935102487530165,0.2389878191177366,0.47599676861492046,0.5860710012320595,0.7909428672641945,-0.06692656533011435,0.6761836384124009
Olfactory_L,0.5108974748846368,0.28797615041496455,0.0914987852444958,0.7104352220164699,0.45327098292789575,0.6422656909758552,0.09064671762454456,1.0,-0.3704146957984849,0.532166043169149,0.4524367827406068,0.5659782607702392,-0.1604071233421614,0.5409211634198333,0.05540861864539521,0.5448654609959974,0.594628812291442,0.5995042322649635,0.23849232258342215,0.5060622165515873,0.4862378442761554,-0.22917828458643524,0.30551309697064405,0.19273587036170167,0.43355729100747376,0.054710456274245256,0.28009454040955784,0.2160190860675455,0.6517070927654532,0.3838697454965565,0.5253143156433441,0.6284965138531632,0.5659585413614693,0.2909352104300111,-0.1359750840582586,0.2550756165152479,0.5966611052484588,0.7340341563976305,-0.29128680900355064,0.14962788739933539,0.5563938353746067,-0.3197028172063766,0.2389258731038407,0.35682563456670946,0.12176219289515137,0.5706725139400246,0.6908911043411171,-0.013403569021925191,0.03254885711714184,0.6453473057950382,0.1522260599594056,-0.07167660703815351,0.5903773545791161,0.5927168846736875,0.5553462158406165,0.36491696117535105,0.5869169987369989,0.6682832226085392,0.2133079520131095,0.6306122814801302,0.03531488539336285,0.3327756227321038,0.4954059691899696,0.0934113071065542,0.24936075684316614,0.13940781878441488,0.3224673820244218,0.4799943924388864,0.3740552538055782,0.5162767615230884,0.3840903770568754,0.3148192146394091,0.25601089849387143,0.0938848685428741,0.5315106584605711,0.6323062538480466,0.6753956882150053,0.28865463794361,0.42459270733397353,0.21041429434187797,0.5004928172725686,0.2394070333522731,-0.005621006244476365,0.48197533954806887,-0.10426009163968127,0.02928638038440661,0.5659508360921801,0.3846292933904794,0.07676055365983724,0.5835101337765047,0.343656160874867,0.519849562561242,0.005332273124147424,0.5054059730735843,0.2332138617181229,-0.37294400136903105,0.5740146853572531,0.5832707251261385,-0.2503898819665429,-0.15036483575059809,0.6537510572947887,0.5444748772506698,0.005810713310964665,-0.16206842343723962,-0.18188051400609362,0.2914212405245869,0.21504827909888263,0.2616649853154571,0.19862817316421252,0.3904802573800354,0.5954898906773304,0.3866063607461224,0.062662097858146,0.6630428667260032,0.2378983131530433
Thal_PuL_R,-0.07569193483069425,-0.41385817307654466,0.5790559004481042,-0.4149669792316427,0.018294912193109508,-0.667064159794593,0.6616102598222329,-0.3704146957984849,1.0,0.14396890784077948,0.06103435876080712,-0.6048739148938054,0.9056461630879984,-0.014738109796119631,0.6103848657574819,-0.36285901708162765,-0.5990789326029254,-0.03097608522600547,-0.28076455573028986,-0.17218710543911855,-0.6088608219183206,0.7038767091898119,-0.13931359485753975,0.5615973773370952,0.0475462577677874,0.09160231836728419,0.3293966275189495,0.5025494252443555,-0.6433599757249928,0.34062829888524254,-0.7601171468380633,-0.12972990967313114,0.2918653055401896,-0.3275537561236508,0.6333113087515636,0.5064970866395511,-0.34213633636201846,-0.39408297819559207,0.7135752048558862,0.6017653836106351,0.33851944708333903,0.6034832229543379,0.5997038964169653,0.13114972632587996,0.5908679043690773,-0.20333149979399845,-0.13063949130075675,0.1323607550611373,0.0894475395382152,-0.7136835418647032,0.24403735219006337,0.2210727900061789,-0.6762887934939963,0.03885506227698096,0.08021941230877702,-0.6502795574472408,-0.36890900794404446,-0.6082675396986142,0.6674700742050391,-0.31548261898780244,0.46186156196758066,0.2579267446131863,-0.4196800528069687,0.7129635217366291,0.14825015643248457,-0.4760118307640343,-0.20871728345680904,0.08951606888428222,0.053935957490015084,-0.24082284081973393,0.12110747550448127,0.1651170834666542,-0.3874423236186356,0.6303773666850179,0.034426883493059154,-0.08973258618343259,-0.24644625521192753,0.1965976261656787,0.1673121746752323,0.5402809058015304,-0.09072931692929849,0.5003718898129839,0.5606172144812758,0.3247931354134004,0.5327469693631095,0.6670424204919757,0.03811877690239156,0.06681710460020793,0.66053070562091,0.1630300294106012,-0.05522543565260058,-0.4875122184838182,0.6100254461897517,-0.4397828033152755,0.5254294407439233,0.6332287580087201,-0.08242253245146909,-0.21869513584136013,0.3935184128439305,0.684790036688421,-0.0025247827201538807,-0.5003713882061509,0.32286650131136313,0.6864396309209541,0.6632427625749212,0.44629306402649077,0.44383235357572337,-0.4686006823459695,0.4130500880356042,0.25863743319226046,0.07712144890050399,0.41879504476737867,0.7280580355060589,-0.46727599503254413,0.6515266504584428
Frontal_Mid_2_L,0.4498992772252505,0.2424520920138081,0.6152805123930717,0.2515981186266743,0.3762788463115989,0.34249358194217056,0.6942807200053002,0.532166043169149,0.14396890784077948,1.0,0.510847724451981,0.08867965578080014,0.2635964394308741,0.5177989113180097,0.3851415042471315,0.15771567569079384,0.17690337974010567,0.4941016867141349,0.0036875160296825004,0.49465953291316567,0.16842721453701862,0.1427276144391886,0.32870423475780547,0.47032202760215286,0.6937946769642,0.18876170148568444,0.39471291642070655,0.29587072367451406,0.2532229902347259,0.6110552529066812,-0.04564172176163573,0.5627357812357252,0.7367796658810518,-0.08499311879533092,0.44949397879032743,0.688131919621637,0.34129984922561246,0.2958740903189844,-0.08718686153034773,0.6496198458906455,0.6102254476732004,-0.21958452285905053,0.4603615118356881,0.6727597034501105,0.253503980121405,0.4358673315105512,0.3333794073987483,-0.15982157874361608,-0.053459877583654676,0.25614969273791177,0.20799685457771092,0.0627247750547971,0.061957005716883784,0.5686563710671533,0.2757084986393059,-0.044562793112419834,0.21021450370621908,0.17604971919289641,0.38790167959811644,0.4312230629987014,0.6325385407157573,0.4805673811895484,0.12993322918443412,0.41992700429961194,0.5566036361309684,-0.36014863195513036,0.4796043798755544,0.5802688233125006,0.3387829381467721,0.3604019508279057,0.2678999563076194,0.3541695710245638,-0.10831865486661492,0.4862669620105354,0.3230331918057593,0.530872926531984,0.5011880410699968,0.7094616832445547,0.46050701147643786,0.24523963030732798,0.34929734274124213,0.5843139585340182,0.16184494936212546,0.6555396134569453,-0.01376327353763831,0.48625878654418253,0.4272039873678774,0.37568365114346436,0.31216847218320104,0.5279730866431773,0.4114061696063635,0.12068242393407973,0.12138333090182034,0.2788399963965695,0.3187658202100764,0.05377387644586264,0.4735219838140289,0.3759529217360983,-0.04987878862063351,0.3893022141299846,0.6380686890372462,0.3185996885037298,0.24170867334459362,0.34663189157357077,0.3232739327053625,0.3311861527197973,0.42627904731170313,-0.21575957730918705,0.5822824247082925,0.3223931934578189,0.6096278371238805,0.6033274764699361,0.45559100621583853,0.36778237698689076,0.4756920175795638
