,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L
SN_pr_L,1.0,0.6174308472964685,0.7889453897155542,-0.1546536139792891,0.5803874321525184
Thal_MDl_R,0.6174308472964685,1.0,0.5808113064705009,0.20704076009733943,0.4155306730304607
OFCpost_R,0.7889453897155542,0.5808113064705009,1.0,-0.06341081819860311,0.7831223137350414
Temporal_Sup_R,-0.1546536139792891,0.20704076009733943,-0.06341081819860311,1.0,0.140320095285108
OFClat_L,0.5803874321525184,0.4155306730304607,0.7831223137350414,0.140320095285108,1.0
