,Thal_PuI_R,Thal_MDm_R,ACC_sup_R,Vermis_4_5,Thal_AV_L,Rolandic_Oper_L,OFClat_R,Postcentral_R,Frontal_Med_Orb_L,OFCmed_L,Temporal_Pole_Sup_R,Vermis_10,ACC_pre_R,Occipital_Inf_R,Temporal_Inf_L,Parietal_Sup_R,Hippocampus_R,ACC_sup_L,Thal_MDm_L,Cerebellum_6_R,Thal_PuA_L,OFCmed_R,Supp_Motor_Area_L,Postcentral_L,Fusiform_L,Precentral_R,Occipital_Sup_R,OFCpost_R,ACC_sub_R,Olfactory_L,Thal_VA_R,Heschl_L,Frontal_Inf_Orb_2_L,N_Acc_R,Cingulate_Mid_R,Frontal_Inf_Oper_L,Vermis_6,Frontal_Sup_Medial_L,Cerebellum_4_5_L,Thal_LP_L,Frontal_Mid_2_L,ParaHippocampal_L,Cerebellum_8_L,Frontal_Inf_Tri_R,Parietal_Inf_R,Vermis_7,Cuneus_L,Frontal_Inf_Orb_2_R,Thal_PuI_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Frontal_Mid_2_R,Insula_R,Amygdala_L,Cerebellum_7b_L,Temporal_Sup_R,Vermis_1_2,Rectus_L,VTA_L,Parietal_Sup_L,Pallidum_L,Temporal_Pole_Sup_L,Lingual_R,Hippocampus_L,Heschl_R,Frontal_Sup_2_L,Putamen_L,Occipital_Sup_L,Cerebellum_4_5_R,Insula_L,Thal_IL_L,Amygdala_R,SupraMarginal_R,Vermis_3,Calcarine_R,Thal_VA_L,Temporal_Inf_R,Precuneus_R,Cerebellum_6_L,Cerebellum_8_R,Frontal_Sup_Medial_R,Caudate_L,Cingulate_Post_R,Occipital_Mid_R,Parietal_Inf_L
Temporal_Pole_Sup_R,-0.08211717973738518,-0.12503904799880639,-0.07942164050679723,0.076073515393552,0.026490455633053373,0.05456632035058559,-0.322283851129721,-0.05517973386082934,0.0007381212544685621,-0.0528429241323366,1.0,-0.06278099685073592,0.01207118171610052,0.09941005164744002,-0.1028989981205825,0.2945822529354466,-0.129589405004717,-0.1253688978289841,-0.16689485221953657,0.06402849292081807,-0.28159000712203963,-0.13917375163555465,-0.11146351317879,-0.11047705938576768,-0.11432212516667276,-0.12166396037518629,0.1934374852120596,-0.037608117154605845,-0.3438128497443564,-0.03813869188687212,-0.1498485149641462,-0.18387165151446463,-0.05146772058696656,-0.07078213522522453,-0.09604804622588091,-0.021978334159042323,0.18208810673969264,-0.12226864770691352,0.01495502116070562,0.13738979324492143,0.08033913561924923,-0.3398331695547725,0.20775529325151904,0.11257147995756944,-0.006522285342940229,-0.04025478384361446,0.20605771097662928,0.026490316167592353,-0.06864428932928773,0.0016452436273861378,-0.10587166669767353,-0.04530788629440546,0.09518002299596917,-0.3451428373667555,0.028829830084743095,0.116080272661961,0.0942646613773272,0.0847078195243683,-0.1840983124637723,-0.056698191656227886,-0.14533034530106398,0.02196435101158934,0.1510750339261314,-0.14542422897718799,-0.062440558799270296,-0.11787074691348834,-0.012672315317489144,0.23478034780441814,0.14232199182080985,-0.02023997317245655,-0.0013285445069130064,-0.25855375071590986,-0.0262616838632484,-0.04221342711866444,0.15384177563044968,0.06489619983878457,0.3864813214733946,-0.029785994339424204,-0.20324543332024095,0.06635309003977219,-0.12330423884264646,-0.17355287391360338,-0.051370925658694395,0.12305578392556946,0.05359207196968759
Vermis_10,0.07869532287812349,0.24432328553250748,0.24989950369188005,0.247772140598335,0.0050733433439430434,0.22940120816255924,0.4664404917133267,0.07345892213551586,0.14373153837593852,0.10900889425705353,-0.06278099685073592,1.0,0.29172641006961886,0.30864626013318364,0.3971681803311985,-0.3082021335519612,0.23366546145817332,0.3835341380709728,0.12616117549725153,0.42541399067907465,0.1277661266807553,0.01679107564226689,0.255072517400341,0.04570165103757329,0.39304823550884416,0.1767428421074082,-0.09648260614050624,0.07104724057857033,0.025358039878716238,0.2446522344036418,0.3527057127156703,0.37704523454288313,0.16739435388395332,0.33775425397729547,0.18399827602536495,0.0513679298690752,-0.011222715953587755,0.22136812831310257,0.38463858276606283,-0.2610267831279018,0.10330226673227413,0.22124686522867865,0.19440911514701145,0.1116494180671489,-0.014437738543284194,-0.04680608099696013,0.23148663790374388,0.38261651534185,0.20636709858576302,0.17955826612734702,0.0709319307746547,0.21047538111604333,0.3430067535170762,0.29706196180016475,0.09279502668784585,0.18500109889997732,0.2579287269103201,-0.037028230409756224,0.09707574297213796,-0.1232473723825873,0.23142284050687642,0.24943073604098082,0.25977021109870463,0.2333525383235219,0.1899612679725671,0.29481796885624195,0.26122860430222183,-0.2013247605661846,0.3570955679431486,0.30376383600058127,0.11210773394240259,0.03819606442173663,0.12291967140078369,0.3080855076058447,0.15259962981944564,0.22180717772396472,-0.21148684259230263,0.16253067516221106,0.5135585225204417,0.21330843920232634,0.22764386799376968,0.297955290671865,0.05579786875529767,-0.08366665731685241,-0.04518674655376667
ACC_pre_R,0.2307239170812092,0.2219291093976386,0.5604040602062146,0.3422688274378679,0.1601691265367539,0.48516076064574276,0.37761379519149885,0.15574973975254713,0.3097595765678632,0.027607371468321817,0.01207118171610052,0.29172641006961886,1.0,0.19858013082219006,0.5342694677416043,-0.24381810634042606,0.5055331752295623,0.597472953780115,0.3364317985236759,0.3980149007568495,0.13775534672981346,-0.005104090536380965,0.4742937867745134,0.251810801561442,0.3560062987770678,0.20753227586977832,0.047496402098164935,0.28064739785454257,-0.15386782988296288,0.38816935952262144,0.4086836135821874,0.3877493047246398,0.39615460491983023,0.45228616485349077,0.46339085270387087,0.31161066615992844,-0.027717866385616345,0.5725974277853951,0.4452876836773318,-0.062087059778998505,0.5100179587981188,0.3985060945727401,0.18225582750674083,0.40941116333562916,-0.18387152465934015,0.0010117804166692797,0.29795175637515464,0.4781575200239589,0.37272125481423446,0.010318152956111663,0.2331418813016413,0.5440405709561819,0.604174124347286,0.26342545380584875,-0.09094199152231833,0.3125464217097611,0.25279227948957944,0.10353113215110164,0.04410527935659897,-0.20252333302070422,0.4285372289629854,0.17313784545519345,0.34863899855599806,0.4876628264858657,0.4607578449210452,0.5668791670311463,0.48031665334862844,-0.034565986278855224,0.46521848762410545,0.42711265067399795,0.14466451186403465,0.3273200070684777,0.10032165111791344,0.36999710181646234,0.0813790847791315,0.5252362202749679,0.0580833815640657,0.284584550669091,0.36914885922991436,0.4385180239305378,0.6158871154175355,0.47262336526331045,0.4203323942266102,-0.07059374811026879,-0.01624161384666377
Occipital_Inf_R,-0.09692139458441992,0.10976598582626852,0.14121637900641823,0.1408558257721896,0.11564187595751077,0.1407870939520023,0.16166435068344834,0.09790346196646858,-0.008465401143063872,0.09014497729036701,0.09941005164744002,0.30864626013318364,0.19858013082219006,1.0,0.07986702674022889,-0.06268052521448057,0.14570407813942005,0.23878948183569146,0.10562170734851678,0.3298945754535222,0.0742091033647627,-0.12732941425776267,0.20207426559964878,-0.0157203483758796,0.15757914322193511,0.20966632645366642,0.06522274408719642,0.06927604780769354,0.05792325348367234,0.19174501104085148,0.17512729972637583,0.21742656526086476,0.06630879940193243,0.14775828902212995,0.07518096549017243,0.07201192273054534,0.056837400451464286,0.11394484643986022,0.21269801408518008,0.0005108277864592248,0.1683054765987507,0.11744074668941742,0.10192973043889526,0.2065657353085502,-0.028920322121059164,-0.011162064227970066,0.12103454091823933,0.2538578464350435,0.011024022321785986,-0.034847807831867104,0.11006294342803107,0.14864464645811398,0.22745058222453146,0.1141222934877573,0.04411323634090544,0.19676769212218745,0.15793417509609362,0.07148280157348975,-0.04310984040078748,-0.015321796176956939,0.14578206747821656,0.22613700932244005,0.2254417706704084,0.1308412995774429,0.06539053263157202,0.22158752858334257,0.20457519942931343,-0.08870435113061467,0.2759248014966763,0.1975142464274411,0.0317736710875898,0.05854448542467467,0.04449427806677301,0.1424252926285288,0.16448351752634968,0.16269461067975866,0.13795568153235455,0.09954875096591927,0.22885417579131162,0.18721378065196084,0.09436554424476243,0.17949075509254872,-0.06101887625090959,-0.3450878230934949,-0.02022465633528962
Temporal_Inf_L,0.6165055954211536,0.3705222073484401,0.7304626870485426,0.6658651087664251,0.3263138863112362,0.655896533816694,0.3683843746410353,0.4860186926025223,0.10178296535718762,0.2951513297627709,-0.1028989981205825,0.3971681803311985,0.5342694677416043,0.07986702674022889,1.0,-0.13133459774062553,0.691347333395058,0.6355431350363652,0.5921204654269953,0.5784208900778314,0.5074901359458788,0.16454383972668304,0.6118563480440347,0.6601481857183084,0.6998088874932076,0.33800134243712326,-0.04506160004204474,0.4289478790493285,-0.03779149108882023,0.40427052535158015,0.5123427729778749,0.5554379564244916,0.38376558901449004,0.32044688687461814,0.690736729039904,0.5229797776953373,-0.13018828567082213,0.776831095324167,0.7541153910252089,-0.0655091986266673,0.632356563107952,0.6918675216893676,0.2617245497453714,0.4954672082495659,0.07646809180334518,0.03858660661301457,0.34409958734385027,0.2822498704550584,0.537502391285716,0.02493963877969625,0.6154533778551715,0.7440457906772229,0.7193799719646679,0.46363346940149747,-0.15066242991137507,0.5319027757583465,0.5347810195230254,0.044187080113286516,0.07709065661467027,0.07197691635784326,0.4593576338539255,0.28305150503017573,0.5465931173299519,0.7880323788194531,0.7185088468669563,0.7030010255242147,0.4943414374512393,-0.000910493777980995,0.6988167011408597,0.6377170093601704,0.3545290150929843,0.42299004266075857,0.41229373084754767,0.731923007910997,0.26222011738344186,0.5909582185466725,0.0772442448909802,0.6094098123484701,0.5305294665292147,0.4791211359903331,0.7439635698774976,0.6585212349168623,0.6559710932180861,0.0010344734297863764,0.30636291553351974
Parietal_Sup_R,0.06850714610568573,0.002506013592660118,-0.044926119068673206,0.11268038998338634,0.17783745771840484,0.052668627003966774,-0.3731932083172883,0.3090075885728625,-0.26807437869339407,0.08382252324551935,0.2945822529354466,-0.3082021335519612,-0.24381810634042606,-0.06268052521448057,-0.13133459774062553,1.0,0.02649926507357014,-0.08212973601507963,0.042408817612234584,0.1417360364083249,0.013465081899574557,-0.18528612188511626,-0.009565939725685754,0.21022041769183375,0.13423428708953716,0.11963903904877252,0.2694441877635075,0.02277446381660734,-0.07350329110547107,-0.15510301730476525,-0.09713485891745365,-0.10976518650655594,-0.10069093161943692,-0.08809421008008522,0.12669568601743353,0.13798289515937848,0.08476539000842408,-0.011369003209207793,0.1634339837694571,0.30065843610767534,0.08880346744787938,-0.10192689144801696,0.1282793779904074,0.11778421963340698,0.355308504866466,-0.009945303017772548,0.13774119175983685,-0.09881640732829414,0.0038189967389787027,-0.13017288564042306,0.27247386206774427,0.021562125453950934,-0.010208267961030824,-0.16872221796297696,0.13117302472473646,0.2877767674249678,0.22937853694339383,0.12298699211203505,0.10402365641861207,0.3631033375948708,-0.020513533556585896,0.1409798699628134,0.18499689353014417,-0.02100235499384259,0.012637787215158122,-0.028508271962137715,0.028649910209022838,0.26619104765621215,0.03662383421164622,-0.014651413103912476,0.19782933030305216,-0.15041278836859814,0.3012676394594756,0.07304149802307855,0.304424219867652,-0.08889438878954455,0.44001941767227276,0.2652778647730321,-0.0593599694083361,0.13008748380252516,-0.09332180103225221,-0.019558464369027407,0.13685326076920243,0.18701062926749323,0.3385865278365066
Hippocampus_R,0.523140791357882,0.5751683329760521,0.7580647863985455,0.6219557348276479,0.4864125454351119,0.7508110791563847,0.24511722012845227,0.5870664697969162,-0.09249039317938693,0.1717207659195412,-0.129589405004717,0.23366546145817332,0.5055331752295623,0.14570407813942005,0.691347333395058,0.02649926507357014,1.0,0.7995614549979099,0.7183474950193826,0.6661239085620749,0.6885600415950596,0.01895210021230661,0.8566715985755557,0.634051321234678,0.6983912759638035,0.5996548721290434,-0.09371400380253525,0.36070553136526984,0.26638189388418154,0.49919438034574415,0.6237896782003496,0.7255780028463331,0.45825934350065806,0.5257383018756465,0.7446849605109639,0.705912872813773,-0.11421894653077658,0.8435496519897023,0.7162077072463291,0.24619164465542026,0.8355326467625086,0.8491372750957207,0.23216575842526246,0.7226209327572486,0.053434098354016045,0.055527606429039485,0.3802334007057661,0.40869827903885536,0.5731061563526785,-0.15238831421375829,0.6878979436447767,0.8634574712085603,0.7577543799974484,0.6701680949145886,0.018694232210670896,0.5854086344247877,0.5496724372755234,0.1828835038578918,0.08376182063365745,0.06196024510410712,0.6920025953930231,0.34317783195866763,0.5890150092923624,0.9336686169200488,0.7386751620444018,0.8895613148077673,0.7708553637944326,-0.06301600292559832,0.7193572320672197,0.7937896548804496,0.5603987455028099,0.6548532653405251,0.3679345487569067,0.7549227166925034,0.41895004314084877,0.5512601068093556,0.36049656750617476,0.6577894817675985,0.45197883789899196,0.5399671312700323,0.8327558222962362,0.8214785838771969,0.6900882912295905,-0.04592537101529661,0.21622986785197923
ACC_sup_L,0.4086369439688166,0.7166500599271504,0.7194381398575012,0.539848700866643,0.35563358519012883,0.6398227838917797,0.2999493015900568,0.39478761129457424,-0.10955645062459791,0.06170285836808443,-0.1253688978289841,0.3835341380709728,0.597472953780115,0.23878948183569146,0.6355431350363652,-0.08212973601507963,0.7995614549979099,1.0,0.7058285341119839,0.7034367033247514,0.48749477624175425,0.06968548470318683,0.7144514795903587,0.4554528744755928,0.6727095882330507,0.41052652265716766,-0.10959397187150187,0.33444433160631243,0.16439870393599684,0.6374044465485705,0.7186776491981246,0.6321318529833074,0.47580898128306515,0.7207308208843192,0.6023570965778648,0.557784790881678,-0.11750964967547789,0.7136250204688046,0.6603839448892871,0.06475492061477535,0.7090022596438308,0.6805979003764395,0.20991107704247292,0.5509127674604589,-0.014784095693091547,0.0607210788889879,0.3382344526905,0.4361056540183612,0.5626250060842181,-0.15578813068153632,0.5078676761710107,0.7133757509726721,0.7122463060479806,0.5748068494423371,-0.031134414746354994,0.5245795783887981,0.4037769868969793,0.08272639007557002,0.08484730463559483,-0.059944632391766374,0.8027822192884234,0.26862697551791354,0.5465162590738372,0.7540845949760762,0.6564834835580671,0.7547848164354951,0.8298514384695528,-0.08297356930242784,0.6483908144650841,0.7085970732620005,0.3272912723925684,0.42461540927441377,0.307899249662516,0.6258861289136005,0.3745790578376249,0.4665874377717709,0.184147724758478,0.5009959635685615,0.5657836713305683,0.4350319188322427,0.6958700532969455,0.7049817641568882,0.4640083205254698,-0.04010497110103459,0.11787511600227567
Thal_MDm_L,0.5681115411513364,0.679969227408181,0.6173978584464781,0.5787847435584802,0.440282657115641,0.5340072089479159,0.12366848422957284,0.504884270866623,-0.22452001738031468,0.08406210172218376,-0.16689485221953657,0.12616117549725153,0.3364317985236759,0.10562170734851678,0.5921204654269953,0.042408817612234584,0.7183474950193826,0.7058285341119839,1.0,0.6093541797014527,0.535071422196792,-0.03297691351988438,0.5745382592797993,0.5527282949443076,0.595024582626307,0.38817331645336944,-0.2161992253427169,0.16908130351162493,0.0746183586626888,0.3531984137041444,0.647194634505262,0.49665274011486166,0.18881642473937765,0.42742158937761143,0.5451667412548977,0.5883478619047605,-0.14408973493380162,0.65771786661652,0.6406179946968789,0.16746521824210947,0.5919695134921993,0.6211993858540513,0.10760213063574249,0.5174395974307422,0.18512594834142648,0.10406319621658972,0.37454920637577965,0.27629781286449645,0.5739388128360837,-0.25803071693763935,0.6329439997693544,0.6329197027384058,0.5247183652165764,0.4286536055441936,-0.07376349355224415,0.5864177868045797,0.41618476253614745,0.08198962488045726,0.08826128927809944,0.12044391410057799,0.6384626831028434,0.16370815091450144,0.5228630853113763,0.7151555067177989,0.7030789828782755,0.5937213673741203,0.6374898638435191,0.0892162049235386,0.6495539775942042,0.49810197550626883,0.36988992180104013,0.38567827456484866,0.4363240187053367,0.678355045696617,0.3770301805981634,0.42732804066523467,0.28334791020545275,0.5855598522615096,0.4120460367070947,0.3930715217044825,0.5829752977893776,0.5446688949900397,0.5191571561272392,0.009177637242280927,0.23899907544351942
Cerebellum_6_R,0.38839031440128435,0.5429541976193825,0.5715699014416563,0.6528250057822349,0.32655402624633184,0.5492733166990437,0.22285198352204588,0.5900803120505744,-0.13749874294877776,0.2421989463043913,0.06402849292081807,0.42541399067907465,0.3980149007568495,0.3298945754535222,0.5784208900778314,0.1417360364083249,0.6661239085620749,0.7034367033247514,0.6093541797014527,1.0,0.44655607586711155,-0.07120070345765642,0.6293140186153595,0.5280812393104687,0.7266373794740163,0.5059396985528143,0.10700105451802595,0.23533377492855265,0.0892116502376679,0.3930405935386903,0.4831661413980468,0.5487772276252724,0.24220018784671343,0.5175177952009994,0.5752001805571791,0.4514547178482568,0.09230494345875676,0.6262259407506364,0.8072436430373089,0.12378946149158794,0.5866276895688664,0.5351660031520049,0.41140266989603325,0.5434286702655107,0.29789810705674086,0.028255444123672778,0.47291711250818885,0.5288189755334266,0.434412032412617,-0.17619539997256153,0.6172447594165816,0.6189903037109913,0.674098749653463,0.4103605898389076,0.13099908442886557,0.7013564628697702,0.5923232477651683,0.1447900879207397,0.11677484222347133,0.22204964861585064,0.5300981987973404,0.37150438696875854,0.757509668795165,0.6542655015255493,0.5682445544108056,0.6944701667011981,0.6446021491444567,0.02194311499572041,0.7671896459091042,0.5930449625962174,0.4492004054333001,0.22061670261961472,0.5345559354595031,0.7222730205576259,0.6291977699749131,0.36885950099951464,0.38848644524218023,0.6792034354775055,0.6849410240833738,0.6582619193634549,0.5585722706697399,0.6482736230379462,0.4433023497022347,-0.14869398362677352,0.38398260836109954
Thal_PuA_L,0.6630454187133952,0.4647374329099505,0.6181973422159683,0.6247628642409225,0.4660384120522903,0.42353290209172906,0.1737854354779916,0.5284474891446126,-0.10359597734949541,0.17871625423951626,-0.28159000712203963,0.1277661266807553,0.13775534672981346,0.0742091033647627,0.5074901359458788,0.013465081899574557,0.6885600415950596,0.48749477624175425,0.535071422196792,0.44655607586711155,1.0,0.06929356930307573,0.5597237662959983,0.6088666114049435,0.6429315361843569,0.39385285394318176,-0.1173254257000119,0.2694001053199953,0.34571180154522735,0.19082591190198064,0.3315403621070087,0.44216519083041733,0.20986646656682745,0.23488530610451103,0.6664651146945129,0.4118236196391803,-0.04126572630115364,0.6298456522998378,0.6118441624750324,0.1701503509210033,0.5151422891908791,0.7095124504956706,0.1415917265498618,0.3244636601389907,0.11965392716202206,0.0310997329416541,0.10235332264281549,0.2040566525735682,0.5244823230097575,-0.09780832576139811,0.6904836928868808,0.5851758036498461,0.4563336359939004,0.5761688597009419,0.22399645305181767,0.5358098160579633,0.43538117749318306,0.019663457844918058,0.21824359127831583,0.2337879510098625,0.43132644432088474,0.31908942110263305,0.45596657643799726,0.6904634075246419,0.5543155151741495,0.6013662540667214,0.44662275431999293,-0.15587261335970243,0.4389055455568697,0.5441915057871033,0.6774932844205613,0.5171386998552723,0.3636546138305818,0.6271245573668147,0.3024655652481067,0.3377017614356032,0.21616916625348767,0.6181202697209927,0.37521780201690996,0.3485405502392274,0.5424593612473237,0.6930017205659633,0.6564657288386192,-0.0421538491369569,0.3261290978113377
OFCmed_R,0.043466210365799986,0.0292710939357436,0.10095995638744541,-0.041892735750340915,-0.08693738907973633,0.053745649386647255,0.11571174082684514,-0.10200127592843611,0.2623802166337235,0.053223630513537123,-0.13917375163555465,0.01679107564226689,-0.005104090536380965,-0.12732941425776267,0.16454383972668304,-0.18528612188511626,0.01895210021230661,0.06968548470318683,-0.03297691351988438,-0.07120070345765642,0.06929356930307573,1.0,0.057995620447513614,0.039827144747561,0.08155000587308936,-0.11230801442638845,-0.1888029368812973,0.19276171025857888,0.13066041282467003,0.20844992253394232,0.09075203703463872,0.04125921984241202,0.3258237224770921,0.19762849353610534,0.07634795462216008,0.0036389453302482977,-0.2257859039109676,0.06258622876456328,0.00534600558145195,-0.07267689526133156,-0.013204741880829235,0.15403725359778508,-0.020724893961169416,-0.1114918061234437,-0.14611541894986851,0.1387280606746535,-0.11239113675861474,-0.11596494598786727,0.08157418498683443,0.12001772343289556,0.01274464562676499,0.04502165355199582,0.0723996695685677,0.22402444983105615,0.027330801606271896,-0.06047732850999114,-0.17368355097969437,0.01752468478678575,-0.021080049936002553,-0.09710303237630546,0.11343025863148812,-0.05298360095605652,-0.15718139931382893,0.07085850082430989,0.11701545759865148,0.05235834456409295,0.05937501049882488,-0.0852521261062251,-0.08761647853138352,0.12877665051203102,-0.01547799797593366,0.15563715788232216,-0.11897523165679014,0.018228372689433614,-0.19747016419127242,0.040110483226003225,-0.27807139868183933,-0.10186437853554409,-0.03426846899861584,-0.21210809993851937,0.07173392459377023,0.12405372641677148,0.06530656155983454,0.06952667556970278,-0.08409245410545957
Supp_Motor_Area_L,0.3342180387161959,0.3675380373341443,0.6518894669322404,0.5227183562451729,0.4804354141748123,0.7947200387891058,0.1971327248666192,0.6298155193653092,0.12127456293772637,0.21764862599349483,-0.11146351317879,0.255072517400341,0.4742937867745134,0.20207426559964878,0.6118563480440347,-0.009565939725685754,0.8566715985755557,0.7144514795903587,0.5745382592797993,0.6293140186153595,0.5597237662959983,0.057995620447513614,1.0,0.6582496920930199,0.6348598469540188,0.7838775690810421,-0.024987745723836528,0.3736806893858011,0.17608177722497845,0.346309439904135,0.5457312361514135,0.7796160758975953,0.48005291692976104,0.46412442865549985,0.739292173321999,0.7953932045181228,-0.009008688842831835,0.8572885519101543,0.6753890407244602,0.283610589092765,0.8029017662534569,0.7744906234600685,0.4013114446614264,0.7824675248094459,0.06195760246487772,0.05709278181411324,0.5122275268941908,0.5464518149533614,0.6110151019945572,-0.01694116906355608,0.6951864257285197,0.8856412335828512,0.7441039822217637,0.5129312609864006,0.16417242582830305,0.4727615026257641,0.5829750017063974,0.18096740262318992,0.2146208445670374,0.06511899428833873,0.5687974426200917,0.3560433521417497,0.6504665742630622,0.812568164118521,0.7420925711167676,0.9480501543592378,0.6535273802100813,0.03261719838055369,0.7472308899215236,0.7656918051115611,0.5386335721597472,0.43591709976345705,0.2837628244911891,0.7909602708028702,0.5464651202392753,0.5247024196725832,0.2476800772721395,0.6559818942154854,0.40331039884157527,0.5688840421915966,0.815691068108615,0.8420858215103165,0.5961606160214926,-0.11717195623393263,0.22603644541174914
Postcentral_L,0.6626872524284035,0.2724219284491942,0.5636807855228052,0.6906472692938492,0.4286013231847398,0.5576539229306599,0.0634943620333752,0.8011962973406713,0.003053049329191638,0.26187783935663095,-0.11047705938576768,0.04570165103757329,0.251810801561442,-0.0157203483758796,0.6601481857183084,0.21022041769183375,0.634051321234678,0.4554528744755928,0.5527282949443076,0.5280812393104687,0.6088666114049435,0.039827144747561,0.6582496920930199,1.0,0.6920058227739466,0.5747772962439764,0.10839780815645701,0.40833685109963574,0.07364165532432279,0.043629885039943,0.25800289416451694,0.48894088857881945,0.15959661247627355,0.09746827550599198,0.7452449322231249,0.6308557841526059,0.06616378031471216,0.7674046560266401,0.7531082792761311,0.19393090635127644,0.5649159430032555,0.6202753198774907,0.4145166042658566,0.46182261359277055,0.44940442529775493,0.05038321257860443,0.480210530262583,0.29267766345066526,0.5763645237255972,-0.02414424714208415,0.8417482349809626,0.7179451692934468,0.5265128394415366,0.29225202801969036,0.1805903512583082,0.5690429259240541,0.6803355900132695,0.06923889514810562,0.4182723224312909,0.5098306114996973,0.2352202988046373,0.2966349835883774,0.7035812218431499,0.685141373319558,0.7186570176200634,0.6504753196334113,0.30657143154160144,0.3108706711968707,0.6277859733627249,0.4858526098484246,0.51954313769686,0.1965028405488648,0.591811059602582,0.8122394406865331,0.5857317341529689,0.30903962588575284,0.18360507185708694,0.869064596414867,0.4890943930747113,0.5970230341058304,0.5953236216465732,0.6974120795053436,0.6593740216621085,0.023627596943372537,0.7078282397416737
Fusiform_L,0.6045892291368357,0.4804226572056398,0.6560002667860799,0.7478731835930187,0.4500223109143962,0.5520083576859819,0.26351693597757925,0.6394742543621972,0.040413994931955896,0.2170921017907895,-0.11432212516667276,0.39304823550884416,0.3560062987770678,0.15757914322193511,0.6998088874932076,0.13423428708953716,0.6983912759638035,0.6727095882330507,0.595024582626307,0.7266373794740163,0.6429315361843569,0.08155000587308936,0.6348598469540188,0.6920058227739466,1.0,0.4300696562270144,-0.028279232822106013,0.3538744693104535,0.14324190520330932,0.2701922761444586,0.3588280585121872,0.5220860066531209,0.2668181901973736,0.4674535405660874,0.7716007038457401,0.41862572550049243,0.0445717365843928,0.7359605340738512,0.9132382262761147,0.13979084450658225,0.5672318320117977,0.6792666185953461,0.448834082681245,0.3815685783743234,0.2919274643791694,-0.011829034348573863,0.37163223085187463,0.3436242609858095,0.5081616072579067,-0.06977565533366667,0.7463022845864943,0.6706604448055569,0.6629726581874306,0.44089652259040935,0.33927170880138025,0.7618208603818638,0.631627923991714,0.14741210001985375,0.440945800233281,0.2157465280672422,0.4372872393457229,0.42267826136741904,0.7018520726831767,0.6838588435231091,0.6861421585091455,0.6894845833944696,0.5372651648028177,-0.033170569527607614,0.655173121373105,0.6106287709927717,0.6601353453333154,0.33514755922372,0.6254266219343421,0.7825166246048194,0.4898480699616555,0.3535012313666783,0.24277026205017807,0.714253994802926,0.6824877102801665,0.539683229055296,0.5898486576033584,0.7994064825569239,0.552608698707093,-0.007862389610050388,0.49255156156000857
Precentral_R,0.07477615164673845,0.22930673091795067,0.3079943220249103,0.29035304855998517,0.2659927803168694,0.5468618018396222,0.18508615520910948,0.796894853193366,0.05111410320700443,0.14292828168763103,-0.12166396037518629,0.1767428421074082,0.20753227586977832,0.20966632645366642,0.33800134243712326,0.11963903904877252,0.5996548721290434,0.41052652265716766,0.38817331645336944,0.5059396985528143,0.39385285394318176,-0.11230801442638845,0.7838775690810421,0.5747772962439764,0.4300696562270144,1.0,0.08660211695910182,0.3078564076322385,0.07920797624637367,0.05211450985433073,0.4203041180691023,0.6382430998522052,0.23316086289089985,0.2065413846801495,0.5834650717873462,0.7239243218207628,0.13070109019148393,0.5950522568213874,0.48684872309424543,0.16276046296557084,0.4766952125250593,0.49841181381533245,0.3712742844185364,0.6871533941536814,0.4414709492921395,0.05803578455894429,0.5182343244555973,0.5715558987945993,0.43074866350111074,0.14712170421885296,0.6544986203190427,0.668175721468976,0.46673696559858535,0.2731356187045766,0.17121544937954436,0.35622574915200866,0.518015164901966,0.13671281755474593,0.3368203406911366,0.3801098531906553,0.3129967050720621,0.2969560358067756,0.6081290570340597,0.5238563446038256,0.536380888834836,0.7252298024909044,0.39120105920804166,0.22079376474717252,0.5605896783811188,0.49527417691905273,0.2921028950826291,0.13319664064476885,0.44112206897000217,0.6412547492038101,0.6720819307935483,0.23956918464314667,0.1404338554432954,0.6832393349177088,0.3813572318485487,0.5859695737585557,0.5292364891278584,0.5634562719634445,0.43466498721757807,-0.12551750356598754,0.34996970396738397
