,Thal_MDl_R,Thal_AV_L,OFCmed_R,Insula_L,Thal_VPL_L,Frontal_Med_Orb_R,Temporal_Inf_R,Thal_PuL_R,Frontal_Med_Orb_L,Occipital_Sup_L,Calcarine_L,Thal_MDl_L,Olfactory_R,Thal_PuM_L,Rectus_L,Occipital_Mid_L,Precuneus_L,Temporal_Mid_R,Vermis_6,Parietal_Sup_R,Cerebellum_8_L,N_Acc_R,Thal_VA_L,Precentral_R,VTA_L,Frontal_Sup_Medial_L,Postcentral_L,Frontal_Sup_Medial_R,Thal_IL_L,Fusiform_L,ACC_sup_L,Cerebellum_9_R,Frontal_Sup_2_L,Thal_PuI_R,Thal_MGN_L
Thal_PuM_L,0.5300466940587206,0.38657817968980684,0.055432607346689394,0.6702225192186099,0.661222479287235,0.18848428635074782,0.1675634182593465,0.07255405365598634,0.11495265611806492,0.010333729030391875,0.4438756371903816,0.6083455489948443,0.20102672854545378,1.0,0.09556171379143943,-0.04680032958488083,0.5939443992709215,0.35709680591935855,-0.14686138363897583,-0.08359125419780682,0.1858581445872625,0.3021248178107029,0.7470733663481419,0.484227062854643,0.05919967206341805,0.8173444856807212,0.5598704685862935,0.8339984036510059,0.4362188346288537,0.5615138772733804,0.617411746655315,0.4070466064808764,0.7939941463805312,0.569488612838995,0.4756339409029256
Rectus_L,-0.07182523532484911,0.21286796173226996,0.01752468478678575,0.19382229383821958,0.04943234920200893,0.014464807044688206,0.4039375933692129,0.026437964148772985,-0.02373562476737039,-0.01362166881425173,0.012080613833167872,0.057817855689772414,0.10305737169388735,0.09556171379143943,1.0,-0.12757250576217044,0.03218442840571575,0.23052890487306746,-0.02191806529058272,0.12298699211203505,0.19981558020946172,0.12140429286757363,0.0709207383854728,0.13671281755474593,-0.08919977933389002,0.16657246434190792,0.06923889514810562,0.14640773246827188,0.2848765705577524,0.14741210001985375,0.08272639007557002,0.05444784971991388,0.21190838264483228,0.012019911446120584,0.20749553757072817
Occipital_Mid_L,0.05932345564374203,-0.07434062473451304,0.11297752383423608,-0.01638028433736918,-0.007013776324157641,0.05021918082053545,-0.06348051452929396,0.08932818186126579,0.008189939730785554,0.16845977079370364,0.04603790281315885,0.07362706482243356,0.02842481393135656,-0.04680032958488083,-0.12757250576217044,1.0,0.0936388958256778,0.01700172972019453,0.09896640072439854,0.09370864490253243,0.02551167344503065,0.02806150927436066,-0.057890126991840464,-0.021386354263435662,0.0010332170512938406,-0.011484489737940364,0.07592140572231701,-0.008381196428003498,-0.11976998106194284,-0.03192937888446454,0.004409705340709253,0.000811574047855254,-0.08741651359243675,0.03773790438225804,-0.06915286865951283
Precuneus_L,0.5911564106773225,0.3652219699509998,-0.05206846373446635,0.5102633231875074,0.6489583449999855,0.006405534421383121,0.23460791540563986,0.5130389491961922,-0.10387482708937361,0.32375339495454253,0.7717150272631446,0.5442146046162893,0.06517027627642367,0.5939443992709215,0.03218442840571575,0.0936388958256778,1.0,0.42213119799563276,0.10391117139062564,0.24145595094828037,0.3297947064066531,0.19935903278695027,0.2983333477536114,0.6517812912167994,0.395864903289033,0.7144311811152769,0.8674025297923821,0.5638476183259113,0.4350869268273692,0.7217785287393935,0.5627751557044351,0.5156152403675281,0.6508170424431429,0.6215529495367378,0.5228825622788931
Temporal_Mid_R,0.22914100589325465,0.32260290061483005,-0.06392087515739467,0.29202815430814894,0.40466648405449696,0.07692794468112892,0.44736670407163953,0.24131781577657258,0.025575225495802753,0.04230715038423806,0.43809075945465004,0.39410217187087254,0.01813942410511745,0.35709680591935855,0.23052890487306746,0.01700172972019453,0.42213119799563276,1.0,0.18270351195565898,0.13596840115222697,0.4200363066240169,0.29915960704652367,0.3529333841663191,0.30187744936066113,0.04461369842798792,0.5085333165092055,0.2729063562824484,0.4380764769462114,0.298570289550974,0.4401886615729166,0.4370376503504992,0.41868713058933765,0.45361786563074297,0.3058893036190503,0.1540769140149446
Vermis_6,0.16636446324373008,-0.0387465870418226,-0.2257859039109676,-0.17815683331034016,-0.018257235032992883,0.011412336917881048,0.13654989220785657,0.2513449598067421,0.15680185414042744,0.20190937388249097,0.09410210254878344,-0.07353813544526708,-0.20272888063683114,-0.14686138363897583,-0.02191806529058272,0.09896640072439854,0.10391117139062564,0.18270351195565898,1.0,0.08476539000842408,0.2736364927373785,-0.12521186244452562,-0.15006280052453666,0.13070109019148393,0.2744763700606707,0.024009999297141045,0.06616378031471216,-0.06504202706482458,0.08171296238471945,0.0445717365843928,-0.11750964967547789,0.21119279348815878,-0.0469649949911444,-0.011710502850015604,-0.023536981071854913
Parietal_Sup_R,-0.046363778329720474,0.17783745771840484,-0.18528612188511626,-0.014651413103912476,0.10412342259957891,-0.07870829541759972,0.44001941767227276,0.3190810076980376,-0.26807437869339407,0.26619104765621215,0.21713254063738147,0.22351325315324794,-0.15920169711759946,-0.08359125419780682,0.12298699211203505,0.09370864490253243,0.24145595094828037,0.13596840115222697,0.08476539000842408,1.0,0.1282793779904074,-0.08809421008008522,-0.08889438878954455,0.11963903904877252,0.10402365641861207,-0.011369003209207793,0.21022041769183375,-0.09332180103225221,0.19782933030305216,0.13423428708953716,-0.08212973601507963,0.1144360778806965,-0.028508271962137715,0.06850714610568573,0.16608400561945358
Cerebellum_8_L,0.18600013511244548,0.2705049819355895,-0.020724893961169416,0.312076158610682,0.25852007837822,0.039828909328487955,0.2526576952230859,0.49079667949483885,0.12360431842721444,0.24721693247865037,0.3901097093857952,0.1789558759225002,0.05701215953111617,0.1858581445872625,0.19981558020946172,0.02551167344503065,0.3297947064066531,0.4200363066240169,0.2736364927373785,0.1282793779904074,1.0,0.13120997559767858,0.2002105978188084,0.3712742844185364,0.2892314488309462,0.4428889296679257,0.4145166042658566,0.29940581459676413,0.41851152420958043,0.448834082681245,0.20991107704247292,0.3517810628368372,0.3993110845830363,0.18333154681818153,0.23428869142565112
N_Acc_R,0.07521907266060555,0.004279401156950187,0.19762849353610534,0.4974103505015477,0.27048970248651355,-0.044857068837048965,0.08958095502321946,0.14951124126061144,-0.07769866324898653,-0.18762544051514407,0.24534894307814423,-0.001899210639291061,0.7431163181741406,0.3021248178107029,0.12140429286757363,0.02806150927436066,0.19935903278695027,0.29915960704652367,-0.12521186244452562,-0.08809421008008522,0.13120997559767858,1.0,0.19983265907304187,0.2065413846801495,-0.012420974633920747,0.3591581689155592,0.09746827550599198,0.4202349158724494,0.20388287530975804,0.4674535405660874,0.7207308208843192,0.09929383014815028,0.4982771600872003,0.08832077700570203,0.35553479605424404
Thal_VA_L,0.2294357478389837,0.4189910474812185,0.040110483226003225,0.5900734119044675,0.4250812085301467,0.29641786235709716,0.19606583927715135,-0.05378010369964629,0.23711175671054402,0.028770124774035663,0.2416165840276465,0.6359144430338565,0.15507186515844562,0.7470733663481419,0.0709207383854728,-0.057890126991840464,0.2983333477536114,0.3529333841663191,-0.15006280052453666,-0.08889438878954455,0.2002105978188084,0.19983265907304187,1.0,0.23956918464314667,-0.08018866029661813,0.6134962902200407,0.30903962588575284,0.6980910948598861,0.30456552798681574,0.3535012313666783,0.4665874377717709,0.3144841098211389,0.6054182022500633,0.3495861592201844,0.210897043987863
Precentral_R,0.4935007882142574,0.2659927803168694,-0.11230801442638845,0.49527417691905273,0.213731891665655,-0.02632164824151,0.1404338554432954,0.41352186561203574,0.05111410320700443,0.22079376474717252,0.4203692735623795,0.25726554765472637,0.04327161854822337,0.484227062854643,0.13671281755474593,-0.021386354263435662,0.6517812912167994,0.30187744936066113,0.13070109019148393,0.11963903904877252,0.3712742844185364,0.2065413846801495,0.23956918464314667,1.0,0.3368203406911366,0.5950522568213874,0.5747772962439764,0.5292364891278584,0.2921028950826291,0.4300696562270144,0.41052652265716766,0.45047150654231694,0.7252298024909044,0.07477615164673845,0.5720842416226317
VTA_L,0.3871178543500473,0.041179478258183896,-0.021080049936002553,0.00812762679376383,0.15253834765141644,-0.09757322801710928,-0.23406054917457436,0.29123301227352927,0.1896460419529568,0.2501006744844387,0.2819635766169323,-0.11125612871051227,-0.09043916127990986,0.05919967206341805,-0.08919977933389002,0.0010332170512938406,0.395864903289033,0.04461369842798792,0.2744763700606707,0.10402365641861207,0.2892314488309462,-0.012420974633920747,-0.08018866029661813,0.3368203406911366,1.0,0.2668321122130984,0.4182723224312909,0.07263816437356344,0.2740581883047215,0.440945800233281,0.08484730463559483,0.29778233309362623,0.16770751666595038,0.20799148333532447,0.2267579497193366
Frontal_Sup_Medial_L,0.5100661961550487,0.5209767005647457,0.06258622876456328,0.7090061894456591,0.718204032508674,0.13500122542582554,0.2730435611771636,0.2849422168969289,0.16145071019508458,0.07599712227334379,0.5790914604402642,0.5438874141846509,0.2549713786254283,0.8173444856807212,0.16657246434190792,-0.011484489737940364,0.7144311811152769,0.5085333165092055,0.024009999297141045,-0.011369003209207793,0.4428889296679257,0.3591581689155592,0.6134962902200407,0.5950522568213874,0.2668321122130984,1.0,0.7674046560266401,0.9096796375432974,0.5921569269380138,0.7359605340738512,0.7136250204688046,0.5033690844692869,0.9000957382653859,0.6252001371939505,0.6043433964603405
Postcentral_L,0.5152853886323614,0.4286013231847398,0.039827144747561,0.4858526098484246,0.6546054285528699,0.06726365632167605,0.18360507185708694,0.44987485784244613,0.003053049329191638,0.3108706711968707,0.671072580054928,0.4846865977282914,0.08530857064963475,0.5598704685862935,0.06923889514810562,0.07592140572231701,0.8674025297923821,0.2729063562824484,0.06616378031471216,0.21022041769183375,0.4145166042658566,0.09746827550599198,0.30903962588575284,0.5747772962439764,0.4182723224312909,0.7674046560266401,1.0,0.5953236216465732,0.51954313769686,0.6920058227739466,0.4554528744755928,0.46415532368669243,0.6504753196334113,0.6626872524284035,0.5891388144739388
Frontal_Sup_Medial_R,0.4436802873461467,0.4321883552755239,0.07173392459377023,0.7561419817991019,0.6089177248245831,0.19419564822259,0.22302916302845688,0.10671438142756573,0.18918818919208236,-0.05938317768777073,0.41110563410766715,0.5085865413511723,0.3268162325240508,0.8339984036510059,0.14640773246827188,-0.008381196428003498,0.5638476183259113,0.4380764769462114,-0.06504202706482458,-0.09332180103225221,0.29940581459676413,0.4202349158724494,0.6980910948598861,0.5292364891278584,0.07263816437356344,0.9096796375432974,0.5953236216465732,1.0,0.4637457000464308,0.5898486576033584,0.6958700532969455,0.44381976545193824,0.8804719733217649,0.49299442848888647,0.5300239519130133
Thal_IL_L,0.28749922901496233,0.5236748282884343,-0.01547799797593366,0.49784141281253164,0.5907355740935339,-0.02253085372127855,0.4881309415168628,0.21445299799683154,0.027167269241211264,-0.1047400974929552,0.34728206607614703,0.1825804890209276,0.1977490129271828,0.4362188346288537,0.2848765705577524,-0.11976998106194284,0.4350869268273692,0.298570289550974,0.08171296238471945,0.19782933030305216,0.41851152420958043,0.20388287530975804,0.30456552798681574,0.2921028950826291,0.2740581883047215,0.5921569269380138,0.51954313769686,0.4637457000464308,1.0,0.6601353453333154,0.3272912723925684,0.34405058915330244,0.5669389133232707,0.5413515606052837,0.6217810695918998
Fusiform_L,0.4835417318270743,0.4500223109143962,0.08155000587308936,0.6106287709927717,0.6269409318364408,-0.0449993317824552,0.24277026205017807,0.409932586618241,0.040413994931955896,-0.033170569527607614,0.6415174677937879,0.2793568220340574,0.35876754636366487,0.5615138772733804,0.14741210001985375,-0.03192937888446454,0.7217785287393935,0.4401886615729166,0.0445717365843928,0.13423428708953716,0.448834082681245,0.4674535405660874,0.3535012313666783,0.4300696562270144,0.440945800233281,0.7359605340738512,0.6920058227739466,0.5898486576033584,0.6601353453333154,1.0,0.6727095882330507,0.4850880879664618,0.6894845833944696,0.6045892291368357,0.5114108872015813
ACC_sup_L,0.30283157817503253,0.35563358519012883,0.06968548470318683,0.7085970732620005,0.5529864117653881,-0.05785836692497512,0.184147724758478,0.3211813141641091,-0.10955645062459791,-0.08297356930242784,0.5682608747513965,0.38428977987988083,0.5269895009589088,0.617411746655315,0.08272639007557002,0.004409705340709253,0.5627751557044351,0.4370376503504992,-0.11750964967547789,-0.08212973601507963,0.20991107704247292,0.7207308208843192,0.4665874377717709,0.41052652265716766,0.08484730463559483,0.7136250204688046,0.4554528744755928,0.6958700532969455,0.3272912723925684,0.6727095882330507,1.0,0.36930796407581773,0.7547848164354951,0.4086369439688166,0.4882378156129378
Cerebellum_9_R,0.4818396354538258,0.19742512511476776,-0.18599176592052655,0.3542733839916977,0.3394332118931442,-0.010022591495232219,0.15300695067088285,0.34148711964643147,0.09843566810919242,0.18280806224549434,0.45597774200005525,0.2847545371450713,-0.010855656662737374,0.4070466064808764,0.05444784971991388,0.000811574047855254,0.5156152403675281,0.41868713058933765,0.21119279348815878,0.1144360778806965,0.3517810628368372,0.09929383014815028,0.3144841098211389,0.45047150654231694,0.29778233309362623,0.5033690844692869,0.46415532368669243,0.44381976545193824,0.34405058915330244,0.4850880879664618,0.36930796407581773,1.0,0.48580922666142146,0.3091934496914005,0.28543490508526076
Frontal_Sup_2_L,0.4452725003915607,0.43821152829682114,0.05235834456409295,0.8079340633643358,0.5427121961249626,0.12217451834063354,0.2765651548710744,0.28606943195029405,0.13441781926743726,-0.01992258402940144,0.46380549276239114,0.42148101054963244,0.3751163699419984,0.7939941463805312,0.21190838264483228,-0.08741651359243675,0.6508170424431429,0.45361786563074297,-0.0469649949911444,-0.028508271962137715,0.3993110845830363,0.4982771600872003,0.6054182022500633,0.7252298024909044,0.16770751666595038,0.9000957382653859,0.6504753196334113,0.8804719733217649,0.5669389133232707,0.6894845833944696,0.7547848164354951,0.48580922666142146,1.0,0.38817080762889405,0.6766437091451637
Thal_PuI_R,0.4814751354400405,0.4217895832896153,0.043466210365799986,0.3390400883936634,0.8855553041391749,0.028147677301456404,0.2338024794355723,0.19368997580809133,-0.11818448321455194,0.0727380822255534,0.6451684234820863,0.5080425955702808,0.06444785190500611,0.569488612838995,0.012019911446120584,0.03773790438225804,0.6215529495367378,0.3058893036190503,-0.011710502850015604,0.06850714610568573,0.18333154681818153,0.08832077700570203,0.3495861592201844,0.07477615164673845,0.20799148333532447,0.6252001371939505,0.6626872524284035,0.49299442848888647,0.5413515606052837,0.6045892291368357,0.4086369439688166,0.3091934496914005,0.38817080762889405,1.0,0.3972209959780194
Thal_MGN_L,0.30055457812059067,0.43016765938299567,-0.016578889568950116,0.520378750626351,0.5537316320622357,-0.06406119643660135,0.354857387970331,0.3325574190915685,-0.10179497410184485,0.030388100445950306,0.42779392813067163,0.2635698005612015,0.23548615027926598,0.4756339409029256,0.20749553757072817,-0.06915286865951283,0.5228825622788931,0.1540769140149446,-0.023536981071854913,0.16608400561945358,0.23428869142565112,0.35553479605424404,0.210897043987863,0.5720842416226317,0.2267579497193366,0.6043433964603405,0.5891388144739388,0.5300239519130133,0.6217810695918998,0.5114108872015813,0.4882378156129378,0.28543490508526076,0.6766437091451637,0.3972209959780194,1.0
