,Temporal_Inf_R,Temporal_Inf_L,Temporal_Mid_L,Precuneus_R,ParaHippocampal_R,Red_N_R,Thal_VPL_L,Thal_MDl_L,Parietal_Sup_L,Cerebellum_6_L,Cerebellum_Crus1_L,N_Acc_L,Insula_R,Putamen_R,Angular_R,OFCmed_R,Temporal_Sup_R,Precentral_R,Vermis_7,SN_pc_R,Occipital_Mid_R,Vermis_3,SN_pr_L,Cerebellum_7b_R,Frontal_Inf_Tri_L,Cingulate_Mid_R,SN_pc_L,Red_N_L,Rectus_L,ParaHippocampal_L,Hippocampus_R,Frontal_Med_Orb_L,Thal_PuL_L,Thal_MDl_R,Thal_VA_L,Cerebellum_9_R,OFClat_L,Cerebellum_8_R,Caudate_L,Thal_LGN_L,Thal_VA_R,Cingulate_Post_R,OFCant_R,VTA_R,OFCpost_R,Vermis_4_5,Thal_AV_L,Thal_IL_L,Insula_L,Frontal_Inf_Orb_2_L,OFCmed_L,Thal_MGN_R,Cerebellum_9_L,Paracentral_Lobule_L,Frontal_Inf_Oper_R,ACC_pre_L,Occipital_Inf_L,Cerebellum_Crus2_R,SupraMarginal_L,Thal_IL_R,Angular_L,Thal_LGN_R,Temporal_Sup_L,Cuneus_L,Vermis_6,Cuneus_R,Olfactory_R,Cerebellum_6_R,ACC_pre_R,Postcentral_R,Parietal_Inf_R,Frontal_Sup_Medial_R,Parietal_Inf_L,Rolandic_Oper_L,Frontal_Med_Orb_R
Cerebellum_Crus1_L,0.0838759017807174,-0.10408564226618532,0.18402946297843548,0.16226997378585617,-0.24650710472843998,-0.20959117427356486,-0.011304738134508788,-0.185842806777314,0.17502393120393178,0.2597544315735018,1.0,-0.43671363284612497,0.042497660300195896,0.020125203913406622,-0.06369024330231589,-0.11477925565146975,0.1120040857049255,0.0977549344373006,-0.0025030701761107905,0.08370157746718014,0.1864915442044117,0.08119079769210782,0.04711563524488009,0.11988797601833423,-0.17270436382812931,0.059831932725785665,0.2242713676389765,0.1181375641554001,-0.04332854740399555,-0.27431120677987547,-0.10942697382721502,0.08723180513050133,-0.2397765591511243,0.11116639032765514,-0.2309199318870738,0.26081999970578973,-0.2943566068371375,0.15893660453609865,0.05182680113379624,-0.0786717060364655,-0.14367366416318014,-0.08285919286552589,0.09361090296970095,-0.09539555076130982,-0.044881097903822914,0.09553712185335425,-0.02072002222167468,0.09517506018523192,-0.17917144246822894,-0.19255372881942753,-0.0028839448580628537,-0.06652695258576051,0.1307549162893946,0.06068254303937025,-0.06585492320173558,-0.09987615448369065,0.1522907906683145,0.24777810730117455,0.1253956199313027,-0.15453463762392947,0.4204677243864588,-0.154773790196324,-0.0154361246066279,0.18287379954829927,0.3342428690496763,0.28166046685385,0.02971002888469827,0.12883429965416565,0.008330353834155306,0.1491929356378216,0.20665909746687958,-0.147662191095064,0.2406577622154311,-0.09832438528464162,-0.19692683604645772
N_Acc_L,0.12957386085271008,0.32276241674096956,0.09129972572001677,-0.02031511754828338,0.5390994519995872,0.3161940755362809,0.1282573044306616,0.1799235966437137,-0.28311758801696885,-0.07510153675353284,-0.43671363284612497,1.0,0.46893210371811733,0.41638173544172785,-0.016897658324597654,0.23691748092011433,0.1600351751236737,0.04493065709614727,-0.06399715391373183,0.210618771729776,-0.06686166319982395,0.10946888200220514,-0.20392525983226553,-0.27513421374634295,0.48400647721840045,0.20507085826370816,-0.149606697005667,0.1538629244401466,0.21388268022201024,0.5011258566744136,0.4415784301239633,0.05778131768884473,0.280357382603954,-0.08005124442034306,0.499370638021512,-0.09304038026657863,0.7079002598519308,-0.05035672953578104,0.3370606185009385,0.1079305212284216,0.33270243847552355,0.3080167539329014,0.4700526791413441,0.23226856049932545,0.3857934303631758,0.07193392305816425,0.20929369983629167,0.17741248107599664,0.6352416621600813,0.6776169895961109,0.02911813247579423,0.3006776173352766,-0.17748882797302468,0.10603046770433609,0.3375928575118173,0.5861900479141485,-0.030872348092135394,-0.13115295300663643,-0.1135714206243109,0.3882963656797355,-0.33824619874949735,0.28065592115885063,0.3609327714830823,-0.09833217465471253,-0.3464380604204908,-0.24836968379489258,0.5554725732340976,0.20752860014315075,0.299869831084115,-0.03937304105476063,-0.3544790206281951,0.4829570872279267,-0.2647723797063227,0.3850756965941758,0.2916726911689617
Insula_R,0.283802750205267,0.7193799719646679,0.590703613153209,0.5836037648683657,0.7019198872181205,0.3574145156702497,0.5058462820259482,0.49259269302107783,-0.03318468198274477,0.40613202541507887,0.042497660300195896,0.46893210371811733,1.0,0.8445471104857257,0.004448712356677809,0.0723996695685677,0.6571405904685241,0.46673696559858535,0.019786890265747953,0.5072438512657044,-0.002423188274582934,0.6689695183019897,0.07851258805647064,-0.17361916764437055,0.7973786330384417,0.7120976622210012,0.3988814726383537,0.4828169702468262,0.20227655739175526,0.64764061740349,0.7577543799974484,0.16954434184197956,0.2623249226959908,0.3422398940579842,0.6889604072690992,0.4847382477792941,0.37268033379970633,0.575408265584642,0.7472506383016894,0.5054637633011126,0.530608532143872,0.6529545305683336,0.5415826203468806,0.3889935120296411,0.517484267079634,0.5706008034357851,0.35294849811886636,0.47194248343410566,0.792597175287146,0.5490789720799953,0.16065789589166643,0.4595831907069809,0.14268821110698832,0.5957554062622483,0.7014817272047014,0.6479445675940566,0.045610619745872064,0.07468023411715909,0.32792159898807777,0.6692308657507928,0.05573944777420696,0.5316555233187683,0.771676640790051,0.4488391928567688,-0.034809790243248574,0.3369908360706784,0.4115817287984062,0.674098749653463,0.604174124347286,0.5011691166277056,0.0068206278715418275,0.8002272261637636,0.17458325195926802,0.7692713064076504,0.16741760363639355
Putamen_R,0.2636635583458772,0.6954022873943996,0.575633961969519,0.5233033198382234,0.6979534582001355,0.3060521146829607,0.45482320744419763,0.42803328484843056,-0.06611691591610487,0.5109172375003929,0.020125203913406622,0.41638173544172785,0.8445471104857257,1.0,-0.07678946954003796,-0.001595339412278357,0.573565204361654,0.4784845288468094,0.0006678439680244257,0.4448618682198491,-0.10932327756705924,0.6041946313730164,0.06374584878583835,-0.16148995198847513,0.7172059901827984,0.6841180680344902,0.419484232758972,0.402836301938828,0.18117398785515973,0.6165541229166099,0.7662823224016589,0.13420376526541158,0.23501210762146582,0.36774710686242607,0.5972965727090319,0.4875238423828928,0.2862332818258714,0.640101141624911,0.7324159954774407,0.5260451969912388,0.584603000394428,0.5917750687752088,0.4631229177770405,0.40387985928498316,0.37793032039284297,0.5322676495281357,0.24758932884183413,0.3874745947735086,0.7177074146286098,0.48964234428756515,0.19922407481410806,0.4048227164423704,0.07052108872748888,0.5707871776546752,0.6066884904185093,0.7072942732172086,-0.06261946395796665,0.07193822069437528,0.24903518773168457,0.6264648368723205,-0.023870726221402554,0.5487067382524007,0.7106438896519572,0.4400467279642688,0.028770201026336206,0.373718660543453,0.4134817445517831,0.6844613083741707,0.6972433901047611,0.4360841228621611,-0.03277377200451182,0.7639441806948664,0.11391357675756736,0.7068025925144193,0.13884567815263263
Angular_R,0.13536084877616705,-0.15976627175905983,-0.10535119193887355,0.11275862495157944,-0.11083543285160508,0.21189084499575592,0.07704086072330456,0.009420912881216569,0.12048741722936548,-0.1373469703408158,-0.06369024330231589,-0.016897658324597654,0.004448712356677809,-0.07678946954003796,1.0,-0.02195002354430318,0.19064813436708025,0.0713522730922365,-0.027556085258499875,0.057819176117565936,0.05640640958709162,0.049811193644854625,0.16875512075880866,0.17133640531513933,-0.0001420549933547227,0.08917251855359712,-0.03157200359435193,0.18368869206183805,-0.031143622519343665,0.01727398438932833,-0.0003087435772722087,-0.046151680806562186,0.006972615652507018,-0.019866487584871508,-0.03011416273974292,0.004207651398894922,0.1463111667047647,0.029944581237678302,0.10565217280059128,0.06535425946237472,-0.020024997662974848,0.01724758390935226,-0.12446692889292453,0.23868051415048888,0.03348926431483351,0.09293125714812252,0.16471411146249768,0.18009016933024918,0.10337515134823708,0.04378613627926668,-0.004164442900185683,0.12163132018066844,-0.069398535760393,0.10061920672025393,0.09510823916292425,-0.15517092363093551,-0.1461608061562387,0.2378304113273878,0.15648030470935223,-0.04414305550277538,0.20025389408719646,-0.015350981489423736,-0.06383730434201008,0.193601179784362,0.06498918116799941,0.12136584833298775,0.021758739158428086,0.0899358682735054,-0.17916045627390914,0.1475295852877856,0.19331488406643668,-0.03258412641236077,0.0658992286857202,0.019361983137123777,-0.18163623072624452
OFCmed_R,-0.27807139868183933,0.16454383972668304,0.05506328921475175,-0.10186437853554409,0.1560589088212822,-0.10088638974995318,0.02110480315015703,-0.169395534543537,-0.09710303237630546,-0.03426846899861584,-0.11477925565146975,0.23691748092011433,0.0723996695685677,-0.001595339412278357,-0.02195002354430318,1.0,-0.06047732850999114,-0.11230801442638845,0.1387280606746535,-0.03429522520576913,0.06952667556970278,0.018228372689433614,-0.1694818288520141,0.038132582581575404,0.10637245563808502,0.07634795462216008,-0.06623698882374357,0.042642142666047766,0.01752468478678575,0.15403725359778508,0.01895210021230661,0.2623802166337235,-0.054195216381913595,-0.011874217912933518,0.040110483226003225,-0.18599176592052655,0.31152192106264875,-0.21210809993851937,0.12405372641677148,0.08249155899489505,0.09075203703463872,0.06530656155983454,0.21878479333190223,-0.011835052066134819,0.19276171025857888,-0.041892735750340915,-0.08693738907973633,-0.01547799797593366,0.12877665051203102,0.3258237224770921,0.053223630513537123,-0.11061238954391742,-0.18891043707105878,-0.05280513246594104,-0.03147190011460324,0.20711529216831553,0.09686155569720983,-0.02450853363291531,-0.026362886127091867,0.11489341104752349,-0.23256018452896793,0.08656003372077907,0.07147537393534434,-0.11239113675861474,-0.2257859039109676,-0.16913498035339372,0.3379028371302375,-0.07120070345765642,-0.005104090536380965,-0.10200127592843611,-0.14611541894986851,0.07173392459377023,-0.08409245410545957,0.053745649386647255,0.25658562672950835
Temporal_Sup_R,0.46806177123280396,0.5319027757583465,0.47472018488373613,0.7244035479405047,0.46680300740941993,0.3605080997312075,0.6015638153437722,0.49678586206263403,0.22088793852012614,0.4589278143919415,0.1120040857049255,0.1600351751236737,0.6571405904685241,0.573565204361654,0.19064813436708025,-0.06047732850999114,1.0,0.35622574915200866,-0.039480999873866066,0.4178546085322513,0.04662472250837598,0.6540613003874475,0.1615368876195967,0.1206323042917234,0.4786092415748089,0.7699433919431337,0.3768079574730437,0.48745622317232945,0.2213610552851086,0.49588600675006844,0.5854086344247877,-0.039451021260166336,0.3539590967761968,0.3652093688597095,0.40475753224295374,0.4234140154610696,-0.04781556853796632,0.6096215481456333,0.6218946132065227,0.34841383386881153,0.31626302999296274,0.6598008046452818,0.14838251038391534,0.33678539248066547,0.2485691041525138,0.6983450511872398,0.496553927430469,0.5526038742378174,0.513333087373436,0.11892200729844034,0.20033760060553218,0.4269766521087022,0.25332706876790456,0.6329490668249971,0.48165795401488165,0.2711441966366588,0.06315908629147383,0.15494236882105739,0.4607879613636108,0.4591763252612837,0.36899173852231115,0.38400809082266585,0.5114213749030244,0.39837193578624935,0.0649581205259281,0.43457245564494956,0.1437749182811872,0.7013564628697702,0.3125464217097611,0.6860351192881575,0.3863217148214902,0.5076323774050587,0.4293900885717293,0.4826235499321075,0.0686793060244677
Precentral_R,0.1404338554432954,0.33800134243712326,0.46431558499863346,0.6832393349177088,0.4531216741382663,0.28412997754338815,0.213731891665655,0.25726554765472637,0.3801098531906553,0.3813572318485487,0.0977549344373006,0.04493065709614727,0.46673696559858535,0.4784845288468094,0.0713522730922365,-0.11230801442638845,0.35622574915200866,1.0,0.05803578455894429,0.36151227329357216,-0.12551750356598754,0.6412547492038101,0.43800591375438136,0.1892765636069277,0.5589333195850945,0.5834650717873462,0.49963748949945436,0.30906338015099205,0.13671281755474593,0.49841181381533245,0.5996548721290434,0.05111410320700443,0.03532058924090546,0.4935007882142574,0.23956918464314667,0.45047150654231694,0.14709627382027832,0.5859695737585557,0.5634562719634445,0.6473664563860655,0.4203041180691023,0.43466498721757807,0.1007671099037304,0.46905407463946147,0.3078564076322385,0.29035304855998517,0.2659927803168694,0.2921028950826291,0.49527417691905273,0.23316086289089985,0.14292828168763103,0.28942031323830497,0.12096876879522721,0.8671755813701617,0.6649833957178177,0.24051130145842023,-0.21233064510187213,0.16638134472991686,0.4300309397463099,0.41608399532511825,0.12675329189903076,0.4733870366969948,0.5845071675411013,0.5182343244555973,0.13070109019148393,0.615889812781111,0.04327161854822337,0.5059396985528143,0.20753227586977832,0.796894853193366,0.4414709492921395,0.5292364891278584,0.34996970396738397,0.5468618018396222,-0.02632164824151
Vermis_7,-0.06442051353005368,0.03858660661301457,-0.02959101401436226,0.028400867997244023,0.05250997840777553,-0.144866484717365,0.05786861768980452,0.1002362122769001,-0.0015069889591631735,0.038781567741568095,-0.0025030701761107905,-0.06399715391373183,0.019786890265747953,0.0006678439680244257,-0.027556085258499875,0.1387280606746535,-0.039480999873866066,0.05803578455894429,1.0,-0.02624998966149029,0.1663493747677377,0.06622740109569722,0.020867797690477547,0.02509636863938453,0.08492903715389435,-0.012566934867978758,0.044256623649845124,-0.120186696952103,-0.13520768163169927,0.01570415712981747,0.055527606429039485,-0.01588978686205887,-0.07616193215871027,0.11459753003308164,-0.003080571521089402,0.06107493390664005,-0.01288950832294426,0.013580470852155338,0.01363516655585112,0.06813480548493617,0.1026925795702698,0.04430732492561086,-0.05886953884508521,0.07747555116978667,-0.0027805245102327167,-0.040348902872132615,-0.02567763511242248,-0.05367130914110369,0.018019624096720914,-0.04975146472299442,0.039807836931078706,0.01495401124945906,-0.05713318917038949,0.04993993654869017,0.05488919920503925,-0.07356640143231408,0.015503069443812554,-0.10670673867897108,-0.017772496737073335,0.177960380331072,-0.10051847879277631,0.13822510005357572,0.03669461130040952,0.05508574036453189,0.0827721083714661,0.06505333552977631,-0.12599411811182268,0.028255444123672778,0.0010117804166692797,0.056888313718979296,0.027419363641320894,0.06172116187436273,-0.01295329068349365,0.022653645642076007,0.02796155321862211
SN_pc_R,0.5139232907399327,0.2742478119872721,0.22093207172179433,0.37837861612689444,0.4566157897066023,0.46721988860223557,0.3328420743784047,0.23587414389797026,0.06508158223262571,0.12673261214114961,0.08370157746718014,0.210618771729776,0.5072438512657044,0.4448618682198491,0.057819176117565936,-0.03429522520576913,0.4178546085322513,0.36151227329357216,-0.02624998966149029,1.0,-0.04212714750286451,0.4321607066817329,0.168770099638203,0.2239328902474356,0.46206412058005764,0.4875671423571258,0.2873235043266898,0.27646038080735486,0.31052836128385014,0.44359845713942636,0.5609916031724903,0.03899982217297549,0.37558800298108785,0.12510181124482134,0.30891370638370036,0.28254966357681693,0.2114243666989575,0.3563887203650888,0.5437283777575088,0.27813936935953476,0.0764278020865602,0.4117595005512289,0.18525647113299998,0.4693217937233588,0.15434101103171471,0.4326238202286523,0.4420028728346705,0.5583573055312806,0.49932036521828016,0.23953590025595603,0.1401415575689492,0.3890836197870904,0.11702561167329013,0.483563248185655,0.44445287828787583,0.28208612332402344,-0.08801928407945706,0.1706813333911834,0.27817106158887767,0.20053382324701985,0.1535572964320898,0.2540116354931474,0.40278707397587016,0.18687158247259392,0.08487796446739225,0.09964887164586937,0.2138022080518709,0.35080646145168115,0.19695448582637398,0.3823346578951329,0.011660521355003515,0.46038441317068474,0.18833385722906468,0.47605903175468783,0.02159774723523686
Occipital_Mid_R,0.024969172385543116,0.0010344734297863764,0.025729193581379713,0.06063864523838693,-0.14078963097589373,-0.12304308430262788,0.07724325543018928,0.08144896872507293,0.03092169509846014,-0.04350600347829326,0.1864915442044117,-0.06686166319982395,-0.002423188274582934,-0.10932327756705924,0.05640640958709162,0.06952667556970278,0.04662472250837598,-0.12551750356598754,0.1663493747677377,-0.04212714750286451,1.0,-0.058278968137943164,-0.13305414421108866,-0.044246773623126824,-0.001194158947330444,0.05175058896828839,-0.08119159616504437,0.02871877829715722,-0.048258161761351434,-0.14517681125286433,-0.04592537101529661,0.035824609456087265,-0.0653121938015495,0.1291450741102856,-0.04023743260452455,0.042161385390495604,0.06025976305016328,-0.11657999996764717,-0.09024227965125849,-0.10838988674378605,-0.025233415941841683,0.08613702308773509,0.11755536718091868,-0.07023363307775755,0.11009221892093456,-0.030898931221263182,0.013590861018306089,-0.0026068839695213082,-0.021236126020586416,0.061740854318423806,-0.002055314097384385,0.06529089352876456,0.10868744891563924,-0.04256350725491714,-0.015680726419410207,-0.09993154648133604,0.41049755935197785,0.0890745634463464,-0.004838160132147852,0.027550730009010427,0.2384186184764465,0.022162354873178778,-0.05872325972191985,-0.038489624834878625,0.14052541473773258,-0.004879202754391664,-0.0003262251420970744,-0.14869398362677352,-0.07059374811026879,0.051183154013896094,0.1556189399773586,0.023087049945770387,-0.04539490698149688,-0.04449331140697535,-0.08141376757422884
Vermis_3,0.29334544642518284,0.731923007910997,0.678228632025629,0.8277230308096151,0.6945162064519839,0.4025218290228573,0.753834093929898,0.5283304307546531,0.21679861946879941,0.5374682688106283,0.08119079769210782,0.10946888200220514,0.6689695183019897,0.6041946313730164,0.049811193644854625,0.018228372689433614,0.6540613003874475,0.6412547492038101,0.06622740109569722,0.4321607066817329,-0.058278968137943164,1.0,0.32570416671402136,0.1565511067968877,0.7122056232448339,0.7709953767415965,0.5366550757742722,0.48429931764219053,0.13542772051783702,0.7221970921691113,0.7549227166925034,0.04215818636979405,0.3737546981641217,0.5591466840880907,0.46898847136113775,0.5526702797372959,0.10305120747168893,0.6483547718751795,0.7939498874094832,0.736628147156447,0.42162205343072034,0.6376047345761727,0.04325337035355932,0.4745390059373124,0.3301629000519388,0.841342619218206,0.49026952098260984,0.6116415159489605,0.6216620263092346,0.22195254822598923,0.2555949138529077,0.48267296256268,0.092922856043182,0.799347306528789,0.5951725730968573,0.4048935564549592,-0.1516780492432248,0.0851238097282249,0.6062441996749267,0.65848392933037,0.1857727730126231,0.5429333233620491,0.7723885723714903,0.6304062712696101,0.04692734374416297,0.620814049494924,0.11495400631150629,0.7222730205576259,0.36999710181646234,0.7392494130593472,0.286785900041065,0.7110552611466392,0.4612531360280142,0.7236196591263885,0.037156806697835436
SN_pr_L,-0.019229702422243027,0.1189609103955707,0.3773676880000654,0.413934874082067,0.1078190517244875,0.18411372992913874,0.2029167706120331,0.02761436895503718,0.40433542261089167,0.39247522192690737,0.04711563524488009,-0.20392525983226553,0.07851258805647064,0.06374584878583835,0.16875512075880866,-0.1694818288520141,0.1615368876195967,0.43800591375438136,0.020867797690477547,0.168770099638203,-0.13305414421108866,0.32570416671402136,1.0,0.1303042735753189,0.15022181900568585,0.21064649964813184,0.6549094494955449,0.3497380160004131,-0.03875467581779039,0.27268319245643696,0.2631800429651348,-0.3808661757229028,-0.09567182603442458,0.27488804512291437,-0.1712867815577909,0.2419060210468491,0.014906661419617714,0.313034220074365,0.3326213354202984,0.27050706602611674,0.08674544277569693,0.06075483899404297,-0.13370478159683793,0.3122460612205986,0.18221684689363743,0.2576581940502036,0.053472493170142264,0.18395825782031133,0.21515488199900232,-0.03556246516701198,0.12821738756567996,0.13330145324394516,0.30962625100576185,0.45625676313992636,0.07910134520643994,-0.24691645701765913,-0.282881496398783,0.09654859674685495,0.45891267541274783,-0.024030450003283348,0.32208783338382757,0.3029955791858204,0.23985158421242977,0.1553933980816483,0.13099545321006298,0.35050809113310116,0.031066590565583026,0.2869669003104962,-0.20761571761347855,0.46737234475308237,0.4960647271832604,0.06528159884042463,0.4487302116475455,0.146932645599265,-0.29251171114993335
Cerebellum_7b_R,0.10712647575711438,-0.1128943211371871,-0.09261000014612561,0.18213429768376593,-0.10035112241761315,0.08826006187633387,0.010530065817557681,-0.23992885248828602,0.2854000143655255,-0.025059280642767717,0.11988797601833423,-0.27513421374634295,-0.17361916764437055,-0.16148995198847513,0.17133640531513933,0.038132582581575404,0.1206323042917234,0.1892765636069277,0.02509636863938453,0.2239328902474356,-0.044246773623126824,0.1565511067968877,0.1303042735753189,1.0,-0.12678239978709316,0.22510952035999848,0.17575060843288778,-0.10004204305597436,0.13464304707004737,-0.010133311599048423,-0.1037335796355545,0.22966257603799112,0.12520753613385047,0.11725026074700584,-0.1991890132494997,0.11320708212534718,-0.23994315507687028,0.19849944938292233,0.17196809204148156,0.060655951576325175,-0.43895851208059594,0.0779425838792751,-0.24751017432790628,0.12137789296945979,-0.14269086073414763,0.1503708880421629,0.191710676358827,0.4027163433982827,-0.11115742075710622,-0.30171055840378636,0.17588812680066604,-0.23946893810822506,-0.02067137093628035,0.2289722569405457,-0.08397547688833172,-0.1253601809082223,-0.02272513522924612,0.13171780435670694,0.23416890232194623,-0.1664917090848328,0.09906069443519516,-0.18505063983716855,-0.169282922923441,0.08634748230939428,0.32553079950079133,0.07616064866706052,-0.274763462297857,-0.06194456506612874,-0.2207692631973399,0.2927590900670473,0.2808399308782613,-0.04902930184764686,0.3051432734773983,-0.049160351947036426,0.04392321202464269
Frontal_Inf_Tri_L,0.24396476278811566,0.7120196403240089,0.5007000770281004,0.5836342646311715,0.7686254983938144,0.49436941464482637,0.6054660804724502,0.6291297970779189,-0.03396288510772904,0.25604809248364,-0.17270436382812931,0.48400647721840045,0.7973786330384417,0.7172059901827984,-0.0001420549933547227,0.10637245563808502,0.4786092415748089,0.5589333195850945,0.08492903715389435,0.46206412058005764,-0.001194158947330444,0.7122056232448339,0.15022181900568585,-0.12678239978709316,1.0,0.708260816391272,0.2968055769184164,0.459725959629332,0.10715265047301385,0.7682308468993344,0.8247835199617921,0.03532732606086365,0.4395960819293762,0.3255546679200951,0.7253260421021769,0.3796251955193614,0.46196217985534827,0.4961379792634036,0.7437241360035372,0.6749769636326963,0.6027914188200846,0.6926140411787686,0.31520549849155577,0.5710553598726162,0.4740816140806231,0.5172706894163527,0.36384720320300196,0.4371340790691023,0.7909587652865424,0.5800517568822484,0.15641356007315954,0.5935937208748897,0.0011398732845442551,0.6682491819447574,0.8051475752715878,0.5794906956929479,-0.08116418758250163,-0.031263960385324675,0.4079051722286222,0.7848546724277454,-0.026126605784867377,0.6507984408488641,0.878342946072797,0.4899830183038209,-0.09817128807357205,0.3988439044232423,0.3399265708607997,0.5439728649229307,0.5079274017177283,0.5267736617581231,-0.01435060717745747,0.8696648930621573,0.1399342635735832,0.848303323581999,0.1941661331450016
Cingulate_Mid_R,0.25250896258712874,0.690736729039904,0.6294139042733503,0.8049860472753063,0.6561156389683386,0.3330269805057996,0.6369264567447395,0.44558789129278303,0.20007234009150204,0.45983498762727104,0.059831932725785665,0.20507085826370816,0.7120976622210012,0.6841180680344902,0.08917251855359712,0.07634795462216008,0.7699433919431337,0.5834650717873462,-0.012566934867978758,0.4875671423571258,0.05175058896828839,0.7709953767415965,0.21064649964813184,0.22510952035999848,0.708260816391272,1.0,0.535933776123585,0.39696849815908847,0.16796586888566378,0.7001904729535687,0.7446849605109639,0.14879444120134636,0.4013164013500479,0.5310263837383015,0.5117101184085386,0.5087758490871349,0.13759684467026842,0.654123575663666,0.8077285727531782,0.6156396752768382,0.4024801633366504,0.8509174077246043,0.2710823879012554,0.3813159332809675,0.40831434378424913,0.676502922847566,0.45716424244266407,0.5981069649648763,0.6520727398247803,0.30302252554419895,0.222857748294473,0.3549020822505697,0.240765629955465,0.8076210598375008,0.5820909452995013,0.4744059447071609,-0.01827298563893421,0.07206199519645948,0.5039128991914094,0.5652109415696429,0.1645254168639298,0.5353814839178996,0.6976910749766684,0.44019269412093776,0.06483235136367568,0.4774149900646092,0.22182607069517604,0.5752001805571791,0.46339085270387087,0.7554400922411335,0.26191477933396073,0.7640245924532415,0.38270901663625495,0.6420973954849687,0.08713234081451206
SN_pc_L,-0.023621058367546778,0.5016568134822601,0.6276094056190306,0.622484442713599,0.3728370755654563,0.07009068911050742,0.3432477751441154,0.09977111885395143,0.4235746100521169,0.6354263411963504,0.2242713676389765,-0.149606697005667,0.3988814726383537,0.419484232758972,-0.03157200359435193,-0.06623698882374357,0.3768079574730437,0.49963748949945436,0.044256623649845124,0.2873235043266898,-0.08119159616504437,0.5366550757742722,0.6549094494955449,0.17575060843288778,0.2968055769184164,0.535933776123585,1.0,0.2648869274622434,-0.0020389417876069144,0.3798187949448452,0.448533265568708,0.0006146390939371376,-0.08745676434886476,0.5484923117150742,0.06642633298339479,0.48186594744269107,-0.04067425851256234,0.5336251118933413,0.5322748384976421,0.34357618579422494,0.20334977288533507,0.3699207675961181,0.17177040704570398,0.1797657926013694,0.35270766364390743,0.4685126904740781,0.1596682856161441,0.3435888819017246,0.340713935757234,0.07807586401449856,0.20096198050250533,0.009233291309927116,0.422725426132771,0.6081445011535663,0.09894632425862962,0.15629076006699708,-0.0970271036378036,0.06522398888270209,0.49637571117920526,0.19720185199919746,0.24230539804445503,0.38724655497215166,0.4307096036243793,0.2000385661911783,0.1782299858531444,0.389058081923433,0.08541972731346682,0.4253176790702317,0.21658953616223484,0.5967641264414795,0.42279437854271934,0.36271499894809184,0.5419025538978539,0.33332990605490304,-0.0846867141094978
Red_N_L,0.25697160116789103,0.3660242029053738,0.390709779013647,0.4210569890507338,0.45140389897226546,0.48814587725883607,0.4061215011970426,0.17287303256312203,0.10448472423536345,0.42184885901397934,0.1181375641554001,0.1538629244401466,0.4828169702468262,0.402836301938828,0.18368869206183805,0.042642142666047766,0.48745622317232945,0.30906338015099205,-0.120186696952103,0.27646038080735486,0.02871877829715722,0.48429931764219053,0.3497380160004131,-0.10004204305597436,0.459725959629332,0.39696849815908847,0.2648869274622434,1.0,0.05950825967642229,0.4820632263506599,0.557186297890142,-0.1850852314737569,0.15866844420879916,0.11921208739405895,0.21448293800702906,0.29193279918079945,0.22657880729340513,0.29409471128623355,0.5670652394823967,0.3680207691563023,0.41915629401916754,0.22856207606624135,0.1290242867372861,0.44638521216912985,0.1541730691858853,0.4528227306109004,0.26395776130202275,0.3757570602965016,0.4791624038319794,0.2941967086877509,0.07231132114263694,0.42026128327466883,-0.0063483996552409485,0.42351913294717974,0.41239995011213937,0.26295495081107434,-0.15252778016766483,0.15136102084020753,0.2877175696930871,0.36222957977906617,0.16686565883299714,0.41432932030729525,0.4842004132745795,0.24250249440565297,-0.045248393595229267,0.3737758328895906,0.434920720467693,0.6027796796773662,0.24290164872393555,0.3773021103596016,0.12695501530520578,0.41823762544073995,0.21122566901120224,0.4236762732841763,-0.11928893961560763
Rectus_L,0.4039375933692129,0.044187080113286516,0.02191084794621678,0.09342154425553971,0.16782741899506157,0.19056449634074488,0.04943234920200893,0.057817855689772414,-0.031602837215693,0.012376257355300903,-0.04332854740399555,0.21388268022201024,0.20227655739175526,0.18117398785515973,-0.031143622519343665,0.01752468478678575,0.2213610552851086,0.13671281755474593,-0.13520768163169927,0.31052836128385014,-0.048258161761351434,0.13542772051783702,-0.03875467581779039,0.13464304707004737,0.10715265047301385,0.16796586888566378,-0.0020389417876069144,0.05950825967642229,1.0,0.16683990571589977,0.1828835038578918,-0.02373562476737039,0.17116327295936287,-0.07182523532484911,0.0709207383854728,0.05444784971991388,0.10354106541624243,0.16058442601273076,0.2530872299700144,-0.016977992268006895,-0.03745167607266201,0.03302195497453718,0.13019682910204072,0.11929603424453156,0.07545513908180075,0.17460065198186803,0.21286796173226996,0.2848765705577524,0.19382229383821958,0.081002307068073,0.13718903377190944,0.15087028063404492,-0.05933769480006808,0.16524516452085744,0.164556666614057,0.2061141313767503,-0.016891530367135053,0.05860383939774925,0.026351288914646265,-0.01727801166942369,0.028225342961723576,0.0008231288666050979,0.1261091476261785,0.07292597349494807,-0.02191806529058272,0.0205597182358951,0.10305737169388735,0.1447900879207397,0.10353113215110164,0.14388377785536177,-0.03208826268449888,0.14640773246827188,-0.009236621229953416,0.21776141194019089,0.014464807044688206
