,OFCpost_L,Red_N_L,Thal_IL_L,Angular_L,Temporal_Inf_L,SN_pr_L,ACC_sup_R,Vermis_7,Thal_PuI_L,OFCant_L,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Cerebellum_Crus1_L,Cerebellum_7b_R,Rolandic_Oper_R,Frontal_Inf_Orb_2_L,Cerebellum_10_R,Caudate_R,Temporal_Mid_L,Putamen_L,Temporal_Sup_L,Vermis_4_5,Frontal_Inf_Tri_R,Thal_LGN_R,Cerebellum_6_L,Thal_VPL_R,Cerebellum_9_R,Cerebellum_Crus2_R,ACC_sub_L,Olfactory_R,Thal_PuI_R,Cingulate_Mid_L,Temporal_Pole_Sup_L,Cerebellum_7b_L,Thal_MDl_L,Vermis_1_2,Cuneus_R,Pallidum_R,Paracentral_Lobule_R,Hippocampus_L,ACC_sup_L,Thal_PuM_R,VTA_L,SupraMarginal_L,Lingual_L,Vermis_10,Olfactory_L,Amygdala_R,SupraMarginal_R,Thal_LP_L,Thal_VA_R,Calcarine_R,Frontal_Sup_2_R,Calcarine_L,Temporal_Inf_R,Temporal_Pole_Mid_R,Cuneus_L,Pallidum_L,Fusiform_R,Frontal_Inf_Orb_2_R,Rectus_R,Thal_VPL_L,Cerebellum_Crus1_R,Thal_LGN_L,Thal_MDl_R,Occipital_Mid_R,Occipital_Inf_R,VTA_R,Thal_MGN_L,Frontal_Mid_2_R,Heschl_R,SN_pr_R,Vermis_8,Thal_PuL_L,Cerebellum_8_R,Occipital_Sup_L,Cerebellum_Crus2_L,Cerebellum_6_R,Occipital_Inf_L,Thal_PuM_L,Postcentral_R,Paracentral_Lobule_L,Frontal_Inf_Oper_R,Thal_Re_L,Thal_MDm_R,ACC_pre_L,Frontal_Inf_Oper_L,Thal_LP_R,Vermis_3,OFClat_R,Parietal_Sup_L,Thal_IL_R,OFClat_L,Frontal_Sup_2_L,Cingulate_Mid_R,Thal_MGN_R,Temporal_Mid_R,Thal_VL_R,Thal_AV_R,Thal_PuL_R,Angular_R,Lingual_R,Precuneus_R,Temporal_Pole_Mid_L,Insula_L,Raphe_D,Parietal_Inf_R,ACC_sub_R,N_Acc_L,Thal_VA_L,Rolandic_Oper_L,Heschl_L,Occipital_Sup_R,Thal_VL_L,SN_pc_L,Frontal_Sup_Medial_R,Postcentral_L,Cerebellum_4_5_R,Frontal_Mid_2_L,ParaHippocampal_L
Thal_MDl_L,0.19576931275411855,0.17287303256312203,0.1825804890209276,0.28907759414825673,0.517488304750897,0.02761436895503718,0.49270761768730104,0.1002362122769001,0.46214194620156795,-0.1989481228267692,0.3697263679997835,0.5438874141846509,-0.185842806777314,-0.23992885248828602,0.7014375654746633,0.16561179429500342,0.3580421221465112,0.4759826566314883,0.282507739223638,0.3968932833088704,0.6055715419822976,0.5162690993424592,0.5899167850667588,0.3425003193839969,0.074466253031698,0.5564605887917735,0.2847545371450713,-0.0855154881600976,-0.5063298149952801,-0.19522915079853786,0.5080425955702808,0.4332958086332053,0.14750594419280308,-0.3512832562857743,1.0,0.4831162645831755,0.43500504239363946,0.374284432989189,0.46777251462503305,0.5659721882211682,0.38428977987988083,0.6769939028962336,-0.11125612871051227,0.4366562740477626,0.5202554691798452,-0.06111535218787751,0.11945248926492223,0.1792039436517116,0.3381900677124125,0.1046282081481384,0.41587098442037984,0.38729575964043444,0.4077302510197682,0.5740338815966892,0.39373153973828295,-0.18870644105904968,0.5047427573176406,0.35708344645121914,0.35839659079047687,0.2172674484649442,0.24793743294781792,0.6090705151420822,-0.05127101307129212,0.3892038384572024,0.27779195529323886,0.08144896872507293,0.036142084436737526,0.31523046833615403,0.2635698005612015,0.5346425393083943,0.5947415481710766,0.15311816629422528,0.19109817792669911,0.3788492044003968,0.4742567094015999,0.38661439613889,-0.17936353831976973,0.40242861461742463,-0.05406364099241358,0.6083455489948443,0.41857066793322034,0.43130860252677705,0.5379733426176679,0.24298806438418008,0.2307867830807895,0.23031594228894875,0.6105909931896912,-0.05293518932992416,0.5283304307546531,-0.18995704936511335,0.06810633381956085,0.6214994707705124,0.06989739392095466,0.42148101054963244,0.44558789129278303,0.6041272083026965,0.39410217187087254,0.3449937228252991,0.27485827059149737,0.31609370438961004,0.009420912881216569,0.477244919183639,0.5020497970190864,-0.17313814487986623,0.36670329640134525,0.13753281708070672,0.17661832393381635,-0.32000670329900555,0.1799235966437137,0.6359144430338565,0.5800349428305703,0.31442830100669406,-0.030841195770798205,0.7269668011844461,0.09977111885395143,0.5085865413511723,0.4846865977282914,0.6136855363409104,0.5596361601027531,0.33405520864599414
Vermis_1_2,0.2791757820929175,0.29208243015234586,0.5801157211080105,0.36873915779406596,0.5347810195230254,0.4004546181193144,0.46143062554846465,0.06286347313791463,0.48033681671577355,0.03737329851493023,0.5829750017063974,0.6663193800770182,0.1362366914959519,0.27455129343603374,0.5787682699944859,0.054527282088319785,0.45456919078257574,0.5974230596842106,0.5698160779788222,0.2908544096554047,0.5688180026042817,0.7627587147383855,0.5006016882730215,0.3191310797674984,0.4677489918695796,0.6490835737696734,0.6078114584340095,0.20636431217062468,0.07668120264154733,-0.09511831558833594,0.5593801060419344,0.6227868488096493,0.4631486942639994,0.18354840608354472,0.4831162645831755,1.0,0.5498435753384875,0.2870442815471231,0.6302068348988119,0.6126422616803958,0.4037769868969793,0.4280432010537602,0.2925413607043096,0.6167152691311315,0.7471587684585543,0.2579287269103201,-0.03499740367593668,0.09810522160930524,0.5086049701118202,0.26503716745543604,0.14973872475610844,0.6568502519490592,0.593656526400146,0.6764527522254318,0.4015737812218965,0.13354517701838747,0.6145150543891986,0.12293733180645268,0.7239332297178558,0.3645187205018088,0.20604457636962953,0.6014590016515494,0.20420190191397136,0.4691224815562112,0.4703871700983869,-0.013715792488134933,0.15793417509609362,0.39504506352868396,0.46979961446874197,0.5857704858873484,0.5274787480431943,0.4310529821045577,0.11208824317559507,0.26041026191121663,0.7189480257287737,0.23938826126889107,-0.04188913648364449,0.5923232477651683,-0.15725427386288132,0.4919344349967265,0.6512920964442169,0.6706069830489357,0.4383678609625929,0.20945847447603771,0.20681571973388377,0.2075298856330175,0.49529180197179384,0.21890643136784627,0.7810432734465884,-0.0376847129002934,0.2847476585904462,0.4212840440832379,-0.02427825507975989,0.5961240772874156,0.610343400006529,0.36295800509588666,0.4566445214876266,0.5456157732952965,-0.05776941844631658,0.5537507687648043,0.07393400814179449,0.762387611797114,0.7304188434139799,0.06362688424880131,0.4637469718844927,-0.18859819307563966,0.39862691250241744,0.016302962783010976,-0.05409040483107549,0.2902655909521742,0.5725570152212424,0.5314181107294979,0.11237936146646559,0.5533076357349288,0.5242821462477715,0.49437618254446697,0.6803355900132695,0.7169645053863603,0.5304388249201909,0.43699700885686077
Cuneus_R,0.1439835363713081,0.3737758328895906,0.1877131337557999,0.43295929202610955,0.29370171954993307,0.35050809113310116,0.22431790114709205,0.06505333552977631,0.5515090071448353,-0.12445287289500725,0.4884252473581708,0.5035397664031623,0.28166046685385,0.07616064866706052,0.47186283568326937,-1.2833052836189555e-05,0.07959934180921586,0.44877449297193917,0.44738294596367423,0.30051126529279376,0.4943185828930115,0.4433043751102186,0.40915142810396554,0.3073291430843362,0.45630887596622,0.3405269120920414,0.4183784223690614,0.20194012538063036,0.08387279456584462,-0.09081621009889562,0.307701325923121,0.43250481027795995,0.16485516702929445,0.17194529877262665,0.43500504239363946,0.5498435753384875,1.0,0.18546623391261444,0.5467733085123212,0.36801019691760356,0.3966818455891691,0.3103988363481749,0.4149077154839689,0.5119470444314003,0.6114398270344441,0.12936421269280154,-0.08830795788797101,-0.1964285342060869,0.5356014565164441,0.07327401573660307,0.2930145742141275,0.7560461696404287,0.5135096113659506,0.6707884147932975,0.1333072960288988,0.09603482036392426,0.6743017074168635,0.20228674455646314,0.6001413488997319,0.5215641614761819,-0.12917630708642983,0.43670123524975296,0.3194704740268752,0.5669802313910136,0.40939679618753216,-0.004879202754391664,0.09716647887535704,0.3190309516278867,0.40208493242600724,0.4477263112124309,0.5033795808815319,0.30130303729050395,0.28413622191245796,0.029931815316103876,0.6383076329752776,0.4724798094863106,0.06529041026290024,0.5409184193626017,-0.22222709989890674,0.32655251495959087,0.676003016048568,0.6311943843927579,0.4374692383772753,0.32468255219813913,0.28487818692244643,0.1605967404809346,0.518621270528666,0.15301653444998678,0.620814049494924,0.03427612244734757,0.39923012422881143,0.40396464946460436,-0.12695490273361337,0.4594763038972637,0.4774149900646092,0.36147684154883486,0.4245727082477921,0.3457424085661836,-0.0689409656612569,0.6185676117320715,0.12136584833298775,0.735010747751787,0.7159504006647484,0.026111699986470116,0.19865103370570972,-0.05689815911708072,0.5283903914502553,-0.2628294499554154,-0.24836968379489258,0.16206871435527298,0.3708614906088349,0.3824316584625842,0.10878597188683561,0.545583182952911,0.389058081923433,0.3374497277792801,0.5814157962352742,0.5721889681352079,0.27321649101621837,0.2345845984322643
Pallidum_R,0.3470363296042353,0.3683038376527928,0.469550375532971,-0.12614766598396163,0.5148314855917698,0.052233913949471016,0.6683128517227007,-0.030196040935813382,0.40039607221223106,-0.12182799765920146,0.6774065357510399,0.650757143402882,-0.2029529298391053,-0.08735035402760147,0.5504487595799328,0.5154710629560693,0.5389986639301151,0.7017787276932462,0.4046882810672801,0.7590435929511342,0.6159903748230869,0.3992986334175492,0.5648313773722881,0.5592739983031324,0.22176450354667065,0.5699536507950359,0.20879915276713085,0.007316987421499239,-0.15881176548710535,0.3642816329410153,0.29081377425415456,0.6152496225423747,0.2796741612006562,0.03832320131535492,0.374284432989189,0.2870442815471231,0.18546623391261444,1.0,0.5720806701115078,0.6904867973932014,0.6586378446800037,0.47758882240139183,0.04451938790250181,0.23110646578402444,0.3822047248845536,0.20441407836189357,0.4434059180393057,0.606017579224072,0.19509802059144,0.17960284167984344,0.6269030301539763,0.22843432900366778,0.712634031843665,0.31139022325874266,0.25960271714290184,-0.13637167380812645,0.19373488493622928,0.7194239671994257,0.5150853270742941,0.38037166017580515,0.23481354394810708,0.39431614105350044,0.0009754506181485016,0.5175268605710255,0.2824327479316358,-0.1013939138685483,0.18497197411065258,0.4605687163117033,0.47657080541895847,0.6473480065117047,0.5823816340247756,0.5553017418388051,0.03310796000251754,0.3199128505564282,0.3626996515396682,-0.14604860244804702,-0.17512236883906598,0.5019898610181364,-0.13967493318219767,0.6700917568268926,0.3782363149371585,0.5822485440198051,0.5784436321496088,0.1753637616803929,0.42379707119025684,0.5743717680882253,0.5492204763168882,0.23711497310287608,0.48695794584165497,0.23842077247933433,0.000406958628221869,0.5176301979698796,0.4200889654930686,0.7339100398211369,0.6490568128832036,0.4502422882603474,0.3480768088345314,0.722995444422515,0.3983705385864259,0.08962737441965236,0.08374822572767888,0.3516976374422154,0.431786975509252,-0.16218148955304676,0.7151547128301178,0.3498257208914798,-0.0888380169987667,0.1729067528424345,0.5386068211869325,0.5448167234742692,0.6182570670772263,0.5190441596399624,-0.03754039499072161,0.5710011003372728,0.25306546271287345,0.6952391059901357,0.35182698146490843,0.4884692710783072,0.6495834564621283,0.6530839915148454
Paracentral_Lobule_R,0.28805950217966075,0.4369643312817263,0.5814904899718906,0.31136273222959476,0.6154533778551715,0.35377377095602974,0.6094568776621695,-0.00530558424138552,0.5360069233814164,-0.09252243396995052,0.6951864257285197,0.76344787638391,0.011212750020625845,0.2651428694890746,0.6248990839288618,0.21436469839291752,0.37283928635209146,0.6921814892686148,0.602081404411026,0.4594939776790721,0.6715730114179278,0.6609591133685162,0.536213396401702,0.5069688952404456,0.4687815056038422,0.5929660126785129,0.41213535522528566,0.051683658851327904,0.073278170711003,0.1296787285797595,0.5920759749433876,0.8291032379607661,0.38446905609926924,0.20801274476140852,0.46777251462503305,0.6302068348988119,0.5467733085123212,0.5720806701115078,1.0,0.7021558691648938,0.5078676761710107,0.42982253893680955,0.3832110354782373,0.6518464868990737,0.7043779876140625,0.0709319307746547,0.10206425384966679,0.30849992628053746,0.640759725165719,0.27138312967363465,0.34996705256002497,0.5674739214818699,0.7540105773759768,0.6207299122750339,0.3152373705000957,-0.019345585540045927,0.424786633651257,0.37181258985615334,0.6726998794096012,0.3586651414856542,0.19266183823385705,0.6200973750934725,0.12711239019798268,0.614294301488849,0.4799674352042481,-0.008687038425527413,0.11006294342803107,0.44812519515377675,0.6187052781488912,0.7229485503093992,0.7313211088573388,0.47349320396613886,0.19627315049697258,0.3905200059960323,0.5990939714300352,0.1901932116554099,-0.09728209701966876,0.6172447594165816,-0.1284052470849088,0.5906976841802251,0.8369604985169098,0.9037573591984162,0.5547840178471406,0.17641913124643924,0.3383724992068797,0.2818585258065924,0.6591166076792768,0.25112015344288763,0.7986911612488758,0.05802010161216113,0.45518238680303347,0.47941628582014584,0.09407750722597201,0.7054679022324375,0.8529677516098215,0.4356126241094201,0.3757035707828368,0.6883075946243782,0.11817145698180792,0.3872933156905061,0.14010020801876102,0.6671464641700571,0.8770273894293725,0.045557170596961745,0.5715970260789526,0.04349556469135246,0.447697820851211,0.09137719953363953,0.11899090549525894,0.3617446412657513,0.5596370849938157,0.45420292108219956,0.11454218673510612,0.6175389152376767,0.5070803916695686,0.6165760105943074,0.8417482349809626,0.6299570003761744,0.5851670701935758,0.6403735050726708
Hippocampus_L,0.29888787720693794,0.516440385782645,0.544560284251952,-0.023608112223882247,0.7880323788194531,0.25446276915041693,0.788226586398263,0.03349805408297003,0.6189515589699683,-0.11977503546064183,0.812568164118521,0.872080737308525,-0.21185896534544219,-0.07765091446384766,0.7036070225008615,0.4376657488383245,0.6974938184197442,0.8507770005411841,0.5778046553070667,0.714517598932997,0.8125182312049927,0.7247144972456098,0.7056289166809347,0.6862623795934945,0.4183526576030911,0.8135581179690624,0.4232816586525406,-0.049011753434922194,-0.15479071226004903,0.36432652279545913,0.6605725396805838,0.6731871149181813,0.35433067677785385,-0.0991908158418134,0.5659721882211682,0.6126422616803958,0.36801019691760356,0.6904867973932014,0.7021558691648938,1.0,0.7540845949760762,0.7566192617498234,0.04519676840770338,0.4027379580441794,0.7050869793927123,0.2333525383235219,0.5061172998789699,0.6191640870104289,0.37074623179868116,0.20511329447026735,0.57711088922189,0.4160478218241832,0.8420125041267045,0.6062753849221276,0.3319179675389338,-0.23270902055287926,0.40945980382124875,0.6440786846105571,0.6601651805423396,0.37105064840049384,0.36149091009874096,0.7511354760472014,-0.017240614350320174,0.6921271082611256,0.45182857678094407,-0.06381804193494686,0.1308412995774429,0.5558589598629875,0.6290309027225683,0.8599674511038208,0.7785217626911818,0.6818650291300422,0.18021467760655868,0.5031239155654225,0.5501709718609842,-0.04602998122690598,-0.22195871427257638,0.6542655015255493,-0.20670596752227463,0.8215341457613831,0.5799539209446262,0.7140277890991624,0.6470422269647956,0.3347613758238616,0.5111931694546648,0.5566124196356609,0.7252334547665236,0.28394877328384915,0.809364835800272,0.17477661092388835,0.01612184547532064,0.7314974016385192,0.3829468264228497,0.8589702799312212,0.7518988952207556,0.6149879983002905,0.43901787439314677,0.7844379176184381,0.36702556825584737,0.23542258236966207,0.0010595746914906356,0.6199525448715295,0.6723200817707804,-0.16717511202939392,0.8088850642478663,0.3275046624927234,0.039793314676060745,0.2182623760044245,0.48128718454318775,0.6102642431401258,0.7702775565813944,0.7094939130592809,-0.11183864901814443,0.7281590295077406,0.4203541087661335,0.8568188518146045,0.685141373319558,0.7758824624726234,0.8258965766713997,0.8878638260361169
ACC_sup_L,0.1949271431515138,0.6149962049033645,0.3272912723925684,0.016590447906669525,0.6355431350363652,0.22236061677913008,0.7194381398575012,0.0607210788889879,0.5626250060842181,-0.12609251570277052,0.7144514795903587,0.7136250204688046,-0.008067087791415574,-0.3377308536854737,0.5402708578498869,0.47580898128306515,0.5947269313088297,0.748957112484355,0.6242051419711565,0.8298514384695528,0.7199842717276315,0.539848700866643,0.5509127674604589,0.6535790894684697,0.5657836713305683,0.6863548236207834,0.36930796407581773,-0.044215602857619565,-0.03557803002549446,0.5269895009589088,0.4086369439688166,0.525080091492599,0.26862697551791354,-0.031134414746354994,0.38428977987988083,0.4037769868969793,0.3966818455891691,0.6586378446800037,0.5078676761710107,0.7540845949760762,1.0,0.64708897290445,0.08484730463559483,0.25815336019963026,0.6068552510596791,0.3835341380709728,0.6374044465485705,0.42461540927441377,0.307899249662516,0.06475492061477535,0.7186776491981246,0.3745790578376249,0.760171729164977,0.5682608747513965,0.184147724758478,-0.14916613322455685,0.3382344526905,0.8027822192884234,0.6459541428919326,0.4361056540183612,0.13143026165194585,0.5529864117653881,0.07734589546689487,0.5171998604530837,0.30283157817503253,-0.04010497110103459,0.23878948183569146,0.4081684376774529,0.4882378156129378,0.7133757509726721,0.6564834835580671,0.6262882469720232,0.16253516977980945,0.21195596604026928,0.4350319188322427,-0.08297356930242784,-0.15578813068153632,0.7034367033247514,-0.13865843977458323,0.617411746655315,0.39478761129457424,0.5302159643877185,0.5546722890824057,0.5379488089044396,0.7166500599271504,0.5568623991796083,0.557784790881678,0.52200361304643,0.6258861289136005,0.2999493015900568,-0.059944632391766374,0.6187660095261163,0.3480886694872622,0.7547848164354951,0.6023570965778648,0.5171030357529801,0.4370376503504992,0.7225021145254413,0.4300586139588386,0.3211813141641091,-0.030894257863895488,0.5465162590738372,0.5009959635685615,-0.07659541338679955,0.7085970732620005,0.3994774763657405,-0.014784095693091547,0.16439870393599684,0.4065016300514975,0.4665874377717709,0.6398227838917797,0.6321318529833074,-0.10959397187150187,0.617007961723515,0.3932106964999508,0.6958700532969455,0.4554528744755928,0.6483908144650841,0.7090022596438308,0.6805979003764395
Thal_PuM_R,0.062226584689508195,0.2749276622319396,0.28121412964756504,0.002248231258278402,0.713430245882447,0.004709358858251506,0.6708241585290824,0.1251306825202657,0.6008637218762276,-0.13493695090272664,0.46775932625070293,0.6753704037104856,-0.1488907194646728,-0.3468563496323215,0.5134832210645779,0.2795247922751716,0.5571443117564885,0.5905861114275618,0.44379585250856896,0.5585009703213284,0.6452183512533302,0.6296225687621027,0.4853600647340532,0.554965436264081,0.334095756261238,0.7815442698128946,0.29449664007367093,-0.17698676203772618,-0.4132877746111354,0.17794478647404224,0.6972071124523729,0.4548934283083085,0.11624178903942141,-0.2571168244700539,0.6769939028962336,0.4280432010537602,0.3103988363481749,0.47758882240139183,0.42982253893680955,0.7566192617498234,0.64708897290445,1.0,-0.11596733248532005,0.18601430409985875,0.5782025683696776,0.1818913084517974,0.43792482662906523,0.4306365484534844,0.28231993630019064,-0.05481235578037735,0.5773942497928064,0.1545514459631412,0.5685152071746147,0.5459770343951341,0.20060373866036424,-0.30304362104192023,0.28974524709421495,0.5686979151659802,0.3367789135118633,0.19867873433044558,0.29738867275467956,0.7806635260789003,-0.10420979836523023,0.45807686403335995,0.437916632412063,0.08688121984926087,0.010290519009117654,0.1872408766832356,0.34196189912091235,0.6582237276737388,0.6217694715473028,0.3903652524067395,0.14724075703801542,0.42389976653409484,0.3734986330886211,0.013765507674715427,-0.10107969482423056,0.4658006905235272,-0.04696811887233514,0.7886057360823333,0.33351998684987616,0.3926527211403208,0.3838957607573597,0.4272212653678406,0.5934714541324559,0.4798435415548255,0.4588333542509063,0.2629625667265254,0.597946008212748,0.1583645576175124,-0.06424936316252866,0.7213263672115046,0.1846586558644721,0.5643463245698934,0.5384738398598115,0.5241916588667568,0.38631121918950057,0.5387376871798933,0.4311359954251869,0.1185648992949188,-0.1704521751087592,0.4273272044770129,0.5133340788620461,-0.20365660250257686,0.4937356069556868,0.2915125820859143,-0.051628012333849393,-0.013365259194584669,0.3500310629056906,0.532367851244098,0.5677838909986878,0.46328343020609425,-0.15546984302499486,0.6899437530909845,0.2872985965383608,0.6912871266466607,0.47264101443733925,0.590914567691959,0.656713936255496,0.5785165618752245
VTA_L,-0.06305864136731859,0.15264587201799412,0.2740581883047215,0.19688723800555,0.07709065661467027,0.3807733824370568,0.07791361411438118,0.06540768437405552,0.24349516219188122,-0.016503142101994953,0.2146208445670374,0.2668321122130984,0.2757606509354402,0.4015487424363388,0.08401092176149377,-0.10929479226700523,-0.20847441337025266,0.24914661422733397,0.3479168428046199,-0.040069957884482005,0.15143096875149167,0.21802855890180983,-0.05408913898793553,0.14664268829094362,0.37001726106787225,0.05449729382225319,0.29778233309362623,0.18339764238748998,0.414321572720782,-0.09043916127990986,0.20799148333532447,0.4216687533051471,0.1876634739388883,0.4641832912446099,-0.11125612871051227,0.2925413607043096,0.4149077154839689,0.04451938790250181,0.3832110354782373,0.04519676840770338,0.08484730463559483,-0.11596733248532005,1.0,0.4559529539372905,0.3361697381812501,0.09707574297213796,-0.3874359108890143,-0.18700866884618336,0.4076787384785167,0.05446022959536369,-0.035255597453236885,0.3592987436909963,0.24436761737724175,0.2819635766169323,-0.23406054917457436,0.10660078275051818,0.28195907639531936,-0.10630321115318217,0.3139687476001236,0.25196839985406694,-0.27593519897386,0.15253834765141644,0.17653457429775887,0.36592107197930746,0.3871178543500473,0.04128194107841699,-0.04310984040078748,0.14202973327866472,0.2267579497193366,0.15420977736822586,0.2761202444427,0.2422956322214021,-0.009131194488950398,-0.059063320564234,0.30065716589823627,0.2501006744844387,0.1619062006863501,0.11677484222347133,0.01891869047201391,0.05919967206341805,0.404228498116421,0.36333711896997467,0.038289627458549094,0.007862613946193905,-0.05239167612033941,-0.12379387232586865,0.16693377775580096,0.1104398239461411,0.3322905537727488,0.12621341782532372,0.33030928511139984,-0.006767225386046384,-0.23801891656806531,0.16770751666595038,0.384777692178948,-0.16260868644418014,0.04461369842798792,0.19709549885798622,-0.24588044068178294,0.29123301227352927,0.15475287496320556,0.38871128892449675,0.412995748026912,0.25473987663003356,0.00812762679376383,-0.3032126752558743,0.4130865356220615,-0.030598256641766592,-0.4088944021377303,-0.08018866029661813,0.1045294667776905,0.1677158132216928,-0.031768543064732625,0.18666730965444303,0.43929949025054627,0.07263816437356344,0.4182723224312909,0.12222552388964465,-0.05880721719009657,0.1510937596874721
SupraMarginal_L,0.24767041398224085,0.2877175696930871,0.3901280658417613,0.5477333718278232,0.42529573810114807,0.45891267541274783,0.2879888791602185,-0.017772496737073335,0.3568171113051023,-0.06501399632113743,0.41382404692679015,0.4619924701014347,0.1253956199313027,0.23416890232194623,0.45157438442167736,0.20419717017963782,0.08322804618348176,0.47036993836639523,0.5553824548399623,0.2360922298011424,0.5962527815334537,0.5191772648409885,0.258693481842098,0.3479372815955877,0.34112192368780603,0.42284832929532623,0.40349035020283597,0.18325367650388907,0.07463419753359912,-0.0503255147442669,0.43614095802774444,0.6224257739755521,0.33720940804732663,0.13548723078925623,0.4366562740477626,0.6167152691311315,0.5119470444314003,0.23110646578402444,0.6518464868990737,0.4027379580441794,0.25815336019963026,0.18601430409985875,0.4559529539372905,1.0,0.616994882726814,0.007940869402216923,-0.1559952426931984,-0.08250365942125577,0.5138234513511749,0.21666153650780415,0.15294720395865474,0.6428215675942641,0.44280287783480243,0.6310139177759201,0.19741945630333713,0.0414431288926641,0.4875563131565334,0.1472260088569804,0.5026985513075869,0.21722739172290775,0.08189982988978209,0.41431586875242693,0.1268983978395294,0.400962387518235,0.3595164988637997,-0.004838160132147852,0.03622951613331293,0.33541121253115974,0.38823608612399,0.4135997472057323,0.5185790323103164,0.2720935861483925,0.19566709239257532,0.1279762919135409,0.502161071604422,0.5312898701099501,-0.05822982193809859,0.4126690281673221,-0.1624268908696389,0.3196399760459614,0.586421103940277,0.6170396900334216,0.29823676160006507,0.17060701767141462,0.13249011209102118,0.017683448661591133,0.4891907862568266,0.11381558901774305,0.6062441996749267,-0.1449995534827978,0.5402774766528213,0.2865028604418556,0.07455261141892726,0.4047460754928679,0.5039128991914094,0.3112968051792274,0.17017965484108083,0.46125239407524604,-0.0918362937833203,0.6071185330718332,0.15648030470935223,0.6310667048839996,0.6762767506309111,0.2339870433229596,0.3517388031710091,-0.21623501589537697,0.5332111699880459,-0.048069373569494665,-0.1135714206243109,0.22334855708150367,0.5242170165113872,0.3235492647660159,0.19093336248579032,0.4743341638835819,0.49637571117920526,0.2405686696339789,0.7405800103746356,0.5009471612733332,0.33136607470866025,0.2870786502047479
Lingual_L,0.18869458410599585,0.5027937195178064,0.53871186225323,0.37773171101637326,0.6810956775731175,0.3778885924078687,0.6009141387152835,0.0007924928961146095,0.6798932863899545,-0.035180032644530866,0.588460577635913,0.7296580418344591,0.15920199943095645,0.052904841202195574,0.610453140812091,0.11471718046620409,0.4880044489059262,0.6378036622279153,0.6910704800524536,0.4534952876005065,0.6520733777490197,0.8977169708505782,0.45597312854364724,0.43477245688494565,0.5497607122047192,0.749474942267907,0.5209912826276301,0.10417241070254629,0.019569320417453035,0.1353627650441179,0.7361293560959976,0.6797137542391203,0.3652952144684818,0.15349414370984774,0.5202554691798452,0.7471587684585543,0.6114398270344441,0.3822047248845536,0.7043779876140625,0.7050869793927123,0.6068552510596791,0.5782025683696776,0.3361697381812501,0.616994882726814,1.0,0.256916292864493,0.15885066310652496,0.11201892252246133,0.5907774699564837,0.13531941358413405,0.3564205863656087,0.6791154600251986,0.6413537768487466,0.8734340613415199,0.3134777334688013,0.004071399030764101,0.5745232220493597,0.3366464903016742,0.7343900786174267,0.35470778313468826,0.10813942365785008,0.7905020803808803,0.20252669754329125,0.5792234957879714,0.5371436906629571,0.05382742588334987,0.13511085482797414,0.3810288728764911,0.5032557816831834,0.6619691656940769,0.6967880302575463,0.4424243687857709,0.1375488491273932,0.3150247207959121,0.5978053554414219,0.20380686735797257,-0.06821312706039848,0.6831114998843657,-0.1457744231300025,0.5827919782598391,0.6594976129869164,0.655561947461982,0.46702775161076926,0.3469988486454364,0.4620168085098167,0.27117471534242477,0.5382902276389141,0.3042051510959436,0.8784459810726913,0.01178054834033674,0.21910824603993553,0.5217299075089484,0.01722312826992289,0.6062198097418083,0.6798730252468315,0.5007912090454446,0.485302814666448,0.6331852564921205,0.11757154988047037,0.5461251194765409,0.14141600504360194,0.8843387074485755,0.7691608248027869,0.08406912294742969,0.5130203980454001,0.0014299941224375876,0.3315592461362733,-0.06314432655854009,-0.011616992956832673,0.3732988874600989,0.5745474889006469,0.49450025816382176,-0.00861092222262068,0.6176620486557992,0.5215528504293079,0.5599115435911128,0.7274699021234463,0.8082059129597509,0.5704790565742398,0.5844638769439475
