,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,N_Acc_R,Cerebellum_9_L,SN_pc_L,ACC_sub_R,Thal_VA_R
Postcentral_L,0.3798702719555063,0.4846865977282914,0.40833685109963574,0.5690429259240541,0.06321370231857522,0.7186570176200634,0.480210530262583,-0.0157203483758796,0.18360507185708694,0.4246180510693357,0.20113789554748862,0.4286013231847398,0.46898306109572385,0.8417482349809626,0.24908109304606674,0.1965028405488648,0.7311291993653211,0.251810801561442,0.23883231400538044,0.6241804377935476,0.29714947030931577,0.29267766345066526,0.4858526098484246,1.0,0.05038321257860443,0.634051321234678,0.2959563598368138,0.5098306114996973,0.8674025297923821,0.591811059602582,0.06616378031471216,0.5915742131829362,0.10839780815645701,0.6202753198774907,0.6582496920930199,0.619748130137379,0.0595502301033865,0.07043941544958185,0.01468662414052784,0.29225202801969036,0.7179451692934468,0.6504753196334113,0.30903962588575284,0.6601481857183084,0.6803355900132695,0.5533126202700728,0.3108706711968707,0.19393090635127644,0.6974120795053436,0.44940442529775493,0.6546054285528699,0.04570165103757329,0.7674046560266401,0.4182723224312909,0.06726365632167605,0.2352202988046373,0.06923889514810562,0.5280812393104687,0.3361880979321884,0.8011962973406713,0.4145166042658566,0.7274699021234463,-0.02954546926150299,0.5636807855228052,0.3976042433458438,0.1448851944554578,0.42300087942303777,0.6920058227739466,0.5763645237255972,0.043629885039943,0.4554528744755928,0.5953236216465732,0.26187783935663095,0.3667128716558925,0.668053566546374,0.2338427926726338,0.6753798318744464,-0.11047705938576768,0.8116341277411645,0.23760248834589764,0.5152853886323614,0.685141373319558,0.36399342531006584,0.46415532368669243,0.5814157962352742,0.5255910316626385,0.039827144747561,0.03343928332435429,0.48894088857881945,0.5769929300233297,0.671072580054928,0.07592140572231701,0.6277859733627249,0.5751677032231599,0.47264101443733925,0.6933232220121164,0.21022041769183375,0.6218735636403225,-0.02414424714208415,0.2966349835883774,0.023627596943372537,0.08449053284775972,0.8122394406865331,0.7338999991117523,0.647905541481921,0.7037083256236117,0.44987485784244613,-0.06118465115709048,0.7452449322231249,0.7078282397416737,0.09746827550599198,0.20966848153947523,0.5804114930294234,0.07364165532432279,0.25800289416451694
Vermis_7,-0.02624998966149029,0.1002362122769001,-0.0027805245102327167,-0.039480999873866066,-0.01288950832294426,0.07204220176153851,0.05508574036453189,-0.011162064227970066,-0.06442051353005368,0.020867797690477547,-0.08188219228552902,-0.02567763511242248,0.13822510005357572,-0.00530558424138552,0.07306549806589534,-0.014496607023751865,0.03669461130040952,0.0010117804166692797,0.09660708646882481,0.03684203917496563,-0.144866484717365,0.023519212592400862,0.018019624096720914,0.05038321257860443,1.0,0.055527606429039485,-0.0697164985213357,-0.0015069889591631735,0.05461527668289238,0.02992595324923094,0.0827721083714661,0.10446320369994022,-0.0834095870000554,0.01570415712981747,0.05709278181411324,-0.004076297821176345,-0.05886953884508521,-0.02957365801025754,-0.02284359809832804,-0.05104586886352263,0.07820430939574737,0.06628810466434616,-0.003080571521089402,0.03858660661301457,0.06286347313791463,0.055297936414918564,0.03365570037167629,-0.09406832370627964,0.01363516655585112,0.027419363641320894,0.05786861768980452,-0.04680608099696013,0.08482719892653282,0.06540768437405552,0.02796155321862211,0.03865647644460302,-0.13520768163169927,0.028255444123672778,0.07747555116978667,0.056888313718979296,-0.11679544222720545,0.0007924928961146095,-0.03831825594986638,0.005756522360187271,-0.120186696952103,-0.1039111160302044,0.05488919920503925,-0.011829034348573863,0.0844810971502655,-0.03843052044380968,0.0607210788889879,0.06172116187436273,0.039807836931078706,0.01495401124945906,-0.02959101401436226,0.12270073488958128,-0.042047837234963845,-0.04025478384361446,0.04993993654869017,-0.07356640143231408,0.11459753003308164,0.03349805408297003,-0.07616193215871027,0.06107493390664005,0.06505333552977631,0.177960380331072,0.1387280606746535,-0.06399715391373183,0.11423703963956677,0.06813480548493617,0.0053962363665770756,0.16490629971676193,-0.003303884566946223,0.05250997840777553,0.1251306825202657,0.05202522115419675,-0.009945303017772548,0.018056340869078567,-0.019017060471038457,-0.11944234023156258,0.1663493747677377,-0.0025030701761107905,0.06622740109569722,-0.034925261724541926,0.08492903715389435,0.05489309301399783,-0.0021066405203817758,0.018351659205943494,-0.012566934867978758,-0.01295329068349365,0.0005297281317057865,-0.05713318917038949,0.044256623649845124,-0.038843921453218154,0.1026925795702698
Hippocampus_R,0.5609916031724903,0.4828865105800372,0.36070553136526984,0.5854086344247877,0.38062807693702433,0.7386751620444018,0.3802334007057661,0.14570407813942005,0.36049656750617476,0.2631800429651348,0.17900956713202304,0.4864125454351119,0.7303057780499238,0.6878979436447767,0.36005929812582904,0.6548532653405251,0.7911603221234838,0.5055331752295623,0.319817247309307,0.7101875864648969,0.5129210757695624,0.40869827903885536,0.7937896548804496,0.634051321234678,0.055527606429039485,1.0,0.6747104356545628,0.06196024510410712,0.6790820366679554,0.3679345487569067,-0.11421894653077658,0.6381968511370096,-0.09371400380253525,0.8491372750957207,0.8566715985755557,0.8813437627381686,0.2913668389056379,0.031042456163644594,0.39205496244797855,0.6701680949145886,0.8634574712085603,0.8895613148077673,0.5512601068093556,0.691347333395058,0.5496724372755234,0.6703086379660061,-0.06301600292559832,0.24619164465542026,0.8214785838771969,0.053434098354016045,0.6555819515826911,0.23366546145817332,0.8435496519897023,0.08376182063365745,0.02062986567447199,0.6920025953930231,0.1828835038578918,0.6661239085620749,0.5658807443419104,0.5870664697969162,0.23216575842526246,0.6244246266460599,0.38728347823072085,0.7580647863985455,0.557186297890142,0.26993173327732267,0.6649580165783272,0.6983912759638035,0.5731061563526785,0.49919438034574415,0.7995614549979099,0.8327558222962362,0.1717207659195412,0.6174736775084897,0.536899095603441,0.36554758153948297,0.7027817663817626,-0.129589405004717,0.748748102159703,0.5473505586391579,0.43987024730715857,0.9336686169200488,0.44314519569112226,0.40673746765280944,0.3772771766320296,0.6902809964091746,0.01895210021230661,0.4415784301239633,0.7255780028463331,0.6725493793763974,0.5302041180261823,-0.054591567264403985,0.7193572320672197,0.885675637651167,0.6828926434599704,0.8713862795011784,0.02649926507357014,0.7623064180579321,-0.15238831421375829,0.34317783195866763,-0.04592537101529661,-0.10942697382721502,0.7549227166925034,0.6590467166540354,0.8247835199617921,0.8830603557536463,0.24712339274134304,-0.12076347799955696,0.7446849605109639,0.21622986785197923,0.5257383018756465,0.12769806581852328,0.448533265568708,0.26638189388418154,0.6237896782003496
Cerebellum_10_R,0.48605773479411923,0.3580421221465112,0.1294180810754383,0.564909129922284,0.22787792902903425,0.43007609290860604,0.25978772811413414,0.28637389596818136,0.47979818417540465,0.06398523972849944,0.05277658164410636,0.4759927255125587,0.3393736959492819,0.37283928635209146,0.11061744932078131,0.5948227545647118,0.4806547145543681,0.4090778422221238,0.16130489399204054,0.32197211258950215,0.43960618432558257,0.22371391722470554,0.6038377566847161,0.2959563598368138,-0.0697164985213357,0.6747104356545628,1.0,-0.20213962534092372,0.3381816264730279,0.22206389571595261,-0.022906180289851783,0.43721669508346594,-0.06443879974165591,0.6345944547276418,0.5319524191117956,0.7256447071920518,0.20803274522880108,0.09937342789306881,0.4013293082171369,0.5273383585553508,0.5686938608892145,0.5945341190273646,0.5120208086096135,0.5893406616996792,0.45456919078257574,0.4922482742386558,-0.2654289661176264,0.15972468393487152,0.6068853613165355,-0.1454571860289672,0.5364040518277706,0.36946941004500056,0.5955471539313847,-0.20847441337025266,0.09142277152397468,0.48825161896355523,0.2524003645900427,0.6188687945578074,0.36106294285951024,0.27232592400912997,0.26973472858076775,0.4880044489059262,0.37147342151029306,0.6406617612366684,0.4814896357442943,0.2928183133702177,0.4075585209946665,0.5862700935765788,0.35611691690530595,0.498726097307495,0.5947269313088297,0.6167888303456726,0.2501084606874138,0.4010349337238057,0.35943172674792256,0.21964063614222434,0.45849046645292935,0.04630351918299714,0.3639654816769086,0.4931428512744953,0.18513879765660843,0.6974938184197442,0.3912047163123512,0.28788877411104324,0.07959934180921586,0.46518031002782156,-0.05070142898229004,0.4245479526809065,0.46315252465725065,0.29837049008388855,0.35849118232195326,-0.17076789706605094,0.6305149333466069,0.6939436826144434,0.5571443117564885,0.583036225685919,-0.019971352639730593,0.7288225783783269,-0.24081730446025712,0.28212700993304807,-0.14546637892371334,-0.07686242293246939,0.5287429695294397,0.42492588304339585,0.533830575254588,0.5622332466272295,0.11167772372284929,-0.06491769926079882,0.4804526438465282,-0.012615126756467733,0.4584851509967155,0.02090156437759176,0.24001899339493324,0.17883042513733735,0.3741714583300957
Parietal_Sup_L,0.06508158223262571,0.06810633381956085,0.16442484173020927,0.22088793852012614,-0.1725254208218285,0.05566750851587332,0.06408293682813299,-0.015321796176956939,0.08394377846589164,0.40433542261089167,0.18137516591938088,0.07937509672269283,0.06871956624784555,0.45518238680303347,0.11435159085830668,-0.16335888416188948,0.09879551398853954,-0.20252333302070422,0.05753132135896443,0.24534942576902152,-0.07911764270457633,0.02667737961902905,-0.04280466374639905,0.5098306114996973,-0.0015069889591631735,0.06196024510410712,-0.20213962534092372,1.0,0.5785163082429531,0.5403385056376417,0.20878488421338118,0.07376669454060931,0.34868594340642556,-0.016538996320738655,0.06511899428833873,-0.04121412078181644,-0.055782771822552146,0.09745283541008966,-0.3901877945015393,-0.033076807193546366,0.06415689025895366,0.04818965336239434,-0.29225884958090675,0.07197691635784326,0.2847476585904462,-0.040775189886306684,0.3806087199270035,0.03777197028453816,0.08327796851722112,0.7555470096208903,0.061162691559781074,-0.1232473723825873,0.0607972799653057,0.33030928511139984,-0.05357045504789334,-0.102194519752533,-0.031602837215693,0.22204964861585064,-0.026408570341685856,0.5639935344267221,0.09258168255285584,0.21910824603993553,-0.30897036546987133,-0.0363615682274851,0.10448472423536345,-0.009849421145100333,-0.10238131788300725,0.2157465280672422,0.01468879657487162,-0.23275600685600586,-0.059944632391766374,-0.09108879266927801,0.10144992355174115,-0.02994072582487727,0.24205434884563617,0.28954127033257576,0.21756584698101541,-0.056698191656227886,0.4994046134945959,-0.24211882272131155,0.30918292544889,0.01612184547532064,-0.17119870374381457,0.16312118263439643,0.39923012422881143,-0.04315227641228535,-0.09710303237630546,-0.28311758801696885,0.0021913230318761482,0.07415964555980298,0.32142158747512295,0.1364048551146879,0.03761190653191474,-0.04370639075886466,-0.06424936316252866,0.1387727460931885,0.3631033375948708,-0.01013528188110189,0.039130562377060446,0.09183495138893964,0.03092169509846014,0.17502393120393178,0.21679861946879941,0.24275758572529219,-0.03396288510772904,0.15821115588742113,0.40422465509755173,0.25213655369547744,0.20007234009150204,0.7756234084955705,-0.18983788698439116,0.2264548566523593,0.4235746100521169,0.12208685706126014,0.008308443264104536
Precuneus_L,0.3168174134799777,0.5442146046162893,0.40550690554020047,0.720800305143976,0.023970851709133115,0.7157648657155133,0.5258682375576746,0.10226724756528859,0.23460791540563986,0.43118707128528866,0.28827796069089606,0.3652219699509998,0.5679979479380599,0.8638335458536182,0.26741629506473774,0.1726843994269822,0.6997858941336123,0.2843151804993428,0.34600120807273244,0.6246817050508596,0.28674051105663384,0.39563051047318537,0.5102633231875074,0.8674025297923821,0.05461527668289238,0.6790820366679554,0.3381816264730279,0.5785163082429531,1.0,0.7649587934832563,0.10391117139062564,0.6281783439477667,0.06462277924012483,0.5656844394430811,0.6393179768619556,0.6595022332033804,0.09958663605374027,0.13667792662197012,0.056785387661455786,0.3212709518585114,0.7204533013859324,0.6508170424431429,0.2983333477536114,0.6437738470160761,0.6832775947186742,0.5848474336338093,0.32375339495454253,0.10504686300063429,0.6506044506734185,0.5994038943598983,0.6489583449999855,0.1701281226997286,0.7144311811152769,0.395864903289033,0.006405534421383121,0.37576686207573995,0.03218442840571575,0.6903517244177131,0.33361160662302825,0.8694562648429766,0.3297947064066531,0.7752053387094013,-0.012156655398541417,0.5736534075332863,0.47210165057510556,0.12114041985524995,0.4751940117309893,0.7217785287393935,0.5745702065359811,0.110110745962095,0.5627751557044351,0.5638476183259113,0.19765923700084675,0.4417268349248465,0.6884311053950831,0.3531240430295754,0.7567855806382244,-0.07136750843149967,0.8750643689123248,0.21885277197330227,0.5911564106773225,0.6890260114687166,0.2095318013152866,0.5156152403675281,0.7065128391901407,0.5635029780414114,-0.05206846373446635,0.008589048522949175,0.5026679610635497,0.625891506233964,0.7717150272631446,0.0936388958256778,0.6853402632877894,0.5491436435328323,0.5517788493263869,0.7244236635012056,0.24145595094828037,0.6276197353674409,-0.002963271228477983,0.2850837325896642,0.04335026251750681,0.12040955550525483,0.8192419951057845,0.7414291049527826,0.6128179182769014,0.7441653958828427,0.5130389491961922,-0.006026273758751591,0.7692648298618797,0.687786587610851,0.19935903278695027,0.2549717320987884,0.6160592442121559,0.0012385563010247412,0.46087897293455343
SupraMarginal_R,0.17283547703963487,0.3381900677124125,0.2402215782545601,0.7402700507941373,-0.22626630438017384,0.42930349553876074,0.35348706626528587,0.04449427806677301,0.22185510734768726,0.3947231338295037,0.2213402353727197,0.27012261642887814,0.26119006278181395,0.640759725165719,0.12627676063103394,0.018655641273254798,0.299782543216591,0.10032165111791344,0.16562522961693582,0.26576931896738987,0.05577807786934084,0.30646874020482723,0.238910397722446,0.591811059602582,0.02992595324923094,0.3679345487569067,0.22206389571595261,0.5403385056376417,0.7649587934832563,1.0,0.23375061957675355,0.37477902363302734,0.0921880995933698,0.29075874461239765,0.2837628244911891,0.3711191158944937,-0.010547252382908264,0.25401196200216897,-0.10403010693821557,0.09604415852242286,0.40430776310920247,0.3285730015643761,0.07931426782857855,0.41229373084754767,0.5086049701118202,0.3585968969938477,0.2584343046563201,0.06145525496736522,0.38554261591247624,0.7807656610807585,0.4116661563666325,0.12291967140078369,0.4279470359113028,0.4076787384785167,-0.06263233456252526,0.12002009879536821,0.07864087726981929,0.5345559354595031,0.11247281507632742,0.8113878495588782,0.30714913370385855,0.5907774699564837,-0.2046904674205508,0.37493957143967505,0.30450410022042734,0.05945409122164232,0.20223795073956952,0.6254266219343421,0.2915224440192362,-0.030582492373107117,0.307899249662516,0.2841553304398864,0.1422404336833623,0.14611909221810582,0.4667651148771929,0.2972981163587345,0.4689886171195478,-0.0262616838632484,0.6266897123642663,-0.007613481923754728,0.5178128742365498,0.37074623179868116,0.00800375272387061,0.4202741787064887,0.5356014565164441,0.2301263771107281,-0.11897523165679014,-0.17105496353599492,0.19648586580070687,0.28785389850086945,0.595873907499794,0.15341661332837392,0.4051201451580056,0.24433489645270795,0.28231993630019064,0.4308994331725296,0.3012676394594756,0.38369523425636337,-0.04064196016424569,0.22066418722926176,0.16190658258434454,0.17532176761217586,0.5444205174491539,0.5911689642252314,0.23044867447823364,0.4273459456624274,0.40931438238062906,0.2197489844911359,0.6188258580465925,0.6154742266857528,0.07810935015328038,0.38006883001389546,0.5399208358966573,-0.10756021667472725,0.22282190627530082
Vermis_6,0.08487796446739225,-0.07353813544526708,-0.03975620545486851,0.0649581205259281,-0.26106051880754183,-0.0994686699828033,0.15420726100045545,0.056837400451464286,0.13654989220785657,0.13099545321006298,0.04260118066414056,-0.0387465870418226,-0.16639827271443888,0.06919680398909114,-0.15910840855659067,-0.23809462755209063,-0.13797968994970813,-0.027717866385616345,-0.11413673797095801,0.05564887931729951,-0.08189498568068418,0.15838248198472893,-0.17815683331034016,0.06616378031471216,0.0827721083714661,-0.11421894653077658,-0.022906180289851783,0.20878488421338118,0.10391117139062564,0.23375061957675355,1.0,-0.15662552819132125,0.2031859757038056,-0.16024250117690414,-0.009008688842831835,-0.07485050578328464,-0.09396426156904059,0.28444641682836863,-0.2312643979220463,-0.26169494007565897,-0.07067131740063289,-0.0469649949911444,-0.15006280052453666,-0.13018828567082213,0.18143070732868696,0.0463120744728318,0.20190937388249097,0.022754552027576695,0.04452748522890635,0.33376892165148964,-0.018257235032992883,-0.011222715953587755,0.024009999297141045,0.2744763700606707,0.011412336917881048,-0.29863864189150024,-0.02191806529058272,0.09230494345875676,-0.03281934633365461,0.19755478796639578,0.2736364927373785,0.07122192362006527,-0.2459281918139977,-0.1459182139676228,-0.045248393595229267,-0.18198233847013,-0.03868473691376755,0.0445717365843928,0.02631050315014219,-0.2728669620954221,-0.11750964967547789,-0.06504202706482458,0.01186799291892376,-0.1574977891661955,0.022126075494964145,-0.03889731756961393,-0.016594632598398867,0.18208810673969264,0.12016238883352957,-0.12611715015395142,0.16636446324373008,-0.15241127007667646,-0.1826161680941073,0.21119279348815878,0.25144064755285583,-0.1324282051077549,-0.2257859039109676,-0.3464380604204908,-0.07538006799950332,-0.029627958616392436,0.09410210254878344,0.09896640072439854,-0.0024159792798497323,-0.19924663429106737,-0.1763529271413053,0.046951463403555486,0.08476539000842408,0.012168817707795265,0.13359582921877863,-0.006936603652110514,0.14052541473773258,0.3342428690496763,0.04692734374416297,0.09892912849168896,-0.09817128807357205,-0.041333150759120404,0.2513449598067421,0.35571709090572334,0.06483235136367568,0.19393295740690228,-0.12521186244452562,0.008867560592897292,0.1782299858531444,-0.1406815334985313,-0.22675191746350593
Thal_PuA_R,0.20113553399222442,0.5571975637764405,0.26939988780578566,0.5034622731856156,0.15853846303191158,0.6510961508502064,0.30265073457859487,-0.07171537097006017,0.12051509995417395,0.06190322673280056,0.08687316886732635,0.34969333679754006,0.4948606913984462,0.552688827330318,0.24435272262013877,0.39213712701044584,0.5895428504586979,0.4088169242569851,0.34762424483519233,0.25082852902068,0.2450185547357827,0.19850899436459968,0.4435571544323559,0.5915742131829362,0.10446320369994022,0.6381968511370096,0.43721669508346594,0.07376669454060931,0.6281783439477667,0.37477902363302734,-0.15662552819132125,1.0,-0.20915780584336993,0.6131347023449474,0.44909994355570765,0.6087781743224846,0.08419813602663612,-0.019292947001528678,0.36449014865060725,0.4307276353833443,0.6078770383349542,0.522481689463195,0.4428294367448453,0.6681884809453479,0.4484473944629446,0.4592567325186696,-0.004405481878424552,-0.012756556347534451,0.5355837140839753,0.07484641688758058,0.8571873925145789,0.12538096451908132,0.6733486881433836,0.1272430395703871,0.10934407585336797,0.4580143326146168,-0.022833693870460352,0.4237892657386683,0.2818247425313329,0.41776183445641735,0.07896625622750146,0.6476696596941687,0.22199593590797823,0.6590171508908262,0.29160893701227075,0.22914500248485128,0.28728854126894077,0.548635407458145,0.606943421387667,0.27276852742220375,0.5575458351431333,0.6137433039987177,0.14240498894369763,0.4070633720798334,0.44591069521295823,0.18781754697143127,0.6235080572508327,-0.15705580648840756,0.4514286304915006,0.37575740200497826,0.5277077338924645,0.7267992436817088,0.46978215843358756,0.29700265293936656,0.33898727130791173,0.6921070797692516,0.11239959900553911,0.25373880252964887,0.38735399262290465,0.5390850354222502,0.5793442952378793,0.039762012515830426,0.5445096860689126,0.6342967111431926,0.85725777859285,0.47554188304373823,-0.021748561817493742,0.7096440518539513,-0.14119426179276817,0.16267413661186889,0.0816212117529029,-0.14867867592027922,0.6582000924865751,0.5473753948308853,0.6061164555130578,0.5486359900939426,0.11443911974375595,-0.3328181616837136,0.6081922254270167,0.23477048736662706,0.2584270116986833,0.11870834254269386,0.32285698099392857,0.03016021287428248,0.4589236836254578
Occipital_Sup_R,0.05237000895088503,-0.030841195770798205,0.06339896644462306,0.01011827206736892,-0.07608700780191792,-0.13741296997798919,-0.05986214933250314,0.06522274408719642,0.1606883644967231,0.12503004185621902,0.08523082276593698,-0.032444299672128564,-0.1614568654098859,0.11454218673510612,-0.031293438674408716,-0.20343964244005866,-0.03418111612007512,0.047496402098164935,0.03663765222437933,0.08553772778620908,-0.07138808477145464,0.03340992323681821,-0.05589053654550826,0.10839780815645701,-0.0834095870000554,-0.09371400380253525,-0.06443879974165591,0.34868594340642556,0.06462277924012483,0.0921880995933698,0.2031859757038056,-0.20915780584336993,1.0,-0.19758673303497565,-0.024987745723836528,-0.1279326120622174,0.17176004393992572,0.11418240972690319,-0.11048519589181124,-0.16914257745347552,-0.051698066665807084,-0.013367458681565518,-0.13770425631277614,-0.04506160004204474,0.11237936146646559,-0.006535165587146827,0.22558259777149395,0.07787166594630003,-0.05223387584127976,0.24739030311988272,-0.11783733927855497,-0.09648260614050624,-0.06452290305425733,-0.031768543064732625,-0.0330512920223397,-0.12537965561914735,0.08635341441256902,0.10700105451802595,-0.13223351193092872,0.12621268247626613,0.21257611292961454,-0.00861092222262068,-0.16305118539922017,-0.11641380254371338,-0.033852118197288186,0.06815220897775681,-0.05148294943261193,-0.028279232822106013,-0.05194362367813114,-0.06662331844615159,-0.10959397187150187,-0.09299012062214673,0.04608842426592331,-0.02812430074177979,0.05479436680756142,0.016173853693316982,0.04806887844665024,0.1934374852120596,0.13753551589792687,-0.006813529816578058,-0.08766202133543922,-0.11183864901814443,-0.05462417798825952,0.08592535249775965,0.10878597188683561,-0.15677140799991962,-0.1888029368812973,-0.0689371042079768,-0.18340600765499207,-0.2318507118739949,-0.004057950826034046,-0.05383825677526181,-0.07006144889202838,-0.22394255166130106,-0.15546984302499486,0.03607104135164466,0.2694441877635075,0.019573641270904545,0.04560610447362887,0.1418788013669905,-0.044237096587992415,0.20442735164336126,-0.08389268798844912,0.09380747154309844,-0.09399305766635213,-0.018860167272780778,0.19809470836839346,0.2996388967948138,0.04943751736202165,0.30093064998041014,-0.05345678787140392,0.06503123729586831,0.11490452319193274,-0.043708262073229344,-0.21324074741815216
ParaHippocampal_L,0.44359845713942636,0.33405520864599414,0.3482502058089428,0.49588600675006844,0.3970417202901916,0.7200336309550046,0.27616688905387793,0.11744074668941742,0.1468811127393569,0.27268319245643696,0.09473859159559583,0.44472396950035353,0.6171126067860083,0.6403735050726708,0.30733097060302067,0.688117629557265,0.7091203093820911,0.3985060945727401,0.2038489418353771,0.6101327739186917,0.46406248901769587,0.34880334519621004,0.7475756798449502,0.6202753198774907,0.01570415712981747,0.8491372750957207,0.6345944547276418,-0.016538996320738655,0.5656844394430811,0.29075874461239765,-0.16024250117690414,0.6131347023449474,-0.19758673303497565,1.0,0.7744906234600685,0.826013913469584,0.16699226728138622,-0.00980634798047055,0.35745694759297886,0.7509722154803186,0.7884631011848473,0.8004810649071102,0.5356183459369674,0.6918675216893676,0.43699700885686077,0.5633061826404557,-0.20800353853186412,0.16427729005811678,0.817374294031842,-0.028385448820990984,0.6197921493446862,0.22124686522867865,0.7900198777381378,0.1510937596874721,0.07935120239322403,0.5918893421337699,0.16683990571589977,0.5351660031520049,0.4755697612814704,0.494053353440715,0.13122341980706978,0.5844638769439475,0.3294807323763658,0.7319274887528343,0.4820632263506599,0.25989502825080624,0.5440444346339894,0.6792666185953461,0.5501020367703947,0.49163515404797226,0.6805979003764395,0.7899420058464478,0.1790326123143687,0.42416477584269535,0.5175509386240157,0.2652712127050202,0.6418473552352845,-0.3398331695547725,0.6464918346691367,0.5083527025051586,0.4172693772514873,0.8878638260361169,0.49088507084078625,0.31357261350366,0.2345845984322643,0.607580325526067,0.15403725359778508,0.5011258566744136,0.6625473881456474,0.6580119788220447,0.43416737264848354,-0.1251380494558513,0.6397918364670224,0.9011583844619565,0.5785165618752245,0.7421644860603678,-0.10192689144801696,0.6562118834270328,-0.18321908060344877,0.3361255661995313,-0.14517681125286433,-0.27431120677987547,0.7221970921691113,0.6147711274776915,0.7682308468993344,0.7973724943989048,0.07631604432408393,-0.29094949249803737,0.7001904729535687,0.12359818653588628,0.43583563096063893,0.057065390024777625,0.3798187949448452,0.33112226122277183,0.5099111831926125
Supp_Motor_Area_L,0.5174260950738774,0.3697263679997835,0.3736806893858011,0.4727615026257641,0.3766307335437414,0.7420925711167676,0.5122275268941908,0.20207426559964878,0.2476800772721395,0.2661497775608779,0.17202571881890433,0.4804354141748123,0.6403768627459915,0.6951864257285197,0.274278758761459,0.43591709976345705,0.8169411855801416,0.4742937867745134,0.2742927172280437,0.8976023233911191,0.4763311120792676,0.5464518149533614,0.7656918051115611,0.6582496920930199,0.05709278181411324,0.8566715985755557,0.5319524191117956,0.06511899428833873,0.6393179768619556,0.2837628244911891,-0.009008688842831835,0.44909994355570765,-0.024987745723836528,0.7744906234600685,1.0,0.8575684578073842,0.2795897805235363,0.09673889772830502,0.2779625691932053,0.5129312609864006,0.8856412335828512,0.9480501543592378,0.5247024196725832,0.6118563480440347,0.5829750017063974,0.7190967785548096,0.03261719838055369,0.283610589092765,0.8420858215103165,0.06195760246487772,0.49788500742607794,0.255072517400341,0.8572885519101543,0.2146208445670374,0.05968127667369263,0.5687974426200917,0.18096740262318992,0.6293140186153595,0.5794187794743151,0.6298155193653092,0.4013114446614264,0.588460577635913,0.28530113215856745,0.6518894669322404,0.5032739884550662,0.1216847688050115,0.7802732841005267,0.6348598469540188,0.6110151019945572,0.346309439904135,0.7144514795903587,0.815691068108615,0.21764862599349483,0.48231217279965133,0.5750729999055826,0.2940555716636857,0.6731938549307793,-0.11146351317879,0.7982408750295586,0.5597736566903331,0.41135880180147505,0.812568164118521,0.3476842201787997,0.4596705620459666,0.4884252473581708,0.6552163061885626,0.057995620447513614,0.33454085037735865,0.7796160758975953,0.7180044762741742,0.4677350516835427,-0.07578963955114282,0.7472308899215236,0.7716784301527364,0.46775932625070293,0.96012523800921,-0.009565939725685754,0.664694789315033,-0.01694116906355608,0.3560433521417497,-0.11717195623393263,0.013739988355596068,0.7909602708028702,0.6743009294881482,0.8325529511029072,0.9270432601082734,0.33271841892060644,-0.046794616479880806,0.739292173321999,0.22603644541174914,0.46412442865549985,-0.006696178205208108,0.4424019526986163,0.17608177722497845,0.5457312361514135
