,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
SN_pc_R,1.0,0.23587414389797026,0.15434101103171471,0.4178546085322513,0.2114243666989575,0.3627119268081053,0.18687158247259392,0.18110860394003506,0.5139232907399327,0.02231943020830948,0.4420028728346705,0.2540116354931474,0.44727798701682075,0.1902274072784284,0.45435357987607644,0.40278707397587016,-0.11552824186369645,0.27646038080735486,0.502582535100656,0.15286070648095434
Thal_MDl_L,0.23587414389797026,1.0,0.2614250785014861,0.49678586206263403,0.06989739392095466,0.5947415481710766,0.5047427573176406,0.036142084436737526,0.39373153973828295,0.19109817792669911,0.3938679803685832,0.3425003193839969,0.46777251462503305,0.25116738053959436,0.1792039436517116,0.6055715419822976,0.24298806438418008,0.17287303256312203,0.3476628747566861,0.2172674484649442
OFCpost_R,0.15434101103171471,0.2614250785014861,1.0,0.2485691041525138,0.5674709529546168,0.42445675768293417,0.172451201939102,0.06927604780769354,-0.04317513016962187,0.11571906802483402,0.0674264125208026,0.3153172530441151,0.35780300220139305,0.07736371572683133,0.1884764764931677,0.5131944975481576,0.088863477844321,0.1541730691858853,0.31739444460755456,0.31089597598824137
Temporal_Sup_R,0.4178546085322513,0.49678586206263403,0.2485691041525138,1.0,-0.04781556853796632,0.6566695222624983,0.39837193578624935,0.19676769212218745,0.46806177123280396,0.1767305447922934,0.496553927430469,0.38400809082266585,0.7245143046064987,0.2279736470182109,0.3140976010618431,0.5114213749030244,0.15424765265882232,0.48745622317232945,0.3821522521796817,0.37412505396260504
OFClat_L,0.2114243666989575,0.06989739392095466,0.5674709529546168,-0.04781556853796632,1.0,0.26013726973707124,-0.003435678555531749,0.045914201580377574,0.002138676658856731,-0.022368960945262868,0.12947111914669288,0.3441442283112055,0.09407750722597201,0.17088946389621368,0.42934638228118865,0.4148777497083271,0.05799530763626991,0.22657880729340513,0.2910978950664412,0.10497710267430595
Heschl_R,0.3627119268081053,0.5947415481710766,0.42445675768293417,0.6566695222624983,0.26013726973707124,1.0,0.5464647129410543,0.06539053263157202,0.15882872999770062,0.15334581481986434,0.36940715780549627,0.6296761661561223,0.7313211088573388,0.36172899140516496,0.34705839810682215,0.8458298118237678,0.3375566401900714,0.45611785821369605,0.6440005370232535,0.48754675780931284
Cuneus_L,0.18687158247259392,0.5047427573176406,0.172451201939102,0.39837193578624935,-0.003435678555531749,0.5464647129410543,1.0,0.12103454091823933,0.22350783987218203,0.17454557380509447,0.22700497232755656,0.27084873328754233,0.424786633651257,-0.015436616297871887,-0.11119238545170367,0.5427654245340124,0.18508070332951476,0.24250249440565297,0.5385490174464767,0.5184339304317906
Occipital_Inf_R,0.18110860394003506,0.036142084436737526,0.06927604780769354,0.19676769212218745,0.045914201580377574,0.06539053263157202,0.12103454091823933,1.0,0.13795568153235455,0.13890671015976283,0.11564187595751077,0.037762959835558794,0.11006294342803107,-0.07286939389436402,0.05854448542467467,0.13243319351576735,0.04864765995965649,0.21925155458019582,0.20600736686240792,0.2538578464350435
Temporal_Inf_R,0.5139232907399327,0.39373153973828295,-0.04317513016962187,0.46806177123280396,0.002138676658856731,0.15882872999770062,0.22350783987218203,0.13795568153235455,1.0,0.11327380834514218,0.4458143556621867,0.029053407639142798,0.3152373705000957,0.2236677332817536,0.2590191056989201,0.16865588847991184,-0.02764222759857086,0.25697160116789103,0.2663737685266261,0.04808261772960244
Vermis_8,0.02231943020830948,0.19109817792669911,0.11571906802483402,0.1767305447922934,-0.022368960945262868,0.15334581481986434,0.17454557380509447,0.13890671015976283,0.11327380834514218,1.0,-0.07890639928479577,0.23636954514451977,0.19627315049697258,0.2022545478703798,-0.10080291558437683,0.19917580669485999,0.14664838358338453,0.1193591238034068,0.22486593197412552,0.100875766841819
Thal_AV_L,0.4420028728346705,0.3938679803685832,0.0674264125208026,0.496553927430469,0.12947111914669288,0.36940715780549627,0.22700497232755656,0.11564187595751077,0.4458143556621867,-0.07890639928479577,1.0,0.21818070798542272,0.46334983341004027,0.06484851486973602,0.4051106110922259,0.380361423935605,-0.049690299126182516,0.26395776130202275,0.36659180056079865,0.10552558022423132
Thal_LGN_R,0.2540116354931474,0.3425003193839969,0.3153172530441151,0.38400809082266585,0.3441442283112055,0.6296761661561223,0.27084873328754233,0.037762959835558794,0.029053407639142798,0.23636954514451977,0.21818070798542272,1.0,0.5069688952404456,0.3391140748779332,0.3891244078786944,0.6800793898158921,0.45997015331023233,0.41432932030729525,0.5415292858059446,0.27880840127867434
Paracentral_Lobule_R,0.44727798701682075,0.46777251462503305,0.35780300220139305,0.7245143046064987,0.09407750722597201,0.7313211088573388,0.424786633651257,0.11006294342803107,0.3152373705000957,0.19627315049697258,0.46334983341004027,0.5069688952404456,1.0,0.3168155234529077,0.30849992628053746,0.6715730114179278,0.17641913124643924,0.4369643312817263,0.693885155797236,0.3586651414856542
Vermis_9,0.1902274072784284,0.25116738053959436,0.07736371572683133,0.2279736470182109,0.17088946389621368,0.36172899140516496,-0.015436616297871887,-0.07286939389436402,0.2236677332817536,0.2022545478703798,0.06484851486973602,0.3391140748779332,0.3168155234529077,1.0,0.28258607650554224,0.28944558728116804,0.10968420057375117,0.17933502846293403,0.30698926310318586,0.20670366698673534
Amygdala_R,0.45435357987607644,0.1792039436517116,0.1884764764931677,0.3140976010618431,0.42934638228118865,0.34705839810682215,-0.11119238545170367,0.05854448542467467,0.2590191056989201,-0.10080291558437683,0.4051106110922259,0.3891244078786944,0.30849992628053746,0.28258607650554224,1.0,0.3361895112806231,0.009366947299773398,0.2634436498861413,0.2521466332323029,0.05152428600567992
Temporal_Sup_L,0.40278707397587016,0.6055715419822976,0.5131944975481576,0.5114213749030244,0.4148777497083271,0.8458298118237678,0.5427654245340124,0.13243319351576735,0.16865588847991184,0.19917580669485999,0.380361423935605,0.6800793898158921,0.6715730114179278,0.28944558728116804,0.3361895112806231,1.0,0.3806750224925223,0.4842004132745795,0.7145968355190868,0.45187387710910004
Thal_Re_L,-0.11552824186369645,0.24298806438418008,0.088863477844321,0.15424765265882232,0.05799530763626991,0.3375566401900714,0.18508070332951476,0.04864765995965649,-0.02764222759857086,0.14664838358338453,-0.049690299126182516,0.45997015331023233,0.17641913124643924,0.10968420057375117,0.009366947299773398,0.3806750224925223,1.0,0.3582390641617105,0.20114844341766352,0.1687158748882412
Red_N_L,0.27646038080735486,0.17287303256312203,0.1541730691858853,0.48745622317232945,0.22657880729340513,0.45611785821369605,0.24250249440565297,0.21925155458019582,0.25697160116789103,0.1193591238034068,0.26395776130202275,0.41432932030729525,0.4369643312817263,0.17933502846293403,0.2634436498861413,0.4842004132745795,0.3582390641617105,1.0,0.4123730578199208,0.22274415531906275
Precentral_L,0.502582535100656,0.3476628747566861,0.31739444460755456,0.3821522521796817,0.2910978950664412,0.6440005370232535,0.5385490174464767,0.20600736686240792,0.2663737685266261,0.22486593197412552,0.36659180056079865,0.5415292858059446,0.693885155797236,0.30698926310318586,0.2521466332323029,0.7145968355190868,0.20114844341766352,0.4123730578199208,1.0,0.5405680234217246
Frontal_Inf_Orb_2_R,0.15286070648095434,0.2172674484649442,0.31089597598824137,0.37412505396260504,0.10497710267430595,0.48754675780931284,0.5184339304317906,0.2538578464350435,0.04808261772960244,0.100875766841819,0.10552558022423132,0.27880840127867434,0.3586651414856542,0.20670366698673534,0.05152428600567992,0.45187387710910004,0.1687158748882412,0.22274415531906275,0.5405680234217246,1.0
