,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L
Vermis_8,0.02231943020830948,0.19109817792669911,0.11571906802483402,0.1767305447922934,-0.022368960945262868,0.15334581481986434,0.17454557380509447,0.13890671015976283,0.11327380834514218,0.09969459802797213,1.0,-0.07890639928479577,0.23636954514451977,0.19627315049697258,0.2022545478703798,-0.10080291558437683,0.19917580669485999,0.06327475495513324,0.14664838358338453,0.22486593197412552,0.037273105533598465,0.100875766841819,0.1253350338188431,0.20113789554748862,-0.08188219228552902,0.17900956713202304,0.05277658164410636,0.18137516591938088,0.28827796069089606,0.2213402353727197,0.04260118066414056,0.08687316886732635,0.08523082276593698,0.09473859159559583,0.17202571881890433,0.13413762935660037,0.04777881236983128,0.06003268735496716,-0.08312801306602217,0.09484306778595418,0.17356199410985138,0.18517651532246052,0.05634983136840117,0.12237418199598019,0.11208824317559507,0.15913853679908824,0.11137866900373761,-0.01705511843977436,0.10966432040763627,0.21261031497047359,0.09996414538282,0.031852139378784436,0.15583515924431035,-0.009131194488950398,0.07966357987870483,0.13211850308705358,-0.12200913920512109,0.21293483077903877,0.05206637631911445,0.2851193611707625,0.04267279559810083,0.1375488491273932,-0.07421023125697483,0.0699150337609075,0.1193591238034068,0.0027450716325107334,0.14009644080729144,0.08186270771202213,0.13161114487224737,0.03632750316196496,0.16253516977980945,0.1287847265755057,-0.026551921051680416,0.1649309489225908,0.14753629829009718
Thal_AV_L,0.4420028728346705,0.3938679803685832,0.0674264125208026,0.496553927430469,0.12947111914669288,0.36940715780549627,0.22700497232755656,0.11564187595751077,0.4458143556621867,0.053472493170142264,-0.07890639928479577,1.0,0.21818070798542272,0.46334983341004027,0.06484851486973602,0.4051106110922259,0.380361423935605,0.1601691265367539,-0.049690299126182516,0.36659180056079865,0.35907015860215424,0.10552558022423132,0.3676653500997722,0.4286013231847398,-0.02567763511242248,0.4864125454351119,0.4759927255125587,0.07937509672269283,0.3652219699509998,0.27012261642887814,-0.0387465870418226,0.34969333679754006,-0.032444299672128564,0.44472396950035353,0.4804354141748123,0.457915634017122,0.03721834502364023,0.15989286182381815,0.2510827617245158,0.1569910866254982,0.48019356515953765,0.43821152829682114,0.4189910474812185,0.3263138863112362,0.4422640321649608,0.4715044732425569,-0.02876918955412023,0.28996745757770764,0.4534624427476803,0.079219428282052,0.4355300196812994,0.0050733433439430434,0.5209767005647457,0.041179478258183896,-0.006475356678081593,0.22455674976237958,0.21286796173226996,0.32655402624633184,0.2421689399603705,0.3917973193927869,0.2705049819355895,0.427725076825295,0.19467491549601032,0.5598931114336883,0.26395776130202275,0.15383203934559808,0.384005251850749,0.4500223109143962,0.3804370622382269,-0.019544003237325032,0.35563358519012883,0.4321883552755239,0.17893652634692067,0.33239102238975976,0.22345844239238316
Thal_LGN_R,0.2540116354931474,0.3425003193839969,0.3153172530441151,0.38400809082266585,0.3441442283112055,0.6296761661561223,0.27084873328754233,0.037762959835558794,0.029053407639142798,0.3029955791858204,0.23636954514451977,0.21818070798542272,1.0,0.5069688952404456,0.3391140748779332,0.3891244078786944,0.6800793898158921,0.3762234388972365,0.45997015331023233,0.5415292858059446,0.36025512821951594,0.27880840127867434,0.6134866381754506,0.46898306109572385,0.13822510005357572,0.7303057780499238,0.3393736959492819,0.06871956624784555,0.5679979479380599,0.26119006278181395,-0.16639827271443888,0.4948606913984462,-0.1614568654098859,0.6171126067860083,0.6403768627459915,0.6285098420077556,0.18329247467721355,-0.09878482496988623,0.21433130767158298,0.5087374934321399,0.6804852342564688,0.6520314485941268,0.3644153213940889,0.5270565992534517,0.3191310797674984,0.46121437033764573,0.03133221468821509,0.14843222028263311,0.612505113870837,0.06622575924884318,0.45714827167224276,0.18578825334999136,0.5941311108075938,0.14664268829094362,0.06362186242332683,0.6793881267688743,0.0008231288666050979,0.4355895634075266,0.3742958271646147,0.4055993303907372,0.039454129225405137,0.43477245688494565,0.26871164136612813,0.5205725272431874,0.41432932030729525,0.0871297252043933,0.5088169553291836,0.47503812220343167,0.4683410094955541,0.37209250158323076,0.6535790894684697,0.6001305654687519,0.049782887633218934,0.5147999914853053,0.4760371308799971
Paracentral_Lobule_R,0.44727798701682075,0.46777251462503305,0.35780300220139305,0.7245143046064987,0.09407750722597201,0.7313211088573388,0.424786633651257,0.11006294342803107,0.3152373705000957,0.35377377095602974,0.19627315049697258,0.46334983341004027,0.5069688952404456,1.0,0.3168155234529077,0.30849992628053746,0.6715730114179278,0.2331418813016413,0.17641913124643924,0.693885155797236,0.3823218185179269,0.3586651414856542,0.5715970260789526,0.8417482349809626,-0.00530558424138552,0.6878979436447767,0.37283928635209146,0.45518238680303347,0.8638335458536182,0.640759725165719,0.06919680398909114,0.552688827330318,0.11454218673510612,0.6403735050726708,0.6951864257285197,0.6812602193584448,0.07990882273532242,0.12711239019798268,0.11817145698180792,0.3481570253050017,0.7229485503093992,0.7054679022324375,0.3617446412657513,0.6154533778551715,0.6302068348988119,0.6248990839288618,0.1901932116554099,0.27138312967363465,0.7233902431497924,0.447697820851211,0.6200973750934725,0.0709319307746547,0.76344787638391,0.3832110354782373,0.05765635683541357,0.37181258985615334,0.15083119426923575,0.6172447594165816,0.44812519515377675,0.8369604985169098,0.3989362667815032,0.7043779876140625,0.04349556469135246,0.6094568776621695,0.4369643312817263,0.19266183823385705,0.5547840178471406,0.7463022845864943,0.5360069233814164,0.10206425384966679,0.5078676761710107,0.6165760105943074,0.21043258057018885,0.4356126241094201,0.602081404411026
Vermis_9,0.1902274072784284,0.25116738053959436,0.07736371572683133,0.2279736470182109,0.17088946389621368,0.36172899140516496,-0.015436616297871887,-0.07286939389436402,0.2236677332817536,0.04245368665227483,0.2022545478703798,0.06484851486973602,0.3391140748779332,0.3168155234529077,1.0,0.28258607650554224,0.28944558728116804,0.1061320947489424,0.10968420057375117,0.30698926310318586,0.3617242329267715,0.20670366698673534,0.24866148436852262,0.24908109304606674,0.07306549806589534,0.36005929812582904,0.11061744932078131,0.11435159085830668,0.26741629506473774,0.12627676063103394,-0.15910840855659067,0.24435272262013877,-0.031293438674408716,0.30733097060302067,0.274278758761459,0.3096030708646024,0.0271377375756154,0.04525442214356395,0.2380040344326635,0.22708435940722368,0.32557533201787764,0.3362756049459309,0.22291887228165658,0.1567107203298043,0.003724702132577902,0.29010993763125353,-0.07023784856133435,0.1661326922860592,0.2411725261943856,0.018818203643404273,0.20124664766011927,-0.18101915560864748,0.2282286466418891,-0.11875636394388125,0.0730156275892997,0.3539561198973735,-0.015004733373411877,0.2634854084623442,0.2917070313024777,0.23272409684895318,-0.11944942480508682,0.06512430641196086,0.3291387217105242,0.24775288138308998,0.17933502846293403,0.07244292485711563,0.28367740001034686,0.15140015661645062,0.050927117827824414,0.20486848953013834,0.20937523355368792,0.261821566725773,0.0007943789795442574,0.3408770178129728,-0.054137916149697665
Amygdala_R,0.45435357987607644,0.1792039436517116,0.1884764764931677,0.3140976010618431,0.42934638228118865,0.34705839810682215,-0.11119238545170367,0.05854448542467467,0.2590191056989201,-0.032297251195752705,-0.10080291558437683,0.4051106110922259,0.3891244078786944,0.30849992628053746,0.28258607650554224,1.0,0.3361895112806231,0.3273200070684777,0.009366947299773398,0.2521466332323029,0.35626578555369937,0.05152428600567992,0.5610322394769633,0.1965028405488648,-0.014496607023751865,0.6548532653405251,0.5948227545647118,-0.16335888416188948,0.1726843994269822,0.018655641273254798,-0.23809462755209063,0.39213712701044584,-0.20343964244005866,0.688117629557265,0.43591709976345705,0.5445367647386784,0.25630064239767864,-0.14330019325417181,0.4482850536505288,0.7097488112145859,0.46469553998279095,0.49772975285749904,0.40590554788104827,0.42299004266075857,0.09810522160930524,0.3081307111607598,-0.37602566669645016,0.20310203421239362,0.4987958472983057,-0.2534442740479981,0.32994468037884944,0.03819606442173663,0.4545041969762469,-0.18700866884618336,0.1821807009773738,0.48499409093953655,0.23008890204921845,0.22061670261961472,0.3120818161682841,0.13744057665291082,-0.1069600594238999,0.11201892252246133,0.4395573673114099,0.626528160010872,0.2634436498861413,0.3827964244235856,0.31464812118376984,0.33514755922372,0.12255453247460105,0.4803373495345391,0.42461540927441377,0.566958896166567,0.06868724632635632,0.2704037138275996,0.07696912271300856
Temporal_Sup_L,0.40278707397587016,0.6055715419822976,0.5131944975481576,0.5114213749030244,0.4148777497083271,0.8458298118237678,0.5427654245340124,0.13243319351576735,0.16865588847991184,0.23985158421242977,0.19917580669485999,0.380361423935605,0.6800793898158921,0.6715730114179278,0.28944558728116804,0.3361895112806231,1.0,0.5177487307287296,0.3806750224925223,0.7145968355190868,0.42003378422244747,0.45187387710910004,0.7508540071628519,0.7311291993653211,0.03669461130040952,0.7911603221234838,0.4806547145543681,0.09879551398853954,0.6997858941336123,0.299782543216591,-0.13797968994970813,0.5895428504586979,-0.03418111612007512,0.7091203093820911,0.8169411855801416,0.8193093125244933,0.314542947711198,-0.031006159085507516,0.3695655404781478,0.493165512853947,0.8648820372650161,0.8366659324752728,0.6306196503711773,0.7491773098406493,0.5688180026042817,0.7398294047083788,0.23388690464228162,0.12609727590452272,0.7449699056639376,0.07938974870878986,0.5875199408471793,0.22793378474160536,0.8078161646075157,0.15143096875149167,0.13987072041958534,0.6186390027999908,0.1261091476261785,0.5975938929232385,0.4773711392323053,0.5552138284735565,0.34922421300590606,0.6520733777490197,0.2579426161275837,0.6480796887153696,0.4842004132745795,0.21075536961789582,0.6942307687216027,0.6429210911473531,0.6087926908997253,0.3932304857711885,0.7199842717276315,0.7739897968622254,0.22349984431899617,0.5629058902549695,0.6864874479099893
ACC_pre_R,0.19695448582637398,0.31664386965997665,0.28064739785454257,0.3125464217097611,0.13745527243285965,0.4607578449210452,0.29795175637515464,0.19858013082219006,0.0580833815640657,-0.20761571761347855,0.06327475495513324,0.1601691265367539,0.3762234388972365,0.2331418813016413,0.1061320947489424,0.3273200070684777,0.5177487307287296,1.0,0.3855938495521064,0.26965880150418575,0.14046245261443188,0.4781575200239589,0.42711265067399795,0.251810801561442,0.0010117804166692797,0.5055331752295623,0.4090778422221238,-0.20252333302070422,0.2843151804993428,0.10032165111791344,-0.027717866385616345,0.4088169242569851,0.047496402098164935,0.3985060945727401,0.4742937867745134,0.529295424675055,0.41224088417002425,0.02571992318937374,0.46878916680717536,0.26342545380584875,0.5440405709561819,0.5668791670311463,0.5252362202749679,0.5342694677416043,0.25279227948957944,0.42905509453704244,-0.034565986278855224,-0.062087059778998505,0.47262336526331045,-0.18387152465934015,0.33032797767008704,0.29172641006961886,0.5725974277853951,0.04410527935659897,0.2368159675704693,0.4285372289629854,0.10353113215110164,0.3980149007568495,0.11213178685809519,0.15574973975254713,0.18225582750674083,0.31893235108549134,0.24776836922319084,0.5604040602062146,0.24290164872393555,0.13862535900905723,0.38093769312068737,0.3560062987770678,0.37272125481423446,0.38816935952262144,0.597472953780115,0.6158871154175355,0.027607371468321817,0.17547670321084263,0.3749993517797254
Thal_Re_L,-0.11552824186369645,0.24298806438418008,0.088863477844321,0.15424765265882232,0.05799530763626991,0.3375566401900714,0.18508070332951476,0.04864765995965649,-0.02764222759857086,0.22879463245951634,0.14664838358338453,-0.049690299126182516,0.45997015331023233,0.17641913124643924,0.10968420057375117,0.009366947299773398,0.3806750224925223,0.3855938495521064,1.0,0.20114844341766352,0.06684999308629024,0.1687158748882412,0.20894573656349413,0.23883231400538044,0.09660708646882481,0.319817247309307,0.16130489399204054,0.05753132135896443,0.34600120807273244,0.16562522961693582,-0.11413673797095801,0.34762424483519233,0.03663765222437933,0.2038489418353771,0.2742927172280437,0.28514282096501664,0.0845172938527942,-0.09359266425983949,0.18253788519247818,0.1664641382412342,0.31947636984573463,0.2750839909433641,0.09543536449260281,0.3704158874612784,0.20945847447603771,0.17988921683132506,0.07828679114400583,-0.07617781227483483,0.2269619613940363,0.1255800842629617,0.3056105842183503,0.21149869460676646,0.25868218626198564,0.007862613946193905,-0.03642555656986268,0.5394620323621333,-0.059188540235649456,0.3485126048740139,0.12537018112349907,0.16632335304467252,0.0640664268954652,0.3469988486454364,0.17307112540339822,0.22094383223484637,0.3582390641617105,-0.11970207622810768,0.2557167622001465,0.2228076299777051,0.3617010562051111,0.3591589229730936,0.5379488089044396,0.23779894849868768,-0.00580410346068607,0.3088774109123159,0.32639035597441046
Precentral_L,0.502582535100656,0.3476628747566861,0.31739444460755456,0.3821522521796817,0.2910978950664412,0.6440005370232535,0.5385490174464767,0.20600736686240792,0.2663737685266261,0.3682642028167537,0.22486593197412552,0.36659180056079865,0.5415292858059446,0.693885155797236,0.30698926310318586,0.2521466332323029,0.7145968355190868,0.26965880150418575,0.20114844341766352,1.0,0.46174619884387014,0.5405680234217246,0.6370413531652112,0.6241804377935476,0.03684203917496563,0.7101875864648969,0.32197211258950215,0.24534942576902152,0.6246817050508596,0.26576931896738987,0.05564887931729951,0.25082852902068,0.08553772778620908,0.6101327739186917,0.8976023233911191,0.7095751009048292,0.174157870635661,0.16136287046908568,0.08788572549993179,0.3730789794413788,0.7651475058076039,0.8318048820592636,0.3845973432847315,0.3928090690731346,0.5527985303161682,0.6755816920910822,0.17647150314331295,0.30043479354369423,0.6835635696816009,0.2202066083752709,0.33621560651599414,0.11630176470150497,0.6942879845313281,0.24097936408634385,0.007199240982658217,0.4518854394545847,0.17449669849723715,0.5377317004311744,0.5892499095648194,0.6917207831804761,0.4051574897309632,0.4827369229016338,0.15895783612629832,0.4186334215026613,0.4123730578199208,0.06045764246362872,0.7947187134885808,0.46128527368872074,0.5164749835062094,0.18232510800638843,0.5182677040802731,0.6434108106716925,0.16403391977336765,0.474491950169659,0.4635372766419959
Red_N_R,0.46721988860223557,0.31302834588791484,0.10045444610091504,0.3605080997312075,0.26836875138991056,0.41369630982736466,0.2438723407779348,0.13378362216301715,0.34760196938232507,0.18411372992913874,0.037273105533598465,0.35907015860215424,0.36025512821951594,0.3823218185179269,0.3617242329267715,0.35626578555369937,0.42003378422244747,0.14046245261443188,0.06684999308629024,0.46174619884387014,1.0,0.2340721743302832,0.4999522319141226,0.29714947030931577,-0.144866484717365,0.5129210757695624,0.43960618432558257,-0.07911764270457633,0.28674051105663384,0.05577807786934084,-0.08189498568068418,0.2450185547357827,-0.07138808477145464,0.46406248901769587,0.4763311120792676,0.5235692737453983,-0.0322880006171533,0.13124319004332022,0.27500159475125174,0.35567376228437636,0.42721256060163315,0.4498660585194563,0.4246737929977766,0.20164313827043653,0.3452697960861397,0.4754832003436784,-0.026099989768371766,0.339851769191246,0.45132878369939466,-0.07828952721010567,0.3389856897897092,0.05818130803880878,0.3890185987298134,-0.01779663407325948,0.006676983547593594,0.38210497728616344,0.19056449634074488,0.3743115659798134,0.5640428475698547,0.2377844450555156,0.1890952991049978,0.29994906301041224,0.3165549826208162,0.3847986611944955,0.48814587725883607,0.2991582355882366,0.5049517486602775,0.300911906713405,0.23003413153749486,0.18354800816652564,0.33984151451356887,0.3786952366845882,0.10578871481790464,0.48888055392591706,0.12920718393580385
Frontal_Inf_Orb_2_R,0.15286070648095434,0.2172674484649442,0.31089597598824137,0.37412505396260504,0.10497710267430595,0.48754675780931284,0.5184339304317906,0.2538578464350435,0.04808261772960244,0.08896769983998616,0.100875766841819,0.10552558022423132,0.27880840127867434,0.3586651414856542,0.20670366698673534,0.05152428600567992,0.45187387710910004,0.4781575200239589,0.1687158748882412,0.5405680234217246,0.2340721743302832,1.0,0.4023759739301918,0.29267766345066526,0.023519212592400862,0.40869827903885536,0.22371391722470554,0.02667737961902905,0.39563051047318537,0.30646874020482723,0.15838248198472893,0.19850899436459968,0.03340992323681821,0.34880334519621004,0.5464518149533614,0.47417774368842175,0.1791653387605914,0.23183807927009123,0.17665138214826254,0.19705028246037945,0.4890013702405972,0.5878669999866798,0.407419889881664,0.2822498704550584,0.3645187205018088,0.5046476706789224,0.09572376316511153,0.09231982942204552,0.48314824541371665,0.14963470023216957,0.21281261525369555,0.38261651534185,0.49577313364087905,0.25196839985406694,0.05053716751927491,0.2780300587973676,0.07256234447892919,0.5288189755334266,0.29604103886764,0.4231033361220444,0.3474280029589024,0.35470778313468826,0.07192322869970148,0.33852018063931133,0.22274415531906275,-0.03363473122746843,0.5192041242921774,0.3436242609858095,0.31203940469143965,0.21055743797232923,0.4361056540183612,0.49594347195086375,0.04336774183645181,0.14062235701985115,0.3774455575656471
Insula_L,0.49932036521828016,0.36670329640134525,0.5607146948369267,0.513333087373436,0.6388282825819381,0.6871615475042699,0.3195380078925014,0.1975142464274411,0.2343301533744787,0.21515488199900232,0.1253350338188431,0.3676653500997722,0.6134866381754506,0.5715970260789526,0.24866148436852262,0.5610322394769633,0.7508540071628519,0.42711265067399795,0.20894573656349413,0.6370413531652112,0.4999522319141226,0.4023759739301918,1.0,0.4858526098484246,0.018019624096720914,0.7937896548804496,0.6038377566847161,-0.04280466374639905,0.5102633231875074,0.238910397722446,-0.17815683331034016,0.4435571544323559,-0.05589053654550826,0.7475756798449502,0.7656918051115611,0.805345934525634,0.44469162642828913,-0.013898070741457477,0.3621168903215928,0.6976180924603603,0.7775768554739572,0.8079340633643358,0.5900734119044675,0.6377170093601704,0.4637469718844927,0.6693442916114097,-0.05375248225580631,0.25473533862996894,0.7590098009509582,-0.028907250064493226,0.4295410670219078,0.30376383600058127,0.7090061894456591,0.00812762679376383,0.15231128270803243,0.6425801593458988,0.19382229383821958,0.5930449625962174,0.5367000509473143,0.4483158548392961,0.312076158610682,0.5130203980454001,0.27439532219803636,0.7097168388111789,0.4791624038319794,0.37544234527294323,0.6469562622350327,0.6106287709927717,0.3999608435934613,0.5759251906054442,0.7085970732620005,0.7561419817991019,0.14128850241952043,0.49077775872540935,0.5703413166341321
Postcentral_L,0.3798702719555063,0.4846865977282914,0.40833685109963574,0.5690429259240541,0.06321370231857522,0.7186570176200634,0.480210530262583,-0.0157203483758796,0.18360507185708694,0.4246180510693357,0.20113789554748862,0.4286013231847398,0.46898306109572385,0.8417482349809626,0.24908109304606674,0.1965028405488648,0.7311291993653211,0.251810801561442,0.23883231400538044,0.6241804377935476,0.29714947030931577,0.29267766345066526,0.4858526098484246,1.0,0.05038321257860443,0.634051321234678,0.2959563598368138,0.5098306114996973,0.8674025297923821,0.591811059602582,0.06616378031471216,0.5915742131829362,0.10839780815645701,0.6202753198774907,0.6582496920930199,0.619748130137379,0.0595502301033865,0.07043941544958185,0.01468662414052784,0.29225202801969036,0.7179451692934468,0.6504753196334113,0.30903962588575284,0.6601481857183084,0.6803355900132695,0.5533126202700728,0.3108706711968707,0.19393090635127644,0.6974120795053436,0.44940442529775493,0.6546054285528699,0.04570165103757329,0.7674046560266401,0.4182723224312909,0.06726365632167605,0.2352202988046373,0.06923889514810562,0.5280812393104687,0.3361880979321884,0.8011962973406713,0.4145166042658566,0.7274699021234463,-0.02954546926150299,0.5636807855228052,0.3976042433458438,0.1448851944554578,0.42300087942303777,0.6920058227739466,0.5763645237255972,0.043629885039943,0.4554528744755928,0.5953236216465732,0.26187783935663095,0.3667128716558925,0.668053566546374
Vermis_7,-0.02624998966149029,0.1002362122769001,-0.0027805245102327167,-0.039480999873866066,-0.01288950832294426,0.07204220176153851,0.05508574036453189,-0.011162064227970066,-0.06442051353005368,0.020867797690477547,-0.08188219228552902,-0.02567763511242248,0.13822510005357572,-0.00530558424138552,0.07306549806589534,-0.014496607023751865,0.03669461130040952,0.0010117804166692797,0.09660708646882481,0.03684203917496563,-0.144866484717365,0.023519212592400862,0.018019624096720914,0.05038321257860443,1.0,0.055527606429039485,-0.0697164985213357,-0.0015069889591631735,0.05461527668289238,0.02992595324923094,0.0827721083714661,0.10446320369994022,-0.0834095870000554,0.01570415712981747,0.05709278181411324,-0.004076297821176345,-0.05886953884508521,-0.02957365801025754,-0.02284359809832804,-0.05104586886352263,0.07820430939574737,0.06628810466434616,-0.003080571521089402,0.03858660661301457,0.06286347313791463,0.055297936414918564,0.03365570037167629,-0.09406832370627964,0.01363516655585112,0.027419363641320894,0.05786861768980452,-0.04680608099696013,0.08482719892653282,0.06540768437405552,0.02796155321862211,0.03865647644460302,-0.13520768163169927,0.028255444123672778,0.07747555116978667,0.056888313718979296,-0.11679544222720545,0.0007924928961146095,-0.03831825594986638,0.005756522360187271,-0.120186696952103,-0.1039111160302044,0.05488919920503925,-0.011829034348573863,0.0844810971502655,-0.03843052044380968,0.0607210788889879,0.06172116187436273,0.039807836931078706,0.01495401124945906,-0.02959101401436226
Hippocampus_R,0.5609916031724903,0.4828865105800372,0.36070553136526984,0.5854086344247877,0.38062807693702433,0.7386751620444018,0.3802334007057661,0.14570407813942005,0.36049656750617476,0.2631800429651348,0.17900956713202304,0.4864125454351119,0.7303057780499238,0.6878979436447767,0.36005929812582904,0.6548532653405251,0.7911603221234838,0.5055331752295623,0.319817247309307,0.7101875864648969,0.5129210757695624,0.40869827903885536,0.7937896548804496,0.634051321234678,0.055527606429039485,1.0,0.6747104356545628,0.06196024510410712,0.6790820366679554,0.3679345487569067,-0.11421894653077658,0.6381968511370096,-0.09371400380253525,0.8491372750957207,0.8566715985755557,0.8813437627381686,0.2913668389056379,0.031042456163644594,0.39205496244797855,0.6701680949145886,0.8634574712085603,0.8895613148077673,0.5512601068093556,0.691347333395058,0.5496724372755234,0.6703086379660061,-0.06301600292559832,0.24619164465542026,0.8214785838771969,0.053434098354016045,0.6555819515826911,0.23366546145817332,0.8435496519897023,0.08376182063365745,0.02062986567447199,0.6920025953930231,0.1828835038578918,0.6661239085620749,0.5658807443419104,0.5870664697969162,0.23216575842526246,0.6244246266460599,0.38728347823072085,0.7580647863985455,0.557186297890142,0.26993173327732267,0.6649580165783272,0.6983912759638035,0.5731061563526785,0.49919438034574415,0.7995614549979099,0.8327558222962362,0.1717207659195412,0.6174736775084897,0.536899095603441
Cerebellum_10_R,0.48605773479411923,0.3580421221465112,0.1294180810754383,0.564909129922284,0.22787792902903425,0.43007609290860604,0.25978772811413414,0.28637389596818136,0.47979818417540465,0.06398523972849944,0.05277658164410636,0.4759927255125587,0.3393736959492819,0.37283928635209146,0.11061744932078131,0.5948227545647118,0.4806547145543681,0.4090778422221238,0.16130489399204054,0.32197211258950215,0.43960618432558257,0.22371391722470554,0.6038377566847161,0.2959563598368138,-0.0697164985213357,0.6747104356545628,1.0,-0.20213962534092372,0.3381816264730279,0.22206389571595261,-0.022906180289851783,0.43721669508346594,-0.06443879974165591,0.6345944547276418,0.5319524191117956,0.7256447071920518,0.20803274522880108,0.09937342789306881,0.4013293082171369,0.5273383585553508,0.5686938608892145,0.5945341190273646,0.5120208086096135,0.5893406616996792,0.45456919078257574,0.4922482742386558,-0.2654289661176264,0.15972468393487152,0.6068853613165355,-0.1454571860289672,0.5364040518277706,0.36946941004500056,0.5955471539313847,-0.20847441337025266,0.09142277152397468,0.48825161896355523,0.2524003645900427,0.6188687945578074,0.36106294285951024,0.27232592400912997,0.26973472858076775,0.4880044489059262,0.37147342151029306,0.6406617612366684,0.4814896357442943,0.2928183133702177,0.4075585209946665,0.5862700935765788,0.35611691690530595,0.498726097307495,0.5947269313088297,0.6167888303456726,0.2501084606874138,0.4010349337238057,0.35943172674792256
Parietal_Sup_L,0.06508158223262571,0.06810633381956085,0.16442484173020927,0.22088793852012614,-0.1725254208218285,0.05566750851587332,0.06408293682813299,-0.015321796176956939,0.08394377846589164,0.40433542261089167,0.18137516591938088,0.07937509672269283,0.06871956624784555,0.45518238680303347,0.11435159085830668,-0.16335888416188948,0.09879551398853954,-0.20252333302070422,0.05753132135896443,0.24534942576902152,-0.07911764270457633,0.02667737961902905,-0.04280466374639905,0.5098306114996973,-0.0015069889591631735,0.06196024510410712,-0.20213962534092372,1.0,0.5785163082429531,0.5403385056376417,0.20878488421338118,0.07376669454060931,0.34868594340642556,-0.016538996320738655,0.06511899428833873,-0.04121412078181644,-0.055782771822552146,0.09745283541008966,-0.3901877945015393,-0.033076807193546366,0.06415689025895366,0.04818965336239434,-0.29225884958090675,0.07197691635784326,0.2847476585904462,-0.040775189886306684,0.3806087199270035,0.03777197028453816,0.08327796851722112,0.7555470096208903,0.061162691559781074,-0.1232473723825873,0.0607972799653057,0.33030928511139984,-0.05357045504789334,-0.102194519752533,-0.031602837215693,0.22204964861585064,-0.026408570341685856,0.5639935344267221,0.09258168255285584,0.21910824603993553,-0.30897036546987133,-0.0363615682274851,0.10448472423536345,-0.009849421145100333,-0.10238131788300725,0.2157465280672422,0.01468879657487162,-0.23275600685600586,-0.059944632391766374,-0.09108879266927801,0.10144992355174115,-0.02994072582487727,0.24205434884563617
Precuneus_L,0.3168174134799777,0.5442146046162893,0.40550690554020047,0.720800305143976,0.023970851709133115,0.7157648657155133,0.5258682375576746,0.10226724756528859,0.23460791540563986,0.43118707128528866,0.28827796069089606,0.3652219699509998,0.5679979479380599,0.8638335458536182,0.26741629506473774,0.1726843994269822,0.6997858941336123,0.2843151804993428,0.34600120807273244,0.6246817050508596,0.28674051105663384,0.39563051047318537,0.5102633231875074,0.8674025297923821,0.05461527668289238,0.6790820366679554,0.3381816264730279,0.5785163082429531,1.0,0.7649587934832563,0.10391117139062564,0.6281783439477667,0.06462277924012483,0.5656844394430811,0.6393179768619556,0.6595022332033804,0.09958663605374027,0.13667792662197012,0.056785387661455786,0.3212709518585114,0.7204533013859324,0.6508170424431429,0.2983333477536114,0.6437738470160761,0.6832775947186742,0.5848474336338093,0.32375339495454253,0.10504686300063429,0.6506044506734185,0.5994038943598983,0.6489583449999855,0.1701281226997286,0.7144311811152769,0.395864903289033,0.006405534421383121,0.37576686207573995,0.03218442840571575,0.6903517244177131,0.33361160662302825,0.8694562648429766,0.3297947064066531,0.7752053387094013,-0.012156655398541417,0.5736534075332863,0.47210165057510556,0.12114041985524995,0.4751940117309893,0.7217785287393935,0.5745702065359811,0.110110745962095,0.5627751557044351,0.5638476183259113,0.19765923700084675,0.4417268349248465,0.6884311053950831
