,SupraMarginal_R,Paracentral_Lobule_R,Cerebellum_10_L,Cerebellum_Crus2_R,Red_N_R,Thal_MDl_L,Thal_LGN_R,Rolandic_Oper_R,SN_pc_R,Frontal_Inf_Tri_R,Cerebellum_8_L,N_Acc_L,Thal_AV_R,Temporal_Sup_L,Vermis_8,SN_pr_R,Cuneus_L,Rectus_R,Thal_PuA_R,Cerebellum_9_R,Thal_PuM_L,Putamen_L,Temporal_Pole_Sup_R,Thal_LP_R,Hippocampus_L,ACC_pre_L,Vermis_3,Occipital_Sup_R,Precentral_R,VTA_R,Vermis_7,Cerebellum_3_R,Supp_Motor_Area_R,Frontal_Mid_2_R,OFCmed_R,Cerebellum_6_L,Vermis_10,OFCpost_R,Occipital_Mid_L,Thal_VL_L,Cerebellum_Crus1_R,Cerebellum_3_L,Cerebellum_8_R,ACC_sup_R,Heschl_R,Temporal_Mid_L,Red_N_L,Temporal_Pole_Mid_R,Olfactory_R,Occipital_Inf_R,Fusiform_R,Cingulate_Post_R,OFCmed_L,Frontal_Mid_2_L,Cerebellum_10_R,Cerebellum_7b_R,OFClat_L,Frontal_Med_Orb_L,Lingual_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Frontal_Med_Orb_R,Putamen_R,ACC_sub_L,Insula_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_L,Cingulate_Post_L,Precentral_L,SN_pr_L,Occipital_Mid_R,Insula_L,Precuneus_R,OFCant_L,Hippocampus_R,Amygdala_R,Lingual_L,SupraMarginal_L,Cuneus_R,Temporal_Sup_R
Cerebellum_8_L,0.30714913370385855,0.3989362667815032,0.0013603822815321126,0.2554867259764908,0.1890952991049978,0.1789558759225002,0.039454129225405137,0.4401456738396514,0.29312720876638687,0.3114284406918629,1.0,-0.0587233613205288,0.02950553443049103,0.34922421300590606,0.04267279559810083,0.2186308815635646,0.5820335252697442,0.0004041035726124405,0.07896625622750146,0.3517810628368372,0.1858581445872625,0.1438203761914022,0.20775529325151904,0.07840403227958628,0.26429909122808304,0.2519429619690934,0.46073380186003865,0.21257611292961454,0.3712742844185364,0.31408813534909485,-0.11679544222720545,0.33273582079038566,0.49194914325886135,0.323271677334218,-0.020724893961169416,0.2632997718676527,0.19440911514701145,0.24479519247067405,0.02551167344503065,0.3219342809520774,0.21659182508296507,0.35981184326335963,0.5496178894630802,0.22155826332989328,0.3426869651986468,0.36298081492560724,0.19820854394050372,0.18901057020009737,0.05701215953111617,0.10192973043889526,0.5638837040333023,0.1441645905954467,0.19400474055255357,0.28580079036922346,0.26973472858076775,0.3640085700613532,0.05871409629699283,0.12360431842721444,0.5409563878393459,0.5031238900446717,0.3595070659469631,0.039828909328487955,0.35097109957689737,0.14921302639568965,0.35982258825669394,0.1308202034763588,0.30131110129792005,0.25936229796532645,0.4051574897309632,0.21341603958347755,-0.009795154111695067,0.312076158610682,0.4149924181951314,0.03338630875347718,0.23216575842526246,-0.1069600594238999,0.46339253744027653,0.4646099588389676,0.4154917900455834,0.377472893407935
N_Acc_L,-0.17105496353599492,0.11899090549525894,0.3556752323526614,-0.13115295300663643,0.3161940755362809,0.1799235966437137,0.28065592115885063,0.3335567580035774,0.210618771729776,0.39789763773809356,-0.0587233613205288,1.0,0.5310091429481699,0.3609327714830823,-0.04558841272013611,0.2695197527002053,-0.09833217465471253,0.39301299784482974,0.25373880252964887,-0.09304038026657863,0.3885499786101443,0.49542478745135393,-0.10176716785299642,0.002912438268811054,0.48128718454318775,0.5861900479141485,0.10946888200220514,-0.0689371042079768,0.04493065709614727,0.23226856049932545,-0.06399715391373183,0.29181533824563094,0.2824582902767913,0.3763895437597823,0.23691748092011433,-0.07510153675353284,0.09637006233492115,0.3857934303631758,-0.0326299142324426,0.218072964767533,-0.11215095329700397,0.415838000390899,-0.05035672953578104,0.48914271613565125,0.29642178879101005,0.09129972572001677,0.1538629244401466,-0.31179467520989385,0.5554725732340976,0.033608331920823166,0.1050787852209002,0.3080167539329014,0.02911813247579423,0.5100194920269885,0.4245479526809065,-0.27513421374634295,0.7079002598519308,0.05778131768884473,-0.0762290233089132,0.10800269462262109,0.34178796254025795,0.2916726911689617,0.41638173544172785,-0.3231158904930578,0.46893210371811733,0.6776169895961109,0.48400647721840045,0.24634018089371962,0.19878862475852527,-0.20392525983226553,-0.06686166319982395,0.6352416621600813,-0.02031511754828338,-0.08142690784877346,0.4415784301239633,0.639316669940464,-0.011616992956832673,-0.1135714206243109,-0.24836968379489258,0.1600351751236737
Thal_AV_R,-0.10403010693821557,0.11817145698180792,0.3636285864133708,-0.15319875868116825,0.27500159475125174,0.27485827059149737,0.21433130767158298,0.3922558927656352,0.15297406043783046,0.3064446796470052,0.02950553443049103,0.5310091429481699,1.0,0.3695655404781478,-0.08312801306602217,0.25253102482120493,0.055294862411572256,0.2265118014899361,0.36449014865060725,0.05260411127768446,0.4461044754046656,0.44537814742955356,0.030769317082662864,-0.10398456300464336,0.36702556825584737,0.5728885204078857,0.1597244597085265,-0.11048519589181124,-0.07001869006987192,0.1413003525909124,-0.02284359809832804,0.3008674174665095,0.287448077952638,0.37820555132811395,0.18591516729795737,0.01145001829600569,0.1295338136149546,0.21929755432050724,-0.09170761536904903,0.3154829270204382,-0.049633977967487204,0.44998421930684124,0.05173088257037406,0.4508796536391732,0.3821880635565692,0.0514375602476819,0.2255343798399627,-0.3029821543712882,0.3903081522036861,0.0944916239792358,0.12197434877396678,0.3172134381871359,0.008078476824392647,0.47297684529882156,0.4013293082171369,-0.33347543613421804,0.3747958790869197,0.18618701662795342,0.040034149598020576,0.23925214324144178,0.3140745994337232,0.23136930862552138,0.4195106638967936,-0.4650647995935109,0.46468580422874256,0.477164339578859,0.4512940644625142,0.2786528144841524,0.08788572549993179,-0.36187461220494477,-0.021455580389204004,0.3621168903215928,0.010142605355237899,-0.14191455016053475,0.39205496244797855,0.4482850536505288,0.11757154988047037,-0.0918362937833203,-0.0689409656612569,0.25965845032240686
Temporal_Sup_L,0.299782543216591,0.6715730114179278,0.4059694788254688,0.0055186472537393175,0.42003378422244747,0.6055715419822976,0.6800793898158921,0.7398294047083788,0.40278707397587016,0.7063410675480811,0.34922421300590606,0.3609327714830823,0.3695655404781478,1.0,0.19917580669485999,0.586682940147869,0.5427654245340124,0.21075536961789582,0.5895428504586979,0.4583297175383122,0.7665309188629162,0.6777238879385147,-0.011631735314090202,0.2562016130838654,0.8125182312049927,0.5487929356516568,0.7723885723714903,-0.03418111612007512,0.5845071675411013,0.4773711392323053,0.03669461130040952,0.8387997526838953,0.8301539434740649,0.8648820372650161,0.07147537393534434,0.4011820027779323,0.22793378474160536,0.5131944975481576,-0.006343243846241198,0.8085431870912235,-0.031006159085507516,0.8193093125244933,0.5304808371363028,0.6480796887153696,0.8458298118237678,0.6864874479099893,0.4842004132745795,-0.21550701838594177,0.3134350478721272,0.13243319351576735,0.6438703447213647,0.6256115284258511,0.22349984431899617,0.8012096707770431,0.4806547145543681,-0.169282922923441,0.4148777497083271,0.018871353574258995,0.6442649067521137,0.7070268521445138,0.837304790976702,0.13987072041958534,0.7106438896519572,-0.17189610755146642,0.771676640790051,0.5730221320682061,0.878342946072797,0.6938046004147148,0.7145968355190868,0.23985158421242977,-0.05872325972191985,0.7508540071628519,0.6661955392873411,-0.12180139174734987,0.7911603221234838,0.3361895112806231,0.6520733777490197,0.5962527815334537,0.4943185828930115,0.5114213749030244
Vermis_8,0.2213402353727197,0.19627315049697258,0.02494867503352481,0.08280314277095335,0.037273105533598465,0.19109817792669911,0.23636954514451977,0.15913853679908824,0.02231943020830948,0.19518838332326433,0.04267279559810083,-0.04558841272013611,-0.08312801306602217,0.19917580669485999,1.0,0.034983520044799744,0.17454557380509447,0.0027450716325107334,0.08687316886732635,0.030881891855829936,0.15535276651200214,0.16832253608934739,0.013572694953359115,0.09924957709585497,0.18021467760655868,0.003380640698676581,0.17886957399064776,0.08523082276593698,0.2669773974574375,0.05206637631911445,-0.08188219228552902,0.19490980268244806,0.2071092258586995,0.17356199410985138,-0.09472481047747273,0.1942195861836276,0.031852139378784436,0.11571906802483402,0.0688221017835808,0.23059305118956575,0.06003268735496716,0.13413762935660037,0.22847461822955514,0.0699150337609075,0.15334581481986434,0.14753629829009718,0.1193591238034068,-0.04105296382044797,0.04823122219445027,0.13890671015976283,0.2141017138641459,0.15276023122634858,-0.026551921051680416,0.12029270198657195,0.05277658164410636,-0.1459192339350552,-0.022368960945262868,-0.1707827749741598,0.22323709707770242,0.17059766675937038,0.20462080341404515,0.07966357987870483,0.1355410215516858,-0.0014543506727345275,0.12795276700351055,0.013076103836681958,0.18688005530412952,0.16509401866800782,0.22486593197412552,0.09969459802797213,-0.023486434120405103,0.1253350338188431,0.2659661984994848,-0.17053317091019649,0.17900956713202304,-0.10080291558437683,0.1375488491273932,0.19566709239257532,0.28413622191245796,0.1767305447922934
SN_pr_R,0.2827880274430047,0.47349320396613886,0.5148936351219108,0.01863066633231614,0.3601524192043318,0.15311816629422528,0.5700462391082435,0.3924679903827913,0.3922602605907322,0.49668888414211226,0.2186308815635646,0.2695197527002053,0.25253102482120493,0.586682940147869,0.034983520044799744,1.0,0.2744301531265029,0.15629334274300824,0.3713970347703812,0.45334734600655974,0.6273916372659376,0.5341047829189457,-0.28137152067707966,0.39079541460198597,0.6818650291300422,0.5062256840198589,0.5795839033179411,-0.1054806508036917,0.5845531122837646,0.41982977218299283,0.06604091931708952,0.6184104946125162,0.7091066691926344,0.6357248960700643,0.08540261735927293,0.5585461531971441,0.4772012754966028,0.3921495370040676,-0.06211709291861058,0.5719768301511355,-0.051299639478703696,0.6961072089180449,0.5243601111689592,0.5257068375740808,0.5568050251040249,0.5716894113947525,0.4497722225114396,-0.17838311732281686,0.3564952929669531,0.2702339278328795,0.5423380109588153,0.445234964695197,0.19667902163078246,0.49475897315149725,0.4852424849344841,-0.018991150372760588,0.29810282467078975,0.11324946219466894,0.45377136896252407,0.5568563031510475,0.768309987544011,0.06076062889693985,0.6935551118818006,0.024935106958547594,0.6238537452827849,0.41530155428994797,0.6127149802417098,0.4948158577060728,0.589128245175265,0.3874976828416511,-0.15069593552554214,0.627474810960908,0.4875802932544614,0.05460073946958573,0.7086330730158084,0.4544330500444015,0.4424243687857709,0.2720935861483925,0.30130303729050395,0.33575203665015096
Cuneus_L,0.35348706626528587,0.424786633651257,0.12557564360291681,0.1482861688737036,0.2438723407779348,0.5047427573176406,0.27084873328754233,0.6588723526737049,0.18687158247259392,0.5476613142644942,0.5820335252697442,-0.09833217465471253,0.055294862411572256,0.5427654245340124,0.17454557380509447,0.2744301531265029,1.0,-0.04821863300671473,0.30265073457859487,0.5013170644063367,0.3737611824994163,0.2837698052769245,0.20605771097662928,-0.011418036728482198,0.40945980382124875,0.2207397724460137,0.6304062712696101,-0.05986214933250314,0.5182343244555973,0.4073623688543892,0.05508574036453189,0.5233445142444967,0.5782109812627734,0.48869449678778665,-0.11239113675861474,0.26832058842298806,0.23148663790374388,0.172451201939102,0.027025679391747857,0.5566731961632858,0.2679011393858545,0.47079328492666284,0.6022227371397555,0.28167583769938837,0.5464647129410543,0.37814691365636477,0.24250249440565297,0.02761581023810023,-0.11628598977569278,0.12103454091823933,0.6133661788184567,0.293026437348006,0.05809889762163754,0.4079223293731536,0.25978772811413414,0.08634748230939428,-0.003435678555531749,0.03545751457347573,0.679903856112594,0.5192180286164181,0.47076708241767873,0.0025543209702111524,0.4400467279642688,0.0019847021488308696,0.4488391928567688,0.11026206239320305,0.4899830183038209,0.4312210793165464,0.5385490174464767,0.1553933980816483,-0.038489624834878625,0.3195380078925014,0.5511426645589984,-0.050517726157071015,0.3802334007057661,-0.11119238545170367,0.5745232220493597,0.4875563131565334,0.6743017074168635,0.39837193578624935
Rectus_R,0.05945409122164232,0.19266183823385705,0.1784404186718303,-0.07075165178659298,0.2991582355882366,0.24793743294781792,0.0871297252043933,0.21380742921289922,0.2931578934463628,0.23078322653602582,0.0004041035726124405,0.39301299784482974,0.2265118014899361,0.21075536961789582,0.0027450716325107334,0.15629334274300824,-0.04821863300671473,1.0,0.22914500248485128,0.04691388335365724,0.2657186674458895,0.16974224848866803,0.012222430332601512,0.0070768654498877285,0.36149091009874096,0.2926690588805161,0.13161410341052038,0.06815220897775681,-0.036654161166401626,0.06802809485498486,-0.1039111160302044,0.2174157576242408,0.12923129870160746,0.24813544829719822,0.08108223405958714,-0.013902988028300898,-0.15139249197786395,0.23706715415997318,0.007147743648564324,0.16329608014586144,-0.09188210253048056,0.24408867306642734,0.12037530021620468,0.333113876358183,0.11687157941263882,0.06011077419948842,0.015329543668556116,-0.08964551651032648,0.10291710138468263,0.02578230968853665,0.020301779240276232,0.3015058317343804,0.05253672314592431,0.34897708373538,0.2928183133702177,-0.010115620246725174,0.2965884548460363,-0.12107732668319819,0.010227690740092214,0.16969296718051363,0.17907853663997375,0.15380782079565686,0.202743944520923,-0.291225225141135,0.27918700250014,0.23105474241186402,0.2912418823333117,0.26437981153986023,0.06045764246362872,-0.15301191934324554,0.016250695676900434,0.37544234527294323,0.15131186629965596,-0.07105885171494439,0.26993173327732267,0.3827964244235856,0.10813942365785008,0.08189982988978209,-0.12917630708642983,0.19197578207080915
Thal_PuA_R,0.37477902363302734,0.552688827330318,0.45993101259488184,-0.10665724933644517,0.2450185547357827,0.5571975637764405,0.4948606913984462,0.4592567325186696,0.20113553399222442,0.32472434688487867,0.07896625622750146,0.25373880252964887,0.36449014865060725,0.5895428504586979,0.08687316886732635,0.3713970347703812,0.30265073457859487,0.22914500248485128,1.0,0.29700265293936656,0.7101923081325344,0.461837529102342,-0.15705580648840756,0.18781754697143127,0.7267992436817088,0.37575740200497826,0.6582000924865751,-0.20915780584336993,0.1810399515773222,0.2818247425313329,0.10446320369994022,0.6463780792001637,0.47554188304373823,0.6078770383349542,0.11239959900553911,0.3377029086325842,0.12538096451908132,0.26939988780578566,0.039762012515830426,0.6075590035381773,-0.019292947001528678,0.6087781743224846,0.3340151188532814,0.6590171508908262,0.6510961508502064,0.44591069521295823,0.29160893701227075,-0.3328181616837136,0.156520447169852,-0.07171537097006017,0.3536427702817261,0.6777889158489425,0.14240498894369763,0.5424602158886754,0.43721669508346594,-0.11704083910212673,0.15853846303191158,-0.07562230314991528,0.46124094423061,0.6144735497369347,0.5486359900939426,0.10934407585336797,0.45168876746503667,-0.26868753492962794,0.5009725208792831,0.2248138526816668,0.6061164555130578,0.6235080572508327,0.25082852902068,0.06190322673280056,0.0816212117529029,0.4435571544323559,0.5931459909105568,-0.16897268052434944,0.6381968511370096,0.39213712701044584,0.6476696596941687,0.31528514946394964,0.33898727130791173,0.5034622731856156
Cerebellum_9_R,0.4202741787064887,0.41213535522528566,0.18116603369900525,0.07821410717488578,0.18621731174317735,0.2847545371450713,0.2753265199647545,0.43671970717779773,0.28254966357681693,0.42678205216016113,0.3517810628368372,-0.09304038026657863,0.05260411127768446,0.4583297175383122,0.030881891855829936,0.45334734600655974,0.5013170644063367,0.04691388335365724,0.29700265293936656,1.0,0.4070466064808764,0.2699824588854469,0.11107370503148228,0.20448814192316978,0.4232816586525406,0.16895832245769374,0.5526702797372959,0.08592535249775965,0.45047150654231694,0.248133536654566,0.06107493390664005,0.5058910974323683,0.5395109693671465,0.49077607896788555,-0.18599176592052655,0.42720675226799226,0.4207844634515547,0.19319977542384342,0.000811574047855254,0.5092067407108862,0.2133579778484381,0.5023855779916274,0.5868638026248942,0.3578921563674274,0.39601301404558387,0.5292850773724107,0.29193279918079945,0.16311877525913876,-0.010855656662737374,0.20680255332136696,0.5359017602010899,0.35721008093578127,0.2111666596822904,0.41014570447426224,0.28788877411104324,0.11320708212534718,-0.11265811087052034,0.09843566810919242,0.5985595772537629,0.5785079692096227,0.5156073669801426,-0.010022591495232219,0.4875238423828928,0.0132940022548156,0.4847382477792941,0.06885077391865985,0.3796251955193614,0.4720047682669794,0.4169223157760058,0.2419060210468491,0.042161385390495604,0.3542733839916977,0.5371154707797484,0.026645108980268943,0.40673746765280944,0.0027161690670482407,0.5209912826276301,0.40349035020283597,0.4183784223690614,0.4234140154610696
Thal_PuM_L,0.2672225969066341,0.5906976841802251,0.5011045598745385,-0.14541177653435647,0.3337278629313368,0.6083455489948443,0.6275717265493549,0.6613349152302704,0.40614226613603066,0.6470813491578885,0.1858581445872625,0.3885499786101443,0.4461044754046656,0.7665309188629162,0.15535276651200214,0.6273916372659376,0.3737611824994163,0.2657186674458895,0.7101923081325344,0.4070466064808764,1.0,0.5699748280265046,-0.1529840730999576,0.18546098688412016,0.8215341457613831,0.5779815649844152,0.6963572396540039,-0.1143876013816616,0.484227062854643,0.32275809829671426,0.09852451640908014,0.7398936405234979,0.7327224815649265,0.8210911190900391,0.055432607346689394,0.3373192829077442,0.2533163441061932,0.45542652918368387,-0.04680032958488083,0.8091989223750211,-0.1199504161038609,0.8090032604431592,0.5019388477856199,0.7092888905623439,0.7496042685274346,0.5258035384476027,0.2790590916572663,-0.24924320002492506,0.20102672854545378,0.11432355993801036,0.4795387573427298,0.7598330379372601,0.17251526285559438,0.754190890166567,0.5598895513268967,-0.1366752462156178,0.3048401435520171,0.11495265611806492,0.5142898533932003,0.6372936067563686,0.7934686258070204,0.18848428635074782,0.7135414840295687,-0.30926838657782096,0.751569468489853,0.4304314388644788,0.809265760826428,0.7659681509497314,0.567723207762517,0.10056100441603366,-0.03352642047914965,0.6702225192186099,0.5766296736925747,-0.016773592104972777,0.7831940823676259,0.48524275814021556,0.5827919782598391,0.3196399760459614,0.32655251495959087,0.49257407934236924
Putamen_L,0.20318457124821468,0.4594939776790721,0.43915501327253803,0.07501244067859944,0.45009122154365694,0.3968932833088704,0.7191622470069091,0.5707842830870923,0.36034701841260836,0.5957358498123778,0.1438203761914022,0.49542478745135393,0.44537814742955356,0.6777238879385147,0.16832253608934739,0.5341047829189457,0.2837698052769245,0.16974224848866803,0.461837529102342,0.2699824588854469,0.5699748280265046,1.0,-0.012672315317489144,0.3423436050124367,0.714517598932997,0.47397060049937734,0.4748262019907493,-0.09690664723539476,0.39120105920804166,0.5749806049111965,0.05910054704227068,0.5833446113219963,0.6777692753974258,0.6446542939038964,0.05937501049882488,0.3504208666835984,0.26122860430222183,0.28389688626227916,0.0035814003544473606,0.5335853841691137,0.10996253202264204,0.7397070187491476,0.36241691651471886,0.5757195429279873,0.6125545921505299,0.41336108631424395,0.6073243553191973,-0.1439323148686894,0.5483048330923773,0.20457519942931343,0.5445805951954645,0.4543216628086233,0.06960964460335994,0.685033389072795,0.5792922719208674,-0.3386517437405841,0.45526432734007244,-0.23938383545986122,0.42839638165982735,0.5320781326596569,0.6706641714244481,0.009750556343720795,0.7313433756832818,-0.07391138205612065,0.6800783321491859,0.5603298052378932,0.7003419858709746,0.49602925174112905,0.5415901787820707,0.17455108362134159,-0.03805669040857956,0.7397811204826762,0.41000335697428136,-0.1601455113033886,0.7708553637944326,0.4847900872557672,0.4534952876005065,0.2360922298011424,0.30051126529279376,0.5105734573128358
Temporal_Pole_Sup_R,-0.0262616838632484,-0.10587166669767353,-0.3137179070122517,0.15664976410311515,0.02964491853095903,0.1766259257543143,-0.19406053145619617,0.19884295341574226,0.1452173186323196,0.11257147995756944,0.20775529325151904,-0.10176716785299642,0.030769317082662864,-0.011631735314090202,0.013572694953359115,-0.28137152067707966,0.20605771097662928,0.012222430332601512,-0.15705580648840756,0.11107370503148228,-0.1529840730999576,-0.012672315317489144,1.0,-0.2294295434969098,-0.14542422897718799,-0.07208674791513242,-0.04221342711866444,0.1934374852120596,-0.12166396037518629,0.029730187436213872,-0.04025478384361446,-0.060959210653518676,-0.0514890756615419,-0.04530788629440546,-0.13917375163555465,-0.20324543332024095,-0.06278099685073592,-0.037608117154605845,-0.010112806119583456,-0.031859983658460364,0.17742871481162703,-0.055712052322865004,0.06635309003977219,-0.07942164050679723,-0.062440558799270296,-0.10396059193938187,-0.08237555848567515,0.3505953247322073,-0.12346499028130177,0.09941005164744002,0.07470313131443587,-0.051370925658694395,-0.0528429241323366,0.08033913561924923,0.04630351918299714,-0.05448210143210846,-0.10599575208706406,0.0007381212544685621,0.1510750339261314,0.01495502116070562,-0.1742815795134112,0.029358164721417106,0.04621818507175629,-0.1138307739282634,0.09518002299596917,-0.05146772058696656,-0.06915267796505227,0.018714567545268714,-0.04228510245870959,-0.2349399727614544,0.12305578392556946,-0.02023997317245655,-0.029785994339424204,-0.1222525165727722,-0.129589405004717,-0.25855375071590986,0.07235181979795732,0.06926501255128566,0.0356180646085322,0.116080272661961
Thal_LP_R,0.2972981163587345,0.25112015344288763,0.038804841560796624,-0.05561988718992162,-0.0904162849700713,-0.05293518932992416,0.3757382100171743,-0.03912578590417472,0.13585428396974764,0.12640900330399238,0.07840403227958628,0.002912438268811054,-0.10398456300464336,0.2562016130838654,0.09924957709585497,0.39079541460198597,-0.011418036728482198,0.0070768654498877285,0.18781754697143127,0.20448814192316978,0.18546098688412016,0.3423436050124367,-0.2294295434969098,1.0,0.28394877328384915,0.11805316439041183,0.2842600984754387,0.016173853693316982,0.2881341022763788,0.04746185639504794,0.12270073488958128,0.2752268593610393,0.33956793272439706,0.2626679288377319,0.03647628262902899,0.5640096083258306,0.30429288517878483,0.08746897261127308,0.08595184199574861,0.1981673971467659,0.021950385012145024,0.215084598812499,0.18480115005136785,0.22232360371720827,0.18444254958631442,0.4820692984308334,0.31318453206484376,0.10860879058912297,0.2687642847133813,0.1549480293518099,0.3494110151834642,0.12044252557319872,0.04982118770142507,0.1857586269139891,0.21964063614222434,-0.16581627364688356,0.05579483333096866,-0.15132407111959348,0.27298109511721874,0.3474540258006107,0.3809251726496172,-0.23419437504506,0.3261600686509318,0.18640791738296195,0.2766381293222653,0.0685437963344591,0.1207293182896595,0.10919157023121014,0.21570829650647153,0.3612766149749368,0.01628619713133748,0.2806287658417405,0.3309442577236607,0.09688626916961393,0.36554758153948297,0.12822791817090243,0.3042051510959436,0.11381558901774305,0.15301653444998678,0.21382671909065545
Hippocampus_L,0.37074623179868116,0.7021558691648938,0.6107719309516523,-0.049011753434922194,0.5164092308543918,0.5659721882211682,0.6862623795934945,0.7036070225008615,0.5046476994128741,0.7056289166809347,0.26429909122808304,0.48128718454318775,0.36702556825584737,0.8125182312049927,0.18021467760655868,0.6818650291300422,0.40945980382124875,0.36149091009874096,0.7267992436817088,0.4232816586525406,0.8215341457613831,0.714517598932997,-0.14542422897718799,0.28394877328384915,1.0,0.5566124196356609,0.809364835800272,-0.11183864901814443,0.5238563446038256,0.5558589598629875,0.03349805408297003,0.8591631161856113,0.8211923084004595,0.8599674511038208,0.07085850082430989,0.4183526576030911,0.2333525383235219,0.3976484792479497,-0.054050569964593294,0.7281590295077406,-0.017240614350320174,0.8922304719864596,0.5501709718609842,0.788226586398263,0.7785217626911818,0.5778046553070667,0.516440385782645,-0.23270902055287926,0.36432652279545913,0.1308412995774429,0.6601651805423396,0.7156617654397788,0.21990144686803004,0.8258965766713997,0.6974938184197442,-0.07765091446384766,0.3829468264228497,-0.10506070350176885,0.6199525448715295,0.7389206215243163,0.8420125041267045,0.087843431661191,0.7363863945741359,-0.15479071226004903,0.7614131643680883,0.4376657488383245,0.8613592339400667,0.7445464656086781,0.6517935679364881,0.25446276915041693,-0.06381804193494686,0.8088850642478663,0.6723200817707804,-0.11977503546064183,0.9336686169200488,0.6191640870104289,0.7050869793927123,0.4027379580441794,0.36801019691760356,0.5942978121253704
ACC_pre_L,-0.007613481923754728,0.2818585258065924,0.43029946611601166,-0.05388643894145336,0.2319278301942161,0.23031594228894875,0.3038392431335734,0.43359814592421986,0.28208612332402344,0.42627975881274927,0.2519429619690934,0.5861900479141485,0.5728885204078857,0.5487929356516568,0.003380640698676581,0.5062256840198589,0.2207397724460137,0.2926690588805161,0.37575740200497826,0.16895832245769374,0.5779815649844152,0.47397060049937734,-0.07208674791513242,0.11805316439041183,0.5566124196356609,1.0,0.4048935564549592,-0.006813529816578058,0.24051130145842023,0.2078895677729955,-0.07356640143231408,0.49557222262234196,0.5671920191282989,0.5537310528532021,0.20711529216831553,0.3212093824651123,0.3352326764659556,0.3777341024396646,-0.047173003061049254,0.48431680381221914,-0.030311943879864887,0.5903378299752434,0.3551754517068968,0.5698379452627909,0.46582383684179457,0.3470672516034744,0.26295495081107434,-0.23801138117924764,0.4687059707935806,0.1357745411101561,0.3715244911637781,0.42851017444484957,0.0802165282434787,0.5590289992075851,0.4931428512744953,-0.1253601809082223,0.43086527751916,0.37122197644237603,0.2721670828085619,0.44162595243301933,0.6245264326516746,0.3085007144971364,0.7072942732172086,-0.2317814190559968,0.6479445675940566,0.5952364425364528,0.5794906956929479,0.3886935184554699,0.35679470017450404,-0.24691645701765913,-0.09993154648133604,0.5582468256414275,0.24158317811992477,-0.16128348266540252,0.5473505586391579,0.4390775788306744,0.27117471534242477,0.017683448661591133,0.1605967404809346,0.2711441966366588
Vermis_3,0.5444205174491539,0.7986911612488758,0.4239584621259033,0.0851238097282249,0.4025218290228573,0.5283304307546531,0.5429333233620491,0.6973114746874461,0.4321607066817329,0.6083628437619379,0.46073380186003865,0.10946888200220514,0.1597244597085265,0.7723885723714903,0.17886957399064776,0.5795839033179411,0.6304062712696101,0.13161410341052038,0.6582000924865751,0.5526702797372959,0.6963572396540039,0.4748262019907493,-0.04221342711866444,0.2842600984754387,0.809364835800272,0.4048935564549592,1.0,-0.08389268798844912,0.6412547492038101,0.4745390059373124,0.06622740109569722,0.8716813641197345,0.8289568606107074,0.8075562821145383,0.018228372689433614,0.5374682688106283,0.3080855076058447,0.3301629000519388,-0.07014477571150127,0.703324209477157,0.152267561010039,0.8046087344650694,0.6483547718751795,0.6688905343878614,0.7845350895898355,0.678228632025629,0.48429931764219053,-0.08610783394651515,0.11495400631150629,0.1424252926285288,0.8238729308169674,0.6376047345761727,0.2555949138529077,0.6840785430269555,0.5287429695294397,0.1565511067968877,0.10305120747168893,0.04215818636979405,0.847233991828291,0.8858280374252382,0.8196264089137922,0.037156806697835436,0.6041946313730164,0.023043566828909193,0.6689695183019897,0.22195254822598923,0.7122056232448339,0.7323639285338626,0.6852771286019682,0.32570416671402136,-0.058278968137943164,0.6216620263092346,0.8277230308096151,-0.04458086834368175,0.7549227166925034,0.26774711086235303,0.8784459810726913,0.6062441996749267,0.620814049494924,0.6540613003874475
