,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pc_R,1.0,0.40836501618008325,0.14002912980382562,0.4827375069443166,0.020652279844534677,0.3863286576342437,0.2493188285439886,0.1953873221394564,0.4750089528299197,0.12307878716071166,0.21618974192180426,-0.0089295229211562,0.15251493604481048,0.13786715351416087,0.2923389427530697
Thal_MDl_L,0.40836501618008325,1.0,0.2285881772784101,0.5585198345910597,0.11616850353096352,0.5930545345665874,0.10153686329960676,-0.020269563732347815,0.1949999648188966,0.23485302915451323,0.6072477793898914,0.38714064153954,0.04017874000369622,0.27543615026425367,0.2727034901969551
OFCpost_R,0.14002912980382562,0.2285881772784101,1.0,0.13786574589053965,0.6277513259774375,0.5086943694219384,-0.002899647726456662,-0.5287097230003402,-0.16578870373124707,-0.46366818348673206,0.6147368383549014,0.6102142571645046,0.15923277630450405,-0.35704803929230283,0.5259935395351187
Temporal_Sup_R,0.4827375069443166,0.5585198345910597,0.13786574589053965,1.0,0.11842934762998768,0.6783328670334466,0.19069697878778852,0.08157968577850518,0.4539413952711062,0.11338018439368426,0.3553292017033429,0.26869645498358397,0.19769953444625146,0.1909732946950334,0.16069996719960256
OFClat_L,0.020652279844534677,0.11616850353096352,0.6277513259774375,0.11842934762998768,1.0,0.33264538029022733,-0.10136008414218398,-0.823670258405967,-0.36835201652045413,-0.6375644850833279,0.5001434078654324,0.7843386396611303,0.5466774269491342,-0.5524052142157383,-0.0038954559531633546
Heschl_R,0.3863286576342437,0.5930545345665874,0.5086943694219384,0.6783328670334466,0.33264538029022733,1.0,-0.06439940579219905,-0.2131000208639939,0.15888520809291753,0.05119544475807042,0.7348514158651273,0.5932594069826104,0.05596626584092355,0.14161482774946282,0.4191439971886671
Cuneus_L,0.2493188285439886,0.10153686329960676,-0.002899647726456662,0.19069697878778852,-0.10136008414218398,-0.06439940579219905,1.0,0.06575563147130249,-0.1430255169940375,-0.2601342160178645,-0.03554373620387037,-0.1266435988131834,0.4780055827164462,-0.1912358040209653,-0.2793305791973505
Occipital_Inf_R,0.1953873221394564,-0.020269563732347815,-0.5287097230003402,0.08157968577850518,-0.823670258405967,-0.2131000208639939,0.06575563147130249,1.0,0.6764572792457013,0.7868389022423338,-0.3491678503029724,-0.742196841144335,-0.5191823308595375,0.7337523924384753,0.25593047227301186
Temporal_Inf_R,0.4750089528299197,0.1949999648188966,-0.16578870373124707,0.4539413952711062,-0.36835201652045413,0.15888520809291753,-0.1430255169940375,0.6764572792457013,1.0,0.5948255474784283,-0.12956879805314403,-0.34961359426385774,-0.26023755037491775,0.6119710581641652,0.5030644409239781
Vermis_8,0.12307878716071166,0.23485302915451323,-0.46366818348673206,0.11338018439368426,-0.6375644850833279,0.05119544475807042,-0.2601342160178645,0.7868389022423338,0.5948255474784283,1.0,-0.027730731756573073,-0.4163697722874104,-0.6636705879404999,0.8893263319687754,0.3661374388529022
Thal_AV_L,0.21618974192180426,0.6072477793898914,0.6147368383549014,0.3553292017033429,0.5001434078654324,0.7348514158651273,-0.03554373620387037,-0.3491678503029724,-0.12956879805314403,-0.027730731756573073,1.0,0.75116891222966,0.10451573693514889,0.08921920145427334,0.3321953925975128
Thal_LGN_R,-0.0089295229211562,0.38714064153954,0.6102142571645046,0.26869645498358397,0.7843386396611303,0.5932594069826104,-0.1266435988131834,-0.742196841144335,-0.34961359426385774,-0.4163697722874104,0.75116891222966,1.0,0.38424902681728107,-0.26859372423734024,0.036024964302980175
Paracentral_Lobule_R,0.15251493604481048,0.04017874000369622,0.15923277630450405,0.19769953444625146,0.5466774269491342,0.05596626584092355,0.4780055827164462,-0.5191823308595375,-0.26023755037491775,-0.6636705879404999,0.10451573693514889,0.38424902681728107,1.0,-0.5733782519117374,-0.4792250762661014
Vermis_9,0.13786715351416087,0.27543615026425367,-0.35704803929230283,0.1909732946950334,-0.5524052142157383,0.14161482774946282,-0.1912358040209653,0.7337523924384753,0.6119710581641652,0.8893263319687754,0.08921920145427334,-0.26859372423734024,-0.5733782519117374,1.0,0.40125202649021435
Amygdala_R,0.2923389427530697,0.2727034901969551,0.5259935395351187,0.16069996719960256,-0.0038954559531633546,0.4191439971886671,-0.2793305791973505,0.25593047227301186,0.5030644409239781,0.3661374388529022,0.3321953925975128,0.036024964302980175,-0.4792250762661014,0.40125202649021435,1.0
