,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
SN_pc_R,1.0,0.40836501618008325,0.14002912980382562,0.4827375069443166,0.020652279844534677,0.3863286576342437,0.2493188285439886,0.1953873221394564,0.4750089528299197,0.12307878716071166,0.21618974192180426,-0.0089295229211562,0.15251493604481048,0.13786715351416087,0.2923389427530697,-0.014294795009953511,-0.0970035222487793,0.34076359241195814,0.27460196380444196,0.41136536884221114
Thal_MDl_L,0.40836501618008325,1.0,0.2285881772784101,0.5585198345910597,0.11616850353096352,0.5930545345665874,0.10153686329960676,-0.020269563732347815,0.1949999648188966,0.23485302915451323,0.6072477793898914,0.38714064153954,0.04017874000369622,0.27543615026425367,0.2727034901969551,0.6120813932736201,0.24148231422884048,0.4062982050474406,0.13774152327470385,0.20112094176416337
OFCpost_R,0.14002912980382562,0.2285881772784101,1.0,0.13786574589053965,0.6277513259774375,0.5086943694219384,-0.002899647726456662,-0.5287097230003402,-0.16578870373124707,-0.46366818348673206,0.6147368383549014,0.6102142571645046,0.15923277630450405,-0.35704803929230283,0.5259935395351187,0.21129442867435616,0.5616193767819629,0.3078659746788454,0.20507894670132953,0.5815259395259121
Temporal_Sup_R,0.4827375069443166,0.5585198345910597,0.13786574589053965,1.0,0.11842934762998768,0.6783328670334466,0.19069697878778852,0.08157968577850518,0.4539413952711062,0.11338018439368426,0.3553292017033429,0.26869645498358397,0.19769953444625146,0.1909732946950334,0.16069996719960256,0.26629379144744875,0.10192050912091441,0.3997927086167487,0.4569590130480109,0.3300028973121934
OFClat_L,0.020652279844534677,0.11616850353096352,0.6277513259774375,0.11842934762998768,1.0,0.33264538029022733,-0.10136008414218398,-0.823670258405967,-0.36835201652045413,-0.6375644850833279,0.5001434078654324,0.7843386396611303,0.5466774269491342,-0.5524052142157383,-0.0038954559531633546,0.2553657916121385,0.6437767174072988,0.26523038977456936,0.4115805979580278,0.6748814262863688
Heschl_R,0.3863286576342437,0.5930545345665874,0.5086943694219384,0.6783328670334466,0.33264538029022733,1.0,-0.06439940579219905,-0.2131000208639939,0.15888520809291753,0.05119544475807042,0.7348514158651273,0.5932594069826104,0.05596626584092355,0.14161482774946282,0.4191439971886671,0.582913532039869,0.39757026660898903,0.5718760172979653,0.24932536728749832,0.3785132811656566
Cuneus_L,0.2493188285439886,0.10153686329960676,-0.002899647726456662,0.19069697878778852,-0.10136008414218398,-0.06439940579219905,1.0,0.06575563147130249,-0.1430255169940375,-0.2601342160178645,-0.03554373620387037,-0.1266435988131834,0.4780055827164462,-0.1912358040209653,-0.2793305791973505,0.05076741822358891,-0.13155583242703064,0.016152118511471636,0.4763390308049782,0.021068665819238528
Occipital_Inf_R,0.1953873221394564,-0.020269563732347815,-0.5287097230003402,0.08157968577850518,-0.823670258405967,-0.2131000208639939,0.06575563147130249,1.0,0.6764572792457013,0.7868389022423338,-0.3491678503029724,-0.742196841144335,-0.5191823308595375,0.7337523924384753,0.25593047227301186,-0.21702432545950137,-0.5437130508732195,-0.03479467263011594,-0.28344723413037354,-0.3755214990539586
Temporal_Inf_R,0.4750089528299197,0.1949999648188966,-0.16578870373124707,0.4539413952711062,-0.36835201652045413,0.15888520809291753,-0.1430255169940375,0.6764572792457013,1.0,0.5948255474784283,-0.12956879805314403,-0.34961359426385774,-0.26023755037491775,0.6119710581641652,0.5030644409239781,-0.24254346927127085,-0.2520689502510185,0.20766319584687748,0.029888147816043334,0.21115373702348764
Vermis_8,0.12307878716071166,0.23485302915451323,-0.46366818348673206,0.11338018439368426,-0.6375644850833279,0.05119544475807042,-0.2601342160178645,0.7868389022423338,0.5948255474784283,1.0,-0.027730731756573073,-0.4163697722874104,-0.6636705879404999,0.8893263319687754,0.3661374388529022,0.14245524699710335,-0.24088129115539314,0.21089538109046327,-0.4787755966329365,-0.420494497553494
Thal_AV_L,0.21618974192180426,0.6072477793898914,0.6147368383549014,0.3553292017033429,0.5001434078654324,0.7348514158651273,-0.03554373620387037,-0.3491678503029724,-0.12956879805314403,-0.027730731756573073,1.0,0.75116891222966,0.10451573693514889,0.08921920145427334,0.3321953925975128,0.7431941777079899,0.6794311483787866,0.5939074664093386,0.21063464780973407,0.38814669095167037
Thal_LGN_R,-0.0089295229211562,0.38714064153954,0.6102142571645046,0.26869645498358397,0.7843386396611303,0.5932594069826104,-0.1266435988131834,-0.742196841144335,-0.34961359426385774,-0.4163697722874104,0.75116891222966,1.0,0.38424902681728107,-0.26859372423734024,0.036024964302980175,0.5716616149582668,0.7782016344862976,0.45813086717510426,0.3675653552305025,0.5351032459652743
Paracentral_Lobule_R,0.15251493604481048,0.04017874000369622,0.15923277630450405,0.19769953444625146,0.5466774269491342,0.05596626584092355,0.4780055827164462,-0.5191823308595375,-0.26023755037491775,-0.6636705879404999,0.10451573693514889,0.38424902681728107,1.0,-0.5733782519117374,-0.4792250762661014,0.11997401585356131,0.24195562700625114,0.023426471699149798,0.826610755239003,0.5082994539868213
Vermis_9,0.13786715351416087,0.27543615026425367,-0.35704803929230283,0.1909732946950334,-0.5524052142157383,0.14161482774946282,-0.1912358040209653,0.7337523924384753,0.6119710581641652,0.8893263319687754,0.08921920145427334,-0.26859372423734024,-0.5733782519117374,1.0,0.40125202649021435,0.1943044443858593,-0.14749017854634847,0.3067442971315177,-0.35193413412093244,-0.239038477371417
Amygdala_R,0.2923389427530697,0.2727034901969551,0.5259935395351187,0.16069996719960256,-0.0038954559531633546,0.4191439971886671,-0.2793305791973505,0.25593047227301186,0.5030644409239781,0.3661374388529022,0.3321953925975128,0.036024964302980175,-0.4792250762661014,0.40125202649021435,1.0,0.07379517844798872,0.1561255985684582,0.3674870743897031,-0.2941993419691056,0.2594753659706957
Temporal_Sup_L,-0.014294795009953511,0.6120813932736201,0.21129442867435616,0.26629379144744875,0.2553657916121385,0.582913532039869,0.05076741822358891,-0.21702432545950137,-0.24254346927127085,0.14245524699710335,0.7431941777079899,0.5716616149582668,0.11997401585356131,0.1943044443858593,0.07379517844798872,1.0,0.4584659108071978,0.5231645234187211,0.06923854891061654,0.018367267940222892
Thal_Re_L,-0.0970035222487793,0.24148231422884048,0.5616193767819629,0.10192050912091441,0.6437767174072988,0.39757026660898903,-0.13155583242703064,-0.5437130508732195,-0.2520689502510185,-0.24088129115539314,0.6794311483787866,0.7782016344862976,0.24195562700625114,-0.14749017854634847,0.1561255985684582,0.4584659108071978,1.0,0.548811965053886,0.22629089123926216,0.3815074763098118
Red_N_L,0.34076359241195814,0.4062982050474406,0.3078659746788454,0.3997927086167487,0.26523038977456936,0.5718760172979653,0.016152118511471636,-0.03479467263011594,0.20766319584687748,0.21089538109046327,0.5939074664093386,0.45813086717510426,0.023426471699149798,0.3067442971315177,0.3674870743897031,0.5231645234187211,0.548811965053886,1.0,0.11340643202581357,0.282068330548188
Precentral_L,0.27460196380444196,0.13774152327470385,0.20507894670132953,0.4569590130480109,0.4115805979580278,0.24932536728749832,0.4763390308049782,-0.28344723413037354,0.029888147816043334,-0.4787755966329365,0.21063464780973407,0.3675653552305025,0.826610755239003,-0.35193413412093244,-0.2941993419691056,0.06923854891061654,0.22629089123926216,0.11340643202581357,1.0,0.5648646899052723
Frontal_Inf_Orb_2_R,0.41136536884221114,0.20112094176416337,0.5815259395259121,0.3300028973121934,0.6748814262863688,0.3785132811656566,0.021068665819238528,-0.3755214990539586,0.21115373702348764,-0.420494497553494,0.38814669095167037,0.5351032459652743,0.5082994539868213,-0.239038477371417,0.2594753659706957,0.018367267940222892,0.3815074763098118,0.282068330548188,0.5648646899052723,1.0
