,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_pre_R,Olfactory_L,Thal_MGN_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_L,Hippocampus_L,Thal_MDm_L,Thal_MGN_R,Cuneus_R,Thal_PuL_R,OFCmed_R,Vermis_10,ACC_sub_R,ACC_sup_R,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_L,Red_N_L,Raphe_M,ACC_pre_L,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDm_R,Pallidum_R,Thal_PuM_L,N_Acc_L,Cerebellum_8_R,Rolandic_Oper_L,Precuneus_R,OFCant_L,OFClat_R,Thal_PuM_R,Angular_R,Cerebellum_3_R,OFCpost_L,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Thal_MDl_R,Temporal_Pole_Mid_L,ACC_sub_L,Olfactory_R,Cerebellum_6_L,Cerebellum_7b_L
Insula_L,0.10472347248565826,0.5857060416262582,0.337278052821762,0.2999676640802222,0.33223631395229,0.5076538125767948,0.13689740149413102,-0.27179082264884674,-0.2984529468908374,0.5049276256830146,-0.019698383310391313,0.6470551490434454,0.4835240251199299,0.04023588463294886,0.010602414561810295,0.15330338578194777,0.7908221280981707,0.7349576385170087,0.3472724044731218,-0.0395276458288043,0.26939311012155037,0.061580699883670244,1.0,0.04223445351949936,-0.09549800749261027,0.40198028529030827,0.39039697941154017,-0.040279027088821424,0.26211450265614883,0.4615831990427692,0.04626636360364869,0.5358341830898148,0.12944686396888538,0.544997450782051,0.4710621664637412,0.43943262261289023,-0.22014252717055013,-0.12652469523197282,0.30713534062859393,0.13370288762108834,0.10810838493301857,0.6562304400502119,0.5836018117868248,0.4116428631147089,0.5974118616965336,0.3163440427053748,0.28526321264693716,0.6090479819941994,0.31783007650508344,0.46530311852393436,0.461164792781105,0.6316286668308949,0.41903659622470174,-0.12827664199077748,-0.01810949597036111,-0.3046655100267114,-0.0980762463249496,0.20715540553866704,0.38848657785852864,-0.1428447518503436,0.14096639350807263,0.46185162041360256,0.43373377247979134,0.2687038555699844,0.30241095361073184,0.36619667807797995,0.5281482946668373,0.46675582189841974,0.45469730926758006,0.12246812108684692,0.5946304653008294,0.2258976028225091,0.480768278411936,0.6789587865296501,0.3298362752775566,0.31108144490066286,-0.014716672864599135,0.1816789605223681,0.030332592205614847,0.386651651246579,0.6306150121305011,0.27609486593725124,0.3523849470927638,0.2731831482275619,0.3291472971547169,0.27704822437275994,0.4203924060345409,-0.2496775039768444,0.6913035240009067,0.22897401592725183,0.03696287725660055,0.16460588142088695,0.23191593689351236,0.24093544542843062,0.3497681460398282,0.1984164400732925,0.35955181454801094,0.25804737995871035,0.4402734759225127,-0.17541311799248765,0.3593062007153835,0.4094875554752164,0.12412496533443997,0.4564218150235839,0.47376302198530706,0.29612130683772764,0.4869428564506894,-0.030182455610388858,0.4303159471402964,0.1054483075234969,0.45979930493948423,0.360967964987651,-0.19961136174550861,-0.07019851400745247,0.5010419832111939,0.22736276418454215,0.4828556436211111,0.4696101188859762,-0.14393218714541048,0.5997618486680008,0.28717059126253597,0.2611568164344793,-0.17268237476293977,0.5188528931836949,0.24075457939439063,0.2663370802167733,0.5639264105591361,0.3034758325371573,0.4378037539255441,0.2081166175901765,-0.04666376750277624,0.2410686559355113,0.3584595275071368,0.049113070965812335,0.22089417362672287
Postcentral_L,0.19531203268706865,0.09141952500207975,0.3165270225203741,0.3565644703330746,0.49634939741355677,0.22064281986357723,0.5104086476664814,-0.39115492319492673,-0.14018416661583905,0.040795066071952865,-0.597630074203228,0.27104569500901304,0.42296694611862334,0.821295051706055,-0.4470767747974093,-0.2901758017484354,0.10251585409426446,0.3613214642443508,0.291335792475306,0.9388450569338328,-0.28732763252394716,0.578131933728478,0.04223445351949936,1.0,-0.5675416656621143,0.48681844163149324,0.5494665451654032,0.8230801918349979,0.8068471907842931,0.3960759704756589,-0.3096262308866379,0.3927252150081139,0.579232141782361,0.419681370534357,0.600487461282813,-0.1695622559516012,-0.517123353108394,0.28047067243949414,0.4302179278540784,0.6649286054032877,0.7482197045718229,0.2513476866357665,-0.3624880164131736,0.22396323943096458,0.5131667182083433,0.5621689124306024,0.31169124615193283,0.33792290202614317,0.5746717743385432,0.24147241876954076,0.2852006528883293,0.48418613470689037,0.21372649666375546,0.1724151209847644,0.3948368874209306,-0.20713636771910982,-0.3732317108532538,0.44816115973595966,0.46947982265010374,-0.4453250292988605,-0.09917063573052232,0.3310220200936388,0.38423486272191704,-0.15807717534848417,0.12234561393347122,0.27110761768074576,-0.1572072930533933,0.3300428084062031,0.2349996653000908,-0.05417203921129344,0.5761933130090108,0.23146818135116395,0.2509289139382712,-0.11312179641118174,0.21679590601103718,0.4268546709689688,0.4245495697546105,0.6727043268845957,-0.5895061750991442,-0.17879334502809519,0.17088695276481755,0.3965766639459624,0.30221014309161875,0.5078456690530885,0.38573214268820327,0.20993173013970554,0.47485767119721506,-0.25300113264089197,0.3280529848676416,0.1012564089603342,0.08733840088135794,0.6688565193662347,0.5998748214189048,0.08406393532381116,0.6527779480730468,0.6697496227338329,0.38193449561534226,0.5063271937650543,-0.2587067018640143,-0.15711531106870208,0.5024838914577627,0.4292353659123466,0.7135204606197473,0.4331847833655637,0.09396076506894573,0.5188709741676707,0.48119905576298355,-0.2813558832304278,0.09826710724723675,-0.11056666854993835,0.2972283393929884,0.2129609941501792,-0.5065298205157797,-0.5052979744562814,0.11067749574215,0.4292569550194694,0.02572975950685258,0.27374801505267443,-0.4575411147390897,0.4407747769921078,0.848298316545762,0.3836413249199988,0.3962868103557541,0.05239937224189778,0.6820815396638799,0.5214413081330302,0.43099958590858983,0.4639008377159207,0.4550295630089549,0.5615891653708371,-0.40464205604175085,0.0813276531779005,0.23445260159311662,-0.4245798254286993,-0.04381393773524815
Vermis_7,0.07661078650404769,0.06772587550132894,-0.5358852819451203,-0.0001288702496592766,-0.7835431019038563,-0.13073010834628765,-0.1097680044707506,0.907518706410784,0.525028284451175,-0.0697889022306503,0.931764926625544,-0.18211814763948875,-0.6067911151028944,-0.6967956002300829,0.8506456643698961,0.2882793485868424,0.006916546433374419,-0.07287739696386034,-0.4078627326546194,-0.4917679456505075,0.4921750098277563,-0.5228681876705666,-0.09549800749261027,-0.5675416656621143,1.0,-0.4501398336008327,-0.4992064649408106,-0.794413365771295,-0.7561602721287783,-0.09550680120191037,0.8747002328002789,-0.01979636729585692,-0.2517785682802624,-0.4691233018696521,-0.25101339240722914,0.3541443380209058,0.9599925917510228,-0.015593603640064327,-0.7111799741139807,-0.4131624169314792,-0.32992161416573107,-0.18158673410232357,0.3084941705550648,0.16210716465953146,-0.16318938673802824,-0.3136357966610561,-0.45974616001488483,-0.1508248918575969,-0.4812100859901202,0.2166699743009204,-0.10625178815010607,-0.2858937401843411,-0.3703228117363059,0.10098204467774038,-0.38734024432744496,0.5128096522460617,0.8950657377995184,0.03715919379086939,-0.23242481066965806,0.9253414679609989,0.734252612067749,-0.5390820748064334,-0.0415139436441159,0.32573846342885826,-0.4401968147646898,0.29983199281395706,0.5739318978772768,-0.4203529707784859,-0.5179913661601574,0.15699633951524206,-0.39725205084611975,-0.32652918198286046,-0.005537680704431988,0.2820678017861658,-0.36772947472654305,-0.1316391891136441,-0.44550470676599835,-0.6906263069657883,0.9488557274190201,0.2163304094114841,0.03678844896814806,-0.01614732198984264,-0.5782773607976205,0.04463355707658835,-0.055444908446727205,-0.5643762789398725,-0.059757009778539275,0.6073110511579497,-0.07018078994046026,0.5622729525635085,0.5234521637579389,-0.4872666625245079,-0.5214631590835217,0.25521790692148133,-0.15005056165579186,-0.7735359607709069,-0.71454528603589,-0.5308298549414009,0.416178413975189,0.6122520388199346,0.000577709705066757,0.009361248863052169,-0.22736553196836828,-0.24962902417922175,0.13525020406344665,0.08894646098739667,-0.13549819427395585,0.6634815872059728,0.07318238262446929,0.2898244785912778,-0.4654653227530257,-0.21414989587019048,0.9176363796536543,0.9822730361545423,0.21770439829737098,-0.38169614118927314,0.32466926714010497,-0.37693859175426114,0.9657740625782024,0.030663403332974473,-0.6701683489568689,-0.4249049129372957,-0.3648661122442402,0.21232248455459807,-0.4952877824854441,-0.04823616804869029,-0.6630068890115657,-0.1773763939557748,0.17272342544500008,-0.42113222418566143,0.7281927116117233,-0.22159329711142806,-0.5643500692096421,0.8994236917967928,0.3944918335179042
Hippocampus_R,0.29480069341697124,0.5334118789840149,0.5934766602721493,0.6431946084817236,0.6658804649140576,0.733471267444776,-0.06107896555532439,-0.46783694604752296,0.12472811710181886,0.5746766174584546,-0.2304029567288009,0.699102106170495,0.8255108667921569,0.3760945079055455,-0.09373998308977098,0.25853237405111484,0.4430366488404456,0.7112225976105316,0.664379433299232,0.5185190746338263,0.3128036896932102,0.6744093602323843,0.40198028529030827,0.48681844163149324,-0.4501398336008327,1.0,0.7820592821360147,0.34882494229257344,0.43917632558628583,0.14283599015339565,-0.264028897848054,0.6568565364389648,-0.06118302844898488,0.8481963025799565,0.5346984445488564,0.01645883165377705,-0.3450175786908892,0.04577750469956601,0.6897269094320787,0.5743128500061288,0.5224784416778901,0.7729664345640901,0.17247371319286467,0.5873062978480309,0.5370516208999305,0.2476109702177499,0.7842448944115654,0.6933827563255599,0.010252550123449247,0.08490081211686021,0.8100344361915071,0.6143756892736174,0.7116265194072987,0.15165589923438702,0.17716382108941467,-0.21245901952696122,-0.11459656826888914,0.2177084110736712,-0.016568002870468113,-0.39869679838935623,-0.2270580465814433,0.6343472463673339,0.4283893032068431,0.2562527065914653,0.48552538486162283,0.47165638886067224,0.22651209006755474,0.4706026047250167,0.664610448699839,0.20785324249101467,0.6230251567194495,0.5261535355688642,0.4924496022642434,0.10595963975187626,0.7541268181552752,0.6453312206321693,0.6929981989685975,0.21232926202307317,-0.3460689989532347,0.5430337460567105,0.7304776809779436,0.3855525036448332,0.7388815721690852,0.15377124841932782,0.37663966571703156,0.5319379484330558,0.24530266483800847,-0.16430843342065216,0.7444502996168385,-0.03737708551709545,-0.3948040976082164,0.41496030104146836,0.9385104245113121,0.3486636046155362,0.5204023917403742,0.19476354128895695,0.6098929900185999,0.9251643273729808,-0.18720326503878637,-0.27406340180698985,0.407785769686404,0.6143871694966357,0.34147011451315973,0.8196673882426373,0.6325918086090329,0.3778198332684633,0.6377354557401328,-0.4732681067606004,0.5896692762900816,0.357317974009278,0.3918645274236206,0.8211233158510558,-0.4862982677008492,-0.4399265815596993,0.441432833122422,0.09118184801856513,0.5326239762123945,0.6501939343595515,-0.3865649191546039,0.6483816965856278,0.4571742026854419,0.3433065173611831,0.22834684879036457,0.579113492317553,0.26662373902512587,0.5525976593065823,0.5430521089454714,0.6771572874632663,0.3528823164144708,0.41001754817162406,-0.38765360506128127,0.5403611634896651,0.7320615122505962,-0.13662897868084764,-0.29342041774404615
Cerebellum_10_R,0.30867967892489584,0.44602749777199063,0.4560235649127817,0.48474429300468,0.6246112530426463,0.59223581150561,0.13667108626645733,-0.4997229630673654,-0.06931660202807818,0.45979750545917214,-0.34221004408149197,0.6036604541855672,0.7508183037080922,0.5007328809914194,-0.1933401324605355,-0.007002404849372484,0.4148360434815286,0.5889794793700466,0.5319390754874863,0.5748786100281273,0.07015202025877494,0.6676279524887552,0.39039697941154017,0.5494665451654032,-0.4992064649408106,0.7820592821360147,1.0,0.45249957913783223,0.5840868013766298,0.2597322147037818,-0.2592236927529744,0.5404350797819155,0.14810458214908348,0.7586075438475998,0.6248022974641034,-0.05071150579823738,-0.45103009619314405,0.09936313693743304,0.6248273441034584,0.5962516893254981,0.5565612476810161,0.6628697184072342,0.1079495380238141,0.566057436096317,0.5425844644944119,0.3717710987908004,0.6549496179976112,0.661174571154502,0.24888205068953814,0.18882802376412386,0.6975279020036343,0.5718713989279434,0.5970408965766212,0.12927467994382158,0.2622940662704428,-0.31554704413591167,-0.24780112227147064,0.3825042855979486,0.17952114153704882,-0.41864521639098856,-0.165175572767052,0.6202498493461667,0.4121405152670467,0.10470911384004315,0.3568352017515585,0.36782122953569946,0.20829326626453654,0.4174324950989404,0.5743617887961701,0.02113079669287122,0.6143414547569552,0.37743332058200296,0.4612079410223677,0.16091624366643353,0.583532220103507,0.5849967671925235,0.5684987527103108,0.3747567016864437,-0.3823834652510451,0.3090354167800206,0.6011905180589265,0.43588662789108673,0.5587192491810675,0.23822844369091145,0.4224118032893725,0.390100709164312,0.43391056769752573,-0.26782804348432204,0.5842552465875723,0.027494124381753072,-0.23815945309968883,0.5030351233641555,0.7861666993534612,0.17833709017990063,0.6127281454501144,0.36077803819317256,0.5494682786308221,0.8022353387169455,-0.1179358678369434,-0.3091434884865807,0.41635106251622234,0.5608151436605164,0.4928200194303027,0.686077754101089,0.4678112988650602,0.38838521327459175,0.650727694590277,-0.32697016789228944,0.41445583018864135,0.2114446903760717,0.36562313162426996,0.6536432921081586,-0.49083745839685894,-0.4773161454854411,0.3916752350797404,0.2911338801316569,0.3922491696375273,0.5073533936609432,-0.4444359414988607,0.558478477027118,0.5671722885248368,0.3506752410480322,0.23385949594082137,0.3591356961891932,0.38517700906190455,0.6545300718561892,0.5257236621014257,0.5751539102105581,0.47483867263522167,0.5266478924594248,-0.31776281439114595,0.39957993518261364,0.5504677892118377,-0.2132761908361314,-0.08657089424305116
Parietal_Sup_L,0.12268634947420633,-0.05660161379701947,0.3107240563251552,0.14737715529015274,0.5569454957997242,-0.0068671779996343895,0.5439313014286411,-0.5725158671640136,-0.29200936062531635,-0.09287690386141959,-0.8104296842163271,0.03382356396176185,0.34830353815983456,0.8953484434633951,-0.6995255656907878,-0.4047004293436015,-0.09994313340771564,0.12815231825786724,0.21173797619864473,0.7858254936442546,-0.4837269351413148,0.5556720221389554,-0.040279027088821424,0.8230801918349979,-0.794413365771295,0.34882494229257344,0.45249957913783223,1.0,0.885062067497855,0.27101536509259433,-0.5798141162478029,0.1362353222077623,0.6500385867046177,0.32627047177130014,0.41740412024811335,-0.3294655534267767,-0.7437940178803725,0.3173392204103529,0.41473136635902424,0.596687623806955,0.5854890786774402,0.017036161540325993,-0.4954719700204261,-0.02700938312900271,0.245793028430917,0.6552482235826246,0.22678597838304343,0.11389926916508673,0.6553891695747069,0.13891661715180822,0.04544982958564726,0.3119949091960726,0.11512988258385108,0.06000513085605212,0.5030745608108688,-0.3597315794055863,-0.6489821974968799,0.3148495469728796,0.38649870364757194,-0.6270028441939764,-0.32743888960909034,0.39358530939815395,0.24095588693425846,-0.2454130974226841,0.1381169382625611,-0.0825668852134117,-0.4530994850784226,0.2475711526858236,0.21471555329919367,-0.2562212307150007,0.5091198533666236,0.19562084407347732,0.008536849865814282,-0.29576441302441464,0.07475130778634237,0.15243515825477616,0.404934151384345,0.788742661392473,-0.783315521162427,-0.33166449165296735,-0.050756530468434216,0.32958014544056835,0.22125640863347715,0.4166132597654547,0.29627238747711226,0.26757647628375464,0.2728876540873341,-0.4842012364335671,0.07810131139665706,-0.18318373537180824,-0.022092721095129966,0.5485519699211857,0.49657135981674755,-0.05409160116029245,0.4054060041183585,0.8812746607116659,0.45822584526799987,0.41752561018330897,-0.37321554947862046,-0.3524468476889522,0.28036171460081083,0.12810762570837023,0.585796828717765,0.20609323876537408,-0.14438043748730936,0.24162935371350613,0.23889364533119242,-0.4233918882303523,-0.06563075650964764,-0.2554181114886474,0.2860333729754549,0.033900971767570474,-0.7010612198291892,-0.7470663953486295,-0.04636051936872162,0.4750183605005208,-0.20069178604770724,0.1989388765791524,-0.7176693422968888,0.09231804045861514,0.8592864785842009,0.39462528984926,0.5138634191142506,-0.18051825784012082,0.7872495722713416,0.2723674250849755,0.5360391810237547,0.2695663777144172,0.12510721284859475,0.5373318716348559,-0.5046974388328821,-0.05360469484881749,0.22176547147905606,-0.6834842881933847,-0.1696051688500985
Precuneus_L,0.1004915008306141,0.1408291231251076,0.3509619727836874,0.2758947500314503,0.5994830619280221,0.22430737760147432,0.590824070564046,-0.6472723156712349,-0.4448164878315452,0.1210151896404859,-0.7403258733724627,0.2886358036625643,0.5395870589491807,0.8566046717235497,-0.6030212182804713,-0.42023226620301773,0.23503458971819208,0.31977503764660425,0.3389111066743395,0.7347429311231194,-0.4051611927513501,0.46385651850935955,0.26211450265614883,0.8068471907842931,-0.7561602721287783,0.43917632558628583,0.5840868013766298,0.885062067497855,1.0,0.5473150252511285,-0.46894232901289307,0.2797019226142865,0.6747034333732359,0.5381641835660108,0.6744096010477931,-0.12428135016228385,-0.7749086453641324,0.22502550797478038,0.5585628122236743,0.5810957770166132,0.5763745449261787,0.24623069592998356,-0.16969773363032492,0.17269252185485223,0.5264593470726685,0.7238643010781299,0.32222121680746135,0.3293219223021798,0.7883697601072756,0.25658229140244626,0.1901921826111166,0.485652661235589,0.2961824126216585,-0.04954154502084073,0.44785186746431255,-0.4803034008293211,-0.6338413771376024,0.40667625738629004,0.6220626976350472,-0.649043167519813,-0.25098871802002,0.5113028066510984,0.3625638183112486,-0.26735859326771094,0.1816465470092561,0.081972756087988,-0.17421375238425,0.3408043508528175,0.3441197025797047,-0.16871576439970545,0.646547932420323,0.22807213386879355,0.16016659074959397,0.04230068555239075,0.19587962094639214,0.39768106628657823,0.29881035995780725,0.8871912638964863,-0.6902686856861208,-0.2124128756598844,0.15945573491548898,0.37088207507546717,0.36855622955077,0.5332375845544559,0.41207610400932476,0.4012059211497308,0.49823858674630117,-0.48567652685211116,0.2600162801409024,-0.011991198998454045,0.006890484319463918,0.6527379906861566,0.5322327148213333,-0.08456968791400166,0.582278310893486,0.904157833087849,0.4903997097716672,0.4839132066500325,-0.22484021737135343,-0.43570903067704086,0.451888596143135,0.26121119511301083,0.6142416602895169,0.3582944144448015,0.012801748259809871,0.3545087976797532,0.5134655477475178,-0.3601931473630242,0.0746234908332745,-0.23642260836714865,0.3805246587161819,0.15934091362183345,-0.7029470514334756,-0.6976441305001909,0.1167057839955951,0.591080366054815,-0.055700394685889096,0.3441923181882945,-0.6971693141449521,0.3278485344538655,0.9240402307430381,0.42905808389878064,0.3115467146982659,-0.011720251745904438,0.8466551307081155,0.3871159206220455,0.5997100405241211,0.3288994675710531,0.3663968684691289,0.6308488224098735,-0.5281489801636914,0.06921618892454506,0.30547657593843747,-0.5950126280252204,0.023245490968226954
SupraMarginal_R,0.05655109414008708,0.21688297926383499,-0.06389880369716097,0.4193548219071717,0.09871893868859616,0.20185999690296108,0.526986349731849,-0.1275924436182817,-0.36412388514181415,0.08074841428495196,-0.17032874982534282,0.26916000047487004,0.2135569109013987,0.2798724328170505,-0.11149403185282837,-0.42380679129385335,0.3480423187673953,0.42257254777647,0.09032088418544416,0.30845899424106077,-0.1995936129003901,-0.0962951244650834,0.4615831990427692,0.3960759704756589,-0.09550680120191037,0.14283599015339565,0.2597322147037818,0.27101536509259433,0.5473150252511285,1.0,0.10855605396054956,0.42190482745015195,0.6311466145808469,0.35560293294768075,0.7098726232940444,0.19589317422062272,-0.22995950833316411,0.27208127105457464,0.24411044887837277,0.13351020334948271,0.22520777893774244,0.1817409961003091,0.16545279517741412,0.36766055816278403,0.7500436453422783,0.4949808302916975,0.007345172608844151,0.19281509393086646,0.7841790196737642,0.4592284861897874,0.08460791456894812,0.3099887458696887,0.02863223569698364,-0.11408524483511052,0.18471977842105253,-0.32344639808851394,-0.15556867981231237,0.5037077822877888,0.921856482817668,-0.17657830471887614,0.21305515258224525,0.13235434410908675,0.5110818682858537,-0.23044667321844525,-0.2207575445312065,0.5189375259464827,0.2997316340395069,0.02919171969641558,0.06382820523728562,-0.01157213948675206,0.5033427516044124,0.19351955043603136,0.20438798995733687,0.32451016022346957,-0.03479146924463326,0.35161253212682964,-0.2444168214371982,0.6280790945474152,-0.09419147254598038,-0.10887979459882327,0.25077716940562284,0.48657563665454534,0.042547461096126414,0.5296813376139287,0.5251752909899252,0.15977178102577635,0.5884157111457897,-0.023869414260103895,0.26716686465305434,0.3949600337415896,0.3300195548150907,0.59871653243529,0.13176542228330515,0.035507302108146184,0.5373249202645114,0.534623099774072,-0.11502551631753791,0.10268186811635104,0.06774364821874915,-0.10743302364664835,0.7575897827765404,0.20917842037172074,0.42860518411240683,0.28951422079216255,0.09915992638753977,0.6029873314454459,0.5281845402174564,0.17003183127333144,0.1404904658911335,-0.02874234687798416,0.07163815838490695,-0.009182640709004779,-0.1391561373788512,-0.06553677263414062,0.21240681395202377,0.5670561008582792,0.2028395571862686,0.21681368051942682,-0.06917642648179409,0.4641541428655185,0.49427940096980244,0.14404334291493667,-0.16567757235536137,0.1472066843761358,0.6988837992854612,0.33572917603018804,0.21590093077020386,0.2831139281466172,0.6490288425140437,0.5414116303516203,-0.163658348236308,0.026188508638861546,-0.04430186969298178,-0.08370817178805078,0.4896917354361555
Vermis_6,0.24423906675506976,0.24849894938808775,-0.3249353017283892,0.18681607594488195,-0.6479812172377596,0.050199520091533376,0.13299099537680317,0.809849396189126,0.5022563785680842,0.11880186611818101,0.7980121663235269,0.04338784281342442,-0.4367966962257565,-0.5126702595347489,0.7867429108873852,0.3380073508274663,0.13580105878389526,0.14427926560359858,-0.2610572655343057,-0.27458919620330585,0.4767532158199798,-0.3177805675497898,0.04626636360364869,-0.3096262308866379,0.8747002328002789,-0.264028897848054,-0.2592236927529744,-0.5798141162478029,-0.46894232901289307,0.10855605396054956,1.0,0.1326413526266488,-0.0377569636308806,-0.2590723986307491,0.016501399483362537,0.4540494989027988,0.824986312256644,0.01448595209419654,-0.6119329321217624,-0.14632317331017683,-0.06253887874121349,0.014079866107319792,0.27345653487824034,0.38156956666566244,0.07116187705272109,-0.06373735915558341,-0.2855129107067095,0.08900305684403624,-0.3043810985853036,0.37916796711220824,0.09564811857719957,0.0038863707661468665,-0.20688160715597248,0.14978551165067858,-0.31967279431521867,0.48226938669707514,0.8470181559505929,0.3118185779661989,-0.03747738651940505,0.8603114413949177,0.8432644375224971,-0.33888713251504454,0.1211388024316329,0.35602753997187314,-0.3317281452268073,0.5061191833237763,0.6761987251585452,-0.19089664920273053,-0.3299353536042691,0.1859576152004104,-0.07843589727952763,-0.2507508638144711,0.15322807306234335,0.3620736299016299,-0.20620563126433966,0.06618914450671559,-0.2668228851132348,-0.5006651989128563,0.8252571835338073,0.16776254957205114,0.1780863398249267,0.19984113778119147,-0.5064749807496879,0.3029963110969004,0.11839999260982498,-0.5093118052304152,0.2880687901898028,0.4890727267054749,0.12468287380677268,0.7076859001439166,0.6517597511899662,-0.24856579367705436,-0.33175861000486306,0.3090504677189674,0.08315334956596643,-0.5930174058349313,-0.545274005047244,-0.39390713763483604,0.48069429238112876,0.6442857524607589,0.17891334057316544,0.21768347362665938,0.024638934619708605,0.01654680023488751,0.27145467908621873,0.21794279092591862,0.19516586421349397,0.6800877587002907,0.22123093333661,0.3128337964454233,-0.22601797843965876,-0.0201564069789269,0.8023292631493069,0.9075369806182788,0.40745780094858924,-0.27161940490518605,0.40561599534757176,-0.2297812757969723,0.8752324927870696,0.2352179959013854,-0.4243291507580243,-0.1827699154176588,-0.27170167737025674,0.30387634756810716,-0.2734074275674491,0.2792729393257331,-0.45956897633746724,0.05945354487773642,0.4950431636060089,-0.21012910051180891,0.6232317005327461,-0.1527541780851504,-0.4282456995972282,0.8559944702654186,0.5547383599137641
Thal_PuL_L,0.2977865102509294,0.4588388207586686,0.18845031989901226,0.5765203179300603,0.31870423266773434,0.5694520136651036,0.11361422415322318,-0.06921466899575589,0.15921201894987286,0.4033162767594691,0.0851534627225105,0.61259935428734,0.4906810687632613,0.21990557593171078,0.17611800804289526,0.09919030038390939,0.5586079182974858,0.8139978585293243,0.382600257209441,0.39462974743730417,0.4862674581531052,0.3650360477945615,0.5358341830898148,0.3927252150081139,-0.01979636729585692,0.6568565364389648,0.5404350797819155,0.1362353222077623,0.2797019226142865,0.42190482745015195,0.1326413526266488,1.0,0.13954107019347026,0.5990366588263287,0.5864411581687409,0.20377442072820856,-0.010054801557637466,0.0922788437408361,0.3050780446402233,0.49360026546580776,0.5283036914522395,0.6968734761208929,0.3219762540399549,0.6268470511694637,0.5991384735607473,0.27625201755451917,0.38767138131839984,0.6659939272134116,0.18862681694373695,0.42823315497588055,0.7238529633246937,0.6002108755296197,0.4087963335154623,0.2320494227158684,0.009451702208373353,-0.044441074664808136,0.1721294088109749,0.4593057755205807,0.2502115489191005,-0.006231246046796322,0.21913554535065116,0.3590709598182605,0.7554722842574101,0.2999708899771203,0.10112826359432928,0.6692255238715238,0.5497636438559368,0.27163689619225373,0.28984230309325026,0.10835549201345243,0.6360900655547777,0.30471263480618366,0.5053614800528528,0.3748312692096286,0.3685406401147769,0.6199956543091635,0.2879139052004488,0.11279429207748633,0.0633623997472799,0.5109685494267805,0.735248316445845,0.5240930786725612,0.32272638559256994,0.3595266921950413,0.6199759486421514,0.15344191980095462,0.37435660714710983,0.061442140498919044,0.7709785123670201,0.32142926135120836,0.053188042041384796,0.3562454294268999,0.5777454919035432,0.6075452080488188,0.6236991251875279,0.11181573907218256,0.177007855467934,0.5677428273952939,0.1889850706101617,0.042208677395508834,0.625828809183847,0.6873856923533082,0.5002995674538259,0.6382247060784445,0.7414092045257333,0.6542682503859408,0.6051475719457448,-0.03092777050075132,0.5921110785572792,0.34405231340458825,0.17849070070024672,0.5510523181735213,-0.04357449584444462,-0.014793099484776612,0.5438904395941594,0.13055842929828285,0.7849582635484558,0.46754004126127624,0.042341125004218244,0.7597863721544653,0.37516831253155875,0.18515973863868412,0.15713893929479156,0.7831641726341599,0.32330687624248394,0.5376605651365188,0.3422675067169661,0.544301341649447,0.5723103800422894,0.29518894734631035,0.02416823823274545,0.2433066965346693,0.2753663522801875,0.20120440832436162,0.08801298489977767
