,Thal_MGN_L,Cerebellum_10_L,Temporal_Inf_L,Rolandic_Oper_R,OFCmed_R,Heschl_L,Insula_R,Hippocampus_R,Parietal_Inf_R,Thal_MDl_R,Precuneus_R,SN_pr_L,Supp_Motor_Area_R,Thal_PuA_L,Thal_VA_L,Vermis_3,ACC_sup_L,Lingual_L,Thal_AV_L,Thal_MDm_R,Vermis_4_5,Vermis_7,Thal_LGN_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Parietal_Sup_R,Frontal_Inf_Tri_R,Thal_Re_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_L,Angular_R,Thal_MGN_R,Frontal_Sup_2_R,Thal_PuM_R,Temporal_Sup_R,Postcentral_R,Cerebellum_3_R,Cerebellum_4_5_R,Cuneus_R,Calcarine_R,Parietal_Inf_L,OFCpost_R,Insula_L,ACC_sup_R,Vermis_1_2,Hippocampus_L,ParaHippocampal_R,Frontal_Mid_2_R,Cingulate_Mid_R,Thal_LP_L,Olfactory_L,Heschl_R,Thal_VA_R,Thal_VPL_R,SupraMarginal_R,Frontal_Inf_Oper_R,Temporal_Pole_Sup_R,Olfactory_R,Occipital_Mid_R,Raphe_D,Rolandic_Oper_L,Occipital_Sup_R,OFCmed_L,Cerebellum_9_R,N_Acc_L,Fusiform_R,Amygdala_L,Thal_PuI_R,ACC_sub_R,Calcarine_L,ACC_pre_R,Cerebellum_Crus1_L,VTA_R,Thal_PuL_L,Occipital_Inf_L,Vermis_6,Cuneus_L,ACC_sub_L,Thal_PuM_L,Temporal_Mid_R,Cerebellum_Crus1_R,Occipital_Inf_R,SupraMarginal_L,Vermis_9,Frontal_Med_Orb_R,Thal_LP_R,Temporal_Pole_Mid_L,Parietal_Sup_L,Thal_IL_L,Thal_VPL_L
Precuneus_R,-0.13246094062067182,0.5819707620157213,-0.14466573749560807,0.5221700334456537,0.3270034920057796,0.32789545013827637,0.0803938510408914,0.4571742026854419,0.7455773954938938,0.5815821242681365,1.0,0.4861361700222279,0.6592917679428862,0.02954454905941159,0.26801248557579194,0.5686029234118679,0.3873818324104376,-0.1316780302212054,0.25553195818103547,0.16358859428339154,0.5089969954109481,-0.6701683489568689,-0.0964995122800472,0.30218464445959603,-0.17131038646131772,0.8435248100877182,0.3244612894362187,0.29177787465478,0.4722286143484179,0.31638206869982305,0.8368968169773533,0.3239701964842477,0.6763482972609428,0.10822697113454864,0.3142035491976828,0.5482569519210474,0.42303969379503376,0.42541568778703487,0.6061186524951747,-0.1063499272224573,0.8770597763388573,0.23201341255233432,0.28717059126253597,0.3309383068897799,0.2498558744431812,0.27060621953716235,0.5555979885424115,0.624845512960668,0.4705821723340905,0.42114418979327733,0.2551522720776695,0.21367414489133887,0.13732895014270677,0.2347477049843808,0.49427940096980244,0.10952246532340196,0.27724637732637875,0.2079029412924576,0.2552907051292879,-0.31247054252930057,0.41281427197788134,0.6600451407218003,0.20277872880731904,-0.622610062944771,0.3017863159782689,-0.33501250336759486,0.4591302841183579,0.4772706050191547,-0.4780473470890929,0.0636569103197056,0.2807372946995152,-0.5947488892351765,0.2523042130705533,0.37516831253155875,-0.49802130796506316,-0.4243291507580243,0.5636258493013755,0.02097526461635956,0.0812280489519663,-0.1546165263762166,-0.6708418998759794,-0.5457735163076475,0.6662837434949027,-0.5414145916172599,-0.054377885821921025,0.09322643350199816,-0.42419678767435753,0.8592864785842009,0.33379427809861123,0.4224609557580411
SN_pr_L,-0.09667568379209049,0.3616021314728224,0.14979240879681502,0.3445393216414365,0.4165256664511214,0.43176569234489093,0.3416792344467496,0.6343472463673339,0.19798985944251632,0.4221646322407554,0.4861361700222279,1.0,0.3569556635302645,0.1412683211958947,0.5860358059076289,0.5033615643568079,0.4802123940780581,-0.2582510469799794,0.5861755168770283,0.2954954961094251,0.4177279012078919,-0.5390820748064334,0.27857782633846623,0.3725054472634728,0.029494090376256877,0.3599421293275504,0.41119371630611984,0.4810105671435567,0.49691931708636655,0.2922605692150899,0.2708032468777265,0.5508455503673185,0.2851803057339395,0.2995749533672775,0.28308130575704804,0.10548173924490369,0.45155730870800254,0.5810293055212348,0.11455532510873166,-0.2840489466778376,0.4052095924598516,0.5434987431140605,0.46185162041360256,0.47828692267933887,0.34635179184411113,0.5072274272888093,0.6284164026839554,0.4899691759592657,0.07320884886279491,0.2728917651928074,0.6812074875580275,0.5097765414823037,0.541299340937033,0.5853646826794119,0.13235434410908675,0.14145096664182052,0.47435229908233456,0.6497833657632758,-0.2559491191942046,0.13314187683965975,0.3373061223309915,0.03842708415266891,0.3790734967255134,-0.5147538291171619,0.6112439332835061,-0.13795883984965857,0.6004856472750881,0.4618876132348592,-0.5203675688993779,-0.1922320214431923,0.43930649371217656,-0.4063402092487688,0.6192077714886144,0.3590709598182605,-0.5276422393694036,-0.33888713251504454,0.06932334642860834,0.3606280551269883,0.24783552665525788,-0.12336754348760995,-0.5153510641162,-0.5833947282472643,0.26900787119218234,-0.2828143297948518,-0.04458080889533426,0.35163806797069097,-0.39018025328532907,0.39358530939815395,0.14772044783121668,0.5009798996619825
Supp_Motor_Area_R,-0.08144583760431999,0.4703535676028838,0.12080550333501533,0.6629554497182994,0.1508655190231858,0.4855506030238285,0.36708308608265133,0.5204023917403742,0.42262613942178123,0.5609589099262344,0.6592917679428862,0.3569556635302645,1.0,0.2948601384699795,0.3146754273354214,0.7573499401405985,0.6154837584862092,0.26078184178354546,0.445108668637479,0.5264761429678623,0.653474778261943,-0.15005056165579186,0.27611132039946035,0.4696404194873393,-0.015050073658425256,0.36497369672584784,0.49064077340001955,0.26508891894714287,0.5056608108668619,0.7038617719209479,0.5781703932390752,0.19323963544401287,0.6996401159090718,0.40616693350631694,0.6245695114132624,0.42810438185135796,0.6413012355928374,0.6159104387032298,0.6262098710734144,0.336633437721859,0.5839653814367347,0.05575230703186063,0.3497681460398282,0.5761342687353773,0.6105095248652435,0.5820467193759524,0.5593105531682031,0.5458892296847867,0.7802050295392234,0.5687840744400577,0.18017073220993413,0.456165584389507,0.20325383455476262,0.48631436218972884,0.5373249202645114,0.5952242435861859,0.19061412077212414,0.110448020335482,0.3841593551229943,0.12468168572782258,0.7321308770147172,0.43653402907391453,0.2533680403641749,-0.1177291698915181,0.2842354106793422,0.22512162368849756,0.28172097110826094,0.6142618403556593,-0.07950175769535604,0.43169814118811706,0.0726982952551512,-0.07356251204309547,0.25231861664508476,0.6236991251875279,-0.12195168599699413,0.08315334956596643,0.46592771577466374,0.11797553826267902,0.506770979926183,0.24822943103163467,-0.12817175073001943,-0.09411765972936824,0.6716228275115791,0.01531168039010406,0.0392556711857251,0.4101212051980705,-0.09560527649128436,0.4054060041183585,0.49568905696392185,0.5681807432641572
Thal_PuA_L,0.11182046752014578,0.008091814937520656,0.1459161825478045,0.11318277026630427,-0.054644214492803184,0.2605338528571583,0.45343929358876994,0.3486636046155362,-0.16045371171231348,-0.06490814088874455,0.02954454905941159,0.1412683211958947,0.2948601384699795,1.0,0.09363956867453321,0.461642744246397,0.49153623541718494,0.4027973896775549,0.21980778724840302,0.5258522341923677,0.17550646160947242,0.25521790692148133,0.33958830535334195,0.23137978048508834,0.19638321526206198,-0.17648858668400347,0.2296043197746005,0.15503063759238978,0.25060923043017863,0.38388764869718156,0.07685354858328886,-0.028329960814473903,0.20912465073673864,0.650910329590667,0.37384173831096695,-0.10983826918500096,0.4339124536089008,0.3093403883052576,0.2690379186865402,0.36940966565064903,0.03573652216788007,0.031706098363750275,0.24093544542843062,0.480428317550117,0.3571902696787806,0.4929298052706383,0.2902667538582772,0.20587176238823285,0.37964184715582666,0.4234550805497677,0.06786953188966396,0.2215212304720737,0.006954274056404562,0.5224448148234712,0.035507302108146184,0.4999600548042305,0.16817630037907785,0.08913978077670591,0.27742320254193154,0.5790939213759786,0.4076903940938103,0.011627272920280388,0.25131668367887516,0.2630539383519661,0.29012854409726246,0.5352664029785221,-0.10192531029245955,0.29805397261924815,0.17928641138455645,0.2684463308348419,0.02112366819796955,0.2965759159473502,0.1113253916502934,0.6075452080488188,0.1816583974349619,0.3090504677189674,0.10416941144510021,-0.016338522924932253,0.6673384651617743,0.4987899755895169,0.31223705239589045,0.278853980814018,0.28386081360066695,0.3433958716793279,0.329198409786582,0.4909673666299196,0.2977308135910199,-0.05409160116029245,0.44588216285321236,0.4811203572477652
Thal_VA_L,0.14796048424505068,0.3565034034695436,0.16019009866390044,0.3137613820837177,0.43608349863329965,0.41873439909228305,0.26214414104511,0.7842448944115654,-0.07879877492048218,0.30758127187261697,0.26801248557579194,0.5860358059076289,0.3146754273354214,0.09363956867453321,1.0,0.37763281858738906,0.4889154007083255,-0.43053947264104275,0.6340919065179307,0.1722638153674494,0.5016927569054594,-0.45974616001488483,0.472681863721624,0.2802318028123465,-0.1562160452788732,0.10080436526234413,0.6236930111926599,0.6722190400289855,0.5351858781405583,0.41011448700490993,0.03654312950838493,0.734693429097125,0.29057111930139323,0.3070884163966776,0.3903043047576187,-0.09442105417744857,0.41869011190475874,0.6326576527482219,-0.13080007240933889,-0.31876838933124707,0.2902356117143795,0.6290073845513758,0.28526321264693716,0.5070485823254749,0.3999248441636909,0.48337575380044623,0.78099516120629,0.5574736644992995,0.018329206686316202,0.15181021832987027,0.6962629973649521,0.5532584593493705,0.8710185017636635,0.6888511562227732,0.007345172608844151,0.3119457075678474,0.7172222374133082,0.7885753028941669,-0.4312555483006563,0.15838409923561778,0.37816533575132766,-0.25156780637063614,0.4385525625338523,-0.4591686619130766,0.6399500863673973,0.026696102056670442,0.6809986620014153,0.5595375634145419,-0.129176958568715,-0.27468966145101725,0.5758605895303223,-0.3703657178236444,0.6426054179994526,0.38767138131839984,-0.607721111509682,-0.2855129107067095,-0.2758427587614463,0.6308009708693966,0.2485131316271921,0.0060863112356925675,-0.3883005305228268,-0.532676780253136,0.24752280643103158,-0.1327275511704393,0.20962570780639628,0.44236995802431134,-0.42103727028681615,0.22678597838304343,-0.25646481837603535,0.6041399191887473
Vermis_3,0.06857858543803375,0.45023076529552597,0.21458469373494585,0.6611756002286919,0.14679949771582063,0.601901092192153,0.5660574635238674,0.6608328633568563,0.33228311935019594,0.4685192782799857,0.5686029234118679,0.5033615643568079,0.7573499401405985,0.461642744246397,0.37763281858738906,1.0,0.7477636622781867,0.34237015079576766,0.5943804028421776,0.6370168150671282,0.7893131406040126,-0.08623011281629189,0.34552102607237584,0.5229985840999496,0.16745198879105452,0.27598758610082674,0.5954818360429897,0.3953744534699118,0.6286342085183287,0.6916351590818036,0.5144841280858846,0.2634782376752231,0.6406363476230624,0.6080711494837774,0.6338254497705608,0.382042606063947,0.805548775866677,0.7585380483842789,0.6289978448168461,0.38492890993682793,0.5259899623176291,0.22969773300357232,0.4570549501209329,0.702695799097558,0.7451984749093765,0.7202872650059513,0.6498697299321485,0.5925377174746325,0.6757403930785673,0.6098784608580946,0.3396043372717375,0.5570265347199179,0.3273441049808026,0.6798430234429326,0.5253803273736787,0.6739269250601447,0.33160318285911683,0.2436046932344991,0.3411521436862469,0.36260036678411045,0.7317247026208542,0.37659202231396066,0.22911849748119414,-0.026962086685290626,0.45540399212760285,0.32121940922150044,0.2983296806846319,0.660435187112728,-0.08576177709260145,0.47199584212751994,0.28528916879455085,-0.0005971559650702425,0.38866735723793117,0.7398987541826989,-0.05092321786398964,0.23160609121092518,0.42260009077736543,0.17231165282161548,0.6448744036953554,0.2949891984841773,-0.08209118142938807,-0.07984085574159201,0.6660204672404108,0.10855471613687001,0.19906541077691442,0.6111811007547587,-0.05090247007111803,0.3359002856847651,0.549564884977825,0.6818507483867743
ACC_sup_L,0.18788084666444935,0.3236594684184545,0.31454432616838357,0.6813449485826615,0.17980432581975975,0.7331856786341899,0.7802519772215625,0.7112225976105316,0.16242672003208639,0.35251104025338803,0.3873818324104376,0.4802123940780581,0.6154837584862092,0.49153623541718494,0.4889154007083255,0.7477636622781867,1.0,0.2474949867500754,0.7216830422742535,0.6466337097141444,0.6636352245519855,-0.07287739696386034,0.49371353916010624,0.6244637471225635,0.28066817660823606,0.12124266269540956,0.7142374001893317,0.40906153258625094,0.7928858551410441,0.775089963272519,0.3133300623520718,0.3705403923070201,0.4496530018610853,0.7121334040722109,0.6480331393785191,0.24775793574934632,0.5882684221342399,0.7480065265966087,0.3939516434340683,0.29889765618743946,0.3129483554060725,0.43201787855104173,0.7349576385170087,0.9571677115474094,0.6543830102278339,0.7959055196779444,0.5868496359644135,0.49761933650750884,0.5750267336502979,0.6829102046007938,0.4713400246435041,0.7012387267672612,0.5271678783683522,0.7548387538945067,0.42257254777647,0.7066407403644521,0.37397246843471904,0.43690952346771256,0.11186795377619622,0.4427850108019092,0.8096656276717223,0.1384697315809744,0.38182990150117757,-0.03289182742544388,0.5641316116496851,0.30886726543700727,0.3235014763129788,0.7058880223929538,-0.0821897762577569,0.3449383676154612,0.47088604097306613,0.002637611794111215,0.45981522483412296,0.8139978585293243,-0.07531971192835028,0.14427926560359858,0.19045852054862594,0.42821688577857503,0.7447626584153699,0.2424132017437299,-0.07645482687673592,-0.12254863691529465,0.4700732616226086,0.13011961246257944,0.18048779126970707,0.7733847174410743,-0.04640702530968339,0.12815231825786724,0.44473632758881193,0.8141397809640143
Lingual_L,0.08753282982069657,-0.1911429275506954,0.13267861154982508,0.21381901293884417,-0.5000356699512137,0.11174738642391267,0.4364279537151442,-0.2270580465814433,-0.08616026092152904,0.017201667101171995,-0.1316780302212054,-0.2582510469799794,0.26078184178354546,0.4027973896775549,-0.43053947264104275,0.34237015079576766,0.2474949867500754,1.0,-0.009441413455020663,0.5039553868175215,0.21597491360003424,0.734252612067749,0.09416440425405723,0.19571050348627955,0.4129578707332545,-0.34750968570347907,0.07777840637209354,-0.41344196261521016,0.056778529334963475,0.36173590045245785,-0.00045086929763332934,-0.592760791515426,0.16095641174867406,0.3246066950211474,0.2969644513441793,0.08269481241745875,0.3014544774675434,0.08089792422818921,0.537062862720652,0.9203404189930846,-0.17328748428425203,-0.36758460725437603,0.14096639350807263,0.22215078420966547,0.39529562358880355,0.21872523849140704,-0.271076539135925,-0.07258738745151065,0.43815551765769306,0.32014740237654593,-0.4148766997877272,0.057906874889216496,-0.3623619219634627,0.07938387701848944,0.21305515258224525,0.4799224834236614,-0.2854602687346682,-0.5249273364227929,0.6229290756534425,0.335205125036357,0.3591698767298686,0.22541996699923716,-0.17910839315260674,0.7735256168727921,-0.3239616373655331,0.649611172894729,-0.6357146230000809,0.01603459904895676,0.2574910242042499,0.8400745360934914,-0.2668416409426581,0.6916378228936468,-0.2874591410626578,0.21913554535065116,0.8005135111498363,0.8432644375224971,0.40175262328919403,-0.30809472355400114,0.47024429995384004,0.5834299311186275,0.7022903604496361,0.7747034491598288,0.1329873010677975,0.6094253249698066,0.028504095030334794,0.2483928393530601,0.5945575308008234,-0.32743888960909034,0.661037793517601,0.017105273829986972
Thal_AV_L,0.2098923560480507,0.3523325243529803,0.49279473195723095,0.5933351536797868,0.454455496181311,0.7900972093845444,0.6353004095853059,0.699102106170495,0.064158510451014,0.26564931508288553,0.25553195818103547,0.5861755168770283,0.445108668637479,0.21980778724840302,0.6340919065179307,0.5943804028421776,0.7216830422742535,-0.009441413455020663,1.0,0.5197782745071641,0.6464076363993005,-0.18211814763948875,0.47749209129036974,0.7431941777079899,0.29606802680739597,0.04553970509621033,0.4886895444337609,0.6794311483787866,0.7665059182418943,0.6897110106560552,0.049595483626716924,0.6787820793541538,0.23384599608184878,0.5731721249727448,0.3553292017033429,0.184664333287082,0.48899370417434124,0.7723325852950097,0.12039577714713326,0.07172105632098141,0.18562553737015158,0.6147368383549014,0.6470551490434454,0.7932484775047329,0.5877996432144076,0.7044085266559278,0.5656460833796879,0.40925087335388,0.31866473445688775,0.35187224576520176,0.6996941167461572,0.7348514158651273,0.7159915745047263,0.7485322521530956,0.26916000047487004,0.4538138187370731,0.3534039774941286,0.6866245169807267,-0.31413718818788355,0.3879431542268901,0.6769739686908285,-0.10479380551884673,0.3418856224182826,-0.15874469599214008,0.6432650216332602,0.10851430813623716,0.5633824754763899,0.6556493821164986,-0.07610635834674093,0.10538577166250115,0.6246880495029691,-0.05749529318059708,0.7493134568634047,0.61259935428734,-0.18898551066221095,0.04338784281342442,-0.03554373620387037,0.5963552016515279,0.470026694061435,-0.10493406909213818,-0.2157262604305518,-0.3491678503029724,0.40804297106898046,0.08921920145427334,0.07624599212273929,0.6510129112993963,-0.19763509704824062,0.03382356396176185,0.22698175242040952,0.6440465521378118
Thal_MDm_R,0.11666862363380655,0.048790385819462705,0.39327559137707596,0.4321756527574084,0.038747744414555516,0.5602983398340107,0.7056787332192578,0.441432833122422,-0.05948912155037213,0.2665254485067083,0.16358859428339154,0.2954954961094251,0.5264761429678623,0.5258522341923677,0.1722638153674494,0.6370168150671282,0.6466337097141444,0.5039553868175215,0.5197782745071641,1.0,0.4569337742208669,0.21770439829737098,0.44345970508839455,0.5640259228082668,0.32819915142395084,-0.10215809692599505,0.3766764970156302,0.17011904468370143,0.4577612402377979,0.6156724367068406,0.15266520756475768,0.03358701806185796,0.24698844566986655,0.6375218802927568,0.5594184404588955,0.022979155325940987,0.5410363319438303,0.60206838206929,0.4491096976652293,0.4954815953751597,0.12032713340011005,0.14617249698854667,0.5010419832111939,0.6666457525296696,0.6716997632673288,0.7112752705858565,0.31474209066144504,0.2605086137469114,0.5199951145293743,0.4525524762924074,0.2256300248751214,0.5997898919703277,0.19085386329447235,0.5832358505988446,0.21240681395202377,0.5383762773821466,0.15642057653285385,0.11696665044626257,0.2810205436180121,0.5256033027187766,0.6819855087944747,0.115747138239861,0.18271739096919784,0.25875321478513647,0.20466681302132866,0.5309483775581497,-0.02218219143470936,0.4138645874453311,-0.031160940297089584,0.48954686312340956,0.08649344558126583,0.3381966087831595,0.3031979769032866,0.5438904395941594,0.21098134649882505,0.40745780094858924,0.2605320730492236,0.09720855789826097,0.7449120984531123,0.4017931879782022,0.2259794552651598,0.179109592622992,0.3832140632341593,0.403821034513868,0.05947644315414176,0.6383688802835265,0.21332242391694983,-0.04636051936872162,0.6626228770089126,0.5056923263667485
Vermis_4_5,0.23602331731381332,0.4567765800934687,0.3534503086722586,0.719037363068047,0.2955393545093879,0.6577112509257484,0.4861668618731334,0.6377354557401328,0.3091577956205326,0.42874320603908417,0.5089969954109481,0.4177279012078919,0.653474778261943,0.17550646160947242,0.5016927569054594,0.7893131406040126,0.6636352245519855,0.21597491360003424,0.6464076363993005,0.4569337742208669,1.0,-0.13549819427395585,0.3559664732581709,0.6011617649880645,0.07267532064173542,0.24418818324137845,0.5633758844429858,0.45560176476455777,0.6300498274990125,0.6571871959115818,0.4183034309725348,0.4207704785728979,0.5157577882725195,0.5386121294432176,0.5783434185648387,0.39934306065075836,0.668412643216497,0.836185129626579,0.5425899055557023,0.36143161256011586,0.4192737269753901,0.2963862174541302,0.4869428564506894,0.643829043110555,0.7187886959511636,0.6262813354032134,0.608530794218721,0.490481025499552,0.5206676898903434,0.5536621542388829,0.33383826219112733,0.6101973637339477,0.4689196945242557,0.6293840380261873,0.5281845402174564,0.5921126709571344,0.3187576628451326,0.3285926140285265,0.13050084494086567,0.20827092332183625,0.7197231255723552,0.23863199786549208,0.212515900147589,-0.10386648933872444,0.4571001996693495,0.18837846690979662,0.4325569483504301,0.7430883507875694,-0.0393901283450041,0.43937049252360016,0.38682841032945775,-0.040488826351357296,0.5131975161698976,0.6051475719457448,-0.1084296789741438,0.19516586421349397,0.2760967923156897,0.29505882801181604,0.5038436627621423,0.12465963872628039,-0.16572873802888263,-0.216218173853417,0.5593631001853907,0.12485172822663572,0.057113641680558325,0.5443889297201144,-0.14240991111126763,0.23889364533119242,0.36516919965715317,0.637098675910265
Vermis_7,0.15699633951524206,-0.4872666625245079,0.3084941705550648,-0.16318938673802824,-0.5643762789398725,-0.07148570678647974,0.17195586351719191,-0.4501398336008327,-0.4812100859901202,-0.42113222418566143,-0.6701683489568689,-0.5390820748064334,-0.15005056165579186,0.25521790692148133,-0.45974616001488483,-0.08623011281629189,-0.07287739696386034,0.734252612067749,-0.18211814763948875,0.21770439829737098,-0.13549819427395585,1.0,0.2163304094114841,0.006916546433374419,0.416178413975189,-0.7735359607709069,-0.1773763939557748,-0.4078627326546194,-0.2858937401843411,0.08928083914213775,-0.4952877824854441,-0.5782773607976205,-0.22736553196836828,0.21232248455459807,-0.0001288702496592766,-0.23242481066965806,-0.04823616804869029,-0.1825570676501497,0.04463355707658835,0.7537246783624562,-0.6877180262999101,-0.5358852819451203,-0.09549800749261027,-0.07018078994046026,0.16210716465953146,0.03678844896814806,-0.5214631590835217,-0.4131624169314792,0.08894646098739667,-0.0415139436441159,-0.5179913661601574,-0.13073010834628765,-0.36772947472654305,-0.10625178815010607,-0.09550680120191037,0.29983199281395706,-0.44550470676599835,-0.5643500692096421,0.2984559422892833,0.4921750098277563,0.030663403332974473,-0.2517785682802624,-0.32652918198286046,0.9822730361545423,-0.37693859175426114,0.6938620921395218,-0.7111799741139807,-0.22196751266958192,0.6073110511579497,0.5622729525635085,-0.4203529707784859,0.9488557274190201,-0.3703228117363059,-0.01979636729585692,0.8914093218232044,0.8747002328002789,-0.1097680044707506,-0.22159329711142806,0.32466926714010497,0.4862585469015546,0.9599925917510228,0.907518706410784,-0.30706419745703695,0.8506456643698961,0.10098204467774038,0.13525020406344665,0.7281927116117233,-0.794413365771295,0.2166699743009204,-0.21259633189740426
Thal_LGN_L,0.17366551951942766,-0.19272768835757145,0.5895680260532261,0.21120579395775085,0.08008210751140775,0.4805830584302814,0.3907484358647671,0.5430337460567105,-0.3873197534155615,-0.03091416958968991,-0.0964995122800472,0.27857782633846623,0.27611132039946035,0.33958830535334195,0.472681863721624,0.34552102607237584,0.49371353916010624,0.09416440425405723,0.47749209129036974,0.44345970508839455,0.3559664732581709,0.2163304094114841,1.0,0.520871862324691,0.20033745516194873,-0.39634153286616747,0.33413468859624657,0.3368660273207253,0.2618983448301899,0.519565879960745,-0.2275683422336582,0.34613402104735286,0.09807107870846221,0.5906696837083619,0.4303337584469733,-0.3562514292236744,0.2442942066118787,0.5539046290255658,-0.006451057141889579,0.2267735315064502,-0.23049952791829206,0.040500816178897406,0.386651651246579,0.5383492682637512,0.5342803272568561,0.7642727951129125,0.46285618968305925,0.25017764458675923,0.22803112555696656,0.17540258547969295,0.234499919469606,0.5150390543339438,0.45832796152790295,0.5904989444374537,-0.10887979459882327,0.4036421590550735,0.26734631221657396,0.26534482215650684,-0.169536123822194,0.6543578128603839,0.4891538299936353,-0.4145399548000549,0.13855655607740872,0.16447021888460803,0.2921915709552446,0.5440607789015072,0.15236575217615472,0.45232492551722137,0.09890646043062544,0.16560852040826546,0.10902381132888055,0.37798800095221263,0.41147033302226343,0.5109685494267805,-0.06628555452303764,0.16776254957205114,-0.39820655813188616,0.308415037067051,0.6871374578474132,0.33609579291014074,0.276061859785028,0.0706224309474891,0.06036835580367882,0.478418738926364,0.03388102630536019,0.5854831877251954,0.18214970259419183,-0.33166449165296735,0.07065585505618509,0.5075249818303735
Temporal_Sup_L,0.20222876325645484,0.11869919641199456,0.7746703889185432,0.5747939411722551,0.3910903794649544,0.9033909211274075,0.5404819081272206,0.4430366488404456,0.1855280951043247,0.10239385984335331,0.30218464445959603,0.3725054472634728,0.4696404194873393,0.23137978048508834,0.2802318028123465,0.5229985840999496,0.6244637471225635,0.19571050348627955,0.7431941777079899,0.5640259228082668,0.6011617649880645,0.006916546433374419,0.520871862324691,1.0,0.41980530892854206,0.06158460562496674,0.12472749839213004,0.4584659108071978,0.5805379695138408,0.5942600411188571,0.12940141718985448,0.45614806910749045,0.1727960789845034,0.6576181040665845,0.26629379144744875,0.26409970136989525,0.31805944200639186,0.6835137346928394,0.3117189527393246,0.29827471759915464,0.015275091425677277,0.21129442867435616,0.7908221280981707,0.6946623270475965,0.5539239795774223,0.7220870720891339,0.28937157602989494,0.200433741210947,0.41174353702057465,0.4040490356082674,0.3674731503067015,0.582913532039869,0.3040252587319265,0.5312185219637744,0.3480423187673953,0.313648920714062,-0.05108498005952827,0.30650501777946404,-0.14125824361003864,0.39299939024093555,0.7387821135042214,0.0074647904329136275,0.11649360478299395,0.01779918250535641,0.3993186076497182,0.08928623163030275,0.33035991483959587,0.5766450603227565,-0.10152671025781052,0.32359488935678593,0.35494571516156637,0.2003977248938862,0.5592028313739786,0.5586079182974858,0.044405408755022614,0.13580105878389526,0.05076741822358891,0.24271710637576743,0.5473436133104722,-0.17251100709254244,-0.09545609213732555,-0.21702432545950137,0.33501663030435724,0.1943044443858593,-0.18269081227891693,0.5474153150258191,-0.006239037667763785,-0.09994313340771564,0.4544711648208357,0.5233050824731366
Temporal_Pole_Sup_L,0.06627546584332811,-0.16810871203252434,0.3938292201755808,0.05168870079936189,-0.39592792134056337,0.33808713699414916,0.3930140578799714,-0.18720326503878637,-0.04218493040576274,-0.3441044508298149,-0.17131038646131772,0.029494090376256877,-0.015050073658425256,0.19638321526206198,-0.1562160452788732,0.16745198879105452,0.28066817660823606,0.4129578707332545,0.29606802680739597,0.32819915142395084,0.07267532064173542,0.416178413975189,0.20033745516194873,0.41980530892854206,1.0,-0.26609269845485317,-0.015192277255289795,-0.015765810127487328,0.42599902200318224,0.1907775250841307,-0.21897176507173227,-0.14783250817679147,0.10834841852541602,0.290517542276391,-0.1828389180087394,0.0722604353083746,0.23361851670066275,0.028408980503295208,0.15499289170294728,0.401508915762556,-0.3196519028768544,0.06998205594126825,0.4402734759225127,0.2987167907269541,0.18342322701959043,0.28350742730309125,-0.2879230075126385,0.11407539899444895,-0.04204460668515072,0.061257607684362586,0.05392358452051111,0.1320586391825222,0.0002917107992666179,0.18599146352046408,0.06774364821874915,0.1412734514815604,-0.14611720016899096,-0.08680905408413324,0.020873754596580578,0.4801086754061577,0.13915908914239622,0.013649876943298963,-0.4217214898011495,0.46469329589945324,0.10618804616722648,0.2198942773681277,-0.3446838700855245,-0.05518203097101549,0.03350207462362418,0.2510154547772413,0.352601441955772,0.4848652012958035,0.09764024911078,0.1889850706101617,0.5730529734128111,0.48069429238112876,0.08121708082412116,0.07494932054083585,0.31046316456849105,-0.005889640523067844,0.2996954184918555,0.31319172545457585,-0.1429139545121217,0.39150148583225775,0.23592604224292896,0.35687113089728567,0.4552165511187736,-0.37321554947862046,0.24898359806355214,0.04224757763509154
