,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_pre_R,Olfactory_L,Thal_MGN_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_L,Hippocampus_L,Thal_MDm_L,Thal_MGN_R,Cuneus_R,Thal_PuL_R,OFCmed_R,Vermis_10,ACC_sub_R,ACC_sup_R,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_L,Red_N_L,Raphe_M
Hippocampus_R,0.29480069341697124,0.5334118789840149,0.5934766602721493,0.6431946084817236,0.6658804649140576,0.733471267444776,-0.06107896555532439,-0.46783694604752296,0.12472811710181886,0.5746766174584546,-0.2304029567288009,0.699102106170495,0.8255108667921569,0.3760945079055455,-0.09373998308977098,0.25853237405111484,0.4430366488404456,0.7112225976105316,0.664379433299232,0.5185190746338263,0.3128036896932102,0.6744093602323843,0.40198028529030827,0.48681844163149324,-0.4501398336008327,1.0,0.7820592821360147,0.34882494229257344,0.43917632558628583,0.14283599015339565,-0.264028897848054,0.6568565364389648,-0.06118302844898488,0.8481963025799565,0.5346984445488564,0.01645883165377705,-0.3450175786908892,0.04577750469956601,0.6897269094320787,0.5743128500061288,0.5224784416778901,0.7729664345640901,0.17247371319286467,0.5873062978480309,0.5370516208999305,0.2476109702177499,0.7842448944115654,0.6933827563255599,0.010252550123449247,0.08490081211686021,0.8100344361915071,0.6143756892736174,0.7116265194072987,0.15165589923438702,0.17716382108941467,-0.21245901952696122,-0.11459656826888914,0.2177084110736712,-0.016568002870468113,-0.39869679838935623,-0.2270580465814433,0.6343472463673339,0.4283893032068431,0.2562527065914653,0.48552538486162283,0.47165638886067224,0.22651209006755474,0.4706026047250167,0.664610448699839,0.20785324249101467,0.6230251567194495,0.5261535355688642,0.4924496022642434,0.10595963975187626,0.7541268181552752,0.6453312206321693,0.6929981989685975,0.21232926202307317,-0.3460689989532347,0.5430337460567105,0.7304776809779436,0.3855525036448332,0.7388815721690852,0.15377124841932782,0.37663966571703156,0.5319379484330558,0.24530266483800847,-0.16430843342065216,0.7444502996168385,-0.03737708551709545,-0.3948040976082164,0.41496030104146836,0.9385104245113121,0.3486636046155362,0.5204023917403742,0.19476354128895695,0.6098929900185999,0.9251643273729808,-0.18720326503878637,-0.27406340180698985,0.407785769686404,0.6143871694966357,0.34147011451315973,0.8196673882426373,0.6325918086090329,0.3778198332684633,0.6377354557401328,-0.4732681067606004,0.5896692762900816,0.357317974009278
Cerebellum_10_R,0.30867967892489584,0.44602749777199063,0.4560235649127817,0.48474429300468,0.6246112530426463,0.59223581150561,0.13667108626645733,-0.4997229630673654,-0.06931660202807818,0.45979750545917214,-0.34221004408149197,0.6036604541855672,0.7508183037080922,0.5007328809914194,-0.1933401324605355,-0.007002404849372484,0.4148360434815286,0.5889794793700466,0.5319390754874863,0.5748786100281273,0.07015202025877494,0.6676279524887552,0.39039697941154017,0.5494665451654032,-0.4992064649408106,0.7820592821360147,1.0,0.45249957913783223,0.5840868013766298,0.2597322147037818,-0.2592236927529744,0.5404350797819155,0.14810458214908348,0.7586075438475998,0.6248022974641034,-0.05071150579823738,-0.45103009619314405,0.09936313693743304,0.6248273441034584,0.5962516893254981,0.5565612476810161,0.6628697184072342,0.1079495380238141,0.566057436096317,0.5425844644944119,0.3717710987908004,0.6549496179976112,0.661174571154502,0.24888205068953814,0.18882802376412386,0.6975279020036343,0.5718713989279434,0.5970408965766212,0.12927467994382158,0.2622940662704428,-0.31554704413591167,-0.24780112227147064,0.3825042855979486,0.17952114153704882,-0.41864521639098856,-0.165175572767052,0.6202498493461667,0.4121405152670467,0.10470911384004315,0.3568352017515585,0.36782122953569946,0.20829326626453654,0.4174324950989404,0.5743617887961701,0.02113079669287122,0.6143414547569552,0.37743332058200296,0.4612079410223677,0.16091624366643353,0.583532220103507,0.5849967671925235,0.5684987527103108,0.3747567016864437,-0.3823834652510451,0.3090354167800206,0.6011905180589265,0.43588662789108673,0.5587192491810675,0.23822844369091145,0.4224118032893725,0.390100709164312,0.43391056769752573,-0.26782804348432204,0.5842552465875723,0.027494124381753072,-0.23815945309968883,0.5030351233641555,0.7861666993534612,0.17833709017990063,0.6127281454501144,0.36077803819317256,0.5494682786308221,0.8022353387169455,-0.1179358678369434,-0.3091434884865807,0.41635106251622234,0.5608151436605164,0.4928200194303027,0.686077754101089,0.4678112988650602,0.38838521327459175,0.650727694590277,-0.32697016789228944,0.41445583018864135,0.2114446903760717
Parietal_Sup_L,0.12268634947420633,-0.05660161379701947,0.3107240563251552,0.14737715529015274,0.5569454957997242,-0.0068671779996343895,0.5439313014286411,-0.5725158671640136,-0.29200936062531635,-0.09287690386141959,-0.8104296842163271,0.03382356396176185,0.34830353815983456,0.8953484434633951,-0.6995255656907878,-0.4047004293436015,-0.09994313340771564,0.12815231825786724,0.21173797619864473,0.7858254936442546,-0.4837269351413148,0.5556720221389554,-0.040279027088821424,0.8230801918349979,-0.794413365771295,0.34882494229257344,0.45249957913783223,1.0,0.885062067497855,0.27101536509259433,-0.5798141162478029,0.1362353222077623,0.6500385867046177,0.32627047177130014,0.41740412024811335,-0.3294655534267767,-0.7437940178803725,0.3173392204103529,0.41473136635902424,0.596687623806955,0.5854890786774402,0.017036161540325993,-0.4954719700204261,-0.02700938312900271,0.245793028430917,0.6552482235826246,0.22678597838304343,0.11389926916508673,0.6553891695747069,0.13891661715180822,0.04544982958564726,0.3119949091960726,0.11512988258385108,0.06000513085605212,0.5030745608108688,-0.3597315794055863,-0.6489821974968799,0.3148495469728796,0.38649870364757194,-0.6270028441939764,-0.32743888960909034,0.39358530939815395,0.24095588693425846,-0.2454130974226841,0.1381169382625611,-0.0825668852134117,-0.4530994850784226,0.2475711526858236,0.21471555329919367,-0.2562212307150007,0.5091198533666236,0.19562084407347732,0.008536849865814282,-0.29576441302441464,0.07475130778634237,0.15243515825477616,0.404934151384345,0.788742661392473,-0.783315521162427,-0.33166449165296735,-0.050756530468434216,0.32958014544056835,0.22125640863347715,0.4166132597654547,0.29627238747711226,0.26757647628375464,0.2728876540873341,-0.4842012364335671,0.07810131139665706,-0.18318373537180824,-0.022092721095129966,0.5485519699211857,0.49657135981674755,-0.05409160116029245,0.4054060041183585,0.8812746607116659,0.45822584526799987,0.41752561018330897,-0.37321554947862046,-0.3524468476889522,0.28036171460081083,0.12810762570837023,0.585796828717765,0.20609323876537408,-0.14438043748730936,0.24162935371350613,0.23889364533119242,-0.4233918882303523,-0.06563075650964764,-0.2554181114886474
Precuneus_L,0.1004915008306141,0.1408291231251076,0.3509619727836874,0.2758947500314503,0.5994830619280221,0.22430737760147432,0.590824070564046,-0.6472723156712349,-0.4448164878315452,0.1210151896404859,-0.7403258733724627,0.2886358036625643,0.5395870589491807,0.8566046717235497,-0.6030212182804713,-0.42023226620301773,0.23503458971819208,0.31977503764660425,0.3389111066743395,0.7347429311231194,-0.4051611927513501,0.46385651850935955,0.26211450265614883,0.8068471907842931,-0.7561602721287783,0.43917632558628583,0.5840868013766298,0.885062067497855,1.0,0.5473150252511285,-0.46894232901289307,0.2797019226142865,0.6747034333732359,0.5381641835660108,0.6744096010477931,-0.12428135016228385,-0.7749086453641324,0.22502550797478038,0.5585628122236743,0.5810957770166132,0.5763745449261787,0.24623069592998356,-0.16969773363032492,0.17269252185485223,0.5264593470726685,0.7238643010781299,0.32222121680746135,0.3293219223021798,0.7883697601072756,0.25658229140244626,0.1901921826111166,0.485652661235589,0.2961824126216585,-0.04954154502084073,0.44785186746431255,-0.4803034008293211,-0.6338413771376024,0.40667625738629004,0.6220626976350472,-0.649043167519813,-0.25098871802002,0.5113028066510984,0.3625638183112486,-0.26735859326771094,0.1816465470092561,0.081972756087988,-0.17421375238425,0.3408043508528175,0.3441197025797047,-0.16871576439970545,0.646547932420323,0.22807213386879355,0.16016659074959397,0.04230068555239075,0.19587962094639214,0.39768106628657823,0.29881035995780725,0.8871912638964863,-0.6902686856861208,-0.2124128756598844,0.15945573491548898,0.37088207507546717,0.36855622955077,0.5332375845544559,0.41207610400932476,0.4012059211497308,0.49823858674630117,-0.48567652685211116,0.2600162801409024,-0.011991198998454045,0.006890484319463918,0.6527379906861566,0.5322327148213333,-0.08456968791400166,0.582278310893486,0.904157833087849,0.4903997097716672,0.4839132066500325,-0.22484021737135343,-0.43570903067704086,0.451888596143135,0.26121119511301083,0.6142416602895169,0.3582944144448015,0.012801748259809871,0.3545087976797532,0.5134655477475178,-0.3601931473630242,0.0746234908332745,-0.23642260836714865
SupraMarginal_R,0.05655109414008708,0.21688297926383499,-0.06389880369716097,0.4193548219071717,0.09871893868859616,0.20185999690296108,0.526986349731849,-0.1275924436182817,-0.36412388514181415,0.08074841428495196,-0.17032874982534282,0.26916000047487004,0.2135569109013987,0.2798724328170505,-0.11149403185282837,-0.42380679129385335,0.3480423187673953,0.42257254777647,0.09032088418544416,0.30845899424106077,-0.1995936129003901,-0.0962951244650834,0.4615831990427692,0.3960759704756589,-0.09550680120191037,0.14283599015339565,0.2597322147037818,0.27101536509259433,0.5473150252511285,1.0,0.10855605396054956,0.42190482745015195,0.6311466145808469,0.35560293294768075,0.7098726232940444,0.19589317422062272,-0.22995950833316411,0.27208127105457464,0.24411044887837277,0.13351020334948271,0.22520777893774244,0.1817409961003091,0.16545279517741412,0.36766055816278403,0.7500436453422783,0.4949808302916975,0.007345172608844151,0.19281509393086646,0.7841790196737642,0.4592284861897874,0.08460791456894812,0.3099887458696887,0.02863223569698364,-0.11408524483511052,0.18471977842105253,-0.32344639808851394,-0.15556867981231237,0.5037077822877888,0.921856482817668,-0.17657830471887614,0.21305515258224525,0.13235434410908675,0.5110818682858537,-0.23044667321844525,-0.2207575445312065,0.5189375259464827,0.2997316340395069,0.02919171969641558,0.06382820523728562,-0.01157213948675206,0.5033427516044124,0.19351955043603136,0.20438798995733687,0.32451016022346957,-0.03479146924463326,0.35161253212682964,-0.2444168214371982,0.6280790945474152,-0.09419147254598038,-0.10887979459882327,0.25077716940562284,0.48657563665454534,0.042547461096126414,0.5296813376139287,0.5251752909899252,0.15977178102577635,0.5884157111457897,-0.023869414260103895,0.26716686465305434,0.3949600337415896,0.3300195548150907,0.59871653243529,0.13176542228330515,0.035507302108146184,0.5373249202645114,0.534623099774072,-0.11502551631753791,0.10268186811635104,0.06774364821874915,-0.10743302364664835,0.7575897827765404,0.20917842037172074,0.42860518411240683,0.28951422079216255,0.09915992638753977,0.6029873314454459,0.5281845402174564,0.17003183127333144,0.1404904658911335,-0.02874234687798416
Vermis_6,0.24423906675506976,0.24849894938808775,-0.3249353017283892,0.18681607594488195,-0.6479812172377596,0.050199520091533376,0.13299099537680317,0.809849396189126,0.5022563785680842,0.11880186611818101,0.7980121663235269,0.04338784281342442,-0.4367966962257565,-0.5126702595347489,0.7867429108873852,0.3380073508274663,0.13580105878389526,0.14427926560359858,-0.2610572655343057,-0.27458919620330585,0.4767532158199798,-0.3177805675497898,0.04626636360364869,-0.3096262308866379,0.8747002328002789,-0.264028897848054,-0.2592236927529744,-0.5798141162478029,-0.46894232901289307,0.10855605396054956,1.0,0.1326413526266488,-0.0377569636308806,-0.2590723986307491,0.016501399483362537,0.4540494989027988,0.824986312256644,0.01448595209419654,-0.6119329321217624,-0.14632317331017683,-0.06253887874121349,0.014079866107319792,0.27345653487824034,0.38156956666566244,0.07116187705272109,-0.06373735915558341,-0.2855129107067095,0.08900305684403624,-0.3043810985853036,0.37916796711220824,0.09564811857719957,0.0038863707661468665,-0.20688160715597248,0.14978551165067858,-0.31967279431521867,0.48226938669707514,0.8470181559505929,0.3118185779661989,-0.03747738651940505,0.8603114413949177,0.8432644375224971,-0.33888713251504454,0.1211388024316329,0.35602753997187314,-0.3317281452268073,0.5061191833237763,0.6761987251585452,-0.19089664920273053,-0.3299353536042691,0.1859576152004104,-0.07843589727952763,-0.2507508638144711,0.15322807306234335,0.3620736299016299,-0.20620563126433966,0.06618914450671559,-0.2668228851132348,-0.5006651989128563,0.8252571835338073,0.16776254957205114,0.1780863398249267,0.19984113778119147,-0.5064749807496879,0.3029963110969004,0.11839999260982498,-0.5093118052304152,0.2880687901898028,0.4890727267054749,0.12468287380677268,0.7076859001439166,0.6517597511899662,-0.24856579367705436,-0.33175861000486306,0.3090504677189674,0.08315334956596643,-0.5930174058349313,-0.545274005047244,-0.39390713763483604,0.48069429238112876,0.6442857524607589,0.17891334057316544,0.21768347362665938,0.024638934619708605,0.01654680023488751,0.27145467908621873,0.21794279092591862,0.19516586421349397,0.6800877587002907,0.22123093333661,0.3128337964454233
Thal_PuL_L,0.2977865102509294,0.4588388207586686,0.18845031989901226,0.5765203179300603,0.31870423266773434,0.5694520136651036,0.11361422415322318,-0.06921466899575589,0.15921201894987286,0.4033162767594691,0.0851534627225105,0.61259935428734,0.4906810687632613,0.21990557593171078,0.17611800804289526,0.09919030038390939,0.5586079182974858,0.8139978585293243,0.382600257209441,0.39462974743730417,0.4862674581531052,0.3650360477945615,0.5358341830898148,0.3927252150081139,-0.01979636729585692,0.6568565364389648,0.5404350797819155,0.1362353222077623,0.2797019226142865,0.42190482745015195,0.1326413526266488,1.0,0.13954107019347026,0.5990366588263287,0.5864411581687409,0.20377442072820856,-0.010054801557637466,0.0922788437408361,0.3050780446402233,0.49360026546580776,0.5283036914522395,0.6968734761208929,0.3219762540399549,0.6268470511694637,0.5991384735607473,0.27625201755451917,0.38767138131839984,0.6659939272134116,0.18862681694373695,0.42823315497588055,0.7238529633246937,0.6002108755296197,0.4087963335154623,0.2320494227158684,0.009451702208373353,-0.044441074664808136,0.1721294088109749,0.4593057755205807,0.2502115489191005,-0.006231246046796322,0.21913554535065116,0.3590709598182605,0.7554722842574101,0.2999708899771203,0.10112826359432928,0.6692255238715238,0.5497636438559368,0.27163689619225373,0.28984230309325026,0.10835549201345243,0.6360900655547777,0.30471263480618366,0.5053614800528528,0.3748312692096286,0.3685406401147769,0.6199956543091635,0.2879139052004488,0.11279429207748633,0.0633623997472799,0.5109685494267805,0.735248316445845,0.5240930786725612,0.32272638559256994,0.3595266921950413,0.6199759486421514,0.15344191980095462,0.37435660714710983,0.061442140498919044,0.7709785123670201,0.32142926135120836,0.053188042041384796,0.3562454294268999,0.5777454919035432,0.6075452080488188,0.6236991251875279,0.11181573907218256,0.177007855467934,0.5677428273952939,0.1889850706101617,0.042208677395508834,0.625828809183847,0.6873856923533082,0.5002995674538259,0.6382247060784445,0.7414092045257333,0.6542682503859408,0.6051475719457448,-0.03092777050075132,0.5921110785572792,0.34405231340458825
Occipital_Sup_R,0.11844167003245565,-0.031517491942196094,-0.07169852973539088,0.18514427668627087,0.010097705497216215,-0.1289072202297839,0.8860608596187436,-0.05652584251846373,-0.2455108872790988,-0.23483043924590843,-0.4027736523875018,-0.10479380551884673,-0.08854883058140299,0.5948711770463291,-0.3341746697752767,-0.4494982089013324,0.0074647904329136275,0.1384697315809744,-0.13883707832972195,0.5161688234351404,-0.36933188769571806,0.06440958508654489,0.12944686396888538,0.579232141782361,-0.2517785682802624,-0.06118302844898488,0.14810458214908348,0.6500385867046177,0.6747034333732359,0.6311466145808469,-0.0377569636308806,0.13954107019347026,1.0,0.05208364260817155,0.47434134660744603,0.0016115558222550442,-0.3052160580955612,0.4295214535160213,-0.035566414023272326,0.2523875287830472,0.3072043557692725,-0.20677811286690717,-0.29475286628543407,0.048072028096574924,0.39307727573770895,0.7673436895204415,-0.25156780637063614,-0.011926683222058627,0.7931064470584217,0.5084434969131164,-0.21571713504953222,0.24195517717485987,-0.2236710817595038,0.05604703616391325,0.2987849317927134,-0.1721407490682826,-0.2612452320773428,0.5300566247151633,0.6977311234205912,-0.16117356860256157,0.22541996699923716,0.03842708415266891,0.31385575431470614,-0.19191937436151882,-0.23330252848112484,0.12631360269107747,-0.06552179352109018,0.006886948319095166,-0.1422034085580833,-0.24537856692428953,0.4598433091324591,-0.08466007162918213,0.008894165483690882,0.04150805247889564,-0.3246355180871025,-0.011797943892829323,-0.13324464855446122,0.7073246586820567,-0.27495175295066604,-0.4145399548000549,-0.08333389311171882,0.472912026227584,-0.2709089842503323,0.7513959457810199,0.398075760098134,-0.09295857884947052,0.5089014486666812,-0.21067176284165381,0.009325102178685363,0.341528126259179,0.588077227190054,0.4160514341238857,0.041154489525921885,0.011627272920280388,0.43653402907391453,0.7356987232839606,-0.04431559481820069,-0.07280263026259153,0.013649876943298963,-0.03281689258174594,0.4934184863405729,0.03579481954266406,0.518840511038811,-0.002785945054529206,-0.1904706141913504,0.4403051324282946,0.23863199786549208,0.16165085094663184,-0.09062105806933148,-0.27667423434595806
ParaHippocampal_L,0.21408248315019146,0.5005667789656348,0.568560377120986,0.501723679295886,0.6842953580733208,0.7205424270976759,0.04251181914373948,-0.5883393577668485,-0.1789382776069528,0.6127858324644686,-0.25729152198698557,0.7864690532130296,0.8458897025709187,0.37333286541732813,-0.16278464912497073,0.11215766924461473,0.598834232915903,0.6809853789592257,0.6693069507320943,0.4013945587315384,0.21401265162033253,0.5114053059334585,0.544997450782051,0.419681370534357,-0.4691233018696521,0.8481963025799565,0.7586075438475998,0.32627047177130014,0.5381641835660108,0.35560293294768075,-0.2590723986307491,0.5990366588263287,0.05208364260817155,1.0,0.6293387999661423,0.04088750301409388,-0.4620024365784526,-0.047325671696952336,0.7697353542442144,0.4945565532225808,0.44255115645837273,0.7545708660805843,0.3654678469340134,0.6490160235143432,0.6059606077404351,0.29827117579879436,0.7179682161645834,0.7079821125199651,0.23335443169717304,0.11542244168270092,0.700755467349945,0.6472080131691351,0.7602224535818108,0.036150241000345876,0.09029854907056925,-0.3465853864471852,-0.26152099881519464,0.23186227073387833,0.24039525112671453,-0.4762818396500463,-0.24852074869971785,0.7028435487506797,0.44355349966350116,0.09447997812589416,0.494848756702199,0.37757159546493785,0.3237343960305414,0.48552959358699427,0.715054114938901,0.11458690816992428,0.6566563787122087,0.4537535879164284,0.4235270130934548,0.3186255642188946,0.703234403566951,0.6277748071900334,0.4806263249094757,0.3596107716715873,-0.3237905078152666,0.45771849047215446,0.7102018334300584,0.2890287980161432,0.7393743960931124,0.18726204014197886,0.4212010586859241,0.5978635293980556,0.3827364125711701,-0.2422750207334449,0.6891101154025306,-0.02783990611797798,-0.34002700929770185,0.5266297013159446,0.7729201955305376,0.14342382180943355,0.5312939866061419,0.3349391360596844,0.6105977873708052,0.8367260990302986,-0.03041954497081236,-0.4079932775268309,0.4462573962426504,0.5728744356052794,0.3308389208796978,0.7212562154975717,0.5518443953548975,0.3633621361474668,0.6997166972224319,-0.30093888681468645,0.5822433417840236,0.21618158237949453
Supp_Motor_Area_L,0.20293530744038424,0.43226933235826254,0.20974269779153834,0.609395044067551,0.3441620796555189,0.5053913288987503,0.4927841521761789,-0.2682645725678635,-0.16555784855260539,0.34451096901454087,-0.19699591850219209,0.5188723700408779,0.5038798731533924,0.47683600321422087,-0.07834550892553475,-0.2170230400096965,0.49781895282259914,0.6274050466222304,0.37327085912558594,0.6218012436782773,0.015254580248315042,0.23664485809283653,0.4710621664637412,0.600487461282813,-0.25101339240722914,0.5346984445488564,0.6248022974641034,0.41740412024811335,0.6744096010477931,0.7098726232940444,0.016501399483362537,0.5864411581687409,0.47434134660744603,0.6293387999661423,1.0,0.18004174902931142,-0.2955640759893159,0.24641679846662531,0.46550163266504435,0.4183829669160617,0.4915350063425542,0.4808560853225445,0.19273969354905007,0.5797790514601426,0.7579204125856396,0.5840889729692511,0.3738184853341096,0.5143122587984956,0.5576842755203804,0.47790978450963767,0.4416937179947842,0.5599078575325249,0.3230768235040526,0.04205508558622551,0.30447135899971883,-0.31752986292230495,-0.12001062620780886,0.5505565582079073,0.6256889538554583,-0.24061767208280382,0.1313316191288948,0.3913945774890099,0.5800836024818279,0.0025463078519850153,0.05907232712577903,0.5939348924355637,0.35985490496932027,0.17304891904410938,0.31365651485092494,-0.06451473864850413,0.653688841747541,0.3523496075994696,0.3222494676203442,0.3497811336943981,0.2615993910721431,0.6380187724291602,0.1352371351815768,0.6098690678112347,-0.1789571397701772,0.13461227088633593,0.5010719993962052,0.5852986736474078,0.29149069922034987,0.5630826169611665,0.5930964518928588,0.34460649756922557,0.6110763823025774,-0.05945329203728398,0.5555525176718829,0.3577281482592265,0.19283768911029217,0.5746794141815736,0.5227623648659362,0.2210245974265644,0.8486481965046008,0.4927710348571531,0.1935917772455335,0.48498546672264037,-0.07997934415916906,-0.2165441338017002,0.8053012558399048,0.5012590201600037,0.5779186956041178,0.5713332380942356,0.3454746843312458,0.7007587059329744,0.7352133405860748,-0.05121758449703207,0.39233049306895096,0.08024455246125747
SN_pc_L,-0.15259668869650167,0.20615250360064336,0.045353173107666664,-0.024360646046267618,-0.17800128938022142,0.09312808852952988,0.09854902106470305,0.17192276473869467,-0.10848419739501548,0.4684838385123043,0.3000189304902132,0.28384884861060145,0.10624988924498505,-0.2799207297463733,0.3810102051582574,0.18536766152709042,0.4888735657530196,0.2682458567020957,0.25244506723027205,-0.24474981894274883,0.3950457319480413,-0.31874838659840593,0.43943262261289023,-0.1695622559516012,0.3541443380209058,0.01645883165377705,-0.05071150579823738,-0.3294655534267767,-0.12428135016228385,0.19589317422062272,0.4540494989027988,0.20377442072820856,0.0016115558222550442,0.04088750301409388,0.18004174902931142,1.0,0.23965701758018873,-0.3142564887074578,-0.017076024025401808,-0.19794361759249252,-0.15192320522216382,0.29380055381547476,0.5389406709980094,0.21164405573813033,0.1306025578099414,0.027280380455168226,-0.06226656134199529,0.2650871242288709,-0.00033873670531601747,0.2803174617687113,0.21021833807151494,0.24514692985692962,0.17642536691669886,0.07789106057929973,-0.36525617316655606,0.10507304540451998,0.27276620291479503,-0.03420385944049502,0.1893372792915136,0.27227123881605825,0.34352679671565195,-0.021118646130449985,0.14915212660955318,0.3382863532646698,0.11338731570692856,0.2311185296447143,0.5340952997342869,0.20066858214452077,0.08074389189719733,0.20651455932980808,0.0995859649758893,-0.08883755235747495,0.37322086866664317,0.6292945126621564,-0.03703343755112052,0.17220357495091856,-0.29628895445114783,-0.14318483169900184,0.4077127837436954,0.10889282263230955,0.2363196363659517,-0.06411656606154391,0.05500262771265602,0.23810607036203532,0.0653088688278176,0.06250487393106932,0.3949004211768628,0.264970612011533,0.2896789854837738,0.27941590682324424,0.3709340878678003,-0.10398230192210157,-0.07884780586178958,0.3537771698785906,0.04334082727462761,-0.18555991922592643,-0.0586283040413705,-0.1676090282739269,0.44203271252005744,0.16797629229431416,0.08130700188262001,0.12756436493874124,-0.12777786910090114,0.08680521870858908,0.2637890411347017,0.07883770912245841,0.27862274466631104,0.18716691391900206,0.33657152683216823,0.2453876885417469
Cerebellum_Crus1_R,0.16840623663758844,0.07508524392340668,-0.4904874377691777,0.1032704976135865,-0.7669169221369367,-0.07651922041803218,-0.1610177661266087,0.937992915563411,0.711175811580347,-0.09094757244756531,0.9246789878924236,-0.2157262604305518,-0.6073729806005314,-0.6508187581154766,0.8555520861144182,0.37769536362428263,-0.09545609213732555,-0.07645482687673592,-0.41575846373968667,-0.3956753419262287,0.5344736643126785,-0.39085008462585574,-0.22014252717055013,-0.517123353108394,0.9599925917510228,-0.3450175786908892,-0.45103009619314405,-0.7437940178803725,-0.7749086453641324,-0.22995950833316411,0.824986312256644,-0.010054801557637466,-0.3052160580955612,-0.4620024365784526,-0.2955640759893159,0.23965701758018873,1.0,0.051493666248892275,-0.7207097553153327,-0.3341696916255538,-0.2645516637392915,-0.1821181889757889,0.17123534916771324,0.17798198050324845,-0.20520033607873076,-0.3300133265982694,-0.3883005305228268,-0.1481335548091328,-0.6169714773025786,0.14716837900255242,-0.044883016474222055,-0.3124550102540609,-0.3375322691733682,0.144676907678942,-0.32874374969937176,0.5790801828977906,0.9536331039395317,0.04759338994792597,-0.40263275965128176,0.926279239257976,0.7022903604496361,-0.5153510641162,-0.04494557388126286,0.3850435693187085,-0.41533451268853794,0.3171645835622124,0.490385279512485,-0.4447728886260514,-0.5114745582055206,0.200053674785889,-0.4183669742398505,-0.2579913065987373,-0.00678594188681754,0.12118469226812019,-0.2945404053402145,-0.10696164035132716,-0.28079225806475994,-0.752201210868808,0.8957856385575976,0.276061859785028,0.06375436922698638,0.03714310088877713,-0.5506845863912618,0.01848784106049668,-0.06516433353597767,-0.5590963345727102,-0.1645711382070846,0.6179073927729476,-0.05249354195948043,0.5266871565503125,0.4368265505828199,-0.5068424825049807,-0.39697356650292737,0.31223705239589045,-0.12817175073001943,-0.8314698484404321,-0.6788363497494807,-0.4188336125542564,0.2996954184918555,0.6508282830106339,-0.02394846553738983,0.030564349362476654,-0.21537328956239976,-0.18086225280431506,0.18728667077670597,0.08777953372038767,-0.16572873802888263,0.5916008426789855,0.08461170211743614,0.36597764869813065
