,Occipital_Mid_R,Frontal_Inf_Orb_2_R,Lingual_L,Olfactory_R,Rolandic_Oper_L,Vermis_6,Thal_IL_L,Cerebellum_3_R,Pallidum_L,Thal_PuL_L,Cingulate_Mid_R,Thal_MGN_R,OFCant_R,Cerebellum_Crus2_R,Thal_PuI_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_R,Parietal_Inf_R,OFCmed_L,Fusiform_R,Thal_AV_L,Cingulate_Mid_L,Thal_AV_R,Precentral_L,Calcarine_L,SN_pc_R,ACC_pre_L,OFClat_L,Vermis_3,Fusiform_L,Heschl_L,Thal_PuL_R,OFCant_L,Cerebellum_Crus1_L,Frontal_Sup_2_L,Occipital_Sup_R,Temporal_Inf_L,Angular_L,ParaHippocampal_L,Calcarine_R,Cerebellum_4_5_L,OFClat_R,Thal_MDl_R,Frontal_Mid_2_L,Insula_R,Thal_Re_L,Frontal_Inf_Tri_R,ACC_sub_R,Cerebellum_8_R,N_Acc_L,Occipital_Mid_L,Vermis_7,Frontal_Mid_2_R,Thal_PuM_R,Angular_R,Temporal_Inf_R,Cerebellum_10_R,Thal_VPL_L,Thal_VA_R,Hippocampus_R,Occipital_Inf_R,Red_N_R,Temporal_Sup_R,Thal_MDl_L,ACC_sup_L,Parietal_Inf_L,ParaHippocampal_R,Cerebellum_7b_L,Pallidum_R,Rectus_L
Cingulate_Mid_R,0.5330014729887527,0.07352273457070195,0.43815551765769306,-0.12522272964659759,0.7547529015365007,0.21794279092591862,0.6474014863582492,0.4844619847097761,0.307888672914101,0.6542682503859408,1.0,-0.017027385639762974,-0.1892880972310695,0.1007408917793057,0.37488213096925244,0.3113299830468103,-0.012573489714871197,0.3836899851180443,0.3121271509521506,0.3299791544849314,0.31866473445688775,0.9167611024576592,0.422361681333826,0.6137743635943637,0.5614780858624605,0.26222127152362595,-0.25942674665850346,-0.014654417124381876,0.6757403930785673,0.45910561015777485,0.4543019658308837,0.6073607676835914,-0.1201185912453145,0.11378335852143481,0.43500844018977314,0.4403051324282946,0.10488614367604776,0.3519442319120495,0.3633621361474668,0.5093502806303919,0.6645471806001568,0.005679361306586723,0.4887498687744997,0.3747165169202146,0.3885284735881065,0.06966445787989452,0.3695922658370591,0.11730025344895892,0.16007313976215592,0.10006721056489856,0.3819727574105305,0.08894646098739667,0.2921535710992689,0.4103620564386297,0.5390483061966066,0.13953504991586982,0.38838521327459175,0.4939975443254515,-0.04234071564194616,0.3778198332684633,0.14894082357528812,0.14113134637698646,0.6422111832311225,0.4085651517147331,0.5750267336502979,0.42714233306014276,0.3703575285120038,0.22261738921632165,0.5177958959411124,-0.21679642795892545
Thal_MGN_R,-0.6149623806057083,0.437871034482867,-0.592760791515426,0.8465415472588419,0.3235848388212827,-0.5064749807496879,-0.2619867395842273,0.18542082760788772,-0.0710591908901257,0.32272638559256994,-0.017027385639762974,1.0,0.7168843286154165,-0.4176942629005458,0.31007445065410527,0.46212832776233653,-0.02195655646707172,0.0544937669640165,0.4026516406366593,-0.25496630860626185,0.6787820793541538,0.012222841895487018,-0.3394490663089387,0.23375887450610147,-0.38122124248428485,-0.1219339539287029,0.5320227951724086,0.7693572706240173,0.2634782376752231,-0.007809241003764368,0.5384629303584362,-0.0037677371794972952,0.3467562957609709,-0.46898825853592924,0.25656316535412343,-0.2709089842503323,0.30198223658976897,0.13235253381799456,0.7393743960931124,-0.4644148378529811,0.04238047705379889,-0.005532613474774637,0.17315950635435398,0.3515448283545465,0.16262908925869282,0.7826820828468415,0.2891574437669566,-0.18538409131159903,-0.5799935168052103,0.6680239892458794,-0.6502847469782541,-0.5782773607976205,0.33801171059508034,0.3258964188532853,0.045398965015352774,-0.32615571247355507,0.5587192491810675,0.5492426611836216,0.754246624220026,0.7388815721690852,-0.7183741243115954,-0.07426707099555081,0.15206950703842118,0.24410102589363147,0.3705403923070201,0.2522840026365104,0.6600523567548574,-0.34588861095564377,0.04381769162385348,-0.32349977072032254
OFCant_R,-0.48547346881700915,0.6768067539293987,-0.540285542417482,0.8111992266238562,0.16255169792051966,-0.545274005047244,-0.18919688047268332,0.23349812221050595,-0.03052316589227272,0.177007855467934,-0.1892880972310695,0.7168843286154165,1.0,-0.5655146574004504,0.21343405922976916,0.6623017871732022,0.183280714631273,0.1169108516686019,0.21585459781185917,-0.3763117847364219,0.5550252179632712,-0.15823961073429574,-0.31842450126126426,0.28971324916652597,-0.4308414527185838,0.04466845747806583,0.8070637523903917,0.8131907205499368,0.21332339178128384,-0.20224545265947916,0.3147805391831523,0.0014688260506390838,0.6467786553461207,-0.6338905809043452,0.38660837945605253,-0.04431559481820069,-0.018553859337868735,0.40400188022947675,0.6105977873708052,-0.5494191693753837,0.008425308102258087,0.2151946671021027,0.16855015556884137,0.48602653950303787,0.2534239263728538,0.5960935933823096,0.3675700180936904,-0.43934377930184465,-0.6959283190702925,0.590650106464824,-0.4652069026866807,-0.71454528603589,0.52036540949658,0.1303933079253186,0.123565032047066,-0.3099960357733133,0.5494682786308221,0.37754128248932645,0.6879236645191508,0.6098929900185999,-0.7240191929278345,-0.0058437709023784505,-0.008128159450869725,0.19350119165572838,0.3665886205831154,0.4589193397900514,0.555386628483628,-0.2700993959073631,-0.05915268533365884,-0.2086542318211881
Cerebellum_Crus2_R,0.30289503550647257,-0.18334879342706395,0.5872256418152362,-0.391481842111825,0.0673856442527175,0.6393669192304228,0.09239954316156683,0.05333697023308635,-0.11066405634436709,-0.002972118585592427,0.1007408917793057,-0.4176942629005458,-0.5655146574004504,1.0,0.010823517381402319,-0.309549744090796,-0.004106533483873445,-0.627836575755765,-0.10546773739750837,0.7990072412362372,-0.19400891418614602,-0.025210951181721637,0.09778089746406855,-0.18490930940851943,0.42498146558332406,0.29893304964181433,-0.5251094272558189,-0.616063406018439,-0.023906234378204806,0.31233053117253906,-0.20756990924794058,-0.023480274237206795,-0.37819091459968207,0.6790910008060701,-0.06657888060145518,-0.31395240090172055,0.002869448058699595,-0.4020725807088497,-0.3454954103050949,0.5837193183573763,0.027060515125206283,0.024786674985701716,-0.2491685024947402,-0.2441274856219628,0.10583626636527056,-0.36712573747555793,-0.03099905905972148,0.4899549260055101,0.7560892874455213,-0.3900913289260495,0.2592123063401387,0.7187448504351224,-0.12231279771780061,0.20315978239697277,-0.416080478567501,0.7908490653841753,-0.31526609149920737,-0.04235326783687335,-0.17867824432364962,-0.16007817821227474,0.7699850053713793,0.33711038275411365,0.23944849579579502,0.12655312141551875,-0.07616777995343811,-0.403206732582179,-0.16459876405815102,-0.06431085233820766,-0.34524090147965253,0.5150790241994981
Thal_PuI_L,-0.014740017919163627,0.23919278787300036,0.20034868595812988,0.23531291418181896,0.5656778723303588,0.15322807306234335,0.31749633204788735,0.5668034335259483,-0.12043854178027201,0.5053614800528528,0.37488213096925244,0.31007445065410527,0.21343405922976916,0.010823517381402319,1.0,0.4273823721687124,0.03812366244657968,0.04421693750518078,0.16227782982222694,0.28115362929834475,0.4934789326536282,0.31342245131382857,0.06990743224823,0.23223421299613495,0.21265638782592258,0.23768881417548104,0.2150550551370199,0.18966748983231227,0.551741052717029,0.5282937337778525,0.5812960776112833,0.1812824610619289,0.12487193470018423,0.1042980194452264,0.31513696424017573,0.008894165483690882,0.35857998139159825,0.1006044185132852,0.4235270130934548,0.2322389365437779,0.47798952157327435,0.001490300541922886,0.07448850739633363,0.3371711689841221,0.4464002420263773,0.3552424675534692,0.2734426307890698,0.01793486470344958,0.0046981465526604255,0.37303396105581343,-0.002757017035099753,-0.005537680704431988,0.2848680783977122,0.5309629896825363,0.13226312525193018,0.07643462502116917,0.4612079410223677,0.6083716265115148,0.3290167261379324,0.4924496022642434,-0.08119526392506489,0.22233378465970596,0.3210581234359537,0.4488121465824774,0.5745603177846216,0.15679813491393826,0.3961962826939992,0.06201601121025086,0.0843903374434605,-0.0914810438822303
Frontal_Sup_Medial_L,-0.020744927115877786,0.5672497001706873,0.056778529334963475,0.5479059885352883,0.6085881775825328,0.0038863707661468665,0.280526831013292,0.5560968425257199,-0.16240602868959603,0.6002108755296197,0.3113299830468103,0.46212832776233653,0.6623017871732022,-0.309549744090796,0.4273823721687124,1.0,0.3495272949810078,0.25223775886955846,0.14161452175926104,0.027899289883302644,0.7665059182418943,0.3117348273804774,-0.15910483043084117,0.3938196072674091,0.15178779267371736,0.24054160515702785,0.7451277066568025,0.5255685639130957,0.6286342085183287,0.3291012613565582,0.6259309735100772,0.37383968120702404,0.6546544134250704,-0.21641311876181074,0.6403301339745066,0.24195517717485987,0.17253513416337216,0.4415511795252979,0.6472080131691351,0.10018995297039351,0.5870545557974063,0.11163445936327594,0.23391628663693725,0.6990021821965113,0.6831862587146965,0.537599311157911,0.6249663455689197,-0.18485340845710307,-0.2334924783680268,0.6127508442439286,0.07363729457932906,-0.2858937401843411,0.6436827248864662,0.4825475194474112,0.3052403585386439,-0.09147067143451024,0.5718713989279434,0.5993390842943538,0.6081685758029101,0.6143756892736174,-0.2961048654673844,0.17930832169273583,0.3553176052768383,0.4014130323205257,0.7928858551410441,0.4537407117114986,0.5309816224973043,0.19404858353271748,-0.019773473382435024,-0.011476711860094099
Frontal_Med_Orb_R,0.12626545516594564,0.362238401206895,0.028504095030334794,0.12255414290350591,-0.006592309816389055,0.14978551165067858,-0.11784421032816148,0.3062525476836253,-0.37008350102257215,0.2320494227158684,-0.012573489714871197,-0.02195655646707172,0.183280714631273,-0.004106533483873445,0.03812366244657968,0.3495272949810078,1.0,-0.13568431211355444,-0.190707417838296,0.22633263201392273,0.07624599212273929,-0.040450099518075266,-0.07510262916239793,0.13663415832203174,-0.014825759633272309,0.09626726692210302,0.30937400399616966,0.09926484377483097,0.19906541077691442,0.04040204692148833,-0.09845903735552046,0.10638538301174122,0.3338263790219954,0.05115628995711592,0.2952615496518066,0.05604703616391325,-0.18511231766674976,0.16222967071519143,0.036150241000345876,0.047669964410840295,0.2117711766934243,0.18632869089768353,-0.20911873334738723,0.2770421187881488,0.18747617811077136,0.245295139035892,0.339588914575591,0.3089646574218347,0.15922589932595424,0.3101934506438006,0.14983695223688895,0.10098204467774038,0.31403463460879477,0.17945193430373735,-0.032335359338972615,0.27533431112842727,0.12927467994382158,0.14788848214637318,0.18299078440465413,0.15165589923438702,0.1827160856079947,0.159888691516407,-0.0049764452919216495,-0.18135873681455078,0.18048779126970707,0.1448639867507163,0.18153646564731638,0.20498702714434563,-0.46405622395200763,0.4887688120822911
Parietal_Inf_R,0.30349592129438485,0.03533057998833011,-0.08616026092152904,-0.060903951598835424,0.16394032107287082,-0.3043810985853036,0.35975975205565786,0.15165045320384377,0.32839419682268095,0.18862681694373695,0.3836899851180443,0.0544937669640165,0.1169108516686019,-0.627836575755765,0.04421693750518078,0.25223775886955846,-0.13568431211355444,1.0,0.03444156805594839,-0.5938619457379897,0.064158510451014,0.48252130457226355,0.2538495878067677,0.4509539358155197,0.09169797249902775,-0.08595104813213648,0.19478217242924697,0.3127332157633738,0.33228311935019594,-0.11447137126700703,0.2070293061716638,0.3659555548650374,0.23453887002500592,-0.4630110468331505,0.2853333692036188,0.7931064470584217,-0.08730726676716909,0.6149743867977461,0.23335443169717304,-0.0693654415289336,0.3601201791967813,0.07065265916386658,0.5205725271455925,0.38503586552646346,-0.0904212454070951,0.07632734506020926,0.05095374952192738,-0.34132960189187445,-0.47504026011961925,0.1369050326943287,0.24645039515400943,-0.4812100859901202,0.23918733728676556,-0.16464810809973474,0.8411802366234011,-0.656233367756313,0.24888205068953814,0.06074684937909208,-0.19465652209549886,0.010252550123449247,-0.4331808133029263,-0.39736015623859045,0.040191751047686144,-0.045483843708151166,0.16242672003208639,0.5956399770863093,0.08576774505962792,0.3049267488613174,0.6889304174452393,-0.47457307802176063
OFCmed_L,-0.1330753821970425,0.2016387199038605,-0.17910839315260674,0.5641224381135098,0.3573514545472735,-0.2507508638144711,0.03029091497560887,0.16732213592122788,0.38181254704617124,0.30471263480618366,0.3121271509521506,0.4026516406366593,0.21585459781185917,-0.10546773739750837,0.16227782982222694,0.14161452175926104,-0.190707417838296,0.03444156805594839,1.0,0.01028482279723864,0.3418856224182826,0.4104701908521385,0.06712862575806752,0.2608337448892161,-0.13341230501345644,0.17807426827354952,0.0031581970699799053,0.33549213029187397,0.22911849748119414,-0.08389238601747469,0.29793141792841477,0.2234815570295556,0.08051557284937857,-0.3297996087927812,0.11882783478063168,-0.08466007162918213,-0.05899384510080276,0.1413759581052834,0.4537535879164284,-0.15636115119575703,0.08472411746225927,0.08986951592379966,0.4029208801652191,0.08146853778009733,0.23908683415740767,0.27280350626189104,0.362540863390272,-0.11169628839880863,-0.3014152272108787,0.43200687899277473,-0.3072985420134474,-0.32652918198286046,0.08055540912870571,0.22465839983102667,0.18745164970275424,0.038501233506509656,0.37743332058200296,0.4623610132235795,0.3925296690448559,0.5261535355688642,-0.31068979505796995,0.03722635640379531,0.4873610687748256,0.3357864839642705,0.38182990150117757,0.23948948199101458,0.4930343634168064,-0.26315158017394263,0.2773121762746043,-0.2810869184172046
Fusiform_R,0.34778724137403816,0.07334931503395081,0.649611172894729,-0.18923008512925468,0.40047378273688,0.7066073108691954,0.24281760997570528,0.4268217359635793,-0.13995799319719163,0.34254743462649834,0.3299791544849314,-0.25496630860626185,-0.3763117847364219,0.7990072412362372,0.28115362929834475,0.027899289883302644,0.22633263201392273,-0.5938619457379897,0.01028482279723864,1.0,0.10851430813623716,0.2222942453586127,0.19513094284975652,-0.01946177977490896,0.5464870561769536,0.4746176863925548,-0.34049818222597106,-0.4354853988247045,0.32121940922150044,0.5970220126695384,0.08679151577224002,0.1841611823039191,-0.18588195010667388,0.7002475916676865,0.15909233407081202,-0.23873719269415306,0.17024810495166431,-0.30525941730477335,-0.02300483665150949,0.6918324832905797,0.3232017138670903,0.0025013550699280935,-0.11340530121578982,0.0284251461112151,0.42907928457827577,-0.146111460147311,0.32084027511268093,0.44935039436684554,0.7677474539810671,-0.10886060285961052,0.2800683095775273,0.6938620921395218,0.11117752443974145,0.5008651393447857,-0.3064463973268484,0.8969612522202643,0.02013090718734757,0.3070425951315278,0.0841827585323588,0.18324904867179906,0.7287537879248698,0.5504176916952515,0.512304367179729,0.3905567741915755,0.30886726543700727,-0.25966903870165836,0.1432078211686634,0.03990143840268382,-0.3480161400638567,0.47500474847564483
Thal_AV_L,-0.31413718818788355,0.38814669095167037,-0.009441413455020663,0.6866245169807267,0.6769739686908285,0.04338784281342442,0.22698175242040952,0.48899370417434124,-0.16971939610328562,0.61259935428734,0.31866473445688775,0.6787820793541538,0.5550252179632712,-0.19400891418614602,0.4934789326536282,0.7665059182418943,0.07624599212273929,0.064158510451014,0.3418856224182826,0.10851430813623716,1.0,0.32128004087534984,-0.30261382569094336,0.21063464780973407,0.10538577166250115,0.21618974192180426,0.5495857733626729,0.5001434078654324,0.5943804028421776,0.4856010822121277,0.7900972093845444,0.23420195563459548,0.4004542484675054,-0.05749529318059708,0.39742888584664654,-0.10479380551884673,0.49279473195723095,0.14470566951400798,0.7864690532130296,0.07172105632098141,0.5240897743959028,-0.12448858406328872,0.26564931508288553,0.4688007502061966,0.6353004095853059,0.6794311483787866,0.4886895444337609,-0.07610635834674093,-0.168238473944598,0.6432650216332602,-0.1445828687462631,-0.18211814763948875,0.40925087335388,0.5731721249727448,0.049595483626716924,-0.12956879805314403,0.6036604541855672,0.6440465521378118,0.7159915745047263,0.699102106170495,-0.3491678503029724,0.18816552965979516,0.3553292017033429,0.6072477793898914,0.7216830422742535,0.18562553737015158,0.5656460833796879,0.09027834057171483,0.046625540725827294,-0.13322326195958442
Cingulate_Mid_L,0.5192024608046457,0.06486044862155503,0.3516239534745114,-0.035274962540812235,0.7035158507877741,0.17891334057316544,0.5950389874595529,0.47566852815125854,0.3746791674376313,0.625828809183847,0.9167611024576592,0.012222841895487018,-0.15823961073429574,-0.025210951181721637,0.31342245131382857,0.3117348273804774,-0.040450099518075266,0.48252130457226355,0.4104701908521385,0.2222942453586127,0.32128004087534984,1.0,0.49806988267819685,0.5608654410027178,0.5164692033070264,0.30416460814425694,-0.19599431267433795,0.049435197746590887,0.6834471220818741,0.4070661602181902,0.4526660758030144,0.6494224823944316,-0.041341591499486886,0.004868103148493729,0.35567554953081143,0.4934184863405729,0.0846605138878376,0.36740126026298925,0.4462573962426504,0.43628975995553965,0.6767663908266903,0.0049086796312662025,0.603308823494067,0.3453683648243072,0.4225792581597158,0.07588164755341911,0.4837476960314912,0.060904367574319745,0.06440187556525247,0.20022605367246082,0.3279381823677786,0.000577709705066757,0.23019455794931457,0.35892408682217647,0.6347180595155036,0.04850440062338701,0.41635106251622234,0.4975574619263876,0.03186316684958378,0.407785769686404,0.03551567405919704,0.07509695520277808,0.730327952520876,0.4113806270435344,0.6048963383304039,0.4490566300138377,0.39444911356531953,0.30021251363830004,0.5381853572639247,-0.2600721691229424
Thal_AV_R,0.5985428748494523,0.11322013166508117,0.2363847953792482,-0.3664785710607521,0.1022174243303706,0.01448595209419654,0.3256855767376214,0.19906813837458312,0.4832374772386233,0.0922788437408361,0.422361681333826,-0.3394490663089387,-0.31842450126126426,0.09778089746406855,0.06990743224823,-0.15910483043084117,-0.07510262916239793,0.2538495878067677,0.06712862575806752,0.19513094284975652,-0.30261382569094336,0.49806988267819685,1.0,0.394833281219123,0.28346413212432287,0.3356322303009944,-0.40445109204442503,-0.14136251561441068,0.22625280864087227,-0.022206528332954886,-0.17986017812765248,0.30470343449609955,-0.11094608092826289,-0.0523674326212189,0.1784109468483073,0.4295214535160213,-0.33077269350868477,0.2518681511810679,-0.047325671696952336,0.2132918910924454,0.13388810546134067,0.2703280355898416,0.45259687319980035,0.1393718302611164,-0.019535888354391708,-0.3763459841388229,0.2988878931762986,-0.11191093680454678,0.050283281810414485,-0.2526684162107658,0.20843825649981015,-0.015593603640064327,0.11166021918278862,-0.11035390248116174,0.48084095047180764,0.264472968798101,0.09936313693743304,0.09463637951142162,-0.21236973489218317,0.04577750469956601,0.16843208763987685,-0.00565082962536503,0.45244566204306896,0.08622228484872911,0.12175425334253412,0.3458854778548779,0.13637047004443673,-0.0384376427651203,0.37062617590590347,-0.10599145262780738
Precentral_L,0.34839290500739556,0.5648646899052723,-0.03129998729387088,0.15745955146515464,0.4643517709467784,-0.27458919620330585,0.2767287285902649,0.5281437917014106,0.480678501388457,0.39462974743730417,0.6137743635943637,0.23375887450610147,0.28971324916652597,-0.18490930940851943,0.23223421299613495,0.3938196072674091,0.13663415832203174,0.4509539358155197,0.2608337448892161,-0.01946177977490896,0.21063464780973407,0.5608654410027178,0.394833281219123,1.0,0.1442988549424581,0.27460196380444196,0.09000714992945838,0.4115805979580278,0.5771045781691034,-0.10898077788967259,0.13956541273291495,0.4310982506502206,0.23441447239248084,-0.5009877069491968,0.7499608616110115,0.5161688234351404,-0.3780425193005082,0.7870773073478646,0.4013945587315384,-0.018574107272668623,0.40714440447220007,0.4064293590299322,0.5790037608398252,0.6322938038583283,0.1052108927091059,0.22629089123926216,0.4629431040189318,-0.19987912644448672,-0.3800288757620185,0.18828152954597208,0.07462035023065709,-0.4917679456505075,0.6591069523425204,0.09083694339673125,0.6548764335758148,0.029888147816043334,0.5748786100281273,0.43464275448961814,0.18152110204197688,0.5185190746338263,-0.28344723413037354,-0.06907703342410176,0.4569590130480109,0.13774152327470385,0.35619756745794495,0.9063877191793784,0.6429431952785367,-0.14536535823209698,0.4514424858855979,-0.2347481056759186
Calcarine_L,0.6390574137210444,-0.20026494468634076,0.8400745360934914,-0.4269620803329238,0.5158026311191957,0.7076859001439166,0.6870101497078445,0.35789990438386754,0.0599058354234091,0.32142926135120836,0.5614780858624605,-0.38122124248428485,-0.4308414527185838,0.42498146558332406,0.21265638782592258,0.15178779267371736,-0.014825759633272309,0.09169797249902775,-0.13341230501345644,0.5464870561769536,0.10538577166250115,0.5164692033070264,0.28346413212432287,0.1442988549424581,1.0,0.27088313409665854,-0.22636715129756782,-0.44247206495135444,0.47199584212751994,0.6606765838456967,0.2766331895936965,0.3730699985696872,-0.16835797896993224,0.5377846039509878,0.1289021999584696,0.341528126259179,0.21029758487830083,0.060369759142207234,-0.02783990611797798,0.8853961565165251,0.6818732220647981,-0.138526902038593,0.18725787641931135,0.06184668090791602,0.43130808199823023,-0.2687357858926793,0.18815096795582703,0.21881276131143773,0.5917300830333827,-0.21486198052127795,0.7100555185642343,0.5622729525635085,0.016007403842100316,0.3090775391665923,0.19095358742646337,0.3357905905338993,0.027494124381753072,0.13221825516434468,-0.2410013781489197,-0.03737708551709545,0.5635618036148116,0.24517653002781994,0.45741262989733544,0.40535827084523685,0.3449383676154612,-0.0005180211587327008,-0.09647793362409485,0.41508168486926234,0.15179966542535295,0.16853943529073226
SN_pc_R,0.2864412235991144,0.41136536884221114,0.36758406261223736,0.09343168791544831,0.29871693178413206,0.24423906675506976,0.3320090097485435,0.5841769993285739,0.24966312565218332,0.2977865102509294,0.26222127152362595,-0.1219339539287029,0.04466845747806583,0.29893304964181433,0.23768881417548104,0.24054160515702785,0.09626726692210302,-0.08595104813213648,0.17807426827354952,0.4746176863925548,0.21618974192180426,0.30416460814425694,0.3356322303009944,0.27460196380444196,0.27088313409665854,1.0,-0.026687524068630952,0.020652279844534677,0.4846258504451637,0.2050459090421709,0.06851280657743153,0.19449672561843692,0.30099893868763244,0.07873081264780632,0.41710410770525547,0.11844167003245565,-0.18040512585505386,0.14820726829100772,0.21408248315019146,0.2652419026782681,0.32196767563804385,0.3564949400391643,0.35673786291013315,0.33697272612677714,0.4358987765542859,-0.0970035222487793,0.48277788702173613,-0.20411687233668788,0.16531281380738938,0.1072011984665582,0.14384048189542742,0.07661078650404769,0.40667738940065634,0.1956697056295685,0.10334978788645617,0.4750089528299197,0.30867967892489584,0.30291877104483156,0.19867556033623288,0.29480069341697124,0.1953873221394564,0.39523776266859895,0.4827375069443166,0.40836501618008325,0.38027827958237154,0.22804301881545527,0.31943020283704804,-0.0803609958984429,-0.004467807166786133,0.1985078299172326
ACC_pre_L,-0.34614315686083075,0.5153186652793192,-0.3093889372167732,0.6489752376218275,0.13229670282289352,-0.22601797843965876,-0.07991633121103148,0.27638528169821025,-0.23732305328523187,0.17849070070024672,-0.25942674665850346,0.5320227951724086,0.8070637523903917,-0.5251094272558189,0.2150550551370199,0.7451277066568025,0.30937400399616966,0.19478217242924697,0.0031581970699799053,-0.34049818222597106,0.5495857733626729,-0.19599431267433795,-0.40445109204442503,0.09000714992945838,-0.22636715129756782,-0.026687524068630952,1.0,0.611283275929822,0.22965230892247263,-0.06052470612906993,0.35302070646840716,-0.02788981929320023,0.7365232905255108,-0.44130239824742956,0.3323141743108231,0.08618950499115949,0.04037914497116616,0.32009100093702075,0.4463385205125481,-0.306508833477347,0.21954857260274882,0.10389107898012825,0.06222633100971379,0.4365361291058539,0.36304176442881264,0.5389826804025079,0.3694051867373505,-0.30780411353967196,-0.4440893755309802,0.5438195962775432,-0.18380061500472258,-0.4654653227530257,0.43262228924757845,0.12134845406387737,0.09855718360193119,-0.338796962240552,0.36562313162426996,0.2809265754981437,0.587841438127453,0.3918645274236206,-0.5082697883046633,-0.021649928441391825,-0.06680986366172434,0.1460667133577454,0.3835868639820598,0.29610615538749424,0.318986511616491,0.09100516107509282,-0.16237946484882296,0.024900990175806253
OFClat_L,-0.4286808535546017,0.6748814262863688,-0.6534470325330712,0.738949162612876,0.20006603493627445,-0.6479812172377596,-0.21055604666098265,0.23686861311340235,0.15502062386826182,0.31870423266773434,-0.014654417124381876,0.7693572706240173,0.8131907205499368,-0.616063406018439,0.18966748983231227,0.5255685639130957,0.09926484377483097,0.3127332157633738,0.33549213029187397,-0.4354853988247045,0.5001434078654324,0.049435197746590887,-0.14136251561441068,0.4115805979580278,-0.44247206495135444,0.020652279844534677,0.611283275929822,1.0,0.3039121047496656,-0.21861313138140412,0.35698863025126165,0.11221835261469694,0.5837185285235142,-0.6914634611606735,0.48887137705105804,0.010097705497216215,0.02737046543857128,0.3993293970817418,0.6842953580733208,-0.5893911630701699,-0.00694038059865247,0.2538396610356394,0.3439969516574247,0.6333198057297096,0.06852516950857039,0.6437767174072988,0.43920881370629783,-0.4283638216047786,-0.7850768845989355,0.6380930122157452,-0.5869328877287973,-0.7835431019038563,0.5920182603530805,0.12266418485641828,0.3128554291964104,-0.36835201652045413,0.6246112530426463,0.4828189411557905,0.6588602720647332,0.6658804649140576,-0.823670258405967,-0.08579337791544327,0.11842934762998768,0.11616850353096352,0.38702209346832905,0.5272344114129469,0.6836179702967667,-0.36084782552402733,0.16166699562048298,-0.3528799138165433
Vermis_3,0.3411521436862469,0.44373649351976135,0.34237015079576766,0.2436046932344991,0.7317247026208542,0.23160609121092518,0.549564884977825,0.805548775866677,0.13254407595624476,0.7398987541826989,0.6757403930785673,0.2634782376752231,0.21332339178128384,-0.023906234378204806,0.551741052717029,0.6286342085183287,0.19906541077691442,0.33228311935019594,0.22911849748119414,0.32121940922150044,0.5943804028421776,0.6834471220818741,0.22625280864087227,0.5771045781691034,0.47199584212751994,0.4846258504451637,0.22965230892247263,0.3039121047496656,1.0,0.5690418282768877,0.601901092192153,0.6002075899460204,0.31516927896622754,-0.0005971559650702425,0.637617754261347,0.37659202231396066,0.21458469373494585,0.4811302542971665,0.649009731048233,0.38492890993682793,0.8170703516668583,0.1661264896036423,0.4685192782799857,0.643406449515096,0.5660574635238674,0.3953744534699118,0.5954818360429897,-0.08576177709260145,-0.03074404400978745,0.45540399212760285,0.24747624528616094,-0.08623011281629189,0.5925377174746325,0.6080711494837774,0.5144841280858846,0.11585349744678301,0.6774532744375433,0.6818507483867743,0.3273441049808026,0.6608328633568563,-0.07984085574159201,0.29269570827012453,0.6338254497705608,0.5278134643085036,0.7477636622781867,0.5259899623176291,0.6498697299321485,0.23536745206013274,0.28080232592929216,-0.13924082314024486
Fusiform_L,0.1751838437695711,-0.14476963588813418,0.63904745737129,-0.08564486707572595,0.643316996203523,0.6761987251585452,0.521086195825558,0.4186843028499788,-0.2798954599336001,0.5497636438559368,0.45910561015777485,-0.007809241003764368,-0.20224545265947916,0.31233053117253906,0.5282937337778525,0.3291012613565582,0.04040204692148833,-0.11447137126700703,-0.08389238601747469,0.5970220126695384,0.4856010822121277,0.4070661602181902,-0.022206528332954886,-0.10898077788967259,0.6606765838456967,0.2050459090421709,-0.06052470612906993,-0.21861313138140412,0.5690418282768877,1.0,0.6525911843359561,0.38856093423905314,-0.10488663927771424,0.6940827234022988,0.08669455782606841,-0.06552179352109018,0.7451126659503948,-0.233363425413508,0.3237343960305414,0.7218774405415397,0.6546593198094821,-0.33276802429515023,-0.03795646346742595,0.14522730692959746,0.5658891247476375,0.13797527538264573,0.20008568402282445,0.2681536568120625,0.5287214846199296,0.15443920653142856,0.37423151305752694,0.5739318978772768,0.03797284038117792,0.725789062201805,-0.07315026835488744,0.22722853172171406,0.20829326626453654,0.4329783222426516,0.09572770844488793,0.22651209006755474,0.3623509674305791,0.40785116057856574,0.3580291504680275,0.565247236023894,0.5682738576184708,-0.2630749091566188,0.07325044056646074,0.4402955241402891,-0.055936150899294754,0.05842968406456021
