,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L
Vermis_8,0.12307878716071166,0.23485302915451323,-0.46366818348673206,0.11338018439368426,-0.6375644850833279,0.05119544475807042,-0.2601342160178645,0.7868389022423338,0.5948255474784283,0.07710755945833063,1.0,-0.027730731756573073,-0.4163697722874104,-0.6636705879404999,0.8893263319687754,0.3661374388529022,0.14245524699710335,0.032541287068026184,-0.24088129115539314,-0.4787755966329365,0.6266657179839541,-0.420494497553494,-0.019698383310391313,-0.597630074203228,0.931764926625544,-0.2304029567288009,-0.34221004408149197,-0.8104296842163271,-0.7403258733724627,-0.17032874982534282,0.7980121663235269,0.0851534627225105,-0.4027736523875018,-0.25729152198698557,-0.19699591850219209
Thal_AV_L,0.21618974192180426,0.6072477793898914,0.6147368383549014,0.3553292017033429,0.5001434078654324,0.7348514158651273,-0.03554373620387037,-0.3491678503029724,-0.12956879805314403,0.7167079190005391,-0.027730731756573073,1.0,0.75116891222966,0.10451573693514889,0.08921920145427334,0.3321953925975128,0.7431941777079899,0.7216830422742535,0.6794311483787866,0.21063464780973407,0.3879431542268901,0.38814669095167037,0.6470551490434454,0.27104569500901304,-0.18211814763948875,0.699102106170495,0.6036604541855672,0.03382356396176185,0.2886358036625643,0.26916000047487004,0.04338784281342442,0.61259935428734,-0.10479380551884673,0.7864690532130296,0.5188723700408779
Thal_LGN_R,-0.0089295229211562,0.38714064153954,0.6102142571645046,0.26869645498358397,0.7843386396611303,0.5932594069826104,-0.1266435988131834,-0.742196841144335,-0.34961359426385774,0.609477254665434,-0.4163697722874104,0.75116891222966,1.0,0.38424902681728107,-0.26859372423734024,0.036024964302980175,0.5716616149582668,0.5277634694743247,0.7782016344862976,0.3675653552305025,0.11644488489287931,0.5351032459652743,0.4835240251199299,0.42296694611862334,-0.6067911151028944,0.8255108667921569,0.7508183037080922,0.34830353815983456,0.5395870589491807,0.2135569109013987,-0.4367966962257565,0.4906810687632613,-0.08854883058140299,0.8458897025709187,0.5038798731533924
Paracentral_Lobule_R,0.15251493604481048,0.04017874000369622,0.15923277630450405,0.19769953444625146,0.5466774269491342,0.05596626584092355,0.4780055827164462,-0.5191823308595375,-0.26023755037491775,-0.015591269410867388,-0.6636705879404999,0.10451573693514889,0.38424902681728107,1.0,-0.5733782519117374,-0.4792250762661014,0.11997401585356131,0.1760789391356453,0.24195562700625114,0.826610755239003,-0.3510747530947077,0.5082994539868213,0.04023588463294886,0.821295051706055,-0.6967956002300829,0.3760945079055455,0.5007328809914194,0.8953484434633951,0.8566046717235497,0.2798724328170505,-0.5126702595347489,0.21990557593171078,0.5948711770463291,0.37333286541732813,0.47683600321422087
Vermis_9,0.13786715351416087,0.27543615026425367,-0.35704803929230283,0.1909732946950334,-0.5524052142157383,0.14161482774946282,-0.1912358040209653,0.7337523924384753,0.6119710581641652,0.18053284912217524,0.8893263319687754,0.08921920145427334,-0.26859372423734024,-0.5733782519117374,1.0,0.40125202649021435,0.1943044443858593,0.13011961246257944,-0.14749017854634847,-0.35193413412093244,0.6617016498001062,-0.239038477371417,0.010602414561810295,-0.4470767747974093,0.8506456643698961,-0.09373998308977098,-0.1933401324605355,-0.6995255656907878,-0.6030212182804713,-0.11149403185282837,0.7867429108873852,0.17611800804289526,-0.3341746697752767,-0.16278464912497073,-0.07834550892553475
Amygdala_R,0.2923389427530697,0.2727034901969551,0.5259935395351187,0.16069996719960256,-0.0038954559531633546,0.4191439971886671,-0.2793305791973505,0.25593047227301186,0.5030644409239781,0.36447102922394214,0.3661374388529022,0.3321953925975128,0.036024964302980175,-0.4792250762661014,0.40125202649021435,1.0,0.07379517844798872,0.3157566571944995,0.1561255985684582,-0.2941993419691056,0.5783281925636545,0.2594753659706957,0.15330338578194777,-0.2901758017484354,0.2882793485868424,0.25853237405111484,-0.007002404849372484,-0.4047004293436015,-0.42023226620301773,-0.42380679129385335,0.3380073508274663,0.09919030038390939,-0.4494982089013324,0.11215766924461473,-0.2170230400096965
Temporal_Sup_L,-0.014294795009953511,0.6120813932736201,0.21129442867435616,0.26629379144744875,0.2553657916121385,0.582913532039869,0.05076741822358891,-0.21702432545950137,-0.24254346927127085,0.5484209058870815,0.14245524699710335,0.7431941777079899,0.5716616149582668,0.11997401585356131,0.1943044443858593,0.07379517844798872,1.0,0.6244637471225635,0.4584659108071978,0.06923854891061654,0.39299939024093555,0.018367267940222892,0.7908221280981707,0.10251585409426446,0.006916546433374419,0.4430366488404456,0.4148360434815286,-0.09994313340771564,0.23503458971819208,0.3480423187673953,0.13580105878389526,0.5586079182974858,0.0074647904329136275,0.598834232915903,0.49781895282259914
ACC_sup_L,0.38027827958237154,0.6259062153809366,0.43201787855104173,0.6480331393785191,0.38702209346832905,0.7012387267672612,0.19045852054862594,-0.12254863691529465,0.1322848941159213,0.5050147353299074,0.032541287068026184,0.7216830422742535,0.5277634694743247,0.1760789391356453,0.13011961246257944,0.3157566571944995,0.6244637471225635,1.0,0.40906153258625094,0.35619756745794495,0.4427850108019092,0.42666223554694,0.7349576385170087,0.3613214642443508,-0.07287739696386034,0.7112225976105316,0.5889794793700466,0.12815231825786724,0.31977503764660425,0.42257254777647,0.14427926560359858,0.8139978585293243,0.1384697315809744,0.6809853789592257,0.6274050466222304
Thal_Re_L,-0.0970035222487793,0.24148231422884048,0.5616193767819629,0.10192050912091441,0.6437767174072988,0.39757026660898903,-0.13155583242703064,-0.5437130508732195,-0.2520689502510185,0.6116510739425841,-0.24088129115539314,0.6794311483787866,0.7782016344862976,0.24195562700625114,-0.14749017854634847,0.1561255985684582,0.4584659108071978,0.40906153258625094,1.0,0.22629089123926216,0.1944295567640312,0.3815074763098118,0.3472724044731218,0.291335792475306,-0.4078627326546194,0.664379433299232,0.5319390754874863,0.21173797619864473,0.3389111066743395,0.09032088418544416,-0.2610572655343057,0.382600257209441,-0.13883707832972195,0.6693069507320943,0.37327085912558594
Precentral_L,0.27460196380444196,0.13774152327470385,0.20507894670132953,0.4569590130480109,0.4115805979580278,0.24932536728749832,0.4763390308049782,-0.28344723413037354,0.029888147816043334,0.014878318641200658,-0.4787755966329365,0.21063464780973407,0.3675653552305025,0.826610755239003,-0.35193413412093244,-0.2941993419691056,0.06923854891061654,0.35619756745794495,0.22629089123926216,1.0,-0.2040345033027333,0.5648646899052723,-0.0395276458288043,0.9388450569338328,-0.4917679456505075,0.5185190746338263,0.5748786100281273,0.7858254936442546,0.7347429311231194,0.30845899424106077,-0.27458919620330585,0.39462974743730417,0.5161688234351404,0.4013945587315384,0.6218012436782773
Raphe_D,0.30572591053133585,0.3114997366754984,0.0501240917560447,0.25998751048718943,-0.1137924706903343,0.47146248660780554,-0.2520201460486473,0.35726988018059086,0.49729462603836044,0.5104569217292775,0.6266657179839541,0.3879431542268901,0.11644488489287931,-0.3510747530947077,0.6617016498001062,0.5783281925636545,0.39299939024093555,0.4427850108019092,0.1944295567640312,-0.2040345033027333,1.0,0.05382086813865584,0.26939311012155037,-0.28732763252394716,0.4921750098277563,0.3128036896932102,0.07015202025877494,-0.4837269351413148,-0.4051611927513501,-0.1995936129003901,0.4767532158199798,0.4862674581531052,-0.36933188769571806,0.21401265162033253,0.015254580248315042
Frontal_Inf_Orb_2_R,0.41136536884221114,0.20112094176416337,0.5815259395259121,0.3300028973121934,0.6748814262863688,0.3785132811656566,0.021068665819238528,-0.3755214990539586,0.21115373702348764,0.26194006288180266,-0.420494497553494,0.38814669095167037,0.5351032459652743,0.5082994539868213,-0.239038477371417,0.2594753659706957,0.018367267940222892,0.42666223554694,0.3815074763098118,0.5648646899052723,0.05382086813865584,1.0,0.061580699883670244,0.578131933728478,-0.5228681876705666,0.6744093602323843,0.6676279524887552,0.5556720221389554,0.46385651850935955,-0.0962951244650834,-0.3177805675497898,0.3650360477945615,0.06440958508654489,0.5114053059334585,0.23664485809283653
Insula_L,0.10472347248565826,0.5857060416262582,0.337278052821762,0.2999676640802222,0.33223631395229,0.5076538125767948,0.13689740149413102,-0.27179082264884674,-0.2984529468908374,0.5049276256830146,-0.019698383310391313,0.6470551490434454,0.4835240251199299,0.04023588463294886,0.010602414561810295,0.15330338578194777,0.7908221280981707,0.7349576385170087,0.3472724044731218,-0.0395276458288043,0.26939311012155037,0.061580699883670244,1.0,0.04223445351949936,-0.09549800749261027,0.40198028529030827,0.39039697941154017,-0.040279027088821424,0.26211450265614883,0.4615831990427692,0.04626636360364869,0.5358341830898148,0.12944686396888538,0.544997450782051,0.4710621664637412
Postcentral_L,0.19531203268706865,0.09141952500207975,0.3165270225203741,0.3565644703330746,0.49634939741355677,0.22064281986357723,0.5104086476664814,-0.39115492319492673,-0.14018416661583905,0.040795066071952865,-0.597630074203228,0.27104569500901304,0.42296694611862334,0.821295051706055,-0.4470767747974093,-0.2901758017484354,0.10251585409426446,0.3613214642443508,0.291335792475306,0.9388450569338328,-0.28732763252394716,0.578131933728478,0.04223445351949936,1.0,-0.5675416656621143,0.48681844163149324,0.5494665451654032,0.8230801918349979,0.8068471907842931,0.3960759704756589,-0.3096262308866379,0.3927252150081139,0.579232141782361,0.419681370534357,0.600487461282813
Vermis_7,0.07661078650404769,0.06772587550132894,-0.5358852819451203,-0.0001288702496592766,-0.7835431019038563,-0.13073010834628765,-0.1097680044707506,0.907518706410784,0.525028284451175,-0.0697889022306503,0.931764926625544,-0.18211814763948875,-0.6067911151028944,-0.6967956002300829,0.8506456643698961,0.2882793485868424,0.006916546433374419,-0.07287739696386034,-0.4078627326546194,-0.4917679456505075,0.4921750098277563,-0.5228681876705666,-0.09549800749261027,-0.5675416656621143,1.0,-0.4501398336008327,-0.4992064649408106,-0.794413365771295,-0.7561602721287783,-0.09550680120191037,0.8747002328002789,-0.01979636729585692,-0.2517785682802624,-0.4691233018696521,-0.25101339240722914
Hippocampus_R,0.29480069341697124,0.5334118789840149,0.5934766602721493,0.6431946084817236,0.6658804649140576,0.733471267444776,-0.06107896555532439,-0.46783694604752296,0.12472811710181886,0.5746766174584546,-0.2304029567288009,0.699102106170495,0.8255108667921569,0.3760945079055455,-0.09373998308977098,0.25853237405111484,0.4430366488404456,0.7112225976105316,0.664379433299232,0.5185190746338263,0.3128036896932102,0.6744093602323843,0.40198028529030827,0.48681844163149324,-0.4501398336008327,1.0,0.7820592821360147,0.34882494229257344,0.43917632558628583,0.14283599015339565,-0.264028897848054,0.6568565364389648,-0.06118302844898488,0.8481963025799565,0.5346984445488564
Cerebellum_10_R,0.30867967892489584,0.44602749777199063,0.4560235649127817,0.48474429300468,0.6246112530426463,0.59223581150561,0.13667108626645733,-0.4997229630673654,-0.06931660202807818,0.45979750545917214,-0.34221004408149197,0.6036604541855672,0.7508183037080922,0.5007328809914194,-0.1933401324605355,-0.007002404849372484,0.4148360434815286,0.5889794793700466,0.5319390754874863,0.5748786100281273,0.07015202025877494,0.6676279524887552,0.39039697941154017,0.5494665451654032,-0.4992064649408106,0.7820592821360147,1.0,0.45249957913783223,0.5840868013766298,0.2597322147037818,-0.2592236927529744,0.5404350797819155,0.14810458214908348,0.7586075438475998,0.6248022974641034
Parietal_Sup_L,0.12268634947420633,-0.05660161379701947,0.3107240563251552,0.14737715529015274,0.5569454957997242,-0.0068671779996343895,0.5439313014286411,-0.5725158671640136,-0.29200936062531635,-0.09287690386141959,-0.8104296842163271,0.03382356396176185,0.34830353815983456,0.8953484434633951,-0.6995255656907878,-0.4047004293436015,-0.09994313340771564,0.12815231825786724,0.21173797619864473,0.7858254936442546,-0.4837269351413148,0.5556720221389554,-0.040279027088821424,0.8230801918349979,-0.794413365771295,0.34882494229257344,0.45249957913783223,1.0,0.885062067497855,0.27101536509259433,-0.5798141162478029,0.1362353222077623,0.6500385867046177,0.32627047177130014,0.41740412024811335
Precuneus_L,0.1004915008306141,0.1408291231251076,0.3509619727836874,0.2758947500314503,0.5994830619280221,0.22430737760147432,0.590824070564046,-0.6472723156712349,-0.4448164878315452,0.1210151896404859,-0.7403258733724627,0.2886358036625643,0.5395870589491807,0.8566046717235497,-0.6030212182804713,-0.42023226620301773,0.23503458971819208,0.31977503764660425,0.3389111066743395,0.7347429311231194,-0.4051611927513501,0.46385651850935955,0.26211450265614883,0.8068471907842931,-0.7561602721287783,0.43917632558628583,0.5840868013766298,0.885062067497855,1.0,0.5473150252511285,-0.46894232901289307,0.2797019226142865,0.6747034333732359,0.5381641835660108,0.6744096010477931
SupraMarginal_R,0.05655109414008708,0.21688297926383499,-0.06389880369716097,0.4193548219071717,0.09871893868859616,0.20185999690296108,0.526986349731849,-0.1275924436182817,-0.36412388514181415,0.08074841428495196,-0.17032874982534282,0.26916000047487004,0.2135569109013987,0.2798724328170505,-0.11149403185282837,-0.42380679129385335,0.3480423187673953,0.42257254777647,0.09032088418544416,0.30845899424106077,-0.1995936129003901,-0.0962951244650834,0.4615831990427692,0.3960759704756589,-0.09550680120191037,0.14283599015339565,0.2597322147037818,0.27101536509259433,0.5473150252511285,1.0,0.10855605396054956,0.42190482745015195,0.6311466145808469,0.35560293294768075,0.7098726232940444
Vermis_6,0.24423906675506976,0.24849894938808775,-0.3249353017283892,0.18681607594488195,-0.6479812172377596,0.050199520091533376,0.13299099537680317,0.809849396189126,0.5022563785680842,0.11880186611818101,0.7980121663235269,0.04338784281342442,-0.4367966962257565,-0.5126702595347489,0.7867429108873852,0.3380073508274663,0.13580105878389526,0.14427926560359858,-0.2610572655343057,-0.27458919620330585,0.4767532158199798,-0.3177805675497898,0.04626636360364869,-0.3096262308866379,0.8747002328002789,-0.264028897848054,-0.2592236927529744,-0.5798141162478029,-0.46894232901289307,0.10855605396054956,1.0,0.1326413526266488,-0.0377569636308806,-0.2590723986307491,0.016501399483362537
Thal_PuL_L,0.2977865102509294,0.4588388207586686,0.18845031989901226,0.5765203179300603,0.31870423266773434,0.5694520136651036,0.11361422415322318,-0.06921466899575589,0.15921201894987286,0.4033162767594691,0.0851534627225105,0.61259935428734,0.4906810687632613,0.21990557593171078,0.17611800804289526,0.09919030038390939,0.5586079182974858,0.8139978585293243,0.382600257209441,0.39462974743730417,0.4862674581531052,0.3650360477945615,0.5358341830898148,0.3927252150081139,-0.01979636729585692,0.6568565364389648,0.5404350797819155,0.1362353222077623,0.2797019226142865,0.42190482745015195,0.1326413526266488,1.0,0.13954107019347026,0.5990366588263287,0.5864411581687409
Occipital_Sup_R,0.11844167003245565,-0.031517491942196094,-0.07169852973539088,0.18514427668627087,0.010097705497216215,-0.1289072202297839,0.8860608596187436,-0.05652584251846373,-0.2455108872790988,-0.23483043924590843,-0.4027736523875018,-0.10479380551884673,-0.08854883058140299,0.5948711770463291,-0.3341746697752767,-0.4494982089013324,0.0074647904329136275,0.1384697315809744,-0.13883707832972195,0.5161688234351404,-0.36933188769571806,0.06440958508654489,0.12944686396888538,0.579232141782361,-0.2517785682802624,-0.06118302844898488,0.14810458214908348,0.6500385867046177,0.6747034333732359,0.6311466145808469,-0.0377569636308806,0.13954107019347026,1.0,0.05208364260817155,0.47434134660744603
ParaHippocampal_L,0.21408248315019146,0.5005667789656348,0.568560377120986,0.501723679295886,0.6842953580733208,0.7205424270976759,0.04251181914373948,-0.5883393577668485,-0.1789382776069528,0.6127858324644686,-0.25729152198698557,0.7864690532130296,0.8458897025709187,0.37333286541732813,-0.16278464912497073,0.11215766924461473,0.598834232915903,0.6809853789592257,0.6693069507320943,0.4013945587315384,0.21401265162033253,0.5114053059334585,0.544997450782051,0.419681370534357,-0.4691233018696521,0.8481963025799565,0.7586075438475998,0.32627047177130014,0.5381641835660108,0.35560293294768075,-0.2590723986307491,0.5990366588263287,0.05208364260817155,1.0,0.6293387999661423
Supp_Motor_Area_L,0.20293530744038424,0.43226933235826254,0.20974269779153834,0.609395044067551,0.3441620796555189,0.5053913288987503,0.4927841521761789,-0.2682645725678635,-0.16555784855260539,0.34451096901454087,-0.19699591850219209,0.5188723700408779,0.5038798731533924,0.47683600321422087,-0.07834550892553475,-0.2170230400096965,0.49781895282259914,0.6274050466222304,0.37327085912558594,0.6218012436782773,0.015254580248315042,0.23664485809283653,0.4710621664637412,0.600487461282813,-0.25101339240722914,0.5346984445488564,0.6248022974641034,0.41740412024811335,0.6744096010477931,0.7098726232940444,0.016501399483362537,0.5864411581687409,0.47434134660744603,0.6293387999661423,1.0
