,ACC_pre_R,Occipital_Sup_L,Frontal_Mid_2_R,Frontal_Mid_2_L,Vermis_10,Thal_AV_L,Lingual_L,Precentral_R,Thal_VL_L,Vermis_7,Putamen_R,Vermis_6,ACC_sub_L,Fusiform_R,SN_pr_L,Paracentral_Lobule_L,Vermis_1_2,Frontal_Inf_Oper_R,Angular_L,Putamen_L,Cerebellum_7b_L,Hippocampus_R,Frontal_Inf_Tri_L,Temporal_Pole_Sup_R,Caudate_R,Cuneus_L,Precentral_L,Cerebellum_3_R,Thal_PuL_R,SN_pc_L,Temporal_Inf_L,Temporal_Pole_Mid_R,Heschl_L,Vermis_8,Thal_PuM_R,Thal_VPL_R,SupraMarginal_R,Occipital_Inf_R,Rectus_L,Temporal_Sup_R,Supp_Motor_Area_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Cerebellum_Crus1_L,Cingulate_Mid_L,Cerebellum_9_L,Thal_PuL_L,Raphe_D,Cerebellum_4_5_R,Occipital_Mid_R,Frontal_Inf_Orb_2_R,Parietal_Sup_R,Parietal_Inf_L,Frontal_Sup_2_L
Putamen_R,-0.1544500890051277,0.42656264499708196,-0.00530507838676251,0.14895689029233736,0.45088398244962524,0.3346775705934597,0.2724270671506015,0.6062002532406042,0.19245382770108102,0.017897093402280597,1.0,0.0776381144271776,-0.0895819673289864,-0.08250812069269224,0.07332244472160056,0.380504616522898,0.34758009203922935,0.2633805878332126,0.17282373117451544,0.08502220960031771,0.345976414148394,0.06843148085356601,0.3061129615021948,-0.41559026502031293,0.060897545044968825,0.3405248035198426,0.2554422622798178,0.22668510118670154,0.35574635851537517,0.16399613435190394,0.36385566657981283,-0.2257118534044634,0.4848438778115876,0.014500823158686619,0.17805210004859062,0.09110111435822409,0.6238541900230736,-0.06917983355288146,-0.45327004235071644,0.1512754381745779,0.532951625347917,0.2355559528081912,0.04572983461287451,0.022605086586339102,0.10675949577840016,0.6092304273063851,-0.06256720228207857,0.37837028190978894,-0.036297010177053717,0.35446265488657486,0.2064755148723184,-0.20899763916430458,0.3195982792594353,0.16938800127324624,0.08540507535474744
Vermis_6,-0.19089664920273053,-0.06373735915558341,-0.14632317331017683,-0.1469531379834016,0.2880687901898028,0.04338784281342442,0.8432644375224971,-0.10998175913507856,0.014079866107319792,0.8747002328002789,0.0776381144271776,1.0,-0.1527541780851504,0.7066073108691954,-0.33888713251504454,-0.5006651989128563,0.38156956666566244,0.5061191833237763,-0.3086976346148254,-0.24963561845235424,0.5547383599137641,-0.264028897848054,0.21768347362665938,-0.2668228851132348,0.01654680023488751,0.13299099537680317,-0.27458919620330585,0.2792729393257331,0.11839999260982498,0.4540494989027988,0.27345653487824034,0.6442857524607589,0.09103320244402822,0.7980121663235269,0.30387634756810716,0.09564811857719957,0.10855605396054956,0.809849396189126,0.48226938669707514,0.18681607594488195,0.08315334956596643,-0.07843589727952763,-0.2507508638144711,-0.5064749807496879,0.8252571835338073,0.17891334057316544,0.8603114413949177,0.1326413526266488,0.4767532158199798,0.05861189549603738,0.4107146752984968,-0.3177805675497898,-0.5930174058349313,-0.42058991222114345,-0.06253887874121349
ACC_sub_L,0.4895651677691309,-0.18096699799373106,0.25644648407260534,0.2756125425379637,0.020448582155261127,0.5963552016515279,-0.30809472355400114,-0.06297346089029005,0.5523642613670514,-0.22159329711142806,-0.0895819673289864,-0.1527541780851504,1.0,0.08043614659182033,0.3606280551269883,-0.08011074069330885,0.3171422836895066,0.2189124380765477,-0.09220755398863538,-0.02531016011858379,-0.20129234484154687,0.5403611634896651,0.3692494877799103,0.46564968377207877,0.5840426233455875,-0.2732124083520714,0.04505502302006424,0.28334428663448413,0.03616802136647629,-0.06698103332771094,0.16098062575605712,-0.10550344544347065,0.38375428682391577,-0.07506659817719746,0.2959803087293017,0.5154588585382059,0.026188508638861546,-0.3036322355885048,0.0073530720366227495,0.23333404597908103,0.11797553826267902,0.29911750006494126,0.3969073285779425,0.6526277985368184,-0.17885393522707857,0.012933379526880581,-0.28147835816525374,0.2433066965346693,0.2130125762370895,0.4442662150102408,-0.45195037415458955,0.41237188491730314,-0.09482323083988008,0.04087487456174664,0.23751957179928376
Fusiform_R,-0.23357469752014184,-0.09738473014410025,0.11117752443974145,0.0284251461112151,-0.02624495454439316,0.10851430813623716,0.649611172894729,-0.4087976712737363,0.20910970766247516,0.6938620921395218,-0.08250812069269224,0.7066073108691954,0.08043614659182033,1.0,-0.13795883984965857,-0.6221818540482109,0.5371059868037019,0.5892297208903206,-0.30525941730477335,0.10181093476173603,0.03990143840268382,0.18324904867179906,0.4025503700615778,0.1666932549835167,0.29012263394713506,-0.09972584609445806,-0.01946177977490896,0.4268217359635793,0.1841611823039191,0.1421857694647824,0.17024810495166431,0.5641192217392706,0.08679151577224002,0.7802411851945337,0.5008651393447857,0.4163064693746818,-0.1613882671805234,0.7287537879248698,0.47500474847564483,0.512304367179729,0.22512162368849756,-0.04308694591522535,0.01028482279723864,-0.25496630860626185,0.7002475916676865,0.2222942453586127,0.7485020677329215,0.34254743462649834,0.6855715507463412,0.2620136348908578,0.34778724137403816,0.07334931503395081,-0.6829260766388351,-0.25966903870165836,0.15909233407081202
SN_pr_L,0.43930649371217656,0.25721649777358085,0.4899691759592657,0.5069256780816824,0.23329754949946474,0.5861755168770283,-0.2582510469799794,0.18611451611172708,0.6304455918975614,-0.5390820748064334,0.07332244472160056,-0.33888713251504454,0.3606280551269883,-0.13795883984965857,1.0,0.289989544725224,0.34635179184411113,0.14145096664182052,0.3365785307506856,0.27928756383343356,-0.23031900848939507,0.6343472463673339,0.36005705398461085,0.47435229908233456,0.5607166170517938,0.06932334642860834,0.30763555154781647,0.45155730870800254,0.2292521729587681,-0.021118646130449985,0.14979240879681502,-0.28731149551548074,0.43176569234489093,-0.387164436902248,0.2995749533672775,0.5853646826794119,0.13235434410908675,-0.5833947282472643,-0.3106035616843126,0.28308130575704804,0.3569556635302645,0.5533495650333065,0.3790734967255134,0.5508455503673185,-0.4063402092487688,0.16227107203504593,-0.47713905818290303,0.3590709598182605,0.13314187683965975,0.5810293055212348,-0.2559491191942046,0.5494252298218811,0.3599421293275504,0.4052095924598516,0.41993938185714363
Paracentral_Lobule_L,0.11115125385218666,0.651641172583854,0.21363256904618483,0.311561482461234,0.41599406190971194,0.08318217763535006,-0.28185259129078644,0.7952052142656924,-0.0052769672669564305,-0.6906263069657883,0.380504616522898,-0.5006651989128563,-0.08011074069330885,-0.6221818540482109,0.289989544725224,1.0,-0.017041753668403558,-0.023990863483199513,0.7356465621352346,0.36955218738843476,0.10087759334766828,0.21232926202307317,-0.04702468916476392,0.004717519099333182,0.14310783015559297,0.598553474022873,0.5940423267148921,0.10900517071666833,0.34782241918750956,-0.14318483169900184,-0.21050315687977192,-0.5033114326616289,0.14319536433379662,-0.7292820874617583,-0.19173201020462696,-0.10623043069964415,0.6280790945474152,-0.6083439574252095,-0.5493435085059832,0.16145082226911248,0.42413153332060033,0.4546112351079016,0.24941497050286268,0.22660985924764174,-0.6862861065790675,0.48106415363672944,-0.6871520801403582,0.11279429207748633,-0.6009729902031961,0.21235356568177993,0.21553317187927473,0.14917216496282823,0.9294247480570588,0.737623628541266,0.23888732269126314
Vermis_1_2,0.143621577940292,0.2823851446136049,0.3814804064860067,0.4046219705826262,0.42216026273434976,0.5877996432144076,0.39529562358880355,0.19758436005921784,0.6207881194510332,0.16210716465953146,0.34758009203922935,0.38156956666566244,0.3171422836895066,0.5371059868037019,0.34635179184411113,-0.017041753668403558,1.0,0.6752111015112123,0.10443208842080506,0.2615233179296761,0.22607607643492159,0.5873062978480309,0.6109118560616026,0.28899736895926403,0.6298738121068644,0.1257709394618513,0.2923392563777388,0.6792189203408514,0.5857072011219615,0.21164405573813033,0.38837965228038146,0.07223850997455916,0.6098818127967125,0.30081429684060546,0.6654334220649121,0.6801754613023967,0.36766055816278403,0.08570285688888354,-0.029311690223783868,0.6481234645913777,0.6105095248652435,0.4715211047743934,0.29237358394123114,0.22188717317779302,0.2622477464507207,0.5911538444870107,0.18118921962195272,0.6268470511694637,0.42091962977376723,0.8014171793612777,0.16792724332766149,0.2846000184352265,-0.08802826306441398,0.18241671454219469,0.40295923266229283
Frontal_Inf_Oper_R,0.11106470604861483,0.18084511318384258,0.3518021685571738,0.38092690866140677,0.45363186893398216,0.4538138187370731,0.4799224834236614,0.2705510448369284,0.5086231197098495,0.29983199281395706,0.2633805878332126,0.5061191833237763,0.2189124380765477,0.5892297208903206,0.14145096664182052,-0.023990863483199513,0.6752111015112123,1.0,0.059763492391981095,0.32694102722299273,0.2890995455813301,0.47165638886067224,0.6215134999941968,0.241199388208988,0.6722001752374028,0.17060068964361183,0.3024303376445351,0.6504554444909928,0.4846681914945615,0.2311185296447143,0.16328000470849555,0.3050071777691575,0.4435003964694426,0.3308979932816991,0.5115854307934729,0.5922859187868674,0.5189375259464827,0.2999724043665609,0.16793246395410563,0.76488158297517,0.5952242435861859,0.5039710807744973,0.3063134925040772,0.04001869728989761,0.27258708808707793,0.711130604387565,0.3064584773744328,0.6692255238715238,0.37885279159789265,0.5960222551521013,0.34354404218416773,0.2434744009844911,-0.1371910303341997,0.14904309717689954,0.42111133081704444
Angular_L,0.3031524108986267,0.7502089571171023,0.558603585955294,0.5400802456700041,0.5093645074057565,0.14470566951400798,-0.0640024070711092,0.376034481194161,0.0766437474204407,-0.5963432076439193,0.17282373117451544,-0.3086976346148254,-0.09220755398863538,-0.30525941730477335,0.3365785307506856,0.7356465621352346,0.10443208842080506,0.059763492391981095,1.0,0.37565023887595084,0.08612540601425488,0.3366616286741588,0.23883335336932118,0.34770726558837706,0.25956032882961455,0.7088044430172225,0.7870773073478646,0.3990880572824158,0.36547188484574183,-0.08151589797238512,-0.3976928945803506,-0.20620273834393277,0.028280064415388082,-0.6516272054442532,-0.04391871369815387,0.11406414501365375,0.3133464262397645,-0.3910262555144589,-0.2547550780933288,0.19097756665010043,0.4906704353651392,0.5751886097061351,0.1413759581052834,0.13235253381799456,-0.589770055854982,0.36740126026298925,-0.42666508415111815,0.19859021451866343,-0.35619025607187205,0.21788613893660605,0.3941007940326833,0.4970360273865403,0.7733100842516403,0.927069574051225,0.5814179784493924
Putamen_L,-0.21037624777074573,0.3179917841537516,0.40085392433044265,0.34438755753587136,0.018434035333675224,-0.018969149876935334,-0.059465439400067495,0.17044306292078962,0.14013657957368986,-0.3562355160458194,0.08502220960031771,-0.24963561845235424,-0.02531016011858379,0.10181093476173603,0.27928756383343356,0.36955218738843476,0.2615233179296761,0.32694102722299273,0.37565023887595084,1.0,-0.33407584347416697,0.41831544883579047,0.18427546957288274,0.4001217392348683,0.38179643332414126,0.1484587576422802,0.6661418216742349,0.31062394105462926,0.3631714386171574,-0.47278037134111234,-0.3517812062052428,-0.2154068937736503,-0.01726349999656819,-0.2718647187784625,-0.023884048420939104,0.2537622683542034,0.15572186630188403,-0.2058765390573728,-0.2707740821192969,0.5675170043996502,0.5068427416064915,0.18246228874829634,0.49013301507776236,0.044126309322452775,-0.3808599126975617,0.5017391088697609,-0.251756550656994,0.22300826351775982,-0.2485752028250827,0.31918851887063054,0.19930174918555862,0.4191043588765475,0.30381241397147224,0.5615852350444025,0.44332201481742656
Cerebellum_7b_L,0.06975361514480538,0.169307092935825,-0.14103511461708418,-0.01949688276985425,0.6055140431047678,0.09027834057171483,0.4722259420555475,0.40010105091577375,-0.059632097403328886,0.3944918335179042,0.345976414148394,0.5547383599137641,-0.20129234484154687,0.03990143840268382,-0.23031900848939507,0.10087759334766828,0.22607607643492159,0.2890995455813301,0.08612540601425488,-0.33407584347416697,1.0,-0.29342041774404615,0.05206442013084163,-0.34713375659593565,-0.029533103852112504,0.38602530475871094,-0.14536535823209698,0.1841451077475604,0.23173984253114302,0.47770311106162017,0.24365833604317097,0.26366996584296193,0.2075669108627771,0.23165087885116106,0.11218419823177997,-0.07114892586070082,0.4896917354361555,0.30597089771235536,0.08187702794553095,-0.034596622761313485,0.07612442822682931,0.22179419498738348,-0.26315158017394263,-0.34588861095564377,0.3862539226116708,0.30021251363830004,0.36152333789717217,0.08801298489977767,0.05407817156210199,0.04872827939829612,0.33435157594983245,-0.2963927295365417,0.010565106715349356,-0.08494052034692895,-0.06679855992598661
Hippocampus_R,0.4706026047250167,0.2476109702177499,0.5743128500061288,0.5572744930703497,0.24530266483800847,0.699102106170495,-0.2270580465814433,0.10654977126495103,0.7729664345640901,-0.4501398336008327,0.06843148085356601,-0.264028897848054,0.5403611634896651,0.18324904867179906,0.6343472463673339,0.21232926202307317,0.5873062978480309,0.47165638886067224,0.3366616286741588,0.41831544883579047,-0.29342041774404615,1.0,0.6143871694966357,0.6929981989685975,0.8196673882426373,-0.06107896555532439,0.5185190746338263,0.5525976593065823,0.37663966571703156,0.01645883165377705,0.17247371319286467,-0.27406340180698985,0.563557254948843,-0.2304029567288009,0.579113492317553,0.8100344361915071,0.14283599015339565,-0.46783694604752296,-0.21245901952696122,0.6431946084817236,0.5204023917403742,0.6230251567194495,0.5261535355688642,0.7388815721690852,-0.3460689989532347,0.407785769686404,-0.39869679838935623,0.6568565364389648,0.3128036896932102,0.8192537860311438,-0.17126461889047398,0.6744093602323843,0.19476354128895695,0.4903149019094064,0.5224784416778901
Frontal_Inf_Tri_L,0.4652993987050911,0.24087794328291992,0.7166706954134582,0.7437433840591477,0.45378374637682917,0.714027085110632,0.2380160422767622,0.019072144216580173,0.7212800649248291,0.009361248863052169,0.3061129615021948,0.21768347362665938,0.3692494877799103,0.4025503700615778,0.36005705398461085,-0.04702468916476392,0.6109118560616026,0.6215134999941968,0.23883335336932118,0.18427546957288274,0.05206442013084163,0.6143871694966357,1.0,0.4753903979328661,0.628908953882303,0.07515343098276947,0.4492530772602796,0.6635443519879943,0.37921082185044513,0.12756436493874124,0.30182907489785676,0.010485746129282476,0.5953625216246937,0.12582310490297466,0.5614809540334097,0.7411279402616808,0.20917842037172074,-0.02519367463021693,0.04186026788697779,0.44424722974085934,0.627100353369198,0.6002042876215613,0.06447113658093447,0.3717999111642892,0.11439893579409005,0.3832485288298536,0.12167868183181188,0.6873856923533082,0.4518346753207867,0.64080650727766,0.047089863727644156,0.5670381263191308,-0.009359823784936454,0.32055448355428556,0.7305761418545704
Temporal_Pole_Sup_R,0.5612840971827568,0.045248696953759646,0.7149761963176114,0.5785617131388079,0.045484903214139956,0.3534039774941286,-0.2854602687346682,-0.3191365908909645,0.48615168497048294,-0.44550470676599835,-0.41559026502031293,-0.2668228851132348,0.46564968377207877,0.1666932549835167,0.47435229908233456,0.004717519099333182,0.28899736895926403,0.241199388208988,0.34770726558837706,0.4001217392348683,-0.34713375659593565,0.6929981989685975,0.4753903979328661,1.0,0.6541328300137745,-0.13590125836459577,0.42917572513324304,0.4751255090831748,0.14682941125747545,-0.29628895445114783,-0.27921042654153483,-0.06300683708542767,0.08312817407282982,-0.3063759742163822,0.20299026210238078,0.6204458475943812,-0.2444168214371982,-0.32286156251838083,0.12192657840588342,0.36128731619822024,0.19061412077212414,0.4892544013536259,0.2902494641801865,0.4569307703038666,-0.4206652606349086,-0.031619269874090555,-0.252955242503515,0.2879139052004488,0.12089124310662129,0.3690178791797874,-0.185582742515577,0.9240850080732042,0.0718380956652173,0.4842565440520998,0.6088183711856034
Caudate_R,0.5054009596361758,0.18747396685434306,0.5496445778228319,0.5596323969060977,0.3718103607789068,0.7179230145967738,0.02640969622081013,0.16149873703591297,0.7883103185157762,-0.24962902417922175,0.060897545044968825,0.01654680023488751,0.5840426233455875,0.29012263394713506,0.5607166170517938,0.14310783015559297,0.6298738121068644,0.6722001752374028,0.25956032882961455,0.38179643332414126,-0.029533103852112504,0.8196673882426373,0.628908953882303,0.6541328300137745,1.0,0.019372834292826973,0.41123532776353605,0.6552759364729914,0.4181933895928277,0.08680521870858908,0.10481577552130647,0.006421875051760623,0.5790654743717224,-0.11259199785101157,0.5285930013055652,0.8072766052907019,0.28951422079216255,-0.2548941339478625,-0.027874851361065857,0.7340752523570306,0.5016671079791061,0.711168384259879,0.5513528052166724,0.5334676992972208,-0.19909763590204,0.4822303697553739,-0.20931077793884034,0.6382247060784445,0.2981919774763517,0.7770938553970412,-0.04419787198863254,0.6319376233046311,0.08467298567926772,0.3908516629548565,0.5552873789702202
