,Thal_PuA_R,Thal_IL_L,Cerebellum_9_L,Cingulate_Post_R,Frontal_Sup_Medial_R,Putamen_R,Vermis_6,Thal_VA_L,SupraMarginal_L,Caudate_R,Parietal_Inf_R,Thal_AV_R,Insula_R,Thal_VA_R,Thal_MDl_R,Lingual_R,Raphe_D,Thal_VL_R,Cerebellum_4_5_L,Hippocampus_L,Cerebellum_10_R,Occipital_Inf_R,Occipital_Mid_L,Frontal_Sup_2_L,Thal_IL_R,Thal_PuL_R,Cingulate_Post_L,Frontal_Med_Orb_L,Rectus_L,ACC_sup_R,Frontal_Mid_2_L,Vermis_7,Thal_Re_L,Amygdala_L,Cerebellum_4_5_R,Pallidum_L,Rolandic_Oper_L,Temporal_Mid_R,Amygdala_R,Red_N_R,OFCant_L,Vermis_1_2,SN_pc_L,Frontal_Inf_Tri_L,SN_pr_R,Olfactory_R,Thal_PuM_L,Heschl_R,Thal_LP_R,SN_pc_R,OFCpost_L,Parietal_Sup_R,VTA_L,Cerebellum_Crus1_L,Vermis_4_5,Thal_PuM_R,Cerebellum_8_L,Caudate_L,Cingulate_Mid_R,ACC_sup_L,Thal_PuA_L,Thal_MDm_R,SN_pr_L,Cerebellum_6_R,Thal_AV_L,Raphe_M,Temporal_Pole_Sup_R,Pallidum_R,OFCpost_R,Postcentral_L,Temporal_Sup_L,OFCant_R,Cerebellum_Crus2_R,Cerebellum_7b_L,Precentral_R
Parietal_Inf_R,-0.18894147536176295,0.35975975205565786,-0.4735704242222819,0.004815488037508533,0.4609262516512955,0.5528194529406011,-0.3043810985853036,-0.07879877492048218,0.3155944280108963,0.02105301762747561,1.0,0.2538495878067677,-0.0904212454070951,-0.19465652209549886,0.5205725271455925,0.03527627879434715,-0.5216862106854088,-0.2607729225851754,0.3601201791967813,-0.04446898719412335,0.24888205068953814,-0.4331808133029263,0.24645039515400943,0.2853333692036188,0.35656698332883835,0.3659555548650374,0.11420519204204177,-0.37007739473016765,-0.47457307802176063,0.028663567992598598,0.38503586552646346,-0.4812100859901202,0.07632734506020926,0.3018666930050734,0.12857942418161888,0.32839419682268095,0.16394032107287082,-0.4502463485424008,-0.6706963247016033,-0.39736015623859045,0.23453887002500592,0.002181756073040409,-0.00033873670531601747,0.03778728370272315,-0.11299269678492,-0.060903951598835424,-0.18207176148851534,-0.10682787059069963,-0.22789661271175746,-0.08595104813213648,0.4018097570754466,0.8891619986422312,-0.07033722853293652,-0.4630110468331505,0.3091577956205326,-0.16464810809973474,-0.4344719452033179,0.03482089402918598,0.3836899851180443,0.16242672003208639,-0.16045371171231348,-0.05948912155037213,0.19798985944251632,-0.5920997834337977,0.064158510451014,-0.32878917952925896,-0.19704315475528272,0.6889304174452393,-0.016809515217746335,0.5746717743385432,0.1855280951043247,0.1169108516686019,-0.627836575755765,0.3049267488613174,0.8552681680902532
Thal_AV_R,-0.0018012676712242989,0.3256855767376214,0.06750384989423633,0.3319976574477615,0.13334746425889948,0.19372127518425467,0.01448595209419654,-0.16681661776096252,0.16498482291577532,0.12225415343998582,0.2538495878067677,1.0,-0.019535888354391708,-0.21236973489218317,0.45259687319980035,0.21596933998557016,-0.12271889245205637,-0.12600015222757766,0.13388810546134067,0.09369597070949466,0.09936313693743304,0.16843208763987685,0.20843825649981015,0.1784109468483073,0.4555512738668361,0.30470343449609955,-0.017605320219136245,-0.12204286235639582,-0.10599145262780738,-0.01998558338869575,0.1393718302611164,-0.015593603640064327,-0.3763459841388229,-0.15231945008739567,0.04130995442426718,0.4832374772386233,0.1022174243303706,0.3904067067553115,-0.2897467284750715,-0.00565082962536503,-0.11094608092826289,0.12105108967473731,-0.3142564887074578,-0.02827566191030805,-0.28921074159022503,-0.3664785710607521,0.16350992925142055,-0.0023159860357688648,-0.042364991593725226,0.3356322303009944,-0.07284053051386412,0.2664945877338232,0.054898406539056525,-0.0523674326212189,0.08674272947870286,-0.11035390248116174,0.09424010601087571,-0.1341450362579313,0.422361681333826,0.12175425334253412,0.08724022779496825,0.21475009446996343,-0.07529566800787467,0.11022995941428407,-0.30261382569094336,-0.0025272687199112205,0.014073086259049135,0.37062617590590347,-0.34231682038372924,0.28047067243949414,-0.2750505704558498,-0.31842450126126426,0.09778089746406855,-0.0384376427651203,0.2518652448016432
Insula_R,0.587895023473736,0.47954527686951054,0.18771711609890598,0.4792380541260602,0.6277618263215262,0.15899629050737643,0.3810113974128164,0.26214414104511,0.3439822622032138,0.6451352365025185,-0.0904212454070951,-0.019535888354391708,1.0,0.40079523408286993,0.1453667525517918,0.3958687034061954,0.5300670302622912,0.5323942630509764,0.5843488321428859,0.6267831126946196,0.3186244651929352,0.14275345387042193,0.26978750831638915,0.22757608544477934,0.4032807754179122,0.37337476038948125,0.31291752027223474,0.1617693212314073,0.12522635815726793,0.7917952442720326,0.23853628130514026,0.17195586351719191,0.269271793789097,0.07299193179492244,0.565022432710735,-0.10572941397554128,0.6714981983192839,0.3651647018223083,0.5829202271540938,0.5083828644989252,0.2612638107157697,0.5635575749506055,0.4190380235852252,0.5257368540605953,0.534806731403305,0.3452333692303435,0.6520797935434135,0.6961603208770971,0.6641243280004895,0.4358987765542859,0.3392850617944637,-0.13724577728086798,0.20314588850350382,0.1959117720930231,0.4861668618731334,0.6369632609482287,0.17709800564211475,0.6439444471010335,0.3885284735881065,0.7802519772215625,0.45343929358876994,0.7056787332192578,0.3416792344467496,0.3344200545156238,0.6353004095853059,0.2939163473227577,0.2313075973307764,-0.11449178824231256,0.4683488799288317,0.11198117254347092,0.5404819081272206,0.2534239263728538,0.10583626636527056,0.23334253772979052,0.09256239629684122
Thal_VA_R,0.10127488193143179,-0.2849196644380501,-0.3692307185690994,-0.13871607094576674,0.5057406756120238,-0.14425350367906525,-0.20620563126433966,0.8710185017636635,0.199291796664322,0.7678276237925525,-0.19465652209549886,-0.21236973489218317,0.40079523408286993,1.0,0.21014410458630667,-0.36115389374272816,0.2571596551860081,0.8885430365414135,0.1538119021940146,0.5026710717009291,0.583532220103507,-0.44446642266699865,-0.5676543476986152,0.403523453821752,0.01746857240101442,0.04637620098816699,0.47233437334831435,-0.02202286600026538,0.01830652475018415,0.5727615321040337,0.4581982507753024,-0.36772947472654305,0.6166291512824029,0.604891360611553,0.6009009574605539,-0.1315136146791021,0.3596526705541376,0.010006828835840824,0.5127279580796851,0.047478022685353005,0.506184039427327,0.3924305390489475,-0.03703343755112052,0.521869211439563,0.5252415145031876,0.8162609047358884,0.2765331730550842,0.6878078027063435,0.575014428481017,0.19867556033623288,0.498582094974313,-0.03892413788903593,-0.38554086690691286,-0.3024990914056157,0.4689196945242557,0.32994026498939333,-0.3133424629013181,0.5975548194330822,-0.04234071564194616,0.5271678783683522,0.006954274056404562,0.19085386329447235,0.541299340937033,-0.15188001775643806,0.7159915745047263,0.29564765960685685,0.694647587953512,-0.18242687715882136,0.7471214191279745,0.21679590601103718,0.3040252587319265,0.6879236645191508,-0.17867824432364962,-0.260114194790894,-0.1082795335134411
Thal_MDl_R,-0.002666876326009026,0.370349759347406,-0.3717605440351152,0.16052132303420807,0.47918236579330575,0.3865518765485,-0.21012910051180891,0.30758127187261697,0.3801813442064601,0.4973237859058987,0.5205725271455925,0.45259687319980035,0.1453667525517918,0.21014410458630667,1.0,-0.0012020146345426092,-0.3716687182229011,0.25304997913715155,0.3786071073319631,0.24032852635069948,0.5266478924594248,-0.3221910738224007,-0.02216569378620253,0.41632887902096605,0.5846773519335658,0.4266320135109985,0.2816642616411355,-0.41684657544417547,-0.35337567024123206,0.261248463892526,0.4020982789253811,-0.42113222418566143,0.06652926724087023,0.3770261994631805,0.4346606398242742,0.6987323886226198,0.4228309637568987,0.03622095071386223,-0.3304523845789969,-0.15933695884250124,0.20161688214509216,0.33965893899126864,-0.3028136729942609,0.29916257502602667,0.09329402924866116,0.17767824341979843,0.09217362498004279,0.2809132637952497,0.008193381313541645,0.35673786291013315,0.2932042133861784,0.5338331623660414,-0.16546760173460429,-0.4207770994861304,0.42874320603908417,-0.049914401683237845,-0.3308846802820012,0.3259510617430307,0.4887498687744997,0.35251104025338803,-0.06490814088874455,0.2665254485067083,0.4221646322407554,-0.26990315971604245,0.26564931508288553,-0.050868147135275016,0.27968022598762127,0.6773600081668667,0.13695257447696574,0.5615891653708371,0.10239385984335331,0.16855015556884137,-0.2491685024947402,-0.06301016080159605,0.5047314364765344
Lingual_R,0.3537686691187323,0.6261220942864187,0.7519807695029543,0.5367258810961935,0.09120323552204904,0.30175731435943487,0.8609599704379997,-0.42598427490191887,0.14211853485379092,-0.0003423371422750974,0.03527627879434715,0.21596933998557016,0.3958687034061954,-0.36115389374272816,-0.0012020146345426092,1.0,0.281723504588752,-0.1907070960568922,0.6524334774904327,0.1641817279619783,-0.1825578927988249,0.7635696671742216,0.8481180000001176,0.10197061706691972,0.4833777477829679,0.2801169343842736,0.05503026590071854,0.28402312479158426,0.34550225130681966,0.178643497979524,-0.0032335566794214946,0.7307325670418514,-0.3727150119917331,-0.6084385179256123,0.053117646080629605,-0.14179598431145765,0.3412142714371901,0.50977699078394,0.09513967314642234,0.27420328374395736,-0.12746126587407428,0.358225356674962,0.3559449938061216,0.2668513154980196,-0.0521289365470195,-0.5462979719489691,0.38338538822199986,0.019623751216827842,0.1826823653158078,0.2852394828650833,-0.36235035357844425,-0.2776097557734985,0.6994818226854967,0.6595622575508019,0.26050604286013435,0.23852700792245263,0.7004696672628098,0.10495480193556954,0.4608940940622942,0.2316674395784652,0.324831918325501,0.4170221534685277,-0.33256208000399257,0.7036204709316611,-0.004590798097974568,0.16000050112550257,-0.3263099571375095,-0.01698269936334647,-0.3682304991872526,-0.016147597131624256,0.17708390106105254,-0.5457286351197252,0.4944803678295123,0.585037514536633,0.12151516885188628
Raphe_D,0.6153252000477526,0.1815610800693367,0.5107961690519612,0.4506843522979123,0.1198873560060312,-0.036297010177053717,0.4767532158199798,0.15838409923561778,0.026373739226790434,0.2981919774763517,-0.5216862106854088,-0.12271889245205637,0.5300670302622912,0.2571596551860081,-0.3716687182229011,0.281723504588752,1.0,0.44801118648156973,0.20719180254129432,0.6277764686031784,0.07015202025877494,0.35726988018059086,0.060780151377559224,0.09213366398681866,0.1076134185168106,0.06796483932076296,0.2521959256437617,0.2973359205023475,0.3068059211710854,0.5029776733770671,0.11966217294756,0.4921750098277563,0.1944295567640312,-0.1185182752008335,0.35320674664031093,-0.45724570091779343,0.3499985929178885,0.4483338565871218,0.5783281925636545,0.6416543569757133,-0.03160162189259633,0.42091962977376723,0.3950457319480413,0.4518346753207867,0.5104569217292775,0.11511107797140462,0.7171164215081004,0.47146248660780554,0.7122686591221329,0.30572591053133585,-0.04596437916333439,-0.5692936383697094,0.20045436396171926,0.6025527636750956,0.20827092332183625,0.7056454439835862,0.5421449719943092,0.42863623117827754,0.13918546084487093,0.4427850108019092,0.5790939213759786,0.5256033027187766,0.13314187683965975,0.6288065886815484,0.3879431542268901,0.5011726279536731,0.12089124310662129,-0.47376581359256625,0.0501240917560447,-0.28732763252394716,0.39299939024093555,-0.032121508860015184,0.45529710921157873,0.05407817156210199,-0.3311233280055376
Thal_VL_R,0.4262348192300344,-0.09373828737278661,-0.16896614266380583,0.15098984683872757,0.5372521011246628,-0.15105559354417844,-0.0201564069789269,0.8580444042338854,0.25949285246253384,0.8593198061394811,-0.2607729225851754,-0.12600015222757766,0.5323942630509764,0.8885430365414135,0.25304997913715155,-0.1907070960568922,0.44801118648156973,1.0,0.29131452344499165,0.672065194374561,0.6536432921081586,-0.28050110530194833,-0.4254300633589905,0.4777134297951908,0.22194365428738527,0.23882823605045733,0.5930967879198883,0.07103443612312198,0.08098758862901267,0.6859775489053334,0.5169856827995597,-0.21414989587019048,0.5726759654191194,0.4947741005288978,0.7147492475092072,-0.042590889590752315,0.5167694984661809,0.26037672296751213,0.5650337421573357,0.2889446323487337,0.47673442429232055,0.5805775799895715,0.01611508462991197,0.6189405309181324,0.6272129569573535,0.7450725062915257,0.5463523648869956,0.7538439529944332,0.7236439038511749,0.3963789357388215,0.4570361000580676,-0.13370996390566817,-0.27953912514692636,-0.123622372349605,0.5434856849043492,0.551544967389021,-0.08940133453686164,0.6928045270472785,0.09626143604492625,0.6569066709423126,0.31132396215586644,0.437846659441986,0.5853914025901358,0.07376142001010468,0.7194130749571414,0.39378105052828555,0.7544359551028563,-0.21430183053875185,0.652690628437463,0.2129609941501792,0.3484216993998015,0.5735116864135069,-0.0016666668043153238,-0.2010197776456621,-0.12493238213557402
Cerebellum_4_5_L,0.4400299199264057,0.620433067531898,0.19712165343867274,0.5322735225637543,0.5924851509747405,0.48501553818778365,0.4950431636060089,0.14512294021216696,0.5621076144808241,0.5071395528566017,0.3601201791967813,0.13388810546134067,0.5843488321428859,0.1538119021940146,0.3786071073319631,0.6524334774904327,0.20719180254129432,0.29131452344499165,1.0,0.5116179845335541,0.47483867263522167,0.15135263182636405,0.538383766315693,0.46028800122325253,0.6382546826033889,0.5391917399534288,0.5423824672940166,0.09761758282430456,0.03055013937148038,0.5763928792665574,0.42551502443275646,0.17272342544500008,0.2136993761557331,0.09008966558346608,0.631186690896806,-0.017182535251684634,0.7160754828146142,0.23863136035255295,0.031413525635315596,0.13003358595658082,0.2221960595773688,0.7199824290042316,0.3941207816384062,0.5932721911506642,0.3492436670093853,0.049408568036131535,0.504952458499867,0.4459852452991993,0.4415091934738511,0.32196767563804385,0.15410746603168238,0.15063253351659833,0.37101275531842565,0.18770332730200584,0.7639555991507907,0.4629034031959294,0.22445080371905496,0.5608680769757981,0.6645471806001568,0.6261013405291662,0.33398612330955446,0.5600899537645406,0.20028189761350265,0.2709958515530514,0.5240897743959028,0.2135663076443802,0.06697095240043908,0.237121472323229,0.12947985990135058,0.4550295630089549,0.5126382632738388,0.008425308102258087,0.027060515125206283,0.5682499010548224,0.47415293998344077
Hippocampus_L,0.5802346813061419,0.40868490849557254,0.07119147144748555,0.5729445086794211,0.507061012211846,0.34636211360631874,0.1780863398249267,0.48337575380044623,0.38803111035356563,0.6751972598365132,-0.04446898719412335,0.09369597070949466,0.6267831126946196,0.5026710717009291,0.24032852635069948,0.1641817279619783,0.6277764686031784,0.672065194374561,0.5116179845335541,1.0,0.6011905180589265,-0.07875086698990513,-0.08914577285014252,0.4242691419253044,0.40660607797723064,0.36938093332231675,0.6301753855142216,-0.07939083214867174,-0.13836176011572623,0.8070787934709406,0.5065504744521008,0.03678844896814806,0.40967102299435554,0.30102403355506246,0.8215211930832915,0.0067681141344038106,0.7892430570774617,0.2856090864375732,0.2817685057139872,0.45980170202521975,0.19717221036137067,0.7626003279558599,0.2363196363659517,0.7110438615040321,0.6318932022862399,0.3735371449084867,0.8259512499926894,0.7587474582048933,0.7609375245642724,0.4481930067964738,0.34632532191692494,-0.07898612988812793,-0.057572152737184405,0.20910175499516068,0.6262813354032134,0.736404612458822,0.16966026745635465,0.7748222646679316,0.5310630501855976,0.7959055196779444,0.4929298052706383,0.7112752705858565,0.5072274272888093,0.28910887848696404,0.7044085266559278,0.452854021407981,0.3192668938028351,0.08871219326669555,0.22486494879346017,0.17088695276481755,0.7220870720891339,0.24865548126678608,0.11469910340044412,-0.034404721225842205,0.13466470063763308
Cerebellum_10_R,0.26025528247319885,0.18882802376412386,-0.41864521639098856,0.24046848679398708,0.6143414547569552,0.297597953395774,-0.2592236927529744,0.6549496179976112,0.5654615109371744,0.686077754101089,0.24888205068953814,0.09936313693743304,0.3186244651929352,0.583532220103507,0.5266478924594248,-0.1825578927988249,0.07015202025877494,0.6536432921081586,0.47483867263522167,0.6011905180589265,1.0,-0.4997229630673654,-0.23815945309968883,0.5565612476810161,0.3825042855979486,0.4224118032893725,0.5849967671925235,-0.20708633538205798,-0.31554704413591167,0.5842552465875723,0.6141421404423683,-0.4992064649408106,0.5319390754874863,0.6248273441034584,0.7402544469710404,0.2622940662704428,0.558478477027118,0.020181083527639854,-0.007002404849372484,0.10470911384004315,0.3506752410480322,0.566057436096317,-0.05071150579823738,0.5608151436605164,0.45979750545917214,0.5504677892118377,0.3922491696375273,0.59223581150561,0.4678112988650602,0.30867967892489584,0.5257236621014257,0.36077803819317256,-0.32697016789228944,-0.3823834652510451,0.650727694590277,0.3591356961891932,-0.2768320953685857,0.661174571154502,0.38838521327459175,0.5889794793700466,0.17833709017990063,0.3916752350797404,0.6202498493461667,-0.24780112227147064,0.6036604541855672,0.2114446903760717,0.5684987527103108,0.2911338801316569,0.4560235649127817,0.5494665451654032,0.4148360434815286,0.5494682786308221,-0.31526609149920737,-0.08657089424305116,0.24638255175824614
Occipital_Inf_R,0.2578346376326773,0.23231768416144932,0.9176516072789348,0.35770683195065084,-0.34646575516304506,-0.06917983355288146,0.809849396189126,-0.532676780253136,-0.17740465787327794,-0.2548941339478625,-0.4331808133029263,0.16843208763987685,0.14275345387042193,-0.44446642266699865,-0.3221910738224007,0.7635696671742216,0.35726988018059086,-0.28050110530194833,0.15135263182636405,-0.07875086698990513,-0.4997229630673654,1.0,0.6091218065630185,-0.18629851961487323,0.17176808723193557,-0.019371611522406906,-0.20794136694080967,0.41779851568599025,0.5788200307875258,-0.13201674922790882,-0.3302332570569118,0.907518706410784,-0.5437130508732195,-0.8338292044234349,-0.32111844757506747,-0.2440752382836583,-0.03005977471451479,0.6692946496385629,0.25593047227301186,0.2973429645196486,-0.36856299356442285,0.08570285688888354,0.17192276473869467,-0.02519367463021693,-0.2571459621115366,-0.6482698577793948,0.27399177892963833,-0.2131000208639939,0.06084146274068202,0.1953873221394564,-0.6514745365863023,-0.6615708266362476,0.6491622826880246,0.8033942964658747,-0.216218173853417,0.07395086485997444,0.8419452088255187,-0.2421545315161072,0.14894082357528812,-0.12254863691529465,0.278853980814018,0.179109592622992,-0.5833947282472643,0.8775085859514965,-0.3491678503029724,0.2553951115326809,-0.32286156251838083,-0.32959810399444406,-0.5287097230003402,-0.39115492319492673,-0.21702432545950137,-0.7240191929278345,0.7699850053713793,0.30597089771235536,-0.3497225815119255
Occipital_Mid_L,0.2782665463410609,0.6537940775050075,0.5702101811229063,0.4539118354074763,0.09366295127128434,0.3038955875207096,0.6517597511899662,-0.5779334637899088,0.23852239414847368,-0.1887110758888794,0.24645039515400943,0.20843825649981015,0.26978750831638915,-0.5676543476986152,-0.02216569378620253,0.8481180000001176,0.060780151377559224,-0.4254300633589905,0.538383766315693,-0.08914577285014252,-0.23815945309968883,0.6091218065630185,1.0,0.03340097251579844,0.44248457796097557,0.26997675186602443,-0.12583466518575875,0.23161151495511073,0.23734658916186235,0.018136491292327483,-0.052321912820433664,0.5234521637579389,-0.3649181490390868,-0.560533432666467,-0.12832592562260536,-0.07686753703590689,0.1576429351071889,0.3154660593932208,-0.08280686336361354,0.15216501694045617,-0.11049515765905873,0.12579978329771274,0.3709340878678003,0.07242546308092232,-0.1638344376987439,-0.5682658083395442,0.14275197815069413,-0.21316871818525002,-0.05529379621588419,0.14384048189542742,-0.2574852877005933,0.013030524505741627,0.6327124509823607,0.46877948498263344,0.10515710417993263,0.06507408919616098,0.5304426815035387,-0.02054647286121078,0.3819727574105305,0.06445375656810066,0.2523402983208595,0.3197963448593392,-0.3295215254564528,0.4305364865750724,-0.1445828687462631,-0.0704357426140677,-0.4110174695086796,0.07123190462268311,-0.3231828175483816,0.08733840088135794,0.06359365201469772,-0.4652069026866807,0.2592123063401387,0.6562340291213793,0.2236703971094888
Frontal_Sup_2_L,0.22815179243521952,0.2019082329692042,-0.12276041228559344,0.30768283080314074,0.6376727593526145,0.08540507535474744,-0.06253887874121349,0.47918195219321363,0.6402701011014841,0.5552873789702202,0.2853333692036188,0.1784109468483073,0.22757608544477934,0.403523453821752,0.41632887902096605,0.10197061706691972,0.09213366398681866,0.4777134297951908,0.46028800122325253,0.4242691419253044,0.5565612476810161,-0.18629851961487323,0.03340097251579844,1.0,0.5183392902393795,0.3824186535776792,0.5379427313457744,-0.18491519293727768,-0.007513225033103199,0.506493329430778,0.9254991134614963,-0.32992161416573107,0.28477066576581855,0.23352013646887626,0.4487150029790451,0.1767523274028054,0.4898667482120664,0.25285098502825987,0.020077760261346746,0.09394597828436956,0.5280297249851368,0.40295923266229283,-0.15192320522216382,0.7305761418545704,0.1960534467053954,0.241318479286135,0.3105521788722892,0.35773712980654504,0.4126499761264677,0.41710410770525547,0.4164126622026905,0.3540542331724671,-0.20819800834120158,-0.28325100324536295,0.5238262840738285,0.26235896358545857,-0.02017895936132997,0.5266148752623185,0.43500844018977314,0.5269600145559206,0.25211191224531876,0.2657436947827523,0.41993938185714363,-0.0772950023455939,0.39742888584664654,0.1202552490252721,0.6088183711856034,0.1614516487703453,0.31604291319361066,0.7482197045718229,0.20394349341521747,0.38660837945605253,-0.06657888060145518,-0.06679855992598661,0.07958872413767273
Thal_IL_R,0.3539386352147611,0.6437189146556878,0.16224607118013606,0.5172410234898055,0.5126235370890874,0.4381469547460774,0.3118185779661989,0.0038307937089526083,0.43179020384276373,0.4275470473921242,0.35656698332883835,0.4555512738668361,0.4032807754179122,0.01746857240101442,0.5846773519335658,0.4833777477829679,0.1076134185168106,0.22194365428738527,0.6382546826033889,0.40660607797723064,0.3825042855979486,0.17176808723193557,0.44248457796097557,0.5183392902393795,1.0,0.44211656828675394,0.2850266731982449,-0.03977211174429947,-0.04174064041626596,0.36292290698836505,0.48305895000040094,0.03715919379086939,-0.06758742914621768,-0.09538465492294068,0.3565156796053439,0.2925651835653848,0.491425304641911,0.36483516911869374,-0.06699085359767479,0.09600270635093772,0.25822532199654946,0.4744711398774319,-0.03420385944049502,0.44818962041313415,0.1940378765992482,-0.09706926162937445,0.42954892209912493,0.3452391855546701,0.312863992790905,0.6570473280531527,0.16039804130179536,0.261076462103836,0.36125166531627473,0.06091246098460277,0.3897892152827068,0.21667401988557064,0.20060474633604447,0.4234027408056669,0.5949025794450638,0.4501815784602479,0.33223989115274033,0.6021198550014037,0.29724308452590176,0.18960688744758555,0.2578174540765392,0.06874917556420249,0.14255454063779344,0.40022421818719206,-0.0033501914830697693,0.44816115973595966,0.17413607535487385,-0.07368844179617808,0.08564287103963673,0.3039389950846682,0.3618571246090463
Thal_PuL_R,0.4351324749895312,0.40423450855466014,-0.011598769655510922,0.580706912703802,0.504912163315156,0.35574635851537517,0.11839999260982498,0.135778625825303,0.4562534832628971,0.4181933895928277,0.3659555548650374,0.30470343449609955,0.37337476038948125,0.04637620098816699,0.4266320135109985,0.2801169343842736,0.06796483932076296,0.23882823605045733,0.5391917399534288,0.36938093332231675,0.4224118032893725,-0.019371611522406906,0.26997675186602443,0.3824186535776792,0.44211656828675394,1.0,0.45930618779149734,-0.02097742625592708,-0.2170240868779388,0.5051419496874298,0.4115216255370548,-0.055444908446727205,0.08993010102913784,0.1593324078746879,0.49921576654537686,0.2307030759173268,0.5873196597882471,0.23071817719053728,-0.15929411241029393,0.10532060488491993,0.09117522187393971,0.5857072011219615,0.0653088688278176,0.37921082185044513,0.04980061298470465,-0.00356519502221163,0.5852523870133952,0.3319018752340346,0.5008158508948621,0.19449672561843692,0.23597734363454137,0.30369098315084714,0.1378236267589913,-0.008672975466975033,0.5801341340879261,0.5767870801453967,0.06714717097784156,0.38573235289047575,0.6073607676835914,0.579523124102888,0.2387756577322619,0.41642918887917235,0.2292521729587681,0.08565907158461955,0.23420195563459548,0.09476593478286718,0.14682941125747545,0.2987698218346236,0.011461128140588502,0.38573214268820327,0.3216819674584398,0.0014688260506390838,-0.023480274237206795,0.23173984253114302,0.44340495688501147
Cingulate_Post_L,0.4050789886797345,0.1483176403769983,-0.13370565400101803,0.46692012483510753,0.41509324823161303,0.1701023309764749,0.06618914450671559,0.5578941725457167,0.4629099685239556,0.6169799765384687,0.11420519204204177,-0.017605320219136245,0.31291752027223474,0.47233437334831435,0.2816642616411355,0.05503026590071854,0.2521959256437617,0.5930967879198883,0.5423824672940166,0.6301753855142216,0.5849967671925235,-0.20794136694080967,-0.12583466518575875,0.5379427313457744,0.2850266731982449,0.45930618779149734,1.0,-0.04572092195866806,-0.13371259419189183,0.581291255609847,0.5416801143959437,-0.1316391891136441,0.49880051597563785,0.44552085034724087,0.7436707648204582,0.06467535086383644,0.6723427163209701,0.17638928977257826,0.041076848883302305,0.09240857250527827,0.18909090912496082,0.6579509246051845,0.17220357495091856,0.5517112553851464,0.41433010099865747,0.3804613695502539,0.5684878503464242,0.5984234744924389,0.5676242079630102,0.16919520665224266,0.29768623902388325,0.09070402316717137,-0.18377320872630343,-0.02493313076906684,0.7173603370333854,0.5872814093939398,-0.04393778343734581,0.5733975730299979,0.4806085104043712,0.5708940124896978,0.29591101195113756,0.4100047348545354,0.38758390179996416,0.0973240213530486,0.5578030301819048,0.31338523648899513,0.347375089144754,0.13734109621010576,0.2318038584260667,0.4268546709689688,0.5285468156824176,0.2329483877158543,0.04072141240860463,0.02163345577304761,0.263740173727829
Frontal_Med_Orb_L,0.2227446272081378,-0.17609237220071106,0.42602036380283026,0.10145979172161432,-0.1433007201620142,-0.2598377121128452,0.4557027609784761,-0.0681251801533346,-0.21296518333634323,-0.0427163502245786,-0.37007739473016765,-0.12204286235639582,0.1617693212314073,-0.02202286600026538,-0.41684657544417547,0.28402312479158426,0.2973359205023475,0.07103443612312198,0.09761758282430456,-0.07939083214867174,-0.20708633538205798,0.41779851568599025,0.23161151495511073,-0.18491519293727768,-0.03977211174429947,-0.02097742625592708,-0.04572092195866806,1.0,0.3704300567455469,-0.06053882934277839,-0.20160461499165758,0.45986357695325464,-0.007984466363443576,-0.23980996474705682,-0.08089120958033857,-0.45541207688410323,-0.10052409074732277,0.2514306571169295,0.356165560066408,0.2372869347910784,0.03797528303751152,0.04589165937916015,0.21331680935238337,-0.06019104189396952,0.07705200350008291,-0.0867332340538825,0.12366230371414721,0.025979598623760976,0.13318462959715605,0.009802795024569063,-0.2785584614131994,-0.42951753044946916,0.30122783081898147,0.4030644824535747,-0.0568359934724758,0.12751699494994623,0.37850532316804336,-0.1573135909694155,-0.11285703534087693,-0.0394489286236924,0.1704903423809184,0.10478829267523854,-0.3060077040962329,0.40928679273805807,-0.07532109671583682,0.09245502779221869,-0.05942731633811474,-0.5442561636359595,-0.020385009907115205,-0.2882141704427224,-0.17117581006272561,-0.23343913580528058,0.24879777912667253,0.3495718601052838,-0.17896568016099682
Rectus_L,0.139056230137591,-0.16062961711110094,0.5444584090551885,0.010524039119949296,-0.12288716540754227,-0.45327004235071644,0.48226938669707514,-0.05439357911066938,-0.17319894277583195,-0.027874851361065857,-0.47457307802176063,-0.10599145262780738,0.12522635815726793,0.01830652475018415,-0.35337567024123206,0.34550225130681966,0.3068059211710854,0.08098758862901267,0.03055013937148038,-0.13836176011572623,-0.31554704413591167,0.5788200307875258,0.23734658916186235,-0.007513225033103199,-0.04174064041626596,-0.2170240868779388,-0.13371259419189183,0.3704300567455469,1.0,-0.06774804674128736,-0.12084237374118104,0.5128096522460617,-0.17499702350527213,-0.4745801164090085,-0.287439899859799,-0.3584759394571085,-0.15231320059327808,0.4943307930139488,0.5154851483438888,0.12940747311790707,0.05453064740186992,-0.029311690223783868,0.10507304540451998,0.04186026788697779,-0.059189344945276355,-0.1527901709319654,0.07816746213253206,-0.15191709773903492,0.0785708775175254,0.1985078299172326,-0.33232453591727806,-0.5441431979502311,0.34560421013962245,0.40921314936873426,-0.18942599391828352,-0.014805534754863795,0.4773329567670631,-0.14753362518967977,-0.21679642795892545,-0.0795258377127031,0.20915045056738968,-0.03415655193943492,-0.3106035616843126,0.5141281395021348,-0.13322326195958442,0.24667183786650843,0.12192657840588342,-0.5968183602495132,-0.03881097321535479,-0.20713636771910982,-0.315513734299635,-0.2086542318211881,0.5150790241994981,0.08187702794553095,-0.5072465212141464
