,Occipital_Sup_L,Cerebellum_3_L,Heschl_R,SN_pr_L,Caudate_L,ACC_pre_R,Red_N_R,OFCpost_L,Vermis_10,Occipital_Inf_L,Occipital_Mid_R,Thal_VPL_R,Putamen_L,Vermis_4_5,Temporal_Pole_Mid_R,Cerebellum_9_R,Temporal_Pole_Sup_L,Hippocampus_L,Insula_L,Rectus_L,Temporal_Pole_Sup_R,Postcentral_R,Cerebellum_7b_R,Rolandic_Oper_L,Frontal_Inf_Oper_L,Cerebellum_Crus2_R,Vermis_3,Vermis_1_2,Precuneus_L,Putamen_R,Parietal_Inf_L,ACC_sub_R,Thal_PuI_R,Cerebellum_4_5_R,Frontal_Sup_2_L,Frontal_Mid_2_L,OFCmed_R,Fusiform_R,Frontal_Sup_Medial_L,LC_R,Thal_VA_R,Hippocampus_R,Frontal_Med_Orb_R,SupraMarginal_L,ACC_pre_L,Temporal_Pole_Mid_L,Temporal_Mid_R,Cerebellum_6_R,OFCmed_L,Frontal_Inf_Oper_R,Lingual_L,Olfactory_L,Cingulate_Post_L,Thal_IL_R,Frontal_Inf_Orb_2_L,Cingulate_Mid_R,Thal_MDl_L,Cerebellum_3_R,Vermis_8,Vermis_9
Cerebellum_9_R,-0.029525732117590898,0.6837386640356443,0.1646530999577455,0.3240304195365721,0.5138174687041889,0.5002929880928902,0.14573828659798949,0.2788912475432658,0.7230942998384594,-0.008833635747951518,-0.02017633388516605,0.27096240189066445,0.4683015258472996,0.44300932297826656,0.5912305165256752,1.0,0.3972097209863009,0.5336172656113957,0.4146622378550264,0.3148990671616709,0.41245940940731596,0.1983084427613999,0.16214011225879177,0.17627181371619985,0.16895429874406676,0.3976235632310498,0.6397118083202783,0.29758674432752885,0.28504516493030874,0.5201781868325648,0.15990095399124182,0.30840874959272985,0.2307441754038945,0.7362770461463746,0.1219199027357065,0.19641259773272873,0.16281989482274473,0.7050528297275162,0.13490253551985776,0.171503676255875,0.0523213035356667,0.6617157614816976,0.11245972589063362,0.1622136066555204,0.41082703550104616,0.2899645757326879,0.3164967674897688,0.6878654545704078,0.11402151854880745,0.1443293386806581,0.4095297235517277,0.29256285777671576,0.28844309634969134,0.45579301533339006,0.3110311934384072,0.23364148940067,0.14552629293880454,0.7076883453123344,0.41533770091724176,0.8264241301916396
Temporal_Pole_Sup_L,-0.14173278618335644,0.48192709986384363,-0.026651355404918853,0.15587858452172748,0.5975644413321225,0.30760126545196576,0.3629630056694889,0.7537583279612429,0.4371635574263025,-0.049226663458021166,-0.16698067236075984,0.43711513664359947,0.6672832933642341,0.1643078899218907,0.4957451326272895,0.3972097209863009,1.0,0.6569936991260569,0.6500204492971188,0.7689574613927469,0.40987507382682115,0.06851228633565787,-0.03284442784352034,0.21837227657097916,0.14770424699468543,0.08567521534990653,0.5404714486361657,0.09944875972575229,0.15625636928281658,0.5538372374412095,-0.052120741204447485,0.6613905618117373,0.16972962197884017,0.4296529636836864,0.08180259675925562,0.1935280079095904,0.5893509704117749,0.37770047578020566,-0.01071040258149871,0.3377108333745003,0.12654743866046542,0.5372736152689266,0.49587752671952523,0.00548366532860344,0.5359497732240198,0.5864919090425476,0.13433774795551737,0.3975473049843011,0.48395028906786064,-0.17378156452391189,0.19962987791869377,0.7000112533307628,0.21928152673810972,0.05044817715262011,0.7295293068270153,-0.20637347145986323,0.04849233441761873,0.5084582348865327,0.05586226398483982,0.30380713646069957
Hippocampus_L,-0.16891565597316544,0.5496800190427521,0.18874447278278844,0.4679015178535385,0.6099383442935071,0.17597696545852495,0.2313876448634872,0.571830818878748,0.630137348845496,-0.08528395137646251,-0.17082037979729123,0.5278326347464484,0.6347129669143916,0.3501353608302039,0.3803595818574112,0.5336172656113957,0.6569936991260569,1.0,0.7372399671640297,0.6215199909457972,0.2112026623449749,0.10762194305920797,-0.3217382366605995,0.36316028990951016,0.18429623964487937,0.008221885928836352,0.7659961139398241,-0.21203722650852588,0.5090535355320973,0.4026372568126423,-0.07580767758273879,0.4896026093039148,-0.0006950433143169527,0.6622492437231202,-0.11361867375640763,0.02290242207691162,0.5626908086444432,0.4997179252427424,-0.17639537046182965,0.24204017780254164,0.3117261386834496,0.445154277615381,0.511459997356081,-0.10797896509516001,0.41561335826672274,0.43949175190817097,0.2804541694779667,0.5573595100160014,0.44357307305290467,-0.1620449542842223,0.5197349819503959,0.4528373822879053,0.41305302465612126,0.21119732143118358,0.5986860693655898,-0.304609753799634,0.0813096272558256,0.7015199169307539,0.12964831185606224,0.461657804253214
Insula_L,-0.3659259832345798,0.4758073292207263,0.25539078165036727,0.5833018562495171,0.5599116783237188,0.1825206772072886,-0.04509283057587474,0.7540280641167868,0.5950768177103465,-0.2812500456530693,-0.39170275181543585,0.23948411000337363,0.6377340464454399,0.5941458661702808,0.26502706065747345,0.4146622378550264,0.6500204492971188,0.7372399671640297,1.0,0.48786884184769286,0.18539171910917798,-0.1181958922196512,-0.26096737742874015,0.6601898296323775,0.4832419805591622,0.13605558935811388,0.7946656774877717,-0.2626484122054221,0.6444460968344189,0.28204287861328936,-0.27261103175624335,0.5734051154365092,-0.1316583690219155,0.5095016565578311,-0.19226310273043584,0.09747087724312327,0.5682475814233322,0.4358367906140776,-0.2861219478894554,0.10725215883139443,-0.04201177049947105,0.31784351624102175,0.45991320703494787,-0.13341713298752916,0.444733792133245,0.5939477851107924,0.3089843201278916,0.6742402184492334,0.2528013956760486,-0.2091480655772562,0.643946206834378,0.37460152420563136,0.6631592285447333,0.38638251103976123,0.5463547548716967,-0.10088540571979102,-0.20194623078310012,0.6261263032926746,0.09792062133422906,0.3722388580542863
Rectus_L,0.03275253304594241,0.3280728898701937,0.04506705263233474,0.1612945043878291,0.5991146364060965,0.3223563875115744,0.3320641008832034,0.5889089577601531,0.3689578756188992,0.07212718984892752,0.00797589956570308,0.4537550187205088,0.5481726241656976,-0.015702166105424322,0.5075266230467783,0.3148990671616709,0.7689574613927469,0.6215199909457972,0.48786884184769286,1.0,0.37652606533021815,0.16491411605808068,-0.27932934907088036,0.031557005898088776,-0.06987741384494807,-0.17504459015495571,0.4121778638319297,-0.04775929913665739,0.17070282961141237,0.32355326263834266,-0.12793987053881772,0.7666662778682402,0.06813158994693176,0.3565299281824085,0.048227727802095374,0.08870546501912914,0.7121648458295485,0.2620209641077867,-0.00016184502461941895,0.40281530225243284,0.21535653237845298,0.36905976252870976,0.617371218901832,-0.07759706606406694,0.5026843448519737,0.4663817224750974,0.12306897226271994,0.18262862375246058,0.8110974799035985,-0.10802989628475552,0.12222990977520519,0.8616674902068507,0.11417749124456551,-0.12321401303593962,0.7939161131860866,-0.3671661824404535,0.0012418316625539732,0.4041876169178786,-0.04885171292247222,0.2548034039731764
Temporal_Pole_Sup_R,0.42907232834822395,0.3144613457863195,0.5533543548289919,0.2731249748985985,0.5365000670457504,0.38031502662095407,0.2440245550599935,0.18563203602994388,0.4149291654569334,0.38829881196835475,0.3928172374143865,0.06409167063006961,0.5282512106597095,-0.003035986821291603,0.6126766066386613,0.41245940940731596,0.40987507382682115,0.2112026623449749,0.18539171910917798,0.37652606533021815,1.0,0.5247855132453795,0.015203486332455014,-0.33772938003882697,-0.33800831176270946,0.23080649053614144,0.2790625408329918,0.32569580209559873,0.17755631985451048,0.5833533196059193,0.24304555294049815,0.30904533720378924,-0.11095717817737404,0.4634168893305304,0.026542785423500335,-0.11557481352283633,-0.08811489607191068,0.6315661956629345,0.21194581723514824,-0.12141322354522244,-0.00756192782593794,0.5129122364685483,0.1396823549945128,0.04180974031565916,0.18599437465396926,-0.07941911869421707,0.6636312873318877,0.4091303882951574,0.2948129197898224,0.6911025333707471,0.2452307847385631,0.5279750373616707,0.21746172541600908,0.26730651528742655,0.5222169302713915,0.1797374038546059,0.20307936886957392,0.5195361402604414,0.2896211927611812,0.4335120268308268
Postcentral_R,0.5873184149951959,0.15398539472250322,0.4056616002690407,-0.014826148456861784,0.2209236360498857,0.057021806472745906,0.4579979942347069,-0.16833854533779874,0.148488262986687,0.525308865864381,0.5709620316458469,0.13390490031876015,0.15694919062588983,-0.34718191834189327,0.3173403228640517,0.1983084427613999,0.06851228633565787,0.10762194305920797,-0.1181958922196512,0.16491411605808068,0.5247855132453795,1.0,-0.14128105092229018,-0.530723028126061,-0.5524446697908565,-0.05577786785253642,0.033679509986362585,0.15543345138770465,0.07655803200690534,0.2843701684257886,0.2992569998265167,-0.01075821104304034,-0.14211047171945487,0.277128084243401,-0.06419069181683439,-0.3122899822699623,-0.1690670447406499,0.38738008519630823,0.15576542688874198,-0.023101704595146193,0.1990899884347494,0.2703443936305546,0.017256356515357455,0.02588878584084499,-0.04181758606105461,-0.3060306039119937,0.47809611834575916,0.09171122697629115,0.2599677265754694,0.5475997762958965,0.11670974041018967,0.15228798224554496,0.02004589669059153,-0.00870140242905037,0.18747474031357467,-0.10249669376080128,0.19970304777694065,0.18872698158426868,0.033167376388870455,0.23497534084778007
Cerebellum_7b_R,-0.11648889398232683,0.0833076641776055,-0.4537923755931324,-0.2167036581886569,0.006934754918669703,0.4940590854571655,-0.022999933254493277,-0.07112699876746642,-0.07538982422364685,-0.1194843218630304,-0.09991356222779933,-0.05666939475283064,-0.012510355890433356,0.04748612200291479,0.16979661230740248,0.16214011225879177,-0.03284442784352034,-0.3217382366605995,-0.26096737742874015,-0.27932934907088036,0.015203486332455014,-0.14128105092229018,1.0,0.03190659555487855,0.32843052880856516,0.7814125198574244,-0.26004155210876573,0.6077101198890119,-0.5387710060711713,0.254611487709295,0.4248864261559008,-0.2580002865346644,0.4911624654050913,-0.09154001888180861,0.7095194323205286,0.6416766698903628,-0.3263437651991811,0.01339638516480482,0.6409517513201684,-0.024578849620058536,-0.09778821281739429,0.2798159990937251,-0.31059448921199595,0.4662252746982769,0.14244225973154898,0.06226555449551116,-0.3337442357584387,0.08031679263391711,-0.5301549800265888,-0.04926477311362125,-0.3404553062037089,-0.0793397068452788,-0.4368015057499052,0.129222551967291,-0.37019820153224564,0.692375026878984,0.2700539469700095,-0.05266675158193236,0.4946826209358303,0.10667775141003409
Rolandic_Oper_L,-0.7761476896221705,0.28438793388418343,-0.20103544897234177,0.3783182167874109,0.09572576370020898,0.09230289777105014,-0.4268165692757242,0.44040414289015484,0.28897149043083026,-0.7023450088366654,-0.772314814991657,0.0034543288852663966,0.21086700907540296,0.7335109982519338,0.06025185748326526,0.17627181371619985,0.21837227657097916,0.36316028990951016,0.6601898296323775,0.031557005898088776,-0.33772938003882697,-0.530723028126061,0.03190659555487855,1.0,0.9218022875394206,0.2204992210599953,0.5138862565105367,-0.23807329386906265,0.41112899652670326,-0.015213412867682921,-0.33245651711226576,0.26459285940875166,0.06298789625641224,0.19129948972402297,-0.019174014526757693,0.4134898830042767,0.4016115369491226,0.0851080523130246,-0.3061722428034236,0.04762641647341555,-0.27376776021862775,0.060714673780598985,0.15725362200148335,-0.11069979775754267,0.3647452891240876,0.6460990962802405,-0.19940168188934418,0.4321177430633365,-0.20615716999278785,-0.6427349302278077,0.44252877321248757,-0.016934571959400964,0.4891721782386687,0.383597288947338,-0.0972883872925338,0.17904628011086934,-0.291476168840306,0.2981276799097609,0.017194765136739534,0.11480153424532243
Frontal_Inf_Oper_L,-0.7160358046532036,0.2985993699114614,-0.39915852271759195,0.2712178765052474,0.054566138153993755,0.28174824215179134,-0.4058373517911511,0.32112721273156297,0.18961600614432833,-0.6738383767750696,-0.7101547856101449,-0.018356649377889393,0.20939315365852795,0.6277941114081561,0.10529780434392758,0.16895429874406676,0.14770424699468543,0.18429623964487937,0.4832419805591622,-0.06987741384494807,-0.33800831176270946,-0.5524446697908565,0.32843052880856516,0.9218022875394206,1.0,0.36414070062533077,0.33353569752001716,0.025107107938169927,0.1409925513160036,0.059581859159497624,-0.14969918612555932,0.11614507458840505,0.2865022954550073,0.12620706640683113,0.2672945997060734,0.6633276591531678,0.19369856653397946,0.04950886734452487,-0.05064380158797605,0.10850636979144056,-0.26945409320274705,0.14606554165593538,-0.04381538037078654,0.070143566290352,0.4421368363694887,0.5637152227254237,-0.3786307965324727,0.3442545253417686,-0.3621940396706338,-0.6312257260003864,0.23162530533043255,-0.0038846809350385923,0.2534922791305663,0.4000787812706806,-0.26776065194204884,0.45309522767370963,-0.11988896472506713,0.21400837017088356,0.12079363926071578,0.11675293424757019
Cerebellum_Crus2_R,-0.09312316731984864,0.24691446124881758,0.04660707054645719,0.21030106331468856,0.23495126515579723,0.4851557718729153,-0.10017756783871842,0.14428081510922836,0.3226132514821992,-0.056577912560961806,-0.07519878683582895,-0.08375040343046622,0.19944104434080392,0.3517838755881985,0.23104089284200263,0.3976235632310498,0.08567521534990653,0.008221885928836352,0.13605558935811388,-0.17504459015495571,0.23080649053614144,-0.05577786785253642,0.7814125198574244,0.2204992210599953,0.36414070062533077,1.0,0.1840913898941922,0.38184426775015096,0.026445595131019475,0.28986006839156714,0.2927136978876296,-0.08055037061085743,0.13041776178022116,0.2814118499779777,0.45474450621717766,0.42353574394844445,-0.1891184303469565,0.3864590026604829,0.4773292892474272,-0.21152092647695783,-0.2262241749727922,0.3421334694378184,-0.07162894910953571,0.40292794836642987,0.12984403814150014,0.1463721676234182,0.1786969722843008,0.542078912203285,-0.4665327046752154,0.1513583555673317,0.21533337662826188,-0.07617322070269286,0.06565100290774661,0.3804336587786556,-0.1407497014304725,0.6303517491546994,0.06383073517704045,0.3852024716923469,0.6002553397980167,0.36065206199753685
Vermis_3,-0.22231496045815827,0.7337262913266783,0.34310607685237743,0.5953107872330432,0.4720923404443266,0.17120179565959,0.058766505591419514,0.5480094824173243,0.7681520280618992,-0.15761465178225154,-0.21774613743107948,0.2636674502562877,0.5895132125514657,0.5760220170009184,0.29281576377269153,0.6397118083202783,0.5404714486361657,0.7659961139398241,0.7946656774877717,0.4121778638319297,0.2790625408329918,0.033679509986362585,-0.26004155210876573,0.5138862565105367,0.33353569752001716,0.1840913898941922,1.0,-0.07187562891559583,0.6944048067254324,0.3051938767530639,-0.18005633448056452,0.46376169236922343,-0.07181336249729457,0.80058127033436,-0.21890934772913392,0.01975900922214538,0.4077561237602449,0.6782394603072899,-0.27023070209296335,0.15709375575686504,-0.08088435695185628,0.44622547059378637,0.3471517815750768,-0.12404177874389809,0.43238443597881027,0.3652744791955437,0.4123002460210391,0.8078894379705265,0.2735180239246848,-0.08612039382676978,0.7520003281086506,0.27208678857301916,0.694201739658955,0.4500604341468998,0.4744061148144202,-0.06437771504998352,-0.11508061069257293,0.8179635754897073,0.19817367873151337,0.6075239605882482
Vermis_1_2,0.09273143487347309,0.46880391336297,-0.29174111974881745,-0.17288532539226922,-0.0004905687685019458,0.5004378465612423,0.21319614633375952,-0.15969606923214458,0.17008416860972264,0.023359707935837103,0.08451998383797169,-0.010217916918586525,0.1632149568284631,-0.0715937076435973,0.3554837510788907,0.29758674432752885,0.09944875972575229,-0.21203722650852588,-0.2626484122054221,-0.04775929913665739,0.32569580209559873,0.15543345138770465,0.6077101198890119,-0.23807329386906265,0.025107107938169927,0.38184426775015096,-0.07187562891559583,1.0,-0.5092960732966848,0.474176115222837,0.4605083120157087,-0.11284601442515152,0.5997270694929261,0.27054502233447275,0.40273538555946575,0.3529668297101204,-0.35011259822549157,0.3505371798153503,0.3692116212617952,0.2458434827570863,-0.12860888476280422,0.5919378753269073,-0.4514980197877207,0.3173217837112944,0.369018180967029,-0.20241238691779367,-0.16914259501136608,0.11898829658201604,-0.1736539729469196,0.15132409163267233,-0.2629444468560567,0.20288837500922674,-0.29177464815235055,0.2630961909802147,-0.10917151944823986,0.5224168271921167,0.45544667487981316,0.13633192321920698,0.34216302876354826,0.4185857504497876
Precuneus_L,0.024428165627661896,0.23475393634122724,0.7316406635700315,0.6701551503006927,0.2478685421435994,-0.18505054109319496,-0.2556299271415658,0.2947995503169318,0.500695452292656,0.08096440312611061,0.017629986989256354,-0.1374571207265213,0.23686355867404513,0.5455527753932751,0.05972045764473599,0.28504516493030874,0.15625636928281658,0.5090535355320973,0.6444460968344189,0.17070282961141237,0.17755631985451048,0.07655803200690534,-0.5387710060711713,0.41112899652670326,0.1409925513160036,0.026445595131019475,0.6944048067254324,-0.5092960732966848,1.0,-0.0710762730825586,-0.3560167887936297,0.32669663300068863,-0.5566590254291485,0.4858853414420934,-0.5575221908664281,-0.40662755481940704,0.30971287732481884,0.4823838960742219,-0.48090289865206015,-0.22800806960214598,-0.15341709310908724,-0.021499739965193325,0.3119627419981942,-0.22175616529157685,-0.02267727268897849,0.17747039425614006,0.6852005413986809,0.6194380074054945,0.1644852313418209,0.1817589273788828,0.9298638336189957,-0.011292921833839405,0.888701557265149,0.4052396243306573,0.30435026393821707,-0.18870486362710762,-0.3524240943647218,0.5885003465231373,0.0002941143754343244,0.26063150679972275
Putamen_R,0.015064276097007607,0.5095881777647836,-0.01963984361906184,0.0976962387719322,0.5679916983924377,0.5135800396906993,0.3767298209226531,0.27247819877227086,0.3835748421265628,0.012131266400421226,-0.020753821290200276,0.3769686999098597,0.6239062598153993,0.09534989843165786,0.6382974350801344,0.5201781868325648,0.5538372374412095,0.4026372568126423,0.28204287861328936,0.32355326263834266,0.5833533196059193,0.2843701684257886,0.254611487709295,-0.015213412867682921,0.059581859159497624,0.28986006839156714,0.3051938767530639,0.474176115222837,-0.0710762730825586,1.0,0.3252255677723756,0.28483199774158335,0.33324432889574573,0.47671619358909234,0.23527519216252604,0.24224439591795907,0.04494012449863457,0.5801334542566698,0.2111737668594209,0.11270042347141765,0.2311240948326028,0.7719515851109778,0.06497229479852605,0.19551183981054218,0.4566701670047275,0.21417815321255573,0.19948844454037165,0.3871861310366685,0.038538594135382576,0.17780660852700506,0.10625211211424186,0.47121445769720527,0.041200821236033684,0.3148040676545302,0.3506060037135743,0.16403144190907468,0.41882190901407473,0.4542677141767771,0.21361131065539765,0.4488760765269307
Parietal_Inf_L,0.27350638628324137,0.08641370686236438,-0.07732738264621494,-0.15518772596414007,0.12973777662721117,0.3141782596257821,0.2188277474866477,-0.22619618785388582,-0.009121516045393453,0.26518276034503846,0.2497329908011315,0.04257508082486722,0.061286468443102315,-0.20194705112820624,0.14844423132278556,0.15990095399124182,-0.052120741204447485,-0.07580767758273879,-0.27261103175624335,-0.12793987053881772,0.24304555294049815,0.2992569998265167,0.4248864261559008,-0.33245651711226576,-0.14969918612555932,0.2927136978876296,-0.18005633448056452,0.4605083120157087,-0.3560167887936297,0.3252255677723756,1.0,-0.26639580371804655,0.31765564194508816,0.07680489996774323,0.3652279391148649,0.1634658727712628,-0.3153605979897953,0.15958503586651593,0.4544071080901541,0.066351093512637,0.15068735110664871,0.2641746163463017,-0.25907580885447645,0.30684621888610814,0.007869239703419129,-0.2792143806373453,-0.010919601795174339,-0.019543235268638486,-0.15505186041367477,0.30944412775702884,-0.22224221657670398,0.011619283110636161,-0.35987354199565696,0.07630241606711952,-0.12873826496581614,0.3607695635325207,0.47326217453176256,0.03692065534547481,0.37128363881618237,0.1927492113652246
ACC_sub_R,-0.1655795840726851,0.2417887151809744,0.10443880221073369,0.18356462906901072,0.5121837101953216,0.28955677986376765,0.035466085659759165,0.6134362103344692,0.39570458524330987,-0.10377960365840216,-0.19980528029761946,0.1946569495981346,0.37854941424002925,0.25325659314535837,0.386909473546594,0.30840874959272985,0.6613905618117373,0.4896026093039148,0.5734051154365092,0.7666662778682402,0.30904533720378924,-0.01075821104304034,-0.2580002865346644,0.26459285940875166,0.11614507458840505,-0.08055037061085743,0.46376169236922343,-0.11284601442515152,0.32669663300068863,0.28483199774158335,-0.26639580371804655,1.0,-0.023115057307972697,0.27783774040617804,-0.09019983050590268,0.03956088083029263,0.7342097569592662,0.23745060130233325,-0.13558907000976103,0.2365126125408034,-0.0018103009486952195,0.25159211523400254,0.6509655979990042,-0.11741965970888797,0.39112823798537016,0.5756910780850386,0.156457642684194,0.26872095759557296,0.5478100152155907,-0.13752011060249855,0.26916858838817814,0.6623918998122282,0.31780806592070016,0.036567724180292346,0.6809725856754296,-0.2961358892809567,-0.18697224443691052,0.39286900012417436,-0.03310162476322295,0.21456613784519096
Thal_PuI_R,-0.25429366956629607,0.34764190234330383,-0.672241211257219,-0.2244556030793827,0.08410831165292457,0.4554318169522012,0.10033773476107025,0.054712068905663505,-0.025292899306707622,-0.2915023040003389,-0.289789872127923,0.3307955747576798,0.16881873406614406,0.09390315444356029,0.2621008242547293,0.2307441754038945,0.16972962197884017,-0.0006950433143169527,-0.1316583690219155,0.06813158994693176,-0.11095717817737404,-0.14211047171945487,0.4911624654050913,0.06298789625641224,0.2865022954550073,0.13041776178022116,-0.07181336249729457,0.5997270694929261,-0.5566590254291485,0.33324432889574573,0.31765564194508816,-0.023115057307972697,1.0,0.1202542274128697,0.39144810982131545,0.513614024032463,-0.0321560463641674,0.04799509695690641,0.19119660724663406,0.5120222240959865,0.13912760819627706,0.47630187070959046,-0.3587915376044322,0.20648685021379848,0.4755304814499336,0.09784263128834647,-0.5758052994521679,-0.05417001751942261,-0.07662435355530506,-0.3412369969094525,-0.3704034891876792,0.23656723878076774,-0.4362115925142921,0.21007996816652313,-0.09441557082931755,0.32652309090275206,0.4424041880202155,0.027417543886246083,0.2959909014956988,0.26102797793960997
Cerebellum_4_5_R,0.02708942277094683,0.8310732875396373,0.3618297990994469,0.5516892226349909,0.4806991005350266,0.3653052013710492,0.21580050687829844,0.3094862283719918,0.8012114360465166,0.03303972279437445,0.03252630002173347,0.3117899832633911,0.6480874051647048,0.39207405973339843,0.5248381589376684,0.7362770461463746,0.4296529636836864,0.6622492437231202,0.5095016565578311,0.3565299281824085,0.4634168893305304,0.277128084243401,-0.09154001888180861,0.19129948972402297,0.12620706640683113,0.2814118499779777,0.80058127033436,0.27054502233447275,0.4858853414420934,0.47671619358909234,0.07680489996774323,0.27783774040617804,0.1202542274128697,1.0,-0.10320694335463641,0.02825202976860269,0.08889157506202368,0.8968583369008292,-0.10326888181081763,0.19000770049668408,0.029227318453685473,0.7029551440820164,0.03740897251392163,0.0179052414526285,0.5150974302508987,0.09412006199810037,0.4807238665652859,0.8082436137049414,0.2609889629072702,0.1702473739256618,0.6349339362451651,0.35716685710240076,0.5041316815291652,0.539795563315927,0.3892979255716221,0.12681218119960558,0.1640689311512866,0.8854784932561257,0.29669519426834395,0.7905164399316464
Frontal_Sup_2_L,-0.0013344122729434522,0.03849410930198475,-0.4955709800960472,-0.2533307447435451,0.20479584735059136,0.5925649906048107,0.1992650539532847,0.0019080606964013722,-0.11886231361419655,-0.003252216015687288,0.0433512244716104,0.2442493359116649,0.13685992808428601,-0.26970614647074664,0.1626045828888108,0.1219199027357065,0.08180259675925562,-0.11361867375640763,-0.19226310273043584,0.048227727802095374,0.026542785423500335,-0.06419069181683439,0.7095194323205286,-0.019174014526757693,0.2672945997060734,0.45474450621717766,-0.21890934772913392,0.40273538555946575,-0.5575221908664281,0.23527519216252604,0.3652279391148649,-0.09019983050590268,0.39144810982131545,-0.10320694335463641,1.0,0.8357965349882716,-0.188474867935383,-0.11908871698210446,0.885359708078956,0.16551203654965568,0.12425249478068928,0.19655272079063432,0.07793125225170823,0.42356488750087107,0.25999822992610166,0.17340739241688327,-0.4029981520279765,-0.14003610962661173,-0.23023169249974837,-0.1211193536749437,-0.4841322257662859,0.14919804473938955,-0.5641025985970451,-0.22560460669955534,-0.2332675919935611,0.5498672318732456,0.2924818764726841,-0.1092629652691275,0.23152583204824723,-0.011753594401049172
Frontal_Mid_2_L,-0.38455131820043864,0.23796078987967761,-0.6442475810536991,-0.08444862723881416,0.21854291550525728,0.6604128307969951,0.04531670627056586,0.21983270664551222,-0.0044946992867835244,-0.3927994299248821,-0.3610332105394244,0.28445078393556705,0.294331647559447,0.05652397740735059,0.2592430125623577,0.19641259773272873,0.1935280079095904,0.02290242207691162,0.09747087724312327,0.08870546501912914,-0.11557481352283633,-0.3122899822699623,0.6416766698903628,0.4134898830042767,0.6633276591531678,0.42353574394844445,0.01975900922214538,0.3529668297101204,-0.40662755481940704,0.24224439591795907,0.1634658727712628,0.03956088083029263,0.513614024032463,0.02825202976860269,0.8357965349882716,1.0,-0.031899727249817864,-0.02685416932255886,0.5638922317521188,0.2964906770213262,0.0256739006232619,0.3146490651333998,-0.025399483412456247,0.31808566256762594,0.5710606844730948,0.41348502951790134,-0.5275401405800028,0.05764324358628848,-0.21457746799434405,-0.46805089470011163,-0.2868692504716255,0.22584515800959534,-0.3345188568124078,0.0241710736868454,-0.23901013146756067,0.5998617765068724,0.1897476977059781,0.0169418304777529,0.1409124892721551,0.06477213907680915
OFCmed_R,-0.3857656717816312,0.10340025449338218,-0.08099596456336665,0.11688979680803424,0.3435233500256296,-0.004773313689585494,0.006900112883724542,0.5832467965728196,0.22542305149044156,-0.2709949077794699,-0.405181653377918,0.2507374082700358,0.1578362426455619,0.30091221261681483,0.17133589662044954,0.16281989482274473,0.5893509704117749,0.5626908086444432,0.5682475814233322,0.7121648458295485,-0.08811489607191068,-0.1690670447406499,-0.3263437651991811,0.4016115369491226,0.19369856653397946,-0.1891184303469565,0.4077561237602449,-0.35011259822549157,0.30971287732481884,0.04494012449863457,-0.3153605979897953,0.7342097569592662,-0.0321560463641674,0.08889157506202368,-0.188474867935383,-0.031899727249817864,1.0,-0.04635530368906124,-0.26866057600073356,0.2961809479528439,0.062238542717197996,0.054445384629649006,0.6998026150495055,-0.14040043143603376,0.1831597338478184,0.7124317627068515,-0.054292824837857814,0.14838300157716117,0.5331415246937541,-0.4296836846956306,0.2076079620759607,0.4252927852359019,0.28199461399940495,-0.10618575885954085,0.578502924482974,-0.5351563001028282,-0.31145499819674205,0.19825340832145877,-0.08085718410163006,0.05002820218124923
Fusiform_R,0.1630930782856873,0.7579675782189924,0.46874469862977325,0.5020970378396055,0.4600907280787715,0.4119325181396968,0.20604084375528703,0.22599949427127242,0.7172646979955438,0.14839123971697354,0.1482685128222331,0.17104938404970746,0.6158937132577638,0.36464520643739434,0.6254794601284243,0.7050528297275162,0.37770047578020566,0.4997179252427424,0.4358367906140776,0.2620209641077867,0.6315661956629345,0.38738008519630823,0.01339638516480482,0.0851080523130246,0.04950886734452487,0.3864590026604829,0.6782394603072899,0.3505371798153503,0.4823838960742219,0.5801334542566698,0.15958503586651593,0.23745060130233325,0.04799509695690641,0.8968583369008292,-0.11908871698210446,-0.02685416932255886,-0.04635530368906124,1.0,-0.06434118000372319,0.02758583081055008,-0.02351606248125175,0.7449455084641308,-0.06743665555534994,0.08473913823918901,0.467432952610003,0.008233550609965756,0.6382787075348949,0.8280059801414381,0.1544702024910995,0.3706747551494484,0.6839778940815093,0.3241274304038714,0.5353027207504838,0.613599429112706,0.34698365638970585,0.2389970679498698,0.18997136535062778,0.8265622080602746,0.29876323901884455,0.7349464795495361
