,Angular_L,Amygdala_R,Thal_AV_R,Angular_R,Heschl_L,OFClat_R,Vermis_10,SupraMarginal_R,Thal_Re_L,Frontal_Sup_2_R,Fusiform_L,Cingulate_Mid_L,Cuneus_L,Cuneus_R,Thal_LGN_R,Cerebellum_6_L,Postcentral_L,Thal_MGN_L,Thal_LP_R,Cerebellum_Crus1_L,Thal_VA_L,Thal_AV_L,Cerebellum_9_L,Cerebellum_7b_R,N_Acc_R,Occipital_Sup_R,Temporal_Sup_L,Red_N_R,Cerebellum_Crus2_L,Cingulate_Post_L,Frontal_Med_Orb_L,ACC_sub_R,Cingulate_Mid_R,Thal_PuI_R,OFCpost_L,Putamen_L,Rolandic_Oper_L,ACC_sup_L,Cerebellum_4_5_L,Rectus_R,Cingulate_Post_R,Temporal_Pole_Sup_R,Temporal_Inf_R,Precentral_L,Heschl_R,Frontal_Inf_Oper_L,ACC_pre_L,LC_L,Frontal_Inf_Orb_2_R,Thal_IL_L,Cerebellum_8_R,Cerebellum_Crus2_R,ACC_sub_L,Thal_PuL_R,Thal_MDl_R,Cerebellum_9_R,OFCant_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,Fusiform_R,Lingual_R,OFCmed_R,Amygdala_L,Hippocampus_R,Frontal_Inf_Orb_2_L,VTA_R,Cerebellum_6_R,Thal_LGN_L,Raphe_M,Temporal_Sup_R,N_Acc_L,Temporal_Inf_L,Thal_VL_R,Frontal_Mid_2_L,Calcarine_L,ACC_pre_R,Temporal_Pole_Mid_R,Lingual_L,Occipital_Mid_L,Caudate_R,VTA_L,Thal_PuA_R,Hippocampus_L,OFCpost_R,Vermis_3,Thal_VPL_L,Thal_PuA_L,Occipital_Sup_L,Temporal_Pole_Mid_L,Thal_PuM_R
Fusiform_L,0.13165189384985623,-0.003982927976478835,0.36084458379817236,0.041148679108690835,0.42167849532956936,0.32280617633962455,0.7448169554048367,0.11377927352913147,-0.22908399249418396,-0.13623785192437496,1.0,0.37134554916427637,0.06415730581777089,0.06105452420864139,0.2988948810057244,0.8223351857345973,0.18319378916734158,-0.17509850415158182,-0.36998510629736253,0.7901895016176405,0.17633745374788662,0.373895195566462,0.7098202646284288,-0.06655132015229198,0.5104645515160352,0.06487668862963479,0.46767695122786607,-0.06473229077505814,0.19350632083229155,0.6970723185164412,0.11803491323585184,0.3058544913581412,0.18906028649721424,-0.07029130755415794,0.2815247073974805,0.5648377211724529,0.3579900548505428,0.5401796720771097,0.772841298261169,0.3178347248169951,0.5833740594864227,0.4123206201275529,0.7387432883717631,0.1975250891152519,0.49953504725038694,0.267488422075225,0.352799362648569,0.41410056453892713,0.3448706362176113,0.4580832943739616,-0.08416748369249596,0.39307530859583945,0.16143057031188093,0.2703595365030973,-0.008871031823990929,0.6583784901604147,-0.058945883031873474,-0.14551326669020653,0.19790938750273887,0.8181795233205225,0.77061710885234,0.18305813860268713,0.2249789240488477,0.473577528606651,0.35221778870309606,0.7401806556945772,0.8742175822435465,-0.04446750614127778,-0.028514876375587705,0.4608823750761823,0.5169279053376266,0.8154140885841363,0.37635151749360995,-0.03548154671577348,0.6088199946856481,0.2583359759604126,0.4307866011089301,0.8220010570301216,0.06250414008957438,0.42192141593510385,0.5458066330655641,-0.1647143062834254,0.627454500016998,0.1716078378363398,0.7972065818486967,0.079958994011514,0.33659892119494705,0.07402034491121909,0.17304745895236595,-0.1430698090361387
Cingulate_Mid_L,-0.003296287467630868,-0.43841425201771633,-0.014375038524875212,-0.08009674196401763,0.1656466922591913,0.012019481429776342,0.19582553911694303,0.11606815543525459,-0.13759535945526102,0.09460307253120426,0.37134554916427637,1.0,-0.057882070578420854,-0.0034931829845562695,0.3257259535941099,0.43754960231897017,0.1768946839200048,-0.3005496168642617,-0.3286904582151282,0.40834765862125666,-0.4154830853347003,0.016171360791047543,0.28601613966248546,0.3981158761843126,0.5927533104543333,-0.009009063156616188,0.24292295348763362,-0.427283194370869,0.2948559972695847,0.2951815259264819,-0.31423482794846025,-0.05137990457175265,0.7882473960408646,0.01732545820282001,-0.08739656052933496,0.10654487411284029,0.32505873733366786,0.27810458448744924,0.19289361161177712,-0.1730493660284277,0.4766813894542473,0.2829050193079782,0.31648662942096656,0.13592188268193214,0.2468046562702001,0.4514256953007485,0.04030742600278389,0.2640046816199649,0.03413194145125146,0.2918803429097438,0.2766462480865796,0.5523330353190312,0.7790280955279211,-0.032523754577573206,0.0681360577738838,0.29186301302722617,-0.4296368342083943,0.28092955984354273,0.30925130863760436,0.3215963819216367,0.3351624249833774,-0.26588498212864986,-0.24880837555981483,0.19633404551437195,-0.30319125294573485,0.6006777545694368,0.3830939130750392,-0.16542055390256585,-0.12228945343499295,0.2026163858067839,0.8501086676620386,0.3355708536630558,0.06886678317826236,0.31217356727708184,0.23893334569794575,0.4260089488300837,0.24884178409262145,0.3202442051097476,-0.045096148708736836,0.21058188398059755,0.48217518501628087,-0.10940344591154723,-0.16458411302539805,-0.13863082135284074,0.14080684970364357,-0.006563691820079,0.36302273423942044,-0.03388890066696062,0.07187156846345458,-0.2550366597558789
Cuneus_L,0.1310714823691453,0.13045594648962205,0.14875535790484434,0.3676528657924374,-0.6127397190018348,-0.7785240740827115,-0.07646846793357823,0.2272998324537989,-0.06475561557323735,0.6446329508947398,0.06415730581777089,-0.057882070578420854,1.0,0.9831256549645896,-0.2330157268660174,0.12637064953813282,-0.39773391609062114,0.3571857565428839,-0.34229595597936313,0.24375332166232344,-0.1358333342604435,-0.18762210173615942,-0.09247862963668904,-0.14463231626809797,0.062072434352627555,0.9892071055941349,-0.7363947563661768,0.2656709612145935,0.6708803875587243,-0.10403965387252292,-0.1545776554668296,-0.18482099352996387,-0.0663573430718992,-0.30402307296224784,-0.42381538761184917,-0.0668049494228802,-0.8044497592125001,-0.06237323930368491,0.3087460440921688,-0.15702522452587855,-0.4688776421320249,0.4259958768609596,-0.04601836838170959,0.3757986267758143,0.541442000088958,-0.7641400643811254,-0.35823231762494107,0.2354502596658782,-0.27720919847186776,-0.25755470728193003,-0.007879811884091564,-0.09735207716584146,-0.10034717295535571,0.12285564303168639,-0.3448479079633784,-0.038989464332062775,-0.31729529327132383,0.27346464074131044,0.7854617766949538,0.157837959904536,-0.037808165945731484,-0.3997343938440433,-0.22840868455433938,-0.0942153220691076,0.11143805503816755,-0.009656503475928299,-0.1408030628706217,0.0947661422670871,0.019017232137933146,0.6047792677519637,0.033402354461113046,-0.02862749211565569,0.18619673717961333,-0.4563600834524547,0.40277986748617983,-0.10055067175685392,-0.04826344980227031,-0.004304348217331483,0.9711744100852561,-0.40745683873036853,-0.2633602379211468,-0.19873894888948293,-0.18171114933711602,0.4762422534000385,-0.22389045107616254,0.5186016059178366,-0.1908842494627502,0.9820868882329411,-0.6252400418098766,-0.47900607941696083
Cuneus_R,0.15428425241854601,0.11012497233907151,0.1156466671840175,0.34596629334419354,-0.6321288303391005,-0.7918393596187148,-0.08692291604744028,0.21543441831644936,-0.03423899395145557,0.6890589775833921,0.06105452420864139,-0.0034931829845562695,0.9831256549645896,1.0,-0.20497730129949085,0.13089227340074042,-0.3993637789700425,0.3648281524518567,-0.30104534147830975,0.24728837749404298,-0.15297939233326174,-0.21085602510661797,-0.08889985257403618,-0.04539996220623324,0.1071195027555347,0.9878530117109662,-0.7267836854455267,0.2525659542314219,0.7022716931872982,-0.16274863014906304,-0.1756719112672981,-0.20746566095704486,0.031570659341904096,-0.2370057546161665,-0.42795971009456,-0.05645880303833298,-0.781368095551403,-0.037051401181977375,0.286748996936169,-0.15561421971433104,-0.4844674034323105,0.4082999861309898,-0.06469601781636895,0.33289595154477636,0.4749154028143261,-0.7000068154196196,-0.3104374350267939,0.22254040964890207,-0.24705964808382394,-0.2000810419916443,0.08302402313352088,-0.030159545179781137,-0.02028949698983186,0.07424842818854692,-0.3031370357502648,-0.017532773780911927,-0.34077637645287767,0.3607922139105441,0.7621528932983691,0.15049434498165173,-0.09252438443981983,-0.4199006177912676,-0.21243221941594165,-0.06661382192066154,0.06796749941327382,-0.0009692255183964982,-0.14079734725125134,0.12222710106502355,0.04163914154875589,0.541753104637417,0.07922817991409824,-0.019149205748901648,0.17378243465391066,-0.3471274448035047,0.38321496482044426,-0.017909813185113366,-0.03132260152530311,-0.046988328290730755,0.983345382515262,-0.39635438764980424,-0.24617660754249207,-0.1799878768682852,-0.2084561548130091,0.47299949915785505,-0.24433468037138947,0.5188174802969681,-0.15833298377320532,0.985009838233988,-0.6009591491629666,-0.4444373706267804
Thal_LGN_R,-0.10870982425305752,-0.17641501859366848,-0.46783545617610184,-0.009437793509472556,-0.12219162138758013,0.26828907779414557,0.2892083823685098,0.13078730416925913,0.4821827466243988,-0.19102718468748936,0.2988948810057244,0.3257259535941099,-0.2330157268660174,-0.20497730129949085,1.0,0.5149480634675767,0.4060650849417778,0.12875333082799514,0.1636659831776366,0.15174020656163817,-0.06500691274968945,-0.40065986687363037,0.3318478946562766,0.41490146525245025,0.29269610785039074,-0.2058981349685579,0.12978636515706687,-0.02442068498089259,0.13622194503281398,0.0476857224723206,-0.4035677165202191,-0.06412289892111243,0.46946717694686413,0.5960910762027001,0.037461148637998716,0.34926621520324325,0.17287542505847187,0.6495205140085987,0.2761699703216447,-0.06572208204647607,0.2916229644193506,0.2008840574614183,0.23087284315266957,-0.0052995954218581385,-0.20102103430013515,0.32947051846423797,0.48478905572869196,0.19244066329311912,0.34287385452418684,0.6480997324061881,0.43566841719682686,0.3427519742344787,0.18493630175878376,0.09456771799679925,0.6669463068856553,0.42021503101205526,-0.43895811734831275,-0.0300144987366654,-0.01453162364440302,0.4909898569899436,0.0808867865700185,-0.20651381689176987,0.3830133131119336,0.624939293112164,-0.0550628813476656,0.33317471382307884,0.39219781106240736,0.5418971247539747,0.1366867139844477,-0.19386436075200503,0.27101418490181445,0.39879445186524776,0.197705719157931,0.28281496559152874,-0.16446339103366736,0.4061788412434636,0.42851698695076645,0.11259801054826908,-0.21504303715249556,0.35329967608570817,0.26042306661974063,0.2462572987510899,0.04190663408718894,0.16668563033144213,0.1990715734406739,0.36046797135443465,0.6194440131123367,-0.20844091763225045,-0.04231672923161338,0.3571478468536608
Cerebellum_6_L,0.08225046933866952,-0.09260776111002107,0.04140329152892719,0.12558785876005882,0.14029172841528129,0.19294669272616433,0.665781595622294,0.2994262078065078,0.05072942934400155,-0.04598098380615944,0.8223351857345973,0.43754960231897017,0.12637064953813282,0.13089227340074042,0.5149480634675767,1.0,0.23357081566701596,0.006460993292181512,-0.36292554904364754,0.7312473429781262,0.029023646427320412,0.05033663362681639,0.6698368632848336,0.1453244018476071,0.46447914177778005,0.1399537460981279,0.2196981760136504,0.04482572867386358,0.36955598234574016,0.5563001652709704,-0.195501361092306,0.07489003072416446,0.37952980784861534,0.012457287652923617,0.13791500574644922,0.5032106777916573,0.1634132263609052,0.6857882722315778,0.8346187628397602,0.0386539247665337,0.4424629675335641,0.48066417005920253,0.7262121601035373,0.26846574535061035,0.4377726736379099,0.1645750981456735,0.40095428506641906,0.48098443113603195,0.2756187700302861,0.45684468494401514,0.11533766582228033,0.5118641419444927,0.17849118733204225,0.19729256058410952,0.17339302510036173,0.6303032979239824,-0.3485866563147133,-0.07166795014691804,0.3440570369327723,0.9094280562918533,0.6614030406864346,-0.16806596495990642,0.18882805090954868,0.6049687735583902,0.1649564354420812,0.744466125332422,0.8563834128451765,0.15694225364768657,0.03161249156536212,0.44542376857159566,0.5290707561302368,0.7218089941754123,0.41291778030907456,0.002936312244636976,0.4525649616374291,0.37551500151241163,0.4868451328908726,0.7139534417571874,0.12326113852565927,0.3841582948911868,0.4308114534200527,-0.029077335623053216,0.34373810768460067,0.22162517590193687,0.6103845643164365,0.30718522965895967,0.46610679436145414,0.1297757833840058,-0.0735191127709032,-0.09885513420810138
Postcentral_L,-0.08823066311531137,-0.17703127528448792,-0.34696832668323774,-0.17183833340844756,0.23541901903965434,0.3905352334239464,0.09021222817057287,0.11949957247561895,0.234421309376226,-0.43193014830120874,0.18319378916734158,0.1768946839200048,-0.39773391609062114,-0.3993637789700425,0.4060650849417778,0.23357081566701596,1.0,-0.20180379101179305,-0.0013083312755100098,0.016369845014460517,-0.10423002528007608,-0.16700923084698022,0.16964092445158135,0.03127824878972036,0.033619225047137324,-0.4166154202544413,0.39958399351111135,-0.15058700778093967,-0.27585797262296285,0.1816730527357782,-0.23051102511087115,-0.041679366484526054,0.2194584269270791,0.23861350601583112,-0.05556028468717108,0.15081984074533517,0.44870949308017855,0.3057769548595723,0.09674170721987045,-0.050556893054634566,0.3140236668516375,-0.1849540596791766,0.03628289039411217,-0.08328991317868986,-0.2857358006753102,0.48712899248693337,0.368196703157209,-0.12032792981580112,0.1964542837852034,0.27792118727612913,0.03401235023277397,-0.08624079946696478,0.04675258568894311,-0.03337697910578041,0.37575105359255656,0.07311497379095294,-0.18858752822112,-0.2759635580925269,-0.3617095847813691,0.15059813713709178,0.12661068095444405,-0.0049219975497068625,0.2697352671012598,0.20025748816105352,-0.22398082173869122,0.139890528279938,0.16406879625701629,0.25980231456910985,0.11948067477050538,-0.34880091197743435,0.07104870950048574,0.17888142149442246,-0.10647939839271804,0.24542302191243617,7.265707404630769e-05,0.05321772633211787,0.18957876116094455,0.14819614125133776,-0.35983157122067755,0.22526847106200037,0.14929496353202548,0.11451206474557171,0.10433546125748304,-0.16248358441527394,0.14677971194990494,-0.11601594743941028,0.2828664297114208,-0.36869913135379934,0.12265222801968927,0.2093344234128847
Thal_MGN_L,0.09140583515892,0.40617361226580306,-0.21433240332993797,0.23940763966286147,-0.5929286672324845,-0.3008147327363164,-0.03733638507057395,0.11596682512641662,0.41900380308716956,0.4109576508818398,-0.17509850415158182,-0.3005496168642617,0.3571857565428839,0.3648281524518567,0.12875333082799514,0.006460993292181512,-0.20180379101179305,1.0,0.367424600854849,-0.21795364239753257,0.2029317913126388,-0.38817728565753634,-0.022428812757118066,0.07285766254514142,-0.08826270182938507,0.36920160653063855,-0.5332645794298261,0.5580319472338054,0.22801833094099913,-0.383275316791242,-0.04123327547760986,-0.08661106577800318,-0.0817703431413339,0.32387113263706163,-0.025179186607380277,0.16742074677341248,-0.5576192895734491,0.2128511157554203,0.11806528305773821,0.06453541613304269,-0.5587582073057391,0.2823744012764288,-0.08022847334330056,-0.006158002206143617,-0.13619067021119846,-0.4584405136385359,0.1970196124629825,0.06402720851185652,0.19141495158434302,0.19333999786370834,0.29330548264033784,-0.12075237762698521,-0.2441246707426907,-0.06943210451244294,0.2933311867218541,0.1012832897713815,-0.06443260589737225,0.2612332781430366,0.21876862145245435,0.13930638221827926,-0.34622807912643633,-0.1561774543012405,0.31650922892019356,0.34755511504641684,0.19709581420417327,-0.3060471112204013,-0.17611453326487372,0.5126493353822842,0.2717018458732963,0.012956503754563118,-0.31664381071500775,-0.05740740746224042,0.35375900314390235,0.024625450548995242,-0.2294644923631585,0.26046941801518014,0.20052482443854217,-0.3284387796642062,0.34257891641610533,-0.011602235182839867,-0.37467128087853707,0.4362050674990362,-0.00817565057866249,0.5421985933966864,-0.14441374696331213,0.6031505700639997,0.1260631120813123,0.37968374717859527,-0.2335686305408514,0.39881792891783796
Thal_LP_R,-0.1676479003276796,0.30628367177893795,-0.28589694851791697,-0.06914456459747259,-0.2304121171347431,0.09477714652465821,-0.19814466501908062,-0.13972748858032294,0.41075924226818017,0.08168282144866774,-0.36998510629736253,-0.3286904582151282,-0.34229595597936313,-0.30104534147830975,0.1636659831776366,-0.36292554904364754,-0.0013083312755100098,0.367424600854849,1.0,-0.44514298420459175,0.2864833047923818,-0.20118025255775343,-0.06356544885978305,0.3181288033287919,-0.2790291970410056,-0.31501012108612464,-0.11379568467486577,0.25041599245125257,-0.15449250813730372,-0.5638616830374018,0.15687523105584197,0.019179463363034405,-0.058855826540429784,0.6153803284729786,0.15449477521026259,0.0510791866822708,-0.0704407016913707,-0.026532935345049635,-0.39414057935652574,0.14521016500482292,-0.3672710492581134,-0.14929999721652273,-0.27224863938057614,-0.32226772697752826,-0.6648704901451432,0.030574993187329345,0.22493595805804936,-0.28653051815392533,0.28638986722544324,0.22231784059934673,0.4877530908935775,-0.037988008010825004,-0.11823063674204166,-0.05108405631933236,0.47729135870547623,0.09536344589169093,0.21696509370338576,0.24602460837779938,-0.3947833417450522,-0.25501360554632835,-0.553588145614058,0.20421090046285173,0.4057439242279391,0.23058470470738954,0.06568599555403763,-0.44848850562265585,-0.257851715997048,0.44566503796219376,0.13316838359361735,-0.5628347881873617,-0.41172240631566276,-0.1751416865946848,0.11049290202254304,0.39729145317700437,-0.6711807760510246,0.24398249417281118,0.1428903739827081,-0.5865982652596449,-0.3102447398019276,0.11631523557160202,-0.23395193201312106,0.5243118389789497,0.04144902719940926,0.16679110847047493,-0.2234868965800412,0.2091589269865692,0.05368421672737286,-0.31420767635713215,0.27971063435659416,0.7486763511934591
Cerebellum_Crus1_L,0.06486855238098153,-0.020611480671945005,0.4364247599756248,0.06859069503437738,0.3187868188814532,0.03568989280227519,0.5680303170817846,0.13713772079534317,-0.2814597455583747,0.15809768427216958,0.7901895016176405,0.40834765862125666,0.24375332166232344,0.24728837749404298,0.15174020656163817,0.7312473429781262,0.016369845014460517,-0.21795364239753257,-0.44514298420459175,1.0,0.06064335531080536,0.3550516200315486,0.5722344129628207,0.07128629836571954,0.4240328990651194,0.2614281439489234,0.2673152088308995,-0.02642828092845204,0.5057406382081915,0.5663925744726992,0.16357595267135513,0.12950903680436718,0.22863286680647948,-0.28135554145053765,0.168584120745065,0.4054097041209469,0.16478410745533933,0.3025962737088085,0.6757401411659967,0.12726022795849376,0.3681527309233816,0.4034856158937479,0.6436683058760158,0.43896192729332845,0.5925756848712194,0.10238418825789505,0.07350995406005623,0.42381156409964443,0.06735893653109593,0.1553103349461392,0.0027270777230862793,0.5292474986934763,0.261994684319766,0.31213048226591605,-0.26763512591060273,0.49612289046108504,-0.06387523971701739,0.10613883253038273,0.39311228515789043,0.6502002805124233,0.667316751508711,0.04880153527039213,-0.03394735909214203,0.2915041913880519,0.22684141304579328,0.7107390518881589,0.7822176329222466,-0.145239190564202,-0.007085569427048597,0.5771325390198478,0.5991300437095107,0.6505107650551974,0.31718124638229056,-0.07788649083455904,0.6268416785753429,0.176665528760898,0.3062257638762202,0.69198152192291,0.25242245757558707,0.165706404073058,0.396248789340462,-0.21648988566155675,0.4058170193692901,0.17767731786154006,0.5458026037837244,0.14179332759630478,0.09618237068456688,0.24844034826258563,0.04552859536480639,-0.3654317046841298
Thal_VA_L,0.019788532836344033,0.41820760287413083,0.22535958931239475,0.010784368827476269,0.17736195320669382,0.2756263406001316,0.35843436287525987,-0.17361856155242084,0.01702028243556874,0.0033186989861064245,0.17633745374788662,-0.4154830853347003,-0.1358333342604435,-0.15297939233326174,-0.06500691274968945,0.029023646427320412,-0.10423002528007608,0.2029317913126388,0.2864833047923818,0.06064335531080536,1.0,0.33156115545467996,0.29063876276504325,-0.09762779067060681,0.03264465160205939,-0.13765473032247338,0.18945579068014087,0.37037231420714906,-0.17361289034479718,0.055338648250892415,0.5667143102386424,0.45009226475575315,-0.30422163601351077,0.11237803802341725,0.567669729913392,0.44204027166788906,0.10107342979210167,0.11881968178093104,0.0759694260139506,0.523034776359967,-0.07588963967590451,0.17054149869958363,0.28254024382059595,-0.017681186290072797,-0.09180635396863351,0.015252863080001336,0.3593557209155023,-0.03681432569004045,0.3065847682419873,0.20809049447296787,-0.042653756310406195,0.01242690900803479,-0.24822936713076424,0.16569244561830093,0.03247072160056075,0.24911735721366937,0.5540544521484436,0.012370764518483278,-0.2387841026128079,0.16218849238754535,0.0609765091341128,0.43368766108524126,0.4994897405122593,0.24628839989976586,0.5062858641978284,-0.059903954446807066,0.18899410427858374,0.044508090313217695,0.26708618006347645,-0.05754140867375974,-0.27567795909275733,0.37765723238575094,0.18252192216882634,0.13116927998258135,-0.0610452009567936,0.12835285508321267,0.2600113758930935,0.05388719691348476,-0.12168487121904992,0.3653440101600496,-0.10604730384410888,0.17520763063465522,0.5187126265519986,0.2895757116868026,0.351532246558209,0.061136425123480845,0.01863634946041265,-0.11699171897528246,0.42431108125564704,0.3622584676741424
Thal_AV_L,-0.0029876962428457146,0.0563409317618359,0.7851746583806014,-0.0571379687420963,0.7101621514074813,0.2971592669832391,0.36927295542814903,-0.22585290972013514,-0.7259705923311102,-0.13749730300876242,0.373895195566462,0.016171360791047543,-0.18762210173615942,-0.21085602510661797,-0.40065986687363037,0.05033663362681639,-0.16700923084698022,-0.38817728565753634,-0.20118025255775343,0.3550516200315486,0.33156115545467996,1.0,0.2651104908364271,-0.3530605478432733,0.13672871208144305,-0.19918170222331602,0.5305352053816452,-0.23115477757567165,-0.19750837722830544,0.46739706918981755,0.6178669936448598,0.38700193309624753,-0.2710970704851039,-0.4800008341729734,0.46288075339743956,0.26974498282087084,0.45318982006162806,-0.23732544301803768,0.10210317621822852,0.30337003839704113,0.4032082714025561,0.030086148583270387,0.3118628792876041,-0.028764089609798274,0.402258508016064,0.22229589300187244,-0.09511103230721779,-0.09632008576102677,0.023631442788014368,-0.1360156523941088,-0.45888346014079473,0.07508343446141114,0.050367764921509794,0.3285758534543375,-0.5025047103066982,0.1618004125107525,0.6345706288380251,-0.1370846783888347,-0.07759013591834647,0.08705304916115816,0.5289876019228534,0.4656116712678037,-0.04338153999465904,-0.1829671129453652,0.37379925492419847,0.29296793880302746,0.3975982813590336,-0.6622373703992481,-0.37087074836164563,0.32821400600222667,0.2055037266485204,0.1988080147576336,0.16714856633347475,-0.08864209619899988,0.40021307955458546,-0.12376615869592589,-0.06995489880947922,0.4616740605360942,-0.2203092485524082,0.3282600662226265,0.3857816311195227,-0.2401642331948668,0.5589516887865734,-0.16713865218920537,0.5479825258150093,-0.4724062865102456,-0.21896023542030418,-0.20549139925658297,0.4429625617520393,-0.18969587171343574
Cerebellum_9_L,0.12138640670390963,0.14921965169912635,0.15825015794124503,0.025961022041605792,0.3188423241062452,0.3001390727390409,0.8041245645361429,0.11827675231603633,-0.13021857173385037,-0.0702878705312811,0.7098202646284288,0.28601613966248546,-0.09247862963668904,-0.08889985257403618,0.3318478946562766,0.6698368632848336,0.16964092445158135,-0.022428812757118066,-0.06356544885978305,0.5722344129628207,0.29063876276504325,0.2651104908364271,1.0,0.06688689673529385,0.2902165319572034,-0.07308024480552074,0.37788219327820827,0.11954402407563244,0.13617506889886014,0.43733360860687975,0.19038513198475313,0.3384754410413995,0.1562326271459038,0.07640025392013294,0.30227851753698143,0.4233132896936968,0.3012958390388655,0.5712220907190195,0.591860842010012,0.3479739257023263,0.36441305045410477,0.33057680787780386,0.7317236895479681,0.15627256129744221,0.23488808460770122,0.2367573656124861,0.3997457192501925,0.24665179938949094,0.3452654659524464,0.45362467860155214,0.20911773979490023,0.3955206815628145,0.06004584531937237,0.18643500608846972,0.06682779478535035,0.9190494832579355,0.055631581618398054,0.017421733109256925,0.08152661046762372,0.7116261732283533,0.5374707115567807,0.23104443173021508,0.36341042824337494,0.5845772415539855,0.28413618874995167,0.5121569625566492,0.7166545326357922,0.11401354184734092,0.03693691839904828,0.2714624206680751,0.2980243521489743,0.7025706298712484,0.35238815732351497,0.12248172642658223,0.23121813080563025,0.41935961686363654,0.5766507093033723,0.5593551891611511,-0.09648847577123892,0.4890128360608767,0.3450970030553623,0.01476553588389267,0.6100802540154646,0.1728904831504683,0.688515041292899,0.1337761682175828,0.3077835129897272,-0.0896533965208114,0.3453262123598253,0.12924284033762182
Cerebellum_7b_R,-0.22803722151511907,-0.2412214521308458,-0.3911563010141066,-0.2006529363607379,-0.2560290109195617,-0.11960608972339572,-0.07538982422364685,-0.0017777568564439918,0.4366394787932964,0.312203883558338,-0.06655132015229198,0.3981158761843126,-0.14463231626809797,-0.04539996220623324,0.41490146525245025,0.1453244018476071,0.03127824878972036,0.07285766254514142,0.3181288033287919,0.07128629836571954,-0.09762779067060681,-0.3530605478432733,0.06688689673529385,1.0,0.15224061427174845,-0.09370121327192477,-0.07327039603164093,-0.022999933254493277,0.475565841203394,-0.4368015057499052,-0.30461915644279075,-0.2580002865346644,0.692375026878984,0.4911624654050913,-0.07112699876746642,-0.012510355890433356,0.03190659555487855,0.13404962775496754,-0.2115665805542403,-0.2569454639594714,-0.12390894575426452,0.015203486332455014,0.02696958451421763,-0.12526581766621525,-0.4537923755931324,0.32843052880856516,0.14244225973154898,0.10456856958449574,0.0919117822944964,0.25087901439051336,0.8716578782131977,0.7814125198574244,0.5198443054264735,-0.11060417093356009,0.41238179226821653,0.16214011225879177,-0.3288381740663812,0.6409517513201684,-0.04926477311362125,0.01339638516480482,-0.387302463245543,-0.3263437651991811,0.06572327314582455,0.2798159990937251,-0.37019820153224564,0.016900418600320554,0.08031679263391711,0.30165249819432055,0.23159867292613692,-0.4034269774966292,0.2973358935485456,0.13500066791490925,-0.09526103362307212,0.6416766698903628,-0.4585633797002901,0.4940590854571655,0.16979661230740248,-0.3404553062037089,-0.05700294507690659,0.021353511817653378,-0.05092700378048671,0.14225599977074507,-0.3217382366605995,0.012293665847701505,-0.26004155210876573,0.19237649273887644,0.22284664204153262,-0.11648889398232683,0.06226555449551116,0.2419355534356866
N_Acc_R,0.06468330033289599,-0.01983371238356761,0.21948787990447113,0.06398648253048081,0.09619980952783581,0.13347773939980923,0.38138033622823214,0.1213539130181755,-0.09689686263653395,0.19661519651652656,0.5104645515160352,0.5927533104543333,0.062072434352627555,0.1071195027555347,0.29269610785039074,0.46447914177778005,0.033619225047137324,-0.08826270182938507,-0.2790291970410056,0.4240328990651194,0.03264465160205939,0.13672871208144305,0.2902165319572034,0.15224061427174845,1.0,0.1026628075431075,0.18083476613693228,-0.16048629371513362,0.21600431411191492,0.2682711961562341,0.11940794872801609,0.4068819262477165,0.5084580390266588,0.06179410106624121,0.25842232000823717,0.602657721464064,0.18092624536774787,0.4644936648453832,0.36585162343753763,0.37981556344791256,0.3272044099083847,0.6155414644378447,0.4401344964071137,0.1439339397404658,0.3081138498197946,0.2605729434266848,0.45021073524734884,0.27906506762915706,0.36805170096436696,0.43778818494908495,0.1076471245338239,0.3553757002067897,0.6222278471698994,0.10805102691942278,0.09911881443628447,0.3458666433931309,-0.15407560638508563,0.23030671363270946,0.3021861752827181,0.5138060062282506,0.3260930233241423,-0.000584594746440961,0.19819074696328928,0.446744805661311,0.25160620434978653,0.5355985969671224,0.45360026219225613,-0.05521749090228912,0.04065270393043062,0.3058570480846616,0.7600067792766912,0.5747176064756138,0.25939943430381146,0.3164165733803639,0.3483069961203408,0.6183468765601038,0.5545510312947981,0.31575058394384853,0.06886920524499791,0.5221148510679002,0.5405724667312943,-0.08723601640687607,0.1939732907301371,0.31536133940051814,0.3366448892983033,0.13842468485888154,0.3395685980566493,0.10609637809786776,0.17660195168509907,-0.1347128947250608
