,LC_R,Thal_PuI_L,OFClat_R,Temporal_Pole_Mid_R,Insula_L,Temporal_Mid_R,Lingual_L,Fusiform_R,Cerebellum_3_R,Red_N_R,Thal_LP_R,Thal_VL_L,Thal_PuM_R,Pallidum_R,Thal_VA_L,Calcarine_R,Temporal_Pole_Mid_L,N_Acc_L,Thal_LGN_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Cingulate_Mid_L,Parietal_Inf_L,Thal_LP_L,ParaHippocampal_R,Vermis_8,SupraMarginal_L,Putamen_L,Precuneus_R,Thal_AV_R,ACC_sub_L,Pallidum_L,Thal_MDl_L,OFCant_R,Thal_AV_L,Cerebellum_Crus1_L,Thal_VPL_L,Rectus_L,Heschl_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,OFCpost_R,Cerebellum_4_5_R,Calcarine_L,Frontal_Mid_2_R,Frontal_Sup_2_L,N_Acc_R,Cerebellum_3_L,Vermis_9,Rolandic_Oper_R,Occipital_Mid_L,Thal_MDm_L,Thal_VPL_R,Angular_R
Thal_LP_R,0.39510035154254897,0.389296735159021,0.09477714652465821,0.1428903739827081,-0.15858696857079427,-0.5488049150949306,-0.5865982652596449,-0.25501360554632835,-0.2749290458562774,0.25041599245125257,1.0,0.392845835400758,0.7486763511934591,-0.5894750831921122,0.2864833047923818,-0.7323309197699931,0.27971063435659416,-0.41172240631566276,0.1636659831776366,-0.32226772697752826,-0.1528268761394312,0.28638986722544324,-0.3286904582151282,0.1754639525433325,-0.006630507348580001,-0.1672193963103919,0.04171159172692622,0.1134166358640961,0.0510791866822708,-0.6857912125785909,-0.28589694851791697,-0.11823063674204166,-0.15330690506191805,0.2834280033166109,0.15415925222325502,-0.20118025255775343,-0.44514298420459175,0.2091589269865692,0.18404072176368722,-0.2304121171347431,-0.3947833417450522,0.03406931874142439,0.16679110847047493,-0.14658921809391753,-0.6711807760510246,-0.03311533427995695,0.3996263149391926,-0.2790291970410056,-0.007616335648285774,-0.012882931868126352,-0.5778247340833969,-0.3102447398019276,0.14984260076650693,0.5276103690533306,-0.06914456459747259
Thal_VL_L,0.2984244692312556,0.6930079754630558,-0.18983138561830754,0.42717116421255397,-0.17471847162326512,0.03380381022554324,-0.2156479314260364,0.32619007230327973,0.11682579211906592,0.5371362069660791,0.392845835400758,1.0,0.4587979203380258,-0.1385069773438891,0.2290353070022665,-0.183601980830097,-0.2572366590763161,-0.16921669765691533,0.3534851934694975,0.10971912591426662,0.12909697966798947,0.31113877852099936,-0.22934325868130934,0.35642435535207423,0.480706221589073,0.06988325451682359,0.10283622144294803,0.06408783497593556,0.3811672208365922,-0.1616206058592737,-0.29731659305615266,-0.1919866795007165,0.29010372756489333,0.6194257868910112,-0.2633643449058203,-0.46041966471204915,-0.06877523807183289,0.761211129258435,0.2566000440159539,-0.615310748735036,0.24031221763276414,0.3595934753586445,0.6416392857942437,0.27501329146025466,-0.13033162520446503,0.3497005548044989,0.08999314282067575,0.08723125577674955,0.31593896384431835,0.288256107677284,0.06295162109116788,0.30473634529796606,0.5559815087405718,0.4489287031311225,0.29743577861241555
Thal_PuM_R,0.485617130711163,0.5003216532267363,0.3644055593028401,0.30166135279991985,0.0508657923001525,-0.5339652536424145,-0.3283971254868654,-0.013560382785296277,0.006274667099915804,0.20076822072138878,0.7486763511934591,0.4587979203380258,1.0,-0.39971863404973756,0.3622584676741424,-0.6525727596613193,0.28172628207447553,-0.31892131931767614,0.3571478468536608,-0.40003129472510884,-0.1482229185979761,0.501713112196679,-0.2550366597558789,0.14533197343615534,-0.008912712826117893,-0.09473065204670095,0.13020275823151567,-0.06235832787129244,0.2677686749474258,-0.5376791387957157,-0.3763902722350721,-0.1198796745480693,-0.0919526919784304,0.38693784745013965,0.03383820364999864,-0.18969587171343574,-0.3654317046841298,0.16350748674440072,0.2458900475461619,-0.10543263718520893,-0.49746301271682997,-0.10499886107597184,0.14099639362680907,0.12014513502038897,-0.5778679353698699,-0.2371066547095995,0.2956369412810536,-0.1347128947250608,0.3008683885373234,0.1970610152398647,-0.6056470235033742,-0.44316243491796503,0.21205209596487806,0.6380673262479282,-0.11782408784917595
Pallidum_R,-0.4289083891310903,-0.21294123212971303,0.039443049289869386,0.19712375430961737,0.4323354171433666,0.6900945895407777,0.7062235614401203,0.6276386392421328,0.6677189961258375,-0.22047726717974897,-0.5894750831921122,-0.1385069773438891,-0.39971863404973756,1.0,0.04773314438690443,0.6828598231556716,-0.10156998200658551,0.5463322022327102,0.19300267926133652,0.25283266032148666,0.22757038822459,-0.024539557675513995,0.43525335534891907,0.005465637753552966,0.07466941921899886,0.3526527961152032,0.2740242115308429,-0.0748513859586618,0.3760151645257503,0.7520869758468879,0.3260975465028055,0.2181450445138057,0.493377506608294,-0.03600327336269144,-0.1394350332482577,0.38424022049495715,0.5963323395187177,0.036849915303693914,-0.044342833753255435,0.31010249425964487,0.46295559137941705,0.1557753661446215,0.054022250435627535,0.5309295668215754,0.5332904254068201,0.1318591617052425,-0.21866031190038257,0.4548257718557818,0.33124413015793225,0.41082890568642283,0.6481402594508493,0.13314578375039102,0.14819905580744994,-0.20529419853164665,0.1539712625811908
Thal_VA_L,0.34269110590676466,-0.10888194046444688,0.2756263406001316,0.2600113758930935,0.4019358787997145,0.012211410452396492,0.05388719691348476,0.16218849238754535,0.26838564955811084,0.37037231420714906,0.2864833047923818,0.2290353070022665,0.3622584676741424,0.04773314438690443,1.0,-0.04927343932969246,0.42431108125564704,-0.27567795909275733,-0.06500691274968945,-0.017681186290072797,0.22038483722514227,0.3065847682419873,-0.4154830853347003,-0.11784278384367161,-0.33879286650994533,0.5103634671227711,-0.028101064861329354,-0.036100553862095035,0.44204027166788906,0.012243367745461371,0.22535958931239475,-0.24822936713076424,0.348624988984394,-0.023461555467438923,0.504862433112736,0.33156115545467996,0.06064335531080536,0.061136425123480845,0.5842380920182909,0.17736195320669382,-0.2387841026128079,-0.13873778221546393,0.2895757116868026,0.2677708041037216,-0.0610452009567936,-0.16903635318781374,0.09253867170073288,0.03264465160205939,0.25629539342566754,0.19709038207727786,-0.1703889817939102,-0.12168487121904992,0.15481992892116514,0.6001879822847622,0.010784368827476269
Calcarine_R,-0.31723090717813485,-0.4627652091746161,-0.04320603445134146,0.05075524813426363,0.40477855473573343,0.828905353622237,0.7819789309780907,0.47325009951848857,0.5011134085636557,-0.19453150099792277,-0.7323309197699931,-0.183601980830097,-0.6525727596613193,0.6828598231556716,-0.04927343932969246,1.0,-0.1470991610610462,0.4078927867226752,-0.18121652834516488,0.4053881064556579,0.4228189719190846,-0.12582537870388483,0.22002356520916663,-0.20066941824367446,0.03752423622182112,0.5049500215267604,0.03965843933751181,-0.18104480767290293,0.2002416977923267,0.9588010325076969,0.5637728633805157,-0.02128226237905376,0.4179819673683894,-0.23782311517647528,0.056415606407763476,0.467566691137565,0.6381275608189367,-0.036081291435666685,0.11605228513580407,0.30756209322466677,0.544452015872244,-0.05690998128045328,0.08051542743030107,0.4037201550461871,0.9181064624235337,0.06489464258406266,-0.5882210498120953,0.3271232841538988,0.12230870369778431,0.2356482946958757,0.7832358475745984,0.3667948743692382,0.16086848218276417,-0.2899972921687743,0.2133240600944498
Temporal_Pole_Mid_L,0.253325243239941,-0.32149567560100445,0.6233078278471649,0.3445581055274435,0.5939477851107924,-0.14352113772360148,0.13101194543920291,0.008233550609965756,0.20743976425911395,-0.02607356858466379,0.27971063435659416,-0.2572366590763161,0.28172628207447553,-0.10156998200658551,0.42431108125564704,-0.1470991610610462,1.0,0.11277663927451143,-0.04231672923161338,-0.1571944950784417,0.06614102716912122,0.33024036687869784,0.07187156846345458,-0.2792143806373453,-0.3308818638550608,0.36328167178273557,-0.016034847267862643,0.027604306089611678,0.28318219221593005,-0.09813693545489842,0.19401863653716264,0.17083544163205933,0.06802614525212368,-0.3451912819937038,0.5171201410082553,0.4429625617520393,0.04552859536480639,-0.3856939292649208,0.4663817224750974,0.6466342279538436,-0.5228813834152014,-0.3880746380879981,-0.16356264713795526,0.09412006199810037,-0.08320207770771391,-0.4639534173132826,0.17340739241688327,0.17660195168509907,0.12626041376662464,0.05959168137404136,-0.42747910894539837,-0.5960230677843219,-0.02447104317909571,0.24882720119617474,-0.2531263778697046
N_Acc_L,-0.2608623294372038,-0.03765225253183415,0.01017597019569033,0.31621422541183786,0.3038595286580029,0.4073479562816747,0.43546197279531595,0.4326982087606158,0.4621322378705481,-0.36493836062883006,-0.41172240631566276,-0.16921669765691533,-0.31892131931767614,0.5463322022327102,-0.27567795909275733,0.4078927867226752,0.11277663927451143,1.0,0.27101418490181445,0.25214277389013073,0.0892491848419931,0.0680468082262694,0.8501086676620386,0.14641109656965842,0.4392309394718463,0.049280906144499544,0.447542484768159,0.2547609086343178,0.3664575175016407,0.3884833220678666,0.22027882093016946,0.7650618071659905,0.319640424317471,-0.06778908079603982,-0.35452132743464143,0.2055037266485204,0.5991300437095107,0.04776537124447329,-0.09784843028860708,0.22023245259446583,0.4022654719740909,0.31981222181007524,-0.008576366115419082,0.31500637549176064,0.4178285836097333,0.26884301106005287,0.14678120962251906,0.7600067792766912,0.17464208822433622,0.30723449270394526,0.4246043178681258,0.03586950621877013,0.1997568980846028,-0.3058867201717031,-0.0387766567565863
Thal_LGN_R,0.06555193686504965,0.6333382872294134,0.26828907779414557,0.42851698695076645,0.11527711478066335,-0.09695506268769932,0.11259801054826908,0.4909898569899436,0.3315986312376061,-0.02442068498089259,0.1636659831776366,0.3534851934694975,0.3571478468536608,0.19300267926133652,-0.06500691274968945,-0.18121652834516488,-0.04231672923161338,0.27101418490181445,1.0,-0.0052995954218581385,-0.16522094032152748,0.34287385452418684,0.3257259535941099,0.2641265893647185,0.47384467724009827,-0.13030792752918505,0.3757833142560635,0.14097970758896805,0.34926621520324325,-0.06897603585401059,-0.46783545617610184,0.18493630175878376,0.1216496306893906,0.35038993158012866,-0.5052858200498319,-0.40065986687363037,0.15174020656163817,0.36046797135443465,-0.06805553049884627,-0.12219162138758013,-0.01453162364440302,0.21101212698653027,0.16668563033144213,0.43051033427135094,-0.16446339103366736,0.005525197322494565,0.10601366389605331,0.29269610785039074,0.5894152047795449,0.5317794417472241,-0.1055864833896056,-0.21504303715249556,0.29406463527218485,0.09169334213029158,-0.009437793509472556
Precentral_L,-0.22667560476904303,-0.11284174354317414,-0.2619981094191016,0.15707283023697022,0.11489618556426962,0.5167249315589346,0.2594551075786234,0.2818919212986693,0.1139683160997263,0.2619922568874697,-0.32226772697752826,0.10971912591426662,-0.40003129472510884,0.25283266032148666,-0.017681186290072797,0.4053881064556579,-0.1571944950784417,0.25214277389013073,-0.0052995954218581385,1.0,0.23749308200525843,-0.1679266164441372,0.13592188268193214,0.22714056610979544,0.21878609228572088,0.2582790922907903,0.01940739581988157,0.16442490322129935,0.15765540950101076,0.3643915775556518,0.2521485050741286,0.06041802648326091,0.4856239607479575,-0.0667666413449467,0.01603112960730018,-0.028764089609798274,0.43896192729332845,0.4121197554044859,0.05469375803018309,-0.05990144804458174,0.4866709128993129,0.21580242061324037,0.2953700731157127,0.12568855941825494,0.3371209181812235,0.3309258627852831,-0.15004791208340473,0.1439339397404658,0.012680468131014314,0.09561571203118532,0.5154527840971688,0.3298861065404188,0.3576572803115249,-0.01771940441327383,0.27529872144070094
Raphe_D,0.11727646957658924,-0.23535870615475735,-0.010130768119580353,0.15186029122857217,0.3626675412305446,0.5259891105868744,0.34709244320728033,0.40824907374502545,0.3917681504103394,0.34825178714988847,-0.1528268761394312,0.12909697966798947,-0.1482229185979761,0.22757038822459,0.22038483722514227,0.4228189719190846,0.06614102716912122,0.0892491848419931,-0.16522094032152748,0.23749308200525843,1.0,0.1575024339629871,-0.07990162333187929,-0.1084890098471175,-0.17041894569158836,0.7075608705167599,-0.1562561065752447,-0.009067168381751157,0.4005367122051665,0.4172959081111476,0.5763887479708074,-0.011639369904131594,0.31217721930726583,-0.029506722633723576,0.378361948668445,0.35923546615448687,0.2603600837168933,0.1789574570320963,0.44610553805429515,0.12725285208001658,0.2861707182284054,-0.04637633770218669,0.37628419232267796,0.4704025204115456,0.3135753625297664,0.12152168309411676,-0.09288339435473032,0.28454206610964744,0.258639983888614,0.2820934634954472,0.38229616775385644,0.1950613733520605,0.31573553027937745,0.2832627682110286,0.1849799425191003
Frontal_Inf_Orb_2_R,0.272397115629462,0.26593273434356474,0.5161313504073933,0.49786250061601783,0.3943337038643172,-0.1427621629637223,0.13020904452165488,0.3163247526193517,0.36979575921919083,0.020268252068281666,0.28638986722544324,0.31113877852099936,0.501713112196679,-0.024539557675513995,0.3065847682419873,-0.12582537870388483,0.33024036687869784,0.0680468082262694,0.34287385452418684,-0.1679266164441372,0.1575024339629871,1.0,0.03413194145125146,0.017345486803238906,0.12501821714877748,0.19363509779259988,0.1943106437110298,-0.07389693795438394,0.46695428836915776,-0.055885721424351345,-0.07075969365178159,0.007775773728828149,0.05599455681232096,0.23730718301204518,0.066953115622094,0.023631442788014368,0.06735893653109593,0.07692286338463127,0.5907315199954991,0.12143980930086785,-0.21600594795385186,-0.048213116748883414,0.4298726232518981,0.3625227119183583,-0.053515870361859265,-0.12561660102187666,0.1501774087375223,0.36805170096436696,0.4623916955049885,0.37846811310191897,-0.22370723235392162,-0.23906689479633106,0.24580415818842458,0.33483793125969163,-0.110930659651255
Cingulate_Mid_L,-0.2686335873643127,0.0838242493672661,0.012019481429776342,0.24884178409262145,0.1306019237393168,0.23549094375911445,0.3202442051097476,0.3215963819216367,0.2844096693554653,-0.427283194370869,-0.3286904582151282,-0.22934325868130934,-0.2550366597558789,0.43525335534891907,-0.4154830853347003,0.22002356520916663,0.07187156846345458,0.8501086676620386,0.3257259535941099,0.13592188268193214,-0.07990162333187929,0.03413194145125146,1.0,0.2137792694192433,0.4714613294703428,-0.17731051800664824,0.42385701555193256,0.2953970769619351,0.10654487411284029,0.23764542605058325,-0.014375038524875212,0.7790280955279211,0.04525226247813908,-0.049497331182539,-0.48655240283469414,0.016171360791047543,0.40834765862125666,-0.006563691820079,-0.28313082359128366,0.1656466922591913,0.30925130863760436,0.32579855760519183,-0.13863082135284074,0.18427249496359957,0.23893334569794575,0.2546313063000841,0.2298803517769263,0.5927533104543333,0.14728046155703953,0.266733161688522,0.29713073894364195,-0.045096148708736836,0.10546834435261727,-0.4142536365964752,-0.08009674196401763
Parietal_Inf_L,0.066351093512637,0.4459277734531574,-0.4262419438905844,0.14844423132278556,-0.27261103175624335,-0.010919601795174339,-0.22224221657670398,0.15958503586651593,0.03692065534547481,0.2188277474866477,0.1754639525433325,0.35642435535207423,0.14533197343615534,0.005465637753552966,-0.11784278384367161,-0.20066941824367446,-0.2792143806373453,0.14641109656965842,0.2641265893647185,0.22714056610979544,-0.1084890098471175,0.017345486803238906,0.2137792694192433,1.0,0.4919555896183636,-0.17977838114496505,0.37128363881618237,0.30684621888610814,0.061286468443102315,-0.17394564788146755,-0.1783322438783354,0.20022486114663116,0.17002180667406183,0.47326217453176256,-0.29110514094406537,-0.3578202625113936,0.08948263912165415,0.4969458529140752,-0.12793987053881772,-0.4488723316645766,0.30944412775702884,0.4976568763131755,0.36316979886631534,0.07680489996774323,-0.2024477202190909,0.49788756674277845,0.3652279391148649,0.08038154731942983,0.08641370686236438,0.1927492113652246,0.11990853798156709,0.2816048432269664,0.22134436662880164,0.04257508082486722,0.19850483970930288
Thal_LP_L,0.04679982775708391,0.6230196133858392,-0.2905297423366885,0.32548842800015965,-0.27381692663051954,0.09510427838262674,-0.024546976934396232,0.31755412600455696,0.07562056908713131,-0.059687262144025914,-0.006630507348580001,0.480706221589073,-0.008912712826117893,0.07466941921899886,-0.33879286650994533,0.03752423622182112,-0.3308818638550608,0.4392309394718463,0.47384467724009827,0.21878609228572088,-0.17041894569158836,0.12501821714877748,0.4714613294703428,0.4919555896183636,1.0,-0.2712689399877352,0.29418380456980503,0.330873178305345,0.10893871338096275,0.0028180471922603805,-0.3791895037358989,0.260728519064525,0.18815061047613718,0.39566248827682116,-0.7022276131041588,-0.5050766485921722,0.17886665718032813,0.574899642754396,-0.1672925581273613,-0.48693439685675344,0.43652955978920394,0.44242370145152543,0.29116954594983874,0.16019721879101947,0.09286475666446772,0.44709231462384064,0.07722588258102048,0.3653601793113255,0.16595533497199041,0.27990355132107614,0.24994043997110194,0.3219319854864346,0.32846453162937594,-0.2083414358759145,0.1792719747224243
