,Frontal_Inf_Oper_R,Caudate_R,Temporal_Mid_L,Cerebellum_9_L,OFCpost_L,Occipital_Inf_L,Angular_L,Vermis_10,OFCpost_R,Parietal_Inf_L,Calcarine_R,Occipital_Mid_R,Thal_VPL_R,Vermis_1_2,Amygdala_R,Thal_MDm_R,Thal_AV_L,Vermis_6,Insula_R,ParaHippocampal_L,Calcarine_L,SN_pr_R,Temporal_Pole_Sup_R,Thal_PuM_L,Thal_IL_L,OFCant_L,Insula_L,Cerebellum_3_L,Angular_R,Thal_PuA_R,Heschl_R,OFClat_L,Cerebellum_10_L,Cerebellum_4_5_L,Thal_LP_R,Temporal_Sup_R,Frontal_Mid_2_L,Rolandic_Oper_R,Cerebellum_6_L,Vermis_4_5,Postcentral_L,SupraMarginal_R,ACC_pre_L,Thal_MGN_R,Vermis_3,Precuneus_L,Temporal_Mid_R,Frontal_Mid_2_R,Cerebellum_6_R,Cerebellum_7b_R,Cerebellum_Crus2_L,Cingulate_Mid_L,LC_R,Thal_LGN_L,Fusiform_R,Raphe_D,Vermis_9,Thal_PuI_L,OFCmed_L,Rectus_L,Thal_VA_R,Lingual_L,SN_pc_L,Putamen_R,Precentral_L,VTA_R,Thal_MGN_L,Cerebellum_7b_L,Amygdala_L,OFClat_R,Cingulate_Mid_R,Pallidum_R,Rectus_R,N_Acc_L,Temporal_Sup_L,Hippocampus_R,Raphe_M,Thal_AV_R,Heschl_L,Precuneus_R
Calcarine_R,0.544452015872244,0.04752644660865452,0.09137088451945233,0.2804735096400871,0.05385867490926865,0.4432339164327292,0.18219417089324305,0.40643849086139444,0.08051542743030107,-0.20066941824367446,1.0,0.39557828756982905,-0.2899972921687743,-0.37737546518406784,-0.07095293387100539,0.062404496291799054,0.467566691137565,0.6132331629902548,0.6376575981622945,-0.040771136785080014,0.9181064624235337,0.5073683452712464,0.40568594499723676,0.19225061392056128,-0.10517162787392646,-0.01607150463747415,0.40477855473573343,0.12230870369778431,0.2133240600944498,-0.40009757645924415,0.9265716437214654,-0.009326754506939691,-0.3670378636946171,0.6045995633304889,-0.7323309197699931,0.8500079029049645,-0.6085861467338726,0.7832358475745984,0.47335935635291415,0.27483751207420576,-0.12981542844691182,0.12274709502018667,-0.1904148771788281,-0.0637944732010827,0.46110816860722037,0.864237523702694,0.828905353622237,0.06489464258406266,0.4835389259983142,-0.5334121513541606,0.1840728987169438,0.22002356520916663,-0.31723090717813485,-0.4568330291249676,0.47325009951848857,0.4228189719190846,0.2356482946958757,-0.4627652091746161,0.22694385985434393,0.11605228513580407,-0.1439443924303322,0.7819789309780907,0.13147389853728145,-0.06365531991894438,0.4053881064556579,0.63281762809148,-0.2547951051810916,-0.05690998128045328,-0.2698088356374664,-0.04320603445134146,-0.15928551266234753,0.6828598231556716,0.11270902182715963,0.4078927867226752,0.13596142557227622,-0.07325952665507734,-0.25137676880557736,0.5637728633805157,0.30756209322466677,0.9588010325076969
Occipital_Mid_R,0.7356434728258245,-0.39809244598491306,-0.6698391567483866,-0.07564922250522342,-0.42416719005107645,0.9385683639115636,0.13847879245633424,-0.07977600172271014,0.4527330581939114,0.2497329908011315,0.39557828756982905,1.0,-0.13879192229998794,0.08451998383797169,0.14463916746202615,-0.394515313063103,-0.18543945258538047,-0.32582223539055943,0.007617805737578019,0.02425486970026539,0.3895740155447519,-0.24088932073266206,0.3928172374143865,0.3696093653269126,-0.23460869717206329,-0.2801580280476682,-0.39170275181543585,-0.0975784811619842,0.34306450452479226,-0.1942437881458064,0.4825072119580015,-0.4385502396221881,0.3425539430810276,0.29614983224491653,-0.32619163180990823,0.5510319743922218,-0.3610332105394244,0.6459932531263995,0.11775663807391505,-0.5660298520113005,-0.3846348159842477,0.2116359823619996,-0.31429607219600775,-0.4648002050858856,-0.21774613743107948,0.017629986989256354,0.4383872570175124,0.7335869602349934,-0.14044004249365896,-0.09991356222779933,0.6745283792302849,-0.051406619046611236,-0.14630074985115815,0.11817881199509134,0.1482685128222331,0.2297489696469272,-0.000997921815775283,0.13242585447476643,0.17478940295532205,0.00797589956570308,0.1877313266585676,-0.029598238345730544,-0.14411752164052774,-0.020753821290200276,0.35780816668194204,-0.028243356191793956,0.335222405508726,0.5633309030029903,-0.19683229435982816,-0.7802746660398235,-0.021747476876745636,0.16893788797762366,-0.14145147812424955,0.033381967658963674,-0.7106217760233985,-0.07984141112627732,0.0328420266666934,0.14423475719845966,-0.5970635893735345,0.3015444251448299
Thal_VPL_R,-0.28447813588113574,0.3829339912899458,0.06781296876428496,0.22989099146091801,0.4416966718003687,-0.1314790520987874,0.0690257324223793,0.1881621251376631,0.3105808436712656,0.04257508082486722,-0.2899972921687743,-0.13879192229998794,1.0,-0.010217916918586525,0.531401184568213,0.21610309366004574,0.12331969312984688,-0.07703416586371804,0.13849818898814356,0.6634889790205012,-0.2713701135914152,-0.19892788403632128,0.06409167063006961,0.5540492309371691,0.2585235734588753,0.41500390828751826,0.23948411000337363,0.2951956430438747,0.12236297384188564,0.498679858359449,-0.2802680441357279,0.058642159047365944,0.14716376312026014,0.16143793746743565,0.5276103690533306,-0.16477766354191845,0.28445078393556705,-0.28643672110494334,-0.007747918963807646,-0.1430476724901841,-0.01374812030885124,-0.017974015099449875,0.44979145376651664,0.13984614084685856,0.2636674502562877,-0.1374571207265213,-0.13491366018425888,-0.10943690022705325,0.09034144534917897,-0.05666939475283064,-0.1586927257855874,-0.4142536365964752,0.4452987957404323,0.33495076849753236,0.17104938404970746,0.2832627682110286,0.19536008240919223,0.1416413269823229,0.38903104111418196,0.4537550187205088,0.4765068529546314,-0.09508336366144579,0.4172119360317673,0.3769686999098597,-0.01771940441327383,-0.17063497806649078,0.4299294777942572,-0.06694764089773159,0.6000224332276843,0.20562278777373577,-0.25594382799271403,-0.20529419853164665,0.35132520154401126,-0.3058867201717031,0.05482949899011183,0.40868780930826376,0.215162565827077,0.14045148069206861,-0.007511542357677887,-0.21219852733376057
Vermis_1_2,0.15132409163267233,0.09173158262143341,-0.0744500549341255,0.14597564141890323,-0.15969606923214458,0.023359707935837103,-0.08443094240183774,0.17008416860972264,0.3961542491848696,0.4605083120157087,-0.37737546518406784,0.08451998383797169,-0.010217916918586525,1.0,-0.001957427939394723,0.2998555373844133,-0.6091729832538113,-0.47130233949375705,-0.16389481214513651,0.19408784343518615,-0.36888399191052557,-0.011106487479723912,0.32569580209559873,-0.24617119480963245,0.451102518032965,-0.5033549985006124,-0.2626484122054221,0.46880391336297,0.055863496857431076,0.1977916979281604,-0.29174111974881745,-0.14001736648074994,0.7189736380782606,0.15281399940365784,0.2394318682906322,-0.21754364847022178,0.3529668297101204,-0.08396978027765757,0.33996176405259804,-0.0715937076435973,0.14301588582305144,0.17031513299635573,0.369018180967029,0.1430794847742372,-0.07187562891559583,-0.5092960732966848,-0.16914259501136608,0.3918382719943735,0.11898829658201604,0.6077101198890119,0.3838842396776107,0.2350422954381775,0.2458434827570863,0.6452003693544539,0.3505371798153503,-0.044689865787093094,0.4185857504497876,0.7658161653563574,-0.1736539729469196,-0.04775929913665739,-0.12860888476280422,-0.2629444468560567,0.023120022856368796,0.474176115222837,-0.053565093778208235,-0.00510442190394255,0.37487948007070004,0.49954288430337285,0.27241505928012894,-0.11434638446977023,0.5224168271921167,-0.07180533003294769,-0.08052010223675889,0.12736984780880192,-0.29970454347780245,0.5919378753269073,0.3310061184644631,-0.4892304679785721,-0.5204567358657896,-0.3365006691127095
Amygdala_R,-0.02073383856951148,0.09094429159615633,-0.1949528571172748,0.14921965169912635,0.30563869135668864,0.17616098985305265,0.15898421240147187,0.08594432478923908,0.45798467637353785,0.050439256219885695,-0.07095293387100539,0.14463916746202615,0.531401184568213,-0.001957427939394723,1.0,-0.03895799428853313,0.0563409317618359,-0.2222523912176702,0.16972026085360348,0.5288618589904935,-0.05349501580384914,-0.4715962230622245,0.2368329228878632,0.5661493221519117,-0.05051312906098474,0.34733039793228576,0.15616969771323724,0.12469030314575531,0.21288648336925717,0.24151383740729482,-0.06018038630419227,-0.032030178289094866,0.09000206397368705,0.23880866171380677,0.30628367177893795,0.11131150478918572,-0.02173243271814501,-0.0659188693255175,-0.09260776111002107,-0.4437873093475765,-0.17703127528448792,-0.03112045141721928,0.20399234124709278,-0.20419687709506584,0.11688177861102686,-0.07985042362826411,0.12957890141919912,0.04958185674259026,-0.047125705772922126,-0.2412214521308458,-0.09756838294808486,-0.43841425201771633,0.39960394321169296,0.24047151116383206,0.14883314884831267,0.5005121172004452,0.04796917952751787,-0.03465959964743686,0.5533318185781027,0.6309237309409712,0.43108672191332637,-0.10419836120195389,0.038121206935342815,0.42178504594548083,0.23094376333657649,-0.24286148609244512,0.40617361226580306,-0.08896174444680972,0.32915559456236265,-0.015067631457666405,-0.49065577888198697,-0.28110916769641475,0.5516889406796861,-0.2924959648574198,-0.1388722521379073,0.4231339346061862,0.3028677421904255,0.23946122720559196,-0.07500652535644411,-0.09093172851511955
Thal_MDm_R,-0.07740230033176974,0.5461107427736186,0.5665700107530134,0.46216929831295256,0.4080247927011443,-0.3728374864730422,0.1171115532395888,0.45512616564653596,0.09519565225040386,0.045761843772962094,0.062404496291799054,-0.394515313063103,0.21610309366004574,0.2998555373844133,-0.03895799428853313,1.0,-0.005599370480621659,0.34343301248702607,0.4767981440989851,0.3296641748816374,0.13074681804689034,0.47118138861409004,0.3343516895936466,-0.10583295177145545,0.685961093608772,-0.17110296905090444,0.4891069043108448,0.5765024350568297,-0.0728140252442479,0.414617439121721,-0.005335772451026611,0.2585542880133459,0.14750794232441405,0.39687458674427,0.1421321893377741,0.022309384031057287,0.23533222413932794,-0.030381796722392173,0.5451762009255008,0.5825217716831186,0.30362230024470127,0.13141394022775013,0.5852829423779492,0.5366756593828717,0.5142235688100892,0.20767549133040672,0.13250143201083972,-0.20881882603834637,0.5569463034279307,0.1518470240983414,-0.13100644213093363,0.37400463150460234,0.19521448416147272,0.23755776391147887,0.5529996333223485,0.09359010450029831,0.5280610360135326,0.33283844005261076,0.06638762545326905,0.19272949705378634,-0.02705709265334047,0.4009093248894507,0.43940528214118624,0.4542034836410568,-0.02549259840394876,0.5036623730364915,0.0754137513744982,-0.017237131887332207,0.3965247581322174,0.528879286647259,0.31416914717776384,0.21416431928562885,0.24817026504819023,0.3698574115467333,0.4186953950418365,0.642396526236856,0.03175120724758073,-0.13747313228661032,0.2303681339373714,0.1617704303530019
Thal_AV_L,-0.07759013591834647,0.3282600662226265,0.3722146980468975,0.2651104908364271,0.46288075339743956,-0.0994007805305202,-0.0029876962428457146,0.36927295542814903,-0.16713865218920537,-0.3578202625113936,0.467566691137565,-0.18543945258538047,0.12331969312984688,-0.6091729832538113,0.0563409317618359,-0.005599370480621659,1.0,0.7484010335754085,0.4729323614731112,0.08777000414102307,0.40021307955458546,0.3754131403738151,0.030086148583270387,0.3024886253770848,-0.1360156523941088,0.6345706288380251,0.6343947773325228,-0.0013640059502349451,-0.0571379687420963,-0.2401642331948668,0.402258508016064,0.41974196839549505,-0.6407981343528012,0.10210317621822852,-0.20118025255775343,0.32821400600222667,-0.08864209619899988,0.16955538610440865,0.05033663362681639,0.38336687156243904,-0.16700923084698022,-0.22585290972013514,-0.09511103230721779,0.0482032150390778,0.5479825258150093,0.643262249248694,0.32999673574672,-0.2890626266400383,0.3975982813590336,-0.3530605478432733,-0.19750837722830544,0.016171360791047543,-0.1057802138889542,-0.6622373703992481,0.08705304916115816,0.35923546615448687,0.047716659328007484,-0.7531105152324871,0.17195599690171628,0.2725184754259589,0.02757236555568011,0.4616740605360942,0.25471324556904995,-0.06477815622689675,-0.028764089609798274,0.29296793880302746,-0.38817728565753634,-0.3227398632385056,-0.04338153999465904,0.2971592669832391,-0.2710970704851039,0.38424022049495715,0.30337003839704113,0.2055037266485204,0.5305352053816452,-0.1829671129453652,-0.37087074836164563,0.7851746583806014,0.7101621514074813,0.47068088784447853
Vermis_6,-0.02219494954125274,0.38902266534215363,0.6423742813015276,0.4999873444401482,0.42853879994852495,-0.2376014759976112,0.04660724837596727,0.5454865236167715,-0.25901943271269806,-0.34768878335525294,0.6132331629902548,-0.32582223539055943,-0.07703416586371804,-0.47130233949375705,-0.2222523912176702,0.34343301248702607,0.7484010335754085,1.0,0.651219732844032,0.04381294999609924,0.5349506385278103,0.7270339739826436,0.09555114850698684,0.03439596184924881,0.1286116949610417,0.33223785067333517,0.7416666148096003,0.24424455235944192,-0.15593223065518683,-0.23899069347369628,0.5024237032496613,0.4092398125892146,-0.6192037458533673,0.31092638474116713,-0.35258078585634073,0.39462143554455287,-0.20441585399715703,0.2752985210999942,0.4003495618657159,0.8048174808768462,0.06631769626164159,-0.11012166839332165,0.015098816481078777,0.3233377668661172,0.7130650780963308,0.848000794816613,0.45015516257333177,-0.39865056326013215,0.6740944449320017,-0.3153795438006132,-0.18813114266340922,0.26892012713979424,-0.2373915376491697,-0.5648229264516679,0.358745124567508,0.23061120819531636,0.33166088348421546,-0.5759082335672362,0.04982613680993874,0.1508330050190285,-0.1734256680683596,0.7909181134248595,0.3853548952520689,-0.01306769530606701,0.05082067769488854,0.6069000897882446,-0.49784369851005933,-0.3272124528593138,-0.036831704098568126,0.510488571179841,-0.10360726297248526,0.5860892824734162,0.25291380288099824,0.38521861176667815,0.7069954730082326,-0.020001216967048766,-0.4066642600596266,0.5103510524000724,0.7998608004120699,0.6873562915226604
Insula_R,0.3392507662044229,0.5484740007868171,0.3486870345794961,0.516265377383494,0.4407541159461399,0.05429091802037187,0.12132914321359393,0.5747068801828182,0.284137375720165,-0.16117894723734122,0.6376575981622945,0.007617805737578019,0.13849818898814356,-0.16389481214513651,0.16972026085360348,0.4767981440989851,0.4729323614731112,0.651219732844032,1.0,0.3459960911293977,0.5502561663451252,0.5221173977576713,0.6396106885797523,0.28006989360194284,0.2433000093284969,0.18696845207101098,0.6988925786136069,0.42209350965590786,0.2346725176606903,0.05491350026631048,0.6331675530355151,0.19505181013736683,-0.24016595043539687,0.6168016631695474,-0.30687070591804133,0.6518629528336272,-0.23163567521657466,0.5387501629184089,0.6035952507556692,0.4213663241252398,0.04586151732682824,0.1332216380817184,0.2513838601701319,0.24131453998466387,0.7034161805604074,0.6840009000674041,0.7102551768636909,-0.01937294587714669,0.7038767671948553,-0.37746689457278426,0.0022235528484913763,0.19845718461889714,-0.16539160076365295,-0.1793894548005676,0.6776706036390596,0.4976625958970642,0.4327733505307575,-0.2524040801537892,0.2876054494719737,0.3663211516465631,0.032395047952365454,0.694510557091676,0.4194725211491538,0.45774262526356657,0.29550174456049166,0.5789924906995658,-0.01538173214640035,-0.0851860070466657,0.1731929499902791,0.33350940583419336,-0.07966705027821801,0.6372367587080767,0.34270071665678975,0.36606225591887875,0.3184763064116687,0.39206653088885424,-0.15513846010072707,0.46126471674270225,0.39836634814067506,0.7064673730239076
ParaHippocampal_L,-0.112568198803914,0.4747321598482718,0.20048817285091253,0.46955827470366,0.36554640178599196,0.03904648687987731,0.12711231356261163,0.5086765142602888,0.5107887107304717,0.13893992545904818,-0.040771136785080014,0.02425486970026539,0.6634889790205012,0.19408784343518615,0.5288618589904935,0.3296641748816374,0.08777000414102307,0.04381294999609924,0.3459960911293977,1.0,-0.031422197514495015,0.12245671580739817,0.32109155491328856,0.43059496963451693,0.4452175249200281,0.25022362253979186,0.3566562855468774,0.6275028441072481,0.18801133977326154,0.29338817852386184,-0.08814808791233844,-0.0872522582246127,0.21781459430590489,0.3999946308851957,0.2895535228693297,0.003676902029811234,0.1416955713973843,-0.09160349401209383,0.2619310298682494,-0.006967172452480979,0.09675915256515502,0.07862302653174245,0.6067336546835946,0.18167818256726626,0.4966797352974742,0.034902316863982506,0.03904419664759939,-0.06790780520850032,0.27758032207019356,-0.16807113878454294,-0.05106325739401153,-0.32502098428711235,0.4280996663129363,0.4745514972415704,0.4671737874589975,0.3504913188203828,0.4928317476889257,0.23701579150808977,0.5594060504108895,0.6626001686031944,0.4558917912899273,0.11509175271773955,0.5246194333042068,0.5523015461912233,-0.017246029183431495,-0.033259609027453584,0.3761138296337433,-0.04599064893502967,0.8407834151835494,0.21801331226279794,-0.21840595399182297,0.08230692243474028,0.5655783914704866,-0.1938537953634091,0.07820347207868304,0.6083545644544986,0.13604580680953515,0.11800036141573837,-0.0280796419160699,0.04488481896599954
Calcarine_L,0.40445802288358673,0.027189286092779295,0.16114002228843194,0.23121813080563025,0.04510879118630462,0.4479791452133547,0.2821191676957368,0.3266457214646435,0.05562658590219649,-0.2024477202190909,0.9181064624235337,0.3895740155447519,-0.2713701135914152,-0.36888399191052557,-0.05349501580384914,0.13074681804689034,0.40021307955458546,0.5349506385278103,0.5502561663451252,-0.031422197514495015,1.0,0.43982731805181635,0.3072566919359014,0.08277199539327555,-0.01596377703276743,-0.02465814692739128,0.40856558628696177,0.1608144716758134,0.119337540550068,-0.3122962290395188,0.760100418033611,0.058783669956787826,-0.28411144885743145,0.5620340923560176,-0.6711807760510246,0.6861615164390263,-0.4575839444132195,0.6098329889582441,0.4525649616374291,0.24155048849115549,7.265707404630769e-05,0.13548749806158958,-0.06509783637102985,-0.02510995376756956,0.40846495955693835,0.7943172986008727,0.6598446425612329,-0.0122127688920629,0.4315977190457504,-0.4585633797002901,0.1416711845923865,0.23893334569794575,-0.2181323154511113,-0.38702617699034164,0.4098636104329467,0.3135753625297664,0.15197711445650813,-0.3923787481085223,0.27180800630632834,0.15135322087264008,-0.04078599647927144,0.7259615814850772,0.15302481856138722,-0.07305290689967756,0.3371209181812235,0.6019096035378707,-0.2294644923631585,-0.07145190036595038,-0.2171939533278099,0.0005281323065481064,-0.10598954211960802,0.5332904254068201,0.161371657882752,0.4178285836097333,0.19479064862418044,-0.0604168021990557,-0.15188467663054472,0.47233763751677366,0.3123561792927575,0.865394449999935
SN_pr_R,0.05361324682120282,0.4906919747378967,0.6920734439892541,0.5093932323646673,0.25288693835088966,-0.19649894916180263,-0.06249977793918574,0.6162279649778999,-0.12424749818275165,-0.10960368385405947,0.5073683452712464,-0.24088932073266206,-0.19892788403632128,-0.011106487479723912,-0.4715962230622245,0.47118138861409004,0.3754131403738151,0.7270339739826436,0.5221173977576713,0.12245671580739817,0.43982731805181635,1.0,0.2560657277616978,-0.2929238227237068,0.42659439136215355,-0.04956731590086976,0.5610636242242708,0.484069879758325,-0.10220925041488871,-0.24843293313860387,0.3983304881169483,0.23196173742388831,-0.20066768595162526,0.38435283925702957,-0.43827619002916995,0.2635304129417757,0.006373977278764288,0.27298531562289985,0.6220413942143781,0.7863009956587284,0.26124104777249973,0.010680034958690797,0.2865397677111029,0.4410820013498271,0.6231290199592848,0.6298740535857145,0.3631109463760128,-0.2382430944539078,0.715780987303887,-0.0007707972390616042,0.021864695815023445,0.4888711041018856,-0.2653162180210284,-0.2384078486114449,0.5707556053624993,0.026365865379512337,0.5124309220065658,-0.144013835777896,-0.12393775488514874,0.04022864353152596,-0.3734188482010384,0.719336151761178,0.49792074076377596,0.155179243207588,-0.015084307477509225,0.727184376509315,-0.4361232510755821,-0.0650078668544047,0.18388570657314365,0.4521001827939372,0.32980764862224526,0.7932294358187222,0.12675136969977904,0.5491713429550108,0.5973253427624987,0.2093242774074841,-0.2493836427825703,0.16053689293913648,0.5188194222543259,0.6054747782008822
Temporal_Pole_Sup_R,0.6911025333707471,0.33149110713650976,-0.13184311203104224,0.33057680787780386,0.18563203602994388,0.38829881196835475,0.049678686981725485,0.4149291654569334,0.6860766622691455,0.24304555294049815,0.40568594499723676,0.3928172374143865,0.06409167063006961,0.32569580209559873,0.2368329228878632,0.3343516895936466,0.030086148583270387,0.09555114850698684,0.6396106885797523,0.32109155491328856,0.3072566919359014,0.2560657277616978,1.0,0.30059507891857234,0.23567053458157133,-0.11499781537315248,0.18539171910917798,0.3144613457863195,0.3750926260108393,0.11206040747678789,0.5533543548289919,0.022611430278567598,0.3395043018613532,0.4711320436685006,-0.14929999721652273,0.6463383889731686,-0.11557481352283633,0.6582753231106457,0.48066417005920253,-0.003035986821291603,-0.1849540596791766,0.24198408997652895,0.18599437465396926,0.010186707668199417,0.2790625408329918,0.17755631985451048,0.6636312873318877,0.5790993617368762,0.4091303882951574,0.015203486332455014,0.4679481274633248,0.2829050193079782,-0.12141322354522244,0.14106673295672517,0.6315661956629345,0.4520399301148782,0.4335120268308268,0.16098099482736622,0.2948129197898224,0.37652606533021815,-0.00756192782593794,0.2452307847385631,0.23800088269529376,0.5833533196059193,0.39482854955379226,0.37048548941570153,0.2823744012764288,0.4420192982814522,0.1705786884224997,-0.16318938491818338,0.1797374038546059,0.48558419295194455,0.28504698826166774,0.4066590486897518,-0.26603102285428476,0.5129122364685483,0.07695850969066759,0.25239745023530213,-0.23273269829838555,0.4134847118215371
Thal_PuM_L,0.2707781465564098,0.042570835884708044,-0.33642955441306827,0.15393307547711105,0.2891843218725746,0.41132539041624405,0.15166471311369153,0.12774785344654557,0.43951710636452473,0.043811327185153605,0.19225061392056128,0.3696093653269126,0.5540492309371691,-0.24617119480963245,0.5661493221519117,-0.10583295177145545,0.3024886253770848,0.03439596184924881,0.28006989360194284,0.43059496963451693,0.08277199539327555,-0.2929238227237068,0.30059507891857234,1.0,-0.10714150462762254,0.3868085055433587,0.1341210098143083,-0.0005692932994360647,0.2835710172753405,0.15787440346964668,0.30124348062706413,-0.020525174600313525,-0.09198551476958496,0.2650217771473353,0.1654360718643921,0.4212344488924311,-0.2525765005081315,0.3153287312420458,-0.06040212300218794,-0.32027003850306035,-0.4851395289961495,-0.033982180180619916,-0.06449359015940014,-0.2546846373947328,0.2562595779253534,0.1602928124410789,0.3791291375238105,0.26173125015663234,0.03310724080896614,-0.3621933250731704,0.12100350264847075,-0.43777340922091496,0.20856999322854747,-0.003699578473091328,0.1412076790875901,0.5578528285997167,0.11881422794683648,-0.14850973543906346,0.5055468551425175,0.469772439326409,0.36579346138249985,0.05984033843653322,0.1570310387550344,0.11931177863377239,0.2308566498229849,-0.14656096650315595,0.43082081717649334,0.07129146158552749,0.11903605321369655,-0.219811037035564,-0.4787280226180147,-0.008495974025563544,0.34527841361161205,-0.24993857898442212,-0.2680584797194554,0.1121902668988202,0.016743721463517408,0.4792372827717246,-0.10392220654666619,0.19201522985254546
Thal_IL_L,-0.12404933116144348,0.5042677066887319,0.4863524373416956,0.45362467860155214,0.2573342020057677,-0.2282738857322846,0.10913297937342226,0.4117852965414246,0.20011185084982017,0.14495524045449162,-0.10517162787392646,-0.23460869717206329,0.2585235734588753,0.451102518032965,-0.05051312906098474,0.685961093608772,-0.1360156523941088,0.1286116949610417,0.2433000093284969,0.4452175249200281,-0.01596377703276743,0.42659439136215355,0.23567053458157133,-0.10714150462762254,1.0,-0.1854137277406434,0.3132585009774238,0.6484332156418,-0.08815363985695161,0.2873697752691019,-0.19499778748622446,0.16714982110867663,0.3034920944754528,0.30908530829530245,0.22231784059934673,-0.18158735936175974,0.3944981780281184,-0.16239363605412277,0.45684468494401514,0.44046023227758907,0.27792118727612913,0.04937776052229647,0.6449960886585426,0.5421001770409679,0.4216226942725414,0.014518089654446498,-0.09497948567554089,-0.09569287704661307,0.4423446731936465,0.25087901439051336,-0.04424072115355446,0.2918803429097438,0.3393537661515498,0.42983573480416837,0.5159444799008684,0.03052693083916289,0.5894744820760274,0.5307697116884282,0.07392304483456362,0.2360050637903388,-0.008087620867278484,0.20488495718841068,0.6227603200990821,0.4506243747910181,-0.175331743845046,0.3501527881845195,0.19333999786370834,0.06264098031799314,0.5437404621629033,0.395452872728654,0.41148000193745443,0.1732956598122303,0.27426416678285537,0.2649784725627603,0.2954825501302313,0.6384013966923876,0.18223066880270977,-0.2952062165051729,0.04267074229913049,0.007741324306878752
OFCant_L,-0.42346752106736896,0.27322552602544464,0.2054948660202482,0.055631581618398054,0.5337455597018261,-0.205392399715901,-0.014556363816914861,0.15518788084143784,-0.04893177361587503,-0.3695289293110757,-0.01607150463747415,-0.2801580280476682,0.41500390828751826,-0.5033549985006124,0.34733039793228576,-0.17110296905090444,0.6345706288380251,0.33223785067333517,0.18696845207101098,0.25022362253979186,-0.02465814692739128,-0.04956731590086976,-0.11499781537315248,0.3868085055433587,-0.1854137277406434,1.0,0.45108572864018087,-0.04582769258595058,-0.09722213814101588,0.026020038139210666,-0.06563346970854496,0.36635057064965765,-0.472623366259663,-0.23172717515828758,0.21696509370338576,-0.08160174967650068,0.08306166434001301,-0.26076826489853583,-0.3485866563147133,0.030854160774323264,-0.18858752822112,-0.33774336971051755,0.07894051127864325,0.03816138005202408,0.3127394478626528,0.19956581876500398,-0.08118471569968273,-0.3848957221043443,0.017967613292964577,-0.3288381740663812,-0.37653577933963134,-0.4296368342083943,0.14484567756352387,-0.3761682433394539,-0.2129228625993414,0.2962149269801028,-0.1411517475298071,-0.5881342482361005,0.4013917183750333,0.49791544630598444,0.13944061326761273,0.010530369435512514,0.1915213661246028,-0.052438858105714414,-0.15606612057225436,-0.26435003099004245,-0.06443260589737225,-0.4441589686164251,0.16521155490630232,0.3190772568476454,-0.5091398635006358,-0.10532250648993184,0.4733119758990534,-0.3319291664020259,0.3707640464870401,-0.17728986084556975,-0.09946899404563946,0.5630351101006913,0.5113518029048347,0.025429200965681128
Insula_L,-0.2091480655772562,0.612490550409504,0.7364443406978279,0.5159067698908187,0.7540280641167868,-0.2812500456530693,0.12546269624601214,0.5950768177103465,-0.019823718461079044,-0.27261103175624335,0.40477855473573343,-0.39170275181543585,0.23948411000337363,-0.2626484122054221,0.15616969771323724,0.4891069043108448,0.6343947773325228,0.7416666148096003,0.6988925786136069,0.3566562855468774,0.40856558628696177,0.5610636242242708,0.18539171910917798,0.1341210098143083,0.3132585009774238,0.45108572864018087,1.0,0.4758073292207263,-0.026672503334631854,-0.022016817521951927,0.25539078165036727,0.504003852799401,-0.4345171679094705,0.3960695539255418,-0.15858696857079427,0.2152706050768995,0.09747087724312327,0.03600889684021186,0.39801403178083494,0.5941458661702808,0.17772144102851986,-0.10222111878590709,0.444733792133245,0.36794233786500896,0.7946656774877717,0.6444460968344189,0.3089843201278916,-0.46084143322170873,0.6742402184492334,-0.26096737742874015,-0.305461799722462,0.1306019237393168,0.10725215883139443,-0.28942476614800905,0.4358367906140776,0.3626675412305446,0.3722388580542863,-0.41028572371493005,0.2528013956760486,0.48786884184769286,-0.04201177049947105,0.643946206834378,0.43998513779207404,0.28204287861328936,0.11489618556426962,0.4844456024747338,-0.24299895941093524,-0.3920478818053797,0.30650553796281177,0.6625214772944654,-0.10088540571979102,0.4323354171433666,0.5349284150032797,0.3038595286580029,0.7648261386023547,0.31784351624102175,-0.030080802942100356,0.4842704130778489,0.7684340846332749,0.4790800844364402
