,Caudate_L,Precentral_L,OFClat_R,Insula_L,ParaHippocampal_L,LC_L,Thal_PuM_R,OFCant_L,Frontal_Med_Orb_R,Thal_PuM_L,Vermis_1_2,Cerebellum_10_R,OFCant_R,Thal_PuI_L,Temporal_Inf_R,Temporal_Pole_Mid_R,Rectus_L,OFCpost_R,Thal_PuA_L,Calcarine_L,SupraMarginal_L,Pallidum_L,Cingulate_Mid_R,OFCmed_R,Occipital_Sup_L,SN_pc_L,LC_R,Occipital_Inf_L,Cerebellum_8_L,Temporal_Mid_L,Thal_MDl_L,Red_N_R,Thal_IL_R,Caudate_R,Cerebellum_6_L,Cerebellum_6_R,Temporal_Pole_Mid_L,Cerebellum_8_R,Postcentral_L,ACC_sup_R,Frontal_Med_Orb_L,Putamen_L,Cerebellum_3_R,Lingual_R,OFCpost_L,Frontal_Inf_Orb_2_R,Cingulate_Mid_L,Thal_VPL_L,Cerebellum_4_5_R,Parietal_Inf_R,Olfactory_L,Frontal_Inf_Tri_L,Vermis_9,Heschl_R,Thal_LP_L,Thal_AV_L,ACC_sub_R,Cerebellum_Crus1_L,Cerebellum_Crus2_R,Thal_PuL_R,Precentral_R,Frontal_Inf_Orb_2_L,Vermis_6,Frontal_Mid_2_R,Thal_LP_R,Vermis_3,SN_pc_R,Thal_VA_R,Temporal_Inf_L,ParaHippocampal_R
Vermis_1_2,-0.0004905687685019458,-0.053565093778208235,-0.11434638446977023,-0.2626484122054221,0.19408784343518615,0.24925133956205697,0.28900351611698993,-0.5033549985006124,-0.4514980197877207,-0.24617119480963245,1.0,0.34308598071051144,-0.5085857528917203,0.7658161653563574,0.08844433264819272,0.3554837510788907,-0.04775929913665739,0.3961542491848696,0.36877566752495095,-0.36888399191052557,0.3173217837112944,-0.08758142057024432,0.5224168271921167,-0.35011259822549157,0.09273143487347309,0.023120022856368796,0.2458434827570863,0.023359707935837103,0.4725920874684855,-0.0744500549341255,0.45544667487981316,0.21319614633375952,0.2630961909802147,0.09173158262143341,0.33996176405259804,0.11898829658201604,-0.20241238691779367,0.6644147833024554,0.14301588582305144,0.24893262805406455,-0.38866267552551337,0.1632149568284631,0.13633192321920698,-0.32505432654558114,-0.15969606923214458,0.2676838242105771,0.2350422954381775,0.5024929927418562,0.27054502233447275,-0.06509943783713727,0.20288837500922674,0.2550999010392549,0.4185857504497876,-0.29174111974881745,0.5292731935659102,-0.6091729832538113,-0.11284601442515152,-0.027040614656010046,0.38184426775015096,0.007718858727227848,0.3401230227570559,-0.10917151944823986,-0.47130233949375705,0.3918382719943735,0.2394318682906322,-0.07187562891559583,-0.12435539078699538,-0.12860888476280422,0.2707684130677075,-0.2041783916828375
Cerebellum_10_R,0.423777083776791,-0.1292332449640136,0.20645067269388087,0.25786054037540873,0.5136977796183232,0.08287421988314272,0.3070053743810015,0.02979557527782524,0.10932519190233692,0.0755040655465267,0.34308598071051144,1.0,-0.05346018928383101,0.22504937202440706,0.5540383046934776,0.5183151766213816,0.26279203768057696,0.16376422396230497,0.4039687185302423,-0.1014122758427919,0.11877171037419237,0.2634981942962995,0.29302957434794624,0.0493478591054315,-0.11484143685116874,0.5074364500475441,0.011164386994016527,-0.09927240294416838,0.5939012046050508,0.36292153671908917,0.2649912521247133,0.0593759474039556,0.3854096911839355,0.565244671853818,0.49856703299226107,0.539785685049024,0.24678051775025658,0.44962653731424607,-0.02461450274432133,0.5037669136487306,0.10294016400110323,0.4225038892371682,0.6866279553044634,0.2067474788578598,0.2768678526649359,0.38826255300709467,0.23822803901974668,0.197065908440159,0.6107766509984875,-0.22020396754307356,0.30763530482734475,0.32768488402930834,0.5798482115611495,-0.02125139298751015,0.10041687744033675,0.11093204555584826,0.22836623138155385,0.316394713303575,0.5841982098482107,0.16045635014284187,0.1412403335801302,0.19059251867640725,0.24597494380737817,0.08529743791078734,0.1357828804555654,0.4522410979897157,0.26033242914240473,0.04876304365742657,0.5898277807611467,0.31171835862567765
OFCant_R,0.3040622464194465,0.01603112960730018,0.2215452146059438,0.40336097453854336,0.24281013087667813,-0.3873292087953807,0.03383820364999864,0.8886055694697396,0.8501314767439349,0.47555942933058454,-0.5085857528917203,-0.05346018928383101,1.0,-0.6215931616562624,0.11654588615917874,-0.06233735527449194,0.5191166698669191,0.0565525421284675,-0.504250425285635,0.027016280990899543,-0.15542467974042792,0.08816959430020888,-0.617028280679756,0.6637515332314121,-0.2171853691339009,0.055394599716583004,0.12041582679985591,-0.0927904776068179,-0.2866869168735351,0.09830917881743015,-0.26966088769253904,0.22250064261482003,-0.4899811801407212,0.1523077777798701,-0.34086689142963417,-0.005438910518729786,0.5171201410082553,-0.36656908361430185,-0.1864875752704754,-0.1202186420233003,0.8681663128956417,0.11235892033758699,0.016030703442942162,0.07190926801537778,0.43835896321153367,0.066953115622094,-0.48655240283469414,-0.35154778034397954,-0.02957294228798146,0.07603562676201733,0.19457336454853122,-0.11338006507412873,-0.15072555778516228,0.016791857107404936,-0.7022276131041588,0.596928421047315,0.433158342124197,-0.01780307804326811,-0.25688599530180795,0.17097507087471292,-0.567992572932827,0.4152009778245299,0.28376180082313157,-0.31712597321726,0.15415925222325502,0.27997157986998006,-0.027470397363093414,0.16390673886344082,0.004647938986905452,0.5699646359533312
Thal_PuI_L,-0.05828240519949494,-0.11284174354317414,-0.2004704703792834,-0.41028572371493005,0.23701579150808977,0.14947417821421424,0.5003216532267363,-0.5881342482361005,-0.6365955371309372,-0.14850973543906346,0.7658161653563574,0.22504937202440706,-0.6215931616562624,1.0,-0.14597460116035274,0.32309477094752725,-0.0961705160856827,0.35683050396034127,0.48305840061354965,-0.3923787481085223,0.18951795636227597,-0.027043287391665484,0.44008047038797343,-0.42742170424270787,0.1566350871959437,0.16770696099153062,0.24608279946080153,0.06676014222309254,0.4807202962999376,-0.18467574901047668,0.5713384902215232,0.23514059039300053,0.2555700941411002,-0.003927975091415889,0.22013203662514855,-0.07346925044962033,-0.32149567560100445,0.6581716111406999,0.2062065625227191,0.13775253052803077,-0.5398802719845661,0.12567415624885853,-0.04182495624457963,-0.4116260882688684,-0.2563231194558123,0.26593273434356474,0.0838242493672661,0.6198301060602462,0.1562051135047104,0.00359410256985091,0.15942596895246217,0.17180127688225075,0.29244868408065344,-0.3874579675890809,0.6230196133858392,-0.7531105152324871,-0.29631531217036916,-0.16795701026820614,0.16166301242454736,-0.101038927256235,0.3387885239066124,-0.15243458289056513,-0.5759082335672362,0.3575742909702549,0.389296735159021,-0.23401911978962775,-0.28882809486879935,0.15173737291116002,0.08982394348713663,-0.3855703694843169
Temporal_Inf_R,0.45142115086793216,0.28453167076746905,0.35168525853996613,0.5586312718125059,0.26129881637737556,0.3443238812000831,-0.13944462054575368,0.06914751858028877,0.23071996541120673,0.1330498518886789,0.08844433264819272,0.5540383046934776,0.11654588615917874,-0.14597460116035274,1.0,0.5991129822726988,0.3162664183583696,0.16454516259387228,0.25771801227066266,0.40151077923069023,0.06969485621569856,0.5179461047304025,0.10496085095672979,0.22374206313485245,-0.05242568031626621,0.3903083465851439,-0.0817558476426399,-0.009734587224205648,0.3516423625509869,0.4241301061404187,-0.1583049242391206,0.1761141587293366,0.44157953312884396,0.49319726612445813,0.7262121601035373,0.8055694706595989,0.37448473751313127,-0.015060257791464613,0.03628289039411217,0.541672025753901,0.23605488344477266,0.46565094258786927,0.7476099005462833,0.7091105941275764,0.42017220984569376,0.2211504307764934,0.31648662942096656,0.11788090864724673,0.6993187576832688,-0.058624862290593605,0.2607812117912513,0.07626809272434562,0.5523713715246197,0.4592101192416957,0.02588645542275878,0.3118628792876041,0.40612499476821734,0.6436683058760158,0.48171980726269653,0.21455701278594838,0.07854946556844761,0.34903453418639907,0.5102185215917358,-0.019269963000798435,-0.27224863938057614,0.6628692717238561,0.48947150583142607,-0.16395268424652942,0.7730583540453014,0.6830699532501042
Temporal_Pole_Mid_R,0.5129490934621777,0.15707283023697022,0.2521196999302465,0.26502706065747345,0.5044047100955532,0.17550319723865085,0.30166135279991985,-0.07237142067347183,0.054854772847432655,0.04598401657898573,0.3554837510788907,0.5183151766213816,-0.06233735527449194,0.32309477094752725,0.5991129822726988,1.0,0.5075266230467783,0.5286872441395468,0.3984004588936325,0.08238586500097637,0.09282630174434613,0.39635101885828783,0.2406177341451519,0.17133589662044954,-0.015462971118925925,0.5317927527469293,0.1695370690761582,-0.04168508544486719,0.507620522808068,0.2547110196605419,0.2123109506515341,0.18430753746733494,0.35547743186652686,0.5520016337048668,0.4868451328908726,0.4328172480057349,0.3445581055274435,0.3084964246557533,0.18957876116094455,0.5076710562165322,0.14705901153239248,0.558749202248574,0.5250541232483664,0.2398100671309436,0.2724434011719235,0.49786250061601783,0.24884178409262145,0.36495582353876477,0.5248381589376684,-0.06819198502065676,0.6458549123448627,0.23162227334153304,0.5598294967906915,0.0559831805295298,0.32548842800015965,-0.06995489880947922,0.386909473546594,0.3062257638762202,0.23104089284200263,0.08046452964033032,0.08949496820385065,0.3498915497658015,0.09181365435596586,0.15313222368622764,0.1428903739827081,0.29281576377269153,0.2992921452893047,0.0924362799114084,0.6844548146900348,0.3785474630001775
Rectus_L,0.5991146364060965,0.05469375803018309,0.3108307947955407,0.48786884184769286,0.6626001686031944,-0.03703154412289753,0.2458900475461619,0.49791544630598444,0.617371218901832,0.469772439326409,-0.04775929913665739,0.26279203768057696,0.5191166698669191,-0.0961705160856827,0.3162664183583696,0.5075266230467783,1.0,0.5315349539952311,-0.028328247642901472,0.15135322087264008,-0.07759706606406694,0.26956754510596836,-0.3671661824404535,0.7121648458295485,0.03275253304594241,0.37901682387652064,0.40281530225243284,0.07212718984892752,0.1246329986802875,0.16501788681019425,0.0012418316625539732,0.3320641008832034,-0.12321401303593962,0.37759081271374106,0.035294998734738625,0.18262862375246058,0.4663817224750974,-0.11470323611856903,-0.12523862559728802,0.30087157422549227,0.7282354191079005,0.5481726241656976,0.4041876169178786,0.13178082450249548,0.5889089577601531,0.5907315199954991,-0.28313082359128366,0.08421302919650048,0.3565299281824085,-0.04134337683320158,0.8616674902068507,-0.023080713938934194,0.2548034039731764,0.04506705263233474,-0.1672925581273613,0.2725184754259589,0.7666662778682402,0.1194108878040893,-0.17504459015495571,0.11671575762191055,-0.2643237706060059,0.7939161131860866,0.1508330050190285,-0.09394465516547831,0.18404072176368722,0.4121778638319297,0.12217350758318192,0.21535653237845298,0.43837300949748353,0.6553345111951082
OFCpost_R,0.47090366301423836,0.2953700731157127,-0.2383354276426344,-0.019823718461079044,0.5107887107304717,0.18341279964949445,0.14099639362680907,-0.04893177361587503,0.15200068898263627,0.43951710636452473,0.3961542491848696,0.16376422396230497,0.0565525421284675,0.35683050396034127,0.16454516259387228,0.5286872441395468,0.5315349539952311,1.0,0.05747194609907622,0.05562658590219649,0.10326534556886444,0.37874856719263844,-0.03917550884666194,0.03284043161377526,0.49056116690398377,0.2368840187344226,0.16235737518966767,0.47729200067121186,0.4704454658228283,-0.32676981357668283,0.3795676064895634,0.45888056435995067,-0.06465712809405727,0.11941022948201993,0.22162517590193687,0.07836903532855825,-0.16356264713795526,0.2047905498194619,-0.16248358441527394,-0.0045931150926361766,0.2242769782327162,0.4408008504802085,0.24841486870476323,-0.08922961329501741,0.07231036968444661,0.4298726232518981,-0.13863082135284074,0.6111073836880092,0.31293399119646925,0.010347876985660311,0.5933141770455461,-0.28919386859125945,0.35576348715498296,0.18438795630043217,0.29116954594983874,-0.16713865218920537,0.2640624836434379,0.17767731786154006,-0.009669264199049737,0.17114960421880937,0.049444610134459895,0.5260343110638293,-0.25901943271269806,0.5532636789335491,0.16679110847047493,0.04005288375440012,-0.060187382963562214,0.2670321518492803,0.3302617498758262,0.3072678106985074
Thal_PuA_L,0.1646457622217763,-0.0807746508161612,0.2739722364971902,0.1735240894368893,0.20132294552181534,0.19682821191158545,0.3645480787479029,-0.3538424477202854,-0.44171812588632997,-0.21789164294533533,0.36877566752495095,0.4039687185302423,-0.504250425285635,0.48305840061354965,0.25771801227066266,0.3984004588936325,-0.028328247642901472,0.05747194609907622,1.0,0.028003846176763898,-0.16129292196212539,0.1345660287719982,0.43995332672105014,-0.173997293401994,-0.15494063914569692,0.464239562511,-0.004298778175311267,-0.21219378326530677,0.2898031452698008,0.3759151898838947,0.33150889456896837,-0.19910800853067595,0.6683056949925236,0.3891748356642301,0.46610679436145414,0.36809250367199253,-0.007974953727394169,0.20709853309506496,0.2828664297114208,0.5733579619637712,-0.4155986634231528,0.3425549293578884,0.4074829902154459,0.2526145416696618,0.18622284791330096,0.3993217214260475,0.36302273423942044,0.2368756366781072,0.4072520524456424,-0.07382175071794826,0.18438917640369196,0.3063337612657035,0.45255903435681105,-0.017608617917550883,0.3921603927066861,-0.21896023542030418,0.041361424799465876,0.09618237068456688,0.2660495743873391,0.020279000577661677,0.33299076148713325,0.03209831565593688,0.17340513883472974,-0.03610499521940203,0.05368421672737286,0.2526388565240705,0.3478235184474286,-0.09428171058189871,0.3647774494022475,-0.12205404716551571
Calcarine_L,0.2105652811117194,0.3371209181812235,0.0005281323065481064,0.40856558628696177,-0.031422197514495015,0.22300101199859207,-0.5778679353698699,-0.02465814692739128,0.10416943032967459,0.08277199539327555,-0.36888399191052557,-0.1014122758427919,0.027016280990899543,-0.3923787481085223,0.40151077923069023,0.08238586500097637,0.15135322087264008,0.05562658590219649,0.028003846176763898,1.0,-0.16948319346230173,0.37009357745548255,-0.10598954211960802,0.10490161284373008,0.4230027209060346,0.15302481856138722,-0.2181323154511113,0.4479791452133547,-0.005565631182271773,0.16114002228843194,-0.16128374986333874,-0.1986086158368224,0.32391287388277207,0.027189286092779295,0.4525649616374291,0.4315977190457504,-0.08320207770771391,-0.5335157538559362,7.265707404630769e-05,0.13403153325995215,0.08803079349048888,0.2081792823212418,0.41836954445127056,0.7399718472832207,0.04510879118630462,-0.053515870361859265,0.23893334569794575,-0.0835336463216151,0.33707806225471176,0.08948223163012048,0.1224934097799392,-0.3298250871720188,0.15197711445650813,0.760100418033611,0.09286475666446772,0.40021307955458546,0.20678267897744357,0.6268416785753429,-0.054366417699400205,0.11585559733050893,0.12447906673121642,0.2664668495068964,0.5349506385278103,-0.0122127688920629,-0.6711807760510246,0.40846495955693835,0.5416432340217702,-0.04078599647927144,0.33866438366123663,0.4233814108342228
SupraMarginal_L,0.16015602291074013,0.16442490322129935,-0.2548851404181468,-0.13341713298752916,-0.09653874727400093,0.2505402232794493,-0.06235832787129244,-0.20406015801132574,-0.08694145170097589,-0.012429203082282372,0.3173217837112944,0.11877171037419237,-0.15542467974042792,0.18951795636227597,0.06969485621569856,0.09282630174434613,-0.07759706606406694,0.10326534556886444,-0.16129292196212539,-0.16948319346230173,1.0,0.1398720051965088,0.3549648325465319,-0.14040043143603376,0.13193428299750362,-0.09715527317101667,0.17211245431149602,0.1521131964125205,0.3240693744219318,-0.11376058662649009,0.06788986923455204,0.18385752353385548,-0.010459166863964274,-0.10732696608679401,0.1257863167800985,0.0759144398978651,0.027604306089611678,0.48131224823743235,-0.11635266240403021,-0.08748797440068934,-0.050425049505279027,0.06444931379993067,-0.03502977734682121,-0.19845759129490873,-0.05581500913106201,-0.07389693795438394,0.2953970769619351,0.2729703708890915,0.0179052414526285,-0.020285121632686323,-0.02991981284132266,0.18555566437182489,0.04082104409167501,-0.11137504809658465,0.330873178305345,-0.11418944624926804,-0.11741965970888797,0.19941552852008562,0.40292794836642987,0.027621771274859996,0.042695422231055435,-0.17597142450776515,-0.23135145512163302,0.33268785107930016,0.1134166358640961,-0.12404177874389809,-0.18800968328123865,0.04609894164111358,0.11650776600309928,-0.05174319851780418
Pallidum_L,0.512853938538802,0.4856239607479575,-0.05852501467718798,0.3791116853369229,0.3475914465720956,0.21202442503909372,-0.0919526919784304,0.010452052497516164,0.11783434081578457,0.3663188595707719,-0.08758142057024432,0.2634981942962995,0.08816959430020888,-0.027043287391665484,0.5179461047304025,0.39635101885828783,0.26956754510596836,0.37874856719263844,0.1345660287719982,0.37009357745548255,0.1398720051965088,1.0,-0.03905262928223697,0.02935485276166206,0.2522332602987497,0.4534837463629113,-0.052015395645607476,0.2997158904152027,0.3279427846237579,0.08120454464199904,0.06254543384389821,0.35643221557815474,0.23217938747265832,0.2790094295807505,0.47876756890959893,0.4564730922857979,0.06802614525212368,-0.06292890293323945,-0.02112457549339904,0.14762192937965402,0.20659801758692084,0.578225159029987,0.46404237343727317,0.4311525127537926,0.26475510985968914,0.05599455681232096,0.04525226247813908,0.43912871601151393,0.4588805672157858,0.024685813090512463,0.299638229429564,-0.15742379251947597,0.33809559691314595,0.43737036675456253,0.18815061047613718,0.22573928138501353,0.14114109460728164,0.5474851406943576,0.186076706917822,0.2946060575955616,-0.0910349107577195,0.38815695306798986,0.24707832520911366,0.1830484559293335,-0.15330690506191805,0.34422760215819775,0.2424938152421519,0.22502654892669147,0.4810014066027723,0.5286123417375744
Cingulate_Mid_R,0.022613518717121212,-0.029467189151594474,-0.09665453732892787,-0.10088540571979102,-0.21840595399182297,0.20717488727992386,0.017788896179746463,-0.5091398635006358,-0.48242568090571225,-0.4787280226180147,0.5224168271921167,0.29302957434794624,-0.617028280679756,0.44008047038797343,0.10496085095672979,0.2406177341451519,-0.3671661824404535,-0.03917550884666194,0.43995332672105014,-0.10598954211960802,0.3549648325465319,-0.03905262928223697,1.0,-0.5351563001028282,-0.02540903941923277,0.10909729902742162,-0.09611798957893132,-0.08405569953012586,0.377538529289978,0.21359332260913472,0.20434274687493933,-0.26172029600703794,0.4580476738699183,0.207278982294273,0.37952980784861534,0.24934924683644596,-0.07367807597645307,0.5756435934724625,0.2194584269270791,0.31198082193044857,-0.4658928423326319,0.15608798597452486,0.14551603153929715,-0.04845057816890699,-0.17316518201767397,0.07303909885555518,0.7882473960408646,0.1486026896406624,0.12681218119960558,-0.08870555779692377,-0.06268763534374823,0.5817816000657982,0.2589289498314597,-0.10197969219687934,0.5055624255957548,-0.2710970704851039,-0.2961358892809567,0.22863286680647948,0.6303517491546994,-0.10711248781155613,0.432295466437416,-0.4558785376685982,-0.10360726297248526,0.3528684812438148,-0.058855826540429784,-0.06437771504998352,0.27330838496981824,-0.26043221312460413,0.29088737324009173,-0.39172042382481853
OFCmed_R,0.3435233500256296,-0.04933249896594564,0.5663194201507289,0.5682475814233322,0.30379599836399446,-0.11928708808035424,0.19625317656377358,0.6036871623660173,0.6998026150495055,0.2689462585468812,-0.35011259822549157,0.0493478591054315,0.6637515332314121,-0.42742170424270787,0.22374206313485245,0.17133589662044954,0.7121648458295485,0.03284043161377526,-0.173997293401994,0.10490161284373008,-0.14040043143603376,0.02935485276166206,-0.5351563001028282,1.0,-0.3857656717816312,0.17797139691271435,0.2961809479528439,-0.2709949077794699,-0.2252589774726975,0.403332505058453,-0.31145499819674205,0.006900112883724542,-0.10618575885954085,0.18919418416783382,-0.16806596495990642,0.14838300157716117,0.7124317627068515,-0.27672760326713647,-0.0049219975497068625,0.22046759773339034,0.7197137327260872,0.1578362426455619,0.19825340832145877,0.24450803595260784,0.5832467965728196,0.4329281149506669,-0.26588498212864986,-0.3321129163593921,0.08889157506202368,0.03844868619911294,0.4252927852359019,0.05867937231596359,0.05002820218124923,-0.08099596456336665,-0.38748714216362,0.4656116712678037,0.7342097569592662,0.04880153527039213,-0.1891184303469565,0.048278016398227326,-0.29845648404394876,0.578502924482974,0.4379859387131263,-0.4993504299665374,0.20421090046285173,0.4077561237602449,0.17529845602854188,0.062238542717197996,0.1812595181884202,0.4745885068358769
Occipital_Sup_L,0.05812513826824459,0.365490350849031,-0.7564924606526371,-0.3659259832345798,0.039493771360919715,0.2191101366649409,-0.44365257953695164,-0.32067106907442283,-0.10206195826693178,0.36511350987815744,0.09273143487347309,-0.11484143685116874,-0.2171853691339009,0.1566350871959437,-0.05242568031626621,-0.015462971118925925,0.03275253304594241,0.49056116690398377,-0.15494063914569692,0.4230027209060346,0.13193428299750362,0.2522332602987497,-0.02540903941923277,-0.3857656717816312,1.0,-0.13806310347826853,-0.13210612477720088,0.9421125041627393,0.38466477280672234,-0.6545283020696566,0.25842702685427327,0.2735937533152464,-0.16482316935619237,-0.37347839929113796,0.1297757833840058,-0.14358444714288277,-0.5967151088221319,0.021782962010166256,-0.36869913135379934,-0.43192600226004896,-0.15041446489611685,-0.020396772335275214,0.0014128637504969021,-0.054597046690922114,-0.3977590083372411,-0.22088439446680275,-0.03388890066696062,0.5310302406629182,0.02708942277094683,0.11490894606065222,0.07029584387978742,-0.6333730396912953,0.008657663227598693,0.49630230644166684,0.34409896455106265,-0.20549139925658297,-0.1655795840726851,0.24844034826258563,-0.09312316731984864,0.0734878432626764,0.1714711338375776,0.11840882659444928,-0.32140611557843957,0.7267246356552953,-0.31420767635713215,-0.22231496045815827,-0.18416270213712865,0.20962971401120872,-0.008346744134487764,0.07142870534180858
SN_pc_L,0.4675142495407647,-0.1079919108099291,0.35961019627292623,0.43998513779207404,0.5246194333042068,-0.030005342069553916,0.3950487557537545,0.1915213661246028,0.09565044872298169,0.1570310387550344,0.023120022856368796,0.5074364500475441,0.055394599716583004,0.16770696099153062,0.3903083465851439,0.5317927527469293,0.37901682387652064,0.2368840187344226,0.464239562511,0.15302481856138722,-0.09715527317101667,0.4534837463629113,0.10909729902742162,0.17797139691271435,-0.13806310347826853,1.0,0.19099273935309574,-0.10255660411055711,0.37060642979252284,0.42142541350165463,0.1395511531833692,0.053178136424867864,0.3449031113573947,0.5497032967075683,0.41509428222399625,0.5182649854358272,0.3041518532395878,0.07362102877851796,0.21448162131005652,0.4605489308360659,0.19963337089674968,0.5688704985860669,0.5832499135998899,0.3461383527452044,0.35024819789649414,0.4257083969398066,0.08074824063800796,0.06304592421066255,0.6208157078571614,-0.021495771362333015,0.40936689466531606,0.24415291536383232,0.57361162658884,0.0527440490839061,0.04138081357686967,0.25471324556904995,0.32171965159612914,0.3163837116083785,0.14561830741947207,0.14240496014661075,0.017307173138957424,0.32834575612910866,0.3853548952520689,-0.1468625212202915,0.14244280367587936,0.5411713001257873,0.4675644215702038,0.17532670812925916,0.6133713614713397,0.3745597075420284
LC_R,0.202730114256532,-0.22667560476904303,0.2157593008705107,0.10725215883139443,0.4280996663129363,0.16626739419044698,0.485617130711163,0.14484567756352387,0.046932704516751786,0.20856999322854747,0.2458434827570863,0.011164386994016527,0.12041582679985591,0.24608279946080153,-0.0817558476426399,0.1695370690761582,0.40281530225243284,0.16235737518966767,-0.004298778175311267,-0.2181323154511113,0.17211245431149602,-0.052015395645607476,-0.09611798957893132,0.2961809479528439,-0.13210612477720088,0.19099273935309574,1.0,-0.1412003823172621,0.05184074353451891,0.08297593769345606,0.1365936379786569,0.34974616851472856,-0.12890893434644438,0.12516389322755014,-0.09378164296192086,-0.04119346976342958,0.253325243239941,0.15140811173104504,0.02194330407218467,0.15476208937580394,0.21109125306447782,0.22264019817622208,0.0686418009156769,-0.2647342409523744,0.26446253399879427,0.272397115629462,-0.2686335873643127,0.06577469559559218,0.19000770049668408,0.057936229984844344,0.36909829130732097,0.21146735527345775,0.19710530197979664,-0.41041507196011023,0.04679982775708391,-0.1057802138889542,0.2365126125408034,-0.21147216551946663,-0.21152092647695783,-0.17157253657771745,0.004834368387814212,0.1653264126084878,-0.2373915376491697,-0.21075684925881508,0.39510035154254897,0.15709375575686504,-0.17846503956250406,0.17752981505640433,0.08441448996405386,0.20166388188967316
Occipital_Inf_L,0.07213710053291084,0.38534531220769963,-0.7129225189031092,-0.2812500456530693,0.03904648687987731,0.18735336075194034,-0.45224139179739953,-0.205392399715901,0.015475164918853184,0.41132539041624405,0.023359707935837103,-0.09927240294416838,-0.0927904776068179,0.06676014222309254,-0.009734587224205648,-0.04168508544486719,0.07212718984892752,0.47729200067121186,-0.21219378326530677,0.4479791452133547,0.1521131964125205,0.2997158904152027,-0.08405569953012586,-0.2709949077794699,0.9421125041627393,-0.10255660411055711,-0.1412003823172621,1.0,0.36458946686728994,-0.5844726298191765,0.189310305622977,0.2650607105112973,-0.2188504481251935,-0.3681106751404341,0.12051412119581977,-0.09021717551615506,-0.4809474427619471,0.001143210876469371,-0.3517868596902555,-0.4515097606058648,-0.0441386542740795,-0.011317421788005525,0.032103055221785776,-0.011347930370380108,-0.32033879653852343,-0.22251907142457092,-0.07314345108028839,0.47162576535958156,0.03303972279437445,0.13297720012808503,0.06336225655351882,-0.6284918010218671,-0.013583465816286985,0.4965044723906319,0.26093254994837667,-0.0994007805305202,-0.10377960365840216,0.31300181912961006,-0.056577912560961806,0.1120917359931236,0.11986567971848204,0.16430974029160758,-0.2376014759976112,0.6703398362172647,-0.3071744011056155,-0.15761465178225154,-0.13030340542530694,0.15732743088835008,0.05819894450238051,0.12680090955716158
Cerebellum_8_L,0.36318171269990196,0.16407204101853706,-0.28826557434942157,-0.07828798358275113,0.3769583375295497,0.27541196084809805,0.14826522854521476,-0.30843261389231724,-0.137135613957724,0.20208731453910772,0.4725920874684855,0.5939012046050508,-0.2866869168735351,0.4807202962999376,0.3516423625509869,0.507620522808068,0.1246329986802875,0.4704454658228283,0.2898031452698008,-0.005565631182271773,0.3240693744219318,0.3279427846237579,0.377538529289978,-0.2252589774726975,0.38466477280672234,0.37060642979252284,0.05184074353451891,0.36458946686728994,1.0,-0.12669477590031733,0.36874321014415623,0.25602310149643126,0.2636610970087963,0.14991832594051538,0.5148567959919222,0.3686286718026047,-0.10107668213815617,0.6569090335256034,-0.07559360187978051,0.1060804004071893,-0.13935022798372051,0.29801465725387505,0.4377285612708695,0.024525539323599504,-0.0727120012787411,0.24062257198687742,0.2958958048207814,0.5544567033681409,0.4844058728236458,-0.041191671030877564,0.21741456289461963,-0.00235675210920954,0.6396257462718328,0.12941351202421278,0.44288530246608454,-0.1739633453434674,-0.016648051360549528,0.3942862555774224,0.44118712903714474,0.09836809905923262,0.3257934057774443,0.14574859049545008,-0.06501263710773779,0.5802084160012918,0.12663116793334298,0.19148213587156537,0.06390184078550734,0.16617548786060826,0.46501011079289356,0.12821863865121
Temporal_Mid_L,0.21224222490572678,-0.1887988345418386,0.8056359847765434,0.7364443406978279,0.20048817285091253,0.040159011318717686,0.2153350609186666,0.2054948660202482,0.11720478531824251,-0.33642955441306827,-0.0744500549341255,0.36292153671908917,0.09830917881743015,-0.18467574901047668,0.4241301061404187,0.2547110196605419,0.16501788681019425,-0.32676981357668283,0.3759151898838947,0.16114002228843194,-0.11376058662649009,0.08120454464199904,0.21359332260913472,0.403332505058453,-0.6545283020696566,0.42142541350165463,0.08297593769345606,-0.5844726298191765,-0.12669477590031733,1.0,-0.14125424943529385,-0.34603261019997544,0.5259764807999685,0.5953538088136661,0.369370888726583,0.5816330868249429,0.5998397705205926,-0.09939131042584208,0.48672402779466595,0.760311008084378,0.15607492307840415,0.3986679442685695,0.5012905340066821,0.5175516410070117,0.50093166456482,0.41162013570736505,0.3167046462589944,-0.43158635233317527,0.39068029534247195,-0.02792892790700881,0.15344591550227737,0.6848104702731748,0.32437535085977837,-0.13122541333442514,-0.1582320900082922,0.3722146980468975,0.33911476329469487,0.30378046161421174,0.27988220325208646,0.008360140734795879,0.015045982465042016,0.08007948282382381,0.6423742813015276,-0.6574590502209509,-0.0705230468502725,0.6402093177658482,0.5841490947419545,-0.23321255142215674,0.5341849653085524,0.2139628400134676
