,Heschl_L,Occipital_Inf_L,ACC_pre_R,Paracentral_Lobule_L,Heschl_R,Pallidum_L,Amygdala_R,Lingual_L,Temporal_Mid_R,Occipital_Mid_R,Cerebellum_3_R,Occipital_Sup_L,Cerebellum_9_R,Angular_R,Postcentral_R,Thal_AV_R,Occipital_Inf_R,Putamen_L,Fusiform_L,Cerebellum_10_L,Vermis_9,Cerebellum_Crus1_L,Rectus_L,Raphe_D,Supp_Motor_Area_L,Thal_IL_R,Cerebellum_7b_L,Supp_Motor_Area_R,Temporal_Mid_L,Calcarine_L,OFCant_R,Cerebellum_9_L,ACC_sup_R,Thal_IL_L,ParaHippocampal_L,Thal_PuA_R,Thal_MDl_R,Olfactory_R,Vermis_1_2,Thal_VL_R,Caudate_L,Thal_LGN_R,Thal_VPL_L,Thal_MDl_L,Thal_PuL_L,Thal_VL_L,Rectus_R,Parietal_Inf_L,Precentral_L,Temporal_Inf_R,SN_pr_R,Cingulate_Post_R,Parietal_Sup_L,Cerebellum_6_R,Cerebellum_Crus1_R,Thal_MDm_R,Thal_VA_R,Cerebellum_8_L,Insula_R,OFClat_L,Thal_MGN_R,Hippocampus_L,Vermis_6,Hippocampus_R,Frontal_Sup_Medial_L,Pallidum_R,Cingulate_Mid_R,Thal_PuI_L,Thal_MGN_L,Thal_PuL_R,Frontal_Med_Orb_R,Rolandic_Oper_L,Angular_L,Paracentral_Lobule_R,Frontal_Inf_Oper_L,Occipital_Mid_L,Putamen_R,SN_pc_R,LC_R,Cuneus_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_LGN_L,Cuneus_L,Cerebellum_6_L,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Cerebellum_4_5_R,Temporal_Pole_Mid_L
Cerebellum_3_R,0.4596873911997014,0.35882298496458387,0.08573869160850124,0.6781929027605048,0.5596682597260703,0.2932253917946484,0.04968825619304921,0.5989625043000706,0.6087882482635338,0.5473236454095166,1.0,0.4611245253043247,0.343997385276833,0.5351392695518997,0.6915176108999437,0.03205108180217104,0.42943165909023534,0.2277815119205515,0.6913669010693629,0.5576760607421227,0.28152908614308586,0.34481005746967913,-0.03272703800569599,0.3062192136482513,0.6585580101450506,0.14152840439097147,0.37325073387987406,0.7827521945178378,0.5024222576067675,0.6679210953701196,-0.014838362530652818,0.5866030082437073,0.2021400677005602,0.04236807212261422,0.6836100271134521,0.3994719068587699,0.22413219769795925,-0.017166554716959673,0.5229463262001781,0.16915737780384113,0.006642070347467936,0.5448686719127378,0.08942509130582672,0.17818894012487135,0.5374688512186832,0.40368305481871564,-0.04647021830267322,0.5498833180223544,0.6965052973027172,0.41482250378003366,0.2227286158780834,0.4124058855856341,0.2668657542585153,0.6114854516499023,0.41838971147185655,0.3303687211409139,0.12816102871912857,0.38831056272928877,0.36340188502601983,0.18703117967901445,0.18865706644644012,0.6781303266883422,0.6171324844832805,0.7800751155022737,0.4779195403872995,0.24202341443358943,0.7292005721198892,0.5490488299424392,0.3295544409920757,0.3253511408520566,-0.07418808154016984,0.6596723356690777,0.4752328246827055,0.4847209875940851,0.37881394315395295,0.41936128097076314,0.17299180927756916,0.5205892491477163,0.26257328720660766,0.5964674072347785,0.4654381304104178,0.138679852760566,0.1397192684273853,0.5718124791840918,0.5450233386485299,0.6492684291308658,0.3208830197848825,0.5620424437132573,0.73403391714102,-0.3263137175112442
Occipital_Sup_L,0.366453526721094,0.5767142216574845,-0.015011580929014128,0.44171582578520985,0.20184139740299362,-0.07581587195396608,-0.26299584963559053,0.5526105814686532,0.7072488343033568,0.8909698937160767,0.4611245253043247,1.0,0.343319991165186,0.8550330851972873,0.45514500301955807,-0.17949316420645503,0.528303260180614,-0.3088122922068867,0.5077654798293508,0.47655160330591984,-0.17144261008109626,0.4927859119665278,-0.4296433055866374,0.5778839943656255,0.3723954241886911,0.07337992701450152,0.28591756110576505,0.4308093682688598,0.6228114088510445,0.7708062768227636,-0.27856374108666215,0.4131900889195561,-0.3997846700937201,0.16061711022453873,0.5314580412359214,0.60440234168412,0.08946106512595642,-0.40844421203278625,0.7442095215435816,-0.10951160398044237,-0.21316247930211385,0.27291345460031285,-0.41635507007275985,-0.3837729522213446,0.1788015353456244,0.12602283966626804,-0.4625886009164964,0.6390024019275439,0.6066836790630002,-0.028902516381840028,0.40192473730637635,0.537055050582599,0.5606849161379857,0.560256058174219,0.3307361365812399,0.6717533987736096,-0.4906646132089564,0.35105287512900074,-0.18861295422839333,-0.2079145195015814,0.34553283350499586,0.35924320835846546,0.6364392116614228,0.3770588357793686,0.054967905343810936,-0.10602031928382238,0.4894090211802285,0.4571278145211603,-0.01851813546659691,-0.08872689018097811,0.29792903878953464,0.32872778015578186,0.9083496747799394,0.5867292965271842,0.1567584511286582,0.869000282012324,-0.33817645482053055,0.011373478568387937,-0.16123569322703374,0.8588018529688225,0.2092074103916469,-0.28582617436665486,-0.4446500426360988,0.8821366446233555,0.5989646674104774,0.25665228180063604,-0.06873644444255182,0.3765327384059355,0.41041458980016865,-0.3890944523609492
Cerebellum_9_R,0.22482471738126675,0.2116523498324083,0.012766933034923737,0.31195744421652294,0.3908217392330256,0.321053356267004,0.027057796250171386,0.28932939309450956,0.24220681056699098,0.3750092590028618,0.343997385276833,0.343319991165186,1.0,0.44048673148550166,0.39366777701073935,0.09947422977974676,0.1708872358136616,0.15897747861113393,0.2737932868621078,0.4515817309497678,0.13230296106981632,0.20302063901171322,-0.054386833837513415,0.1093297460951845,0.27288456157095764,0.21773415324311235,0.05818873401973725,0.3724081599910507,0.3287742232159618,0.4082661956075902,-0.2128979911385921,0.5706864550866234,0.15129423049501142,-0.0729418435356465,0.2623389524964512,0.15995197729030106,0.3456176280123925,0.029786522105829428,0.19944323161033645,0.24223574964975267,0.13566912847865156,0.3659469936186887,0.1320574345072345,0.06718970265779241,0.13497456080591178,-0.023618806250012576,-0.06345865950153297,0.28270099710414753,0.37696464673651425,0.08186772015945702,-0.12868364357712228,0.25513021114795903,0.2479053878179339,0.37650012570857505,0.23420071301913248,0.41813582342061206,-0.09105875308319909,0.026165805094362223,0.05013987639004669,0.12115305166109767,0.22540515072027514,0.23166564660129166,0.2815787987539295,0.33122166822970733,0.20307069001206157,0.3703735819185946,0.3644667011761216,0.10991617333852076,-0.021346993304449977,0.1475923815181905,-0.0713624007644257,0.4409921251387188,0.31110290995689754,0.46742860912930095,0.3431398167604349,0.290907213075035,0.2038056109402888,0.21688060150576519,0.24003670862831966,0.41959183583021903,0.27997095329105703,0.1009744750318521,0.023043267784890152,0.36216615461448043,0.24782705882260697,0.23820727175154438,0.17135459799525718,0.3920383944764901,0.345110673169981,0.009597767151212699
Angular_R,0.26601370563777066,0.32495683268099024,0.011633067707842613,0.6127975457423559,0.3517950037167451,-0.0003657843228828438,-0.11537805635716868,0.3900888365624296,0.627538351500321,0.7961231891016392,0.5351392695518997,0.8550330851972873,0.44048673148550166,1.0,0.7037405035732381,-0.09436674161339934,0.31311133687785836,-0.09068816221822447,0.396730141040614,0.4952222586084931,-0.193524050195973,0.2293118747083379,-0.2311279796609665,0.551115793892691,0.43285405770705787,0.16383014753532818,0.09801530908921166,0.5455172365567098,0.44895109560593266,0.6320966973572367,-0.19017749048882227,0.33980142006381125,-0.1955041985554939,0.10527127184211792,0.4841832971792346,0.4315240910589834,0.19162097265800718,-0.1979862801035092,0.6263642772314363,0.16556412693430708,-0.059756474809794735,0.2892402821718701,-0.16001620825401336,-0.16574825163832846,0.3683662118056936,0.23076466480674615,-0.26260980707286724,0.8201384585274246,0.703087869196522,0.06417422865992269,0.3501834742807481,0.47558384129020914,0.7640971816881065,0.366199980156828,0.11044462651448998,0.5714230962,-0.23975989455870075,0.14235675904580136,-0.020650754072027166,0.05078808878960442,0.27576552873995774,0.361225951100896,0.4410899703197021,0.4626959282657475,0.13485133091967008,-0.011844308142714012,0.6273072364743969,0.31439174682154464,-0.01937725085466436,-0.17840899915725542,0.18433493035585774,0.43350275246812825,0.8825575692772043,0.771699039914434,0.20059040565105749,0.6447415828340887,-0.07282817362095544,0.14693471815272996,-0.061439673457822606,0.7764584726680601,0.3101144720696172,-0.1013789349729155,-0.35527973526477447,0.7976840431007411,0.36851818144376924,0.2749468848224941,0.04694127237863279,0.4504588275827917,0.42549040124761833,-0.18777987161046716
Postcentral_R,0.3251932716330989,0.049666347860192944,0.2620157993399427,0.8466581946855489,0.47835470792068596,0.19549778649473598,0.30385134534507,0.3348794613193198,0.43338907396561954,0.45079755610340444,0.6915176108999437,0.45514500301955807,0.39366777701073935,0.7037405035732381,1.0,0.057115748954124676,0.04251073962025431,0.172275105119544,0.42286268991001347,0.46957305632900304,0.02889887458903862,0.040837229966230904,-0.016366083503241886,0.3545495279687064,0.6229760145086919,0.3176597546461067,0.051316837994863015,0.7584452692478534,0.2860243453540603,0.45673477857058875,0.02465289891842609,0.3490786525820925,0.19279140427253438,0.2037725849488696,0.450490909385213,0.1804346933269044,0.48027128588717505,0.05809982023075206,0.43335187913665274,0.5629104065219096,0.18656113419536205,0.35785208481624364,0.30936091055077286,0.2885198126376588,0.531961970104206,0.47890276840684,-7.747065092207118e-05,0.852110739883419,0.7934295105461346,0.37696035153993795,0.3463860195619332,0.34200605283237306,0.6688315253193089,0.285256676144043,0.05293880967530465,0.425632702759987,0.20831425761295314,0.011575949278961167,0.35331323993545977,0.2881868120296839,0.29363824412554435,0.5101529977312378,0.3486567316445085,0.6821151113250288,0.44128804404868316,0.20121251178102117,0.7275340810376599,0.3049346023317983,0.20851175984674847,0.06480027655264751,-0.028510070582299634,0.6525088457018764,0.5728534538918364,0.8153677824134117,0.40721372232887654,0.24658654635485594,0.21982505910075092,0.4201648824591847,0.20318884061064812,0.5374471181486048,0.5107032911962931,0.2814549969743671,0.05965786045401587,0.5258001790303297,0.24725115245601817,0.49641859133742383,0.14623647200922266,0.6396418417239501,0.6217213475267996,0.05500599043085571
Thal_AV_R,-0.09922893766622502,-0.15679656486973906,0.1440090080470874,0.1192058581701139,0.0027899336039558863,0.35648236101153974,0.08020081464168538,-0.1209048120273123,-0.0992733297179567,-0.19183226566568748,0.03205108180217104,-0.17949316420645503,0.09947422977974676,-0.09436674161339934,0.057115748954124676,1.0,-0.15366117528194242,-0.0028486619438920532,-0.05397765911590321,-0.00164409422958062,0.039182945095967286,-0.21453208822345937,-0.12313159829358382,-0.30690749254375477,0.15502403156123293,0.25849827008682097,0.03161803495400049,0.14469664799239093,-0.150533264757252,-0.037259696623962266,-0.04524608793214893,-0.07113542207021506,0.43847724457805637,-0.09510917413095428,-0.0032082261296539397,0.07169161262073034,0.30087464951144166,-0.18811769187380467,-0.26175311974638177,0.21708709423282718,-0.15474334546602808,0.22378976531097483,0.25136518938225755,0.08608938830648424,-0.042049766194417096,-0.20173437765271218,-0.006205469181833754,0.02190593300171009,0.018316159625792368,0.04043676275344476,-0.1593423049396121,-0.04239077512608087,-0.0674452933770727,-0.09354603872282637,-0.13959257550789347,0.09169162440091452,-0.0034544293740809712,-0.09011698725665866,0.1855581250727511,-0.13443445059234907,0.1349680528683247,0.055989710446904324,-0.1471255986817479,0.11768959400300523,0.3276027562691513,0.18016494536714758,0.07797693005575826,0.022916130410820548,0.21967163449729982,0.2707899736323689,0.07892006372071846,0.13290841182415636,-0.15522630614069596,-0.052719478262142905,0.08453895932265815,-0.21964735138550193,0.04273224822766498,0.28789186786858834,0.32413826184721867,-0.0916090991347256,0.3545484284851554,0.26285734199646904,0.36666690373745825,-0.20368265154455586,-0.14739302939108725,-0.024790954035142032,0.1497959976150319,0.09489784992084041,0.0016488776722094426,0.24328516437891443
Occipital_Inf_R,0.5014693398077029,0.804504895938517,-0.2713141410909391,0.1284771804292314,0.12291316566013726,0.12323689721273133,-0.3282175452334201,0.7187257979826311,0.6662475818985014,0.6865765038383171,0.42943165909023534,0.528303260180614,0.1708872358136616,0.31311133687785836,0.04251073962025431,-0.15366117528194242,1.0,-0.041597165572184056,0.6780341753449811,0.40882600796187146,0.2709240248243903,0.7816524245228758,-0.2898629714228298,0.3065290456936039,0.23781678366315984,-0.013175717353753523,0.4501814432345887,0.3318096656130091,0.6112961978659198,0.6238714767698952,-0.20981919484565087,0.49850491122265106,-0.2926579705243748,0.00969650252769822,0.6105665186268922,0.5901330242893973,-0.1850638594614245,-0.24455623119895356,0.61975498598566,-0.46222435421539415,-0.12086449292259281,0.3040222201832326,-0.44201776040345114,-0.4396842858966881,-0.053035935110649045,0.01761477609426322,-0.40166277146614077,0.11224614101489323,0.2618352947654815,0.11368213878487658,0.33160589142606856,0.3067083916423392,-0.08851987561141207,0.7482865515818986,0.7175345681904892,0.4348649863957705,-0.4017980681471217,0.68279809178715,-0.09535110859661489,-0.3112359545441667,0.1938035442381461,0.46412898434948097,0.7441634762913845,0.35312446221382143,-0.020048640157075182,0.11930520372648441,0.2705426126334089,0.5992941533272773,0.1535801661095045,0.1995045984732837,0.014555561774664235,0.21371605224674642,0.4530503219724689,-0.020709562585828765,0.27715354745703275,0.7086994604302211,-0.18925910253577263,-0.05212488456158173,0.019544914449550987,0.5503209288719717,-0.017664455939800715,-0.18962518623167485,-0.07780664712213636,0.5719716446632046,0.787606221545233,0.32138583322156594,0.18005103521756416,0.2737975255215278,0.29427679668805573,-0.7022479617054185
Putamen_L,0.015244159673866012,-0.16271445398031859,-0.1857295470476281,0.18011454372863356,0.225843338843986,0.4575363313899362,0.31476383953845377,0.0424535501007967,0.09945087215442529,-0.10781044020179949,0.2277815119205515,-0.3088122922068867,0.15897747861113393,-0.09068816221822447,0.172275105119544,-0.0028486619438920532,-0.041597165572184056,1.0,0.08940117615214992,0.1693442935741525,0.4163073772998047,-0.08195352153967135,0.7029214579553316,-0.21607412210624347,0.13424505916412752,0.12321177207396433,-0.17886822777498215,0.23123023800192588,-0.10788639445877932,-0.12021695474657959,0.43147660719671177,0.11294969804249139,0.4884623321532689,-0.17556067639260484,0.10131953542462505,-0.2600553304945725,-0.013348526347521145,0.8146455423486076,-0.24066208280626075,0.3236404403331186,0.6775840264714736,0.1461646917894374,0.5445936769853948,0.5526406820422238,0.3489817962954902,0.36342220008959725,0.6257353161931356,-0.08059333767740257,0.10938111024853732,0.35017711112923394,-0.1049397443007548,0.026184597688826996,-0.13012752868888894,0.020691223360534923,0.1848616917103487,-0.3065740092992413,0.751869840427278,-0.03490959651860485,0.5932536619123694,0.4972627070376918,-0.24799056970657748,0.2627318370279352,-0.13870924360022283,0.24324762295793947,0.11447101390045215,0.6427768171100792,0.1646765892909276,0.06943366058021105,0.23144580235408713,0.16497977732766836,-0.6423376950005273,0.15423735370196273,-0.22744461467407356,0.01133783991064735,0.2831410953040046,-0.2189061654125621,0.9491289778120452,0.23866214630107144,0.27495867539685565,-0.17754873245159866,-0.046465810548059636,0.5478091404377765,0.4532337966448817,-0.22717699259148919,-0.10843890118381669,0.2503862570999289,0.6410168538283755,0.1524441191946194,0.14369640004653772,0.08279756897614687
Fusiform_L,0.7806904539267397,0.7966289220410837,-0.07793506044540431,0.5749615578447197,0.6212259065940278,0.17454091070994865,-0.19475420530508772,0.9246659424064626,0.701677467520116,0.7006915887112226,0.6913669010693629,0.5077654798293508,0.2737932868621078,0.396730141040614,0.42286268991001347,-0.05397765911590321,0.6780341753449811,0.08940117615214992,1.0,0.7286386687654027,0.45948508457262194,0.7892032027859432,-0.19676027746743885,0.33255790157665355,0.6384639285200241,0.06158652380242637,0.44915456136193266,0.7541401314488643,0.8747486395666093,0.7959890225060776,0.01188883769141757,0.7944958191637226,-0.01844565133068272,0.11052497017724472,0.7967395285879175,0.5193942868320646,0.14713780095323276,-0.11416725539022923,0.5159196855403348,-0.1596715585685169,0.07094855437889963,0.6004518421306576,-0.045973594816068684,-0.014903353114784412,0.2250470130168629,0.32254644073830296,-0.29370772637548737,0.3117097478345954,0.6497424577678199,0.2563977185352391,0.3276732041061939,0.582896632300898,-0.07487157347644198,0.9141127196398893,0.7566159711295215,0.5968154585000434,-0.06227315776276438,0.7684865612669363,0.17471207266640196,0.11127798252633771,0.44182026053103757,0.8485295711015219,0.8170480850163644,0.7911491661828308,0.343341853076378,0.19732157561644117,0.6677314303143141,0.7554389418252275,0.3973019168373934,0.5406163859040292,0.047217686318261703,0.6836510387185092,0.5543733323492072,0.2518776780238302,0.634570952292953,0.7098066486359584,0.005017138206468177,0.36294492168656256,0.292150129320289,0.7043804101864449,0.19955206048784827,-0.03708259883109338,0.16427908847462724,0.6540766716486899,0.9181568179260268,0.8119105241553989,0.22608184164155518,0.5469883843480448,0.663755045426182,-0.4366833213100957
Cerebellum_10_L,0.559331531410252,0.5527993144281973,0.013060993370382858,0.6011161555776153,0.616800050896884,0.25730190402544806,-0.0702719834261956,0.7116298467740082,0.5895685800795885,0.5997083010284147,0.5576760607421227,0.47655160330591984,0.4515817309497678,0.4952222586084931,0.46957305632900304,-0.00164409422958062,0.40882600796187146,0.1693442935741525,0.7286386687654027,1.0,0.2936436114912737,0.5481305170731634,-0.05921791845724046,0.3024083166991004,0.581481006821171,0.22717086130814163,0.3095137262242568,0.6509683756783369,0.7237953128621901,0.6770481277414562,0.07928837584420066,0.6586238928069061,0.13685671325765414,0.10497308682525584,0.6287882108419143,0.3412171399849378,0.24377014767243185,-0.010887460376524891,0.4361939059146747,0.09856702938671615,0.14779267691985565,0.43764152588191735,0.11696924071525994,0.14204296082924553,0.33499182875264477,0.31026793937681335,-0.1354099039080464,0.38538469205711134,0.6363300207319057,0.18126818384674004,0.20282774977589157,0.582854618560868,0.09029442833293773,0.6902249709181502,0.4926275190171613,0.5305866425079865,0.018485652543272092,0.5066725272360639,0.1910236310318535,0.2009732956237552,0.3979126254470451,0.6743676533278946,0.6183475907538787,0.6419146083048233,0.4364652748334478,0.2715930373265462,0.695084747862385,0.5461183181962281,0.22627894719482367,0.35468315488260566,0.012166478335595905,0.6299580388553945,0.5077352950190696,0.3214151913230606,0.5780740697958433,0.593959093564814,0.17427897555676655,0.3621822365374708,0.32897496425264483,0.5932061871371214,0.27504918134432416,0.09441749583056161,0.09200127789978246,0.5210669723699184,0.6526583828332403,0.678349983944154,0.2653206412891287,0.48287977141878063,0.5786785802557033,-0.22967314957653778
Vermis_9,0.4520355704918782,0.21481776927919666,-0.10007997502013506,0.18688579366723213,0.2238361383090482,0.2197538549269389,0.16081605123445694,0.4100306521204192,0.307594018555463,0.10390746430940097,0.28152908614308586,-0.17144261008109626,0.13230296106981632,-0.193524050195973,0.02889887458903862,0.039182945095967286,0.2709240248243903,0.4163073772998047,0.45948508457262194,0.2936436114912737,1.0,0.32430772292026966,0.24829975801520762,-0.17387379484852972,0.2558696449201729,0.0742786930293427,0.174835842874409,0.2995872440747595,0.24770088499542442,0.16551851411057,0.2509265677336715,0.44988200492468894,0.21259025634017478,-0.09992435458514005,0.3051143913404207,-0.05238068119148247,0.16606094290858572,0.37062613707335323,-0.15612208692787005,0.038443872003747215,0.3671097885076869,0.36354574685467955,0.2866480829093918,0.2840878959589199,0.039005555734418815,0.1846840581588327,0.11783237844482153,-0.1601170669555828,0.16989124892167193,0.5473684336934663,0.05372395581301877,0.22193556464012068,-0.3737608780420223,0.4353556848075038,0.6385600635894498,0.037282661843616276,0.391138967821483,0.474435259163616,0.3726492022729935,0.24563596419742992,0.04730594343158544,0.5211369560062525,0.27857605920627265,0.44492692388084926,0.16117579806963633,0.3622391952612138,0.21667725286991965,0.31231051439508156,0.400405561915105,0.5535287524992462,-0.25931648130715995,0.3339412269147646,-0.13523147323327386,-0.1200143000940044,0.5283719932738212,0.05260662470279385,0.35188067995932726,0.3152123091062545,0.32044126111451415,0.11273311919258537,-0.025791460421881882,0.30912243126368644,0.5313405326803998,-0.0038922096039054823,0.319311467515815,0.46841823076513806,0.2459179837304155,0.25535508536592655,0.3158972074699322,-0.0843606522810063
Cerebellum_Crus1_L,0.6264519414385515,0.9399111939611052,-0.25059499265581797,0.18006196165420849,0.3077165344707172,0.0726599920220419,-0.43205262576583997,0.8298925617148442,0.6315396378009384,0.6852836356802389,0.34481005746967913,0.4927859119665278,0.20302063901171322,0.2293118747083379,0.040837229966230904,-0.21453208822345937,0.7816524245228758,-0.08195352153967135,0.7892032027859432,0.5481305170731634,0.32430772292026966,1.0,-0.30611104275127693,0.38106421887126646,0.31111454687974754,-0.06175938648202608,0.4473242711116088,0.4020091860759166,0.8284818048620674,0.6803392994975225,-0.04853316168005285,0.6657371483383556,-0.26647395834199694,0.10463582815334417,0.5671722750335186,0.5776389767346505,-0.14536698251621324,-0.23831386213026998,0.594967198513659,-0.44059154661015276,0.01894629499110225,0.31379447373323616,-0.35993845469700175,-0.32827882942146175,-0.0733814085585016,0.14452667552577092,-0.4281146748913861,0.02990097708708772,0.3068338415793717,-0.02372141325346304,0.3224820171081369,0.4236524651297299,-0.2594653009784204,0.8802703686814516,0.824250347932609,0.5046917359778191,-0.313621491540661,0.7788899013501214,-0.13187402628567882,-0.1717152648911843,0.34623973345158826,0.5238161640520009,0.7894181389754529,0.3777019556459319,0.02282373226950367,0.10376099753965642,0.2988014907774156,0.6646179992346151,0.16491456929458378,0.3478034507473358,0.058467284097376636,0.38035501924691745,0.4888134379113446,-0.043303076573361986,0.4555416180513293,0.8080339634016319,-0.19640524124879558,0.045846913187727774,0.016012775978185925,0.5882378897415176,-0.09725328890804157,-0.2575183713554715,-0.0630494016427279,0.541303095602631,0.9222991244401559,0.5257043327682417,0.0766497596571786,0.31529874064468,0.29908172989626136,-0.6516197490568335
Rectus_L,-0.23540282741455565,-0.39352380854072666,-0.13397082832271434,-0.08414646240604756,0.020715387349886868,0.014112472433644451,0.23879947759319403,-0.20993544437289954,-0.16251153376628444,-0.33161285862403583,-0.03272703800569599,-0.4296433055866374,-0.054386833837513415,-0.2311279796609665,-0.016366083503241886,-0.12313159829358382,-0.2898629714228298,0.7029214579553316,-0.19676027746743885,-0.05921791845724046,0.24829975801520762,-0.30611104275127693,1.0,-0.37264081081533323,-0.16138816142014925,0.12908077325671993,-0.21621375149297992,-0.11288705306281589,-0.34488498127556955,-0.3982339391143317,0.4855851439635393,-0.15603492852964043,0.20901100393493802,-0.17488924025684724,-0.04625488062967122,-0.4799111357621877,-0.19001233409911356,0.8173817078294813,-0.3881916282031807,0.2890976132340082,0.3969711836276574,-0.13357599027422823,0.3854856134238395,0.48520351247923116,0.24360016098399853,0.26197679249918526,0.9084488951584317,-0.1777161675316303,-0.13135034430296372,0.11719832020655582,-0.31909592570301126,-0.15284029016191716,-0.09006156582090874,-0.2745706110448266,-0.0688621378706347,-0.4023065600750295,0.7037368618054844,-0.11315092020561453,0.3238709252905233,0.5018405731019069,-0.3574609352500698,-0.012119789545713057,-0.3926512480056108,-0.04595771103929927,-0.12791995185497304,0.24867759610871407,-0.06415833694331609,-0.23547846300748906,0.06866097786393065,-0.06432865039244574,-0.4911935261127722,-0.15268870773890217,-0.3477893732155598,-0.09062339957040849,-0.031410367874494034,-0.39941308489225474,0.6730370266616686,-0.033166653549418536,0.11816199756035568,-0.3836471683833747,-0.1801445551617707,0.23359088697021768,0.1582961870095424,-0.34659095873769136,-0.36534604719884256,-0.08722025562475025,0.2743605493470479,-0.16368267296253325,-0.030046534166959734,0.19286702777523615
Raphe_D,0.23273616281271373,0.36897984326524796,0.04192786516189044,0.408611092525339,0.22579749893611759,-0.099856940510503,-0.3448269189151317,0.30440190530405187,0.4932423785631822,0.563643725876689,0.3062192136482513,0.5778839943656255,0.1093297460951845,0.551115793892691,0.3545495279687064,-0.30690749254375477,0.3065290456936039,-0.21607412210624347,0.33255790157665355,0.3024083166991004,-0.17387379484852972,0.38106421887126646,-0.37264081081533323,1.0,0.25056001120990684,0.04212998267430653,0.07149676820362252,0.27684675598567127,0.40557074381161207,0.5203190663558256,-0.07433751880630127,0.26697727380973374,-0.127405506247478,0.30349001553612587,0.2630516994926491,0.43577383931407715,0.038024629407901474,-0.2881420408410533,0.6221981413362468,-0.03646395017430697,0.06590370878860209,0.14246784664079784,-0.16692457166129046,-0.1446331935324402,0.3128184219258733,0.4137115617281478,-0.4356911470406795,0.4735747584533984,0.40127834559744624,0.01832998328805536,0.5139452230348472,0.40475968577977395,0.35596713549871745,0.3647775954036936,0.14977892944224186,0.26721581725618454,-0.21078208547082802,0.10714358829768209,-0.0497606411178779,-0.05276251704508868,0.17395176532307574,0.16586093937897564,0.4332777264547594,0.18171481622815128,0.015003409877384343,-0.3086394543003162,0.29293375083245804,0.4170393319527106,0.16716875073270307,-0.10729104981820019,0.10908367957940353,0.34671080820087585,0.6254698452750992,0.37067857776979796,0.15549879526101684,0.5446831858031125,-0.19851948415362064,-0.031197914534476266,-0.29007770812085937,0.5297959836432362,0.04574346978224274,-0.07644866902535054,-0.27015942486291605,0.4809224323093458,0.4049662930520573,0.3099985873920694,0.005389540101861619,0.4503625243566227,0.29078710235428057,-0.31964706232655915
Supp_Motor_Area_L,0.5254696089845996,0.29366333489974444,0.10140718662472371,0.786233634603489,0.5366794598450202,0.2525279874893452,0.1373040601625991,0.5578527793368665,0.5151551804528879,0.4450781077051454,0.6585580101450506,0.3723954241886911,0.27288456157095764,0.43285405770705787,0.6229760145086919,0.15502403156123293,0.23781678366315984,0.13424505916412752,0.6384639285200241,0.581481006821171,0.2558696449201729,0.31111454687974754,-0.16138816142014925,0.25056001120990684,1.0,0.11680576320761256,0.24064638407424893,0.835509939104027,0.5276328025101837,0.5756769209141132,0.03666108252283408,0.45937090155774335,0.19208227747447446,0.09845582458427636,0.5341690645026572,0.3307527957638301,0.404917944641033,-0.045588206998531756,0.34262606528751693,0.21520635208476033,0.12028243626387804,0.43244461175752674,0.26701268847969895,0.2138791613187655,0.44029349789919325,0.34155300618981554,-0.16146690503574893,0.5507633657411458,0.8487574037848109,0.35794640538646294,0.3297577156180854,0.4750692395395978,0.25239151392509485,0.503864837686895,0.3161769947436341,0.485224316526493,0.11749283974887124,0.31511621956371183,0.32308725299601215,0.19306574693632492,0.36592638084279244,0.7746980150063654,0.5033839136057684,0.7665939000943335,0.6115295280109195,0.27384964709400117,0.7910624720291515,0.5634587454882167,0.2973914669790496,0.4069703847306147,0.09783703463648048,0.733116499229092,0.4846838285209805,0.39665425222244144,0.5974939754957345,0.3874197519013525,0.13009881023605643,0.5940499041423899,0.2979046893796995,0.5521862240774595,0.4601063119786484,0.19919021250902055,0.24639909820762823,0.48489540814151194,0.46642613313978865,0.6760557826578799,0.16817864442416292,0.5717243250011536,0.556605839669586,-0.0055631389910887575
