,Vermis_10,ACC_sup_R,Cerebellum_Crus2_R,ACC_sub_R,Vermis_1_2,OFCmed_R,Frontal_Sup_Medial_L,Cingulate_Post_L,Cerebellum_8_R,Cuneus_R,Angular_L,Thal_AV_L,Paracentral_Lobule_L,ACC_pre_R,Cerebellum_Crus2_L,ParaHippocampal_L,Vermis_3,Thal_AV_R,Frontal_Inf_Tri_R,Occipital_Inf_R,OFCant_R,Putamen_L,Vermis_9,Occipital_Sup_R,Paracentral_Lobule_R,Hippocampus_L,Frontal_Med_Orb_R,Frontal_Mid_2_L,Temporal_Mid_L,Frontal_Inf_Oper_R,Fusiform_L,Temporal_Pole_Mid_R,Lingual_L,Cuneus_L,Caudate_L,Parietal_Sup_L,Rolandic_Oper_R,OFCpost_L,LC_R,OFCant_L,Postcentral_R,Lingual_R,Thal_PuI_L,VTA_L,Parietal_Inf_L,Angular_R,Temporal_Sup_L,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Thal_PuA_L,OFClat_L,Cingulate_Mid_R,Amygdala_L,Frontal_Inf_Tri_L,Cerebellum_Crus1_R,Vermis_7,Occipital_Sup_L,Cerebellum_10_L,Temporal_Inf_L,ParaHippocampal_R,Thal_MDm_L,SN_pr_R,Precuneus_R,Amygdala_R,LC_L,SupraMarginal_L,Precentral_L,Supp_Motor_Area_L,Fusiform_R,SN_pc_R,N_Acc_L,Parietal_Inf_R,Insula_R,Rectus_R,Heschl_L,Olfactory_R,Cerebellum_7b_L,Temporal_Pole_Sup_R,OFCpost_R,Frontal_Inf_Orb_2_R,Frontal_Sup_2_L,Thal_IL_L,Heschl_R,Calcarine_R,Temporal_Pole_Sup_L,Red_N_R,Thal_PuI_R,Red_N_L,Precentral_R,Thal_MDl_R,Cerebellum_9_R,Calcarine_L,Insula_L,Thal_LP_L,Pallidum_L,Thal_MGN_R,N_Acc_R,Thal_MDm_R,Parietal_Sup_R,Olfactory_L,Supp_Motor_Area_R,Thal_LGN_R,Thal_VL_L,Vermis_6,Precuneus_L,Thal_VPL_L,Thal_VA_R,Thal_PuL_L,Cerebellum_6_R,Raphe_D
Putamen_L,0.35775055501726855,0.4884623321532689,0.14716726409759215,-0.15821785271056468,-0.24066208280626075,-0.02754739377578309,0.11447101390045215,0.0023044022968212855,0.08135882298826515,-0.17754873245159866,-0.22744461467407356,0.20235176495175605,0.18011454372863356,-0.1857295470476281,-0.03683842656321177,0.10131953542462505,0.1097940161226425,-0.0028486619438920532,0.5478091404377765,-0.041597165572184056,0.43147660719671177,1.0,0.4163073772998047,-0.12209207434781312,0.01133783991064735,0.2627318370279352,-0.6423376950005273,0.3330965202946883,-0.10788639445877932,0.13548292103008197,0.08940117615214992,0.31605291714802497,0.0424535501007967,-0.22717699259148919,0.6775840264714736,-0.13012752868888894,0.1524441191946194,0.05529054087463025,0.27495867539685565,0.3877374876535246,0.172275105119544,-0.05267974821419768,0.06943366058021105,-0.055095879825390104,-0.08059333767740257,-0.09068816221822447,0.2503862570999289,-0.046465810548059636,0.14369640004653772,0.0658590619612645,0.4972627070376918,0.1646765892909276,0.0019742235465337447,0.5622287636492441,0.1848616917103487,-0.12062154859588653,-0.3088122922068867,0.1693442935741525,0.16637332882324887,0.18987765286284222,0.19945279838066662,-0.1049397443007548,-0.06896209619106645,0.31476383953845377,0.22100371904000798,-0.13030120148856209,0.10938111024853732,0.13424505916412752,0.22943541912295676,0.23866214630107144,0.48637953963708,0.05497546375871436,0.5932536619123694,0.6257353161931356,0.015244159673866012,0.8146455423486076,-0.17886822777498215,0.31837930414176285,0.32908098923211465,0.6410168538283755,0.2530509611402326,-0.17556067639260484,0.225843338843986,0.050781658653705875,0.3728484361806359,-0.07860604147766721,-0.014616526620072727,0.00014622157902145303,0.17247566905425069,-0.013348526347521145,0.15897747861113393,-0.12021695474657959,0.8188652605120482,0.20545313852495353,0.4575363313899362,-0.24799056970657748,0.7490348142513809,-0.3065740092992413,-0.14420150664241102,0.7033369211524715,0.23123023800192588,0.1461646917894374,0.36342220008959725,-0.13870924360022283,-0.05803836228047973,0.5445936769853948,0.751869840427278,0.3489817962954902,0.020691223360534923,-0.21607412210624347
Vermis_9,0.6873026643184942,0.21259025634017478,0.16835576699277527,-0.0938365209796919,-0.15612208692787005,0.14347217342829163,0.16117579806963633,0.17546155813944656,0.1844414485883255,0.11273311919258537,-0.13523147323327386,0.21731769550253588,0.18688579366723213,-0.10007997502013506,0.3212547763086029,0.3051143913404207,0.18855412773139152,0.039182945095967286,0.30912243126368644,0.2709240248243903,0.2509265677336715,0.4163073772998047,1.0,0.15012292191939547,-0.1200143000940044,0.5211369560062525,-0.25931648130715995,0.3186041647705927,0.24770088499542442,0.22974756630911652,0.45948508457262194,0.0865120386923906,0.4100306521204192,-0.0038922096039054823,0.3671097885076869,-0.3737608780420223,0.25535508536592655,-0.04820518335199413,0.32044126111451415,0.4431502031112247,0.02889887458903862,0.275513619798886,0.31231051439508156,0.19109810982385989,-0.1601170669555828,-0.193524050195973,0.46841823076513806,-0.025791460421881882,0.3158972074699322,0.23193724522920997,0.24563596419742992,0.21667725286991965,0.3338588770978099,0.4803054524793347,0.6385600635894498,0.3169018449550462,-0.17144261008109626,0.2936436114912737,0.3612198938548477,0.22230985132962053,0.281385345834969,0.05372395581301877,0.04092725250500673,0.16081605123445694,-0.06941138719825958,0.14757099567017945,0.16989124892167193,0.2558696449201729,0.46836219516372674,0.3152123091062545,0.3210227910098698,0.031523566324584494,0.3726492022729935,0.11783237844482153,0.4520355704918782,0.37062613707335323,0.174835842874409,-0.04833574667984569,-0.048018598025386,0.2459179837304155,0.47947923463138276,-0.09992435458514005,0.2238361383090482,0.3845300929751228,0.045847123667366,0.09843092378284438,-0.1939849797847954,0.29557288216399485,0.40441723077365477,0.16606094290858572,0.13230296106981632,0.16551851411057,0.505440630931474,0.258956296160078,0.2197538549269389,0.04730594343158544,0.25330862231845264,0.037282661843616276,-0.3203138406265224,0.23736577682719906,0.2995872440747595,0.36354574685467955,0.1846840581588327,0.27857605920627265,-0.17261346161897595,0.2866480829093918,0.391138967821483,0.039005555734418815,0.4353556848075038,-0.17387379484852972
Occipital_Sup_R,0.3325804022089872,-0.3024829219890635,0.3000534755231125,0.10698882897280286,0.720387838226546,0.00320264386302503,0.08626692619858815,0.4798723943597818,0.3457975806867693,0.917146666160893,0.8279475302068445,0.25015682976937864,0.5359982293327,-0.07808275712204657,0.5070447523297763,0.6968951732372459,0.4277598377684751,-0.17582324565554258,-0.1327454463247271,0.6881395028375609,-0.23416657381425562,-0.12209207434781312,0.15012292191939547,1.0,0.5343995492046821,0.6127198819897917,0.1613407094935514,0.3112314961238961,0.7431941474319402,0.5556120233691302,0.7551390805755238,-0.16722681079425947,0.7597781306367731,0.9009870730993464,-0.064397678556298,0.3860366942886339,0.5248761423620186,-0.026130313751518176,0.0061990235915362485,0.16938891921883287,0.508758916449852,0.796191734904663,0.5857259642763832,0.5185935246513916,0.5823633397429789,0.7822794991988152,0.49998227495419423,0.17870827685112645,0.5579312343883285,0.37019571670310497,-0.05382455412847177,0.5763843133307154,0.6091495847656084,0.21282811021285347,0.5591249804203231,0.6953497690545667,0.8721688826656842,0.6011151953935931,0.44353578108028147,0.2568197448862685,0.4740652802051854,0.4296905276980272,0.6425668432102392,-0.23320339640120916,-0.14366568990242742,0.7183204025371661,0.6643219240740696,0.4865633661689053,0.5477268250659123,0.14384270330156365,-0.06719075596240916,0.7001198618279827,-0.016946554712637844,-0.4360406214676523,0.6100803552954795,-0.254628608683127,0.3490307481969737,-0.3380605405675639,-0.3757292084638895,0.10628635953121911,0.3775623256931145,0.12196916756652561,0.36436058502085417,0.8172463566003031,-0.5191432844009354,0.6626046495172154,-0.07865470038136034,0.5440519225297181,0.5938488194645717,0.1492607854884874,0.3559640039983287,0.8295309190211752,0.09164008806329109,-0.1929689286337999,-0.019029382327586216,0.38765965466166286,-0.41066423373662136,0.6811714348407193,0.5665912507560961,-0.25377719413109023,0.6382092653915907,0.48247867446069126,0.24168865424376318,0.7755320335463385,0.640826078519857,-0.3097033504747395,-0.32859609971028075,0.17181310300684247,0.7479586271251161,0.5250659976987914
Paracentral_Lobule_R,0.06155131329103086,-0.011013160076323933,-0.010102687647594562,0.022822023552803553,0.3761647082778137,-0.15783590490447516,0.2106532138376533,0.4464819111616337,0.3479743809529828,0.5854120955736654,0.6069445902805373,0.12182790696788141,0.6770784923455422,0.2001787467043669,-0.1296508686599339,0.28540668518651235,0.23399453495266434,-0.052719478262142905,0.09590344267817688,-0.020709562585828765,-0.09283805648219873,0.01133783991064735,-0.1200143000940044,0.5343995492046821,1.0,0.25518786552797723,0.08778094421262701,0.24691339727514497,0.24494818309328936,0.40431078336448045,0.2518776780238302,0.1824582963285151,0.2168445977954398,0.6062261600688724,0.129043574722966,0.7393246246025459,0.5023819947392191,0.05105099572158826,0.09793687529217765,-0.24907078101991037,0.8153677824134117,0.4395561390965885,0.09323518881049934,0.22835312759704063,0.751218860198843,0.771699039914434,0.2775725351623201,0.39240086819365777,0.5490496633706989,0.013375221977038419,0.21925986010794296,0.5373070662317185,0.2765418712770123,0.2279644644477331,-0.05238851721893586,0.09176664616264925,0.5867292965271842,0.3214151913230606,0.20406129496328893,0.31864946989816034,0.5208750020880222,0.20840514506149999,0.8000488547499616,0.19772391749751572,0.20077287482066572,0.48206221424246365,0.64619577262439,0.39665425222244144,0.453488712877529,0.17944980991415194,-0.02328129688256473,0.712722328526988,0.1192807048759514,-0.07545178517996019,0.19716442710907048,-0.014994250313292608,0.015157866832651993,0.18173178587320782,0.14526526440966356,0.010029800737708833,0.056807953384408374,0.1526667782754987,0.37997557434673856,0.3250334504523201,0.0763596590095456,0.33580967793698674,0.19919687080173218,0.17356949863527096,0.3524540388557506,0.44586015111889093,0.46742860912930095,0.44024856004881224,0.12136055331334378,-0.19190302011242724,-0.020326149043882337,0.32184525575277373,-0.2604022058377221,0.46109142837566697,0.8143448798335697,0.023256109461810354,0.5361060995848086,0.3499422537135495,0.32834260612471533,0.28046046842227024,0.8738857348803306,0.17121096718973594,0.020950162110687856,0.3810012166722616,0.2010575581389544,0.37067857776979796
Hippocampus_L,0.5037993481649146,0.13813447883668323,0.2489964060051696,-0.022217743000230845,0.3247754497562789,0.11271026904689233,0.4777901780631877,0.5073757368553904,0.31986211875780746,0.5586091434799949,0.4411185148685,0.3695070638838329,0.6847690551846856,0.0031792188624997705,0.47825155392931423,0.7546237140951468,0.41589973532368224,0.055989710446904324,0.2199762322498743,0.46412898434948097,0.09227383628893437,0.2627318370279352,0.5211369560062525,0.6127198819897917,0.25518786552797723,1.0,-0.043923832622607635,0.5108975240269839,0.6538992518963979,0.6047705118794673,0.8485295711015219,-0.056989522032307095,0.7528291641004106,0.5060475129506299,0.18254529415133197,0.051193505515655074,0.5719431562704465,0.09859853852603347,0.35589836380398354,0.4617416513099959,0.5101529977312378,0.6743214246668237,0.7065620113888975,0.4190725254166728,0.4043486811320178,0.361225951100896,0.7650901543994394,0.3081933247399162,0.5840891797875889,0.5157278876821854,0.24623494523325254,0.7727170289043833,0.6546649815509824,0.5492472478998531,0.6391973009311804,0.5505776229156805,0.35924320835846546,0.6743676533278946,0.6293745607221363,0.5495452661237695,0.5738759410577359,0.3410900303059482,0.46207346751357353,0.09469114947751052,0.07909657443336301,0.673142130639026,0.7297204364402624,0.7746980150063654,0.7525425882780558,0.5451142303429629,0.29837568493258854,0.5679066206117327,0.42080103607168534,-0.08652534408526748,0.7293219268868746,0.08662249657486983,0.3651837411456572,-0.17304774741631865,-0.09689199941786335,0.28648137760648634,0.8237188725075546,0.040941700546054303,0.5462316560290633,0.7056399602304504,-0.0807001445440192,0.6029407322833396,-0.14301341731580902,0.6660807218893703,0.794980318774868,0.2616179030728937,0.23166564660129166,0.6032881239517851,0.44753014702330457,0.2015046010532667,0.24316649102533638,0.29847930181726,-0.026079116592263665,0.5033160055353796,0.15206311595240488,-0.03611637334209355,0.7844559263976532,0.541282259797154,0.318327089923489,0.59470467727907,0.32871641538435786,0.18611793888372646,0.16939543490877904,0.38019959589717783,0.6845897668403095,0.16586093937897564
Frontal_Med_Orb_R,-0.17578704541859194,-0.24209510316192825,0.02796890581097839,0.07171254773987494,0.13126512410650856,-0.047837518828746484,0.13206229556843113,0.2481728620492602,0.12234811775257141,0.2526639960134711,0.22488396960621887,-0.05005073613794514,0.02093980956116323,0.16114997192292066,0.011528009154459807,-0.041053143260681324,-0.03146603534499071,0.07892006372071846,-0.35216839609857714,0.014555561774664235,-0.17831486137847521,-0.6423376950005273,-0.25931648130715995,0.1613407094935514,0.08778094421262701,-0.043923832622607635,1.0,-0.0018661739244457457,0.1933400395594895,-0.0501031732652467,0.047217686318261703,-0.20443941193835863,0.03893227102770714,0.25714577087853613,-0.43785700610001554,0.12812099418229325,0.023919223102967214,-0.10147909512664391,-0.02169501892611264,-0.19686878917538997,-0.028510070582299634,0.0811041141756784,0.0281777975583625,0.07216304306723373,0.11599758749010781,0.18433493035585774,-0.024199139561681682,0.2311038835133296,-0.015063605622982448,0.014916405792589729,-0.18365371588633225,0.08627762447346518,0.08956928682637955,-0.22833374258082648,-0.13196422633751553,0.11463585611091257,0.29792903878953464,0.012166478335595905,0.03643789563896291,-0.10789489704146722,-0.013523722804055205,0.05339028577545852,0.251995882803712,-0.23397265379370197,-0.11918601386512717,0.1468839846947542,0.06903038778094715,0.09783703463648048,-0.061613928629703156,-0.0645429337591862,-0.22866680847694595,0.10119499634553025,-0.28410422697672255,-0.415929238117395,0.10690050855230965,-0.5363427998755463,0.21216614079281634,-0.1587010596668848,-0.2092045285564661,-0.45920241348109314,-0.050727642086506236,0.12660849804179344,0.05982147292741978,0.045501401504577856,-0.186938335564532,0.124697865552718,0.09459343271841907,0.07791269835539126,-0.09666007748485823,0.13120877087090002,-0.0713624007644257,0.20707511824525876,-0.5222578286697607,-0.1427599146939687,-0.3644032663597355,0.26502112324272054,-0.49364649969651514,0.3266357545331339,0.19064196272492648,-0.49577785476967723,0.012479327124638022,0.09465843550684794,-0.2141386442498276,0.09015495517908657,0.17332668227310888,-0.23535234314652875,-0.47671476806475754,-0.11961672798157115,0.031075870060962598,0.10908367957940353
Frontal_Mid_2_L,0.3048648506801281,0.4121796279082816,0.12108445190632994,-0.08434699759518051,0.01389114347113073,0.07660670757230593,0.4171885114937345,0.4824561523064368,0.3609005918038824,0.3114767861422607,0.10325134572224731,0.22800444823590973,0.47255803286200954,0.10770963492993434,0.042155968703476404,0.3996638690066358,0.361069740220576,0.13744871648555015,0.30180357571791544,0.1431361885826791,-0.010260719940354907,0.3330965202946883,0.3186041647705927,0.3112314961238961,0.24691339727514497,0.5108975240269839,-0.0018661739244457457,1.0,0.4450383150360338,0.3500665605591324,0.5018435347482203,0.07573947562189072,0.38535979615787624,0.21317758751106586,0.27067258554599755,-0.12185507087370392,0.5192170536696304,0.2897260243284329,0.5108411097650036,0.2971846635347002,0.38545730126108085,0.40018446422061466,0.19631741019030027,0.2710561032486462,0.16038690973581446,0.21330267804598632,0.6272550878048176,0.35060490193741245,0.49707113347991766,0.3036576896098307,0.4554214307801165,0.4825932689232914,0.4432212836991149,0.7037832624025951,0.18759362254076353,0.31826966803884177,0.04820629541643692,0.4864200614660285,0.6248173199754786,0.3658169374993102,0.5655917880332775,-0.05069045796451735,0.4710904477645142,0.026679834134851636,0.03828602192382933,0.3204740882812316,0.4495179480448025,0.4544088892601876,0.5422108701917099,0.3345244747604056,0.10251322235850563,0.45239645455188626,0.37635789351292925,0.08310312562941219,0.45528586369678603,0.1510417605654657,0.10467016089468208,0.1352832716865577,0.16762427910429709,0.4434981595172236,0.6227655258404577,0.16377963586830993,0.7566348227602977,0.36716481454887545,0.1538218960149954,0.29566032189896563,-0.030278720410470694,0.35067527215797817,0.38127417138318787,0.39787115685770685,0.3698423012060937,0.375050267368725,0.4393699030940782,0.33677484949896735,0.19385130376775123,0.2843990913831163,0.12902332245150896,0.20561115585987447,0.11060773972847485,0.11426123652616658,0.6487174244304965,0.545467315911312,0.4225615581008296,0.2517072790893198,0.21759208625776855,0.47529405094857374,0.2699617134090401,0.306521862161036,0.3861651472653231,0.04951539276687416
Temporal_Mid_L,0.35124541850083235,-0.16199766574212482,0.3082776953877171,0.07772778750635771,0.5483432286413404,0.08789315518823941,0.2525149870082026,0.6008813716282464,0.3680537672709741,0.7308969859098252,0.6298486240756704,0.2107478358708731,0.43102262021136073,-0.12240443713895857,0.6309619396619993,0.6679268571351853,0.3692297617696671,-0.150533264757252,-0.2587089744433344,0.6112961978659198,-0.1068886109697379,-0.10788639445877932,0.24770088499542442,0.7431941474319402,0.24494818309328936,0.6538992518963979,0.1933400395594895,0.4450383150360338,1.0,0.3300865835071044,0.8747486395666093,-0.20837168194583897,0.8630976942038004,0.6905629049398937,-0.03259282515052584,-0.09734039515909336,0.4107371299534409,0.09025172773922076,0.1911442300014421,0.28465974144947015,0.2860243453540603,0.7839692545299902,0.6180500709744673,0.5845383679307825,0.22616252982799484,0.44895109560593266,0.7422275364353659,0.10806453733286434,0.5056795005798725,0.5489005815292094,-0.002052613811773342,0.5355258928606373,0.6526023504157603,0.34577205822710944,0.6423902653521678,0.8652240517703943,0.6228114088510445,0.7237953128621901,0.8010732457074443,0.1681854420215722,0.47487165342921095,0.2579565162588034,0.44058994367948057,-0.3427378540333664,-0.18933885318485016,0.6955057345217669,0.5685162350379649,0.5276328025101837,0.46805157166369094,0.2127313363125448,-0.1289340281609048,0.5102667928872129,-0.10365035239284504,-0.4107724094130544,0.7337108621623505,-0.2943431206040859,0.40315878020085616,-0.4979531395006345,-0.4351721489011874,0.09853088520256788,0.5770741592263926,0.12669342167217237,0.6152869483402642,0.8226939394858562,-0.3987662057836246,0.6049899031810222,-0.033864535714629905,0.5886260483195827,0.5456514879851017,0.08374391888840396,0.3287742232159618,0.8084579354298038,0.13030250914773703,0.020420751260279615,0.09138173321715365,0.4846835318352762,-0.26245124204422965,0.6396796708149586,0.14222671239944407,-0.2563730936031564,0.5951878370800682,0.49053855764234544,0.22136925584679934,0.7787121124028229,0.2800896911637428,-0.21402557134840422,-0.27991243203236754,0.0725884803348804,0.8679714236438432,0.40557074381161207
Frontal_Inf_Oper_R,0.42834608384124606,0.22651840353748873,0.10261573307172527,0.0869845789553664,0.45836334537916174,0.07242717585670219,0.4039930334323439,0.3120062890180781,0.15424637418263795,0.5130769193477125,0.4055368017515755,0.10439792801493375,0.6281415389388018,0.33038717140275714,0.2754983982704742,0.47248704795709023,0.5111016562948166,0.12831768618854136,0.551895119818882,0.3534587314025849,-0.07658766292275147,0.13548292103008197,0.22974756630911652,0.5556120233691302,0.40431078336448045,0.6047705118794673,-0.0501031732652467,0.3500665605591324,0.3300865835071044,1.0,0.5358282167324028,0.11050605510876116,0.4943282201358696,0.38891316453974434,0.27971157359636073,0.30279111190029495,0.778946164726146,0.19848053925261097,0.14335408122350296,0.06055350788447457,0.6263715206517214,0.5505806536580394,0.5573895752601781,0.19205526699615774,0.5638294148578132,0.42576414156315906,0.5559621169428599,0.43668012035677417,0.6081508279856979,0.43431625141288827,0.03009844864159205,0.5253627451109457,0.5264280287234818,0.4918434088004524,0.3872139059013148,0.27130023576786155,0.40251928334344667,0.39854306658866556,0.23164328695104888,0.41122809936468324,0.5450366987456575,0.5910499090463724,0.5551025957724651,0.2559145176806706,0.18297107146996947,0.5743402754234669,0.5897911779714551,0.5422229830095587,0.7217134457142089,0.24902842398369626,0.06517777406110123,0.5587472519720941,0.5109066653200486,-0.2532846964555999,0.523783911571271,-0.008736441344290285,0.07397298052429316,-0.015392600765095165,0.08953020626183374,0.3266176195606663,0.5878186487358347,0.3551996411899013,0.18553793376575795,0.5317744338534358,-0.1751637221085361,0.5884254787482748,-0.026713091226019777,0.5008244020051034,0.7461669101253925,0.508749879224543,0.1960174771658948,0.5188659021501961,0.451746043671421,0.17673289816661705,0.22053299897701328,0.32752330234569893,-0.1692129636967436,0.36672831393223476,0.3601041776419379,0.10038033808970037,0.6726107973610547,0.39775487613257277,0.44920619410088947,0.5142414863297041,0.4805078941450617,0.20546981297453368,0.11483241502101793,0.2728948210715792,0.46976972828367725,0.3479811739850751
Fusiform_L,0.5306739072918448,-0.01844565133068272,0.3575415938201676,-0.011032993113031452,0.5159196855403348,0.12174214160814543,0.343341853076378,0.555469909255421,0.32090893368133144,0.7043804101864449,0.5543733323492072,0.33070564108763556,0.5749615578447197,-0.07793506044540431,0.6555251088719772,0.7967395285879175,0.4634567104806864,-0.05397765911590321,-0.03708259883109338,0.6780341753449811,0.01188883769141757,0.08940117615214992,0.45948508457262194,0.7551390805755238,0.2518776780238302,0.8485295711015219,0.047217686318261703,0.5018435347482203,0.8747486395666093,0.5358282167324028,1.0,-0.17063061199853546,0.9246659424064626,0.6540766716486899,0.07094855437889963,-0.07487157347644198,0.5469883843480448,0.08951228165585143,0.292150129320289,0.455350222970536,0.42286268991001347,0.8568717457422625,0.7554389418252275,0.5708615530188597,0.3117097478345954,0.396730141040614,0.8119105241553989,0.19955206048784827,0.663755045426182,0.6119163600060226,0.11127798252633771,0.6677314303143141,0.7264790339623719,0.4803277874291734,0.7566159711295215,0.8330533575266733,0.5077654798293508,0.7286386687654027,0.7735873687747967,0.37556862098967214,0.5778245862841881,0.3276732041061939,0.4725599399677562,-0.19475420530508772,-0.0638921607177189,0.7504037133200064,0.6497424577678199,0.6384639285200241,0.70059718301883,0.36294492168656256,0.04196121353370495,0.5912496812215765,0.17471207266640196,-0.29370772637548737,0.7806904539267397,-0.11416725539022923,0.44915456136193266,-0.41511615545358094,-0.3326124744484038,0.22608184164155518,0.7453767857721593,0.11052497017724472,0.6212259065940278,0.8613557882407641,-0.324532093556668,0.6605471582790804,-0.12468763792662801,0.6458567837161281,0.7606352582604632,0.14713780095323276,0.2737932868621078,0.7959890225060776,0.33172861325225705,0.11756851597585019,0.17454091070994865,0.44182026053103757,-0.17709870807906983,0.5968154585000434,0.1385467114552006,-0.15805037224962715,0.7541401314488643,0.6004518421306576,0.32254644073830296,0.8170480850163644,0.3192943050605634,-0.045973594816068684,-0.06227315776276438,0.2250470130168629,0.9141127196398893,0.33255790157665355
Temporal_Pole_Mid_R,0.11193930261988551,0.27565577128526364,-0.1631722823738338,0.05368799863495892,-0.32128137710328175,0.04325973323108944,-0.01748121088805511,0.03500789025276573,-0.08368981736414638,-0.1803556047730526,-0.11655949041514957,-0.09572581983644002,0.09214513239385574,0.09349878522005506,-0.23772784914504008,-0.15715127564135864,0.015643611795214365,0.055305892593854156,0.37160389779554814,-0.3766243962978178,0.1000646853819646,0.31605291714802497,0.0865120386923906,-0.16722681079425947,0.1824582963285151,-0.056989522032307095,-0.20443941193835863,0.07573947562189072,-0.20837168194583897,0.11050605510876116,-0.17063061199853546,1.0,-0.24424880026706997,-0.2294328372039559,0.46806185425068036,0.0853036207361394,0.08313101143104075,0.3312459005034689,0.005890654202311506,-0.10526304271187281,0.1306533943448806,-0.18038633683683025,-0.1331164116579463,-0.08961812492551102,0.029579500853845225,0.0060985305590237505,0.08076376608915291,-0.09373758728321446,0.08352939727021509,0.006856086272201159,0.2770943149681869,-0.03515038757762928,-0.2067944548056155,0.25819019092286205,-0.17160830439245142,-0.3818842675224637,-0.15872856647473674,-0.01564617638035933,-0.04038277053083294,0.0494278209192363,0.2595283398987222,0.036643464166601705,0.059588561701450195,0.27505643681062847,0.16761843352994601,-0.05154378343001128,0.07570357090911721,-0.02274105945775858,0.12364869535978464,0.0306384878313508,-0.04115836593545659,-0.007000196380632409,0.2176225925539829,0.17450697973958862,-0.08682692512436292,0.37116055618779137,-0.4632922155890774,0.3087682051064515,0.27033748415539716,0.0944888346613081,0.04957166651917421,0.07183030964558776,0.06799292866344715,-0.14591074042503674,0.46567364148691986,-0.15863395620799076,0.0840883626898804,-0.16688830092390033,-0.021339641972885477,0.3057377780897348,0.1348280541283127,-0.17562832106019588,0.23936426771018257,0.07101292382963678,0.16853848275766725,-0.15815224608415052,0.26973381231257354,-0.13923823668950075,0.021892097404923556,0.5589528002405852,-0.007455082820321215,-0.04944259844665719,0.21362622470607567,-0.3104929692926942,0.12098634441720953,0.404624284653504,0.4031792854509883,0.1332260973551344,-0.20911371253264835,0.061142787687669335
Lingual_L,0.46126901486978084,-0.1778461844097394,0.301995228078015,0.04082048790529604,0.602502497544054,0.058634934193686865,0.2536434303051959,0.5014410757253283,0.33808067281562865,0.7238806584072187,0.5564507968082185,0.22191962163601817,0.4462036550852979,-0.09295838390474653,0.692130226285693,0.7261228238004076,0.45030435329013546,-0.1209048120273123,-0.10159112620285737,0.7187257979826311,-0.00986867170920523,0.0424535501007967,0.4100306521204192,0.7597781306367731,0.2168445977954398,0.7528291641004106,0.03893227102770714,0.38535979615787624,0.8630976942038004,0.4943282201358696,0.9246659424064626,-0.24424880026706997,1.0,0.6830221828002812,0.036817465726475804,-0.07754861701114583,0.4960295100132482,-0.00548945061577856,0.17982366929805443,0.4111854933048758,0.3348794613193198,0.8863006676083927,0.701144993842368,0.5746284717189681,0.25686207814543055,0.3900888365624296,0.7001361624925808,0.1490624842566462,0.6250675206998934,0.4639833332848386,-0.000722075988927951,0.5755148308924285,0.7037481801817351,0.37858822846291856,0.7826649568519859,0.8576181821222767,0.5526105814686532,0.7116298467740082,0.6958630035272668,0.20775287839814427,0.4157722198374923,0.35158714625996296,0.43926643282668587,-0.17891900147894008,-0.11948526859000906,0.6499716399990562,0.5650298749553989,0.5578527793368665,0.603536996644808,0.21694509315485366,0.08754803513181811,0.5060648813562623,0.045069434159361356,-0.3171263791198518,0.744965847888959,-0.1081987709627652,0.4396601607970824,-0.498375920707254,-0.4394141095859733,0.19798428081586064,0.6241088644293734,0.10887242304605461,0.4791561854475725,0.9162519487010672,-0.4248368644394169,0.6454577021733869,-0.07005247125892386,0.6822405600664083,0.644404030229247,0.1179761287903728,0.28932939309450956,0.8058034109234669,0.27252086810228565,0.004786378538248446,0.1408789663373781,0.4650450628547009,-0.22587004877044803,0.6183417190562246,0.11124424172748187,-0.12002786788505256,0.6769938175564654,0.5282428619460133,0.23311477581631804,0.8813512417820923,0.2821994408322078,-0.16658071199781985,-0.17731655291753443,0.09620060080213272,0.9281496280460619,0.30440190530405187
