,OFClat_R,Temporal_Inf_L,Thal_PuI_L,Thal_MDm_L,Thal_VPL_L,Cerebellum_8_R,Parietal_Inf_R,Thal_VA_L,Thal_PuI_R,Vermis_6,Temporal_Sup_R,Rolandic_Oper_R,Hippocampus_R,Thal_MGN_R,Thal_LP_R,Precentral_R,Putamen_R,Cerebellum_10_L,Frontal_Inf_Tri_L,Parietal_Sup_L,Cerebellum_3_L,Temporal_Sup_L,Pallidum_R,Rolandic_Oper_L,OFCpost_R,Heschl_L,Rectus_L,Raphe_D,Insula_L,Red_N_R,Thal_MDl_R,Thal_PuA_R,Frontal_Mid_2_R,Thal_IL_R,Occipital_Sup_L,Thal_AV_L,Amygdala_R,Cingulate_Post_L,ParaHippocampal_L,Parietal_Inf_L,Vermis_7,SN_pr_L,Cerebellum_Crus2_L,LC_R,Cerebellum_9_L,ACC_sup_L,OFCmed_L,Cerebellum_6_R,Calcarine_L,Occipital_Mid_L,Occipital_Sup_R,Frontal_Sup_2_L,Vermis_3,SN_pc_R,ParaHippocampal_R,Lingual_L,Parietal_Sup_R,Lingual_R,Angular_R,SupraMarginal_L,Thal_VL_L,Occipital_Inf_R,Caudate_L,Thal_LP_L,Frontal_Inf_Oper_R,Pallidum_L,Temporal_Mid_R,SN_pc_L,LC_L,Red_N_L,Vermis_4_5,Cerebellum_8_L,Vermis_10,Insula_R,ACC_sub_L,VTA_L,N_Acc_R,Postcentral_L,ACC_pre_R,Frontal_Inf_Orb_2_L,OFClat_L,VTA_R,Thal_MDm_R,Cerebellum_10_R,Precentral_L
Temporal_Sup_R,0.12063748351106064,0.2870755130660823,0.4593818399870609,0.5077616094542855,0.47126241527322066,0.18257048260281014,0.48899438839194515,0.3806105851250356,0.05777495523227074,0.38547138644558415,1.0,0.771309137018627,0.7316762267190716,0.21960969034902456,0.48940880630994194,0.6698977236729605,0.39020880149442844,0.45777615359903245,0.6144225774346567,0.19398084741760555,0.3086494848638336,0.6611795340366564,0.29309919815115765,0.6134679355058894,0.30420188552043126,0.4803464510252603,0.005179535183024692,0.216728239462583,0.6300424788273218,0.47971895091523736,0.508821724648855,0.034370166355014754,0.674757721291481,0.22498272237117273,0.14025629607324624,0.09838981754128223,0.35331364630685697,0.47066123929819614,0.3902840630147297,0.48101103803966294,0.14250776086636383,0.5614238544479518,0.12177561765870308,0.32677320569270785,0.3518919519370103,0.5606288959811886,0.027705475007802828,0.36530460597441977,0.43113985016490886,0.08018523157283716,0.35847411841544,0.6188428680801169,0.5883662706877115,0.4907192645003317,0.5234728179999043,0.38242880986325756,0.23025172705281036,0.4256463209555485,0.29796117908685765,0.4376446968199494,0.49882673350073714,0.15049154769424547,0.3395141044539413,0.32026901208873204,0.7689021671714528,0.3072484128306405,0.5095894040585132,0.41217106784169943,0.20649622153022332,0.42344047073218455,0.566639171813293,0.1434715749712636,0.4733751060927115,0.7359265123464275,-0.07987378299250715,0.06858728810658216,0.08730110791906272,0.597989344646182,0.32243233287365924,0.37573241220543374,0.3169888230334663,0.1660234316043005,0.11162219491580688,0.3718159267925727,0.5604272394201822
Rolandic_Oper_R,0.19652144816454217,0.4242079495938767,0.4614095531519925,0.6088681951000808,0.31738198372462106,0.3820576182121148,0.5505844589948585,0.16505248362282934,0.12995014923740952,0.5293957191351457,0.771309137018627,1.0,0.654281734394838,0.3876856066254145,0.2548852755934426,0.5856294442306003,0.17777490663298492,0.48287977141878063,0.595170932943264,0.276717875977793,0.46120861258448653,0.627232223934642,0.18082795356705605,0.7216460921110702,0.11660893504370137,0.5427393138001158,-0.16368267296253325,0.4503625243566227,0.4898986063598807,0.5321030919427432,0.5241720008411971,0.19623236758086018,0.5708298078484256,0.24164048499346122,0.3765327384059355,0.05546331320915095,0.13967584514759604,0.525823037776572,0.3820433696016527,0.5468012795166692,0.3201936496881609,0.5867374499772056,0.25493647408368275,0.18497803548687847,0.4966638712095503,0.3924112187360288,-0.1487976616664617,0.502492992387965,0.5723797114147073,0.3256138331993514,0.5248761423620186,0.5371935603705936,0.5681451671592028,0.3558881628078073,0.2765488737278286,0.4960295100132482,0.37291398178869406,0.532596132488725,0.4504588275827917,0.527164186762111,0.5125037108981143,0.2737975255215278,0.36244550639745576,0.12894665648935902,0.778946164726146,0.20512885285174337,0.5679309400498573,0.5632443736129714,0.1326585073668525,0.470153944307242,0.5735982325971871,0.17203049331249534,0.3603405976258423,0.49426190332588454,-0.10432908913657865,0.22910071773357282,-0.10122114027158342,0.5720541746364068,0.23262322243642136,0.22335387090676778,0.2100808657340656,0.07784359975317102,0.3650253908313192,0.4508275280127957,0.6296149447930727
Hippocampus_R,0.12901574298959428,0.6114842174382806,0.5968299911142897,0.6287823528464395,0.29217521581604017,0.3407368096389715,0.6891223401357782,0.16662475438032032,-0.0912857036993019,0.6141351193396013,0.7316762267190716,0.654281734394838,1.0,0.41566842751577743,0.19892706964191567,0.7854967723779008,0.21721016975142662,0.6419146083048233,0.5572232637913259,0.19179252061253643,0.6603124442744515,0.742370987282131,0.3405334327546393,0.7454504656603845,0.04646255990487799,0.6902383849381462,-0.04595771103929927,0.18171481622815128,0.43671119142744147,0.6298701542777673,0.4604395193265474,0.2856378745803519,0.6613540063652933,0.2552431007183771,0.3770588357793686,0.3040639092795473,0.24143386409242992,0.5763704146562192,0.7235338136025005,0.5388911641608936,0.49540010092606873,0.6899942126302196,0.27275525922186455,0.4323817271532666,0.6256379754667245,0.2758596445141462,-0.1264279999042068,0.6481549195071619,0.6426968522335268,0.3927948031527891,0.6247891598405202,0.7381804004708582,0.4397357978395756,0.5371953705620477,0.6369139951893026,0.6987475530011286,0.337359743714678,0.7326219514547736,0.4626959282657475,0.682528879656181,0.3579687059990168,0.35312446221382143,0.14885503608403916,0.21488756803328485,0.6555862600198892,0.2607468543476486,0.6087242217427055,0.564735014509109,0.16401358580524475,0.6488888812312994,0.806876395475748,0.4457816131417101,0.45991735451061705,0.4573251373132284,-0.06460102505770435,0.41640110182778706,-0.0872508490916077,0.6442052530374134,0.17017542835714455,0.28720196162793077,0.3011146362816708,0.3654751414474082,0.5274726093021873,0.6470943218271784,0.75325494371573
Thal_MGN_R,0.1476190278423179,0.4629799613484447,0.2786279493653888,0.3935002131503271,0.09069241757567989,0.25299033945974886,0.32943493834320214,-0.0182832752564621,0.15881069129157527,0.5003853894497228,0.21960969034902456,0.3876856066254145,0.41566842751577743,1.0,0.11147766171035561,0.26107432909504924,-0.16390128922623282,0.3979126254470451,0.3287684796457497,0.06398922825621622,0.46441340354802196,0.37731120329610857,-0.018886300296325813,0.48294111386052013,-0.19493922802902997,0.4190054199879613,-0.3574609352500698,0.17395176532307574,0.014943175169901662,0.3791595740337927,0.4605422113819424,0.19967139067896375,0.3394396349774389,0.290402508914056,0.34553283350499586,-0.04866080073831853,-0.03147739331919067,0.4541119898456145,0.2808432639549859,0.2528653069071903,0.411072362283723,0.40038638292704043,0.19856471947543247,0.3374914658971411,0.30978771561148033,0.05621566552225641,-0.3437300554885921,0.44011328374629066,0.5339904411278542,0.3782791213330139,0.38765965466166286,0.2506182309628115,0.32033498206666705,-0.001643556868929283,0.07674423599040922,0.4650450628547009,0.18818420912220007,0.5950555073733425,0.27576552873995774,0.4507271098303434,0.17655218916567886,0.1938035442381461,0.02604606713800122,0.039481732136824356,0.32752330234569893,-0.09019002912748386,0.2398979275924446,0.530617001372175,0.17605941702724104,0.33281218113191435,0.5686547269044152,0.2733684144262136,0.05535636775107297,-0.028259684217207662,-0.27112846906834787,0.2821800091365325,-0.38183830397982527,0.31063301332290383,0.23374244812619394,0.1509833686820885,-0.06960921290914947,0.16842526793130644,0.6046622838024749,0.4097069169668387,0.33656334207605754
Thal_LP_R,0.01223654145251448,0.11850603810025398,0.07271507215167095,0.17510315228024345,0.5860700065309643,-0.10551426844754978,-0.014482800618148833,0.674281520858626,0.35443802088420134,-0.0319600195862806,0.48940880630994194,0.2548852755934426,0.19892706964191567,0.11147766171035561,1.0,0.23071722803733222,0.37861548226545216,0.13350758863745485,0.23970647708809878,-0.19679434247830582,-0.17474824323677676,0.2857358755307038,0.3053383085945068,0.2641552760214294,0.45934316751127,0.007883783171835123,0.016499822164888052,-0.11007462136799621,0.307000623476252,0.14872811439385894,0.4083392296370363,-0.07783014125571795,0.4812273239671314,0.41604730802371304,-0.3060612600818501,-0.3055182085668787,0.4487360446501763,0.28435261296463615,-0.05296165049392778,0.026065156810421194,-0.139338777180595,0.2790821774959514,-0.14325117466797854,0.4189184430781998,-0.003649127809021336,0.7477244364950868,0.15907338027157644,-0.029637042596015954,0.03852711023982194,-0.29677783396822016,-0.25893822222045004,0.3804441972576854,0.31298692078575263,0.18035052098383433,0.3724572940771783,-0.07088763733637636,-0.2308788765806963,-0.045776939925967444,-0.19610999988892627,-0.036620562486371244,0.35052061503010706,-0.20894589420527385,0.14587101024546442,0.656715516841244,0.2414951857927746,0.5321029023362295,-0.027986377198236427,0.08749606112673677,0.316928903400832,0.11208892966120784,0.19139858746814373,-0.24213461070113473,0.15884757860431128,0.3372673884082319,-0.06581623725090567,-0.289265762317433,0.24961368205302442,0.30713111345340494,0.29849899066690844,0.20408210942238225,-0.03463691543860172,0.059880380764106726,-0.2418491464181414,0.09157482256525962,0.06965789508649009
Precentral_R,0.15302083910776526,0.49781241790219694,0.6628577656662554,0.5913907727335742,0.13334140876800768,0.16698284301857702,0.6269082471464925,0.12667489580283817,-0.11537556165406986,0.5974621590914261,0.6698977236729605,0.5856294442306003,0.7854967723779008,0.26107432909504924,0.23071722803733222,1.0,0.1068411101348376,0.5211641001758223,0.41477202700908594,0.13890340250111863,0.6812378456512077,0.7385223129700772,0.2614339567342308,0.650079740706876,-0.016029829199996497,0.6156455909895975,-0.15102616071935038,0.27249599999314844,0.4293561647376841,0.6121962024105081,0.30994510008082526,0.4120234593880041,0.5602470263634444,0.14675982531620982,0.3816943684387981,0.3334203157044801,0.13030255784231964,0.36679488866647747,0.6513282296469146,0.5009982053623484,0.4766805903807097,0.6105907468687062,0.3787984609385969,0.23840616614819346,0.5973108339432528,0.3025810544119271,-0.09948970952821878,0.644329658768401,0.6113783688440345,0.4232524045801117,0.5938488194645717,0.7299330038906642,0.4908479520494466,0.521264072397109,0.6092466487855878,0.644404030229247,0.24820444919659004,0.6309594120536474,0.3653064635582774,0.7072832803782423,0.4406514947201042,0.41666901227253234,0.10355233644183337,0.22595365681953267,0.7461669101253925,0.32746481418865514,0.6268708835584328,0.49698238584068855,0.09182204367376606,0.581830941199356,0.6619515407587254,0.4556485344108979,0.5338659672934277,0.3941103992650223,-0.16908654447668253,0.34285664527276194,-0.07636166101177926,0.5989503822038466,0.15106773116752864,0.2508652545371422,0.10135036928812907,0.15823229661052315,0.3788129845757752,0.6304254996976,0.7228110002014769
Putamen_R,-0.1372415379056638,0.15383360333076165,-0.009825815540300672,0.22728399528250479,0.667308517396018,0.11442029969661187,0.052796575922007094,0.7462493220631494,0.09724914326406049,-0.20128532842031452,0.39020880149442844,0.17777490663298492,0.21721016975142662,-0.16390128922623282,0.37861548226545216,0.1068411101348376,1.0,0.17427897555676655,0.6003044266910986,-0.06991259910409056,-0.2165259270543285,0.25135566726348396,0.6078893372688393,0.20577334170065012,0.4301953990853843,-0.009622563700612216,0.6730370266616686,-0.19851948415362064,0.8117535446370235,-0.08572122183008232,0.1278479201086374,-0.3322942983782921,0.5798277966451161,0.21727590330154237,-0.33817645482053055,0.10013973897692488,0.3895357030210999,0.08673891089223777,0.042445242170878084,-0.02653699680391676,-0.22498675291046286,-0.008960877542545313,-0.14988136422552775,0.33393570148944485,0.05192947108781661,0.43377498887910687,0.6280286257459228,-0.0686116378899039,-0.1418276928004683,-0.2952298180816309,-0.19559499108238595,0.2107832248962334,0.14387840649560008,0.20165853142172535,0.21175051618989318,-0.045617868940027985,-0.10331442862843465,-0.08416272322807744,-0.07282817362095544,-0.1379009084827063,0.40194901745427464,-0.18925910253577263,0.6980748307103289,0.2485235060871478,0.12878358154967676,0.4638770021431681,0.021443067241495733,-0.12898847256001741,0.30217304783029164,-0.04665990569529591,0.06559274590394688,-0.1681104713480149,0.3099047153006771,0.6207316503620266,0.34434269418890445,-0.11804875922549947,0.7377723659363691,0.22098600118876846,-0.07497770297542493,0.3757824503428397,0.5104210211725463,0.15460059956998654,-0.31553457144184754,-0.04585914370892041,0.11105524740076603
Cerebellum_10_L,0.035010057039019216,0.6424754237209885,0.5461183181962281,0.49985141538331157,0.11696924071525994,0.4770117120085203,0.5626287235383753,0.06421757020775722,0.060462075156980155,0.6183475907538787,0.45777615359903245,0.48287977141878063,0.6419146083048233,0.3979126254470451,0.13350758863745485,0.5211641001758223,0.17427897555676655,1.0,0.5038949828596339,0.09029442833293773,0.6542530640598503,0.678349983944154,0.2715930373265462,0.6299580388553945,-0.1269357984564563,0.559331531410252,-0.05921791845724046,0.3024083166991004,0.34478318935260044,0.5494764738553247,0.24377014767243185,0.3412171399849378,0.5481281648873034,0.22717086130814163,0.47655160330591984,0.18665676534732872,-0.0702719834261956,0.6204498250793269,0.6287882108419143,0.38538469205711134,0.6042089130833018,0.5353210826756042,0.47898691130034915,0.32897496425264483,0.6586238928069061,0.17443132648954,-0.07935941158202192,0.6902249709181502,0.6770481277414562,0.593959093564814,0.6011151953935931,0.5724706260050092,0.4269482506368561,0.3621822365374708,0.3270858666051701,0.7116298467740082,0.22957874819466315,0.6970519239734279,0.4952222586084931,0.5728399369488947,0.31026793937681335,0.40882600796187146,0.14779267691985565,0.08822041448030862,0.39854306658866556,0.25730190402544806,0.5895685800795885,0.5415229119594808,0.10770224745477193,0.5321591049198062,0.688469219321191,0.5066725272360639,0.4427938806630635,0.1910236310318535,-0.02309916791095837,0.3834501846131164,-0.04673119831527709,0.4536288358437031,0.013060993370382858,0.3144712080313032,0.2009732956237552,0.41084899275010384,0.5305866425079865,0.7696378035795837,0.6363300207319057
Frontal_Inf_Tri_L,0.04076522452440402,0.5530371999999572,0.29507917906700454,0.6038285121133113,0.5913202389977467,0.29403160159687564,0.36118662197447604,0.498319770854255,-0.051652667650424054,0.23485067182461897,0.6144225774346567,0.595170932943264,0.5572232637913259,0.3287684796457497,0.23970647708809878,0.41477202700908594,0.6003044266910986,0.5038949828596339,1.0,-0.09915562358532855,0.24326814727637636,0.6781819304377649,0.3140143884376034,0.6389172713185473,0.09992052232855471,0.46744013808905405,0.2389623855203587,0.11671416132947944,0.7814719349506588,0.2576291077286272,0.3995154092398821,-0.13225785286950348,0.8207044135982381,0.2040259273903282,-0.06529451034190488,0.26434122869283994,0.10172910960471587,0.37740502566035855,0.2926214120653642,0.1447881423755484,0.2136573351342367,0.41004078660919274,0.18600374673830386,0.4497537493202108,0.4205819523173897,0.4451158636971807,0.19738707166145508,0.3591887753220361,0.26839982540164353,0.04664653598208266,0.21282811021285347,0.5952312268541091,0.4163422840847579,0.35375373856401615,0.18446553821302267,0.37858822846291856,0.03046187221975004,0.3628290554950278,0.11078587281197186,0.32288811701708053,0.5068280968077093,0.06664986020165438,0.7144479732409375,0.23990845256046625,0.4918434088004524,0.1898197326150644,0.2620506441921531,0.3110172146478373,0.20530662440821923,0.28857795058777436,0.4477315920757373,0.2232897816240446,0.48002617371288514,0.6441116150685783,0.08440250919721466,0.21240906363859494,0.2868504757799543,0.38375664881443156,0.07229265056326693,0.3576474932336349,0.5826291114446068,0.1931163941838396,0.14153414109914386,0.3640348068781147,0.4255172426534385
Parietal_Sup_L,0.05583320988553616,-0.22953833500123005,-0.03886017366625405,0.15801332070252025,-0.05740809326181602,0.27180567128970656,0.5711272459608048,-0.23341018716259765,0.1276198543440831,0.04081631954645821,0.19398084741760555,0.276717875977793,0.19179252061253643,0.06398922825621622,-0.19679434247830582,0.13890340250111863,-0.06991259910409056,0.09029442833293773,-0.09915562358532855,1.0,0.08651385129415809,-0.11930794050436978,-0.1062145831231941,0.11195260685404824,0.15370087578980512,-0.08494651645359781,-0.09006156582090874,0.35596713549871745,-0.09686231746133599,0.23343096262363094,0.24709204938643548,0.11708596993241496,-0.0009329793690291556,0.10854160806348453,0.5606849161379857,0.07872391215918953,0.17048629563457374,0.11205016394499512,0.12076060592070174,0.8549755386392431,-0.21613894509888876,-0.0008305941604396942,-0.22494979223584285,-0.19540814171359883,-0.08793743380803769,-0.10862097225451246,-0.15722211237022365,-0.1383189341054855,0.17858196873540916,0.18306234330008295,0.3860366942886339,-0.21474907561909087,0.07401020146816147,0.1013671079982707,0.21733326985852128,-0.07754861701114583,0.907165512064074,0.1352924630435338,0.7640971816881065,0.3453995215692828,0.084347015532646,-0.08851987561141207,-0.0657574165098897,-0.3505937282652818,0.30279111190029495,-0.14399868061423446,0.25856794303786745,0.14912058012469684,0.21188915121228052,0.020696287565603426,0.1167396371510741,-0.27313329492308136,-0.1603978131721996,0.07245239862840648,0.14576352224684744,0.02254950476133498,-0.3133965436187369,0.6277761046650994,0.19453745515008616,0.043445120812268825,0.08103811523560767,-0.01774493352450788,0.31859188244431297,0.005591636580346214,0.5102792595816397
Cerebellum_3_L,0.08918450238457039,0.6100959729593558,0.6831985622354183,0.4799785551068381,-0.2846924008096915,0.3225895517492178,0.5621300468119305,-0.3283939404795589,-0.1430621171893202,0.8603234624070758,0.3086494848638336,0.46120861258448653,0.6603124442744515,0.46441340354802196,-0.17474824323677676,0.6812378456512077,-0.2165259270543285,0.6542530640598503,0.24326814727637636,0.08651385129415809,1.0,0.6146524270590179,0.10075312791738111,0.5675240655866374,-0.44724814918581124,0.6855736428638306,-0.3608265375362271,0.4106314302042302,0.12213047712542235,0.6420593941652681,0.10424698247065957,0.6214350174662115,0.27099654115504457,0.03860590903218185,0.690158292291878,0.3068526208410822,-0.28157976282349634,0.46649475012220903,0.7395924779524282,0.38168231528844593,0.8196576863324331,0.5412865341229965,0.653994753714246,0.10474859091931685,0.7236319587268858,-0.13537611529721172,-0.38395367729189556,0.8776501595736097,0.8348817984067061,0.8205116449728378,0.8295938641429904,0.508673003755455,0.44629995414239904,0.2825489057486154,0.24508199964372435,0.8924337389883796,0.27810436906977504,0.8675522774409868,0.5140568485181415,0.72265736993384,0.16331948289515627,0.7070920676814746,-0.11417354618295807,-0.11946887596619951,0.4809849843166112,0.08267486850679714,0.7049108111346203,0.641727699094746,-0.0732476154798994,0.6058685818467621,0.7542171605382564,0.7274672149002098,0.3750610040784165,-0.01608555819406641,-0.21277606583694053,0.5822727382463596,-0.34795180629566613,0.2933025274831467,-0.05392808110032912,0.22210185514488476,-0.08130977939419931,0.2493907868680103,0.6938350788189893,0.7356899756095007,0.6054746115441542
Temporal_Sup_L,0.1581136225387,0.7886257546832559,0.5992584113513617,0.6145129654002112,0.2763514191049946,0.2431502603648681,0.5590047911539768,0.2591680252192833,-0.011197714735689908,0.5874373540909753,0.6611795340366564,0.627232223934642,0.742370987282131,0.37731120329610857,0.2857358755307038,0.7385223129700772,0.25135566726348396,0.678349983944154,0.6781819304377649,-0.11930794050436978,0.6146524270590179,1.0,0.24606121501002914,0.8395010627130108,-0.041943371151739024,0.7434984050569065,-0.08722025562475025,0.3099985873920694,0.5652880335856575,0.5606807941615509,0.32009363416058084,0.2578097586995165,0.6922685419085437,0.1278197858510128,0.25665228180063604,0.19733300816156385,0.023494960461698355,0.5835749376634006,0.5692680694923422,0.27159844810306505,0.55606374684851,0.6079796849665143,0.3884699018535955,0.3723448089505328,0.6934434308847071,0.35150271459562477,-0.03671063957303801,0.679047060230081,0.630389745171172,0.4167544679012507,0.49998227495419423,0.7827987145203221,0.5539431145730298,0.4702034597857424,0.4287870358059646,0.7001361624925808,0.07945495541154135,0.629057002100808,0.2749468848224941,0.6771257517515428,0.5206765428038997,0.32138583322156594,0.30770067339033114,0.3271836578892575,0.5559621169428599,0.278658484773189,0.48342327347832353,0.5615182725694672,-0.021187943534171996,0.5518619936397795,0.6720788128480336,0.5029202685720624,0.5034491459464246,0.3543699477387937,-0.14200817353630077,0.4254604773778582,0.06595525751646317,0.45452173838007076,0.04771114638229258,0.2468581225299586,0.29075506321490224,0.21272165260564152,0.34646390940803157,0.7246331470321447,0.6398715975483795
Pallidum_R,-0.13541830047974734,0.23230195135369627,0.22012253415340868,0.14962389459460843,0.3152264049786446,0.23455414345687006,0.13939451034102632,0.3503669351424655,0.02410655066797403,0.12424465636362036,0.29309919815115765,0.18082795356705605,0.3405334327546393,-0.018886300296325813,0.3053383085945068,0.2614339567342308,0.6078893372688393,0.2715930373265462,0.3140143884376034,-0.1062145831231941,0.10075312791738111,0.24606121501002914,1.0,0.21918708135702025,0.16999933952773394,0.1752577354078238,0.24867759610871407,-0.3086394543003162,0.5133839518106778,0.021654216040636196,0.09642537425213617,0.05833724888006474,0.39092877374635787,0.14192224063289824,-0.10602031928382238,0.01281769369605221,0.4186176711713564,0.09993815498508897,0.20988018628156602,0.005505568547554843,0.11770749970137684,0.36454713945945366,0.08066684699878525,0.326833373963316,0.2553637929284381,0.20943039080466677,0.093402319898674,0.20248268339870096,0.09628277054255797,-0.004075115553154969,0.025813097788988888,0.32209549303774093,0.1673344359558377,0.31585532696066926,0.21585307407382676,0.24983541933157874,-0.08576654095684975,0.09745726635037681,-0.011844308142714012,-0.021896683233626976,0.015591534406508244,0.11930520372648441,0.33993767356570415,0.22972038753732196,0.17749144873508257,0.7431600976314772,0.18794120206917278,0.11328907849329506,0.18566172019567628,0.29424801124637284,0.1821901752490055,0.06864829548141123,0.2657090087790855,0.3382932737229101,0.2024195322551655,0.11197910528750142,0.5409487395404046,0.2009447547101681,-0.1850845670235816,0.28711990299500606,0.0556882783758878,0.339040983713069,0.06667053174078,0.13352235954903813,0.18595243408904066
Rolandic_Oper_L,0.030440860593687828,0.7225523058777982,0.4553518501165606,0.7170431103738352,0.3431139049115708,0.41575704252471724,0.6536765806421597,0.229541944148801,0.028670633696658225,0.5532490972000766,0.6134679355058894,0.7216460921110702,0.7454504656603845,0.48294111386052013,0.2641552760214294,0.650079740706876,0.20577334170065012,0.6299580388553945,0.6389172713185473,0.11195260685404824,0.5675240655866374,0.8395010627130108,0.21918708135702025,1.0,0.0651771337183004,0.6418155803870716,-0.15268870773890217,0.34671080820087585,0.48201527169312086,0.5139014890231102,0.4768496725178414,0.2703049824187547,0.6811596521512967,0.25189139070707245,0.32872778015578186,0.22812721489981894,0.04824090034391371,0.6267245157225669,0.5306629600551266,0.45232844417525664,0.4853728714162389,0.6052801297040227,0.18557115831042154,0.40467827471741,0.6343274269928597,0.3631979803100868,-0.18340230804414162,0.5884034661612206,0.6468056475082079,0.37696073970151756,0.5099862847509653,0.6235749723111399,0.5581276031633247,0.5030790808006116,0.46101571931292984,0.5760553531385693,0.32107431861056446,0.6239869562283051,0.43350275246812825,0.6812819163693131,0.478462996044368,0.21371605224674642,0.2534819954158649,0.20958583473174627,0.5255194233654171,0.2782259850654191,0.4345104876945156,0.5761624484089315,0.07964941691838742,0.4871041662697062,0.6912179410162334,0.33209674474915496,0.366938032055318,0.3214336544308047,-0.07515204838456843,0.3789010901598889,-0.019760322956192455,0.646102449260636,0.12187200601783907,0.22028250564612178,0.27857005039839744,0.28514063823766206,0.46282984160244606,0.6101246541720926,0.7099437221761689
OFCpost_R,0.0669158870063709,-0.24847774929759134,-0.26059603334157294,0.08556651051314892,0.5459558795881346,-0.0191915173703276,-0.016090601990227275,0.5378549589903198,0.16819734730432812,-0.38480959684976873,0.30420188552043126,0.11660893504370137,0.04646255990487799,-0.19493922802902997,0.45934316751127,-0.016029829199996497,0.4301953990853843,-0.1269357984564563,0.09992052232855471,0.15370087578980512,-0.44724814918581124,-0.041943371151739024,0.16999933952773394,0.0651771337183004,1.0,-0.19143177958416566,0.3823400369813335,-0.21413032934275145,0.2543695556553404,-0.19019117109942935,0.28682508386169986,-0.3027275031607551,0.19248163647479904,0.2637064275733882,-0.3115650659654642,-0.1018271103746488,0.5493981192812799,0.04736858846077449,-0.09398823618109126,0.13752591122154065,-0.5123415220441466,-0.051222949786088955,-0.46863086330577997,0.26511175241550144,-0.27212680735539674,0.543325469783416,0.4366814882106326,-0.40626238016611566,-0.2835257029007678,-0.51817867090884,-0.3757292084638895,-0.02099167542926323,-0.007918590635199153,0.15517916352886782,0.46555155176877805,-0.4394141095859733,0.03755670555019162,-0.2734783986388434,-0.09804727528042974,-0.1870246415663191,0.212369650680238,-0.46372070239307583,0.11726056720971663,0.29871300476495355,0.08953020626183374,0.28394439134495425,-0.2726301641015399,-0.17676012096855048,0.30179513882729225,-0.24082864235457646,-0.05555303631284862,-0.44618651528402176,-0.07155233624740641,0.4707538936239947,0.1843337835434078,-0.3503252999106196,0.27667788937007315,0.3407603057529894,0.43185339349266477,0.11365864415018737,0.22907988823100886,-0.002647199986246766,-0.31459652620447837,-0.22379838761542623,-0.024726111523016223
Heschl_L,0.23103721871563673,0.6350224297447277,0.5753573002604703,0.4238278725132365,-0.0031048618630493113,0.2838373240727927,0.4539579803494622,-0.009769851530203683,-0.11816374616893031,0.652649950444501,0.4803464510252603,0.5427393138001158,0.6902383849381462,0.4190054199879613,0.007883783171835123,0.6156455909895975,-0.009622563700612216,0.559331531410252,0.46744013808905405,-0.08494651645359781,0.6855736428638306,0.7434984050569065,0.1752577354078238,0.6418155803870716,-0.19143177958416566,1.0,-0.23540282741455565,0.23273616281271373,0.32034792170635884,0.5650697758747412,0.35581095254884243,0.26610888494632146,0.4077801099623137,0.0741268902300954,0.366453526721094,0.14183295190456355,0.04406465059728473,0.4632986053285116,0.6034952668726259,0.2279633787355411,0.6292658437534233,0.6092307945436968,0.4838468828795273,0.2702659886924833,0.6601291216559028,0.040899623088850666,-0.1883280104159102,0.7137560825354122,0.5758452444040908,0.5209966619589073,0.6100803552954795,0.6403810871623453,0.3925537266998212,0.24924508873631177,0.30707946769289146,0.744965847888959,0.08938016313676486,0.661224244243247,0.26601370563777066,0.601212423575089,0.23632155248225106,0.5014693398077029,0.13273467902228397,0.13405748504196344,0.523783911571271,0.08177312222092532,0.556436049333821,0.6103910018915333,-0.212554079001289,0.6470874951770502,0.6065427462393584,0.6002221673149787,0.3953316076362035,0.17215273813341683,-0.14704011582473414,0.4983169271066054,-0.20051523237955532,0.25603646882027126,0.13219993550435558,0.1420167901887715,0.12413501359872013,0.15795960515630467,0.5482730550964949,0.5950247512468954,0.5129388004087784
