,Thal_MGN_L,Cingulate_Mid_R,ACC_sup_L,Frontal_Sup_Medial_R,Thal_VL_L,OFClat_L,Cingulate_Post_R,Cerebellum_8_R,Thal_PuA_R,Parietal_Inf_L,Occipital_Mid_L,Cerebellum_10_R,Calcarine_R,SN_pr_R,LC_L,VTA_R,Occipital_Inf_R,Cerebellum_3_R,Parietal_Inf_R,Cerebellum_10_L,OFCmed_L,Temporal_Mid_L,Frontal_Inf_Oper_R,OFCmed_R,Vermis_9,Olfactory_R,Frontal_Med_Orb_R,Cerebellum_Crus2_L,Vermis_4_5,Parietal_Sup_L,Temporal_Pole_Sup_R,Postcentral_R,Pallidum_R,Caudate_R,Thal_AV_L,Cingulate_Post_L,Temporal_Inf_R,Thal_PuI_R,OFCpost_R,Vermis_7,ACC_pre_L,Thal_IL_L,Thal_AV_R,Thal_LP_L,Cingulate_Mid_L,Frontal_Inf_Oper_L,OFCant_L,ACC_sup_R,Fusiform_L,Thal_PuA_L,Frontal_Mid_2_R,Frontal_Med_Orb_L,Occipital_Sup_R,Frontal_Sup_2_R,VTA_L,Thal_VPL_L,ParaHippocampal_R,Thal_VA_R,Thal_PuL_L,Hippocampus_L,Precuneus_L,ACC_sub_R,Frontal_Sup_2_L,Thal_MGN_R,Temporal_Inf_L,Vermis_6,Frontal_Inf_Orb_2_R,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_R,LC_R,N_Acc_L,Supp_Motor_Area_L,Occipital_Mid_R,Putamen_L,Frontal_Inf_Tri_R,Thal_IL_R,Vermis_1_2,Insula_L,Thal_MDl_R,Temporal_Sup_L,Supp_Motor_Area_R,Amygdala_R,Temporal_Pole_Mid_L,ParaHippocampal_L,Temporal_Pole_Sup_L,Olfactory_L,SN_pc_R,Thal_VPL_R,OFCant_R,Amygdala_L,Rolandic_Oper_R,Cerebellum_7b_L,Rolandic_Oper_L,Precentral_L,Pallidum_L,Vermis_10,SN_pr_L,Thal_MDl_L,ACC_pre_R,Caudate_L,Cuneus_R,Precentral_R,Occipital_Sup_L,Thal_VL_R,Temporal_Pole_Mid_R,Raphe_D,Cerebellum_4_5_R,OFClat_R,Cerebellum_7b_R,Cerebellum_8_L,Occipital_Inf_L,Rectus_R,Cerebellum_6_R,Thal_PuL_R,Hippocampus_R,Temporal_Mid_R,Temporal_Sup_R,Thal_PuM_R,Thal_MDm_R,Thal_LP_R
OFCmed_L,0.1335109362550843,-0.11192258841323954,0.22765108674795295,-0.15826908559421152,0.41589328784709323,0.43367394633488116,-0.12835413571425733,-0.10319147101248997,-0.42094713799631583,-0.20629863131317158,-0.3713105902870151,-0.1614017597208553,-0.20963228167200854,-0.15929018982685336,0.15712151454487114,-0.07889211737729243,-0.31106416186874064,-0.07558580135768629,-0.22450878714431005,-0.07935941158202192,1.0,-0.31490531746464095,-0.12814619169192934,0.15475510002973186,0.18882549403398574,0.7370089620298597,-0.4852288424950022,-0.11630462627466243,-0.2089597958173404,-0.15722211237022365,0.4854125803544469,-0.07083681669374266,0.093402319898674,0.4212328530149497,0.06199418916147934,-0.18641689194803066,0.1418294430445656,0.19785693997937737,0.4366814882106326,-0.33997566524217365,-0.05138018805130423,0.09181937869651648,-0.2053964576229479,0.10617855753910456,0.03693507334433281,-0.08784425100904598,0.13939677645506723,0.2936317321366132,-0.19804411652163548,-0.023057257446596927,0.13931328660714012,-0.030078268729529147,-0.3755680378353135,-0.10160245841356026,-0.27950519483861164,0.39290269464568456,0.11576845072401432,0.7026262761357458,0.23809928982232062,-0.059174198823689496,-0.2409317558822149,-0.1273033683065983,-0.04474708230762551,-0.3437300554885921,-0.06585342287510165,-0.38475066635211963,0.2631037135599094,0.04675470680219717,0.015746694298196844,0.046923428430858456,0.06536792389947209,-0.20821467893976392,-0.36467478758765004,0.6230645097910423,0.24439688582655528,0.09884061469766119,-0.37488580426912144,0.4459809867886022,-0.16894239496540447,-0.03671063957303801,-0.17660825375500963,0.24082494788311873,0.1750506071112323,-0.0933051485026283,0.5767896930737397,0.6694897545312284,-0.10822684222698352,-0.19827777123037651,0.4771049266297934,-0.26780017202143624,-0.1487976616664617,-0.23138753601622422,-0.18340230804414162,-0.16899314100596532,0.0006504266725407917,0.14097743945492067,-0.43609855860089264,0.5066798658867557,0.016224376053427723,0.4344830440642918,-0.4410806534470107,-0.09948970952821878,-0.42299631025873435,0.23705085241147905,0.30470187973053053,-0.20241370277497192,0.0002709298166529164,0.06899067546143886,0.18490575162139508,-0.16944984190415854,-0.3627554105826039,0.8226765771451288,-0.2602562089072101,0.00696673679785764,-0.1264279999042068,-0.1758488151147845,0.027705475007802828,-0.20140637628099636,-0.4944071342736297,0.15907338027157644
Temporal_Mid_L,0.21146953031879903,0.5355258928606373,-0.08189363696152062,0.10806453733286434,0.22136925584679934,-0.002052613811773342,0.627015239128142,0.3680537672709741,0.5560632599411174,0.22616252982799484,0.8388037694929552,0.8239155543382314,0.8226939394858562,0.2579565162588034,-0.18933885318485016,0.25094522322769686,0.6112961978659198,0.5024222576067675,0.5102667928872129,0.7237953128621901,-0.31490531746464095,1.0,0.3300865835071044,0.08789315518823941,0.24770088499542442,-0.2943431206040859,0.1933400395594895,0.6309619396619993,0.6670464862388206,-0.09734039515909336,-0.4979531395006345,0.2860243453540603,0.07944467060349764,-0.08036781991542614,0.2107478358708731,0.6008813716282464,-0.04076915054552262,-0.033864535714629905,-0.4351721489011874,0.8652240517703943,-0.17621942661596848,0.12669342167217237,-0.150533264757252,0.020420751260279615,0.4568273847869703,0.5155944935343812,0.28465974144947015,-0.16199766574212482,0.8747486395666093,0.5489005815292094,0.35882097431297744,-0.11932191090164712,0.7431941474319402,0.3204058308023105,0.5845383679307825,-0.21402557134840422,0.1681854420215722,-0.27991243203236754,0.0725884803348804,0.6538992518963979,0.2800896911637428,0.07772778750635771,0.5770741592263926,0.4846835318352762,0.8010732457074443,0.7787121124028229,0.09853088520256788,0.15034677261584184,0.3082776953877171,0.1911442300014421,-0.1289340281609048,0.5276328025101837,0.7439407033912674,-0.10788639445877932,-0.2587089744433344,0.03870820182445043,0.5483432286413404,0.13030250914773703,0.08374391888840396,0.7422275364353659,0.5951878370800682,-0.3427378540333664,-0.45307211798656216,0.6679268571351853,-0.3987662057836246,-0.2563730936031564,0.2127313363125448,0.6472032332802362,-0.1068886109697379,0.6526023504157603,0.4107371299534409,0.40315878020085616,0.6479808529132564,0.5685162350379649,0.09138173321715365,0.35124541850083235,0.5326793710958941,-0.13477845633943242,-0.12240443713895857,-0.03259282515052584,0.7308969859098252,0.5456514879851017,0.6228114088510445,-0.2747946944256096,-0.20837168194583897,0.40557074381161207,0.5056795005798725,0.14085894287953507,0.09187600919807236,0.7097958235159855,0.8694256334055767,-0.4107724094130544,0.8679714236438432,0.43343067548527786,0.583627489452142,0.6121569496602574,0.22262726229466748,0.599182081289627,0.6396796708149586,-0.08900252630195868
Frontal_Inf_Oper_R,0.40707505662116417,0.5253627451109457,0.3487589102147402,0.43668012035677417,0.44920619410088947,0.03009844864159205,0.3216469184970101,0.15424637418263795,0.2793563764051844,0.5638294148578132,0.31687291973898163,0.42165340946593227,0.5317744338534358,0.5910499090463724,0.18297107146996947,0.02097896747902149,0.3534587314025849,0.5999789075181866,0.5587472519720941,0.39854306658866556,-0.12814619169192934,0.3300865835071044,1.0,0.07242717585670219,0.22974756630911652,-0.008736441344290285,-0.0501031732652467,0.2754983982704742,0.5541558369205306,0.30279111190029495,-0.015392600765095165,0.6263715206517214,0.17749144873508257,0.34831245055531157,0.10439792801493375,0.3120062890180781,0.602229368280591,-0.026713091226019777,0.08953020626183374,0.27130023576786155,0.03922166740783954,0.3551996411899013,0.12831768618854136,0.17673289816661705,0.5530632505992585,0.5896254591856129,0.06055350788447457,0.22651840353748873,0.5358282167324028,0.43431625141288827,0.5571281039754873,0.16455480828601685,0.5556120233691302,0.5971177725164887,0.19205526699615774,0.20546981297453368,0.41122809936468324,0.11483241502101793,0.2728948210715792,0.6047705118794673,0.4805078941450617,0.0869845789553664,0.5878186487358347,0.32752330234569893,0.23164328695104888,0.5142414863297041,0.3266176195606663,0.29226435459786543,0.10261573307172527,0.14335408122350296,0.06517777406110123,0.5422229830095587,0.4728125725711267,0.13548292103008197,0.551895119818882,0.25862845509312243,0.45836334537916174,0.451746043671421,0.508749879224543,0.5559621169428599,0.6726107973610547,0.2559145176806706,-0.12652061193866343,0.47248704795709023,-0.1751637221085361,0.10038033808970037,0.24902842398369626,0.5967279443575527,-0.07658766292275147,0.5264280287234818,0.778946164726146,0.07397298052429316,0.5255194233654171,0.5897911779714551,0.22053299897701328,0.42834608384124606,0.5249402384499626,0.15437152878620872,0.33038717140275714,0.27971157359636073,0.5130769193477125,0.7461669101253925,0.40251928334344667,0.3017881410641342,0.11050605510876116,0.3479811739850751,0.6081508279856979,0.29417294192657106,-0.052769863611853166,0.17177679769235044,0.25083382576726765,-0.2532846964555999,0.46976972828367725,0.339439609035578,0.6555862600198892,0.6083884779594194,0.7689021671714528,0.42156204142248743,0.36672831393223476,0.2414951857927746
OFCmed_R,0.07346539940679438,0.020866171303108492,0.19475805590620593,0.15429826774819697,-0.041020572036066565,-0.1722830602749274,0.0705280584006532,-0.04392905319317852,0.14842949709421205,-0.10536478551025158,0.02503994463204223,0.16276288397268335,-0.004857665576344557,-0.014776633871258474,0.0865311917112557,0.08783554870992206,0.1510208222637549,0.0353072150176655,-0.03141464169936217,0.113674781450211,0.15475510002973186,0.08789315518823941,0.07242717585670219,1.0,0.14347217342829163,-0.1034610475311241,-0.047837518828746484,0.1141406197742114,0.109999822688157,-0.18654403149449994,-0.09165385158614092,-0.06186976201043325,0.05575556328169446,-0.04434863465947753,0.02920097423093827,0.02952354193651177,0.054386361918417,-0.07799778509152928,0.08156778072969362,0.15043518972466996,-0.05131364202000135,0.11343231454044304,0.12819035539195778,0.22060535078116233,0.019085330897034243,0.03558514039918393,0.16751113766216805,0.16707257182095214,0.12174214160814543,0.14398586246627101,0.12197578143824904,0.056012600513334676,0.00320264386302503,0.19679249273029203,0.0022143635351922195,0.0854000492320568,0.2695204383406196,-0.06157363343153644,-0.045558546818171106,0.11271026904689233,-0.17421491822076765,-0.04956176404664761,0.21333937550665913,0.0192873931162043,0.05474178606340523,0.0430623991593745,-0.016661653527647896,-0.015969634299970285,-0.08240958425558466,0.15189324029669143,-0.074502315939162,-0.02563155056697737,-0.04060283446706554,-0.02754739377578309,-0.017583073765493396,0.27522810638867956,-0.12743770549925237,-0.08976666793687345,0.07334819209773527,0.023951709156645698,-0.04932098124323342,0.09210977301827525,-0.1497796478899544,0.19039337507594215,0.0026628801760426764,-0.05192108463700936,-0.036426327244708775,0.016522161618413658,-0.032135225533353316,0.2164885643310197,-0.1234591721455163,0.13743854363689023,-0.020896845908059694,-0.028061598496910634,0.19538334375087293,0.1665051853521347,0.08716525750630184,0.014421733696479005,0.1766758960140678,-0.08269395952473611,-0.08023657807888925,0.15572419931872714,-0.030579574859097423,-0.010429676056806541,0.04325973323108944,-0.1081478423120417,0.12584836838317318,0.08117108120413803,-0.016303118453691215,0.09608336637857813,0.11426347883146931,0.09817104392148229,0.13468228520572378,0.2157238434944523,0.08222525671819146,-0.01817148241093738,-0.06769787313206398,0.05158379553689548,0.08885470888193849,0.1759575906381604
Vermis_9,0.400405561915105,0.21667725286991965,0.12394788907228026,-0.025791460421881882,0.1846840581588327,0.24563596419742992,0.22193556464012068,0.1844414485883255,-0.05238068119148247,-0.1601170669555828,0.05260662470279385,0.25195100155223443,0.3845300929751228,0.05372395581301877,-0.06941138719825958,0.20886340474245782,0.2709240248243903,0.28152908614308586,0.031523566324584494,0.2936436114912737,0.18882549403398574,0.24770088499542442,0.22974756630911652,0.14347217342829163,1.0,0.37062613707335323,-0.25931648130715995,0.3212547763086029,0.3166560214818942,-0.3737608780420223,-0.04833574667984569,0.02889887458903862,0.3622391952612138,0.43599443044078656,0.21731769550253588,0.17546155813944656,0.5473684336934663,-0.1939849797847954,-0.048018598025386,0.3169018449550462,-0.04347212414535094,-0.09992435458514005,0.039182945095967286,0.258956296160078,0.17611058118688633,0.5283719932738212,0.4431502031112247,0.21259025634017478,0.45948508457262194,0.23193724522920997,0.36054991526499935,-0.026079972898631752,0.15012292191939547,0.28484701816226293,0.19109810982385989,0.2866480829093918,0.22230985132962053,0.391138967821483,0.039005555734418815,0.5211369560062525,-0.17261346161897595,-0.0938365209796919,0.47947923463138276,0.04730594343158544,0.3612198938548477,0.27857605920627265,0.2459179837304155,0.046233839012295136,0.16835576699277527,0.32044126111451415,0.3210227910098698,0.2558696449201729,0.10390746430940097,0.4163073772998047,0.30912243126368644,0.0742786930293427,-0.15612208692787005,0.505440630931474,0.16606094290858572,0.46841823076513806,0.2995872440747595,0.16081605123445694,-0.0843606522810063,0.3051143913404207,0.045847123667366,0.23736577682719906,0.3152123091062545,0.19378691284118577,0.2509265677336715,0.3338588770978099,0.25535508536592655,0.174835842874409,0.3339412269147646,0.16989124892167193,0.2197538549269389,0.6873026643184942,0.3560428428260428,0.2840878959589199,-0.10007997502013506,0.3671097885076869,0.11273311919258537,0.40441723077365477,-0.17144261008109626,0.038443872003747215,0.0865120386923906,-0.17387379484852972,0.3158972074699322,-0.08264319881825571,0.0788166752899465,0.474435259163616,0.21481776927919666,0.11783237844482153,0.4353556848075038,0.5535287524992462,0.44492692388084926,0.307594018555463,0.40155932820066725,0.23358180075316218,0.037282661843616276,0.11246980332191851
Olfactory_R,0.04253357218506463,-0.02322208029917329,0.04731790195480159,-0.17199501631666267,0.22138265360340662,0.625430786748787,-0.1334416714437172,0.10408794590626261,-0.5480033540754908,-0.13783839538083553,-0.36894433823689116,-0.16924841511219063,-0.1159828441627377,-0.11847149016897612,0.16186454758890031,0.0679425976111777,-0.24455623119895356,-0.017166554716959673,-0.0834096162403182,-0.010887460376524891,0.7370089620298597,-0.2943431206040859,-0.008736441344290285,-0.1034610475311241,0.37062613707335323,1.0,-0.5363427998755463,-0.13042503414249706,-0.11004845182048695,-0.04990894383126952,0.4258193946034145,0.05809982023075206,0.3751417666356401,0.6841337006035172,0.19011612704591324,-0.18958664400212935,0.28373656121090757,-0.05410492059623277,0.27447163698474863,-0.3231032691362215,0.009515167794833967,-0.22653361182392964,-0.18811769187380467,-0.02342761520050532,0.10203098234083244,0.19562909571951004,0.32328395932458714,0.2111654261980053,-0.11416725539022923,-0.20683655497251216,0.24758535711276197,0.0005918756178674782,-0.254628608683127,-0.07547913459715055,-0.07062074768471847,0.45952862511618237,-0.03066567819518988,0.7847317582616912,0.1795738996767129,0.08662249657486983,-0.09837421849375096,-0.06546831021973558,0.0049328235212298165,-0.2848419916237983,-0.02043811756181195,-0.3097343367296131,0.36173645668538884,0.12059531691953858,0.05767858083720547,0.09529446202918819,0.4435460581572099,-0.045588206998531756,-0.2607049550640406,0.8146455423486076,0.44030719269357876,-0.03818599424140743,-0.3454439082605619,0.6315363009255636,0.004129703581234312,0.025155566438148824,0.006588019769346781,0.3377909898105997,0.18115773020638087,-0.09927402917210304,0.5025669301115534,0.8145889885194115,0.07201491451477685,-0.16655192651896744,0.5550959228268256,-0.288918508710835,-0.0028310866909830104,-0.24883107669582527,-0.06751713858097759,-0.02131000198604618,0.03062629796592442,0.2498396998008863,-0.2540331670977042,0.5161021128029823,-0.06961144553256582,0.6532537403620974,-0.31848046061049634,-0.06101050977391802,-0.40844421203278625,0.3187486470165105,0.37116055618779137,-0.2881420408410533,0.02553578456863323,-0.07302668896265818,0.28421880804154065,-0.1297587376042633,-0.3496809648223291,0.7193834447987424,-0.17522760366614473,-0.02075217134503869,0.045112756843134476,-0.09431680911931047,0.14487176141150387,-0.17490907725725283,-0.3176894277747918,-0.04087017302234442
Frontal_Med_Orb_R,-0.06307386344146966,0.08627762447346518,-0.1664633090613837,0.2311038835133296,-0.2141386442498276,-0.18365371588633225,0.1772104625936303,0.12234811775257141,0.16269368631299838,0.11599758749010781,0.20472913847899296,0.1377872610016823,0.045501401504577856,0.05339028577545852,-0.11918601386512717,-0.016879019513265696,0.014555561774664235,-0.07418808154016984,0.10119499634553025,0.012166478335595905,-0.4852288424950022,0.1933400395594895,-0.0501031732652467,-0.047837518828746484,-0.25931648130715995,-0.5363427998755463,1.0,0.011528009154459807,0.08829503592654402,0.12812099418229325,-0.1587010596668848,-0.028510070582299634,-0.39007481885958845,-0.4292345953900586,-0.05005073613794514,0.2481728620492602,-0.2531098831472721,0.09459343271841907,-0.2092045285564661,0.11463585611091257,0.23987401876041797,0.12660849804179344,0.07892006372071846,-0.1427599146939687,0.014300659181601524,-0.1212620668573922,-0.19686878917538997,-0.24209510316192825,0.047217686318261703,0.014916405792589729,-0.1687955037879633,-0.17640092377067462,0.1613407094935514,0.021567035792106226,0.07216304306723373,-0.23535234314652875,-0.10789489704146722,-0.47671476806475754,-0.11961672798157115,-0.043923832622607635,0.17332668227310888,0.07171254773987494,-0.050727642086506236,0.26502112324272054,0.03643789563896291,0.09015495517908657,-0.45920241348109314,-0.2653341274778339,0.02796890581097839,-0.02169501892611264,-0.22866680847694595,0.09783703463648048,0.1321725689998605,-0.6423376950005273,-0.35216839609857714,-0.04776159298386243,0.13126512410650856,-0.5222578286697607,0.13120877087090002,-0.024199139561681682,0.012479327124638022,-0.23397265379370197,-0.012963351619427611,-0.041053143260681324,-0.186938335564532,-0.49577785476967723,-0.0645429337591862,0.08319647861884369,-0.17831486137847521,0.08956928682637955,0.023919223102967214,0.21216614079281634,0.06193454863111736,0.06903038778094715,-0.3644032663597355,-0.17578704541859194,0.08245454226233791,-0.23651545755192172,0.16114997192292066,-0.43785700610001554,0.2526639960134711,-0.09666007748485823,0.29792903878953464,-0.11136797181921576,-0.20443941193835863,0.10908367957940353,-0.015063605622982448,0.16362742758064364,-0.2611756493436726,0.12086669444275486,0.1384253617312905,-0.415929238117395,0.031075870060962598,-0.017677537316624116,-0.01599600057842919,-0.0031052055112992865,-0.12005906158184533,0.21263209478501574,0.3266357545331339,-0.16927087752334286
Cerebellum_Crus2_L,0.14650142728703186,0.25722976634407463,-0.11711533006292113,-0.12505936985050511,0.09973026432579907,-0.12017013237372211,0.34592227934403774,0.1929102820149386,0.4829059173840795,0.016721941378454973,0.6702693438147416,0.5428645436166601,0.5998437810518468,0.33843708756702595,-0.11866725568402653,0.11800752655180491,0.6767700862399563,0.2476590260371607,0.15884438648902205,0.47898691130034915,-0.11630462627466243,0.6309619396619993,0.2754983982704742,0.1141406197742114,0.3212547763086029,-0.13042503414249706,0.011528009154459807,1.0,0.320422822774525,-0.22494979223584285,-0.4823956203102141,-0.012992656213769825,0.08066684699878525,0.020651031889027276,0.12464632825287672,0.21085661199193537,0.020437350256174616,-0.052838869023018244,-0.46863086330577997,0.7288241333148211,-0.15888885823009943,0.06479244421000736,-0.19922893239032108,-0.007813079796336874,0.2577858600416571,0.4152584751332164,0.3462451751631382,-0.21104313152610923,0.6555251088719772,0.5267524080811352,0.04862532696752631,-0.15581192736625915,0.5070447523297763,0.2472842107906671,0.2992026098822381,-0.3040578487016286,-0.06930793107074366,-0.22859887512727087,-0.03820580732406602,0.47825155392931423,-0.031733876385542724,0.06393023727170757,0.35902652062467394,0.19856471947543247,0.40896497994557496,0.6351269045348513,0.12221997648504317,0.2418589120402995,0.5134266502290241,-0.018314756801523682,-0.0644876193626956,0.16885425623862302,0.5405460845273418,-0.03683842656321177,-0.16158987005788175,-0.10832369075573171,0.5053938609006142,0.13800133750968527,-0.1848381101978704,0.3884699018535955,0.26019928970547535,-0.37174192799932115,-0.5975582836784105,0.5045075677213227,-0.4681792618638121,-0.11881040150380733,0.020002969875062608,0.448524439854227,0.08975013557310166,0.38222298729924853,0.25493647408368275,0.36734886296716585,0.18557115831042154,0.19343709190077235,0.07652344175452687,0.3715466890420554,0.3367997384536294,-0.3121319740484152,-0.20282762303706833,0.014967975240170354,0.4317822983391784,0.3787984609385969,0.38456114056754015,-0.3852944616502083,-0.23772784914504008,0.2769126618952545,0.2123645453661132,0.11994666812959423,0.03679935803049718,0.7312120953625851,0.7763277339993353,-0.3257087523417812,0.7288905368767722,0.3254733233969794,0.27275525922186455,0.57344193874892,0.12177561765870308,0.34344659337008426,0.4068970233736129,-0.14325117466797854
Vermis_4_5,0.5091212775424955,0.6873430278989693,0.16890857925059913,0.455685324849709,0.3268464969683442,0.12500169633674352,0.5952435876548243,0.3880569275690871,0.3076652407373677,0.4177866622228104,0.5066158363275888,0.6806748892795514,0.7836898701921376,0.2173890321668527,0.16420563097843507,0.36353105606011316,0.3828176526428113,0.7002790972123168,0.5474183277142777,0.688469219321191,-0.2089597958173404,0.6670464862388206,0.5541558369205306,0.109999822688157,0.3166560214818942,-0.11004845182048695,0.08829503592654402,0.320422822774525,1.0,0.1167396371510741,-0.09986083139796523,0.5607520657906675,0.1821901752490055,0.022416177871324685,0.22085120094538302,0.6856273897566009,0.2677542840731553,0.05531061390395057,-0.05555303631284862,0.5519985257232942,0.01977686796897659,0.18293365009573598,0.11777394727274652,0.10237039155273038,0.6143819312776513,0.5030529341866621,0.1976410054592842,0.1240578396785646,0.7720724826900235,0.3217881241989327,0.5469337715643032,0.03473649654066804,0.626794875504031,0.5174769926405952,0.3929451080829172,0.17734388962793676,0.47812350146201643,-0.007208200698861775,0.3005467896024278,0.7124948335629834,0.48480559167085,-0.04163406613886631,0.5951984215700805,0.5686547269044152,0.5879045487477198,0.7137671985727144,0.2356886080107719,0.21334275146720144,0.10277935887793874,0.40616310580837844,0.10912764739208103,0.6635428160369072,0.5379122300008347,0.05056820231827078,0.11514364555055152,0.31852747827204325,0.39946383748643327,0.27267219780531926,0.44787668894884325,0.6720788128480336,0.755523137200632,0.06688454265703431,-0.1793441881362442,0.6736980752647295,-0.08628878796249802,-0.10355535420816565,0.3370421742978274,0.6088814214963004,0.024838010753136526,0.6719160658684361,0.5735982325971871,0.37229714997686547,0.6912179410162334,0.6764132148900753,0.15704629766442646,0.405639217219959,0.5597784226415851,0.18266869558263332,0.24833204655480096,0.020493304681184498,0.6664925242029264,0.6619515407587254,0.48625850728028336,0.21176833800380074,-0.08698346212028102,0.21188649908817034,0.8784175437525779,0.08724954668034818,0.0795804783404475,0.4643924355866937,0.4539679040256267,-0.17010732115868102,0.7195982468250584,0.4280386499253046,0.806876395475748,0.5689207433737505,0.566639171813293,0.6120774592565469,0.5586621534242665,0.19139858746814373
Parietal_Sup_L,-0.2077834009003288,0.4010645638363847,-0.10862097225451246,0.30997046754848,0.084347015532646,0.08103811523560767,0.10540562177995882,0.27180567128970656,0.11708596993241496,0.8549755386392431,0.18306234330008295,0.005591636580346214,0.022566545791162906,0.2955050039630444,0.21188915121228052,-0.01774493352450788,-0.08851987561141207,0.2668657542585153,0.5711272459608048,0.09029442833293773,-0.15722211237022365,-0.09734039515909336,0.30279111190029495,-0.18654403149449994,-0.3737608780420223,-0.04990894383126952,0.12812099418229325,-0.22494979223584285,0.1167396371510741,1.0,0.3209961786441571,0.6688315253193089,-0.1062145831231941,-0.10020612540671132,0.07872391215918953,0.11205016394499512,0.135064737727727,0.1276198543440831,0.15370087578980512,-0.21613894509888876,0.12427861174184127,0.03697105109093955,-0.0674452933770727,-0.3505937282652818,0.4477349812483851,-0.0378697898497697,-0.4019960656020605,-0.16764918103006007,-0.07487157347644198,-0.16078706222884104,-0.0009329793690291556,0.05799309502894915,0.3860366942886339,0.017761933130701266,0.02254950476133498,-0.05740809326181602,0.21733326985852128,-0.10528291001727311,0.34629396121502776,0.051193505515655074,0.8336153859781467,0.11261539926213837,-0.21474907561909087,0.06398922825621622,-0.22953833500123005,0.04081631954645821,-0.1102558357855302,0.043445120812268825,-0.07717404131384266,-0.19540814171359883,0.0061451840328238805,0.25239151392509485,0.3693397212549711,-0.13012752868888894,0.04860859294745664,0.10854160806348453,0.39043486389144094,-0.09686231746133599,0.24709204938643548,-0.11930794050436978,0.24303573842437787,0.17048629563457374,0.14121820234448054,0.12076060592070174,0.027882535403693967,-0.07488215516063858,0.1013671079982707,0.3034270169877255,-0.11685587723204884,-0.05099742355499667,0.276717875977793,-0.10158452586462209,0.11195260685404824,0.5102792595816397,-0.14399868061423446,-0.1603978131721996,-0.0008305941604396942,-0.09960788539120202,0.19453745515008616,-0.0657574165098897,0.41070363255246833,0.13890340250111863,0.5606849161379857,0.35891430001422264,0.0853036207361394,0.35596713549871745,0.1865642708541999,0.05583320988553616,0.14983865043291306,-0.27313329492308136,-0.20368794369196805,-0.0658150849070613,-0.1383189341054855,-0.41519391175867426,0.19179252061253643,0.25856794303786745,0.19398084741760555,0.12706815926534262,0.31859188244431297,-0.19679434247830582
Temporal_Pole_Sup_R,0.10169976688480217,0.04285942528459286,0.3981026515363324,0.2461563097505914,0.2038301258648224,0.4746069830793591,-0.07737680586554138,0.1729965924070053,-0.48091679989473873,0.19905088899948317,-0.5084379675915308,-0.3140313541034025,-0.3805843097298316,-0.18242218663844903,0.35212540230972733,0.020788436384797444,-0.5735113006740956,-0.05039254429353172,-0.08061484599195146,-0.13389013661360993,0.4854125803544469,-0.4979531395006345,-0.015392600765095165,-0.09165385158614092,-0.04833574667984569,0.4258193946034145,-0.1587010596668848,-0.4823956203102141,-0.09986083139796523,0.3209961786441571,1.0,0.19800370028041625,-0.02829823820847854,0.23222587939213524,0.041438076059980115,0.02233006340470733,0.19956470593994724,0.1877882698572805,0.6897143136750002,-0.6121036690946575,0.17634849116877394,-0.030489860196731142,0.14241644128016098,-0.0052770239623936505,0.11354185495529757,-0.13831567485842283,-0.3208355095951419,0.4594774720796642,-0.41511615545358094,-0.20686450860125496,0.1528489873645323,0.16765561035859586,-0.3380605405675639,-0.020217283440417393,-0.3873776162070921,0.5391856920095828,0.21515410249753392,0.5233105453591805,0.36133928269398746,-0.17304774741631865,0.16663571347715242,-0.09040486832940434,-0.2200463532512763,-0.16199202559498685,-0.2652892488739852,-0.46484002601764973,0.2190756478721972,0.1601984960267016,-0.14805426587286075,0.11381196402426448,0.15020705885245225,-0.07221533028803001,-0.34428133534673194,0.31837930414176285,0.45192725940110684,0.20777913185376573,-0.37700811292358666,0.26277651399856716,0.2689359941801977,-0.17955297658835556,-0.06458989317652326,0.3413210089507554,0.42998505699096173,-0.2088891448449661,0.6636644187934341,0.34103481375362965,0.11665833595028727,-0.10763675660106367,0.31545014026765045,-0.35150547011613914,0.10897790226818525,-0.3005922245540438,0.00039432403843292355,0.01168891114997786,-0.06006722690979238,-0.04657707617765519,-0.2616949034317607,0.53223109847102,0.36039856778322477,0.23902406872710763,-0.2617036050001458,-0.19429889429501068,-0.25325766423699597,0.552481126581735,0.3087682051064515,-0.12937151319228263,0.04222265665695746,-0.05827911164818476,0.11298668797546448,-0.47184260157704716,-0.6805202050229404,0.5419718955430364,-0.4753433719131406,-0.026532242881196915,-0.02829802191078889,-0.23112985878984874,0.2598188141159788,-0.14826470225473223,-0.31105904706893184,0.23344625039032516
